Date,DENMARK MID GROWTH Mid Cap
2001-07-31,1590.38
2001-08-01,1634.503
2001-08-02,1640.93
2001-08-03,1650.436
2001-08-06,1629.984
2001-08-07,1598.534
2001-08-08,1591.882
2001-08-09,1586.951
2001-08-10,1575.993
2001-08-13,1589.735
2001-08-14,1618.609
2001-08-15,1638.764
2001-08-16,1635.285
2001-08-17,1631.225
2001-08-20,1606.155
2001-08-21,1576.501
2001-08-22,1571.665
2001-08-23,1561.446
2001-08-24,1584.249
2001-08-27,1571.543
2001-08-28,1566.158
2001-08-29,1547.274
2001-08-30,1503.889
2001-08-31,1462.712
2001-09-03,1451.169
2001-09-04,1422.867
2001-09-05,1388.809
2001-09-06,1355.437
2001-09-07,1389.003
2001-09-10,1348.562
2001-09-11,1308.753
2001-09-12,1324.84
2001-09-13,1355.535
2001-09-14,1355.838
2001-09-17,1255.189
2001-09-18,1212.172
2001-09-19,1226.472
2001-09-20,1168.474
2001-09-21,1095.634
2001-09-24,1123.038
2001-09-25,1167.382
2001-09-26,1202.96
2001-09-27,1204.825
2001-09-28,1244.334
2001-10-01,1204.821
2001-10-02,1222.688
2001-10-03,1222.647
2001-10-04,1255.044
2001-10-05,1255.574
2001-10-08,1251.001
2001-10-09,1302.171
2001-10-10,1305.918
2001-10-11,1331.827
2001-10-12,1320.734
2001-10-15,1327.141
2001-10-16,1322.587
2001-10-17,1336.955
2001-10-18,1300.744
2001-10-19,1322.376
2001-10-22,1328.362
2001-10-23,1326.949
2001-10-24,1311.122
2001-10-25,1283.062
2001-10-26,1300.576
2001-10-29,1308.587
2001-10-30,1274.061
2001-10-31,1282.127
2001-11-01,1285.931
2001-11-02,1264.729
2001-11-05,1281.208
2001-11-06,1279.867
2001-11-07,1286.084
2001-11-08,1329.296
2001-11-09,1334.951
2001-11-12,1334.299
2001-11-13,1344.237
2001-11-14,1335.73
2001-11-15,1342.011
2001-11-16,1341.41
2001-11-19,1356.263
2001-11-20,1350.201
2001-11-21,1363.003
2001-11-22,1363.988
2001-11-23,1362.1
2001-11-26,1383.839
2001-11-27,1410.544
2001-11-28,1387.343
2001-11-29,1385.138
2001-11-30,1380.564
2001-12-03,1321.106
2001-12-04,1310.696
2001-12-05,1349.385
2001-12-06,1322.485
2001-12-07,1311.569
2001-12-10,1309.675
2001-12-11,1294.97
2001-12-12,1273.014
2001-12-13,1262.642
2001-12-14,1244.228
2001-12-17,1225.389
2001-12-18,1239.839
2001-12-19,1249.63
2001-12-20,1257.261
2001-12-21,1221.189
2001-12-24,1209.325
2001-12-25,1209.325
2001-12-26,1210.332
2001-12-27,1242.567
2001-12-28,1265.291
2001-12-31,1277.678
2002-01-01,1277.678
2002-01-02,1302.555
2002-01-03,1311.301
2002-01-04,1283.771
2002-01-07,1263.09
2002-01-08,1251.188
2002-01-09,1253.36
2002-01-10,1264.233
2002-01-11,1285.465
2002-01-14,1262.023
2002-01-15,1259.617
2002-01-16,1231.328
2002-01-17,1226.155
2002-01-18,1234.877
2002-01-21,1239.461
2002-01-22,1248.556
2002-01-23,1248.799
2002-01-24,1253.189
2002-01-25,1223.147
2002-01-28,1206.481
2002-01-29,1195.74
2002-01-30,1168.497
2002-01-31,1176.022
2002-02-01,1188.28
2002-02-04,1185.603
2002-02-05,1176.841
2002-02-06,1165.558
2002-02-07,1171.77
2002-02-08,1179.622
2002-02-11,1212.926
2002-02-12,1215.209
2002-02-13,1208.339
2002-02-14,1217.91
2002-02-15,1227.848
2002-02-18,1206.427
2002-02-19,1194.51
2002-02-20,1220.065
2002-02-21,1252.458
2002-02-22,1271.391
2002-02-25,1264.466
2002-02-26,1268.573
2002-02-27,1282.918
2002-02-28,1275.585
2002-03-01,1273.196
2002-03-04,1271.603
2002-03-05,1251.973
2002-03-06,1259.423
2002-03-07,1261.464
2002-03-08,1295.818
2002-03-11,1305.442
2002-03-12,1286.532
2002-03-13,1300.074
2002-03-14,1314.948
2002-03-15,1309.925
2002-03-18,1328.843
2002-03-19,1357.593
2002-03-20,1358.909
2002-03-21,1353.314
2002-03-22,1343.795
2002-03-25,1343.95
2002-03-26,1346.871
2002-03-27,1347.824
2002-03-28,1347.168
2002-03-29,1347.168
2002-04-01,1358.262
2002-04-02,1361.717
2002-04-03,1347.475
2002-04-04,1329.145
2002-04-05,1330.242
2002-04-08,1314.454
2002-04-09,1316.949
2002-04-10,1295.081
2002-04-11,1304.052
2002-04-12,1302.255
2002-04-15,1293.206
2002-04-16,1284.461
2002-04-17,1280.761
2002-04-18,1267.367
2002-04-19,1284.47
2002-04-22,1279.086
2002-04-23,1261.188
2002-04-24,1251.28
2002-04-25,1243.99
2002-04-26,1243.982
2002-04-29,1254.982
2002-04-30,1268.384
2002-05-01,1277.088
2002-05-02,1299.12
2002-05-03,1305.532
2002-05-06,1315.009
2002-05-07,1338.59
2002-05-08,1335.874
2002-05-09,1335.58
2002-05-10,1320.323
2002-05-13,1313.128
2002-05-14,1298.082
2002-05-15,1288.845
2002-05-16,1285.69
2002-05-17,1306.433
2002-05-20,1306.87
2002-05-21,1311.456
2002-05-22,1306.805
2002-05-23,1323.301
2002-05-24,1318.106
2002-05-27,1309.183
2002-05-28,1291.061
2002-05-29,1285.909
2002-05-30,1311.006
2002-05-31,1333.688
2002-06-03,1344.305
2002-06-04,1359.756
2002-06-05,1351.223
2002-06-06,1402.414
2002-06-07,1381.817
2002-06-10,1389.36
2002-06-11,1379.809
2002-06-12,1374.786
2002-06-13,1379.948
2002-06-14,1357.12
2002-06-17,1361.104
2002-06-18,1376.244
2002-06-19,1353.54
2002-06-20,1362.85
2002-06-21,1348.865
2002-06-24,1314.601
2002-06-25,1333.677
2002-06-26,1381.623
2002-06-27,1417.923
2002-06-28,1436.755
2002-07-01,1429.253
2002-07-02,1428.5
2002-07-03,1401.878
2002-07-04,1381.859
2002-07-05,1387.331
2002-07-08,1400.469
2002-07-09,1393.872
2002-07-10,1374.157
2002-07-11,1328.738
2002-07-12,1332.326
2002-07-15,1357.742
2002-07-16,1343.522
2002-07-17,1375.335
2002-07-18,1408.977
2002-07-19,1403.185
2002-07-22,1373.034
2002-07-23,1325.152
2002-07-24,1217.353
2002-07-25,1271.738
2002-07-26,1227.175
2002-07-29,1249.893
2002-07-30,1288.887
2002-07-31,1259.815
2002-08-01,1254.37
2002-08-02,1229.508
2002-08-05,1213.119
2002-08-06,1171.471
2002-08-07,1180.522
2002-08-08,1165.141
2002-08-09,1182.281
2002-08-12,1189.095
2002-08-13,1200.809
2002-08-14,1165.101
2002-08-15,1156.334
2002-08-16,1151.534
2002-08-19,1141.829
2002-08-20,1163.432
2002-08-21,1213.027
2002-08-22,1232.167
2002-08-23,1222.131
2002-08-26,1213.084
2002-08-27,1202.861
2002-08-28,1292.815
2002-08-29,1313.173
2002-08-30,1293.065
2002-09-02,1299.712
2002-09-03,1312.02
2002-09-04,1275.107
2002-09-05,1241.164
2002-09-06,1252.328
2002-09-09,1219.755
2002-09-10,1210.53
2002-09-11,1218.409
2002-09-12,1208.726
2002-09-13,1201.896
2002-09-16,1168.147
2002-09-17,1158.353
2002-09-18,1107.015
2002-09-19,1085.077
2002-09-20,1102.777
2002-09-23,1076.333
2002-09-24,1027.106
2002-09-25,994.319
2002-09-26,991.548
2002-09-27,993.903
2002-09-30,958.907
2002-10-01,917.087
2002-10-02,919.537
2002-10-03,884.451
2002-10-04,919.144
2002-10-07,922.396
2002-10-08,945.114
2002-10-09,926.093
2002-10-10,895.158
2002-10-11,951.922
2002-10-14,956.144
2002-10-15,1012.713
2002-10-16,1006.814
2002-10-17,1055.667
2002-10-18,1071.343
2002-10-21,1067.386
2002-10-22,1060.48
2002-10-23,1004.067
2002-10-24,996.727
2002-10-25,992.922
2002-10-28,1016.344
2002-10-29,973.586
2002-10-30,994.928
2002-10-31,1014.543
2002-11-01,1024.823
2002-11-04,1042.813
2002-11-05,1032.464
2002-11-06,1023.352
2002-11-07,1012.245
2002-11-08,1015.628
2002-11-11,1010.647
2002-11-12,996.468
2002-11-13,969.776
2002-11-14,974.581
2002-11-15,984.73
2002-11-18,1017.947
2002-11-19,1045.118
2002-11-20,1058.699
2002-11-21,1064.024
2002-11-22,1058.374
2002-11-25,1061.793
2002-11-26,1056.972
2002-11-27,1033.386
2002-11-28,1036.993
2002-11-29,1054.306
2002-12-02,1052.14
2002-12-03,1026.014
2002-12-04,1012.363
2002-12-05,1014.671
2002-12-06,1006.224
2002-12-09,1014.023
2002-12-10,1029.944
2002-12-11,1034.243
2002-12-12,1052.277
2002-12-13,1047.625
2002-12-16,1076.655
2002-12-17,1182.887
2002-12-18,1161.679
2002-12-19,1157.409
2002-12-20,1119.693
2002-12-23,1118.574
2002-12-24,1123.264
2002-12-25,1123.264
2002-12-26,1126.047
2002-12-27,1130.037
2002-12-30,1145.877
2002-12-31,1150.126
2003-01-01,1150.126
2003-01-02,1154.457
2003-01-03,1166.788
2003-01-06,1178.275
2003-01-07,1153.846
2003-01-08,1153.064
2003-01-09,1162.59
2003-01-10,1181.068
2003-01-13,1182.605
2003-01-14,1169.021
2003-01-15,1148.36
2003-01-16,1170.631
2003-01-17,1167.003
2003-01-20,1169.647
2003-01-21,1183.912
2003-01-22,1181.205
2003-01-23,1165.268
2003-01-24,1164.404
2003-01-27,1138.455
2003-01-28,1104.735
2003-01-29,1118.778
2003-01-30,1118.283
2003-01-31,1097.696
2003-02-03,1109.505
2003-02-04,1072.319
2003-02-05,1079.978
2003-02-06,1076.962
2003-02-07,1066.121
2003-02-10,1037.986
2003-02-11,1025.407
2003-02-12,1016.486
2003-02-13,1020.793
2003-02-14,1038.876
2003-02-17,1045.992
2003-02-18,1042.545
2003-02-19,1040.957
2003-02-20,1028.733
2003-02-21,1005.845
2003-02-24,1029.477
2003-02-25,1009.021
2003-02-26,1008.074
2003-02-27,1028.13
2003-02-28,1038.589
2003-03-03,1044.695
2003-03-04,1024.662
2003-03-05,1029.006
2003-03-06,999.824
2003-03-07,1000.807
2003-03-10,945.047
2003-03-11,961.432
2003-03-12,930.82
2003-03-13,917.509
2003-03-14,958.05
2003-03-17,981.232
2003-03-18,1005.61
2003-03-19,1011.3
2003-03-20,1016.792
2003-03-21,1042.979
2003-03-24,1049.916
2003-03-25,1069.943
2003-03-26,1069.36
2003-03-27,1054.537
2003-03-28,1086.254
2003-03-31,1079.56
2003-04-01,1087.305
2003-04-02,1104.239
2003-04-03,1123.083
2003-04-04,1117.973
2003-04-07,1141.904
2003-04-08,1114.857
2003-04-09,1114.004
2003-04-10,1127.484
2003-04-11,1139.394
2003-04-14,1156.927
2003-04-15,1166.719
2003-04-16,1157.045
2003-04-17,1162.601
2003-04-18,1162.601
2003-04-21,1157.629
2003-04-22,1174.139
2003-04-23,1205.122
2003-04-24,1204.605
2003-04-25,1188.543
2003-04-28,1204.514
2003-04-29,1224.901
2003-04-30,1245.163
2003-05-01,1259.419
2003-05-02,1265.407
2003-05-05,1293.216
2003-05-06,1255.12
2003-05-07,1263.188
2003-05-08,1271.879
2003-05-09,1282.171
2003-05-12,1284.076
2003-05-13,1283.313
2003-05-14,1296.062
2003-05-15,1328.624
2003-05-16,1337.329
2003-05-19,1344.987
2003-05-20,1363.288
2003-05-21,1364.392
2003-05-22,1350.002
2003-05-23,1339.853
2003-05-26,1333.327
2003-05-27,1312.788
2003-05-28,1313.111
2003-05-29,1322.838
2003-05-30,1325.069
2003-06-02,1352.781
2003-06-03,1351.687
2003-06-04,1348.142
2003-06-05,1367.75
2003-06-06,1364.253
2003-06-09,1371.611
2003-06-10,1394.591
2003-06-11,1449.788
2003-06-12,1464.28
2003-06-13,1457.699
2003-06-16,1457.849
2003-06-17,1484.754
2003-06-18,1467.179
2003-06-19,1426.647
2003-06-20,1426.606
2003-06-23,1411.099
2003-06-24,1382.784
2003-06-25,1405.65
2003-06-26,1386.177
2003-06-27,1379.999
2003-06-30,1383.51
2003-07-01,1381.11
2003-07-02,1385.265
2003-07-03,1394.702
2003-07-04,1378.789
2003-07-07,1370.534
2003-07-08,1408.105
2003-07-09,1406.836
2003-07-10,1392.288
2003-07-11,1381.246
2003-07-14,1391.214
2003-07-15,1374.161
2003-07-16,1348.169
2003-07-17,1361.062
2003-07-18,1372.459
2003-07-21,1368.727
2003-07-22,1373.801
2003-07-23,1387.256
2003-07-24,1401.488
2003-07-25,1373.044
2003-07-28,1356.881
2003-07-29,1352.65
2003-07-30,1344.708
2003-07-31,1300.294
2003-08-01,1311.421
2003-08-04,1326.683
2003-08-05,1312.791
2003-08-06,1291.687
2003-08-07,1287.581
2003-08-08,1287.32
2003-08-11,1271.291
2003-08-12,1298.167
2003-08-13,1307.839
2003-08-14,1301.158
2003-08-15,1308.76
2003-08-18,1303.091
2003-08-19,1296.436
2003-08-20,1373.508
2003-08-21,1423.129
2003-08-22,1425.765
2003-08-25,1421.891
2003-08-26,1415.361
2003-08-27,1418.661
2003-08-28,1413.985
2003-08-29,1446.908
2003-09-01,1456.943
2003-09-02,1497.194
2003-09-03,1529.649
2003-09-04,1531.14
2003-09-05,1533.385
2003-09-08,1542.435
2003-09-09,1555.917
2003-09-10,1534.65
2003-09-11,1551.066
2003-09-12,1574.855
2003-09-15,1586.785
2003-09-16,1616.233
2003-09-17,1623.593
2003-09-18,1624.24
2003-09-19,1641.007
2003-09-22,1609.176
2003-09-23,1584.396
2003-09-24,1597.992
2003-09-25,1585.905
2003-09-26,1573.983
2003-09-29,1549.423
2003-09-30,1507.423
2003-10-01,1544.115
2003-10-02,1569.35
2003-10-03,1575.037
2003-10-06,1566.372
2003-10-07,1547.914
2003-10-08,1554.132
2003-10-09,1553.604
2003-10-10,1546.917
2003-10-13,1513.77
2003-10-14,1536.365
2003-10-15,1595.646
2003-10-16,1644.982
2003-10-17,1601.065
2003-10-20,1607.176
2003-10-21,1628.843
2003-10-22,1589.621
2003-10-23,1589.101
2003-10-24,1593.93
2003-10-27,1602.049
2003-10-28,1572.382
2003-10-29,1578.563
2003-10-30,1614.663
2003-10-31,1566.681
2003-11-03,1601.751
2003-11-04,1614.513
2003-11-05,1495.35
2003-11-06,1480.83
2003-11-07,1512.763
2003-11-10,1495.662
2003-11-11,1479.738
2003-11-12,1523.244
2003-11-13,1550.392
2003-11-14,1543.562
2003-11-17,1521.386
2003-11-18,1532.473
2003-11-19,1537.161
2003-11-20,1499.529
2003-11-21,1464.772
2003-11-24,1446.409
2003-11-25,1415.795
2003-11-26,1438.877
2003-11-27,1440.606
2003-11-28,1453.794
2003-12-01,1458.218
2003-12-02,1455.222
2003-12-03,1465.52
2003-12-04,1454.789
2003-12-05,1467.053
2003-12-08,1445.142
2003-12-09,1451.106
2003-12-10,1442.996
2003-12-11,1444.84
2003-12-12,1430.488
2003-12-15,1426.186
2003-12-16,1435.668
2003-12-17,1438.483
2003-12-18,1437.419
2003-12-19,1453.304
2003-12-22,1467.099
2003-12-23,1495.266
2003-12-24,1499.332
2003-12-25,1499.332
2003-12-26,1498.818
2003-12-29,1534.239
2003-12-30,1534.634
2003-12-31,1544.448
2004-01-01,1544.448
2004-01-02,1559.906
2004-01-05,1583.171
2004-01-06,1598.059
2004-01-07,1599.232
2004-01-08,1629.861
2004-01-09,1669.665
2004-01-12,1672.075
2004-01-13,1694.051
2004-01-14,1707.183
2004-01-15,1736.168
2004-01-16,1689.118
2004-01-19,1652.811
2004-01-20,1660.358
2004-01-21,1643.776
2004-01-22,1664.727
2004-01-23,1664.248
2004-01-26,1653.675
2004-01-27,1673.317
2004-01-28,1665.082
2004-01-29,1618.208
2004-01-30,1611.811
2004-02-02,1642.78
2004-02-03,1641.89
2004-02-04,1668.407
2004-02-05,1679.765
2004-02-06,1737.674
2004-02-09,1737.905
2004-02-10,1729.185
2004-02-11,1710.61
2004-02-12,1725.309
2004-02-13,1710.127
2004-02-16,1695.911
2004-02-17,1706.321
2004-02-18,1693.397
2004-02-19,1670.983
2004-02-20,1667.713
2004-02-23,1655.591
2004-02-24,1672.78
2004-02-25,1687.585
2004-02-26,1723.179
2004-02-27,1749.973
2004-03-01,1718.741
2004-03-02,1711.344
2004-03-03,1642.532
2004-03-04,1644.499
2004-03-05,1671.129
2004-03-08,1654.388
2004-03-09,1640.697
2004-03-10,1613.664
2004-03-11,1655.847
2004-03-12,1619.612
2004-03-15,1644.823
2004-03-16,1632.731
2004-03-17,1605.799
2004-03-18,1619.351
2004-03-19,1598.801
2004-03-22,1567.099
2004-03-23,1560.213
2004-03-24,1556.803
2004-03-25,1623.741
2004-03-26,1603.483
2004-03-29,1598.014
2004-03-30,1599.477
2004-03-31,1605.752
2004-04-01,1615.606
2004-04-02,1641.859
2004-04-05,1635.946
2004-04-06,1608.932
2004-04-07,1660.011
2004-04-08,1651.28
2004-04-09,1651.28
2004-04-12,1646.528
2004-04-13,1622.324
2004-04-14,1609.021
2004-04-15,1623.056
2004-04-16,1644.05
2004-04-19,1651.611
2004-04-20,1631.206
2004-04-21,1643.112
2004-04-22,1646.967
2004-04-23,1624.131
2004-04-26,1630.825
2004-04-27,1632.466
2004-04-28,1596.532
2004-04-29,1586.919
2004-04-30,1584.963
2004-05-03,1588.309
2004-05-04,1585.102
2004-05-05,1590.423
2004-05-06,1563.353
2004-05-07,1541.635
2004-05-10,1514.555
2004-05-11,1510.777
2004-05-12,1522.347
2004-05-13,1529.975
2004-05-14,1517.131
2004-05-17,1519.954
2004-05-18,1489.742
2004-05-19,1532.313
2004-05-20,1518.753
2004-05-21,1527.769
2004-05-24,1500.307
2004-05-25,1507.737
2004-05-26,1511.671
2004-05-27,1533.115
2004-05-28,1516.413
2004-05-31,1516.413
2004-06-01,1533.368
2004-06-02,1550.538
2004-06-03,1567.907
2004-06-04,1541.649
2004-06-07,1563.505
2004-06-08,1596.273
2004-06-09,1570.926
2004-06-10,1542.852
2004-06-11,1520.644
2004-06-14,1522.212
2004-06-15,1518.842
2004-06-16,1505.015
2004-06-17,1505.601
2004-06-18,1522.361
2004-06-21,1518.249
2004-06-22,1512.716
2004-06-23,1507.541
2004-06-24,1528.846
2004-06-25,1549.781
2004-06-28,1582.662
2004-06-29,1534.142
2004-06-30,1568.969
2004-07-01,1603.997
2004-07-02,1640.992
2004-07-05,1618.449
2004-07-06,1624.062
2004-07-07,1641.398
2004-07-08,1641.361
2004-07-09,1628.774
2004-07-12,1628.559
2004-07-13,1630.805
2004-07-14,1665.93
2004-07-15,1663.56
2004-07-16,1652.334
2004-07-19,1643.732
2004-07-20,1647.643
2004-07-21,1629.966
2004-07-22,1612.299
2004-07-23,1593.876
2004-07-26,1578.78
2004-07-27,1570.684
2004-07-28,1535.4
2004-07-29,1543.491
2004-07-30,1547.689
2004-08-02,1549.837
2004-08-03,1569.984
2004-08-04,1553.807
2004-08-05,1577.659
2004-08-06,1575.795
2004-08-09,1530.859
2004-08-10,1546.291
2004-08-11,1518.1
2004-08-12,1512.806
2004-08-13,1525.188
2004-08-16,1518.389
2004-08-17,1527.041
2004-08-18,1529.395
2004-08-19,1555.784
2004-08-20,1549.937
2004-08-23,1554.88
2004-08-24,1537.047
2004-08-25,1538.283
2004-08-26,1549.934
2004-08-27,1541.354
2004-08-30,1539.516
2004-08-31,1549.133
2004-09-01,1566.674
2004-09-02,1575.994
2004-09-03,1561.368
2004-09-06,1575.719
2004-09-07,1581.503
2004-09-08,1588.016
2004-09-09,1572.102
2004-09-10,1581.701
2004-09-13,1573.371
2004-09-14,1579.325
2004-09-15,1574.463
2004-09-16,1572.133
2004-09-17,1573.876
2004-09-20,1570.439
2004-09-21,1577.296
2004-09-22,1600.373
2004-09-23,1605.106
2004-09-24,1603.949
2004-09-27,1592.602
2004-09-28,1606.607
2004-09-29,1594.041
2004-09-30,1604.697
2004-10-01,1622.811
2004-10-04,1622.055
2004-10-05,1657.889
2004-10-06,1650.195
2004-10-07,1630.966
2004-10-08,1640.048
2004-10-11,1624.335
2004-10-12,1607.927
2004-10-13,1622.223
2004-10-14,1631.878
2004-10-15,1640.598
2004-10-18,1633.827
2004-10-19,1649.53
2004-10-20,1652.642
2004-10-21,1657.57
2004-10-22,1642.124
2004-10-25,1642.003
2004-10-26,1644.833
2004-10-27,1656.196
2004-10-28,1653.345
2004-10-29,1641.889
2004-11-01,1648.844
2004-11-02,1654.529
2004-11-03,1660.465
2004-11-04,1677.072
2004-11-05,1701.638
2004-11-08,1699.487
2004-11-09,1721.257
2004-11-10,1753.026
2004-11-11,1779.563
2004-11-12,1799.171
2004-11-15,1791.487
2004-11-16,1787.334
2004-11-17,1778.929
2004-11-18,1724.146
2004-11-19,1751.502
2004-11-22,1728.382
2004-11-23,1750.663
2004-11-24,1762.257
2004-11-25,1767.109
2004-11-26,1766.817
2004-11-29,1767.204
2004-11-30,1765.205
2004-12-01,1764.468
2004-12-02,1752.81
2004-12-03,1798.927
2004-12-06,1791.489
2004-12-07,1803.769
2004-12-08,1775.874
2004-12-09,1763.04
2004-12-10,1778.399
2004-12-13,1796.763
2004-12-14,1844.513
2004-12-15,1861.709
2004-12-16,1819.699
2004-12-17,1817.165
2004-12-20,1819.402
2004-12-21,1804.126
2004-12-22,1828.037
2004-12-23,1838.583
2004-12-24,1842.932
2004-12-27,1874.579
2004-12-28,1865.794
2004-12-29,1864.655
2004-12-30,1877.848
2004-12-31,1872.855
2005-01-03,1916.014
2005-01-04,1877.006
2005-01-05,1848.968
2005-01-06,1849.289
2005-01-07,1839.076
2005-01-10,1860.95
2005-01-11,1852.288
2005-01-12,1871.269
2005-01-13,1864.028
2005-01-14,1854.764
2005-01-17,1865.087
2005-01-18,1893.86
2005-01-19,1892.47
2005-01-20,1877.451
2005-01-21,1889.642
2005-01-24,1881.663
2005-01-25,1897.963
2005-01-26,1891.575
2005-01-27,1886.902
2005-01-28,1888.434
2005-01-31,1901.184
2005-02-01,1972.593
2005-02-02,2002.295
2005-02-03,1972.684
2005-02-04,1965.009
2005-02-07,1965.78
2005-02-08,1996.526
2005-02-09,1993.875
2005-02-10,2009.833
2005-02-11,2035.865
2005-02-14,2029.311
2005-02-15,2024.324
2005-02-16,1994.907
2005-02-17,2036.289
2005-02-18,2024.71
2005-02-21,2037.487
2005-02-22,2067.001
2005-02-23,2048.032
2005-02-24,2038.124
2005-02-25,2062.348
2005-02-28,2095.668
2005-03-01,2085.212
2005-03-02,2085.426
2005-03-03,2110.62
2005-03-04,2123.567
2005-03-07,2073.672
2005-03-08,2088.472
2005-03-09,2054.806
2005-03-10,2086.26
2005-03-11,2124.096
2005-03-14,2124.852
2005-03-15,2118.503
2005-03-16,2122.003
2005-03-17,2123.121
2005-03-18,2147.068
2005-03-21,2127.173
2005-03-22,2124.59
2005-03-23,2081.95
2005-03-24,2074.503
2005-03-25,2074.503
2005-03-28,2059.963
2005-03-29,2683.606
2005-03-30,2705.325
2005-03-31,2712.215
2005-04-01,2704.713
2005-04-04,2667.876
2005-04-05,2676.279
2005-04-06,2675.901
2005-04-07,2687.234
2005-04-08,2675.624
2005-04-11,2698.851
2005-04-12,2679.987
2005-04-13,2688.115
2005-04-14,2669.196
2005-04-15,2679.536
2005-04-18,2690.736
2005-04-19,2698.62
2005-04-20,2705.79
2005-04-21,2712.042
2005-04-22,2706.209
2005-04-25,2682.53
2005-04-26,2687.275
2005-04-27,2703.487
2005-04-28,2699.266
2005-04-29,2698.47
2005-05-02,2680.912
2005-05-03,2691.517
2005-05-04,2688.234
2005-05-05,2684.822
2005-05-06,2671.978
2005-05-09,2691.543
2005-05-10,2696.315
2005-05-11,2682.505
2005-05-12,2661.405
2005-05-13,2650.403
2005-05-16,2645.166
2005-05-17,2644.196
2005-05-18,2647.344
2005-05-19,2643.194
2005-05-20,2627.122
2005-05-23,2634.333
2005-05-24,2637.999
2005-05-25,2641.301
2005-05-26,2626.528
2005-05-27,2631.486
2005-05-30,2614.616
2005-05-31,2587.721
2005-06-01,2573.435
2005-06-02,2577.854
2005-06-03,2573.143
2005-06-06,2577.705
2005-06-07,2574.644
2005-06-08,2586.094
2005-06-09,2556.937
2005-06-10,2540.184
2005-06-13,2533.875
2005-06-14,2543.707
2005-06-15,2551.205
2005-06-16,2549.111
2005-06-17,2581.797
