Date,WORLD ex USA SMALL CAP Small Cap
2005-11-10,199.286
2005-11-11,200.247
2005-11-14,199.224
2005-11-15,197.988
2005-11-16,197.832
2005-11-17,200.292
2005-11-18,200.701
2005-11-21,201.486
2005-11-22,201.437
2005-11-23,203.052
2005-11-24,202.814
2005-11-25,202.631
2005-11-28,203.876
2005-11-29,204.238
2005-11-30,205.056
2005-12-01,205.871
2005-12-02,207.685
2005-12-05,209.692
2005-12-06,209.478
2005-12-07,209.782
2005-12-08,209.324
2005-12-09,210.98
2005-12-12,213.902
2005-12-13,214.502
2005-12-14,216.334
2005-12-15,215.757
2005-12-16,216.914
2005-12-19,216.708
2005-12-20,216.958
2005-12-21,217.708
2005-12-22,218.946
2005-12-23,219.645
2005-12-26,220.471
2005-12-27,219.68
2005-12-28,221.286
2005-12-29,221.971
2005-12-30,221.033
2006-01-02,221.422
2006-01-03,225.52
2006-01-04,229.28
2006-01-05,230.537
2006-01-06,233.202
2006-01-09,233.414
2006-01-10,232.264
2006-01-11,234.059
2006-01-12,235.238
2006-01-13,235.726
2006-01-16,236.65
2006-01-17,231.117
2006-01-18,225.016
2006-01-19,230.429
2006-01-20,229.809
2006-01-23,227.784
2006-01-24,230.224
2006-01-25,232.055
2006-01-26,233.341
2006-01-27,235.522
2006-01-30,235.791
2006-01-31,236.795
2006-02-01,236.475
2006-02-02,236.373
2006-02-03,234.795
2006-02-06,236.561
2006-02-07,236.574
2006-02-08,233.155
2006-02-09,234.686
2006-02-10,232.857
2006-02-13,228.003
2006-02-14,228.851
2006-02-15,229.057
2006-02-16,228.067
2006-02-17,226.44
2006-02-20,224.669
2006-02-21,227.341
2006-02-22,228.242
2006-02-23,232.094
2006-02-24,233.304
2006-02-27,234.366
2006-02-28,233.839
2006-03-01,233.129
2006-03-02,232.846
2006-03-03,231.881
2006-03-06,232.632
2006-03-07,228.968
2006-03-08,226.936
2006-03-09,230.074
2006-03-10,229.734
2006-03-13,232.958
2006-03-14,235.402
2006-03-15,236.461
2006-03-16,237.106
2006-03-17,239.154
2006-03-20,240.627
2006-03-21,239.02
2006-03-22,240.377
2006-03-23,239.002
2006-03-24,240.312
2006-03-27,241.843
2006-03-28,242.504
2006-03-29,242.289
2006-03-30,245.685
2006-03-31,244.984
2006-04-03,247.781
2006-04-04,249.569
2006-04-05,249.296
2006-04-06,251.19
2006-04-07,249.988
2006-04-10,249.436
2006-04-11,248.351
2006-04-12,246.486
2006-04-13,246.567
2006-04-14,246.585
2006-04-17,247.643
2006-04-18,249.606
2006-04-19,251.869
2006-04-20,251.204
2006-04-21,252.805
2006-04-24,252.487
2006-04-25,254.209
2006-04-26,255.808
2006-04-27,256.315
2006-04-28,256.503
2006-05-01,258.113
2006-05-02,259.993
2006-05-03,259.628
2006-05-04,261.356
2006-05-05,264.539
2006-05-08,267.32
2006-05-09,268.103
2006-05-10,267.935
2006-05-11,267.524
2006-05-12,264.044
2006-05-15,257.264
2006-05-16,253.749
2006-05-17,251.312
2006-05-18,246.105
2006-05-19,244.61
2006-05-22,237.683
2006-05-23,240.911
2006-05-24,238.285
2006-05-25,239.95
2006-05-26,243.747
2006-05-29,245.438
2006-05-30,243.8
2006-05-31,242.459
2006-06-01,240.801
2006-06-02,244.868
2006-06-05,243.99
2006-06-06,236.035
2006-06-07,232.98
2006-06-08,224.074
2006-06-09,228.098
2006-06-12,227.049
2006-06-13,218.859
2006-06-14,220.26
2006-06-15,226.431
2006-06-16,228.583
2006-06-19,227.409
2006-06-20,226.547
2006-06-21,226.809
2006-06-22,228.617
2006-06-23,227.904
2006-06-26,228.299
2006-06-27,229.144
2006-06-28,226.787
2006-06-29,229.316
2006-06-30,236.634
2006-07-03,238.205
2006-07-04,239.488
2006-07-05,235.73
2006-07-06,236.634
2006-07-07,237.206
2006-07-10,235.798
2006-07-11,234.151
2006-07-12,231.688
2006-07-13,229.12
2006-07-14,225.14
2006-07-17,221.298
2006-07-18,216.898
2006-07-19,219.541
2006-07-20,223.48
2006-07-21,221.878
2006-07-24,221.504
2006-07-25,222.913
2006-07-26,222.533
2006-07-27,226.653
2006-07-28,228.452
2006-07-31,230.873
2006-08-01,230.305
2006-08-02,232.997
2006-08-03,231.375
2006-08-04,233.532
2006-08-07,230.768
2006-08-08,231.433
2006-08-09,232.053
2006-08-10,230.254
2006-08-11,230.317
2006-08-14,230.728
2006-08-15,232.452
2006-08-16,235.525
2006-08-17,236.35
2006-08-18,236.371
2006-08-21,237.199
2006-08-22,236.905
2006-08-23,237.143
2006-08-24,236.157
2006-08-25,235.447
2006-08-28,234.685
2006-08-29,235.422
2006-08-30,236.602
2006-08-31,237.658
2006-09-01,238.79
2006-09-04,241.998
2006-09-05,241.963
2006-09-06,239.939
2006-09-07,236.78
2006-09-08,236.237
2006-09-11,232.593
2006-09-12,232.459
2006-09-13,232.532
2006-09-14,234.207
2006-09-15,233.606
2006-09-18,234.012
2006-09-19,234.594
2006-09-20,233.748
2006-09-21,235.127
2006-09-22,234.378
2006-09-25,232.939
2006-09-26,233.064
2006-09-27,236.056
2006-09-28,237.06
2006-09-29,237.107
2006-10-02,238.575
2006-10-03,237.015
2006-10-04,235.477
2006-10-05,238.203
2006-10-06,236.092
2006-10-09,236.276
2006-10-10,235.488
2006-10-11,233.902
2006-10-12,234.922
2006-10-13,236.831
2006-10-16,239.596
2006-10-17,238.969
2006-10-18,240.083
2006-10-19,242.299
2006-10-20,242.876
2006-10-23,242.979
2006-10-24,243.13
2006-10-25,244.437
2006-10-26,246.168
2006-10-27,246.256
2006-10-30,244.499
2006-10-31,246.543
2006-11-01,246.831
2006-11-02,246.175
2006-11-03,245.607
2006-11-06,246.527
2006-11-07,248.817
2006-11-08,246.512
2006-11-09,246.92
2006-11-10,247.977
2006-11-13,245.778
2006-11-14,248.033
2006-11-15,248.082
2006-11-16,248.064
2006-11-17,247.047
2006-11-20,243.813
2006-11-21,245.352
2006-11-22,249.885
2006-11-23,250.374
2006-11-24,251.279
2006-11-27,250.756
2006-11-28,250.48
2006-11-29,254.001
2006-11-30,257.166
2006-12-01,258.147
2006-12-04,258.786
2006-12-05,259.316
2006-12-06,260.546
2006-12-07,260.544
2006-12-08,260.315
2006-12-11,259.917
2006-12-12,260.038
2006-12-13,260.725
2006-12-14,261.536
2006-12-15,261.279
2006-12-18,261.047
2006-12-19,260.509
2006-12-20,262.786
2006-12-21,262.351
2006-12-22,262.033
2006-12-25,261.532
2006-12-26,262.074
2006-12-27,263.49
2006-12-28,264.169
2006-12-29,264.845
2007-01-01,264.845
2007-01-02,267.534
2007-01-03,265.605
2007-01-04,263.185
2007-01-05,261.05
2007-01-08,261.457
2007-01-09,261.847
2007-01-10,259.344
2007-01-11,260.022
2007-01-12,262.953
2007-01-15,265.876
2007-01-16,265.858
2007-01-17,266.677
2007-01-18,267.174
2007-01-19,268.137
2007-01-22,269.329
2007-01-23,270.384
2007-01-24,271.026
2007-01-25,270.215
2007-01-26,268.469
2007-01-29,269.369
2007-01-30,269.842
2007-01-31,270.266
2007-02-01,273.204
2007-02-02,273.633
2007-02-05,274.016
2007-02-06,275.292
2007-02-07,275.911
2007-02-08,274.654
2007-02-09,275.449
2007-02-12,274.226
2007-02-13,276.181
2007-02-14,279.438
2007-02-15,281.165
2007-02-16,280.882
2007-02-19,282.385
2007-02-20,282.117
2007-02-21,281.806
2007-02-22,283.108
2007-02-23,284.948
2007-02-26,286.531
2007-02-27,280.437
2007-02-28,275.042
2007-03-01,273.306
2007-03-02,272.965
2007-03-05,263.874
2007-03-06,269.162
2007-03-07,271.788
2007-03-08,275.137
2007-03-09,275.352
2007-03-12,277.931
2007-03-13,275.887
2007-03-14,270.011
2007-03-15,273.626
2007-03-16,273.986
2007-03-19,276.188
2007-03-20,278.027
2007-03-21,279.592
2007-03-22,283.097
2007-03-23,282.555
2007-03-26,283.602
2007-03-27,283.112
2007-03-28,283.223
2007-03-29,283.621
2007-03-30,284.353
2007-04-02,284.655
2007-04-03,286.039
2007-04-04,288.464
2007-04-05,289.653
2007-04-06,289.444
2007-04-09,289.054
2007-04-10,292.063
2007-04-11,291.611
2007-04-12,291.759
2007-04-13,292.011
2007-04-16,294.038
2007-04-17,294.21
2007-04-18,295.129
2007-04-19,292.598
2007-04-20,293.505
2007-04-23,294.204
2007-04-24,293.253
2007-04-25,294.624
2007-04-26,294.31
2007-04-27,295.496
2007-04-30,295.481
2007-05-01,294.156
2007-05-02,295.779
2007-05-03,295.819
2007-05-04,297.423
2007-05-07,299.633
2007-05-08,297.188
2007-05-09,298.384
2007-05-10,297.421
2007-05-11,296.64
2007-05-14,296.602
2007-05-15,296.64
2007-05-16,295.238
2007-05-17,294.623
2007-05-18,294.569
2007-05-21,295.532
2007-05-22,297.017
2007-05-23,299.158
2007-05-24,296.452
2007-05-25,295.496
2007-05-28,296.705
2007-05-29,297.512
2007-05-30,296.285
2007-05-31,299.984
2007-06-01,301.784
2007-06-04,303.745
2007-06-05,303.618
2007-06-06,301.427
2007-06-07,297.682
2007-06-08,294.57
2007-06-11,295.502
2007-06-12,293.886
2007-06-13,292.745
2007-06-14,295.678
2007-06-15,298.803
2007-06-18,299.692
2007-06-19,299.827
2007-06-20,300.258
2007-06-21,298.814
2007-06-22,299.0
2007-06-25,296.93
2007-06-26,296.18
2007-06-27,294.066
2007-06-28,297.63
2007-06-29,299.435
2007-07-02,302.997
2007-07-03,304.227
2007-07-04,305.335
2007-07-05,305.009
2007-07-06,305.648
2007-07-09,306.883
2007-07-10,307.33
2007-07-11,306.819
2007-07-12,308.003
2007-07-13,309.751
2007-07-16,309.517
2007-07-17,309.239
2007-07-18,308.334
2007-07-19,310.302
2007-07-20,310.421
2007-07-23,308.8
2007-07-24,307.636
2007-07-25,303.627
2007-07-26,298.226
2007-07-27,292.702
2007-07-30,294.455
2007-07-31,297.625
2007-08-01,292.041
2007-08-02,292.424
2007-08-03,292.748
2007-08-06,289.732
2007-08-07,288.652
2007-08-08,290.848
2007-08-09,287.835
2007-08-10,279.906
2007-08-13,282.06
2007-08-14,280.006
2007-08-15,273.664
2007-08-16,265.023
2007-08-17,262.861
2007-08-20,266.99
2007-08-21,268.604
2007-08-22,272.277
2007-08-23,276.58
2007-08-24,277.596
2007-08-27,279.302
2007-08-28,276.542
2007-08-29,275.326
2007-08-30,276.957
2007-08-31,281.99
2007-09-03,282.904
2007-09-04,283.887
2007-09-05,281.044
2007-09-06,281.423
2007-09-07,281.183
2007-09-10,277.35
2007-09-11,280.521
2007-09-12,281.082
2007-09-13,279.504
2007-09-14,278.473
2007-09-17,275.999
2007-09-18,274.826
2007-09-19,281.728
2007-09-20,283.546
2007-09-21,283.561
2007-09-24,284.22
2007-09-25,283.528
2007-09-26,284.889
2007-09-27,288.188
2007-09-28,288.458
2007-10-01,289.975
2007-10-02,291.675
2007-10-03,292.602
2007-10-04,293.045
2007-10-05,295.71
2007-10-08,294.867
2007-10-09,296.732
2007-10-10,298.767
2007-10-11,302.035
2007-10-12,300.695
2007-10-15,301.29
2007-10-16,297.236
2007-10-17,298.258
2007-10-18,300.678
2007-10-19,298.511
2007-10-22,292.151
2007-10-23,296.935
2007-10-24,296.648
2007-10-25,298.312
2007-10-26,300.872
2007-10-29,304.069
2007-10-30,303.408
2007-10-31,307.976
2007-11-01,306.436
2007-11-02,304.917
2007-11-05,300.675
2007-11-06,303.422
2007-11-07,302.763
2007-11-08,299.057
2007-11-09,295.603
2007-11-12,287.989
2007-11-13,288.318
2007-11-14,292.837
2007-11-15,288.38
2007-11-16,284.7
2007-11-19,278.175
2007-11-20,279.333
2007-11-21,273.085
2007-11-22,273.017
2007-11-23,275.629
2007-11-26,277.138
2007-11-27,276.089
2007-11-28,278.306
2007-11-29,281.097
2007-11-30,282.712
2007-12-03,282.534
2007-12-04,278.875
2007-12-05,279.404
2007-12-06,280.387
2007-12-07,282.885
2007-12-10,283.971
2007-12-11,284.25
2007-12-12,283.752
2007-12-13,277.417
2007-12-14,273.633
2007-12-17,265.664
2007-12-18,265.69
2007-12-19,264.714
2007-12-20,264.246
2007-12-21,267.302
2007-12-24,268.161
2007-12-25,268.762
2007-12-26,271.026
2007-12-27,272.4
2007-12-28,273.888
2007-12-31,274.513
2008-01-01,274.513
2008-01-02,276.021
2008-01-03,274.547
2008-01-04,269.173
2008-01-07,263.766
2008-01-08,264.034
2008-01-09,259.965
2008-01-10,257.092
2008-01-11,255.133
2008-01-14,257.855
2008-01-15,251.447
2008-01-16,243.086
2008-01-17,244.907
2008-01-18,243.453
2008-01-21,231.84
2008-01-22,230.681
2008-01-23,230.828
2008-01-24,239.979
2008-01-25,244.988
2008-01-28,242.809
2008-01-29,247.181
2008-01-30,246.042
2008-01-31,247.923
2008-02-01,252.645
2008-02-04,255.97
2008-02-05,248.988
2008-02-06,245.711
2008-02-07,242.202
2008-02-08,242.562
2008-02-11,241.853
2008-02-12,245.872
2008-02-13,245.765
2008-02-14,250.119
2008-02-15,249.212
2008-02-18,250.417
2008-02-19,253.378
2008-02-20,249.212
2008-02-21,254.05
2008-02-22,253.45
2008-02-25,256.674
2008-02-26,258.695
2008-02-27,262.898
2008-02-28,262.144
2008-02-29,259.746
2008-03-03,254.981
2008-03-04,253.326
2008-03-05,254.456
2008-03-06,255.955
2008-03-07,251.315
2008-03-10,246.701
2008-03-11,248.21
2008-03-12,253.176
2008-03-13,251.463
2008-03-14,249.615
2008-03-17,244.39
2008-03-18,246.874
2008-03-19,244.537
2008-03-20,240.623
2008-03-21,242.209
2008-03-24,241.765
2008-03-25,250.175
2008-03-26,253.342
2008-03-27,256.197
2008-03-28,256.161
2008-03-31,257.038
2008-04-01,257.205
2008-04-02,260.11
2008-04-03,260.393
2008-04-04,261.804
2008-04-07,263.329
2008-04-08,260.068
2008-04-09,258.956
2008-04-10,257.64
2008-04-11,257.773
2008-04-14,255.359
2008-04-15,256.379
2008-04-16,261.722
2008-04-17,261.554
2008-04-18,261.187
2008-04-21,263.482
2008-04-22,263.079
2008-04-23,262.364
2008-04-24,259.185
2008-04-25,261.455
2008-04-28,263.284
2008-04-29,261.994
2008-04-30,263.521
2008-05-01,261.65
2008-05-02,265.029
2008-05-05,266.329
2008-05-06,267.839
2008-05-07,267.811
2008-05-08,269.964
2008-05-09,267.578
2008-05-12,269.008
2008-05-13,268.261
2008-05-14,268.705
2008-05-15,271.208
2008-05-16,273.662
2008-05-19,274.861
2008-05-20,273.832
2008-05-21,273.701
2008-05-22,273.365
2008-05-23,272.552
2008-05-26,270.234
2008-05-27,268.625
2008-05-28,267.613
2008-05-29,268.379
2008-05-30,269.068
2008-06-02,268.79
2008-06-03,267.534
2008-06-04,267.086
2008-06-05,267.765
2008-06-06,268.285
2008-06-09,264.654
2008-06-10,258.286
2008-06-11,257.028
2008-06-12,254.087
2008-06-13,254.595
2008-06-16,256.975
2008-06-17,259.025
2008-06-18,256.836
2008-06-19,254.086
2008-06-20,252.768
2008-06-23,249.841
2008-06-24,249.027
2008-06-25,250.371
2008-06-26,249.594
2008-06-27,248.48
2008-06-30,248.415
2008-07-01,244.809
2008-07-02,241.602
2008-07-03,237.994
2008-07-04,237.205
2008-07-07,237.315
2008-07-08,232.972
2008-07-09,235.704
2008-07-10,234.729
2008-07-11,233.416
2008-07-14,233.641
2008-07-15,231.759
2008-07-16,230.371
2008-07-17,234.778
2008-07-18,234.875
2008-07-21,237.673
2008-07-22,237.698
2008-07-23,239.337
2008-07-24,237.364
2008-07-25,234.71
2008-07-28,234.005
2008-07-29,231.332
2008-07-30,235.511
2008-07-31,235.927
2008-08-01,233.423
2008-08-04,230.835
2008-08-05,230.35
2008-08-06,233.002
2008-08-07,231.043
2008-08-08,228.162
2008-08-11,229.924
2008-08-12,227.397
2008-08-13,223.674
2008-08-14,223.884
2008-08-15,223.224
2008-08-18,223.754
2008-08-19,219.579
2008-08-20,220.545
2008-08-21,222.846
2008-08-22,222.801
2008-08-25,223.228
2008-08-26,221.631
2008-08-27,222.11
2008-08-28,223.867
2008-08-29,227.244
2008-09-01,224.354
2008-09-02,222.217
2008-09-03,219.928
2008-09-04,215.134
2008-09-05,210.937
2008-09-08,214.485
2008-09-09,209.947
2008-09-10,207.899
2008-09-11,204.203
2008-09-12,209.334
2008-09-15,205.564
2008-09-16,199.622
2008-09-17,198.456
2008-09-18,198.749
2008-09-19,207.614
2008-09-22,208.66
2008-09-23,206.285
2008-09-24,205.218
2008-09-25,204.982
2008-09-26,200.951
2008-09-29,191.438
2008-09-30,187.358
2008-10-01,187.38
2008-10-02,181.878
2008-10-03,180.045
2008-10-06,166.967
2008-10-07,163.939
2008-10-08,154.558
2008-10-09,154.276
2008-10-10,143.769
2008-10-13,150.516
2008-10-14,159.423
2008-10-15,153.84
2008-10-16,144.26
2008-10-17,147.093
2008-10-20,149.925
2008-10-21,150.145
2008-10-22,141.855
2008-10-23,139.163
2008-10-24,132.324
2008-10-27,124.142
2008-10-28,126.74
2008-10-29,135.088
2008-10-30,140.873
2008-10-31,141.132
2008-11-03,143.783
2008-11-04,151.425
2008-11-05,153.159
2008-11-06,145.47
2008-11-07,143.966
2008-11-10,146.999
2008-11-11,141.419
2008-11-12,138.316
2008-11-13,135.835
2008-11-14,136.164
2008-11-17,134.315
2008-11-18,132.69
2008-11-19,129.979
2008-11-20,124.422
2008-11-21,125.284
2008-11-24,129.769
2008-11-25,131.732
2008-11-26,131.163
2008-11-27,133.661
2008-11-28,134.317
2008-12-01,130.096
2008-12-02,128.94
2008-12-03,129.236
2008-12-04,128.816
2008-12-05,126.453
2008-12-08,132.449
2008-12-09,133.22
2008-12-10,135.74
2008-12-11,138.23
2008-12-12,135.59
2008-12-15,139.962
2008-12-16,140.074
2008-12-17,143.903
2008-12-18,143.926
2008-12-19,139.622
2008-12-22,138.701
2008-12-23,138.971
2008-12-24,138.651
2008-12-25,139.141
2008-12-26,139.765
2008-12-29,142.731
2008-12-30,144.016
2008-12-31,143.32
2009-01-01,143.32
2009-01-02,146.673
2009-01-05,146.587
2009-01-06,146.894
2009-01-07,148.489
2009-01-08,147.503
2009-01-09,146.819
2009-01-12,144.603
2009-01-13,139.86
2009-01-14,137.882
2009-01-15,135.491
2009-01-16,138.371
2009-01-19,136.686
2009-01-20,132.695
2009-01-21,132.998
2009-01-22,133.412
2009-01-23,130.502
2009-01-26,133.272
2009-01-27,135.778
2009-01-28,138.017
2009-01-29,136.611
2009-01-30,135.014
2009-02-02,132.066
2009-02-03,133.4
2009-02-04,135.418
2009-02-05,134.764
2009-02-06,136.298
2009-02-09,137.844
2009-02-10,136.148
2009-02-11,135.013
2009-02-12,132.965
2009-02-13,134.545
2009-02-16,133.418
2009-02-17,129.458
2009-02-18,127.584
2009-02-19,127.978
2009-02-20,124.465
2009-02-23,123.641
2009-02-24,121.531
2009-02-25,122.077
2009-02-26,123.013
2009-02-27,122.697
2009-03-02,118.459
2009-03-03,116.635
2009-03-04,119.28
2009-03-05,118.451
2009-03-06,116.939
2009-03-09,114.387
2009-03-10,116.853
2009-03-11,118.498
2009-03-12,118.368
2009-03-13,120.745
2009-03-16,123.906
2009-03-17,123.817
2009-03-18,124.456
2009-03-19,131.032
2009-03-20,129.262
2009-03-23,132.205
2009-03-24,133.476
2009-03-25,134.38
2009-03-26,135.444
2009-03-27,134.108
2009-03-30,129.917
2009-03-31,130.672
2009-04-01,132.889
2009-04-02,138.936
2009-04-03,139.764
2009-04-06,139.308
2009-04-07,137.784
2009-04-08,136.819
2009-04-09,140.507
2009-04-10,140.568
2009-04-13,141.965
2009-04-14,144.571
2009-04-15,144.628
2009-04-16,145.702
2009-04-17,146.582
2009-04-20,143.151
2009-04-21,142.345
2009-04-22,143.99
2009-04-23,145.996
2009-04-24,148.611
2009-04-27,147.959
2009-04-28,145.192
2009-04-29,148.8
2009-04-30,150.925
2009-05-01,151.425
2009-05-04,155.0
2009-05-05,157.229
2009-05-06,158.449
2009-05-07,160.726
2009-05-08,163.078
2009-05-11,162.928
2009-05-12,163.523
2009-05-13,160.079
2009-05-14,159.311
2009-05-15,161.817
2009-05-18,161.929
2009-05-19,166.237
2009-05-20,169.935
2009-05-21,168.323
2009-05-22,169.816
2009-05-25,170.509
2009-05-26,170.768
2009-05-27,171.76
2009-05-28,170.724
2009-05-29,173.408
2009-06-01,177.121
2009-06-02,179.813
2009-06-03,177.97
2009-06-04,176.93
2009-06-05,175.507
2009-06-08,173.223
2009-06-09,175.644
2009-06-10,178.218
2009-06-11,180.751
2009-06-12,179.771
2009-06-15,176.385
2009-06-16,174.866
2009-06-17,172.583
2009-06-18,172.548
2009-06-19,173.161
2009-06-22,170.092
2009-06-23,169.193
2009-06-24,172.687
2009-06-25,172.644
2009-06-26,176.014
2009-06-29,176.274
2009-06-30,175.578
2009-07-01,177.579
2009-07-02,175.49
2009-07-03,174.665
2009-07-06,172.34
2009-07-07,172.245
2009-07-08,169.001
2009-07-09,169.924
2009-07-10,169.136
2009-07-13,168.108
2009-07-14,171.554
2009-07-15,175.507
2009-07-16,176.468
2009-07-17,176.748
2009-07-20,179.32
2009-07-21,182.383
2009-07-22,183.003
2009-07-23,184.883
2009-07-24,185.555
2009-07-27,186.164
2009-07-28,184.98
2009-07-29,184.217
2009-07-30,186.598
2009-07-31,189.714
2009-08-03,194.716
2009-08-04,194.811
2009-08-05,194.912
2009-08-06,195.529
2009-08-07,193.512
2009-08-10,193.938
2009-08-11,193.374
2009-08-12,194.131
2009-08-13,198.169
2009-08-14,198.975
2009-08-17,192.647
2009-08-18,194.531
2009-08-19,195.098
2009-08-20,197.999
2009-08-21,200.056
2009-08-24,203.5
2009-08-25,204.065
2009-08-26,203.024
2009-08-27,202.099
2009-08-28,205.833
2009-08-31,204.36
2009-09-01,201.845
2009-09-02,198.919
2009-09-03,200.676
2009-09-04,202.432
2009-09-07,205.998
2009-09-08,209.787
2009-09-09,211.446
2009-09-10,213.068
2009-09-11,214.992
2009-09-14,212.783
2009-09-15,213.464
2009-09-16,216.897
2009-09-17,218.714
2009-09-18,217.036
2009-09-21,214.173
2009-09-22,217.615
2009-09-23,217.562
2009-09-24,214.461
2009-09-25,213.627
2009-09-28,213.922
2009-09-29,213.646
2009-09-30,215.895
2009-10-01,212.41
2009-10-02,208.195
2009-10-05,209.076
2009-10-06,214.702
2009-10-07,215.649
2009-10-08,219.484
2009-10-09,219.687
2009-10-12,220.985
2009-10-13,220.96
2009-10-14,224.272
2009-10-15,224.715
2009-10-16,222.821
2009-10-19,225.396
2009-10-20,225.326
2009-10-21,225.317
2009-10-22,223.104
2009-10-23,222.22
2009-10-26,219.493
2009-10-27,215.807
2009-10-28,210.35
2009-10-29,213.376
2009-10-30,212.574
2009-11-02,211.762
2009-11-03,209.693
2009-11-04,214.39
2009-11-05,215.23
2009-11-06,216.175
2009-11-09,220.105
2009-11-10,219.312
2009-11-11,220.171
2009-11-12,218.299
2009-11-13,219.733
2009-11-16,223.069
2009-11-17,219.951
2009-11-18,220.739
2009-11-19,216.465
2009-11-20,215.343
2009-11-23,218.916
2009-11-24,216.91
2009-11-25,218.523
2009-11-26,213.967
2009-11-27,214.06
2009-11-30,214.251
2009-12-01,220.263
2009-12-02,221.094
2009-12-03,221.677
2009-12-04,219.072
2009-12-07,218.808
2009-12-08,215.966
2009-12-09,214.399
2009-12-10,214.538
2009-12-11,214.155
2009-12-14,215.81
2009-12-15,214.574
2009-12-16,216.482
2009-12-17,212.842
2009-12-18,211.751
2009-12-21,212.734
2009-12-22,212.443
2009-12-23,214.488
2009-12-24,215.017
2009-12-25,214.955
2009-12-28,216.357
2009-12-29,217.714
2009-12-30,216.116
2009-12-31,217.008
2010-01-01,217.008
2010-01-04,222.234
2010-01-05,223.889
2010-01-06,224.7
2010-01-07,224.689
2010-01-08,226.224
2010-01-11,229.497
2010-01-12,228.095
2010-01-13,227.815
2010-01-14,229.614
2010-01-15,228.804
2010-01-18,229.165
2010-01-19,228.337
2010-01-20,224.651
2010-01-21,222.185
2010-01-22,220.287
2010-01-25,220.191
2010-01-26,218.241
2010-01-27,216.377
2010-01-28,215.931
2010-01-29,214.167
2010-02-01,214.464
2010-02-02,218.448
2010-02-03,217.826
2010-02-04,212.97
2010-02-05,208.522
2010-02-08,207.18
2010-02-09,207.798
2010-02-10,208.341
2010-02-11,209.648
2010-02-12,209.712
2010-02-15,209.287
2010-02-16,211.474
2010-02-17,213.838
2010-02-18,214.231
2010-02-19,211.78
2010-02-22,214.436
2010-02-23,213.312
2010-02-24,212.725
2010-02-25,210.278
2010-02-26,212.953
2010-03-01,213.754
2010-03-02,216.592
2010-03-03,219.355
2010-03-04,218.252
2010-03-05,220.447
2010-03-08,221.512
2010-03-09,221.178
2010-03-10,222.704
2010-03-11,223.315
2010-03-12,225.288
2010-03-15,224.009
2010-03-16,226.24
2010-03-17,228.54
2010-03-18,226.829
2010-03-19,225.628
2010-03-22,225.673
2010-03-23,227.014
2010-03-24,224.464
2010-03-25,225.133
2010-03-26,226.235
2010-03-29,227.925
2010-03-30,228.449
2010-03-31,228.898
2010-04-01,231.749
2010-04-02,231.885
2010-04-05,232.496
2010-04-06,233.527
2010-04-07,233.897
2010-04-08,233.22
2010-04-09,235.975
2010-04-12,237.612
2010-04-13,235.708
2010-04-14,238.246
2010-04-15,239.333
2010-04-16,236.79
2010-04-19,233.436
2010-04-20,235.8
2010-04-21,236.676
2010-04-22,234.878
2010-04-23,236.788
2010-04-26,239.138
2010-04-27,235.684
2010-04-28,229.987
2010-04-29,232.535
2010-04-30,233.535
2010-05-03,232.157
2010-05-04,226.07
2010-05-05,221.905
2010-05-06,217.816
2010-05-07,210.307
2010-05-10,220.512
2010-05-11,218.736
2010-05-12,221.713
2010-05-13,222.312
2010-05-14,217.395
2010-05-17,212.14
2010-05-18,212.212
2010-05-19,206.651
2010-05-20,201.997
2010-05-21,202.875
2010-05-24,202.146
2010-05-25,195.365
2010-05-26,198.715
2010-05-27,203.666
2010-05-28,204.839
2010-05-31,205.599
2010-06-01,205.074
2010-06-02,203.542
2010-06-03,207.022
2010-06-04,203.5
2010-06-07,198.657
2010-06-08,198.176
2010-06-09,201.059
2010-06-10,204.58
2010-06-11,205.651
2010-06-14,210.383
2010-06-15,211.882
2010-06-16,212.591
2010-06-17,212.838
2010-06-18,214.335
2010-06-21,216.436
2010-06-22,215.051
2010-06-23,212.412
2010-06-24,211.213
2010-06-25,209.96
2010-06-28,210.79
2010-06-29,204.665
2010-06-30,203.757
2010-07-01,202.29
2010-07-02,204.048
2010-07-05,203.667
2010-07-06,208.671
2010-07-07,209.098
2010-07-08,211.752
2010-07-09,212.653
2010-07-12,212.297
2010-07-13,214.926
2010-07-14,216.313
2010-07-15,216.388
2010-07-16,214.365
2010-07-19,212.505
2010-07-20,211.741
2010-07-21,213.401
2010-07-22,216.319
2010-07-23,217.855
2010-07-26,220.832
2010-07-27,221.026
2010-07-28,221.472
2010-07-29,222.55
2010-07-30,221.259
2010-08-02,225.871
2010-08-03,227.365
2010-08-04,225.865
2010-08-05,226.973
2010-08-06,228.027
2010-08-09,228.772
2010-08-10,224.535
2010-08-11,218.561
2010-08-12,216.043
2010-08-13,216.548
2010-08-16,217.738
2010-08-17,220.251
2010-08-18,220.543
2010-08-19,220.121
2010-08-20,215.544
2010-08-23,215.95
2010-08-24,213.582
2010-08-25,211.188
2010-08-26,213.968
2010-08-27,215.322
2010-08-30,216.715
2010-08-31,215.547
2010-09-01,220.244
2010-09-02,221.7
2010-09-03,223.727
2010-09-06,226.048
2010-09-07,223.942
2010-09-08,224.416
2010-09-09,226.353
2010-09-10,226.686
2010-09-13,230.267
2010-09-14,232.006
2010-09-15,231.371
2010-09-16,230.903
2010-09-17,231.186
2010-09-20,233.13
2010-09-21,233.904
2010-09-22,235.637
