Date,ACWI MID GROWTH Mid Cap
2005-11-03,692.976
2005-11-04,689.259
2005-11-07,689.555
2005-11-08,687.211
2005-11-09,687.95
2005-11-10,690.249
2005-11-11,692.932
2005-11-14,691.783
2005-11-15,689.637
2005-11-16,690.955
2005-11-17,700.387
2005-11-18,702.783
2005-11-21,708.692
2005-11-22,711.064
2005-11-23,715.158
2005-11-24,714.923
2005-11-25,715.383
2005-11-28,710.467
2005-11-29,711.856
2005-11-30,711.585
2005-12-01,720.962
2005-12-02,724.287
2005-12-05,725.242
2005-12-06,726.958
2005-12-07,724.417
2005-12-08,726.366
2005-12-09,730.143
2005-12-12,735.607
2005-12-13,736.257
2005-12-14,739.616
2005-12-15,735.761
2005-12-16,736.83
2005-12-19,733.469
2005-12-20,734.149
2005-12-21,737.107
2005-12-22,741.347
2005-12-23,742.689
2005-12-26,743.275
2005-12-27,738.569
2005-12-28,742.369
2005-12-29,742.482
2005-12-30,738.128
2006-01-02,739.078
2006-01-03,751.908
2006-01-04,762.776
2006-01-05,763.011
2006-01-06,772.403
2006-01-09,775.698
2006-01-10,774.334
2006-01-11,779.334
2006-01-12,777.935
2006-01-13,778.022
2006-01-16,779.268
2006-01-17,771.377
2006-01-18,764.855
2006-01-19,776.546
2006-01-20,768.714
2006-01-23,770.278
2006-01-24,775.088
2006-01-25,775.249
2006-01-26,782.6
2006-01-27,789.067
2006-01-30,789.097
2006-01-31,791.411
2006-02-01,792.051
2006-02-02,786.4
2006-02-03,781.652
2006-02-06,786.538
2006-02-07,779.357
2006-02-08,777.286
2006-02-09,778.257
2006-02-10,775.163
2006-02-13,768.02
2006-02-14,770.64
2006-02-15,772.549
2006-02-16,777.536
2006-02-17,776.887
2006-02-20,776.872
2006-02-21,778.594
2006-02-22,781.971
2006-02-23,784.85
2006-02-24,786.074
2006-02-27,788.769
2006-02-28,783.283
2006-03-01,789.416
2006-03-02,789.962
2006-03-03,787.111
2006-03-06,783.479
2006-03-07,771.747
2006-03-08,766.862
2006-03-09,770.68
2006-03-10,774.254
2006-03-13,779.919
2006-03-14,788.284
2006-03-15,793.363
2006-03-16,795.168
2006-03-17,798.228
2006-03-20,798.366
2006-03-21,792.152
2006-03-22,795.087
2006-03-23,793.809
2006-03-24,798.872
2006-03-27,799.6
2006-03-28,799.158
2006-03-29,803.988
2006-03-30,811.599
2006-03-31,809.066
2006-04-03,813.363
2006-04-04,818.663
2006-04-05,823.36
2006-04-06,826.665
2006-04-07,819.081
2006-04-10,818.266
2006-04-11,810.467
2006-04-12,808.349
2006-04-13,810.74
2006-04-14,810.861
2006-04-17,813.511
2006-04-18,823.456
2006-04-19,832.746
2006-04-20,831.624
2006-04-21,834.363
2006-04-24,831.226
2006-04-25,829.879
2006-04-26,832.538
2006-04-27,832.166
2006-04-28,832.301
2006-05-01,834.884
2006-05-02,841.667
2006-05-03,840.337
2006-05-04,847.688
2006-05-05,857.139
2006-05-08,860.821
2006-05-09,861.414
2006-05-10,859.823
2006-05-11,851.569
2006-05-12,838.021
2006-05-15,823.078
2006-05-16,818.706
2006-05-17,804.388
2006-05-18,796.205
2006-05-19,794.921
2006-05-22,778.784
2006-05-23,785.494
2006-05-24,776.878
2006-05-25,785.681
2006-05-26,795.536
2006-05-29,797.782
2006-05-30,786.958
2006-05-31,791.166
2006-06-01,797.119
2006-06-02,804.125
2006-06-05,791.443
2006-06-06,775.007
2006-06-07,766.65
2006-06-08,750.985
2006-06-09,756.341
2006-06-12,743.677
2006-06-13,724.783
2006-06-14,731.575
2006-06-15,755.086
2006-06-16,756.496
2006-06-19,748.538
2006-06-20,746.099
2006-06-21,755.426
2006-06-22,755.828
2006-06-23,757.02
2006-06-26,760.248
2006-06-27,755.681
2006-06-28,754.306
2006-06-29,772.496
2006-06-30,786.915
2006-07-03,792.563
2006-07-04,794.794
2006-07-05,781.943
2006-07-06,784.375
2006-07-07,780.233
2006-07-10,777.67
2006-07-11,777.47
2006-07-12,770.758
2006-07-13,757.723
2006-07-14,747.18
2006-07-17,738.35
2006-07-18,733.217
2006-07-19,750.283
2006-07-20,747.373
2006-07-21,737.297
2006-07-24,748.147
2006-07-25,756.078
2006-07-26,755.274
2006-07-27,760.523
2006-07-28,769.127
2006-07-31,772.147
2006-08-01,766.975
2006-08-02,776.177
2006-08-03,775.944
2006-08-04,778.289
2006-08-07,772.046
2006-08-08,770.165
2006-08-09,770.206
2006-08-10,768.292
2006-08-11,765.647
2006-08-14,767.411
2006-08-15,778.752
2006-08-16,791.856
2006-08-17,793.458
2006-08-18,792.597
2006-08-21,790.579
2006-08-22,790.723
2006-08-23,786.594
2006-08-24,784.419
2006-08-25,783.05
2006-08-28,785.871
2006-08-29,788.8
2006-08-30,793.303
2006-08-31,795.254
2006-09-01,800.289
2006-09-04,805.843
2006-09-05,805.656
2006-09-06,795.085
2006-09-07,786.832
2006-09-08,788.025
2006-09-11,782.535
2006-09-12,790.555
2006-09-13,795.082
2006-09-14,796.03
2006-09-15,795.494
2006-09-18,798.834
2006-09-19,795.782
2006-09-20,797.922
2006-09-21,797.476
2006-09-22,792.264
2006-09-25,794.762
2006-09-26,799.636
2006-09-27,806.225
2006-09-28,807.621
2006-09-29,806.418
2006-10-02,806.31
2006-10-03,800.696
2006-10-04,805.336
2006-10-05,814.13
2006-10-06,808.802
2006-10-09,811.2
2006-10-10,813.731
2006-10-11,810.219
2006-10-12,817.51
2006-10-13,821.421
2006-10-16,829.119
2006-10-17,823.14
2006-10-18,824.123
2006-10-19,828.225
2006-10-20,827.415
2006-10-23,828.73
2006-10-24,830.82
2006-10-25,834.574
2006-10-26,841.968
2006-10-27,838.355
2006-10-30,836.129
2006-10-31,838.929
2006-11-01,834.805
2006-11-02,833.606
2006-11-03,833.248
2006-11-06,841.278
2006-11-07,847.222
2006-11-08,845.498
2006-11-09,843.493
2006-11-10,847.303
2006-11-13,847.115
2006-11-14,851.86
2006-11-15,855.654
2006-11-16,855.951
2006-11-17,853.716
2006-11-20,851.74
2006-11-21,857.228
2006-11-22,866.602
2006-11-23,867.529
2006-11-24,867.192
2006-11-27,856.497
2006-11-28,855.022
2006-11-29,867.254
2006-11-30,871.697
2006-12-01,872.376
2006-12-04,878.897
2006-12-05,881.534
2006-12-06,883.355
2006-12-07,883.433
2006-12-08,883.244
2006-12-11,881.86
2006-12-12,880.296
2006-12-13,883.301
2006-12-14,888.466
2006-12-15,887.305
2006-12-18,883.483
2006-12-19,882.73
2006-12-20,885.823
2006-12-21,882.57
2006-12-22,878.666
2006-12-25,878.424
2006-12-26,879.168
2006-12-27,886.378
2006-12-28,886.757
2006-12-29,885.525
2007-01-01,885.537
2007-01-02,892.231
2007-01-03,887.201
2007-01-04,882.34
2007-01-05,874.652
2007-01-08,877.514
2007-01-09,878.836
2007-01-10,876.011
2007-01-11,882.497
2007-01-12,890.324
2007-01-15,895.002
2007-01-16,892.942
2007-01-17,893.982
2007-01-18,890.199
2007-01-19,893.325
2007-01-22,892.405
2007-01-23,897.641
2007-01-24,903.943
2007-01-25,896.448
2007-01-26,891.852
2007-01-29,892.145
2007-01-30,896.112
2007-01-31,899.425
2007-02-01,908.91
2007-02-02,911.957
2007-02-05,910.607
2007-02-06,914.174
2007-02-07,918.079
2007-02-08,915.899
2007-02-09,912.244
2007-02-12,905.804
2007-02-13,911.944
2007-02-14,925.391
2007-02-15,931.294
2007-02-16,929.99
2007-02-19,932.14
2007-02-20,933.313
2007-02-21,932.875
2007-02-22,936.471
2007-02-23,938.417
2007-02-26,938.846
2007-02-27,912.38
2007-02-28,905.637
2007-03-01,898.308
2007-03-02,890.153
2007-03-05,870.576
2007-03-06,884.661
2007-03-07,888.891
2007-03-08,899.768
2007-03-09,901.688
2007-03-12,906.608
2007-03-13,893.821
2007-03-14,885.015
2007-03-15,895.697
2007-03-16,896.35
2007-03-19,906.356
2007-03-20,913.096
2007-03-21,923.329
2007-03-22,931.061
2007-03-23,932.225
2007-03-26,932.032
2007-03-27,928.217
2007-03-28,923.057
2007-03-29,925.943
2007-03-30,926.854
2007-04-02,930.991
2007-04-03,939.166
2007-04-04,943.675
2007-04-05,946.49
2007-04-06,946.332
2007-04-09,945.813
2007-04-10,951.33
2007-04-11,947.17
2007-04-12,951.103
2007-04-13,953.423
2007-04-16,963.451
2007-04-17,963.334
2007-04-18,964.236
2007-04-19,959.221
2007-04-20,966.975
2007-04-23,968.601
2007-04-24,967.544
2007-04-25,974.473
2007-04-26,974.542
2007-04-27,972.26
2007-04-30,966.939
2007-05-01,965.291
2007-05-02,973.788
2007-05-03,974.958
2007-05-04,981.831
2007-05-07,985.557
2007-05-08,980.104
2007-05-09,985.543
2007-05-10,975.611
2007-05-11,981.013
2007-05-14,978.926
2007-05-15,976.913
2007-05-16,978.449
2007-05-17,977.512
2007-05-18,982.495
2007-05-21,985.721
2007-05-22,987.811
2007-05-23,991.47
2007-05-24,979.356
2007-05-25,981.53
2007-05-28,983.102
2007-05-29,986.953
2007-05-30,989.466
2007-05-31,1000.0
2007-06-01,1004.728
2007-06-04,1008.763
2007-06-05,1005.261
2007-06-06,992.223
2007-06-07,977.068
2007-06-08,976.766
2007-06-11,981.76
2007-06-12,974.908
2007-06-13,981.51
2007-06-14,992.273
2007-06-15,1002.979
2007-06-18,1004.672
2007-06-19,1003.798
2007-06-20,1000.303
2007-06-21,1001.679
2007-06-22,996.146
2007-06-25,989.586
2007-06-26,984.74
2007-06-27,986.234
2007-06-28,992.818
2007-06-29,996.551
2007-07-02,1007.947
2007-07-03,1012.969
2007-07-04,1016.243
2007-07-05,1016.574
2007-07-06,1022.665
2007-07-09,1026.68
2007-07-10,1020.501
2007-07-11,1022.336
2007-07-12,1034.252
2007-07-13,1040.058
2007-07-16,1037.327
2007-07-17,1035.746
2007-07-18,1032.408
2007-07-19,1041.216
2007-07-20,1035.806
2007-07-23,1036.713
2007-07-24,1021.026
2007-07-25,1012.352
2007-07-26,988.189
2007-07-27,970.903
2007-07-30,978.046
2007-07-31,980.85
2007-08-01,971.622
2007-08-02,976.479
2007-08-03,963.73
2007-08-06,963.569
2007-08-07,969.466
2007-08-08,987.623
2007-08-09,970.388
2007-08-10,956.015
2007-08-13,960.693
2007-08-14,944.82
2007-08-15,924.492
2007-08-16,897.868
2007-08-17,910.248
2007-08-20,921.51
2007-08-21,924.978
2007-08-22,942.628
2007-08-23,947.033
2007-08-24,954.958
2007-08-27,953.852
2007-08-28,936.314
2007-08-29,947.384
2007-08-30,950.972
2007-08-31,966.794
2007-09-03,968.626
2007-09-04,976.199
2007-09-05,966.99
2007-09-06,972.225
2007-09-07,957.794
2007-09-10,948.358
2007-09-11,962.555
2007-09-12,963.561
2007-09-13,966.522
2007-09-14,964.884
2007-09-17,955.719
2007-09-18,971.723
2007-09-19,991.268
2007-09-20,992.35
2007-09-21,997.118
2007-09-24,996.34
2007-09-25,994.097
2007-09-26,1001.103
2007-09-27,1012.976
2007-09-28,1014.504
2007-10-01,1024.762
2007-10-02,1027.694
2007-10-03,1025.309
2007-10-04,1025.275
2007-10-05,1037.295
2007-10-08,1034.691
2007-10-09,1042.317
2007-10-10,1047.734
2007-10-11,1048.238
2007-10-12,1048.512
2007-10-15,1044.975
2007-10-16,1033.582
2007-10-17,1040.337
2007-10-18,1042.343
2007-10-19,1022.556
2007-10-22,1013.387
2007-10-23,1028.906
2007-10-24,1024.561
2007-10-25,1031.358
2007-10-26,1041.464
2007-10-29,1051.132
2007-10-30,1044.461
2007-10-31,1057.047
2007-11-01,1042.193
2007-11-02,1040.408
2007-11-05,1030.645
2007-11-06,1043.073
2007-11-07,1030.196
2007-11-08,1023.232
2007-11-09,1009.701
2007-11-12,985.553
2007-11-13,997.154
2007-11-14,1004.185
2007-11-15,988.245
2007-11-16,983.53
2007-11-19,963.367
2007-11-20,970.115
2007-11-21,950.087
2007-11-22,951.421
2007-11-23,962.336
2007-11-26,960.754
2007-11-27,961.739
2007-11-28,982.579
2007-11-29,989.458
2007-11-30,994.812
2007-12-03,993.918
2007-12-04,986.993
2007-12-05,998.862
2007-12-06,1006.649
2007-12-07,1014.29
2007-12-10,1017.637
2007-12-11,1005.37
2007-12-12,1007.874
2007-12-13,994.369
2007-12-14,984.553
2007-12-17,960.867
2007-12-18,963.882
2007-12-19,964.591
2007-12-20,968.88
2007-12-21,983.601
2007-12-24,990.889
2007-12-25,992.408
2007-12-26,996.916
2007-12-27,992.248
2007-12-28,996.754
2007-12-31,995.26
2008-01-01,995.321
2008-01-02,988.513
2008-01-03,984.972
2008-01-04,961.711
2008-01-07,947.533
2008-01-08,941.466
2008-01-09,937.628
2008-01-10,934.635
2008-01-11,923.502
2008-01-14,934.693
2008-01-15,908.776
2008-01-16,888.436
2008-01-17,875.233
2008-01-18,874.227
2008-01-21,848.828
2008-01-22,846.238
2008-01-23,850.642
2008-01-24,877.547
2008-01-25,882.091
2008-01-28,883.375
2008-01-29,894.019
2008-01-30,887.708
2008-01-31,895.58
2008-02-01,914.928
2008-02-04,918.935
2008-02-05,889.404
2008-02-06,879.935
2008-02-07,874.11
2008-02-08,876.944
2008-02-11,878.89
2008-02-12,889.02
2008-02-13,898.491
2008-02-14,900.903
2008-02-15,896.618
2008-02-18,900.928
2008-02-19,907.549
2008-02-20,904.146
2008-02-21,905.776
2008-02-22,906.112
2008-02-25,921.277
2008-02-26,931.329
2008-02-27,936.496
2008-02-28,930.46
2008-02-29,911.815
2008-03-03,903.108
2008-03-04,896.949
2008-03-05,908.212
2008-03-06,899.803
2008-03-07,885.257
2008-03-10,865.239
2008-03-11,883.529
2008-03-12,889.845
2008-03-13,888.052
2008-03-14,877.452
2008-03-17,850.127
2008-03-18,874.399
2008-03-19,857.113
2008-03-20,855.887
2008-03-21,857.722
2008-03-24,869.423
2008-03-25,892.09
2008-03-26,893.778
2008-03-27,892.802
2008-03-28,888.712
2008-03-31,891.422
2008-04-01,906.87
2008-04-02,915.93
2008-04-03,918.054
2008-04-04,925.933
2008-04-07,929.692
2008-04-08,921.976
2008-04-09,915.999
2008-04-10,919.854
2008-04-11,909.742
2008-04-14,905.171
2008-04-15,907.886
2008-04-16,932.649
2008-04-17,930.086
2008-04-18,939.457
2008-04-21,945.324
2008-04-22,940.404
2008-04-23,943.391
2008-04-24,938.586
2008-04-25,948.274
2008-04-28,951.632
2008-04-29,942.895
2008-04-30,946.072
2008-05-01,947.665
2008-05-02,957.889
2008-05-05,960.001
2008-05-06,967.442
2008-05-07,960.467
2008-05-08,966.349
2008-05-09,960.52
2008-05-12,966.627
2008-05-13,970.911
2008-05-14,973.184
2008-05-15,985.488
2008-05-16,994.392
2008-05-19,997.395
2008-05-20,988.774
2008-05-21,980.374
2008-05-22,979.437
2008-05-23,969.63
2008-05-26,964.954
2008-05-27,965.611
2008-05-28,971.163
2008-05-29,970.819
2008-05-30,979.751
2008-06-02,974.462
2008-06-03,971.189
2008-06-04,971.13
2008-06-05,981.363
2008-06-06,970.424
2008-06-09,965.234
2008-06-10,947.69
2008-06-11,936.563
2008-06-12,931.607
2008-06-13,939.522
2008-06-16,948.463
2008-06-17,952.473
2008-06-18,945.04
2008-06-19,941.698
2008-06-20,929.679
2008-06-23,928.019
2008-06-24,920.048
2008-06-25,924.21
2008-06-26,909.241
2008-06-27,908.273
2008-06-30,907.185
2008-07-01,898.084
2008-07-02,878.114
2008-07-03,867.688
2008-07-04,864.853
2008-07-07,864.74
2008-07-08,861.027
2008-07-09,861.291
2008-07-10,862.154
2008-07-11,856.194
2008-07-14,857.937
2008-07-15,844.222
2008-07-16,851.402
2008-07-17,861.651
2008-07-18,860.95
2008-07-21,871.168
2008-07-22,869.162
2008-07-23,870.176
2008-07-24,852.503
2008-07-25,853.315
2008-07-28,846.876
2008-07-29,847.338
2008-07-30,861.208
2008-07-31,854.028
2008-08-01,843.008
2008-08-04,828.418
2008-08-05,835.451
2008-08-06,846.135
2008-08-07,838.601
2008-08-08,838.077
2008-08-11,844.493
2008-08-12,836.742
2008-08-13,833.481
2008-08-14,838.186
2008-08-15,834.571
2008-08-18,828.427
2008-08-19,818.774
2008-08-20,826.176
2008-08-21,829.883
2008-08-22,833.407
2008-08-25,825.299
2008-08-26,824.305
2008-08-27,831.039
2008-08-28,839.474
2008-08-29,838.39
2008-09-01,830.83
2008-09-02,820.516
2008-09-03,807.566
2008-09-04,785.159
2008-09-05,776.367
2008-09-08,785.75
2008-09-09,758.576
2008-09-10,760.82
2008-09-11,758.631
2008-09-12,775.576
2008-09-15,745.799
2008-09-16,738.649
2008-09-17,719.426
2008-09-18,732.677
2008-09-19,773.391
2008-09-22,762.614
2008-09-23,749.881
2008-09-24,744.823
2008-09-25,749.354
2008-09-26,735.389
2008-09-29,682.64
2008-09-30,694.407
2008-10-01,687.588
2008-10-02,652.901
2008-10-03,646.322
2008-10-06,603.502
2008-10-07,583.771
2008-10-08,564.997
2008-10-09,546.896
2008-10-10,519.81
2008-10-13,570.564
2008-10-14,580.138
2008-10-15,533.644
2008-10-16,525.97
2008-10-17,530.71
2008-10-20,551.453
2008-10-21,540.365
2008-10-22,502.741
2008-10-23,492.353
2008-10-24,469.205
2008-10-27,446.892
2008-10-28,473.577
2008-10-29,496.571
2008-10-30,519.713
2008-10-31,524.738
2008-11-03,529.094
2008-11-04,557.444
2008-11-05,542.729
2008-11-06,508.201
2008-11-07,516.162
2008-11-10,518.004
2008-11-11,497.066
2008-11-12,475.319
2008-11-13,487.942
2008-11-14,477.913
2008-11-17,467.731
2008-11-18,464.62
2008-11-19,442.998
2008-11-20,415.054
2008-11-21,428.683
2008-11-24,457.234
2008-11-25,467.042
2008-11-26,478.383
2008-11-27,482.749
2008-11-28,485.973
2008-12-01,454.074
2008-12-02,459.678
2008-12-03,466.29
2008-12-04,455.814
2008-12-05,458.569
2008-12-08,481.854
2008-12-09,481.594
2008-12-10,492.228
2008-12-11,488.69
2008-12-12,487.418
2008-12-15,491.083
2008-12-16,504.2
2008-12-17,515.145
2008-12-18,511.463
2008-12-19,505.907
2008-12-22,495.371
2008-12-23,493.304
2008-12-24,493.241
2008-12-25,493.863
2008-12-26,496.705
2008-12-29,501.235
2008-12-30,509.746
2008-12-31,512.947
2009-01-01,513.056
2009-01-02,527.713
2009-01-05,530.587
2009-01-06,534.989
2009-01-07,526.579
2009-01-08,526.449
2009-01-09,516.987
2009-01-12,503.986
2009-01-13,498.895
2009-01-14,484.992
2009-01-15,483.923
2009-01-16,492.842
2009-01-19,489.491
2009-01-20,469.051
2009-01-21,478.338
2009-01-22,474.484
2009-01-23,472.606
2009-01-26,480.698
2009-01-27,487.992
2009-01-28,499.958
2009-01-29,490.08
2009-01-30,482.186
2009-02-02,474.677
2009-02-03,482.791
2009-02-04,488.03
2009-02-05,492.616
2009-02-06,503.207
2009-02-09,505.478
2009-02-10,492.05
2009-02-11,489.848
2009-02-12,487.787
2009-02-13,490.297
2009-02-16,487.312
2009-02-17,467.958
2009-02-18,463.11
2009-02-19,462.564
2009-02-20,454.351
2009-02-23,445.169
2009-02-24,449.287
2009-02-25,447.449
2009-02-26,446.542
2009-02-27,443.998
2009-03-02,422.113
2009-03-03,419.271
2009-03-04,432.364
2009-03-05,422.488
2009-03-06,421.134
2009-03-09,416.494
2009-03-10,435.67
2009-03-11,438.419
2009-03-12,445.459
2009-03-13,451.334
2009-03-16,454.664
2009-03-17,461.298
2009-03-18,466.829
2009-03-19,477.959
2009-03-20,469.502
2009-03-23,488.574
2009-03-24,485.713
2009-03-25,488.455
2009-03-26,497.554
2009-03-27,487.772
2009-03-30,472.221
2009-03-31,478.577
2009-04-01,484.381
2009-04-02,506.806
2009-04-03,508.253
2009-04-06,505.043
2009-04-07,494.318
2009-04-08,498.097
2009-04-09,513.721
2009-04-10,513.973
2009-04-13,515.112
2009-04-14,515.167
2009-04-15,514.881
2009-04-16,523.437
2009-04-17,525.959
2009-04-20,508.704
2009-04-21,512.592
2009-04-22,518.594
2009-04-23,522.958
2009-04-24,533.774
2009-04-27,528.634
2009-04-28,523.038
2009-04-29,536.107
2009-04-30,541.686
2009-05-01,543.063
2009-05-04,560.49
2009-05-05,561.948
2009-05-06,564.997
2009-05-07,560.719
2009-05-08,569.839
2009-05-11,565.82
2009-05-12,564.641
2009-05-13,550.547
2009-05-14,552.245
2009-05-15,555.519
2009-05-18,565.77
2009-05-19,575.211
2009-05-20,580.15
2009-05-21,569.257
2009-05-22,572.382
2009-05-25,573.735
2009-05-26,581.632
2009-05-27,581.276
2009-05-28,581.789
2009-05-29,590.954
2009-06-01,608.987
2009-06-02,611.297
2009-06-03,600.767
2009-06-04,600.992
2009-06-05,598.002
2009-06-08,591.629
2009-06-09,599.359
2009-06-10,603.401
2009-06-11,608.933
2009-06-12,606.178
2009-06-15,590.935
2009-06-16,584.934
2009-06-17,581.083
2009-06-18,581.243
2009-06-19,585.391
2009-06-22,570.428
2009-06-23,569.292
2009-06-24,578.919
2009-06-25,584.585
2009-06-26,590.174
2009-06-29,591.892
2009-06-30,590.242
2009-07-01,595.343
2009-07-02,583.28
2009-07-03,582.513
2009-07-06,576.389
2009-07-07,570.268
2009-07-08,564.245
2009-07-09,568.615
2009-07-10,566.102
2009-07-13,567.606
2009-07-14,575.318
2009-07-15,590.395
2009-07-16,596.254
2009-07-17,598.254
2009-07-20,607.777
2009-07-21,614.642
2009-07-22,616.645
2009-07-23,627.114
2009-07-24,629.499
2009-07-27,631.067
2009-07-28,629.324
2009-07-29,625.096
2009-07-30,632.201
2009-07-31,637.007
2009-08-03,650.716
2009-08-04,651.542
2009-08-05,648.31
2009-08-06,645.711
2009-08-07,647.37
2009-08-10,646.592
2009-08-11,641.871
2009-08-12,646.807
2009-08-13,656.449
2009-08-14,651.679
2009-08-17,633.05
2009-08-18,639.71
2009-08-19,642.804
2009-08-20,650.608
2009-08-21,660.11
2009-08-24,664.136
2009-08-25,665.054
2009-08-26,661.906
2009-08-27,660.894
2009-08-28,667.263
2009-08-31,660.602
2009-09-01,651.994
2009-09-02,646.419
2009-09-03,652.145
2009-09-04,659.655
2009-09-07,666.623
2009-09-08,677.618
2009-09-09,683.241
2009-09-10,689.847
2009-09-11,693.269
2009-09-14,691.244
2009-09-15,694.28
2009-09-16,706.03
2009-09-17,707.989
2009-09-18,704.984
2009-09-21,701.077
2009-09-22,709.112
2009-09-23,705.301
2009-09-24,695.525
2009-09-25,692.923
2009-09-28,698.143
2009-09-29,697.783
2009-09-30,700.032
2009-10-01,684.262
2009-10-02,675.606
2009-10-05,682.64
2009-10-06,696.751
2009-10-07,697.071
2009-10-08,707.875
2009-10-09,709.719
2009-10-12,713.716
2009-10-13,711.73
2009-10-14,723.021
2009-10-15,725.694
2009-10-16,720.436
2009-10-19,729.123
2009-10-20,725.464
2009-10-21,722.346
2009-10-22,720.644
2009-10-23,714.839
2009-10-26,708.209
2009-10-27,699.382
2009-10-28,680.895
2009-10-29,691.08
2009-10-30,679.856
2009-11-02,680.708
2009-11-03,680.925
2009-11-04,690.561
2009-11-05,697.467
2009-11-06,700.211
2009-11-09,715.632
2009-11-10,714.301
2009-11-11,717.802
2009-11-12,710.988
2009-11-13,715.649
2009-11-16,726.978
2009-11-17,721.88
2009-11-18,721.479
2009-11-19,708.379
2009-11-20,704.706
2009-11-23,714.588
2009-11-24,711.249
2009-11-25,718.671
2009-11-26,709.671
2009-11-27,703.236
2009-11-30,706.597
2009-12-01,722.367
2009-12-02,725.616
2009-12-03,724.112
2009-12-04,724.258
2009-12-07,724.388
2009-12-08,716.844
2009-12-09,714.446
2009-12-10,717.363
2009-12-11,719.507
2009-12-14,728.49
2009-12-15,725.18
2009-12-16,730.635
2009-12-17,718.328
2009-12-18,717.986
2009-12-21,724.518
2009-12-22,728.298
2009-12-23,734.632
2009-12-24,738.199
2009-12-25,737.883
2009-12-28,740.411
2009-12-29,741.368
2009-12-30,738.43
2009-12-31,737.876
2010-01-01,737.876
2010-01-04,752.803
2010-01-05,757.218
2010-01-06,759.941
2010-01-07,759.166
2010-01-08,763.262
2010-01-11,769.256
2010-01-12,761.254
2010-01-13,763.273
2010-01-14,766.642
2010-01-15,758.435
2010-01-18,759.34
2010-01-19,761.237
2010-01-20,750.002
2010-01-21,739.228
2010-01-22,727.893
2010-01-25,727.194
2010-01-26,721.046
2010-01-27,717.206
2010-01-28,710.77
2010-01-29,704.027
2010-02-01,712.459
2010-02-02,722.864
2010-02-03,720.354
2010-02-04,698.093
2010-02-05,688.586
2010-02-08,686.574
2010-02-09,694.813
2010-02-10,695.472
2010-02-11,702.516
2010-02-12,702.213
2010-02-15,702.223
2010-02-16,712.245
2010-02-17,718.459
2010-02-18,721.023
2010-02-19,718.632
2010-02-22,723.485
2010-02-23,716.383
2010-02-24,719.154
2010-02-25,714.444
2010-02-26,721.433
2010-03-01,730.453
2010-03-02,736.925
2010-03-03,742.101
2010-03-04,740.393
2010-03-05,750.403
2010-03-08,753.001
2010-03-09,752.004
2010-03-10,758.11
2010-03-11,759.051
2010-03-12,763.105
2010-03-15,756.517
2010-03-16,765.171
2010-03-17,771.191
2010-03-18,765.61
2010-03-19,760.83
2010-03-22,763.997
2010-03-23,769.274
2010-03-24,763.073
2010-03-25,762.241
2010-03-26,764.441
2010-03-29,770.69
2010-03-30,770.111
2010-03-31,770.25
2010-04-01,779.344
2010-04-02,779.498
2010-04-05,785.656
2010-04-06,786.521
2010-04-07,784.677
2010-04-08,782.117
2010-04-09,790.843
2010-04-12,793.262
2010-04-13,790.899
2010-04-14,800.448
2010-04-15,802.119
2010-04-16,790.268
2010-04-19,782.364
2010-04-20,792.439
2010-04-21,793.428
2010-04-22,794.177
2010-04-23,801.279
2010-04-26,804.698
2010-04-27,786.916
2010-04-28,779.487
2010-04-29,791.054
2010-04-30,785.054
2010-05-03,787.855
2010-05-04,766.731
2010-05-05,754.699
2010-05-06,735.914
2010-05-07,715.079
2010-05-10,753.226
2010-05-11,746.979
2010-05-12,760.619
2010-05-13,757.207
2010-05-14,738.393
2010-05-17,731.51
2010-05-18,727.432
2010-05-19,713.649
2010-05-20,690.657
2010-05-21,699.559
2010-05-24,694.677
2010-05-25,681.67
2010-05-26,690.714
2010-05-27,713.748
2010-05-28,712.529
2010-05-31,713.601
2010-06-01,703.636
2010-06-02,711.316
2010-06-03,722.275
2010-06-04,701.497
2010-06-07,685.789
2010-06-08,686.836
2010-06-09,694.049
2010-06-10,713.236
2010-06-11,718.327
2010-06-14,728.06
2010-06-15,739.918
2010-06-16,740.974
2010-06-17,741.44
2010-06-18,743.483
2010-06-21,747.595
2010-06-22,736.341
2010-06-23,731.803
2010-06-24,722.409
2010-06-25,722.339
2010-06-28,723.667
2010-06-29,698.086
2010-06-30,693.665
2010-07-01,690.95
2010-07-02,691.004
2010-07-05,689.458
2010-07-06,700.13
2010-07-07,711.719
2010-07-08,720.099
2010-07-09,725.463
2010-07-12,723.404
2010-07-13,736.569
2010-07-14,739.916
2010-07-15,740.3
2010-07-16,725.798
2010-07-19,725.114
2010-07-20,730.009
2010-07-21,729.23
2010-07-22,743.417
2010-07-23,750.507
2010-07-26,757.841
2010-07-27,753.401
2010-07-28,750.979
2010-07-29,750.148
2010-07-30,749.563
2010-08-02,767.305
2010-08-03,766.837
2010-08-04,768.972
2010-08-05,768.86
2010-08-06,768.346
2010-08-09,772.436
2010-08-10,760.57
2010-08-11,738.41
2010-08-12,733.769
2010-08-13,733.59
2010-08-16,736.827
2010-08-17,747.656
2010-08-18,749.552
2010-08-19,744.659
2010-08-20,736.761
2010-08-23,734.093
2010-08-24,724.452
2010-08-25,720.45
2010-08-26,724.081
2010-08-27,732.309
2010-08-30,728.616
2010-08-31,726.74
2010-09-01,748.743
2010-09-02,756.75
2010-09-03,764.615
2010-09-06,768.045
2010-09-07,759.13
