Date,FRANCE LARGE CAP Large Cap
2005-11-10,613.431
2005-11-11,618.903
2005-11-14,620.77
2005-11-15,618.936
2005-11-16,613.604
2005-11-17,618.253
2005-11-18,621.744
2005-11-21,628.069
2005-11-22,626.338
2005-11-23,633.999
2005-11-24,631.593
2005-11-25,630.155
2005-11-28,629.848
2005-11-29,629.622
2005-11-30,627.953
2005-12-01,633.832
2005-12-02,636.484
2005-12-05,638.316
2005-12-06,642.952
2005-12-07,637.769
2005-12-08,644.771
2005-12-09,643.322
2005-12-12,651.323
2005-12-13,653.619
2005-12-14,656.226
2005-12-15,651.338
2005-12-16,658.555
2005-12-19,656.59
2005-12-20,652.324
2005-12-21,654.876
2005-12-22,657.551
2005-12-23,658.569
2005-12-26,658.569
2005-12-27,659.678
2005-12-28,660.848
2005-12-29,659.109
2005-12-30,648.295
2006-01-02,653.958
2006-01-03,667.135
2006-01-04,682.203
2006-01-05,681.793
2006-01-06,689.215
2006-01-09,686.582
2006-01-10,684.024
2006-01-11,688.984
2006-01-12,685.864
2006-01-13,682.309
2006-01-16,685.639
2006-01-17,675.524
2006-01-18,672.118
2006-01-19,678.773
2006-01-20,671.722
2006-01-23,679.285
2006-01-24,678.25
2006-01-25,683.774
2006-01-26,695.817
2006-01-27,701.481
2006-01-30,695.369
2006-01-31,700.525
2006-02-01,705.623
2006-02-02,694.486
2006-02-03,690.292
2006-02-06,688.085
2006-02-07,686.845
2006-02-08,680.609
2006-02-09,689.785
2006-02-10,680.885
2006-02-13,687.312
2006-02-14,686.137
2006-02-15,683.661
2006-02-16,688.293
2006-02-17,694.123
2006-02-20,692.962
2006-02-21,692.073
2006-02-22,697.263
2006-02-23,699.329
2006-02-24,700.969
2006-02-27,701.009
2006-02-28,693.557
2006-03-01,702.112
2006-03-02,698.747
2006-03-03,697.415
2006-03-06,699.986
2006-03-07,690.642
2006-03-08,690.532
2006-03-09,696.034
2006-03-10,702.338
2006-03-13,710.32
2006-03-14,717.306
2006-03-15,719.737
2006-03-16,726.525
2006-03-17,729.109
2006-03-20,728.325
2006-03-21,724.802
2006-03-22,731.888
2006-03-23,724.926
2006-03-24,729.932
2006-03-27,722.909
2006-03-28,724.627
2006-03-29,724.265
2006-03-30,741.621
2006-03-31,736.482
2006-04-03,742.444
2006-04-04,744.192
2006-04-05,746.92
2006-04-06,744.642
2006-04-07,730.517
2006-04-10,732.337
2006-04-11,722.852
2006-04-12,717.968
2006-04-13,719.095
2006-04-14,719.095
2006-04-17,730.516
2006-04-18,729.938
2006-04-19,742.027
2006-04-20,746.99
2006-04-21,755.105
2006-04-24,752.414
2006-04-25,756.162
2006-04-26,761.207
2006-04-27,761.555
2006-04-28,761.278
2006-05-01,762.608
2006-05-02,771.896
2006-05-03,762.76
2006-05-04,774.414
2006-05-05,785.725
2006-05-08,785.14
2006-05-09,793.055
2006-05-10,790.849
2006-05-11,790.562
2006-05-12,778.604
2006-05-15,763.274
2006-05-16,768.571
2006-05-17,740.427
2006-05-18,742.573
2006-05-19,742.041
2006-05-22,729.412
2006-05-23,749.744
2006-05-24,735.184
2006-05-25,749.048
2006-05-26,760.026
2006-05-29,759.429
2006-05-30,748.787
2006-05-31,754.053
2006-06-01,755.51
2006-06-02,764.131
2006-06-05,758.235
2006-06-06,734.657
2006-06-07,737.8
2006-06-08,708.868
2006-06-09,722.251
2006-06-12,711.795
2006-06-13,694.587
2006-06-14,697.578
2006-06-15,714.903
2006-06-16,711.067
2006-06-19,711.304
2006-06-20,718.914
2006-06-21,723.284
2006-06-22,723.957
2006-06-23,723.176
2006-06-26,724.06
2006-06-27,722.112
2006-06-28,718.762
2006-06-29,735.294
2006-06-30,763.026
2006-07-03,766.032
2006-07-04,765.88
2006-07-05,751.304
2006-07-06,760.933
2006-07-07,763.885
2006-07-10,763.276
2006-07-11,754.139
2006-07-12,755.141
2006-07-13,742.869
2006-07-14,729.487
2006-07-17,717.934
2006-07-18,714.441
2006-07-19,735.922
2006-07-20,743.561
2006-07-21,739.079
2006-07-24,749.573
2006-07-25,752.263
2006-07-26,754.033
2006-07-27,768.721
2006-07-28,775.067
2006-07-31,772.113
2006-08-01,761.795
2006-08-02,777.18
2006-08-03,770.126
2006-08-04,784.34
2006-08-07,769.551
2006-08-08,769.868
2006-08-09,781.052
2006-08-10,766.96
2006-08-11,767.095
2006-08-14,775.272
2006-08-15,788.281
2006-08-16,795.85
2006-08-17,797.461
2006-08-18,792.888
2006-08-21,794.342
2006-08-22,791.454
2006-08-23,783.345
2006-08-24,788.429
2006-08-25,785.259
2006-08-28,793.501
2006-08-29,792.229
2006-08-30,799.993
2006-08-31,795.268
2006-09-01,798.822
2006-09-04,805.71
2006-09-05,797.398
2006-09-06,787.462
2006-09-07,775.046
2006-09-08,772.984
2006-09-11,771.894
2006-09-12,781.781
2006-09-13,783.172
2006-09-14,785.129
2006-09-15,782.576
2006-09-18,785.207
2006-09-19,781.443
2006-09-20,793.286
2006-09-21,796.877
2006-09-22,791.71
2006-09-25,788.363
2006-09-26,795.831
2006-09-27,801.391
2006-09-28,801.285
2006-09-29,800.005
2006-10-02,803.839
2006-10-03,799.815
2006-10-04,802.256
2006-10-05,807.229
2006-10-06,799.597
2006-10-09,801.143
2006-10-10,800.647
2006-10-11,801.991
2006-10-12,808.277
2006-10-13,803.875
2006-10-16,806.538
2006-10-17,799.58
2006-10-18,806.519
2006-10-19,811.378
2006-10-20,814.31
2006-10-23,816.447
2006-10-24,815.485
2006-10-25,820.77
2006-10-26,827.72
2006-10-27,825.052
2006-10-30,818.922
2006-10-31,819.776
2006-11-01,823.82
2006-11-02,813.908
2006-11-03,813.96
2006-11-06,824.522
2006-11-07,835.957
2006-11-08,833.058
2006-11-09,837.442
2006-11-10,841.408
2006-11-13,844.238
2006-11-14,841.782
2006-11-15,846.543
2006-11-16,845.153
2006-11-17,838.234
2006-11-20,840.241
2006-11-21,841.44
2006-11-22,847.083
2006-11-23,843.788
2006-11-24,847.179
2006-11-27,836.722
2006-11-28,838.214
2006-11-29,850.11
2006-11-30,847.805
2006-12-01,840.846
2006-12-04,846.912
2006-12-05,856.348
2006-12-06,855.499
2006-12-07,858.794
2006-12-08,860.72
2006-12-11,861.162
2006-12-12,862.538
2006-12-13,869.226
2006-12-14,871.186
2006-12-15,870.932
2006-12-18,867.477
2006-12-19,866.664
2006-12-20,872.03
2006-12-21,869.694
2006-12-22,860.318
2006-12-25,860.318
2006-12-26,858.978
2006-12-27,872.196
2006-12-28,872.354
2006-12-29,876.51
2007-01-01,876.51
2007-01-02,895.018
2007-01-03,888.751
2007-01-04,876.336
2007-01-05,860.923
2007-01-08,861.488
2007-01-09,863.561
2007-01-10,855.015
2007-01-11,868.289
2007-01-12,872.325
2007-01-15,874.632
2007-01-16,868.146
2007-01-17,864.371
2007-01-18,863.203
2007-01-19,872.136
2007-01-22,866.895
2007-01-23,871.017
2007-01-24,876.256
2007-01-25,872.944
2007-01-26,863.838
2007-01-29,871.563
2007-01-30,877.281
2007-01-31,873.823
2007-02-01,884.148
2007-02-02,883.114
2007-02-05,880.297
2007-02-06,881.661
2007-02-07,889.856
2007-02-08,885.322
2007-02-09,886.86
2007-02-12,876.703
2007-02-13,885.835
2007-02-14,899.636
2007-02-15,899.482
2007-02-16,896.196
2007-02-19,901.91
2007-02-20,898.763
2007-02-21,894.218
2007-02-22,894.5
2007-02-23,900.141
2007-02-26,908.006
2007-02-27,885.943
2007-02-28,871.902
2007-03-01,859.588
2007-03-02,854.544
2007-03-05,843.869
2007-03-06,852.705
2007-03-07,858.501
2007-03-08,867.791
2007-03-09,869.375
2007-03-12,867.193
2007-03-13,858.628
2007-03-14,838.613
2007-03-15,854.554
2007-03-16,857.077
2007-03-19,868.406
2007-03-20,874.895
2007-03-21,875.515
2007-03-22,894.374
2007-03-23,896.211
2007-03-26,888.515
2007-03-27,891.39
2007-03-28,886.42
2007-03-29,896.417
2007-03-30,895.698
2007-04-02,901.577
2007-04-03,911.94
2007-04-04,916.688
2007-04-05,921.721
2007-04-06,921.721
2007-04-09,916.919
2007-04-10,925.832
2007-04-11,923.564
2007-04-12,927.007
2007-04-13,934.956
2007-04-16,949.159
2007-04-17,950.473
2007-04-18,947.637
2007-04-19,947.974
2007-04-20,963.946
2007-04-23,958.476
2007-04-24,958.158
2007-04-25,970.169
2007-04-26,967.67
2007-04-27,969.01
2007-04-30,973.509
2007-05-01,969.872
2007-05-02,975.445
2007-05-03,975.559
2007-05-04,987.851
2007-05-07,991.956
2007-05-08,979.154
2007-05-09,984.524
2007-05-10,976.123
2007-05-11,983.016
2007-05-14,980.906
2007-05-15,990.632
2007-05-16,983.766
2007-05-17,979.212
2007-05-18,994.601
2007-05-21,994.214
2007-05-22,994.594
2007-05-23,1001.55
2007-05-24,988.513
2007-05-25,992.415
2007-05-28,994.712
2007-05-29,994.918
2007-05-30,988.52
2007-05-31,1000.0
2007-06-01,1007.741
2007-06-04,1005.837
2007-06-05,1000.936
2007-06-06,981.825
2007-06-07,968.444
2007-06-08,959.826
2007-06-11,968.477
2007-06-12,958.767
2007-06-13,963.988
2007-06-14,982.959
2007-06-15,996.374
2007-06-18,995.829
2007-06-19,994.354
2007-06-20,998.376
2007-06-21,986.996
2007-06-22,987.97
2007-06-25,986.322
2007-06-26,978.802
2007-06-27,974.778
2007-06-28,987.912
2007-06-29,998.917
2007-07-02,1003.538
2007-07-03,1009.73
2007-07-04,1015.413
2007-07-05,1007.51
2007-07-06,1016.904
2007-07-09,1017.332
2007-07-10,1009.468
2007-07-11,1010.778
2007-07-12,1027.107
2007-07-13,1030.146
2007-07-16,1030.861
2007-07-17,1027.009
2007-07-18,1011.15
2007-07-19,1023.727
2007-07-20,1006.412
2007-07-23,1014.193
2007-07-24,997.941
2007-07-25,977.234
2007-07-26,951.03
2007-07-27,941.619
2007-07-30,944.404
2007-07-31,963.027
2007-08-01,945.943
2007-08-02,950.39
2007-08-03,942.176
2007-08-06,932.755
2007-08-07,945.396
2007-08-08,971.74
2007-08-09,943.443
2007-08-10,912.108
2007-08-13,927.601
2007-08-14,909.68
2007-08-15,896.651
2007-08-16,862.292
2007-08-17,886.081
2007-08-20,889.976
2007-08-21,893.996
2007-08-22,912.059
2007-08-23,916.836
2007-08-24,929.429
2007-08-27,933.158
2007-08-28,913.539
2007-08-29,921.288
2007-08-30,933.278
2007-08-31,944.687
2007-09-03,941.413
2007-09-04,943.238
2007-09-05,927.078
2007-09-06,934.069
2007-09-07,914.24
2007-09-10,908.627
2007-09-11,927.04
2007-09-12,935.134
2007-09-13,944.649
2007-09-14,939.436
2007-09-17,922.144
2007-09-18,941.317
2007-09-19,978.692
2007-09-20,980.461
2007-09-21,983.571
2007-09-24,982.157
2007-09-25,975.487
2007-09-26,983.476
2007-09-27,993.034
2007-09-28,995.303
2007-10-01,1006.442
2007-10-02,1003.854
2007-10-03,1004.887
2007-10-04,1003.731
2007-10-05,1011.678
2007-10-08,1003.896
2007-10-09,1011.099
2007-10-10,1011.957
2007-10-11,1021.561
2007-10-12,1013.334
2007-10-15,1011.222
2007-10-16,1000.277
2007-10-17,1010.72
2007-10-18,1007.676
2007-10-19,1001.258
2007-10-22,980.09
2007-10-23,994.735
2007-10-24,988.574
2007-10-25,1009.198
2007-10-26,1021.391
2007-10-29,1030.284
2007-10-30,1025.439
2007-10-31,1036.104
2007-11-01,1013.158
2007-11-02,1014.675
2007-11-05,1007.899
2007-11-06,1017.268
2007-11-07,1020.603
2007-11-08,1013.573
2007-11-09,993.434
2007-11-12,985.299
2007-11-13,990.488
2007-11-14,1010.282
2007-11-15,996.047
2007-11-16,992.346
2007-11-19,977.704
2007-11-20,999.865
2007-11-21,979.959
2007-11-22,988.253
2007-11-23,1004.58
2007-11-26,995.943
2007-11-27,992.546
2007-11-28,1009.267
2007-11-29,1017.015
2007-11-30,1023.775
2007-12-03,1015.253
2007-12-04,1007.305
2007-12-05,1020.998
2007-12-06,1021.043
2007-12-07,1031.54
2007-12-10,1040.976
2007-12-11,1034.938
2007-12-12,1037.92
2007-12-13,1005.005
2007-12-14,996.094
2007-12-17,975.819
2007-12-18,976.381
2007-12-19,973.317
2007-12-20,973.035
2007-12-21,991.481
2007-12-24,994.858
2007-12-25,994.858
2007-12-26,1001.696
2007-12-27,1009.564
2007-12-28,1018.868
2007-12-31,1010.796
2008-01-01,1010.796
2008-01-02,1006.656
2008-01-03,1005.262
2008-01-04,989.864
2008-01-07,986.505
2008-01-08,994.113
2008-01-09,979.417
2008-01-10,977.211
2008-01-11,976.049
2008-01-14,988.486
2008-01-15,958.941
2008-01-16,943.549
2008-01-17,932.033
2008-01-18,916.407
2008-01-21,845.527
2008-01-22,871.802
2008-01-23,830.948
2008-01-24,890.817
2008-01-25,882.875
2008-01-28,883.155
2008-01-29,897.662
2008-01-30,886.272
2008-01-31,886.72
2008-02-01,907.486
2008-02-04,906.82
2008-02-05,860.594
2008-02-06,868.303
2008-02-07,843.159
2008-02-08,840.002
2008-02-11,835.624
2008-02-12,869.347
2008-02-13,869.955
2008-02-14,873.746
2008-02-15,861.689
2008-02-18,875.725
2008-02-19,885.465
2008-02-20,867.561
2008-02-21,885.071
2008-02-22,881.012
2008-02-25,899.255
2008-02-26,912.518
2008-02-27,924.547
2008-02-28,910.303
2008-02-29,896.299
2008-03-03,889.372
2008-03-04,878.885
2008-03-05,896.48
2008-03-06,886.172
2008-03-07,874.303
2008-03-10,864.65
2008-03-11,874.321
2008-03-12,897.339
2008-03-13,889.206
2008-03-14,883.344
2008-03-17,860.688
2008-03-18,891.655
2008-03-19,877.902
2008-03-20,860.446
2008-03-21,860.446
2008-03-24,859.218
2008-03-25,901.498
2008-03-26,908.457
2008-03-27,919.087
2008-03-28,912.132
2008-03-31,918.999
2008-04-01,934.801
2008-04-02,945.549
2008-04-03,941.489
2008-04-04,950.712
2008-04-07,957.419
2008-04-08,951.37
2008-04-09,947.715
2008-04-10,945.159
2008-04-11,934.675
2008-04-14,930.13
2008-04-15,930.871
2008-04-16,954.381
2008-04-17,953.137
2008-04-18,962.573
2008-04-21,964.178
2008-04-22,960.144
2008-04-23,968.317
2008-04-24,956.711
2008-04-25,965.175
2008-04-28,971.741
2008-04-29,962.596
2008-04-30,963.64
2008-05-01,956.306
2008-05-02,968.227
2008-05-05,972.054
2008-05-06,973.189
2008-05-07,970.165
2008-05-08,967.977
2008-05-09,954.624
2008-05-12,963.371
2008-05-13,966.115
2008-05-14,976.798
2008-05-15,979.72
2008-05-16,991.043
2008-05-19,1001.031
2008-05-20,994.316
2008-05-21,997.575
2008-05-22,995.982
2008-05-23,981.54
2008-05-26,985.785
2008-05-27,977.218
2008-05-28,984.445
2008-05-29,982.571
2008-05-30,990.064
2008-06-02,974.457
2008-06-03,979.238
2008-06-04,964.459
2008-06-05,968.576
2008-06-06,959.076
2008-06-09,959.821
2008-06-10,936.93
2008-06-11,921.147
2008-06-12,917.484
2008-06-13,915.723
2008-06-16,918.697
2008-06-17,927.518
2008-06-18,914.612
2008-06-19,908.049
2008-06-20,900.858
2008-06-23,892.927
2008-06-24,891.548
2008-06-25,902.523
2008-06-26,892.07
2008-06-27,886.05
2008-06-30,893.651
2008-07-01,874.454
2008-07-02,871.514
2008-07-03,872.493
2008-07-04,855.344
2008-07-07,869.059
2008-07-08,856.906
2008-07-09,872.296
2008-07-10,854.32
2008-07-11,834.869
2008-07-14,842.953
2008-07-15,830.026
2008-07-16,831.675
2008-07-17,858.429
2008-07-18,870.812
2008-07-21,877.362
2008-07-22,878.118
2008-07-23,885.458
2008-07-24,872.287
2008-07-25,877.384
2008-07-28,870.324
2008-07-29,861.875
2008-07-30,876.627
2008-07-31,877.661
2008-08-01,859.549
2008-08-04,855.112
2008-08-05,868.351
2008-08-06,876.692
2008-08-07,876.287
2008-08-08,862.71
2008-08-11,870.669
2008-08-12,860.806
2008-08-13,836.104
2008-08-14,841.352
2008-08-15,835.465
2008-08-18,835.852
2008-08-19,813.737
2008-08-20,821.005
2008-08-21,817.887
2008-08-22,832.135
2008-08-25,821.128
2008-08-26,816.474
2008-08-27,821.117
2008-08-28,837.259
2008-08-29,841.927
2008-09-01,831.774
2008-09-02,839.692
2008-09-03,819.223
2008-09-04,788.845
2008-09-05,762.743
2008-09-08,786.672
2008-09-09,774.209
2008-09-10,768.922
2008-09-11,755.25
2008-09-12,784.125
2008-09-15,755.322
2008-09-16,737.804
2008-09-17,726.049
2008-09-18,727.487
2008-09-19,796.295
2008-09-22,789.846
2008-09-23,779.198
2008-09-24,770.465
2008-09-25,791.016
2008-09-26,775.795
2008-09-29,728.723
2008-09-30,723.162
2008-10-01,723.95
2008-10-02,696.172
2008-10-03,717.301
2008-10-06,638.306
2008-10-07,649.213
2008-10-08,608.47
2008-10-09,600.555
2008-10-10,548.203
2008-10-13,613.229
2008-10-14,632.686
2008-10-15,587.446
2008-10-16,545.135
2008-10-17,572.699
2008-10-20,585.623
2008-10-21,584.473
2008-10-22,542.573
2008-10-23,542.478
2008-10-24,516.504
2008-10-27,485.288
2008-10-28,494.611
2008-10-29,556.871
2008-10-30,558.283
2008-10-31,563.301
2008-11-03,573.295
2008-11-04,609.944
2008-11-05,600.396
2008-11-06,549.863
2008-11-07,563.226
2008-11-10,571.394
2008-11-11,532.531
2008-11-12,515.754
2008-11-13,522.768
2008-11-14,533.494
2008-11-17,513.989
2008-11-18,520.295
2008-11-19,499.359
2008-11-20,477.179
2008-11-21,461.038
2008-11-24,522.421
2008-11-25,535.339
2008-11-26,524.906
2008-11-27,537.804
2008-11-28,531.857
2008-12-01,498.744
2008-12-02,515.573
2008-12-03,516.948
2008-12-04,518.643
2008-12-05,488.173
2008-12-08,541.169
2008-12-09,548.64
2008-12-10,555.822
2008-12-11,563.833
2008-12-12,554.394
2008-12-15,561.973
2008-12-16,577.141
2008-12-17,599.54
2008-12-18,604.09
2008-12-19,579.741
2008-12-22,565.909
2008-12-23,562.122
2008-12-24,561.187
2008-12-25,561.187
2008-12-26,563.896
2008-12-29,574.523
2008-12-30,586.189
2008-12-31,575.716
2009-01-01,575.716
2009-01-02,601.179
2009-01-05,589.258
2009-01-06,585.631
2009-01-07,588.246
2009-01-08,587.241
2009-01-09,573.444
2009-01-12,557.088
2009-01-13,541.382
2009-01-14,516.669
2009-01-15,503.307
2009-01-16,514.302
2009-01-19,505.588
2009-01-20,486.462
2009-01-21,481.309
2009-01-22,478.487
2009-01-23,468.29
2009-01-26,498.586
2009-01-27,499.484
2009-01-28,522.254
2009-01-29,505.742
2009-01-30,489.746
2009-02-02,482.509
2009-02-03,497.512
2009-02-04,508.649
2009-02-05,506.827
2009-02-06,517.398
2009-02-09,528.594
2009-02-10,507.679
2009-02-11,504.51
2009-02-12,489.537
2009-02-13,500.707
2009-02-16,490.316
2009-02-17,467.196
2009-02-18,465.301
2009-02-19,471.095
2009-02-20,448.623
2009-02-23,449.404
2009-02-24,446.366
2009-02-25,442.796
2009-02-26,452.18
2009-02-27,443.633
2009-03-02,420.315
2009-03-03,415.183
2009-03-04,435.313
2009-03-05,417.836
2009-03-06,416.06
2009-03-09,412.401
2009-03-10,440.024
2009-03-11,442.57
2009-03-12,446.702
2009-03-13,451.876
2009-03-16,469.469
2009-03-17,464.063
2009-03-18,468.009
2009-03-19,493.14
2009-03-20,489.736
2009-03-23,503.515
2009-03-24,502.924
2009-03-25,506.754
2009-03-26,507.06
2009-03-27,489.214
2009-03-30,463.501
2009-03-31,482.699
2009-04-01,486.477
2009-04-02,521.138
2009-04-03,514.385
2009-04-06,508.358
2009-04-07,498.371
2009-04-08,499.687
2009-04-09,508.505
2009-04-10,508.651
2009-04-13,512.964
2009-04-14,514.822
2009-04-15,509.207
2009-04-16,518.619
2009-04-17,521.411
2009-04-20,496.44
2009-04-21,498.557
2009-04-22,509.668
2009-04-23,510.205
2009-04-24,534.682
2009-04-27,529.44
2009-04-28,518.716
2009-04-29,537.866
2009-04-30,545.09
2009-05-01,545.172
2009-05-04,564.347
2009-05-05,562.506
2009-05-06,570.802
2009-05-07,570.986
2009-05-08,584.873
2009-05-11,580.157
2009-05-12,579.579
2009-05-13,564.776
2009-05-14,564.262
2009-05-15,566.626
2009-05-18,575.722
2009-05-19,588.687
2009-05-20,602.617
2009-05-21,586.42
2009-05-22,598.37
2009-05-25,600.659
2009-05-26,605.691
2009-05-27,609.076
2009-05-28,604.043
2009-05-29,615.766
2009-06-01,635.384
2009-06-02,642.609
2009-06-03,624.604
2009-06-04,624.958
2009-06-05,621.934
2009-06-08,606.045
2009-06-09,613.982
2009-06-10,617.181
2009-06-11,623.793
2009-06-12,619.157
2009-06-15,592.956
2009-06-16,594.604
2009-06-17,583.861
2009-06-18,594.061
2009-06-19,597.954
2009-06-22,577.817
2009-06-23,582.292
2009-06-24,596.026
2009-06-25,586.806
2009-06-26,587.636
2009-06-29,599.35
2009-06-30,588.041
2009-07-01,607.108
2009-07-02,583.686
2009-07-03,584.048
2009-07-06,573.771
2009-07-07,571.117
2009-07-08,559.626
2009-07-09,565.669
2009-07-10,556.34
2009-07-13,569.414
2009-07-14,574.738
2009-07-15,597.198
2009-07-16,604.032
2009-07-17,607.327
2009-07-20,621.585
2009-07-21,628.668
2009-07-22,628.144
2009-07-23,643.147
2009-07-24,639.732
2009-07-27,642.049
2009-07-28,632.506
2009-07-29,633.26
2009-07-30,646.528
2009-07-31,649.605
2009-08-03,670.2
2009-08-04,668.738
2009-08-05,663.95
2009-08-06,666.346
2009-08-07,667.243
2009-08-10,661.674
2009-08-11,651.613
2009-08-12,664.541
2009-08-13,671.23
2009-08-14,663.284
2009-08-17,641.496
2009-08-18,648.517
2009-08-19,653.875
2009-08-20,664.739
2009-08-21,689.088
2009-08-24,696.774
2009-08-25,702.853
2009-08-26,695.947
2009-08-27,692.727
2009-08-28,709.217
2009-08-31,700.531
2009-09-01,685.261
2009-09-02,680.64
2009-09-03,677.486
2009-09-04,684.519
2009-09-07,699.915
2009-09-08,710.347
2009-09-09,722.776
2009-09-10,720.693
2009-09-11,728.358
2009-09-14,728.997
2009-09-15,731.13
2009-09-16,747.423
2009-09-17,754.406
2009-09-18,752.056
2009-09-21,745.942
2009-09-22,754.897
2009-09-23,753.746
2009-09-24,737.618
2009-09-25,733.215
2009-09-28,746.98
2009-09-29,740.224
2009-09-30,740.525
2009-10-01,723.059
2009-10-02,711.924
2009-10-05,717.832
2009-10-06,741.778
2009-10-07,735.681
2009-10-08,749.403
2009-10-09,747.48
2009-10-12,758.47
2009-10-13,750.568
2009-10-14,770.829
2009-10-15,773.055
2009-10-16,758.234
2009-10-19,774.712
2009-10-20,770.718
2009-10-21,775.181
2009-10-22,765.383
2009-10-23,763.55
2009-10-26,747.327
2009-10-27,741.702
2009-10-28,723.568
2009-10-29,735.735
2009-10-30,712.366
2009-11-02,721.747
2009-11-03,704.091
2009-11-04,728.388
2009-11-05,739.528
2009-11-06,738.359
2009-11-09,760.714
2009-11-10,759.097
2009-11-11,765.711
2009-11-12,758.609
2009-11-13,761.239
2009-11-16,777.374
2009-11-17,763.368
2009-11-18,770.064
2009-11-19,751.189
2009-11-20,744.653
2009-11-23,768.563
2009-11-24,761.532
2009-11-25,772.459
2009-11-26,742.979
2009-11-27,751.034
2009-11-30,744.428
2009-12-01,767.879
2009-12-02,771.154
2009-12-03,772.825
2009-12-04,772.191
2009-12-07,767.378
2009-12-08,751.43
2009-12-09,746.749
2009-12-10,753.557
2009-12-11,749.581
2009-12-14,756.529
2009-12-15,753.305
2009-12-16,762.528
2009-12-17,741.543
2009-12-18,730.754
2009-12-21,747.942
2009-12-22,748.649
2009-12-23,756.365
2009-12-24,757.721
2009-12-25,757.721
2009-12-28,766.245
2009-12-29,769.963
2009-12-30,759.417
2009-12-31,761.834
2010-01-01,761.834
2010-01-04,781.622
2010-01-05,779.995
2010-01-06,779.033
2010-01-07,776.801
2010-01-08,780.975
2010-01-11,792.753
2010-01-12,784.094
2010-01-13,782.361
2010-01-14,782.856
2010-01-15,765.38
2010-01-18,770.912
2010-01-19,771.809
2010-01-20,747.06
2010-01-21,731.08
2010-01-22,726.964
2010-01-25,721.342
2010-01-26,721.062
2010-01-27,711.362
2010-01-28,693.757
2010-01-29,700.02
2010-02-01,704.014
2010-02-02,715.915
2010-02-03,710.286
2010-02-04,684.023
2010-02-05,655.235
2010-02-08,665.303
2010-02-09,667.978
2010-02-10,670.46
2010-02-11,662.859
2010-02-12,660.124
2010-02-15,661.422
2010-02-16,677.31
2010-02-17,685.43
2010-02-18,687.964
2010-02-19,686.057
2010-02-22,687.491
2010-02-23,677.754
2010-02-24,680.608
2010-02-25,662.758
2010-02-26,681.235
2010-03-01,683.723
2010-03-02,695.493
2010-03-03,707.719
2010-03-04,700.777
2010-03-05,715.741
2010-03-08,716.838
2010-03-09,714.297
2010-03-10,724.659
2010-03-11,722.761
2010-03-12,726.712
2010-03-15,714.524
2010-03-16,728.952
2010-03-17,731.367
2010-03-18,720.684
2010-03-19,714.562
2010-03-22,714.857
2010-03-23,719.047
2010-03-24,708.573
2010-03-25,717.22
2010-03-26,718.021
2010-03-29,723.855
2010-03-30,719.372
2010-03-31,722.839
2010-04-01,733.896
2010-04-02,733.896
2010-04-05,732.216
2010-04-06,728.791
2010-04-07,722.092
2010-04-08,713.979
2010-04-09,731.89
2010-04-12,741.17
2010-04-13,734.75
2010-04-14,742.523
2010-04-15,740.574
2010-04-16,723.193
2010-04-19,717.57
2010-04-20,727.285
2010-04-21,714.419
2010-04-22,700.284
2010-04-23,708.394
2010-04-26,714.702
2010-04-27,687.198
2010-04-28,671.297
2010-04-29,682.791
2010-04-30,681.244
2010-05-03,677.878
2010-05-04,648.069
2010-05-05,632.299
2010-05-06,612.434
2010-05-07,582.384
2010-05-10,648.821
2010-05-11,636.572
2010-05-12,643.861
2010-05-13,636.825
2010-05-14,601.552
2010-05-17,594.72
2010-05-18,608.848
2010-05-19,590.533
2010-05-20,580.512
2010-05-21,590.855
2010-05-24,582.236
2010-05-25,559.977
2010-05-26,571.915
2010-05-27,596.183
2010-05-28,597.503
2010-05-31,593.687
2010-06-01,594.227
2010-06-02,590.175
2010-06-03,599.383
2010-06-04,573.621
2010-06-07,562.2
2010-06-08,557.657
2010-06-09,574.203
2010-06-10,588.286
2010-06-11,594.066
2010-06-14,616.428
2010-06-15,623.794
2010-06-16,627.08
2010-06-17,630.454
2010-06-18,632.138
2010-06-21,640.472
2010-06-22,630.139
2010-06-23,617.023
2010-06-24,606.266
2010-06-25,599.143
2010-06-28,610.919
2010-06-29,579.144
2010-06-30,584.487
2010-07-01,577.025
2010-07-02,585.4
2010-07-05,579.367
2010-07-06,600.849
2010-07-07,610.745
2010-07-08,622.499
2010-07-09,623.26
2010-07-12,622.895
2010-07-13,639.286
2010-07-14,641.285
2010-07-15,640.628
2010-07-16,628.518
2010-07-19,627.173
2010-07-20,620.534
2010-07-21,621.928
2010-07-22,645.265
2010-07-23,641.987
2010-07-26,653.491
2010-07-27,661.181
2010-07-28,664.305
2010-07-29,664.702
2010-07-30,660.11
2010-08-02,688.398
2010-08-03,689.454
2010-08-04,688.041
2010-08-05,689.282
2010-08-06,687.956
2010-08-09,697.138
2010-08-10,680.489
2010-08-11,652.418
2010-08-12,648.548
2010-08-13,642.659
2010-08-16,644.431
2010-08-17,657.133
2010-08-18,653.572
2010-08-19,640.54
2010-08-20,623.462
2010-08-23,627.27
2010-08-24,617.62
2010-08-25,607.918
2010-08-26,618.05
2010-08-27,623.326
2010-08-30,619.205
2010-08-31,620.791
2010-09-01,650.31
2010-09-02,652.109
2010-09-03,661.306
2010-09-06,664.786
2010-09-07,649.906
2010-09-08,657.148
2010-09-09,664.601
2010-09-10,664.889
2010-09-13,679.94
2010-09-14,686.592
