Date,AUSTRIA LARGE GROWTH Large Cap
2009-09-22,438.415
2009-09-23,436.701
2009-09-24,422.996
2009-09-25,415.251
2009-09-28,423.186
2009-09-29,411.202
2009-09-30,417.388
2009-10-01,414.359
2009-10-02,400.87
2009-10-05,397.875
2009-10-06,404.66
2009-10-07,401.029
2009-10-08,411.2
2009-10-09,411.764
2009-10-12,417.254
2009-10-13,413.28
2009-10-14,412.703
2009-10-15,414.126
2009-10-16,408.322
2009-10-19,413.647
2009-10-20,413.482
2009-10-21,410.583
2009-10-22,407.825
2009-10-23,406.993
2009-10-26,404.92
2009-10-27,389.514
2009-10-28,373.618
2009-10-29,383.093
2009-10-30,373.025
2009-11-02,370.821
2009-11-03,359.432
2009-11-04,373.111
2009-11-05,385.149
2009-11-06,374.126
2009-11-09,381.38
2009-11-10,379.041
2009-11-11,381.542
2009-11-12,382.411
2009-11-13,383.031
2009-11-16,387.477
2009-11-17,379.982
2009-11-18,395.012
2009-11-19,388.057
2009-11-20,384.431
2009-11-23,393.582
2009-11-24,392.852
2009-11-25,398.153
2009-11-26,387.945
2009-11-27,377.548
2009-11-30,372.252
2009-12-01,380.971
2009-12-02,381.015
2009-12-03,377.827
2009-12-04,374.948
2009-12-07,370.729
2009-12-08,368.391
2009-12-09,362.682
2009-12-10,353.295
2009-12-11,355.535
2009-12-14,354.872
2009-12-15,353.943
2009-12-16,353.659
2009-12-17,340.928
2009-12-18,341.011
2009-12-21,342.143
2009-12-22,339.348
2009-12-23,350.51
2009-12-24,351.109
2009-12-25,351.109
2009-12-28,352.88
2009-12-29,358.273
2009-12-30,351.158
2009-12-31,352.3
2010-01-01,352.3
2010-01-04,365.274
2010-01-05,363.407
2010-01-06,362.676
2010-01-07,365.874
2010-01-08,364.665
2010-01-11,381.592
2010-01-12,385.988
2010-01-13,376.145
2010-01-14,375.623
2010-01-15,363.978
2010-01-18,368.544
2010-01-19,364.135
2010-01-20,358.736
2010-01-21,352.784
2010-01-22,351.839
2010-01-25,348.65
2010-01-26,352.615
2010-01-27,348.255
2010-01-28,346.246
2010-01-29,346.698
2010-02-01,344.876
2010-02-02,341.884
2010-02-03,342.908
2010-02-04,338.251
2010-02-05,324.039
2010-02-08,329.518
2010-02-09,332.618
2010-02-10,333.646
2010-02-11,332.743
2010-02-12,333.628
2010-02-15,335.857
2010-02-16,338.601
2010-02-17,340.362
2010-02-18,342.904
2010-02-19,338.274
2010-02-22,334.173
2010-02-23,334.679
2010-02-24,335.129
2010-02-25,332.278
2010-02-26,337.242
2010-03-01,335.529
2010-03-02,323.885
2010-03-03,324.388
2010-03-04,307.127
2010-03-05,310.861
2010-03-08,313.006
2010-03-09,312.063
2010-03-10,317.233
2010-03-11,313.046
2010-03-12,315.049
2010-03-15,314.788
2010-03-16,320.769
2010-03-17,325.435
2010-03-18,320.392
2010-03-19,317.754
2010-03-22,313.899
2010-03-23,320.991
2010-03-24,313.857
2010-03-25,319.584
2010-03-26,318.367
2010-03-29,328.885
2010-03-30,322.697
2010-03-31,328.672
2010-04-01,330.62
2010-04-02,330.62
2010-04-05,329.863
2010-04-06,327.965
2010-04-07,324.693
2010-04-08,324.102
2010-04-09,338.263
2010-04-12,340.777
2010-04-13,332.912
2010-04-14,336.032
2010-04-15,336.276
2010-04-16,334.25
2010-04-19,330.81
2010-04-20,329.206
2010-04-21,328.559
2010-04-22,328.131
2010-04-23,329.928
2010-04-26,327.549
2010-04-27,323.818
2010-04-28,315.473
2010-04-29,311.682
2010-04-30,318.817
2010-05-03,322.986
2010-05-04,317.615
2010-05-05,306.275
2010-05-06,298.235
2010-05-07,289.619
2010-05-10,303.258
2010-05-11,300.605
2010-05-12,306.536
2010-05-13,303.768
2010-05-14,287.319
2010-05-17,283.986
2010-05-18,284.016
2010-05-19,278.324
2010-05-20,268.281
2010-05-21,268.941
2010-05-24,265.108
2010-05-25,256.575
2010-05-26,258.085
2010-05-27,269.071
2010-05-28,277.896
2010-05-31,271.914
2010-06-01,276.695
2010-06-02,272.884
2010-06-03,272.951
2010-06-04,263.945
2010-06-07,255.309
2010-06-08,249.577
2010-06-09,262.348
2010-06-10,263.93
2010-06-11,263.658
2010-06-14,278.763
2010-06-15,287.869
2010-06-16,287.962
2010-06-17,286.227
2010-06-18,286.981
2010-06-21,291.454
2010-06-22,288.204
2010-06-23,290.34
2010-06-24,285.849
2010-06-25,284.663
2010-06-28,287.296
2010-06-29,278.489
2010-06-30,262.92
2010-07-01,265.269
2010-07-02,269.894
2010-07-05,268.93
2010-07-06,275.143
2010-07-07,277.414
2010-07-08,284.559
2010-07-09,284.486
2010-07-12,283.609
2010-07-13,285.945
2010-07-14,288.494
2010-07-15,289.351
2010-07-16,289.006
2010-07-19,289.075
2010-07-20,285.29
2010-07-21,290.336
2010-07-22,299.577
2010-07-23,295.695
2010-07-26,301.398
2010-07-27,299.703
2010-07-28,297.297
2010-07-29,304.255
2010-07-30,302.708
2010-08-02,313.568
2010-08-03,319.726
2010-08-04,320.768
2010-08-05,319.028
2010-08-06,323.12
2010-08-09,325.946
2010-08-10,323.075
2010-08-11,310.961
2010-08-12,306.883
2010-08-13,304.344
2010-08-16,306.292
2010-08-17,309.909
2010-08-18,307.33
2010-08-19,306.903
2010-08-20,302.543
2010-08-23,303.472
2010-08-24,301.834
2010-08-25,299.37
2010-08-26,300.981
2010-08-27,302.582
2010-08-30,302.362
2010-08-31,304.2
2010-09-01,304.985
2010-09-02,303.479
2010-09-03,300.728
2010-09-06,308.697
2010-09-07,299.557
2010-09-08,296.023
2010-09-09,291.622
2010-09-10,291.021
2010-09-13,294.852
2010-09-14,297.082
2010-09-15,297.072
2010-09-16,299.832
2010-09-17,293.875
2010-09-20,297.433
2010-09-21,298.188
2010-09-22,300.975
2010-09-23,295.459
2010-09-24,300.123
2010-09-27,299.713
2010-09-28,302.376
2010-09-29,301.992
2010-09-30,306.373
2010-10-01,310.839
2010-10-04,309.37
2010-10-05,318.079
2010-10-06,319.643
2010-10-07,323.553
2010-10-08,325.745
2010-10-11,327.394
2010-10-12,324.221
2010-10-13,331.284
2010-10-14,335.128
2010-10-15,333.151
2010-10-18,336.205
2010-10-19,330.52
2010-10-20,336.718
2010-10-21,343.021
2010-10-22,343.262
2010-10-25,349.483
2010-10-26,346.733
2010-10-27,346.259
2010-10-28,342.255
2010-10-29,340.557
2010-11-01,340.288
2010-11-02,343.358
2010-11-03,338.054
2010-11-04,344.224
2010-11-05,333.16
2010-11-08,323.692
2010-11-09,330.026
2010-11-10,326.235
2010-11-11,316.738
2010-11-12,321.887
2010-11-15,320.406
2010-11-16,319.093
2010-11-17,316.43
2010-11-18,318.598
2010-11-19,319.933
2010-11-22,314.698
2010-11-23,304.22
2010-11-24,293.132
2010-11-25,289.26
2010-11-26,283.27
2010-11-29,272.329
2010-11-30,269.252
2010-12-01,276.268
2010-12-02,286.611
2010-12-03,286.108
2010-12-06,286.55
2010-12-07,290.704
2010-12-08,287.872
2010-12-09,296.388
2010-12-10,302.115
2010-12-13,307.291
2010-12-14,301.375
2010-12-15,300.546
2010-12-16,296.049
2010-12-17,295.78
2010-12-20,301.598
2010-12-21,305.103
2010-12-22,308.222
2010-12-23,303.526
2010-12-24,304.722
2010-12-27,309.481
2010-12-28,311.511
2010-12-29,318.231
2010-12-30,315.976
2010-12-31,319.152
2011-01-03,316.568
2011-01-04,309.434
2011-01-05,302.947
2011-01-06,300.435
2011-01-07,304.365
2011-01-10,297.008
2011-01-11,297.962
2011-01-12,306.941
2011-01-13,316.03
2011-01-14,313.547
2011-01-17,310.279
2011-01-18,322.283
2011-01-19,327.098
2011-01-20,329.598
2011-01-21,339.633
2011-01-24,341.312
2011-01-25,339.103
2011-01-26,333.675
2011-01-27,335.457
2011-01-28,334.134
2011-01-31,341.542
2011-02-01,348.586
2011-02-02,343.478
2011-02-03,336.259
2011-02-04,337.135
2011-02-07,339.057
2011-02-08,340.07
2011-02-09,342.695
2011-02-10,335.635
2011-02-11,337.003
2011-02-14,334.305
2011-02-15,329.613
2011-02-16,328.384
2011-02-17,332.543
2011-02-18,334.08
2011-02-21,324.973
2011-02-22,328.477
2011-02-23,322.287
2011-02-24,333.839
2011-02-25,327.871
2011-02-28,326.699
2011-03-01,328.34
2011-03-02,306.752
2011-03-03,308.543
2011-03-04,298.917
2011-03-07,303.256
2011-03-08,300.827
2011-03-09,302.55
2011-03-10,300.016
2011-03-11,298.712
2011-03-14,311.057
2011-03-15,340.877
2011-03-16,346.679
2011-03-17,350.605
2011-03-18,355.401
2011-03-21,351.002
2011-03-22,356.339
2011-03-23,357.206
2011-03-24,365.502
2011-03-25,378.181
2011-03-28,375.54
2011-03-29,375.862
2011-03-30,379.156
2011-03-31,379.62
2011-04-01,377.209
2011-04-04,380.48
2011-04-05,383.294
2011-04-06,389.302
2011-04-07,383.257
2011-04-08,389.842
2011-04-11,389.081
2011-04-12,382.062
2011-04-13,383.077
2011-04-14,375.883
2011-04-15,372.774
2011-04-18,361.025
2011-04-19,366.775
2011-04-20,382.687
2011-04-21,389.499
2011-04-22,389.499
2011-04-25,389.219
2011-04-26,391.489
2011-04-27,394.703
2011-04-28,393.172
2011-04-29,391.657
2011-05-02,393.444
2011-05-03,388.259
2011-05-04,389.216
2011-05-05,378.111
2011-05-06,378.128
2011-05-09,370.564
2011-05-10,378.861
2011-05-11,384.51
2011-05-12,386.902
2011-05-13,384.888
2011-05-16,383.943
2011-05-17,381.483
2011-05-18,382.177
2011-05-19,382.081
2011-05-20,368.778
2011-05-23,361.922
2011-05-24,365.367
2011-05-25,366.264
2011-05-26,367.885
2011-05-27,373.183
2011-05-30,378.765
2011-05-31,388.03
2011-06-01,387.303
2011-06-02,387.693
2011-06-03,392.649
2011-06-06,391.096
2011-06-07,391.842
2011-06-08,385.927
2011-06-09,386.289
2011-06-10,382.747
2011-06-13,383.2
2011-06-14,393.435
2011-06-15,385.54
2011-06-16,377.972
2011-06-17,384.347
2011-06-20,379.177
2011-06-21,392.256
2011-06-22,390.272
2011-06-23,382.553
2011-06-24,364.492
2011-06-27,368.173
2011-06-28,379.03
2011-06-29,391.215
2011-06-30,402.734
2011-07-01,411.397
2011-07-04,404.838
2011-07-05,401.994
2011-07-06,387.224
2011-07-07,394.45
2011-07-08,382.006
2011-07-11,364.331
2011-07-12,365.618
2011-07-13,370.581
2011-07-14,365.859
2011-07-15,360.998
2011-07-18,353.591
2011-07-19,360.89
2011-07-20,369.614
2011-07-21,388.55
2011-07-22,384.948
2011-07-25,373.631
2011-07-26,380.632
2011-07-27,371.583
2011-07-28,369.36
2011-07-29,370.334
2011-08-01,357.147
2011-08-02,344.048
2011-08-03,337.713
2011-08-04,320.277
2011-08-05,314.698
2011-08-08,295.943
2011-08-09,290.557
2011-08-10,281.21
2011-08-11,288.7
2011-08-12,295.979
2011-08-15,300.768
2011-08-16,302.555
2011-08-17,300.645
2011-08-18,278.106
2011-08-19,270.074
2011-08-22,268.563
2011-08-23,267.172
2011-08-24,273.344
2011-08-25,274.792
2011-08-26,278.038
2011-08-29,289.0
2011-08-30,285.358
2011-08-31,292.953
2011-09-01,287.172
2011-09-02,275.729
2011-09-05,258.602
2011-09-06,257.752
2011-09-07,264.304
2011-09-08,266.889
2011-09-09,236.42
2011-09-12,222.349
2011-09-13,224.393
2011-09-14,219.053
2011-09-15,228.733
2011-09-16,230.399
2011-09-19,216.047
2011-09-20,218.925
2011-09-21,215.677
2011-09-22,192.901
2011-09-23,190.863
2011-09-26,206.762
2011-09-27,224.354
2011-09-28,215.69
2011-09-29,220.372
2011-09-30,210.927
2011-10-03,195.744
2011-10-04,190.593
2011-10-05,207.945
2011-10-06,214.23
2011-10-07,223.414
2011-10-10,210.109
2011-10-11,198.304
2011-10-12,206.082
2011-10-13,194.727
2011-10-14,192.315
2011-10-17,187.087
2011-10-18,182.424
2011-10-19,183.935
2011-10-20,175.59
2011-10-21,186.841
2011-10-24,189.594
2011-10-25,190.889
2011-10-26,189.722
2011-10-27,211.758
2011-10-28,201.936
2011-10-31,184.187
2011-11-01,180.595
2011-11-02,173.2
2011-11-03,174.578
2011-11-04,175.62
2011-11-07,171.809
2011-11-08,175.842
2011-11-09,168.432
2011-11-10,162.12
2011-11-11,173.947
2011-11-14,170.963
2011-11-15,163.808
2011-11-16,163.779
2011-11-17,157.191
2011-11-18,154.331
2011-11-21,140.917
2011-11-22,130.934
2011-11-23,128.013
2011-11-24,131.073
2011-11-25,130.323
2011-11-28,142.11
2011-11-29,143.153
2011-11-30,151.203
2011-12-01,148.913
2011-12-02,150.723
2011-12-05,153.186
2011-12-06,149.512
2011-12-07,153.098
2011-12-08,152.2
2011-12-09,148.192
2011-12-12,141.118
2011-12-13,138.46
2011-12-14,134.908
2011-12-15,137.86
2011-12-16,139.725
2011-12-19,138.546
2011-12-20,144.256
2011-12-21,147.035
2011-12-22,149.857
2011-12-23,149.871
2011-12-26,149.871
2011-12-27,151.85
2011-12-28,152.127
2011-12-29,152.632
2011-12-30,153.423
2012-01-02,157.433
2012-01-03,157.235
2012-01-04,153.881
2012-01-05,145.79
2012-01-06,144.89
2012-01-09,143.754
2012-01-10,142.87
2012-01-11,142.173
2012-01-12,147.049
2012-01-13,147.837
2012-01-16,146.581
2012-01-17,150.649
2012-01-18,151.956
2012-01-19,157.335
2012-01-20,159.641
2012-01-23,167.706
2012-01-24,161.412
2012-01-25,161.766
2012-01-26,172.421
2012-01-27,172.558
2012-01-30,167.706
2012-01-31,169.078
2012-02-01,178.123
2012-02-02,183.077
2012-02-03,183.25
2012-02-06,183.98
2012-02-07,188.682
2012-02-08,188.537
2012-02-09,191.514
2012-02-10,182.158
2012-02-13,185.151
2012-02-14,182.093
2012-02-15,181.909
2012-02-16,180.612
2012-02-17,184.164
2012-02-20,189.49
2012-02-21,188.359
2012-02-22,183.516
2012-02-23,185.109
2012-02-24,189.887
2012-02-27,187.037
2012-02-28,185.998
2012-02-29,183.299
2012-03-01,188.461
2012-03-02,189.043
2012-03-05,188.009
2012-03-06,177.522
2012-03-07,179.388
2012-03-08,184.007
2012-03-09,181.354
2012-03-12,178.362
2012-03-13,180.342
2012-03-14,180.776
2012-03-15,183.86
2012-03-16,186.257
2012-03-19,190.982
2012-03-20,189.325
2012-03-21,187.66
2012-03-22,185.733
2012-03-23,188.087
2012-03-26,188.39
2012-03-27,187.799
2012-03-28,184.617
2012-03-29,182.176
2012-03-30,183.631
2012-04-02,179.812
2012-04-03,180.011
2012-04-04,172.796
2012-04-05,168.384
2012-04-06,168.384
2012-04-09,168.481
2012-04-10,165.299
2012-04-11,168.9
2012-04-12,173.086
2012-04-13,167.806
2012-04-16,164.943
2012-04-17,169.313
2012-04-18,167.345
2012-04-19,165.518
2012-04-20,170.037
2012-04-23,166.195
2012-04-24,172.107
2012-04-25,173.387
2012-04-26,173.488
2012-04-27,175.729
2012-04-30,177.361
2012-05-01,177.22
2012-05-02,175.458
2012-05-03,172.242
2012-05-04,171.199
2012-05-07,172.597
2012-05-08,168.079
2012-05-09,162.285
2012-05-10,163.982
2012-05-11,163.776
2012-05-14,156.663
2012-05-15,149.124
2012-05-16,148.817
2012-05-17,148.432
2012-05-18,146.685
2012-05-21,148.32
2012-05-22,150.713
2012-05-23,143.916
2012-05-24,145.345
2012-05-25,144.685
2012-05-28,144.985
2012-05-29,145.168
2012-05-30,140.647
2012-05-31,140.508
2012-06-01,139.814
2012-06-04,140.711
2012-06-05,139.593
2012-06-06,140.999
2012-06-07,141.733
2012-06-08,143.605
2012-06-11,142.515
2012-06-12,141.408
2012-06-13,142.927
2012-06-14,148.313
2012-06-15,146.269
2012-06-18,143.754
2012-06-19,147.521
2012-06-20,148.325
2012-06-21,143.98
2012-06-22,142.07
2012-06-25,139.545
2012-06-26,136.45
2012-06-27,135.994
2012-06-28,134.83
2012-06-29,139.391
2012-07-02,142.199
2012-07-03,141.03
2012-07-04,141.249
2012-07-05,138.024
2012-07-06,136.563
2012-07-09,134.91
2012-07-10,130.516
2012-07-11,132.239
2012-07-12,128.199
2012-07-13,130.021
2012-07-16,129.979
2012-07-17,131.4
2012-07-18,131.357
2012-07-19,127.817
2012-07-20,119.742
2012-07-23,112.248
2012-07-24,109.491
2012-07-25,106.855
2012-07-26,115.439
2012-07-27,116.246
2012-07-30,116.015
2012-07-31,116.595
2012-08-01,114.812
2012-08-02,110.535
2012-08-03,114.539
2012-08-06,118.084
2012-08-07,120.981
2012-08-08,119.391
2012-08-09,116.72
2012-08-10,115.271
2012-08-13,120.352
2012-08-14,121.033
2012-08-15,120.645
2012-08-16,125.423
2012-08-17,125.651
2012-08-20,126.776
2012-08-21,127.9
2012-08-22,127.81
2012-08-23,125.323
2012-08-24,122.877
2012-08-27,123.024
2012-08-28,121.11
2012-08-29,121.99
2012-08-30,121.019
2012-08-31,123.396
2012-09-03,125.437
2012-09-04,126.755
2012-09-05,127.169
2012-09-06,132.484
2012-09-07,136.248
2012-09-10,137.448
2012-09-11,135.789
2012-09-12,137.1
2012-09-13,135.101
2012-09-14,139.056
2012-09-17,135.951
2012-09-18,131.417
2012-09-19,130.961
2012-09-20,129.076
2012-09-21,130.195
2012-09-24,129.341
2012-09-25,127.842
2012-09-26,124.877
2012-09-27,125.126
2012-09-28,125.902
2012-10-01,127.039
2012-10-02,127.374
2012-10-03,126.887
2012-10-04,128.3
2012-10-05,130.589
2012-10-08,129.679
2012-10-09,126.951
2012-10-10,129.828
2012-10-11,133.589
2012-10-12,135.216
2012-10-15,134.5
2012-10-16,136.077
2012-10-17,141.647
2012-10-18,141.294
2012-10-19,141.626
2012-10-22,140.864
2012-10-23,138.455
2012-10-24,142.293
2012-10-25,141.794
2012-10-26,141.488
2012-10-29,139.786
2012-10-30,144.206
2012-10-31,141.424
2012-11-01,141.194
2012-11-02,141.674
2012-11-05,139.98
2012-11-06,140.027
2012-11-07,135.68
2012-11-08,133.255
2012-11-09,133.298
2012-11-12,133.126
2012-11-13,133.049
2012-11-14,134.045
2012-11-15,130.009
2012-11-16,126.62
2012-11-19,129.697
2012-11-20,129.571
2012-11-21,129.115
2012-11-22,130.093
2012-11-23,136.27
2012-11-26,136.377
2012-11-27,137.16
2012-11-28,138.422
2012-11-29,140.07
2012-11-30,138.983
2012-12-03,137.605
2012-12-04,137.121
2012-12-05,137.893
2012-12-06,137.61
2012-12-07,136.294
2012-12-10,135.508
2012-12-11,138.664
2012-12-12,141.018
2012-12-13,142.592
2012-12-14,143.268
2012-12-17,144.813
2012-12-18,151.595
2012-12-19,152.097
2012-12-20,150.733
2012-12-21,147.299
2012-12-24,147.528
2012-12-25,147.528
2012-12-26,147.83
2012-12-27,152.066
2012-12-28,150.142
2012-12-31,149.722
2013-01-01,149.722
2013-01-02,156.823
2013-01-03,156.211
2013-01-04,154.295
2013-01-07,155.347
2013-01-08,158.22
2013-01-09,163.264
2013-01-10,162.009
2013-01-11,163.795
2013-01-14,165.848
2013-01-15,162.723
2013-01-16,159.337
2013-01-17,159.585
2013-01-18,157.938
2013-01-21,152.377
2013-01-22,149.704
2013-01-23,149.375
2013-01-24,151.072
2013-01-25,155.19
2013-01-28,154.323
2013-01-29,156.67
2013-01-30,154.524
2013-01-31,156.653
2013-02-01,156.487
2013-02-04,147.786
2013-02-05,147.191
2013-02-06,144.67
2013-02-07,140.466
2013-02-08,145.481
2013-02-11,145.999
2013-02-12,151.551
2013-02-13,151.792
2013-02-14,147.373
2013-02-15,144.758
2013-02-18,144.966
2013-02-19,145.222
2013-02-20,148.679
2013-02-21,142.577
2013-02-22,145.64
2013-02-25,146.873
2013-02-26,141.572
2013-02-27,145.395
2013-02-28,150.391
2013-03-01,150.727
2013-03-04,150.722
2013-03-05,155.975
2013-03-06,151.901
2013-03-07,152.797
2013-03-08,154.808
2013-03-11,151.689
2013-03-12,148.0
2013-03-13,144.187
2013-03-14,147.556
2013-03-15,146.211
2013-03-18,141.217
2013-03-19,136.601
2013-03-20,142.178
2013-03-21,140.867
2013-03-22,139.242
2013-03-25,134.076
2013-03-26,136.225
2013-03-27,132.23
2013-03-28,131.861
2013-03-29,131.861
2013-04-01,131.922
2013-04-02,135.996
2013-04-03,136.13
2013-04-04,135.328
2013-04-05,134.899
2013-04-08,135.043
2013-04-09,141.791
2013-04-10,149.943
2013-04-11,153.671
2013-04-12,147.571
2013-04-15,143.372
2013-04-16,145.202
2013-04-17,143.376
2013-04-18,141.005
2013-04-19,144.299
2013-04-22,144.266
2013-04-23,149.622
2013-04-24,147.139
2013-04-25,149.97
2013-04-26,147.122
2013-04-29,150.864
2013-04-30,147.365
2013-05-01,147.465
2013-05-02,142.889
2013-05-03,146.045
2013-05-06,147.781
2013-05-07,147.631
2013-05-08,150.654
2013-05-09,149.756
2013-05-10,148.436
2013-05-13,149.191
2013-05-14,151.5
2013-05-15,153.845
2013-05-16,155.123
2013-05-17,154.957
2013-05-20,155.349
2013-05-21,156.103
2013-05-22,156.831
2013-05-23,152.21
2013-05-24,152.177
2013-05-27,152.682
2013-05-28,156.375
2013-05-29,155.922
2013-05-30,156.974
2013-05-31,153.323
2013-06-03,154.115
2013-06-04,155.758
2013-06-05,153.721
2013-06-06,149.034
2013-06-07,153.479
2013-06-10,150.809
2013-06-11,151.294
2013-06-12,151.043
2013-06-13,150.205
2013-06-14,152.503
2013-06-17,152.693
2013-06-18,154.809
2013-06-19,155.738
2013-06-20,144.495
2013-06-21,139.897
2013-06-24,128.951
2013-06-25,130.679
2013-06-26,133.444
2013-06-27,133.047
2013-06-28,131.381
2013-07-01,132.945
2013-07-02,130.898
2013-07-03,126.795
2013-07-04,129.778
2013-07-05,128.235
2013-07-08,130.788
2013-07-09,127.614
2013-07-10,125.795
2013-07-11,132.578
2013-07-12,136.231
2013-07-15,136.665
2013-07-16,134.462
2013-07-17,134.554
2013-07-18,137.024
2013-07-19,133.706
2013-07-22,134.684
2013-07-23,136.205
2013-07-24,141.34
2013-07-25,141.637
2013-07-26,144.134
2013-07-29,144.862
2013-07-30,143.204
2013-07-31,144.659
2013-08-01,151.396
2013-08-02,152.203
2013-08-05,151.192
2013-08-06,152.271
2013-08-07,154.368
2013-08-08,160.49
2013-08-09,160.783
2013-08-12,161.033
2013-08-13,163.213
2013-08-14,163.471
2013-08-15,163.286
2013-08-16,166.729
2013-08-19,159.982
2013-08-20,157.628
2013-08-21,156.543
2013-08-22,159.906
2013-08-23,161.865
2013-08-26,160.546
2013-08-27,154.375
2013-08-28,155.445
2013-08-29,155.442
2013-08-30,152.217
2013-09-02,154.288
2013-09-03,155.31
2013-09-04,156.69
2013-09-05,156.034
2013-09-06,154.432
2013-09-09,157.133
2013-09-10,157.818
2013-09-11,157.492
2013-09-12,153.478
2013-09-13,149.856
2013-09-16,154.376
2013-09-17,152.046
2013-09-18,153.441
2013-09-19,156.637
2013-09-20,155.951
2013-09-23,153.506
2013-09-24,153.591
2013-09-25,154.72
2013-09-26,152.424
2013-09-27,155.665
2013-09-30,153.356
2013-10-01,156.171
2013-10-02,155.902
2013-10-03,155.072
2013-10-04,155.804
2013-10-07,154.35
2013-10-08,152.188
2013-10-09,150.983
2013-10-10,156.061
2013-10-11,157.064
2013-10-14,156.774
2013-10-15,157.374
2013-10-16,156.96
2013-10-17,159.346
2013-10-18,160.057
2013-10-21,159.657
2013-10-22,161.422
2013-10-23,158.364
2013-10-24,160.513
2013-10-25,159.628
2013-10-28,158.705
2013-10-29,162.611
2013-10-30,171.076
2013-10-31,165.795
2013-11-01,164.484
2013-11-04,170.97
2013-11-05,168.129
2013-11-06,169.7
2013-11-07,165.161
2013-11-08,161.415
2013-11-11,163.627
2013-11-12,163.358
2013-11-13,160.544
2013-11-14,159.953
2013-11-15,162.299
2013-11-18,163.237
2013-11-19,161.348
2013-11-20,158.271
2013-11-21,161.351
2013-11-22,163.446
2013-11-25,163.448
2013-11-26,165.149
2013-11-27,166.83
2013-11-28,167.555
2013-11-29,167.043
2013-12-02,164.265
2013-12-03,160.523
2013-12-04,160.221
2013-12-05,160.757
2013-12-06,160.044
2013-12-09,162.44
2013-12-10,162.534
2013-12-11,159.526
2013-12-12,155.809
2013-12-13,154.411
2013-12-16,159.169
2013-12-17,156.394
2013-12-18,160.636
2013-12-19,160.768
2013-12-20,162.928
2013-12-23,166.343
2013-12-24,165.863
2013-12-25,165.863
2013-12-26,166.173
2013-12-27,167.465
2013-12-30,165.691
2013-12-31,165.271
2014-01-01,165.271
2014-01-02,163.27
2014-01-03,164.118
2014-01-06,164.468
2014-01-07,173.956
2014-01-08,181.543
2014-01-09,180.41
2014-01-10,181.914
2014-01-13,187.487
2014-01-14,185.264
2014-01-15,191.247
2014-01-16,184.003
2014-01-17,186.81
2014-01-20,182.975
2014-01-21,181.949
2014-01-22,186.136
2014-01-23,184.586
2014-01-24,181.057
2014-01-27,176.14
2014-01-28,185.269
2014-01-29,179.029
2014-01-30,176.103
2014-01-31,172.441
2014-02-03,168.35
2014-02-04,171.353
2014-02-05,177.431
2014-02-06,181.98
2014-02-07,181.557
2014-02-10,181.911
2014-02-11,183.269
2014-02-12,181.736
2014-02-13,180.217
2014-02-14,184.693
2014-02-17,185.889
2014-02-18,189.737
2014-02-19,189.837
2014-02-20,188.719
2014-02-21,190.338
2014-02-24,192.389
2014-02-25,192.129
2014-02-26,188.319
2014-02-27,185.474
2014-02-28,168.14
2014-03-03,159.786
2014-03-04,163.461
2014-03-05,166.32
2014-03-06,170.617
2014-03-07,165.375
2014-03-10,162.593
2014-03-11,159.913
2014-03-12,158.019
2014-03-13,156.033
2014-03-14,152.214
2014-03-17,155.862
2014-03-18,156.793
2014-03-19,160.343
2014-03-20,158.564
2014-03-21,160.086
2014-03-24,154.257
2014-03-25,155.429
2014-03-26,159.37
2014-03-27,155.586
2014-03-28,155.7
2014-03-31,161.848
2014-04-01,165.908
2014-04-02,164.905
2014-04-03,166.302
2014-04-04,168.973
2014-04-07,164.496
2014-04-08,160.944
2014-04-09,161.883
2014-04-10,162.742
2014-04-11,162.259
2014-04-14,158.834
2014-04-15,157.852
2014-04-16,160.267
2014-04-17,161.16
2014-04-18,161.16
2014-04-21,160.793
2014-04-22,163.319
2014-04-23,163.644
2014-04-24,161.269
2014-04-25,154.238
2014-04-28,154.415
2014-04-29,159.773
2014-04-30,158.818
2014-05-01,158.818
2014-05-02,160.262
2014-05-05,157.718
2014-05-06,158.173
2014-05-07,155.581
2014-05-08,157.641
2014-05-09,155.518
2014-05-12,154.692
2014-05-13,154.206
2014-05-14,153.212
2014-05-15,145.583
2014-05-16,145.812
2014-05-19,146.005
2014-05-20,145.911
2014-05-21,147.943
2014-05-22,152.318
2014-05-23,154.492
2014-05-26,158.856
2014-05-27,161.149
2014-05-28,163.28
2014-05-29,163.496
2014-05-30,165.709
2014-06-02,166.22
2014-06-03,164.367
2014-06-04,165.807
2014-06-05,169.36
2014-06-06,169.821
2014-06-09,169.249
2014-06-10,169.625
2014-06-11,168.502
2014-06-12,168.377
2014-06-13,167.608
2014-06-16,168.16
2014-06-17,167.251
2014-06-18,164.558
2014-06-19,165.285
2014-06-20,160.138
2014-06-23,158.201
2014-06-24,156.467
2014-06-25,155.366
2014-06-26,153.343
2014-06-27,152.781
2014-06-30,154.07
2014-07-01,155.108
2014-07-02,154.695
2014-07-03,151.143
2014-07-04,126.147
2014-07-07,122.843
2014-07-08,120.768
2014-07-09,119.736
2014-07-10,116.571
2014-07-11,120.506
2014-07-14,123.351
2014-07-15,120.406
2014-07-16,121.555
2014-07-17,121.462
2014-07-18,119.906
2014-07-21,119.166
2014-07-22,119.501
2014-07-23,122.48
2014-07-24,123.974
2014-07-25,124.826
2014-07-28,123.446
2014-07-29,122.993
2014-07-30,124.161
2014-07-31,122.74
2014-08-01,122.166
2014-08-04,123.902
