Date,CANADA SMALL CAP Small Cap
2005-11-03,229.091
2005-11-04,229.883
2005-11-07,228.01
2005-11-08,226.03
2005-11-09,226.933
2005-11-10,225.03
2005-11-11,226.006
2005-11-14,225.435
2005-11-15,224.866
2005-11-16,228.575
2005-11-17,230.216
2005-11-18,229.559
2005-11-21,232.193
2005-11-22,234.322
2005-11-23,235.614
2005-11-24,236.537
2005-11-25,236.107
2005-11-28,234.441
2005-11-29,234.861
2005-11-30,233.788
2005-12-01,237.401
2005-12-02,238.095
2005-12-05,240.724
2005-12-06,242.398
2005-12-07,243.079
2005-12-08,243.296
2005-12-09,243.912
2005-12-12,243.026
2005-12-13,244.36
2005-12-14,243.696
2005-12-15,244.297
2005-12-16,245.72
2005-12-19,243.357
2005-12-20,240.448
2005-12-21,241.802
2005-12-22,243.691
2005-12-23,243.809
2005-12-26,243.809
2005-12-27,242.51
2005-12-28,246.175
2005-12-29,246.217
2005-12-30,245.987
2006-01-02,245.987
2006-01-03,252.034
2006-01-04,255.441
2006-01-05,252.465
2006-01-06,254.275
2006-01-09,254.538
2006-01-10,257.876
2006-01-11,260.216
2006-01-12,259.81
2006-01-13,260.654
2006-01-16,264.351
2006-01-17,262.918
2006-01-18,258.725
2006-01-19,262.654
2006-01-20,262.855
2006-01-23,266.364
2006-01-24,263.306
2006-01-25,265.987
2006-01-26,266.176
2006-01-27,269.507
2006-01-30,271.854
2006-01-31,272.564
2006-02-01,273.931
2006-02-02,274.32
2006-02-03,271.967
2006-02-06,274.668
2006-02-07,266.826
2006-02-08,265.343
2006-02-09,267.764
2006-02-10,262.287
2006-02-13,256.947
2006-02-14,259.954
2006-02-15,259.012
2006-02-16,262.453
2006-02-17,264.175
2006-02-20,266.422
2006-02-21,266.574
2006-02-22,266.811
2006-02-23,264.99
2006-02-24,265.955
2006-02-27,265.488
2006-02-28,268.049
2006-03-01,271.157
2006-03-02,275.856
2006-03-03,275.428
2006-03-06,273.248
2006-03-07,268.896
2006-03-08,265.04
2006-03-09,263.272
2006-03-10,263.557
2006-03-13,265.448
2006-03-14,269.24
2006-03-15,271.192
2006-03-16,271.881
2006-03-17,270.482
2006-03-20,268.121
2006-03-21,267.715
2006-03-22,267.98
2006-03-23,268.696
2006-03-24,271.802
2006-03-27,273.011
2006-03-28,271.826
2006-03-29,275.553
2006-03-30,280.345
2006-03-31,277.455
2006-04-03,277.986
2006-04-04,279.237
2006-04-05,281.93
2006-04-06,285.473
2006-04-07,284.868
2006-04-10,285.826
2006-04-11,284.385
2006-04-12,284.803
2006-04-13,285.645
2006-04-14,285.645
2006-04-17,290.293
2006-04-18,292.94
2006-04-19,296.477
2006-04-20,291.721
2006-04-21,297.374
2006-04-24,296.281
2006-04-25,298.715
2006-04-26,301.33
2006-04-27,296.754
2006-04-28,301.063
2006-05-01,304.689
2006-05-02,308.518
2006-05-03,304.493
2006-05-04,307.298
2006-05-05,309.883
2006-05-08,311.539
2006-05-09,316.466
2006-05-10,313.946
2006-05-11,311.314
2006-05-12,304.334
2006-05-15,294.183
2006-05-16,294.7
2006-05-17,290.119
2006-05-18,285.333
2006-05-19,282.775
2006-05-22,284.416
2006-05-23,285.696
2006-05-24,278.62
2006-05-25,285.132
2006-05-26,288.39
2006-05-29,292.209
2006-05-30,290.488
2006-05-31,292.12
2006-06-01,290.123
2006-06-02,293.308
2006-06-05,286.895
2006-06-06,279.1
2006-06-07,277.643
2006-06-08,271.587
2006-06-09,276.816
2006-06-12,270.391
2006-06-13,258.416
2006-06-14,260.394
2006-06-15,268.722
2006-06-16,266.354
2006-06-19,261.708
2006-06-20,263.997
2006-06-21,269.566
2006-06-22,266.381
2006-06-23,268.69
2006-06-26,270.066
2006-06-27,268.76
2006-06-28,267.612
2006-06-29,275.117
2006-06-30,278.851
2006-07-03,279.001
2006-07-04,284.571
2006-07-05,280.431
2006-07-06,281.853
2006-07-07,280.912
2006-07-10,275.87
2006-07-11,276.161
2006-07-12,275.347
2006-07-13,272.539
2006-07-14,273.745
2006-07-17,268.245
2006-07-18,267.133
2006-07-19,269.374
2006-07-20,265.411
2006-07-21,262.32
2006-07-24,266.037
2006-07-25,271.9
2006-07-26,274.1
2006-07-27,273.741
2006-07-28,276.541
2006-07-31,278.739
2006-08-01,279.596
2006-08-02,283.914
2006-08-03,281.099
2006-08-04,280.937
2006-08-07,283.007
2006-08-08,283.054
2006-08-09,281.719
2006-08-10,278.107
2006-08-11,279.906
2006-08-14,277.204
2006-08-15,279.628
2006-08-16,283.159
2006-08-17,282.091
2006-08-18,281.261
2006-08-21,284.976
2006-08-22,285.788
2006-08-23,287.859
2006-08-24,286.612
2006-08-25,288.448
2006-08-28,287.585
2006-08-29,286.621
2006-08-30,287.018
2006-08-31,290.083
2006-09-01,292.396
2006-09-04,292.238
2006-09-05,293.144
2006-09-06,291.664
2006-09-07,286.985
2006-09-08,283.496
2006-09-11,274.935
2006-09-12,276.309
2006-09-13,278.063
2006-09-14,276.595
2006-09-15,275.635
2006-09-18,277.934
2006-09-19,273.2
2006-09-20,269.762
2006-09-21,270.895
2006-09-22,270.607
2006-09-25,266.816
2006-09-26,269.017
2006-09-27,273.296
2006-09-28,275.234
2006-09-29,273.116
2006-10-02,272.015
2006-10-03,264.831
2006-10-04,264.037
2006-10-05,269.043
2006-10-06,268.5
2006-10-09,269.684
2006-10-10,269.28
2006-10-11,269.091
2006-10-12,271.592
2006-10-13,275.487
2006-10-16,279.136
2006-10-17,277.637
2006-10-18,278.572
2006-10-19,282.136
2006-10-20,284.605
2006-10-23,285.384
2006-10-24,287.353
2006-10-25,292.428
2006-10-26,292.579
2006-10-27,292.708
2006-10-30,291.791
2006-10-31,291.893
2006-11-01,281.528
2006-11-02,280.47
2006-11-03,287.043
2006-11-06,290.328
2006-11-07,290.637
2006-11-08,291.713
2006-11-09,292.807
2006-11-10,291.818
2006-11-13,287.493
2006-11-14,285.169
2006-11-15,287.48
2006-11-16,286.376
2006-11-17,285.909
2006-11-20,286.479
2006-11-21,291.925
2006-11-22,293.615
2006-11-23,294.693
2006-11-24,298.351
2006-11-27,297.46
2006-11-28,298.858
2006-11-29,300.071
2006-11-30,304.746
2006-12-01,302.933
2006-12-04,304.885
2006-12-05,306.083
2006-12-06,304.933
2006-12-07,304.81
2006-12-08,304.53
2006-12-11,304.898
2006-12-12,300.963
2006-12-13,301.359
2006-12-14,303.897
2006-12-15,299.296
2006-12-18,299.637
2006-12-19,301.422
2006-12-20,303.058
2006-12-21,298.798
2006-12-22,300.159
2006-12-25,300.159
2006-12-26,299.499
2006-12-27,301.819
2006-12-28,303.828
2006-12-29,304.18
2007-01-01,304.18
2007-01-02,304.021
2007-01-03,293.868
2007-01-04,288.693
2007-01-05,288.557
2007-01-08,290.303
2007-01-09,287.788
2007-01-10,290.325
2007-01-11,292.781
2007-01-12,299.473
2007-01-15,302.452
2007-01-16,301.396
2007-01-17,301.38
2007-01-18,300.173
2007-01-19,301.945
2007-01-22,302.031
2007-01-23,305.923
2007-01-24,306.28
2007-01-25,306.256
2007-01-26,305.163
2007-01-29,305.265
2007-01-30,305.927
2007-01-31,309.261
2007-02-01,311.709
2007-02-02,309.276
2007-02-05,310.786
2007-02-06,310.444
2007-02-07,308.992
2007-02-08,308.107
2007-02-09,309.831
2007-02-12,309.499
2007-02-13,313.486
2007-02-14,315.164
2007-02-15,320.906
2007-02-16,322.086
2007-02-19,323.229
2007-02-20,321.662
2007-02-21,323.994
2007-02-22,326.125
2007-02-23,328.558
2007-02-26,331.49
2007-02-27,317.092
2007-02-28,317.155
2007-03-01,316.722
2007-03-02,311.132
2007-03-05,302.089
2007-03-06,311.23
2007-03-07,315.707
2007-03-08,315.203
2007-03-09,315.36
2007-03-12,317.488
2007-03-13,311.601
2007-03-14,309.097
2007-03-15,312.065
2007-03-16,311.57
2007-03-19,313.979
2007-03-20,316.677
2007-03-21,321.169
2007-03-22,323.886
2007-03-23,325.596
2007-03-26,330.518
2007-03-27,328.088
2007-03-28,329.466
2007-03-29,330.81
2007-03-30,331.56
2007-04-02,332.525
2007-04-03,333.798
2007-04-04,337.224
2007-04-05,340.768
2007-04-06,340.768
2007-04-09,342.075
2007-04-10,343.689
2007-04-11,341.993
2007-04-12,346.204
2007-04-13,349.72
2007-04-16,352.533
2007-04-17,352.391
2007-04-18,351.328
2007-04-19,347.574
2007-04-20,350.615
2007-04-23,350.925
2007-04-24,348.109
2007-04-25,351.211
2007-04-26,347.928
2007-04-27,351.164
2007-04-30,348.805
2007-05-01,347.178
2007-05-02,352.6
2007-05-03,359.549
2007-05-04,361.404
2007-05-07,365.248
2007-05-08,364.363
2007-05-09,365.856
2007-05-10,362.434
2007-05-11,362.722
2007-05-14,359.804
2007-05-15,365.403
2007-05-16,363.472
2007-05-17,366.918
2007-05-18,372.193
2007-05-21,374.184
2007-05-22,373.157
2007-05-23,374.354
2007-05-24,366.682
2007-05-25,369.541
2007-05-28,372.194
2007-05-29,371.865
2007-05-30,371.8
2007-05-31,377.106
2007-06-01,381.496
2007-06-04,388.905
2007-06-05,387.099
2007-06-06,384.302
2007-06-07,375.15
2007-06-08,374.287
2007-06-11,376.432
2007-06-12,371.477
2007-06-13,372.845
2007-06-14,379.048
2007-06-15,384.592
2007-06-18,383.543
2007-06-19,386.127
2007-06-20,382.953
2007-06-21,381.725
2007-06-22,381.465
2007-06-25,376.805
2007-06-26,369.306
2007-06-27,370.277
2007-06-28,374.11
2007-06-29,376.299
2007-07-02,379.978
2007-07-03,380.81
2007-07-04,386.217
2007-07-05,387.437
2007-07-06,395.978
2007-07-09,394.856
2007-07-10,392.707
2007-07-11,393.19
2007-07-12,399.644
2007-07-13,400.422
2007-07-16,396.303
2007-07-17,395.485
2007-07-18,401.188
2007-07-19,403.359
2007-07-20,400.46
2007-07-23,395.914
2007-07-24,387.692
2007-07-25,382.989
2007-07-26,371.231
2007-07-27,367.154
2007-07-30,366.514
2007-07-31,367.048
2007-08-01,363.86
2007-08-02,366.976
2007-08-03,364.11
2007-08-06,364.491
2007-08-07,358.281
2007-08-08,365.996
2007-08-09,358.471
2007-08-10,353.561
2007-08-13,357.198
2007-08-14,345.416
2007-08-15,331.93
2007-08-16,321.601
2007-08-17,329.281
2007-08-20,332.186
2007-08-21,333.291
2007-08-22,341.192
2007-08-23,342.454
2007-08-24,345.384
2007-08-27,345.722
2007-08-28,335.539
2007-08-29,338.937
2007-08-30,337.628
2007-08-31,344.415
2007-09-03,346.281
2007-09-04,351.559
2007-09-05,347.904
2007-09-06,351.647
2007-09-07,351.108
2007-09-10,347.55
2007-09-11,354.809
2007-09-12,357.225
2007-09-13,359.361
2007-09-14,359.221
2007-09-17,361.603
2007-09-18,369.419
2007-09-19,370.963
2007-09-20,374.845
2007-09-21,375.465
2007-09-24,376.388
2007-09-25,375.73
2007-09-26,376.277
2007-09-27,381.899
2007-09-28,386.515
2007-10-01,389.212
2007-10-02,386.682
2007-10-03,383.152
2007-10-04,383.446
2007-10-05,394.771
2007-10-08,392.968
2007-10-09,394.363
2007-10-10,398.5
2007-10-11,401.186
2007-10-12,403.69
2007-10-15,403.311
2007-10-16,399.181
2007-10-17,401.021
2007-10-18,404.709
2007-10-19,400.499
2007-10-22,391.255
2007-10-23,400.035
2007-10-24,399.151
2007-10-25,402.332
2007-10-26,407.995
2007-10-29,419.141
2007-10-30,416.627
2007-10-31,428.355
2007-11-01,423.516
2007-11-02,425.392
2007-11-05,423.15
2007-11-06,427.53
2007-11-07,422.027
2007-11-08,416.117
2007-11-09,405.555
2007-11-12,381.124
2007-11-13,386.12
2007-11-14,393.386
2007-11-15,377.266
2007-11-16,375.306
2007-11-19,363.165
2007-11-20,364.89
2007-11-21,353.498
2007-11-22,357.458
2007-11-23,362.764
2007-11-26,357.359
2007-11-27,351.788
2007-11-28,359.699
2007-11-29,360.005
2007-11-30,360.445
2007-12-03,359.832
2007-12-04,352.251
2007-12-05,355.926
2007-12-06,363.744
2007-12-07,366.346
2007-12-10,366.635
2007-12-11,361.838
2007-12-12,363.914
2007-12-13,356.547
2007-12-14,355.218
2007-12-17,346.261
2007-12-18,345.524
2007-12-19,349.039
2007-12-20,350.882
2007-12-21,360.659
2007-12-24,363.592
2007-12-25,363.592
2007-12-26,365.385
2007-12-27,368.109
2007-12-28,373.058
2007-12-31,370.693
2008-01-01,370.693
2008-01-02,372.001
2008-01-03,373.871
2008-01-04,364.092
2008-01-07,356.936
2008-01-08,357.653
2008-01-09,351.265
2008-01-10,352.727
2008-01-11,348.697
2008-01-14,353.457
2008-01-15,346.558
2008-01-16,336.64
2008-01-17,330.234
2008-01-18,325.322
2008-01-21,302.601
2008-01-22,316.654
2008-01-23,315.518
2008-01-24,329.107
2008-01-25,332.404
2008-01-28,335.168
2008-01-29,338.154
2008-01-30,339.173
2008-01-31,337.41
2008-02-01,349.299
2008-02-04,349.917
2008-02-05,336.058
2008-02-06,336.667
2008-02-07,335.251
2008-02-08,343.328
2008-02-11,344.375
2008-02-12,344.996
2008-02-13,350.081
2008-02-14,351.619
2008-02-15,348.733
2008-02-18,346.899
2008-02-19,349.358
2008-02-20,349.085
2008-02-21,351.122
2008-02-22,352.689
2008-02-25,362.466
2008-02-26,369.353
2008-02-27,373.383
2008-02-28,378.626
2008-02-29,369.789
2008-03-03,366.522
2008-03-04,359.175
2008-03-05,363.699
2008-03-06,359.195
2008-03-07,354.597
2008-03-10,341.889
2008-03-11,349.284
2008-03-12,352.703
2008-03-13,359.033
2008-03-14,354.169
2008-03-17,344.588
2008-03-18,345.807
2008-03-19,333.196
2008-03-20,325.932
2008-03-21,325.932
2008-03-24,333.57
2008-03-25,343.137
2008-03-26,346.237
2008-03-27,347.075
2008-03-28,342.447
2008-03-31,340.838
2008-04-01,337.937
2008-04-02,345.245
2008-04-03,348.425
2008-04-04,352.746
2008-04-07,352.625
2008-04-08,349.94
2008-04-09,348.509
2008-04-10,351.812
2008-04-11,347.045
2008-04-14,348.216
2008-04-15,354.342
2008-04-16,364.144
2008-04-17,360.4
2008-04-18,362.302
2008-04-21,362.526
2008-04-22,357.574
2008-04-23,350.134
2008-04-24,347.807
2008-04-25,353.475
2008-04-28,353.73
2008-04-29,348.94
2008-04-30,352.855
2008-05-01,350.566
2008-05-02,356.243
2008-05-05,360.7
2008-05-06,367.102
2008-05-07,367.003
2008-05-08,366.719
2008-05-09,367.961
2008-05-12,367.626
2008-05-13,368.948
2008-05-14,367.073
2008-05-15,371.541
2008-05-16,375.545
2008-05-19,377.532
2008-05-20,379.223
2008-05-21,378.794
2008-05-22,376.959
2008-05-23,374.91
2008-05-26,374.717
2008-05-27,367.354
2008-05-28,372.12
2008-05-29,371.82
2008-05-30,371.418
2008-06-02,370.748
2008-06-03,366.206
2008-06-04,361.028
2008-06-05,364.506
2008-06-06,367.414
2008-06-09,363.852
2008-06-10,359.626
2008-06-11,360.971
2008-06-12,356.983
2008-06-13,359.945
2008-06-16,365.038
2008-06-17,368.04
2008-06-18,367.522
2008-06-19,365.647
2008-06-20,357.973
2008-06-23,361.028
2008-06-24,358.798
2008-06-25,356.781
2008-06-26,356.971
2008-06-27,359.525
2008-06-30,358.911
2008-07-01,355.929
2008-07-02,350.122
2008-07-03,344.822
2008-07-04,346.471
2008-07-07,336.781
2008-07-08,330.617
2008-07-09,333.711
2008-07-10,338.477
2008-07-11,337.48
2008-07-14,343.439
2008-07-15,338.622
2008-07-16,334.088
2008-07-17,332.745
2008-07-18,333.028
2008-07-21,337.339
2008-07-22,332.8
2008-07-23,326.355
2008-07-24,320.44
2008-07-25,320.089
2008-07-28,319.365
2008-07-29,316.367
2008-07-30,326.716
2008-07-31,327.276
2008-08-01,324.115
2008-08-04,322.921
2008-08-05,310.448
2008-08-06,313.931
2008-08-07,313.278
2008-08-08,303.063
2008-08-11,297.6
2008-08-12,296.636
2008-08-13,303.719
2008-08-14,304.118
2008-08-15,299.665
2008-08-18,299.536
2008-08-19,298.34
2008-08-20,302.71
2008-08-21,314.243
2008-08-22,310.191
2008-08-25,307.087
2008-08-26,309.562
2008-08-27,313.102
2008-08-28,317.81
2008-08-29,319.22
2008-09-01,316.518
2008-09-02,303.471
2008-09-03,298.194
2008-09-04,290.474
2008-09-05,289.843
2008-09-08,284.627
2008-09-09,268.937
2008-09-10,273.877
2008-09-11,269.958
2008-09-12,281.044
2008-09-15,267.021
2008-09-16,260.392
2008-09-17,257.371
2008-09-18,261.848
2008-09-19,282.471
2008-09-22,283.788
2008-09-23,280.773
2008-09-24,280.224
2008-09-25,279.596
2008-09-26,273.325
2008-09-29,253.013
2008-09-30,251.664
2008-10-01,250.712
2008-10-02,230.613
2008-10-03,226.942
2008-10-06,201.755
2008-10-07,193.115
2008-10-08,189.457
2008-10-09,180.816
2008-10-10,165.448
2008-10-13,169.763
2008-10-14,185.102
2008-10-15,169.403
2008-10-16,163.777
2008-10-17,171.607
2008-10-20,182.668
2008-10-21,173.691
2008-10-22,157.871
2008-10-23,154.51
2008-10-24,151.093
2008-10-27,140.17
2008-10-28,145.336
2008-10-29,161.387
2008-10-30,166.682
2008-10-31,168.144
2008-11-03,172.506
2008-11-04,188.749
2008-11-05,181.481
2008-11-06,171.67
2008-11-07,171.643
2008-11-10,170.338
2008-11-11,161.589
2008-11-12,152.302
2008-11-13,157.466
2008-11-14,155.873
2008-11-17,150.659
2008-11-18,149.087
2008-11-19,141.309
2008-11-20,126.317
2008-11-21,132.823
2008-11-24,141.718
2008-11-25,140.754
2008-11-26,145.85
2008-11-27,148.695
2008-11-28,153.128
2008-12-01,142.746
2008-12-02,143.128
2008-12-03,138.877
2008-12-04,133.698
2008-12-05,127.675
2008-12-08,140.171
2008-12-09,138.187
2008-12-10,143.355
2008-12-11,147.256
2008-12-12,147.099
2008-12-15,148.341
2008-12-16,151.842
2008-12-17,154.31
2008-12-18,150.362
2008-12-19,149.847
2008-12-22,145.615
2008-12-23,146.896
2008-12-24,147.899
2008-12-25,147.899
2008-12-26,147.215
2008-12-29,155.354
2008-12-30,158.229
2008-12-31,160.885
2009-01-01,160.885
2009-01-02,169.394
2009-01-05,173.084
2009-01-06,178.907
2009-01-07,169.68
2009-01-08,172.17
2009-01-09,169.031
2009-01-12,161.09
2009-01-13,160.704
2009-01-14,153.718
2009-01-15,154.078
2009-01-16,158.02
2009-01-19,157.895
2009-01-20,154.736
2009-01-21,155.759
2009-01-22,155.452
2009-01-23,159.132
2009-01-26,163.59
2009-01-27,161.694
2009-01-28,165.629
2009-01-29,164.601
2009-01-30,162.604
2009-02-02,160.151
2009-02-03,160.532
2009-02-04,163.865
2009-02-05,164.644
2009-02-06,165.775
2009-02-09,168.827
2009-02-10,164.97
2009-02-11,163.984
2009-02-12,162.896
2009-02-13,164.612
2009-02-16,164.194
2009-02-17,160.6
2009-02-18,156.4
2009-02-19,155.355
2009-02-20,150.477
2009-02-23,148.615
2009-02-24,147.574
2009-02-25,147.492
2009-02-26,152.791
2009-02-27,149.911
2009-03-02,140.923
2009-03-03,138.562
2009-03-04,142.592
2009-03-05,140.374
2009-03-06,138.706
2009-03-09,135.141
2009-03-10,138.627
2009-03-11,140.526
2009-03-12,144.386
2009-03-13,146.393
2009-03-16,148.652
2009-03-17,149.67
2009-03-18,151.992
2009-03-19,160.001
2009-03-20,158.303
2009-03-23,163.769
2009-03-24,164.595
2009-03-25,165.407
2009-03-26,166.283
2009-03-27,163.45
2009-03-30,156.812
2009-03-31,158.631
2009-04-01,160.603
2009-04-02,166.732
2009-04-03,167.227
2009-04-06,164.697
2009-04-07,162.096
2009-04-08,163.608
2009-04-09,169.523
2009-04-10,169.523
2009-04-13,172.815
2009-04-14,175.598
2009-04-15,176.442
2009-04-16,178.303
2009-04-17,177.197
2009-04-20,169.555
2009-04-21,170.2
2009-04-22,173.053
2009-04-23,176.838
2009-04-24,183.018
2009-04-27,181.171
2009-04-28,178.06
2009-04-29,184.454
2009-04-30,184.235
2009-05-01,188.882
2009-05-04,197.594
2009-05-05,197.313
2009-05-06,202.072
2009-05-07,200.662
2009-05-08,207.415
2009-05-11,205.927
2009-05-12,206.684
2009-05-13,198.474
2009-05-14,197.466
2009-05-15,197.727
2009-05-18,198.304
2009-05-19,207.081
2009-05-20,211.862
2009-05-21,207.361
2009-05-22,211.718
2009-05-25,211.799
2009-05-26,213.943
2009-05-27,213.942
2009-05-28,218.758
2009-05-29,223.315
2009-06-01,231.266
2009-06-02,231.211
2009-06-03,220.68
2009-06-04,224.144
2009-06-05,223.604
2009-06-08,220.382
2009-06-09,227.102
2009-06-10,227.927
2009-06-11,233.885
2009-06-12,228.742
2009-06-15,220.036
2009-06-16,218.221
2009-06-17,212.784
2009-06-18,216.276
2009-06-19,218.736
2009-06-22,204.181
2009-06-23,204.663
2009-06-24,211.519
2009-06-25,212.706
2009-06-26,214.482
2009-06-29,213.58
2009-06-30,209.941
2009-07-01,212.373
2009-07-02,209.184
2009-07-03,209.837
2009-07-06,204.194
2009-07-07,201.52
2009-07-08,194.451
2009-07-09,198.297
2009-07-10,197.159
2009-07-13,200.847
2009-07-14,207.434
2009-07-15,216.187
2009-07-16,217.436
2009-07-17,219.06
2009-07-20,225.098
2009-07-21,225.263
2009-07-22,225.235
2009-07-23,231.976
2009-07-24,233.831
2009-07-27,234.426
2009-07-28,228.872
2009-07-29,225.826
2009-07-30,231.942
2009-07-31,236.224
2009-08-03,239.66
2009-08-04,244.315
2009-08-05,245.276
2009-08-06,245.512
2009-08-07,244.993
2009-08-10,243.378
2009-08-11,237.884
2009-08-12,242.381
2009-08-13,246.21
2009-08-14,244.876
2009-08-17,232.82
2009-08-18,237.987
2009-08-19,238.323
2009-08-20,241.318
2009-08-21,248.128
2009-08-24,249.869
2009-08-25,248.652
2009-08-26,244.176
2009-08-27,243.806
2009-08-28,250.926
2009-08-31,245.243
2009-09-01,242.081
2009-09-02,242.426
2009-09-03,247.71
2009-09-04,254.528
2009-09-07,257.97
2009-09-08,260.841
2009-09-09,260.347
2009-09-10,262.079
2009-09-11,265.865
2009-09-14,262.855
2009-09-15,268.804
2009-09-16,276.617
2009-09-17,274.784
2009-09-18,272.919
2009-09-21,268.393
2009-09-22,275.32
2009-09-23,272.384
2009-09-24,262.972
2009-09-25,263.562
2009-09-28,267.317
2009-09-29,267.816
2009-09-30,275.73
2009-10-01,266.255
2009-10-02,264.297
2009-10-05,270.991
2009-10-06,281.558
2009-10-07,283.594
2009-10-08,290.313
2009-10-09,293.845
2009-10-12,296.075
2009-10-13,298.803
2009-10-14,302.993
2009-10-15,301.281
2009-10-16,297.969
2009-10-19,301.649
2009-10-20,298.442
2009-10-21,298.236
2009-10-22,299.747
2009-10-23,295.993
2009-10-26,287.265
2009-10-27,285.146
2009-10-28,274.568
2009-10-29,285.746
2009-10-30,277.657
2009-11-02,277.18
2009-11-03,284.995
2009-11-04,290.746
2009-11-05,292.77
2009-11-06,292.267
2009-11-09,300.334
2009-11-10,299.835
2009-11-11,303.389
2009-11-12,297.694
2009-11-13,299.245
2009-11-16,306.272
2009-11-17,301.856
2009-11-18,305.479
2009-11-19,298.342
2009-11-20,297.282
2009-11-23,303.641
2009-11-24,301.13
2009-11-25,307.658
2009-11-26,301.365
2009-11-27,301.035
2009-11-30,301.054
2009-12-01,312.337
2009-12-02,314.695
2009-12-03,309.019
2009-12-04,306.861
2009-12-07,305.6
2009-12-08,298.995
2009-12-09,301.534
2009-12-10,305.309
2009-12-11,303.818
2009-12-14,306.537
2009-12-15,308.047
2009-12-16,312.559
2009-12-17,304.298
2009-12-18,306.09
2009-12-21,309.569
2009-12-22,310.151
2009-12-23,317.109
2009-12-24,319.045
2009-12-25,319.045
2009-12-28,320.62
2009-12-29,321.571
2009-12-30,317.165
2009-12-31,318.954
2010-01-01,318.954
2010-01-04,328.581
2010-01-05,330.01
2010-01-06,336.525
2010-01-07,338.016
2010-01-08,340.656
2010-01-11,343.786
2010-01-12,335.496
2010-01-13,338.785
2010-01-14,342.051
2010-01-15,341.439
2010-01-18,343.51
2010-01-19,343.26
2010-01-20,332.449
2010-01-21,322.613
2010-01-22,320.268
2010-01-25,318.957
2010-01-26,316.564
2010-01-27,311.862
2010-01-28,311.33
2010-01-29,305.798
2010-02-01,314.529
2010-02-02,321.42
2010-02-03,318.761
2010-02-04,306.233
2010-02-05,309.438
2010-02-08,307.33
2010-02-09,311.131
2010-02-10,312.01
2010-02-11,319.885
2010-02-12,322.596
2010-02-15,324.178
2010-02-16,330.856
2010-02-17,329.333
2010-02-18,331.465
2010-02-19,330.016
2010-02-22,329.275
2010-02-23,324.083
2010-02-24,323.339
2010-02-25,321.642
2010-02-26,326.232
2010-03-01,332.534
2010-03-02,340.824
2010-03-03,343.928
2010-03-04,341.238
2010-03-05,347.589
2010-03-08,346.107
2010-03-09,345.642
2010-03-10,350.019
2010-03-11,349.436
2010-03-12,353.523
2010-03-15,352.172
2010-03-16,357.257
2010-03-17,360.832
2010-03-18,356.452
2010-03-19,351.982
2010-03-22,350.275
2010-03-23,354.694
2010-03-24,348.292
2010-03-25,349.738
2010-03-26,348.056
2010-03-29,355.069
2010-03-30,354.316
2010-03-31,354.283
2010-04-01,362.184
2010-04-02,362.184
2010-04-05,369.13
2010-04-06,369.062
2010-04-07,367.964
2010-04-08,364.99
2010-04-09,368.083
2010-04-12,368.67
2010-04-13,365.012
2010-04-14,370.978
2010-04-15,371.599
2010-04-16,363.651
2010-04-19,361.476
2010-04-20,368.201
2010-04-21,369.933
2010-04-22,369.524
2010-04-23,372.969
2010-04-26,375.875
2010-04-27,370.218
2010-04-28,367.467
2010-04-29,371.05
2010-04-30,369.179
2010-05-03,365.154
2010-05-04,353.33
2010-05-05,349.478
2010-05-06,344.177
2010-05-07,332.459
2010-05-10,349.878
2010-05-11,354.877
2010-05-12,363.285
2010-05-13,360.679
2010-05-14,349.884
2010-05-17,338.779
2010-05-18,335.095
2010-05-19,324.014
2010-05-20,308.597
2010-05-21,317.896
2010-05-24,318.495
2010-05-25,313.147
2010-05-26,322.91
2010-05-27,334.215
2010-05-28,333.808
2010-05-31,336.728
2010-06-01,331.596
2010-06-02,336.879
2010-06-03,337.603
2010-06-04,329.712
2010-06-07,324.837
2010-06-08,326.403
2010-06-09,331.067
2010-06-10,338.097
2010-06-11,339.64
2010-06-14,344.067
2010-06-15,347.864
2010-06-16,348.818
2010-06-17,348.334
2010-06-18,352.018
2010-06-21,351.265
2010-06-22,345.084
2010-06-23,338.417
2010-06-24,334.712
2010-06-25,340.904
2010-06-28,340.079
2010-06-29,324.551
2010-06-30,321.161
2010-07-01,320.814
2010-07-02,316.586
2010-07-05,311.939
2010-07-06,318.525
2010-07-07,325.655
2010-07-08,329.023
2010-07-09,336.854
2010-07-12,333.794
2010-07-13,339.001
2010-07-14,338.658
2010-07-15,337.429
2010-07-16,329.282
2010-07-19,328.011
2010-07-20,330.213
2010-07-21,334.121
2010-07-22,341.613
2010-07-23,343.82
2010-07-26,346.657
2010-07-27,343.555
2010-07-28,342.042
2010-07-29,344.799
2010-07-30,347.413
2010-08-02,350.133
2010-08-03,352.166
2010-08-04,357.502
2010-08-05,357.023
2010-08-06,354.076
2010-08-09,356.352
2010-08-10,349.959
2010-08-11,340.276
2010-08-12,341.304
2010-08-13,346.007
2010-08-16,345.871
2010-08-17,352.985
2010-08-18,355.121
2010-08-19,351.793
2010-08-20,347.512
2010-08-23,346.125
2010-08-24,339.609
2010-08-25,339.817
2010-08-26,345.309
2010-08-27,347.288
2010-08-30,348.164
2010-08-31,346.458
2010-09-01,354.765
2010-09-02,357.293
2010-09-03,360.756
2010-09-06,363.858
2010-09-07,360.633
2010-09-08,361.93
2010-09-09,363.298
2010-09-10,366.415
2010-09-13,371.053
2010-09-14,375.137
2010-09-15,372.459
