Date,GERMANY MID GROWTH Mid Cap
2005-11-10,517.162
2005-11-11,520.328
2005-11-14,521.395
2005-11-15,517.311
2005-11-16,514.842
2005-11-17,520.729
2005-11-18,523.509
2005-11-21,526.085
2005-11-22,525.257
2005-11-23,529.522
2005-11-24,527.783
2005-11-25,524.956
2005-11-28,525.448
2005-11-29,527.246
2005-11-30,527.213
2005-12-01,529.69
2005-12-02,534.407
2005-12-05,535.043
2005-12-06,538.175
2005-12-07,531.778
2005-12-08,540.554
2005-12-09,541.188
2005-12-12,545.759
2005-12-13,545.085
2005-12-14,550.899
2005-12-15,547.702
2005-12-16,553.707
2005-12-19,553.784
2005-12-20,548.885
2005-12-21,546.21
2005-12-22,548.832
2005-12-23,550.75
2005-12-26,550.75
2005-12-27,552.887
2005-12-28,554.7
2005-12-29,553.094
2005-12-30,548.882
2006-01-02,553.32
2006-01-03,563.777
2006-01-04,574.797
2006-01-05,574.68
2006-01-06,581.316
2006-01-09,577.358
2006-01-10,573.854
2006-01-11,580.461
2006-01-12,582.219
2006-01-13,581.524
2006-01-16,586.651
2006-01-17,581.371
2006-01-18,576.732
2006-01-19,585.379
2006-01-20,578.865
2006-01-23,586.646
2006-01-24,584.55
2006-01-25,592.617
2006-01-26,602.435
2006-01-27,606.251
2006-01-30,607.007
2006-01-31,610.698
2006-02-01,614.605
2006-02-02,608.254
2006-02-03,606.696
2006-02-06,609.641
2006-02-07,608.521
2006-02-08,605.17
2006-02-09,611.055
2006-02-10,612.407
2006-02-13,616.806
2006-02-14,612.199
2006-02-15,612.501
2006-02-16,615.98
2006-02-17,619.888
2006-02-20,621.759
2006-02-21,620.708
2006-02-22,622.303
2006-02-23,623.665
2006-02-24,622.459
2006-02-27,626.184
2006-02-28,622.772
2006-03-01,630.863
2006-03-02,622.894
2006-03-03,624.933
2006-03-06,629.08
2006-03-07,619.376
2006-03-08,612.681
2006-03-09,619.03
2006-03-10,622.275
2006-03-13,633.492
2006-03-14,642.383
2006-03-15,650.043
2006-03-16,659.048
2006-03-17,661.481
2006-03-20,666.253
2006-03-21,662.717
2006-03-22,664.615
2006-03-23,662.624
2006-03-24,665.459
2006-03-27,662.977
2006-03-28,666.601
2006-03-29,661.931
2006-03-30,677.295
2006-03-31,676.765
2006-04-03,683.366
2006-04-04,694.06
2006-04-05,695.282
2006-04-06,689.81
2006-04-07,674.847
2006-04-10,676.77
2006-04-11,669.786
2006-04-12,666.91
2006-04-13,667.891
2006-04-14,667.891
2006-04-17,678.499
2006-04-18,676.986
2006-04-19,692.617
2006-04-20,697.508
2006-04-21,701.512
2006-04-24,701.139
2006-04-25,704.284
2006-04-26,712.019
2006-04-27,713.711
2006-04-28,710.699
2006-05-01,711.94
2006-05-02,719.51
2006-05-03,710.262
2006-05-04,720.96
2006-05-05,730.354
2006-05-08,734.819
2006-05-09,739.351
2006-05-10,736.642
2006-05-11,735.985
2006-05-12,719.58
2006-05-15,699.568
2006-05-16,695.622
2006-05-17,674.503
2006-05-18,672.497
2006-05-19,668.272
2006-05-22,642.035
2006-05-23,667.317
2006-05-24,650.906
2006-05-25,661.837
2006-05-26,675.453
2006-05-29,675.857
2006-05-30,666.149
2006-05-31,666.725
2006-06-01,675.292
2006-06-02,686.435
2006-06-05,677.21
2006-06-06,647.875
2006-06-07,643.385
2006-06-08,614.689
2006-06-09,627.319
2006-06-12,616.248
2006-06-13,594.794
2006-06-14,601.744
2006-06-15,625.668
2006-06-16,618.936
2006-06-19,619.531
2006-06-20,625.256
2006-06-21,631.079
2006-06-22,636.225
2006-06-23,632.384
2006-06-26,637.676
2006-06-27,635.302
2006-06-28,626.796
2006-06-29,641.659
2006-06-30,662.48
2006-07-03,668.412
2006-07-04,671.101
2006-07-05,656.832
2006-07-06,665.564
2006-07-07,664.119
2006-07-10,663.923
2006-07-11,658.839
2006-07-12,659.718
2006-07-13,645.575
2006-07-14,629.873
2006-07-17,618.852
2006-07-18,618.29
2006-07-19,640.188
2006-07-20,647.502
2006-07-21,633.597
2006-07-24,643.847
2006-07-25,649.478
2006-07-26,648.174
2006-07-27,660.891
2006-07-28,666.214
2006-07-31,665.23
2006-08-01,660.98
2006-08-02,672.543
2006-08-03,665.941
2006-08-04,679.099
2006-08-07,666.808
2006-08-08,669.941
2006-08-09,677.974
2006-08-10,670.376
2006-08-11,674.355
2006-08-14,678.006
2006-08-15,688.583
2006-08-16,698.409
2006-08-17,704.722
2006-08-18,702.715
2006-08-21,703.143
2006-08-22,699.809
2006-08-23,695.361
2006-08-24,697.467
2006-08-25,696.046
2006-08-28,701.857
2006-08-29,702.082
2006-08-30,710.073
2006-08-31,708.292
2006-09-01,709.734
2006-09-04,718.384
2006-09-05,711.417
2006-09-06,704.922
2006-09-07,694.395
2006-09-08,692.041
2006-09-11,691.85
2006-09-12,701.008
2006-09-13,703.199
2006-09-14,709.938
2006-09-15,706.251
2006-09-18,701.126
2006-09-19,697.092
2006-09-20,701.95
2006-09-21,705.672
2006-09-22,705.647
2006-09-25,701.249
2006-09-26,708.623
2006-09-27,713.85
2006-09-28,711.979
2006-09-29,716.092
2006-10-02,722.965
2006-10-03,722.199
2006-10-04,719.596
2006-10-05,724.175
2006-10-06,722.382
2006-10-09,730.475
2006-10-10,731.343
2006-10-11,731.544
2006-10-12,733.442
2006-10-13,730.004
2006-10-16,730.701
2006-10-17,723.353
2006-10-18,729.407
2006-10-19,732.923
2006-10-20,739.989
2006-10-23,742.635
2006-10-24,744.077
2006-10-25,749.267
2006-10-26,749.798
2006-10-27,747.72
2006-10-30,743.98
2006-10-31,748.049
2006-11-01,752.332
2006-11-02,748.653
2006-11-03,749.113
2006-11-06,758.174
2006-11-07,769.427
2006-11-08,760.682
2006-11-09,750.864
2006-11-10,756.763
2006-11-13,758.648
2006-11-14,755.209
2006-11-15,751.469
2006-11-16,753.692
2006-11-17,752.968
2006-11-20,753.811
2006-11-21,758.797
2006-11-22,775.096
2006-11-23,773.035
2006-11-24,772.518
2006-11-27,759.815
2006-11-28,757.659
2006-11-29,771.691
2006-11-30,770.956
2006-12-01,772.106
2006-12-04,773.438
2006-12-05,775.2
2006-12-06,781.576
2006-12-07,789.793
2006-12-08,790.262
2006-12-11,789.596
2006-12-12,791.118
2006-12-13,801.168
2006-12-14,798.724
2006-12-15,795.468
2006-12-18,797.874
2006-12-19,792.358
2006-12-20,797.703
2006-12-21,795.948
2006-12-22,788.944
2006-12-25,788.944
2006-12-26,787.714
2006-12-27,794.566
2006-12-28,793.891
2006-12-29,797.421
2007-01-01,797.421
2007-01-02,810.954
2007-01-03,811.494
2007-01-04,804.699
2007-01-05,792.186
2007-01-08,797.35
2007-01-09,800.361
2007-01-10,796.249
2007-01-11,803.898
2007-01-12,811.448
2007-01-15,813.717
2007-01-16,812.987
2007-01-17,812.605
2007-01-18,812.895
2007-01-19,814.893
2007-01-22,811.446
2007-01-23,818.554
2007-01-24,821.776
2007-01-25,815.995
2007-01-26,807.494
2007-01-29,816.524
2007-01-30,817.117
2007-01-31,819.477
2007-02-01,828.027
2007-02-02,832.616
2007-02-05,828.293
2007-02-06,836.6
2007-02-07,850.802
2007-02-08,853.04
2007-02-09,853.694
2007-02-12,847.043
2007-02-13,855.129
2007-02-14,872.848
2007-02-15,875.572
2007-02-16,872.689
2007-02-19,875.235
2007-02-20,876.998
2007-02-21,873.535
2007-02-22,868.385
2007-02-23,873.483
2007-02-26,871.352
2007-02-27,849.229
2007-02-28,837.74
2007-03-01,827.739
2007-03-02,825.665
2007-03-05,809.641
2007-03-06,814.933
2007-03-07,822.207
2007-03-08,835.244
2007-03-09,837.17
2007-03-12,842.855
2007-03-13,837.879
2007-03-14,819.097
2007-03-15,832.468
2007-03-16,837.604
2007-03-19,851.567
2007-03-20,865.734
2007-03-21,872.747
2007-03-22,885.077
2007-03-23,884.436
2007-03-26,880.825
2007-03-27,890.282
2007-03-28,884.656
2007-03-29,890.839
2007-03-30,891.861
2007-04-02,901.048
2007-04-03,909.006
2007-04-04,912.464
2007-04-05,919.285
2007-04-06,919.285
2007-04-09,914.496
2007-04-10,930.659
2007-04-11,932.895
2007-04-12,932.106
2007-04-13,940.163
2007-04-16,952.07
2007-04-17,955.437
2007-04-18,950.324
2007-04-19,946.085
2007-04-20,950.581
2007-04-23,950.957
2007-04-24,951.374
2007-04-25,969.019
2007-04-26,976.293
2007-04-27,977.267
2007-04-30,977.758
2007-05-01,974.104
2007-05-02,980.468
2007-05-03,966.77
2007-05-04,982.545
2007-05-07,987.499
2007-05-08,979.935
2007-05-09,982.148
2007-05-10,977.607
2007-05-11,978.172
2007-05-14,978.314
2007-05-15,986.151
2007-05-16,983.702
2007-05-17,981.398
2007-05-18,985.209
2007-05-21,977.322
2007-05-22,975.648
2007-05-23,980.993
2007-05-24,970.998
2007-05-25,974.459
2007-05-28,974.459
2007-05-29,986.097
2007-05-30,982.597
2007-05-31,1000.0
2007-06-01,1010.138
2007-06-04,1012.071
2007-06-05,1010.231
2007-06-06,978.444
2007-06-07,963.338
2007-06-08,955.862
2007-06-11,965.539
2007-06-12,955.549
2007-06-13,955.851
2007-06-14,977.589
2007-06-15,991.757
2007-06-18,996.713
2007-06-19,991.282
2007-06-20,1001.5
2007-06-21,989.218
2007-06-22,988.6
2007-06-25,985.368
2007-06-26,979.046
2007-06-27,969.348
2007-06-28,992.348
2007-06-29,1001.209
2007-07-02,1019.547
2007-07-03,1028.42
2007-07-04,1035.392
2007-07-05,1026.556
2007-07-06,1038.94
2007-07-09,1039.272
2007-07-10,1036.417
2007-07-11,1034.231
2007-07-12,1050.08
2007-07-13,1049.9
2007-07-16,1046.108
2007-07-17,1033.558
2007-07-18,1017.668
2007-07-19,1030.192
2007-07-20,1021.181
2007-07-23,1020.334
2007-07-24,1003.997
2007-07-25,987.591
2007-07-26,961.7
2007-07-27,955.144
2007-07-30,962.007
2007-07-31,981.849
2007-08-01,959.254
2007-08-02,956.012
2007-08-03,955.014
2007-08-06,941.906
2007-08-07,935.429
2007-08-08,955.26
2007-08-09,929.519
2007-08-10,902.661
2007-08-13,912.938
2007-08-14,907.975
2007-08-15,894.968
2007-08-16,844.752
2007-08-17,855.58
2007-08-20,866.753
2007-08-21,874.252
2007-08-22,905.366
2007-08-23,914.014
2007-08-24,919.807
2007-08-27,916.557
2007-08-28,900.371
2007-08-29,901.523
2007-08-30,918.834
2007-08-31,940.678
2007-09-03,949.076
2007-09-04,956.749
2007-09-05,945.091
2007-09-06,957.622
2007-09-07,942.309
2007-09-10,932.22
2007-09-11,947.292
2007-09-12,950.681
2007-09-13,948.529
2007-09-14,937.829
2007-09-17,929.489
2007-09-18,950.919
2007-09-19,988.09
2007-09-20,991.841
2007-09-21,1005.1
2007-09-24,997.119
2007-09-25,987.526
2007-09-26,993.451
2007-09-27,1003.415
2007-09-28,1003.366
2007-10-01,997.104
2007-10-02,1000.335
2007-10-03,1002.548
2007-10-04,993.889
2007-10-05,998.37
2007-10-08,990.338
2007-10-09,994.905
2007-10-10,1003.45
2007-10-11,1012.461
2007-10-12,1004.291
2007-10-15,1001.726
2007-10-16,990.502
2007-10-17,1002.626
2007-10-18,995.656
2007-10-19,976.96
2007-10-22,952.106
2007-10-23,977.059
2007-10-24,968.682
2007-10-25,990.768
2007-10-26,999.614
2007-10-29,1012.041
2007-10-30,1003.6
2007-10-31,1017.663
2007-11-01,1003.354
2007-11-02,998.094
2007-11-05,982.865
2007-11-06,996.508
2007-11-07,1003.931
2007-11-08,1007.488
2007-11-09,994.416
2007-11-12,989.259
2007-11-13,976.532
2007-11-14,1000.647
2007-11-15,964.705
2007-11-16,940.037
2007-11-19,906.441
2007-11-20,924.82
2007-11-21,894.293
2007-11-22,894.227
2007-11-23,904.901
2007-11-26,906.531
2007-11-27,904.507
2007-11-28,930.93
2007-11-29,941.308
2007-11-30,944.988
2007-12-03,934.716
2007-12-04,931.151
2007-12-05,955.388
2007-12-06,943.808
2007-12-07,956.764
2007-12-10,973.21
2007-12-11,971.56
2007-12-12,971.228
2007-12-13,939.465
2007-12-14,938.205
2007-12-17,907.949
2007-12-18,914.508
2007-12-19,911.358
2007-12-20,914.739
2007-12-21,931.374
2007-12-24,933.448
2007-12-25,933.448
2007-12-26,939.864
2007-12-27,953.729
2007-12-28,970.537
2007-12-31,964.993
2008-01-01,964.993
2008-01-02,961.314
2008-01-03,948.907
2008-01-04,930.144
2008-01-07,892.463
2008-01-08,899.326
2008-01-09,864.467
2008-01-10,846.216
2008-01-11,849.219
2008-01-14,872.536
2008-01-15,844.299
2008-01-16,793.975
2008-01-17,788.852
2008-01-18,780.353
2008-01-21,720.168
2008-01-22,757.784
2008-01-23,731.561
2008-01-24,788.71
2008-01-25,805.378
2008-01-28,790.235
2008-01-29,820.685
2008-01-30,822.731
2008-01-31,822.64
2008-02-01,854.228
2008-02-04,867.573
2008-02-05,820.0
2008-02-06,827.94
2008-02-07,787.732
2008-02-08,788.157
2008-02-11,782.583
2008-02-12,830.598
2008-02-13,843.413
2008-02-14,848.013
2008-02-15,833.31
2008-02-18,850.518
2008-02-19,859.892
2008-02-20,835.565
2008-02-21,854.252
2008-02-22,851.68
2008-02-25,865.511
2008-02-26,882.18
2008-02-27,881.39
2008-02-28,865.709
2008-02-29,853.536
2008-03-03,842.31
2008-03-04,830.487
2008-03-05,846.157
2008-03-06,838.967
2008-03-07,820.039
2008-03-10,798.716
2008-03-11,811.762
2008-03-12,836.193
2008-03-13,829.904
2008-03-14,833.824
2008-03-17,789.913
2008-03-18,819.655
2008-03-19,794.514
2008-03-20,765.515
2008-03-21,765.515
2008-03-24,764.423
2008-03-25,820.53
2008-03-26,832.49
2008-03-27,855.202
2008-03-28,855.635
2008-03-31,863.142
2008-04-01,878.285
2008-04-02,883.804
2008-04-03,883.992
2008-04-04,898.854
2008-04-07,905.579
2008-04-08,884.989
2008-04-09,880.714
2008-04-10,873.286
2008-04-11,877.07
2008-04-14,881.921
2008-04-15,891.246
2008-04-16,932.818
2008-04-17,909.454
2008-04-18,926.495
2008-04-21,941.38
2008-04-22,947.259
2008-04-23,970.133
2008-04-24,951.077
2008-04-25,947.744
2008-04-28,961.794
2008-04-29,938.068
2008-04-30,947.208
2008-05-01,939.998
2008-05-02,952.268
2008-05-05,953.89
2008-05-06,962.442
2008-05-07,973.133
2008-05-08,983.12
2008-05-09,971.465
2008-05-12,983.785
2008-05-13,987.778
2008-05-14,1016.331
2008-05-15,1026.359
2008-05-16,1037.232
2008-05-19,1063.506
2008-05-20,1030.58
2008-05-21,1030.645
2008-05-22,1045.52
2008-05-23,1017.639
2008-05-26,1005.014
2008-05-27,990.087
2008-05-28,999.594
2008-05-29,984.669
2008-05-30,994.0
2008-06-02,990.199
2008-06-03,1002.358
2008-06-04,1008.094
2008-06-05,1016.431
2008-06-06,1009.983
2008-06-09,999.841
2008-06-10,977.536
2008-06-11,979.366
2008-06-12,983.887
2008-06-13,988.047
2008-06-16,1014.95
2008-06-17,1034.448
2008-06-18,1007.262
2008-06-19,1011.52
2008-06-20,1010.345
2008-06-23,991.48
2008-06-24,982.223
2008-06-25,988.91
2008-06-26,976.671
2008-06-27,960.783
2008-06-30,959.497
2008-07-01,919.924
2008-07-02,889.93
2008-07-03,867.288
2008-07-04,871.11
2008-07-07,883.442
2008-07-08,863.18
2008-07-09,897.674
2008-07-10,892.69
2008-07-11,875.44
2008-07-14,884.817
2008-07-15,859.177
2008-07-16,859.427
2008-07-17,897.439
2008-07-18,882.371
2008-07-21,895.602
2008-07-22,878.054
2008-07-23,867.785
2008-07-24,833.106
2008-07-25,832.238
2008-07-28,831.715
2008-07-29,820.477
2008-07-30,854.436
2008-07-31,870.5
2008-08-01,847.681
2008-08-04,834.868
2008-08-05,840.428
2008-08-06,860.595
2008-08-07,859.623
2008-08-08,844.44
2008-08-11,848.053
2008-08-12,836.816
2008-08-13,829.1
2008-08-14,834.752
2008-08-15,819.038
2008-08-18,821.618
2008-08-19,813.316
2008-08-20,832.132
2008-08-21,835.829
2008-08-22,849.53
2008-08-25,841.748
2008-08-26,841.643
2008-08-27,850.361
2008-08-28,857.162
2008-08-29,868.697
2008-09-01,858.003
2008-09-02,856.56
2008-09-03,824.513
2008-09-04,798.083
2008-09-05,755.621
2008-09-08,774.482
2008-09-09,743.577
2008-09-10,730.469
2008-09-11,716.414
2008-09-12,762.5
2008-09-15,732.199
2008-09-16,707.683
2008-09-17,690.975
2008-09-18,703.021
2008-09-19,736.452
2008-09-22,741.617
2008-09-23,737.582
2008-09-24,743.482
2008-09-25,748.518
2008-09-26,709.921
2008-09-29,632.654
2008-09-30,631.794
2008-10-01,621.151
2008-10-02,583.737
2008-10-03,595.681
2008-10-06,516.013
2008-10-07,514.417
2008-10-08,491.041
2008-10-09,489.413
2008-10-10,457.211
2008-10-13,520.341
2008-10-14,518.314
2008-10-15,465.428
2008-10-16,434.241
2008-10-17,438.694
2008-10-20,448.778
2008-10-21,449.145
2008-10-22,413.259
2008-10-23,397.11
2008-10-24,371.339
2008-10-27,343.546
2008-10-28,335.801
2008-10-29,381.529
2008-10-30,393.777
2008-10-31,398.236
2008-11-03,424.001
2008-11-04,473.195
2008-11-05,449.944
2008-11-06,399.445
2008-11-07,413.156
2008-11-10,425.527
2008-11-11,388.746
2008-11-12,365.509
2008-11-13,366.345
2008-11-14,373.035
2008-11-17,365.259
2008-11-18,361.276
2008-11-19,333.452
2008-11-20,315.376
2008-11-21,312.121
2008-11-24,350.315
2008-11-25,368.202
2008-11-26,369.941
2008-11-27,386.569
2008-11-28,375.315
2008-12-01,344.533
2008-12-02,356.693
2008-12-03,346.389
2008-12-04,353.121
2008-12-05,328.066
2008-12-08,356.599
2008-12-09,358.216
2008-12-10,368.9
2008-12-11,372.971
2008-12-12,376.412
2008-12-15,387.806
2008-12-16,396.479
2008-12-17,411.963
2008-12-18,425.917
2008-12-19,407.281
2008-12-22,406.586
2008-12-23,404.512
2008-12-24,405.803
2008-12-25,405.803
2008-12-26,407.762
2008-12-29,424.664
2008-12-30,435.318
2008-12-31,427.808
2009-01-01,427.808
2009-01-02,444.683
2009-01-05,446.176
2009-01-06,441.491
2009-01-07,444.479
2009-01-08,434.887
2009-01-09,413.914
2009-01-12,392.438
2009-01-13,390.088
2009-01-14,368.086
2009-01-15,366.719
2009-01-16,374.721
2009-01-19,358.712
2009-01-20,341.691
2009-01-21,348.853
2009-01-22,349.659
2009-01-23,338.197
2009-01-26,360.443
2009-01-27,363.656
2009-01-28,381.567
2009-01-29,368.599
2009-01-30,356.241
2009-02-02,350.986
2009-02-03,357.068
2009-02-04,371.612
2009-02-05,377.847
2009-02-06,394.526
2009-02-09,408.77
2009-02-10,390.243
2009-02-11,384.802
2009-02-12,370.336
2009-02-13,375.104
2009-02-16,370.417
2009-02-17,350.043
2009-02-18,339.669
2009-02-19,345.527
2009-02-20,327.592
2009-02-23,318.833
2009-02-24,314.474
2009-02-25,314.428
2009-02-26,321.023
2009-02-27,311.106
2009-03-02,297.833
2009-03-03,289.978
2009-03-04,302.991
2009-03-05,288.731
2009-03-06,289.118
2009-03-09,291.504
2009-03-10,308.23
2009-03-11,306.289
2009-03-12,304.627
2009-03-13,307.493
2009-03-16,315.547
2009-03-17,308.157
2009-03-18,310.327
2009-03-19,330.576
2009-03-20,331.489
2009-03-23,337.492
2009-03-24,339.299
2009-03-25,349.453
2009-03-26,355.403
2009-03-27,339.085
2009-03-30,324.101
2009-03-31,335.094
2009-04-01,337.533
2009-04-02,365.699
2009-04-03,366.231
2009-04-06,367.728
2009-04-07,355.825
2009-04-08,356.911
2009-04-09,373.539
2009-04-10,373.539
2009-04-13,376.706
2009-04-14,381.096
2009-04-15,382.429
2009-04-16,388.922
2009-04-17,390.549
2009-04-20,368.951
2009-04-21,376.253
2009-04-22,387.251
2009-04-23,388.185
2009-04-24,402.223
2009-04-27,396.001
2009-04-28,389.131
2009-04-29,401.268
2009-04-30,409.685
2009-05-01,409.747
2009-05-04,430.255
2009-05-05,417.466
2009-05-06,420.624
2009-05-07,418.263
2009-05-08,424.294
2009-05-11,419.472
2009-05-12,424.882
2009-05-13,409.119
2009-05-14,407.163
2009-05-15,416.175
2009-05-18,423.14
2009-05-19,437.751
2009-05-20,459.287
2009-05-21,441.543
2009-05-22,457.054
2009-05-25,456.14
2009-05-26,456.612
2009-05-27,461.501
2009-05-28,457.753
2009-05-29,461.752
2009-06-01,477.205
2009-06-02,486.903
2009-06-03,474.664
2009-06-04,467.271
2009-06-05,461.556
2009-06-08,445.482
2009-06-09,450.565
2009-06-10,463.831
2009-06-11,470.861
2009-06-12,463.926
2009-06-15,442.86
2009-06-16,440.439
2009-06-17,416.829
2009-06-18,418.118
2009-06-19,421.575
2009-06-22,403.482
2009-06-23,412.896
2009-06-24,427.514
2009-06-25,417.473
2009-06-26,417.761
2009-06-29,425.205
2009-06-30,421.443
2009-07-01,433.777
2009-07-02,421.185
2009-07-03,415.001
2009-07-06,406.229
2009-07-07,406.932
2009-07-08,398.211
2009-07-09,403.481
2009-07-10,392.213
2009-07-13,394.956
2009-07-14,398.178
2009-07-15,412.766
2009-07-16,418.301
2009-07-17,416.054
2009-07-20,427.762
2009-07-21,436.231
2009-07-22,434.522
2009-07-23,445.017
2009-07-24,447.37
2009-07-27,451.666
2009-07-28,439.455
2009-07-29,446.015
2009-07-30,450.518
2009-07-31,450.418
2009-08-03,463.511
2009-08-04,462.719
2009-08-05,466.691
2009-08-06,467.25
2009-08-07,463.183
2009-08-10,458.859
2009-08-11,449.594
2009-08-12,453.161
2009-08-13,461.958
2009-08-14,461.317
2009-08-17,450.302
2009-08-18,454.291
2009-08-19,460.077
2009-08-20,468.726
2009-08-21,480.379
2009-08-24,484.015
2009-08-25,481.435
2009-08-26,475.483
2009-08-27,465.13
2009-08-28,475.358
2009-08-31,467.885
2009-09-01,457.291
2009-09-02,449.562
2009-09-03,456.198
2009-09-04,464.263
2009-09-07,476.501
2009-09-08,486.901
2009-09-09,495.426
2009-09-10,494.518
2009-09-11,499.589
2009-09-14,498.993
2009-09-15,503.55
2009-09-16,519.207
2009-09-17,525.45
2009-09-18,522.19
2009-09-21,511.39
2009-09-22,518.149
2009-09-23,518.546
2009-09-24,504.536
2009-09-25,502.59
2009-09-28,508.164
2009-09-29,504.047
2009-09-30,512.384
2009-10-01,499.917
2009-10-02,490.832
2009-10-05,496.756
2009-10-06,515.982
2009-10-07,512.601
2009-10-08,519.247
2009-10-09,520.223
2009-10-12,529.677
2009-10-13,522.851
2009-10-14,540.263
2009-10-15,537.88
2009-10-16,530.433
2009-10-19,540.369
2009-10-20,537.694
2009-10-21,532.961
2009-10-22,523.736
2009-10-23,524.631
2009-10-26,508.545
2009-10-27,495.068
2009-10-28,473.892
2009-10-29,488.673
2009-10-30,471.153
2009-11-02,479.218
2009-11-03,472.481
2009-11-04,494.553
2009-11-05,498.623
2009-11-06,502.685
2009-11-09,514.598
2009-11-10,512.19
2009-11-11,518.031
2009-11-12,513.46
2009-11-13,515.02
2009-11-16,527.292
2009-11-17,522.477
2009-11-18,528.914
2009-11-19,510.246
2009-11-20,507.018
2009-11-23,524.989
2009-11-24,523.332
2009-11-25,535.84
2009-11-26,518.204
2009-11-27,527.488
2009-11-30,526.038
2009-12-01,544.39
2009-12-02,540.741
2009-12-03,541.805
2009-12-04,538.323
2009-12-07,535.089
2009-12-08,524.079
2009-12-09,521.85
2009-12-10,523.21
2009-12-11,521.755
2009-12-14,525.535
2009-12-15,522.646
2009-12-16,530.845
2009-12-17,517.183
2009-12-18,515.509
2009-12-21,522.607
2009-12-22,517.824
2009-12-23,521.101
2009-12-24,521.992
2009-12-25,521.992
2009-12-28,526.463
2009-12-29,527.997
2009-12-30,520.509
2009-12-31,522.202
2010-01-01,522.202
2010-01-04,539.75
2010-01-05,551.905
2010-01-06,554.077
2010-01-07,555.474
2010-01-08,556.556
2010-01-11,563.193
2010-01-12,549.621
2010-01-13,550.89
2010-01-14,556.814
2010-01-15,545.611
2010-01-18,548.175
2010-01-19,546.441
2010-01-20,529.311
2010-01-21,515.655
2010-01-22,513.588
2010-01-25,514.432
2010-01-26,511.021
2010-01-27,504.933
2010-01-28,495.301
2010-01-29,498.533
2010-02-01,505.445
2010-02-02,513.0
2010-02-03,508.037
2010-02-04,489.189
2010-02-05,475.623
2010-02-08,479.417
2010-02-09,484.631
2010-02-10,485.158
2010-02-11,484.225
2010-02-12,483.653
2010-02-15,484.441
2010-02-16,494.51
2010-02-17,497.076
2010-02-18,502.695
2010-02-19,501.443
2010-02-22,503.68
2010-02-23,492.077
2010-02-24,491.319
2010-02-25,480.77
2010-02-26,491.982
2010-03-01,496.885
2010-03-02,505.506
2010-03-03,510.374
2010-03-04,507.375
2010-03-05,514.213
2010-03-08,513.309
2010-03-09,510.624
2010-03-10,519.502
2010-03-11,520.431
2010-03-12,529.922
2010-03-15,519.924
2010-03-16,528.566
2010-03-17,531.822
2010-03-18,526.444
2010-03-19,523.447
2010-03-22,522.198
2010-03-23,528.938
2010-03-24,530.426
2010-03-25,537.496
2010-03-26,538.817
2010-03-29,542.849
2010-03-30,536.207
2010-03-31,540.237
2010-04-01,544.597
2010-04-02,544.597
2010-04-05,543.35
2010-04-06,542.574
2010-04-07,540.59
2010-04-08,533.683
2010-04-09,543.337
2010-04-12,546.812
2010-04-13,545.129
2010-04-14,555.912
2010-04-15,556.3
2010-04-16,544.726
2010-04-19,540.063
2010-04-20,548.278
2010-04-21,547.513
2010-04-22,538.367
2010-04-23,550.875
2010-04-26,554.903
2010-04-27,539.947
2010-04-28,527.408
2010-04-29,538.513
2010-04-30,538.787
2010-05-03,537.152
2010-05-04,510.498
2010-05-05,494.102
2010-05-06,485.935
2010-05-07,468.412
2010-05-10,500.946
2010-05-11,496.346
2010-05-12,507.106
2010-05-13,504.642
2010-05-14,483.885
2010-05-17,477.633
2010-05-18,482.481
2010-05-19,467.197
2010-05-20,456.38
2010-05-21,462.908
2010-05-24,455.134
2010-05-25,432.443
2010-05-26,442.629
2010-05-27,455.242
2010-05-28,458.146
2010-05-31,458.374
2010-06-01,456.337
2010-06-02,455.244
2010-06-03,463.654
2010-06-04,448.573
2010-06-07,442.392
2010-06-08,438.311
2010-06-09,451.529
2010-06-10,462.43
2010-06-11,465.231
2010-06-14,477.218
2010-06-15,482.386
2010-06-16,482.062
2010-06-17,486.741
2010-06-18,488.877
2010-06-21,491.662
2010-06-22,487.611
2010-06-23,483.005
2010-06-24,474.586
2010-06-25,472.197
2010-06-28,478.517
2010-06-29,456.414
2010-06-30,457.629
2010-07-01,455.742
2010-07-02,462.254
2010-07-05,459.981
2010-07-06,476.933
2010-07-07,477.332
2010-07-08,481.884
2010-07-09,485.866
2010-07-12,482.86
2010-07-13,493.452
2010-07-14,498.185
2010-07-15,497.507
2010-07-16,491.796
2010-07-19,490.357
2010-07-20,484.391
2010-07-21,485.875
2010-07-22,501.324
2010-07-23,502.125
2010-07-26,508.334
2010-07-27,515.056
2010-07-28,514.174
2010-07-29,510.056
2010-07-30,510.835
2010-08-02,528.225
2010-08-03,531.437
2010-08-04,529.981
2010-08-05,532.049
2010-08-06,537.72
2010-08-09,538.811
2010-08-10,522.882
2010-08-11,502.309
2010-08-12,498.405
2010-08-13,496.78
2010-08-16,500.815
2010-08-17,512.261
2010-08-18,510.781
2010-08-19,505.195
2010-08-20,490.63
2010-08-23,490.9
2010-08-24,484.227
2010-08-25,477.922
2010-08-26,485.115
2010-08-27,484.567
2010-08-30,481.42
2010-08-31,482.602
2010-09-01,499.167
2010-09-02,501.825
2010-09-03,503.675
2010-09-06,507.16
2010-09-07,494.994
2010-09-08,497.75
2010-09-09,505.845
2010-09-10,504.664
2010-09-13,512.711
2010-09-14,518.078
2010-09-15,520.572
