Date,EM (EMERGING MARKETS) SMID CAP SMID (Small+Mid Cap)
2005-11-07,536.54
2005-11-08,536.518
2005-11-09,540.748
2005-11-10,542.861
2005-11-11,547.45
2005-11-14,547.171
2005-11-15,545.909
2005-11-16,547.597
2005-11-17,552.625
2005-11-18,555.301
2005-11-21,555.848
2005-11-22,551.775
2005-11-23,561.933
2005-11-24,564.992
2005-11-25,566.568
2005-11-28,568.666
2005-11-29,567.634
2005-11-30,571.906
2005-12-01,574.642
2005-12-02,578.573
2005-12-05,583.301
2005-12-06,586.219
2005-12-07,584.362
2005-12-08,582.369
2005-12-09,582.658
2005-12-12,586.245
2005-12-13,589.657
2005-12-14,591.616
2005-12-15,591.025
2005-12-16,590.25
2005-12-19,594.163
2005-12-20,594.145
2005-12-21,597.84
2005-12-22,597.107
2005-12-23,600.727
2005-12-26,601.106
2005-12-27,602.341
2005-12-28,603.349
2005-12-29,610.239
2005-12-30,611.616
2006-01-02,612.42
2006-01-03,623.936
2006-01-04,633.473
2006-01-05,640.425
2006-01-06,645.799
2006-01-09,653.639
2006-01-10,649.687
2006-01-11,652.082
2006-01-12,655.824
2006-01-13,656.68
2006-01-16,660.681
2006-01-17,650.932
2006-01-18,638.833
2006-01-19,647.938
2006-01-20,641.926
2006-01-23,634.566
2006-01-24,644.408
2006-01-25,650.759
2006-01-26,655.864
2006-01-27,661.168
2006-01-30,661.514
2006-01-31,664.161
2006-02-01,663.047
2006-02-02,658.869
2006-02-03,652.41
2006-02-06,660.761
2006-02-07,657.962
2006-02-08,649.571
2006-02-09,654.666
2006-02-10,659.473
2006-02-13,651.343
2006-02-14,655.146
2006-02-15,655.898
2006-02-16,660.044
2006-02-17,665.085
2006-02-20,668.786
2006-02-21,666.892
2006-02-22,663.095
2006-02-23,667.82
2006-02-24,670.638
2006-02-27,672.832
2006-02-28,669.679
2006-03-01,675.947
2006-03-02,678.339
2006-03-03,670.698
2006-03-06,669.535
2006-03-07,653.832
2006-03-08,648.749
2006-03-09,650.939
2006-03-10,654.359
2006-03-13,659.97
2006-03-14,659.521
2006-03-15,666.802
2006-03-16,670.378
2006-03-17,671.748
2006-03-20,674.208
2006-03-21,666.417
2006-03-22,662.166
2006-03-23,661.586
2006-03-24,662.626
2006-03-27,666.316
2006-03-28,661.609
2006-03-29,664.006
2006-03-30,672.655
2006-03-31,679.552
2006-04-03,689.298
2006-04-04,696.897
2006-04-05,700.24
2006-04-06,705.571
2006-04-07,704.252
2006-04-10,703.432
2006-04-11,701.984
2006-04-12,700.951
2006-04-13,703.137
2006-04-14,708.258
2006-04-17,712.605
2006-04-18,718.839
2006-04-19,725.928
2006-04-20,726.289
2006-04-21,729.352
2006-04-24,727.939
2006-04-25,723.635
2006-04-26,729.76
2006-04-27,729.105
2006-04-28,730.376
2006-05-01,733.535
2006-05-02,740.103
2006-05-03,746.008
2006-05-04,748.561
2006-05-05,751.801
2006-05-08,759.704
2006-05-09,757.345
2006-05-10,758.775
2006-05-11,756.577
2006-05-12,744.036
2006-05-15,716.301
2006-05-16,711.541
2006-05-17,712.551
2006-05-18,693.335
2006-05-19,689.665
2006-05-22,660.905
2006-05-23,666.309
2006-05-24,657.225
2006-05-25,655.201
2006-05-26,667.832
2006-05-29,671.408
2006-05-30,662.448
2006-05-31,659.408
2006-06-01,657.428
2006-06-02,663.556
2006-06-05,653.935
2006-06-06,644.49
2006-06-07,628.37
2006-06-08,604.89
2006-06-09,614.024
2006-06-12,607.271
2006-06-13,586.235
2006-06-14,590.093
2006-06-15,597.146
2006-06-16,612.724
2006-06-19,608.682
2006-06-20,597.558
2006-06-21,597.507
2006-06-22,602.163
2006-06-23,598.529
2006-06-26,597.361
2006-06-27,601.656
2006-06-28,602.162
2006-06-29,613.172
2006-06-30,632.506
2006-07-03,640.776
2006-07-04,643.911
2006-07-05,632.316
2006-07-06,633.862
2006-07-07,635.973
2006-07-10,640.94
2006-07-11,639.201
2006-07-12,637.865
2006-07-13,625.968
2006-07-14,615.519
2006-07-17,604.705
2006-07-18,604.908
2006-07-19,610.355
2006-07-20,623.598
2006-07-21,621.107
2006-07-24,621.645
2006-07-25,627.532
2006-07-26,628.335
2006-07-27,639.755
2006-07-28,640.369
2006-07-31,640.379
2006-08-01,634.668
2006-08-02,639.189
2006-08-03,639.208
2006-08-04,643.268
2006-08-07,640.765
2006-08-08,644.751
2006-08-09,649.853
2006-08-10,649.388
2006-08-11,648.422
2006-08-14,647.961
2006-08-15,650.942
2006-08-16,659.184
2006-08-17,662.901
2006-08-18,659.508
2006-08-21,651.85
2006-08-22,654.198
2006-08-23,650.394
2006-08-24,647.322
2006-08-25,648.342
2006-08-28,646.937
2006-08-29,653.436
2006-08-30,659.991
2006-08-31,659.858
2006-09-01,663.952
2006-09-04,673.076
2006-09-05,672.446
2006-09-06,668.773
2006-09-07,664.383
2006-09-08,666.345
2006-09-11,658.698
2006-09-12,659.572
2006-09-13,662.556
2006-09-14,663.984
2006-09-15,667.745
2006-09-18,677.367
2006-09-19,677.145
2006-09-20,675.451
2006-09-21,674.855
2006-09-22,667.649
2006-09-25,668.449
2006-09-26,669.801
2006-09-27,675.088
2006-09-28,677.275
2006-09-29,677.128
2006-10-02,679.719
2006-10-03,679.788
2006-10-04,677.248
2006-10-05,683.447
2006-10-06,684.069
2006-10-09,676.521
2006-10-10,681.224
2006-10-11,680.868
2006-10-12,686.143
2006-10-13,695.318
2006-10-16,699.063
2006-10-17,695.624
2006-10-18,699.041
2006-10-19,700.546
2006-10-20,703.534
2006-10-23,703.224
2006-10-24,705.019
2006-10-25,707.667
2006-10-26,713.353
2006-10-27,712.695
2006-10-30,708.917
2006-10-31,716.9
2006-11-01,724.627
2006-11-02,726.265
2006-11-03,732.407
2006-11-06,734.086
2006-11-07,738.944
2006-11-08,736.57
2006-11-09,741.014
2006-11-10,741.226
2006-11-13,740.31
2006-11-14,746.075
2006-11-15,747.348
2006-11-16,750.681
2006-11-17,747.729
2006-11-20,746.314
2006-11-21,751.209
2006-11-22,760.8
2006-11-23,764.897
2006-11-24,767.438
2006-11-27,768.634
2006-11-28,760.292
2006-11-29,768.79
2006-11-30,775.766
2006-12-01,779.046
2006-12-04,782.144
2006-12-05,785.842
2006-12-06,788.937
2006-12-07,789.986
2006-12-08,786.565
2006-12-11,782.84
2006-12-12,776.524
2006-12-13,778.647
2006-12-14,788.433
2006-12-15,792.038
2006-12-18,794.239
2006-12-19,785.951
2006-12-20,794.116
2006-12-21,792.71
2006-12-22,794.848
2006-12-25,795.287
2006-12-26,795.731
2006-12-27,801.917
2006-12-28,806.713
2006-12-29,810.504
2007-01-01,810.826
2007-01-02,820.138
2007-01-03,817.847
2007-01-04,807.913
2007-01-05,798.65
2007-01-08,793.165
2007-01-09,792.36
2007-01-10,783.764
2007-01-11,787.064
2007-01-12,797.223
2007-01-15,805.56
2007-01-16,806.515
2007-01-17,807.682
2007-01-18,811.473
2007-01-19,808.509
2007-01-22,811.481
2007-01-23,811.117
2007-01-24,818.466
2007-01-25,815.675
2007-01-26,809.897
2007-01-29,804.659
2007-01-30,806.888
2007-01-31,806.849
2007-02-01,815.593
2007-02-02,822.462
2007-02-05,826.205
2007-02-06,832.903
2007-02-07,834.561
2007-02-08,834.481
2007-02-09,834.898
2007-02-12,827.006
2007-02-13,829.392
2007-02-14,840.872
2007-02-15,846.726
2007-02-16,848.777
2007-02-19,851.081
2007-02-20,848.804
2007-02-21,851.078
2007-02-22,856.247
2007-02-23,854.307
2007-02-26,857.676
2007-02-27,837.166
2007-02-28,823.732
2007-03-01,814.672
2007-03-02,809.683
2007-03-05,773.563
2007-03-06,790.388
2007-03-07,794.177
2007-03-08,811.103
2007-03-09,814.917
2007-03-12,822.323
2007-03-13,818.512
2007-03-14,804.623
2007-03-15,815.811
2007-03-16,816.471
2007-03-19,825.135
2007-03-20,830.458
2007-03-21,838.003
2007-03-22,848.342
2007-03-23,851.456
2007-03-26,854.765
2007-03-27,852.902
2007-03-28,843.989
2007-03-29,853.118
2007-03-30,858.901
2007-04-02,859.624
2007-04-03,869.075
2007-04-04,878.535
2007-04-05,882.522
2007-04-06,883.735
2007-04-09,890.899
2007-04-10,894.264
2007-04-11,895.254
2007-04-12,897.092
2007-04-13,900.766
2007-04-16,912.369
2007-04-17,909.747
2007-04-18,912.821
2007-04-19,904.784
2007-04-20,919.746
2007-04-23,924.438
2007-04-24,927.583
2007-04-25,930.607
2007-04-26,929.92
2007-04-27,923.002
2007-04-30,919.991
2007-05-01,919.643
2007-05-02,923.625
2007-05-03,931.441
2007-05-04,941.754
2007-05-07,949.049
2007-05-08,944.045
2007-05-09,948.669
2007-05-10,950.732
2007-05-11,951.595
2007-05-14,959.802
2007-05-15,952.963
2007-05-16,961.865
2007-05-17,965.211
2007-05-18,966.445
2007-05-21,976.722
2007-05-22,981.519
2007-05-23,983.742
2007-05-24,974.839
2007-05-25,978.612
2007-05-28,984.53
2007-05-29,988.781
2007-05-30,982.396
2007-05-31,1000.0
2007-06-01,1008.381
2007-06-04,1009.309
2007-06-05,1010.245
2007-06-06,1001.366
2007-06-07,1001.702
2007-06-08,991.09
2007-06-11,994.535
2007-06-12,997.074
2007-06-13,998.222
2007-06-14,1014.165
2007-06-15,1026.264
2007-06-18,1038.481
2007-06-19,1040.388
2007-06-20,1038.147
2007-06-21,1042.531
2007-06-22,1041.742
2007-06-25,1036.354
2007-06-26,1029.558
2007-06-27,1022.44
2007-06-28,1034.73
2007-06-29,1041.644
2007-07-02,1055.794
2007-07-03,1071.386
2007-07-04,1079.319
2007-07-05,1080.935
2007-07-06,1087.494
2007-07-09,1100.583
2007-07-10,1099.73
2007-07-11,1096.965
2007-07-12,1109.27
2007-07-13,1120.261
2007-07-16,1118.097
2007-07-17,1121.104
2007-07-18,1117.878
2007-07-19,1126.284
2007-07-20,1137.618
2007-07-23,1150.54
2007-07-24,1146.698
2007-07-25,1144.597
2007-07-26,1123.639
2007-07-27,1088.167
2007-07-30,1092.675
2007-07-31,1114.236
2007-08-01,1078.744
2007-08-02,1079.135
2007-08-03,1082.58
2007-08-06,1061.701
2007-08-07,1065.701
2007-08-08,1092.73
2007-08-09,1084.984
2007-08-10,1052.347
2007-08-13,1055.418
2007-08-14,1038.207
2007-08-15,1011.9
2007-08-16,942.087
2007-08-17,933.746
2007-08-20,976.365
2007-08-21,973.367
2007-08-22,994.954
2007-08-23,1015.315
2007-08-24,1021.342
2007-08-27,1038.252
2007-08-28,1035.121
2007-08-29,1034.095
2007-08-30,1046.233
2007-08-31,1068.829
2007-09-03,1075.73
2007-09-04,1073.108
2007-09-05,1068.282
2007-09-06,1076.545
2007-09-07,1074.186
2007-09-10,1061.85
2007-09-11,1070.529
2007-09-12,1070.169
2007-09-13,1077.872
2007-09-14,1084.879
2007-09-17,1079.354
2007-09-18,1082.58
2007-09-19,1109.789
2007-09-20,1114.372
2007-09-21,1126.513
2007-09-24,1133.494
2007-09-25,1130.715
2007-09-26,1141.221
2007-09-27,1158.226
2007-09-28,1162.378
2007-10-01,1176.295
2007-10-02,1190.936
2007-10-03,1187.605
2007-10-04,1182.798
2007-10-05,1194.429
2007-10-08,1197.307
2007-10-09,1201.817
2007-10-10,1213.709
2007-10-11,1230.479
2007-10-12,1217.891
2007-10-15,1225.886
2007-10-16,1217.109
2007-10-17,1218.512
2007-10-18,1222.01
2007-10-19,1208.36
2007-10-22,1179.967
2007-10-23,1207.559
2007-10-24,1205.994
2007-10-25,1221.348
2007-10-26,1244.632
2007-10-29,1261.472
2007-10-30,1257.241
2007-10-31,1265.592
2007-11-01,1255.88
2007-11-02,1242.437
2007-11-05,1233.975
2007-11-06,1247.198
2007-11-07,1242.151
2007-11-08,1211.709
2007-11-09,1207.669
2007-11-12,1162.153
2007-11-13,1166.554
2007-11-14,1197.015
2007-11-15,1181.848
2007-11-16,1171.392
2007-11-19,1158.819
2007-11-20,1155.194
2007-11-21,1116.476
2007-11-22,1106.533
2007-11-23,1097.295
2007-11-26,1112.766
2007-11-27,1105.45
2007-11-28,1114.796
2007-11-29,1131.7
2007-11-30,1153.939
2007-12-03,1159.409
2007-12-04,1165.47
2007-12-05,1180.541
2007-12-06,1183.379
2007-12-07,1183.979
2007-12-10,1176.269
2007-12-11,1177.841
2007-12-12,1175.092
2007-12-13,1156.211
2007-12-14,1145.832
2007-12-17,1105.547
2007-12-18,1105.136
2007-12-19,1110.203
2007-12-20,1101.428
2007-12-21,1113.755
2007-12-24,1133.618
2007-12-25,1135.938
2007-12-26,1141.292
2007-12-27,1152.028
2007-12-28,1161.263
2007-12-31,1166.909
2008-01-01,1168.858
2008-01-02,1163.029
2008-01-03,1159.884
2008-01-04,1160.63
2008-01-07,1144.342
2008-01-08,1148.158
2008-01-09,1149.502
2008-01-10,1140.685
2008-01-11,1134.645
2008-01-14,1136.021
2008-01-15,1123.671
2008-01-16,1087.246
2008-01-17,1079.718
2008-01-18,1073.302
2008-01-21,1015.722
2008-01-22,976.594
2008-01-23,984.027
2008-01-24,1001.099
2008-01-25,1025.649
2008-01-28,1003.431
2008-01-29,1013.383
2008-01-30,1002.247
2008-01-31,1002.811
2008-02-01,1018.566
2008-02-04,1038.578
2008-02-05,1032.798
2008-02-06,1019.823
2008-02-07,1011.34
2008-02-08,1009.911
2008-02-11,996.333
2008-02-12,1004.422
2008-02-13,1007.589
2008-02-14,1031.326
2008-02-15,1034.167
2008-02-18,1042.749
2008-02-19,1053.401
2008-02-20,1037.551
2008-02-21,1048.67
2008-02-22,1046.298
2008-02-25,1055.901
2008-02-26,1065.205
2008-02-27,1080.966
2008-02-28,1083.028
2008-02-29,1074.558
2008-03-03,1053.185
2008-03-04,1051.033
2008-03-05,1052.893
2008-03-06,1055.78
2008-03-07,1034.053
2008-03-10,1007.062
2008-03-11,1024.888
2008-03-12,1033.196
2008-03-13,1005.381
2008-03-14,996.743
2008-03-17,954.678
2008-03-18,966.633
2008-03-19,969.1
2008-03-20,961.224
2008-03-21,966.902
2008-03-24,982.46
2008-03-25,1005.159
2008-03-26,1008.072
2008-03-27,1007.976
2008-03-28,1013.553
2008-03-31,1008.941
2008-04-01,1009.806
2008-04-02,1025.364
2008-04-03,1027.157
2008-04-04,1029.922
2008-04-07,1042.492
2008-04-08,1036.517
2008-04-09,1034.833
2008-04-10,1041.967
2008-04-11,1042.444
2008-04-14,1030.843
2008-04-15,1034.715
2008-04-16,1047.688
2008-04-17,1052.726
2008-04-18,1053.661
2008-04-21,1063.04
2008-04-22,1065.683
2008-04-23,1072.016
2008-04-24,1069.062
2008-04-25,1068.763
2008-04-28,1069.709
2008-04-29,1059.746
2008-04-30,1068.709
2008-05-01,1068.852
2008-05-02,1082.022
2008-05-05,1083.433
2008-05-06,1080.843
2008-05-07,1073.551
2008-05-08,1061.786
2008-05-09,1056.174
2008-05-12,1055.261
2008-05-13,1061.093
2008-05-14,1060.995
2008-05-15,1073.533
2008-05-16,1085.08
2008-05-19,1091.483
2008-05-20,1077.177
2008-05-21,1074.277
2008-05-22,1069.271
2008-05-23,1060.478
2008-05-26,1045.55
2008-05-27,1049.724
2008-05-28,1050.569
2008-05-29,1055.212
2008-05-30,1058.341
2008-06-02,1054.92
2008-06-03,1046.948
2008-06-04,1040.827
2008-06-05,1045.585
2008-06-06,1043.823
2008-06-09,1031.128
2008-06-10,1007.787
2008-06-11,999.19
2008-06-12,985.685
2008-06-13,982.027
2008-06-16,989.411
2008-06-17,996.872
2008-06-18,995.723
2008-06-19,984.502
2008-06-20,973.455
2008-06-23,957.968
2008-06-24,949.041
2008-06-25,958.8
2008-06-26,953.78
2008-06-27,934.26
2008-06-30,928.213
2008-07-01,909.816
2008-07-02,904.752
2008-07-03,891.188
2008-07-04,885.457
2008-07-07,889.521
2008-07-08,876.177
2008-07-09,888.924
2008-07-10,894.748
2008-07-11,903.059
2008-07-14,901.532
2008-07-15,877.796
2008-07-16,877.935
2008-07-17,891.098
2008-07-18,885.654
2008-07-21,899.353
2008-07-22,900.621
2008-07-23,922.033
2008-07-24,924.996
2008-07-25,917.069
2008-07-28,917.316
2008-07-29,908.151
2008-07-30,919.144
2008-07-31,919.449
2008-08-01,912.531
2008-08-04,900.643
2008-08-05,893.138
2008-08-06,902.282
2008-08-07,897.875
2008-08-08,890.487
2008-08-11,890.79
2008-08-12,881.752
2008-08-13,874.98
2008-08-14,880.69
2008-08-15,871.748
2008-08-18,860.8
2008-08-19,848.922
2008-08-20,856.986
2008-08-21,850.379
2008-08-22,849.109
2008-08-25,844.984
2008-08-26,835.739
2008-08-27,844.913
2008-08-28,847.322
2008-08-29,851.391
2008-09-01,830.885
2008-09-02,822.355
2008-09-03,812.774
2008-09-04,802.25
2008-09-05,784.979
2008-09-08,810.538
2008-09-09,789.902
2008-09-10,784.954
2008-09-11,762.185
2008-09-12,771.343
2008-09-15,747.859
2008-09-16,708.969
2008-09-17,702.367
2008-09-18,683.618
2008-09-19,727.296
2008-09-22,736.583
2008-09-23,724.65
2008-09-24,725.006
2008-09-25,726.203
2008-09-26,713.706
2008-09-29,685.343
2008-09-30,683.042
2008-10-01,688.017
2008-10-02,672.293
2008-10-03,665.484
2008-10-06,610.416
2008-10-07,598.698
2008-10-08,550.994
2008-10-09,552.408
2008-10-10,527.169
2008-10-13,555.534
2008-10-14,586.767
2008-10-15,555.885
2008-10-16,515.811
2008-10-17,512.765
2008-10-20,520.589
2008-10-21,514.449
2008-10-22,482.956
2008-10-23,463.74
2008-10-24,433.914
2008-10-27,411.551
2008-10-28,428.102
2008-10-29,436.875
2008-10-30,471.723
2008-10-31,483.914
2008-11-03,500.987
2008-11-04,514.929
2008-11-05,517.969
2008-11-06,486.502
2008-11-07,493.485
2008-11-10,503.062
2008-11-11,485.173
2008-11-12,469.832
2008-11-13,457.417
2008-11-14,461.228
2008-11-17,452.553
2008-11-18,436.913
2008-11-19,430.532
2008-11-20,409.092
2008-11-21,412.615
2008-11-24,417.526
2008-11-25,426.904
2008-11-26,435.382
2008-11-27,445.799
2008-11-28,447.262
2008-12-01,441.883
2008-12-02,432.41
2008-12-03,434.855
2008-12-04,432.905
2008-12-05,430.662
2008-12-08,454.635
2008-12-09,457.108
2008-12-10,474.079
2008-12-11,482.159
2008-12-12,470.479
2008-12-15,480.91
2008-12-16,487.785
2008-12-17,496.459
2008-12-18,509.305
2008-12-19,507.707
2008-12-22,497.477
2008-12-23,485.812
2008-12-24,486.845
2008-12-25,487.663
2008-12-26,486.507
2008-12-29,491.391
2008-12-30,500.862
2008-12-31,502.846
2009-01-01,504.808
2009-01-02,508.047
2009-01-05,518.77
2009-01-06,526.038
2009-01-07,522.544
2009-01-08,506.993
2009-01-09,504.068
2009-01-12,491.163
2009-01-13,489.665
2009-01-14,488.117
2009-01-15,472.312
2009-01-16,483.263
2009-01-19,481.234
2009-01-20,469.271
2009-01-21,465.712
2009-01-22,465.72
2009-01-23,459.078
2009-01-26,462.823
2009-01-27,465.264
2009-01-28,474.201
2009-01-29,472.604
2009-01-30,470.952
2009-02-02,463.157
2009-02-03,469.292
2009-02-04,475.752
2009-02-05,474.542
2009-02-06,486.024
2009-02-09,490.772
2009-02-10,489.832
2009-02-11,485.568
2009-02-12,478.92
2009-02-13,488.142
2009-02-16,483.884
2009-02-17,465.29
2009-02-18,463.02
2009-02-19,466.016
2009-02-20,451.579
2009-02-23,456.801
2009-02-24,449.096
2009-02-25,449.525
2009-02-26,449.58
2009-02-27,445.623
2009-03-02,426.447
2009-03-03,425.919
2009-03-04,437.189
2009-03-05,433.813
2009-03-06,435.42
2009-03-09,433.606
2009-03-10,444.688
2009-03-11,452.636
2009-03-12,453.734
2009-03-13,462.3
2009-03-16,473.291
2009-03-17,477.851
2009-03-18,480.953
2009-03-19,490.823
2009-03-20,489.544
2009-03-23,507.642
2009-03-24,511.91
2009-03-25,518.462
2009-03-26,527.707
2009-03-27,524.958
2009-03-30,503.181
2009-03-31,512.812
2009-04-01,525.565
2009-04-02,551.481
2009-04-03,555.365
2009-04-06,563.119
2009-04-07,559.883
2009-04-08,554.883
2009-04-09,575.914
2009-04-10,580.147
2009-04-13,587.782
2009-04-14,594.498
2009-04-15,595.152
2009-04-16,600.283
2009-04-17,590.731
2009-04-20,585.125
2009-04-21,585.995
2009-04-22,592.167
2009-04-23,600.538
2009-04-24,609.858
2009-04-27,596.331
2009-04-28,583.559
2009-04-29,600.994
2009-04-30,624.229
2009-05-01,624.495
2009-05-04,651.647
2009-05-05,654.688
2009-05-06,665.881
2009-05-07,673.105
2009-05-08,683.826
2009-05-11,685.131
2009-05-12,681.256
2009-05-13,679.313
2009-05-14,671.45
2009-05-15,682.621
2009-05-18,699.158
2009-05-19,714.691
2009-05-20,727.184
2009-05-21,721.112
2009-05-22,728.901
2009-05-25,735.877
2009-05-26,724.839
2009-05-27,736.571
2009-05-28,740.607
2009-05-29,748.401
2009-06-01,773.975
2009-06-02,769.785
2009-06-03,767.223
2009-06-04,764.442
2009-06-05,768.723
2009-06-08,753.728
2009-06-09,748.775
2009-06-10,761.426
2009-06-11,766.336
2009-06-12,765.456
2009-06-15,745.656
2009-06-16,741.921
2009-06-17,731.611
2009-06-18,725.852
2009-06-19,733.715
2009-06-22,726.753
2009-06-23,713.967
2009-06-24,731.011
2009-06-25,738.602
2009-06-26,748.703
2009-06-29,749.999
2009-06-30,747.45
2009-07-01,757.986
2009-07-02,756.424
2009-07-03,760.561
2009-07-06,751.264
2009-07-07,753.864
2009-07-08,742.118
2009-07-09,746.046
2009-07-10,741.041
2009-07-13,723.405
2009-07-14,739.387
2009-07-15,763.757
2009-07-16,769.811
2009-07-17,778.703
2009-07-20,799.09
2009-07-21,802.86
2009-07-22,802.356
2009-07-23,813.441
2009-07-24,817.702
2009-07-27,829.714
2009-07-28,837.169
2009-07-29,826.184
2009-07-30,831.388
2009-07-31,842.895
2009-08-03,862.643
2009-08-04,858.604
2009-08-05,850.682
2009-08-06,849.528
2009-08-07,845.646
2009-08-10,847.976
2009-08-11,844.183
2009-08-12,840.595
2009-08-13,856.029
2009-08-14,851.92
2009-08-17,820.857
2009-08-18,823.767
2009-08-19,820.022
2009-08-20,832.379
2009-08-21,839.102
2009-08-24,857.972
2009-08-25,854.41
2009-08-26,851.751
2009-08-27,844.429
2009-08-28,851.763
2009-08-31,845.812
2009-09-01,849.28
2009-09-02,839.332
2009-09-03,850.99
2009-09-04,862.174
2009-09-07,873.652
2009-09-08,881.761
2009-09-09,880.847
2009-09-10,884.157
2009-09-11,893.448
2009-09-14,885.424
2009-09-15,893.368
2009-09-16,909.366
2009-09-17,915.788
2009-09-18,920.674
2009-09-21,916.148
2009-09-22,923.82
2009-09-23,917.74
2009-09-24,914.286
2009-09-25,917.639
2009-09-28,910.282
2009-09-29,915.574
2009-09-30,916.552
2009-10-01,914.24
2009-10-02,906.691
2009-10-05,912.805
2009-10-06,929.776
2009-10-07,935.089
2009-10-08,943.186
2009-10-09,947.207
2009-10-12,953.174
2009-10-13,953.904
2009-10-14,970.466
2009-10-15,972.244
2009-10-16,967.508
2009-10-19,975.919
2009-10-20,973.769
2009-10-21,969.164
2009-10-22,960.483
2009-10-23,967.867
2009-10-26,964.458
2009-10-27,947.4
2009-10-28,923.086
2009-10-29,919.723
2009-10-30,918.395
2009-11-02,912.483
2009-11-03,903.587
2009-11-04,927.148
2009-11-05,929.195
2009-11-06,938.021
2009-11-09,956.894
2009-11-10,957.707
2009-11-11,968.499
2009-11-12,962.269
2009-11-13,966.198
2009-11-16,980.579
2009-11-17,975.611
2009-11-18,978.669
2009-11-19,969.033
2009-11-20,967.086
2009-11-23,975.932
2009-11-24,974.522
2009-11-25,981.516
2009-11-26,966.508
2009-11-27,946.315
2009-11-30,963.078
2009-12-01,980.276
2009-12-02,991.232
2009-12-03,998.327
2009-12-04,997.201
2009-12-07,998.423
2009-12-08,994.887
2009-12-09,989.39
2009-12-10,988.728
2009-12-11,998.569
2009-12-14,1005.132
2009-12-15,999.582
2009-12-16,996.312
2009-12-17,982.328
2009-12-18,977.459
2009-12-21,975.911
2009-12-22,982.559
2009-12-23,990.551
2009-12-24,1000.006
2009-12-25,1000.752
2009-12-28,1008.373
2009-12-29,1010.672
2009-12-30,1015.407
2009-12-31,1023.635
2010-01-01,1023.635
2010-01-04,1039.814
2010-01-05,1049.096
2010-01-06,1056.681
2010-01-07,1051.263
2010-01-08,1057.098
2010-01-11,1068.268
2010-01-12,1064.406
2010-01-13,1055.966
2010-01-14,1063.133
2010-01-15,1064.904
2010-01-18,1066.402
2010-01-19,1063.989
2010-01-20,1053.061
2010-01-21,1036.047
2010-01-22,1015.7
2010-01-25,1006.352
2010-01-26,981.799
2010-01-27,967.011
2010-01-28,978.899
2010-01-29,975.373
2010-02-01,974.894
2010-02-02,978.028
2010-02-03,991.347
2010-02-04,972.434
2010-02-05,938.954
2010-02-08,933.603
2010-02-09,946.685
2010-02-10,953.89
2010-02-11,963.701
2010-02-12,965.539
2010-02-15,967.535
2010-02-16,973.69
2010-02-17,984.791
2010-02-18,982.457
2010-02-19,972.587
2010-02-22,982.142
2010-02-23,981.775
2010-02-24,978.075
2010-02-25,968.006
2010-02-26,980.995
2010-03-01,992.685
2010-03-02,1003.603
2010-03-03,1012.606
2010-03-04,1009.951
2010-03-05,1021.436
2010-03-08,1033.923
2010-03-09,1032.418
2010-03-10,1039.842
2010-03-11,1036.98
2010-03-12,1038.928
2010-03-15,1028.796
2010-03-16,1035.56
2010-03-17,1050.449
2010-03-18,1050.768
2010-03-19,1050.093
2010-03-22,1043.777
2010-03-23,1045.997
2010-03-24,1044.213
2010-03-25,1044.797
2010-03-26,1049.15
2010-03-29,1057.736
2010-03-30,1060.446
2010-03-31,1061.501
2010-04-01,1074.946
2010-04-02,1075.621
2010-04-05,1081.714
2010-04-06,1086.145
2010-04-07,1093.573
2010-04-08,1087.144
2010-04-09,1093.378
2010-04-12,1093.348
2010-04-13,1084.772
2010-04-14,1096.149
2010-04-15,1100.473
2010-04-16,1088.852
2010-04-19,1062.917
2010-04-20,1077.6
2010-04-21,1087.16
2010-04-22,1082.253
2010-04-23,1085.939
2010-04-26,1097.247
2010-04-27,1085.462
2010-04-28,1070.611
2010-04-29,1076.993
2010-04-30,1082.591
2010-05-03,1074.938
2010-05-04,1059.9
2010-05-05,1035.931
2010-05-06,1008.793
2010-05-07,985.647
2010-05-10,1029.298
2010-05-11,1019.858
2010-05-12,1026.21
2010-05-13,1036.5
2010-05-14,1025.269
2010-05-17,1001.54
2010-05-18,1001.436
2010-05-19,971.937
2010-05-20,940.675
2010-05-21,937.94
2010-05-24,943.225
2010-05-25,901.707
2010-05-26,926.338
2010-05-27,953.095
2010-05-28,970.447
2010-05-31,978.326
2010-06-01,960.869
2010-06-02,960.379
2010-06-03,977.933
2010-06-04,970.128
2010-06-07,945.453
2010-06-08,949.449
2010-06-09,950.729
2010-06-10,960.933
2010-06-11,970.44
2010-06-14,986.53
2010-06-15,992.502
2010-06-16,997.549
2010-06-17,1004.308
2010-06-18,1010.878
2010-06-21,1036.369
2010-06-22,1029.904
2010-06-23,1025.107
2010-06-24,1021.897
2010-06-25,1013.592
2010-06-28,1019.112
2010-06-29,994.608
2010-06-30,992.521
2010-07-01,985.347
2010-07-02,986.881
2010-07-05,987.554
2010-07-06,1002.887
2010-07-07,1002.137
2010-07-08,1015.299
2010-07-09,1025.903
2010-07-12,1026.72
2010-07-13,1029.753
2010-07-14,1038.068
2010-07-15,1037.55
2010-07-16,1032.172
2010-07-19,1027.722
2010-07-20,1033.768
2010-07-21,1043.31
2010-07-22,1049.66
2010-07-23,1057.277
2010-07-26,1059.993
2010-07-27,1065.025
2010-07-28,1066.996
2010-07-29,1070.762
2010-07-30,1072.815
2010-08-02,1092.987
