Date,UNITED KINGDOM LARGE VALUE Large Cap
2005-10-25,704.14
2005-10-26,704.667
2005-10-27,702.256
2005-10-28,703.314
2005-10-31,715.898
2005-11-01,714.962
2005-11-02,724.075
2005-11-03,733.389
2005-11-04,720.811
2005-11-07,723.508
2005-11-08,722.746
2005-11-09,721.854
2005-11-10,722.046
2005-11-11,723.38
2005-11-14,722.825
2005-11-15,710.205
2005-11-16,702.998
2005-11-17,707.871
2005-11-18,711.277
2005-11-21,713.921
2005-11-22,712.418
2005-11-23,720.907
2005-11-24,718.586
2005-11-25,715.764
2005-11-28,711.834
2005-11-29,712.108
2005-11-30,708.216
2005-12-01,714.524
2005-12-02,714.859
2005-12-05,717.087
2005-12-06,723.603
2005-12-07,723.466
2005-12-08,729.901
2005-12-09,728.834
2005-12-12,733.788
2005-12-13,731.535
2005-12-14,737.255
2005-12-15,730.228
2005-12-16,737.101
2005-12-19,732.233
2005-12-20,732.453
2005-12-21,730.237
2005-12-22,731.773
2005-12-23,729.204
2005-12-26,729.204
2005-12-27,728.993
2005-12-28,729.801
2005-12-29,730.739
2005-12-30,724.162
2006-01-02,724.162
2006-01-03,741.875
2006-01-04,753.872
2006-01-05,749.695
2006-01-06,764.72
2006-01-09,761.739
2006-01-10,757.028
2006-01-11,760.8
2006-01-12,759.649
2006-01-13,758.931
2006-01-16,758.891
2006-01-17,748.18
2006-01-18,746.368
2006-01-19,747.325
2006-01-20,741.58
2006-01-23,751.654
2006-01-24,743.434
2006-01-25,751.955
2006-01-26,755.507
2006-01-27,757.859
2006-01-30,754.475
2006-01-31,756.741
2006-02-01,763.259
2006-02-02,755.563
2006-02-03,747.61
2006-02-06,745.059
2006-02-07,739.546
2006-02-08,741.187
2006-02-09,751.044
2006-02-10,750.518
2006-02-13,753.476
2006-02-14,749.151
2006-02-15,754.328
2006-02-16,756.868
2006-02-17,758.936
2006-02-20,760.075
2006-02-21,757.629
2006-02-22,757.427
2006-02-23,759.872
2006-02-24,763.344
2006-02-27,761.836
2006-02-28,757.145
2006-03-01,765.606
2006-03-02,760.551
2006-03-03,769.938
2006-03-06,777.841
2006-03-07,766.301
2006-03-08,763.174
2006-03-09,767.636
2006-03-10,768.411
2006-03-13,777.199
2006-03-14,780.977
2006-03-15,780.251
2006-03-16,791.268
2006-03-17,791.715
2006-03-20,791.03
2006-03-21,788.263
2006-03-22,790.893
2006-03-23,782.517
2006-03-24,785.962
2006-03-27,781.248
2006-03-28,775.347
2006-03-29,773.162
2006-03-30,785.994
2006-03-31,773.705
2006-04-03,779.695
2006-04-04,785.476
2006-04-05,787.027
2006-04-06,790.106
2006-04-07,784.443
2006-04-10,789.49
2006-04-11,782.707
2006-04-12,782.957
2006-04-13,788.224
2006-04-14,788.224
2006-04-17,797.763
2006-04-18,799.385
2006-04-19,809.194
2006-04-20,804.348
2006-04-21,811.181
2006-04-24,805.861
2006-04-25,808.259
2006-04-26,812.957
2006-04-27,815.184
2006-04-28,817.319
2006-05-01,823.705
2006-05-02,833.347
2006-05-03,823.04
2006-05-04,828.683
2006-05-05,840.226
2006-05-08,837.031
2006-05-09,845.289
2006-05-10,842.541
2006-05-11,841.245
2006-05-12,827.329
2006-05-15,821.981
2006-05-16,826.724
2006-05-17,803.154
2006-05-18,808.857
2006-05-19,798.685
2006-05-22,787.019
2006-05-23,802.428
2006-05-24,785.139
2006-05-25,798.231
2006-05-26,805.085
2006-05-29,806.756
2006-05-30,800.412
2006-05-31,807.047
2006-06-01,811.632
2006-06-02,821.806
2006-06-05,816.55
2006-06-06,798.506
2006-06-07,805.989
2006-06-08,782.793
2006-06-09,798.556
2006-06-12,792.126
2006-06-13,775.797
2006-06-14,776.894
2006-06-15,790.833
2006-06-16,789.341
2006-06-19,787.838
2006-06-20,789.891
2006-06-21,790.385
2006-06-22,787.587
2006-06-23,783.476
2006-06-26,781.441
2006-06-27,779.453
2006-06-28,780.94
2006-06-29,793.73
2006-06-30,813.08
2006-07-03,818.38
2006-07-04,822.046
2006-07-05,809.892
2006-07-06,820.648
2006-07-07,823.924
2006-07-10,822.077
2006-07-11,817.142
2006-07-12,809.266
2006-07-13,799.926
2006-07-14,790.028
2006-07-17,785.327
2006-07-18,784.478
2006-07-19,804.081
2006-07-20,806.933
2006-07-21,803.485
2006-07-24,817.204
2006-07-25,816.955
2006-07-26,820.997
2006-07-27,836.635
2006-07-28,844.673
2006-07-31,837.329
2006-08-01,830.625
2006-08-02,844.98
2006-08-03,836.344
2006-08-04,854.114
2006-08-07,847.858
2006-08-08,846.172
2006-08-09,856.589
2006-08-10,839.883
2006-08-11,838.499
2006-08-14,843.485
2006-08-15,850.691
2006-08-16,853.522
2006-08-17,850.155
2006-08-18,846.951
2006-08-21,854.873
2006-08-22,850.1
2006-08-23,847.954
2006-08-24,848.83
2006-08-25,849.069
2006-08-28,854.021
2006-08-29,853.845
2006-08-30,863.988
2006-08-31,856.339
2006-09-01,862.513
2006-09-04,867.621
2006-09-05,860.989
2006-09-06,850.665
2006-09-07,838.449
2006-09-08,838.193
2006-09-11,837.158
2006-09-12,850.583
2006-09-13,849.015
2006-09-14,853.019
2006-09-15,851.218
2006-09-18,849.266
2006-09-19,845.324
2006-09-20,852.96
2006-09-21,859.93
2006-09-22,851.62
2006-09-25,849.353
2006-09-26,856.378
2006-09-27,861.559
2006-09-28,860.75
2006-09-29,860.321
2006-10-02,864.76
2006-10-03,866.793
2006-10-04,874.558
2006-10-05,875.543
2006-10-06,872.773
2006-10-09,871.266
2006-10-10,875.324
2006-10-11,875.97
2006-10-12,880.786
2006-10-13,885.551
2006-10-16,889.494
2006-10-17,883.745
2006-10-18,885.953
2006-10-19,885.164
2006-10-20,886.635
2006-10-23,885.516
2006-10-24,888.558
2006-10-25,894.133
2006-10-26,903.116
2006-10-27,906.563
2006-10-30,906.459
2006-10-31,910.113
2006-11-01,913.509
2006-11-02,911.185
2006-11-03,909.55
2006-11-06,917.191
2006-11-07,924.795
2006-11-08,923.034
2006-11-09,920.689
2006-11-10,924.936
2006-11-13,919.821
2006-11-14,912.675
2006-11-15,917.858
2006-11-16,920.671
2006-11-17,917.965
2006-11-20,918.163
2006-11-21,918.919
2006-11-22,922.018
2006-11-23,919.874
2006-11-24,923.834
2006-11-27,916.488
2006-11-28,916.489
2006-11-29,923.013
2006-11-30,925.358
2006-12-01,923.98
2006-12-04,927.338
2006-12-05,929.711
2006-12-06,932.951
2006-12-07,936.224
2006-12-08,944.023
2006-12-11,937.772
2006-12-12,942.387
2006-12-13,947.48
2006-12-14,948.882
2006-12-15,950.897
2006-12-18,944.369
2006-12-19,947.936
2006-12-20,949.915
2006-12-21,944.966
2006-12-22,944.515
2006-12-25,944.515
2006-12-26,942.973
2006-12-27,950.053
2006-12-28,949.96
2006-12-29,944.636
2007-01-01,944.636
2007-01-02,965.991
2007-01-03,962.123
2007-01-04,953.519
2007-01-05,934.947
2007-01-08,934.794
2007-01-09,936.791
2007-01-10,926.96
2007-01-11,937.428
2007-01-12,947.599
2007-01-15,954.426
2007-01-16,942.619
2007-01-17,945.155
2007-01-18,944.174
2007-01-19,950.721
2007-01-22,949.389
2007-01-23,956.654
2007-01-24,958.583
2007-01-25,954.446
2007-01-26,944.159
2007-01-29,945.411
2007-01-30,944.557
2007-01-31,936.716
2007-02-01,952.495
2007-02-02,949.987
2007-02-05,949.024
2007-02-06,954.876
2007-02-07,959.988
2007-02-08,950.145
2007-02-09,947.626
2007-02-12,942.252
2007-02-13,943.64
2007-02-14,955.504
2007-02-15,953.053
2007-02-16,949.266
2007-02-19,950.497
2007-02-20,951.566
2007-02-21,942.119
2007-02-22,943.436
2007-02-23,950.573
2007-02-26,956.06
2007-02-27,940.775
2007-02-28,918.259
2007-03-01,910.668
2007-03-02,902.522
2007-03-05,889.122
2007-03-06,900.004
2007-03-07,908.091
2007-03-08,918.357
2007-03-09,921.62
2007-03-12,918.273
2007-03-13,908.935
2007-03-14,884.731
2007-03-15,899.61
2007-03-16,899.422
2007-03-19,908.906
2007-03-20,920.005
2007-03-21,927.858
2007-03-22,944.696
2007-03-23,948.864
2007-03-26,943.527
2007-03-27,941.617
2007-03-28,939.432
2007-03-29,945.108
2007-03-30,936.788
2007-04-02,944.635
2007-04-03,948.757
2007-04-04,947.134
2007-04-05,951.436
2007-04-06,951.436
2007-04-09,946.635
2007-04-10,953.838
2007-04-11,958.93
2007-04-12,961.347
2007-04-13,973.124
2007-04-16,984.905
2007-04-17,989.945
2007-04-18,984.655
2007-04-19,981.542
2007-04-20,989.783
2007-04-23,988.777
2007-04-24,981.339
2007-04-25,989.216
2007-04-26,982.529
2007-04-27,979.035
2007-04-30,981.983
2007-05-01,975.97
2007-05-02,983.58
2007-05-03,991.814
2007-05-04,996.281
2007-05-07,998.206
2007-05-08,987.122
2007-05-09,986.017
2007-05-10,976.511
2007-05-11,981.465
2007-05-14,981.74
2007-05-15,983.978
2007-05-16,980.344
2007-05-17,984.048
2007-05-18,995.877
2007-05-21,996.755
2007-05-22,994.139
2007-05-23,1005.39
2007-05-24,997.692
2007-05-25,997.296
2007-05-28,997.296
2007-05-29,1004.206
2007-05-30,998.672
2007-05-31,1000.0
2007-06-01,1010.5
2007-06-04,1016.753
2007-06-05,1016.821
2007-06-06,1006.993
2007-06-07,1003.518
2007-06-08,1000.784
2007-06-11,1003.847
2007-06-12,996.686
2007-06-13,999.301
2007-06-14,1011.518
2007-06-15,1026.748
2007-06-18,1023.917
2007-06-19,1020.576
2007-06-20,1025.19
2007-06-21,1017.384
2007-06-22,1014.365
2007-06-25,1019.613
2007-06-26,1017.05
2007-06-27,1011.271
2007-06-28,1022.36
2007-06-29,1030.986
2007-07-02,1031.424
2007-07-03,1039.448
2007-07-04,1044.215
2007-07-05,1033.92
2007-07-06,1047.043
2007-07-09,1051.247
2007-07-10,1043.801
2007-07-11,1039.399
2007-07-12,1048.786
2007-07-13,1053.757
2007-07-16,1051.486
2007-07-17,1052.906
2007-07-18,1043.625
2007-07-19,1051.477
2007-07-20,1042.516
2007-07-23,1050.447
2007-07-24,1031.205
2007-07-25,1018.847
2007-07-26,988.47
2007-07-27,977.972
2007-07-30,972.521
2007-07-31,998.815
2007-08-01,984.889
2007-08-02,993.637
2007-08-03,983.447
2007-08-06,974.79
2007-08-07,990.282
2007-08-08,1014.629
2007-08-09,987.079
2007-08-10,945.327
2007-08-13,970.114
2007-08-14,954.165
2007-08-15,950.065
2007-08-16,909.806
2007-08-17,951.22
2007-08-20,948.787
2007-08-21,949.352
2007-08-22,963.945
2007-08-23,968.643
2007-08-24,972.54
2007-08-27,974.863
2007-08-28,950.979
2007-08-29,958.209
2007-08-30,969.03
2007-08-31,983.617
2007-09-03,986.843
2007-09-04,994.053
2007-09-05,982.714
2007-09-06,987.124
2007-09-07,970.443
2007-09-10,966.277
2007-09-11,987.628
2007-09-12,992.286
2007-09-13,999.587
2007-09-14,982.763
2007-09-17,960.674
2007-09-18,973.526
2007-09-19,1001.294
2007-09-20,1002.92
2007-09-21,1008.674
2007-09-24,1004.0
2007-09-25,990.387
2007-09-26,996.448
2007-09-27,1009.508
2007-09-28,1009.452
2007-10-01,1015.524
2007-10-02,1014.708
2007-10-03,1018.69
2007-10-04,1025.756
2007-10-05,1032.802
2007-10-08,1022.723
2007-10-09,1032.065
2007-10-10,1033.792
2007-10-11,1047.658
2007-10-12,1050.381
2007-10-15,1043.151
2007-10-16,1033.778
2007-10-17,1043.146
2007-10-18,1035.98
2007-10-19,1023.061
2007-10-22,1009.08
2007-10-23,1023.637
2007-10-24,1022.148
2007-10-25,1036.349
2007-10-26,1055.695
2007-10-29,1067.886
2007-10-30,1062.069
2007-10-31,1076.986
2007-11-01,1052.909
2007-11-02,1041.411
2007-11-05,1035.582
2007-11-06,1035.248
2007-11-07,1030.037
2007-11-08,1008.888
2007-11-09,986.859
2007-11-12,983.929
2007-11-13,1001.451
2007-11-14,1008.732
2007-11-15,987.106
2007-11-16,973.396
2007-11-19,955.121
2007-11-20,979.125
2007-11-21,957.335
2007-11-22,970.336
2007-11-23,976.408
2007-11-26,967.259
2007-11-27,965.654
2007-11-28,988.759
2007-11-29,983.343
2007-11-30,993.389
2007-12-03,993.336
2007-12-04,976.805
2007-12-05,994.255
2007-12-06,996.248
2007-12-07,1005.768
2007-12-10,1013.759
2007-12-11,1004.256
2007-12-12,1014.456
2007-12-13,977.043
2007-12-14,978.918
2007-12-17,958.694
2007-12-18,960.712
2007-12-19,955.786
2007-12-20,956.655
2007-12-21,969.428
2007-12-24,972.189
2007-12-25,972.189
2007-12-26,975.41
2007-12-27,981.7
2007-12-28,979.013
2007-12-31,973.921
2008-01-01,973.921
2008-01-02,965.433
2008-01-03,974.135
2008-01-04,957.625
2008-01-07,962.405
2008-01-08,959.294
2008-01-09,937.91
2008-01-10,927.882
2008-01-11,924.135
2008-01-14,925.229
2008-01-15,900.201
2008-01-16,884.852
2008-01-17,886.338
2008-01-18,868.059
2008-01-21,814.112
2008-01-22,847.431
2008-01-23,820.293
2008-01-24,874.77
2008-01-25,878.087
2008-01-28,867.488
2008-01-29,877.486
2008-01-30,870.239
2008-01-31,868.679
2008-02-01,876.465
2008-02-04,882.272
2008-02-05,855.897
2008-02-06,854.035
2008-02-07,822.319
2008-02-08,833.181
2008-02-11,819.611
2008-02-12,857.905
2008-02-13,854.183
2008-02-14,853.749
2008-02-15,832.564
2008-02-18,852.916
2008-02-19,856.32
2008-02-20,838.329
2008-02-21,851.656
2008-02-22,852.734
2008-02-25,875.993
2008-02-26,894.029
2008-02-27,893.767
2008-02-28,876.248
2008-02-29,863.441
2008-03-03,847.527
2008-03-04,836.457
2008-03-05,857.999
2008-03-06,845.078
2008-03-07,839.041
2008-03-10,836.514
2008-03-11,847.766
2008-03-12,868.989
2008-03-13,856.985
2008-03-14,843.732
2008-03-17,801.872
2008-03-18,840.982
2008-03-19,820.493
2008-03-20,814.56
2008-03-21,814.56
2008-03-24,815.793
2008-03-25,855.18
2008-03-26,851.41
2008-03-27,862.006
2008-03-28,847.458
2008-03-31,849.646
2008-04-01,869.289
2008-04-02,885.567
2008-04-03,885.362
2008-04-04,888.84
2008-04-07,894.144
2008-04-08,882.575
2008-04-09,884.519
2008-04-10,883.734
2008-04-11,868.757
2008-04-14,865.649
2008-04-15,861.672
2008-04-16,890.084
2008-04-17,886.533
2008-04-18,908.215
2008-04-21,895.918
2008-04-22,894.748
2008-04-23,892.166
2008-04-24,886.422
2008-04-25,902.05
2008-04-28,905.931
2008-04-29,911.14
2008-04-30,915.59
2008-05-01,909.277
2008-05-02,928.181
2008-05-05,925.432
2008-05-06,922.849
2008-05-07,921.977
2008-05-08,918.367
2008-05-09,902.982
2008-05-12,913.92
2008-05-13,904.653
2008-05-14,902.776
2008-05-15,907.124
2008-05-16,918.758
2008-05-19,924.588
2008-05-20,912.897
2008-05-21,915.268
2008-05-22,920.173
2008-05-23,910.96
2008-05-26,911.029
2008-05-27,900.395
2008-05-28,901.413
2008-05-29,898.786
2008-05-30,895.514
2008-06-02,880.511
2008-06-03,889.666
2008-06-04,870.447
2008-06-05,881.874
2008-06-06,873.843
2008-06-09,870.106
2008-06-10,851.636
2008-06-11,840.528
2008-06-12,841.386
2008-06-13,842.871
2008-06-16,849.441
2008-06-17,853.26
2008-06-18,836.783
2008-06-19,829.684
2008-06-20,817.194
2008-06-23,815.687
2008-06-24,821.402
2008-06-25,829.049
2008-06-26,817.069
2008-06-27,817.564
2008-06-30,830.791
2008-07-01,811.667
2008-07-02,812.817
2008-07-03,817.801
2008-07-04,805.58
2008-07-07,817.81
2008-07-08,808.083
2008-07-09,821.27
2008-07-10,801.863
2008-07-11,784.243
2008-07-14,787.013
2008-07-15,769.231
2008-07-16,761.343
2008-07-17,789.148
2008-07-18,806.421
2008-07-21,808.912
2008-07-22,795.625
2008-07-23,816.444
2008-07-24,803.841
2008-07-25,803.716
2008-07-28,792.894
2008-07-29,784.15
2008-07-30,796.564
2008-07-31,796.898
2008-08-01,793.876
2008-08-04,787.194
2008-08-05,805.202
2008-08-06,807.563
2008-08-07,806.652
2008-08-08,794.482
2008-08-11,807.082
2008-08-12,805.464
2008-08-13,773.029
2008-08-14,781.215
2008-08-15,770.638
2008-08-18,771.982
2008-08-19,746.904
2008-08-20,751.434
2008-08-21,753.634
2008-08-22,769.105
2008-08-25,766.849
2008-08-26,755.526
2008-08-27,765.626
2008-08-28,773.361
2008-08-29,775.471
2008-09-01,762.277
2008-09-02,761.452
2008-09-03,746.205
2008-09-04,723.162
2008-09-05,703.774
2008-09-08,736.01
2008-09-09,737.363
2008-09-10,725.745
2008-09-11,713.21
2008-09-12,737.518
2008-09-15,705.085
2008-09-16,671.041
2008-09-17,663.555
2008-09-18,660.091
2008-09-19,739.912
2008-09-22,735.208
2008-09-23,727.948
2008-09-24,719.229
2008-09-25,739.657
2008-09-26,724.012
2008-09-29,675.087
2008-09-30,670.562
2008-10-01,678.561
2008-10-02,667.104
2008-10-03,696.526
2008-10-06,627.756
2008-10-07,627.95
2008-10-08,592.803
2008-10-09,579.929
2008-10-10,518.706
2008-10-13,565.824
2008-10-14,592.498
2008-10-15,552.604
2008-10-16,519.332
2008-10-17,548.641
2008-10-20,581.704
2008-10-21,563.532
2008-10-22,518.063
2008-10-23,529.102
2008-10-24,480.312
2008-10-27,464.404
2008-10-28,482.344
2008-10-29,553.343
2008-10-30,556.219
2008-10-31,554.785
2008-11-03,549.037
2008-11-04,582.277
2008-11-05,575.179
2008-11-06,533.281
2008-11-07,539.519
2008-11-10,538.847
2008-11-11,513.339
2008-11-12,499.063
2008-11-13,490.218
2008-11-14,500.969
2008-11-17,496.864
2008-11-18,507.835
2008-11-19,479.193
2008-11-20,457.421
2008-11-21,444.143
2008-11-24,497.669
2008-11-25,517.656
2008-11-26,522.251
2008-11-27,530.458
2008-11-28,535.426
2008-12-01,495.442
2008-12-02,506.114
2008-12-03,508.367
2008-12-04,504.778
2008-12-05,487.731
2008-12-08,532.799
2008-12-09,540.214
2008-12-10,535.386
2008-12-11,539.806
2008-12-12,519.098
2008-12-15,531.22
2008-12-16,531.971
2008-12-17,533.647
2008-12-18,524.693
2008-12-19,503.586
2008-12-22,494.826
2008-12-23,493.547
2008-12-24,489.959
2008-12-25,489.959
2008-12-26,489.543
2008-12-29,498.404
2008-12-30,503.165
2008-12-31,507.939
2009-01-01,507.939
2009-01-02,525.717
2009-01-05,529.579
2009-01-06,537.182
2009-01-07,539.051
2009-01-08,540.292
2009-01-09,533.92
2009-01-12,522.289
2009-01-13,508.11
2009-01-14,478.516
2009-01-15,464.146
2009-01-16,469.421
2009-01-19,444.3
2009-01-20,421.079
2009-01-21,413.279
2009-01-22,410.896
2009-01-23,407.622
2009-01-26,438.957
2009-01-27,442.002
2009-01-28,465.84
2009-01-29,450.292
2009-01-30,447.301
2009-02-02,430.934
2009-02-03,447.365
2009-02-04,461.688
2009-02-05,462.837
2009-02-06,474.593
2009-02-09,483.335
2009-02-10,464.403
2009-02-11,453.513
2009-02-12,447.151
2009-02-13,446.223
2009-02-16,433.61
2009-02-17,420.348
2009-02-18,416.101
2009-02-19,419.362
2009-02-20,407.296
2009-02-23,410.752
2009-02-24,402.356
2009-02-25,402.477
2009-02-26,420.234
2009-02-27,399.4
2009-03-02,364.422
2009-03-03,354.681
2009-03-04,369.109
2009-03-05,349.539
2009-03-06,346.794
2009-03-09,337.907
2009-03-10,362.244
2009-03-11,354.08
2009-03-12,358.656
2009-03-13,368.162
2009-03-16,387.45
2009-03-17,388.79
2009-03-18,382.687
2009-03-19,403.539
2009-03-20,397.977
2009-03-23,417.322
2009-03-24,415.929
2009-03-25,410.634
2009-03-26,415.863
2009-03-27,411.187
2009-03-30,389.249
2009-03-31,411.988
2009-04-01,419.908
2009-04-02,452.742
2009-04-03,443.231
2009-04-06,444.977
2009-04-07,432.438
2009-04-08,428.614
2009-04-09,439.819
2009-04-10,439.819
2009-04-13,443.944
2009-04-14,450.997
2009-04-15,448.812
2009-04-16,461.072
2009-04-17,467.05
2009-04-20,445.744
2009-04-21,442.522
2009-04-22,447.111
2009-04-23,443.118
2009-04-24,464.329
2009-04-27,465.239
2009-04-28,456.865
2009-04-29,472.908
2009-04-30,483.611
2009-05-01,484.134
2009-05-04,487.784
2009-05-05,510.301
2009-05-06,515.0
2009-05-07,512.32
2009-05-08,523.695
2009-05-11,525.022
2009-05-12,526.669
2009-05-13,510.235
2009-05-14,513.685
2009-05-15,513.748
2009-05-18,532.133
2009-05-19,545.323
2009-05-20,545.325
2009-05-21,530.551
2009-05-22,538.913
2009-05-25,539.643
2009-05-26,544.999
2009-05-27,549.662
2009-05-28,542.824
2009-05-29,554.15
2009-06-01,576.835
2009-06-02,574.204
2009-06-03,556.597
2009-06-04,553.948
2009-06-05,551.079
2009-06-08,547.207
2009-06-09,557.199
2009-06-10,565.395
2009-06-11,574.66
2009-06-12,567.764
2009-06-15,548.22
2009-06-16,551.094
2009-06-17,544.08
2009-06-18,544.925
2009-06-19,554.274
2009-06-22,537.541
2009-06-23,532.599
2009-06-24,544.75
2009-06-25,533.457
2009-06-26,539.045
2009-06-29,549.288
2009-06-30,540.972
2009-07-01,552.129
2009-07-02,534.207
2009-07-03,534.482
2009-07-06,523.522
2009-07-07,521.61
2009-07-08,511.383
2009-07-09,517.611
2009-07-10,511.537
2009-07-13,518.597
2009-07-14,527.543
2009-07-15,548.819
2009-07-16,552.51
2009-07-17,551.164
2009-07-20,564.205
2009-07-21,564.954
2009-07-22,564.252
2009-07-23,579.515
2009-07-24,579.594
2009-07-27,583.909
2009-07-28,573.987
2009-07-29,574.533
2009-07-30,589.954
2009-07-31,590.77
2009-08-03,618.737
2009-08-04,617.352
2009-08-05,618.711
2009-08-06,624.699
2009-08-07,629.188
2009-08-10,623.625
2009-08-11,614.233
2009-08-12,622.432
2009-08-13,630.228
2009-08-14,621.028
2009-08-17,604.626
2009-08-18,618.354
2009-08-19,618.913
2009-08-20,627.974
2009-08-21,640.933
2009-08-24,643.179
2009-08-25,648.463
2009-08-26,638.615
2009-08-27,635.137
2009-08-28,648.372
2009-08-31,647.855
2009-09-01,630.068
2009-09-02,630.478
2009-09-03,631.024
2009-09-04,638.199
2009-09-07,647.233
2009-09-08,655.043
2009-09-09,664.227
2009-09-10,664.122
2009-09-11,664.139
2009-09-14,662.756
2009-09-15,658.736
2009-09-16,673.667
2009-09-17,683.406
2009-09-18,675.987
2009-09-21,668.233
2009-09-22,677.925
2009-09-23,677.196
2009-09-24,656.644
2009-09-25,650.984
2009-09-28,660.81
2009-09-29,661.507
2009-09-30,657.952
2009-10-01,645.893
2009-10-02,633.665
2009-10-05,639.577
2009-10-06,652.61
2009-10-07,647.354
2009-10-08,657.388
2009-10-09,651.99
2009-10-12,652.454
2009-10-13,645.827
2009-10-14,666.792
2009-10-15,672.715
2009-10-16,671.309
2009-10-19,686.978
2009-10-20,680.206
2009-10-21,691.817
2009-10-22,685.36
2009-10-23,680.094
2009-10-26,673.3
2009-10-27,677.827
2009-10-28,666.052
2009-10-29,677.094
2009-10-30,659.491
2009-11-02,664.605
2009-11-03,655.157
2009-11-04,671.162
2009-11-05,673.687
2009-11-06,675.858
2009-11-09,694.967
2009-11-10,694.718
2009-11-11,692.348
2009-11-12,691.356
2009-11-13,700.216
2009-11-16,716.166
2009-11-17,710.19
2009-11-18,708.907
2009-11-19,693.006
2009-11-20,685.98
2009-11-23,705.528
2009-11-24,699.831
2009-11-25,708.522
2009-11-26,677.458
2009-11-27,683.392
2009-11-30,671.368
2009-12-01,693.987
2009-12-02,696.443
2009-12-03,692.602
2009-12-04,694.833
2009-12-07,686.327
2009-12-08,669.964
2009-12-09,664.814
2009-12-10,671.347
2009-12-11,668.857
2009-12-14,677.654
2009-12-15,670.606
2009-12-16,680.92
2009-12-17,655.56
2009-12-18,649.992
2009-12-21,665.04
2009-12-22,665.216
2009-12-23,672.701
2009-12-24,673.703
2009-12-25,673.703
2009-12-28,676.79
2009-12-29,676.21
2009-12-30,673.16
2009-12-31,679.629
2010-01-01,679.629
2010-01-04,690.507
2010-01-05,694.705
2010-01-06,693.249
2010-01-07,688.958
2010-01-08,689.361
2010-01-11,700.62
2010-01-12,698.057
2010-01-13,695.736
2010-01-14,698.863
2010-01-15,689.656
2010-01-18,695.072
2010-01-19,698.706
2010-01-20,684.446
2010-01-21,671.897
2010-01-22,664.525
2010-01-25,663.927
2010-01-26,664.019
2010-01-27,656.196
2010-01-28,644.565
2010-01-29,646.209
2010-02-01,650.226
2010-02-02,650.08
2010-02-03,648.438
2010-02-04,629.492
2010-02-05,616.976
2010-02-08,619.139
2010-02-09,618.04
2010-02-10,623.62
2010-02-11,624.599
2010-02-12,621.437
2010-02-15,625.813
2010-02-16,637.556
2010-02-17,642.988
2010-02-18,644.67
2010-02-19,640.918
2010-02-22,645.059
2010-02-23,638.863
2010-02-24,645.38
2010-02-25,631.809
2010-02-26,638.887
2010-03-01,625.327
2010-03-02,634.082
2010-03-03,644.573
2010-03-04,643.794
2010-03-05,653.308
2010-03-08,652.619
2010-03-09,649.704
2010-03-10,654.328
2010-03-11,655.047
2010-03-12,660.898
2010-03-15,651.838
2010-03-16,661.65
2010-03-17,671.682
2010-03-18,665.464
2010-03-19,657.733
2010-03-22,657.223
2010-03-23,659.348
2010-03-24,653.393
2010-03-25,656.226
2010-03-26,654.518
2010-03-29,658.229
2010-03-30,657.56
2010-03-31,660.653
2010-04-01,671.18
2010-04-02,671.18
2010-04-05,671.663
2010-04-06,670.912
2010-04-07,669.682
2010-04-08,668.357
2010-04-09,680.615
2010-04-12,684.947
2010-04-13,682.95
2010-04-14,691.999
2010-04-15,703.443
2010-04-16,690.864
2010-04-19,684.439
2010-04-20,694.275
2010-04-21,689.891
2010-04-22,679.626
2010-04-23,682.683
2010-04-26,686.9
2010-04-27,666.321
2010-04-28,664.577
2010-04-29,665.738
2010-04-30,660.999
2010-05-03,657.566
2010-05-04,635.22
2010-05-05,632.375
2010-05-06,614.07
2010-05-07,587.563
2010-05-10,626.216
2010-05-11,616.142
2010-05-12,618.959
2010-05-13,615.266
2010-05-14,592.266
2010-05-17,587.745
2010-05-18,591.247
2010-05-19,574.952
2010-05-20,569.121
2010-05-21,569.595
2010-05-24,565.696
2010-05-25,550.902
2010-05-26,560.126
2010-05-27,581.252
2010-05-28,576.094
2010-05-31,578.923
2010-06-01,574.136
2010-06-02,570.378
2010-06-03,579.886
2010-06-04,571.541
2010-06-07,564.275
2010-06-08,552.324
2010-06-09,561.21
2010-06-10,561.921
2010-06-11,567.295
2010-06-14,572.208
2010-06-15,571.492
2010-06-16,573.454
2010-06-17,577.543
2010-06-18,575.953
2010-06-21,580.076
2010-06-22,572.066
2010-06-23,569.19
2010-06-24,564.044
2010-06-25,558.199
2010-06-28,566.071
2010-06-29,548.486
2010-06-30,549.635
2010-07-01,544.144
2010-07-02,546.902
2010-07-05,543.944
2010-07-06,563.347
2010-07-07,568.989
2010-07-08,578.662
2010-07-09,580.013
2010-07-12,588.741
2010-07-13,604.783
2010-07-14,606.244
2010-07-15,606.426
2010-07-16,600.001
2010-07-19,590.743
2010-07-20,588.928
2010-07-21,597.154
2010-07-22,609.837
2010-07-23,612.369
2010-07-26,621.816
2010-07-27,627.749
2010-07-28,624.198
2010-07-29,629.246
2010-07-30,621.514
2010-08-02,649.66
2010-08-03,650.624
2010-08-04,651.219
2010-08-05,650.505
2010-08-06,653.574
2010-08-09,663.651
2010-08-10,650.524
2010-08-11,632.989
2010-08-12,631.424
2010-08-13,632.292
2010-08-16,633.584
2010-08-17,637.507
2010-08-18,631.462
2010-08-19,619.515
2010-08-20,611.647
2010-08-23,616.981
2010-08-24,604.516
2010-08-25,600.539
