Date,KOKUSAI INDEX (WORLD ex JP) IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-03,733.431
2005-11-04,729.852
2005-11-07,731.276
2005-11-08,728.965
2005-11-09,728.568
2005-11-10,732.011
2005-11-11,734.78
2005-11-14,734.58
2005-11-15,732.276
2005-11-16,731.576
2005-11-17,739.407
2005-11-18,741.52
2005-11-21,745.789
2005-11-22,748.258
2005-11-23,751.884
2005-11-24,751.805
2005-11-25,752.279
2005-11-28,746.778
2005-11-29,746.477
2005-11-30,744.85
2005-12-01,753.891
2005-12-02,756.959
2005-12-05,755.408
2005-12-06,757.853
2005-12-07,754.738
2005-12-08,757.12
2005-12-09,758.852
2005-12-12,762.098
2005-12-13,763.302
2005-12-14,765.449
2005-12-15,762.008
2005-12-16,763.05
2005-12-19,758.393
2005-12-20,756.803
2005-12-21,758.387
2005-12-22,761.173
2005-12-23,761.956
2005-12-26,761.956
2005-12-27,757.634
2005-12-28,760.156
2005-12-29,758.823
2005-12-30,753.991
2006-01-02,754.775
2006-01-03,768.492
2006-01-04,777.3
2006-01-05,776.515
2006-01-06,784.525
2006-01-09,786.068
2006-01-10,784.796
2006-01-11,788.231
2006-01-12,785.014
2006-01-13,785.049
2006-01-16,787.497
2006-01-17,782.837
2006-01-18,778.587
2006-01-19,785.271
2006-01-20,774.949
2006-01-23,778.998
2006-01-24,780.994
2006-01-25,781.869
2006-01-26,786.955
2006-01-27,791.712
2006-01-30,791.676
2006-01-31,792.136
2006-02-01,794.637
2006-02-02,787.584
2006-02-03,783.208
2006-02-06,783.405
2006-02-07,775.875
2006-02-08,778.062
2006-02-09,779.59
2006-02-10,777.991
2006-02-13,774.886
2006-02-14,778.459
2006-02-15,781.61
2006-02-16,786.371
2006-02-17,786.811
2006-02-20,789.326
2006-02-21,787.225
2006-02-22,790.323
2006-02-23,789.57
2006-02-24,789.789
2006-02-27,793.001
2006-02-28,785.974
2006-03-01,794.191
2006-03-02,794.275
2006-03-03,794.058
2006-03-06,790.998
2006-03-07,783.036
2006-03-08,782.35
2006-03-09,782.221
2006-03-10,786.254
2006-03-13,790.579
2006-03-14,798.314
2006-03-15,802.198
2006-03-16,804.789
2006-03-17,805.982
2006-03-20,806.196
2006-03-21,800.674
2006-03-22,804.215
2006-03-23,801.509
2006-03-24,805.583
2006-03-27,803.786
2006-03-28,801.928
2006-03-29,805.145
2006-03-30,811.289
2006-03-31,807.427
2006-04-03,810.869
2006-04-04,815.473
2006-04-05,819.831
2006-04-06,820.797
2006-04-07,812.471
2006-04-10,813.551
2006-04-11,807.542
2006-04-12,806.769
2006-04-13,808.704
2006-04-14,808.704
2006-04-17,811.673
2006-04-18,820.638
2006-04-19,827.633
2006-04-20,826.229
2006-04-21,828.455
2006-04-24,826.45
2006-04-25,824.849
2006-04-26,827.486
2006-04-27,827.71
2006-04-28,826.823
2006-05-01,827.55
2006-05-02,832.952
2006-05-03,828.367
2006-05-04,833.714
2006-05-05,842.965
2006-05-08,843.415
2006-05-09,845.973
2006-05-10,844.501
2006-05-11,837.372
2006-05-12,826.357
2006-05-15,817.006
2006-05-16,816.213
2006-05-17,800.28
2006-05-18,793.786
2006-05-19,792.082
2006-05-22,782.015
2006-05-23,788.746
2006-05-24,782.698
2006-05-25,793.134
2006-05-26,801.396
2006-05-29,803.497
2006-05-30,791.994
2006-05-31,796.453
2006-06-01,803.439
2006-06-02,807.793
2006-06-05,796.186
2006-06-06,784.72
2006-06-07,780.322
2006-06-08,767.835
2006-06-09,771.109
2006-06-12,758.738
2006-06-13,746.043
2006-06-14,751.332
2006-06-15,770.797
2006-06-16,768.257
2006-06-19,762.373
2006-06-20,763.27
2006-06-21,772.377
2006-06-22,769.461
2006-06-23,769.8
2006-06-26,772.019
2006-06-27,766.215
2006-06-28,766.385
2006-06-29,784.082
2006-06-30,794.895
2006-07-03,800.118
2006-07-04,801.201
2006-07-05,789.992
2006-07-06,793.527
2006-07-07,789.906
2006-07-10,787.558
2006-07-11,788.061
2006-07-12,781.907
2006-07-13,770.948
2006-07-14,763.023
2006-07-17,756.73
2006-07-18,755.632
2006-07-19,771.603
2006-07-20,767.303
2006-07-21,759.951
2006-07-24,772.056
2006-07-25,777.179
2006-07-26,776.764
2006-07-27,779.044
2006-07-28,787.136
2006-07-31,786.976
2006-08-01,781.15
2006-08-02,789.599
2006-08-03,788.111
2006-08-04,791.661
2006-08-07,786.503
2006-08-08,783.973
2006-08-09,785.071
2006-08-10,783.016
2006-08-11,780.808
2006-08-14,782.817
2006-08-15,794.039
2006-08-16,803.72
2006-08-17,805.474
2006-08-18,804.765
2006-08-21,805.141
2006-08-22,804.145
2006-08-23,799.581
2006-08-24,799.204
2006-08-25,798.821
2006-08-28,803.786
2006-08-29,805.875
2006-08-30,811.046
2006-08-31,810.669
2006-09-01,815.257
2006-09-04,818.225
2006-09-05,817.762
2006-09-06,806.854
2006-09-07,799.678
2006-09-08,800.323
2006-09-11,797.643
2006-09-12,807.2
2006-09-13,810.458
2006-09-14,810.925
2006-09-15,810.374
2006-09-18,812.751
2006-09-19,809.692
2006-09-20,814.742
2006-09-21,813.329
2006-09-22,809.008
2006-09-25,811.668
2006-09-26,818.293
2006-09-27,822.864
2006-09-28,823.998
2006-09-29,821.444
2006-10-02,820.122
2006-10-03,818.264
2006-10-04,825.24
2006-10-05,831.476
2006-10-06,827.253
2006-10-09,829.494
2006-10-10,831.08
2006-10-11,829.416
2006-10-12,837.685
2006-10-13,839.729
2006-10-16,844.196
2006-10-17,838.608
2006-10-18,840.264
2006-10-19,844.373
2006-10-20,845.496
2006-10-23,848.362
2006-10-24,848.759
2006-10-25,853.307
2006-10-26,858.112
2006-10-27,853.298
2006-10-30,853.294
2006-10-31,854.439
2006-11-01,850.427
2006-11-02,849.573
2006-11-03,848.626
2006-11-06,858.357
2006-11-07,864.165
2006-11-08,863.421
2006-11-09,861.022
2006-11-10,863.336
2006-11-13,863.276
2006-11-14,866.976
2006-11-15,871.485
2006-11-16,873.15
2006-11-17,870.805
2006-11-20,871.715
2006-11-21,874.903
2006-11-22,880.567
2006-11-23,880.639
2006-11-24,880.774
2006-11-27,867.858
2006-11-28,868.21
2006-11-29,878.128
2006-11-30,880.254
2006-12-01,878.383
2006-12-04,886.599
2006-12-05,890.372
2006-12-06,890.06
2006-12-07,888.443
2006-12-08,889.387
2006-12-11,888.599
2006-12-12,888.428
2006-12-13,890.765
2006-12-14,896.549
2006-12-15,894.689
2006-12-18,889.952
2006-12-19,891.16
2006-12-20,891.865
2006-12-21,887.956
2006-12-22,883.924
2006-12-25,883.924
2006-12-26,884.984
2006-12-27,891.91
2006-12-28,892.497
2006-12-29,890.702
2007-01-01,890.702
2007-01-02,896.928
2007-01-03,892.242
2007-01-04,888.916
2007-01-05,881.359
2007-01-08,882.731
2007-01-09,883.888
2007-01-10,882.384
2007-01-11,891.497
2007-01-12,898.918
2007-01-15,901.956
2007-01-16,899.812
2007-01-17,899.893
2007-01-18,895.862
2007-01-19,900.445
2007-01-22,896.691
2007-01-23,901.921
2007-01-24,907.958
2007-01-25,901.582
2007-01-26,897.033
2007-01-29,898.434
2007-01-30,903.697
2007-01-31,906.782
2007-02-01,914.929
2007-02-02,917.026
2007-02-05,915.4
2007-02-06,917.903
2007-02-07,922.828
2007-02-08,920.773
2007-02-09,917.236
2007-02-12,912.07
2007-02-13,917.752
2007-02-14,928.606
2007-02-15,931.682
2007-02-16,930.394
2007-02-19,932.213
2007-02-20,933.547
2007-02-21,931.135
2007-02-22,932.739
2007-02-23,934.102
2007-02-26,933.873
2007-02-27,903.948
2007-02-28,899.927
2007-03-01,893.838
2007-03-02,886.111
2007-03-05,873.271
2007-03-06,886.061
2007-03-07,889.591
2007-03-08,897.158
2007-03-09,898.081
2007-03-12,901.094
2007-03-13,887.85
2007-03-14,883.696
2007-03-15,893.179
2007-03-16,893.639
2007-03-19,904.488
2007-03-20,909.762
2007-03-21,921.314
2007-03-22,927.506
2007-03-23,927.622
2007-03-26,927.387
2007-03-27,923.466
2007-03-28,918.048
2007-03-29,922.365
2007-03-30,922.364
2007-04-02,926.852
2007-04-03,936.508
2007-04-04,940.166
2007-04-05,944.217
2007-04-06,944.217
2007-04-09,942.472
2007-04-10,948.748
2007-04-11,944.523
2007-04-12,949.107
2007-04-13,953.743
2007-04-16,964.37
2007-04-17,965.587
2007-04-18,963.686
2007-04-19,961.072
2007-04-20,970.735
2007-04-23,969.92
2007-04-24,967.872
2007-04-25,976.06
2007-04-26,975.266
2007-04-27,974.611
2007-04-30,968.522
2007-05-01,967.68
2007-05-02,975.699
2007-05-03,977.749
2007-05-04,983.836
2007-05-07,986.52
2007-05-08,981.098
2007-05-09,985.429
2007-05-10,973.67
2007-05-11,980.7
2007-05-14,979.105
2007-05-15,979.434
2007-05-16,983.263
2007-05-17,982.215
2007-05-18,989.598
2007-05-21,991.015
2007-05-22,990.846
2007-05-23,994.064
2007-05-24,983.414
2007-05-25,987.795
2007-05-28,988.418
2007-05-29,991.071
2007-05-30,994.238
2007-05-31,1000.0
2007-06-01,1005.372
2007-06-04,1008.868
2007-06-05,1005.253
2007-06-06,992.242
2007-06-07,975.772
2007-06-08,978.442
2007-06-11,982.043
2007-06-12,974.146
2007-06-13,982.751
2007-06-14,993.337
2007-06-15,1004.812
2007-06-18,1004.614
2007-06-19,1003.951
2007-06-20,998.881
2007-06-21,998.815
2007-06-22,992.959
2007-06-25,988.876
2007-06-26,984.128
2007-06-27,986.97
2007-06-28,992.861
2007-06-29,995.965
2007-07-02,1005.495
2007-07-03,1011.083
2007-07-04,1013.864
2007-07-05,1013.976
2007-07-06,1020.161
2007-07-09,1022.724
2007-07-10,1014.205
2007-07-11,1018.111
2007-07-12,1033.718
2007-07-13,1037.379
2007-07-16,1035.647
2007-07-17,1035.203
2007-07-18,1031.427
2007-07-19,1040.841
2007-07-20,1031.931
2007-07-23,1034.678
2007-07-24,1018.8
2007-07-25,1012.358
2007-07-26,988.594
2007-07-27,974.393
2007-07-30,981.474
2007-07-31,982.356
2007-08-01,977.549
2007-08-02,985.163
2007-08-03,970.099
2007-08-06,974.708
2007-08-07,979.725
2007-08-08,998.892
2007-08-09,976.141
2007-08-10,962.576
2007-08-13,969.212
2007-08-14,952.859
2007-08-15,937.624
2007-08-16,916.69
2007-08-17,935.853
2007-08-20,942.229
2007-08-21,944.747
2007-08-22,960.742
2007-08-23,964.451
2007-08-24,975.287
2007-08-27,973.319
2007-08-28,954.346
2007-08-29,968.679
2007-08-30,972.872
2007-08-31,986.512
2007-09-03,987.383
2007-09-04,996.12
2007-09-05,986.584
2007-09-06,992.695
2007-09-07,977.415
2007-09-10,972.571
2007-09-11,988.976
2007-09-12,991.778
2007-09-13,998.003
2007-09-14,994.45
2007-09-17,985.363
2007-09-18,1005.835
2007-09-19,1022.732
2007-09-20,1022.648
2007-09-21,1028.594
2007-09-24,1029.38
2007-09-25,1027.467
2007-09-26,1033.002
2007-09-27,1040.207
2007-09-28,1042.529
2007-10-01,1053.897
2007-10-02,1052.998
2007-10-03,1049.444
2007-10-04,1049.111
2007-10-05,1062.237
2007-10-08,1059.036
2007-10-09,1066.759
2007-10-10,1072.127
2007-10-11,1073.361
2007-10-12,1076.016
2007-10-15,1069.325
2007-10-16,1059.216
2007-10-17,1066.95
2007-10-18,1069.464
2007-10-19,1049.27
2007-10-22,1041.148
2007-10-23,1058.073
2007-10-24,1054.068
2007-10-25,1060.698
2007-10-26,1074.042
2007-10-29,1082.181
2007-10-30,1076.174
2007-10-31,1090.865
2007-11-01,1072.978
2007-11-02,1075.548
2007-11-05,1068.241
2007-11-06,1081.698
2007-11-07,1069.521
2007-11-08,1063.57
2007-11-09,1044.058
2007-11-12,1024.651
2007-11-13,1042.859
2007-11-14,1045.808
2007-11-15,1030.74
2007-11-16,1031.324
2007-11-19,1013.303
2007-11-20,1022.771
2007-11-21,1003.438
2007-11-22,1007.229
2007-11-23,1021.034
2007-11-26,1012.817
2007-11-27,1016.711
2007-11-28,1041.01
2007-11-29,1045.717
2007-11-30,1049.097
2007-12-03,1043.604
2007-12-04,1037.267
2007-12-05,1049.565
2007-12-06,1057.833
2007-12-07,1062.163
2007-12-10,1069.642
2007-12-11,1053.931
2007-12-12,1058.683
2007-12-13,1046.812
2007-12-14,1035.265
2007-12-17,1013.885
2007-12-18,1016.964
2007-12-19,1016.178
2007-12-20,1021.71
2007-12-21,1040.299
2007-12-24,1047.35
2007-12-25,1047.35
2007-12-26,1051.146
2007-12-27,1045.422
2007-12-28,1049.768
2007-12-31,1043.725
2008-01-01,1043.725
2008-01-02,1034.116
2008-01-03,1031.827
2008-01-04,1007.301
2008-01-07,1000.767
2008-01-08,994.98
2008-01-09,994.504
2008-01-10,995.89
2008-01-11,983.744
2008-01-14,995.272
2008-01-15,969.753
2008-01-16,952.134
2008-01-17,937.0
2008-01-18,932.61
2008-01-21,905.578
2008-01-22,906.74
2008-01-23,904.34
2008-01-24,934.612
2008-01-25,933.139
2008-01-28,937.812
2008-01-29,945.082
2008-01-30,939.993
2008-01-31,950.701
2008-02-01,968.645
2008-02-04,966.253
2008-02-05,933.921
2008-02-06,929.173
2008-02-07,922.058
2008-02-08,927.073
2008-02-11,930.477
2008-02-12,946.397
2008-02-13,954.559
2008-02-14,952.282
2008-02-15,946.17
2008-02-18,950.814
2008-02-19,955.626
2008-02-20,953.939
2008-02-21,954.401
2008-02-22,955.252
2008-02-25,969.593
2008-02-26,980.641
2008-02-27,987.49
2008-02-28,980.61
2008-02-29,960.671
2008-03-03,955.323
2008-03-04,949.794
2008-03-05,961.577
2008-03-06,950.899
2008-03-07,939.548
2008-03-10,922.607
2008-03-11,939.711
2008-03-12,945.742
2008-03-13,948.656
2008-03-14,937.189
2008-03-17,913.723
2008-03-18,943.455
2008-03-19,921.768
2008-03-20,919.428
2008-03-21,919.428
2008-03-24,931.786
2008-03-25,952.586
2008-03-26,953.47
2008-03-27,952.193
2008-03-28,945.946
2008-03-31,950.072
2008-04-01,969.679
2008-04-02,974.357
2008-04-03,977.288
2008-04-04,985.373
2008-04-07,988.639
2008-04-08,982.427
2008-04-09,977.6
2008-04-10,981.96
2008-04-11,966.168
2008-04-14,962.693
2008-04-15,967.028
2008-04-16,992.207
2008-04-17,986.808
2008-04-18,1000.94
2008-04-21,1006.231
2008-04-22,1000.106
2008-04-23,1004.432
2008-04-24,1001.132
2008-04-25,1008.067
2008-04-28,1008.873
2008-04-29,999.715
2008-04-30,1000.616
2008-05-01,1007.071
2008-05-02,1014.434
2008-05-05,1016.087
2008-05-06,1023.213
2008-05-07,1014.489
2008-05-08,1021.233
2008-05-09,1015.066
2008-05-12,1024.654
2008-05-13,1026.418
2008-05-14,1029.238
2008-05-15,1039.961
2008-05-16,1047.505
2008-05-19,1051.572
2008-05-20,1042.374
2008-05-21,1032.87
2008-05-22,1034.132
2008-05-23,1022.541
2008-05-26,1021.391
2008-05-27,1023.39
2008-05-28,1029.726
2008-05-29,1031.376
2008-05-30,1035.502
2008-06-02,1028.103
2008-06-03,1026.589
2008-06-04,1023.535
2008-06-05,1035.921
2008-06-06,1020.978
2008-06-09,1020.553
2008-06-10,1006.737
2008-06-11,994.237
2008-06-12,993.167
2008-06-13,1002.797
2008-06-16,1008.151
2008-06-17,1010.586
2008-06-18,1003.416
2008-06-19,1004.23
2008-06-20,990.214
2008-06-23,988.762
2008-06-24,981.798
2008-06-25,986.626
2008-06-26,968.321
2008-06-27,967.218
2008-06-30,969.641
2008-07-01,963.097
2008-07-02,946.157
2008-07-03,940.999
2008-07-04,937.872
2008-07-07,937.9
2008-07-08,938.907
2008-07-09,935.665
2008-07-10,935.198
2008-07-11,927.539
2008-07-14,929.329
2008-07-15,920.416
2008-07-16,928.288
2008-07-17,939.35
2008-07-18,937.528
2008-07-21,944.292
2008-07-22,945.489
2008-07-23,945.187
2008-07-24,926.942
2008-07-25,931.939
2008-07-28,924.14
2008-07-29,931.004
2008-07-30,945.76
2008-07-31,940.341
2008-08-01,929.026
2008-08-04,919.47
2008-08-05,930.021
2008-08-06,937.897
2008-08-07,929.718
2008-08-08,932.515
2008-08-11,936.457
2008-08-12,930.11
2008-08-13,926.014
2008-08-14,932.192
2008-08-15,927.771
2008-08-18,921.489
2008-08-19,911.062
2008-08-20,918.444
2008-08-21,923.095
2008-08-22,930.839
2008-08-25,918.583
2008-08-26,918.345
2008-08-27,925.531
2008-08-28,934.907
2008-08-29,927.937
2008-09-01,922.347
2008-09-02,913.902
2008-09-03,900.297
2008-09-04,874.942
2008-09-05,865.361
2008-09-08,876.084
2008-09-09,851.705
2008-09-10,853.893
2008-09-11,856.794
2008-09-12,873.676
2008-09-15,844.503
2008-09-16,842.133
2008-09-17,816.545
2008-09-18,836.089
2008-09-19,873.672
2008-09-22,858.813
2008-09-23,845.988
2008-09-24,841.375
2008-09-25,851.104
2008-09-26,840.644
2008-09-29,780.085
2008-09-30,796.278
2008-10-01,789.648
2008-10-02,752.57
2008-10-03,750.486
2008-10-06,702.141
2008-10-07,683.662
2008-10-08,665.476
2008-10-09,638.22
2008-10-10,609.615
2008-10-13,675.956
2008-10-14,676.698
2008-10-15,621.308
2008-10-16,620.879
2008-10-17,630.042
2008-10-20,653.351
2008-10-21,635.921
2008-10-22,595.483
2008-10-23,590.203
2008-10-24,567.32
2008-10-27,547.211
2008-10-28,589.45
2008-10-29,609.642
2008-10-30,626.6
2008-10-31,635.243
2008-11-03,638.439
2008-11-04,666.213
2008-11-05,643.612
2008-11-06,606.305
2008-11-07,618.547
2008-11-10,618.479
2008-11-11,593.918
2008-11-12,567.094
2008-11-13,587.967
2008-11-14,574.664
2008-11-17,559.702
2008-11-18,562.658
2008-11-19,536.34
2008-11-20,503.483
2008-11-21,519.207
2008-11-24,557.072
2008-11-25,560.688
2008-11-26,572.603
2008-11-27,577.278
2008-11-28,581.476
2008-12-01,538.283
2008-12-02,550.017
2008-12-03,557.905
2008-12-04,547.192
2008-12-05,549.795
2008-12-08,578.371
2008-12-09,573.729
2008-12-10,581.209
2008-12-11,574.985
2008-12-12,574.301
2008-12-15,576.438
2008-12-16,595.357
2008-12-17,603.044
2008-12-18,599.911
2008-12-19,591.838
2008-12-22,581.022
2008-12-23,578.266
2008-12-24,579.93
2008-12-25,579.93
2008-12-26,582.113
2008-12-29,585.721
2008-12-30,595.998
2008-12-31,599.734
2009-01-01,599.734
2009-01-02,618.631
2009-01-05,621.053
2009-01-06,626.123
2009-01-07,617.223
2009-01-08,618.369
2009-01-09,605.711
2009-01-12,590.341
2009-01-13,586.048
2009-01-14,566.837
2009-01-15,567.896
2009-01-16,577.631
2009-01-19,574.679
2009-01-20,550.867
2009-01-21,561.306
2009-01-22,556.387
2009-01-23,556.244
2009-01-26,568.205
2009-01-27,573.173
2009-01-28,588.533
2009-01-29,574.513
2009-01-30,564.112
2009-02-02,559.397
2009-02-03,571.268
2009-02-04,573.934
2009-02-05,580.684
2009-02-06,593.511
2009-02-09,597.785
2009-02-10,578.233
2009-02-11,575.966
2009-02-12,574.553
2009-02-13,576.439
2009-02-16,572.396
2009-02-17,551.752
2009-02-18,550.065
2009-02-19,549.743
2009-02-20,540.475
2009-02-23,528.572
2009-02-24,536.465
2009-02-25,531.147
2009-02-26,528.473
2009-02-27,521.208
2009-03-02,496.298
2009-03-03,492.442
2009-03-04,506.708
2009-03-05,491.927
2009-03-06,491.238
2009-03-09,485.116
2009-03-10,510.038
2009-03-11,512.957
2009-03-12,524.341
2009-03-13,530.208
2009-03-16,533.254
2009-03-17,541.73
2009-03-18,545.699
2009-03-19,554.464
2009-03-20,547.813
2009-03-23,573.48
2009-03-24,568.941
2009-03-25,571.673
2009-03-26,582.361
2009-03-27,568.728
2009-03-30,551.061
2009-03-31,561.786
2009-04-01,567.227
2009-04-02,590.161
2009-04-03,590.095
2009-04-06,585.923
2009-04-07,574.348
2009-04-08,578.784
2009-04-09,592.341
2009-04-10,592.341
2009-04-13,594.392
2009-04-14,591.374
2009-04-15,592.303
2009-04-16,602.291
2009-04-17,603.541
2009-04-20,582.969
2009-04-21,589.65
2009-04-22,590.782
2009-04-23,594.161
2009-04-24,608.722
2009-04-27,604.546
2009-04-28,599.882
2009-04-29,614.694
2009-04-30,617.987
2009-05-01,619.98
2009-05-04,637.37
2009-05-05,637.449
2009-05-06,642.742
2009-05-07,639.224
2009-05-08,649.085
2009-05-11,643.664
2009-05-12,644.212
2009-05-13,629.733
2009-05-14,632.299
2009-05-15,631.994
2009-05-18,644.868
2009-05-19,652.305
2009-05-20,657.389
2009-05-21,645.63
2009-05-22,648.591
2009-05-25,649.698
2009-05-26,661.522
2009-05-27,657.235
2009-05-28,659.945
2009-05-29,669.978
2009-06-01,688.603
2009-06-02,693.772
2009-06-03,682.609
2009-06-04,684.441
2009-06-05,683.256
2009-06-08,676.986
2009-06-09,683.593
2009-06-10,686.169
2009-06-11,691.903
2009-06-12,688.922
2009-06-15,670.334
2009-06-16,665.605
2009-06-17,660.586
2009-06-18,665.113
2009-06-19,669.817
2009-06-22,650.195
2009-06-23,651.062
2009-06-24,661.353
2009-06-25,666.968
2009-06-26,670.925
2009-06-29,675.699
2009-06-30,670.489
2009-07-01,677.572
2009-07-02,659.717
2009-07-03,658.816
2009-07-06,653.32
2009-07-07,645.651
2009-07-08,641.908
2009-07-09,646.195
2009-07-10,642.916
2009-07-13,652.608
2009-07-14,659.459
2009-07-15,679.774
2009-07-16,686.312
2009-07-17,689.11
2009-07-20,699.276
2009-07-21,703.466
2009-07-22,704.029
2009-07-23,718.446
2009-07-24,718.067
2009-07-27,719.33
2009-07-28,716.51
2009-07-29,713.232
2009-07-30,723.27
2009-07-31,725.847
2009-08-03,739.796
2009-08-04,739.415
2009-08-05,733.796
2009-08-06,730.378
2009-08-07,733.716
2009-08-10,729.893
2009-08-11,722.61
2009-08-12,730.395
2009-08-13,737.941
2009-08-14,730.908
2009-08-17,711.072
2009-08-18,719.85
2009-08-19,723.861
2009-08-20,732.1
2009-08-21,745.076
2009-08-24,747.576
2009-08-25,748.109
2009-08-26,744.429
2009-08-27,743.243
2009-08-28,748.857
2009-08-31,742.007
2009-09-01,730.671
2009-09-02,727.978
2009-09-03,733.005
2009-09-04,742.626
2009-09-07,749.394
2009-09-08,759.436
2009-09-09,765.205
2009-09-10,771.203
2009-09-11,775.355
2009-09-14,775.705
2009-09-15,777.603
2009-09-16,790.058
2009-09-17,791.894
2009-09-18,789.358
2009-09-21,785.345
2009-09-22,792.919
2009-09-23,789.309
2009-09-24,776.779
2009-09-25,772.133
2009-09-28,781.156
2009-09-29,780.815
2009-09-30,781.723
2009-10-01,764.847
2009-10-02,757.448
2009-10-05,765.062
2009-10-06,780.879
2009-10-07,781.308
2009-10-08,792.201
2009-10-09,794.412
2009-10-12,798.262
2009-10-13,796.429
2009-10-14,810.783
2009-10-15,814.296
2009-10-16,809.252
2009-10-19,819.512
2009-10-20,815.772
2009-10-21,814.435
2009-10-22,814.419
2009-10-23,808.653
2009-10-26,799.687
2009-10-27,793.684
2009-10-28,776.028
2009-10-29,790.588
2009-10-30,774.388
2009-11-02,777.933
2009-11-03,775.431
2009-11-04,784.713
2009-11-05,795.689
2009-11-06,798.613
2009-11-09,817.02
2009-11-10,815.826
2009-11-11,819.849
2009-11-12,813.494
2009-11-13,818.32
2009-11-16,831.966
2009-11-17,828.584
2009-11-18,828.986
2009-11-19,815.136
2009-11-20,810.773
2009-11-23,825.282
2009-11-24,822.012
2009-11-25,828.95
2009-11-26,817.67
2009-11-27,812.004
2009-11-30,810.678
2009-12-01,828.229
2009-12-02,831.586
2009-12-03,826.971
2009-12-04,826.908
2009-12-07,822.869
2009-12-08,811.18
2009-12-09,810.632
2009-12-10,816.311
2009-12-11,816.863
2009-12-14,824.834
2009-12-15,821.749
2009-12-16,826.603
2009-12-17,811.402
2009-12-18,812.863
2009-12-21,822.021
2009-12-22,825.159
2009-12-23,832.272
2009-12-24,836.2
2009-12-25,836.2
2009-12-28,839.107
2009-12-29,840.493
2009-12-30,837.177
2009-12-31,834.92
2010-01-01,834.92
2010-01-04,850.42
2010-01-05,851.033
2010-01-06,852.239
2010-01-07,851.856
2010-01-08,856.454
2010-01-11,861.253
2010-01-12,851.592
2010-01-13,855.703
2010-01-14,859.552
2010-01-15,849.428
2010-01-18,852.27
2010-01-19,857.574
2010-01-20,842.515
2010-01-21,828.494
2010-01-22,814.381
2010-01-25,814.198
2010-01-26,811.387
2010-01-27,810.008
2010-01-28,798.849
2010-01-29,791.977
2010-02-01,800.593
2010-02-02,810.764
2010-02-03,808.458
2010-02-04,782.13
2010-02-05,774.993
2010-02-08,774.04
2010-02-09,782.066
2010-02-10,781.856
2010-02-11,790.144
2010-02-12,790.395
2010-02-15,791.128
2010-02-16,804.459
2010-02-17,810.725
2010-02-18,815.192
2010-02-19,813.901
2010-02-22,814.424
2010-02-23,804.89
2010-02-24,809.216
2010-02-25,802.418
2010-02-26,809.236
2010-03-01,817.707
2010-03-02,824.567
2010-03-03,830.347
2010-03-04,830.177
2010-03-05,842.14
2010-03-08,843.707
2010-03-09,843.038
2010-03-10,849.137
2010-03-11,850.246
2010-03-12,854.133
2010-03-15,849.008
2010-03-16,857.762
2010-03-17,863.4
2010-03-18,859.755
2010-03-19,853.475
2010-03-22,856.744
2010-03-23,862.917
2010-03-24,855.12
2010-03-25,856.185
2010-03-26,855.75
2010-03-29,861.563
2010-03-30,862.293
2010-03-31,862.073
2010-04-01,871.148
2010-04-02,871.148
2010-04-05,875.937
2010-04-06,876.477
2010-04-07,872.773
2010-04-08,871.56
2010-04-09,880.828
2010-04-12,884.591
2010-04-13,882.67
2010-04-14,893.559
2010-04-15,894.6
2010-04-16,880.809
2010-04-19,877.165
2010-04-20,886.495
2010-04-21,884.553
2010-04-22,882.129
2010-04-23,890.073
2010-04-26,891.754
2010-04-27,870.969
2010-04-28,865.429
2010-04-29,877.645
2010-04-30,868.004
2010-05-03,871.327
2010-05-04,846.168
2010-05-05,834.872
2010-05-06,813.448
2010-05-07,790.212
2010-05-10,834.208
2010-05-11,829.274
2010-05-12,843.182
2010-05-13,836.526
2010-05-14,814.608
2010-05-17,809.929
2010-05-18,806.796
2010-05-19,791.376
2010-05-20,764.149
2010-05-21,773.911
2010-05-24,769.366
2010-05-25,757.936
2010-05-26,763.394
2010-05-27,788.348
2010-05-28,784.309
2010-05-31,784.529
2010-06-01,776.597
2010-06-02,788.082
2010-06-03,797.201
2010-06-04,771.858
2010-06-07,758.251
2010-06-08,759.199
2010-06-09,765.723
2010-06-10,785.787
2010-06-11,789.59
2010-06-14,798.127
2010-06-15,811.716
2010-06-16,812.789
2010-06-17,813.486
2010-06-18,815.447
2010-06-21,817.941
2010-06-22,806.136
2010-06-23,800.399
2010-06-24,789.032
2010-06-25,788.338
2010-06-28,791.134
2010-06-29,762.127
2010-06-30,756.925
2010-07-01,752.79
2010-07-02,753.55
2010-07-05,751.024
2010-07-06,762.161
2010-07-07,778.155
2010-07-08,787.53
2010-07-09,792.916
2010-07-12,792.732
2010-07-13,806.8
2010-07-14,809.932
2010-07-15,810.367
2010-07-16,792.327
2010-07-19,792.113
2010-07-20,798.279
2010-07-21,794.87
2010-07-22,813.015
2010-07-23,819.152
2010-07-26,827.594
2010-07-27,825.534
2010-07-28,821.252
2010-07-29,819.128
2010-07-30,818.251
2010-08-02,838.102
2010-08-03,837.232
2010-08-04,840.113
2010-08-05,838.111
2010-08-06,836.994
2010-08-09,843.091
2010-08-10,832.158
2010-08-11,807.972
2010-08-12,803.71
2010-08-13,801.853
2010-08-16,804.888
2010-08-17,816.977
2010-08-18,817.257
2010-08-19,806.924
2010-08-20,799.472
2010-08-23,797.156
2010-08-24,784.848
