Date,WORLD ex USA MID CAP Mid Cap
2015-12-02,1024.802
2015-12-03,1023.34
2015-12-04,1020.359
2015-12-07,1019.609
2015-12-08,1006.548
2015-12-09,1008.249
2015-12-10,1003.279
2015-12-11,995.027
2015-12-14,983.524
2015-12-15,986.395
2015-12-16,996.086
2015-12-17,997.019
2015-12-18,992.094
2015-12-21,990.58
2015-12-22,995.007
2015-12-23,1005.19
2015-12-24,1009.886
2015-12-25,1008.364
2015-12-28,1009.032
2015-12-29,1017.037
2015-12-30,1015.111
2015-12-31,1009.162
2016-01-01,1009.162
2016-01-04,985.874
2016-01-05,982.244
2016-01-06,971.634
2016-01-07,957.345
2016-01-08,952.244
2016-01-11,946.47
2016-01-12,940.439
2016-01-13,949.741
2016-01-14,931.584
2016-01-15,920.913
2016-01-18,908.721
2016-01-19,917.756
2016-01-20,892.483
2016-01-21,893.537
2016-01-22,922.713
2016-01-25,921.884
2016-01-26,923.058
2016-01-27,931.418
2016-01-28,928.6
2016-01-29,939.727
2016-02-01,950.176
2016-02-02,937.333
2016-02-03,935.817
2016-02-04,943.871
2016-02-05,932.841
2016-02-08,914.846
2016-02-09,902.855
2016-02-10,899.326
2016-02-11,892.623
2016-02-12,888.628
2016-02-15,914.962
2016-02-16,915.088
2016-02-17,929.914
2016-02-18,938.652
2016-02-19,934.152
2016-02-22,942.425
2016-02-23,936.478
2016-02-24,925.299
2016-02-25,937.324
2016-02-26,938.323
2016-02-29,940.175
2016-03-01,949.38
2016-03-02,958.851
2016-03-03,969.751
2016-03-04,979.863
2016-03-07,978.765
2016-03-08,971.541
2016-03-09,969.187
2016-03-10,968.693
2016-03-11,986.719
2016-03-14,992.803
2016-03-15,984.777
2016-03-16,982.462
2016-03-17,1008.197
2016-03-18,1006.558
2016-03-21,1002.072
2016-03-22,1004.47
2016-03-23,995.544
2016-03-24,985.998
2016-03-25,987.443
2016-03-28,992.798
2016-03-29,997.107
2016-03-30,1017.738
2016-03-31,1014.441
2016-04-01,995.374
2016-04-04,999.687
2016-04-05,983.616
2016-04-06,988.701
2016-04-07,988.161
2016-04-08,999.384
2016-04-11,1006.016
2016-04-12,1008.185
2016-04-13,1020.865
2016-04-14,1026.342
2016-04-15,1024.298
2016-04-18,1022.854
2016-04-19,1043.428
2016-04-20,1043.523
2016-04-21,1041.896
2016-04-22,1033.821
2016-04-25,1033.938
2016-04-26,1036.466
2016-04-27,1037.374
2016-04-28,1041.3
2016-04-29,1045.302
2016-05-02,1040.334
2016-05-03,1029.961
2016-05-04,1019.555
2016-05-05,1016.38
2016-05-06,1015.352
2016-05-09,1011.261
2016-05-10,1021.562
2016-05-11,1024.285
2016-05-12,1020.35
2016-05-13,1010.706
2016-05-16,1014.911
2016-05-17,1021.289
2016-05-18,1017.638
2016-05-19,1005.532
2016-05-20,1015.223
2016-05-23,1014.258
2016-05-24,1019.78
2016-05-25,1026.402
2016-05-26,1031.56
2016-05-27,1030.247
2016-05-30,1030.741
2016-05-31,1031.89
2016-06-01,1027.545
2016-06-02,1024.996
2016-06-03,1040.134
2016-06-06,1044.351
2016-06-07,1053.4
2016-06-08,1056.908
2016-06-09,1045.707
2016-06-10,1024.725
2016-06-13,1007.346
2016-06-14,987.134
2016-06-15,995.433
2016-06-16,979.783
2016-06-17,997.279
2016-06-20,1032.502
2016-06-21,1032.838
2016-06-22,1033.265
2016-06-23,1047.894
2016-06-24,977.04
2016-06-27,940.877
2016-06-28,957.57
2016-06-29,985.325
2016-06-30,993.434
2016-07-01,1003.966
2016-07-04,1003.195
2016-07-05,987.443
2016-07-06,974.302
2016-07-07,979.977
2016-07-08,986.193
2016-07-11,1004.409
2016-07-12,1014.361
2016-07-13,1020.088
2016-07-14,1025.049
2016-07-15,1018.709
2016-07-18,1022.189
2016-07-19,1019.949
2016-07-20,1024.069
2016-07-21,1026.654
2016-07-22,1019.801
2016-07-25,1021.779
2016-07-26,1024.924
2016-07-27,1028.89
2016-07-28,1031.536
2016-07-29,1053.132
2016-08-01,1048.331
2016-08-02,1043.379
2016-08-03,1030.77
2016-08-04,1037.356
2016-08-05,1037.36
2016-08-08,1043.862
2016-08-09,1054.781
2016-08-10,1059.12
2016-08-11,1064.054
2016-08-12,1066.944
2016-08-15,1066.047
2016-08-16,1062.385
2016-08-17,1060.314
2016-08-18,1067.747
2016-08-19,1061.704
2016-08-22,1065.33
2016-08-23,1071.104
2016-08-24,1065.729
2016-08-25,1061.998
2016-08-26,1062.049
2016-08-29,1053.044
2016-08-30,1049.451
2016-08-31,1047.921
2016-09-01,1056.704
2016-09-02,1062.531
2016-09-05,1067.755
2016-09-06,1078.698
2016-09-07,1079.942
2016-09-08,1078.798
2016-09-09,1058.337
2016-09-12,1049.025
2016-09-13,1041.425
2016-09-14,1039.655
2016-09-15,1043.425
2016-09-16,1039.012
2016-09-19,1048.668
2016-09-20,1048.399
2016-09-21,1060.223
2016-09-22,1076.762
2016-09-23,1069.788
2016-09-26,1062.211
2016-09-27,1060.942
2016-09-28,1063.599
2016-09-29,1066.722
2016-09-30,1065.821
2016-10-03,1066.399
2016-10-04,1062.143
2016-10-05,1057.451
2016-10-06,1052.081
2016-10-07,1044.459
2016-10-10,1045.757
2016-10-11,1036.933
2016-10-12,1029.035
2016-10-13,1027.486
2016-10-14,1031.599
2016-10-17,1027.283
2016-10-18,1039.124
2016-10-19,1046.693
2016-10-20,1041.951
2016-10-21,1038.33
2016-10-24,1037.819
2016-10-25,1035.808
2016-10-26,1034.954
2016-10-27,1029.794
2016-10-28,1030.386
2016-10-31,1033.91
2016-11-01,1034.187
2016-11-02,1028.405
2016-11-03,1029.377
2016-11-04,1021.249
2016-11-07,1025.206
2016-11-08,1026.913
2016-11-09,1015.656
2016-11-10,1016.091
2016-11-11,1007.407
2016-11-14,999.718
2016-11-15,1003.802
2016-11-16,1002.882
2016-11-17,1009.857
2016-11-18,1000.823
2016-11-21,1008.349
2016-11-22,1012.04
2016-11-23,1006.39
2016-11-24,1011.448
2016-11-25,1015.954
2016-11-28,1016.233
2016-11-29,1017.52
2016-11-30,1014.936
2016-12-01,1015.102
2016-12-02,1016.324
2016-12-05,1019.414
2016-12-06,1026.462
2016-12-07,1036.784
2016-12-08,1036.592
2016-12-09,1036.882
2016-12-12,1038.403
2016-12-13,1046.002
2016-12-14,1043.627
2016-12-15,1021.058
2016-12-16,1025.307
2016-12-19,1029.488
2016-12-20,1026.988
2016-12-21,1029.302
2016-12-22,1029.827
2016-12-23,1030.842
2016-12-26,1030.375
2016-12-27,1030.465
2016-12-28,1029.986
2016-12-29,1035.156
2016-12-30,1039.678
2017-01-02,1043.371
2017-01-03,1035.982
2017-01-04,1049.851
2017-01-05,1064.984
2017-01-06,1059.579
2017-01-09,1055.541
2017-01-10,1060.26
2017-01-11,1054.22
2017-01-12,1064.58
2017-01-13,1067.865
2017-01-16,1061.994
2017-01-17,1067.072
2017-01-18,1067.091
2017-01-19,1059.387
2017-01-20,1063.188
2017-01-23,1068.129
2017-01-24,1072.31
2017-01-25,1080.083
2017-01-26,1080.238
2017-01-27,1082.294
2017-01-30,1076.209
2017-01-31,1080.362
2017-02-01,1081.595
2017-02-02,1083.487
2017-02-03,1084.524
2017-02-06,1076.682
2017-02-07,1077.562
2017-02-08,1085.597
2017-02-09,1081.492
2017-02-10,1089.322
2017-02-13,1093.197
2017-02-14,1088.116
2017-02-15,1091.559
2017-02-16,1097.685
2017-02-17,1092.993
2017-02-20,1094.389
2017-02-21,1094.531
2017-02-22,1093.603
2017-02-23,1099.003
2017-02-24,1090.161
2017-02-27,1089.268
2017-02-28,1092.168
2017-03-01,1093.913
2017-03-02,1091.769
2017-03-03,1088.287
2017-03-06,1090.237
2017-03-07,1087.554
2017-03-08,1082.508
2017-03-09,1082.592
2017-03-10,1091.303
2017-03-13,1097.947
2017-03-14,1092.733
2017-03-15,1096.127
2017-03-16,1114.968
2017-03-17,1115.005
2017-03-20,1115.579
2017-03-21,1115.261
2017-03-22,1105.593
2017-03-23,1111.11
2017-03-24,1114.499
2017-03-27,1114.169
2017-03-28,1122.162
2017-03-29,1118.953
2017-03-30,1120.029
2017-03-31,1115.879
2017-04-03,1113.99
2017-04-04,1113.958
2017-04-05,1114.943
2017-04-06,1112.9
2017-04-07,1113.939
2017-04-10,1116.028
2017-04-11,1121.128
2017-04-12,1121.374
2017-04-13,1120.951
2017-04-14,1118.686
2017-04-17,1125.754
2017-04-18,1119.784
2017-04-19,1120.986
2017-04-20,1124.854
2017-04-21,1122.718
2017-04-24,1144.416
2017-04-25,1148.771
2017-04-26,1152.537
2017-04-27,1150.886
2017-04-28,1149.751
2017-05-01,1153.688
2017-05-02,1160.856
2017-05-03,1156.969
2017-05-04,1160.308
2017-05-05,1168.94
2017-05-08,1172.13
2017-05-09,1168.229
2017-05-10,1171.262
2017-05-11,1166.463
2017-05-12,1170.084
2017-05-15,1174.584
2017-05-16,1182.736
2017-05-17,1178.807
2017-05-18,1172.168
2017-05-19,1182.839
2017-05-22,1190.603
2017-05-23,1189.066
2017-05-24,1188.402
2017-05-25,1191.41
2017-05-26,1187.484
2017-05-29,1187.241
2017-05-30,1187.443
2017-05-31,1190.09
2017-06-01,1197.769
2017-06-02,1209.939
2017-06-05,1207.461
2017-06-06,1204.233
2017-06-07,1204.93
2017-06-08,1198.412
2017-06-09,1195.184
2017-06-12,1189.617
2017-06-13,1199.132
2017-06-14,1207.071
2017-06-15,1186.513
2017-06-16,1196.471
2017-06-19,1201.743
2017-06-20,1192.936
2017-06-21,1191.688
2017-06-22,1192.775
2017-06-23,1195.494
2017-06-26,1196.174
2017-06-27,1191.815
2017-06-28,1197.413
2017-06-29,1194.566
2017-06-30,1191.057
2017-07-03,1190.123
2017-07-04,1187.308
2017-07-05,1188.811
2017-07-06,1187.555
2017-07-07,1181.706
2017-07-10,1187.567
2017-07-11,1186.403
2017-07-12,1198.022
2017-07-13,1203.035
2017-07-14,1213.51
2017-07-17,1216.308
2017-07-18,1218.837
2017-07-19,1222.295
2017-07-20,1228.083
2017-07-21,1222.867
2017-07-24,1218.217
2017-07-25,1219.969
2017-07-26,1223.968
2017-07-27,1228.874
2017-07-28,1226.746
2017-07-31,1229.234
2017-08-01,1239.468
2017-08-02,1238.564
2017-08-03,1239.805
2017-08-04,1234.195
2017-08-07,1236.925
2017-08-08,1232.543
2017-08-09,1227.38
2017-08-10,1223.386
2017-08-11,1217.093
2017-08-14,1222.473
2017-08-15,1217.758
2017-08-16,1224.173
2017-08-17,1226.675
2017-08-18,1221.1
2017-08-21,1223.662
2017-08-22,1225.749
2017-08-23,1226.376
2017-08-24,1225.593
2017-08-25,1230.13
2017-08-28,1232.938
2017-08-29,1229.995
2017-08-30,1227.1
2017-08-31,1236.206
2017-09-01,1242.586
2017-09-04,1238.001
2017-09-05,1237.806
2017-09-06,1237.841
2017-09-07,1248.83
2017-09-08,1251.863
2017-09-11,1258.346
2017-09-12,1260.284
2017-09-13,1254.972
2017-09-14,1253.913
2017-09-15,1256.302
2017-09-18,1259.117
2017-09-19,1265.233
2017-09-20,1268.467
2017-09-21,1258.438
2017-09-22,1263.654
2017-09-25,1259.936
2017-09-26,1250.693
2017-09-27,1251.499
2017-09-28,1259.651
2017-09-29,1264.208
2017-10-02,1263.658
2017-10-03,1267.711
2017-10-04,1268.893
2017-10-05,1265.835
2017-10-06,1262.343
2017-10-09,1264.575
2017-10-10,1275.132
2017-10-11,1276.186
2017-10-12,1280.633
2017-10-13,1287.415
2017-10-16,1285.825
2017-10-17,1278.293
2017-10-18,1280.921
2017-10-19,1283.696
2017-10-20,1279.033
2017-10-23,1280.076
2017-10-24,1278.464
2017-10-25,1276.773
2017-10-26,1277.768
2017-10-27,1277.922
2017-10-30,1285.273
2017-10-31,1287.208
2017-11-01,1290.517
2017-11-02,1292.26
2017-11-03,1291.039
2017-11-06,1291.595
2017-11-07,1292.408
2017-11-08,1295.424
2017-11-09,1288.592
2017-11-10,1286.316
2017-11-13,1274.87
2017-11-14,1273.753
2017-11-15,1264.754
2017-11-16,1276.997
2017-11-17,1278.14
2017-11-20,1279.778
2017-11-21,1284.408
2017-11-22,1289.173
2017-11-23,1294.094
2017-11-24,1297.168
2017-11-27,1292.644
2017-11-28,1291.988
2017-11-29,1292.253
2017-11-30,1299.956
2017-12-01,1290.236
2017-12-04,1292.12
2017-12-05,1291.838
2017-12-06,1281.919
2017-12-07,1285.677
2017-12-08,1290.603
2017-12-11,1296.07
2017-12-12,1294.274
2017-12-13,1296.557
2017-12-14,1296.7
2017-12-15,1292.504
2017-12-18,1310.243
2017-12-19,1306.541
2017-12-20,1309.837
2017-12-21,1311.882
2017-12-22,1312.893
2017-12-25,1313.838
2017-12-26,1315.106
2017-12-27,1322.183
2017-12-28,1326.095
2017-12-29,1330.042
2018-01-01,1330.208
2018-01-02,1335.089
2018-01-03,1338.114
2018-01-04,1354.339
2018-01-05,1361.62
2018-01-08,1359.335
2018-01-09,1362.732
2018-01-10,1363.142
2018-01-11,1361.765
2018-01-12,1370.523
2018-01-15,1384.046
2018-01-16,1384.476
2018-01-17,1385.172
2018-01-18,1383.406
2018-01-19,1390.421
2018-01-22,1393.472
2018-01-23,1402.342
2018-01-24,1407.707
2018-01-25,1408.74
2018-01-26,1408.996
2018-01-29,1399.552
2018-01-30,1390.043
2018-01-31,1390.151
2018-02-01,1394.089
2018-02-02,1371.761
2018-02-05,1346.407
2018-02-06,1306.134
2018-02-07,1319.054
2018-02-08,1302.662
2018-02-09,1285.623
2018-02-12,1297.95
2018-02-13,1300.32
2018-02-14,1314.233
2018-02-15,1331.717
2018-02-16,1343.568
2018-02-19,1342.565
2018-02-20,1342.059
2018-02-21,1341.261
2018-02-22,1337.465
2018-02-23,1341.657
2018-02-26,1346.023
2018-02-27,1341.171
2018-02-28,1329.717
2018-03-01,1309.98
2018-03-02,1300.975
2018-03-05,1304.813
2018-03-06,1319.845
2018-03-07,1318.688
2018-03-08,1325.227
2018-03-09,1329.706
2018-03-12,1339.17
2018-03-13,1337.132
2018-03-14,1332.584
2018-03-15,1333.887
2018-03-16,1328.802
2018-03-19,1321.925
2018-03-20,1319.773
2018-03-21,1320.938
2018-03-22,1314.637
2018-03-23,1300.43
2018-03-26,1299.485
2018-03-27,1311.582
2018-03-28,1302.838
2018-03-29,1304.563
2018-03-30,1307.076
2018-04-02,1305.899
2018-04-03,1297.256
2018-04-04,1291.101
2018-04-05,1306.3
2018-04-06,1306.839
2018-04-09,1314.01
2018-04-10,1325.953
2018-04-11,1322.756
2018-04-12,1322.92
2018-04-13,1327.227
2018-04-16,1331.472
2018-04-17,1340.019
2018-04-18,1351.564
2018-04-19,1351.88
2018-04-20,1342.075
2018-04-23,1336.684
2018-04-24,1335.457
2018-04-25,1322.443
2018-04-26,1329.413
2018-04-27,1335.08
2018-04-30,1333.609
2018-05-01,1325.027
2018-05-02,1330.654
2018-05-03,1328.729
2018-05-04,1331.475
2018-05-07,1338.112
2018-05-08,1338.458
2018-05-09,1339.532
2018-05-10,1342.962
2018-05-11,1354.255
2018-05-14,1357.131
2018-05-15,1345.032
2018-05-16,1341.668
2018-05-17,1346.885
2018-05-18,1347.129
2018-05-21,1350.107
2018-05-22,1351.881
2018-05-23,1338.428
2018-05-24,1337.294
2018-05-25,1334.925
2018-05-28,1331.463
2018-05-29,1315.725
2018-05-30,1318.356
2018-05-31,1324.115
2018-06-01,1326.3
2018-06-04,1338.97
2018-06-05,1335.402
2018-06-06,1346.918
2018-06-07,1348.359
2018-06-08,1343.305
2018-06-11,1350.17
2018-06-12,1349.729
2018-06-13,1351.987
2018-06-14,1348.874
2018-06-15,1338.206
2018-06-18,1329.016
2018-06-19,1311.18
2018-06-20,1317.14
2018-06-21,1311.416
2018-06-22,1318.28
2018-06-25,1302.305
2018-06-26,1302.253
2018-06-27,1300.718
2018-06-28,1288.461
2018-06-29,1301.689
2018-07-02,1281.99
2018-07-03,1291.122
2018-07-04,1289.213
2018-07-05,1293.006
2018-07-06,1303.439
2018-07-09,1313.914
2018-07-10,1315.834
2018-07-11,1303.91
2018-07-12,1306.132
2018-07-13,1309.83
2018-07-16,1310.715
2018-07-17,1312.183
2018-07-18,1312.845
2018-07-19,1306.376
2018-07-20,1314.764
2018-07-23,1309.144
2018-07-24,1319.106
2018-07-25,1319.184
2018-07-26,1324.998
2018-07-27,1328.792
2018-07-30,1327.343
2018-07-31,1323.086
2018-08-01,1318.692
2018-08-02,1307.985
2018-08-03,1312.067
2018-08-06,1307.459
2018-08-07,1311.393
2018-08-08,1311.291
2018-08-09,1311.16
2018-08-10,1290.656
2018-08-13,1278.907
2018-08-14,1279.87
2018-08-15,1260.711
2018-08-16,1269.42
2018-08-17,1274.408
2018-08-20,1280.355
2018-08-21,1288.215
2018-08-22,1296.28
2018-08-23,1291.627
2018-08-24,1298.102
2018-08-27,1311.468
2018-08-28,1316.719
2018-08-29,1319.106
2018-08-30,1317.555
2018-08-31,1309.896
2018-09-03,1305.688
2018-09-04,1292.662
2018-09-05,1282.782
2018-09-06,1276.363
2018-09-07,1272.896
2018-09-10,1275.391
2018-09-11,1277.299
2018-09-12,1283.827
2018-09-13,1284.459
2018-09-14,1290.816
2018-09-17,1293.897
2018-09-18,1303.791
2018-09-19,1308.928
2018-09-20,1317.93
2018-09-21,1321.412
2018-09-24,1317.675
2018-09-25,1321.318
2018-09-26,1323.045
2018-09-27,1313.507
2018-09-28,1308.436
2018-10-01,1307.839
2018-10-02,1299.762
2018-10-03,1298.36
2018-10-04,1283.338
2018-10-05,1272.213
2018-10-08,1258.959
2018-10-09,1252.635
2018-10-10,1238.355
2018-10-11,1215.496
2018-10-12,1220.369
2018-10-15,1216.02
2018-10-16,1232.93
2018-10-17,1231.411
2018-10-18,1222.345
2018-10-19,1213.456
2018-10-22,1208.667
2018-10-23,1182.55
2018-10-24,1172.664
2018-10-25,1166.07
2018-10-26,1160.772
2018-10-29,1164.315
2018-10-30,1168.551
2018-10-31,1183.926
2018-11-01,1196.603
2018-11-02,1206.294
2018-11-05,1195.967
2018-11-06,1199.291
2018-11-07,1210.679
2018-11-08,1211.853
2018-11-09,1199.697
2018-11-12,1183.452
2018-11-13,1182.803
2018-11-14,1182.264
2018-11-15,1174.878
2018-11-16,1179.028
2018-11-19,1175.238
2018-11-20,1155.772
2018-11-21,1161.753
2018-11-22,1162.827
2018-11-23,1162.843
2018-11-26,1170.926
2018-11-27,1165.39
2018-11-28,1167.168
2018-11-29,1180.779
2018-11-30,1169.788
2018-12-03,1189.042
2018-12-04,1174.199
2018-12-05,1162.681
2018-12-06,1138.163
2018-12-07,1144.213
2018-12-10,1117.55
2018-12-11,1120.995
2018-12-12,1144.687
2018-12-13,1142.924
2018-12-14,1128.449
2018-12-17,1122.99
2018-12-18,1115.292
2018-12-19,1119.983
2018-12-20,1099.136
2018-12-21,1090.763
2018-12-24,1090.067
2018-12-25,1078.972
2018-12-26,1081.479
2018-12-27,1087.664
2018-12-28,1101.099
2018-12-31,1107.371
2019-01-01,1107.426
2019-01-02,1101.238
2019-01-03,1098.945
2019-01-04,1117.335
2019-01-07,1133.824
2019-01-08,1142.35
2019-01-09,1161.743
2019-01-10,1161.994
2019-01-11,1161.698
2019-01-14,1156.677
2019-01-15,1158.451
2019-01-16,1162.774
2019-01-17,1163.529
2019-01-18,1178.462
2019-01-21,1179.605
2019-01-22,1174.17
2019-01-23,1171.506
2019-01-24,1176.017
2019-01-25,1188.318
2019-01-28,1183.718
2019-01-29,1187.609
2019-01-30,1189.85
2019-01-31,1195.802
2019-02-01,1196.147
2019-02-04,1197.273
2019-02-05,1207.463
2019-02-06,1205.84
2019-02-07,1190.186
2019-02-08,1175.224
2019-02-11,1177.1
2019-02-12,1188.159
2019-02-13,1197.043
2019-02-14,1195.891
2019-02-15,1200.855
2019-02-18,1211.733
2019-02-19,1213.718
2019-02-20,1220.742
2019-02-21,1218.87
2019-02-22,1222.107
2019-02-25,1228.14
2019-02-26,1230.06
2019-02-27,1227.821
2019-02-28,1224.41
2019-03-01,1231.984
2019-03-04,1233.693
2019-03-05,1227.644
2019-03-06,1226.169
2019-03-07,1212.503
2019-03-08,1199.453
2019-03-11,1206.368
2019-03-12,1216.017
2019-03-13,1220.574
2019-03-14,1223.623
2019-03-15,1234.352
2019-03-18,1240.333
2019-03-19,1245.037
2019-03-20,1236.431
2019-03-21,1238.8
2019-03-22,1229.007
2019-03-25,1217.587
2019-03-26,1228.128
2019-03-27,1226.191
2019-03-28,1220.671
2019-03-29,1228.877
2019-04-01,1244.255
2019-04-02,1244.554
2019-04-03,1259.333
2019-04-04,1254.282
2019-04-05,1257.474
2019-04-08,1258.214
2019-04-09,1253.574
2019-04-10,1255.504
2019-04-11,1257.434
2019-04-12,1263.079
2019-04-15,1269.075
2019-04-16,1270.111
2019-04-17,1270.093
2019-04-18,1265.101
2019-04-19,1266.135
2019-04-22,1265.869
2019-04-23,1267.249
2019-04-24,1264.864
2019-04-25,1260.162
2019-04-26,1263.212
2019-04-29,1263.388
2019-04-30,1262.744
2019-05-01,1266.003
2019-05-02,1257.88
2019-05-03,1263.12
2019-05-06,1253.746
2019-05-07,1242.18
2019-05-08,1237.867
2019-05-09,1224.207
2019-05-10,1229.213
2019-05-13,1215.529
2019-05-14,1220.036
2019-05-15,1225.247
2019-05-16,1232.392
2019-05-17,1229.589
2019-05-20,1223.144
2019-05-21,1226.547
2019-05-22,1223.378
2019-05-23,1209.463
2019-05-24,1216.289
2019-05-27,1216.635
2019-05-28,1217.571
2019-05-29,1199.032
2019-05-30,1198.443
2019-05-31,1197.229
2019-06-03,1199.489
2019-06-04,1206.148
2019-06-05,1220.736
2019-06-06,1219.312
2019-06-07,1233.388
2019-06-10,1236.237
2019-06-11,1246.399
2019-06-12,1243.53
2019-06-13,1239.452
2019-06-14,1232.809
2019-06-17,1228.807
2019-06-18,1238.523
2019-06-19,1248.525
2019-06-20,1263.339
2019-06-21,1257.644
2019-06-24,1263.256
2019-06-25,1263.679
2019-06-26,1257.138
2019-06-27,1260.126
2019-06-28,1268.377
2019-07-01,1275.024
2019-07-02,1276.938
2019-07-03,1283.837
2019-07-04,1286.814
2019-07-05,1273.793
2019-07-08,1266.16
2019-07-09,1258.056
2019-07-10,1260.89
2019-07-11,1264.25
2019-07-12,1267.72
2019-07-15,1271.022
2019-07-16,1270.509
2019-07-17,1268.251
2019-07-18,1258.35
2019-07-19,1268.323
2019-07-22,1265.831
2019-07-23,1270.475
2019-07-24,1276.708
2019-07-25,1272.122
2019-07-26,1267.564
2019-07-29,1266.539
2019-07-30,1257.095
2019-07-31,1254.754
2019-08-01,1252.856
2019-08-02,1234.835
2019-08-05,1214.466
2019-08-06,1208.171
2019-08-07,1213.943
2019-08-08,1226.228
2019-08-09,1222.028
2019-08-12,1218.713
2019-08-13,1212.399
2019-08-14,1199.502
2019-08-15,1188.8
2019-08-16,1199.273
2019-08-19,1212.838
2019-08-20,1212.278
2019-08-21,1221.801
2019-08-22,1218.428
2019-08-23,1217.331
2019-08-26,1208.994
2019-08-27,1218.335
2019-08-28,1212.897
2019-08-29,1217.885
2019-08-30,1228.606
2019-09-02,1223.988
2019-09-03,1223.926
2019-09-04,1236.842
2019-09-05,1250.689
2019-09-06,1255.963
2019-09-09,1256.049
2019-09-10,1254.867
2019-09-11,1264.254
2019-09-12,1268.807
2019-09-13,1279.447
2019-09-16,1269.649
2019-09-17,1272.879
2019-09-18,1270.236
2019-09-19,1275.757
2019-09-20,1273.895
2019-09-23,1267.631
2019-09-24,1269.869
2019-09-25,1258.464
2019-09-26,1261.981
2019-09-27,1264.084
2019-09-30,1258.901
2019-10-01,1255.629
2019-10-02,1237.519
2019-10-03,1235.389
2019-10-04,1241.996
2019-10-07,1248.321
2019-10-08,1237.85
2019-10-09,1237.541
2019-10-10,1242.624
2019-10-11,1267.305
2019-10-14,1264.24
2019-10-15,1279.678
2019-10-16,1282.927
2019-10-17,1288.92
2019-10-18,1286.035
2019-10-21,1292.42
2019-10-22,1290.953
2019-10-23,1291.641
2019-10-24,1298.34
2019-10-25,1300.454
2019-10-28,1305.333
2019-10-29,1308.891
2019-10-30,1309.072
2019-10-31,1310.719
2019-11-01,1319.529
2019-11-04,1325.385
2019-11-05,1325.068
2019-11-06,1324.614
2019-11-07,1327.31
2019-11-08,1324.625
2019-11-11,1325.441
2019-11-12,1328.021
2019-11-13,1324.023
2019-11-14,1317.547
2019-11-15,1328.892
2019-11-18,1333.134
2019-11-19,1332.796
2019-11-20,1327.617
2019-11-21,1322.849
2019-11-22,1324.203
2019-11-25,1333.606
2019-11-26,1340.937
2019-11-27,1344.183
2019-11-28,1342.047
2019-11-29,1335.803
2019-12-02,1332.421
2019-12-03,1326.184
2019-12-04,1331.085
2019-12-05,1337.094
2019-12-06,1343.653
2019-12-09,1346.529
2019-12-10,1341.347
2019-12-11,1341.523
2019-12-12,1344.565
2019-12-13,1362.086
2019-12-16,1371.957
2019-12-17,1369.316
2019-12-18,1362.91
2019-12-19,1364.394
2019-12-20,1366.389
2019-12-23,1368.072
2019-12-24,1372.327
2019-12-25,1370.768
2019-12-26,1373.39
2019-12-27,1380.641
2019-12-30,1376.537
2019-12-31,1376.964
2020-01-01,1377.011
2020-01-02,1383.972
2020-01-03,1377.14
2020-01-06,1369.817
2020-01-07,1374.278
2020-01-08,1366.492
2020-01-09,1370.058
2020-01-10,1373.911
2020-01-13,1374.336
2020-01-14,1378.377
2020-01-15,1378.885
2020-01-16,1381.49
2020-01-17,1386.135
2020-01-20,1387.384
2020-01-21,1383.569
2020-01-22,1387.59
2020-01-23,1376.222
2020-01-24,1380.745
2020-01-27,1356.224
2020-01-28,1356.347
2020-01-29,1359.8
2020-01-30,1350.054
2020-01-31,1345.537
2020-02-03,1341.525
2020-02-04,1354.149
2020-02-05,1365.001
2020-02-06,1370.623
2020-02-07,1361.753
2020-02-10,1357.883
2020-02-11,1368.533
2020-02-12,1372.713
2020-02-13,1368.936
2020-02-14,1369.039
2020-02-17,1366.338
2020-02-18,1358.699
2020-02-19,1362.395
2020-02-20,1354.427
2020-02-21,1352.775
2020-02-24,1319.991
2020-02-25,1295.316
2020-02-26,1286.062
2020-02-27,1258.002
2020-02-28,1220.577
2020-03-02,1232.915
2020-03-03,1249.834
2020-03-04,1254.523
2020-03-05,1250.374
2020-03-06,1222.184
2020-03-09,1151.617
2020-03-10,1139.419
2020-03-11,1113.125
2020-03-12,993.961
2020-03-13,985.857
2020-03-16,936.577
2020-03-17,935.91
2020-03-18,894.253
2020-03-19,897.058
2020-03-20,905.863
2020-03-23,872.851
2020-03-24,939.59
2020-03-25,981.388
2020-03-26,1018.834
2020-03-27,1009.242
2020-03-30,1013.176
2020-03-31,1017.069
2020-04-01,988.795
2020-04-02,978.028
2020-04-03,962.005
2020-04-06,996.355
2020-04-07,1028.919
2020-04-08,1039.011
2020-04-09,1061.329
2020-04-10,1063.238
2020-04-13,1060.181
2020-04-14,1076.297
2020-04-15,1047.213
2020-04-16,1040.183
2020-04-17,1070.548
2020-04-20,1069.413
2020-04-21,1041.518
2020-04-22,1049.505
2020-04-23,1065.208
2020-04-24,1057.411
2020-04-27,1081.024
2020-04-28,1095.57
2020-04-29,1116.33
2020-04-30,1113.341
2020-05-01,1098.76
2020-05-04,1076.299
2020-05-05,1090.384
2020-05-06,1088.141
2020-05-07,1095.319
2020-05-08,1118.889
2020-05-11,1115.497
2020-05-12,1117.267
2020-05-13,1099.644
2020-05-14,1073.236
2020-05-15,1081.033
2020-05-18,1110.632
2020-05-19,1121.548
2020-05-20,1134.155
2020-05-21,1126.741
2020-05-22,1120.623
2020-05-25,1138.036
2020-05-26,1168.695
2020-05-27,1164.864
2020-05-28,1187.443
2020-05-29,1179.603
