Date,NEW ZEALAND VALUE Standard (Large+Mid Cap)
2005-11-09,245.979
2005-11-10,246.669
2005-11-11,245.766
2005-11-14,245.707
2005-11-15,249.597
2005-11-16,252.868
2005-11-17,253.78
2005-11-18,253.378
2005-11-21,255.866
2005-11-22,254.685
2005-11-23,255.104
2005-11-24,256.797
2005-11-25,257.472
2005-11-28,257.041
2005-11-29,256.876
2005-11-30,256.05
2005-12-01,254.424
2005-12-02,257.926
2005-12-05,258.152
2005-12-06,256.236
2005-12-07,252.279
2005-12-08,250.775
2005-12-09,247.837
2005-12-12,249.181
2005-12-13,249.439
2005-12-14,249.725
2005-12-15,248.405
2005-12-16,253.094
2005-12-19,256.206
2005-12-20,253.238
2005-12-21,250.981
2005-12-22,246.67
2005-12-23,247.103
2005-12-26,247.103
2005-12-27,248.04
2005-12-28,254.609
2005-12-29,256.604
2005-12-30,256.585
2006-01-02,256.585
2006-01-03,256.698
2006-01-04,258.016
2006-01-05,258.823
2006-01-06,258.41
2006-01-09,259.054
2006-01-10,257.876
2006-01-11,258.551
2006-01-12,256.441
2006-01-13,255.338
2006-01-16,253.363
2006-01-17,252.087
2006-01-18,250.33
2006-01-19,250.177
2006-01-20,245.824
2006-01-23,243.211
2006-01-24,243.596
2006-01-25,245.714
2006-01-26,245.895
2006-01-27,247.29
2006-01-30,245.662
2006-01-31,246.143
2006-02-01,246.962
2006-02-02,253.75
2006-02-03,250.38
2006-02-06,248.884
2006-02-07,246.787
2006-02-08,241.834
2006-02-09,242.086
2006-02-10,241.576
2006-02-13,240.32
2006-02-14,237.079
2006-02-15,236.701
2006-02-16,230.715
2006-02-17,234.099
2006-02-20,237.737
2006-02-21,231.216
2006-02-22,230.812
2006-02-23,229.613
2006-02-24,230.108
2006-02-27,230.372
2006-02-28,234.133
2006-03-01,233.248
2006-03-02,233.704
2006-03-03,234.315
2006-03-06,234.849
2006-03-07,234.916
2006-03-08,233.803
2006-03-09,234.674
2006-03-10,232.285
2006-03-13,234.269
2006-03-14,236.741
2006-03-15,238.455
2006-03-16,233.828
2006-03-17,230.568
2006-03-20,225.933
2006-03-21,222.557
2006-03-22,225.982
2006-03-23,224.492
2006-03-24,220.008
2006-03-27,221.506
2006-03-28,224.837
2006-03-29,221.856
2006-03-30,225.102
2006-03-31,228.807
2006-04-03,230.43
2006-04-04,230.56
2006-04-05,235.983
2006-04-06,238.443
2006-04-07,239.896
2006-04-10,237.533
2006-04-11,234.955
2006-04-12,239.236
2006-04-13,237.867
2006-04-14,237.867
2006-04-17,239.982
2006-04-18,239.626
2006-04-19,239.939
2006-04-20,232.112
2006-04-21,234.843
2006-04-24,236.657
2006-04-25,234.258
2006-04-26,240.848
2006-04-27,241.322
2006-04-28,246.301
2006-05-01,247.878
2006-05-02,244.779
2006-05-03,242.286
2006-05-04,227.956
2006-05-05,216.648
2006-05-08,220.39
2006-05-09,216.23
2006-05-10,211.518
2006-05-11,211.331
2006-05-12,208.919
2006-05-15,201.57
2006-05-16,199.858
2006-05-17,200.643
2006-05-18,204.336
2006-05-19,208.725
2006-05-22,205.95
2006-05-23,201.564
2006-05-24,208.409
2006-05-25,208.932
2006-05-26,208.185
2006-05-29,210.345
2006-05-30,210.653
2006-05-31,209.012
2006-06-01,210.01
2006-06-02,210.929
2006-06-05,210.979
2006-06-06,205.865
2006-06-07,210.66
2006-06-08,208.433
2006-06-09,207.212
2006-06-12,205.109
2006-06-13,202.013
2006-06-14,200.082
2006-06-15,195.6
2006-06-16,196.559
2006-06-19,196.084
2006-06-20,195.252
2006-06-21,192.273
2006-06-22,193.971
2006-06-23,191.307
2006-06-26,190.632
2006-06-27,192.43
2006-06-28,185.968
2006-06-29,186.88
2006-06-30,191.441
2006-07-03,192.213
2006-07-04,192.358
2006-07-05,190.208
2006-07-06,189.123
2006-07-07,193.53
2006-07-10,194.405
2006-07-11,198.587
2006-07-12,200.506
2006-07-13,202.627
2006-07-14,198.213
2006-07-17,197.222
2006-07-18,195.088
2006-07-19,192.386
2006-07-20,191.868
2006-07-21,192.778
2006-07-24,192.231
2006-07-25,195.388
2006-07-26,193.915
2006-07-27,192.39
2006-07-28,190.384
2006-07-31,192.99
2006-08-01,194.294
2006-08-02,195.81
2006-08-03,197.744
2006-08-04,195.798
2006-08-07,193.793
2006-08-08,195.879
2006-08-09,196.898
2006-08-10,196.515
2006-08-11,197.097
2006-08-14,194.134
2006-08-15,196.55
2006-08-16,199.187
2006-08-17,197.937
2006-08-18,195.522
2006-08-21,193.841
2006-08-22,195.272
2006-08-23,198.442
2006-08-24,198.424
2006-08-25,201.35
2006-08-28,198.421
2006-08-29,201.467
2006-08-30,205.786
2006-08-31,212.373
2006-09-01,214.357
2006-09-04,214.347
2006-09-05,214.262
2006-09-06,211.993
2006-09-07,211.869
2006-09-08,209.216
2006-09-11,211.009
2006-09-12,212.193
2006-09-13,213.712
2006-09-14,218.553
2006-09-15,222.87
2006-09-18,224.103
2006-09-19,224.355
2006-09-20,219.933
2006-09-21,219.939
2006-09-22,215.185
2006-09-25,218.746
2006-09-26,222.898
2006-09-27,223.318
2006-09-28,222.151
2006-09-29,220.015
2006-10-02,221.96
2006-10-03,222.32
2006-10-04,220.667
2006-10-05,221.284
2006-10-06,217.477
2006-10-09,215.786
2006-10-10,216.296
2006-10-11,218.612
2006-10-12,217.982
2006-10-13,219.612
2006-10-16,222.847
2006-10-17,225.508
2006-10-18,224.142
2006-10-19,229.392
2006-10-20,230.42
2006-10-23,229.159
2006-10-24,227.087
2006-10-25,226.968
2006-10-26,229.017
2006-10-27,231.635
2006-10-30,238.198
2006-10-31,240.929
2006-11-01,242.675
2006-11-02,237.577
2006-11-03,241.03
2006-11-06,242.882
2006-11-07,246.926
2006-11-08,242.699
2006-11-09,237.362
2006-11-10,236.994
2006-11-13,233.529
2006-11-14,236.043
2006-11-15,233.886
2006-11-16,232.499
2006-11-17,231.217
2006-11-20,231.922
2006-11-21,232.237
2006-11-22,233.567
2006-11-23,237.636
2006-11-24,236.742
2006-11-27,235.935
2006-11-28,239.675
2006-11-29,242.233
2006-11-30,247.148
2006-12-01,244.594
2006-12-04,243.039
2006-12-05,245.268
2006-12-06,244.642
2006-12-07,245.007
2006-12-08,252.079
2006-12-11,251.256
2006-12-12,255.721
2006-12-13,257.255
2006-12-14,256.86
2006-12-15,261.106
2006-12-18,261.985
2006-12-19,262.817
2006-12-20,266.796
2006-12-21,267.049
2006-12-22,267.281
2006-12-25,267.281
2006-12-26,267.185
2006-12-27,267.419
2006-12-28,271.174
2006-12-29,270.706
2007-01-01,270.706
2007-01-02,271.704
2007-01-03,270.841
2007-01-04,263.64
2007-01-05,260.244
2007-01-08,258.116
2007-01-09,261.332
2007-01-10,262.703
2007-01-11,263.75
2007-01-12,263.848
2007-01-15,270.351
2007-01-16,268.311
2007-01-17,266.037
2007-01-18,269.4
2007-01-19,269.426
2007-01-22,275.199
2007-01-23,277.256
2007-01-24,276.626
2007-01-25,279.047
2007-01-26,276.363
2007-01-29,278.071
2007-01-30,272.441
2007-01-31,270.867
2007-02-01,266.929
2007-02-02,263.242
2007-02-05,263.241
2007-02-06,261.699
2007-02-07,270.119
2007-02-08,266.824
2007-02-09,266.753
2007-02-12,266.88
2007-02-13,269.709
2007-02-14,274.549
2007-02-15,277.478
2007-02-16,275.901
2007-02-19,273.606
2007-02-20,272.434
2007-02-21,272.816
2007-02-22,269.363
2007-02-23,273.678
2007-02-26,277.142
2007-02-27,274.559
2007-02-28,268.962
2007-03-01,265.008
2007-03-02,269.624
2007-03-05,261.07
2007-03-06,261.346
2007-03-07,263.339
2007-03-08,264.76
2007-03-09,266.284
2007-03-12,269.268
2007-03-13,271.988
2007-03-14,263.707
2007-03-15,263.3
2007-03-16,263.062
2007-03-19,265.282
2007-03-20,263.214
2007-03-21,265.678
2007-03-22,274.151
2007-03-23,271.598
2007-03-26,278.018
2007-03-27,280.746
2007-03-28,275.844
2007-03-29,276.099
2007-03-30,275.893
2007-04-02,282.391
2007-04-03,286.266
2007-04-04,284.128
2007-04-05,284.195
2007-04-06,284.195
2007-04-09,282.781
2007-04-10,284.394
2007-04-11,281.739
2007-04-12,287.484
2007-04-13,287.843
2007-04-16,291.853
2007-04-17,293.339
2007-04-18,295.318
2007-04-19,294.237
2007-04-20,295.767
2007-04-23,297.908
2007-04-24,292.217
2007-04-25,293.555
2007-04-26,289.344
2007-04-27,290.763
2007-04-30,292.159
2007-05-01,293.367
2007-05-02,291.856
2007-05-03,291.905
2007-05-04,292.749
2007-05-07,291.798
2007-05-08,292.775
2007-05-09,289.889
2007-05-10,293.645
2007-05-11,292.534
2007-05-14,294.521
2007-05-15,291.476
2007-05-16,291.644
2007-05-17,293.73
2007-05-18,295.204
2007-05-21,294.978
2007-05-22,292.787
2007-05-23,297.527
2007-05-24,298.432
2007-05-25,298.439
2007-05-28,298.97
2007-05-29,299.704
2007-05-30,297.649
2007-05-31,302.619
2007-06-01,303.145
2007-06-04,304.696
2007-06-05,306.958
2007-06-06,305.873
2007-06-07,303.524
2007-06-08,298.052
2007-06-11,293.233
2007-06-12,297.882
2007-06-13,294.763
2007-06-14,296.411
2007-06-15,298.782
2007-06-18,306.377
2007-06-19,306.873
2007-06-20,312.078
2007-06-21,307.554
2007-06-22,307.455
2007-06-25,306.701
2007-06-26,304.541
2007-06-27,297.051
2007-06-28,301.922
2007-06-29,308.997
2007-07-02,309.483
2007-07-03,313.572
2007-07-04,313.78
2007-07-05,316.513
2007-07-06,314.215
2007-07-09,312.0
2007-07-10,313.129
2007-07-11,312.253
2007-07-12,314.365
2007-07-13,316.561
2007-07-16,318.635
2007-07-17,322.137
2007-07-18,325.325
2007-07-19,328.529
2007-07-20,332.9
2007-07-23,333.287
2007-07-24,335.935
2007-07-25,333.496
2007-07-26,327.011
2007-07-27,310.033
2007-07-30,305.028
2007-07-31,302.8
2007-08-01,297.045
2007-08-02,297.915
2007-08-03,289.617
2007-08-06,287.941
2007-08-07,290.467
2007-08-08,289.652
2007-08-09,286.387
2007-08-10,280.688
2007-08-13,275.025
2007-08-14,272.33
2007-08-15,265.724
2007-08-16,248.837
2007-08-17,244.213
2007-08-20,253.43
2007-08-21,258.915
2007-08-22,260.909
2007-08-23,269.15
2007-08-24,267.181
2007-08-27,269.374
2007-08-28,265.118
2007-08-29,265.922
2007-08-30,268.608
2007-08-31,269.168
2007-09-03,272.845
2007-09-04,274.282
2007-09-05,269.424
2007-09-06,268.596
2007-09-07,268.791
2007-09-10,270.353
2007-09-11,276.604
2007-09-12,278.862
2007-09-13,279.195
2007-09-14,276.765
2007-09-17,276.316
2007-09-18,272.213
2007-09-19,284.612
2007-09-20,292.992
2007-09-21,291.861
2007-09-24,292.974
2007-09-25,291.922
2007-09-26,299.877
2007-09-27,301.067
2007-09-28,305.393
2007-10-01,310.875
2007-10-02,314.186
2007-10-03,313.924
2007-10-04,311.156
2007-10-05,312.666
2007-10-08,315.09
2007-10-09,311.849
2007-10-10,311.649
2007-10-11,314.705
2007-10-12,312.884
2007-10-15,313.771
2007-10-16,302.965
2007-10-17,308.174
2007-10-18,309.534
2007-10-19,309.128
2007-10-22,305.766
2007-10-23,306.709
2007-10-24,307.284
2007-10-25,307.999
2007-10-26,303.54
2007-10-29,302.337
2007-10-30,301.617
2007-10-31,303.887
2007-11-01,299.655
2007-11-02,292.754
2007-11-05,295.01
2007-11-06,299.36
2007-11-07,312.291
2007-11-08,310.221
2007-11-09,299.913
2007-11-12,288.822
2007-11-13,295.283
2007-11-14,300.517
2007-11-15,294.137
2007-11-16,294.759
2007-11-19,296.4
2007-11-20,296.647
2007-11-21,290.615
2007-11-22,288.799
2007-11-23,291.675
2007-11-26,296.491
2007-11-27,300.016
2007-11-28,301.107
2007-11-29,299.918
2007-11-30,300.662
2007-12-03,303.455
2007-12-04,300.619
2007-12-05,299.223
2007-12-06,301.98
2007-12-07,312.517
2007-12-10,310.235
2007-12-11,310.625
2007-12-12,313.214
2007-12-13,307.396
2007-12-14,303.917
2007-12-17,292.654
2007-12-18,294.818
2007-12-19,293.607
2007-12-20,294.471
2007-12-21,304.463
2007-12-24,308.403
2007-12-25,308.403
2007-12-26,309.509
2007-12-27,311.04
2007-12-28,308.812
2007-12-31,305.1
2008-01-01,305.1
2008-01-02,306.072
2008-01-03,306.841
2008-01-04,301.948
2008-01-07,293.742
2008-01-08,295.293
2008-01-09,296.16
2008-01-10,300.24
2008-01-11,298.097
2008-01-14,298.629
2008-01-15,295.914
2008-01-16,287.182
2008-01-17,287.432
2008-01-18,281.094
2008-01-21,272.439
2008-01-22,274.592
2008-01-23,272.955
2008-01-24,279.811
2008-01-25,284.022
2008-01-28,286.98
2008-01-29,286.168
2008-01-30,286.475
2008-01-31,285.948
2008-02-01,294.838
2008-02-04,296.799
2008-02-05,291.278
2008-02-06,291.39
2008-02-07,292.708
2008-02-08,284.038
2008-02-11,282.139
2008-02-12,287.225
2008-02-13,282.246
2008-02-14,287.126
2008-02-15,285.751
2008-02-18,296.495
2008-02-19,298.15
2008-02-20,294.821
2008-02-21,297.068
2008-02-22,295.84
2008-02-25,296.082
2008-02-26,285.193
2008-02-27,289.819
2008-02-28,289.386
2008-02-29,282.559
2008-03-03,285.558
2008-03-04,277.981
2008-03-05,280.298
2008-03-06,279.71
2008-03-07,276.148
2008-03-10,278.914
2008-03-11,282.469
2008-03-12,281.69
2008-03-13,290.484
2008-03-14,281.629
2008-03-17,274.421
2008-03-18,282.366
2008-03-19,283.593
2008-03-20,271.158
2008-03-21,271.158
2008-03-24,274.17
2008-03-25,274.738
2008-03-26,273.178
2008-03-27,269.475
2008-03-28,270.962
2008-03-31,265.943
2008-04-01,269.554
2008-04-02,275.025
2008-04-03,277.523
2008-04-04,279.607
2008-04-07,285.884
2008-04-08,278.742
2008-04-09,273.403
2008-04-10,271.292
2008-04-11,257.265
2008-04-14,257.306
2008-04-15,260.947
2008-04-16,262.549
2008-04-17,261.626
2008-04-18,261.95
2008-04-21,269.163
2008-04-22,270.559
2008-04-23,274.176
2008-04-24,266.805
2008-04-25,265.333
2008-04-28,268.29
2008-04-29,257.331
2008-04-30,262.841
2008-05-01,264.942
2008-05-02,271.265
2008-05-05,276.222
2008-05-06,277.897
2008-05-07,268.821
2008-05-08,271.416
2008-05-09,263.191
2008-05-12,269.792
2008-05-13,269.61
2008-05-14,265.918
2008-05-15,260.668
2008-05-16,272.514
2008-05-19,272.389
2008-05-20,272.434
2008-05-21,272.483
2008-05-22,274.619
2008-05-23,275.465
2008-05-26,277.347
2008-05-27,276.456
2008-05-28,275.351
2008-05-29,275.415
2008-05-30,280.393
2008-06-02,280.823
2008-06-03,267.74
2008-06-04,273.378
2008-06-05,265.959
2008-06-06,263.373
2008-06-09,259.994
2008-06-10,256.471
2008-06-11,253.971
2008-06-12,247.904
2008-06-13,248.765
2008-06-16,250.41
2008-06-17,253.571
2008-06-18,252.523
2008-06-19,254.713
2008-06-20,247.414
2008-06-23,248.189
2008-06-24,244.774
2008-06-25,240.836
2008-06-26,242.224
2008-06-27,239.338
2008-06-30,238.445
2008-07-01,230.357
2008-07-02,228.72
2008-07-03,220.829
2008-07-04,229.667
2008-07-07,224.547
2008-07-08,230.88
2008-07-09,236.639
2008-07-10,227.578
2008-07-11,229.15
2008-07-14,224.855
2008-07-15,225.92
2008-07-16,228.437
2008-07-17,231.619
2008-07-18,232.074
2008-07-21,230.715
2008-07-22,228.663
2008-07-23,231.155
2008-07-24,229.571
2008-07-25,229.632
2008-07-28,234.788
2008-07-29,230.706
2008-07-30,235.89
2008-07-31,242.479
2008-08-01,233.096
2008-08-04,238.746
2008-08-05,232.12
2008-08-06,232.173
2008-08-07,231.75
2008-08-08,214.049
2008-08-11,211.644
2008-08-12,208.392
2008-08-13,210.765
2008-08-14,208.266
2008-08-15,207.439
2008-08-18,211.052
2008-08-19,208.192
2008-08-20,212.171
2008-08-21,215.25
2008-08-22,211.054
2008-08-25,216.561
2008-08-26,209.999
2008-08-27,208.904
2008-08-28,210.867
2008-08-29,212.663
2008-09-01,211.281
2008-09-02,211.038
2008-09-03,206.098
2008-09-04,202.964
2008-09-05,198.852
2008-09-08,202.367
2008-09-09,198.428
2008-09-10,194.612
2008-09-11,186.898
2008-09-12,191.205
2008-09-15,186.814
2008-09-16,178.105
2008-09-17,180.747
2008-09-18,178.736
2008-09-19,181.755
2008-09-22,190.677
2008-09-23,187.738
2008-09-24,190.394
2008-09-25,187.164
2008-09-26,183.25
2008-09-29,183.886
2008-09-30,176.955
2008-10-01,185.935
2008-10-02,189.177
2008-10-03,185.443
2008-10-06,168.564
2008-10-07,167.543
2008-10-08,153.666
2008-10-09,157.203
2008-10-10,144.235
2008-10-13,143.193
2008-10-14,156.969
2008-10-15,148.523
2008-10-16,133.536
2008-10-17,141.981
2008-10-20,151.381
2008-10-21,149.591
2008-10-22,142.888
2008-10-23,133.919
2008-10-24,126.517
2008-10-27,123.115
2008-10-28,122.535
2008-10-29,128.036
2008-10-30,132.235
2008-10-31,134.235
2008-11-03,140.249
2008-11-04,141.304
2008-11-05,142.598
2008-11-06,134.562
2008-11-07,131.128
2008-11-10,139.169
2008-11-11,133.319
2008-11-12,130.581
2008-11-13,129.398
2008-11-14,132.019
2008-11-17,129.088
2008-11-18,125.515
2008-11-19,125.443
2008-11-20,118.197
2008-11-21,114.225
2008-11-24,118.33
2008-11-25,121.46
2008-11-26,125.012
2008-11-27,127.476
2008-11-28,129.587
2008-12-01,122.636
2008-12-02,120.833
2008-12-03,126.161
2008-12-04,124.966
2008-12-05,120.423
2008-12-08,122.933
2008-12-09,125.124
2008-12-10,128.312
2008-12-11,131.144
2008-12-12,125.759
2008-12-15,129.974
2008-12-16,134.68
2008-12-17,139.71
2008-12-18,142.284
2008-12-19,132.002
2008-12-22,132.455
2008-12-23,129.857
2008-12-24,130.843
2008-12-25,130.843
2008-12-26,131.093
2008-12-29,131.687
2008-12-30,128.754
2008-12-31,133.77
2009-01-01,133.77
2009-01-02,133.918
2009-01-05,135.734
2009-01-06,138.81
2009-01-07,140.032
2009-01-08,141.526
2009-01-09,142.406
2009-01-12,141.396
2009-01-13,136.407
2009-01-14,131.538
2009-01-15,124.524
2009-01-16,127.865
2009-01-19,127.138
2009-01-20,125.58
2009-01-21,124.926
2009-01-22,128.278
2009-01-23,127.655
2009-01-26,128.038
2009-01-27,130.923
2009-01-28,132.046
2009-01-29,130.432
2009-01-30,128.428
2009-02-02,127.715
2009-02-03,128.417
2009-02-04,128.504
2009-02-05,130.755
2009-02-06,133.923
2009-02-09,138.166
2009-02-10,133.654
2009-02-11,129.035
2009-02-12,130.472
2009-02-13,133.996
2009-02-16,124.819
2009-02-17,123.009
2009-02-18,120.295
2009-02-19,121.975
2009-02-20,117.394
2009-02-23,117.123
2009-02-24,117.378
2009-02-25,120.344
2009-02-26,118.184
2009-02-27,116.041
2009-03-02,111.918
2009-03-03,110.811
2009-03-04,116.956
2009-03-05,120.036
2009-03-06,117.031
2009-03-09,113.841
2009-03-10,115.631
2009-03-11,118.182
2009-03-12,119.221
2009-03-13,122.099
2009-03-16,122.361
2009-03-17,125.14
2009-03-18,129.401
2009-03-19,140.155
2009-03-20,136.756
2009-03-23,138.341
2009-03-24,139.124
2009-03-25,139.166
2009-03-26,140.269
2009-03-27,139.358
2009-03-30,139.392
2009-03-31,136.376
2009-04-01,136.584
2009-04-02,140.93
2009-04-03,142.413
2009-04-06,149.049
2009-04-07,147.787
2009-04-08,141.944
2009-04-09,143.952
2009-04-10,143.952
2009-04-13,144.965
2009-04-14,147.569
2009-04-15,145.341
2009-04-16,148.536
2009-04-17,151.588
2009-04-20,145.581
2009-04-21,145.281
2009-04-22,144.839
2009-04-23,147.947
2009-04-24,150.84
2009-04-27,151.296
2009-04-28,152.77
2009-04-29,156.899
2009-04-30,162.086
2009-05-01,154.742
2009-05-04,162.574
2009-05-05,165.747
2009-05-06,166.551
2009-05-07,170.807
2009-05-08,168.318
2009-05-11,165.327
2009-05-12,163.395
2009-05-13,162.182
2009-05-14,158.218
2009-05-15,158.877
2009-05-18,158.305
2009-05-19,161.494
2009-05-20,164.686
2009-05-21,161.188
2009-05-22,165.264
2009-05-25,160.263
2009-05-26,165.924
2009-05-27,168.891
2009-05-28,164.363
2009-05-29,169.958
2009-06-01,171.962
2009-06-02,181.925
2009-06-03,177.574
2009-06-04,173.898
2009-06-05,176.331
2009-06-08,168.795
2009-06-09,172.753
2009-06-10,175.103
2009-06-11,174.811
2009-06-12,174.431
2009-06-15,174.988
2009-06-16,172.407
2009-06-17,169.608
2009-06-18,178.683
2009-06-19,175.782
2009-06-22,174.014
2009-06-23,172.704
2009-06-24,173.766
2009-06-25,176.448
2009-06-26,177.639
2009-06-29,182.385
2009-06-30,183.211
2009-07-01,180.605
2009-07-02,174.034
2009-07-03,176.128
2009-07-06,174.368
2009-07-07,177.397
2009-07-08,179.884
2009-07-09,175.966
2009-07-10,174.673
2009-07-13,174.166
2009-07-14,176.173
2009-07-15,179.503
2009-07-16,182.659
2009-07-17,183.053
2009-07-20,186.542
2009-07-21,191.298
2009-07-22,192.971
2009-07-23,195.17
2009-07-24,194.168
2009-07-27,197.333
2009-07-28,199.249
2009-07-29,193.237
2009-07-30,193.482
2009-07-31,193.352
2009-08-03,200.375
2009-08-04,202.552
2009-08-05,203.359
2009-08-06,196.911
2009-08-07,198.489
2009-08-10,196.607
2009-08-11,191.926
2009-08-12,199.35
2009-08-13,206.571
2009-08-14,204.682
2009-08-17,196.061
2009-08-18,198.123
2009-08-19,198.377
2009-08-20,197.291
2009-08-21,198.134
2009-08-24,203.441
2009-08-25,204.819
2009-08-26,204.063
2009-08-27,201.289
2009-08-28,209.48
2009-08-31,205.39
2009-09-01,200.721
2009-09-02,197.785
2009-09-03,203.645
2009-09-04,207.018
2009-09-07,213.025
2009-09-08,211.26
2009-09-09,210.926
2009-09-10,211.431
2009-09-11,214.479
2009-09-14,211.757
2009-09-15,209.943
2009-09-16,215.183
2009-09-17,220.447
2009-09-18,215.281
2009-09-21,211.661
2009-09-22,216.719
2009-09-23,217.716
2009-09-24,215.894
2009-09-25,214.211
2009-09-28,217.482
2009-09-29,217.148
2009-09-30,220.678
2009-10-01,223.805
2009-10-02,217.498
2009-10-05,217.366
2009-10-06,220.875
2009-10-07,214.795
2009-10-08,221.552
2009-10-09,217.431
2009-10-12,217.924
2009-10-13,215.81
2009-10-14,218.933
2009-10-15,217.896
2009-10-16,217.377
2009-10-19,221.137
2009-10-20,224.441
2009-10-21,224.878
2009-10-22,220.368
2009-10-23,221.846
2009-10-26,220.172
2009-10-27,217.26
2009-10-28,216.534
2009-10-29,218.239
2009-10-30,213.682
2009-11-02,210.802
2009-11-03,208.392
2009-11-04,211.178
2009-11-05,205.761
2009-11-06,210.155
2009-11-09,214.86
2009-11-10,213.567
2009-11-11,215.403
2009-11-12,215.748
2009-11-13,217.349
2009-11-16,218.874
2009-11-17,214.85
2009-11-18,217.657
2009-11-19,212.43
2009-11-20,209.404
2009-11-23,211.646
2009-11-24,207.159
2009-11-25,207.598
2009-11-26,203.208
2009-11-27,200.11
2009-11-30,206.084
2009-12-01,210.458
2009-12-02,210.085
2009-12-03,208.985
2009-12-04,203.831
2009-12-07,198.659
2009-12-08,198.537
2009-12-09,198.912
2009-12-10,206.779
2009-12-11,202.274
2009-12-14,201.346
2009-12-15,202.111
2009-12-16,203.183
2009-12-17,199.77
2009-12-18,203.657
2009-12-21,201.681
2009-12-22,201.277
2009-12-23,205.585
2009-12-24,203.566
2009-12-25,203.566
2009-12-28,204.636
2009-12-29,212.596
2009-12-30,211.084
2009-12-31,213.308
2010-01-01,213.308
2010-01-04,215.14
2010-01-05,219.989
2010-01-06,218.865
2010-01-07,217.998
2010-01-08,222.964
2010-01-11,225.047
2010-01-12,224.72
2010-01-13,222.844
2010-01-14,222.539
2010-01-15,220.08
2010-01-18,219.173
2010-01-19,214.659
2010-01-20,209.75
2010-01-21,208.504
2010-01-22,204.022
2010-01-25,204.266
2010-01-26,206.108
2010-01-27,204.96
2010-01-28,203.807
2010-01-29,200.223
2010-02-01,199.298
2010-02-02,199.123
2010-02-03,197.159
2010-02-04,195.22
2010-02-05,187.807
2010-02-08,187.284
2010-02-09,186.277
2010-02-10,187.95
2010-02-11,189.419
2010-02-12,188.972
2010-02-15,189.942
2010-02-16,194.118
2010-02-17,198.259
2010-02-18,198.915
2010-02-19,195.216
2010-02-22,197.719
2010-02-23,194.121
2010-02-24,194.35
2010-02-25,192.59
2010-02-26,195.771
2010-03-01,191.863
2010-03-02,191.524
2010-03-03,193.046
2010-03-04,194.098
2010-03-05,195.922
2010-03-08,196.957
2010-03-09,195.248
2010-03-10,199.381
2010-03-11,196.429
2010-03-12,196.925
2010-03-15,195.89
2010-03-16,195.31
2010-03-17,196.274
2010-03-18,198.111
2010-03-19,195.171
2010-03-22,196.23
2010-03-23,195.718
2010-03-24,193.817
2010-03-25,196.549
2010-03-26,194.831
2010-03-29,196.736
2010-03-30,197.949
2010-03-31,198.386
2010-04-01,198.646
2010-04-02,198.646
2010-04-05,197.929
2010-04-06,201.735
2010-04-07,204.604
2010-04-08,201.471
2010-04-09,203.823
2010-04-12,202.316
2010-04-13,200.902
2010-04-14,205.801
2010-04-15,203.099
2010-04-16,202.385
2010-04-19,200.332
2010-04-20,200.824
2010-04-21,200.693
2010-04-22,201.501
2010-04-23,203.086
2010-04-26,206.119
2010-04-27,203.775
2010-04-28,203.446
2010-04-29,205.008
2010-04-30,206.588
2010-05-03,205.721
2010-05-04,205.461
2010-05-05,200.285
2010-05-06,199.303
2010-05-07,194.111
2010-05-10,196.021
2010-05-11,194.013
2010-05-12,192.771
2010-05-13,195.864
2010-05-14,195.757
2010-05-17,190.21
2010-05-18,190.251
2010-05-19,181.647
2010-05-20,178.927
2010-05-21,177.095
2010-05-24,177.097
2010-05-25,167.202
2010-05-26,172.239
2010-05-27,177.098
2010-05-28,175.473
2010-05-31,177.147
2010-06-01,178.278
2010-06-02,175.115
2010-06-03,175.035
2010-06-04,174.586
2010-06-07,171.22
2010-06-08,167.224
2010-06-09,170.574
2010-06-10,176.44
2010-06-11,180.427
2010-06-14,182.053
2010-06-15,181.259
2010-06-16,183.858
2010-06-17,182.124
2010-06-18,185.205
2010-06-21,190.243
2010-06-22,186.586
2010-06-23,189.562
2010-06-24,188.807
2010-06-25,188.772
2010-06-28,184.549
2010-06-29,180.223
2010-06-30,177.714
2010-07-01,173.207
2010-07-02,174.936
2010-07-05,172.818
2010-07-06,176.055
2010-07-07,178.995
2010-07-08,182.012
2010-07-09,184.722
2010-07-12,187.1
2010-07-13,188.893
2010-07-14,191.617
2010-07-15,187.341
2010-07-16,184.028
2010-07-19,180.17
2010-07-20,185.816
2010-07-21,189.539
2010-07-22,190.147
2010-07-23,192.028
2010-07-26,194.043
2010-07-27,192.66
2010-07-28,192.223
2010-07-29,193.25
2010-07-30,193.138
2010-08-02,195.976
2010-08-03,197.598
2010-08-04,196.923
2010-08-05,194.8
2010-08-06,196.031
2010-08-09,199.134
2010-08-10,195.914
2010-08-11,193.001
2010-08-12,188.894
2010-08-13,191.119
2010-08-16,190.097
2010-08-17,190.578
2010-08-18,193.695
2010-08-19,194.226
2010-08-20,186.858
2010-08-23,191.404
2010-08-24,189.806
2010-08-25,184.604
2010-08-26,189.607
2010-08-27,188.926
2010-08-30,193.052
2010-08-31,190.425
2010-09-01,196.904
2010-09-02,198.051
2010-09-03,200.284
2010-09-06,206.081
2010-09-07,208.308
2010-09-08,208.92
2010-09-09,203.813
2010-09-10,205.784
2010-09-13,210.166
2010-09-14,211.081
2010-09-15,210.184
2010-09-16,207.372
2010-09-17,208.102
2010-09-20,209.99
