Date,ISRAEL SMID GROWTH SMID (Small+Mid Cap)
2007-04-09,930.535
2007-04-10,943.553
2007-04-11,945.984
2007-04-12,945.678
2007-04-13,944.164
2007-04-16,966.866
2007-04-17,967.207
2007-04-18,969.709
2007-04-19,967.306
2007-04-20,966.994
2007-04-23,974.499
2007-04-24,976.469
2007-04-25,991.785
2007-04-26,1007.108
2007-04-27,1010.231
2007-04-30,991.685
2007-05-01,1002.138
2007-05-02,996.353
2007-05-03,1003.421
2007-05-04,1005.514
2007-05-07,1019.103
2007-05-08,1006.676
2007-05-09,1007.505
2007-05-10,1004.049
2007-05-11,1002.764
2007-05-14,1004.533
2007-05-15,999.413
2007-05-16,995.138
2007-05-17,987.058
2007-05-18,981.48
2007-05-21,988.663
2007-05-22,997.422
2007-05-23,997.965
2007-05-24,989.786
2007-05-25,990.03
2007-05-28,991.736
2007-05-29,1003.143
2007-05-30,995.278
2007-05-31,1000.0
2007-06-01,1001.012
2007-06-04,1004.963
2007-06-05,1012.325
2007-06-06,996.345
2007-06-07,976.501
2007-06-08,976.39
2007-06-11,965.105
2007-06-12,943.982
2007-06-13,952.947
2007-06-14,969.489
2007-06-15,975.15
2007-06-18,979.448
2007-06-19,976.338
2007-06-20,977.858
2007-06-21,972.243
2007-06-22,973.235
2007-06-25,974.024
2007-06-26,965.525
2007-06-27,959.49
2007-06-28,967.165
2007-06-29,970.796
2007-07-02,992.948
2007-07-03,1012.866
2007-07-04,1018.805
2007-07-05,1012.55
2007-07-06,1009.084
2007-07-09,1008.968
2007-07-10,997.42
2007-07-11,990.223
2007-07-12,999.255
2007-07-13,997.96
2007-07-16,1003.537
2007-07-17,1012.78
2007-07-18,1010.193
2007-07-19,1022.926
2007-07-20,1021.11
2007-07-23,1023.231
2007-07-24,1029.683
2007-07-25,1011.586
2007-07-26,983.092
2007-07-27,973.547
2007-07-30,950.018
2007-07-31,963.446
2007-08-01,944.136
2007-08-02,950.582
2007-08-03,940.591
2007-08-06,923.808
2007-08-07,933.641
2007-08-08,962.181
2007-08-09,935.819
2007-08-10,935.793
2007-08-13,957.402
2007-08-14,951.591
2007-08-15,936.273
2007-08-16,908.422
2007-08-17,916.403
2007-08-20,937.452
2007-08-21,933.454
2007-08-22,952.454
2007-08-23,955.035
2007-08-24,954.841
2007-08-27,969.233
2007-08-28,962.47
2007-08-29,962.057
2007-08-30,953.132
2007-08-31,957.718
2007-09-03,970.058
2007-09-04,982.786
2007-09-05,976.563
2007-09-06,969.221
2007-09-07,968.126
2007-09-10,960.616
2007-09-11,970.963
2007-09-12,973.964
2007-09-13,971.834
2007-09-14,969.606
2007-09-17,980.644
2007-09-18,986.553
2007-09-19,998.703
2007-09-20,998.296
2007-09-21,1001.581
2007-09-24,1015.074
2007-09-25,1020.657
2007-09-26,1020.912
2007-09-27,1026.275
2007-09-28,1028.924
2007-10-01,1042.652
2007-10-02,1052.525
2007-10-03,1049.805
2007-10-04,1050.298
2007-10-05,1052.05
2007-10-08,1058.51
2007-10-09,1059.537
2007-10-10,1065.926
2007-10-11,1062.496
2007-10-12,1060.921
2007-10-15,1045.931
2007-10-16,1048.647
2007-10-17,1065.923
2007-10-18,1061.976
2007-10-19,1055.937
2007-10-22,1042.375
2007-10-23,1055.212
2007-10-24,1038.942
2007-10-25,1053.306
2007-10-26,1061.291
2007-10-29,1069.042
2007-10-30,1072.96
2007-10-31,1079.644
2007-11-01,1051.705
2007-11-02,1051.588
2007-11-05,1058.069
2007-11-06,1071.212
2007-11-07,1050.069
2007-11-08,1029.691
2007-11-09,1024.605
2007-11-12,1000.329
2007-11-13,1016.96
2007-11-14,1016.726
2007-11-15,993.947
2007-11-16,996.268
2007-11-19,988.713
2007-11-20,994.247
2007-11-21,977.79
2007-11-22,984.251
2007-11-23,983.763
2007-11-26,984.345
2007-11-27,983.64
2007-11-28,999.402
2007-11-29,1007.832
2007-11-30,1007.064
2007-12-03,1010.439
2007-12-04,1001.252
2007-12-05,1002.25
2007-12-06,1002.976
2007-12-07,1003.297
2007-12-10,1016.79
2007-12-11,1002.75
2007-12-12,1009.228
2007-12-13,1001.748
2007-12-14,987.271
2007-12-17,948.345
2007-12-18,958.467
2007-12-19,959.15
2007-12-20,969.496
2007-12-21,976.36
2007-12-24,984.911
2007-12-25,997.894
2007-12-26,1000.961
2007-12-27,1005.06
2007-12-28,1011.612
2007-12-31,1012.684
2008-01-01,1016.485
2008-01-02,1016.033
2008-01-03,1006.151
2008-01-04,999.96
2008-01-07,971.213
2008-01-08,977.227
2008-01-09,959.078
2008-01-10,951.895
2008-01-11,949.75
2008-01-14,963.579
2008-01-15,951.703
2008-01-16,928.234
2008-01-17,923.884
2008-01-18,917.038
2008-01-21,892.162
2008-01-22,890.773
2008-01-23,876.688
2008-01-24,888.877
2008-01-25,889.32
2008-01-28,893.238
2008-01-29,922.849
2008-01-30,926.8
2008-01-31,934.64
2008-02-01,944.426
2008-02-04,944.969
2008-02-05,918.158
2008-02-06,902.9
2008-02-07,886.698
2008-02-08,884.951
2008-02-11,893.16
2008-02-12,914.429
2008-02-13,937.491
2008-02-14,938.151
2008-02-15,938.161
2008-02-18,930.226
2008-02-19,935.332
2008-02-20,918.702
2008-02-21,932.986
2008-02-22,936.595
2008-02-25,947.051
2008-02-26,943.974
2008-02-27,949.968
2008-02-28,941.981
2008-02-29,928.949
2008-03-03,913.7
2008-03-04,908.564
2008-03-05,921.566
2008-03-06,904.205
2008-03-07,900.258
2008-03-10,876.329
2008-03-11,899.978
2008-03-12,916.042
2008-03-13,901.611
2008-03-14,894.239
2008-03-17,864.607
2008-03-18,879.164
2008-03-19,881.463
2008-03-20,871.469
2008-03-21,871.469
2008-03-24,881.496
2008-03-25,909.612
2008-03-26,897.836
2008-03-27,885.858
2008-03-28,879.326
2008-03-31,864.226
2008-04-01,870.299
2008-04-02,883.829
2008-04-03,874.693
2008-04-04,868.854
2008-04-07,872.499
2008-04-08,870.137
2008-04-09,874.297
2008-04-10,874.653
2008-04-11,871.245
2008-04-14,869.739
2008-04-15,881.024
2008-04-16,896.57
2008-04-17,900.294
2008-04-18,907.704
2008-04-21,902.473
2008-04-22,899.608
2008-04-23,900.584
2008-04-24,902.221
2008-04-25,898.178
2008-04-28,898.875
2008-04-29,888.313
2008-04-30,901.575
2008-05-01,893.928
2008-05-02,894.269
2008-05-05,917.961
2008-05-06,915.209
2008-05-07,913.43
2008-05-08,913.857
2008-05-09,908.037
2008-05-12,912.73
2008-05-13,918.25
2008-05-14,932.791
2008-05-15,942.289
2008-05-16,955.609
2008-05-19,960.215
2008-05-20,950.403
2008-05-21,968.572
2008-05-22,962.933
2008-05-23,962.234
2008-05-26,958.925
2008-05-27,968.156
2008-05-28,966.376
2008-05-29,980.797
2008-05-30,981.804
2008-06-02,972.8
2008-06-03,968.485
2008-06-04,947.949
2008-06-05,943.9
2008-06-06,941.2
2008-06-09,942.713
2008-06-10,929.164
2008-06-11,920.657
2008-06-12,924.03
2008-06-13,921.41
2008-06-16,931.801
2008-06-17,950.422
2008-06-18,937.719
2008-06-19,939.841
2008-06-20,939.997
2008-06-23,922.826
2008-06-24,906.228
2008-06-25,917.195
2008-06-26,896.864
2008-06-27,892.284
2008-06-30,888.746
2008-07-01,890.847
2008-07-02,875.892
2008-07-03,861.442
2008-07-04,863.099
2008-07-07,867.695
2008-07-08,862.802
2008-07-09,874.18
2008-07-10,840.181
2008-07-11,835.161
2008-07-14,832.325
2008-07-15,819.131
2008-07-16,817.269
2008-07-17,831.572
2008-07-18,825.676
2008-07-21,835.12
2008-07-22,834.827
2008-07-23,843.602
2008-07-24,822.217
2008-07-25,830.083
2008-07-28,821.662
2008-07-29,831.022
2008-07-30,831.077
2008-07-31,823.393
2008-08-01,817.659
2008-08-04,799.726
2008-08-05,813.577
2008-08-06,807.053
2008-08-07,810.798
2008-08-08,812.277
2008-08-11,826.246
2008-08-12,825.304
2008-08-13,809.504
2008-08-14,819.56
2008-08-15,824.967
2008-08-18,820.213
2008-08-19,812.46
2008-08-20,821.934
2008-08-21,833.429
2008-08-22,835.08
2008-08-25,828.591
2008-08-26,816.277
2008-08-27,812.268
2008-08-28,808.222
2008-08-29,812.325
2008-09-01,795.737
2008-09-02,815.146
2008-09-03,807.662
2008-09-04,807.439
2008-09-05,802.054
2008-09-08,813.976
2008-09-09,799.819
2008-09-10,796.435
2008-09-11,779.366
2008-09-12,785.35
2008-09-15,758.57
2008-09-16,740.25
2008-09-17,714.637
2008-09-18,696.372
2008-09-19,713.778
2008-09-22,732.313
2008-09-23,731.249
2008-09-24,732.426
2008-09-25,760.518
2008-09-26,755.634
2008-09-29,734.611
2008-09-30,739.716
2008-10-01,733.433
2008-10-02,701.414
2008-10-03,699.751
2008-10-06,645.136
2008-10-07,647.949
2008-10-08,642.794
2008-10-09,625.301
2008-10-10,611.324
2008-10-13,626.827
2008-10-14,627.611
2008-10-15,590.614
2008-10-16,581.635
2008-10-17,578.957
2008-10-20,584.655
2008-10-21,577.088
2008-10-22,564.895
2008-10-23,575.59
2008-10-24,571.549
2008-10-27,537.224
2008-10-28,543.518
2008-10-29,544.13
2008-10-30,557.144
2008-10-31,565.725
2008-11-03,566.223
2008-11-04,585.093
2008-11-05,576.362
2008-11-06,553.195
2008-11-07,555.632
2008-11-10,569.156
2008-11-11,542.179
2008-11-12,512.092
2008-11-13,492.404
2008-11-14,488.745
2008-11-17,478.169
2008-11-18,475.779
2008-11-19,474.579
2008-11-20,452.136
2008-11-21,457.607
2008-11-24,474.089
2008-11-25,488.36
2008-11-26,469.822
2008-11-27,471.513
2008-11-28,476.552
2008-12-01,456.17
2008-12-02,473.982
2008-12-03,468.562
2008-12-04,473.641
2008-12-05,477.351
2008-12-08,520.634
2008-12-09,516.338
2008-12-10,521.045
2008-12-11,510.421
2008-12-12,510.164
2008-12-15,488.479
2008-12-16,505.185
2008-12-17,509.743
2008-12-18,514.896
2008-12-19,510.596
2008-12-22,482.054
2008-12-23,472.682
2008-12-24,460.341
2008-12-25,462.894
2008-12-26,465.993
2008-12-29,459.328
2008-12-30,472.851
2008-12-31,480.437
2009-01-01,504.483
2009-01-02,515.126
2009-01-05,507.181
2009-01-06,525.864
2009-01-07,515.163
2009-01-08,506.09
2009-01-09,502.85
2009-01-12,510.2
2009-01-13,514.127
2009-01-14,504.943
2009-01-15,514.518
2009-01-16,524.252
2009-01-19,531.265
2009-01-20,528.027
2009-01-21,520.774
2009-01-22,508.632
2009-01-23,504.417
2009-01-26,519.28
2009-01-27,522.982
2009-01-28,538.64
2009-01-29,523.34
2009-01-30,521.049
2009-02-02,512.157
2009-02-03,520.982
2009-02-04,527.226
2009-02-05,530.677
2009-02-06,537.385
2009-02-09,534.212
2009-02-10,534.229
2009-02-11,525.095
2009-02-12,519.756
2009-02-13,521.314
2009-02-16,519.422
2009-02-17,509.723
2009-02-18,512.136
2009-02-19,510.107
2009-02-20,509.219
2009-02-23,494.129
2009-02-24,487.152
2009-02-25,484.457
2009-02-26,486.925
2009-02-27,487.753
2009-03-02,466.599
2009-03-03,472.829
2009-03-04,481.871
2009-03-05,462.984
2009-03-06,463.812
2009-03-09,461.031
2009-03-10,467.555
2009-03-11,475.075
2009-03-12,480.636
2009-03-13,482.287
2009-03-16,490.385
2009-03-17,494.831
2009-03-18,494.016
2009-03-19,507.176
2009-03-20,505.631
2009-03-23,518.743
2009-03-24,514.669
2009-03-25,520.299
2009-03-26,535.124
2009-03-27,529.789
2009-03-30,516.536
2009-03-31,527.129
2009-04-01,532.281
2009-04-02,550.496
2009-04-03,549.901
2009-04-06,550.578
2009-04-07,553.679
2009-04-08,554.226
2009-04-09,561.534
2009-04-10,561.534
2009-04-13,578.091
2009-04-14,575.496
2009-04-15,573.232
2009-04-16,582.113
2009-04-17,584.588
2009-04-20,551.445
2009-04-21,549.95
2009-04-22,554.889
2009-04-23,561.192
2009-04-24,566.321
2009-04-27,568.975
2009-04-28,568.732
2009-04-29,575.562
2009-04-30,593.415
2009-05-01,596.813
2009-05-04,609.801
2009-05-05,613.515
2009-05-06,614.95
2009-05-07,619.584
2009-05-08,628.357
2009-05-11,621.844
2009-05-12,622.987
2009-05-13,605.899
2009-05-14,608.392
2009-05-15,606.266
2009-05-18,620.868
2009-05-19,639.671
2009-05-20,662.379
2009-05-21,659.913
2009-05-22,665.247
2009-05-25,665.313
2009-05-26,657.101
2009-05-27,665.065
2009-05-28,666.275
2009-05-29,675.528
2009-06-01,700.864
2009-06-02,702.385
2009-06-03,685.208
2009-06-04,689.139
2009-06-05,683.844
2009-06-08,684.441
2009-06-09,708.342
2009-06-10,709.149
2009-06-11,709.572
2009-06-12,708.631
2009-06-15,679.575
2009-06-16,690.74
2009-06-17,675.871
2009-06-18,683.094
2009-06-19,683.612
2009-06-22,688.609
2009-06-23,687.342
2009-06-24,705.901
2009-06-25,691.864
2009-06-26,694.761
2009-06-29,724.27
2009-06-30,713.192
2009-07-01,735.132
2009-07-02,723.192
2009-07-03,721.582
2009-07-06,691.461
2009-07-07,700.219
2009-07-08,691.038
2009-07-09,688.869
2009-07-10,686.838
2009-07-13,701.322
2009-07-14,715.29
2009-07-15,737.935
2009-07-16,748.462
2009-07-17,746.335
2009-07-20,757.11
2009-07-21,779.209
2009-07-22,775.188
2009-07-23,795.113
2009-07-24,796.565
2009-07-27,821.944
2009-07-28,827.219
2009-07-29,825.844
2009-07-30,831.03
2009-07-31,832.72
2009-08-03,856.44
2009-08-04,833.632
2009-08-05,829.875
2009-08-06,841.843
2009-08-07,844.034
2009-08-10,830.073
2009-08-11,818.428
2009-08-12,818.569
2009-08-13,844.65
2009-08-14,842.478
2009-08-17,796.769
2009-08-18,810.94
2009-08-19,808.788
2009-08-20,825.333
2009-08-21,828.528
2009-08-24,852.14
2009-08-25,865.139
2009-08-26,860.679
2009-08-27,847.584
2009-08-28,848.746
2009-08-31,830.317
2009-09-01,833.027
2009-09-02,819.499
2009-09-03,830.294
2009-09-04,839.574
2009-09-07,834.962
2009-09-08,830.028
2009-09-09,836.769
2009-09-10,822.462
2009-09-11,826.359
2009-09-14,797.919
2009-09-15,818.94
2009-09-16,843.774
2009-09-17,844.687
2009-09-18,848.561
2009-09-21,848.403
2009-09-22,871.964
2009-09-23,877.099
2009-09-24,875.532
2009-09-25,871.201
2009-09-28,874.682
2009-09-29,886.454
2009-09-30,865.252
2009-10-01,877.839
2009-10-02,875.347
2009-10-05,882.194
2009-10-06,896.164
2009-10-07,892.798
2009-10-08,897.368
2009-10-09,897.466
2009-10-12,916.787
2009-10-13,911.061
2009-10-14,922.866
2009-10-15,916.429
2009-10-16,915.949
2009-10-19,924.033
2009-10-20,920.202
2009-10-21,915.443
2009-10-22,911.033
2009-10-23,909.328
2009-10-26,940.948
2009-10-27,932.039
2009-10-28,905.005
2009-10-29,905.401
2009-10-30,901.167
2009-11-02,878.761
2009-11-03,866.023
2009-11-04,889.688
2009-11-05,894.175
2009-11-06,897.451
2009-11-09,922.76
2009-11-10,917.704
2009-11-11,929.869
2009-11-12,922.136
2009-11-13,924.594
2009-11-16,944.362
2009-11-17,947.184
2009-11-18,937.108
2009-11-19,919.878
2009-11-20,917.506
2009-11-23,931.594
2009-11-24,927.72
2009-11-25,938.805
2009-11-26,915.708
2009-11-27,915.058
2009-11-30,915.405
2009-12-01,937.443
2009-12-02,940.038
2009-12-03,945.323
2009-12-04,941.548
2009-12-07,928.78
2009-12-08,919.852
2009-12-09,923.92
2009-12-10,932.372
2009-12-11,929.878
2009-12-14,930.829
2009-12-15,925.931
2009-12-16,932.797
2009-12-17,913.987
2009-12-18,909.998
2009-12-21,930.916
2009-12-22,945.665
2009-12-23,953.887
2009-12-24,966.545
2009-12-25,966.545
2009-12-28,974.095
2009-12-29,967.01
2009-12-30,968.334
2009-12-31,969.584
2010-01-01,969.584
2010-01-04,1013.191
2010-01-05,1016.872
2010-01-06,1033.128
2010-01-07,1031.855
2010-01-08,1034.481
2010-01-11,1049.16
2010-01-12,1017.136
2010-01-13,1025.471
2010-01-14,1022.003
2010-01-15,1020.822
2010-01-18,1031.278
2010-01-19,1035.226
2010-01-20,1023.803
2010-01-21,1019.407
2010-01-22,1015.582
2010-01-25,1001.381
2010-01-26,992.974
2010-01-27,986.804
2010-01-28,996.349
2010-01-29,997.388
2010-02-01,989.595
2010-02-02,1008.647
2010-02-03,1004.459
2010-02-04,988.698
2010-02-05,986.851
2010-02-08,971.99
2010-02-09,974.608
2010-02-10,977.373
2010-02-11,983.469
2010-02-12,980.371
2010-02-15,994.087
2010-02-16,1008.181
2010-02-17,1019.108
2010-02-18,1010.825
2010-02-19,1002.81
2010-02-22,1013.333
2010-02-23,1006.043
2010-02-24,1015.893
2010-02-25,991.214
2010-02-26,996.747
2010-03-01,1015.029
2010-03-02,1017.799
2010-03-03,1020.161
2010-03-04,1025.179
2010-03-05,1027.498
2010-03-08,1030.492
2010-03-09,1025.595
2010-03-10,1044.575
2010-03-11,1047.096
2010-03-12,1048.853
2010-03-15,1045.109
2010-03-16,1045.922
2010-03-17,1064.513
2010-03-18,1059.125
2010-03-19,1056.249
2010-03-22,1049.239
2010-03-23,1060.086
2010-03-24,1061.646
2010-03-25,1064.982
2010-03-26,1063.832
2010-03-29,1070.27
2010-03-30,1072.019
2010-03-31,1059.629
2010-04-01,1066.625
2010-04-02,1066.625
2010-04-05,1069.541
2010-04-06,1074.342
2010-04-07,1059.353
2010-04-08,1046.951
2010-04-09,1050.8
2010-04-12,1073.939
2010-04-13,1072.939
2010-04-14,1081.174
2010-04-15,1070.958
2010-04-16,1065.369
2010-04-19,1044.879
2010-04-20,1049.077
2010-04-21,1057.059
2010-04-22,1058.036
2010-04-23,1061.852
2010-04-26,1077.903
2010-04-27,1069.857
2010-04-28,1054.958
2010-04-29,1043.029
2010-04-30,1042.387
2010-05-03,1041.195
2010-05-04,1011.797
2010-05-05,976.762
2010-05-06,964.265
2010-05-07,959.33
2010-05-10,1008.757
2010-05-11,987.5
2010-05-12,1006.003
2010-05-13,995.123
2010-05-14,988.36
2010-05-17,954.342
2010-05-18,950.285
2010-05-19,941.998
2010-05-20,903.791
2010-05-21,910.177
2010-05-24,910.52
2010-05-25,873.769
2010-05-26,900.942
2010-05-27,898.557
2010-05-28,901.393
2010-05-31,889.094
2010-06-01,880.605
2010-06-02,882.578
2010-06-03,914.155
2010-06-04,911.376
2010-06-07,892.881
2010-06-08,892.903
2010-06-09,895.334
2010-06-10,890.851
2010-06-11,890.273
2010-06-14,916.727
2010-06-15,926.258
2010-06-16,916.353
2010-06-17,923.817
2010-06-18,925.147
2010-06-21,946.955
2010-06-22,937.223
2010-06-23,928.06
2010-06-24,911.101
2010-06-25,909.805
2010-06-28,902.455
2010-06-29,875.874
2010-06-30,860.841
2010-07-01,860.376
2010-07-02,859.569
2010-07-05,873.381
2010-07-06,893.128
2010-07-07,872.072
2010-07-08,889.818
2010-07-09,890.336
2010-07-12,898.064
2010-07-13,908.178
2010-07-14,897.057
2010-07-15,898.788
2010-07-16,901.876
2010-07-19,894.45
2010-07-20,892.804
2010-07-21,899.536
2010-07-22,885.011
2010-07-23,886.87
2010-07-26,901.058
2010-07-27,912.661
2010-07-28,918.076
2010-07-29,926.046
2010-07-30,926.414
2010-08-02,948.315
2010-08-03,943.502
2010-08-04,951.05
2010-08-05,959.407
2010-08-06,961.611
2010-08-09,965.283
2010-08-10,952.309
2010-08-11,934.453
2010-08-12,924.418
2010-08-13,922.656
2010-08-16,937.451
2010-08-17,946.4
2010-08-18,944.491
2010-08-19,938.303
2010-08-20,933.497
2010-08-23,938.023
2010-08-24,914.277
2010-08-25,899.315
2010-08-26,911.522
2010-08-27,908.008
2010-08-30,922.29
2010-08-31,922.986
2010-09-01,946.271
2010-09-02,944.897
2010-09-03,946.397
2010-09-06,965.557
2010-09-07,959.715
2010-09-08,963.352
2010-09-09,964.145
2010-09-10,964.554
2010-09-13,967.025
2010-09-14,964.693
2010-09-15,963.848
2010-09-16,974.235
2010-09-17,974.496
2010-09-20,997.091
2010-09-21,1014.866
2010-09-22,1019.73
2010-09-23,1017.87
2010-09-24,1025.772
2010-09-27,1030.414
2010-09-28,1031.012
2010-09-29,1040.642
2010-09-30,1042.217
2010-10-01,1042.073
2010-10-04,1048.403
2010-10-05,1071.542
2010-10-06,1074.266
2010-10-07,1053.037
2010-10-08,1050.697
2010-10-11,1091.785
2010-10-12,1081.844
2010-10-13,1100.943
2010-10-14,1103.849
2010-10-15,1106.307
2010-10-18,1115.971
2010-10-19,1093.254
2010-10-20,1101.611
2010-10-21,1119.587
2010-10-22,1114.49
2010-10-25,1135.035
2010-10-26,1109.471
2010-10-27,1111.85
2010-10-28,1127.36
2010-10-29,1129.379
2010-11-01,1135.367
2010-11-02,1122.312
2010-11-03,1109.532
2010-11-04,1125.494
2010-11-05,1122.248
2010-11-08,1097.08
2010-11-09,1103.129
2010-11-10,1097.613
2010-11-11,1071.735
2010-11-12,1066.12
2010-11-15,1067.859
2010-11-16,1063.299
2010-11-17,1065.765
2010-11-18,1091.128
2010-11-19,1095.175
2010-11-22,1094.312
2010-11-23,1077.651
2010-11-24,1084.039
2010-11-25,1091.327
2010-11-26,1084.046
2010-11-29,1073.552
2010-11-30,1057.393
2010-12-01,1070.3
2010-12-02,1080.355
2010-12-03,1087.828
2010-12-06,1111.721
2010-12-07,1121.623
2010-12-08,1122.153
2010-12-09,1121.729
2010-12-10,1124.228
2010-12-13,1124.99
2010-12-14,1122.401
2010-12-15,1124.776
2010-12-16,1130.52
2010-12-17,1132.109
2010-12-20,1137.167
2010-12-21,1143.461
2010-12-22,1138.122
2010-12-23,1138.318
2010-12-24,1139.746
2010-12-27,1137.132
2010-12-28,1152.04
2010-12-29,1160.041
2010-12-30,1171.047
2010-12-31,1171.708
2011-01-03,1194.264
2011-01-04,1200.231
2011-01-05,1197.025
2011-01-06,1189.285
2011-01-07,1186.21
2011-01-10,1167.629
2011-01-11,1193.867
2011-01-12,1195.577
2011-01-13,1194.869
2011-01-14,1194.701
2011-01-17,1197.686
2011-01-18,1197.179
2011-01-19,1196.247
2011-01-20,1169.94
2011-01-21,1169.099
2011-01-24,1165.942
2011-01-25,1160.957
2011-01-26,1157.694
2011-01-27,1150.939
2011-01-28,1133.793
2011-01-31,1092.853
2011-02-01,1092.013
2011-02-02,1102.174
2011-02-03,1091.289
2011-02-04,1083.182
2011-02-07,1118.032
2011-02-08,1132.024
2011-02-09,1126.796
2011-02-10,1110.829
2011-02-11,1110.104
2011-02-14,1129.396
2011-02-15,1125.224
2011-02-16,1145.109
2011-02-17,1140.957
2011-02-18,1142.5
2011-02-21,1143.874
2011-02-22,1123.87
2011-02-23,1108.689
2011-02-24,1085.152
2011-02-25,1087.68
2011-02-28,1110.234
2011-03-01,1095.271
2011-03-02,1086.169
2011-03-03,1096.564
2011-03-04,1097.46
2011-03-07,1108.105
2011-03-08,1107.333
2011-03-09,1105.293
2011-03-10,1106.951
2011-03-11,1107.029
2011-03-14,1091.447
2011-03-15,1075.878
2011-03-16,1087.511
2011-03-17,1099.592
2011-03-18,1105.374
2011-03-21,1126.501
2011-03-22,1137.945
2011-03-23,1122.444
2011-03-24,1112.553
2011-03-25,1114.511
2011-03-28,1133.912
2011-03-29,1140.011
2011-03-30,1162.748
2011-03-31,1176.691
2011-04-01,1176.115
2011-04-04,1177.141
2011-04-05,1175.084
2011-04-06,1182.113
2011-04-07,1173.04
2011-04-08,1178.247
2011-04-11,1190.376
2011-04-12,1178.267
2011-04-13,1187.955
2011-04-14,1183.277
2011-04-15,1183.26
2011-04-18,1171.658
2011-04-19,1181.479
2011-04-20,1193.29
2011-04-21,1206.525
2011-04-22,1206.525
2011-04-25,1203.428
2011-04-26,1196.886
2011-04-27,1194.3
2011-04-28,1193.366
2011-04-29,1203.196
2011-05-02,1184.121
2011-05-03,1167.683
2011-05-04,1174.736
2011-05-05,1153.361
2011-05-06,1146.688
2011-05-09,1148.817
2011-05-10,1150.264
2011-05-11,1164.022
2011-05-12,1143.057
2011-05-13,1143.073
2011-05-16,1127.988
2011-05-17,1115.56
2011-05-18,1126.994
2011-05-19,1135.687
2011-05-20,1137.478
2011-05-23,1109.016
2011-05-24,1105.476
2011-05-25,1084.462
2011-05-26,1089.83
2011-05-27,1093.547
2011-05-30,1110.587
2011-05-31,1130.224
2011-06-01,1117.206
2011-06-02,1111.567
2011-06-03,1118.416
2011-06-06,1114.93
2011-06-07,1119.871
2011-06-08,1118.042
2011-06-09,1087.431
2011-06-10,1080.621
2011-06-13,1075.249
2011-06-14,1090.959
2011-06-15,1068.708
2011-06-16,1061.993
2011-06-17,1073.135
2011-06-20,1055.237
2011-06-21,1072.902
2011-06-22,1087.024
2011-06-23,1051.388
2011-06-24,1055.846
2011-06-27,1065.706
2011-06-28,1081.058
2011-06-29,1096.653
2011-06-30,1094.295
2011-07-01,1097.359
2011-07-04,1124.83
2011-07-05,1117.548
2011-07-06,1107.211
2011-07-07,1123.662
2011-07-08,1119.577
2011-07-11,1097.717
2011-07-12,1095.559
2011-07-13,1102.35
2011-07-14,1106.986
2011-07-15,1098.731
2011-07-18,1083.115
2011-07-19,1091.399
2011-07-20,1103.256
2011-07-21,1118.602
2011-07-22,1120.411
2011-07-25,1130.539
2011-07-26,1136.17
2011-07-27,1122.702
2011-07-28,1097.746
2011-07-29,1102.292
2011-08-01,1073.687
2011-08-02,1050.257
2011-08-03,1040.209
2011-08-04,1016.319
2011-08-05,1006.353
2011-08-08,954.474
2011-08-09,942.834
2011-08-10,913.219
2011-08-11,918.23
2011-08-12,916.74
2011-08-15,952.789
2011-08-16,941.01
2011-08-17,950.325
2011-08-18,914.138
2011-08-19,914.688
2011-08-22,925.661
2011-08-23,919.37
2011-08-24,917.775
2011-08-25,903.17
2011-08-26,900.3
2011-08-29,928.443
2011-08-30,930.292
2011-08-31,948.619
2011-09-01,951.033
2011-09-02,944.111
2011-09-05,896.884
2011-09-06,871.111
2011-09-07,888.32
2011-09-08,885.554
2011-09-09,880.958
2011-09-12,833.718
2011-09-13,850.808
2011-09-14,862.855
2011-09-15,896.198
2011-09-16,901.161
2011-09-19,876.219
2011-09-20,901.607
2011-09-21,906.651
2011-09-22,868.916
2011-09-23,874.472
2011-09-26,884.957
2011-09-27,909.012
2011-09-28,905.593
2011-09-29,904.523
2011-09-30,897.633
2011-10-03,889.729
2011-10-04,873.761
2011-10-05,889.847
2011-10-06,898.72
2011-10-07,901.148
2011-10-10,936.614
2011-10-11,943.382
2011-10-12,951.979
2011-10-13,948.405
2011-10-14,949.831
2011-10-17,988.535
2011-10-18,976.513
2011-10-19,979.819
2011-10-20,970.259
2011-10-21,979.24
2011-10-24,976.374
2011-10-25,969.108
2011-10-26,969.625
2011-10-27,1001.245
2011-10-28,1008.824
2011-10-31,975.457
2011-11-01,938.504
2011-11-02,948.756
2011-11-03,957.11
2011-11-04,959.331
2011-11-07,951.721
2011-11-08,965.974
2011-11-09,938.875
2011-11-10,938.874
2011-11-11,941.889
2011-11-14,958.62
2011-11-15,951.108
2011-11-16,956.708
2011-11-17,955.012
2011-11-18,955.59
2011-11-21,904.659
2011-11-22,895.474
2011-11-23,882.604
2011-11-24,877.007
2011-11-25,877.111
2011-11-28,912.883
2011-11-29,890.554
2011-11-30,922.746
2011-12-01,939.336
2011-12-02,938.083
2011-12-05,959.461
2011-12-06,938.973
2011-12-07,922.071
2011-12-08,919.688
2011-12-09,919.26
2011-12-12,910.093
2011-12-13,916.888
2011-12-14,903.051
2011-12-15,909.379
2011-12-16,913.141
2011-12-19,905.005
2011-12-20,918.336
2011-12-21,910.864
2011-12-22,901.117
2011-12-23,901.236
2011-12-26,923.344
2011-12-27,928.832
2011-12-28,921.976
2011-12-29,909.713
