Date,EM (EMERGING MARKETS) MID CAP Mid Cap
2005-11-09,552.098
2005-11-10,553.998
2005-11-11,559.41
2005-11-14,559.698
2005-11-15,558.091
2005-11-16,559.832
2005-11-17,565.328
2005-11-18,568.546
2005-11-21,569.234
2005-11-22,564.545
2005-11-23,575.267
2005-11-24,577.812
2005-11-25,578.554
2005-11-28,580.63
2005-11-29,579.743
2005-11-30,583.908
2005-12-01,586.66
2005-12-02,591.393
2005-12-05,596.365
2005-12-06,599.498
2005-12-07,599.248
2005-12-08,597.219
2005-12-09,596.16
2005-12-12,598.938
2005-12-13,601.804
2005-12-14,603.904
2005-12-15,602.524
2005-12-16,602.614
2005-12-19,606.611
2005-12-20,607.165
2005-12-21,612.406
2005-12-22,613.215
2005-12-23,617.669
2005-12-26,616.635
2005-12-27,618.802
2005-12-28,618.663
2005-12-29,626.174
2005-12-30,627.061
2006-01-02,626.77
2006-01-03,638.845
2006-01-04,648.475
2006-01-05,655.744
2006-01-06,660.927
2006-01-09,667.681
2006-01-10,662.6
2006-01-11,664.864
2006-01-12,669.664
2006-01-13,671.753
2006-01-16,675.742
2006-01-17,663.818
2006-01-18,650.495
2006-01-19,660.534
2006-01-20,655.172
2006-01-23,650.002
2006-01-24,661.424
2006-01-25,667.249
2006-01-26,673.521
2006-01-27,678.936
2006-01-30,680.445
2006-01-31,683.43
2006-02-01,684.661
2006-02-02,678.184
2006-02-03,670.092
2006-02-06,680.671
2006-02-07,677.212
2006-02-08,666.964
2006-02-09,674.138
2006-02-10,679.025
2006-02-13,667.624
2006-02-14,672.432
2006-02-15,674.271
2006-02-16,679.657
2006-02-17,685.531
2006-02-20,690.15
2006-02-21,687.976
2006-02-22,684.306
2006-02-23,689.678
2006-02-24,691.795
2006-02-27,693.145
2006-02-28,688.478
2006-03-01,695.902
2006-03-02,698.207
2006-03-03,690.277
2006-03-06,688.281
2006-03-07,670.228
2006-03-08,665.462
2006-03-09,666.145
2006-03-10,669.19
2006-03-13,676.214
2006-03-14,675.94
2006-03-15,684.635
2006-03-16,688.771
2006-03-17,690.34
2006-03-20,691.901
2006-03-21,681.835
2006-03-22,676.415
2006-03-23,675.421
2006-03-24,677.033
2006-03-27,681.282
2006-03-28,675.318
2006-03-29,678.183
2006-03-30,687.459
2006-03-31,694.203
2006-04-03,705.177
2006-04-04,713.584
2006-04-05,715.491
2006-04-06,721.154
2006-04-07,720.41
2006-04-10,717.789
2006-04-11,714.492
2006-04-12,713.465
2006-04-13,715.295
2006-04-14,721.197
2006-04-17,726.41
2006-04-18,735.286
2006-04-19,744.496
2006-04-20,745.738
2006-04-21,749.849
2006-04-24,745.958
2006-04-25,741.09
2006-04-26,749.157
2006-04-27,747.136
2006-04-28,749.409
2006-05-01,752.287
2006-05-02,760.003
2006-05-03,766.318
2006-05-04,769.536
2006-05-05,773.014
2006-05-08,781.457
2006-05-09,777.687
2006-05-10,778.283
2006-05-11,773.886
2006-05-12,757.545
2006-05-15,727.24
2006-05-16,723.705
2006-05-17,721.631
2006-05-18,701.647
2006-05-19,698.716
2006-05-22,668.488
2006-05-23,675.158
2006-05-24,666.57
2006-05-25,665.721
2006-05-26,679.205
2006-05-29,683.186
2006-05-30,671.246
2006-05-31,668.179
2006-06-01,667.25
2006-06-02,675.409
2006-06-05,665.967
2006-06-06,656.482
2006-06-07,640.498
2006-06-08,617.636
2006-06-09,628.367
2006-06-12,621.352
2006-06-13,599.738
2006-06-14,604.774
2006-06-15,612.617
2006-06-16,630.662
2006-06-19,625.922
2006-06-20,613.233
2006-06-21,613.749
2006-06-22,618.21
2006-06-23,614.982
2006-06-26,614.387
2006-06-27,618.977
2006-06-28,620.176
2006-06-29,632.17
2006-06-30,652.482
2006-07-03,662.254
2006-07-04,665.371
2006-07-05,652.018
2006-07-06,653.275
2006-07-07,655.49
2006-07-10,661.446
2006-07-11,659.422
2006-07-12,657.209
2006-07-13,642.815
2006-07-14,631.11
2006-07-17,620.4
2006-07-18,620.911
2006-07-19,628.958
2006-07-20,641.824
2006-07-21,639.685
2006-07-24,641.633
2006-07-25,648.022
2006-07-26,648.053
2006-07-27,661.287
2006-07-28,660.91
2006-07-31,660.476
2006-08-01,653.494
2006-08-02,658.713
2006-08-03,658.918
2006-08-04,663.745
2006-08-07,660.503
2006-08-08,663.856
2006-08-09,668.856
2006-08-10,666.776
2006-08-11,665.331
2006-08-14,665.097
2006-08-15,668.933
2006-08-16,679.007
2006-08-17,684.455
2006-08-18,680.627
2006-08-21,671.864
2006-08-22,674.534
2006-08-23,668.85
2006-08-24,665.911
2006-08-25,666.513
2006-08-28,665.366
2006-08-29,672.815
2006-08-30,680.331
2006-08-31,679.345
2006-09-01,684.603
2006-09-04,694.773
2006-09-05,692.843
2006-09-06,688.815
2006-09-07,683.501
2006-09-08,684.572
2006-09-11,676.298
2006-09-12,677.531
2006-09-13,680.664
2006-09-14,682.936
2006-09-15,686.305
2006-09-18,695.29
2006-09-19,695.574
2006-09-20,692.395
2006-09-21,691.137
2006-09-22,683.155
2006-09-25,683.218
2006-09-26,684.479
2006-09-27,690.843
2006-09-28,693.69
2006-09-29,692.125
2006-10-02,694.949
2006-10-03,693.924
2006-10-04,692.132
2006-10-05,699.392
2006-10-06,700.595
2006-10-09,693.917
2006-10-10,698.401
2006-10-11,696.87
2006-10-12,702.222
2006-10-13,712.055
2006-10-16,716.354
2006-10-17,712.245
2006-10-18,715.551
2006-10-19,717.045
2006-10-20,719.316
2006-10-23,719.012
2006-10-24,721.651
2006-10-25,724.651
2006-10-26,730.748
2006-10-27,729.621
2006-10-30,724.931
2006-10-31,734.149
2006-11-01,740.363
2006-11-02,741.737
2006-11-03,748.094
2006-11-06,750.9
2006-11-07,754.575
2006-11-08,752.382
2006-11-09,757.806
2006-11-10,757.321
2006-11-13,756.346
2006-11-14,763.576
2006-11-15,766.209
2006-11-16,769.808
2006-11-17,765.738
2006-11-20,764.159
2006-11-21,769.372
2006-11-22,779.888
2006-11-23,784.078
2006-11-24,785.07
2006-11-27,785.82
2006-11-28,775.069
2006-11-29,784.147
2006-11-30,790.731
2006-12-01,793.651
2006-12-04,795.943
2006-12-05,801.189
2006-12-06,804.955
2006-12-07,805.236
2006-12-08,801.788
2006-12-11,797.206
2006-12-12,791.525
2006-12-13,794.511
2006-12-14,804.606
2006-12-15,808.198
2006-12-18,810.806
2006-12-19,802.211
2006-12-20,809.531
2006-12-21,808.538
2006-12-22,810.201
2006-12-25,810.353
2006-12-26,811.109
2006-12-27,818.473
2006-12-28,824.168
2006-12-29,827.44
2007-01-01,827.666
2007-01-02,838.399
2007-01-03,836.589
2007-01-04,825.997
2007-01-05,814.485
2007-01-08,807.975
2007-01-09,806.752
2007-01-10,796.778
2007-01-11,800.417
2007-01-12,811.432
2007-01-15,820.463
2007-01-16,822.194
2007-01-17,822.069
2007-01-18,825.083
2007-01-19,820.209
2007-01-22,825.184
2007-01-23,824.881
2007-01-24,832.594
2007-01-25,829.501
2007-01-26,821.651
2007-01-29,814.663
2007-01-30,818.353
2007-01-31,819.491
2007-02-01,828.738
2007-02-02,836.477
2007-02-05,840.306
2007-02-06,846.455
2007-02-07,847.157
2007-02-08,845.878
2007-02-09,845.21
2007-02-12,836.385
2007-02-13,839.197
2007-02-14,852.363
2007-02-15,859.644
2007-02-16,861.141
2007-02-19,863.238
2007-02-20,860.991
2007-02-21,862.972
2007-02-22,869.144
2007-02-23,866.64
2007-02-26,868.395
2007-02-27,844.928
2007-02-28,830.42
2007-03-01,820.507
2007-03-02,814.483
2007-03-05,777.591
2007-03-06,795.04
2007-03-07,798.798
2007-03-08,817.72
2007-03-09,821.608
2007-03-12,828.005
2007-03-13,822.06
2007-03-14,806.173
2007-03-15,817.545
2007-03-16,818.79
2007-03-19,828.736
2007-03-20,834.055
2007-03-21,841.376
2007-03-22,852.162
2007-03-23,855.454
2007-03-26,857.428
2007-03-27,854.969
2007-03-28,843.97
2007-03-29,853.668
2007-03-30,859.273
2007-04-02,859.598
2007-04-03,868.751
2007-04-04,880.024
2007-04-05,883.565
2007-04-06,884.025
2007-04-09,891.827
2007-04-10,895.883
2007-04-11,897.188
2007-04-12,897.412
2007-04-13,901.347
2007-04-16,914.698
2007-04-17,914.238
2007-04-18,916.263
2007-04-19,907.344
2007-04-20,922.134
2007-04-23,927.932
2007-04-24,930.868
2007-04-25,933.557
2007-04-26,933.406
2007-04-27,923.268
2007-04-30,919.314
2007-05-01,918.681
2007-05-02,921.395
2007-05-03,932.119
2007-05-04,942.71
2007-05-07,950.423
2007-05-08,944.576
2007-05-09,948.784
2007-05-10,949.229
2007-05-11,948.757
2007-05-14,957.046
2007-05-15,950.422
2007-05-16,959.433
2007-05-17,962.457
2007-05-18,963.382
2007-05-21,975.049
2007-05-22,982.788
2007-05-23,984.258
2007-05-24,973.987
2007-05-25,975.274
2007-05-28,980.467
2007-05-29,985.41
2007-05-30,982.12
2007-05-31,1000.0
2007-06-01,1010.074
2007-06-04,1012.38
2007-06-05,1012.199
2007-06-06,1001.314
2007-06-07,998.108
2007-06-08,985.381
2007-06-11,988.304
2007-06-12,990.154
2007-06-13,991.61
2007-06-14,1010.156
2007-06-15,1024.43
2007-06-18,1037.976
2007-06-19,1038.691
2007-06-20,1036.679
2007-06-21,1042.045
2007-06-22,1039.819
2007-06-25,1033.306
2007-06-26,1025.192
2007-06-27,1016.63
2007-06-28,1030.451
2007-06-29,1038.821
2007-07-02,1054.792
2007-07-03,1071.363
2007-07-04,1079.964
2007-07-05,1079.913
2007-07-06,1086.369
2007-07-09,1099.76
2007-07-10,1096.692
2007-07-11,1090.139
2007-07-12,1103.005
2007-07-13,1116.854
2007-07-16,1115.2
2007-07-17,1115.662
2007-07-18,1110.114
2007-07-19,1119.3
2007-07-20,1130.352
2007-07-23,1144.275
2007-07-24,1137.596
2007-07-25,1132.637
2007-07-26,1109.454
2007-07-27,1071.17
2007-07-30,1077.608
2007-07-31,1098.577
2007-08-01,1063.7
2007-08-02,1064.728
2007-08-03,1066.492
2007-08-06,1044.318
2007-08-07,1050.605
2007-08-08,1080.004
2007-08-09,1068.853
2007-08-10,1033.726
2007-08-13,1039.632
2007-08-14,1022.227
2007-08-15,995.366
2007-08-16,927.364
2007-08-17,919.172
2007-08-20,961.496
2007-08-21,960.784
2007-08-22,984.387
2007-08-23,1005.316
2007-08-24,1009.975
2007-08-27,1029.461
2007-08-28,1025.733
2007-08-29,1025.399
2007-08-30,1038.612
2007-08-31,1062.987
2007-09-03,1069.612
2007-09-04,1068.139
2007-09-05,1063.754
2007-09-06,1072.196
2007-09-07,1068.99
2007-09-10,1054.001
2007-09-11,1064.132
2007-09-12,1063.741
2007-09-13,1073.662
2007-09-14,1080.707
2007-09-17,1076.512
2007-09-18,1080.632
2007-09-19,1114.989
2007-09-20,1121.706
2007-09-21,1132.031
2007-09-24,1140.99
2007-09-25,1137.841
2007-09-26,1148.805
2007-09-27,1167.862
2007-09-28,1170.232
2007-10-01,1186.004
2007-10-02,1203.074
2007-10-03,1197.644
2007-10-04,1190.274
2007-10-05,1205.029
2007-10-08,1212.66
2007-10-09,1220.755
2007-10-10,1233.514
2007-10-11,1253.649
2007-10-12,1238.483
2007-10-15,1248.177
2007-10-16,1238.777
2007-10-17,1240.341
2007-10-18,1242.922
2007-10-19,1226.483
2007-10-22,1198.507
2007-10-23,1226.33
2007-10-24,1227.648
2007-10-25,1244.461
2007-10-26,1270.551
2007-10-29,1289.231
2007-10-30,1285.186
2007-10-31,1294.954
2007-11-01,1281.93
2007-11-02,1268.136
2007-11-05,1258.648
2007-11-06,1274.599
2007-11-07,1269.839
2007-11-08,1235.638
2007-11-09,1231.73
2007-11-12,1184.558
2007-11-13,1189.533
2007-11-14,1225.582
2007-11-15,1208.934
2007-11-16,1195.125
2007-11-19,1178.998
2007-11-20,1176.736
2007-11-21,1134.962
2007-11-22,1125.171
2007-11-23,1118.283
2007-11-26,1136.79
2007-11-27,1129.645
2007-11-28,1142.557
2007-11-29,1161.266
2007-11-30,1181.986
2007-12-03,1187.202
2007-12-04,1191.871
2007-12-05,1210.567
2007-12-06,1213.53
2007-12-07,1212.767
2007-12-10,1202.2
2007-12-11,1203.818
2007-12-12,1199.777
2007-12-13,1178.777
2007-12-14,1168.601
2007-12-17,1126.749
2007-12-18,1129.207
2007-12-19,1133.444
2007-12-20,1125.6
2007-12-21,1142.328
2007-12-24,1164.254
2007-12-25,1166.421
2007-12-26,1171.96
2007-12-27,1182.475
2007-12-28,1188.688
2007-12-31,1192.923
2008-01-01,1194.0
2008-01-02,1186.133
2008-01-03,1182.868
2008-01-04,1181.716
2008-01-07,1164.33
2008-01-08,1172.75
2008-01-09,1175.681
2008-01-10,1165.39
2008-01-11,1158.559
2008-01-14,1161.642
2008-01-15,1147.13
2008-01-16,1108.44
2008-01-17,1098.972
2008-01-18,1092.72
2008-01-21,1032.443
2008-01-22,997.258
2008-01-23,1004.409
2008-01-24,1025.256
2008-01-25,1050.293
2008-01-28,1027.036
2008-01-29,1037.934
2008-01-30,1025.071
2008-01-31,1027.035
2008-02-01,1046.051
2008-02-04,1068.72
2008-02-05,1062.22
2008-02-06,1046.487
2008-02-07,1037.069
2008-02-08,1036.335
2008-02-11,1022.427
2008-02-12,1032.97
2008-02-13,1035.634
2008-02-14,1060.464
2008-02-15,1062.525
2008-02-18,1071.703
2008-02-19,1082.262
2008-02-20,1065.836
2008-02-21,1075.239
2008-02-22,1073.222
2008-02-25,1083.919
2008-02-26,1094.648
2008-02-27,1111.853
2008-02-28,1113.442
2008-02-29,1100.159
2008-03-03,1078.619
2008-03-04,1074.76
2008-03-05,1076.728
2008-03-06,1079.277
2008-03-07,1055.362
2008-03-10,1028.306
2008-03-11,1050.262
2008-03-12,1060.832
2008-03-13,1031.083
2008-03-14,1021.91
2008-03-17,978.591
2008-03-18,994.715
2008-03-19,997.963
2008-03-20,988.213
2008-03-21,993.588
2008-03-24,1009.198
2008-03-25,1034.669
2008-03-26,1035.922
2008-03-27,1035.443
2008-03-28,1040.312
2008-03-31,1034.75
2008-04-01,1038.375
2008-04-02,1056.951
2008-04-03,1059.646
2008-04-04,1062.792
2008-04-07,1076.191
2008-04-08,1068.363
2008-04-09,1065.046
2008-04-10,1071.147
2008-04-11,1070.881
2008-04-14,1055.635
2008-04-15,1058.839
2008-04-16,1073.764
2008-04-17,1080.453
2008-04-18,1081.046
2008-04-21,1091.907
2008-04-22,1095.817
2008-04-23,1102.749
2008-04-24,1101.553
2008-04-25,1102.078
2008-04-28,1103.359
2008-04-29,1092.297
2008-04-30,1103.262
2008-05-01,1103.9
2008-05-02,1118.585
2008-05-05,1120.066
2008-05-06,1117.346
2008-05-07,1107.706
2008-05-08,1093.969
2008-05-09,1085.799
2008-05-12,1086.736
2008-05-13,1093.547
2008-05-14,1093.901
2008-05-15,1109.984
2008-05-16,1122.154
2008-05-19,1130.235
2008-05-20,1113.652
2008-05-21,1108.906
2008-05-22,1102.375
2008-05-23,1093.108
2008-05-26,1078.318
2008-05-27,1085.123
2008-05-28,1087.695
2008-05-29,1093.951
2008-05-30,1101.108
2008-06-02,1094.641
2008-06-03,1083.429
2008-06-04,1076.549
2008-06-05,1083.895
2008-06-06,1079.857
2008-06-09,1067.256
2008-06-10,1041.811
2008-06-11,1030.291
2008-06-12,1017.329
2008-06-13,1012.937
2008-06-16,1022.162
2008-06-17,1030.784
2008-06-18,1028.442
2008-06-19,1017.555
2008-06-20,1004.847
2008-06-23,989.819
2008-06-24,980.124
2008-06-25,991.023
2008-06-26,984.086
2008-06-27,965.284
2008-06-30,962.15
2008-07-01,945.554
2008-07-02,938.059
2008-07-03,920.57
2008-07-04,913.576
2008-07-07,918.83
2008-07-08,906.366
2008-07-09,920.095
2008-07-10,928.801
2008-07-11,936.103
2008-07-14,934.353
2008-07-15,909.726
2008-07-16,914.578
2008-07-17,929.551
2008-07-18,923.611
2008-07-21,938.776
2008-07-22,938.885
2008-07-23,961.559
2008-07-24,964.892
2008-07-25,954.534
2008-07-28,953.954
2008-07-29,946.133
2008-07-30,960.292
2008-07-31,961.963
2008-08-01,953.694
2008-08-04,940.573
2008-08-05,933.152
2008-08-06,943.424
2008-08-07,936.69
2008-08-08,928.23
2008-08-11,928.036
2008-08-12,918.041
2008-08-13,908.393
2008-08-14,916.211
2008-08-15,906.608
2008-08-18,895.477
2008-08-19,882.084
2008-08-20,891.665
2008-08-21,885.35
2008-08-22,884.941
2008-08-25,880.579
2008-08-26,870.223
2008-08-27,881.071
2008-08-28,885.469
2008-08-29,888.395
2008-09-01,865.855
2008-09-02,857.884
2008-09-03,847.983
2008-09-04,835.189
2008-09-05,815.751
2008-09-08,844.271
2008-09-09,822.951
2008-09-10,818.045
2008-09-11,792.2
2008-09-12,803.49
2008-09-15,779.866
2008-09-16,739.151
2008-09-17,732.423
2008-09-18,713.524
2008-09-19,765.722
2008-09-22,774.775
2008-09-23,758.775
2008-09-24,758.283
2008-09-25,762.155
2008-09-26,749.808
2008-09-29,716.225
2008-09-30,717.99
2008-10-01,722.772
2008-10-02,704.323
2008-10-03,695.593
2008-10-06,635.299
2008-10-07,623.914
2008-10-08,570.416
2008-10-09,572.663
2008-10-10,546.067
2008-10-13,583.18
2008-10-14,619.809
2008-10-15,582.229
2008-10-16,538.532
2008-10-17,533.997
2008-10-20,546.572
2008-10-21,540.088
2008-10-22,503.582
2008-10-23,483.849
2008-10-24,450.532
2008-10-27,427.884
2008-10-28,448.751
2008-10-29,460.653
2008-10-30,502.33
2008-10-31,515.253
2008-11-03,533.091
2008-11-04,547.992
2008-11-05,549.304
2008-11-06,513.674
2008-11-07,520.595
2008-11-10,530.745
2008-11-11,511.726
2008-11-12,493.297
2008-11-13,480.044
2008-11-14,483.878
2008-11-17,474.194
2008-11-18,456.854
2008-11-19,448.955
2008-11-20,425.245
2008-11-21,427.948
2008-11-24,434.856
2008-11-25,446.02
2008-11-26,456.832
2008-11-27,466.834
2008-11-28,468.311
2008-12-01,461.876
2008-12-02,452.624
2008-12-03,454.647
2008-12-04,451.909
2008-12-05,449.764
2008-12-08,478.266
2008-12-09,480.838
2008-12-10,499.213
2008-12-11,506.81
2008-12-12,493.798
2008-12-15,503.684
2008-12-16,511.914
2008-12-17,522.492
2008-12-18,534.448
2008-12-19,532.001
2008-12-22,520.343
2008-12-23,507.855
2008-12-24,507.819
2008-12-25,508.479
2008-12-26,506.929
2008-12-29,512.8
2008-12-30,522.715
2008-12-31,524.802
2009-01-01,526.269
2009-01-02,531.461
2009-01-05,544.914
2009-01-06,553.597
2009-01-07,548.63
2009-01-08,532.218
2009-01-09,526.863
2009-01-12,512.387
2009-01-13,511.377
2009-01-14,509.179
2009-01-15,492.481
2009-01-16,504.606
2009-01-19,501.217
2009-01-20,487.743
2009-01-21,483.688
2009-01-22,484.286
2009-01-23,477.288
2009-01-26,481.502
2009-01-27,484.631
2009-01-28,495.32
2009-01-29,493.465
2009-01-30,490.796
2009-02-02,480.702
2009-02-03,487.593
2009-02-04,495.068
2009-02-05,494.276
2009-02-06,507.507
2009-02-09,512.755
2009-02-10,510.976
2009-02-11,504.353
2009-02-12,496.466
2009-02-13,505.718
2009-02-16,500.199
2009-02-17,480.278
2009-02-18,477.705
2009-02-19,481.806
2009-02-20,465.501
2009-02-23,470.823
2009-02-24,462.316
2009-02-25,462.716
2009-02-26,462.942
2009-02-27,457.392
2009-03-02,436.603
2009-03-03,436.362
2009-03-04,448.771
2009-03-05,445.201
2009-03-06,446.841
2009-03-09,444.001
2009-03-10,456.867
2009-03-11,465.99
2009-03-12,467.26
2009-03-13,476.889
2009-03-16,488.903
2009-03-17,493.92
2009-03-18,496.978
2009-03-19,507.331
2009-03-20,505.162
2009-03-23,526.306
2009-03-24,531.122
2009-03-25,538.12
2009-03-26,547.191
2009-03-27,542.821
2009-03-30,519.227
2009-03-31,529.886
2009-04-01,543.815
2009-04-02,572.689
2009-04-03,576.898
2009-04-06,583.343
2009-04-07,577.186
2009-04-08,571.771
2009-04-09,593.331
2009-04-10,596.802
2009-04-13,603.517
2009-04-14,610.348
2009-04-15,609.427
2009-04-16,615.87
2009-04-17,606.509
2009-04-20,599.11
2009-04-21,598.074
2009-04-22,605.023
2009-04-23,614.519
2009-04-24,624.113
2009-04-27,609.6
2009-04-28,599.045
2009-04-29,618.577
2009-04-30,641.804
2009-05-01,642.306
2009-05-04,672.674
2009-05-05,675.406
2009-05-06,686.595
2009-05-07,691.118
2009-05-08,700.543
2009-05-11,700.797
2009-05-12,694.856
2009-05-13,689.143
2009-05-14,679.915
2009-05-15,692.05
2009-05-18,708.228
2009-05-19,724.332
2009-05-20,735.817
2009-05-21,725.777
2009-05-22,731.806
2009-05-25,736.694
2009-05-26,727.912
2009-05-27,739.182
2009-05-28,744.688
2009-05-29,750.985
2009-06-01,778.57
2009-06-02,772.76
2009-06-03,768.166
2009-06-04,762.669
2009-06-05,765.947
2009-06-08,751.259
2009-06-09,747.485
2009-06-10,762.178
2009-06-11,767.813
2009-06-12,766.161
2009-06-15,747.676
2009-06-16,742.49
2009-06-17,731.761
2009-06-18,726.124
2009-06-19,733.837
2009-06-22,726.501
2009-06-23,713.52
2009-06-24,732.314
2009-06-25,740.918
2009-06-26,751.48
2009-06-29,752.897
2009-06-30,750.753
2009-07-01,761.785
2009-07-02,760.052
2009-07-03,763.63
2009-07-06,754.874
2009-07-07,756.575
2009-07-08,745.713
2009-07-09,749.633
2009-07-10,745.062
2009-07-13,728.187
2009-07-14,744.119
2009-07-15,769.717
2009-07-16,777.631
2009-07-17,785.373
2009-07-20,806.029
2009-07-21,809.606
2009-07-22,808.618
2009-07-23,819.586
2009-07-24,823.485
2009-07-27,835.607
2009-07-28,842.413
2009-07-29,831.024
2009-07-30,835.597
2009-07-31,847.161
2009-08-03,866.928
2009-08-04,862.35
2009-08-05,853.668
2009-08-06,852.569
2009-08-07,848.115
2009-08-10,849.592
2009-08-11,845.057
2009-08-12,840.328
2009-08-13,853.861
2009-08-14,849.311
2009-08-17,819.453
2009-08-18,822.519
2009-08-19,818.663
2009-08-20,831.726
2009-08-21,838.378
2009-08-24,859.593
2009-08-25,854.54
2009-08-26,850.322
2009-08-27,841.18
2009-08-28,850.245
2009-08-31,843.653
2009-09-01,847.617
2009-09-02,836.728
2009-09-03,848.65
2009-09-04,860.565
2009-09-07,871.91
2009-09-08,881.625
2009-09-09,882.305
2009-09-10,887.773
2009-09-11,896.962
2009-09-14,887.2
2009-09-15,894.493
2009-09-16,911.103
2009-09-17,919.622
2009-09-18,923.15
2009-09-21,917.307
2009-09-22,926.229
2009-09-23,920.684
2009-09-24,917.85
2009-09-25,921.106
2009-09-28,913.115
2009-09-29,917.917
2009-09-30,915.924
2009-10-01,914.244
2009-10-02,906.127
2009-10-05,911.875
2009-10-06,930.411
2009-10-07,934.329
2009-10-08,943.729
2009-10-09,948.312
2009-10-12,953.092
2009-10-13,951.986
2009-10-14,968.378
2009-10-15,972.57
2009-10-16,965.305
2009-10-19,972.886
2009-10-20,969.984
2009-10-21,962.839
2009-10-22,954.838
2009-10-23,962.341
2009-10-26,960.485
2009-10-27,944.058
2009-10-28,917.917
2009-10-29,915.959
2009-10-30,914.056
2009-11-02,907.123
2009-11-03,899.348
2009-11-04,923.868
2009-11-05,924.856
2009-11-06,933.615
2009-11-09,953.882
2009-11-10,956.441
2009-11-11,967.603
2009-11-12,960.399
2009-11-13,963.329
2009-11-16,979.163
2009-11-17,974.599
2009-11-18,976.661
2009-11-19,966.998
2009-11-20,963.749
2009-11-23,972.876
2009-11-24,972.141
2009-11-25,979.409
2009-11-26,964.118
2009-11-27,943.994
2009-11-30,959.66
2009-12-01,977.765
2009-12-02,988.993
2009-12-03,997.754
2009-12-04,996.713
2009-12-07,997.548
2009-12-08,993.701
2009-12-09,986.405
2009-12-10,987.269
2009-12-11,996.091
2009-12-14,1004.61
2009-12-15,997.072
2009-12-16,992.371
2009-12-17,976.374
2009-12-18,970.334
2009-12-21,968.029
2009-12-22,975.505
2009-12-23,984.472
2009-12-24,993.712
2009-12-25,993.99
2009-12-28,1003.513
2009-12-29,1004.908
2009-12-30,1008.792
2009-12-31,1017.641
2010-01-01,1017.641
2010-01-04,1032.296
2010-01-05,1042.309
2010-01-06,1048.542
2010-01-07,1042.153
2010-01-08,1046.618
2010-01-11,1057.054
2010-01-12,1053.862
2010-01-13,1043.182
2010-01-14,1047.407
2010-01-15,1048.224
2010-01-18,1048.451
2010-01-19,1048.112
2010-01-20,1036.68
2010-01-21,1018.713
2010-01-22,997.194
2010-01-25,987.616
2010-01-26,965.698
2010-01-27,952.572
2010-01-28,963.283
2010-01-29,960.32
2010-02-01,959.354
2010-02-02,963.583
2010-02-03,977.418
2010-02-04,956.121
2010-02-05,924.026
2010-02-08,918.682
2010-02-09,932.675
2010-02-10,939.569
2010-02-11,950.102
2010-02-12,950.618
2010-02-15,952.854
2010-02-16,959.327
2010-02-17,971.952
2010-02-18,970.462
2010-02-19,960.179
2010-02-22,969.941
2010-02-23,969.787
2010-02-24,966.166
2010-02-25,955.165
2010-02-26,968.428
2010-03-01,980.877
2010-03-02,991.961
2010-03-03,1000.085
2010-03-04,995.974
2010-03-05,1007.518
2010-03-08,1021.092
2010-03-09,1020.669
2010-03-10,1029.703
2010-03-11,1026.618
2010-03-12,1027.684
2010-03-15,1016.791
2010-03-16,1022.891
2010-03-17,1038.089
2010-03-18,1038.135
2010-03-19,1035.359
2010-03-22,1027.659
2010-03-23,1029.126
2010-03-24,1026.365
2010-03-25,1028.336
2010-03-26,1032.338
2010-03-29,1040.506
2010-03-30,1042.909
2010-03-31,1042.42
2010-04-01,1058.156
2010-04-02,1058.413
2010-04-05,1064.659
2010-04-06,1069.293
2010-04-07,1077.251
2010-04-08,1069.06
2010-04-09,1072.965
2010-04-12,1071.687
2010-04-13,1063.385
2010-04-14,1074.874
2010-04-15,1078.493
2010-04-16,1064.923
2010-04-19,1040.982
2010-04-20,1055.184
2010-04-21,1063.355
2010-04-22,1056.877
2010-04-23,1060.76
2010-04-26,1073.029
2010-04-27,1059.41
2010-04-28,1044.239
2010-04-29,1050.523
2010-04-30,1058.324
2010-05-03,1051.698
2010-05-04,1035.428
2010-05-05,1011.548
2010-05-06,983.861
2010-05-07,961.912
2010-05-10,1007.917
2010-05-11,997.749
2010-05-12,1005.439
2010-05-13,1013.76
2010-05-14,999.82
2010-05-17,978.661
2010-05-18,977.579
2010-05-19,945.972
2010-05-20,915.439
2010-05-21,916.855
2010-05-24,922.82
2010-05-25,883.502
2010-05-26,912.093
2010-05-27,936.75
2010-05-28,954.036
2010-05-31,963.63
2010-06-01,943.765
2010-06-02,944.15
2010-06-03,961.054
2010-06-04,951.825
2010-06-07,927.808
2010-06-08,931.277
2010-06-09,934.046
2010-06-10,944.796
2010-06-11,954.505
2010-06-14,970.397
2010-06-15,977.176
2010-06-16,982.978
2010-06-17,990.733
2010-06-18,997.978
2010-06-21,1024.738
2010-06-22,1017.788
2010-06-23,1013.492
2010-06-24,1007.918
2010-06-25,1000.501
2010-06-28,1005.357
2010-06-29,979.813
2010-06-30,977.468
2010-07-01,970.334
2010-07-02,971.289
2010-07-05,970.466
2010-07-06,988.514
2010-07-07,988.202
2010-07-08,1001.267
2010-07-09,1011.996
2010-07-12,1011.292
2010-07-13,1017.461
2010-07-14,1025.596
2010-07-15,1025.745
2010-07-16,1019.546
2010-07-19,1015.356
2010-07-20,1021.626
2010-07-21,1032.91
2010-07-22,1039.683
2010-07-23,1048.556
2010-07-26,1050.769
2010-07-27,1056.977
2010-07-28,1058.622
2010-07-29,1061.868
2010-07-30,1063.605
2010-08-02,1085.662
2010-08-03,1081.091
2010-08-04,1084.12
2010-08-05,1083.434
