Date,EM (EMERGING MARKETS) GROWTH Standard (Large+Mid Cap)
2005-11-08,188.352
2005-11-09,189.654
2005-11-10,190.101
2005-11-11,191.933
2005-11-14,192.533
2005-11-15,191.719
2005-11-16,192.502
2005-11-17,194.029
2005-11-18,195.038
2005-11-21,195.404
2005-11-22,193.362
2005-11-23,196.683
2005-11-24,197.111
2005-11-25,197.357
2005-11-28,197.976
2005-11-29,196.814
2005-11-30,197.593
2005-12-01,198.954
2005-12-02,201.216
2005-12-05,202.554
2005-12-06,203.933
2005-12-07,204.449
2005-12-08,202.976
2005-12-09,202.654
2005-12-12,203.823
2005-12-13,204.566
2005-12-14,204.409
2005-12-15,203.823
2005-12-16,204.049
2005-12-19,205.457
2005-12-20,205.199
2005-12-21,207.292
2005-12-22,207.584
2005-12-23,208.612
2005-12-26,208.579
2005-12-27,209.536
2005-12-28,208.376
2005-12-29,210.082
2005-12-30,209.495
2006-01-02,209.659
2006-01-03,214.22
2006-01-04,219.025
2006-01-05,219.84
2006-01-06,221.825
2006-01-09,224.316
2006-01-10,223.249
2006-01-11,223.876
2006-01-12,225.044
2006-01-13,224.993
2006-01-16,226.615
2006-01-17,223.604
2006-01-18,219.408
2006-01-19,223.806
2006-01-20,224.126
2006-01-23,223.511
2006-01-24,226.77
2006-01-25,229.222
2006-01-26,230.077
2006-01-27,232.067
2006-01-30,231.448
2006-01-31,233.49
2006-02-01,234.282
2006-02-02,231.959
2006-02-03,228.165
2006-02-06,231.692
2006-02-07,230.173
2006-02-08,226.902
2006-02-09,229.831
2006-02-10,230.456
2006-02-13,227.421
2006-02-14,227.772
2006-02-15,227.384
2006-02-16,229.411
2006-02-17,231.858
2006-02-20,233.922
2006-02-21,232.966
2006-02-22,231.911
2006-02-23,233.793
2006-02-24,233.987
2006-02-27,235.363
2006-02-28,232.99
2006-03-01,234.606
2006-03-02,236.024
2006-03-03,233.299
2006-03-06,232.281
2006-03-07,225.021
2006-03-08,221.898
2006-03-09,221.907
2006-03-10,222.652
2006-03-13,225.963
2006-03-14,226.063
2006-03-15,229.117
2006-03-16,230.328
2006-03-17,231.693
2006-03-20,232.414
2006-03-21,230.169
2006-03-22,228.339
2006-03-23,228.789
2006-03-24,229.38
2006-03-27,230.787
2006-03-28,229.272
2006-03-29,229.384
2006-03-30,232.634
2006-03-31,234.004
2006-04-03,238.649
2006-04-04,240.598
2006-04-05,241.431
2006-04-06,242.775
2006-04-07,241.874
2006-04-10,240.465
2006-04-11,238.974
2006-04-12,237.687
2006-04-13,237.691
2006-04-14,239.3
2006-04-17,241.386
2006-04-18,244.228
2006-04-19,247.479
2006-04-20,247.98
2006-04-21,249.901
2006-04-24,249.248
2006-04-25,247.565
2006-04-26,250.557
2006-04-27,248.833
2006-04-28,249.573
2006-05-01,250.569
2006-05-02,253.769
2006-05-03,254.746
2006-05-04,256.311
2006-05-05,257.808
2006-05-08,261.396
2006-05-09,261.538
2006-05-10,260.377
2006-05-11,258.716
2006-05-12,253.346
2006-05-15,242.578
2006-05-16,241.933
2006-05-17,241.921
2006-05-18,234.814
2006-05-19,233.608
2006-05-22,222.424
2006-05-23,225.882
2006-05-24,221.533
2006-05-25,222.202
2006-05-26,227.378
2006-05-29,228.821
2006-05-30,224.325
2006-05-31,222.554
2006-06-01,223.216
2006-06-02,228.118
2006-06-05,226.042
2006-06-06,221.054
2006-06-07,215.796
2006-06-08,206.853
2006-06-09,209.717
2006-06-12,206.544
2006-06-13,197.085
2006-06-14,199.4
2006-06-15,204.276
2006-06-16,209.625
2006-06-19,207.645
2006-06-20,205.095
2006-06-21,206.985
2006-06-22,208.604
2006-06-23,207.7
2006-06-26,207.803
2006-06-27,209.668
2006-06-28,209.63
2006-06-29,214.532
2006-06-30,222.062
2006-07-03,225.69
2006-07-04,227.037
2006-07-05,221.658
2006-07-06,223.034
2006-07-07,223.61
2006-07-10,225.104
2006-07-11,223.862
2006-07-12,223.854
2006-07-13,218.127
2006-07-14,214.287
2006-07-17,210.586
2006-07-18,211.206
2006-07-19,214.481
2006-07-20,218.994
2006-07-21,217.252
2006-07-24,217.465
2006-07-25,220.145
2006-07-26,220.665
2006-07-27,225.526
2006-07-28,225.388
2006-07-31,225.876
2006-08-01,223.512
2006-08-02,225.715
2006-08-03,225.968
2006-08-04,228.294
2006-08-07,227.417
2006-08-08,228.714
2006-08-09,231.112
2006-08-10,230.363
2006-08-11,230.629
2006-08-14,230.365
2006-08-15,231.161
2006-08-16,235.185
2006-08-17,237.049
2006-08-18,235.092
2006-08-21,233.325
2006-08-22,234.645
2006-08-23,232.759
2006-08-24,230.837
2006-08-25,231.069
2006-08-28,231.138
2006-08-29,233.533
2006-08-30,235.439
2006-08-31,234.571
2006-09-01,236.064
2006-09-04,239.653
2006-09-05,239.481
2006-09-06,236.954
2006-09-07,233.691
2006-09-08,233.988
2006-09-11,229.219
2006-09-12,230.922
2006-09-13,233.43
2006-09-14,234.127
2006-09-15,235.016
2006-09-18,238.25
2006-09-19,238.069
2006-09-20,236.996
2006-09-21,235.719
2006-09-22,232.634
2006-09-25,231.528
2006-09-26,233.286
2006-09-27,235.855
2006-09-28,237.434
2006-09-29,236.426
2006-10-02,237.644
2006-10-03,236.092
2006-10-04,236.194
2006-10-05,239.561
2006-10-06,239.131
2006-10-09,238.808
2006-10-10,239.955
2006-10-11,239.824
2006-10-12,240.837
2006-10-13,245.304
2006-10-16,246.421
2006-10-17,244.587
2006-10-18,245.657
2006-10-19,246.111
2006-10-20,245.851
2006-10-23,244.938
2006-10-24,245.705
2006-10-25,246.742
2006-10-26,248.467
2006-10-27,247.887
2006-10-30,244.7
2006-10-31,247.111
2006-11-01,249.879
2006-11-02,249.812
2006-11-03,251.482
2006-11-06,252.951
2006-11-07,254.794
2006-11-08,253.848
2006-11-09,255.371
2006-11-10,255.447
2006-11-13,255.237
2006-11-14,257.662
2006-11-15,257.995
2006-11-16,258.782
2006-11-17,256.512
2006-11-20,256.82
2006-11-21,258.771
2006-11-22,261.574
2006-11-23,261.943
2006-11-24,262.112
2006-11-27,262.148
2006-11-28,259.069
2006-11-29,263.096
2006-11-30,265.6
2006-12-01,265.706
2006-12-04,266.715
2006-12-05,269.777
2006-12-06,270.868
2006-12-07,270.575
2006-12-08,268.384
2006-12-11,267.102
2006-12-12,264.753
2006-12-13,265.098
2006-12-14,268.603
2006-12-15,270.043
2006-12-18,271.322
2006-12-19,266.746
2006-12-20,270.273
2006-12-21,270.751
2006-12-22,271.164
2006-12-25,270.642
2006-12-26,270.848
2006-12-27,275.544
2006-12-28,276.923
2006-12-29,277.547
2007-01-01,277.548
2007-01-02,282.22
2007-01-03,281.118
2007-01-04,276.726
2007-01-05,272.349
2007-01-08,270.708
2007-01-09,266.926
2007-01-10,264.209
2007-01-11,266.689
2007-01-12,270.308
2007-01-15,275.047
2007-01-16,274.689
2007-01-17,274.264
2007-01-18,274.726
2007-01-19,274.463
2007-01-22,276.551
2007-01-23,277.278
2007-01-24,280.672
2007-01-25,279.759
2007-01-26,275.735
2007-01-29,273.324
2007-01-30,274.57
2007-01-31,275.11
2007-02-01,278.231
2007-02-02,280.402
2007-02-05,280.795
2007-02-06,282.99
2007-02-07,283.127
2007-02-08,282.289
2007-02-09,281.606
2007-02-12,277.702
2007-02-13,278.484
2007-02-14,283.031
2007-02-15,285.13
2007-02-16,285.626
2007-02-19,286.21
2007-02-20,285.146
2007-02-21,285.546
2007-02-22,287.369
2007-02-23,286.13
2007-02-26,285.973
2007-02-27,277.297
2007-02-28,272.489
2007-03-01,268.2
2007-03-02,266.542
2007-03-05,256.278
2007-03-06,262.952
2007-03-07,263.384
2007-03-08,268.518
2007-03-09,270.991
2007-03-12,273.21
2007-03-13,271.208
2007-03-14,265.937
2007-03-15,269.557
2007-03-16,269.206
2007-03-19,273.558
2007-03-20,274.695
2007-03-21,277.868
2007-03-22,281.379
2007-03-23,281.645
2007-03-26,282.588
2007-03-27,281.032
2007-03-28,277.899
2007-03-29,280.843
2007-03-30,282.035
2007-04-02,281.798
2007-04-03,285.094
2007-04-04,288.542
2007-04-05,289.478
2007-04-06,289.599
2007-04-09,291.48
2007-04-10,291.943
2007-04-11,293.643
2007-04-12,293.812
2007-04-13,295.847
2007-04-16,299.288
2007-04-17,298.938
2007-04-18,297.899
2007-04-19,294.322
2007-04-20,299.587
2007-04-23,299.848
2007-04-24,299.67
2007-04-25,300.482
2007-04-26,301.188
2007-04-27,299.09
2007-04-30,297.429
2007-05-01,297.135
2007-05-02,299.058
2007-05-03,302.675
2007-05-04,305.201
2007-05-07,306.901
2007-05-08,304.53
2007-05-09,306.216
2007-05-10,304.079
2007-05-11,302.934
2007-05-14,304.4
2007-05-15,302.449
2007-05-16,306.129
2007-05-17,305.588
2007-05-18,306.415
2007-05-21,308.245
2007-05-22,309.259
2007-05-23,308.516
2007-05-24,304.436
2007-05-25,305.204
2007-05-28,305.898
2007-05-29,305.477
2007-05-30,303.346
2007-05-31,308.561
2007-06-01,314.136
2007-06-04,314.947
2007-06-05,314.985
2007-06-06,311.482
2007-06-07,310.537
2007-06-08,306.383
2007-06-11,308.102
2007-06-12,307.88
2007-06-13,308.088
2007-06-14,314.749
2007-06-15,318.534
2007-06-18,322.84
2007-06-19,322.721
2007-06-20,323.12
2007-06-21,324.71
2007-06-22,323.981
2007-06-25,321.821
2007-06-26,319.579
2007-06-27,318.258
2007-06-28,322.015
2007-06-29,323.2
2007-07-02,327.275
2007-07-03,331.816
2007-07-04,334.362
2007-07-05,335.481
2007-07-06,338.208
2007-07-09,342.859
2007-07-10,341.653
2007-07-11,340.856
2007-07-12,345.678
2007-07-13,350.493
2007-07-16,347.912
2007-07-17,347.922
2007-07-18,345.224
2007-07-19,348.574
2007-07-20,351.293
2007-07-23,354.577
2007-07-24,353.145
2007-07-25,349.03
2007-07-26,340.962
2007-07-27,330.046
2007-07-30,333.222
2007-07-31,339.572
2007-08-01,327.729
2007-08-02,330.336
2007-08-03,330.155
2007-08-06,323.355
2007-08-07,324.985
2007-08-08,334.546
2007-08-09,330.471
2007-08-10,319.478
2007-08-13,321.774
2007-08-14,316.673
2007-08-15,308.763
2007-08-16,291.218
2007-08-17,292.396
2007-08-20,303.265
2007-08-21,302.611
2007-08-22,310.383
2007-08-23,316.354
2007-08-24,317.471
2007-08-27,323.544
2007-08-28,320.859
2007-08-29,320.039
2007-08-30,324.117
2007-08-31,331.351
2007-09-03,333.346
2007-09-04,332.764
2007-09-05,331.291
2007-09-06,333.902
2007-09-07,332.353
2007-09-10,328.26
2007-09-11,332.093
2007-09-12,333.068
2007-09-13,337.392
2007-09-14,339.532
2007-09-17,336.453
2007-09-18,339.405
2007-09-19,350.722
2007-09-20,353.002
2007-09-21,354.603
2007-09-24,358.042
2007-09-25,357.165
2007-09-26,360.68
2007-09-27,368.09
2007-09-28,368.399
2007-10-01,372.102
2007-10-02,379.77
2007-10-03,375.544
2007-10-04,373.738
2007-10-05,379.71
2007-10-08,382.05
2007-10-09,384.884
2007-10-10,387.904
2007-10-11,392.939
2007-10-12,388.913
2007-10-15,391.925
2007-10-16,386.816
2007-10-17,388.787
2007-10-18,389.545
2007-10-19,385.239
2007-10-22,376.214
2007-10-23,386.777
2007-10-24,384.53
2007-10-25,390.039
2007-10-26,398.752
2007-10-29,407.375
2007-10-30,406.319
2007-10-31,408.903
2007-11-01,406.744
2007-11-02,400.92
2007-11-05,394.474
2007-11-06,400.545
2007-11-07,399.919
2007-11-08,391.384
2007-11-09,389.0
2007-11-12,375.68
2007-11-13,377.705
2007-11-14,389.75
2007-11-15,385.388
2007-11-16,379.505
2007-11-19,373.06
2007-11-20,373.036
2007-11-21,360.079
2007-11-22,358.773
2007-11-23,358.727
2007-11-26,363.465
2007-11-27,359.662
2007-11-28,366.373
2007-11-29,374.169
2007-11-30,379.243
2007-12-03,380.117
2007-12-04,381.658
2007-12-05,388.434
2007-12-06,391.147
2007-12-07,391.652
2007-12-10,389.397
2007-12-11,388.647
2007-12-12,386.32
2007-12-13,377.1
2007-12-14,371.217
2007-12-17,358.382
2007-12-18,360.501
2007-12-19,362.88
2007-12-20,362.68
2007-12-21,369.152
2007-12-24,376.198
2007-12-25,376.196
2007-12-26,377.855
2007-12-27,380.186
2007-12-28,380.1
2007-12-31,379.347
2008-01-01,379.364
2008-01-02,376.402
2008-01-03,374.208
2008-01-04,372.675
2008-01-07,366.931
2008-01-08,370.195
2008-01-09,371.848
2008-01-10,370.595
2008-01-11,367.573
2008-01-14,368.33
2008-01-15,361.805
2008-01-16,345.402
2008-01-17,342.887
2008-01-18,341.652
2008-01-21,320.079
2008-01-22,311.384
2008-01-23,314.228
2008-01-24,324.146
2008-01-25,332.654
2008-01-28,325.125
2008-01-29,329.462
2008-01-30,324.931
2008-01-31,323.45
2008-02-01,333.974
2008-02-04,341.69
2008-02-05,336.825
2008-02-06,329.999
2008-02-07,326.356
2008-02-08,326.55
2008-02-11,324.505
2008-02-12,329.904
2008-02-13,332.831
2008-02-14,340.29
2008-02-15,340.193
2008-02-18,343.158
2008-02-19,347.045
2008-02-20,343.001
2008-02-21,347.316
2008-02-22,346.471
2008-02-25,349.938
2008-02-26,353.552
2008-02-27,358.87
2008-02-28,359.548
2008-02-29,351.993
2008-03-03,344.495
2008-03-04,341.628
2008-03-05,342.958
2008-03-06,343.65
2008-03-07,336.018
2008-03-10,327.304
2008-03-11,335.251
2008-03-12,339.109
2008-03-13,329.554
2008-03-14,327.164
2008-03-17,312.026
2008-03-18,318.646
2008-03-19,318.653
2008-03-20,312.096
2008-03-21,314.054
2008-03-24,320.548
2008-03-25,330.517
2008-03-26,331.726
2008-03-27,331.984
2008-03-28,334.117
2008-03-31,331.625
2008-04-01,334.034
2008-04-02,340.463
2008-04-03,342.329
2008-04-04,343.736
2008-04-07,349.004
2008-04-08,346.625
2008-04-09,345.19
2008-04-10,347.066
2008-04-11,346.648
2008-04-14,340.661
2008-04-15,342.674
2008-04-16,347.131
2008-04-17,349.445
2008-04-18,349.674
2008-04-21,353.49
2008-04-22,355.22
2008-04-23,356.685
2008-04-24,355.188
2008-04-25,354.594
2008-04-28,355.832
2008-04-29,351.583
2008-04-30,355.96
2008-05-01,356.301
2008-05-02,360.407
2008-05-05,361.503
2008-05-06,363.443
2008-05-07,360.899
2008-05-08,358.544
2008-05-09,356.224
2008-05-12,358.25
2008-05-13,360.95
2008-05-14,361.868
2008-05-15,366.049
2008-05-16,372.408
2008-05-19,375.809
2008-05-20,371.454
2008-05-21,370.221
2008-05-22,366.815
2008-05-23,363.367
2008-05-26,358.973
2008-05-27,358.655
2008-05-28,360.111
2008-05-29,362.44
2008-05-30,365.246
2008-06-02,364.415
2008-06-03,359.242
2008-06-04,354.156
2008-06-05,357.231
2008-06-06,356.097
2008-06-09,351.295
2008-06-10,342.399
2008-06-11,340.197
2008-06-12,337.825
2008-06-13,336.823
2008-06-16,340.282
2008-06-17,343.948
2008-06-18,342.937
2008-06-19,339.518
2008-06-20,334.026
2008-06-23,331.022
2008-06-24,329.053
2008-06-25,333.735
2008-06-26,331.016
2008-06-27,326.204
2008-06-30,326.397
2008-07-01,320.539
2008-07-02,316.395
2008-07-03,309.571
2008-07-04,308.876
2008-07-07,311.202
2008-07-08,307.116
2008-07-09,311.334
2008-07-10,311.047
2008-07-11,313.287
2008-07-14,313.919
2008-07-15,305.352
2008-07-16,304.703
2008-07-17,309.626
2008-07-18,307.079
2008-07-21,313.004
2008-07-22,310.647
2008-07-23,314.795
2008-07-24,313.07
2008-07-25,307.88
2008-07-28,308.334
2008-07-29,305.356
2008-07-30,312.442
2008-07-31,313.547
2008-08-01,309.126
2008-08-04,301.16
2008-08-05,298.252
2008-08-06,302.706
2008-08-07,301.601
2008-08-08,296.189
2008-08-11,296.804
2008-08-12,294.339
2008-08-13,291.826
2008-08-14,295.178
2008-08-15,291.142
2008-08-18,287.595
2008-08-19,282.662
2008-08-20,288.908
2008-08-21,287.082
2008-08-22,286.871
2008-08-25,284.927
2008-08-26,281.173
2008-08-27,285.765
2008-08-28,286.52
2008-08-29,285.953
2008-09-01,278.866
2008-09-02,277.044
2008-09-03,272.637
2008-09-04,266.12
2008-09-05,260.217
2008-09-08,269.221
2008-09-09,258.439
2008-09-10,255.826
2008-09-11,249.922
2008-09-12,254.97
2008-09-15,245.644
2008-09-16,233.555
2008-09-17,228.778
2008-09-18,229.282
2008-09-19,253.152
2008-09-22,255.043
2008-09-23,247.438
2008-09-24,247.985
2008-09-25,250.162
2008-09-26,245.089
2008-09-29,230.007
2008-09-30,233.992
2008-10-01,233.384
2008-10-02,224.599
2008-10-03,219.504
2008-10-06,198.325
2008-10-07,194.901
2008-10-08,179.719
2008-10-09,183.603
2008-10-10,175.895
2008-10-13,189.473
2008-10-14,200.688
2008-10-15,185.097
2008-10-16,171.398
2008-10-17,169.705
2008-10-20,176.551
2008-10-21,172.998
2008-10-22,158.758
2008-10-23,152.132
2008-10-24,139.245
2008-10-27,133.232
2008-10-28,143.207
2008-10-29,150.149
2008-10-30,166.383
2008-10-31,169.375
2008-11-03,173.843
2008-11-04,179.906
2008-11-05,177.693
2008-11-06,164.832
2008-11-07,167.062
2008-11-10,172.336
2008-11-11,163.808
2008-11-12,157.764
2008-11-13,155.239
2008-11-14,156.936
2008-11-17,153.777
2008-11-18,147.639
2008-11-19,143.639
2008-11-20,135.943
2008-11-21,137.13
2008-11-24,143.059
2008-11-25,146.974
2008-11-26,150.442
2008-11-27,153.918
2008-11-28,154.099
2008-12-01,150.302
2008-12-02,146.556
2008-12-03,146.755
2008-12-04,146.082
2008-12-05,144.549
2008-12-08,156.549
2008-12-09,156.386
2008-12-10,163.674
2008-12-11,165.799
2008-12-12,160.974
2008-12-15,163.873
2008-12-16,166.698
2008-12-17,170.519
2008-12-18,171.526
2008-12-19,169.299
2008-12-22,165.036
2008-12-23,161.824
2008-12-24,161.433
2008-12-25,161.111
2008-12-26,161.026
2008-12-29,162.971
2008-12-30,165.391
2008-12-31,165.718
2009-01-01,165.994
2009-01-02,169.865
2009-01-05,174.935
2009-01-06,177.427
2009-01-07,173.38
2009-01-08,168.848
2009-01-09,166.672
2009-01-12,161.398
2009-01-13,161.175
2009-01-14,158.59
2009-01-15,154.131
2009-01-16,157.438
2009-01-19,156.502
2009-01-20,151.919
2009-01-21,151.246
2009-01-22,151.129
2009-01-23,149.27
2009-01-26,151.89
2009-01-27,152.862
2009-01-28,157.219
2009-01-29,156.989
2009-01-30,156.173
2009-02-02,152.965
2009-02-03,155.425
2009-02-04,158.644
2009-02-05,158.9
2009-02-06,165.371
2009-02-09,166.982
2009-02-10,165.924
2009-02-11,164.06
2009-02-12,160.956
2009-02-13,164.309
2009-02-16,162.547
2009-02-17,154.817
2009-02-18,153.766
2009-02-19,155.475
2009-02-20,149.795
2009-02-23,152.233
2009-02-24,150.089
2009-02-25,150.693
2009-02-26,150.751
2009-02-27,148.991
2009-03-02,141.89
2009-03-03,142.408
2009-03-04,147.787
2009-03-05,146.228
2009-03-06,146.461
2009-03-09,145.563
2009-03-10,150.079
2009-03-11,153.203
2009-03-12,154.486
2009-03-13,158.045
2009-03-16,161.434
2009-03-17,161.87
2009-03-18,162.482
2009-03-19,166.488
2009-03-20,164.904
2009-03-23,172.464
2009-03-24,172.766
2009-03-25,174.487
2009-03-26,177.849
2009-03-27,175.363
2009-03-30,167.12
2009-03-31,169.414
2009-04-01,172.094
2009-04-02,181.608
2009-04-03,182.541
2009-04-06,183.752
2009-04-07,181.821
2009-04-08,180.035
2009-04-09,186.502
2009-04-10,187.404
2009-04-13,188.652
2009-04-14,189.745
2009-04-15,189.04
2009-04-16,190.538
2009-04-17,189.197
2009-04-20,186.696
2009-04-21,185.039
2009-04-22,185.716
2009-04-23,189.315
2009-04-24,191.826
2009-04-27,187.834
2009-04-28,185.262
2009-04-29,191.723
2009-04-30,196.272
2009-05-01,196.335
2009-05-04,207.565
2009-05-05,208.241
2009-05-06,210.026
2009-05-07,209.994
2009-05-08,213.025
2009-05-11,212.627
2009-05-12,212.231
2009-05-13,208.888
2009-05-14,206.14
2009-05-15,208.304
2009-05-18,214.833
2009-05-19,219.591
2009-05-20,222.48
2009-05-21,217.68
2009-05-22,220.029
2009-05-25,220.557
2009-05-26,218.674
2009-05-27,222.701
2009-05-28,225.309
2009-05-29,228.211
2009-06-01,236.639
2009-06-02,234.746
2009-06-03,231.275
2009-06-04,230.755
2009-06-05,232.259
2009-06-08,228.333
2009-06-09,227.991
2009-06-10,233.258
2009-06-11,233.682
2009-06-12,232.946
2009-06-15,227.011
2009-06-16,225.587
2009-06-17,221.009
2009-06-18,219.935
2009-06-19,221.734
2009-06-22,217.486
2009-06-23,213.789
2009-06-24,219.285
2009-06-25,221.899
2009-06-26,225.316
2009-06-29,225.84
2009-06-30,224.687
2009-07-01,228.156
2009-07-02,226.13
2009-07-03,226.439
2009-07-06,222.898
2009-07-07,222.867
2009-07-08,219.749
2009-07-09,220.1
2009-07-10,218.317
2009-07-13,214.691
2009-07-14,219.695
2009-07-15,227.783
2009-07-16,229.969
2009-07-17,232.445
2009-07-20,239.785
2009-07-21,240.691
2009-07-22,239.189
2009-07-23,243.551
2009-07-24,243.994
2009-07-27,247.094
2009-07-28,247.831
2009-07-29,243.399
2009-07-30,246.698
2009-07-31,249.662
2009-08-03,255.549
2009-08-04,254.466
2009-08-05,252.82
2009-08-06,252.288
2009-08-07,251.596
2009-08-10,252.124
2009-08-11,249.534
2009-08-12,248.438
2009-08-13,252.932
2009-08-14,252.018
2009-08-17,242.339
2009-08-18,244.223
2009-08-19,243.889
2009-08-20,247.668
2009-08-21,250.121
2009-08-24,254.588
2009-08-25,253.83
2009-08-26,251.906
2009-08-27,249.665
2009-08-28,251.947
2009-08-31,248.563
2009-09-01,249.549
2009-09-02,246.227
2009-09-03,249.022
2009-09-04,252.789
2009-09-07,256.544
2009-09-08,261.24
2009-09-09,260.944
2009-09-10,262.783
2009-09-11,264.535
2009-09-14,261.549
2009-09-15,264.286
2009-09-16,269.638
2009-09-17,271.574
2009-09-18,271.273
2009-09-21,269.008
2009-09-22,272.809
2009-09-23,271.817
2009-09-24,268.723
2009-09-25,269.036
2009-09-28,268.002
2009-09-29,270.634
2009-09-30,270.787
2009-10-01,269.747
2009-10-02,267.151
2009-10-05,268.412
2009-10-06,274.275
2009-10-07,274.654
2009-10-08,277.971
2009-10-09,279.984
2009-10-12,281.203
2009-10-13,281.159
2009-10-14,287.185
2009-10-15,287.734
2009-10-16,284.609
2009-10-19,288.165
2009-10-20,286.699
2009-10-21,285.428
2009-10-22,283.748
2009-10-23,285.563
2009-10-26,285.108
2009-10-27,279.527
2009-10-28,270.883
2009-10-29,272.8
2009-10-30,270.498
2009-11-02,270.214
2009-11-03,268.6
2009-11-04,275.323
2009-11-05,276.3
2009-11-06,278.075
2009-11-09,284.749
2009-11-10,285.484
2009-11-11,288.131
2009-11-12,284.185
2009-11-13,285.19
2009-11-16,291.363
2009-11-17,290.637
2009-11-18,291.152
2009-11-19,287.307
2009-11-20,286.351
2009-11-23,290.184
2009-11-24,288.458
2009-11-25,290.557
2009-11-26,284.769
2009-11-27,279.956
2009-11-30,283.491
2009-12-01,289.369
2009-12-02,291.898
2009-12-03,293.144
2009-12-04,292.86
2009-12-07,292.365
2009-12-08,289.192
2009-12-09,287.188
2009-12-10,287.735
2009-12-11,289.91
2009-12-14,291.968
2009-12-15,290.532
2009-12-16,290.215
2009-12-17,284.427
2009-12-18,283.046
2009-12-21,281.638
2009-12-22,283.978
2009-12-23,287.194
2009-12-24,289.847
2009-12-25,289.867
2009-12-28,291.946
2009-12-29,291.769
2009-12-30,292.109
2009-12-31,294.87
2010-01-01,294.87
2010-01-04,299.363
2010-01-05,302.464
2010-01-06,304.291
2010-01-07,301.949
2010-01-08,302.736
2010-01-11,306.282
2010-01-12,304.871
2010-01-13,302.694
2010-01-14,303.237
2010-01-15,302.504
2010-01-18,302.859
2010-01-19,302.589
2010-01-20,297.743
2010-01-21,292.39
2010-01-22,286.553
2010-01-25,285.483
2010-01-26,278.916
2010-01-27,275.911
2010-01-28,278.872
2010-01-29,277.115
2010-02-01,277.231
2010-02-02,279.653
2010-02-03,283.26
2010-02-04,275.056
2010-02-05,266.812
2010-02-08,265.851
2010-02-09,270.011
2010-02-10,271.031
2010-02-11,274.346
2010-02-12,273.847
2010-02-15,274.741
2010-02-16,277.244
2010-02-17,281.193
2010-02-18,280.813
2010-02-19,277.989
2010-02-22,280.557
2010-02-23,279.663
2010-02-24,277.836
2010-02-25,274.659
2010-02-26,278.349
2010-03-01,281.964
2010-03-02,285.906
2010-03-03,287.816
2010-03-04,286.375
2010-03-05,290.644
2010-03-08,294.123
2010-03-09,294.648
2010-03-10,296.532
2010-03-11,295.609
2010-03-12,296.223
2010-03-15,293.446
2010-03-16,296.095
2010-03-17,300.175
2010-03-18,298.897
2010-03-19,297.687
2010-03-22,295.44
2010-03-23,296.956
2010-03-24,296.512
2010-03-25,296.253
2010-03-26,297.414
2010-03-29,300.672
2010-03-30,302.08
2010-03-31,302.106
2010-04-01,307.597
2010-04-02,307.912
2010-04-05,310.116
2010-04-06,311.043
2010-04-07,311.908
2010-04-08,310.211
2010-04-09,312.656
2010-04-12,311.803
2010-04-13,309.724
2010-04-14,313.852
2010-04-15,314.598
2010-04-16,309.723
2010-04-19,303.304
2010-04-20,306.513
2010-04-21,307.587
2010-04-22,305.89
2010-04-23,306.959
2010-04-26,310.518
2010-04-27,305.891
2010-04-28,301.28
2010-04-29,303.918
2010-04-30,305.499
2010-05-03,302.226
2010-05-04,296.786
2010-05-05,291.056
2010-05-06,284.124
2010-05-07,277.506
2010-05-10,289.783
2010-05-11,287.669
2010-05-12,290.396
2010-05-13,292.719
2010-05-14,287.64
2010-05-17,281.495
2010-05-18,281.536
2010-05-19,272.956
2010-05-20,264.272
2010-05-21,265.915
2010-05-24,267.355
2010-05-25,256.9
2010-05-26,265.8
2010-05-27,272.285
2010-05-28,275.989
2010-05-31,278.421
2010-06-01,272.811
2010-06-02,273.058
2010-06-03,277.906
2010-06-04,274.34
2010-06-07,266.907
2010-06-08,267.277
2010-06-09,268.229
2010-06-10,271.491
2010-06-11,274.961
2010-06-14,279.08
2010-06-15,281.367
2010-06-16,283.214
2010-06-17,284.806
2010-06-18,286.781
2010-06-21,294.658
2010-06-22,291.184
2010-06-23,288.834
2010-06-24,286.485
2010-06-25,284.829
2010-06-28,285.947
2010-06-29,277.614
2010-06-30,275.401
2010-07-01,272.781
2010-07-02,273.698
2010-07-05,273.878
2010-07-06,279.44
2010-07-07,279.742
2010-07-08,282.957
2010-07-09,286.457
2010-07-12,286.793
2010-07-13,288.313
2010-07-14,289.631
2010-07-15,288.523
2010-07-16,286.264
2010-07-19,285.108
2010-07-20,287.852
2010-07-21,291.092
2010-07-22,293.671
2010-07-23,296.178
2010-07-26,297.338
2010-07-27,298.892
2010-07-28,299.131
2010-07-29,300.104
2010-07-30,299.346
2010-08-02,306.001
2010-08-03,305.261
2010-08-04,305.844
2010-08-05,305.684
2010-08-06,305.385
2010-08-09,307.093
2010-08-10,303.198
2010-08-11,297.415
2010-08-12,295.392
2010-08-13,297.041
2010-08-16,298.826
2010-08-17,301.516
2010-08-18,301.885
2010-08-19,302.338
2010-08-20,300.296
2010-08-23,299.688
2010-08-24,295.825
2010-08-25,292.336
2010-08-26,293.406
2010-08-27,294.348
2010-08-30,295.246
2010-08-31,294.669
2010-09-01,300.473
2010-09-02,302.307
2010-09-03,304.628
2010-09-06,306.985
2010-09-07,305.261
2010-09-08,305.313
2010-09-09,306.707
2010-09-10,307.919
2010-09-13,314.319
2010-09-14,315.267
2010-09-15,316.052
2010-09-16,313.976
2010-09-17,315.636
