Date,AUSTRIA MID VALUE Mid Cap
2006-06-13,943.526
2006-06-14,946.501
2006-06-15,946.876
2006-06-16,978.251
2006-06-19,971.595
2006-06-20,960.475
2006-06-21,967.985
2006-06-22,967.462
2006-06-23,958.414
2006-06-26,959.944
2006-06-27,961.002
2006-06-28,956.961
2006-06-29,964.692
2006-06-30,982.602
2006-07-03,983.831
2006-07-04,988.213
2006-07-05,980.794
2006-07-06,983.493
2006-07-07,991.24
2006-07-10,985.914
2006-07-11,1000.857
2006-07-12,999.398
2006-07-13,985.919
2006-07-14,984.808
2006-07-17,970.033
2006-07-18,968.018
2006-07-19,980.58
2006-07-20,1006.593
2006-07-21,1024.883
2006-07-24,1025.737
2006-07-25,1035.111
2006-07-26,1035.324
2006-07-27,1046.174
2006-07-28,1052.311
2006-07-31,1048.475
2006-08-01,1043.412
2006-08-02,1048.981
2006-08-03,1045.122
2006-08-04,1055.859
2006-08-07,1051.815
2006-08-08,1055.895
2006-08-09,1062.121
2006-08-10,1055.393
2006-08-11,1054.65
2006-08-14,1058.751
2006-08-15,1062.24
2006-08-16,1070.078
2006-08-17,1074.403
2006-08-18,1073.285
2006-08-21,1081.573
2006-08-22,1075.046
2006-08-23,1072.364
2006-08-24,1075.796
2006-08-25,1071.76
2006-08-28,1075.46
2006-08-29,1070.18
2006-08-30,1077.732
2006-08-31,1078.645
2006-09-01,1075.38
2006-09-04,1082.86
2006-09-05,1079.151
2006-09-06,1074.12
2006-09-07,1070.499
2006-09-08,1064.041
2006-09-11,1063.732
2006-09-12,1071.616
2006-09-13,1074.086
2006-09-14,1082.522
2006-09-15,1079.91
2006-09-18,1087.545
2006-09-19,1085.64
2006-09-20,1092.493
2006-09-21,1099.91
2006-09-22,1108.129
2006-09-25,1105.01
2006-09-26,1102.855
2006-09-27,1108.141
2006-09-28,1109.884
2006-09-29,1112.688
2006-10-02,1118.284
2006-10-03,1116.635
2006-10-04,1113.283
2006-10-05,1115.695
2006-10-06,1105.573
2006-10-09,1104.67
2006-10-10,1101.357
2006-10-11,1101.086
2006-10-12,1099.989
2006-10-13,1099.781
2006-10-16,1100.571
2006-10-17,1102.593
2006-10-18,1108.33
2006-10-19,1114.528
2006-10-20,1119.765
2006-10-23,1116.205
2006-10-24,1113.551
2006-10-25,1116.037
2006-10-26,1123.308
2006-10-27,1136.253
2006-10-30,1141.452
2006-10-31,1150.347
2006-11-01,1151.158
2006-11-02,1163.571
2006-11-03,1157.738
2006-11-06,1158.558
2006-11-07,1170.096
2006-11-08,1169.67
2006-11-09,1171.799
2006-11-10,1181.378
2006-11-13,1178.326
2006-11-14,1182.836
2006-11-15,1200.063
2006-11-16,1205.834
2006-11-17,1204.286
2006-11-20,1200.906
2006-11-21,1190.095
2006-11-22,1196.561
2006-11-23,1206.345
2006-11-24,1211.178
2006-11-27,1226.066
2006-11-28,1215.339
2006-11-29,1227.57
2006-11-30,1238.398
2007-05-31,1000.0
2007-06-01,1009.974
2007-06-04,1036.976
2007-06-05,1013.861
2007-06-06,978.547
2007-06-07,976.081
2007-06-08,955.628
2007-06-11,980.894
2007-06-12,977.425
2007-06-13,966.851
2007-06-14,986.125
2007-06-15,995.781
2007-06-18,976.125
2007-06-19,971.567
2007-06-20,975.24
2007-06-21,967.292
2007-06-22,978.174
2007-06-25,967.627
2007-06-26,971.59
2007-06-27,942.097
2007-06-28,959.394
2007-06-29,978.595
2007-07-02,997.076
2007-07-03,999.799
2007-07-04,1000.861
2007-07-05,990.991
2007-07-06,998.017
2007-07-09,995.919
2007-07-10,998.826
2007-07-11,985.421
2007-07-12,983.204
2007-07-13,971.629
2007-07-16,966.997
2007-07-17,985.918
2007-07-18,973.113
2007-07-19,955.789
2007-07-20,948.189
2007-07-23,946.841
2007-07-24,916.555
2007-07-25,883.067
2007-07-26,846.531
2007-07-27,849.998
2007-07-30,899.231
2007-07-31,931.111
2007-08-01,919.538
2007-08-02,958.165
2007-08-03,975.188
2007-08-06,965.07
2007-08-07,962.536
2007-08-08,940.069
2007-08-09,877.802
2007-08-10,871.18
2007-08-13,887.007
2007-08-14,882.703
2007-08-15,876.068
2007-08-16,822.826
2007-08-17,845.76
2007-08-20,871.541
2007-08-21,861.287
2007-08-22,890.697
2007-08-23,892.248
2007-08-24,906.572
2007-08-27,917.975
2007-08-28,913.886
2007-08-29,920.187
2007-08-30,948.347
2007-08-31,945.721
2007-09-03,932.51
2007-09-04,925.141
2007-09-05,934.855
2007-09-06,908.644
2007-09-07,897.014
2007-09-10,871.315
2007-09-11,890.645
2007-09-12,903.861
2007-09-13,905.407
2007-09-14,890.997
2007-09-17,850.152
2007-09-18,845.314
2007-09-19,867.502
2007-09-20,875.52
2007-09-21,866.994
2007-09-24,831.464
2007-09-25,798.12
2007-09-26,810.914
2007-09-27,815.449
2007-09-28,826.264
2007-10-01,821.636
2007-10-02,829.063
2007-10-03,858.201
2007-10-04,855.721
2007-10-05,903.917
2007-10-08,861.484
2007-10-09,876.951
2007-10-10,876.178
2007-10-11,878.493
2007-10-12,859.778
2007-10-15,871.284
2007-10-16,859.588
2007-10-17,879.16
2007-10-18,875.599
2007-10-19,870.234
2007-10-22,817.914
2007-10-23,855.158
2007-10-24,840.43
2007-10-25,833.856
2007-10-26,838.519
2007-10-29,831.115
2007-10-30,812.016
2007-10-31,824.075
2007-11-01,822.196
2007-11-02,784.78
2007-11-05,766.166
2007-11-06,760.212
2007-11-07,747.907
2007-11-08,768.758
2007-11-09,782.623
2007-11-12,773.319
2007-11-13,752.651
2007-11-14,747.262
2007-11-15,746.77
2007-11-16,720.277
2007-11-19,703.5
2007-11-20,741.071
2007-11-21,688.443
2007-11-22,686.457
2007-11-23,711.881
2007-11-26,718.475
2007-11-27,704.728
2007-11-28,731.072
2007-11-29,738.076
2007-11-30,751.318
2007-12-03,727.742
2007-12-04,712.351
2007-12-05,730.267
2007-12-06,717.322
2007-12-07,740.557
2007-12-10,753.123
2007-12-11,747.152
2007-12-12,742.756
2007-12-13,722.127
2007-12-14,726.279
2007-12-17,687.822
2007-12-18,695.07
2007-12-19,680.219
2007-12-20,679.388
2007-12-21,703.91
2007-12-24,705.477
2007-12-25,705.477
2007-12-26,710.326
2007-12-27,719.704
2007-12-28,724.215
2007-12-31,720.078
2008-01-01,720.078
2008-01-02,731.093
2008-01-03,711.816
2008-01-04,700.663
2008-01-07,671.439
2008-01-08,668.705
2008-01-09,640.55
2008-01-10,633.814
2008-01-11,636.827
2008-01-14,648.996
2008-01-15,630.453
2008-01-16,621.567
2008-01-17,606.634
2008-01-18,604.122
2008-01-21,566.104
2008-01-22,594.474
2008-01-23,574.872
2008-01-24,606.149
2008-01-25,600.869
2008-01-28,598.782
2008-01-29,617.979
2008-01-30,649.211
2008-01-31,647.993
2008-02-01,688.56
2008-02-04,674.302
2008-02-05,635.081
2008-02-06,634.059
2008-02-07,626.25
2008-02-08,632.094
2008-02-11,602.604
2008-02-12,640.213
2008-02-13,637.145
2008-02-14,641.853
2008-02-15,633.035
2008-02-18,643.596
2008-02-19,650.406
2008-02-20,644.733
2008-02-21,648.707
2008-02-22,646.165
2008-02-25,657.503
2008-02-26,677.521
2008-02-27,690.646
2008-02-28,690.725
2008-02-29,701.431
2008-03-03,675.198
2008-03-04,661.736
2008-03-05,713.795
2008-03-06,690.69
2008-03-07,674.053
2008-03-10,675.517
2008-03-11,688.928
2008-03-12,693.808
2008-03-13,678.598
2008-03-14,675.691
2008-03-17,649.262
2008-03-18,670.615
2008-03-19,667.445
2008-03-20,621.992
2008-03-21,621.992
2008-03-24,621.105
2008-03-25,673.436
2008-03-26,672.337
2008-03-27,682.075
2008-03-28,679.747
2008-03-31,689.601
2008-04-01,697.291
2008-04-02,713.693
2008-04-03,704.166
2008-04-04,707.554
2008-04-07,718.254
2008-04-08,711.078
2008-04-09,711.904
2008-04-10,712.093
2008-04-11,713.238
2008-04-14,702.021
2008-04-15,709.573
2008-04-16,734.041
2008-04-17,737.942
2008-04-18,743.763
2008-04-21,750.181
2008-04-22,747.211
2008-04-23,746.288
2008-04-24,739.197
2008-04-25,731.628
2008-04-28,742.16
2008-04-29,734.448
2008-04-30,739.708
2008-05-01,734.078
2008-05-02,740.592
2008-05-05,740.751
2008-05-06,749.633
2008-05-07,744.236
2008-05-08,735.109
2008-05-09,736.346
2008-05-12,739.638
2008-05-13,740.69
2008-05-14,735.576
2008-05-15,742.113
2008-05-16,758.122
2008-05-19,758.029
2008-05-20,749.254
2008-05-21,749.387
2008-05-22,746.915
2008-05-23,747.908
2008-05-26,736.659
2008-05-27,747.531
2008-05-28,729.601
2008-05-29,722.794
2008-05-30,753.667
2008-06-02,736.247
2008-06-03,738.153
2008-06-04,729.065
2008-06-05,740.582
2008-06-06,733.693
2008-06-09,708.846
2008-06-10,688.023
2008-06-11,679.21
2008-06-12,678.98
2008-06-13,679.719
2008-06-16,689.736
2008-06-17,705.274
2008-06-18,687.272
2008-06-19,674.093
2008-06-20,672.283
2008-06-23,660.972
2008-06-24,651.967
2008-06-25,668.844
2008-06-26,655.422
2008-06-27,651.501
2008-06-30,667.713
2008-07-01,639.052
2008-07-02,642.429
2008-07-03,637.698
2008-07-04,620.621
2008-07-07,630.155
2008-07-08,617.956
2008-07-09,620.284
2008-07-10,593.925
2008-07-11,585.705
2008-07-14,570.738
2008-07-15,536.428
2008-07-16,524.905
2008-07-17,562.588
2008-07-18,567.941
2008-07-21,575.864
2008-07-22,567.842
2008-07-23,581.068
2008-07-24,566.943
2008-07-25,562.322
2008-07-28,551.383
2008-07-29,551.753
2008-07-30,559.543
2008-07-31,557.22
2008-08-01,552.428
2008-08-04,561.575
2008-08-05,566.731
2008-08-06,570.959
2008-08-07,571.973
2008-08-08,550.59
2008-08-11,560.931
2008-08-12,562.058
2008-08-13,551.96
2008-08-14,545.405
2008-08-15,537.79
2008-08-18,534.188
2008-08-19,523.174
2008-08-20,516.311
2008-08-21,519.276
2008-08-22,515.237
2008-08-25,516.499
2008-08-26,515.577
2008-08-27,510.203
2008-08-28,508.851
2008-08-29,532.823
2008-09-01,527.268
2008-09-02,525.678
2008-09-03,519.62
2008-09-04,493.826
2008-09-05,478.414
2008-09-08,495.785
2008-09-09,489.153
2008-09-10,475.162
2008-09-11,465.281
2008-09-12,475.677
2008-09-15,457.294
2008-09-16,434.005
2008-09-17,395.341
2008-09-18,320.168
2008-09-19,373.818
2008-09-22,378.042
2008-09-23,346.944
2008-09-24,347.714
2008-09-25,349.799
2008-09-26,339.071
2008-09-29,301.603
2008-09-30,297.487
2008-10-01,284.724
2008-10-02,266.584
2008-10-03,295.995
2008-10-06,257.619
2008-10-07,237.029
2008-10-08,214.413
2008-10-09,219.507
2008-10-10,199.442
2008-10-13,241.27
2008-10-14,269.216
2008-10-15,231.96
2008-10-16,209.244
2008-10-17,202.865
2008-10-20,214.782
2008-10-21,215.812
2008-10-22,197.744
2008-10-23,193.8
2008-10-24,179.177
2008-10-27,161.309
2008-10-28,153.044
2008-10-29,171.116
2008-10-30,172.272
2008-10-31,172.32
2008-11-03,181.543
2008-11-04,190.505
2008-11-05,185.642
2008-11-06,179.109
2008-11-07,183.086
2008-11-10,173.183
2008-11-11,155.673
2008-11-12,139.38
2008-11-13,132.225
2008-11-14,125.171
2008-11-17,117.107
2008-11-18,113.386
2008-11-19,103.088
2008-11-20,92.159
2008-11-21,95.828
2008-11-24,113.365
2008-11-25,104.471
2008-11-26,99.362
2008-11-27,103.59
2008-11-28,100.149
2008-12-01,93.908
2008-12-02,98.241
2008-12-03,96.711
2008-12-04,100.368
2008-12-05,96.411
2008-12-08,98.332
2008-12-09,106.301
2008-12-10,110.735
2008-12-11,110.961
2008-12-12,105.427
2008-12-15,111.023
2008-12-16,111.638
2008-12-17,112.292
2008-12-18,114.601
2008-12-19,105.488
2008-12-22,110.46
2008-12-23,112.647
2008-12-24,113.006
2008-12-25,113.006
2008-12-26,113.552
2008-12-29,114.898
2008-12-30,109.757
2008-12-31,107.863
2009-01-01,107.863
2009-01-02,114.333
2009-01-05,113.45
2009-01-06,111.361
2009-01-07,116.662
2009-01-08,114.795
2009-01-09,110.601
2009-01-12,107.893
2009-01-13,104.121
2009-01-14,98.207
2009-01-15,99.421
2009-01-16,104.817
2009-01-19,98.697
2009-01-20,96.874
2009-01-21,96.086
2009-01-22,94.35
2009-01-23,91.088
2009-01-26,96.521
2009-01-27,97.13
2009-01-28,102.081
2009-01-29,100.96
2009-01-30,99.567
2009-02-02,97.316
2009-02-03,100.596
2009-02-04,103.312
2009-02-05,99.201
2009-02-06,101.704
2009-02-09,103.267
2009-02-10,103.755
2009-02-11,102.138
2009-02-12,100.17
2009-02-13,101.695
2009-02-16,97.135
2009-02-17,86.137
2009-02-18,85.493
2009-02-19,86.024
2009-02-20,82.306
2009-02-23,82.0
2009-02-24,80.517
2009-02-25,81.517
2009-02-26,83.553
2009-02-27,84.114
2009-03-02,79.892
2009-03-03,81.322
2009-03-04,85.606
2009-03-05,82.328
2009-03-06,81.002
2009-03-09,78.955
2009-03-10,80.131
2009-03-11,80.183
2009-03-12,80.673
2009-03-13,83.336
2009-03-16,86.554
2009-03-17,85.848
2009-03-18,87.013
2009-03-19,92.894
2009-03-20,90.604
2009-03-23,93.311
2009-03-24,90.099
2009-03-25,93.512
2009-03-26,95.644
2009-03-27,92.537
2009-03-30,88.84
2009-03-31,93.264
2009-04-01,93.12
2009-04-02,99.514
2009-04-03,102.832
2009-04-06,103.151
2009-04-07,97.658
2009-04-08,100.838
2009-04-09,103.158
2009-04-10,103.158
2009-04-13,104.033
2009-04-14,109.311
2009-04-15,104.338
2009-04-16,106.942
2009-04-17,112.425
2009-04-20,102.717
2009-04-21,103.249
2009-04-22,102.164
2009-04-23,100.889
2009-04-24,106.256
2009-04-27,102.709
2009-04-28,100.141
2009-04-29,102.625
2009-04-30,103.866
2009-05-01,103.882
2009-05-04,110.608
2009-05-05,110.538
2009-05-06,111.576
2009-05-07,115.283
2009-05-08,119.605
2009-05-11,115.522
2009-05-12,113.555
2009-05-13,108.633
2009-05-14,109.302
2009-05-15,109.289
2009-05-18,112.29
2009-05-19,116.906
2009-05-20,119.859
2009-05-21,119.738
2009-05-22,119.952
2009-05-25,122.226
2009-05-26,121.898
2009-05-27,122.755
2009-05-28,122.455
2009-05-29,130.45
2009-06-01,130.473
2009-06-02,134.793
2009-06-03,130.724
2009-06-04,128.415
2009-06-05,126.336
2009-06-08,122.016
2009-06-09,122.767
2009-06-10,126.653
2009-06-11,127.241
2009-06-12,127.644
2009-06-15,122.181
2009-06-16,123.698
2009-06-17,118.089
2009-06-18,120.847
2009-06-19,122.1
2009-06-22,117.491
2009-06-23,115.119
2009-06-24,122.434
2009-06-25,121.274
2009-06-26,122.653
2009-06-29,127.392
2009-06-30,125.891
2009-07-01,129.939
2009-07-02,125.389
2009-07-03,125.325
2009-07-06,121.827
2009-07-07,124.786
2009-07-08,121.205
2009-07-09,120.154
2009-07-10,118.514
2009-07-13,121.003
2009-07-14,124.156
2009-07-15,125.872
2009-07-16,128.987
2009-07-17,126.603
2009-07-20,128.877
2009-07-21,128.892
2009-07-22,128.997
2009-07-23,132.827
2009-07-24,133.01
2009-07-27,136.734
2009-07-28,134.214
2009-07-29,132.002
2009-07-30,134.472
2009-07-31,132.685
2009-08-03,139.803
2009-08-04,141.652
2009-08-05,140.893
2009-08-06,141.28
2009-08-07,140.915
2009-08-10,140.165
2009-08-11,136.479
2009-08-12,137.733
2009-08-13,141.639
2009-08-14,141.867
2009-08-17,136.923
2009-08-18,138.39
2009-08-19,141.389
2009-08-20,143.821
2009-08-21,149.604
2009-08-24,154.526
2009-08-25,155.537
2009-08-26,151.416
2009-08-27,150.019
2009-08-28,156.899
2009-08-31,154.23
2009-09-01,149.35
2009-09-02,145.51
2009-09-03,147.957
2009-09-04,147.841
2009-09-07,155.154
2009-09-08,154.724
2009-09-09,156.479
2009-09-10,156.111
2009-09-11,157.352
2009-09-14,158.657
2009-09-15,158.086
2009-09-16,162.71
2009-09-17,164.976
2009-09-18,164.932
2009-09-21,160.155
2009-09-22,163.929
2009-09-23,163.947
2009-09-24,161.874
2009-09-25,160.828
2009-09-28,163.219
2009-09-29,165.25
2009-09-30,169.642
2009-10-01,165.964
2009-10-02,160.895
2009-10-05,161.184
2009-10-06,170.806
2009-10-07,168.857
2009-10-08,173.687
2009-10-09,174.252
2009-10-12,178.17
2009-10-13,178.281
2009-10-14,180.673
2009-10-15,182.202
2009-10-16,179.908
2009-10-19,180.861
2009-10-20,180.707
2009-10-21,178.188
2009-10-22,175.358
2009-10-23,176.438
2009-10-26,175.539
2009-10-27,167.8
2009-10-28,159.92
2009-10-29,164.161
2009-10-30,158.863
2009-11-02,163.728
2009-11-03,154.917
2009-11-04,160.318
2009-11-05,163.509
2009-11-06,164.246
2009-11-09,170.141
2009-11-10,169.769
2009-11-11,168.514
2009-11-12,170.579
2009-11-13,171.696
2009-11-16,171.498
2009-11-17,169.552
2009-11-18,173.6
2009-11-19,168.972
2009-11-20,167.771
2009-11-23,174.15
2009-11-24,172.825
2009-11-25,172.8
2009-11-26,166.894
2009-11-27,166.43
2009-11-30,162.635
2009-12-01,169.942
2009-12-02,169.566
2009-12-03,168.151
2009-12-04,166.553
2009-12-07,163.346
2009-12-08,162.316
2009-12-09,149.213
2009-12-10,153.092
2009-12-11,152.974
2009-12-14,152.93
2009-12-15,148.742
2009-12-16,151.783
2009-12-17,148.404
2009-12-18,146.102
2009-12-21,148.444
2009-12-22,147.766
2009-12-23,148.242
2009-12-24,148.495
2009-12-25,148.495
2009-12-28,149.614
2009-12-29,151.255
2009-12-30,149.751
2009-12-31,150.238
2010-01-01,150.238
2010-01-04,152.81
2010-01-05,156.073
2010-01-06,155.759
2010-01-07,152.412
2010-01-08,152.84
2010-01-11,158.865
2010-01-12,155.542
2010-01-13,156.18
2010-01-14,157.331
2010-01-15,154.393
2010-01-18,156.992
2010-01-19,155.981
2010-01-20,152.839
2010-01-21,152.207
2010-01-22,151.431
2010-01-25,151.02
2010-01-26,147.899
2010-01-27,147.434
2010-01-28,143.903
2010-01-29,144.539
2010-02-01,146.527
2010-02-02,149.529
2010-02-03,146.097
2010-02-04,143.726
2010-02-05,137.28
2010-02-08,140.441
2010-02-09,139.21
2010-02-10,139.35
2010-02-11,140.684
2010-02-12,141.211
2010-02-15,141.431
2010-02-16,145.171
2010-02-17,145.593
2010-02-18,146.926
2010-02-19,146.416
2010-02-22,146.578
2010-02-23,143.018
2010-02-24,144.013
2010-02-25,140.366
2010-02-26,141.023
2010-03-01,139.703
2010-03-02,141.729
2010-03-03,141.632
2010-03-04,139.284
2010-03-05,141.69
2010-03-08,144.202
2010-03-09,143.699
2010-03-10,147.076
2010-03-11,146.716
2010-03-12,148.118
2010-03-15,147.343
2010-03-16,149.66
2010-03-17,149.207
2010-03-18,146.984
2010-03-19,146.163
2010-03-22,145.839
2010-03-23,146.868
2010-03-24,146.097
2010-03-25,149.441
2010-03-26,150.885
2010-03-29,153.93
2010-03-30,154.553
2010-03-31,155.866
2010-04-01,156.326
2010-04-02,156.326
2010-04-05,155.968
2010-04-06,156.034
2010-04-07,156.22
2010-04-08,155.665
2010-04-09,158.789
2010-04-12,161.442
2010-04-13,155.412
2010-04-14,161.005
2010-04-15,160.365
2010-04-16,156.01
2010-04-19,155.328
2010-04-20,156.228
2010-04-21,153.297
2010-04-22,149.913
2010-04-23,151.353
2010-04-26,152.523
2010-04-27,148.228
2010-04-28,144.452
2010-04-29,146.114
2010-04-30,147.989
2010-05-03,146.874
2010-05-04,137.487
2010-05-05,132.004
2010-05-06,125.852
2010-05-07,120.522
2010-05-10,133.149
2010-05-11,129.022
2010-05-12,131.122
2010-05-13,129.938
2010-05-14,123.592
2010-05-17,120.574
2010-05-18,123.183
2010-05-19,118.056
2010-05-20,114.874
2010-05-21,118.824
2010-05-24,117.13
2010-05-25,110.832
2010-05-26,114.493
2010-05-27,123.665
2010-05-28,125.106
2010-05-31,125.473
2010-06-01,121.042
2010-06-02,121.537
2010-06-03,121.567
2010-06-04,111.834
2010-06-07,111.878
2010-06-08,113.255
2010-06-09,114.109
2010-06-10,121.666
2010-06-11,120.857
2010-06-14,125.43
2010-06-15,123.696
2010-06-16,126.676
2010-06-17,130.269
2010-06-18,130.932
2010-06-21,132.484
2010-06-22,130.997
2010-06-23,130.179
2010-06-24,129.491
2010-06-25,128.142
2010-06-28,131.669
2010-06-29,126.736
2010-06-30,124.889
2010-07-01,123.97
2010-07-02,129.42
2010-07-05,125.793
2010-07-06,129.395
2010-07-07,134.998
2010-07-08,134.076
2010-07-09,133.431
2010-07-12,134.122
2010-07-13,137.465
2010-07-14,138.946
2010-07-15,136.099
2010-07-16,135.872
2010-07-19,133.811
2010-07-20,135.002
2010-07-21,136.255
2010-07-22,141.026
2010-07-23,139.115
2010-07-26,142.692
2010-07-27,148.192
2010-07-28,147.751
2010-07-29,145.785
2010-07-30,144.043
2010-08-02,150.767
2010-08-03,154.288
2010-08-04,155.578
2010-08-05,155.394
2010-08-06,155.145
2010-08-09,156.291
2010-08-10,151.036
2010-08-11,145.603
2010-08-12,142.229
2010-08-13,142.911
2010-08-16,142.312
2010-08-17,145.851
2010-08-18,143.309
2010-08-19,144.38
2010-08-20,144.472
2010-08-23,143.661
2010-08-24,141.229
2010-08-25,140.912
2010-08-26,143.374
2010-08-27,146.88
2010-08-30,146.241
2010-08-31,143.299
2010-09-01,145.517
2010-09-02,144.791
2010-09-03,146.8
2010-09-06,148.259
2010-09-07,144.63
2010-09-08,145.401
2010-09-09,147.254
2010-09-10,145.841
2010-09-13,150.903
2010-09-14,152.414
2010-09-15,153.076
2010-09-16,154.2
2010-09-17,150.789
2010-09-20,152.491
2010-09-21,152.592
2010-09-22,157.462
2010-09-23,153.02
2010-09-24,156.644
2010-09-27,156.376
2010-09-28,157.951
2010-09-29,162.057
2010-09-30,163.372
2010-10-01,164.399
2010-10-04,164.39
2010-10-05,166.54
2010-10-06,170.809
2010-10-07,171.606
2010-10-08,172.311
2010-10-11,172.762
2010-10-12,169.335
2010-10-13,170.496
2010-10-14,172.181
2010-10-15,170.523
2010-10-18,169.558
2010-10-19,165.29
2010-10-20,164.913
2010-10-21,167.518
2010-10-22,165.112
2010-10-25,166.367
2010-10-26,165.058
2010-10-27,162.634
2010-10-28,166.979
2010-10-29,163.017
2010-11-01,162.888
2010-11-02,168.374
2010-11-03,167.002
2010-11-04,167.719
2010-11-05,165.109
2010-11-08,163.414
2010-11-09,161.592
2010-11-10,161.039
2010-11-11,154.641
2010-11-12,158.03
2010-11-15,156.893
2010-11-16,154.877
2010-11-17,154.406
2010-11-18,159.967
2010-11-19,162.221
2010-11-22,158.686
2010-11-23,153.521
2010-11-24,151.208
2010-11-25,152.499
2010-11-26,148.683
2010-11-29,144.269
2010-11-30,141.458
2010-12-01,144.792
2010-12-02,147.751
2010-12-03,149.874
2010-12-06,147.554
2010-12-07,149.608
2010-12-08,148.151
2010-12-09,147.217
2010-12-10,148.326
2010-12-13,151.559
2010-12-14,150.324
2010-12-15,148.522
2010-12-16,147.449
2010-12-17,147.084
2010-12-20,145.918
2010-12-21,148.427
2010-12-22,148.528
2010-12-23,147.108
2010-12-24,147.687
2010-12-27,148.255
2010-12-28,148.97
2010-12-29,151.529
2010-12-30,150.853
2010-12-31,152.369
2011-01-03,153.407
2011-01-04,152.002
2011-01-05,148.021
2011-01-06,146.793
2011-01-07,146.828
2011-01-10,142.977
2011-01-11,144.611
2011-01-12,147.341
2011-01-13,148.996
2011-01-14,147.318
2011-01-17,147.3
2011-01-18,149.4
2011-01-19,150.508
2011-01-20,147.749
2011-01-21,149.855
2011-01-24,152.815
2011-01-25,153.42
2011-01-26,153.432
2011-01-27,154.851
2011-01-28,153.123
2011-01-31,153.221
2011-02-01,156.311
2011-02-02,155.934
2011-02-03,154.591
2011-02-04,155.148
2011-02-07,156.659
2011-02-08,159.134
2011-02-09,160.318
2011-02-10,157.93
2011-02-11,157.247
2011-02-14,157.655
2011-02-15,157.496
2011-02-16,157.713
2011-02-17,158.135
2011-02-18,159.243
2011-02-21,158.667
2011-02-22,157.923
2011-02-23,157.317
2011-02-24,155.641
2011-02-25,157.162
2011-02-28,158.148
2011-03-01,158.215
2011-03-02,156.881
2011-03-03,156.467
2011-03-04,156.349
2011-03-07,157.16
2011-03-08,155.118
2011-03-09,157.654
2011-03-10,155.938
2011-03-11,154.156
2011-03-14,152.892
2011-03-15,149.886
2011-03-16,149.351
2011-03-17,153.437
2011-03-18,156.027
2011-03-21,158.301
2011-03-22,158.681
2011-03-23,158.976
2011-03-24,160.822
2011-03-25,159.998
2011-03-28,160.334
2011-03-29,160.044
2011-03-30,160.943
2011-03-31,160.834
2011-04-01,160.241
2011-04-04,160.51
2011-04-05,161.592
2011-04-06,164.76
2011-04-07,161.228
2011-04-08,163.872
2011-04-11,164.164
2011-04-12,163.036
2011-04-13,163.625
2011-04-14,161.913
2011-04-15,162.406
2011-04-18,157.316
2011-04-19,158.237
2011-04-20,163.471
2011-04-21,164.293
2011-04-22,164.293
2011-04-25,164.174
2011-04-26,166.338
2011-04-27,166.442
2011-04-28,169.13
2011-04-29,169.472
2011-05-02,170.259
2011-05-03,170.075
2011-05-04,170.068
2011-05-05,165.367
2011-05-06,164.279
2011-05-09,162.399
2011-05-10,163.063
2011-05-11,163.48
2011-05-12,159.652
2011-05-13,157.616
2011-05-16,157.114
2011-05-17,155.503
2011-05-18,156.61
2011-05-19,156.997
2011-05-20,155.512
2011-05-23,151.971
2011-05-24,153.338
2011-05-25,152.484
2011-05-26,151.611
2011-05-27,153.827
2011-05-30,153.777
2011-05-31,155.195
2011-06-01,155.013
2011-06-02,155.169
2011-06-03,155.028
2011-06-06,153.953
2011-06-07,153.561
2011-06-08,150.489
2011-06-09,149.969
2011-06-10,147.6
2011-06-13,147.775
2011-06-14,150.54
2011-06-15,147.809
2011-06-16,144.937
2011-06-17,146.523
2011-06-20,145.449
2011-06-21,148.294
2011-06-22,147.942
2011-06-23,145.015
2011-06-24,142.001
2011-06-27,143.267
2011-06-28,144.479
2011-06-29,147.605
2011-06-30,151.083
2011-07-01,154.463
2011-07-04,153.228
2011-07-05,151.402
2011-07-06,147.922
2011-07-07,148.622
2011-07-08,146.681
2011-07-11,139.955
2011-07-12,138.729
2011-07-13,140.723
2011-07-14,139.213
2011-07-15,138.137
2011-07-18,134.182
2011-07-19,137.793
2011-07-20,140.758
2011-07-21,146.901
2011-07-22,147.574
2011-07-25,145.898
2011-07-26,147.941
2011-07-27,145.183
2011-07-28,144.32
2011-07-29,144.393
2011-08-01,140.828
2011-08-02,135.855
2011-08-03,136.743
2011-08-04,132.199
2011-08-05,128.539
2011-08-08,122.181
2011-08-09,121.087
2011-08-10,116.495
2011-08-11,120.454
2011-08-12,123.853
2011-08-15,125.856
2011-08-16,124.958
2011-08-17,126.049
2011-08-18,118.241
2011-08-19,117.489
2011-08-22,119.329
2011-08-23,120.026
2011-08-24,124.221
2011-08-25,122.622
2011-08-26,121.471
2011-08-29,125.442
2011-08-30,126.027
2011-08-31,128.063
2011-09-01,127.87
2011-09-02,123.114
2011-09-05,118.389
2011-09-06,116.757
2011-09-07,118.44
2011-09-08,120.272
2011-09-09,111.021
2011-09-12,106.05
2011-09-13,106.697
2011-09-14,106.379
2011-09-15,108.898
2011-09-16,111.573
2011-09-19,107.204
2011-09-20,108.685
2011-09-21,107.611
2011-09-22,99.497
2011-09-23,99.067
2011-09-26,101.976
2011-09-27,108.814
2011-09-28,108.249
2011-09-29,110.183
2011-09-30,107.339
2011-10-03,104.073
2011-10-04,103.753
2011-10-05,110.316
2011-10-06,109.929
2011-10-07,110.787
2011-10-10,111.529
