Date,EM (EMERGING MARKETS) SMALL CAP Small Cap
2005-11-09,533.772
2005-11-10,536.049
2005-11-11,540.037
2005-11-14,539.334
2005-11-15,538.325
2005-11-16,539.976
2005-11-17,544.668
2005-11-18,546.949
2005-11-21,547.393
2005-11-22,543.765
2005-11-23,553.532
2005-11-24,556.983
2005-11-25,559.18
2005-11-28,561.299
2005-11-29,560.157
2005-11-30,564.519
2005-12-01,567.249
2005-12-02,570.573
2005-12-05,575.129
2005-12-06,577.891
2005-12-07,574.791
2005-12-08,572.819
2005-12-09,574.147
2005-12-12,578.355
2005-12-13,582.172
2005-12-14,584.029
2005-12-15,584.038
2005-12-16,582.595
2005-12-19,586.456
2005-12-20,586.003
2005-12-21,588.531
2005-12-22,586.622
2005-12-23,589.618
2005-12-26,591.072
2005-12-27,591.589
2005-12-28,593.463
2005-12-29,599.889
2005-12-30,601.646
2006-01-02,603.237
2006-01-03,614.34
2006-01-04,623.834
2006-01-05,630.559
2006-01-06,636.095
2006-01-09,644.782
2006-01-10,641.683
2006-01-11,644.187
2006-01-12,647.128
2006-01-13,647.031
2006-01-16,651.044
2006-01-17,642.935
2006-01-18,631.684
2006-01-19,640.099
2006-01-20,633.56
2006-01-23,624.495
2006-01-24,633.154
2006-01-25,639.878
2006-01-26,644.102
2006-01-27,649.309
2006-01-30,648.762
2006-01-31,651.156
2006-02-01,648.232
2006-02-02,645.808
2006-02-03,640.587
2006-02-06,647.19
2006-02-07,644.892
2006-02-08,637.899
2006-02-09,641.41
2006-02-10,646.167
2006-02-13,640.529
2006-02-14,643.57
2006-02-15,643.486
2006-02-16,646.69
2006-02-17,651.105
2006-02-20,654.106
2006-02-21,652.398
2006-02-22,648.494
2006-02-23,652.734
2006-02-24,656.093
2006-02-27,658.942
2006-02-28,656.943
2006-03-01,662.325
2006-03-02,664.781
2006-03-03,657.344
2006-03-06,656.825
2006-03-07,642.911
2006-03-08,637.531
2006-03-09,640.904
2006-03-10,644.623
2006-03-13,649.146
2006-03-14,648.559
2006-03-15,654.755
2006-03-16,657.905
2006-03-17,659.123
2006-03-20,662.296
2006-03-21,656.267
2006-03-22,652.917
2006-03-23,652.658
2006-03-24,653.252
2006-03-27,656.515
2006-03-28,652.78
2006-03-29,654.818
2006-03-30,662.998
2006-03-31,670.031
2006-04-03,678.82
2006-04-04,685.801
2006-04-05,690.294
2006-04-06,695.379
2006-04-07,693.605
2006-04-10,694.184
2006-04-11,694.168
2006-04-12,693.127
2006-04-13,695.599
2006-04-14,700.121
2006-04-17,703.798
2006-04-18,707.981
2006-04-19,713.41
2006-04-20,713.082
2006-04-21,715.333
2006-04-24,715.854
2006-04-25,711.98
2006-04-26,716.6
2006-04-27,717.013
2006-04-28,717.502
2006-05-01,720.891
2006-05-02,726.564
2006-05-03,732.16
2006-05-04,734.198
2006-05-05,737.261
2006-05-08,744.679
2006-05-09,743.415
2006-05-10,745.5
2006-05-11,745.004
2006-05-12,735.376
2006-05-15,709.553
2006-05-16,703.802
2006-05-17,707.214
2006-05-18,688.549
2006-05-19,684.294
2006-05-22,656.608
2006-05-23,661.022
2006-05-24,651.531
2006-05-25,648.588
2006-05-26,660.584
2006-05-29,663.85
2006-05-30,657.188
2006-05-31,654.158
2006-06-01,651.294
2006-06-02,655.745
2006-06-05,645.929
2006-06-06,636.488
2006-06-07,620.2
2006-06-08,596.133
2006-06-09,603.947
2006-06-12,597.393
2006-06-13,576.758
2006-06-14,579.645
2006-06-15,586.044
2006-06-16,599.602
2006-06-19,596.115
2006-06-20,586.265
2006-06-21,585.74
2006-06-22,590.559
2006-06-23,586.578
2006-06-26,584.929
2006-06-27,588.94
2006-06-28,588.867
2006-06-29,599.053
2006-06-30,617.627
2006-07-03,624.66
2006-07-04,627.818
2006-07-05,617.657
2006-07-06,619.445
2006-07-07,621.475
2006-07-10,625.634
2006-07-11,624.113
2006-07-12,623.49
2006-07-13,613.636
2006-07-14,604.205
2006-07-17,593.273
2006-07-18,593.212
2006-07-19,596.473
2006-07-20,609.986
2006-07-21,607.194
2006-07-24,606.512
2006-07-25,611.996
2006-07-26,613.444
2006-07-27,623.342
2006-07-28,624.759
2006-07-31,625.139
2006-08-01,620.459
2006-08-02,624.381
2006-08-03,624.205
2006-08-04,627.633
2006-08-07,625.73
2006-08-08,630.255
2006-08-09,635.436
2006-08-10,636.303
2006-08-11,635.72
2006-08-14,635.041
2006-08-15,637.313
2006-08-16,644.044
2006-08-17,646.31
2006-08-18,643.275
2006-08-21,636.489
2006-08-22,638.572
2006-08-23,636.329
2006-08-24,633.081
2006-08-25,634.402
2006-08-28,632.782
2006-08-29,638.502
2006-08-30,644.257
2006-08-31,644.833
2006-09-01,647.937
2006-09-04,656.204
2006-09-05,656.66
2006-09-06,653.276
2006-09-07,649.652
2006-09-08,652.362
2006-09-11,645.222
2006-09-12,645.795
2006-09-13,648.658
2006-09-14,649.384
2006-09-15,653.48
2006-09-18,663.651
2006-09-19,663.008
2006-09-20,662.549
2006-09-21,662.505
2006-09-22,655.933
2006-09-25,657.349
2006-09-26,658.775
2006-09-27,663.169
2006-09-28,664.81
2006-09-29,665.844
2006-10-02,668.246
2006-10-03,669.226
2006-10-04,666.043
2006-10-05,671.369
2006-10-06,671.506
2006-10-09,663.219
2006-10-10,668.112
2006-10-11,668.734
2006-10-12,673.955
2006-10-13,682.597
2006-10-16,685.885
2006-10-17,682.999
2006-10-18,686.505
2006-10-19,688.021
2006-10-20,691.612
2006-10-23,691.293
2006-10-24,692.386
2006-10-25,694.745
2006-10-26,700.097
2006-10-27,699.831
2006-10-30,696.809
2006-10-31,703.766
2006-11-01,712.774
2006-11-02,714.636
2006-11-03,720.61
2006-11-06,721.348
2006-11-07,727.202
2006-11-08,724.673
2006-11-09,728.304
2006-11-10,729.1
2006-11-13,728.231
2006-11-14,732.783
2006-11-15,732.923
2006-11-16,736.039
2006-11-17,734.017
2006-11-20,732.731
2006-11-21,737.369
2006-11-22,746.195
2006-11-23,750.219
2006-11-24,754.058
2006-11-27,755.629
2006-11-28,749.286
2006-11-29,757.307
2006-11-30,764.623
2006-12-01,768.181
2006-12-04,771.915
2006-12-05,774.389
2006-12-06,776.959
2006-12-07,778.612
2006-12-08,775.21
2006-12-11,772.156
2006-12-12,765.327
2006-12-13,766.773
2006-12-14,776.325
2006-12-15,779.938
2006-12-18,781.821
2006-12-19,773.765
2006-12-20,782.601
2006-12-21,780.869
2006-12-22,783.382
2006-12-25,784.036
2006-12-26,784.236
2006-12-27,789.473
2006-12-28,793.531
2006-12-29,797.729
2007-01-01,798.128
2007-01-02,806.325
2007-01-03,803.648
2007-01-04,794.23
2007-01-05,786.743
2007-01-08,782.067
2007-01-09,781.594
2007-01-10,774.084
2007-01-11,777.119
2007-01-12,786.593
2007-01-15,794.385
2007-01-16,794.725
2007-01-17,796.897
2007-01-18,801.307
2007-01-19,799.854
2007-01-22,801.223
2007-01-23,800.811
2007-01-24,807.876
2007-01-25,805.324
2007-01-26,801.062
2007-01-29,797.212
2007-01-30,798.252
2007-01-31,797.278
2007-02-01,805.622
2007-02-02,811.751
2007-02-05,815.404
2007-02-06,822.541
2007-02-07,824.959
2007-02-08,825.831
2007-02-09,827.11
2007-02-12,819.931
2007-02-13,821.98
2007-02-14,832.125
2007-02-15,836.84
2007-02-16,839.316
2007-02-19,841.785
2007-02-20,839.483
2007-02-21,841.983
2007-02-22,846.359
2007-02-23,844.866
2007-02-26,849.463
2007-02-27,831.293
2007-02-28,818.705
2007-03-01,810.329
2007-03-02,806.168
2007-03-05,770.654
2007-03-06,786.977
2007-03-07,790.793
2007-03-08,806.076
2007-03-09,809.832
2007-03-12,818.055
2007-03-13,815.965
2007-03-14,803.683
2007-03-15,814.727
2007-03-16,814.915
2007-03-19,822.547
2007-03-20,827.874
2007-03-21,835.602
2007-03-22,845.585
2007-03-23,848.558
2007-03-26,852.941
2007-03-27,851.55
2007-03-28,844.303
2007-03-29,852.97
2007-03-30,858.898
2007-04-02,859.942
2007-04-03,869.635
2007-04-04,877.643
2007-04-05,881.982
2007-04-06,883.8
2007-04-09,890.451
2007-04-10,893.264
2007-04-11,893.992
2007-04-12,897.125
2007-04-13,900.59
2007-04-16,910.794
2007-04-17,906.424
2007-04-18,910.341
2007-04-19,903.009
2007-04-20,918.11
2007-04-23,921.902
2007-04-24,925.216
2007-04-25,928.495
2007-04-26,927.378
2007-04-27,923.045
2007-04-30,920.777
2007-05-01,920.658
2007-05-02,925.657
2007-05-03,931.126
2007-05-04,941.218
2007-05-07,948.178
2007-05-08,943.815
2007-05-09,948.748
2007-05-10,952.069
2007-05-11,954.0
2007-05-14,962.113
2007-05-15,955.085
2007-05-16,963.9
2007-05-17,967.506
2007-05-18,968.974
2007-05-21,978.127
2007-05-22,980.552
2007-05-23,983.35
2007-05-24,975.55
2007-05-25,981.327
2007-05-28,987.824
2007-05-29,991.501
2007-05-30,982.618
2007-05-31,1000.0
2007-06-01,1006.607
2007-06-04,1006.061
2007-06-05,1008.174
2007-06-06,1001.395
2007-06-07,1005.442
2007-06-08,997.044
2007-06-11,1001.035
2007-06-12,1004.287
2007-06-13,1005.101
2007-06-14,1018.307
2007-06-15,1028.126
2007-06-18,1038.95
2007-06-19,1042.104
2007-06-20,1039.624
2007-06-21,1042.973
2007-06-22,1043.657
2007-06-25,1039.416
2007-06-26,1033.986
2007-06-27,1028.367
2007-06-28,1039.06
2007-06-29,1044.455
2007-07-02,1056.649
2007-07-03,1071.212
2007-07-04,1078.439
2007-07-05,1081.796
2007-07-06,1088.457
2007-07-09,1101.227
2007-07-10,1102.709
2007-07-11,1103.924
2007-07-12,1115.623
2007-07-13,1123.585
2007-07-16,1120.866
2007-07-17,1126.558
2007-07-18,1125.713
2007-07-19,1133.155
2007-07-20,1144.718
2007-07-23,1156.551
2007-07-24,1155.675
2007-07-25,1156.615
2007-07-26,1138.004
2007-07-27,1105.531
2007-07-30,1107.917
2007-07-31,1130.056
2007-08-01,1093.871
2007-08-02,1093.534
2007-08-03,1098.763
2007-08-06,1079.276
2007-08-07,1080.843
2007-08-08,1105.322
2007-08-09,1101.147
2007-08-10,1071.167
2007-08-13,1071.219
2007-08-14,1054.228
2007-08-15,1028.534
2007-08-16,956.84
2007-08-17,948.349
2007-08-20,991.242
2007-08-21,985.804
2007-08-22,1005.202
2007-08-23,1024.927
2007-08-24,1032.398
2007-08-27,1046.55
2007-08-28,1044.018
2007-08-29,1042.23
2007-08-30,1053.21
2007-08-31,1073.889
2007-09-03,1081.077
2007-09-04,1077.221
2007-09-05,1071.928
2007-09-06,1079.988
2007-09-07,1078.534
2007-09-10,1069.037
2007-09-11,1076.148
2007-09-12,1075.822
2007-09-13,1081.121
2007-09-14,1088.081
2007-09-17,1081.134
2007-09-18,1083.396
2007-09-19,1102.902
2007-09-20,1105.189
2007-09-21,1119.236
2007-09-24,1124.075
2007-09-25,1121.695
2007-09-26,1131.691
2007-09-27,1146.472
2007-09-28,1152.525
2007-10-01,1164.443
2007-10-02,1176.468
2007-10-03,1175.385
2007-10-04,1173.318
2007-10-05,1181.591
2007-10-08,1179.343
2007-10-09,1179.98
2007-10-10,1190.921
2007-10-11,1204.044
2007-10-12,1194.248
2007-10-15,1200.404
2007-10-16,1192.309
2007-10-17,1193.536
2007-10-18,1198.017
2007-10-19,1187.391
2007-10-22,1158.571
2007-10-23,1185.88
2007-10-24,1181.207
2007-10-25,1194.971
2007-10-26,1215.201
2007-10-29,1230.039
2007-10-30,1225.585
2007-10-31,1232.393
2007-11-01,1226.268
2007-11-02,1213.221
2007-11-05,1205.879
2007-11-06,1216.133
2007-11-07,1210.78
2007-11-08,1184.444
2007-11-09,1180.265
2007-11-12,1136.595
2007-11-13,1140.367
2007-11-14,1164.747
2007-11-15,1151.198
2007-11-16,1144.382
2007-11-19,1135.669
2007-11-20,1130.561
2007-11-21,1095.185
2007-11-22,1085.063
2007-11-23,1073.297
2007-11-26,1085.442
2007-11-27,1077.951
2007-11-28,1083.426
2007-11-29,1098.358
2007-11-30,1122.214
2007-12-03,1127.994
2007-12-04,1135.582
2007-12-05,1147.039
2007-12-06,1149.75
2007-12-07,1151.829
2007-12-10,1146.858
2007-12-11,1148.374
2007-12-12,1147.008
2007-12-13,1130.418
2007-12-14,1119.837
2007-12-17,1081.285
2007-12-18,1077.811
2007-12-19,1083.757
2007-12-20,1073.993
2007-12-21,1081.567
2007-12-24,1099.194
2007-12-25,1101.675
2007-12-26,1106.822
2007-12-27,1117.778
2007-12-28,1130.207
2007-12-31,1137.347
2008-01-01,1140.222
2008-01-02,1136.556
2008-01-03,1133.544
2008-01-04,1136.311
2008-01-07,1121.204
2008-01-08,1120.113
2008-01-09,1119.765
2008-01-10,1112.532
2008-01-11,1107.337
2008-01-14,1106.879
2008-01-15,1096.863
2008-01-16,1062.922
2008-01-17,1057.47
2008-01-18,1050.867
2008-01-21,996.264
2008-01-22,952.948
2008-01-23,960.625
2008-01-24,973.59
2008-01-25,997.579
2008-01-28,976.32
2008-01-29,985.232
2008-01-30,975.966
2008-01-31,975.103
2008-02-01,987.234
2008-02-04,1004.33
2008-02-05,999.291
2008-02-06,989.328
2008-02-07,981.87
2008-02-08,979.691
2008-02-11,966.484
2008-02-12,971.875
2008-02-13,975.582
2008-02-14,998.07
2008-02-15,1001.74
2008-02-18,1009.664
2008-02-19,1020.398
2008-02-20,1005.194
2008-02-21,1018.132
2008-02-22,1015.363
2008-02-25,1023.717
2008-02-26,1031.49
2008-02-27,1045.654
2008-02-28,1048.215
2008-02-29,1044.919
2008-03-03,1023.636
2008-03-04,1023.392
2008-03-05,1025.13
2008-03-06,1028.375
2008-03-07,1009.125
2008-03-10,982.234
2008-03-11,995.404
2008-03-12,1001.169
2008-03-13,975.546
2008-03-14,967.517
2008-03-17,926.9
2008-03-18,934.157
2008-03-19,935.743
2008-03-20,929.982
2008-03-21,935.994
2008-03-24,951.479
2008-03-25,971.041
2008-03-26,975.817
2008-03-27,976.124
2008-03-28,982.481
2008-03-31,978.938
2008-04-01,976.689
2008-04-02,988.824
2008-04-03,989.602
2008-04-04,991.93
2008-04-07,1003.554
2008-04-08,999.668
2008-04-09,999.822
2008-04-10,1008.112
2008-04-11,1009.419
2008-04-14,1001.917
2008-04-15,1006.535
2008-04-16,1017.297
2008-04-17,1020.472
2008-04-18,1021.772
2008-04-21,1029.461
2008-04-22,1030.672
2008-04-23,1036.301
2008-04-24,1031.371
2008-04-25,1030.144
2008-04-28,1030.709
2008-04-29,1021.964
2008-04-30,1028.656
2008-05-01,1028.224
2008-05-02,1039.659
2008-05-05,1040.985
2008-05-06,1038.538
2008-05-07,1033.895
2008-05-08,1024.356
2008-05-09,1021.557
2008-05-12,1018.53
2008-05-13,1023.212
2008-05-14,1022.568
2008-05-15,1031.086
2008-05-16,1041.91
2008-05-19,1046.39
2008-05-20,1034.669
2008-05-21,1033.857
2008-05-22,1030.562
2008-05-23,1022.295
2008-05-26,1007.231
2008-05-27,1008.426
2008-05-28,1007.318
2008-05-29,1010.122
2008-05-30,1008.697
2008-06-02,1008.336
2008-06-03,1003.648
2008-06-04,998.324
2008-06-05,1000.68
2008-06-06,1000.986
2008-06-09,988.277
2008-06-10,967.188
2008-06-11,961.55
2008-06-12,947.83
2008-06-13,944.687
2008-06-16,950.182
2008-06-17,956.435
2008-06-18,956.485
2008-06-19,944.995
2008-06-20,935.677
2008-06-23,919.833
2008-06-24,911.73
2008-06-25,920.288
2008-06-26,917.215
2008-06-27,897.106
2008-06-30,888.187
2008-07-01,868.11
2008-07-02,865.504
2008-07-03,855.943
2008-07-04,851.452
2008-07-07,854.288
2008-07-08,840.143
2008-07-09,851.789
2008-07-10,854.651
2008-07-11,863.885
2008-07-14,862.593
2008-07-15,839.908
2008-07-16,835.309
2008-07-17,846.521
2008-07-18,841.567
2008-07-21,853.691
2008-07-22,856.024
2008-07-23,875.98
2008-07-24,878.517
2008-07-25,873.037
2008-07-28,874.113
2008-07-29,863.619
2008-07-30,871.295
2008-07-31,870.18
2008-08-01,864.664
2008-08-04,854.089
2008-08-05,846.51
2008-08-06,854.385
2008-08-07,852.333
2008-08-08,846.03
2008-08-11,846.832
2008-08-12,838.789
2008-08-13,834.904
2008-08-14,838.443
2008-08-15,830.207
2008-08-18,819.519
2008-08-19,809.242
2008-08-20,815.716
2008-08-21,808.846
2008-08-22,806.698
2008-08-25,802.801
2008-08-26,794.694
2008-08-27,802.105
2008-08-28,802.467
2008-08-29,807.64
2008-09-01,789.348
2008-09-02,780.297
2008-09-03,771.108
2008-09-04,762.923
2008-09-05,747.984
2008-09-08,770.345
2008-09-09,750.555
2008-09-10,745.594
2008-09-11,726.116
2008-09-12,733.038
2008-09-15,709.865
2008-09-16,673.111
2008-09-17,666.682
2008-09-18,648.207
2008-09-19,682.896
2008-09-22,692.337
2008-09-23,684.629
2008-09-24,685.845
2008-09-25,684.313
2008-09-26,671.751
2008-09-29,648.908
2008-09-30,642.485
2008-10-01,647.621
2008-10-02,634.787
2008-10-03,629.984
2008-10-06,580.64
2008-10-07,568.652
2008-10-08,527.199
2008-10-09,527.752
2008-10-10,504.074
2008-10-13,523.314
2008-10-14,548.821
2008-10-15,524.988
2008-10-16,488.898
2008-10-17,487.391
2008-10-20,490.317
2008-10-21,484.574
2008-10-22,458.291
2008-10-23,439.814
2008-10-24,413.649
2008-10-27,391.707
2008-10-28,403.744
2008-10-29,409.27
2008-10-30,437.014
2008-10-31,448.366
2008-11-03,464.53
2008-11-04,477.392
2008-11-05,482.158
2008-11-06,455.155
2008-11-07,462.145
2008-11-10,471.067
2008-11-11,454.463
2008-11-12,442.372
2008-11-13,430.904
2008-11-14,434.661
2008-11-17,427.077
2008-11-18,413.285
2008-11-19,408.491
2008-11-20,389.5
2008-11-21,393.823
2008-11-24,396.679
2008-11-25,404.175
2008-11-26,410.121
2008-11-27,420.915
2008-11-28,422.354
2008-12-01,418.124
2008-12-02,408.458
2008-12-03,411.336
2008-12-04,410.232
2008-12-05,407.896
2008-12-08,426.954
2008-12-09,429.308
2008-12-10,444.693
2008-12-11,453.231
2008-12-12,443.024
2008-12-15,453.961
2008-12-16,459.366
2008-12-17,465.985
2008-12-18,479.68
2008-12-19,478.986
2008-12-22,470.314
2008-12-23,459.588
2008-12-24,461.737
2008-12-25,462.717
2008-12-26,461.982
2008-12-29,465.791
2008-12-30,474.735
2008-12-31,476.599
2009-01-01,479.072
2009-01-02,480.218
2009-01-05,487.992
2009-01-06,493.723
2009-01-07,491.803
2009-01-08,477.254
2009-01-09,476.912
2009-01-12,465.744
2009-01-13,463.739
2009-01-14,462.888
2009-01-15,448.117
2009-01-16,457.749
2009-01-19,457.167
2009-01-20,446.872
2009-01-21,443.859
2009-01-22,443.244
2009-01-23,436.951
2009-01-26,440.18
2009-01-27,441.874
2009-01-28,448.915
2009-01-29,447.599
2009-01-30,447.012
2009-02-02,441.682
2009-02-03,446.974
2009-02-04,452.32
2009-02-05,450.677
2009-02-06,460.24
2009-02-09,464.399
2009-02-10,464.347
2009-02-11,462.59
2009-02-12,457.287
2009-02-13,466.414
2009-02-16,463.478
2009-02-17,446.403
2009-02-18,444.468
2009-02-19,446.273
2009-02-20,433.897
2009-02-23,438.975
2009-02-24,432.164
2009-02-25,432.616
2009-02-26,432.466
2009-02-27,430.16
2009-03-02,412.818
2009-03-03,411.989
2009-03-04,421.972
2009-03-05,418.799
2009-03-06,420.355
2009-03-09,419.639
2009-03-10,428.758
2009-03-11,435.41
2009-03-12,436.294
2009-03-13,443.661
2009-03-16,453.493
2009-03-17,457.537
2009-03-18,460.664
2009-03-19,469.957
2009-03-20,469.626
2009-03-23,484.378
2009-03-24,488.037
2009-03-25,494.063
2009-03-26,503.426
2009-03-27,502.408
2009-03-30,482.704
2009-03-31,491.176
2009-04-01,502.584
2009-04-02,525.175
2009-04-03,528.688
2009-04-06,537.772
2009-04-07,537.633
2009-04-08,533.102
2009-04-09,553.427
2009-04-10,558.435
2009-04-13,566.98
2009-04-14,573.605
2009-04-15,575.921
2009-04-16,579.619
2009-04-17,569.925
2009-04-20,566.312
2009-04-21,569.196
2009-04-22,574.502
2009-04-23,581.611
2009-04-24,590.564
2009-04-27,578.171
2009-04-28,563.138
2009-04-29,578.221
2009-04-30,601.304
2009-05-01,601.318
2009-05-04,624.867
2009-05-05,628.214
2009-05-06,639.335
2009-05-07,649.36
2009-05-08,661.381
2009-05-11,663.779
2009-05-12,662.093
2009-05-13,664.088
2009-05-14,657.657
2009-05-15,667.718
2009-05-18,684.51
2009-05-19,699.318
2009-05-20,712.809
2009-05-21,711.049
2009-05-22,720.678
2009-05-25,729.852
2009-05-26,716.466
2009-05-27,728.584
2009-05-28,731.004
2009-05-29,740.339
2009-06-01,763.608
2009-06-02,761.145
2009-06-03,760.723
2009-06-04,760.774
2009-06-05,766.076
2009-06-08,750.858
2009-06-09,744.691
2009-06-10,755.11
2009-06-11,759.225
2009-06-12,759.133
2009-06-15,738.102
2009-06-16,735.913
2009-06-17,726.117
2009-06-18,720.261
2009-06-19,728.2
2009-06-22,721.675
2009-06-23,709.187
2009-06-24,724.289
2009-06-25,730.74
2009-06-26,740.308
2009-06-29,741.427
2009-06-30,738.461
2009-07-01,748.397
2009-07-02,747.022
2009-07-03,751.707
2009-07-06,741.909
2009-07-07,745.435
2009-07-08,732.83
2009-07-09,736.737
2009-07-10,731.313
2009-07-13,713.0
2009-07-14,728.883
2009-07-15,751.742
2009-07-16,755.777
2009-07-17,765.801
2009-07-20,785.703
2009-07-21,789.646
2009-07-22,789.637
2009-07-23,800.748
2009-07-24,805.351
2009-07-27,817.155
2009-07-28,825.197
2009-07-29,814.706
2009-07-30,820.52
2009-07-31,831.878
2009-08-03,851.452
2009-08-04,847.971
2009-08-05,840.876
2009-08-06,839.636
2009-08-07,836.381
2009-08-10,839.546
2009-08-11,836.559
2009-08-12,834.161
2009-08-13,851.448
2009-08-14,847.826
2009-08-17,815.758
2009-08-18,818.482
2009-08-19,814.872
2009-08-20,826.391
2009-08-21,833.132
2009-08-24,849.387
2009-08-25,847.408
2009-08-26,846.329
2009-08-27,840.97
2009-08-28,846.43
2009-08-31,841.195
2009-09-01,844.068
2009-09-02,835.239
2009-09-03,846.483
2009-09-04,856.764
2009-09-07,868.293
2009-09-08,874.535
2009-09-09,871.866
2009-09-10,872.752
2009-09-11,882.078
2009-09-14,876.038
2009-09-15,884.635
2009-09-16,899.818
2009-09-17,903.867
2009-09-18,910.215
2009-09-21,907.183
2009-09-22,913.39
2009-09-23,906.768
2009-09-24,902.653
2009-09-25,906.086
2009-09-28,899.494
2009-09-29,905.285
2009-09-30,909.532
2009-10-01,906.526
2009-10-02,899.652
2009-10-05,906.118
2009-10-06,921.213
2009-10-07,928.02
2009-10-08,934.596
2009-10-09,937.957
2009-10-12,945.197
2009-10-13,947.967
2009-10-14,964.578
2009-10-15,963.654
2009-10-16,961.771
2009-10-19,971.035
2009-10-20,969.736
2009-10-21,967.992
2009-10-22,958.628
2009-10-23,965.817
2009-10-26,960.709
2009-10-27,943.091
2009-10-28,921.02
2009-10-29,916.121
2009-10-30,915.434
2009-11-02,910.711
2009-11-03,900.627
2009-11-04,922.917
2009-11-05,926.131
2009-11-06,934.955
2009-11-09,952.112
2009-11-10,950.961
2009-11-11,961.249
2009-11-12,956.154
2009-11-13,961.152
2009-11-16,973.79
2009-11-17,968.412
2009-11-18,972.552
2009-11-19,963.029
2009-11-20,962.552
2009-11-23,970.982
2009-11-24,968.829
2009-11-25,975.441
2009-11-26,960.856
2009-11-27,940.762
2009-11-30,958.588
2009-12-01,974.587
2009-12-02,985.102
2009-12-03,990.195
2009-12-04,988.968
2009-12-07,990.629
2009-12-08,987.479
2009-12-09,984.112
2009-12-10,981.69
2009-12-11,992.624
2009-12-14,996.868
2009-12-15,993.665
2009-12-16,992.075
2009-12-17,980.534
2009-12-18,977.063
2009-12-21,976.392
2009-12-22,982.021
2009-12-23,988.815
2009-12-24,998.435
2009-12-25,999.715
2009-12-28,1005.071
2009-12-29,1008.394
2009-12-30,1014.03
2009-12-31,1021.47
2010-01-01,1021.47
2010-01-04,1039.251
2010-01-05,1047.607
2010-01-06,1056.682
2010-01-07,1052.421
2010-01-08,1059.776
2010-01-11,1071.69
2010-01-12,1067.093
2010-01-13,1061.303
2010-01-14,1071.786
2010-01-15,1074.638
2010-01-18,1077.568
2010-01-19,1072.797
2010-01-20,1062.54
2010-01-21,1046.769
2010-01-22,1027.931
2010-01-25,1018.927
2010-01-26,991.573
2010-01-27,974.975
2010-01-28,988.106
2010-01-29,983.923
2010-02-01,984.004
2010-02-02,985.845
2010-02-03,998.445
2010-02-04,982.369
2010-02-05,947.576
2010-02-08,942.266
2010-02-09,954.168
2010-02-10,961.663
2010-02-11,970.544
2010-02-12,973.874
2010-02-15,975.577
2010-02-16,981.308
2010-02-17,990.556
2010-02-18,987.258
2010-02-19,977.947
2010-02-22,987.15
2010-02-23,986.541
2010-02-24,982.773
2010-02-25,973.867
2010-02-26,986.378
2010-03-01,997.059
2010-03-02,1007.667
2010-03-03,1017.599
2010-03-04,1016.685
2010-03-05,1027.982
2010-03-08,1039.052
2010-03-09,1036.287
2010-03-10,1041.744
2010-03-11,1039.17
2010-03-12,1042.14
2010-03-15,1033.002
2010-03-16,1040.464
2010-03-17,1054.847
2010-03-18,1055.484
2010-03-19,1057.288
2010-03-22,1052.653
2010-03-23,1055.739
2010-03-24,1055.116
2010-03-25,1054.044
2010-03-26,1058.768
2010-03-29,1067.764
2010-03-30,1070.808
2010-03-31,1073.677
2010-04-01,1084.282
2010-04-02,1085.439
2010-04-05,1091.292
2010-04-06,1095.44
2010-04-07,1102.152
2010-04-08,1097.827
2010-04-09,1106.756
2010-04-12,1108.203
2010-04-13,1099.388
2010-04-14,1110.52
2010-04-15,1115.617
2010-04-16,1106.42
2010-04-19,1078.373
2010-04-20,1093.48
2010-04-21,1104.587
2010-04-22,1101.588
2010-04-23,1104.985
2010-04-26,1115.045
2010-04-27,1105.536
2010-04-28,1091.197
2010-04-29,1097.605
2010-04-30,1100.516
2010-05-03,1091.718
2010-05-04,1078.278
2010-05-05,1054.444
2010-05-06,1028.21
2010-05-07,1003.88
2010-05-10,1044.299
2010-05-11,1035.816
2010-05-12,1040.517
2010-05-13,1053.021
2010-05-14,1045.073
2010-05-17,1018.519
2010-05-18,1019.531
2010-05-19,992.795
2010-05-20,960.987
2010-05-21,953.36
2010-05-24,957.772
2010-05-25,914.071
2010-05-26,933.753
2010-05-27,962.514
2010-05-28,979.783
2010-05-31,985.75
2010-06-01,971.033
2010-06-02,969.606
2010-06-03,987.708
2010-06-04,981.503
2010-06-07,956.331
2010-06-08,960.86
2010-06-09,960.514
2010-06-10,970.044
2010-06-11,979.252
2010-06-14,995.415
2010-06-15,1000.441
2010-06-16,1004.629
2010-06-17,1010.257
2010-06-18,1016.044
2010-06-21,1039.946
2010-06-22,1034.043
2010-06-23,1028.734
2010-06-24,1028.102
2010-06-25,1018.895
2010-06-28,1025.083
2010-06-29,1001.895
2010-06-30,1000.105
2010-07-01,992.911
2010-07-02,995.056
2010-07-05,997.337
2010-07-06,1009.612
2010-07-07,1008.375
2010-07-08,1021.495
2010-07-09,1031.863
2010-07-12,1034.295
2010-07-13,1033.92
2010-07-14,1042.325
2010-07-15,1041.039
2010-07-16,1036.565
2010-07-19,1031.825
2010-07-20,1037.515
2010-07-21,1045.066
2010-07-22,1050.82
2010-07-23,1056.997
2010-07-26,1060.232
2010-07-27,1063.943
2010-07-28,1066.173
2010-07-29,1070.455
2010-07-30,1072.831
2010-08-02,1090.773
2010-08-03,1090.285
2010-08-04,1092.689
2010-08-05,1092.491
2010-08-06,1097.264
2010-08-09,1105.081
