Date,IRELAND MID GROWTH Mid Cap
2005-11-10,575.166
2005-11-11,575.901
2005-11-14,576.03
2005-11-15,582.58
2005-11-16,578.912
2005-11-17,583.358
2005-11-18,590.802
2005-11-21,583.313
2005-11-22,583.125
2005-11-23,607.866
2005-11-24,604.423
2005-11-25,603.049
2005-11-28,614.406
2005-11-29,611.709
2005-11-30,609.088
2005-12-01,610.241
2005-12-02,611.407
2005-12-05,609.129
2005-12-06,620.255
2005-12-07,625.481
2005-12-08,646.99
2005-12-09,649.426
2005-12-12,655.081
2005-12-13,655.757
2005-12-14,663.126
2005-12-15,666.879
2005-12-16,683.141
2005-12-19,672.061
2005-12-20,652.819
2005-12-21,657.185
2005-12-22,664.244
2005-12-23,671.516
2005-12-26,671.516
2005-12-27,671.176
2005-12-28,682.464
2005-12-29,681.543
2005-12-30,684.979
2006-01-02,684.979
2006-01-03,698.321
2006-01-04,711.794
2006-01-05,711.428
2006-01-06,714.482
2006-01-09,724.513
2006-01-10,713.033
2006-01-11,732.156
2006-01-12,725.352
2006-01-13,730.494
2006-01-16,729.755
2006-01-17,720.554
2006-01-18,724.2
2006-01-19,709.272
2006-01-20,702.65
2006-01-23,707.058
2006-01-24,702.411
2006-01-25,701.769
2006-01-26,709.69
2006-01-27,713.961
2006-01-30,706.631
2006-01-31,721.056
2006-02-01,727.883
2006-02-02,718.973
2006-02-03,716.84
2006-02-06,710.77
2006-02-07,705.065
2006-02-08,697.735
2006-02-09,704.984
2006-02-10,702.557
2006-02-13,700.854
2006-02-14,694.45
2006-02-15,695.151
2006-02-16,700.977
2006-02-17,706.189
2006-02-20,706.879
2006-02-21,701.001
2006-02-22,706.723
2006-02-23,720.505
2006-02-24,722.273
2006-02-27,727.456
2006-02-28,719.607
2006-03-01,717.296
2006-03-02,722.162
2006-03-03,706.264
2006-03-06,716.481
2006-03-07,711.262
2006-03-08,706.968
2006-03-09,732.202
2006-03-10,723.199
2006-03-13,736.346
2006-03-14,732.198
2006-03-15,743.38
2006-03-16,745.046
2006-03-17,743.148
2006-03-20,749.411
2006-03-21,739.16
2006-03-22,723.537
2006-03-23,718.644
2006-03-24,724.978
2006-03-27,721.039
2006-03-28,724.321
2006-03-29,719.786
2006-03-30,735.696
2006-03-31,742.541
2006-04-03,734.023
2006-04-04,733.601
2006-04-05,737.339
2006-04-06,732.968
2006-04-07,724.228
2006-04-10,720.396
2006-04-11,710.811
2006-04-12,723.612
2006-04-13,726.418
2006-04-14,726.418
2006-04-17,738.99
2006-04-18,735.268
2006-04-19,734.917
2006-04-20,733.692
2006-04-21,740.962
2006-04-24,731.897
2006-04-25,743.024
2006-04-26,740.329
2006-04-27,745.287
2006-04-28,750.619
2006-05-01,751.93
2006-05-02,758.345
2006-05-03,755.038
2006-05-04,763.253
2006-05-05,779.196
2006-05-08,788.155
2006-05-09,792.533
2006-05-10,784.501
2006-05-11,770.03
2006-05-12,759.546
2006-05-15,762.434
2006-05-16,782.437
2006-05-17,760.075
2006-05-18,751.037
2006-05-19,752.42
2006-05-22,735.3
2006-05-23,745.144
2006-05-24,732.13
2006-05-25,736.659
2006-05-26,754.409
2006-05-29,760.94
2006-05-30,762.052
2006-05-31,765.214
2006-06-01,762.937
2006-06-02,775.902
2006-06-05,776.562
2006-06-06,708.273
2006-06-07,702.051
2006-06-08,679.792
2006-06-09,695.492
2006-06-12,677.964
2006-06-13,656.531
2006-06-14,655.389
2006-06-15,692.058
2006-06-16,691.423
2006-06-19,695.304
2006-06-20,688.172
2006-06-21,692.637
2006-06-22,690.436
2006-06-23,683.529
2006-06-26,709.923
2006-06-27,706.957
2006-06-28,704.923
2006-06-29,703.575
2006-06-30,737.73
2006-07-03,726.586
2006-07-04,727.422
2006-07-05,711.577
2006-07-06,717.712
2006-07-07,712.427
2006-07-10,708.61
2006-07-11,703.861
2006-07-12,701.984
2006-07-13,687.699
2006-07-14,672.694
2006-07-17,652.361
2006-07-18,646.202
2006-07-19,664.437
2006-07-20,675.858
2006-07-21,666.831
2006-07-24,668.72
2006-07-25,671.229
2006-07-26,673.872
2006-07-27,685.813
2006-07-28,688.121
2006-07-31,691.43
2006-08-01,689.566
2006-08-02,701.296
2006-08-03,698.337
2006-08-04,714.566
2006-08-07,705.303
2006-08-08,708.261
2006-08-09,717.465
2006-08-10,708.453
2006-08-11,698.441
2006-08-14,700.062
2006-08-15,714.36
2006-08-16,723.75
2006-08-17,728.368
2006-08-18,721.507
2006-08-21,730.674
2006-08-22,721.998
2006-08-23,724.281
2006-08-24,736.399
2006-08-25,751.453
2006-08-28,761.3
2006-08-29,765.554
2006-08-30,772.97
2006-08-31,775.744
2006-09-01,781.865
2006-09-04,781.948
2006-09-05,762.94
2006-09-06,757.852
2006-09-07,745.173
2006-09-08,736.409
2006-09-11,738.86
2006-09-12,737.76
2006-09-13,743.686
2006-09-14,743.921
2006-09-15,745.107
2006-09-18,754.076
2006-09-19,749.432
2006-09-20,759.911
2006-09-21,763.15
2006-09-22,762.359
2006-09-25,754.545
2006-09-26,755.224
2006-09-27,760.777
2006-09-28,763.345
2006-09-29,763.583
2006-10-02,773.358
2006-10-03,765.98
2006-10-04,775.169
2006-10-05,779.534
2006-10-06,766.013
2006-10-09,776.535
2006-10-10,775.516
2006-10-11,769.113
2006-10-12,779.596
2006-10-13,776.464
2006-10-16,783.777
2006-10-17,781.902
2006-10-18,777.934
2006-10-19,785.589
2006-10-20,783.823
2006-10-23,778.145
2006-10-24,776.311
2006-10-25,778.777
2006-10-26,789.997
2006-10-27,790.789
2006-10-30,781.302
2006-10-31,790.316
2006-11-01,796.21
2006-11-02,795.46
2006-11-03,785.248
2006-11-06,791.075
2006-11-07,802.589
2006-11-08,799.131
2006-11-09,794.32
2006-11-10,792.851
2006-11-13,786.493
2006-11-14,794.721
2006-11-15,799.869
2006-11-16,804.303
2006-11-17,808.386
2006-11-20,805.398
2006-11-21,815.411
2006-11-22,819.284
2006-11-23,828.382
2006-11-24,832.785
2006-11-27,823.064
2006-11-28,813.036
2006-11-29,820.387
2006-11-30,815.735
2006-12-01,815.023
2006-12-04,819.695
2006-12-05,820.308
2006-12-06,845.455
2006-12-07,857.977
2006-12-08,859.511
2006-12-11,849.118
2006-12-12,854.07
2006-12-13,851.601
2006-12-14,857.664
2006-12-15,861.532
2006-12-18,862.626
2006-12-19,863.318
2006-12-20,873.865
2006-12-21,867.626
2006-12-22,870.097
2006-12-25,870.097
2006-12-26,868.741
2006-12-27,875.566
2006-12-28,887.243
2006-12-29,885.244
2007-01-01,885.244
2007-01-02,898.883
2007-01-03,886.699
2007-01-04,874.626
2007-01-05,872.679
2007-01-08,864.798
2007-01-09,876.022
2007-01-10,866.621
2007-01-11,853.241
2007-01-12,860.02
2007-01-15,864.712
2007-01-16,857.858
2007-01-17,863.191
2007-01-18,854.399
2007-01-19,861.165
2007-01-22,849.054
2007-01-23,848.201
2007-01-24,854.762
2007-01-25,846.802
2007-01-26,840.228
2007-01-29,842.085
2007-01-30,840.495
2007-01-31,836.391
2007-02-01,856.497
2007-02-02,870.68
2007-02-05,875.73
2007-02-06,872.792
2007-02-07,877.161
2007-02-08,882.051
2007-02-09,880.663
2007-02-12,873.96
2007-02-13,878.976
2007-02-14,893.876
2007-02-15,907.399
2007-02-16,905.325
2007-02-19,907.004
2007-02-20,905.758
2007-02-21,902.57
2007-02-22,899.962
2007-02-23,905.713
2007-02-26,902.274
2007-02-27,879.552
2007-02-28,865.353
2007-03-01,852.357
2007-03-02,836.213
2007-03-05,817.407
2007-03-06,827.056
2007-03-07,837.781
2007-03-08,874.733
2007-03-09,869.825
2007-03-12,872.934
2007-03-13,869.449
2007-03-14,849.405
2007-03-15,856.057
2007-03-16,880.345
2007-03-19,888.036
2007-03-20,884.579
2007-03-21,895.576
2007-03-22,903.451
2007-03-23,899.624
2007-03-26,901.96
2007-03-27,896.202
2007-03-28,884.949
2007-03-29,893.823
2007-03-30,883.025
2007-04-02,890.061
2007-04-03,892.29
2007-04-04,886.842
2007-04-05,903.821
2007-04-06,903.821
2007-04-09,899.113
2007-04-10,914.905
2007-04-11,917.076
2007-04-12,929.672
2007-04-13,936.764
2007-04-16,955.598
2007-04-17,960.04
2007-04-18,951.749
2007-04-19,954.106
2007-04-20,958.915
2007-04-23,963.126
2007-04-24,945.686
2007-04-25,950.707
2007-04-26,956.344
2007-04-27,954.369
2007-04-30,948.582
2007-05-01,944.837
2007-05-02,965.271
2007-05-03,978.248
2007-05-04,970.184
2007-05-07,972.611
2007-05-08,955.182
2007-05-09,952.503
2007-05-10,928.512
2007-05-11,934.31
2007-05-14,941.809
2007-05-15,942.306
2007-05-16,941.57
2007-05-17,936.104
2007-05-18,949.973
2007-05-21,971.688
2007-05-22,974.477
2007-05-23,994.939
2007-05-24,985.838
2007-05-25,990.903
2007-05-28,986.122
2007-05-29,996.27
2007-05-30,990.153
2007-05-31,1000.0
2007-06-01,1008.851
2007-06-04,1013.7
2007-06-05,981.909
2007-06-06,949.977
2007-06-07,947.358
2007-06-08,935.235
2007-06-11,947.007
2007-06-12,948.021
2007-06-13,940.894
2007-06-14,954.928
2007-06-15,974.894
2007-06-18,980.931
2007-06-19,975.399
2007-06-20,977.089
2007-06-21,965.35
2007-06-22,955.003
2007-06-25,952.091
2007-06-26,950.47
2007-06-27,944.226
2007-06-28,955.672
2007-06-29,954.498
2007-07-02,964.443
2007-07-03,966.54
2007-07-04,965.54
2007-07-05,957.893
2007-07-06,965.505
2007-07-09,962.889
2007-07-10,960.912
2007-07-11,964.124
2007-07-12,946.678
2007-07-13,919.011
2007-07-16,918.097
2007-07-17,912.275
2007-07-18,914.098
2007-07-19,922.333
2007-07-20,905.377
2007-07-23,912.789
2007-07-24,892.01
2007-07-25,870.71
2007-07-26,849.458
2007-07-27,834.885
2007-07-30,826.298
2007-07-31,823.521
2007-08-01,818.772
2007-08-02,833.407
2007-08-03,828.987
2007-08-06,822.599
2007-08-07,841.581
2007-08-08,864.644
2007-08-09,852.696
2007-08-10,825.549
2007-08-13,825.12
2007-08-14,820.252
2007-08-15,807.358
2007-08-16,772.185
2007-08-17,767.096
2007-08-20,763.673
2007-08-21,763.425
2007-08-22,782.518
2007-08-23,797.246
2007-08-24,797.363
2007-08-27,811.775
2007-08-28,792.256
2007-08-29,796.886
2007-08-30,807.634
2007-08-31,822.551
2007-09-03,821.594
2007-09-04,831.787
2007-09-05,820.631
2007-09-06,824.901
2007-09-07,819.963
2007-09-10,817.939
2007-09-11,841.662
2007-09-12,845.462
2007-09-13,855.818
2007-09-14,827.294
2007-09-17,811.65
2007-09-18,811.666
2007-09-19,839.759
2007-09-20,827.973
2007-09-21,852.963
2007-09-24,846.303
2007-09-25,826.166
2007-09-26,819.768
2007-09-27,825.855
2007-09-28,823.698
2007-10-01,846.037
2007-10-02,857.938
2007-10-03,868.429
2007-10-04,867.457
2007-10-05,879.389
2007-10-08,876.413
2007-10-09,874.739
2007-10-10,867.132
2007-10-11,858.854
2007-10-12,853.796
2007-10-15,876.413
2007-10-16,856.763
2007-10-17,873.589
2007-10-18,874.822
2007-10-19,860.251
2007-10-22,839.332
2007-10-23,855.866
2007-10-24,854.413
2007-10-25,868.616
2007-10-26,872.177
2007-10-29,878.163
2007-10-30,872.041
2007-10-31,878.741
2007-11-01,876.747
2007-11-02,863.433
2007-11-05,853.506
2007-11-06,850.834
2007-11-07,833.213
2007-11-08,818.817
2007-11-09,825.779
2007-11-12,801.477
2007-11-13,813.35
2007-11-14,809.835
2007-11-15,816.619
2007-11-16,815.216
2007-11-19,797.876
2007-11-20,792.713
2007-11-21,771.145
2007-11-22,769.598
2007-11-23,788.232
2007-11-26,777.763
2007-11-27,766.054
2007-11-28,776.328
2007-11-29,771.128
2007-11-30,785.488
2007-12-03,784.328
2007-12-04,778.198
2007-12-05,788.863
2007-12-06,796.531
2007-12-07,802.051
2007-12-10,806.85
2007-12-11,815.966
2007-12-12,817.809
2007-12-13,773.211
2007-12-14,777.876
2007-12-17,751.701
2007-12-18,727.217
2007-12-19,726.423
2007-12-20,722.226
2007-12-21,729.036
2007-12-24,741.022
2007-12-25,741.022
2007-12-26,746.115
2007-12-27,731.266
2007-12-28,739.156
2007-12-31,730.516
2008-01-01,730.516
2008-01-02,747.978
2008-01-03,754.59
2008-01-04,754.048
2008-01-07,742.667
2008-01-08,749.864
2008-01-09,746.644
2008-01-10,752.775
2008-01-11,751.459
2008-01-14,753.803
2008-01-15,723.46
2008-01-16,714.116
2008-01-17,709.776
2008-01-18,708.458
2008-01-21,671.777
2008-01-22,698.605
2008-01-23,689.094
2008-01-24,708.511
2008-01-25,680.597
2008-01-28,691.643
2008-01-29,706.125
2008-01-30,718.086
2008-01-31,707.106
2008-02-01,714.112
2008-02-04,731.525
2008-02-05,706.882
2008-02-06,698.326
2008-02-07,672.893
2008-02-08,699.293
2008-02-11,693.806
2008-02-12,701.02
2008-02-13,696.473
2008-02-14,697.285
2008-02-15,704.577
2008-02-18,707.585
2008-02-19,719.542
2008-02-20,707.203
2008-02-21,700.576
2008-02-22,682.494
2008-02-25,698.33
2008-02-26,715.721
2008-02-27,733.033
2008-02-28,704.911
2008-02-29,701.022
2008-03-03,684.721
2008-03-04,666.475
2008-03-05,679.24
2008-03-06,660.002
2008-03-07,638.446
2008-03-10,613.313
2008-03-11,615.741
2008-03-12,644.926
2008-03-13,631.613
2008-03-14,623.048
2008-03-17,605.366
2008-03-18,616.868
2008-03-19,599.999
2008-03-20,647.747
2008-03-21,647.747
2008-03-24,646.822
2008-03-25,656.406
2008-03-26,650.227
2008-03-27,653.914
2008-03-28,647.401
2008-03-31,648.14
2008-04-01,656.679
2008-04-02,677.961
2008-04-03,661.104
2008-04-04,674.758
2008-04-07,694.521
2008-04-08,697.821
2008-04-09,680.788
2008-04-10,693.156
2008-04-11,664.299
2008-04-14,650.682
2008-04-15,644.147
2008-04-16,692.171
2008-04-17,686.844
2008-04-18,706.519
2008-04-21,714.409
2008-04-22,709.282
2008-04-23,718.949
2008-04-24,701.812
2008-04-25,708.401
2008-04-28,719.547
2008-04-29,722.522
2008-04-30,728.76
2008-05-01,723.213
2008-05-02,726.06
2008-05-05,729.689
2008-05-06,725.359
2008-05-07,715.493
2008-05-08,720.388
2008-05-09,720.732
2008-05-12,721.836
2008-05-13,723.641
2008-05-14,722.632
2008-05-15,732.013
2008-05-16,729.851
2008-05-19,721.441
2008-05-20,690.21
2008-05-21,688.715
2008-05-22,689.146
2008-05-23,673.707
2008-05-26,680.895
2008-05-27,672.064
2008-05-28,672.823
2008-05-29,676.231
2008-05-30,680.295
2008-06-02,679.769
2008-06-03,662.656
2008-06-04,660.258
2008-06-05,679.651
2008-06-06,666.37
2008-06-09,648.575
2008-06-10,659.738
2008-06-11,655.01
2008-06-12,662.037
2008-06-13,657.073
2008-06-16,665.98
2008-06-17,689.455
2008-06-18,701.945
2008-06-19,711.747
2008-06-20,736.199
2008-06-23,746.163
2008-06-24,737.774
2008-06-25,741.146
2008-06-26,758.546
2008-06-27,768.659
2008-06-30,744.033
2008-07-01,742.604
2008-07-02,735.23
2008-07-03,729.396
2008-07-04,715.981
2008-07-07,729.993
2008-07-08,713.775
2008-07-09,745.071
2008-07-10,742.666
2008-07-11,703.896
2008-07-14,696.875
2008-07-15,689.659
2008-07-16,694.548
2008-07-17,698.562
2008-07-18,718.327
2008-07-21,755.068
2008-07-22,727.221
2008-07-23,757.776
2008-07-24,709.985
2008-07-25,720.631
2008-07-28,706.089
2008-07-29,679.55
2008-07-30,554.412
2008-07-31,532.119
2008-08-01,405.992
2008-08-04,406.104
2008-08-05,434.185
2008-08-06,450.822
2008-08-07,431.937
2008-08-08,430.686
2008-08-11,452.307
2008-08-12,430.829
2008-08-13,417.187
2008-08-14,434.457
2008-08-15,460.53
2008-08-18,452.617
2008-08-19,437.49
2008-08-20,437.765
2008-08-21,431.428
2008-08-22,437.151
2008-08-25,436.38
2008-08-26,451.159
2008-08-27,446.384
2008-08-28,442.639
2008-08-29,456.306
2008-09-01,439.647
2008-09-02,440.995
2008-09-03,431.464
2008-09-04,429.235
2008-09-05,413.412
2008-09-08,431.117
2008-09-09,425.967
2008-09-10,406.241
2008-09-11,397.151
2008-09-12,410.358
2008-09-15,402.201
2008-09-16,388.64
2008-09-17,379.265
2008-09-18,373.694
2008-09-19,412.348
2008-09-22,402.506
2008-09-23,378.132
2008-09-24,378.074
2008-09-25,382.506
2008-09-26,380.233
2008-09-29,323.845
2008-09-30,357.611
2008-10-01,371.528
2008-10-02,392.11
2008-10-03,392.725
2008-10-06,337.204
2008-10-07,314.257
2008-10-08,294.54
2008-10-09,294.667
2008-10-10,261.909
2008-10-13,281.502
2008-10-14,294.703
2008-10-15,279.582
2008-10-16,268.717
2008-10-17,276.779
2008-10-20,279.653
2008-10-21,284.489
2008-10-22,259.348
2008-10-23,249.636
2008-10-24,249.955
2008-10-27,231.792
2008-10-28,228.441
2008-10-29,256.933
2008-10-30,242.584
2008-10-31,264.7
2008-11-03,267.183
2008-11-04,264.894
2008-11-05,268.198
2008-11-06,242.32
2008-11-07,245.156
2008-11-10,249.274
2008-11-11,243.257
2008-11-12,236.626
2008-11-13,233.114
2008-11-14,230.119
2008-11-17,223.403
2008-11-18,215.095
2008-11-19,210.724
2008-11-20,203.204
2008-11-21,201.043
2008-11-24,215.46
2008-11-25,214.422
2008-11-26,212.618
2008-11-27,207.71
2008-11-28,217.882
2008-12-01,214.974
2008-12-02,221.95
2008-12-03,225.035
2008-12-04,232.754
2008-12-05,228.652
2008-12-08,240.135
2008-12-09,237.662
2008-12-10,234.29
2008-12-11,231.815
2008-12-12,225.791
2008-12-15,228.428
2008-12-16,218.842
2008-12-17,228.872
2008-12-18,228.622
2008-12-19,215.371
2008-12-22,215.379
2008-12-23,206.94
2008-12-24,207.633
2008-12-25,207.633
2008-12-26,208.635
2008-12-29,211.792
2008-12-30,211.214
2008-12-31,206.39
2009-01-01,206.39
2009-01-02,217.589
2009-01-05,226.883
2009-01-06,242.084
2009-01-07,247.385
2009-01-08,251.715
2009-01-09,257.471
2009-01-12,246.994
2009-01-13,246.486
2009-01-14,237.96
2009-01-15,228.531
2009-01-16,231.084
2009-01-19,218.541
2009-01-20,221.152
2009-01-21,214.65
2009-01-22,225.936
2009-01-23,229.835
2009-01-26,225.221
2009-01-27,228.362
2009-01-28,232.652
2009-01-29,228.401
2009-01-30,223.656
2009-02-02,229.028
2009-02-03,237.027
2009-02-04,242.994
2009-02-05,241.423
2009-02-06,241.394
2009-02-09,246.809
2009-02-10,244.431
2009-02-11,233.198
2009-02-12,235.336
2009-02-13,236.942
2009-02-16,231.313
2009-02-17,225.214
2009-02-18,223.442
2009-02-19,225.854
2009-02-20,215.085
2009-02-23,215.548
2009-02-24,213.299
2009-02-25,209.588
2009-02-26,215.92
2009-02-27,226.896
2009-03-02,208.143
2009-03-03,204.835
2009-03-04,201.447
2009-03-05,199.588
2009-03-06,194.127
2009-03-09,194.599
2009-03-10,207.163
2009-03-11,195.214
2009-03-12,202.451
2009-03-13,199.567
2009-03-16,205.428
2009-03-17,201.796
2009-03-18,205.882
2009-03-19,204.148
2009-03-20,203.539
2009-03-23,205.03
2009-03-24,210.22
2009-03-25,218.196
2009-03-26,234.801
2009-03-27,216.239
2009-03-30,214.097
2009-03-31,229.355
2009-04-01,224.187
2009-04-02,226.751
2009-04-03,213.761
2009-04-06,206.884
2009-04-07,198.246
2009-04-08,204.35
2009-04-09,208.187
2009-04-10,208.187
2009-04-13,209.953
2009-04-14,213.35
2009-04-15,209.31
2009-04-16,218.651
2009-04-17,217.008
2009-04-20,209.841
2009-04-21,211.737
2009-04-22,218.531
2009-04-23,217.636
2009-04-24,218.177
2009-04-27,211.077
2009-04-28,207.729
2009-04-29,219.756
2009-04-30,223.93
2009-05-01,223.963
2009-05-04,225.484
2009-05-05,235.003
2009-05-06,236.812
2009-05-07,233.473
2009-05-08,244.077
2009-05-11,241.151
2009-05-12,243.986
2009-05-13,235.27
2009-05-14,237.218
2009-05-15,244.358
2009-05-18,243.76
2009-05-19,254.296
2009-05-20,258.539
2009-05-21,255.171
2009-05-22,250.56
2009-05-25,248.647
2009-05-26,248.361
2009-05-27,255.839
2009-05-28,251.991
2009-05-29,266.86
2009-06-01,266.907
2009-06-02,266.644
2009-06-03,264.148
2009-06-04,272.747
2009-06-05,273.196
2009-06-08,264.182
2009-06-09,266.228
2009-06-10,264.907
2009-06-11,264.304
2009-06-12,264.666
2009-06-15,251.214
2009-06-16,249.691
2009-06-17,248.958
2009-06-18,254.424
2009-06-19,251.252
2009-06-22,242.952
2009-06-23,245.924
2009-06-24,254.969
2009-06-25,250.691
2009-06-26,251.43
2009-06-29,250.328
2009-06-30,246.713
2009-07-01,250.704
2009-07-02,264.804
2009-07-03,270.404
2009-07-06,257.579
2009-07-07,262.314
2009-07-08,258.047
2009-07-09,258.365
2009-07-10,252.56
2009-07-13,250.85
2009-07-14,247.047
2009-07-15,255.766
2009-07-16,262.22
2009-07-17,261.8
2009-07-20,272.75
2009-07-21,271.743
2009-07-22,265.661
2009-07-23,270.107
2009-07-24,267.755
2009-07-27,267.464
2009-07-28,268.83
2009-07-29,262.513
2009-07-30,264.301
2009-07-31,265.997
2009-08-03,273.01
2009-08-04,273.077
2009-08-05,267.552
2009-08-06,269.668
2009-08-07,266.091
2009-08-10,263.831
2009-08-11,263.872
2009-08-12,269.562
2009-08-13,266.553
2009-08-14,266.124
2009-08-17,258.589
2009-08-18,261.692
2009-08-19,260.016
2009-08-20,261.61
2009-08-21,265.336
2009-08-24,266.241
2009-08-25,267.041
2009-08-26,263.52
2009-08-27,266.499
2009-08-28,272.033
2009-08-31,266.259
2009-09-01,267.394
2009-09-02,262.591
2009-09-03,267.956
2009-09-04,268.611
2009-09-07,275.91
2009-09-08,289.58
2009-09-09,290.913
2009-09-10,296.299
2009-09-11,297.34
2009-09-14,296.259
2009-09-15,300.678
2009-09-16,293.929
2009-09-17,292.533
2009-09-18,280.994
2009-09-21,278.472
2009-09-22,287.88
2009-09-23,288.037
2009-09-24,284.258
2009-09-25,283.292
2009-09-28,281.544
2009-09-29,279.566
2009-09-30,280.677
2009-10-01,276.915
2009-10-02,271.979
2009-10-05,270.005
2009-10-06,276.219
2009-10-07,278.75
2009-10-08,277.647
2009-10-09,278.607
2009-10-12,279.337
2009-10-13,274.72
2009-10-14,277.574
2009-10-15,279.627
2009-10-16,275.571
2009-10-19,279.797
2009-10-20,278.195
2009-10-21,276.394
2009-10-22,272.159
2009-10-23,255.533
2009-10-26,256.714
2009-10-27,258.854
2009-10-28,246.574
2009-10-29,252.145
2009-10-30,251.746
2009-11-02,254.508
2009-11-03,255.353
2009-11-04,260.971
2009-11-05,261.121
2009-11-06,261.365
2009-11-09,268.293
2009-11-10,267.295
2009-11-11,266.95
2009-11-12,268.342
2009-11-13,273.774
2009-11-16,275.786
2009-11-17,272.637
2009-11-18,272.221
2009-11-19,268.208
2009-11-20,271.055
2009-11-23,272.571
2009-11-24,270.45
2009-11-25,266.834
2009-11-26,261.281
2009-11-27,264.298
2009-11-30,267.996
2009-12-01,271.315
2009-12-02,271.497
2009-12-03,278.437
2009-12-04,283.639
2009-12-07,282.438
2009-12-08,274.82
2009-12-09,273.33
2009-12-10,275.127
2009-12-11,280.024
2009-12-14,281.823
2009-12-15,279.783
2009-12-16,281.471
2009-12-17,276.147
2009-12-18,278.202
2009-12-21,279.834
2009-12-22,281.785
2009-12-23,281.761
2009-12-24,276.884
2009-12-25,276.884
2009-12-28,277.53
2009-12-29,284.066
2009-12-30,276.69
2009-12-31,265.431
2010-01-01,265.431
2010-01-04,287.705
2010-01-05,287.48
2010-01-06,292.929
2010-01-07,291.598
2010-01-08,289.858
2010-01-11,295.166
2010-01-12,294.818
2010-01-13,299.095
2010-01-14,307.209
2010-01-15,306.604
2010-01-18,305.461
2010-01-19,306.152
2010-01-20,304.066
2010-01-21,297.956
2010-01-22,299.405
2010-01-25,299.103
2010-01-26,295.72
2010-01-27,293.459
2010-01-28,290.943
2010-01-29,289.275
2010-02-01,284.733
2010-02-02,288.604
2010-02-03,293.495
2010-02-04,281.973
2010-02-05,274.858
2010-02-08,276.157
2010-02-09,275.229
2010-02-10,278.806
2010-02-11,277.578
2010-02-12,281.974
2010-02-15,281.339
2010-02-16,281.707
2010-02-17,283.474
2010-02-18,284.255
2010-02-19,284.531
2010-02-22,284.837
2010-02-23,284.714
2010-02-24,287.375
2010-02-25,286.853
2010-02-26,289.595
2010-03-01,292.737
2010-03-02,298.76
2010-03-03,306.882
2010-03-04,298.341
2010-03-05,295.04
2010-03-08,295.649
2010-03-09,293.721
2010-03-10,292.606
2010-03-11,297.235
2010-03-12,300.706
2010-03-15,295.814
2010-03-16,296.145
2010-03-17,299.992
2010-03-18,295.385
2010-03-19,294.083
2010-03-22,294.19
2010-03-23,297.934
2010-03-24,293.116
2010-03-25,292.559
2010-03-26,296.075
2010-03-29,296.143
2010-03-30,294.559
2010-03-31,297.527
2010-04-01,303.949
2010-04-02,303.949
2010-04-05,303.253
2010-04-06,301.404
2010-04-07,299.691
2010-04-08,301.33
2010-04-09,309.979
2010-04-12,313.303
2010-04-13,316.21
2010-04-14,317.465
2010-04-15,313.437
2010-04-16,305.363
2010-04-19,302.507
2010-04-20,304.008
2010-04-21,305.358
2010-04-22,298.339
2010-04-23,301.532
2010-04-26,297.806
2010-04-27,290.991
2010-04-28,279.944
2010-04-29,288.403
2010-04-30,291.511
2010-05-03,288.847
2010-05-04,276.439
2010-05-05,265.456
2010-05-06,264.661
2010-05-07,252.171
2010-05-10,261.824
2010-05-11,259.791
2010-05-12,266.033
2010-05-13,267.959
2010-05-14,258.476
2010-05-17,256.968
2010-05-18,256.509
2010-05-19,247.481
2010-05-20,241.399
2010-05-21,239.594
2010-05-24,238.54
2010-05-25,227.202
2010-05-26,228.462
2010-05-27,239.746
2010-05-28,244.361
2010-05-31,249.495
2010-06-01,248.126
2010-06-02,248.067
2010-06-03,251.379
2010-06-04,246.72
2010-06-07,244.547
2010-06-08,230.602
2010-06-09,242.273
2010-06-10,249.507
2010-06-11,245.463
2010-06-14,241.164
2010-06-15,247.093
2010-06-16,248.088
2010-06-17,247.089
2010-06-18,245.662
2010-06-21,244.217
2010-06-22,244.175
2010-06-23,239.469
2010-06-24,239.372
2010-06-25,237.115
2010-06-28,239.631
2010-06-29,234.76
2010-06-30,233.946
2010-07-01,237.452
2010-07-02,246.055
2010-07-05,240.308
2010-07-06,249.935
2010-07-07,247.305
2010-07-08,255.523
2010-07-09,252.68
2010-07-12,253.581
2010-07-13,257.015
2010-07-14,261.173
2010-07-15,259.542
2010-07-16,259.144
2010-07-19,256.317
2010-07-20,256.567
2010-07-21,260.833
2010-07-22,263.949
2010-07-23,260.068
2010-07-26,262.723
2010-07-27,259.66
2010-07-28,259.974
2010-07-29,259.79
2010-07-30,258.965
2010-08-02,263.059
2010-08-03,266.607
2010-08-04,269.217
2010-08-05,273.258
2010-08-06,273.039
2010-08-09,277.049
2010-08-10,272.721
2010-08-11,261.492
2010-08-12,261.943
2010-08-13,257.697
2010-08-16,260.106
2010-08-17,259.702
2010-08-18,259.075
2010-08-19,259.668
2010-08-20,253.004
2010-08-23,254.193
2010-08-24,253.027
2010-08-25,249.919
2010-08-26,252.809
2010-08-27,253.641
2010-08-30,251.62
2010-08-31,258.255
2010-09-01,262.514
2010-09-02,264.082
2010-09-03,262.973
2010-09-06,263.335
2010-09-07,261.074
2010-09-08,260.144
2010-09-09,265.622
2010-09-10,263.34
2010-09-13,266.017
2010-09-14,270.137
2010-09-15,274.533
2010-09-16,274.781
2010-09-17,271.976
2010-09-20,275.557
2010-09-21,281.478
2010-09-22,281.87
