Date,HONG KONG VALUE Standard (Large+Mid Cap)
2005-06-15,13305.941
2005-06-16,13236.536
2005-06-17,13335.276
2005-06-20,13339.083
2005-06-21,13391.57
2005-06-22,13545.91
2005-06-23,13577.167
2005-06-24,13675.036
2005-06-27,13644.38
2005-06-28,13665.105
2005-06-29,13650.787
2005-06-30,13664.755
2005-07-01,13666.249
2005-07-04,13645.859
2005-07-05,13594.827
2005-07-06,13605.08
2005-07-07,13548.26
2005-07-08,13507.191
2005-07-11,13708.158
2005-07-12,13739.592
2005-07-13,13966.123
2005-07-14,14165.764
2005-07-15,14258.544
2005-07-18,14426.332
2005-07-19,14365.946
2005-07-20,14444.654
2005-07-21,14362.084
2005-07-22,14634.662
2005-07-25,14560.453
2005-07-26,14445.835
2005-07-27,14517.841
2005-07-28,14575.938
2005-07-29,14582.455
2005-08-01,14669.148
2005-08-02,14828.872
2005-08-03,14918.739
2005-08-04,14891.932
2005-08-05,14801.888
2005-08-08,14827.283
2005-08-09,14678.489
2005-08-10,14844.535
2005-08-11,14870.623
2005-08-12,14823.048
2005-08-15,14799.396
2005-08-16,14825.646
2005-08-17,14956.003
2005-08-18,14710.412
2005-08-19,14609.538
2005-08-22,14707.341
2005-08-23,14461.113
2005-08-24,14379.251
2005-08-25,14384.294
2005-08-26,14529.185
2005-08-29,14443.965
2005-08-30,14551.68
2005-08-31,14569.45
2005-09-01,14825.346
2005-09-02,14908.335
2005-09-05,14898.958
2005-09-06,14817.582
2005-09-07,14860.576
2005-09-08,14794.359
2005-09-09,14843.014
2005-09-12,14845.637
2005-09-13,14723.785
2005-09-14,14745.489
2005-09-15,14695.132
2005-09-16,14593.128
2005-09-19,14591.436
2005-09-20,14766.01
2005-09-21,14743.546
2005-09-22,14717.356
2005-09-23,14667.549
2005-09-26,14792.918
2005-09-27,14706.643
2005-09-28,14766.063
2005-09-29,14915.598
2005-09-30,14943.33
2005-10-03,14974.779
2005-10-04,14969.068
2005-10-05,14788.114
2005-10-06,14519.628
2005-10-07,14526.475
2005-10-10,14550.579
2005-10-11,14548.235
2005-10-12,14287.337
2005-10-13,14324.905
2005-10-14,14214.379
2005-10-17,14261.272
2005-10-18,14326.189
2005-10-19,14170.545
2005-10-20,14116.045
2005-10-21,14212.363
2005-10-24,14108.55
2005-10-25,14086.493
2005-10-26,14075.784
2005-10-27,13966.926
2005-10-28,13848.873
2005-10-31,13976.705
2005-11-01,14184.442
2005-11-02,14193.869
2005-11-03,14206.421
2005-11-04,14117.7
2005-11-07,13886.377
2005-11-08,13881.273
2005-11-09,14002.308
2005-11-10,14005.431
2005-11-11,14133.826
2005-11-14,13982.006
2005-11-15,13958.988
2005-11-16,13940.928
2005-11-17,14082.436
2005-11-18,14188.147
2005-11-21,14155.639
2005-11-22,14133.089
2005-11-23,14402.923
2005-11-24,14467.298
2005-11-25,14460.048
2005-11-28,14500.101
2005-11-29,14425.856
2005-11-30,14314.17
2005-12-01,14407.877
2005-12-02,14460.18
2005-12-05,14451.899
2005-12-06,14367.279
2005-12-07,14471.538
2005-12-08,14304.076
2005-12-09,14416.704
2005-12-12,14458.358
2005-12-13,14361.037
2005-12-14,14408.918
2005-12-15,14519.073
2005-12-16,14418.0
2005-12-19,14551.051
2005-12-20,14543.487
2005-12-21,14607.793
2005-12-22,14581.445
2005-12-23,14625.015
2005-12-26,14625.015
2005-12-27,14625.581
2005-12-28,14585.253
2005-12-29,14581.868
2005-12-30,14470.578
2006-01-02,14470.578
2006-01-03,14425.728
2006-01-04,14550.019
2006-01-05,14607.95
2006-01-06,14644.667
2006-01-09,14858.478
2006-01-10,14835.654
2006-01-11,14874.321
2006-01-12,14955.02
2006-01-13,14990.933
2006-01-16,14968.728
2006-01-17,14835.146
2006-01-18,14804.126
2006-01-19,14955.325
2006-01-20,14918.043
2006-01-23,14750.877
2006-01-24,14842.358
2006-01-25,14858.1
2006-01-26,14878.727
2006-01-27,15077.925
2006-01-30,15076.759
2006-01-31,15076.565
2006-02-01,15055.895
2006-02-02,15024.937
2006-02-03,14802.156
2006-02-06,14821.971
2006-02-07,14866.795
2006-02-08,14765.239
2006-02-09,14856.658
2006-02-10,14853.602
2006-02-13,14803.592
2006-02-14,14902.797
2006-02-15,14916.913
2006-02-16,14938.072
2006-02-17,14924.279
2006-02-20,15039.816
2006-02-21,15033.949
2006-02-22,14980.11
2006-02-23,15205.027
2006-02-24,15234.129
2006-02-27,15300.206
2006-02-28,15281.717
2006-03-01,15302.531
2006-03-02,15362.731
2006-03-03,15332.633
2006-03-06,15348.364
2006-03-07,15135.609
2006-03-08,15058.794
2006-03-09,15103.655
2006-03-10,15092.242
2006-03-13,15185.979
2006-03-14,15126.254
2006-03-15,15294.349
2006-03-16,15382.131
2006-03-17,15498.126
2006-03-20,15530.839
2006-03-21,15556.619
2006-03-22,15434.945
2006-03-23,15521.687
2006-03-24,15516.934
2006-03-27,15598.141
2006-03-28,15564.801
2006-03-29,15497.453
2006-03-30,15544.78
2006-03-31,15529.644
2006-04-03,15710.045
2006-04-04,15741.214
2006-04-05,15741.62
2006-04-06,16099.422
2006-04-07,16146.764
2006-04-10,16146.333
2006-04-11,16110.275
2006-04-12,16038.282
2006-04-13,16136.866
2006-04-14,16136.866
2006-04-17,16137.594
2006-04-18,16225.19
2006-04-19,16305.008
2006-04-20,16349.073
2006-04-21,16335.847
2006-04-24,16142.664
2006-04-25,16031.329
2006-04-26,16107.08
2006-04-27,16236.271
2006-04-28,16267.621
2006-05-01,16268.355
2006-05-02,16439.817
2006-05-03,16580.725
2006-05-04,16556.499
2006-05-05,16557.247
2006-05-08,16676.103
2006-05-09,16466.237
2006-05-10,16365.087
2006-05-11,16351.786
2006-05-12,16204.433
2006-05-15,15955.366
2006-05-16,15841.384
2006-05-17,15904.488
2006-05-18,15679.662
2006-05-19,15676.928
2006-05-22,15407.772
2006-05-23,15391.304
2006-05-24,15415.136
2006-05-25,15251.089
2006-05-26,15423.439
2006-05-29,15372.146
2006-05-30,15267.365
2006-05-31,15267.266
2006-06-01,15167.002
2006-06-02,15273.58
2006-06-05,15349.408
2006-06-06,15368.352
2006-06-07,15224.139
2006-06-08,14923.115
2006-06-09,15019.997
2006-06-12,14976.376
2006-06-13,14669.001
2006-06-14,14701.942
2006-06-15,14843.194
2006-06-16,15075.332
2006-06-19,15035.594
2006-06-20,14952.27
2006-06-21,14961.156
2006-06-22,15107.563
2006-06-23,15084.535
2006-06-26,15088.153
2006-06-27,15060.915
2006-06-28,15014.039
2006-06-29,15128.614
2006-06-30,15471.11
2006-07-03,15530.03
2006-07-04,15547.344
2006-07-05,15456.04
2006-07-06,15578.528
2006-07-07,15578.777
2006-07-10,15604.619
2006-07-11,15496.962
2006-07-12,15519.225
2006-07-13,15380.383
2006-07-14,15289.091
2006-07-17,15221.519
2006-07-18,15212.751
2006-07-19,15195.087
2006-07-20,15455.714
2006-07-21,15437.911
2006-07-24,15457.197
2006-07-25,15539.918
2006-07-26,15604.627
2006-07-27,15765.54
2006-07-28,15742.924
2006-07-31,15795.852
2006-08-01,15815.407
2006-08-02,15959.333
2006-08-03,15966.305
2006-08-04,15791.404
2006-08-07,15826.711
2006-08-08,15848.011
2006-08-09,16030.397
2006-08-10,15912.426
2006-08-11,15955.564
2006-08-14,16011.103
2006-08-15,16051.618
2006-08-16,16229.479
2006-08-17,16248.003
2006-08-18,16262.06
2006-08-21,16038.375
2006-08-22,16154.716
2006-08-23,16100.206
2006-08-24,15901.665
2006-08-25,15875.275
2006-08-28,15741.669
2006-08-29,15849.697
2006-08-30,16073.998
2006-08-31,16202.114
2006-09-01,16256.3
2006-09-04,16308.185
2006-09-05,16247.352
2006-09-06,16148.377
2006-09-07,16057.219
2006-09-08,16123.206
2006-09-11,15970.492
2006-09-12,16046.454
2006-09-13,16185.209
2006-09-14,16192.18
2006-09-15,16252.125
2006-09-18,16413.946
2006-09-19,16387.563
2006-09-20,16401.941
2006-09-21,16404.695
2006-09-22,16299.414
2006-09-25,16203.493
2006-09-26,16067.665
2006-09-27,16211.826
2006-09-28,16175.72
2006-09-29,16096.168
2006-10-02,16096.065
2006-10-03,16122.887
2006-10-04,16111.389
2006-10-05,16292.719
2006-10-06,16335.164
2006-10-09,16169.026
2006-10-10,16243.306
2006-10-11,16276.278
2006-10-12,16309.859
2006-10-13,16361.14
2006-10-16,16346.158
2006-10-17,16279.528
2006-10-18,16318.162
2006-10-19,16273.019
2006-10-20,16396.047
2006-10-23,16358.437
2006-10-24,16379.087
2006-10-25,16335.202
2006-10-26,16339.732
2006-10-27,16309.483
2006-10-30,16316.405
2006-10-31,16310.392
2006-11-01,16332.026
2006-11-02,16459.341
2006-11-03,16491.452
2006-11-06,16551.242
2006-11-07,16673.529
2006-11-08,16699.156
2006-11-09,16714.205
2006-11-10,16734.75
2006-11-13,16637.503
2006-11-14,16669.253
2006-11-15,16832.353
2006-11-16,16865.592
2006-11-17,17049.757
2006-11-20,16912.4
2006-11-21,17029.65
2006-11-22,17265.359
2006-11-23,17358.977
2006-11-24,17445.727
2006-11-27,17474.277
2006-11-28,17047.535
2006-11-29,17198.813
2006-11-30,17339.594
2006-12-01,17142.368
2006-12-04,17281.639
2006-12-05,17473.579
2006-12-06,17609.205
2006-12-07,17454.217
2006-12-08,17432.252
2006-12-11,17617.402
2006-12-12,17523.566
2006-12-13,17432.167
2006-12-14,17728.928
2006-12-15,17990.47
2006-12-18,17901.176
2006-12-19,17692.585
2006-12-20,17922.216
2006-12-21,17933.448
2006-12-22,17995.675
2006-12-25,17995.675
2006-12-26,17991.28
2006-12-27,18077.301
2006-12-28,18293.682
2006-12-29,18399.577
2007-01-01,18399.577
2007-01-02,18613.158
2007-01-03,18521.584
2007-01-04,18237.005
2007-01-05,18559.845
2007-01-08,18812.126
2007-01-09,18805.082
2007-01-10,18540.58
2007-01-11,18524.902
2007-01-12,18704.757
2007-01-15,19178.879
2007-01-16,19090.494
2007-01-17,19207.007
2007-01-18,19324.513
2007-01-19,19444.065
2007-01-22,19786.925
2007-01-23,19520.177
2007-01-24,19363.446
2007-01-25,19180.551
2007-01-26,19000.192
2007-01-29,19016.23
2007-01-30,19197.646
2007-01-31,18994.716
2007-02-01,19309.566
2007-02-02,19535.857
2007-02-05,19444.353
2007-02-06,19555.283
2007-02-07,19520.459
2007-02-08,19531.301
2007-02-09,19520.139
2007-02-12,19490.998
2007-02-13,19055.431
2007-02-14,19164.944
2007-02-15,19421.418
2007-02-16,19451.626
2007-02-19,19452.373
2007-02-20,19450.631
2007-02-21,19405.688
2007-02-22,19552.492
2007-02-23,19444.571
2007-02-26,19334.301
2007-02-27,18993.058
2007-02-28,18480.396
2007-03-01,18159.509
2007-03-02,18240.837
2007-03-05,17633.707
2007-03-06,17926.245
2007-03-07,17973.222
2007-03-08,18269.428
2007-03-09,18311.357
2007-03-12,18483.306
2007-03-13,18473.637
2007-03-14,17980.169
2007-03-15,18123.852
2007-03-16,17945.949
2007-03-19,18179.423
2007-03-20,18163.864
2007-03-21,18383.7
2007-03-22,18688.971
2007-03-23,18691.272
2007-03-26,18744.468
2007-03-27,18676.276
2007-03-28,18612.138
2007-03-29,18898.598
2007-03-30,18847.516
2007-04-02,18923.544
2007-04-03,19241.543
2007-04-04,19466.902
2007-04-05,19466.902
2007-04-06,19466.902
2007-04-09,19463.416
2007-04-10,19569.493
2007-04-11,19488.351
2007-04-12,19410.651
2007-04-13,19244.982
2007-04-16,19518.235
2007-04-17,19524.936
2007-04-18,19468.931
2007-04-19,19089.919
2007-04-20,19301.691
2007-04-23,19428.399
2007-04-24,19456.25
2007-04-25,19459.801
2007-04-26,19623.604
2007-04-27,19490.418
2007-04-30,19283.803
2007-05-01,19280.845
2007-05-02,19507.803
2007-05-03,19831.096
2007-05-04,20117.058
2007-05-07,20102.439
2007-05-08,19858.409
2007-05-09,20024.861
2007-05-10,19930.264
2007-05-11,19671.36
2007-05-14,19926.815
2007-05-15,19830.692
2007-05-16,19910.033
2007-05-17,20079.042
2007-05-18,19879.537
2007-05-21,19859.527
2007-05-22,19745.828
2007-05-23,19684.298
2007-05-24,19683.669
2007-05-25,19470.644
2007-05-28,19465.376
2007-05-29,19416.581
2007-05-30,19352.909
2007-05-31,19536.934
2007-06-01,19547.504
2007-06-04,19776.164
2007-06-05,19874.187
2007-06-06,19820.048
2007-06-07,19740.966
2007-06-08,19397.829
2007-06-11,19452.639
2007-06-12,19355.194
2007-06-13,19294.337
2007-06-14,19510.261
2007-06-15,19566.163
2007-06-18,19638.473
2007-06-19,19638.976
2007-06-20,19673.789
2007-06-21,19715.798
2007-06-22,19553.45
2007-06-25,19387.234
2007-06-26,19449.623
2007-06-27,19504.95
2007-06-28,19577.107
2007-06-29,19454.004
2007-07-02,19459.854
2007-07-03,19597.798
2007-07-04,19590.339
2007-07-05,19626.799
2007-07-06,20183.072
2007-07-09,20457.262
2007-07-10,20370.842
2007-07-11,20159.768
2007-07-12,20296.532
2007-07-13,20405.658
2007-07-16,20282.864
2007-07-17,20473.51
2007-07-18,20357.107
2007-07-19,20717.077
2007-07-20,20867.952
2007-07-23,20871.406
2007-07-24,20966.648
2007-07-25,20941.517
2007-07-26,20751.47
2007-07-27,20230.183
2007-07-30,20356.227
2007-07-31,20771.125
2007-08-01,20169.042
2007-08-02,20083.443
2007-08-03,20112.407
2007-08-06,19749.566
2007-08-07,19747.017
2007-08-08,20186.454
2007-08-09,20016.674
2007-08-10,19544.628
2007-08-13,19647.15
2007-08-14,19781.228
2007-08-15,19348.43
2007-08-16,18821.566
2007-08-17,18562.542
2007-08-20,19334.432
2007-08-21,19362.146
2007-08-22,19798.893
2007-08-23,20130.244
2007-08-24,19971.952
2007-08-27,20344.116
2007-08-28,20111.942
2007-08-29,19795.822
2007-08-30,20131.216
2007-08-31,20445.445
2007-09-03,20378.742
2007-09-04,20394.537
2007-09-05,20687.584
2007-09-06,20775.341
2007-09-07,20655.54
2007-09-10,20598.126
2007-09-11,20630.213
2007-09-12,21332.762
2007-09-13,21580.542
2007-09-14,21976.08
2007-09-17,21546.442
2007-09-18,21447.006
2007-09-19,22187.781
2007-09-20,22253.558
2007-09-21,22239.617
2007-09-24,22340.525
2007-09-25,22160.648
2007-09-26,22166.212
2007-09-27,22544.029
2007-09-28,22454.15
2007-10-01,22451.115
2007-10-02,22939.81
2007-10-03,22308.152
2007-10-04,21991.71
2007-10-05,22436.079
2007-10-08,22361.088
2007-10-09,22835.83
2007-10-10,22973.112
2007-10-11,23481.137
2007-10-12,23369.823
2007-10-15,23540.734
2007-10-16,22890.979
2007-10-17,23148.411
2007-10-18,23228.017
2007-10-19,23227.568
2007-10-22,22448.281
2007-10-23,22931.95
2007-10-24,22879.436
2007-10-25,23418.255
2007-10-26,24292.941
2007-10-29,25760.464
2007-10-30,25436.108
2007-10-31,25188.62
2007-11-01,25064.512
2007-11-02,24036.535
2007-11-05,23156.029
2007-11-06,23970.879
2007-11-07,24128.116
2007-11-08,23496.772
2007-11-09,23725.164
2007-11-12,23410.122
2007-11-13,23531.365
2007-11-14,24243.204
2007-11-15,23823.764
2007-11-16,23054.99
2007-11-19,23060.782
2007-11-20,22938.807
2007-11-21,22143.901
2007-11-22,21814.304
2007-11-23,22114.781
2007-11-26,22922.484
2007-11-27,22618.483
2007-11-28,22886.223
2007-11-29,23773.852
2007-11-30,24128.012
2007-12-03,24347.957
2007-12-04,24541.213
2007-12-05,24974.48
2007-12-06,25231.543
2007-12-07,24389.81
2007-12-10,24444.424
2007-12-11,25113.943
2007-12-12,24628.956
2007-12-13,24178.561
2007-12-14,24122.96
2007-12-17,23068.886
2007-12-18,23152.692
2007-12-19,23528.036
2007-12-20,23542.618
2007-12-21,24164.231
2007-12-24,24474.763
2007-12-25,24474.763
2007-12-26,24466.456
2007-12-27,24172.092
2007-12-28,23937.088
2007-12-31,24558.286
2008-01-01,24558.286
2008-01-02,24483.275
2008-01-03,24175.536
2008-01-04,24737.15
2008-01-07,24925.313
2008-01-08,24716.651
2008-01-09,25063.555
2008-01-10,24666.055
2008-01-11,24497.386
2008-01-14,24689.339
2008-01-15,24403.291
2008-01-16,23387.593
2008-01-17,23533.853
2008-01-18,23550.31
2008-01-21,22541.709
2008-01-22,21205.176
2008-01-23,22848.812
2008-01-24,22187.565
2008-01-25,23309.891
2008-01-28,22566.941
2008-01-29,22914.228
2008-01-30,22795.355
2008-01-31,22837.428
2008-02-01,22634.744
2008-02-04,22980.678
2008-02-05,22868.473
2008-02-06,22023.097
2008-02-07,22026.344
2008-02-08,22027.191
2008-02-11,21513.442
2008-02-12,21675.353
2008-02-13,21667.343
2008-02-14,22164.613
2008-02-15,22193.87
2008-02-18,22028.06
2008-02-19,22072.817
2008-02-20,21768.026
2008-02-21,21687.401
2008-02-22,21444.592
2008-02-25,21445.103
2008-02-26,21799.357
2008-02-27,22216.07
2008-02-28,22367.505
2008-02-29,22255.517
2008-03-03,21732.324
2008-03-04,21465.207
2008-03-05,21508.536
2008-03-06,21480.661
2008-03-07,20851.573
2008-03-10,20958.442
2008-03-11,21423.201
2008-03-12,21534.166
2008-03-13,20989.059
2008-03-14,20949.128
2008-03-17,20270.257
2008-03-18,20609.331
2008-03-19,20852.952
2008-03-20,20501.401
2008-03-21,20501.401
2008-03-24,20497.316
2008-03-25,21346.213
2008-03-26,21391.099
2008-03-27,21421.25
2008-03-28,21688.966
2008-03-31,21504.109
2008-04-01,21610.858
2008-04-02,21898.891
2008-04-03,22101.58
2008-04-04,22102.998
2008-04-07,22166.307
2008-04-08,22134.537
2008-04-09,22014.586
2008-04-10,22026.79
2008-04-11,22203.146
2008-04-14,21823.252
2008-04-15,21983.218
2008-04-16,21915.35
2008-04-17,22064.778
2008-04-18,22068.23
2008-04-21,22365.768
2008-04-22,22510.511
2008-04-23,22562.251
2008-04-24,22561.255
2008-04-25,22482.145
2008-04-28,22632.751
2008-04-29,22840.399
2008-04-30,22796.567
2008-05-01,22800.516
2008-05-02,23121.598
2008-05-05,23217.857
2008-05-06,23374.793
2008-05-07,23040.176
2008-05-08,23079.779
2008-05-09,22836.569
2008-05-12,22838.327
2008-05-13,23169.981
2008-05-14,23248.413
2008-05-15,23459.726
2008-05-16,23508.524
2008-05-19,23534.4
2008-05-20,23152.946
2008-05-21,23415.625
2008-05-22,23206.23
2008-05-23,23114.864
2008-05-26,22969.467
2008-05-27,22969.308
2008-05-28,23134.565
2008-05-29,23377.14
2008-05-30,23495.854
2008-06-02,23395.749
2008-06-03,23363.473
2008-06-04,23374.937
2008-06-05,23583.325
2008-06-06,23611.646
2008-06-09,23614.518
2008-06-10,22802.398
2008-06-11,22762.764
2008-06-12,22474.74
2008-06-13,22147.065
2008-06-16,22470.203
2008-06-17,22483.678
2008-06-18,22453.361
2008-06-19,22004.092
2008-06-20,22012.113
2008-06-23,22030.287
2008-06-24,21836.143
2008-06-25,21933.051
2008-06-26,21901.044
2008-06-27,21594.431
2008-06-30,21668.73
2008-07-01,21665.257
2008-07-02,21322.122
2008-07-03,21081.374
2008-07-04,21029.972
2008-07-07,21350.895
2008-07-08,20741.611
2008-07-09,20963.458
2008-07-10,20981.759
2008-07-11,21172.83
2008-07-14,21045.745
2008-07-15,20389.807
2008-07-16,20429.264
2008-07-17,20582.237
2008-07-18,20672.544
2008-07-21,21215.665
2008-07-22,21160.37
2008-07-23,21440.895
2008-07-24,21432.589
2008-07-25,21423.499
2008-07-28,21382.0
2008-07-29,21026.065
2008-07-30,21231.169
2008-07-31,21283.519
2008-08-01,21419.238
2008-08-04,21115.821
2008-08-05,20742.033
2008-08-06,20742.166
2008-08-07,20904.781
2008-08-08,20916.123
2008-08-11,21111.13
2008-08-12,21149.844
2008-08-13,21081.821
2008-08-14,21105.465
2008-08-15,20919.333
2008-08-18,20714.506
2008-08-19,20224.92
2008-08-20,20496.236
2008-08-21,19920.468
2008-08-22,19920.851
2008-08-25,20456.7
2008-08-26,20415.736
2008-08-27,20581.408
2008-08-28,20429.854
2008-08-29,20662.758
2008-09-01,20405.272
2008-09-02,20567.832
2008-09-03,20371.496
2008-09-04,20189.232
2008-09-05,19947.067
2008-09-08,20551.563
2008-09-09,20451.779
2008-09-10,20141.495
2008-09-11,19779.821
2008-09-12,19912.617
2008-09-15,19921.942
2008-09-16,19287.733
2008-09-17,18854.337
2008-09-18,18312.085
2008-09-19,18913.229
2008-09-22,19010.053
2008-09-23,18472.608
2008-09-24,18455.271
2008-09-25,18479.264
2008-09-26,18285.452
2008-09-29,17700.022
2008-09-30,17781.559
2008-10-01,17776.865
2008-10-02,17540.067
2008-10-03,16932.635
2008-10-06,16348.86
2008-10-07,16342.55
2008-10-08,15169.119
2008-10-09,15478.515
2008-10-10,14358.679
2008-10-13,15514.761
2008-10-14,15740.849
2008-10-15,15246.281
2008-10-16,14662.398
2008-10-17,14277.404
2008-10-20,14895.033
2008-10-21,14708.829
2008-10-22,14217.038
2008-10-23,13809.821
2008-10-24,13085.653
2008-10-27,11544.138
2008-10-28,12907.249
2008-10-29,13084.081
2008-10-30,14067.119
2008-10-31,13623.45
2008-11-03,14194.543
2008-11-04,14304.803
2008-11-05,14660.941
2008-11-06,14200.935
2008-11-07,14714.572
2008-11-10,14610.989
2008-11-11,13819.311
2008-11-12,13681.884
2008-11-13,13052.717
2008-11-14,13306.876
2008-11-17,13412.768
2008-11-18,12889.748
2008-11-19,12962.018
2008-11-20,12556.409
2008-11-21,12830.755
2008-11-24,12668.161
2008-11-25,13197.401
2008-11-26,13528.201
2008-11-27,13635.685
2008-11-28,14185.929
2008-12-01,14252.85
2008-12-02,13646.929
2008-12-03,13666.949
2008-12-04,13485.481
2008-12-05,13743.199
2008-12-08,14758.894
2008-12-09,14523.913
2008-12-10,15026.207
2008-12-11,15153.756
2008-12-12,14520.101
2008-12-15,14837.057
2008-12-16,14783.803
2008-12-17,14893.662
2008-12-18,15044.293
2008-12-19,14827.744
2008-12-22,14665.12
2008-12-23,14405.961
2008-12-24,14508.609
2008-12-25,14508.609
2008-12-26,14509.358
2008-12-29,14688.329
2008-12-30,14547.861
2008-12-31,14762.445
2009-01-01,14762.445
2009-01-02,15074.964
2009-01-05,15311.131
2009-01-06,15493.692
2009-01-07,15421.114
2009-01-08,15084.112
2009-01-09,15020.692
2009-01-12,14838.196
2009-01-13,14585.586
2009-01-14,14564.828
2009-01-15,14156.385
2009-01-16,14223.016
2009-01-19,14315.981
2009-01-20,14077.801
2009-01-21,13837.572
2009-01-22,13867.65
2009-01-23,13803.155
2009-01-26,13803.689
2009-01-27,13797.996
2009-01-28,13799.863
2009-01-29,14317.099
2009-01-30,14647.033
2009-02-02,14189.372
2009-02-03,13954.366
2009-02-04,14070.536
2009-02-05,13928.348
2009-02-06,14244.691
2009-02-09,14277.144
2009-02-10,14272.684
2009-02-11,14073.297
2009-02-12,13888.519
2009-02-13,14041.653
2009-02-16,13993.937
2009-02-17,13784.904
2009-02-18,13910.199
2009-02-19,13947.172
2009-02-20,13695.564
2009-02-23,14104.773
2009-02-24,13851.24
2009-02-25,14035.409
2009-02-26,13935.869
2009-02-27,14084.247
2009-03-02,13595.733
2009-03-03,13406.288
2009-03-04,13572.201
2009-03-05,13332.211
2009-03-06,12947.674
2009-03-09,12619.838
2009-03-10,12755.056
2009-03-11,12992.259
2009-03-12,13041.057
2009-03-13,13442.658
2009-03-16,13822.755
2009-03-17,13825.281
2009-03-18,13891.603
2009-03-19,14044.071
2009-03-20,13802.776
2009-03-23,14498.866
2009-03-24,14916.666
2009-03-25,14602.23
2009-03-26,14798.933
2009-03-27,14760.875
2009-03-30,14429.362
2009-03-31,14343.469
2009-04-01,14412.794
2009-04-02,15181.106
2009-04-03,15251.06
2009-04-06,15638.367
2009-04-07,15604.643
2009-04-08,15393.907
2009-04-09,15637.297
2009-04-10,15637.297
2009-04-13,15636.893
2009-04-14,16087.656
2009-04-15,16085.958
2009-04-16,15975.182
2009-04-17,16086.16
2009-04-20,16306.893
2009-04-21,16068.001
2009-04-22,15834.738
2009-04-23,16155.163
2009-04-24,16235.26
2009-04-27,15841.248
2009-04-28,15508.03
2009-04-29,15846.158
2009-04-30,16440.295
2009-05-01,16440.507
2009-05-04,17085.455
2009-05-05,17197.238
2009-05-06,17693.227
2009-05-07,17839.146
2009-05-08,17834.518
2009-05-11,17542.19
2009-05-12,17541.907
2009-05-13,17703.181
2009-05-14,17260.754
2009-05-15,17472.215
2009-05-18,17873.282
2009-05-19,18187.51
2009-05-20,18113.146
2009-05-21,17910.377
2009-05-22,17843.436
2009-05-25,18260.68
2009-05-26,18433.373
2009-05-27,19044.038
2009-05-28,19044.283
2009-05-29,19636.231
2009-06-01,20032.011
2009-06-02,19702.422
2009-06-03,20311.97
2009-06-04,20230.827
2009-06-05,20446.375
2009-06-08,20038.537
2009-06-09,19686.182
2009-06-10,20118.506
2009-06-11,19883.621
2009-06-12,19806.307
2009-06-15,19547.376
2009-06-16,19172.787
2009-06-17,19122.995
2009-06-18,19006.742
2009-06-19,19069.015
2009-06-22,19082.288
2009-06-23,18739.085
2009-06-24,19055.369
2009-06-25,19441.703
2009-06-26,19805.914
2009-06-29,19731.167
2009-06-30,19475.881
2009-07-01,19475.755
2009-07-02,19288.322
2009-07-03,19317.09
2009-07-06,19238.657
2009-07-07,19153.89
2009-07-08,19005.377
2009-07-09,18937.447
2009-07-10,18867.81
2009-07-13,18637.321
2009-07-14,19135.323
2009-07-15,19478.204
2009-07-16,19470.753
2009-07-17,19899.272
2009-07-20,20421.325
2009-07-21,20565.943
2009-07-22,20441.471
2009-07-23,20845.966
2009-07-24,20885.62
2009-07-27,21094.869
2009-07-28,21440.154
2009-07-29,21126.781
2009-07-30,21387.623
2009-07-31,21722.39
2009-08-03,21816.667
2009-08-04,21535.355
2009-08-05,21240.974
2009-08-06,21270.841
2009-08-07,20854.738
2009-08-10,21257.389
2009-08-11,21396.001
2009-08-12,21083.65
2009-08-13,21211.623
2009-08-14,21186.907
2009-08-17,20696.915
2009-08-18,20668.833
2009-08-19,20500.069
2009-08-20,20917.566
2009-08-21,20877.798
2009-08-24,21119.609
2009-08-25,20984.802
2009-08-26,20930.556
2009-08-27,20876.534
2009-08-28,20858.649
2009-08-31,20327.314
2009-09-01,20449.851
2009-09-02,20222.851
2009-09-03,20441.661
2009-09-04,20759.869
2009-09-07,20984.09
2009-09-08,21243.323
2009-09-09,21140.233
2009-09-10,21348.839
2009-09-11,21384.163
2009-09-14,21282.975
2009-09-15,21191.255
2009-09-16,21514.385
2009-09-17,21761.432
2009-09-18,21467.748
2009-09-21,21450.279
2009-09-22,21629.037
2009-09-23,21470.499
2009-09-24,21195.868
2009-09-25,21194.005
2009-09-28,20997.921
2009-09-29,21213.061
2009-09-30,21440.543
2009-10-01,21440.543
2009-10-02,21000.397
2009-10-05,20914.687
2009-10-06,21019.224
2009-10-07,21260.968
2009-10-08,21555.485
2009-10-09,21580.902
2009-10-12,21401.074
2009-10-13,21447.473
2009-10-14,21662.254
2009-10-15,21644.575
2009-10-16,21627.651
2009-10-19,21795.568
2009-10-20,22124.232
2009-10-21,22228.317
2009-10-22,22176.766
2009-10-23,22348.923
2009-10-26,22348.923
2009-10-27,22000.347
2009-10-28,21763.142
2009-10-29,21476.159
2009-10-30,21894.264
2009-11-02,21673.638
2009-11-03,21500.214
2009-11-04,21702.245
2009-11-05,21490.474
2009-11-06,21708.488
2009-11-09,21949.947
2009-11-10,22009.912
2009-11-11,22169.246
2009-11-12,22101.491
2009-11-13,22046.045
2009-11-16,22274.209
2009-11-17,22099.486
2009-11-18,21964.064
2009-11-19,21982.973
2009-11-20,21887.791
2009-11-23,22072.347
2009-11-24,21886.881
2009-11-25,22049.114
2009-11-26,21917.783
2009-11-27,21302.126
2009-11-30,21721.987
