Date,ISRAEL SMALL CAP Small Cap
2006-10-27,858.888
2006-10-30,859.399
2006-10-31,860.57
2006-11-01,861.213
2006-11-02,843.444
2006-11-03,844.75
2006-11-06,854.132
2006-11-07,848.182
2006-11-08,844.318
2006-11-09,849.082
2006-11-10,854.228
2006-11-13,868.318
2006-11-14,879.266
2006-11-15,874.45
2006-11-16,874.389
2006-11-17,872.094
2006-11-20,868.823
2006-11-21,870.9
2006-11-22,877.869
2006-11-23,869.998
2006-11-24,868.702
2006-11-27,866.778
2006-11-28,863.746
2006-11-29,879.06
2006-11-30,885.602
2006-12-01,883.917
2006-12-04,884.715
2006-12-05,889.614
2006-12-06,890.281
2006-12-07,893.622
2006-12-08,895.788
2006-12-11,897.751
2006-12-12,891.437
2006-12-13,893.647
2006-12-14,895.927
2006-12-15,893.248
2006-12-18,887.499
2006-12-19,881.0
2006-12-20,888.374
2006-12-21,892.053
2006-12-22,890.044
2006-12-25,874.642
2006-12-26,869.425
2006-12-27,871.861
2006-12-28,869.847
2006-12-29,868.526
2007-01-01,884.387
2007-01-02,893.316
2007-01-03,899.481
2007-01-04,894.382
2007-01-05,891.144
2007-01-08,886.937
2007-01-09,883.881
2007-01-10,865.057
2007-01-11,874.554
2007-01-12,878.084
2007-01-15,887.697
2007-01-16,889.474
2007-01-17,888.12
2007-01-18,886.631
2007-01-19,889.477
2007-01-22,892.988
2007-01-23,891.05
2007-01-24,893.702
2007-01-25,888.245
2007-01-26,888.963
2007-01-29,888.712
2007-01-30,887.109
2007-01-31,886.583
2007-02-01,896.532
2007-02-02,899.161
2007-02-05,908.651
2007-02-06,911.003
2007-02-07,924.216
2007-02-08,927.921
2007-02-09,926.596
2007-02-12,926.925
2007-02-13,934.909
2007-02-14,942.535
2007-02-15,935.787
2007-02-16,938.715
2007-02-19,943.038
2007-02-20,925.616
2007-02-21,919.552
2007-02-22,920.153
2007-02-23,919.153
2007-02-26,926.387
2007-02-27,906.057
2007-02-28,903.515
2007-03-01,888.21
2007-03-02,887.358
2007-03-05,864.953
2007-03-06,884.369
2007-03-07,891.594
2007-03-08,905.99
2007-03-09,905.676
2007-03-12,915.947
2007-03-13,909.361
2007-03-14,890.27
2007-03-15,886.87
2007-03-16,886.571
2007-03-19,886.741
2007-03-20,890.618
2007-03-21,898.277
2007-03-22,907.11
2007-03-23,907.817
2007-03-26,911.057
2007-03-27,918.081
2007-03-28,906.104
2007-03-29,913.389
2007-03-30,915.672
2007-04-02,917.284
2007-04-03,921.165
2007-04-04,935.862
2007-04-05,934.618
2007-04-06,934.618
2007-04-09,935.378
2007-04-10,937.75
2007-04-11,944.445
2007-04-12,947.702
2007-04-13,947.681
2007-04-16,970.808
2007-04-17,965.61
2007-04-18,966.784
2007-04-19,965.563
2007-04-20,965.595
2007-04-23,977.8
2007-04-24,979.896
2007-04-25,995.935
2007-04-26,1000.471
2007-04-27,1003.93
2007-04-30,989.845
2007-05-01,1007.065
2007-05-02,998.359
2007-05-03,997.697
2007-05-04,999.646
2007-05-07,1007.884
2007-05-08,998.752
2007-05-09,1003.088
2007-05-10,1003.704
2007-05-11,1002.861
2007-05-14,1013.214
2007-05-15,1012.832
2007-05-16,1006.058
2007-05-17,992.75
2007-05-18,988.222
2007-05-21,980.412
2007-05-22,988.723
2007-05-23,989.384
2007-05-24,979.132
2007-05-25,979.567
2007-05-28,991.797
2007-05-29,1003.459
2007-05-30,994.73
2007-05-31,1000.0
2007-06-01,1000.545
2007-06-04,1005.797
2007-06-05,1013.83
2007-06-06,996.259
2007-06-07,971.972
2007-06-08,971.126
2007-06-11,959.521
2007-06-12,939.757
2007-06-13,949.746
2007-06-14,964.817
2007-06-15,971.738
2007-06-18,974.844
2007-06-19,969.804
2007-06-20,968.098
2007-06-21,963.482
2007-06-22,963.89
2007-06-25,958.081
2007-06-26,954.652
2007-06-27,951.186
2007-06-28,956.407
2007-06-29,960.14
2007-07-02,987.484
2007-07-03,1007.428
2007-07-04,1013.934
2007-07-05,1003.219
2007-07-06,999.381
2007-07-09,1007.137
2007-07-10,998.053
2007-07-11,991.136
2007-07-12,1000.351
2007-07-13,999.048
2007-07-16,994.131
2007-07-17,994.09
2007-07-18,991.833
2007-07-19,1005.509
2007-07-20,1003.746
2007-07-23,999.818
2007-07-24,1005.665
2007-07-25,984.245
2007-07-26,957.075
2007-07-27,949.118
2007-07-30,928.964
2007-07-31,946.35
2007-08-01,921.411
2007-08-02,927.72
2007-08-03,917.941
2007-08-06,893.298
2007-08-07,908.975
2007-08-08,942.889
2007-08-09,914.882
2007-08-10,914.066
2007-08-13,932.681
2007-08-14,920.775
2007-08-15,899.729
2007-08-16,867.334
2007-08-17,875.794
2007-08-20,901.802
2007-08-21,890.78
2007-08-22,908.289
2007-08-23,915.245
2007-08-24,915.749
2007-08-27,931.335
2007-08-28,925.429
2007-08-29,927.679
2007-08-30,923.242
2007-08-31,927.515
2007-09-03,936.879
2007-09-04,950.158
2007-09-05,948.789
2007-09-06,936.78
2007-09-07,935.512
2007-09-10,924.975
2007-09-11,937.419
2007-09-12,940.031
2007-09-13,938.044
2007-09-14,935.941
2007-09-17,944.326
2007-09-18,953.687
2007-09-19,970.565
2007-09-20,965.545
2007-09-21,969.227
2007-09-24,985.523
2007-09-25,988.414
2007-09-26,989.079
2007-09-27,994.798
2007-09-28,997.114
2007-10-01,1014.561
2007-10-02,1029.135
2007-10-03,1026.402
2007-10-04,1026.743
2007-10-05,1029.132
2007-10-08,1039.982
2007-10-09,1044.631
2007-10-10,1042.743
2007-10-11,1039.29
2007-10-12,1037.665
2007-10-15,1015.429
2007-10-16,1015.471
2007-10-17,1036.276
2007-10-18,1032.379
2007-10-19,1028.283
2007-10-22,1014.498
2007-10-23,1034.193
2007-10-24,1016.423
2007-10-25,1030.551
2007-10-26,1039.436
2007-10-29,1051.879
2007-10-30,1052.052
2007-10-31,1054.555
2007-11-01,1026.676
2007-11-02,1026.126
2007-11-05,1023.581
2007-11-06,1045.58
2007-11-07,1032.148
2007-11-08,1018.185
2007-11-09,1010.571
2007-11-12,983.581
2007-11-13,1000.122
2007-11-14,1006.049
2007-11-15,987.98
2007-11-16,989.934
2007-11-19,981.174
2007-11-20,983.862
2007-11-21,958.1
2007-11-22,962.975
2007-11-23,962.384
2007-11-26,967.889
2007-11-27,965.875
2007-11-28,984.575
2007-11-29,1001.203
2007-11-30,1001.003
2007-12-03,1001.666
2007-12-04,995.506
2007-12-05,1007.287
2007-12-06,1013.999
2007-12-07,1014.095
2007-12-10,1022.813
2007-12-11,1006.528
2007-12-12,1009.47
2007-12-13,997.86
2007-12-14,983.436
2007-12-17,932.772
2007-12-18,950.07
2007-12-19,949.735
2007-12-20,950.23
2007-12-21,956.59
2007-12-24,959.221
2007-12-25,972.956
2007-12-26,977.506
2007-12-27,975.581
2007-12-28,982.171
2007-12-31,988.507
2008-01-01,996.245
2008-01-02,988.426
2008-01-03,971.213
2008-01-04,964.864
2008-01-07,947.618
2008-01-08,951.461
2008-01-09,939.688
2008-01-10,931.47
2008-01-11,926.936
2008-01-14,952.121
2008-01-15,934.726
2008-01-16,917.759
2008-01-17,905.673
2008-01-18,898.615
2008-01-21,879.4
2008-01-22,873.335
2008-01-23,861.406
2008-01-24,884.784
2008-01-25,885.769
2008-01-28,890.43
2008-01-29,918.447
2008-01-30,924.6
2008-01-31,921.606
2008-02-01,930.282
2008-02-04,944.266
2008-02-05,920.82
2008-02-06,903.093
2008-02-07,890.271
2008-02-08,889.08
2008-02-11,901.136
2008-02-12,911.159
2008-02-13,932.358
2008-02-14,933.975
2008-02-15,934.352
2008-02-18,923.544
2008-02-19,926.081
2008-02-20,907.942
2008-02-21,919.641
2008-02-22,922.851
2008-02-25,926.882
2008-02-26,917.312
2008-02-27,921.342
2008-02-28,914.679
2008-02-29,901.442
2008-03-03,881.832
2008-03-04,880.631
2008-03-05,895.939
2008-03-06,883.064
2008-03-07,878.68
2008-03-10,844.992
2008-03-11,855.678
2008-03-12,870.372
2008-03-13,859.173
2008-03-14,851.892
2008-03-17,813.539
2008-03-18,814.809
2008-03-19,833.79
2008-03-20,825.967
2008-03-21,825.967
2008-03-24,847.927
2008-03-25,879.617
2008-03-26,875.237
2008-03-27,877.061
2008-03-28,870.526
2008-03-31,858.467
2008-04-01,872.62
2008-04-02,881.399
2008-04-03,872.623
2008-04-04,867.117
2008-04-07,866.439
2008-04-08,871.308
2008-04-09,871.821
2008-04-10,871.781
2008-04-11,867.652
2008-04-14,867.259
2008-04-15,875.924
2008-04-16,894.501
2008-04-17,890.624
2008-04-18,897.016
2008-04-21,903.639
2008-04-22,903.256
2008-04-23,897.58
2008-04-24,898.658
2008-04-25,895.54
2008-04-28,877.91
2008-04-29,867.13
2008-04-30,876.891
2008-05-01,864.567
2008-05-02,865.572
2008-05-05,899.647
2008-05-06,906.959
2008-05-07,908.468
2008-05-08,908.569
2008-05-09,902.669
2008-05-12,916.395
2008-05-13,925.13
2008-05-14,937.255
2008-05-15,943.459
2008-05-16,955.962
2008-05-19,948.716
2008-05-20,938.745
2008-05-21,957.619
2008-05-22,949.711
2008-05-23,948.6
2008-05-26,941.628
2008-05-27,953.482
2008-05-28,948.616
2008-05-29,969.89
2008-05-30,968.954
2008-06-02,951.114
2008-06-03,950.466
2008-06-04,918.647
2008-06-05,922.444
2008-06-06,922.716
2008-06-09,923.325
2008-06-10,898.076
2008-06-11,892.496
2008-06-12,898.011
2008-06-13,894.529
2008-06-16,905.012
2008-06-17,917.256
2008-06-18,903.876
2008-06-19,905.987
2008-06-20,906.297
2008-06-23,880.438
2008-06-24,861.255
2008-06-25,872.843
2008-06-26,854.49
2008-06-27,851.844
2008-06-30,843.111
2008-07-01,848.694
2008-07-02,830.509
2008-07-03,809.483
2008-07-04,811.377
2008-07-07,817.861
2008-07-08,812.805
2008-07-09,830.622
2008-07-10,790.486
2008-07-11,785.857
2008-07-14,781.695
2008-07-15,773.479
2008-07-16,768.497
2008-07-17,785.935
2008-07-18,779.673
2008-07-21,799.856
2008-07-22,797.353
2008-07-23,809.529
2008-07-24,791.561
2008-07-25,799.829
2008-07-28,790.106
2008-07-29,797.723
2008-07-30,802.127
2008-07-31,801.264
2008-08-01,795.321
2008-08-04,777.286
2008-08-05,786.817
2008-08-06,777.187
2008-08-07,779.807
2008-08-08,780.343
2008-08-11,790.038
2008-08-12,779.511
2008-08-13,760.021
2008-08-14,768.212
2008-08-15,773.15
2008-08-18,774.662
2008-08-19,765.131
2008-08-20,773.343
2008-08-21,773.907
2008-08-22,777.13
2008-08-25,776.036
2008-08-26,762.717
2008-08-27,759.889
2008-08-28,758.051
2008-08-29,764.287
2008-09-01,744.33
2008-09-02,769.048
2008-09-03,759.774
2008-09-04,759.003
2008-09-05,753.037
2008-09-08,762.616
2008-09-09,745.146
2008-09-10,740.661
2008-09-11,721.337
2008-09-12,725.818
2008-09-15,696.596
2008-09-16,669.592
2008-09-17,647.708
2008-09-18,637.406
2008-09-19,649.736
2008-09-22,686.865
2008-09-23,675.056
2008-09-24,678.313
2008-09-25,707.578
2008-09-26,703.003
2008-09-29,682.387
2008-09-30,684.739
2008-10-01,679.097
2008-10-02,635.593
2008-10-03,632.363
2008-10-06,570.163
2008-10-07,587.382
2008-10-08,573.242
2008-10-09,564.826
2008-10-10,557.279
2008-10-13,564.011
2008-10-14,566.039
2008-10-15,542.97
2008-10-16,523.897
2008-10-17,521.794
2008-10-20,526.681
2008-10-21,519.2
2008-10-22,505.93
2008-10-23,504.618
2008-10-24,502.314
2008-10-27,467.276
2008-10-28,464.861
2008-10-29,466.713
2008-10-30,473.618
2008-10-31,482.529
2008-11-03,491.554
2008-11-04,513.523
2008-11-05,496.812
2008-11-06,471.864
2008-11-07,474.84
2008-11-10,485.663
2008-11-11,455.797
2008-11-12,424.508
2008-11-13,398.573
2008-11-14,397.222
2008-11-17,391.662
2008-11-18,398.092
2008-11-19,399.429
2008-11-20,378.551
2008-11-21,382.147
2008-11-24,406.589
2008-11-25,434.225
2008-11-26,415.333
2008-11-27,428.492
2008-11-28,432.383
2008-12-01,410.003
2008-12-02,426.244
2008-12-03,417.03
2008-12-04,428.278
2008-12-05,432.337
2008-12-08,459.404
2008-12-09,457.915
2008-12-10,458.996
2008-12-11,447.037
2008-12-12,448.98
2008-12-15,431.97
2008-12-16,448.985
2008-12-17,453.352
2008-12-18,459.322
2008-12-19,455.493
2008-12-22,427.072
2008-12-23,417.245
2008-12-24,404.009
2008-12-25,403.069
2008-12-26,405.644
2008-12-29,394.126
2008-12-30,404.327
2008-12-31,409.365
2009-01-01,439.075
2009-01-02,448.854
2009-01-05,438.715
2009-01-06,454.99
2009-01-07,447.441
2009-01-08,439.632
2009-01-09,437.544
2009-01-12,446.121
2009-01-13,448.329
2009-01-14,435.45
2009-01-15,445.138
2009-01-16,451.607
2009-01-19,458.012
2009-01-20,457.983
2009-01-21,448.314
2009-01-22,436.278
2009-01-23,433.526
2009-01-26,446.578
2009-01-27,446.494
2009-01-28,456.689
2009-01-29,447.321
2009-01-30,445.646
2009-02-02,439.86
2009-02-03,448.781
2009-02-04,461.764
2009-02-05,465.695
2009-02-06,470.914
2009-02-09,469.312
2009-02-10,469.843
2009-02-11,458.206
2009-02-12,456.771
2009-02-13,457.458
2009-02-16,454.854
2009-02-17,446.242
2009-02-18,445.759
2009-02-19,442.133
2009-02-20,440.534
2009-02-23,425.898
2009-02-24,417.464
2009-02-25,417.239
2009-02-26,420.093
2009-02-27,421.78
2009-03-02,402.226
2009-03-03,404.274
2009-03-04,412.593
2009-03-05,395.466
2009-03-06,396.134
2009-03-09,390.579
2009-03-10,394.245
2009-03-11,404.08
2009-03-12,405.67
2009-03-13,407.161
2009-03-16,416.891
2009-03-17,420.152
2009-03-18,419.391
2009-03-19,432.941
2009-03-20,430.854
2009-03-23,450.927
2009-03-24,447.741
2009-03-25,452.089
2009-03-26,464.35
2009-03-27,460.287
2009-03-30,446.102
2009-03-31,457.839
2009-04-01,466.275
2009-04-02,484.39
2009-04-03,485.218
2009-04-06,488.833
2009-04-07,485.7
2009-04-08,486.922
2009-04-09,492.981
2009-04-10,492.981
2009-04-13,506.109
2009-04-14,503.184
2009-04-15,502.332
2009-04-16,516.319
2009-04-17,518.115
2009-04-20,493.8
2009-04-21,491.32
2009-04-22,498.106
2009-04-23,506.75
2009-04-24,511.353
2009-04-27,518.991
2009-04-28,519.899
2009-04-29,526.745
2009-04-30,543.512
2009-05-01,544.771
2009-05-04,549.457
2009-05-05,555.537
2009-05-06,557.412
2009-05-07,562.208
2009-05-08,570.645
2009-05-11,565.791
2009-05-12,568.345
2009-05-13,552.76
2009-05-14,554.456
2009-05-15,552.816
2009-05-18,564.027
2009-05-19,584.626
2009-05-20,602.345
2009-05-21,596.089
2009-05-22,602.522
2009-05-25,603.214
2009-05-26,602.12
2009-05-27,606.67
2009-05-28,608.415
2009-05-29,617.088
2009-06-01,643.205
2009-06-02,640.781
2009-06-03,626.89
2009-06-04,626.697
2009-06-05,622.793
2009-06-08,624.504
2009-06-09,644.122
2009-06-10,645.634
2009-06-11,643.908
2009-06-12,643.352
2009-06-15,622.632
2009-06-16,627.764
2009-06-17,616.58
2009-06-18,621.696
2009-06-19,621.414
2009-06-22,635.092
2009-06-23,638.626
2009-06-24,655.033
2009-06-25,644.032
2009-06-26,648.013
2009-06-29,676.145
2009-06-30,663.131
2009-07-01,690.457
2009-07-02,679.622
2009-07-03,678.263
2009-07-06,641.422
2009-07-07,653.524
2009-07-08,640.416
2009-07-09,636.096
2009-07-10,635.278
2009-07-13,646.968
2009-07-14,665.565
2009-07-15,686.158
2009-07-16,695.128
2009-07-17,692.379
2009-07-20,706.915
2009-07-21,722.271
2009-07-22,719.596
2009-07-23,737.041
2009-07-24,739.031
2009-07-27,763.193
2009-07-28,771.255
2009-07-29,772.072
2009-07-30,776.401
2009-07-31,777.684
2009-08-03,802.497
2009-08-04,783.457
2009-08-05,785.543
2009-08-06,789.678
2009-08-07,793.109
2009-08-10,776.295
2009-08-11,768.708
2009-08-12,773.821
2009-08-13,797.878
2009-08-14,795.151
2009-08-17,748.45
2009-08-18,764.896
2009-08-19,767.409
2009-08-20,784.816
2009-08-21,787.634
2009-08-24,807.153
2009-08-25,814.523
2009-08-26,811.47
2009-08-27,805.662
2009-08-28,806.397
2009-08-31,792.314
2009-09-01,794.754
2009-09-02,782.876
2009-09-03,790.822
2009-09-04,801.136
2009-09-07,789.421
2009-09-08,783.702
2009-09-09,781.567
2009-09-10,772.742
2009-09-11,776.201
2009-09-14,757.862
2009-09-15,772.389
2009-09-16,798.43
2009-09-17,804.843
2009-09-18,809.536
2009-09-21,809.35
2009-09-22,827.585
2009-09-23,826.086
2009-09-24,819.081
2009-09-25,813.011
2009-09-28,817.025
2009-09-29,825.862
2009-09-30,808.291
2009-10-01,815.937
2009-10-02,814.072
2009-10-05,822.283
2009-10-06,837.536
2009-10-07,834.329
2009-10-08,837.806
2009-10-09,837.445
2009-10-12,868.693
2009-10-13,867.273
2009-10-14,880.002
2009-10-15,879.536
2009-10-16,879.414
2009-10-19,890.666
2009-10-20,893.537
2009-10-21,889.417
2009-10-22,889.032
2009-10-23,886.619
2009-10-26,911.656
2009-10-27,902.664
2009-10-28,874.914
2009-10-29,878.792
2009-10-30,873.895
2009-11-02,856.238
2009-11-03,837.005
2009-11-04,859.587
2009-11-05,868.129
2009-11-06,869.117
2009-11-09,893.261
2009-11-10,890.361
2009-11-11,902.884
2009-11-12,891.453
2009-11-13,894.704
2009-11-16,907.568
2009-11-17,914.333
2009-11-18,909.982
2009-11-19,894.773
2009-11-20,892.484
2009-11-23,901.347
2009-11-24,896.514
2009-11-25,902.582
2009-11-26,883.993
2009-11-27,881.629
2009-11-30,881.257
2009-12-01,903.314
2009-12-02,909.921
2009-12-03,913.472
2009-12-04,909.988
2009-12-07,896.095
2009-12-08,883.455
2009-12-09,887.703
2009-12-10,899.962
2009-12-11,897.659
2009-12-14,894.453
2009-12-15,894.149
2009-12-16,891.373
2009-12-17,878.767
2009-12-18,875.23
2009-12-21,891.028
2009-12-22,901.297
2009-12-23,909.76
2009-12-24,920.374
2009-12-25,920.374
2009-12-28,919.53
2009-12-29,912.453
2009-12-30,910.638
2009-12-31,915.039
2010-01-01,915.039
2010-01-04,969.189
2010-01-05,977.698
2010-01-06,984.816
2010-01-07,984.15
2010-01-08,986.384
2010-01-11,1003.55
2010-01-12,975.092
2010-01-13,988.0
2010-01-14,988.094
2010-01-15,986.591
2010-01-18,1000.408
2010-01-19,1008.621
2010-01-20,997.009
2010-01-21,992.244
2010-01-22,987.699
2010-01-25,977.283
2010-01-26,969.457
2010-01-27,967.147
2010-01-28,973.987
2010-01-29,974.577
2010-02-01,969.716
2010-02-02,984.126
2010-02-03,987.45
2010-02-04,972.231
2010-02-05,970.958
2010-02-08,959.974
2010-02-09,954.801
2010-02-10,956.649
2010-02-11,964.157
2010-02-12,961.474
2010-02-15,977.7
2010-02-16,990.884
2010-02-17,997.222
2010-02-18,988.362
2010-02-19,981.286
2010-02-22,996.284
2010-02-23,987.545
2010-02-24,992.601
2010-02-25,973.541
2010-02-26,978.274
2010-03-01,990.472
2010-03-02,999.711
2010-03-03,1006.548
2010-03-04,1011.646
2010-03-05,1014.7
2010-03-08,1017.149
2010-03-09,1010.358
2010-03-10,1027.519
2010-03-11,1033.392
2010-03-12,1034.827
2010-03-15,1037.122
2010-03-16,1035.986
2010-03-17,1051.938
2010-03-18,1042.573
2010-03-19,1040.499
2010-03-22,1034.221
2010-03-23,1050.057
2010-03-24,1060.644
2010-03-25,1058.631
2010-03-26,1057.569
2010-03-29,1066.254
2010-03-30,1068.997
2010-03-31,1061.85
2010-04-01,1064.109
2010-04-02,1064.109
2010-04-05,1067.814
2010-04-06,1067.26
2010-04-07,1049.141
2010-04-08,1036.016
2010-04-09,1039.788
2010-04-12,1064.421
2010-04-13,1065.819
2010-04-14,1074.274
2010-04-15,1062.465
2010-04-16,1055.713
2010-04-19,1038.357
2010-04-20,1043.147
2010-04-21,1048.03
2010-04-22,1051.031
2010-04-23,1055.153
2010-04-26,1070.398
2010-04-27,1065.621
2010-04-28,1049.694
2010-04-29,1034.846
2010-04-30,1031.888
2010-05-03,1036.605
2010-05-04,1002.069
2010-05-05,969.599
2010-05-06,955.623
2010-05-07,949.605
2010-05-10,999.63
2010-05-11,978.712
2010-05-12,989.197
2010-05-13,980.792
2010-05-14,972.899
2010-05-17,937.821
2010-05-18,932.767
2010-05-19,923.802
2010-05-20,884.5
2010-05-21,891.118
2010-05-24,890.292
2010-05-25,856.99
2010-05-26,887.092
2010-05-27,883.73
2010-05-28,886.518
2010-05-31,874.302
2010-06-01,869.701
2010-06-02,873.211
2010-06-03,895.77
2010-06-04,893.047
2010-06-07,874.382
2010-06-08,869.348
2010-06-09,869.968
2010-06-10,863.119
2010-06-11,862.559
2010-06-14,897.856
2010-06-15,908.571
2010-06-16,899.589
2010-06-17,905.963
2010-06-18,907.267
2010-06-21,931.679
2010-06-22,917.935
2010-06-23,901.515
2010-06-24,887.12
2010-06-25,885.858
2010-06-28,881.24
2010-06-29,856.878
2010-06-30,849.814
2010-07-01,844.755
2010-07-02,843.962
2010-07-05,861.157
2010-07-06,882.152
2010-07-07,862.303
2010-07-08,873.163
2010-07-09,873.671
2010-07-12,884.609
2010-07-13,896.048
2010-07-14,888.381
2010-07-15,890.714
2010-07-16,893.774
2010-07-19,880.83
2010-07-20,879.209
2010-07-21,887.114
2010-07-22,873.615
2010-07-23,875.451
2010-07-26,885.795
2010-07-27,899.422
2010-07-28,896.059
2010-07-29,901.681
2010-07-30,902.039
2010-08-02,929.347
2010-08-03,921.422
2010-08-04,930.901
2010-08-05,935.448
2010-08-06,937.597
2010-08-09,943.175
2010-08-10,923.561
2010-08-11,907.162
2010-08-12,901.324
2010-08-13,899.606
2010-08-16,910.74
2010-08-17,926.105
2010-08-18,925.731
2010-08-19,917.84
2010-08-20,913.139
2010-08-23,919.184
2010-08-24,896.342
2010-08-25,881.676
2010-08-26,899.304
2010-08-27,895.838
2010-08-30,907.236
2010-08-31,905.764
2010-09-01,926.379
2010-09-02,931.318
2010-09-03,932.797
2010-09-06,958.17
2010-09-07,955.551
2010-09-08,959.173
2010-09-09,959.962
2010-09-10,960.369
2010-09-13,968.895
2010-09-14,963.893
2010-09-15,960.232
2010-09-16,964.187
2010-09-17,964.446
2010-09-20,991.615
2010-09-21,1004.764
2010-09-22,1009.58
2010-09-23,1007.738
2010-09-24,1015.561
2010-09-27,1012.127
2010-09-28,1011.969
2010-09-29,1021.422
2010-09-30,1022.967
2010-10-01,1022.826
2010-10-04,1029.108
2010-10-05,1049.707
2010-10-06,1051.817
2010-10-07,1030.759
2010-10-08,1028.468
2010-10-11,1065.331
2010-10-12,1061.327
2010-10-13,1084.639
2010-10-14,1089.059
2010-10-15,1091.485
2010-10-18,1096.557
2010-10-19,1081.09
2010-10-20,1086.563
2010-10-21,1101.919
2010-10-22,1096.903
2010-10-25,1107.481
2010-10-26,1079.003
2010-10-27,1080.967
2010-10-28,1093.589
2010-10-29,1095.547
2010-11-01,1105.182
2010-11-02,1103.258
2010-11-03,1087.825
2010-11-04,1107.222
2010-11-05,1104.028
2010-11-08,1084.654
2010-11-09,1093.44
2010-11-10,1084.181
2010-11-11,1057.244
2010-11-12,1051.705
2010-11-15,1053.086
2010-11-16,1052.084
2010-11-17,1054.78
2010-11-18,1077.347
2010-11-19,1081.343
2010-11-22,1082.277
2010-11-23,1063.403
2010-11-24,1068.395
2010-11-25,1077.968
2010-11-26,1070.775
2010-11-29,1062.854
2010-11-30,1045.46
2010-12-01,1054.842
2010-12-02,1073.954
2010-12-03,1081.383
2010-12-06,1106.68
2010-12-07,1115.33
2010-12-08,1111.393
2010-12-09,1116.484
2010-12-10,1118.971
2010-12-13,1124.968
2010-12-14,1131.578
2010-12-15,1135.165
2010-12-16,1140.069
2010-12-17,1141.671
2010-12-20,1141.928
2010-12-21,1145.932
2010-12-22,1144.408
2010-12-23,1140.176
2010-12-24,1141.605
2010-12-27,1139.305
2010-12-28,1153.441
2010-12-29,1160.281
2010-12-30,1170.38
2010-12-31,1171.041
2011-01-03,1203.972
2011-01-04,1210.046
2011-01-05,1201.947
2011-01-06,1196.655
2011-01-07,1193.561
2011-01-10,1171.215
2011-01-11,1202.34
2011-01-12,1210.848
2011-01-13,1210.611
2011-01-14,1210.441
2011-01-17,1217.267
2011-01-18,1215.4
2011-01-19,1216.525
2011-01-20,1186.596
2011-01-21,1185.743
2011-01-24,1178.556
2011-01-25,1174.731
2011-01-26,1179.485
2011-01-27,1177.165
2011-01-28,1159.629
2011-01-31,1107.667
2011-02-01,1106.169
2011-02-02,1118.476
2011-02-03,1099.72
2011-02-04,1091.55
2011-02-07,1135.776
2011-02-08,1145.112
2011-02-09,1133.456
2011-02-10,1114.351
2011-02-11,1113.624
2011-02-14,1131.618
2011-02-15,1130.78
2011-02-16,1156.725
2011-02-17,1150.271
2011-02-18,1151.827
2011-02-21,1152.887
2011-02-22,1127.692
2011-02-23,1115.78
2011-02-24,1085.798
2011-02-25,1088.328
2011-02-28,1112.471
2011-03-01,1093.827
2011-03-02,1077.373
2011-03-03,1089.603
2011-03-04,1090.494
2011-03-07,1098.46
2011-03-08,1096.933
2011-03-09,1093.21
2011-03-10,1095.061
2011-03-11,1095.138
2011-03-14,1080.4
2011-03-15,1058.465
2011-03-16,1075.116
2011-03-17,1091.583
2011-03-18,1097.322
2011-03-21,1124.859
2011-03-22,1132.52
2011-03-23,1114.964
2011-03-24,1105.445
2011-03-25,1107.391
2011-03-28,1126.542
2011-03-29,1132.03
2011-03-30,1152.21
2011-03-31,1168.884
2011-04-01,1168.312
2011-04-04,1165.658
2011-04-05,1156.619
2011-04-06,1161.839
2011-04-07,1155.822
2011-04-08,1160.953
2011-04-11,1174.024
2011-04-12,1164.383
2011-04-13,1176.108
2011-04-14,1170.0
2011-04-15,1169.983
2011-04-18,1162.078
2011-04-19,1171.818
2011-04-20,1185.784
2011-04-21,1201.72
2011-04-22,1201.72
2011-04-25,1198.636
2011-04-26,1191.36
2011-04-27,1178.273
2011-04-28,1178.566
2011-04-29,1188.273
2011-05-02,1171.625
2011-05-03,1153.475
2011-05-04,1162.935
2011-05-05,1136.728
2011-05-06,1130.152
2011-05-09,1127.356
2011-05-10,1128.776
2011-05-11,1137.047
2011-05-12,1116.699
2011-05-13,1116.715
2011-05-16,1097.648
2011-05-17,1088.073
2011-05-18,1099.872
2011-05-19,1108.38
2011-05-20,1110.128
2011-05-23,1074.397
2011-05-24,1070.916
2011-05-25,1053.002
2011-05-26,1065.635
2011-05-27,1069.269
2011-05-30,1084.938
2011-05-31,1098.133
2011-06-01,1085.294
2011-06-02,1076.99
2011-06-03,1083.627
2011-06-06,1081.459
2011-06-07,1086.252
2011-06-08,1084.478
2011-06-09,1061.887
2011-06-10,1055.237
2011-06-13,1044.064
2011-06-14,1059.414
2011-06-15,1037.807
2011-06-16,1020.94
2011-06-17,1031.651
2011-06-20,1009.102
2011-06-21,1029.381
2011-06-22,1038.619
2011-06-23,1004.954
2011-06-24,1009.216
2011-06-27,1010.335
2011-06-28,1029.339
2011-06-29,1047.759
2011-06-30,1048.887
2011-07-01,1051.824
2011-07-04,1081.59
2011-07-05,1073.855
2011-07-06,1064.026
2011-07-07,1080.758
2011-07-08,1076.829
2011-07-11,1049.852
2011-07-12,1044.312
2011-07-13,1049.99
2011-07-14,1054.859
2011-07-15,1046.993
2011-07-18,1031.899
2011-07-19,1040.074
2011-07-20,1051.852
2011-07-21,1065.679
2011-07-22,1067.402
2011-07-25,1071.159
2011-07-26,1074.272
2011-07-27,1058.005
2011-07-28,1037.342
