Date,EM (EMERGING MARKETS) SMID GROWTH SMID (Small+Mid Cap)
2016-08-29,971.326
2016-08-30,976.977
2016-08-31,974.032
2016-09-01,970.523
2016-09-02,978.483
2016-09-05,986.065
2016-09-06,998.016
2016-09-07,1000.125
2016-09-08,1000.247
2016-09-09,981.819
2016-09-12,962.43
2016-09-13,959.648
2016-09-14,961.874
2016-09-15,967.115
2016-09-16,964.406
2016-09-19,975.564
2016-09-20,978.215
2016-09-21,983.892
2016-09-22,998.101
2016-09-23,995.967
2016-09-26,984.795
2016-09-27,992.408
2016-09-28,993.975
2016-09-29,992.274
2016-09-30,983.829
2016-10-03,995.319
2016-10-04,997.72
2016-10-05,997.11
2016-10-06,995.035
2016-10-07,990.303
2016-10-10,993.659
2016-10-11,984.025
2016-10-12,982.021
2016-10-13,969.412
2016-10-14,974.697
2016-10-17,970.097
2016-10-18,983.693
2016-10-19,988.624
2016-10-20,987.727
2016-10-21,985.799
2016-10-24,990.064
2016-10-25,987.946
2016-10-26,981.336
2016-10-27,977.278
2016-10-28,972.55
2016-10-31,970.728
2016-11-01,965.597
2016-11-02,949.778
2016-11-03,944.319
2016-11-04,938.618
2016-11-07,952.765
2016-11-08,959.612
2016-11-09,937.436
2016-11-10,936.767
2016-11-11,907.63
2016-11-14,897.872
2016-11-15,894.754
2016-11-16,903.148
2016-11-17,901.391
2016-11-18,898.401
2016-11-21,896.859
2016-11-22,905.715
2016-11-23,901.652
2016-11-24,896.887
2016-11-25,900.834
2016-11-28,905.944
2016-11-29,903.7
2016-11-30,908.29
2016-12-01,897.401
2016-12-02,889.455
2016-12-05,889.499
2016-12-06,896.784
2016-12-07,901.283
2016-12-08,909.527
2016-12-09,907.093
2016-12-12,903.406
2016-12-13,909.038
2016-12-14,904.611
2016-12-15,894.587
2016-12-16,894.427
2016-12-19,888.065
2016-12-20,883.525
2016-12-21,885.252
2016-12-22,878.324
2016-12-23,878.839
2016-12-26,877.271
2016-12-27,879.646
2016-12-28,888.106
2016-12-29,896.342
2016-12-30,901.301
2017-01-02,900.405
2017-01-03,903.009
2017-01-04,908.89
2017-01-05,921.495
2017-01-06,918.289
2017-01-09,912.619
2017-01-10,917.908
2017-01-11,917.206
2017-01-12,927.952
2017-01-13,929.614
2017-01-16,923.691
2017-01-17,929.669
2017-01-18,934.657
2017-01-19,931.054
2017-01-20,933.237
2017-01-23,939.391
2017-01-24,944.699
2017-01-25,946.387
2017-01-26,949.048
2017-01-27,948.625
2017-01-30,947.144
2017-01-31,945.223
2017-02-01,949.733
2017-02-02,954.106
2017-02-03,961.009
2017-02-06,965.209
2017-02-07,962.703
2017-02-08,965.416
2017-02-09,969.487
2017-02-10,972.746
2017-02-13,979.058
2017-02-14,979.466
2017-02-15,984.418
2017-02-16,986.287
2017-02-17,981.933
2017-02-20,985.648
2017-02-21,986.32
2017-02-22,990.434
2017-02-23,994.088
2017-02-24,988.526
2017-02-27,985.37
2017-02-28,983.618
2017-03-01,985.913
2017-03-02,981.018
2017-03-03,976.337
2017-03-06,981.315
2017-03-07,983.437
2017-03-08,981.389
2017-03-09,972.172
2017-03-10,976.526
2017-03-13,986.323
2017-03-14,986.596
2017-03-15,991.263
2017-03-16,1008.263
2017-03-17,1011.992
2017-03-20,1016.794
2017-03-21,1016.463
2017-03-22,1012.997
2017-03-23,1016.396
2017-03-24,1018.316
2017-03-27,1014.613
2017-03-28,1019.478
2017-03-29,1020.544
2017-03-30,1019.575
2017-03-31,1014.199
2017-04-03,1021.929
2017-04-04,1021.165
2017-04-05,1025.475
2017-04-06,1019.419
2017-04-07,1020.176
2017-04-10,1013.681
2017-04-11,1010.824
2017-04-12,1014.76
2017-04-13,1020.054
2017-04-14,1016.281
2017-04-17,1019.633
2017-04-18,1018.06
2017-04-19,1017.622
2017-04-20,1021.534
2017-04-21,1024.926
2017-04-24,1029.44
2017-04-25,1040.447
2017-04-26,1039.93
2017-04-27,1037.653
2017-04-28,1037.568
2017-05-01,1038.987
2017-05-02,1046.139
2017-05-03,1044.326
2017-05-04,1041.813
2017-05-05,1039.829
2017-05-08,1045.69
2017-05-09,1046.728
2017-05-10,1052.71
2017-05-11,1058.198
2017-05-12,1054.865
2017-05-15,1060.048
2017-05-16,1066.36
2017-05-17,1059.339
2017-05-18,1033.635
2017-05-19,1041.731
2017-05-22,1046.316
2017-05-23,1045.2
2017-05-24,1046.677
2017-05-25,1054.108
2017-05-26,1058.114
2017-05-29,1054.219
2017-05-30,1053.701
2017-05-31,1057.638
2017-06-01,1060.817
2017-06-02,1066.96
2017-06-05,1071.954
2017-06-06,1069.441
2017-06-07,1073.093
2017-06-08,1073.446
2017-06-09,1071.893
2017-06-12,1062.744
2017-06-13,1064.795
2017-06-14,1068.762
2017-06-15,1061.071
2017-06-16,1060.025
2017-06-19,1064.958
2017-06-20,1054.367
2017-06-21,1053.819
2017-06-22,1055.069
2017-06-23,1059.91
2017-06-26,1065.271
2017-06-27,1062.175
2017-06-28,1056.239
2017-06-29,1058.674
2017-06-30,1059.624
2017-07-03,1059.315
2017-07-04,1054.747
2017-07-05,1055.666
2017-07-06,1055.522
2017-07-07,1053.583
2017-07-10,1058.478
2017-07-11,1058.628
2017-07-12,1070.066
2017-07-13,1079.553
2017-07-14,1085.279
2017-07-17,1090.79
2017-07-18,1095.521
2017-07-19,1102.161
2017-07-20,1101.506
2017-07-21,1102.886
2017-07-24,1106.632
2017-07-25,1103.608
2017-07-26,1101.701
2017-07-27,1107.904
2017-07-28,1101.909
2017-07-31,1104.32
2017-08-01,1103.722
2017-08-02,1106.644
2017-08-03,1099.866
2017-08-04,1103.496
2017-08-07,1110.492
2017-08-08,1110.187
2017-08-09,1100.779
2017-08-10,1088.872
2017-08-11,1079.805
2017-08-14,1091.02
2017-08-15,1090.362
2017-08-16,1098.832
2017-08-17,1100.644
2017-08-18,1099.531
2017-08-21,1102.057
2017-08-22,1107.161
2017-08-23,1110.112
2017-08-24,1118.528
2017-08-25,1118.884
2017-08-28,1121.98
2017-08-29,1117.784
2017-08-30,1122.78
2017-08-31,1127.867
2017-09-01,1134.364
2017-09-04,1127.75
2017-09-05,1132.775
2017-09-06,1132.902
2017-09-07,1142.287
2017-09-08,1142.963
2017-09-11,1145.033
2017-09-12,1150.675
2017-09-13,1148.697
2017-09-14,1149.998
2017-09-15,1154.021
2017-09-18,1157.935
2017-09-19,1154.988
2017-09-20,1158.569
2017-09-21,1153.228
2017-09-22,1144.775
2017-09-25,1124.419
2017-09-26,1120.743
2017-09-27,1119.948
2017-09-28,1117.128
2017-09-29,1128.469
2017-10-02,1131.415
2017-10-03,1142.323
2017-10-04,1145.612
2017-10-05,1146.162
2017-10-06,1146.359
2017-10-09,1143.105
2017-10-10,1153.877
2017-10-11,1153.933
2017-10-12,1158.606
2017-10-13,1161.787
2017-10-16,1166.149
2017-10-17,1158.361
2017-10-18,1158.285
2017-10-19,1154.592
2017-10-20,1157.042
2017-10-23,1154.685
2017-10-24,1152.467
2017-10-25,1152.479
2017-10-26,1145.01
2017-10-27,1142.979
2017-10-30,1147.607
2017-10-31,1153.028
2017-11-01,1159.347
2017-11-02,1158.049
2017-11-03,1158.249
2017-11-06,1167.009
2017-11-07,1162.887
2017-11-08,1169.969
2017-11-09,1168.049
2017-11-10,1164.499
2017-11-13,1161.375
2017-11-14,1161.06
2017-11-15,1158.413
2017-11-16,1171.708
2017-11-17,1178.342
2017-11-20,1178.83
2017-11-21,1190.015
2017-11-22,1193.682
2017-11-23,1193.918
2017-11-24,1195.735
2017-11-27,1191.811
2017-11-28,1192.596
2017-11-29,1192.058
2017-11-30,1176.154
2017-12-01,1175.468
2017-12-04,1175.593
2017-12-05,1171.636
2017-12-06,1156.156
2017-12-07,1151.995
2017-12-08,1157.818
2017-12-11,1170.534
2017-12-12,1163.455
2017-12-13,1170.742
2017-12-14,1172.554
2017-12-15,1177.716
2017-12-18,1189.444
2017-12-19,1191.658
2017-12-20,1194.825
2017-12-21,1193.834
2017-12-22,1201.224
2017-12-25,1200.889
2017-12-26,1199.677
2017-12-27,1211.674
2017-12-28,1223.025
2017-12-29,1228.982
2018-01-01,1228.62
2018-01-02,1245.146
2018-01-03,1251.225
2018-01-04,1259.892
2018-01-05,1269.836
2018-01-08,1271.607
2018-01-09,1269.722
2018-01-10,1262.821
2018-01-11,1267.848
2018-01-12,1275.81
2018-01-15,1280.838
2018-01-16,1280.949
2018-01-17,1284.46
2018-01-18,1285.38
2018-01-19,1289.843
2018-01-22,1297.798
2018-01-23,1304.205
2018-01-24,1313.586
2018-01-25,1320.723
2018-01-26,1324.568
2018-01-29,1318.027
2018-01-30,1301.007
2018-01-31,1303.466
2018-02-01,1298.755
2018-02-02,1279.1
2018-02-05,1250.327
2018-02-06,1218.68
2018-02-07,1222.783
2018-02-08,1215.761
2018-02-09,1198.958
2018-02-12,1210.992
2018-02-13,1214.275
2018-02-14,1233.514
2018-02-15,1243.525
2018-02-16,1242.194
2018-02-19,1248.408
2018-02-20,1242.013
2018-02-21,1252.756
2018-02-22,1247.611
2018-02-23,1264.183
2018-02-26,1267.334
2018-02-27,1260.949
2018-02-28,1250.985
2018-03-01,1245.788
2018-03-02,1241.805
2018-03-05,1232.144
2018-03-06,1242.537
2018-03-07,1239.212
2018-03-08,1245.416
2018-03-09,1260.922
2018-03-12,1273.439
2018-03-13,1273.357
2018-03-14,1268.411
2018-03-15,1267.981
2018-03-16,1264.864
2018-03-19,1255.577
2018-03-20,1266.58
2018-03-21,1268.133
2018-03-22,1259.085
2018-03-23,1233.454
2018-03-26,1248.376
2018-03-27,1254.149
2018-03-28,1238.539
2018-03-29,1250.174
2018-03-30,1252.351
2018-04-02,1253.867
2018-04-03,1257.717
2018-04-04,1246.485
2018-04-05,1257.842
2018-04-06,1254.476
2018-04-09,1258.552
2018-04-10,1263.124
2018-04-11,1264.222
2018-04-12,1264.514
2018-04-13,1262.454
2018-04-16,1261.174
2018-04-17,1261.328
2018-04-18,1266.952
2018-04-19,1270.719
2018-04-20,1258.12
2018-04-23,1243.819
2018-04-24,1234.396
2018-04-25,1222.791
2018-04-26,1222.816
2018-04-27,1232.082
2018-04-30,1239.473
2018-05-01,1236.946
2018-05-02,1229.047
2018-05-03,1216.917
2018-05-04,1213.643
2018-05-07,1217.725
2018-05-08,1211.627
2018-05-09,1216.194
2018-05-10,1225.787
2018-05-11,1231.188
2018-05-14,1230.445
2018-05-15,1217.446
2018-05-16,1220.105
2018-05-17,1211.996
2018-05-18,1207.361
2018-05-21,1206.318
2018-05-22,1214.184
2018-05-23,1205.267
2018-05-24,1210.306
2018-05-25,1215.408
2018-05-28,1222.901
2018-05-29,1211.661
2018-05-30,1207.803
2018-05-31,1215.544
2018-06-01,1221.218
2018-06-04,1229.385
2018-06-05,1217.941
2018-06-06,1221.81
2018-06-07,1221.92
2018-06-08,1214.353
2018-06-11,1220.007
2018-06-12,1221.342
2018-06-13,1216.494
2018-06-14,1208.561
2018-06-15,1196.56
2018-06-18,1183.025
2018-06-19,1162.494
2018-06-20,1171.502
2018-06-21,1158.409
2018-06-22,1165.228
2018-06-25,1157.389
2018-06-26,1154.962
2018-06-27,1137.303
2018-06-28,1125.436
2018-06-29,1147.092
2018-07-02,1132.54
2018-07-03,1132.722
2018-07-04,1132.688
2018-07-05,1124.177
2018-07-06,1131.866
2018-07-09,1143.592
2018-07-10,1147.147
2018-07-11,1134.24
2018-07-12,1143.991
2018-07-13,1152.2
2018-07-16,1143.093
2018-07-17,1146.323
2018-07-18,1138.568
2018-07-19,1128.817
2018-07-20,1135.346
2018-07-23,1131.066
2018-07-24,1145.504
2018-07-25,1151.218
2018-07-26,1156.394
2018-07-27,1160.677
2018-07-30,1154.873
2018-07-31,1151.604
2018-08-01,1159.179
2018-08-02,1141.723
2018-08-03,1150.539
2018-08-06,1145.3
2018-08-07,1152.025
2018-08-08,1149.794
2018-08-09,1148.029
2018-08-10,1126.969
2018-08-13,1100.146
2018-08-14,1107.465
2018-08-15,1090.707
2018-08-16,1089.714
2018-08-17,1089.586
2018-08-20,1095.435
2018-08-21,1108.814
2018-08-22,1109.077
2018-08-23,1112.04
2018-08-24,1115.086
2018-08-27,1133.277
2018-08-28,1133.445
2018-08-29,1132.489
2018-08-30,1123.116
2018-08-31,1128.37
2018-09-03,1118.475
2018-09-04,1108.147
2018-09-05,1092.756
2018-09-06,1088.663
2018-09-07,1092.731
2018-09-10,1077.669
2018-09-11,1072.522
2018-09-12,1073.337
2018-09-13,1081.958
2018-09-14,1094.102
2018-09-17,1085.001
2018-09-18,1087.706
2018-09-19,1090.638
2018-09-20,1092.192
2018-09-21,1105.353
2018-09-24,1095.116
2018-09-25,1092.965
2018-09-26,1096.65
2018-09-27,1100.314
2018-09-28,1094.716
2018-10-01,1090.333
2018-10-02,1080.429
2018-10-03,1081.725
2018-10-04,1058.484
2018-10-05,1042.016
2018-10-08,1033.869
2018-10-09,1029.37
2018-10-10,1024.855
2018-10-11,990.557
2018-10-12,1014.649
2018-10-15,1009.238
2018-10-16,1023.751
2018-10-17,1024.137
2018-10-18,1013.66
2018-10-19,1016.178
2018-10-22,1022.865
2018-10-23,1000.965
2018-10-24,995.039
2018-10-25,987.671
2018-10-26,975.037
2018-10-29,966.89
2018-10-30,972.604
2018-10-31,986.612
2018-11-01,1002.041
2018-11-02,1029.445
2018-11-05,1031.4
2018-11-06,1024.874
2018-11-07,1031.089
2018-11-08,1029.111
2018-11-09,1017.799
2018-11-12,1005.481
2018-11-13,1005.138
2018-11-14,1008.355
2018-11-15,1018.774
2018-11-16,1026.375
2018-11-19,1034.019
2018-11-20,1022.151
2018-11-21,1027.131
2018-11-22,1027.015
2018-11-23,1020.376
2018-11-26,1026.342
2018-11-27,1029.74
2018-11-28,1038.555
2018-11-29,1050.973
2018-11-30,1048.877
2018-12-03,1067.24
2018-12-04,1066.78
2018-12-05,1055.585
2018-12-06,1032.027
2018-12-07,1035.982
2018-12-10,1014.304
2018-12-11,1015.784
2018-12-12,1032.567
2018-12-13,1040.86
2018-12-14,1028.068
2018-12-17,1023.334
2018-12-18,1022.529
2018-12-19,1032.209
2018-12-20,1027.33
2018-12-21,1022.16
2018-12-24,1016.831
2018-12-25,1013.415
2018-12-26,1008.061
2018-12-27,1015.59
2018-12-28,1030.038
2018-12-31,1034.004
2019-01-01,1034.155
2019-01-02,1029.179
2019-01-03,1024.161
2019-01-04,1036.736
2019-01-07,1046.786
2019-01-08,1042.527
2019-01-09,1055.473
2019-01-10,1060.881
2019-01-11,1061.68
2019-01-14,1056.404
2019-01-15,1064.855
2019-01-16,1068.065
2019-01-17,1058.921
2019-01-18,1066.645
2019-01-21,1061.112
2019-01-22,1056.12
2019-01-23,1061.806
2019-01-24,1069.623
2019-01-25,1074.3
2019-01-28,1073.803
2019-01-29,1076.272
2019-01-30,1079.953
2019-01-31,1093.675
2019-02-01,1094.451
2019-02-04,1091.192
2019-02-05,1092.76
2019-02-06,1088.683
2019-02-07,1084.117
2019-02-08,1082.35
2019-02-11,1076.146
2019-02-12,1081.799
2019-02-13,1081.354
2019-02-14,1081.077
2019-02-15,1077.744
2019-02-18,1082.849
2019-02-19,1085.22
2019-02-20,1093.011
2019-02-21,1093.268
2019-02-22,1099.313
2019-02-25,1108.13
2019-02-26,1107.618
2019-02-27,1108.609
2019-02-28,1100.066
2019-03-01,1099.964
2019-03-04,1102.48
2019-03-05,1105.302
2019-03-06,1103.402
2019-03-07,1089.664
2019-03-08,1084.899
2019-03-11,1094.167
2019-03-12,1103.427
2019-03-13,1102.928
2019-03-14,1100.881
2019-03-15,1109.014
2019-03-18,1117.151
2019-03-19,1115.081
2019-03-20,1114.184
2019-03-21,1112.393
2019-03-22,1100.61
2019-03-25,1089.759
2019-03-26,1096.73
2019-03-27,1086.478
2019-03-28,1086.468
2019-03-29,1102.019
2019-04-01,1113.032
2019-04-02,1113.517
2019-04-03,1119.422
2019-04-04,1117.953
2019-04-05,1120.513
2019-04-08,1118.009
2019-04-09,1122.498
2019-04-10,1128.54
2019-04-11,1124.118
2019-04-12,1123.2
2019-04-15,1123.998
2019-04-16,1126.319
2019-04-17,1128.689
2019-04-18,1123.322
2019-04-19,1125.729
2019-04-22,1122.062
2019-04-23,1121.153
2019-04-24,1115.437
2019-04-25,1111.769
2019-04-26,1111.96
2019-04-29,1112.639
2019-04-30,1115.807
2019-05-01,1116.808
2019-05-02,1113.506
2019-05-03,1117.493
2019-05-06,1102.116
2019-05-07,1098.133
2019-05-08,1092.635
2019-05-09,1069.049
2019-05-10,1074.371
2019-05-13,1052.049
2019-05-14,1052.055
2019-05-15,1056.066
2019-05-16,1047.726
2019-05-17,1035.835
2019-05-20,1037.255
2019-05-21,1041.561
2019-05-22,1046.192
2019-05-23,1034.791
2019-05-24,1037.536
2019-05-27,1043.896
2019-05-28,1049.147
2019-05-29,1043.283
2019-05-30,1052.589
2019-05-31,1061.425
2019-06-03,1065.863
2019-06-04,1065.936
2019-06-05,1067.915
2019-06-06,1064.228
2019-06-07,1070.695
2019-06-10,1081.987
2019-06-11,1092.532
2019-06-12,1090.23
2019-06-13,1090.065
2019-06-14,1082.951
2019-06-17,1078.342
2019-06-18,1085.917
2019-06-19,1096.333
2019-06-20,1112.386
2019-06-21,1110.114
2019-06-24,1111.91
2019-06-25,1107.062
2019-06-26,1106.583
2019-06-27,1111.772
2019-06-28,1112.552
2019-07-01,1122.58
2019-07-02,1121.888
2019-07-03,1120.771
2019-07-04,1125.791
2019-07-05,1122.941
2019-07-08,1110.367
2019-07-09,1104.736
2019-07-10,1115.048
2019-07-11,1122.178
2019-07-12,1117.421
2019-07-15,1119.785
2019-07-16,1122.558
2019-07-17,1118.803
2019-07-18,1118.913
2019-07-19,1123.185
2019-07-22,1120.172
2019-07-23,1115.15
2019-07-24,1114.084
2019-07-25,1113.048
2019-07-26,1109.625
2019-07-29,1106.007
2019-07-30,1101.583
2019-07-31,1102.502
2019-08-01,1092.147
2019-08-02,1073.519
2019-08-05,1039.269
2019-08-06,1040.864
2019-08-07,1043.125
2019-08-08,1060.06
2019-08-09,1059.953
2019-08-12,1045.833
2019-08-13,1036.887
2019-08-14,1031.603
2019-08-15,1027.409
2019-08-16,1032.923
2019-08-19,1036.786
2019-08-20,1040.574
2019-08-21,1047.447
2019-08-22,1039.981
2019-08-23,1036.21
2019-08-26,1019.519
2019-08-27,1025.84
2019-08-28,1029.98
2019-08-29,1036.694
2019-08-30,1051.509
2019-09-02,1054.428
2019-09-03,1043.424
2019-09-04,1058.086
2019-09-05,1065.909
2019-09-06,1067.557
2019-09-09,1063.768
2019-09-10,1060.57
2019-09-11,1071.671
2019-09-12,1078.5
2019-09-13,1079.23
2019-09-16,1082.171
2019-09-17,1076.882
2019-09-18,1081.965
2019-09-19,1077.495
2019-09-20,1083.037
2019-09-23,1080.692
2019-09-24,1078.612
2019-09-25,1070.168
2019-09-26,1074.926
2019-09-27,1069.754
2019-09-30,1068.04
2019-10-01,1065.025
2019-10-02,1057.611
2019-10-03,1063.192
2019-10-04,1070.091
2019-10-07,1070.682
2019-10-08,1068.948
2019-10-09,1067.537
2019-10-10,1068.147
2019-10-11,1077.573
2019-10-14,1085.792
2019-10-15,1086.813
2019-10-16,1089.38
2019-10-17,1095.988
2019-10-18,1097.95
2019-10-21,1101.985
2019-10-22,1111.342
2019-10-23,1109.872
2019-10-24,1115.731
2019-10-25,1109.206
2019-10-28,1113.963
2019-10-29,1114.524
2019-10-30,1114.086
2019-10-31,1117.521
2019-11-01,1125.342
2019-11-04,1133.43
2019-11-05,1132.596
2019-11-06,1128.707
2019-11-07,1129.179
2019-11-08,1119.26
2019-11-11,1112.104
2019-11-12,1111.046
2019-11-13,1101.964
2019-11-14,1103.727
2019-11-15,1110.362
2019-11-18,1111.144
2019-11-19,1111.411
2019-11-20,1109.17
2019-11-21,1102.775
2019-11-22,1105.554
2019-11-25,1109.699
2019-11-26,1105.755
2019-11-27,1106.165
2019-11-28,1104.329
2019-11-29,1100.739
2019-12-02,1099.56
2019-12-03,1100.005
2019-12-04,1100.767
2019-12-05,1102.369
2019-12-06,1108.24
2019-12-09,1107.709
2019-12-10,1105.975
2019-12-11,1114.206
2019-12-12,1125.009
2019-12-13,1133.176
2019-12-16,1136.881
2019-12-17,1142.368
2019-12-18,1146.879
2019-12-19,1148.588
2019-12-20,1148.178
2019-12-23,1152.063
2019-12-24,1151.839
2019-12-25,1153.048
2019-12-26,1159.458
2019-12-27,1166.951
2019-12-30,1175.06
2019-12-31,1176.522
2020-01-01,1177.006
2020-01-02,1185.73
2020-01-03,1180.744
2020-01-06,1164.487
2020-01-07,1167.338
2020-01-08,1161.764
2020-01-09,1181.502
2020-01-10,1185.449
2020-01-13,1194.874
2020-01-14,1198.998
2020-01-15,1200.203
2020-01-16,1204.894
2020-01-17,1210.237
2020-01-20,1213.582
2020-01-21,1201.403
2020-01-22,1208.414
2020-01-23,1202.403
2020-01-24,1201.265
2020-01-27,1182.939
2020-01-28,1181.137
2020-01-29,1180.113
2020-01-30,1153.8
2020-01-31,1143.719
2020-02-03,1139.12
2020-02-04,1161.05
2020-02-05,1163.874
2020-02-06,1170.857
2020-02-07,1159.309
2020-02-10,1151.239
2020-02-11,1165.266
2020-02-12,1174.65
2020-02-13,1172.331
2020-02-14,1173.628
2020-02-17,1173.407
2020-02-18,1165.15
2020-02-19,1171.712
2020-02-20,1163.861
2020-02-21,1157.275
2020-02-24,1127.449
2020-02-25,1128.095
2020-02-26,1105.138
2020-02-27,1082.482
2020-02-28,1053.245
2020-03-02,1064.038
2020-03-03,1079.588
2020-03-04,1081.953
2020-03-05,1074.744
2020-03-06,1054.132
2020-03-09,976.436
2020-03-10,997.736
2020-03-11,972.291
2020-03-12,882.392
2020-03-13,884.928
2020-03-16,814.962
2020-03-17,810.446
2020-03-18,763.699
2020-03-19,735.97
2020-03-20,773.023
2020-03-23,723.315
2020-03-24,762.075
2020-03-25,803.464
2020-03-26,829.376
2020-03-27,818.028
2020-03-30,811.795
2020-03-31,823.871
2020-04-01,805.712
2020-04-02,814.999
2020-04-03,806.588
2020-04-06,834.328
2020-04-07,862.377
2020-04-08,868.039
2020-04-09,883.489
2020-04-10,883.779
2020-04-13,875.957
2020-04-14,899.663
2020-04-15,892.781
2020-04-16,890.947
2020-04-17,904.836
2020-04-20,911.467
2020-04-21,890.674
2020-04-22,906.246
2020-04-23,914.53
2020-04-24,896.689
2020-04-27,915.626
2020-04-28,925.015
2020-04-29,943.736
2020-04-30,948.524
2020-05-01,942.586
2020-05-04,919.336
2020-05-05,922.839
2020-05-06,924.324
2020-05-07,923.181
2020-05-08,937.174
2020-05-11,935.595
2020-05-12,933.7
2020-05-13,931.934
2020-05-14,926.379
2020-05-15,931.889
2020-05-18,940.589
2020-05-19,951.385
2020-05-20,961.905
2020-05-21,966.901
2020-05-22,950.847
2020-05-25,963.695
2020-05-26,981.008
2020-05-27,985.448
2020-05-28,982.772
2020-05-29,987.506
2020-06-01,1013.192
2020-06-02,1029.656
2020-06-03,1044.797
2020-06-04,1045.911
2020-06-05,1061.546
2020-06-08,1071.689
2020-06-09,1074.985
2020-06-10,1076.261
2020-06-11,1063.156
2020-06-12,1054.45
2020-06-15,1026.961
2020-06-16,1051.04
2020-06-17,1055.015
2020-06-18,1055.43
2020-06-19,1065.324
2020-06-22,1068.506
2020-06-23,1079.383
2020-06-24,1075.348
2020-06-25,1070.847
2020-06-26,1063.347
2020-06-29,1064.545
2020-06-30,1068.239
2020-07-01,1079.548
2020-07-02,1097.893
2020-07-03,1107.212
2020-07-06,1130.985
2020-07-07,1132.409
2020-07-08,1142.526
2020-07-09,1155.651
2020-07-10,1148.653
2020-07-13,1154.721
2020-07-14,1142.325
2020-07-15,1148.263
2020-07-16,1132.036
2020-07-17,1141.452
2020-07-20,1157.074
2020-07-21,1176.0
2020-07-22,1179.892
2020-07-23,1182.258
2020-07-24,1161.884
2020-07-27,1172.494
2020-07-28,1175.645
2020-07-29,1183.781
2020-07-30,1180.186
2020-07-31,1183.51
2020-08-03,1185.334
2020-08-04,1194.938
2020-08-05,1218.152
2020-08-06,1222.399
2020-08-07,1210.396
2020-08-10,1207.254
2020-08-11,1203.692
2020-08-12,1194.046
2020-08-13,1200.968
2020-08-14,1198.207
2020-08-17,1196.235
2020-08-18,1203.179
2020-08-19,1204.953
2020-08-20,1181.883
2020-08-21,1193.534
2020-08-24,1209.332
2020-08-25,1215.341
2020-08-26,1219.337
2020-08-27,1218.927
2020-08-28,1229.308
2020-08-31,1217.354
2020-09-01,1232.45
2020-09-02,1237.471
2020-09-03,1231.385
2020-09-04,1222.848
2020-09-07,1219.821
2020-09-08,1208.822
2020-09-09,1206.257
2020-09-10,1202.523
2020-09-11,1205.801
2020-09-14,1224.519
2020-09-15,1234.243
2020-09-16,1240.999
2020-09-17,1232.023
2020-09-18,1238.824
2020-09-21,1209.461
2020-09-22,1194.59
2020-09-23,1187.412
2020-09-24,1162.659
2020-09-25,1160.709
2020-09-28,1172.559
2020-09-29,1174.785
2020-09-30,1183.17
2020-10-01,1190.38
2020-10-02,1186.607
2020-10-05,1197.82
2020-10-06,1209.356
2020-10-07,1208.234
2020-10-08,1218.26
2020-10-09,1224.314
2020-10-12,1231.796
2020-10-13,1228.99
2020-10-14,1229.337
2020-10-15,1215.66
2020-10-16,1214.31
2020-10-19,1214.309
2020-10-20,1221.796
2020-10-21,1224.174
2020-10-22,1219.723
2020-10-23,1214.409
2020-10-26,1199.015
2020-10-27,1196.919
2020-10-28,1181.12
2020-10-29,1176.182
2020-10-30,1158.918
2020-11-02,1162.388
2020-11-03,1181.289
2020-11-04,1195.696
2020-11-05,1235.35
2020-11-06,1244.803
2020-11-09,1264.717
2020-11-10,1255.53
2020-11-11,1252.247
2020-11-12,1246.72
2020-11-13,1254.403
2020-11-16,1273.148
2020-11-17,1272.506
2020-11-18,1280.57
2020-11-19,1277.366
2020-11-20,1284.482
2020-11-23,1288.319
2020-11-24,1286.017
2020-11-25,1283.538
2020-11-26,1299.764
2020-11-27,1306.869
2020-11-30,1297.143
2020-12-01,1313.685
2020-12-02,1323.54
2020-12-03,1335.985
2020-12-04,1344.553
2020-12-07,1350.92
2020-12-08,1355.791
2020-12-09,1358.138
2020-12-10,1360.44
2020-12-11,1357.596
2020-12-14,1359.275
2020-12-15,1362.266
2020-12-16,1379.043
2020-12-17,1390.178
2020-12-18,1392.057
2020-12-21,1369.154
2020-12-22,1357.759
2020-12-23,1366.589
2020-12-24,1373.936
2020-12-25,1377.742
2020-12-28,1380.245
2020-12-29,1394.504
2020-12-30,1405.266
2020-12-31,1406.867
2021-01-01,1408.479
2021-01-04,1429.156
2021-01-05,1434.671
2021-01-06,1428.057
2021-01-07,1436.53
2021-01-08,1459.186
2021-01-11,1448.622
2021-01-12,1452.633
2021-01-13,1462.925
2021-01-14,1469.574
2021-01-15,1449.836
2021-01-18,1444.194
2021-01-19,1456.729
2021-01-20,1464.828
2021-01-21,1464.928
2021-01-22,1458.241
2021-01-25,1460.268
2021-01-26,1457.361
2021-01-27,1441.322
2021-01-28,1423.134
2021-01-29,1402.271
2021-02-01,1424.803
2021-02-02,1447.848
2021-02-03,1457.194
2021-02-04,1450.315
2021-02-05,1462.669
2021-02-08,1474.714
2021-02-09,1478.59
2021-02-10,1486.036
2021-02-11,1492.168
2021-02-12,1493.898
2021-02-15,1506.3
2021-02-16,1508.419
2021-02-17,1506.635
2021-02-18,1499.508
2021-02-19,1505.825
2021-02-22,1484.185
2021-02-23,1483.805
2021-02-24,1467.021
2021-02-25,1473.656
2021-02-26,1441.484
2021-03-01,1457.976
2021-03-02,1455.709
2021-03-03,1465.025
2021-03-04,1451.698
2021-03-05,1438.886
