Date,FRANCE IMI GROWTH IMI (Large+Mid+Small Cap)
2016-10-31,1054.135
2016-11-01,1054.11
2016-11-02,1048.961
2016-11-03,1043.101
2016-11-04,1040.937
2016-11-07,1045.783
2016-11-08,1049.536
2016-11-09,1042.267
2016-11-10,1023.593
2016-11-11,1017.89
2016-11-14,1005.726
2016-11-15,1013.426
2016-11-16,1002.817
2016-11-17,1010.407
2016-11-18,1003.693
2016-11-21,1015.662
2016-11-22,1012.142
2016-11-23,1003.125
2016-11-24,1011.149
2016-11-25,1019.574
2016-11-28,1012.138
2016-11-29,1024.232
2016-11-30,1025.083
2016-12-01,1016.691
2016-12-02,1014.201
2016-12-05,1029.053
2016-12-06,1035.601
2016-12-07,1048.33
2016-12-08,1041.912
2016-12-09,1046.536
2016-12-12,1051.846
2016-12-13,1064.61
2016-12-14,1059.985
2016-12-15,1044.551
2016-12-16,1049.487
2016-12-19,1051.514
2016-12-20,1046.745
2016-12-21,1050.985
2016-12-22,1053.024
2016-12-23,1055.941
2016-12-26,1055.941
2016-12-27,1058.931
2016-12-28,1052.539
2016-12-29,1061.262
2016-12-30,1071.334
2017-01-02,1075.831
2017-01-03,1057.272
2017-01-04,1062.534
2017-01-05,1076.838
2017-01-06,1077.551
2017-01-09,1077.834
2017-01-10,1080.716
2017-01-11,1071.759
2017-01-12,1085.72
2017-01-13,1092.943
2017-01-16,1087.841
2017-01-17,1093.63
2017-01-18,1092.999
2017-01-19,1088.445
2017-01-20,1094.117
2017-01-23,1100.547
2017-01-24,1102.027
2017-01-25,1107.127
2017-01-26,1100.113
2017-01-27,1099.317
2017-01-30,1086.804
2017-01-31,1091.771
2017-02-01,1091.904
2017-02-02,1102.784
2017-02-03,1106.251
2017-02-06,1091.476
2017-02-07,1088.116
2017-02-08,1091.311
2017-02-09,1093.493
2017-02-10,1090.793
2017-02-13,1103.434
2017-02-14,1098.716
2017-02-15,1104.273
2017-02-16,1111.322
2017-02-17,1107.049
2017-02-20,1108.791
2017-02-21,1103.241
2017-02-22,1108.172
2017-02-23,1115.545
2017-02-24,1104.899
2017-02-27,1111.254
2017-02-28,1114.661
2017-03-01,1123.815
2017-03-02,1119.835
2017-03-03,1122.808
2017-03-06,1124.982
2017-03-07,1119.026
2017-03-08,1119.655
2017-03-09,1125.995
2017-03-10,1136.388
2017-03-13,1140.893
2017-03-14,1139.014
2017-03-15,1134.961
2017-03-16,1152.194
2017-03-17,1157.331
2017-03-20,1158.625
2017-03-21,1158.489
2017-03-22,1157.957
2017-03-23,1164.924
2017-03-24,1168.123
2017-03-27,1177.022
2017-03-28,1179.957
2017-03-29,1170.488
2017-03-30,1174.112
2017-03-31,1177.457
2017-04-03,1168.646
2017-04-04,1173.922
2017-04-05,1171.615
2017-04-06,1177.937
2017-04-07,1180.227
2017-04-10,1173.721
2017-04-11,1174.003
2017-04-12,1178.177
2017-04-13,1176.918
2017-04-14,1176.918
2017-04-17,1181.182
2017-04-18,1172.861
2017-04-19,1178.625
2017-04-20,1197.393
2017-04-21,1181.791
2017-04-24,1241.924
2017-04-25,1258.107
2017-04-26,1258.646
2017-04-27,1260.895
2017-04-28,1264.482
2017-05-01,1267.734
2017-05-02,1277.831
2017-05-03,1277.319
2017-05-04,1298.926
2017-05-05,1317.413
2017-05-08,1302.971
2017-05-09,1303.219
2017-05-10,1299.293
2017-05-11,1293.532
2017-05-12,1306.395
2017-05-15,1314.523
2017-05-16,1327.393
2017-05-17,1315.821
2017-05-18,1307.414
2017-05-19,1326.288
2017-05-22,1330.777
2017-05-23,1334.04
2017-05-24,1329.199
2017-05-25,1338.654
2017-05-26,1338.094
2017-05-29,1335.206
2017-05-30,1333.696
2017-05-31,1340.495
2017-06-01,1353.168
2017-06-02,1367.514
2017-06-05,1357.893
2017-06-06,1350.089
2017-06-07,1350.616
2017-06-08,1340.051
2017-06-09,1343.82
2017-06-12,1326.744
2017-06-13,1337.741
2017-06-14,1347.064
2017-06-15,1322.815
2017-06-16,1345.993
2017-06-19,1354.809
2017-06-20,1348.65
2017-06-21,1347.924
2017-06-22,1348.283
2017-06-23,1351.038
2017-06-26,1359.632
2017-06-27,1353.986
2017-06-28,1355.601
2017-06-29,1332.224
2017-06-30,1328.499
2017-07-03,1336.726
2017-07-04,1328.422
2017-07-05,1332.026
2017-07-06,1328.977
2017-07-07,1327.369
2017-07-10,1332.575
2017-07-11,1328.722
2017-07-12,1349.362
2017-07-13,1350.109
2017-07-14,1360.581
2017-07-17,1363.174
2017-07-18,1364.251
2017-07-19,1369.722
2017-07-20,1378.337
2017-07-21,1359.622
2017-07-24,1355.888
2017-07-25,1363.657
2017-07-26,1370.466
2017-07-27,1369.438
2017-07-28,1360.934
2017-07-31,1355.669
2017-08-01,1368.242
2017-08-02,1367.488
2017-08-03,1377.281
2017-08-04,1381.332
2017-08-07,1385.534
2017-08-08,1380.282
2017-08-09,1365.105
2017-08-10,1356.474
2017-08-11,1349.552
2017-08-14,1366.275
2017-08-15,1363.399
2017-08-16,1372.126
2017-08-17,1372.968
2017-08-18,1362.291
2017-08-21,1366.004
2017-08-22,1371.96
2017-08-23,1374.036
2017-08-24,1371.309
2017-08-25,1377.338
2017-08-28,1379.299
2017-08-29,1374.917
2017-08-30,1374.496
2017-08-31,1380.98
2017-09-01,1388.897
2017-09-04,1388.727
2017-09-05,1390.131
2017-09-06,1393.74
2017-09-07,1409.298
2017-09-08,1412.912
2017-09-11,1427.855
2017-09-12,1430.259
2017-09-13,1426.565
2017-09-14,1423.475
2017-09-15,1431.891
2017-09-18,1437.637
2017-09-19,1442.442
2017-09-20,1442.5
2017-09-21,1436.645
2017-09-22,1448.721
2017-09-25,1436.981
2017-09-26,1426.156
2017-09-27,1422.704
2017-09-28,1434.736
2017-09-29,1449.038
2017-10-02,1446.904
2017-10-03,1455.898
2017-10-04,1460.348
2017-10-05,1453.071
2017-10-06,1447.219
2017-10-09,1451.2
2017-10-10,1465.633
2017-10-11,1469.911
2017-10-12,1474.964
2017-10-13,1473.991
2017-10-16,1469.57
2017-10-17,1466.061
2017-10-18,1475.9
2017-10-19,1477.211
2017-10-20,1468.703
2017-10-23,1469.177
2017-10-24,1470.32
2017-10-25,1480.741
2017-10-26,1488.327
2017-10-27,1485.848
2017-10-30,1490.213
2017-10-31,1500.789
2017-11-01,1501.367
2017-11-02,1504.28
2017-11-03,1506.389
2017-11-06,1501.035
2017-11-07,1488.289
2017-11-08,1485.383
2017-11-09,1467.89
2017-11-10,1467.056
2017-11-13,1458.522
2017-11-14,1470.526
2017-11-15,1473.019
2017-11-16,1481.9
2017-11-17,1476.472
2017-11-20,1481.559
2017-11-21,1486.219
2017-11-22,1485.514
2017-11-23,1500.008
2017-11-24,1513.898
2017-11-27,1504.667
2017-11-28,1504.256
2017-11-29,1497.773
2017-11-30,1505.309
2017-12-01,1480.965
2017-12-04,1497.111
2017-12-05,1498.149
2017-12-06,1494.406
2017-12-07,1496.214
2017-12-08,1494.419
2017-12-11,1494.984
2017-12-12,1494.418
2017-12-13,1493.363
2017-12-14,1486.184
2017-12-15,1485.726
2017-12-18,1515.225
2017-12-19,1508.703
2017-12-20,1507.555
2017-12-21,1512.769
2017-12-22,1504.411
2017-12-25,1504.411
2017-12-26,1508.352
2017-12-27,1516.452
2017-12-28,1512.851
2017-12-29,1515.169
2018-01-01,1515.169
2018-01-02,1510.486
2018-01-03,1523.045
2018-01-04,1549.289
2018-01-05,1559.277
2018-01-08,1553.799
2018-01-09,1558.933
2018-01-10,1557.417
2018-01-11,1557.298
2018-01-12,1574.421
2018-01-15,1590.176
2018-01-16,1586.809
2018-01-17,1588.087
2018-01-18,1588.53
2018-01-19,1601.337
2018-01-22,1606.981
2018-01-23,1612.087
2018-01-24,1603.795
2018-01-25,1609.198
2018-01-26,1619.413
2018-01-29,1606.784
2018-01-30,1606.065
2018-01-31,1622.226
2018-02-01,1615.821
2018-02-02,1581.208
2018-02-05,1553.846
2018-02-06,1512.025
2018-02-07,1540.627
2018-02-08,1495.692
2018-02-09,1478.013
2018-02-12,1499.814
2018-02-13,1500.924
2018-02-14,1528.712
2018-02-15,1563.843
2018-02-16,1575.224
2018-02-19,1558.938
2018-02-20,1561.69
2018-02-21,1563.876
2018-02-22,1562.282
2018-02-23,1560.118
2018-02-26,1568.648
2018-02-27,1556.872
2018-02-28,1545.176
2018-03-01,1525.47
2018-03-02,1510.406
2018-03-05,1528.659
2018-03-06,1543.454
2018-03-07,1551.248
2018-03-08,1564.865
2018-03-09,1574.64
2018-03-12,1576.121
2018-03-13,1572.688
2018-03-14,1564.88
2018-03-15,1572.072
2018-03-16,1561.876
2018-03-19,1554.827
2018-03-20,1560.151
2018-03-21,1558.15
2018-03-22,1543.283
2018-03-23,1529.747
2018-03-26,1531.869
2018-03-27,1543.177
2018-03-28,1540.366
2018-03-29,1541.278
2018-03-30,1541.278
2018-04-02,1542.657
2018-04-03,1534.192
2018-04-04,1529.614
2018-04-05,1559.687
2018-04-06,1560.232
2018-04-09,1570.727
2018-04-10,1589.791
2018-04-11,1585.557
2018-04-12,1586.716
2018-04-13,1589.985
2018-04-16,1595.209
2018-04-17,1605.505
2018-04-18,1617.145
2018-04-19,1612.737
2018-04-20,1606.323
2018-04-23,1600.739
2018-04-24,1600.403
2018-04-25,1588.555
2018-04-26,1595.83
2018-04-27,1612.799
2018-04-30,1620.486
2018-05-01,1608.079
2018-05-02,1613.71
2018-05-03,1613.044
2018-05-04,1617.795
2018-05-07,1621.689
2018-05-08,1619.396
2018-05-09,1617.872
2018-05-10,1627.33
2018-05-11,1636.832
2018-05-14,1639.088
2018-05-15,1625.377
2018-05-16,1625.929
2018-05-17,1639.859
2018-05-18,1635.7
2018-05-21,1646.716
2018-05-22,1648.712
2018-05-23,1623.815
2018-05-24,1629.636
2018-05-25,1627.966
2018-05-28,1617.193
2018-05-29,1592.575
2018-05-30,1597.121
2018-05-31,1604.397
2018-06-01,1619.758
2018-06-04,1628.152
2018-06-05,1628.828
2018-06-06,1640.948
2018-06-07,1630.949
2018-06-08,1629.475
2018-06-11,1642.461
2018-06-12,1637.09
2018-06-13,1643.616
2018-06-14,1648.196
2018-06-15,1638.918
2018-06-18,1622.364
2018-06-19,1594.267
2018-06-20,1590.755
2018-06-21,1580.327
2018-06-22,1596.497
2018-06-25,1570.413
2018-06-26,1570.224
2018-06-27,1575.257
2018-06-28,1556.726
2018-06-29,1587.694
2018-07-02,1560.462
2018-07-03,1574.584
2018-07-04,1568.225
2018-07-05,1582.467
2018-07-06,1598.632
2018-07-09,1606.606
2018-07-10,1618.957
2018-07-11,1601.237
2018-07-12,1619.443
2018-07-13,1624.696
2018-07-16,1625.903
2018-07-17,1628.181
2018-07-18,1629.602
2018-07-19,1616.324
2018-07-20,1624.414
2018-07-23,1612.113
2018-07-24,1625.669
2018-07-25,1621.535
2018-07-26,1631.19
2018-07-27,1623.353
2018-07-30,1620.958
2018-07-31,1617.584
2018-08-01,1611.491
2018-08-02,1599.416
2018-08-03,1602.274
2018-08-06,1598.674
2018-08-07,1611.667
2018-08-08,1609.418
2018-08-09,1611.137
2018-08-10,1570.907
2018-08-13,1570.691
2018-08-14,1566.834
2018-08-15,1530.339
2018-08-16,1555.359
2018-08-17,1556.635
2018-08-20,1573.964
2018-08-21,1588.491
2018-08-22,1599.325
2018-08-23,1597.275
2018-08-24,1606.249
2018-08-27,1628.236
2018-08-28,1641.431
2018-08-29,1643.745
2018-08-30,1635.355
2018-08-31,1612.429
2018-09-03,1610.255
2018-09-04,1575.827
2018-09-05,1554.867
2018-09-06,1553.498
2018-09-07,1554.88
2018-09-10,1560.943
2018-09-11,1561.731
2018-09-12,1581.049
2018-09-13,1581.961
2018-09-14,1587.311
2018-09-17,1586.251
2018-09-18,1589.659
2018-09-19,1588.717
2018-09-20,1612.869
2018-09-21,1631.21
2018-09-24,1628.388
2018-09-25,1626.403
2018-09-26,1632.599
2018-09-27,1628.532
2018-09-28,1610.55
2018-10-01,1613.32
2018-10-02,1593.791
2018-10-03,1597.964
2018-10-04,1558.849
2018-10-05,1541.974
2018-10-08,1518.934
2018-10-09,1518.85
2018-10-10,1469.153
2018-10-11,1450.979
2018-10-12,1456.724
2018-10-15,1450.805
2018-10-16,1484.609
2018-10-17,1467.473
2018-10-18,1452.993
2018-10-19,1445.392
2018-10-22,1435.385
2018-10-23,1405.157
2018-10-24,1402.673
2018-10-25,1427.933
2018-10-26,1411.03
2018-10-29,1415.868
2018-10-30,1409.417
2018-10-31,1441.084
2018-11-01,1451.268
2018-11-02,1462.279
2018-11-05,1454.009
2018-11-06,1451.938
2018-11-07,1474.943
2018-11-08,1464.634
2018-11-09,1446.664
2018-11-12,1419.831
2018-11-13,1440.068
2018-11-14,1431.02
2018-11-15,1418.763
2018-11-16,1424.363
2018-11-19,1416.52
2018-11-20,1391.827
2018-11-21,1406.83
2018-11-22,1399.035
2018-11-23,1400.297
2018-11-26,1409.35
2018-11-27,1400.343
2018-11-28,1398.376
2018-11-29,1424.633
2018-11-30,1412.056
2018-12-03,1440.102
2018-12-04,1427.899
2018-12-05,1407.574
2018-12-06,1366.177
2018-12-07,1375.347
2018-12-10,1352.884
2018-12-11,1367.435
2018-12-12,1403.518
2018-12-13,1396.35
2018-12-14,1375.174
2018-12-17,1365.402
2018-12-18,1364.348
2018-12-19,1376.676
2018-12-20,1350.591
2018-12-21,1349.285
2018-12-24,1331.904
2018-12-25,1331.904
2018-12-26,1331.204
2018-12-27,1323.78
2018-12-28,1350.909
2018-12-31,1371.787
2019-01-01,1371.787
2019-01-02,1347.262
2019-01-03,1317.848
2019-01-04,1356.741
2019-01-07,1358.915
2019-01-08,1380.54
2019-01-09,1405.319
2019-01-10,1404.243
2019-01-11,1394.547
2019-01-14,1379.616
2019-01-15,1384.63
2019-01-16,1383.425
2019-01-17,1381.589
2019-01-18,1404.879
2019-01-21,1407.934
2019-01-22,1404.336
2019-01-23,1404.204
2019-01-24,1409.64
2019-01-25,1425.607
2019-01-28,1419.505
2019-01-29,1426.519
2019-01-30,1450.751
2019-01-31,1462.244
2019-02-01,1473.344
2019-02-04,1466.702
2019-02-05,1492.695
2019-02-06,1482.284
2019-02-07,1454.916
2019-02-08,1444.302
2019-02-11,1456.202
2019-02-12,1470.151
2019-02-13,1479.904
2019-02-14,1479.873
2019-02-15,1498.332
2019-02-18,1511.532
2019-02-19,1513.535
2019-02-20,1525.472
2019-02-21,1528.888
2019-02-22,1537.483
2019-02-25,1542.368
2019-02-26,1545.374
2019-02-27,1538.507
2019-02-28,1546.821
2019-03-01,1561.264
2019-03-04,1558.455
2019-03-05,1557.483
2019-03-06,1554.252
2019-03-07,1539.035
2019-03-08,1530.042
2019-03-11,1534.365
2019-03-12,1544.609
2019-03-13,1558.008
2019-03-14,1570.757
2019-03-15,1588.3
2019-03-18,1586.277
2019-03-19,1597.665
2019-03-20,1589.634
2019-03-21,1590.676
2019-03-22,1549.335
2019-03-25,1552.331
2019-03-26,1565.429
2019-03-27,1553.641
2019-03-28,1554.203
2019-03-29,1571.204
2019-04-01,1583.728
2019-04-02,1583.172
2019-04-03,1604.365
2019-04-04,1597.376
2019-04-05,1603.479
2019-04-08,1606.616
2019-04-09,1594.521
2019-04-10,1595.616
2019-04-11,1616.012
2019-04-12,1627.853
2019-04-15,1629.57
2019-04-16,1634.758
2019-04-17,1645.343
2019-04-18,1642.341
2019-04-19,1642.341
2019-04-22,1644.021
2019-04-23,1646.067
2019-04-24,1651.418
2019-04-25,1638.63
2019-04-26,1644.579
2019-04-29,1648.326
2019-04-30,1655.887
2019-05-01,1660.837
2019-05-02,1638.092
2019-05-03,1642.403
2019-05-06,1626.321
2019-05-07,1602.557
2019-05-08,1615.58
2019-05-09,1590.246
2019-05-10,1598.875
2019-05-13,1575.174
2019-05-14,1598.826
2019-05-15,1610.199
2019-05-16,1628.188
2019-05-17,1621.984
2019-05-20,1593.483
2019-05-21,1607.638
2019-05-22,1608.584
2019-05-23,1578.959
2019-05-24,1597.316
2019-05-27,1601.028
2019-05-28,1594.994
2019-05-29,1566.197
2019-05-30,1577.456
2019-05-31,1568.936
2019-06-03,1588.528
2019-06-04,1593.343
2019-06-05,1614.673
2019-06-06,1612.38
2019-06-07,1648.212
2019-06-10,1649.429
2019-06-11,1659.683
2019-06-12,1655.545
2019-06-13,1649.021
2019-06-14,1637.968
2019-06-17,1650.166
2019-06-18,1680.552
2019-06-19,1682.695
2019-06-20,1704.412
2019-06-21,1703.268
2019-06-24,1716.045
2019-06-25,1717.296
2019-06-26,1707.273
2019-06-27,1705.99
2019-06-28,1724.766
2019-07-01,1721.043
2019-07-02,1722.609
2019-07-03,1736.54
2019-07-04,1734.35
2019-07-05,1711.706
2019-07-08,1711.094
2019-07-09,1704.69
2019-07-10,1711.509
2019-07-11,1710.477
2019-07-12,1720.795
2019-07-15,1723.078
2019-07-16,1727.719
2019-07-17,1721.128
2019-07-18,1716.716
2019-07-19,1720.865
2019-07-22,1725.57
2019-07-23,1725.564
2019-07-24,1722.18
2019-07-25,1713.387
2019-07-26,1723.518
2019-07-29,1714.624
2019-07-30,1695.794
2019-07-31,1697.465
2019-08-01,1703.635
2019-08-02,1647.016
2019-08-05,1617.5
2019-08-06,1619.881
2019-08-07,1642.259
2019-08-08,1681.006
2019-08-09,1663.18
2019-08-12,1661.589
2019-08-13,1664.78
2019-08-14,1621.317
2019-08-15,1611.107
2019-08-16,1630.111
2019-08-19,1650.925
2019-08-20,1643.747
2019-08-21,1681.696
2019-08-22,1655.937
2019-08-23,1643.434
2019-08-26,1648.638
2019-08-27,1659.759
2019-08-28,1647.43
2019-08-29,1673.162
2019-08-30,1675.896
2019-09-02,1672.799
2019-09-03,1659.512
2019-09-04,1691.626
2019-09-05,1708.457
2019-09-06,1714.99
2019-09-09,1702.595
2019-09-10,1683.117
2019-09-11,1688.552
2019-09-12,1706.478
2019-09-13,1711.139
2019-09-16,1672.753
2019-09-17,1692.924
2019-09-18,1692.276
2019-09-19,1700.556
2019-09-20,1691.484
2019-09-23,1673.773
2019-09-24,1679.479
2019-09-25,1657.893
2019-09-26,1667.232
2019-09-27,1674.101
2019-09-30,1675.445
2019-10-01,1652.469
2019-10-02,1610.048
2019-10-03,1628.582
2019-10-04,1644.041
2019-10-07,1656.681
2019-10-08,1632.441
2019-10-09,1651.441
2019-10-10,1675.498
2019-10-11,1698.413
2019-10-14,1693.543
2019-10-15,1708.578
2019-10-16,1705.129
2019-10-17,1706.088
2019-10-18,1696.749
2019-10-21,1694.885
2019-10-22,1693.561
2019-10-23,1686.711
2019-10-24,1697.82
2019-10-25,1710.266
2019-10-28,1716.04
2019-10-29,1725.403
2019-10-30,1745.64
2019-10-31,1745.647
2019-11-01,1757.479
2019-11-04,1767.926
2019-11-05,1758.451
2019-11-06,1763.668
2019-11-07,1763.964
2019-11-08,1762.126
2019-11-11,1764.302
2019-11-12,1766.714
2019-11-13,1771.186
2019-11-14,1771.002
2019-11-15,1789.983
2019-11-18,1791.748
2019-11-19,1788.299
2019-11-20,1782.643
2019-11-21,1772.574
2019-11-22,1769.964
2019-11-25,1778.962
2019-11-26,1789.88
2019-11-27,1787.07
2019-11-28,1783.765
2019-11-29,1785.844
2019-12-02,1753.606
2019-12-03,1736.357
2019-12-04,1757.335
2019-12-05,1760.623
2019-12-06,1773.315
2019-12-09,1767.158
2019-12-10,1766.123
2019-12-11,1766.648
2019-12-12,1773.142
2019-12-13,1788.384
2019-12-16,1810.472
2019-12-17,1804.655
2019-12-18,1797.616
2019-12-19,1800.383
2019-12-20,1812.217
2019-12-23,1819.476
2019-12-24,1822.367
2019-12-25,1822.367
2019-12-26,1823.764
2019-12-27,1837.905
2019-12-30,1825.627
2019-12-31,1827.113
2020-01-01,1827.113
2020-01-02,1842.246
2020-01-03,1836.96
2020-01-06,1828.775
2020-01-07,1821.525
2020-01-08,1825.827
2020-01-09,1833.347
2020-01-10,1832.547
2020-01-13,1838.566
2020-01-14,1843.121
2020-01-15,1857.513
2020-01-16,1861.252
2020-01-17,1877.167
2020-01-20,1866.104
2020-01-21,1856.504
2020-01-22,1849.546
2020-01-23,1829.463
2020-01-24,1844.267
2020-01-27,1791.772
2020-01-28,1810.925
2020-01-29,1821.086
2020-01-30,1805.899
2020-01-31,1796.211
2020-02-03,1806.833
2020-02-04,1833.202
2020-02-05,1838.821
2020-02-06,1842.45
2020-02-07,1835.91
2020-02-10,1828.039
2020-02-11,1837.721
2020-02-12,1848.424
2020-02-13,1835.835
2020-02-14,1822.175
2020-02-17,1823.502
2020-02-18,1813.634
2020-02-19,1830.746
2020-02-20,1809.867
2020-02-21,1809.522
2020-02-24,1737.975
2020-02-25,1712.328
2020-02-26,1716.917
2020-02-27,1677.755
2020-02-28,1630.557
2020-03-02,1659.649
2020-03-03,1691.074
2020-03-04,1701.695
2020-03-05,1678.93
2020-03-06,1633.714
2020-03-09,1542.039
2020-03-10,1509.562
2020-03-11,1477.431
2020-03-12,1292.672
2020-03-13,1317.278
2020-03-16,1246.098
2020-03-17,1248.448
2020-03-18,1170.731
2020-03-19,1197.2
2020-03-20,1262.803
2020-03-23,1218.07
2020-03-24,1315.345
2020-03-25,1370.148
2020-03-26,1442.656
2020-03-27,1382.265
2020-03-30,1381.895
2020-03-31,1371.76
2020-04-01,1309.033
2020-04-02,1302.394
2020-04-03,1280.794
2020-04-06,1331.991
2020-04-07,1377.321
2020-04-08,1382.394
2020-04-09,1418.016
2020-04-10,1418.016
2020-04-13,1413.09
2020-04-14,1438.12
2020-04-15,1380.971
2020-04-16,1372.417
2020-04-17,1426.272
2020-04-20,1434.562
2020-04-21,1381.01
2020-04-22,1387.927
2020-04-23,1396.361
2020-04-24,1374.512
2020-04-27,1407.494
2020-04-28,1423.113
2020-04-29,1454.967
2020-04-30,1449.855
2020-05-01,1457.202
2020-05-04,1389.644
2020-05-05,1403.997
2020-05-06,1381.928
2020-05-07,1407.529
2020-05-08,1440.934
2020-05-11,1421.3
2020-05-12,1419.558
2020-05-13,1379.855
2020-05-14,1348.793
2020-05-15,1355.016
2020-05-18,1426.718
2020-05-19,1422.59
2020-05-20,1441.93
2020-05-21,1422.074
2020-05-22,1415.93
2020-05-25,1452.304
2020-05-26,1483.702
2020-05-27,1488.506
2020-05-28,1532.977
2020-05-29,1522.07
2020-06-01,1539.071
2020-06-02,1573.336
2020-06-03,1620.812
2020-06-04,1644.175
2020-06-05,1682.504
2020-06-08,1662.552
2020-06-09,1653.528
2020-06-10,1651.571
2020-06-11,1587.465
2020-06-12,1569.27
2020-06-15,1566.853
2020-06-16,1599.147
2020-06-17,1615.26
2020-06-18,1607.404
2020-06-19,1612.017
2020-06-22,1608.013
2020-06-23,1641.754
2020-06-24,1589.854
2020-06-25,1595.153
2020-06-26,1595.546
2020-06-29,1609.968
2020-06-30,1613.046
2020-07-01,1620.25
2020-07-02,1654.668
2020-07-03,1645.137
2020-07-06,1679.403
2020-07-07,1670.028
2020-07-08,1662.615
2020-07-09,1649.624
2020-07-10,1666.813
2020-07-13,1701.123
2020-07-14,1679.614
2020-07-15,1717.843
2020-07-16,1710.179
2020-07-17,1708.843
2020-07-20,1725.356
2020-07-21,1736.629
2020-07-22,1735.58
2020-07-23,1739.787
2020-07-24,1714.482
2020-07-27,1736.006
2020-07-28,1718.082
2020-07-29,1735.059
2020-07-30,1713.73
2020-07-31,1697.635
2020-08-03,1709.229
2020-08-04,1709.647
2020-08-05,1744.227
2020-08-06,1730.198
2020-08-07,1725.821
2020-08-10,1719.777
2020-08-11,1755.21
2020-08-12,1779.785
2020-08-13,1785.395
2020-08-14,1755.408
2020-08-17,1770.503
2020-08-18,1765.567
2020-08-19,1773.447
2020-08-20,1744.966
2020-08-21,1733.952
2020-08-24,1773.126
2020-08-25,1778.231
2020-08-26,1796.176
2020-08-27,1781.461
2020-08-28,1788.216
2020-08-31,1781.175
2020-09-01,1787.878
2020-09-02,1810.306
2020-09-03,1789.432
2020-09-04,1757.293
2020-09-07,1797.787
2020-09-08,1764.706
2020-09-09,1785.722
2020-09-10,1793.2
2020-09-11,1799.917
2020-09-14,1815.716
2020-09-15,1819.56
2020-09-16,1823.881
2020-09-17,1808.941
2020-09-18,1800.375
2020-09-21,1724.388
2020-09-22,1709.755
2020-09-23,1715.469
2020-09-24,1697.608
2020-09-25,1692.324
2020-09-28,1729.577
2020-09-29,1749.417
2020-09-30,1731.712
2020-10-01,1757.577
2020-10-02,1749.163
2020-10-05,1774.297
2020-10-06,1774.144
2020-10-07,1766.203
2020-10-08,1767.234
2020-10-09,1792.941
2020-10-12,1808.191
2020-10-13,1792.435
2020-10-14,1786.406
2020-10-15,1747.029
2020-10-16,1797.499
2020-10-19,1809.311
2020-10-20,1813.461
2020-10-21,1795.442
2020-10-22,1789.11
2020-10-23,1808.085
2020-10-26,1773.872
2020-10-27,1759.448
2020-10-28,1689.855
2020-10-29,1682.303
2020-10-30,1678.363
2020-11-02,1698.247
2020-11-03,1746.258
2020-11-04,1789.622
2020-11-05,1839.034
2020-11-06,1845.629
2020-11-09,1938.793
2020-11-10,1953.179
2020-11-11,1964.825
2020-11-12,1944.796
2020-11-13,1943.787
2020-11-16,1974.036
2020-11-17,1980.245
2020-11-18,1991.645
2020-11-19,1976.632
2020-11-20,1985.093
2020-11-23,1966.86
2020-11-24,1972.177
2020-11-25,1984.279
2020-11-26,1987.509
2020-11-27,2009.902
2020-11-30,1994.44
2020-12-01,2027.853
2020-12-02,2028.861
2020-12-03,2042.881
2020-12-04,2040.659
2020-12-07,2036.311
2020-12-08,2033.206
2020-12-09,2012.609
2020-12-10,2021.507
2020-12-11,2017.481
2020-12-14,2028.823
2020-12-15,2033.09
2020-12-16,2047.591
2020-12-17,2057.359
2020-12-18,2049.466
2020-12-21,2007.587
2020-12-22,2025.846
2020-12-23,2044.621
2020-12-24,2041.511
2020-12-25,2041.511
2020-12-28,2073.324
2020-12-29,2093.779
2020-12-30,2103.609
2020-12-31,2077.759
2021-01-01,2077.759
2021-01-04,2103.091
2021-01-05,2086.644
2021-01-06,2084.73
2021-01-07,2094.85
2021-01-08,2115.819
2021-01-11,2084.783
2021-01-12,2070.957
2021-01-13,2072.111
2021-01-14,2070.377
2021-01-15,2033.134
2021-01-18,2037.869
2021-01-19,2032.401
2021-01-20,2049.714
2021-01-21,2054.031
2021-01-22,2052.33
2021-01-25,2016.44
2021-01-26,2043.442
2021-01-27,2010.943
2021-01-28,2034.611
2021-01-29,2000.441
2021-02-01,2020.006
2021-02-02,2055.306
2021-02-03,2048.038
2021-02-04,2060.505
2021-02-05,2084.045
2021-02-08,2096.065
2021-02-09,2120.616
2021-02-10,2106.812
2021-02-11,2109.971
2021-02-12,2118.613
2021-02-15,2130.868
2021-02-16,2132.698
2021-02-17,2097.631
2021-02-18,2095.216
2021-02-19,2116.675
2021-02-22,2102.998
2021-02-23,2101.441
2021-02-24,2088.406
2021-02-25,2091.851
2021-02-26,2053.335
2021-03-01,2074.325
2021-03-02,2079.485
2021-03-03,2080.556
2021-03-04,2065.611
2021-03-05,2015.006
2021-03-08,2045.884
2021-03-09,2066.618
2021-03-10,2089.697
2021-03-11,2129.806
2021-03-12,2120.448
2021-03-15,2117.132
2021-03-16,2128.888
2021-03-17,2131.978
2021-03-18,2128.992
2021-03-19,2100.642
2021-03-22,2101.508
2021-03-23,2088.926
2021-03-24,2075.011
2021-03-25,2071.871
2021-03-26,2083.928
2021-03-29,2085.826
2021-03-30,2103.847
2021-03-31,2106.871
2021-04-01,2127.093
2021-04-02,2127.093
2021-04-05,2133.966
2021-04-06,2156.082
2021-04-07,2161.409
2021-04-08,2187.541
2021-04-09,2191.258
2021-04-12,2189.335
2021-04-13,2208.447
2021-04-14,2229.955
