Date,AUSTRIA SMALL VALUE Small Cap
2005-11-10,499.954
2005-11-11,501.03
2005-11-14,500.998
2005-11-15,501.414
2005-11-16,499.916
2005-11-17,506.343
2005-11-18,505.721
2005-11-21,506.128
2005-11-22,505.045
2005-11-23,511.15
2005-11-24,511.605
2005-11-25,510.437
2005-11-28,516.154
2005-11-29,513.862
2005-11-30,514.696
2005-12-01,512.463
2005-12-02,513.381
2005-12-05,518.024
2005-12-06,515.857
2005-12-07,515.689
2005-12-08,520.22
2005-12-09,520.547
2005-12-12,526.888
2005-12-13,526.317
2005-12-14,528.967
2005-12-15,525.416
2005-12-16,526.387
2005-12-19,525.453
2005-12-20,522.675
2005-12-21,520.349
2005-12-22,525.637
2005-12-23,527.991
2005-12-26,527.991
2005-12-27,527.938
2005-12-28,531.11
2005-12-29,531.878
2005-12-30,529.7
2006-01-02,530.795
2006-01-03,545.385
2006-01-04,555.454
2006-01-05,558.325
2006-01-06,560.819
2006-01-09,563.666
2006-01-10,562.152
2006-01-11,562.23
2006-01-12,556.392
2006-01-13,556.984
2006-01-16,562.277
2006-01-17,557.667
2006-01-18,555.29
2006-01-19,561.011
2006-01-20,561.962
2006-01-23,570.094
2006-01-24,569.489
2006-01-25,569.874
2006-01-26,577.888
2006-01-27,583.132
2006-01-30,581.029
2006-01-31,585.005
2006-02-01,589.603
2006-02-02,581.065
2006-02-03,579.397
2006-02-06,577.907
2006-02-07,574.838
2006-02-08,573.102
2006-02-09,575.173
2006-02-10,575.079
2006-02-13,574.918
2006-02-14,573.307
2006-02-15,579.344
2006-02-16,585.017
2006-02-17,581.447
2006-02-20,589.448
2006-02-21,588.605
2006-02-22,589.891
2006-02-23,593.45
2006-02-24,588.478
2006-02-27,592.054
2006-02-28,590.051
2006-03-01,589.922
2006-03-02,585.087
2006-03-03,590.085
2006-03-06,586.196
2006-03-07,579.816
2006-03-08,579.459
2006-03-09,583.311
2006-03-10,582.293
2006-03-13,584.839
2006-03-14,589.409
2006-03-15,593.955
2006-03-16,603.921
2006-03-17,612.264
2006-03-20,617.233
2006-03-21,613.42
2006-03-22,621.89
2006-03-23,614.42
2006-03-24,613.644
2006-03-27,613.889
2006-03-28,618.317
2006-03-29,620.804
2006-03-30,627.275
2006-03-31,630.375
2006-04-03,634.364
2006-04-04,646.505
2006-04-05,649.164
2006-04-06,649.117
2006-04-07,643.157
2006-04-10,639.76
2006-04-11,635.968
2006-04-12,627.919
2006-04-13,634.21
2006-04-14,634.21
2006-04-17,644.283
2006-04-18,640.455
2006-04-19,652.788
2006-04-20,657.896
2006-04-21,666.374
2006-04-24,667.865
2006-04-25,669.524
2006-04-26,673.462
2006-04-27,670.624
2006-04-28,668.727
2006-05-01,669.895
2006-05-02,683.801
2006-05-03,687.593
2006-05-04,698.798
2006-05-05,705.12
2006-05-08,715.781
2006-05-09,713.484
2006-05-10,718.045
2006-05-11,719.845
2006-05-12,715.732
2006-05-15,692.885
2006-05-16,686.787
2006-05-17,672.32
2006-05-18,660.052
2006-05-19,655.326
2006-05-22,630.022
2006-05-23,645.554
2006-05-24,633.872
2006-05-25,634.766
2006-05-26,648.719
2006-05-29,655.984
2006-05-30,652.959
2006-05-31,657.84
2006-06-01,652.968
2006-06-02,668.211
2006-06-05,668.779
2006-06-06,639.759
2006-06-07,631.401
2006-06-08,617.55
2006-06-09,615.788
2006-06-12,606.488
2006-06-13,589.707
2006-06-14,596.06
2006-06-15,596.296
2006-06-16,603.17
2006-06-19,608.51
2006-06-20,606.513
2006-06-21,613.833
2006-06-22,611.681
2006-06-23,610.283
2006-06-26,615.961
2006-06-27,619.371
2006-06-28,618.098
2006-06-29,624.777
2006-06-30,649.417
2006-07-03,657.764
2006-07-04,656.306
2006-07-05,646.924
2006-07-06,652.235
2006-07-07,654.736
2006-07-10,652.547
2006-07-11,646.12
2006-07-12,648.663
2006-07-13,641.792
2006-07-14,629.901
2006-07-17,617.749
2006-07-18,615.688
2006-07-19,628.047
2006-07-20,633.91
2006-07-21,626.659
2006-07-24,626.854
2006-07-25,628.912
2006-07-26,628.957
2006-07-27,638.469
2006-07-28,643.973
2006-07-31,652.066
2006-08-01,651.295
2006-08-02,658.807
2006-08-03,655.386
2006-08-04,661.912
2006-08-07,660.549
2006-08-08,653.412
2006-08-09,659.357
2006-08-10,650.737
2006-08-11,652.194
2006-08-14,657.961
2006-08-15,660.129
2006-08-16,663.196
2006-08-17,667.114
2006-08-18,666.623
2006-08-21,670.339
2006-08-22,661.315
2006-08-23,661.669
2006-08-24,660.737
2006-08-25,658.794
2006-08-28,662.542
2006-08-29,661.975
2006-08-30,667.489
2006-08-31,668.492
2006-09-01,676.8
2006-09-04,677.669
2006-09-05,670.777
2006-09-06,669.392
2006-09-07,663.391
2006-09-08,663.683
2006-09-11,665.548
2006-09-12,666.03
2006-09-13,662.872
2006-09-14,670.556
2006-09-15,665.562
2006-09-18,668.727
2006-09-19,667.942
2006-09-20,669.938
2006-09-21,671.156
2006-09-22,674.142
2006-09-25,668.863
2006-09-26,666.258
2006-09-27,673.313
2006-09-28,674.621
2006-09-29,675.711
2006-10-02,677.872
2006-10-03,677.464
2006-10-04,675.323
2006-10-05,680.244
2006-10-06,678.298
2006-10-09,680.842
2006-10-10,681.495
2006-10-11,685.743
2006-10-12,691.558
2006-10-13,687.069
2006-10-16,693.405
2006-10-17,692.299
2006-10-18,694.053
2006-10-19,698.039
2006-10-20,703.35
2006-10-23,701.546
2006-10-24,702.783
2006-10-25,705.077
2006-10-26,709.67
2006-10-27,714.302
2006-10-30,710.3
2006-10-31,717.707
2006-11-01,718.213
2006-11-02,718.047
2006-11-03,712.199
2006-11-06,721.289
2006-11-07,723.567
2006-11-08,724.913
2006-11-09,728.952
2006-11-10,727.061
2006-11-13,724.811
2006-11-14,720.225
2006-11-15,718.341
2006-11-16,721.526
2006-11-17,717.614
2006-11-20,712.995
2006-11-21,720.708
2006-11-22,732.43
2006-11-23,731.156
2006-11-24,738.666
2006-11-27,738.448
2006-11-28,738.179
2006-11-29,744.895
2006-11-30,749.569
2006-12-01,758.079
2006-12-04,762.918
2006-12-05,762.591
2006-12-06,768.698
2006-12-07,776.237
2006-12-08,777.463
2006-12-11,779.916
2006-12-12,781.035
2006-12-13,786.913
2006-12-14,782.988
2006-12-15,783.458
2006-12-18,788.124
2006-12-19,785.237
2006-12-20,792.896
2006-12-21,790.192
2006-12-22,789.279
2006-12-25,789.279
2006-12-26,788.05
2006-12-27,791.741
2006-12-28,793.877
2006-12-29,796.474
2007-01-01,796.474
2007-01-02,813.683
2007-01-03,803.455
2007-01-04,788.772
2007-01-05,772.832
2007-01-08,766.95
2007-01-09,772.681
2007-01-10,762.056
2007-01-11,769.169
2007-01-12,774.03
2007-01-15,781.456
2007-01-16,776.65
2007-01-17,778.748
2007-01-18,782.989
2007-01-19,788.595
2007-01-22,797.313
2007-01-23,798.94
2007-01-24,799.838
2007-01-25,800.783
2007-01-26,794.573
2007-01-29,802.358
2007-01-30,806.838
2007-01-31,819.727
2007-02-01,825.768
2007-02-02,826.658
2007-02-05,827.191
2007-02-06,830.199
2007-02-07,830.218
2007-02-08,833.455
2007-02-09,830.53
2007-02-12,821.687
2007-02-13,827.7
2007-02-14,842.54
2007-02-15,846.137
2007-02-16,841.011
2007-02-19,852.777
2007-02-20,857.777
2007-02-21,850.706
2007-02-22,855.316
2007-02-23,861.002
2007-02-26,860.593
2007-02-27,836.526
2007-02-28,824.909
2007-03-01,814.838
2007-03-02,817.164
2007-03-05,797.356
2007-03-06,797.888
2007-03-07,810.532
2007-03-08,827.069
2007-03-09,830.294
2007-03-12,832.692
2007-03-13,828.404
2007-03-14,814.917
2007-03-15,834.651
2007-03-16,891.199
2007-03-19,873.997
2007-03-20,868.986
2007-03-21,873.153
2007-03-22,888.595
2007-03-23,882.858
2007-03-26,893.364
2007-03-27,897.503
2007-03-28,893.269
2007-03-29,897.216
2007-03-30,900.416
2007-04-02,914.438
2007-04-03,920.763
2007-04-04,930.42
2007-04-05,941.568
2007-04-06,941.568
2007-04-09,936.662
2007-04-10,952.58
2007-04-11,948.281
2007-04-12,938.774
2007-04-13,941.061
2007-04-16,942.975
2007-04-17,944.761
2007-04-18,942.818
2007-04-19,940.637
2007-04-20,947.22
2007-04-23,948.483
2007-04-24,961.303
2007-04-25,964.487
2007-04-26,968.974
2007-04-27,976.143
2007-04-30,976.752
2007-05-01,973.102
2007-05-02,967.974
2007-05-03,969.432
2007-05-04,969.174
2007-05-07,972.797
2007-05-08,973.926
2007-05-09,975.393
2007-05-10,975.129
2007-05-11,977.518
2007-05-14,979.803
2007-05-15,978.794
2007-05-16,969.447
2007-05-17,963.59
2007-05-18,971.962
2007-05-21,970.429
2007-05-22,975.144
2007-05-23,983.242
2007-05-24,983.839
2007-05-25,983.193
2007-05-28,983.193
2007-05-29,997.047
2007-05-30,984.575
2007-05-31,1000.0
2007-06-01,994.274
2007-06-04,999.222
2007-06-05,998.104
2007-06-06,983.96
2007-06-07,981.48
2007-06-08,943.746
2007-06-11,945.821
2007-06-12,957.303
2007-06-13,945.993
2007-06-14,960.682
2007-06-15,964.668
2007-06-18,962.881
2007-06-19,954.373
2007-06-20,944.984
2007-06-21,915.348
2007-06-22,921.381
2007-06-25,930.623
2007-06-26,931.083
2007-06-27,932.49
2007-06-28,943.749
2007-06-29,938.974
2007-07-02,940.772
2007-07-03,941.065
2007-07-04,942.296
2007-07-05,927.322
2007-07-06,913.328
2007-07-09,923.04
2007-07-10,920.644
2007-07-11,908.1
2007-07-12,910.698
2007-07-13,921.743
2007-07-16,927.803
2007-07-17,921.229
2007-07-18,905.476
2007-07-19,921.892
2007-07-20,924.881
2007-07-23,920.367
2007-07-24,922.789
2007-07-25,900.094
2007-07-26,869.916
2007-07-27,859.925
2007-07-30,827.588
2007-07-31,867.223
2007-08-01,849.704
2007-08-02,859.417
2007-08-03,851.997
2007-08-06,835.398
2007-08-07,846.965
2007-08-08,876.334
2007-08-09,855.772
2007-08-10,833.269
2007-08-13,830.868
2007-08-14,822.883
2007-08-15,816.699
2007-08-16,778.142
2007-08-17,792.005
2007-08-20,783.899
2007-08-21,789.912
2007-08-22,827.979
2007-08-23,808.967
2007-08-24,835.406
2007-08-27,844.489
2007-08-28,833.754
2007-08-29,851.377
2007-08-30,855.783
2007-08-31,871.344
2007-09-03,891.494
2007-09-04,888.09
2007-09-05,867.379
2007-09-06,877.356
2007-09-07,847.97
2007-09-10,837.763
2007-09-11,865.555
2007-09-12,867.948
2007-09-13,872.476
2007-09-14,853.565
2007-09-17,839.935
2007-09-18,861.34
2007-09-19,898.347
2007-09-20,893.039
2007-09-21,901.309
2007-09-24,890.781
2007-09-25,873.92
2007-09-26,880.419
2007-09-27,894.551
2007-09-28,879.74
2007-10-01,893.132
2007-10-02,884.52
2007-10-03,881.612
2007-10-04,883.187
2007-10-05,890.501
2007-10-08,885.789
2007-10-09,896.602
2007-10-10,902.429
2007-10-11,906.718
2007-10-12,898.342
2007-10-15,905.347
2007-10-16,896.332
2007-10-17,907.532
2007-10-18,909.775
2007-10-19,896.788
2007-10-22,873.858
2007-10-23,891.556
2007-10-24,884.557
2007-10-25,888.66
2007-10-26,893.63
2007-10-29,902.389
2007-10-30,895.592
2007-10-31,924.613
2007-11-01,922.504
2007-11-02,904.66
2007-11-05,898.335
2007-11-06,896.59
2007-11-07,887.453
2007-11-08,858.987
2007-11-09,848.665
2007-11-12,846.252
2007-11-13,839.64
2007-11-14,840.748
2007-11-15,825.482
2007-11-16,822.127
2007-11-19,774.308
2007-11-20,787.742
2007-11-21,769.902
2007-11-22,791.868
2007-11-23,799.884
2007-11-26,789.127
2007-11-27,798.386
2007-11-28,826.666
2007-11-29,839.113
2007-11-30,835.353
2007-12-03,829.476
2007-12-04,811.135
2007-12-05,820.535
2007-12-06,821.991
2007-12-07,842.335
2007-12-10,856.321
2007-12-11,847.741
2007-12-12,838.125
2007-12-13,818.207
2007-12-14,797.823
2007-12-17,772.546
2007-12-18,779.025
2007-12-19,766.834
2007-12-20,777.545
2007-12-21,796.634
2007-12-24,798.407
2007-12-25,798.407
2007-12-26,803.895
2007-12-27,824.66
2007-12-28,839.425
2007-12-31,834.63
2008-01-01,834.63
2008-01-02,835.161
2008-01-03,837.969
2008-01-04,835.117
2008-01-07,817.779
2008-01-08,811.539
2008-01-09,790.643
2008-01-10,781.716
2008-01-11,773.733
2008-01-14,777.634
2008-01-15,748.657
2008-01-16,731.787
2008-01-17,726.828
2008-01-18,714.057
2008-01-21,679.652
2008-01-22,705.58
2008-01-23,690.868
2008-01-24,721.026
2008-01-25,733.576
2008-01-28,723.44
2008-01-29,744.685
2008-01-30,746.587
2008-01-31,763.642
2008-02-01,774.536
2008-02-04,782.16
2008-02-05,753.265
2008-02-06,763.72
2008-02-07,746.872
2008-02-08,755.401
2008-02-11,748.148
2008-02-12,769.276
2008-02-13,774.094
2008-02-14,777.219
2008-02-15,776.507
2008-02-18,775.438
2008-02-19,787.676
2008-02-20,788.799
2008-02-21,795.723
2008-02-22,801.9
2008-02-25,798.578
2008-02-26,813.923
2008-02-27,823.554
2008-02-28,822.655
2008-02-29,807.968
2008-03-03,810.594
2008-03-04,802.779
2008-03-05,817.999
2008-03-06,828.627
2008-03-07,811.787
2008-03-10,818.17
2008-03-11,812.448
2008-03-12,820.226
2008-03-13,809.848
2008-03-14,804.27
2008-03-17,789.755
2008-03-18,807.21
2008-03-19,795.124
2008-03-20,767.981
2008-03-21,767.981
2008-03-24,766.885
2008-03-25,793.234
2008-03-26,798.784
2008-03-27,804.387
2008-03-28,798.213
2008-03-31,807.683
2008-04-01,810.035
2008-04-02,820.9
2008-04-03,822.089
2008-04-04,829.86
2008-04-07,829.181
2008-04-08,830.778
2008-04-09,834.813
2008-04-10,819.227
2008-04-11,824.483
2008-04-14,819.498
2008-04-15,828.409
2008-04-16,850.079
2008-04-17,840.262
2008-04-18,841.397
2008-04-21,856.486
2008-04-22,847.742
2008-04-23,840.63
2008-04-24,827.825
2008-04-25,830.433
2008-04-28,842.306
2008-04-29,837.971
2008-04-30,838.952
2008-05-01,832.567
2008-05-02,837.924
2008-05-05,852.25
2008-05-06,846.449
2008-05-07,846.286
2008-05-08,843.931
2008-05-09,837.237
2008-05-12,840.98
2008-05-13,845.469
2008-05-14,837.576
2008-05-15,849.255
2008-05-16,863.649
2008-05-19,868.413
2008-05-20,871.218
2008-05-21,880.261
2008-05-22,877.358
2008-05-23,879.815
2008-05-26,872.138
2008-05-27,867.211
2008-05-28,861.614
2008-05-29,857.48
2008-05-30,855.845
2008-06-02,866.89
2008-06-03,864.81
2008-06-04,858.804
2008-06-05,869.773
2008-06-06,875.322
2008-06-09,861.539
2008-06-10,833.306
2008-06-11,822.954
2008-06-12,813.816
2008-06-13,814.821
2008-06-16,830.425
2008-06-17,831.983
2008-06-18,813.611
2008-06-19,801.676
2008-06-20,799.685
2008-06-23,786.749
2008-06-24,774.947
2008-06-25,773.318
2008-06-26,767.067
2008-06-27,761.436
2008-06-30,763.294
2008-07-01,744.733
2008-07-02,743.042
2008-07-03,731.189
2008-07-04,712.55
2008-07-07,732.067
2008-07-08,714.404
2008-07-09,721.041
2008-07-10,705.406
2008-07-11,691.251
2008-07-14,680.45
2008-07-15,663.061
2008-07-16,642.508
2008-07-17,663.636
2008-07-18,671.145
2008-07-21,683.828
2008-07-22,670.394
2008-07-23,688.14
2008-07-24,682.071
2008-07-25,680.262
2008-07-28,682.26
2008-07-29,678.291
2008-07-30,684.619
2008-07-31,681.481
2008-08-01,673.153
2008-08-04,669.751
2008-08-05,675.54
2008-08-06,683.371
2008-08-07,685.259
2008-08-08,671.153
2008-08-11,677.368
2008-08-12,666.157
2008-08-13,660.304
2008-08-14,658.994
2008-08-15,649.793
2008-08-18,651.131
2008-08-19,631.216
2008-08-20,630.272
2008-08-21,630.988
2008-08-22,630.122
2008-08-25,630.43
2008-08-26,631.718
2008-08-27,632.36
2008-08-28,636.009
2008-08-29,648.243
2008-09-01,648.586
2008-09-02,651.092
2008-09-03,641.804
2008-09-04,624.723
2008-09-05,610.031
2008-09-08,620.998
2008-09-09,622.435
2008-09-10,611.381
2008-09-11,601.076
2008-09-12,615.815
2008-09-15,609.41
2008-09-16,589.99
2008-09-17,572.623
2008-09-18,541.449
2008-09-19,568.835
2008-09-22,585.79
2008-09-23,560.384
2008-09-24,569.349
2008-09-25,582.793
2008-09-26,574.722
2008-09-29,515.606
2008-09-30,506.241
2008-10-01,516.017
2008-10-02,502.196
2008-10-03,500.214
2008-10-06,463.631
2008-10-07,430.575
2008-10-08,400.372
2008-10-09,409.145
2008-10-10,394.303
2008-10-13,421.172
2008-10-14,461.882
2008-10-15,450.271
2008-10-16,433.575
2008-10-17,439.135
2008-10-20,428.205
2008-10-21,427.36
2008-10-22,400.2
2008-10-23,400.601
2008-10-24,373.382
2008-10-27,352.094
2008-10-28,343.778
2008-10-29,356.448
2008-10-30,364.33
2008-10-31,365.24
2008-11-03,383.493
2008-11-04,405.782
2008-11-05,407.993
2008-11-06,382.694
2008-11-07,373.153
2008-11-10,372.625
2008-11-11,352.174
2008-11-12,345.091
2008-11-13,342.101
2008-11-14,349.874
2008-11-17,354.127
2008-11-18,342.708
2008-11-19,336.058
2008-11-20,322.569
2008-11-21,323.521
2008-11-24,340.838
2008-11-25,334.243
2008-11-26,343.072
2008-11-27,354.143
2008-11-28,346.462
2008-12-01,349.379
2008-12-02,349.409
2008-12-03,354.795
2008-12-04,362.056
2008-12-05,358.622
2008-12-08,365.765
2008-12-09,371.991
2008-12-10,383.842
2008-12-11,389.297
2008-12-12,392.162
2008-12-15,409.611
2008-12-16,432.568
2008-12-17,441.193
2008-12-18,429.014
2008-12-19,383.195
2008-12-22,387.21
2008-12-23,383.363
2008-12-24,384.587
2008-12-25,384.587
2008-12-26,386.443
2008-12-29,390.612
2008-12-30,402.998
2008-12-31,396.046
2009-01-01,396.046
2009-01-02,419.143
2009-01-05,423.881
2009-01-06,416.077
2009-01-07,436.66
2009-01-08,437.198
2009-01-09,439.842
2009-01-12,434.587
2009-01-13,423.115
2009-01-14,401.173
2009-01-15,394.344
2009-01-16,412.612
2009-01-19,403.405
2009-01-20,392.091
2009-01-21,384.29
2009-01-22,389.941
2009-01-23,383.773
2009-01-26,401.029
2009-01-27,405.787
2009-01-28,408.671
2009-01-29,410.752
2009-01-30,403.757
2009-02-02,392.175
2009-02-03,395.892
2009-02-04,395.03
2009-02-05,390.694
2009-02-06,393.836
2009-02-09,400.928
2009-02-10,398.547
2009-02-11,391.034
2009-02-12,380.804
2009-02-13,385.423
2009-02-16,377.51
2009-02-17,342.82
2009-02-18,340.288
2009-02-19,351.855
2009-02-20,346.553
2009-02-23,344.011
2009-02-24,335.438
2009-02-25,340.353
2009-02-26,352.314
2009-02-27,353.702
2009-03-02,346.111
2009-03-03,340.716
2009-03-04,337.511
2009-03-05,327.61
2009-03-06,323.286
2009-03-09,317.889
2009-03-10,325.041
2009-03-11,335.258
2009-03-12,345.454
2009-03-13,356.787
2009-03-16,369.673
2009-03-17,369.118
2009-03-18,366.586
2009-03-19,388.528
2009-03-20,388.907
2009-03-23,415.611
2009-03-24,416.512
2009-03-25,418.811
2009-03-26,418.675
2009-03-27,414.795
2009-03-30,396.075
2009-03-31,403.052
2009-04-01,413.884
2009-04-02,431.024
2009-04-03,435.832
2009-04-06,435.192
2009-04-07,423.062
2009-04-08,421.741
2009-04-09,433.151
2009-04-10,433.151
2009-04-13,436.824
2009-04-14,460.208
2009-04-15,456.862
2009-04-16,469.962
2009-04-17,499.363
2009-04-20,484.695
2009-04-21,484.885
2009-04-22,506.758
2009-04-23,514.753
2009-04-24,499.318
2009-04-27,509.436
2009-04-28,504.238
2009-04-29,519.731
2009-04-30,525.412
2009-05-01,525.491
2009-05-04,545.757
2009-05-05,556.14
2009-05-06,559.479
2009-05-07,557.988
2009-05-08,567.003
2009-05-11,569.347
2009-05-12,564.459
2009-05-13,534.228
2009-05-14,534.501
2009-05-15,554.342
2009-05-18,557.357
2009-05-19,569.241
2009-05-20,579.401
2009-05-21,578.813
2009-05-22,571.261
2009-05-25,572.746
2009-05-26,573.245
2009-05-27,572.229
2009-05-28,567.527
2009-05-29,585.085
2009-06-01,585.188
2009-06-02,605.126
2009-06-03,597.228
2009-06-04,593.01
2009-06-05,587.399
2009-06-08,564.994
2009-06-09,592.548
2009-06-10,599.239
2009-06-11,602.02
2009-06-12,595.811
2009-06-15,580.923
2009-06-16,577.001
2009-06-17,564.606
2009-06-18,560.338
2009-06-19,555.701
2009-06-22,541.942
2009-06-23,550.248
2009-06-24,562.498
2009-06-25,559.696
2009-06-26,575.601
2009-06-29,574.71
2009-06-30,570.7
2009-07-01,588.715
2009-07-02,576.072
2009-07-03,575.591
2009-07-06,560.371
2009-07-07,566.829
2009-07-08,553.052
2009-07-09,561.129
2009-07-10,556.517
2009-07-13,563.033
2009-07-14,581.091
2009-07-15,602.97
2009-07-16,602.214
2009-07-17,596.243
2009-07-20,608.373
2009-07-21,614.689
2009-07-22,606.495
2009-07-23,613.54
2009-07-24,610.509
2009-07-27,621.311
2009-07-28,615.941
2009-07-29,618.33
2009-07-30,623.156
2009-07-31,631.856
2009-08-03,651.121
2009-08-04,663.011
2009-08-05,693.028
2009-08-06,698.721
2009-08-07,686.64
2009-08-10,714.557
2009-08-11,701.527
2009-08-12,719.884
2009-08-13,744.387
2009-08-14,748.271
2009-08-17,725.302
2009-08-18,752.474
2009-08-19,749.934
2009-08-20,772.728
2009-08-21,810.919
2009-08-24,861.366
2009-08-25,866.883
2009-08-26,862.464
2009-08-27,851.444
2009-08-28,878.607
2009-08-31,854.768
2009-09-01,836.282
2009-09-02,809.939
2009-09-03,825.966
2009-09-04,838.343
2009-09-07,869.226
2009-09-08,890.495
2009-09-09,908.817
2009-09-10,901.806
2009-09-11,921.199
2009-09-14,927.349
2009-09-15,947.94
2009-09-16,953.263
2009-09-17,949.943
2009-09-18,937.112
2009-09-21,925.648
2009-09-22,955.05
2009-09-23,953.162
2009-09-24,951.38
2009-09-25,947.504
2009-09-28,949.625
2009-09-29,950.992
2009-09-30,963.149
2009-10-01,950.485
2009-10-02,929.206
2009-10-05,939.198
2009-10-06,987.056
2009-10-07,993.328
2009-10-08,1023.431
2009-10-09,1024.908
2009-10-12,1032.196
2009-10-13,1023.108
2009-10-14,1058.021
2009-10-15,1063.485
2009-10-16,1054.478
2009-10-19,1068.231
2009-10-20,1042.505
2009-10-21,1048.567
2009-10-22,1018.624
2009-10-23,1014.209
2009-10-26,1009.042
2009-10-27,957.41
2009-10-28,881.486
2009-10-29,935.097
2009-10-30,888.645
2009-11-02,896.346
2009-11-03,868.396
2009-11-04,912.386
2009-11-05,931.345
2009-11-06,925.091
2009-11-09,954.425
2009-11-10,953.079
2009-11-11,942.594
2009-11-12,947.359
2009-11-13,957.885
2009-11-16,979.871
2009-11-17,969.188
2009-11-18,977.388
2009-11-19,945.465
2009-11-20,934.395
2009-11-23,959.141
2009-11-24,955.761
2009-11-25,960.422
2009-11-26,922.705
2009-11-27,924.179
2009-11-30,925.441
2009-12-01,953.812
2009-12-02,960.76
2009-12-03,960.375
2009-12-04,950.896
2009-12-07,945.629
2009-12-08,939.667
2009-12-09,930.2
2009-12-10,933.661
2009-12-11,935.659
2009-12-14,934.891
2009-12-15,926.179
2009-12-16,929.052
2009-12-17,908.767
2009-12-18,903.923
2009-12-21,907.63
2009-12-22,902.829
2009-12-23,905.975
2009-12-24,907.523
2009-12-25,907.523
2009-12-28,916.277
2009-12-29,927.073
2009-12-30,931.086
2009-12-31,934.113
2010-01-01,934.113
2010-01-04,956.453
2010-01-05,978.011
2010-01-06,976.044
2010-01-07,980.692
2010-01-08,980.52
2010-01-11,998.928
2010-01-12,1009.053
2010-01-13,1012.216
2010-01-14,1018.218
2010-01-15,1018.08
2010-01-18,1011.891
2010-01-19,1003.386
2010-01-20,964.308
2010-01-21,948.749
2010-01-22,943.395
2010-01-25,942.878
2010-01-26,937.129
2010-01-27,920.447
2010-01-28,916.295
2010-01-29,916.288
2010-02-01,920.444
2010-02-02,938.233
2010-02-03,926.563
2010-02-04,897.016
2010-02-05,872.406
2010-02-08,865.69
2010-02-09,864.593
2010-02-10,873.38
2010-02-11,881.581
2010-02-12,872.651
2010-02-15,872.514
2010-02-16,881.319
2010-02-17,887.86
2010-02-18,894.008
2010-02-19,883.796
2010-02-22,891.486
2010-02-23,882.263
2010-02-24,880.485
2010-02-25,866.937
2010-02-26,883.131
2010-03-01,884.502
2010-03-02,902.202
2010-03-03,908.333
2010-03-04,897.873
2010-03-05,915.209
2010-03-08,919.656
2010-03-09,915.009
2010-03-10,929.689
2010-03-11,928.994
2010-03-12,942.982
2010-03-15,938.428
2010-03-16,950.149
2010-03-17,955.363
2010-03-18,942.137
2010-03-19,930.547
2010-03-22,936.337
2010-03-23,943.483
2010-03-24,931.898
2010-03-25,935.515
2010-03-26,942.71
2010-03-29,956.336
2010-03-30,945.153
2010-03-31,955.456
2010-04-01,964.378
2010-04-02,964.378
2010-04-05,962.169
2010-04-06,966.571
2010-04-07,971.517
2010-04-08,970.064
2010-04-09,989.993
2010-04-12,1006.718
2010-04-13,1004.215
2010-04-14,1015.282
2010-04-15,1022.848
2010-04-16,1020.375
2010-04-19,1002.603
2010-04-20,1013.264
2010-04-21,1005.878
2010-04-22,995.446
2010-04-23,1006.487
2010-04-26,1001.972
2010-04-27,979.792
2010-04-28,941.178
2010-04-29,952.75
2010-04-30,957.416
2010-05-03,955.874
2010-05-04,918.853
2010-05-05,884.562
2010-05-06,869.495
2010-05-07,840.24
2010-05-10,896.238
2010-05-11,870.008
2010-05-12,887.128
2010-05-13,879.118
2010-05-14,855.76
2010-05-17,847.188
2010-05-18,852.709
2010-05-19,834.891
2010-05-20,823.81
2010-05-21,822.853
2010-05-24,811.124
2010-05-25,771.738
2010-05-26,785.341
2010-05-27,817.305
2010-05-28,823.784
2010-05-31,816.527
2010-06-01,820.148
2010-06-02,812.978
2010-06-03,813.178
2010-06-04,788.983
2010-06-07,777.645
2010-06-08,769.278
2010-06-09,776.644
2010-06-10,788.874
2010-06-11,800.494
2010-06-14,816.751
2010-06-15,820.722
2010-06-16,824.32
2010-06-17,823.959
2010-06-18,831.059
2010-06-21,839.8
2010-06-22,836.468
2010-06-23,829.256
2010-06-24,822.07
2010-06-25,819.45
2010-06-28,829.989
2010-06-29,806.455
2010-06-30,813.976
2010-07-01,815.388
2010-07-02,821.473
2010-07-05,822.389
2010-07-06,837.785
2010-07-07,841.907
2010-07-08,847.748
2010-07-09,847.693
2010-07-12,846.327
2010-07-13,855.597
2010-07-14,858.67
2010-07-15,862.936
2010-07-16,863.223
2010-07-19,862.13
2010-07-20,858.016
2010-07-21,857.809
2010-07-22,867.082
2010-07-23,865.286
2010-07-26,881.686
2010-07-27,891.418
2010-07-28,903.652
2010-07-29,908.828
2010-07-30,908.849
2010-08-02,929.677
2010-08-03,931.147
2010-08-04,938.12
2010-08-05,932.89
2010-08-06,933.254
2010-08-09,935.662
2010-08-10,919.369
2010-08-11,891.244
2010-08-12,885.041
2010-08-13,889.159
2010-08-16,889.998
2010-08-17,894.66
2010-08-18,898.6
2010-08-19,897.65
2010-08-20,878.208
2010-08-23,881.318
2010-08-24,870.376
2010-08-25,870.143
2010-08-26,874.902
2010-08-27,877.37
2010-08-30,879.895
2010-08-31,877.752
2010-09-01,892.979
2010-09-02,896.138
2010-09-03,901.949
2010-09-06,901.801
2010-09-07,885.726
2010-09-08,892.498
2010-09-09,897.748
2010-09-10,896.003
2010-09-13,900.911
2010-09-14,913.254
2010-09-15,921.005
2010-09-16,930.156
2010-09-17,926.058
