Date,KOKUSAI INDEX (WORLD ex JP) SMALL CAP Small Cap
2005-11-08,181.674
2005-11-09,182.026
2005-11-10,182.71
2005-11-11,183.149
2005-11-14,182.875
2005-11-15,181.635
2005-11-16,181.216
2005-11-17,183.802
2005-11-18,184.638
2005-11-21,186.064
2005-11-22,186.725
2005-11-23,187.686
2005-11-24,187.849
2005-11-25,187.909
2005-11-28,186.243
2005-11-29,186.494
2005-11-30,187.234
2005-12-01,189.27
2005-12-02,189.84
2005-12-05,189.713
2005-12-06,190.214
2005-12-07,189.562
2005-12-08,190.343
2005-12-09,191.215
2005-12-12,191.952
2005-12-13,191.879
2005-12-14,192.4
2005-12-15,191.222
2005-12-16,191.408
2005-12-19,189.529
2005-12-20,189.15
2005-12-21,190.276
2005-12-22,191.492
2005-12-23,192.214
2005-12-26,192.214
2005-12-27,190.738
2005-12-28,191.868
2005-12-29,191.742
2005-12-30,190.834
2006-01-02,191.071
2006-01-03,194.55
2006-01-04,197.028
2006-01-05,197.3
2006-01-06,199.14
2006-01-09,200.204
2006-01-10,200.436
2006-01-11,201.202
2006-01-12,200.531
2006-01-13,200.744
2006-01-16,201.343
2006-01-17,199.836
2006-01-18,198.978
2006-01-19,201.64
2006-01-20,200.018
2006-01-23,201.013
2006-01-24,202.707
2006-01-25,203.402
2006-01-26,205.345
2006-01-27,206.538
2006-01-30,206.625
2006-01-31,207.475
2006-02-01,208.525
2006-02-02,206.862
2006-02-03,205.826
2006-02-06,206.612
2006-02-07,204.236
2006-02-08,204.354
2006-02-09,204.773
2006-02-10,204.094
2006-02-13,202.836
2006-02-14,204.094
2006-02-15,205.393
2006-02-16,206.346
2006-02-17,206.939
2006-02-20,207.633
2006-02-21,207.066
2006-02-22,208.199
2006-02-23,208.6
2006-02-24,209.391
2006-02-27,210.391
2006-02-28,208.799
2006-03-01,211.071
2006-03-02,211.364
2006-03-03,211.359
2006-03-06,210.492
2006-03-07,207.127
2006-03-08,206.285
2006-03-09,206.294
2006-03-10,207.422
2006-03-13,208.579
2006-03-14,210.818
2006-03-15,212.608
2006-03-16,213.616
2006-03-17,214.156
2006-03-20,214.438
2006-03-21,212.545
2006-03-22,214.253
2006-03-23,214.272
2006-03-24,215.842
2006-03-27,216.216
2006-03-28,215.924
2006-03-29,217.485
2006-03-30,218.74
2006-03-31,218.686
2006-04-03,218.689
2006-04-04,219.975
2006-04-05,221.05
2006-04-06,221.728
2006-04-07,219.367
2006-04-10,218.485
2006-04-11,216.524
2006-04-12,216.633
2006-04-13,217.296
2006-04-14,217.296
2006-04-17,218.493
2006-04-18,221.937
2006-04-19,224.873
2006-04-20,224.354
2006-04-21,224.852
2006-04-24,224.352
2006-04-25,224.621
2006-04-26,225.527
2006-04-27,224.61
2006-04-28,225.536
2006-05-01,225.576
2006-05-02,227.16
2006-05-03,227.221
2006-05-04,229.313
2006-05-05,231.732
2006-05-08,232.344
2006-05-09,232.966
2006-05-10,232.615
2006-05-11,230.356
2006-05-12,226.292
2006-05-15,221.672
2006-05-16,221.119
2006-05-17,217.448
2006-05-18,213.913
2006-05-19,213.61
2006-05-22,208.907
2006-05-23,211.146
2006-05-24,209.313
2006-05-25,212.494
2006-05-26,215.13
2006-05-29,216.324
2006-05-30,212.606
2006-05-31,214.225
2006-06-01,216.218
2006-06-02,218.268
2006-06-05,214.631
2006-06-06,210.776
2006-06-07,209.548
2006-06-08,205.939
2006-06-09,206.691
2006-06-12,202.471
2006-06-13,197.336
2006-06-14,198.38
2006-06-15,204.953
2006-06-16,203.95
2006-06-19,201.651
2006-06-20,201.215
2006-06-21,203.671
2006-06-22,203.573
2006-06-23,203.73
2006-06-26,205.182
2006-06-27,203.727
2006-06-28,203.102
2006-06-29,208.025
2006-06-30,211.709
2006-07-03,213.141
2006-07-04,213.707
2006-07-05,210.698
2006-07-06,211.707
2006-07-07,210.314
2006-07-10,209.343
2006-07-11,209.752
2006-07-12,207.794
2006-07-13,204.512
2006-07-14,202.296
2006-07-17,199.431
2006-07-18,199.284
2006-07-19,204.025
2006-07-20,201.921
2006-07-21,199.417
2006-07-24,202.446
2006-07-25,204.111
2006-07-26,204.137
2006-07-27,204.701
2006-07-28,206.91
2006-07-31,207.62
2006-08-01,205.914
2006-08-02,207.927
2006-08-03,208.089
2006-08-04,208.631
2006-08-07,207.517
2006-08-08,206.333
2006-08-09,205.578
2006-08-10,204.767
2006-08-11,204.071
2006-08-14,204.186
2006-08-15,207.165
2006-08-16,209.779
2006-08-17,210.525
2006-08-18,210.514
2006-08-21,210.492
2006-08-22,210.419
2006-08-23,209.206
2006-08-24,208.928
2006-08-25,209.031
2006-08-28,210.375
2006-08-29,211.69
2006-08-30,213.345
2006-08-31,213.525
2006-09-01,214.436
2006-09-04,215.364
2006-09-05,216.098
2006-09-06,212.94
2006-09-07,210.675
2006-09-08,210.594
2006-09-11,209.076
2006-09-12,212.173
2006-09-13,213.724
2006-09-14,214.078
2006-09-15,214.027
2006-09-18,214.565
2006-09-19,213.994
2006-09-20,215.175
2006-09-21,214.552
2006-09-22,213.184
2006-09-25,213.543
2006-09-26,214.445
2006-09-27,216.071
2006-09-28,216.26
2006-09-29,215.438
2006-10-02,215.044
2006-10-03,214.168
2006-10-04,216.085
2006-10-05,218.607
2006-10-06,217.738
2006-10-09,218.609
2006-10-10,219.094
2006-10-11,218.649
2006-10-12,221.326
2006-10-13,222.695
2006-10-16,224.462
2006-10-17,223.17
2006-10-18,223.393
2006-10-19,224.68
2006-10-20,224.312
2006-10-23,224.431
2006-10-24,224.605
2006-10-25,226.19
2006-10-26,228.136
2006-10-27,226.698
2006-10-30,226.881
2006-10-31,227.148
2006-11-01,225.401
2006-11-02,224.767
2006-11-03,225.128
2006-11-06,227.522
2006-11-07,229.075
2006-11-08,229.381
2006-11-09,228.745
2006-11-10,230.281
2006-11-13,230.308
2006-11-14,232.227
2006-11-15,233.459
2006-11-16,233.322
2006-11-17,232.64
2006-11-20,232.725
2006-11-21,233.989
2006-11-22,235.471
2006-11-23,235.61
2006-11-24,236.134
2006-11-27,232.385
2006-11-28,232.254
2006-11-29,235.391
2006-11-30,237.016
2006-12-01,236.472
2006-12-04,238.751
2006-12-05,239.495
2006-12-06,239.671
2006-12-07,239.216
2006-12-08,239.46
2006-12-11,239.446
2006-12-12,238.802
2006-12-13,239.151
2006-12-14,240.287
2006-12-15,239.779
2006-12-18,238.116
2006-12-19,238.581
2006-12-20,239.951
2006-12-21,239.377
2006-12-22,239.215
2006-12-25,239.215
2006-12-26,239.922
2006-12-27,242.025
2006-12-28,242.233
2006-12-29,241.6
2007-01-01,241.6
2007-01-02,243.167
2007-01-03,242.091
2007-01-04,240.516
2007-01-05,237.75
2007-01-08,238.056
2007-01-09,238.309
2007-01-10,237.561
2007-01-11,239.736
2007-01-12,241.997
2007-01-15,243.355
2007-01-16,242.764
2007-01-17,242.542
2007-01-18,241.106
2007-01-19,242.446
2007-01-22,241.926
2007-01-23,243.754
2007-01-24,245.166
2007-01-25,243.537
2007-01-26,242.982
2007-01-29,244.112
2007-01-30,245.383
2007-01-31,245.956
2007-02-01,248.343
2007-02-02,249.022
2007-02-05,248.841
2007-02-06,249.917
2007-02-07,251.518
2007-02-08,251.008
2007-02-09,249.832
2007-02-12,248.937
2007-02-13,250.567
2007-02-14,252.738
2007-02-15,253.649
2007-02-16,253.841
2007-02-19,254.626
2007-02-20,255.772
2007-02-21,255.872
2007-02-22,256.59
2007-02-23,256.797
2007-02-26,256.921
2007-02-27,248.066
2007-02-28,246.439
2007-03-01,244.84
2007-03-02,242.429
2007-03-05,236.074
2007-03-06,241.151
2007-03-07,242.671
2007-03-08,245.023
2007-03-09,245.61
2007-03-12,246.807
2007-03-13,242.975
2007-03-14,241.389
2007-03-15,244.843
2007-03-16,244.833
2007-03-19,247.503
2007-03-20,249.101
2007-03-21,252.356
2007-03-22,254.165
2007-03-23,254.274
2007-03-26,254.705
2007-03-27,253.743
2007-03-28,252.627
2007-03-29,253.66
2007-03-30,254.326
2007-04-02,255.705
2007-04-03,258.122
2007-04-04,258.889
2007-04-05,260.177
2007-04-06,260.177
2007-04-09,259.577
2007-04-10,261.81
2007-04-11,260.944
2007-04-12,262.024
2007-04-13,263.695
2007-04-16,266.747
2007-04-17,266.602
2007-04-18,265.65
2007-04-19,263.868
2007-04-20,266.314
2007-04-23,266.502
2007-04-24,265.298
2007-04-25,267.429
2007-04-26,267.395
2007-04-27,267.343
2007-04-30,265.095
2007-05-01,264.817
2007-05-02,267.75
2007-05-03,268.014
2007-05-04,269.542
2007-05-07,270.055
2007-05-08,268.554
2007-05-09,269.431
2007-05-10,266.761
2007-05-11,268.198
2007-05-14,267.24
2007-05-15,266.901
2007-05-16,267.579
2007-05-17,266.882
2007-05-18,268.642
2007-05-21,270.571
2007-05-22,271.748
2007-05-23,272.543
2007-05-24,268.967
2007-05-25,269.815
2007-05-28,270.177
2007-05-29,271.713
2007-05-30,271.771
2007-05-31,274.337
2007-06-01,276.124
2007-06-04,277.484
2007-06-05,276.34
2007-06-06,273.27
2007-06-07,268.54
2007-06-08,268.747
2007-06-11,269.073
2007-06-12,266.504
2007-06-13,267.965
2007-06-14,270.293
2007-06-15,273.62
2007-06-18,273.42
2007-06-19,274.033
2007-06-20,272.517
2007-06-21,272.17
2007-06-22,271.44
2007-06-25,269.595
2007-06-26,268.537
2007-06-27,269.352
2007-06-28,271.421
2007-06-29,271.607
2007-07-02,274.715
2007-07-03,276.084
2007-07-04,276.898
2007-07-05,276.961
2007-07-06,278.081
2007-07-09,279.02
2007-07-10,276.392
2007-07-11,276.728
2007-07-12,280.095
2007-07-13,280.976
2007-07-16,279.634
2007-07-17,279.786
2007-07-18,278.821
2007-07-19,280.917
2007-07-20,278.399
2007-07-23,277.699
2007-07-24,272.872
2007-07-25,270.227
2007-07-26,263.787
2007-07-27,258.955
2007-07-30,260.404
2007-07-31,260.96
2007-08-01,258.12
2007-08-02,259.385
2007-08-03,254.844
2007-08-06,254.057
2007-08-07,255.205
2007-08-08,260.373
2007-08-09,256.05
2007-08-10,252.733
2007-08-13,252.757
2007-08-14,248.507
2007-08-15,243.634
2007-08-16,239.916
2007-08-17,243.889
2007-08-20,246.356
2007-08-21,246.642
2007-08-22,251.0
2007-08-23,251.616
2007-08-24,253.767
2007-08-27,253.537
2007-08-28,248.015
2007-08-29,251.011
2007-08-30,251.565
2007-08-31,255.21
2007-09-03,255.743
2007-09-04,257.948
2007-09-05,255.541
2007-09-06,256.401
2007-09-07,253.108
2007-09-10,250.602
2007-09-11,254.779
2007-09-12,254.881
2007-09-13,254.93
2007-09-14,254.347
2007-09-17,251.632
2007-09-18,256.656
2007-09-19,261.43
2007-09-20,260.867
2007-09-21,262.174
2007-09-24,261.211
2007-09-25,259.838
2007-09-26,261.202
2007-09-27,262.804
2007-09-28,261.837
2007-10-01,265.692
2007-10-02,267.139
2007-10-03,266.564
2007-10-04,267.369
2007-10-05,271.139
2007-10-08,270.238
2007-10-09,271.436
2007-10-10,272.637
2007-10-11,272.387
2007-10-12,273.003
2007-10-15,271.61
2007-10-16,268.592
2007-10-17,270.253
2007-10-18,270.224
2007-10-19,265.581
2007-10-22,263.676
2007-10-23,268.227
2007-10-24,266.573
2007-10-25,267.257
2007-10-26,270.59
2007-10-29,272.344
2007-10-30,270.911
2007-10-31,275.275
2007-11-01,269.474
2007-11-02,269.539
2007-11-05,266.668
2007-11-06,270.127
2007-11-07,266.544
2007-11-08,265.345
2007-11-09,261.465
2007-11-12,256.279
2007-11-13,260.395
2007-11-14,261.458
2007-11-15,256.676
2007-11-16,254.848
2007-11-19,248.797
2007-11-20,249.279
2007-11-21,243.944
2007-11-22,243.967
2007-11-23,247.644
2007-11-26,245.331
2007-11-27,245.498
2007-11-28,251.154
2007-11-29,251.298
2007-11-30,252.837
2007-12-03,251.175
2007-12-04,248.373
2007-12-05,250.88
2007-12-06,254.7
2007-12-07,255.962
2007-12-10,257.763
2007-12-11,253.262
2007-12-12,253.755
2007-12-13,250.84
2007-12-14,247.077
2007-12-17,241.273
2007-12-18,243.069
2007-12-19,243.195
2007-12-20,244.896
2007-12-21,249.276
2007-12-24,251.34
2007-12-25,251.34
2007-12-26,252.128
2007-12-27,249.702
2007-12-28,250.582
2007-12-31,249.724
2008-01-01,249.724
2008-01-02,247.858
2008-01-03,245.624
2008-01-04,239.685
2008-01-07,237.417
2008-01-08,234.709
2008-01-09,232.93
2008-01-10,233.339
2008-01-11,230.485
2008-01-14,232.956
2008-01-15,227.529
2008-01-16,224.464
2008-01-17,221.153
2008-01-18,218.776
2008-01-21,213.42
2008-01-22,214.27
2008-01-23,216.894
2008-01-24,221.654
2008-01-25,222.614
2008-01-28,224.905
2008-01-29,227.597
2008-01-30,225.919
2008-01-31,228.995
2008-02-01,234.654
2008-02-04,234.73
2008-02-05,227.404
2008-02-06,225.278
2008-02-07,224.991
2008-02-08,225.316
2008-02-11,225.212
2008-02-12,228.525
2008-02-13,231.169
2008-02-14,230.026
2008-02-15,228.645
2008-02-18,229.283
2008-02-19,230.625
2008-02-20,230.875
2008-02-21,230.319
2008-02-22,230.25
2008-02-25,234.467
2008-02-26,237.089
2008-02-27,238.226
2008-02-28,235.77
2008-02-29,230.81
2008-03-03,229.121
2008-03-04,227.726
2008-03-05,229.488
2008-03-06,225.657
2008-03-07,223.119
2008-03-10,218.061
2008-03-11,223.511
2008-03-12,224.692
2008-03-13,225.862
2008-03-14,222.621
2008-03-17,216.918
2008-03-18,223.614
2008-03-19,218.769
2008-03-20,219.35
2008-03-21,219.35
2008-03-24,223.228
2008-03-25,227.955
2008-03-26,228.296
2008-03-27,228.364
2008-03-28,226.517
2008-03-31,228.274
2008-04-01,232.968
2008-04-02,234.458
2008-04-03,234.762
2008-04-04,235.737
2008-04-07,236.427
2008-04-08,235.049
2008-04-09,232.688
2008-04-10,233.487
2008-04-11,229.859
2008-04-14,228.724
2008-04-15,230.248
2008-04-16,236.38
2008-04-17,235.594
2008-04-18,238.194
2008-04-21,238.396
2008-04-22,236.094
2008-04-23,236.198
2008-04-24,236.406
2008-04-25,238.671
2008-04-28,239.952
2008-04-29,237.916
2008-04-30,238.482
2008-05-01,240.108
2008-05-02,241.352
2008-05-05,241.789
2008-05-06,243.536
2008-05-07,241.287
2008-05-08,242.387
2008-05-09,241.685
2008-05-12,244.597
2008-05-13,245.007
2008-05-14,245.076
2008-05-15,247.31
2008-05-16,248.436
2008-05-19,248.773
2008-05-20,247.544
2008-05-21,245.861
2008-05-22,246.469
2008-05-23,244.238
2008-05-26,243.734
2008-05-27,244.303
2008-05-28,245.605
2008-05-29,246.548
2008-05-30,247.39
2008-06-02,245.475
2008-06-03,245.195
2008-06-04,245.125
2008-06-05,248.781
2008-06-06,244.632
2008-06-09,242.695
2008-06-10,239.559
2008-06-11,236.151
2008-06-12,235.831
2008-06-13,238.618
2008-06-16,240.736
2008-06-17,240.843
2008-06-18,238.385
2008-06-19,238.853
2008-06-20,235.933
2008-06-23,233.6
2008-06-24,231.141
2008-06-25,233.289
2008-06-26,229.096
2008-06-27,228.298
2008-06-30,226.956
2008-07-01,225.455
2008-07-02,220.819
2008-07-03,218.122
2008-07-04,217.726
2008-07-07,216.331
2008-07-08,218.385
2008-07-09,216.838
2008-07-10,217.049
2008-07-11,216.354
2008-07-14,214.839
2008-07-15,212.992
2008-07-16,216.831
2008-07-17,220.584
2008-07-18,220.901
2008-07-21,223.031
2008-07-22,225.187
2008-07-23,226.242
2008-07-24,220.898
2008-07-25,221.337
2008-07-28,218.805
2008-07-29,221.364
2008-07-30,224.039
2008-07-31,223.352
2008-08-01,222.697
2008-08-04,219.827
2008-08-05,222.873
2008-08-06,224.536
2008-08-07,221.867
2008-08-08,224.116
2008-08-11,226.858
2008-08-12,224.652
2008-08-13,223.413
2008-08-14,225.299
2008-08-15,224.938
2008-08-18,222.873
2008-08-19,219.287
2008-08-20,220.086
2008-08-21,220.489
2008-08-22,222.987
2008-08-25,219.814
2008-08-26,219.666
2008-08-27,221.729
2008-08-28,225.08
2008-08-29,224.448
2008-09-01,223.478
2008-09-02,222.675
2008-09-03,221.319
2008-09-04,215.225
2008-09-05,213.531
2008-09-08,217.076
2008-09-09,210.108
2008-09-10,210.895
2008-09-11,209.971
2008-09-12,213.026
2008-09-15,205.063
2008-09-16,205.593
2008-09-17,199.118
2008-09-18,206.712
2008-09-19,216.594
2008-09-22,210.699
2008-09-23,207.463
2008-09-24,205.266
2008-09-25,206.7
2008-09-26,204.534
2008-09-29,190.671
2008-09-30,193.774
2008-10-01,192.509
2008-10-02,183.864
2008-10-03,180.627
2008-10-06,169.701
2008-10-07,162.798
2008-10-08,157.647
2008-10-09,149.354
2008-10-10,147.501
2008-10-13,160.361
2008-10-14,160.321
2008-10-15,147.415
2008-10-16,149.022
2008-10-17,148.814
2008-10-20,153.412
2008-10-21,150.133
2008-10-22,141.331
2008-10-23,137.579
2008-10-24,131.582
2008-10-27,125.319
2008-10-28,132.322
2008-10-29,137.617
2008-10-30,143.087
2008-10-31,147.092
2008-11-03,148.724
2008-11-04,153.544
2008-11-05,147.85
2008-11-06,140.694
2008-11-07,142.692
2008-11-10,141.114
2008-11-11,136.383
2008-11-12,129.486
2008-11-13,135.699
2008-11-14,130.42
2008-11-17,128.121
2008-11-18,127.064
2008-11-19,119.194
2008-11-20,111.378
2008-11-21,115.135
2008-11-24,123.371
2008-11-25,125.2
2008-11-26,129.832
2008-11-27,131.012
2008-11-28,131.957
2008-12-01,119.958
2008-12-02,124.343
2008-12-03,126.302
2008-12-04,123.447
2008-12-05,125.969
2008-12-08,132.172
2008-12-09,130.034
2008-12-10,133.162
2008-12-11,129.463
2008-12-12,131.412
2008-12-15,129.894
2008-12-16,135.592
2008-12-17,137.763
2008-12-18,136.441
2008-12-19,135.83
2008-12-22,132.921
2008-12-23,132.046
2008-12-24,132.672
2008-12-25,132.672
2008-12-26,133.917
2008-12-29,133.397
2008-12-30,136.987
2008-12-31,139.607
2009-01-01,139.607
2009-01-02,143.262
2009-01-05,143.788
2009-01-06,146.298
2009-01-07,143.332
2009-01-08,144.012
2009-01-09,140.364
2009-01-12,136.354
2009-01-13,135.921
2009-01-14,130.817
2009-01-15,131.621
2009-01-16,133.797
2009-01-19,132.887
2009-01-20,125.334
2009-01-21,129.263
2009-01-22,127.004
2009-01-23,126.851
2009-01-26,129.066
2009-01-27,130.411
2009-01-28,135.161
2009-01-29,130.808
2009-01-30,128.378
2009-02-02,127.829
2009-02-03,129.293
2009-02-04,129.529
2009-02-05,130.924
2009-02-06,135.115
2009-02-09,136.097
2009-02-10,130.821
2009-02-11,130.553
2009-02-12,130.359
2009-02-13,130.606
2009-02-16,129.833
2009-02-17,124.461
2009-02-18,122.836
2009-02-19,121.705
2009-02-20,119.557
2009-02-23,116.112
2009-02-24,119.02
2009-02-25,117.605
2009-02-26,116.926
2009-02-27,115.659
2009-03-02,109.492
2009-03-03,107.891
2009-03-04,111.126
2009-03-05,106.289
2009-03-06,105.822
2009-03-09,103.927
2009-03-10,110.158
2009-03-11,110.744
2009-03-12,115.021
2009-03-13,116.549
2009-03-16,116.413
2009-03-17,119.32
2009-03-18,122.309
2009-03-19,123.94
2009-03-20,121.021
2009-03-23,128.422
2009-03-24,126.026
2009-03-25,127.858
2009-03-26,131.724
2009-03-27,128.285
2009-03-30,123.764
2009-03-31,126.22
2009-04-01,128.199
2009-04-02,134.743
2009-04-03,136.764
2009-04-06,135.391
2009-04-07,131.516
2009-04-08,133.112
2009-04-09,139.588
2009-04-10,139.588
2009-04-13,140.248
2009-04-14,138.777
2009-04-15,140.327
2009-04-16,143.411
2009-04-17,144.837
2009-04-20,137.368
2009-04-21,140.647
2009-04-22,141.783
2009-04-23,142.177
2009-04-24,146.232
2009-04-27,144.026
2009-04-28,143.576
2009-04-29,148.873
2009-04-30,149.555
2009-05-01,150.015
2009-05-04,156.004
2009-05-05,156.386
2009-05-06,157.762
2009-05-07,155.696
2009-05-08,160.244
2009-05-11,157.415
2009-05-12,156.324
2009-05-13,149.666
2009-05-14,151.534
2009-05-15,151.331
2009-05-18,155.744
2009-05-19,157.741
2009-05-20,158.372
2009-05-21,155.769
2009-05-22,156.031
2009-05-25,156.195
2009-05-26,160.122
2009-05-27,158.77
2009-05-28,159.209
2009-05-29,161.904
2009-06-01,167.618
2009-06-02,169.317
2009-06-03,166.663
2009-06-04,168.149
2009-06-05,167.67
2009-06-08,165.554
2009-06-09,167.456
2009-06-10,167.955
2009-06-11,169.642
2009-06-12,168.921
2009-06-15,163.963
2009-06-16,162.014
2009-06-17,160.141
2009-06-18,160.944
2009-06-19,162.114
2009-06-22,155.97
2009-06-23,155.445
2009-06-24,158.427
2009-06-25,160.732
2009-06-26,162.603
2009-06-29,163.427
2009-06-30,162.548
2009-07-01,165.005
2009-07-02,160.04
2009-07-03,159.753
2009-07-06,157.672
2009-07-07,155.685
2009-07-08,153.33
2009-07-09,154.278
2009-07-10,153.782
2009-07-13,156.643
2009-07-14,158.885
2009-07-15,164.614
2009-07-16,166.231
2009-07-17,165.89
2009-07-20,168.975
2009-07-21,169.298
2009-07-22,169.996
2009-07-23,174.365
2009-07-24,174.986
2009-07-27,175.941
2009-07-28,175.176
2009-07-29,174.096
2009-07-30,177.225
2009-07-31,178.484
2009-08-03,182.957
2009-08-04,184.088
2009-08-05,183.91
2009-08-06,182.951
2009-08-07,185.373
2009-08-10,185.076
2009-08-11,182.305
2009-08-12,184.761
2009-08-13,187.268
2009-08-14,185.349
2009-08-17,179.227
2009-08-18,181.894
2009-08-19,182.864
2009-08-20,185.604
2009-08-21,189.366
2009-08-24,190.445
2009-08-25,191.295
2009-08-26,190.456
2009-08-27,190.24
2009-08-28,191.931
2009-08-31,189.553
2009-09-01,185.295
2009-09-02,183.526
2009-09-03,186.114
2009-09-04,188.991
2009-09-07,190.73
2009-09-08,193.717
2009-09-09,196.385
2009-09-10,198.449
2009-09-11,199.248
2009-09-14,199.909
2009-09-15,201.632
2009-09-16,206.065
2009-09-17,206.157
2009-09-18,205.726
2009-09-21,204.145
2009-09-22,206.746
2009-09-23,205.159
2009-09-24,200.623
2009-09-25,199.363
2009-09-28,202.629
2009-09-29,202.745
2009-09-30,202.53
2009-10-01,197.1
2009-10-02,194.545
2009-10-05,197.944
2009-10-06,202.39
2009-10-07,202.575
2009-10-08,205.926
2009-10-09,207.173
2009-10-12,207.966
2009-10-13,207.246
2009-10-14,211.591
2009-10-15,212.053
2009-10-16,209.804
2009-10-19,212.069
2009-10-20,210.349
2009-10-21,208.992
2009-10-22,209.761
2009-10-23,207.334
2009-10-26,204.187
2009-10-27,201.294
2009-10-28,194.217
2009-10-29,199.108
2009-10-30,194.513
2009-11-02,194.316
2009-11-03,195.0
2009-11-04,196.538
2009-11-05,200.446
2009-11-06,200.686
2009-11-09,205.503
2009-11-10,204.46
2009-11-11,206.135
2009-11-12,203.523
2009-11-13,205.176
2009-11-16,209.835
2009-11-17,208.577
2009-11-18,208.665
2009-11-19,203.839
2009-11-20,202.659
2009-11-23,206.044
2009-11-24,204.862
2009-11-25,205.878
2009-11-26,203.28
2009-11-27,201.023
2009-11-30,200.732
2009-12-01,205.173
2009-12-02,206.961
2009-12-03,205.483
2009-12-04,207.2
2009-12-07,206.731
2009-12-08,204.191
2009-12-09,203.553
2009-12-10,204.01
2009-12-11,204.857
2009-12-14,207.332
2009-12-15,206.726
2009-12-16,208.254
2009-12-17,205.259
2009-12-18,205.922
2009-12-21,208.146
2009-12-22,209.225
2009-12-23,211.327
2009-12-24,212.222
2009-12-25,212.222
2009-12-28,212.569
2009-12-29,213.086
2009-12-30,212.592
2009-12-31,211.612
2010-01-01,211.612
2010-01-04,216.361
2010-01-05,217.168
2010-01-06,218.097
2010-01-07,219.024
2010-01-08,220.148
2010-01-11,221.389
2010-01-12,218.28
2010-01-13,219.962
2010-01-14,220.906
2010-01-15,218.576
2010-01-18,218.879
2010-01-19,220.5
2010-01-20,217.313
2010-01-21,213.768
2010-01-22,210.268
2010-01-25,210.674
2010-01-26,209.156
2010-01-27,209.303
2010-01-28,207.294
2010-01-29,205.422
2010-02-01,207.697
2010-02-02,210.711
2010-02-03,209.593
2010-02-04,202.528
2010-02-05,200.938
2010-02-08,199.374
2010-02-09,201.526
2010-02-10,202.021
2010-02-11,204.632
2010-02-12,205.486
2010-02-15,205.416
2010-02-16,208.822
2010-02-17,210.564
2010-02-18,211.627
2010-02-19,211.549
2010-02-22,212.278
2010-02-23,209.64
2010-02-24,210.64
2010-02-25,209.201
2010-02-26,210.341
2010-03-01,213.335
2010-03-02,215.736
2010-03-03,217.066
2010-03-04,217.385
2010-03-05,221.048
2010-03-08,221.612
2010-03-09,221.706
2010-03-10,223.785
2010-03-11,224.332
2010-03-12,225.343
2010-03-15,224.093
2010-03-16,226.47
2010-03-17,228.478
2010-03-18,227.19
2010-03-19,224.953
2010-03-22,226.555
2010-03-23,228.711
2010-03-24,226.612
2010-03-25,226.231
2010-03-26,226.333
2010-03-29,227.898
2010-03-30,227.991
2010-03-31,227.485
2010-04-01,230.215
2010-04-02,230.215
2010-04-05,233.022
2010-04-06,234.373
2010-04-07,233.715
2010-04-08,233.334
2010-04-09,235.655
2010-04-12,236.688
2010-04-13,236.237
2010-04-14,240.318
2010-04-15,240.777
2010-04-16,237.417
2010-04-19,235.511
2010-04-20,239.053
2010-04-21,239.902
2010-04-22,240.714
2010-04-23,243.405
2010-04-26,243.566
2010-04-27,237.781
2010-04-28,235.96
2010-04-29,240.205
2010-04-30,236.639
2010-05-03,239.004
2010-05-04,231.418
2010-05-05,227.23
2010-05-06,220.295
2010-05-07,212.749
2010-05-10,225.534
2010-05-11,225.455
2010-05-12,230.894
2010-05-13,229.409
2010-05-14,223.47
2010-05-17,221.726
2010-05-18,219.597
2010-05-19,215.001
2010-05-20,205.746
2010-05-21,209.047
2010-05-24,207.298
2010-05-25,204.135
2010-05-26,206.617
2010-05-27,214.488
2010-05-28,213.158
2010-05-31,213.271
2010-06-01,209.039
2010-06-02,212.558
2010-06-03,215.145
2010-06-04,206.883
2010-06-07,202.127
2010-06-08,201.765
2010-06-09,203.696
2010-06-10,209.627
2010-06-11,211.659
2010-06-14,214.28
2010-06-15,218.396
2010-06-16,217.867
2010-06-17,217.682
2010-06-18,218.515
2010-06-21,218.109
2010-06-22,214.372
2010-06-23,213.017
2010-06-24,209.933
2010-06-25,211.707
2010-06-28,211.791
2010-06-29,203.637
2010-06-30,202.155
2010-07-01,200.51
2010-07-02,200.309
2010-07-05,199.897
2010-07-06,200.938
2010-07-07,205.902
2010-07-08,208.811
2010-07-09,210.922
2010-07-12,209.738
2010-07-13,214.873
2010-07-14,214.893
2010-07-15,214.431
2010-07-16,208.84
2010-07-19,208.645
2010-07-20,210.576
2010-07-21,209.484
2010-07-22,215.209
2010-07-23,218.359
2010-07-26,222.364
2010-07-27,221.659
2010-07-28,219.399
2010-07-29,219.7
2010-07-30,219.538
2010-08-02,224.375
2010-08-03,223.477
2010-08-04,224.751
2010-08-05,223.821
2010-08-06,223.378
2010-08-09,225.469
2010-08-10,221.323
2010-08-11,213.837
2010-08-12,212.277
2010-08-13,211.392
2010-08-16,212.456
2010-08-17,216.055
2010-08-18,216.381
2010-08-19,212.961
2010-08-20,211.146
2010-08-23,209.989
2010-08-24,206.868
2010-08-25,207.46
2010-08-26,207.754
2010-08-27,211.319
2010-08-30,208.912
2010-08-31,208.861
2010-09-01,215.808
2010-09-02,218.108
2010-09-03,221.097
2010-09-06,221.738
2010-09-07,218.185
2010-09-08,219.819
2010-09-09,220.792
2010-09-10,221.399
2010-09-13,225.772
2010-09-14,226.079
2010-09-15,226.883
2010-09-16,226.086
2010-09-17,226.612
