Date,CANADA LARGE CAP Large Cap
2005-11-11,663.812
2005-11-14,661.737
2005-11-15,658.547
2005-11-16,666.525
2005-11-17,668.987
2005-11-18,664.896
2005-11-21,676.201
2005-11-22,685.577
2005-11-23,689.777
2005-11-24,702.011
2005-11-25,699.132
2005-11-28,694.841
2005-11-29,693.228
2005-11-30,685.998
2005-12-01,695.361
2005-12-02,701.429
2005-12-05,704.685
2005-12-06,710.731
2005-12-07,711.242
2005-12-08,713.977
2005-12-09,711.099
2005-12-12,713.884
2005-12-13,717.015
2005-12-14,715.438
2005-12-15,709.155
2005-12-16,713.247
2005-12-19,711.742
2005-12-20,707.871
2005-12-21,711.693
2005-12-22,713.079
2005-12-23,713.061
2005-12-26,713.061
2005-12-27,709.262
2005-12-28,716.369
2005-12-29,716.395
2005-12-30,713.005
2006-01-02,713.005
2006-01-03,732.833
2006-01-04,739.102
2006-01-05,731.669
2006-01-06,735.839
2006-01-09,727.623
2006-01-10,732.339
2006-01-11,735.111
2006-01-12,732.207
2006-01-13,735.11
2006-01-16,743.84
2006-01-17,738.017
2006-01-18,725.558
2006-01-19,733.969
2006-01-20,740.216
2006-01-23,750.505
2006-01-24,743.799
2006-01-25,746.15
2006-01-26,751.43
2006-01-27,759.504
2006-01-30,767.598
2006-01-31,769.252
2006-02-01,770.649
2006-02-02,767.589
2006-02-03,766.48
2006-02-06,777.304
2006-02-07,758.713
2006-02-08,750.386
2006-02-09,752.623
2006-02-10,746.201
2006-02-13,740.719
2006-02-14,746.57
2006-02-15,743.56
2006-02-16,747.577
2006-02-17,755.861
2006-02-20,763.659
2006-02-21,761.887
2006-02-22,758.218
2006-02-23,752.661
2006-02-24,756.659
2006-02-27,758.05
2006-02-28,758.719
2006-03-01,765.562
2006-03-02,775.869
2006-03-03,778.818
2006-03-06,770.867
2006-03-07,762.033
2006-03-08,752.603
2006-03-09,751.774
2006-03-10,754.046
2006-03-13,758.074
2006-03-14,766.722
2006-03-15,772.732
2006-03-16,775.759
2006-03-17,764.435
2006-03-20,757.705
2006-03-21,760.258
2006-03-22,760.481
2006-03-23,761.425
2006-03-24,768.708
2006-03-27,761.72
2006-03-28,761.825
2006-03-29,768.08
2006-03-30,776.249
2006-03-31,765.189
2006-04-03,768.031
2006-04-04,769.866
2006-04-05,779.533
2006-04-06,786.47
2006-04-07,786.153
2006-04-10,788.19
2006-04-11,782.457
2006-04-12,776.863
2006-04-13,779.606
2006-04-14,779.606
2006-04-17,788.256
2006-04-18,797.837
2006-04-19,803.132
2006-04-20,789.75
2006-04-21,799.798
2006-04-24,790.981
2006-04-25,796.169
2006-04-26,798.049
2006-04-27,795.198
2006-04-28,794.14
2006-05-01,799.072
2006-05-02,806.756
2006-05-03,800.333
2006-05-04,794.685
2006-05-05,804.858
2006-05-08,801.643
2006-05-09,809.178
2006-05-10,807.908
2006-05-11,796.888
2006-05-12,789.337
2006-05-15,775.551
2006-05-16,778.058
2006-05-17,767.099
2006-05-18,749.433
2006-05-19,749.702
2006-05-22,754.051
2006-05-23,750.598
2006-05-24,741.021
2006-05-25,768.916
2006-05-26,772.201
2006-05-29,780.943
2006-05-30,777.038
2006-05-31,775.485
2006-06-01,784.667
2006-06-02,791.27
2006-06-05,773.94
2006-06-06,765.119
2006-06-07,755.071
2006-06-08,745.477
2006-06-09,754.888
2006-06-12,749.515
2006-06-13,726.596
2006-06-14,728.693
2006-06-15,737.756
2006-06-16,734.442
2006-06-19,722.031
2006-06-20,725.921
2006-06-21,737.926
2006-06-22,731.713
2006-06-23,732.885
2006-06-26,743.502
2006-06-27,739.917
2006-06-28,742.186
2006-06-29,760.968
2006-06-30,766.761
2006-07-03,767.175
2006-07-04,780.143
2006-07-05,767.572
2006-07-06,768.269
2006-07-07,771.322
2006-07-10,766.423
2006-07-11,771.245
2006-07-12,764.642
2006-07-13,756.737
2006-07-14,761.327
2006-07-17,747.144
2006-07-18,747.508
2006-07-19,758.605
2006-07-20,748.822
2006-07-21,745.101
2006-07-24,754.541
2006-07-25,762.243
2006-07-26,771.161
2006-07-27,767.708
2006-07-28,772.443
2006-07-31,769.232
2006-08-01,770.943
2006-08-02,781.7
2006-08-03,780.418
2006-08-04,777.934
2006-08-07,783.666
2006-08-08,789.852
2006-08-09,791.686
2006-08-10,785.336
2006-08-11,788.055
2006-08-14,778.628
2006-08-15,787.781
2006-08-16,795.618
2006-08-17,800.44
2006-08-18,794.74
2006-08-21,806.636
2006-08-22,814.075
2006-08-23,820.717
2006-08-24,812.827
2006-08-25,811.844
2006-08-28,815.201
2006-08-29,804.691
2006-08-30,805.838
2006-08-31,803.934
2006-09-01,811.259
2006-09-04,810.819
2006-09-05,808.834
2006-09-06,798.136
2006-09-07,787.782
2006-09-08,779.191
2006-09-11,767.968
2006-09-12,773.793
2006-09-13,777.383
2006-09-14,772.522
2006-09-15,771.697
2006-09-18,781.754
2006-09-19,777.166
2006-09-20,770.712
2006-09-21,774.88
2006-09-22,774.753
2006-09-25,780.29
2006-09-26,782.478
2006-09-27,791.339
2006-09-28,798.912
2006-09-29,792.158
2006-10-02,796.284
2006-10-03,777.348
2006-10-04,780.434
2006-10-05,785.202
2006-10-06,781.048
2006-10-09,784.493
2006-10-10,780.763
2006-10-11,763.738
2006-10-12,770.369
2006-10-13,780.299
2006-10-16,790.648
2006-10-17,785.95
2006-10-18,784.828
2006-10-19,792.151
2006-10-20,798.011
2006-10-23,805.314
2006-10-24,808.666
2006-10-25,820.933
2006-10-26,818.302
2006-10-27,819.766
2006-10-30,818.02
2006-10-31,825.336
2006-11-01,813.159
2006-11-02,820.794
2006-11-03,829.751
2006-11-06,834.418
2006-11-07,834.535
2006-11-08,840.542
2006-11-09,840.881
2006-11-10,837.148
2006-11-13,833.514
2006-11-14,832.927
2006-11-15,839.446
2006-11-16,835.688
2006-11-17,832.809
2006-11-20,831.714
2006-11-21,842.105
2006-11-22,843.224
2006-11-23,849.763
2006-11-24,853.477
2006-11-27,849.943
2006-11-28,847.981
2006-11-29,851.011
2006-11-30,850.847
2006-12-01,849.987
2006-12-04,855.185
2006-12-05,861.293
2006-12-06,857.684
2006-12-07,856.296
2006-12-08,856.581
2006-12-11,854.992
2006-12-12,851.296
2006-12-13,852.741
2006-12-14,858.538
2006-12-15,845.45
2006-12-18,840.915
2006-12-19,841.188
2006-12-20,848.307
2006-12-21,840.567
2006-12-22,836.061
2006-12-25,836.061
2006-12-26,834.223
2006-12-27,843.617
2006-12-28,849.313
2006-12-29,845.643
2007-01-01,845.643
2007-01-02,845.874
2007-01-03,829.708
2007-01-04,817.952
2007-01-05,812.066
2007-01-08,816.251
2007-01-09,807.267
2007-01-10,805.419
2007-01-11,807.685
2007-01-12,822.494
2007-01-15,829.597
2007-01-16,823.309
2007-01-17,822.698
2007-01-18,815.4
2007-01-19,823.432
2007-01-22,821.615
2007-01-23,830.843
2007-01-24,836.833
2007-01-25,834.34
2007-01-26,835.111
2007-01-29,831.59
2007-01-30,837.412
2007-01-31,839.128
2007-02-01,850.557
2007-02-02,842.261
2007-02-05,846.774
2007-02-06,847.609
2007-02-07,844.197
2007-02-08,846.765
2007-02-09,846.451
2007-02-12,844.615
2007-02-13,859.451
2007-02-14,861.309
2007-02-15,867.917
2007-02-16,869.319
2007-02-19,866.701
2007-02-20,867.84
2007-02-21,871.739
2007-02-22,869.13
2007-02-23,871.656
2007-02-26,876.08
2007-02-27,850.249
2007-02-28,843.31
2007-03-01,839.262
2007-03-02,829.888
2007-03-05,819.664
2007-03-06,831.514
2007-03-07,836.862
2007-03-08,839.924
2007-03-09,846.536
2007-03-12,850.072
2007-03-13,833.666
2007-03-14,829.437
2007-03-15,832.126
2007-03-16,829.712
2007-03-19,841.756
2007-03-20,847.358
2007-03-21,864.151
2007-03-22,860.378
2007-03-23,865.936
2007-03-26,870.644
2007-03-27,867.153
2007-03-28,867.382
2007-03-29,869.417
2007-03-30,865.37
2007-04-02,871.362
2007-04-03,876.671
2007-04-04,880.29
2007-04-05,883.927
2007-04-06,883.927
2007-04-09,886.644
2007-04-10,886.306
2007-04-11,887.247
2007-04-12,899.654
2007-04-13,902.852
2007-04-16,911.263
2007-04-17,911.525
2007-04-18,917.925
2007-04-19,909.068
2007-04-20,917.48
2007-04-23,914.564
2007-04-24,914.109
2007-04-25,925.033
2007-04-26,916.646
2007-04-27,923.458
2007-04-30,915.833
2007-05-01,910.685
2007-05-02,924.302
2007-05-03,932.523
2007-05-04,937.811
2007-05-07,950.597
2007-05-08,953.067
2007-05-09,949.885
2007-05-10,945.873
2007-05-11,952.899
2007-05-14,952.965
2007-05-15,964.765
2007-05-16,969.072
2007-05-17,979.154
2007-05-18,984.725
2007-05-21,989.993
2007-05-22,987.245
2007-05-23,993.977
2007-05-24,981.508
2007-05-25,989.576
2007-05-28,992.103
2007-05-29,992.24
2007-05-30,1000.323
2007-05-31,1000.0
2007-06-01,1009.414
2007-06-04,1015.249
2007-06-05,1011.222
2007-06-06,997.148
2007-06-07,978.499
2007-06-08,988.165
2007-06-11,989.338
2007-06-12,980.397
2007-06-13,989.89
2007-06-14,997.941
2007-06-15,1012.268
2007-06-18,1005.743
2007-06-19,1009.93
2007-06-20,997.512
2007-06-21,1001.821
2007-06-22,996.403
2007-06-25,982.575
2007-06-26,971.879
2007-06-27,975.939
2007-06-28,981.597
2007-06-29,997.724
2007-07-02,1007.479
2007-07-03,1008.756
2007-07-04,1011.481
2007-07-05,1011.212
2007-07-06,1022.357
2007-07-09,1025.676
2007-07-10,1019.613
2007-07-11,1016.889
2007-07-12,1042.614
2007-07-13,1054.197
2007-07-16,1047.101
2007-07-17,1051.55
2007-07-18,1068.224
2007-07-19,1072.203
2007-07-20,1070.152
2007-07-23,1061.07
2007-07-24,1036.735
2007-07-25,1035.871
2007-07-26,1011.343
2007-07-27,996.574
2007-07-30,995.59
2007-07-31,995.252
2007-08-01,988.323
2007-08-02,1006.986
2007-08-03,985.159
2007-08-06,986.189
2007-08-07,986.689
2007-08-08,1009.547
2007-08-09,981.779
2007-08-10,981.211
2007-08-13,979.819
2007-08-14,956.37
2007-08-15,935.706
2007-08-16,928.557
2007-08-17,956.724
2007-08-20,962.285
2007-08-21,974.564
2007-08-22,986.512
2007-08-23,994.989
2007-08-24,1000.341
2007-08-27,996.374
2007-08-28,971.67
2007-08-29,988.19
2007-08-30,988.701
2007-08-31,1002.886
2007-09-03,1008.319
2007-09-04,1013.647
2007-09-05,1008.939
2007-09-06,1015.541
2007-09-07,1005.702
2007-09-10,1001.16
2007-09-11,1015.862
2007-09-12,1027.696
2007-09-13,1039.341
2007-09-14,1040.723
2007-09-17,1042.457
2007-09-18,1065.117
2007-09-19,1065.457
2007-09-20,1072.38
2007-09-21,1081.935
2007-09-24,1081.058
2007-09-25,1085.176
2007-09-26,1083.755
2007-09-27,1096.086
2007-09-28,1101.776
2007-10-01,1112.209
2007-10-02,1098.079
2007-10-03,1092.571
2007-10-04,1099.382
2007-10-05,1128.226
2007-10-08,1123.075
2007-10-09,1125.391
2007-10-10,1126.701
2007-10-11,1132.615
2007-10-12,1137.639
2007-10-15,1131.382
2007-10-16,1117.89
2007-10-17,1130.179
2007-10-18,1137.058
2007-10-19,1122.255
2007-10-22,1112.469
2007-10-23,1130.82
2007-10-24,1124.665
2007-10-25,1130.732
2007-10-26,1152.04
2007-10-29,1174.053
2007-10-30,1166.973
2007-10-31,1200.264
2007-11-01,1176.412
2007-11-02,1196.539
2007-11-05,1191.337
2007-11-06,1216.396
2007-11-07,1208.09
2007-11-08,1194.66
2007-11-09,1151.27
2007-11-12,1101.645
2007-11-13,1113.897
2007-11-14,1124.631
2007-11-15,1076.59
2007-11-16,1080.965
2007-11-19,1061.504
2007-11-20,1069.853
2007-11-21,1050.369
2007-11-22,1061.969
2007-11-23,1065.064
2007-11-26,1055.887
2007-11-27,1056.566
2007-11-28,1083.227
2007-11-29,1083.61
2007-11-30,1075.791
2007-12-03,1071.506
2007-12-04,1055.436
2007-12-05,1066.139
2007-12-06,1071.079
2007-12-07,1079.09
2007-12-10,1088.494
2007-12-11,1063.102
2007-12-12,1073.109
2007-12-13,1061.629
2007-12-14,1056.92
2007-12-17,1047.56
2007-12-18,1040.823
2007-12-19,1051.789
2007-12-20,1057.601
2007-12-21,1077.837
2007-12-24,1092.376
2007-12-25,1092.376
2007-12-26,1097.764
2007-12-27,1097.066
2007-12-28,1115.183
2007-12-31,1102.764
2008-01-01,1102.764
2008-01-02,1100.959
2008-01-03,1109.366
2008-01-04,1082.055
2008-01-07,1066.146
2008-01-08,1067.375
2008-01-09,1063.848
2008-01-10,1064.563
2008-01-11,1057.167
2008-01-14,1063.729
2008-01-15,1031.161
2008-01-16,1004.807
2008-01-17,980.623
2008-01-18,979.31
2008-01-21,929.753
2008-01-22,978.059
2008-01-23,979.147
2008-01-24,1010.753
2008-01-25,1016.187
2008-01-28,1025.924
2008-01-29,1036.271
2008-01-30,1034.709
2008-01-31,1034.134
2008-02-01,1053.49
2008-02-04,1051.667
2008-02-05,1015.154
2008-02-06,1011.682
2008-02-07,1008.767
2008-02-08,1027.117
2008-02-11,1033.4
2008-02-12,1035.194
2008-02-13,1045.607
2008-02-14,1044.719
2008-02-15,1037.968
2008-02-18,1032.508
2008-02-19,1045.754
2008-02-20,1048.687
2008-02-21,1052.35
2008-02-22,1058.865
2008-02-25,1081.911
2008-02-26,1102.51
2008-02-27,1108.266
2008-02-28,1124.122
2008-02-29,1092.515
2008-03-03,1076.959
2008-03-04,1071.471
2008-03-05,1083.105
2008-03-06,1068.298
2008-03-07,1059.763
2008-03-10,1025.566
2008-03-11,1058.323
2008-03-12,1059.907
2008-03-13,1077.952
2008-03-14,1057.154
2008-03-17,1020.095
2008-03-18,1043.511
2008-03-19,1000.02
2008-03-20,983.558
2008-03-21,983.558
2008-03-24,1010.916
2008-03-25,1037.404
2008-03-26,1042.025
2008-03-27,1046.641
2008-03-28,1030.026
2008-03-31,1033.522
2008-04-01,1037.956
2008-04-02,1054.963
2008-04-03,1067.045
2008-04-04,1075.741
2008-04-07,1076.393
2008-04-08,1074.093
2008-04-09,1070.038
2008-04-10,1084.876
2008-04-11,1064.084
2008-04-14,1069.178
2008-04-15,1080.8
2008-04-16,1117.371
2008-04-17,1109.119
2008-04-18,1124.448
2008-04-21,1137.761
2008-04-22,1132.744
2008-04-23,1104.835
2008-04-24,1100.405
2008-04-25,1115.82
2008-04-28,1108.644
2008-04-29,1092.238
2008-04-30,1110.998
2008-05-01,1107.289
2008-05-02,1125.86
2008-05-05,1129.16
2008-05-06,1148.333
2008-05-07,1150.258
2008-05-08,1159.848
2008-05-09,1158.24
2008-05-12,1174.559
2008-05-13,1173.533
2008-05-14,1176.53
2008-05-15,1195.569
2008-05-16,1213.658
2008-05-19,1220.078
2008-05-20,1229.775
2008-05-21,1215.41
2008-05-22,1216.128
2008-05-23,1206.038
2008-05-26,1206.231
2008-05-27,1179.656
2008-05-28,1195.598
2008-05-29,1197.143
2008-05-30,1196.894
2008-06-02,1196.997
2008-06-03,1183.258
2008-06-04,1171.559
2008-06-05,1187.837
2008-06-06,1190.693
2008-06-09,1185.106
2008-06-10,1168.436
2008-06-11,1171.353
2008-06-12,1150.744
2008-06-13,1162.329
2008-06-16,1181.584
2008-06-17,1194.836
2008-06-18,1193.357
2008-06-19,1178.684
2008-06-20,1154.345
2008-06-23,1164.191
2008-06-24,1141.514
2008-06-25,1149.386
2008-06-26,1135.839
2008-06-27,1140.863
2008-06-30,1145.976
2008-07-01,1136.454
2008-07-02,1109.164
2008-07-03,1119.973
2008-07-04,1109.719
2008-07-07,1086.594
2008-07-08,1095.199
2008-07-09,1084.256
2008-07-10,1098.731
2008-07-11,1093.048
2008-07-14,1097.917
2008-07-15,1075.032
2008-07-16,1084.37
2008-07-17,1087.975
2008-07-18,1088.156
2008-07-21,1101.995
2008-07-22,1096.729
2008-07-23,1085.069
2008-07-24,1058.232
2008-07-25,1066.979
2008-07-28,1051.922
2008-07-29,1052.299
2008-07-30,1084.462
2008-07-31,1071.881
2008-08-01,1061.396
2008-08-04,1057.486
2008-08-05,1030.001
2008-08-06,1042.688
2008-08-07,1029.888
2008-08-08,1013.01
2008-08-11,1005.321
2008-08-12,1006.46
2008-08-13,1015.701
2008-08-14,1019.667
2008-08-15,994.942
2008-08-18,998.374
2008-08-19,991.701
2008-08-20,1016.708
2008-08-21,1049.292
2008-08-22,1040.91
2008-08-25,1025.135
2008-08-26,1028.317
2008-08-27,1045.61
2008-08-28,1059.022
2008-08-29,1050.606
2008-09-01,1041.711
2008-09-02,1003.275
2008-09-03,1001.748
2008-09-04,975.162
2008-09-05,975.237
2008-09-08,963.329
2008-09-09,925.279
2008-09-10,952.167
2008-09-11,957.099
2008-09-12,979.291
2008-09-15,935.235
2008-09-16,934.002
2008-09-17,904.246
2008-09-18,925.294
2008-09-19,1009.004
2008-09-22,999.579
2008-09-23,994.584
2008-09-24,993.716
2008-09-25,1001.515
2008-09-26,961.127
2008-09-29,894.714
2008-09-30,911.527
2008-10-01,909.19
2008-10-02,832.142
2008-10-03,821.629
2008-10-06,763.439
2008-10-07,736.136
2008-10-08,750.395
2008-10-09,695.903
2008-10-10,632.343
2008-10-13,648.835
2008-10-14,721.468
2008-10-15,657.158
2008-10-16,645.308
2008-10-17,667.398
2008-10-20,710.814
2008-10-21,663.344
2008-10-22,606.743
2008-10-23,614.792
2008-10-24,605.379
2008-10-27,542.788
2008-10-28,587.758
2008-10-29,641.601
2008-10-30,671.23
2008-10-31,665.019
2008-11-03,673.601
2008-11-04,724.079
2008-11-05,705.918
2008-11-06,669.554
2008-11-07,674.339
2008-11-10,674.953
2008-11-11,649.131
2008-11-12,599.643
2008-11-13,628.772
2008-11-14,610.937
2008-11-17,587.862
2008-11-18,596.979
2008-11-19,567.556
2008-11-20,488.774
2008-11-21,522.997
2008-11-24,567.171
2008-11-25,568.131
2008-11-26,585.412
2008-11-27,589.219
2008-11-28,626.7
2008-12-01,561.895
2008-12-02,555.972
2008-12-03,551.731
2008-12-04,530.664
2008-12-05,524.713
2008-12-08,572.738
2008-12-09,556.404
2008-12-10,571.712
2008-12-11,569.434
2008-12-12,572.453
2008-12-15,570.658
2008-12-16,594.294
2008-12-17,603.442
2008-12-18,588.695
2008-12-19,583.859
2008-12-22,563.172
2008-12-23,569.518
2008-12-24,568.265
2008-12-25,568.265
2008-12-26,565.635
2008-12-29,586.5
2008-12-30,598.33
2008-12-31,602.883
2009-01-01,602.883
2009-01-02,629.486
2009-01-05,650.799
2009-01-06,667.424
2009-01-07,638.949
2009-01-08,649.97
2009-01-09,635.154
2009-01-12,607.91
2009-01-13,607.714
2009-01-14,581.617
2009-01-15,585.055
2009-01-16,594.249
2009-01-19,583.434
2009-01-20,555.767
2009-01-21,569.337
2009-01-22,553.076
2009-01-23,569.005
2009-01-26,586.227
2009-01-27,590.567
2009-01-28,613.505
2009-01-29,598.074
2009-01-30,580.709
2009-02-02,578.708
2009-02-03,577.333
2009-02-04,588.374
2009-02-05,600.16
2009-02-06,603.315
2009-02-09,617.778
2009-02-10,599.145
2009-02-11,577.592
2009-02-12,580.636
2009-02-13,576.779
2009-02-16,575.317
2009-02-17,542.609
2009-02-18,528.853
2009-02-19,531.588
2009-02-20,513.593
2009-02-23,496.339
2009-02-24,516.85
2009-02-25,517.34
2009-02-26,544.541
2009-02-27,527.793
2009-03-02,490.41
2009-03-03,485.811
2009-03-04,501.757
2009-03-05,489.001
2009-03-06,487.06
2009-03-09,481.548
2009-03-10,513.317
2009-03-11,522.554
2009-03-12,537.514
2009-03-13,546.091
2009-03-16,551.853
2009-03-17,565.436
2009-03-18,568.844
2009-03-19,589.989
2009-03-20,574.351
2009-03-23,611.251
2009-03-24,603.884
2009-03-25,599.925
2009-03-26,611.327
2009-03-27,596.144
2009-03-30,573.499
2009-03-31,579.817
2009-04-01,592.136
2009-04-02,612.032
2009-04-03,617.489
2009-04-06,612.886
2009-04-07,600.12
2009-04-08,610.496
2009-04-09,633.318
2009-04-10,633.318
2009-04-13,638.852
2009-04-14,641.167
2009-04-15,643.755
2009-04-16,651.993
2009-04-17,655.913
2009-04-20,623.727
2009-04-21,627.798
2009-04-22,631.443
2009-04-23,645.853
2009-04-24,662.713
2009-04-27,652.053
2009-04-28,643.618
2009-04-29,657.322
2009-04-30,659.583
2009-05-01,669.131
2009-05-04,704.104
2009-05-05,706.729
2009-05-06,728.681
2009-05-07,718.194
2009-05-08,744.696
2009-05-11,735.187
2009-05-12,730.368
2009-05-13,703.482
2009-05-14,708.228
2009-05-15,706.893
2009-05-18,708.955
2009-05-19,737.257
2009-05-20,758.405
2009-05-21,734.711
2009-05-22,750.066
2009-05-25,757.0
2009-05-26,781.296
2009-05-27,775.71
2009-05-28,796.168
2009-05-29,804.67
2009-06-01,830.975
2009-06-02,833.479
2009-06-03,797.614
2009-06-04,811.052
2009-06-05,809.318
2009-06-08,799.373
2009-06-09,809.569
2009-06-10,808.381
2009-06-11,825.428
2009-06-12,805.935
2009-06-15,777.947
2009-06-16,771.697
2009-06-17,744.48
2009-06-18,759.402
2009-06-19,767.0
2009-06-22,719.208
2009-06-23,722.91
2009-06-24,743.672
2009-06-25,753.232
2009-06-26,764.449
2009-06-29,768.875
2009-06-30,757.815
2009-07-01,766.595
2009-07-02,746.265
2009-07-03,749.914
2009-07-06,729.104
2009-07-07,717.597
2009-07-08,702.997
2009-07-09,711.441
2009-07-10,707.956
2009-07-13,720.643
2009-07-14,740.776
2009-07-15,771.145
2009-07-16,780.136
2009-07-17,786.904
2009-07-20,805.793
2009-07-21,808.945
2009-07-22,803.134
2009-07-23,831.781
2009-07-24,840.034
2009-07-27,847.216
2009-07-28,828.381
2009-07-29,817.194
2009-07-30,838.272
2009-07-31,847.213
2009-08-03,859.537
2009-08-04,875.378
2009-08-05,874.456
2009-08-06,845.417
2009-08-07,841.644
2009-08-10,835.656
2009-08-11,807.877
2009-08-12,817.873
2009-08-13,834.815
2009-08-14,829.583
2009-08-17,792.79
2009-08-18,806.647
2009-08-19,810.591
2009-08-20,817.097
2009-08-21,838.34
2009-08-24,839.674
2009-08-25,847.846
2009-08-26,833.093
2009-08-27,835.363
2009-08-28,849.197
2009-08-31,830.501
2009-09-01,819.315
2009-09-02,811.689
2009-09-03,827.734
2009-09-04,847.804
2009-09-07,859.267
2009-09-08,868.92
2009-09-09,855.59
2009-09-10,863.222
2009-09-11,879.589
2009-09-14,877.759
2009-09-15,893.818
2009-09-16,907.711
2009-09-17,915.563
2009-09-18,898.95
2009-09-21,887.973
2009-09-22,911.798
2009-09-23,903.12
2009-09-24,875.056
2009-09-25,863.526
2009-09-28,871.638
2009-09-29,878.278
2009-09-30,887.959
2009-10-01,864.341
2009-10-02,845.977
2009-10-05,860.966
2009-10-06,885.651
2009-10-07,891.919
2009-10-08,904.442
2009-10-09,912.662
2009-10-12,919.587
2009-10-13,919.018
2009-10-14,933.352
2009-10-15,929.577
2009-10-16,920.653
2009-10-19,928.919
2009-10-20,915.184
2009-10-21,910.663
2009-10-22,916.477
2009-10-23,898.518
2009-10-26,878.499
2009-10-27,858.639
2009-10-28,832.671
2009-10-29,857.138
2009-10-30,838.898
2009-11-02,838.308
2009-11-03,853.149
2009-11-04,859.924
2009-11-05,867.988
2009-11-06,867.158
2009-11-09,898.166
2009-11-10,897.402
2009-11-11,903.602
2009-11-12,896.245
2009-11-13,898.034
2009-11-16,909.984
2009-11-17,907.648
2009-11-18,918.789
2009-11-19,896.857
2009-11-20,892.706
2009-11-23,908.445
2009-11-24,898.518
2009-11-25,913.145
2009-11-26,889.545
2009-11-27,891.719
2009-11-30,896.056
2009-12-01,927.662
2009-12-02,932.088
2009-12-03,912.288
2009-12-04,904.232
2009-12-07,901.965
2009-12-08,884.183
2009-12-09,890.22
2009-12-10,900.195
2009-12-11,894.325
2009-12-14,898.526
2009-12-15,897.669
2009-12-16,905.259
2009-12-17,883.202
2009-12-18,883.631
2009-12-21,899.987
2009-12-22,903.809
2009-12-23,913.39
2009-12-24,922.006
2009-12-25,922.006
2009-12-28,926.557
2009-12-29,923.448
2009-12-30,918.221
2009-12-31,922.594
2010-01-01,922.594
2010-01-04,944.006
2010-01-05,943.726
2010-01-06,947.256
2010-01-07,940.656
2010-01-08,945.925
2010-01-11,947.032
2010-01-12,932.104
2010-01-13,934.742
2010-01-14,936.271
2010-01-15,923.673
2010-01-18,930.609
2010-01-19,926.088
2010-01-20,906.952
2010-01-21,892.074
2010-01-22,875.697
2010-01-25,872.53
2010-01-26,871.438
2010-01-27,869.304
2010-01-28,869.681
2010-01-29,851.008
2010-02-01,866.3
2010-02-02,876.742
2010-02-03,876.373
2010-02-04,848.901
2010-02-05,857.853
2010-02-08,849.564
2010-02-09,857.898
2010-02-10,863.329
2010-02-11,882.898
2010-02-12,888.116
2010-02-15,892.471
2010-02-16,907.522
2010-02-17,910.904
2010-02-18,919.788
2010-02-19,917.533
2010-02-22,913.296
2010-02-23,898.62
2010-02-24,895.359
2010-02-25,894.253
2010-02-26,900.204
2010-03-01,917.609
2010-03-02,938.537
2010-03-03,943.792
2010-03-04,941.513
2010-03-05,957.553
2010-03-08,958.074
2010-03-09,955.015
2010-03-10,961.085
2010-03-11,957.417
2010-03-12,972.324
2010-03-15,966.936
2010-03-16,981.02
2010-03-17,984.6
2010-03-18,977.741
2010-03-19,969.647
2010-03-22,968.139
2010-03-23,975.114
2010-03-24,960.811
2010-03-25,968.569
2010-03-26,958.952
2010-03-29,974.102
2010-03-30,976.674
2010-03-31,980.899
2010-04-01,994.588
2010-04-02,994.588
2010-04-05,1001.103
2010-04-06,1003.295
2010-04-07,994.924
2010-04-08,993.354
2010-04-09,999.454
2010-04-12,1000.212
2010-04-13,993.052
2010-04-14,1012.71
2010-04-15,1012.202
2010-04-16,984.992
2010-04-19,985.213
2010-04-20,1001.783
2010-04-21,1004.701
2010-04-22,1005.581
2010-04-23,1007.093
2010-04-26,1012.46
2010-04-27,995.395
2010-04-28,983.101
2010-04-29,1002.824
2010-04-30,993.961
2010-05-03,992.745
2010-05-04,972.025
2010-05-05,953.437
2010-05-06,943.239
2010-05-07,919.914
2010-05-10,958.976
2010-05-11,966.547
2010-05-12,989.555
2010-05-13,979.47
2010-05-14,959.086
2010-05-17,942.767
2010-05-18,943.561
2010-05-19,922.21
2010-05-20,884.191
2010-05-21,897.866
2010-05-24,899.559
2010-05-25,881.477
2010-05-26,896.987
2010-05-27,918.689
2010-05-28,913.674
2010-05-31,923.807
2010-06-01,911.487
2010-06-02,930.622
2010-06-03,936.702
2010-06-04,908.203
2010-06-07,895.592
2010-06-08,898.556
2010-06-09,908.063
2010-06-10,929.337
2010-06-11,929.025
2010-06-14,940.808
2010-06-15,956.914
2010-06-16,961.786
2010-06-17,956.328
2010-06-18,960.684
2010-06-21,967.662
2010-06-22,954.221
2010-06-23,932.904
2010-06-24,920.331
2010-06-25,923.319
2010-06-28,922.164
2010-06-29,879.852
2010-06-30,871.906
2010-07-01,870.964
2010-07-02,863.881
2010-07-05,854.411
2010-07-06,879.066
2010-07-07,892.248
2010-07-08,904.464
2010-07-09,923.969
2010-07-12,921.183
2010-07-13,933.524
2010-07-14,927.064
2010-07-15,930.283
2010-07-16,904.891
2010-07-19,899.526
2010-07-20,904.713
2010-07-21,903.943
2010-07-22,918.831
2010-07-23,921.782
2010-07-26,931.962
2010-07-27,929.834
2010-07-28,925.848
2010-07-29,932.579
2010-07-30,934.947
2010-08-02,942.266
2010-08-03,944.625
2010-08-04,951.781
2010-08-05,947.407
2010-08-06,938.667
2010-08-09,944.458
2010-08-10,933.826
2010-08-11,905.547
2010-08-12,896.801
2010-08-13,902.188
2010-08-16,897.721
2010-08-17,923.723
