Date,ISRAEL GROWTH Standard (Large+Mid Cap)
2005-11-09,282.581
2005-11-10,281.275
2005-11-11,280.561
2005-11-14,287.804
2005-11-15,290.164
2005-11-16,287.873
2005-11-17,291.208
2005-11-18,290.984
2005-11-21,290.09
2005-11-22,294.135
2005-11-23,299.594
2005-11-24,298.679
2005-11-25,299.448
2005-11-28,298.949
2005-11-29,297.926
2005-11-30,297.852
2005-12-01,295.137
2005-12-02,295.84
2005-12-05,301.979
2005-12-06,304.446
2005-12-07,308.252
2005-12-08,314.996
2005-12-09,315.358
2005-12-12,317.891
2005-12-13,314.215
2005-12-14,314.952
2005-12-15,320.908
2005-12-16,321.136
2005-12-19,316.912
2005-12-20,313.373
2005-12-21,318.313
2005-12-22,320.889
2005-12-23,321.883
2005-12-26,320.217
2005-12-27,317.803
2005-12-28,313.813
2005-12-29,314.725
2005-12-30,312.589
2006-01-02,316.865
2006-01-03,315.821
2006-01-04,314.835
2006-01-05,309.704
2006-01-06,309.686
2006-01-09,313.694
2006-01-10,316.675
2006-01-11,316.775
2006-01-12,318.313
2006-01-13,318.2
2006-01-16,316.932
2006-01-17,309.958
2006-01-18,310.226
2006-01-19,311.042
2006-01-20,310.207
2006-01-23,307.369
2006-01-24,303.926
2006-01-25,303.358
2006-01-26,304.248
2006-01-27,302.881
2006-01-30,301.33
2006-01-31,306.548
2006-02-01,309.003
2006-02-02,304.729
2006-02-03,303.565
2006-02-06,295.423
2006-02-07,291.853
2006-02-08,288.691
2006-02-09,291.698
2006-02-10,291.619
2006-02-13,295.938
2006-02-14,293.89
2006-02-15,292.344
2006-02-16,296.893
2006-02-17,297.191
2006-02-20,296.999
2006-02-21,294.643
2006-02-22,293.69
2006-02-23,298.709
2006-02-24,298.48
2006-02-27,304.72
2006-02-28,300.182
2006-03-01,303.742
2006-03-02,307.99
2006-03-03,307.615
2006-03-06,299.896
2006-03-07,294.007
2006-03-08,294.428
2006-03-09,292.279
2006-03-10,292.049
2006-03-13,294.536
2006-03-14,294.826
2006-03-15,295.736
2006-03-16,299.117
2006-03-17,301.089
2006-03-20,303.204
2006-03-21,301.281
2006-03-22,302.408
2006-03-23,300.069
2006-03-24,300.152
2006-03-27,300.486
2006-03-28,300.277
2006-03-29,295.92
2006-03-30,294.286
2006-03-31,293.729
2006-04-03,297.445
2006-04-04,302.769
2006-04-05,302.383
2006-04-06,300.451
2006-04-07,299.812
2006-04-10,289.998
2006-04-11,287.929
2006-04-12,287.48
2006-04-13,287.307
2006-04-14,287.307
2006-04-17,293.296
2006-04-18,294.645
2006-04-19,295.73
2006-04-20,289.615
2006-04-21,289.73
2006-04-24,291.481
2006-04-25,291.63
2006-04-26,294.267
2006-04-27,297.288
2006-04-28,299.054
2006-05-01,304.381
2006-05-02,303.595
2006-05-03,303.083
2006-05-04,313.466
2006-05-05,314.653
2006-05-08,313.317
2006-05-09,312.44
2006-05-10,289.747
2006-05-11,285.563
2006-05-12,284.731
2006-05-15,280.972
2006-05-16,281.078
2006-05-17,282.056
2006-05-18,281.891
2006-05-19,281.821
2006-05-22,268.598
2006-05-23,272.331
2006-05-24,266.275
2006-05-25,262.6
2006-05-26,262.897
2006-05-29,276.339
2006-05-30,271.661
2006-05-31,268.429
2006-06-01,267.272
2006-06-02,267.865
2006-06-05,269.214
2006-06-06,261.719
2006-06-07,265.663
2006-06-08,264.658
2006-06-09,265.469
2006-06-12,260.931
2006-06-13,256.756
2006-06-14,257.756
2006-06-15,259.217
2006-06-16,260.303
2006-06-19,258.238
2006-06-20,256.466
2006-06-21,252.466
2006-06-22,239.111
2006-06-23,238.141
2006-06-26,242.755
2006-06-27,241.248
2006-06-28,238.566
2006-06-29,239.718
2006-06-30,241.79
2006-07-03,244.026
2006-07-04,248.747
2006-07-05,245.293
2006-07-06,246.077
2006-07-07,246.027
2006-07-10,245.118
2006-07-11,243.626
2006-07-12,236.226
2006-07-13,228.98
2006-07-14,227.409
2006-07-17,229.795
2006-07-18,229.986
2006-07-19,232.603
2006-07-20,234.45
2006-07-21,232.763
2006-07-24,227.324
2006-07-25,236.283
2006-07-26,239.418
2006-07-27,245.547
2006-07-28,245.807
2006-07-31,248.297
2006-08-01,247.798
2006-08-02,254.813
2006-08-03,254.611
2006-08-04,255.055
2006-08-07,254.902
2006-08-08,259.59
2006-08-09,258.673
2006-08-10,252.2
2006-08-11,252.354
2006-08-14,255.649
2006-08-15,256.885
2006-08-16,256.636
2006-08-17,260.745
2006-08-18,260.711
2006-08-21,257.148
2006-08-22,258.095
2006-08-23,258.699
2006-08-24,258.63
2006-08-25,258.148
2006-08-28,260.24
2006-08-29,259.707
2006-08-30,261.088
2006-08-31,261.157
2006-09-01,261.579
2006-09-04,261.584
2006-09-05,261.103
2006-09-06,259.231
2006-09-07,256.723
2006-09-08,257.383
2006-09-11,256.233
2006-09-12,259.78
2006-09-13,263.35
2006-09-14,262.928
2006-09-15,263.288
2006-09-18,264.049
2006-09-19,262.605
2006-09-20,262.636
2006-09-21,255.301
2006-09-22,254.185
2006-09-25,256.993
2006-09-26,259.474
2006-09-27,258.103
2006-09-28,258.795
2006-09-29,258.712
2006-10-02,258.611
2006-10-03,259.952
2006-10-04,265.281
2006-10-05,269.439
2006-10-06,271.053
2006-10-09,274.028
2006-10-10,272.756
2006-10-11,272.863
2006-10-12,273.769
2006-10-13,274.916
2006-10-16,276.626
2006-10-17,275.989
2006-10-18,271.819
2006-10-19,273.696
2006-10-20,269.952
2006-10-23,267.674
2006-10-24,265.03
2006-10-25,266.593
2006-10-26,267.085
2006-10-27,265.997
2006-10-30,263.936
2006-10-31,262.633
2006-11-01,266.441
2006-11-02,260.234
2006-11-03,260.677
2006-11-06,265.004
2006-11-07,263.389
2006-11-08,261.178
2006-11-09,261.77
2006-11-10,262.972
2006-11-13,259.093
2006-11-14,258.848
2006-11-15,255.94
2006-11-16,258.69
2006-11-17,258.199
2006-11-20,259.24
2006-11-21,262.436
2006-11-22,265.836
2006-11-23,264.604
2006-11-24,264.592
2006-11-27,266.032
2006-11-28,268.052
2006-11-29,268.735
2006-11-30,267.336
2006-12-01,267.026
2006-12-04,267.489
2006-12-05,268.616
2006-12-06,270.198
2006-12-07,269.909
2006-12-08,269.996
2006-12-11,267.433
2006-12-12,266.434
2006-12-13,266.667
2006-12-14,268.295
2006-12-15,267.291
2006-12-18,268.015
2006-12-19,265.086
2006-12-20,266.192
2006-12-21,266.507
2006-12-22,266.325
2006-12-25,263.608
2006-12-26,263.028
2006-12-27,264.744
2006-12-28,263.198
2006-12-29,262.631
2007-01-01,262.646
2007-01-02,265.168
2007-01-03,267.376
2007-01-04,262.809
2007-01-05,262.309
2007-01-08,267.699
2007-01-09,268.493
2007-01-10,265.962
2007-01-11,268.218
2007-01-12,270.019
2007-01-15,270.939
2007-01-16,270.656
2007-01-17,272.384
2007-01-18,274.607
2007-01-19,274.795
2007-01-22,277.992
2007-01-23,279.34
2007-01-24,282.39
2007-01-25,277.245
2007-01-26,276.985
2007-01-29,280.665
2007-01-30,280.779
2007-01-31,282.756
2007-02-01,285.389
2007-02-02,286.294
2007-02-05,285.914
2007-02-06,284.4
2007-02-07,283.761
2007-02-08,284.222
2007-02-09,283.968
2007-02-12,281.433
2007-02-13,292.485
2007-02-14,297.554
2007-02-15,299.663
2007-02-16,300.128
2007-02-19,300.833
2007-02-20,300.021
2007-02-21,302.91
2007-02-22,304.479
2007-02-23,304.264
2007-02-26,301.843
2007-02-27,293.45
2007-02-28,289.642
2007-03-01,284.337
2007-03-02,284.367
2007-03-05,282.155
2007-03-06,288.007
2007-03-07,289.251
2007-03-08,292.455
2007-03-09,292.583
2007-03-12,293.669
2007-03-13,291.816
2007-03-14,287.569
2007-03-15,289.194
2007-03-16,289.496
2007-03-19,288.762
2007-03-20,290.214
2007-03-21,292.992
2007-03-22,296.969
2007-03-23,297.32
2007-03-26,297.165
2007-03-27,299.362
2007-03-28,296.676
2007-03-29,300.376
2007-03-30,300.751
2007-04-02,303.325
2007-04-03,303.462
2007-04-04,309.411
2007-04-05,308.639
2007-04-06,308.639
2007-04-09,308.951
2007-04-10,311.084
2007-04-11,311.522
2007-04-12,310.509
2007-04-13,310.238
2007-04-16,314.266
2007-04-17,313.905
2007-04-18,313.825
2007-04-19,313.134
2007-04-20,313.083
2007-04-23,313.169
2007-04-24,313.474
2007-04-25,316.221
2007-04-26,324.565
2007-04-27,325.207
2007-04-30,324.227
2007-05-01,326.386
2007-05-02,330.639
2007-05-03,329.619
2007-05-04,330.171
2007-05-07,330.706
2007-05-08,328.441
2007-05-09,330.306
2007-05-10,330.247
2007-05-11,329.638
2007-05-14,337.674
2007-05-15,338.76
2007-05-16,340.856
2007-05-17,337.663
2007-05-18,335.374
2007-05-21,334.33
2007-05-22,336.953
2007-05-23,336.694
2007-05-24,335.558
2007-05-25,335.263
2007-05-28,336.813
2007-05-29,337.793
2007-05-30,334.33
2007-05-31,332.918
2007-06-01,333.031
2007-06-04,335.708
2007-06-05,336.62
2007-06-06,332.531
2007-06-07,329.543
2007-06-08,328.267
2007-06-11,329.516
2007-06-12,329.071
2007-06-13,329.24
2007-06-14,332.91
2007-06-15,335.574
2007-06-18,334.784
2007-06-19,332.737
2007-06-20,329.4
2007-06-21,328.622
2007-06-22,328.344
2007-06-25,332.258
2007-06-26,331.326
2007-06-27,332.814
2007-06-28,334.857
2007-06-29,335.522
2007-07-02,339.374
2007-07-03,342.533
2007-07-04,340.776
2007-07-05,338.685
2007-07-06,337.961
2007-07-09,341.024
2007-07-10,337.882
2007-07-11,337.927
2007-07-12,343.679
2007-07-13,343.16
2007-07-16,348.568
2007-07-17,348.817
2007-07-18,351.715
2007-07-19,352.933
2007-07-20,352.887
2007-07-23,350.593
2007-07-24,356.466
2007-07-25,354.769
2007-07-26,347.558
2007-07-27,343.464
2007-07-30,338.978
2007-07-31,346.151
2007-08-01,337.244
2007-08-02,342.796
2007-08-03,340.93
2007-08-06,334.449
2007-08-07,338.655
2007-08-08,344.769
2007-08-09,340.645
2007-08-10,342.053
2007-08-13,344.484
2007-08-14,342.957
2007-08-15,339.153
2007-08-16,327.859
2007-08-17,329.451
2007-08-20,329.082
2007-08-21,328.089
2007-08-22,333.99
2007-08-23,333.817
2007-08-24,333.701
2007-08-27,337.293
2007-08-28,337.949
2007-08-29,338.904
2007-08-30,338.271
2007-08-31,339.657
2007-09-03,342.409
2007-09-04,346.638
2007-09-05,346.436
2007-09-06,345.611
2007-09-07,345.092
2007-09-10,342.789
2007-09-11,347.042
2007-09-12,347.382
2007-09-13,347.119
2007-09-14,346.74
2007-09-17,345.738
2007-09-18,348.23
2007-09-19,355.512
2007-09-20,353.612
2007-09-21,353.981
2007-09-24,358.598
2007-09-25,362.587
2007-09-26,362.805
2007-09-27,363.632
2007-09-28,364.337
2007-10-01,369.887
2007-10-02,370.201
2007-10-03,369.958
2007-10-04,370.399
2007-10-05,371.334
2007-10-08,369.109
2007-10-09,371.284
2007-10-10,372.703
2007-10-11,375.563
2007-10-12,375.501
2007-10-15,374.964
2007-10-16,378.648
2007-10-17,379.239
2007-10-18,377.008
2007-10-19,376.255
2007-10-22,372.49
2007-10-23,373.78
2007-10-24,372.85
2007-10-25,374.158
2007-10-26,377.735
2007-10-29,384.332
2007-10-30,379.316
2007-10-31,379.035
2007-11-01,375.217
2007-11-02,375.813
2007-11-05,376.293
2007-11-06,381.754
2007-11-07,381.061
2007-11-08,377.419
2007-11-09,375.78
2007-11-12,371.594
2007-11-13,372.918
2007-11-14,374.333
2007-11-15,370.854
2007-11-16,371.949
2007-11-19,369.473
2007-11-20,369.657
2007-11-21,362.737
2007-11-22,363.473
2007-11-23,362.91
2007-11-26,364.347
2007-11-27,361.157
2007-11-28,367.301
2007-11-29,371.215
2007-11-30,371.529
2007-12-03,378.079
2007-12-04,379.557
2007-12-05,380.624
2007-12-06,382.436
2007-12-07,382.257
2007-12-10,384.135
2007-12-11,380.382
2007-12-12,385.705
2007-12-13,384.779
2007-12-14,379.386
2007-12-17,370.212
2007-12-18,372.337
2007-12-19,374.728
2007-12-20,379.01
2007-12-21,382.693
2007-12-24,398.158
2007-12-25,396.891
2007-12-26,394.023
2007-12-27,398.141
2007-12-28,400.807
2007-12-31,391.939
2008-01-01,395.602
2008-01-02,396.049
2008-01-03,400.292
2008-01-04,399.525
2008-01-07,394.314
2008-01-08,402.78
2008-01-09,407.713
2008-01-10,396.756
2008-01-11,397.809
2008-01-14,402.795
2008-01-15,397.97
2008-01-16,394.333
2008-01-17,390.541
2008-01-18,388.51
2008-01-21,383.447
2008-01-22,380.204
2008-01-23,368.578
2008-01-24,369.995
2008-01-25,369.964
2008-01-28,369.939
2008-01-29,376.933
2008-01-30,377.94
2008-01-31,377.022
2008-02-01,380.902
2008-02-04,385.889
2008-02-05,383.549
2008-02-06,382.587
2008-02-07,376.149
2008-02-08,375.507
2008-02-11,379.0
2008-02-12,383.927
2008-02-13,391.686
2008-02-14,392.497
2008-02-15,392.91
2008-02-18,390.679
2008-02-19,394.003
2008-02-20,394.675
2008-02-21,403.881
2008-02-22,406.381
2008-02-25,413.445
2008-02-26,413.952
2008-02-27,415.844
2008-02-28,410.899
2008-02-29,405.026
2008-03-03,401.647
2008-03-04,399.284
2008-03-05,407.86
2008-03-06,405.656
2008-03-07,404.993
2008-03-10,397.27
2008-03-11,399.986
2008-03-12,406.853
2008-03-13,396.995
2008-03-14,394.084
2008-03-17,375.241
2008-03-18,389.229
2008-03-19,396.283
2008-03-20,383.205
2008-03-21,383.205
2008-03-24,381.135
2008-03-25,389.252
2008-03-26,385.592
2008-03-27,384.034
2008-03-28,381.293
2008-03-31,381.952
2008-04-01,385.737
2008-04-02,396.04
2008-04-03,391.427
2008-04-04,387.725
2008-04-07,398.696
2008-04-08,396.35
2008-04-09,397.656
2008-04-10,400.45
2008-04-11,399.332
2008-04-14,408.803
2008-04-15,413.685
2008-04-16,417.563
2008-04-17,423.684
2008-04-18,427.756
2008-04-21,423.064
2008-04-22,425.035
2008-04-23,429.542
2008-04-24,426.173
2008-04-25,423.428
2008-04-28,416.465
2008-04-29,414.247
2008-04-30,421.94
2008-05-01,417.203
2008-05-02,415.966
2008-05-05,423.193
2008-05-06,420.668
2008-05-07,417.317
2008-05-08,417.753
2008-05-09,415.372
2008-05-12,416.3
2008-05-13,415.063
2008-05-14,423.46
2008-05-15,423.519
2008-05-16,430.36
2008-05-19,430.725
2008-05-20,423.886
2008-05-21,430.471
2008-05-22,428.535
2008-05-23,427.861
2008-05-26,430.428
2008-05-27,439.758
2008-05-28,440.794
2008-05-29,443.675
2008-05-30,446.668
2008-06-02,441.87
2008-06-03,443.506
2008-06-04,437.111
2008-06-05,442.277
2008-06-06,443.902
2008-06-09,446.135
2008-06-10,427.091
2008-06-11,431.179
2008-06-12,426.659
2008-06-13,424.185
2008-06-16,436.153
2008-06-17,453.161
2008-06-18,451.738
2008-06-19,452.32
2008-06-20,452.978
2008-06-23,449.909
2008-06-24,447.648
2008-06-25,445.202
2008-06-26,444.456
2008-06-27,444.375
2008-06-30,448.064
2008-07-01,453.323
2008-07-02,451.263
2008-07-03,435.924
2008-07-04,437.202
2008-07-07,426.972
2008-07-08,420.968
2008-07-09,432.597
2008-07-10,422.263
2008-07-11,420.18
2008-07-14,405.687
2008-07-15,404.128
2008-07-16,396.635
2008-07-17,399.278
2008-07-18,394.489
2008-07-21,401.539
2008-07-22,403.502
2008-07-23,402.117
2008-07-24,402.579
2008-07-25,406.109
2008-07-28,409.33
2008-07-29,401.784
2008-07-30,399.879
2008-07-31,407.99
2008-08-01,403.335
2008-08-04,393.025
2008-08-05,394.383
2008-08-06,397.751
2008-08-07,399.134
2008-08-08,396.997
2008-08-11,393.723
2008-08-12,388.53
2008-08-13,389.941
2008-08-14,400.953
2008-08-15,402.636
2008-08-18,409.44
2008-08-19,406.329
2008-08-20,411.904
2008-08-21,409.892
2008-08-22,411.695
2008-08-25,405.174
2008-08-26,405.929
2008-08-27,406.653
2008-08-28,404.674
2008-08-29,408.386
2008-09-01,397.528
2008-09-02,396.764
2008-09-03,389.179
2008-09-04,394.716
2008-09-05,391.803
2008-09-08,392.715
2008-09-09,383.052
2008-09-10,377.812
2008-09-11,371.633
2008-09-12,374.815
2008-09-15,378.013
2008-09-16,368.289
2008-09-17,360.333
2008-09-18,366.428
2008-09-19,368.953
2008-09-22,379.397
2008-09-23,374.579
2008-09-24,376.709
2008-09-25,387.721
2008-09-26,382.915
2008-09-29,378.021
2008-09-30,378.099
2008-10-01,376.421
2008-10-02,366.646
2008-10-03,365.934
2008-10-06,333.942
2008-10-07,333.639
2008-10-08,328.293
2008-10-09,327.873
2008-10-10,326.887
2008-10-13,326.894
2008-10-14,329.954
2008-10-15,314.75
2008-10-16,295.51
2008-10-17,294.21
2008-10-20,293.948
2008-10-21,291.282
2008-10-22,296.634
2008-10-23,301.487
2008-10-24,300.459
2008-10-27,288.98
2008-10-28,290.004
2008-10-29,298.624
2008-10-30,307.583
2008-10-31,311.261
2008-11-03,316.914
2008-11-04,323.066
2008-11-05,315.067
2008-11-06,300.255
2008-11-07,301.255
2008-11-10,320.362
2008-11-11,310.975
2008-11-12,308.104
2008-11-13,299.951
2008-11-14,299.724
2008-11-17,296.105
2008-11-18,297.139
2008-11-19,294.247
2008-11-20,280.736
2008-11-21,283.927
2008-11-24,278.306
2008-11-25,285.51
2008-11-26,285.059
2008-11-27,280.142
2008-11-28,280.023
2008-12-01,282.577
2008-12-02,284.984
2008-12-03,283.543
2008-12-04,285.643
2008-12-05,286.317
2008-12-08,298.472
2008-12-09,295.759
2008-12-10,288.604
2008-12-11,289.376
2008-12-12,287.988
2008-12-15,281.651
2008-12-16,285.433
2008-12-17,294.702
2008-12-18,296.519
2008-12-19,294.983
2008-12-22,288.334
2008-12-23,287.257
2008-12-24,280.421
2008-12-25,279.67
2008-12-26,281.113
2008-12-29,283.133
2008-12-30,286.08
2008-12-31,289.866
2009-01-01,290.603
2009-01-02,292.054
2009-01-05,291.013
2009-01-06,290.778
2009-01-07,285.122
2009-01-08,284.024
2009-01-09,284.286
2009-01-12,290.391
2009-01-13,291.539
2009-01-14,286.579
2009-01-15,291.695
2009-01-16,295.917
2009-01-19,292.609
2009-01-20,291.357
2009-01-21,290.169
2009-01-22,287.22
2009-01-23,284.816
2009-01-26,285.247
2009-01-27,285.885
2009-01-28,288.366
2009-01-29,283.772
2009-01-30,282.549
2009-02-02,282.512
2009-02-03,287.672
2009-02-04,291.524
2009-02-05,289.409
2009-02-06,292.928
2009-02-09,289.801
2009-02-10,290.645
2009-02-11,290.332
2009-02-12,292.654
2009-02-13,293.386
2009-02-16,293.582
2009-02-17,294.819
2009-02-18,304.84
2009-02-19,307.042
2009-02-20,306.038
2009-02-23,305.71
2009-02-24,300.143
2009-02-25,302.201
2009-02-26,303.088
2009-02-27,305.868
2009-03-02,293.251
2009-03-03,294.219
2009-03-04,292.861
2009-03-05,291.423
2009-03-06,291.044
2009-03-09,295.612
2009-03-10,297.717
2009-03-11,293.418
2009-03-12,296.755
2009-03-13,296.824
2009-03-16,302.536
2009-03-17,302.776
2009-03-18,301.969
2009-03-19,298.492
2009-03-20,298.802
2009-03-23,302.461
2009-03-24,304.474
2009-03-25,304.118
2009-03-26,306.793
2009-03-27,304.31
2009-03-30,303.534
2009-03-31,303.0
2009-04-01,304.369
2009-04-02,312.244
2009-04-03,312.223
2009-04-06,306.937
2009-04-07,310.651
2009-04-08,310.695
2009-04-09,313.298
2009-04-10,313.298
2009-04-13,317.442
2009-04-14,315.821
2009-04-15,314.825
2009-04-16,311.32
2009-04-17,312.201
2009-04-20,306.277
2009-04-21,302.449
2009-04-22,302.385
2009-04-23,301.126
2009-04-24,303.047
2009-04-27,305.365
2009-04-28,305.152
2009-04-29,308.298
2009-04-30,305.641
2009-05-01,306.276
2009-05-04,312.057
2009-05-05,310.347
2009-05-06,309.105
2009-05-07,309.99
2009-05-08,312.722
2009-05-11,309.079
2009-05-12,313.05
2009-05-13,310.007
2009-05-14,312.74
2009-05-15,312.157
2009-05-18,312.402
2009-05-19,316.336
2009-05-20,321.513
2009-05-21,319.766
2009-05-22,323.097
2009-05-25,321.64
2009-05-26,321.368
2009-05-27,324.724
2009-05-28,325.343
2009-05-29,329.515
2009-06-01,334.033
2009-06-02,333.837
2009-06-03,327.277
2009-06-04,331.034
2009-06-05,329.62
2009-06-08,332.367
2009-06-09,338.02
2009-06-10,338.642
2009-06-11,339.084
2009-06-12,338.965
2009-06-15,333.729
2009-06-16,335.399
2009-06-17,329.255
2009-06-18,327.218
2009-06-19,327.379
2009-06-22,324.007
2009-06-23,322.155
2009-06-24,329.513
2009-06-25,325.239
2009-06-26,326.134
2009-06-29,337.011
2009-06-30,335.901
2009-07-01,341.117
2009-07-02,340.365
2009-07-03,339.613
2009-07-06,334.806
2009-07-07,336.713
2009-07-08,334.242
2009-07-09,331.636
2009-07-10,330.297
2009-07-13,332.053
2009-07-14,335.661
2009-07-15,341.514
2009-07-16,344.604
2009-07-17,343.692
2009-07-20,343.346
2009-07-21,347.087
2009-07-22,346.919
2009-07-23,348.743
2009-07-24,349.167
2009-07-27,358.885
2009-07-28,369.536
2009-07-29,371.999
2009-07-30,374.167
2009-07-31,375.1
2009-08-03,377.093
2009-08-04,372.453
2009-08-05,376.923
2009-08-06,374.922
2009-08-07,376.198
2009-08-10,368.558
2009-08-11,365.562
2009-08-12,368.243
2009-08-13,379.117
2009-08-14,376.947
2009-08-17,362.369
2009-08-18,365.306
2009-08-19,364.438
2009-08-20,369.185
2009-08-21,370.249
2009-08-24,376.62
2009-08-25,382.696
2009-08-26,378.718
2009-08-27,370.883
2009-08-28,371.433
2009-08-31,368.376
2009-09-01,368.415
2009-09-02,363.052
2009-09-03,365.517
2009-09-04,369.854
2009-09-07,367.423
2009-09-08,368.153
2009-09-09,371.309
2009-09-10,371.057
2009-09-11,372.553
2009-09-14,364.312
2009-09-15,368.365
2009-09-16,369.845
2009-09-17,371.125
2009-09-18,371.039
2009-09-21,368.246
2009-09-22,372.8
2009-09-23,370.162
2009-09-24,369.642
2009-09-25,368.238
2009-09-28,369.126
2009-09-29,371.896
2009-09-30,366.544
2009-10-01,368.967
2009-10-02,368.899
2009-10-05,371.557
2009-10-06,376.5
2009-10-07,377.262
2009-10-08,378.836
2009-10-09,379.232
2009-10-12,381.483
2009-10-13,378.154
2009-10-14,379.571
2009-10-15,379.245
2009-10-16,378.7
2009-10-19,376.581
2009-10-20,380.024
2009-10-21,381.705
2009-10-22,381.744
2009-10-23,382.443
2009-10-26,382.405
2009-10-27,379.384
2009-10-28,371.915
2009-10-29,372.924
2009-10-30,372.42
2009-11-02,373.164
2009-11-03,367.269
2009-11-04,372.836
2009-11-05,377.834
2009-11-06,379.524
2009-11-09,388.206
2009-11-10,390.411
2009-11-11,394.204
2009-11-12,389.919
2009-11-13,391.231
2009-11-16,396.585
2009-11-17,397.686
2009-11-18,395.527
2009-11-19,393.764
2009-11-20,392.351
2009-11-23,399.774
2009-11-24,401.641
2009-11-25,402.017
2009-11-26,393.714
2009-11-27,393.263
2009-11-30,395.828
2009-12-01,399.603
2009-12-02,401.59
2009-12-03,406.304
2009-12-04,405.545
2009-12-07,407.228
2009-12-08,405.333
2009-12-09,400.962
2009-12-10,405.276
2009-12-11,404.619
2009-12-14,406.396
2009-12-15,407.778
2009-12-16,407.526
2009-12-17,400.448
2009-12-18,399.435
2009-12-21,402.306
2009-12-22,407.619
2009-12-23,413.27
2009-12-24,416.741
2009-12-25,416.741
2009-12-28,416.582
2009-12-29,414.037
2009-12-30,412.399
2009-12-31,416.124
2010-01-01,416.124
2010-01-04,423.067
2010-01-05,430.293
2010-01-06,430.009
2010-01-07,430.487
2010-01-08,430.791
2010-01-11,439.912
2010-01-12,432.6
2010-01-13,434.569
2010-01-14,434.799
2010-01-15,435.434
2010-01-18,434.627
2010-01-19,433.774
2010-01-20,426.679
2010-01-21,428.436
2010-01-22,428.321
2010-01-25,418.62
2010-01-26,417.86
2010-01-27,416.629
2010-01-28,417.852
2010-01-29,416.276
2010-02-01,410.533
2010-02-02,414.941
2010-02-03,418.591
2010-02-04,416.416
2010-02-05,415.567
2010-02-08,410.926
2010-02-09,414.026
2010-02-10,414.302
2010-02-11,414.851
2010-02-12,413.308
2010-02-15,424.163
2010-02-16,422.88
2010-02-17,420.008
2010-02-18,419.359
2010-02-19,416.521
2010-02-22,423.53
2010-02-23,426.746
2010-02-24,428.393
2010-02-25,422.521
2010-02-26,424.601
2010-03-01,430.881
2010-03-02,431.434
2010-03-03,435.367
2010-03-04,436.756
2010-03-05,437.183
2010-03-08,441.537
2010-03-09,436.456
2010-03-10,442.163
2010-03-11,442.372
2010-03-12,443.222
2010-03-15,442.738
2010-03-16,439.718
2010-03-17,441.799
2010-03-18,449.169
2010-03-19,448.305
2010-03-22,454.531
2010-03-23,459.476
2010-03-24,457.533
2010-03-25,456.68
2010-03-26,456.077
2010-03-29,457.301
2010-03-30,458.321
2010-03-31,456.181
2010-04-01,455.42
2010-04-02,455.42
2010-04-05,456.661
2010-04-06,459.028
2010-04-07,455.713
2010-04-08,451.941
2010-04-09,453.42
2010-04-12,454.494
2010-04-13,451.252
2010-04-14,453.678
2010-04-15,447.198
2010-04-16,445.556
2010-04-19,441.335
2010-04-20,442.647
2010-04-21,444.993
2010-04-22,442.867
2010-04-23,445.118
2010-04-26,439.985
2010-04-27,438.325
2010-04-28,433.547
2010-04-29,427.17
2010-04-30,427.686
2010-05-03,429.626
2010-05-04,426.824
2010-05-05,415.933
2010-05-06,421.714
2010-05-07,420.095
2010-05-10,423.361
2010-05-11,418.391
2010-05-12,421.657
2010-05-13,418.174
2010-05-14,416.23
2010-05-17,412.343
2010-05-18,410.397
2010-05-19,407.84
2010-05-20,396.686
2010-05-21,398.745
2010-05-24,394.578
2010-05-25,397.679
2010-05-26,390.099
2010-05-27,386.669
2010-05-28,387.889
2010-05-31,378.156
2010-06-01,380.887
2010-06-02,383.516
2010-06-03,388.194
2010-06-04,387.014
2010-06-07,376.827
2010-06-08,372.281
2010-06-09,370.818
2010-06-10,376.207
2010-06-11,375.963
2010-06-14,384.886
2010-06-15,385.2
2010-06-16,384.442
2010-06-17,388.202
2010-06-18,388.761
2010-06-21,390.089
2010-06-22,381.737
2010-06-23,380.64
2010-06-24,375.57
2010-06-25,375.036
2010-06-28,376.162
2010-06-29,371.129
2010-06-30,377.335
2010-07-01,371.973
2010-07-02,371.624
2010-07-05,381.036
2010-07-06,382.925
2010-07-07,379.836
2010-07-08,382.713
2010-07-09,382.936
2010-07-12,390.931
2010-07-13,389.191
2010-07-14,390.115
2010-07-15,395.212
2010-07-16,396.57
2010-07-19,386.459
2010-07-20,385.748
2010-07-21,390.855
2010-07-22,393.33
2010-07-23,394.157
2010-07-26,374.436
2010-07-27,378.639
2010-07-28,371.654
2010-07-29,364.107
2010-07-30,364.251
2010-08-02,375.309
2010-08-03,376.858
2010-08-04,376.819
2010-08-05,372.199
2010-08-06,373.054
2010-08-09,379.463
2010-08-10,376.217
2010-08-11,376.997
2010-08-12,372.984
2010-08-13,372.273
2010-08-16,376.641
2010-08-17,382.53
2010-08-18,380.713
2010-08-19,378.908
2010-08-20,376.967
2010-08-23,379.387
2010-08-24,375.283
2010-08-25,371.282
2010-08-26,372.142
2010-08-27,370.708
2010-08-30,375.225
2010-08-31,376.896
2010-09-01,382.828
2010-09-02,381.65
2010-09-03,382.256
2010-09-06,388.957
2010-09-07,385.585
2010-09-08,387.047
2010-09-09,387.365
2010-09-10,387.529
2010-09-13,403.008
2010-09-14,403.575
2010-09-15,403.423
2010-09-16,396.125
2010-09-17,396.231
2010-09-20,405.73
2010-09-21,413.339
