Date,AUSTRIA IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,533.024
2005-11-09,527.549
2005-11-10,520.78
2005-11-11,514.683
2005-11-14,524.36
2005-11-15,523.61
2005-11-16,520.965
2005-11-17,528.597
2005-11-18,528.606
2005-11-21,533.834
2005-11-22,540.517
2005-11-23,547.587
2005-11-24,547.317
2005-11-25,550.612
2005-11-28,548.634
2005-11-29,548.219
2005-11-30,550.605
2005-12-01,548.217
2005-12-02,549.198
2005-12-05,554.165
2005-12-06,551.847
2005-12-07,551.667
2005-12-08,556.515
2005-12-09,556.864
2005-12-12,563.648
2005-12-13,563.037
2005-12-14,565.872
2005-12-15,562.073
2005-12-16,563.111
2005-12-19,562.112
2005-12-20,559.141
2005-12-21,556.652
2005-12-22,562.31
2005-12-23,564.828
2005-12-26,564.828
2005-12-27,564.771
2005-12-28,568.165
2005-12-29,568.986
2005-12-30,566.656
2006-01-02,567.828
2006-01-03,583.435
2006-01-04,594.206
2006-01-05,597.278
2006-01-06,599.946
2006-01-09,602.992
2006-01-10,601.372
2006-01-11,601.456
2006-01-12,595.21
2006-01-13,595.843
2006-01-16,601.506
2006-01-17,596.449
2006-01-18,593.907
2006-01-19,600.025
2006-01-20,601.042
2006-01-23,609.74
2006-01-24,609.093
2006-01-25,609.505
2006-01-26,618.076
2006-01-27,623.684
2006-01-30,621.436
2006-01-31,625.688
2006-02-01,630.606
2006-02-02,621.474
2006-02-03,619.69
2006-02-06,618.096
2006-02-07,614.814
2006-02-08,612.957
2006-02-09,615.172
2006-02-10,615.071
2006-02-13,614.9
2006-02-14,613.177
2006-02-15,619.633
2006-02-16,625.701
2006-02-17,621.882
2006-02-20,630.44
2006-02-21,629.538
2006-02-22,630.914
2006-02-23,634.72
2006-02-24,629.403
2006-02-27,633.227
2006-02-28,631.085
2006-03-01,630.947
2006-03-02,625.776
2006-03-03,631.121
2006-03-06,626.962
2006-03-07,620.138
2006-03-08,619.757
2006-03-09,623.877
2006-03-10,622.788
2006-03-13,625.511
2006-03-14,630.398
2006-03-15,635.26
2006-03-16,645.92
2006-03-17,654.842
2006-03-20,660.157
2006-03-21,656.079
2006-03-22,665.138
2006-03-23,657.149
2006-03-24,656.318
2006-03-27,656.581
2006-03-28,661.316
2006-03-29,663.977
2006-03-30,670.897
2006-03-31,674.213
2006-04-03,678.479
2006-04-04,691.465
2006-04-05,694.309
2006-04-06,694.258
2006-04-07,687.884
2006-04-10,684.169
2006-04-11,680.113
2006-04-12,671.505
2006-04-13,678.233
2006-04-14,678.233
2006-04-17,689.005
2006-04-18,684.912
2006-04-19,698.1
2006-04-20,703.564
2006-04-21,712.63
2006-04-24,714.225
2006-04-25,715.999
2006-04-26,719.944
2006-04-27,716.911
2006-04-28,713.928
2006-05-01,715.175
2006-05-02,730.021
2006-05-03,734.07
2006-05-04,746.032
2006-05-05,752.781
2006-05-08,764.162
2006-05-09,761.71
2006-05-10,766.579
2006-05-11,768.501
2006-05-12,764.11
2006-05-15,739.719
2006-05-16,733.209
2006-05-17,717.763
2006-05-18,703.664
2006-05-19,698.627
2006-05-22,671.65
2006-05-23,688.208
2006-05-24,675.754
2006-05-25,676.707
2006-05-26,691.582
2006-05-29,699.316
2006-05-30,696.091
2006-05-31,701.294
2006-06-01,704.855
2006-06-02,716.332
2006-06-05,716.942
2006-06-06,686.23
2006-06-07,675.502
2006-06-08,650.247
2006-06-09,644.4
2006-06-12,639.542
2006-06-13,619.098
2006-06-14,621.694
2006-06-15,621.941
2006-06-16,634.892
2006-06-19,643.757
2006-06-20,639.904
2006-06-21,645.648
2006-06-22,647.062
2006-06-23,647.618
2006-06-26,652.666
2006-06-27,659.289
2006-06-28,656.541
2006-06-29,664.602
2006-06-30,692.895
2006-07-03,700.723
2006-07-04,699.164
2006-07-05,691.668
2006-07-06,702.259
2006-07-07,704.763
2006-07-10,698.395
2006-07-11,693.023
2006-07-12,698.366
2006-07-13,690.122
2006-07-14,678.047
2006-07-17,666.793
2006-07-18,663.222
2006-07-19,675.027
2006-07-20,683.201
2006-07-21,675.192
2006-07-24,678.033
2006-07-25,683.713
2006-07-26,689.319
2006-07-27,698.502
2006-07-28,703.336
2006-07-31,705.799
2006-08-01,703.999
2006-08-02,709.767
2006-08-03,704.33
2006-08-04,712.504
2006-08-07,708.698
2006-08-08,701.853
2006-08-09,705.684
2006-08-10,700.515
2006-08-11,696.024
2006-08-14,701.695
2006-08-15,704.008
2006-08-16,709.725
2006-08-17,709.63
2006-08-18,709.237
2006-08-21,707.842
2006-08-22,697.533
2006-08-23,694.415
2006-08-24,694.348
2006-08-25,696.305
2006-08-28,698.311
2006-08-29,691.59
2006-08-30,697.739
2006-08-31,698.572
2006-09-01,704.545
2006-09-04,709.582
2006-09-05,701.014
2006-09-06,695.141
2006-09-07,688.359
2006-09-08,689.139
2006-09-11,686.212
2006-09-12,684.884
2006-09-13,684.147
2006-09-14,690.063
2006-09-15,682.726
2006-09-18,685.661
2006-09-19,686.446
2006-09-20,686.93
2006-09-21,686.637
2006-09-22,691.589
2006-09-25,685.938
2006-09-26,685.478
2006-09-27,693.838
2006-09-28,700.416
2006-09-29,702.748
2006-10-02,699.565
2006-10-03,698.429
2006-10-04,693.798
2006-10-05,700.907
2006-10-06,693.662
2006-10-09,699.84
2006-10-10,697.289
2006-10-11,702.403
2006-10-12,709.59
2006-10-13,710.138
2006-10-16,716.635
2006-10-17,714.878
2006-10-18,717.033
2006-10-19,719.686
2006-10-20,725.571
2006-10-23,720.636
2006-10-24,721.707
2006-10-25,727.365
2006-10-26,732.104
2006-10-27,734.383
2006-10-30,731.644
2006-10-31,741.685
2006-11-01,742.208
2006-11-02,745.426
2006-11-03,741.248
2006-11-06,748.36
2006-11-07,752.693
2006-11-08,752.079
2006-11-09,756.283
2006-11-10,760.187
2006-11-13,757.686
2006-11-14,754.365
2006-11-15,748.742
2006-11-16,753.293
2006-11-17,745.565
2006-11-20,741.936
2006-11-21,747.307
2006-11-22,752.767
2006-11-23,751.454
2006-11-24,759.191
2006-11-27,759.259
2006-11-28,757.269
2006-11-29,766.713
2006-11-30,770.108
2006-12-01,783.128
2006-12-04,783.762
2006-12-05,783.16
2006-12-06,785.28
2006-12-07,798.951
2006-12-08,800.213
2006-12-11,793.302
2006-12-12,799.014
2006-12-13,805.98
2006-12-14,805.364
2006-12-15,806.074
2006-12-18,814.625
2006-12-19,811.52
2006-12-20,815.661
2006-12-21,809.489
2006-12-22,809.466
2006-12-25,809.466
2006-12-26,808.205
2006-12-27,808.799
2006-12-28,813.586
2006-12-29,816.248
2007-01-01,816.248
2007-01-02,831.526
2007-01-03,820.455
2007-01-04,800.881
2007-01-05,780.524
2007-01-08,773.962
2007-01-09,774.619
2007-01-10,760.102
2007-01-11,764.324
2007-01-12,767.887
2007-01-15,773.837
2007-01-16,770.496
2007-01-17,772.716
2007-01-18,778.481
2007-01-19,785.693
2007-01-22,797.007
2007-01-23,798.1
2007-01-24,795.4
2007-01-25,797.235
2007-01-26,793.142
2007-01-29,798.281
2007-01-30,799.733
2007-01-31,811.239
2007-02-01,819.744
2007-02-02,821.46
2007-02-05,823.212
2007-02-06,822.03
2007-02-07,824.211
2007-02-08,827.708
2007-02-09,830.544
2007-02-12,823.279
2007-02-13,825.071
2007-02-14,841.757
2007-02-15,844.993
2007-02-16,835.14
2007-02-19,846.971
2007-02-20,846.185
2007-02-21,839.542
2007-02-22,849.231
2007-02-23,859.12
2007-02-26,862.314
2007-02-27,834.586
2007-02-28,828.055
2007-03-01,815.99
2007-03-02,823.895
2007-03-05,807.24
2007-03-06,806.789
2007-03-07,820.098
2007-03-08,837.259
2007-03-09,838.181
2007-03-12,836.129
2007-03-13,831.633
2007-03-14,822.411
2007-03-15,847.271
2007-03-16,865.505
2007-03-19,863.503
2007-03-20,856.395
2007-03-21,860.368
2007-03-22,884.426
2007-03-23,894.735
2007-03-26,917.858
2007-03-27,911.878
2007-03-28,914.913
2007-03-29,911.093
2007-03-30,914.999
2007-04-02,928.699
2007-04-03,927.893
2007-04-04,928.931
2007-04-05,931.536
2007-04-06,931.536
2007-04-09,926.683
2007-04-10,944.158
2007-04-11,946.319
2007-04-12,937.526
2007-04-13,948.331
2007-04-16,952.912
2007-04-17,950.782
2007-04-18,941.477
2007-04-19,947.672
2007-04-20,948.7
2007-04-23,948.374
2007-04-24,951.599
2007-04-25,957.655
2007-04-26,973.152
2007-04-27,975.524
2007-04-30,968.099
2007-05-01,964.482
2007-05-02,960.739
2007-05-03,968.594
2007-05-04,973.692
2007-05-07,972.636
2007-05-08,963.68
2007-05-09,966.882
2007-05-10,967.372
2007-05-11,968.385
2007-05-14,971.217
2007-05-15,980.416
2007-05-16,979.379
2007-05-17,973.463
2007-05-18,982.596
2007-05-21,982.391
2007-05-22,984.307
2007-05-23,993.113
2007-05-24,989.102
2007-05-25,995.425
2007-05-28,995.425
2007-05-29,1001.55
2007-05-30,980.386
2007-05-31,1000.0
2007-06-01,996.876
2007-06-04,1006.34
2007-06-05,1002.072
2007-06-06,979.043
2007-06-07,976.576
2007-06-08,961.726
2007-06-11,955.822
2007-06-12,954.88
2007-06-13,953.703
2007-06-14,979.67
2007-06-15,991.681
2007-06-18,985.996
2007-06-19,982.611
2007-06-20,982.248
2007-06-21,971.757
2007-06-22,973.372
2007-06-25,961.883
2007-06-26,957.045
2007-06-27,948.291
2007-06-28,973.564
2007-06-29,978.553
2007-07-02,991.422
2007-07-03,985.561
2007-07-04,987.123
2007-07-05,985.226
2007-07-06,981.659
2007-07-09,990.04
2007-07-10,985.922
2007-07-11,967.764
2007-07-12,972.993
2007-07-13,970.905
2007-07-16,968.926
2007-07-17,956.076
2007-07-18,940.11
2007-07-19,966.65
2007-07-20,964.173
2007-07-23,964.164
2007-07-24,971.747
2007-07-25,940.082
2007-07-26,914.578
2007-07-27,892.918
2007-07-30,879.601
2007-07-31,918.844
2007-08-01,911.361
2007-08-02,916.485
2007-08-03,906.018
2007-08-06,883.934
2007-08-07,886.415
2007-08-08,914.832
2007-08-09,901.081
2007-08-10,863.881
2007-08-13,882.416
2007-08-14,885.042
2007-08-15,878.39
2007-08-16,829.473
2007-08-17,841.158
2007-08-20,844.32
2007-08-21,841.452
2007-08-22,870.289
2007-08-23,873.825
2007-08-24,876.514
2007-08-27,883.975
2007-08-28,883.749
2007-08-29,885.932
2007-08-30,902.692
2007-08-31,913.17
2007-09-03,916.198
2007-09-04,917.597
2007-09-05,909.953
2007-09-06,915.48
2007-09-07,900.823
2007-09-10,893.108
2007-09-11,906.2
2007-09-12,910.05
2007-09-13,919.202
2007-09-14,910.253
2007-09-17,899.1
2007-09-18,915.899
2007-09-19,969.205
2007-09-20,973.059
2007-09-21,986.984
2007-09-24,987.336
2007-09-25,950.404
2007-09-26,940.321
2007-09-27,943.259
2007-09-28,936.029
2007-10-01,953.583
2007-10-02,954.906
2007-10-03,967.344
2007-10-04,958.126
2007-10-05,973.217
2007-10-08,959.299
2007-10-09,957.002
2007-10-10,968.765
2007-10-11,976.667
2007-10-12,976.111
2007-10-15,975.34
2007-10-16,971.778
2007-10-17,986.269
2007-10-18,989.187
2007-10-19,983.192
2007-10-22,963.604
2007-10-23,978.879
2007-10-24,969.521
2007-10-25,977.351
2007-10-26,982.816
2007-10-29,988.111
2007-10-30,992.174
2007-10-31,1012.706
2007-11-01,1010.396
2007-11-02,985.723
2007-11-05,970.711
2007-11-06,989.536
2007-11-07,990.587
2007-11-08,987.737
2007-11-09,976.205
2007-11-12,956.859
2007-11-13,953.534
2007-11-14,959.258
2007-11-15,960.148
2007-11-16,955.471
2007-11-19,920.964
2007-11-20,937.918
2007-11-21,915.943
2007-11-22,906.568
2007-11-23,914.409
2007-11-26,912.03
2007-11-27,910.747
2007-11-28,924.956
2007-11-29,941.569
2007-11-30,944.652
2007-12-03,939.33
2007-12-04,922.669
2007-12-05,937.126
2007-12-06,938.635
2007-12-07,952.717
2007-12-10,957.444
2007-12-11,947.973
2007-12-12,947.35
2007-12-13,933.311
2007-12-14,932.802
2007-12-17,905.82
2007-12-18,915.0
2007-12-19,909.319
2007-12-20,924.112
2007-12-21,943.109
2007-12-24,945.209
2007-12-25,945.209
2007-12-26,951.705
2007-12-27,966.585
2007-12-28,984.638
2007-12-31,979.013
2008-01-01,979.013
2008-01-02,995.68
2008-01-03,986.208
2008-01-04,973.126
2008-01-07,965.984
2008-01-08,968.788
2008-01-09,946.949
2008-01-10,911.341
2008-01-11,898.672
2008-01-14,912.474
2008-01-15,881.191
2008-01-16,856.974
2008-01-17,843.854
2008-01-18,836.426
2008-01-21,795.275
2008-01-22,810.905
2008-01-23,782.365
2008-01-24,834.058
2008-01-25,836.257
2008-01-28,824.105
2008-01-29,852.453
2008-01-30,865.236
2008-01-31,875.254
2008-02-01,895.708
2008-02-04,900.807
2008-02-05,876.359
2008-02-06,876.255
2008-02-07,847.747
2008-02-08,849.355
2008-02-11,833.773
2008-02-12,868.105
2008-02-13,873.024
2008-02-14,876.863
2008-02-15,865.442
2008-02-18,878.462
2008-02-19,891.614
2008-02-20,884.295
2008-02-21,890.585
2008-02-22,887.107
2008-02-25,898.268
2008-02-26,908.048
2008-02-27,915.94
2008-02-28,925.408
2008-02-29,920.974
2008-03-03,899.124
2008-03-04,882.27
2008-03-05,914.961
2008-03-06,905.056
2008-03-07,881.307
2008-03-10,885.25
2008-03-11,884.349
2008-03-12,897.46
2008-03-13,894.56
2008-03-14,883.519
2008-03-17,850.546
2008-03-18,869.571
2008-03-19,864.263
2008-03-20,822.406
2008-03-21,822.406
2008-03-24,821.233
2008-03-25,864.658
2008-03-26,865.985
2008-03-27,880.092
2008-03-28,880.718
2008-03-31,883.135
2008-04-01,884.706
2008-04-02,898.638
2008-04-03,897.735
2008-04-04,910.096
2008-04-07,924.077
2008-04-08,921.69
2008-04-09,929.081
2008-04-10,923.809
2008-04-11,927.403
2008-04-14,918.779
2008-04-15,932.469
2008-04-16,956.142
2008-04-17,956.761
2008-04-18,958.585
2008-04-21,970.351
2008-04-22,963.836
2008-04-23,963.275
2008-04-24,955.16
2008-04-25,947.572
2008-04-28,954.467
2008-04-29,955.837
2008-04-30,961.24
2008-05-01,953.924
2008-05-02,965.116
2008-05-05,973.856
2008-05-06,981.612
2008-05-07,977.556
2008-05-08,977.174
2008-05-09,976.918
2008-05-12,981.286
2008-05-13,989.954
2008-05-14,986.747
2008-05-15,994.128
2008-05-16,1029.714
2008-05-19,1034.877
2008-05-20,1023.426
2008-05-21,1056.515
2008-05-22,1053.03
2008-05-23,1043.741
2008-05-26,1028.549
2008-05-27,1026.566
2008-05-28,1010.589
2008-05-29,1002.69
2008-05-30,1013.547
2008-06-02,1004.821
2008-06-03,1004.28
2008-06-04,985.607
2008-06-05,994.82
2008-06-06,994.161
2008-06-09,981.304
2008-06-10,946.552
2008-06-11,937.379
2008-06-12,947.579
2008-06-13,941.456
2008-06-16,955.296
2008-06-17,966.988
2008-06-18,944.987
2008-06-19,927.504
2008-06-20,917.095
2008-06-23,905.332
2008-06-24,899.2
2008-06-25,905.586
2008-06-26,889.701
2008-06-27,882.97
2008-06-30,897.986
2008-07-01,869.52
2008-07-02,874.711
2008-07-03,880.017
2008-07-04,847.026
2008-07-07,866.14
2008-07-08,843.126
2008-07-09,862.076
2008-07-10,840.813
2008-07-11,819.372
2008-07-14,809.337
2008-07-15,772.392
2008-07-16,768.815
2008-07-17,807.698
2008-07-18,818.441
2008-07-21,829.183
2008-07-22,818.266
2008-07-23,833.108
2008-07-24,819.384
2008-07-25,815.262
2008-07-28,807.998
2008-07-29,816.077
2008-07-30,808.593
2008-07-31,813.324
2008-08-01,801.745
2008-08-04,803.289
2008-08-05,808.056
2008-08-06,823.71
2008-08-07,816.551
2008-08-08,795.075
2008-08-11,804.509
2008-08-12,792.788
2008-08-13,770.824
2008-08-14,765.373
2008-08-15,754.686
2008-08-18,760.496
2008-08-19,733.016
2008-08-20,743.035
2008-08-21,745.68
2008-08-22,747.005
2008-08-25,748.493
2008-08-26,745.796
2008-08-27,745.646
2008-08-28,750.181
2008-08-29,767.257
2008-09-01,755.299
2008-09-02,756.723
2008-09-03,744.685
2008-09-04,711.996
2008-09-05,692.269
2008-09-08,719.192
2008-09-09,708.623
2008-09-10,682.317
2008-09-11,673.919
2008-09-12,695.696
2008-09-15,668.365
2008-09-16,638.47
2008-09-17,602.931
2008-09-18,573.254
2008-09-19,649.612
2008-09-22,660.933
2008-09-23,637.424
2008-09-24,636.526
2008-09-25,628.441
2008-09-26,606.395
2008-09-29,544.208
2008-09-30,527.183
2008-10-01,528.455
2008-10-02,497.725
2008-10-03,533.901
2008-10-06,477.206
2008-10-07,449.045
2008-10-08,410.311
2008-10-09,399.111
2008-10-10,366.215
2008-10-13,415.912
2008-10-14,469.886
2008-10-15,441.591
2008-10-16,390.669
2008-10-17,375.149
2008-10-20,376.624
2008-10-21,382.073
2008-10-22,345.866
2008-10-23,339.921
2008-10-24,319.824
2008-10-27,289.84
2008-10-28,293.18
2008-10-29,317.064
2008-10-30,331.937
2008-10-31,339.112
2008-11-03,347.884
2008-11-04,374.28
2008-11-05,361.848
2008-11-06,339.603
2008-11-07,346.495
2008-11-10,345.66
2008-11-11,314.94
2008-11-12,293.753
2008-11-13,275.843
2008-11-14,277.786
2008-11-17,274.779
2008-11-18,269.59
2008-11-19,250.23
2008-11-20,234.122
2008-11-21,231.886
2008-11-24,259.482
2008-11-25,273.463
2008-11-26,266.241
2008-11-27,276.609
2008-11-28,268.916
2008-12-01,256.59
2008-12-02,261.24
2008-12-03,256.225
2008-12-04,265.922
2008-12-05,252.12
2008-12-08,257.142
2008-12-09,275.558
2008-12-10,283.533
2008-12-11,284.284
2008-12-12,275.837
2008-12-15,286.742
2008-12-16,292.75
2008-12-17,299.033
2008-12-18,298.665
2008-12-19,271.909
2008-12-22,281.352
2008-12-23,284.955
2008-12-24,285.864
2008-12-25,285.864
2008-12-26,287.244
2008-12-29,294.666
2008-12-30,292.645
2008-12-31,287.597
2009-01-01,287.597
2009-01-02,298.916
2009-01-05,297.023
2009-01-06,291.555
2009-01-07,307.865
2009-01-08,304.155
2009-01-09,292.29
2009-01-12,287.378
2009-01-13,278.23
2009-01-14,264.19
2009-01-15,266.246
2009-01-16,277.991
2009-01-19,260.638
2009-01-20,252.142
2009-01-21,250.803
2009-01-22,247.691
2009-01-23,239.807
2009-01-26,258.308
2009-01-27,259.098
2009-01-28,272.614
2009-01-29,268.504
2009-01-30,268.116
2009-02-02,258.55
2009-02-03,263.241
2009-02-04,267.988
2009-02-05,258.574
2009-02-06,266.228
2009-02-09,272.425
2009-02-10,269.224
2009-02-11,264.85
2009-02-12,255.607
2009-02-13,260.977
2009-02-16,250.221
2009-02-17,223.038
2009-02-18,220.867
2009-02-19,226.64
2009-02-20,217.28
2009-02-23,218.764
2009-02-24,213.463
2009-02-25,217.489
2009-02-26,225.34
2009-02-27,226.024
2009-03-02,214.757
2009-03-03,214.828
2009-03-04,225.385
2009-03-05,216.788
2009-03-06,215.627
2009-03-09,214.731
2009-03-10,220.928
2009-03-11,221.631
2009-03-12,225.56
2009-03-13,231.201
2009-03-16,241.41
2009-03-17,242.403
2009-03-18,245.453
2009-03-19,265.169
2009-03-20,263.02
2009-03-23,277.056
2009-03-24,269.561
2009-03-25,280.025
2009-03-26,286.888
2009-03-27,275.352
2009-03-30,262.53
2009-03-31,273.508
2009-04-01,276.68
2009-04-02,295.353
2009-04-03,299.387
2009-04-06,296.8
2009-04-07,282.715
2009-04-08,293.411
2009-04-09,300.03
2009-04-10,300.03
2009-04-13,302.574
2009-04-14,315.466
2009-04-15,303.278
2009-04-16,307.793
2009-04-17,316.027
2009-04-20,299.349
2009-04-21,299.606
2009-04-22,301.753
2009-04-23,301.074
2009-04-24,311.159
2009-04-27,305.375
2009-04-28,298.237
2009-04-29,306.164
2009-04-30,310.726
2009-05-01,310.773
2009-05-04,330.317
2009-05-05,339.627
2009-05-06,341.652
2009-05-07,349.009
2009-05-08,356.587
2009-05-11,350.749
2009-05-12,346.873
2009-05-13,325.806
2009-05-14,328.208
2009-05-15,332.332
2009-05-18,337.614
2009-05-19,349.433
2009-05-20,365.128
2009-05-21,364.757
2009-05-22,360.307
2009-05-25,362.919
2009-05-26,360.948
2009-05-27,360.034
2009-05-28,360.431
2009-05-29,378.547
2009-06-01,378.613
2009-06-02,395.118
2009-06-03,385.026
2009-06-04,381.593
2009-06-05,383.426
2009-06-08,371.987
2009-06-09,381.092
2009-06-10,392.133
2009-06-11,393.953
2009-06-12,391.461
2009-06-15,376.317
2009-06-16,373.224
2009-06-17,357.189
2009-06-18,360.647
2009-06-19,364.831
2009-06-22,345.938
2009-06-23,346.194
2009-06-24,364.575
2009-06-25,361.468
2009-06-26,366.069
2009-06-29,374.752
2009-06-30,371.339
2009-07-01,382.659
2009-07-02,372.293
2009-07-03,367.37
2009-07-06,356.299
2009-07-07,361.382
2009-07-08,350.046
2009-07-09,351.739
2009-07-10,349.899
2009-07-13,356.907
2009-07-14,366.754
2009-07-15,379.529
2009-07-16,385.701
2009-07-17,377.203
2009-07-20,385.461
2009-07-21,392.232
2009-07-22,387.842
2009-07-23,398.033
2009-07-24,400.124
2009-07-27,409.383
2009-07-28,397.857
2009-07-29,397.994
2009-07-30,406.086
2009-07-31,410.715
2009-08-03,428.978
2009-08-04,433.73
2009-08-05,438.853
2009-08-06,440.846
2009-08-07,435.876
2009-08-10,437.63
2009-08-11,427.899
2009-08-12,436.278
2009-08-13,454.037
2009-08-14,451.105
2009-08-17,434.898
2009-08-18,443.816
2009-08-19,445.917
2009-08-20,457.259
2009-08-21,477.543
2009-08-24,499.867
2009-08-25,499.689
2009-08-26,488.346
2009-08-27,485.348
2009-08-28,502.691
2009-08-31,490.9
2009-09-01,479.805
2009-09-02,463.655
2009-09-03,471.599
2009-09-04,476.785
2009-09-07,497.115
2009-09-08,501.495
2009-09-09,508.746
2009-09-10,505.878
2009-09-11,513.442
2009-09-14,512.669
2009-09-15,515.574
2009-09-16,525.198
2009-09-17,530.138
2009-09-18,522.237
2009-09-21,515.088
2009-09-22,525.657
2009-09-23,523.627
2009-09-24,515.99
2009-09-25,512.955
2009-09-28,521.505
2009-09-29,524.653
2009-09-30,533.599
2009-10-01,520.377
2009-10-02,504.186
2009-10-05,507.31
2009-10-06,536.779
2009-10-07,535.096
2009-10-08,547.458
2009-10-09,550.966
2009-10-12,558.739
2009-10-13,556.841
2009-10-14,570.078
2009-10-15,573.754
2009-10-16,569.253
2009-10-19,574.372
2009-10-20,572.978
2009-10-21,568.887
2009-10-22,556.723
2009-10-23,557.587
2009-10-26,554.746
2009-10-27,530.409
2009-10-28,492.987
2009-10-29,515.843
2009-10-30,501.603
2009-11-02,512.541
2009-11-03,492.17
2009-11-04,514.037
2009-11-05,523.407
2009-11-06,524.033
2009-11-09,541.281
2009-11-10,539.723
2009-11-11,538.2
2009-11-12,541.237
2009-11-13,545.138
2009-11-16,545.596
2009-11-17,540.393
2009-11-18,551.832
2009-11-19,536.797
2009-11-20,530.139
2009-11-23,546.624
2009-11-24,538.872
2009-11-25,540.905
2009-11-26,522.031
2009-11-27,524.454
2009-11-30,513.844
2009-12-01,532.269
2009-12-02,536.817
2009-12-03,533.682
2009-12-04,531.54
2009-12-07,523.554
2009-12-08,520.253
2009-12-09,494.436
2009-12-10,503.632
2009-12-11,499.061
2009-12-14,502.297
2009-12-15,489.976
2009-12-16,500.275
2009-12-17,486.201
2009-12-18,478.501
2009-12-21,486.07
2009-12-22,484.921
2009-12-23,487.472
2009-12-24,488.305
2009-12-25,488.305
2009-12-28,493.161
2009-12-29,498.574
2009-12-30,494.732
2009-12-31,496.341
2010-01-01,496.341
2010-01-04,509.13
2010-01-05,519.685
2010-01-06,518.64
2010-01-07,512.856
2010-01-08,512.67
2010-01-11,535.869
2010-01-12,528.727
2010-01-13,533.303
2010-01-14,542.133
2010-01-15,536.575
2010-01-18,539.189
2010-01-19,534.217
2010-01-20,518.324
2010-01-21,506.451
2010-01-22,501.783
2010-01-25,499.921
2010-01-26,495.538
2010-01-27,490.09
2010-01-28,478.783
2010-01-29,480.651
2010-02-01,488.373
2010-02-02,494.371
2010-02-03,489.522
2010-02-04,472.615
2010-02-05,454.164
2010-02-08,456.413
2010-02-09,456.593
2010-02-10,461.765
2010-02-11,463.438
2010-02-12,460.333
2010-02-15,461.617
2010-02-16,474.579
2010-02-17,476.391
2010-02-18,481.748
2010-02-19,481.094
2010-02-22,482.905
2010-02-23,474.579
2010-02-24,475.666
2010-02-25,462.117
2010-02-26,464.667
2010-03-01,460.428
2010-03-02,468.789
2010-03-03,469.594
2010-03-04,460.465
2010-03-05,471.444
2010-03-08,480.517
2010-03-09,475.833
2010-03-10,485.992
2010-03-11,485.44
2010-03-12,491.073
2010-03-15,486.866
2010-03-16,497.436
2010-03-17,500.648
2010-03-18,490.105
2010-03-19,482.943
2010-03-22,481.497
2010-03-23,487.355
2010-03-24,481.291
2010-03-25,490.756
2010-03-26,492.154
2010-03-29,499.478
2010-03-30,498.052
2010-03-31,503.778
2010-04-01,508.719
2010-04-02,508.719
2010-04-05,507.554
2010-04-06,512.955
2010-04-07,517.794
2010-04-08,514.305
2010-04-09,526.563
2010-04-12,538.434
2010-04-13,529.452
2010-04-14,544.136
2010-04-15,540.253
2010-04-16,527.926
2010-04-19,524.763
2010-04-20,525.512
2010-04-21,522.905
2010-04-22,510.433
2010-04-23,516.919
2010-04-26,521.001
2010-04-27,507.809
2010-04-28,491.313
2010-04-29,497.0
2010-04-30,500.738
2010-05-03,498.542
2010-05-04,470.791
2010-05-05,449.355
2010-05-06,429.989
2010-05-07,413.909
2010-05-10,458.634
2010-05-11,445.252
2010-05-12,456.009
2010-05-13,451.891
2010-05-14,432.807
2010-05-17,426.795
2010-05-18,437.334
2010-05-19,422.607
2010-05-20,409.782
2010-05-21,422.743
2010-05-24,416.717
2010-05-25,391.653
2010-05-26,401.137
2010-05-27,416.835
2010-05-28,419.628
2010-05-31,417.365
2010-06-01,412.341
2010-06-02,405.953
2010-06-03,406.053
2010-06-04,384.781
2010-06-07,375.587
2010-06-08,374.726
2010-06-09,385.311
2010-06-10,399.646
2010-06-11,403.263
2010-06-14,415.394
2010-06-15,422.337
2010-06-16,419.552
2010-06-17,416.493
2010-06-18,422.698
2010-06-21,423.979
2010-06-22,421.582
2010-06-23,412.61
2010-06-24,405.16
2010-06-25,401.853
2010-06-28,410.701
2010-06-29,391.473
2010-06-30,393.801
2010-07-01,393.219
2010-07-02,399.513
2010-07-05,396.669
2010-07-06,403.121
2010-07-07,412.595
2010-07-08,421.773
2010-07-09,422.472
2010-07-12,424.092
2010-07-13,437.233
2010-07-14,438.422
2010-07-15,440.689
2010-07-16,430.967
2010-07-19,428.416
2010-07-20,427.986
2010-07-21,429.001
2010-07-22,443.921
2010-07-23,440.947
2010-07-26,455.073
2010-07-27,462.771
2010-07-28,466.596
2010-07-29,469.16
2010-07-30,457.702
2010-08-02,468.729
2010-08-03,472.781
2010-08-04,474.305
2010-08-05,473.262
2010-08-06,466.389
2010-08-09,470.132
2010-08-10,454.028
2010-08-11,442.015
2010-08-12,436.984
2010-08-13,440.567
2010-08-16,447.18
2010-08-17,456.39
2010-08-18,451.989
2010-08-19,446.213
2010-08-20,438.714
2010-08-23,441.566
2010-08-24,432.747
2010-08-25,428.407
2010-08-26,434.945
2010-08-27,437.141
2010-08-30,435.471
2010-08-31,431.493
2010-09-01,447.03
2010-09-02,447.585
2010-09-03,449.028
2010-09-06,452.53
2010-09-07,441.304
2010-09-08,443.122
2010-09-09,448.056
2010-09-10,444.728
2010-09-13,451.452
2010-09-14,454.347
2010-09-15,454.489
