Date,PACIFIC MID GROWTH Mid Cap
2005-11-10,803.771
2005-11-11,809.584
2005-11-14,801.976
2005-11-15,795.807
2005-11-16,800.171
2005-11-17,816.018
2005-11-18,824.101
2005-11-21,832.102
2005-11-22,829.199
2005-11-23,833.78
2005-11-24,831.022
2005-11-25,827.865
2005-11-28,839.082
2005-11-29,839.265
2005-11-30,839.86
2005-12-01,845.708
2005-12-02,857.211
2005-12-05,868.826
2005-12-06,862.095
2005-12-07,863.226
2005-12-08,850.369
2005-12-09,863.926
2005-12-12,883.347
2005-12-13,885.366
2005-12-14,896.289
2005-12-15,884.763
2005-12-16,885.256
2005-12-19,889.164
2005-12-20,894.741
2005-12-21,907.956
2005-12-22,913.805
2005-12-23,916.694
2005-12-26,923.074
2005-12-27,912.916
2005-12-28,921.425
2005-12-29,925.515
2005-12-30,917.663
2006-01-02,917.663
2006-01-03,928.781
2006-01-04,952.06
2006-01-05,959.022
2006-01-06,971.012
2006-01-09,975.353
2006-01-10,967.97
2006-01-11,973.317
2006-01-12,980.403
2006-01-13,981.457
2006-01-16,972.446
2006-01-17,941.892
2006-01-18,905.903
2006-01-19,931.765
2006-01-20,928.875
2006-01-23,907.255
2006-01-24,919.115
2006-01-25,922.376
2006-01-26,932.427
2006-01-27,948.489
2006-01-30,948.055
2006-01-31,956.647
2006-02-01,947.391
2006-02-02,948.265
2006-02-03,941.488
2006-02-06,948.429
2006-02-07,953.977
2006-02-08,927.249
2006-02-09,929.385
2006-02-10,921.847
2006-02-13,890.107
2006-02-14,901.122
2006-02-15,896.876
2006-02-16,890.485
2006-02-17,871.948
2006-02-20,854.049
2006-02-21,876.976
2006-02-22,883.537
2006-02-23,909.968
2006-02-24,911.996
2006-02-27,921.573
2006-02-28,920.931
2006-03-01,905.558
2006-03-02,901.981
2006-03-03,886.72
2006-03-06,888.658
2006-03-07,878.33
2006-03-08,870.288
2006-03-09,892.446
2006-03-10,891.411
2006-03-13,907.41
2006-03-14,913.33
2006-03-15,916.143
2006-03-16,908.512
2006-03-17,918.871
2006-03-20,928.63
2006-03-21,922.427
2006-03-22,929.635
2006-03-23,921.892
2006-03-24,925.573
2006-03-27,936.046
2006-03-28,942.632
2006-03-29,945.594
2006-03-30,959.413
2006-03-31,955.666
2006-04-03,969.201
2006-04-04,971.269
2006-04-05,964.288
2006-04-06,978.905
2006-04-07,981.607
2006-04-10,975.097
2006-04-11,970.453
2006-04-12,957.766
2006-04-13,956.699
2006-04-14,955.292
2006-04-17,949.166
2006-04-18,962.579
2006-04-19,968.967
2006-04-20,967.383
2006-04-21,969.972
2006-04-24,959.512
2006-04-25,964.185
2006-04-26,972.549
2006-04-27,985.067
2006-04-28,976.794
2006-05-01,987.469
2006-05-02,994.102
2006-05-03,993.796
2006-05-04,993.609
2006-05-05,1003.282
2006-05-08,1019.059
2006-05-09,1017.341
2006-05-10,1013.272
2006-05-11,1006.922
2006-05-12,998.182
2006-05-15,983.941
2006-05-16,962.116
2006-05-17,969.555
2006-05-18,953.693
2006-05-19,946.064
2006-05-22,925.736
2006-05-23,912.572
2006-05-24,916.635
2006-05-25,910.555
2006-05-26,921.042
2006-05-29,922.579
2006-05-30,925.489
2006-05-31,906.745
2006-06-01,899.65
2006-06-02,917.115
2006-06-05,913.763
2006-06-06,883.89
2006-06-07,862.124
2006-06-08,831.785
2006-06-09,846.526
2006-06-12,848.829
2006-06-13,811.458
2006-06-14,816.34
2006-06-15,831.833
2006-06-16,859.365
2006-06-19,845.592
2006-06-20,836.195
2006-06-21,833.115
2006-06-22,853.469
2006-06-23,849.305
2006-06-26,852.207
2006-06-27,858.148
2006-06-28,843.438
2006-06-29,856.834
2006-06-30,891.678
2006-07-03,895.591
2006-07-04,900.615
2006-07-05,884.53
2006-07-06,880.231
2006-07-07,887.049
2006-07-10,889.802
2006-07-11,883.269
2006-07-12,864.852
2006-07-13,857.49
2006-07-14,833.237
2006-07-17,825.913
2006-07-18,798.127
2006-07-19,801.882
2006-07-20,830.565
2006-07-21,824.871
2006-07-24,818.166
2006-07-25,829.874
2006-07-26,822.656
2006-07-27,845.123
2006-07-28,858.206
2006-07-31,872.33
2006-08-01,869.081
2006-08-02,872.249
2006-08-03,868.677
2006-08-04,870.913
2006-08-07,850.443
2006-08-08,860.804
2006-08-09,864.753
2006-08-10,865.177
2006-08-11,862.899
2006-08-14,870.152
2006-08-15,874.395
2006-08-16,887.834
2006-08-17,891.618
2006-08-18,894.47
2006-08-21,887.523
2006-08-22,893.251
2006-08-23,894.552
2006-08-24,885.576
2006-08-25,877.523
2006-08-28,869.815
2006-08-29,877.688
2006-08-30,876.217
2006-08-31,887.317
2006-09-01,889.365
2006-09-04,910.489
2006-09-05,913.356
2006-09-06,905.571
2006-09-07,890.166
2006-09-08,892.41
2006-09-11,871.435
2006-09-12,861.519
2006-09-13,861.546
2006-09-14,869.993
2006-09-15,865.293
2006-09-18,864.835
2006-09-19,871.557
2006-09-20,860.326
2006-09-21,868.123
2006-09-22,862.302
2006-09-25,861.297
2006-09-26,859.351
2006-09-27,879.155
2006-09-28,885.082
2006-09-29,889.04
2006-10-02,896.138
2006-10-03,890.222
2006-10-04,874.924
2006-10-05,893.302
2006-10-06,883.242
2006-10-09,882.908
2006-10-10,880.355
2006-10-11,872.528
2006-10-12,872.3
2006-10-13,881.034
2006-10-16,897.865
2006-10-17,900.223
2006-10-18,901.617
2006-10-19,905.659
2006-10-20,907.905
2006-10-23,909.845
2006-10-24,910.918
2006-10-25,911.145
2006-10-26,921.429
2006-10-27,920.449
2006-10-30,906.772
2006-10-31,909.954
2006-11-01,913.558
2006-11-02,909.705
2006-11-03,903.957
2006-11-06,904.671
2006-11-07,911.211
2006-11-08,894.426
2006-11-09,889.197
2006-11-10,895.533
2006-11-13,883.043
2006-11-14,899.073
2006-11-15,896.547
2006-11-16,890.415
2006-11-17,885.475
2006-11-20,856.789
2006-11-21,862.172
2006-11-22,886.335
2006-11-23,890.241
2006-11-24,886.489
2006-11-27,892.667
2006-11-28,891.009
2006-11-29,907.766
2006-11-30,924.262
2006-12-01,928.685
2006-12-04,930.28
2006-12-05,926.407
2006-12-06,933.541
2006-12-07,933.482
2006-12-08,924.801
2006-12-11,920.262
2006-12-12,922.105
2006-12-13,924.774
2006-12-14,932.017
2006-12-15,933.992
2006-12-18,931.533
2006-12-19,919.802
2006-12-20,930.499
2006-12-21,929.834
2006-12-22,928.954
2006-12-25,926.486
2006-12-26,931.127
2006-12-27,935.257
2006-12-28,934.896
2006-12-29,934.984
2007-01-01,934.984
2007-01-02,940.193
2007-01-03,936.616
2007-01-04,937.492
2007-01-05,926.263
2007-01-08,924.127
2007-01-09,928.961
2007-01-10,912.738
2007-01-11,909.075
2007-01-12,924.716
2007-01-15,937.696
2007-01-16,937.598
2007-01-17,943.372
2007-01-18,942.968
2007-01-19,941.184
2007-01-22,947.635
2007-01-23,949.751
2007-01-24,952.739
2007-01-25,948.71
2007-01-26,943.431
2007-01-29,943.839
2007-01-30,946.548
2007-01-31,944.338
2007-02-01,955.918
2007-02-02,959.654
2007-02-05,954.32
2007-02-06,960.232
2007-02-07,950.074
2007-02-08,943.922
2007-02-09,947.652
2007-02-12,944.613
2007-02-13,951.308
2007-02-14,969.902
2007-02-15,986.267
2007-02-16,982.481
2007-02-19,986.197
2007-02-20,981.911
2007-02-21,981.299
2007-02-22,992.149
2007-02-23,1001.438
2007-02-26,1010.103
2007-02-27,1013.009
2007-02-28,978.723
2007-03-01,978.41
2007-03-02,976.286
2007-03-05,937.2
2007-03-06,955.766
2007-03-07,957.48
2007-03-08,967.726
2007-03-09,969.528
2007-03-12,983.166
2007-03-13,978.587
2007-03-14,954.505
2007-03-15,962.011
2007-03-16,959.008
2007-03-19,964.298
2007-03-20,973.325
2007-03-21,971.301
2007-03-22,988.418
2007-03-23,986.838
2007-03-26,991.559
2007-03-27,990.856
2007-03-28,993.747
2007-03-29,987.021
2007-03-30,988.883
2007-04-02,974.872
2007-04-03,980.32
2007-04-04,999.223
2007-04-05,995.902
2007-04-06,993.692
2007-04-09,1000.03
2007-04-10,1002.516
2007-04-11,1001.335
2007-04-12,999.755
2007-04-13,990.705
2007-04-16,999.946
2007-04-17,998.403
2007-04-18,1015.977
2007-04-19,1001.972
2007-04-20,1001.499
2007-04-23,1001.842
2007-04-24,1000.304
2007-04-25,993.841
2007-04-26,999.732
2007-04-27,996.8
2007-04-30,996.502
2007-05-01,988.188
2007-05-02,993.259
2007-05-03,992.604
2007-05-04,994.028
2007-05-07,1007.201
2007-05-08,1008.14
2007-05-09,1016.639
2007-05-10,1014.361
2007-05-11,1003.198
2007-05-14,1003.35
2007-05-15,990.701
2007-05-16,984.162
2007-05-17,985.464
2007-05-18,976.998
2007-05-21,984.221
2007-05-22,992.631
2007-05-23,995.421
2007-05-24,991.787
2007-05-25,980.229
2007-05-28,985.271
2007-05-29,990.911
2007-05-30,986.898
2007-05-31,1000.0
2007-06-01,1007.039
2007-06-04,1014.589
2007-06-05,1017.398
2007-06-06,1023.022
2007-06-07,1021.48
2007-06-08,1002.471
2007-06-11,1003.37
2007-06-12,999.806
2007-06-13,991.233
2007-06-14,998.06
2007-06-15,1004.787
2007-06-18,1017.688
2007-06-19,1016.347
2007-06-20,1020.621
2007-06-21,1023.919
2007-06-22,1019.495
2007-06-25,1011.991
2007-06-26,1011.466
2007-06-27,998.314
2007-06-28,1007.721
2007-06-29,1015.243
2007-07-02,1025.254
2007-07-03,1024.703
2007-07-04,1025.598
2007-07-05,1027.385
2007-07-06,1021.702
2007-07-09,1030.606
2007-07-10,1034.446
2007-07-11,1029.191
2007-07-12,1024.92
2007-07-13,1036.749
2007-07-16,1037.354
2007-07-17,1035.55
2007-07-18,1028.162
2007-07-19,1035.436
2007-07-20,1046.486
2007-07-23,1040.948
2007-07-24,1051.707
2007-07-25,1046.172
2007-07-26,1038.5
2007-07-27,1009.976
2007-07-30,1014.112
2007-07-31,1015.507
2007-08-01,993.098
2007-08-02,993.503
2007-08-03,999.714
2007-08-06,993.008
2007-08-07,990.451
2007-08-08,997.26
2007-08-09,1019.496
2007-08-10,999.782
2007-08-13,986.073
2007-08-14,982.92
2007-08-15,958.031
2007-08-16,944.714
2007-08-17,909.596
2007-08-20,937.879
2007-08-21,952.556
2007-08-22,951.231
2007-08-23,971.74
2007-08-24,968.004
2007-08-27,975.206
2007-08-28,975.392
2007-08-29,957.533
2007-08-30,961.776
2007-08-31,983.26
2007-09-03,984.335
2007-09-04,981.538
2007-09-05,977.541
2007-09-06,976.763
2007-09-07,984.634
2007-09-10,965.927
2007-09-11,969.92
2007-09-12,969.383
2007-09-13,963.793
2007-09-14,978.298
2007-09-17,977.964
2007-09-18,957.842
2007-09-19,996.548
2007-09-20,1012.844
2007-09-21,1000.154
2007-09-24,1010.2
2007-09-25,1022.468
2007-09-26,1031.167
2007-09-27,1054.521
2007-09-28,1059.342
2007-10-01,1059.321
2007-10-02,1064.883
2007-10-03,1066.403
2007-10-04,1057.265
2007-10-05,1063.9
2007-10-08,1062.739
2007-10-09,1072.239
2007-10-10,1075.274
2007-10-11,1082.218
2007-10-12,1077.504
2007-10-15,1080.324
2007-10-16,1066.213
2007-10-17,1063.054
2007-10-18,1079.592
2007-10-19,1072.169
2007-10-22,1048.039
2007-10-23,1054.583
2007-10-24,1054.708
2007-10-25,1055.076
2007-10-26,1075.019
2007-10-29,1092.139
2007-10-30,1092.5
2007-10-31,1094.279
2007-11-01,1099.415
2007-11-02,1078.7
2007-11-05,1064.584
2007-11-06,1068.583
2007-11-07,1072.882
2007-11-08,1047.857
2007-11-09,1053.915
2007-11-12,1023.971
2007-11-13,1020.663
2007-11-14,1040.869
2007-11-15,1038.522
2007-11-16,1021.492
2007-11-19,1014.236
2007-11-20,1014.141
2007-11-21,1002.051
2007-11-22,996.96
2007-11-23,1000.826
2007-11-26,1023.337
2007-11-27,1025.184
2007-11-28,1016.627
2007-11-29,1043.048
2007-11-30,1048.715
2007-12-03,1051.657
2007-12-04,1042.012
2007-12-05,1036.096
2007-12-06,1047.836
2007-12-07,1059.148
2007-12-10,1050.407
2007-12-11,1060.662
2007-12-12,1048.169
2007-12-13,1029.321
2007-12-14,1009.991
2007-12-17,979.462
2007-12-18,973.05
2007-12-19,970.105
2007-12-20,967.653
2007-12-21,979.478
2007-12-24,982.283
2007-12-25,994.71
2007-12-26,1003.079
2007-12-27,999.778
2007-12-28,993.615
2007-12-31,1006.801
2008-01-01,1006.801
2008-01-02,1018.566
2008-01-03,1022.026
2008-01-04,1003.045
2008-01-07,978.873
2008-01-08,977.492
2008-01-09,984.345
2008-01-10,974.984
2008-01-11,957.383
2008-01-14,960.774
2008-01-15,947.478
2008-01-16,905.345
2008-01-17,919.984
2008-01-18,924.401
2008-01-21,891.909
2008-01-22,833.546
2008-01-23,863.931
2008-01-24,885.662
2008-01-25,925.653
2008-01-28,898.027
2008-01-29,909.44
2008-01-30,902.876
2008-01-31,922.177
2008-02-01,927.356
2008-02-04,947.307
2008-02-05,935.748
2008-02-06,898.95
2008-02-07,897.799
2008-02-08,884.072
2008-02-11,883.632
2008-02-12,876.901
2008-02-13,868.688
2008-02-14,902.565
2008-02-15,905.399
2008-02-18,905.839
2008-02-19,915.582
2008-02-20,889.63
2008-02-21,912.847
2008-02-22,911.268
2008-02-25,926.446
2008-02-26,926.859
2008-02-27,950.4
2008-02-28,954.386
2008-02-29,949.223
2008-03-03,921.039
2008-03-04,915.025
2008-03-05,904.432
2008-03-06,925.381
2008-03-07,900.813
2008-03-10,881.365
2008-03-11,884.408
2008-03-12,901.982
2008-03-13,892.247
2008-03-14,882.224
2008-03-17,870.833
2008-03-18,870.182
2008-03-19,884.718
2008-03-20,874.533
2008-03-21,886.824
2008-03-24,881.176
2008-03-25,910.035
2008-03-26,924.405
2008-03-27,914.814
2008-03-28,922.69
2008-03-31,911.992
2008-04-01,900.52
2008-04-02,927.466
2008-04-03,943.367
2008-04-04,944.825
2008-04-07,951.696
2008-04-08,937.29
2008-04-09,926.896
2008-04-10,921.756
2008-04-11,937.804
2008-04-14,918.175
2008-04-15,920.849
2008-04-16,936.025
2008-04-17,942.195
2008-04-18,925.315
2008-04-21,953.016
2008-04-22,945.272
2008-04-23,950.111
2008-04-24,942.684
2008-04-25,953.526
2008-04-28,963.941
2008-04-29,967.265
2008-04-30,970.603
2008-05-01,964.881
2008-05-02,980.726
2008-05-05,984.725
2008-05-06,990.613
2008-05-07,988.131
2008-05-08,990.031
2008-05-09,976.433
2008-05-12,975.792
2008-05-13,976.575
2008-05-14,980.71
2008-05-15,992.17
2008-05-16,996.39
2008-05-19,998.208
2008-05-20,999.127
2008-05-21,989.876
2008-05-22,988.773
2008-05-23,990.535
2008-05-26,969.529
2008-05-27,974.707
2008-05-28,959.545
2008-05-29,971.771
2008-05-30,983.214
2008-06-02,993.781
2008-06-03,976.93
2008-06-04,988.582
2008-06-05,976.452
2008-06-06,988.865
2008-06-09,971.255
2008-06-10,949.501
2008-06-11,949.987
2008-06-12,924.763
2008-06-13,926.114
2008-06-16,936.782
2008-06-17,940.015
2008-06-18,947.326
2008-06-19,934.624
2008-06-20,923.486
2008-06-23,915.968
2008-06-24,920.987
2008-06-25,916.754
2008-06-26,923.914
2008-06-27,921.347
2008-06-30,918.809
2008-07-01,913.467
2008-07-02,901.886
2008-07-03,887.885
2008-07-04,891.881
2008-07-07,888.426
2008-07-08,873.924
2008-07-09,879.185
2008-07-10,880.844
2008-07-11,887.524
2008-07-14,883.466
2008-07-15,881.377
2008-07-16,879.876
2008-07-17,880.484
2008-07-18,862.039
2008-07-21,871.419
2008-07-22,881.83
2008-07-23,884.385
2008-07-24,891.413
2008-07-25,874.138
2008-07-28,876.693
2008-07-29,859.653
2008-07-30,868.302
2008-07-31,871.792
2008-08-01,854.844
2008-08-04,848.704
2008-08-05,837.554
2008-08-06,843.263
2008-08-07,832.486
2008-08-08,827.887
2008-08-11,835.347
2008-08-12,825.278
2008-08-13,814.755
2008-08-14,812.22
2008-08-15,805.852
2008-08-18,810.047
2008-08-19,800.488
2008-08-20,808.194
2008-08-21,813.388
2008-08-22,804.554
2008-08-25,816.914
2008-08-26,808.868
2008-08-27,813.174
2008-08-28,817.199
2008-08-29,838.969
2008-09-01,823.898
2008-09-02,810.881
2008-09-03,807.89
2008-09-04,791.887
2008-09-05,775.759
2008-09-08,794.317
2008-09-09,780.333
2008-09-10,775.284
2008-09-11,761.043
2008-09-12,776.453
2008-09-15,775.267
2008-09-16,757.672
2008-09-17,759.392
2008-09-18,752.86
2008-09-19,770.926
2008-09-22,786.557
2008-09-23,785.364
2008-09-24,783.215
2008-09-25,778.119
2008-09-26,769.116
2008-09-29,757.088
2008-09-30,729.272
2008-10-01,741.158
2008-10-02,723.418
2008-10-03,704.373
2008-10-06,680.803
2008-10-07,666.668
2008-10-08,615.678
2008-10-09,618.511
2008-10-10,568.641
2008-10-13,575.167
2008-10-14,630.698
2008-10-15,632.356
2008-10-16,582.358
2008-10-17,592.846
2008-10-20,610.072
2008-10-21,624.237
2008-10-22,595.163
2008-10-23,584.159
2008-10-24,555.305
2008-10-27,522.154
2008-10-28,540.885
2008-10-29,564.188
2008-10-30,599.736
2008-10-31,579.936
2008-11-03,587.33
2008-11-04,612.244
2008-11-05,641.629
2008-11-06,615.448
2008-11-07,600.355
2008-11-10,623.305
2008-11-11,605.456
2008-11-12,606.058
2008-11-13,583.449
2008-11-14,587.753
2008-11-17,584.261
2008-11-18,571.847
2008-11-19,567.987
2008-11-20,544.773
2008-11-21,557.076
2008-11-24,553.839
2008-11-25,576.268
2008-11-26,571.847
2008-11-27,576.055
2008-11-28,580.801
2008-12-01,582.776
2008-12-02,561.477
2008-12-03,574.319
2008-12-04,577.386
2008-12-05,579.102
2008-12-08,595.469
2008-12-09,599.742
2008-12-10,608.869
2008-12-11,621.197
2008-12-12,601.151
2008-12-15,629.129
2008-12-16,618.472
2008-12-17,641.034
2008-12-18,638.694
2008-12-19,628.357
2008-12-22,630.431
2008-12-23,627.683
2008-12-24,619.446
2008-12-25,623.646
2008-12-26,627.84
2008-12-29,639.725
2008-12-30,640.908
2008-12-31,641.779
2009-01-01,641.779
2009-01-02,640.778
2009-01-05,631.901
2009-01-06,621.783
2009-01-07,623.009
2009-01-08,617.422
2009-01-09,621.299
2009-01-12,623.654
2009-01-13,601.353
2009-01-14,606.135
2009-01-15,583.961
2009-01-16,593.521
2009-01-19,592.15
2009-01-20,582.983
2009-01-21,588.477
2009-01-22,589.987
2009-01-23,573.963
2009-01-26,573.112
2009-01-27,592.94
2009-01-28,587.559
2009-01-29,590.946
2009-01-30,583.617
2009-02-02,573.339
2009-02-03,571.634
2009-02-04,573.626
2009-02-05,563.469
2009-02-06,564.52
2009-02-09,555.884
2009-02-10,555.705
2009-02-11,558.201
2009-02-12,549.147
2009-02-13,551.661
2009-02-16,551.701
2009-02-17,538.767
2009-02-18,530.277
2009-02-19,528.942
2009-02-20,518.372
2009-02-23,517.208
2009-02-24,498.606
2009-02-25,502.336
2009-02-26,499.517
2009-02-27,509.01
2009-03-02,496.659
2009-03-03,488.471
2009-03-04,492.915
2009-03-05,504.964
2009-03-06,496.019
2009-03-09,486.944
2009-03-10,487.508
2009-03-11,500.83
2009-03-12,488.381
2009-03-13,502.795
2009-03-16,512.734
2009-03-17,516.553
2009-03-18,518.96
2009-03-19,541.044
2009-03-20,530.153
2009-03-23,540.82
2009-03-24,551.338
2009-03-25,554.861
2009-03-26,560.703
2009-03-27,563.369
2009-03-30,550.482
2009-03-31,537.894
2009-04-01,543.888
2009-04-02,559.871
2009-04-03,553.712
2009-04-06,550.766
2009-04-07,553.875
2009-04-08,544.583
2009-04-09,556.268
2009-04-10,556.675
2009-04-13,558.657
2009-04-14,564.928
2009-04-15,562.572
2009-04-16,565.857
2009-04-17,570.114
2009-04-20,571.971
2009-04-21,565.631
2009-04-22,566.797
2009-04-23,572.502
2009-04-24,570.815
2009-04-27,574.17
2009-04-28,563.718
2009-04-29,565.312
2009-04-30,574.193
2009-05-01,570.262
2009-05-04,577.444
2009-05-05,580.614
2009-05-06,581.246
2009-05-07,598.372
2009-05-08,604.908
2009-05-11,612.427
2009-05-12,615.237
2009-05-13,619.358
2009-05-14,607.952
2009-05-15,619.609
2009-05-18,608.393
2009-05-19,619.846
2009-05-20,625.878
2009-05-21,625.987
2009-05-22,625.205
2009-05-25,628.502
2009-05-26,631.231
2009-05-27,637.222
2009-05-28,627.384
2009-05-29,641.452
2009-06-01,648.483
2009-06-02,653.368
2009-06-03,656.444
2009-06-04,649.025
2009-06-05,643.638
2009-06-08,639.887
2009-06-09,642.578
2009-06-10,651.879
2009-06-11,657.429
2009-06-12,660.625
2009-06-15,657.902
2009-06-16,647.952
2009-06-17,660.274
2009-06-18,653.507
2009-06-19,652.679
2009-06-22,660.187
2009-06-23,650.007
2009-06-24,652.353
2009-06-25,655.582
2009-06-26,669.876
2009-06-29,661.638
2009-06-30,666.958
2009-07-01,666.085
2009-07-02,665.056
2009-07-03,661.159
2009-07-06,661.262
2009-07-07,658.472
2009-07-08,650.906
2009-07-09,650.523
2009-07-10,653.009
2009-07-13,633.584
2009-07-14,645.587
2009-07-15,648.362
2009-07-16,654.919
2009-07-17,656.971
2009-07-20,659.295
2009-07-21,681.386
2009-07-22,683.612
2009-07-23,681.902
2009-07-24,687.454
2009-07-27,687.972
2009-07-28,695.322
2009-07-29,688.294
2009-07-30,687.718
2009-07-31,699.799
2009-08-03,704.927
2009-08-04,705.628
2009-08-05,699.521
2009-08-06,700.245
2009-08-07,688.043
2009-08-10,695.757
2009-08-11,708.834
2009-08-12,701.53
2009-08-13,715.939
2009-08-14,724.02
2009-08-17,707.312
2009-08-18,707.061
2009-08-19,709.12
2009-08-20,717.402
2009-08-21,710.508
2009-08-24,724.997
2009-08-25,726.958
2009-08-26,730.497
2009-08-27,729.931
2009-08-28,736.709
2009-08-31,737.293
2009-09-01,737.925
2009-09-02,728.123
2009-09-03,726.388
2009-09-04,721.141
2009-09-07,727.881
2009-09-08,739.004
2009-09-09,738.468
2009-09-10,748.962
2009-09-11,750.985
2009-09-14,738.11
2009-09-15,735.141
2009-09-16,740.673
2009-09-17,747.243
2009-09-18,738.467
2009-09-21,733.111
2009-09-22,743.286
2009-09-23,743.532
2009-09-24,751.351
2009-09-25,748.478
2009-09-28,740.404
2009-09-29,739.692
2009-09-30,751.414
2009-10-01,737.841
2009-10-02,723.425
2009-10-05,715.068
2009-10-06,726.33
2009-10-07,735.65
2009-10-08,744.982
2009-10-09,742.052
2009-10-12,741.993
2009-10-13,744.253
2009-10-14,747.5
2009-10-15,749.473
2009-10-16,743.068
2009-10-19,748.503
2009-10-20,752.785
2009-10-21,750.435
2009-10-22,744.209
2009-10-23,742.353
2009-10-26,744.704
2009-10-27,731.377
2009-10-28,727.829
2009-10-29,717.332
2009-10-30,731.718
2009-11-02,721.189
2009-11-03,720.743
2009-11-04,720.294
2009-11-05,715.221
2009-11-06,724.138
2009-11-09,728.347
2009-11-10,729.346
2009-11-11,727.534
2009-11-12,719.176
2009-11-13,722.768
2009-11-16,724.814
2009-11-17,716.806
2009-11-18,714.73
2009-11-19,708.997
2009-11-20,706.726
2009-11-23,711.283
2009-11-24,704.938
2009-11-25,713.149
2009-11-26,714.487
2009-11-27,699.263
2009-11-30,722.946
2009-12-01,734.365
2009-12-02,733.861
2009-12-03,746.541
2009-12-04,734.698
2009-12-07,743.579
2009-12-08,747.778
2009-12-09,743.143
2009-12-10,735.851
2009-12-11,739.301
2009-12-14,745.563
2009-12-15,739.312
2009-12-16,741.26
2009-12-17,733.243
2009-12-18,730.122
2009-12-21,727.538
2009-12-22,730.443
2009-12-23,734.932
2009-12-24,738.11
2009-12-25,735.711
2009-12-28,740.765
2009-12-29,743.27
2009-12-30,732.668
2009-12-31,733.818
2010-01-01,733.818
2010-01-04,746.661
2010-01-05,755.669
2010-01-06,751.402
2010-01-07,747.385
2010-01-08,753.336
2010-01-11,763.5
2010-01-12,770.385
2010-01-13,758.833
2010-01-14,769.38
2010-01-15,770.383
2010-01-18,767.863
2010-01-19,760.418
2010-01-20,754.577
2010-01-21,753.491
2010-01-22,750.265
2010-01-25,744.445
2010-01-26,734.708
2010-01-27,724.06
2010-01-28,729.257
2010-01-29,711.888
2010-02-01,707.413
2010-02-02,719.828
2010-02-03,723.134
2010-02-04,719.136
2010-02-05,707.004
2010-02-08,702.389
2010-02-09,703.118
2010-02-10,704.698
2010-02-11,708.717
2010-02-12,711.473
2010-02-15,708.603
2010-02-16,708.818
2010-02-17,719.311
2010-02-18,719.429
2010-02-19,702.247
2010-02-22,721.396
2010-02-23,725.381
2010-02-24,720.708
2010-02-25,718.086
2010-02-26,720.673
2010-03-01,724.449
2010-03-02,728.952
2010-03-03,733.579
2010-03-04,727.338
2010-03-05,729.351
2010-03-08,744.161
2010-03-09,746.323
2010-03-10,741.481
2010-03-11,743.648
2010-03-12,746.629
2010-03-15,747.469
2010-03-16,747.672
2010-03-17,759.425
2010-03-18,754.971
2010-03-19,758.741
2010-03-22,758.51
2010-03-23,757.75
2010-03-24,749.19
2010-03-25,744.207
2010-03-26,751.598
2010-03-29,757.303
2010-03-30,764.052
2010-03-31,759.984
2010-04-01,762.811
2010-04-02,763.944
2010-04-05,764.394
2010-04-06,767.404
2010-04-07,773.375
2010-04-08,769.964
2010-04-09,772.832
2010-04-12,775.344
2010-04-13,769.477
2010-04-14,771.797
2010-04-15,777.741
2010-04-16,774.45
2010-04-19,760.744
2010-04-20,758.258
2010-04-21,768.021
2010-04-22,763.576
2010-04-23,757.628
2010-04-26,769.393
2010-04-27,773.616
2010-04-28,757.614
2010-04-29,757.823
2010-04-30,766.589
2010-05-03,761.063
2010-05-04,756.516
2010-05-05,752.528
2010-05-06,740.992
2010-05-07,736.61
2010-05-10,738.321
2010-05-11,731.316
2010-05-12,731.831
2010-05-13,745.641
2010-05-14,742.507
2010-05-17,721.62
2010-05-18,715.127
2010-05-19,710.854
2010-05-20,705.987
2010-05-21,692.874
2010-05-24,693.112
2010-05-25,673.216
2010-05-26,674.509
2010-05-27,685.398
2010-05-28,693.769
2010-05-31,693.132
2010-06-01,688.68
2010-06-02,675.287
2010-06-03,693.144
2010-06-04,693.997
2010-06-07,670.182
2010-06-08,675.779
2010-06-09,671.141
2010-06-10,682.594
2010-06-11,691.479
2010-06-14,704.132
2010-06-15,705.838
2010-06-16,714.701
2010-06-17,711.605
2010-06-18,714.742
2010-06-21,729.574
2010-06-22,723.958
2010-06-23,714.414
2010-06-24,717.958
2010-06-25,710.115
2010-06-28,707.426
2010-06-29,698.916
2010-06-30,688.56
2010-07-01,684.703
2010-07-02,684.793
2010-07-05,686.519
2010-07-06,697.758
2010-07-07,695.555
2010-07-08,704.821
2010-07-09,709.269
2010-07-12,707.981
2010-07-13,706.898
2010-07-14,719.375
2010-07-15,718.243
2010-07-16,712.87
2010-07-19,707.202
2010-07-20,706.822
2010-07-21,704.294
2010-07-22,704.542
2010-07-23,716.922
2010-07-26,722.727
2010-07-27,718.131
2010-07-28,727.054
2010-07-29,729.126
2010-07-30,722.217
2010-08-02,726.862
2010-08-03,736.905
2010-08-04,723.456
2010-08-05,733.462
2010-08-06,740.143
2010-08-09,736.522
2010-08-10,728.926
2010-08-11,713.795
2010-08-12,704.138
2010-08-13,707.884
2010-08-16,710.63
2010-08-17,710.985
2010-08-18,715.634
2010-08-19,722.49
2010-08-20,704.839
2010-08-23,705.711
2010-08-24,705.57
2010-08-25,693.499
2010-08-26,698.632
2010-08-27,704.766
2010-08-30,716.214
2010-08-31,702.964
2010-09-01,712.501
2010-09-02,721.703
2010-09-03,727.442
2010-09-06,740.756
