Date,SINGAPORE SMALL CAP Small Cap
2005-11-10,239.64
2005-11-11,239.241
2005-11-14,236.605
2005-11-15,235.884
2005-11-16,237.651
2005-11-17,239.083
2005-11-18,242.359
2005-11-21,240.64
2005-11-22,240.834
2005-11-23,243.882
2005-11-24,245.159
2005-11-25,243.881
2005-11-28,244.423
2005-11-29,243.98
2005-11-30,243.95
2005-12-01,242.324
2005-12-02,244.106
2005-12-05,245.227
2005-12-06,243.414
2005-12-07,244.068
2005-12-08,242.673
2005-12-09,243.918
2005-12-12,245.187
2005-12-13,246.227
2005-12-14,247.102
2005-12-15,247.985
2005-12-16,247.569
2005-12-19,248.517
2005-12-20,247.796
2005-12-21,248.109
2005-12-22,246.141
2005-12-23,248.752
2005-12-26,248.752
2005-12-27,248.838
2005-12-28,248.777
2005-12-29,249.935
2005-12-30,250.998
2006-01-02,250.998
2006-01-03,255.24
2006-01-04,260.023
2006-01-05,261.933
2006-01-06,262.439
2006-01-09,265.077
2006-01-10,265.345
2006-01-11,266.479
2006-01-12,265.919
2006-01-13,263.87
2006-01-16,264.4
2006-01-17,263.654
2006-01-18,262.809
2006-01-19,265.734
2006-01-20,266.733
2006-01-23,264.729
2006-01-24,265.234
2006-01-25,267.539
2006-01-26,267.45
2006-01-27,271.016
2006-01-30,270.101
2006-01-31,271.314
2006-02-01,272.631
2006-02-02,274.393
2006-02-03,273.764
2006-02-06,277.707
2006-02-07,280.455
2006-02-08,277.304
2006-02-09,280.24
2006-02-10,281.554
2006-02-13,284.231
2006-02-14,283.774
2006-02-15,282.487
2006-02-16,280.004
2006-02-17,278.51
2006-02-20,278.315
2006-02-21,278.868
2006-02-22,276.456
2006-02-23,279.677
2006-02-24,280.936
2006-02-27,285.904
2006-02-28,287.863
2006-03-01,287.438
2006-03-02,288.488
2006-03-03,288.413
2006-03-06,288.867
2006-03-07,285.663
2006-03-08,284.135
2006-03-09,285.19
2006-03-10,283.458
2006-03-13,287.824
2006-03-14,288.577
2006-03-15,288.993
2006-03-16,289.61
2006-03-17,290.164
2006-03-20,290.102
2006-03-21,288.152
2006-03-22,287.063
2006-03-23,289.066
2006-03-24,288.597
2006-03-27,291.785
2006-03-28,294.386
2006-03-29,294.529
2006-03-30,297.786
2006-03-31,301.754
2006-04-03,303.127
2006-04-04,303.952
2006-04-05,308.924
2006-04-06,309.534
2006-04-07,308.066
2006-04-10,306.227
2006-04-11,307.401
2006-04-12,305.289
2006-04-13,304.564
2006-04-14,304.564
2006-04-17,306.828
2006-04-18,309.326
2006-04-19,316.27
2006-04-20,316.579
2006-04-21,318.43
2006-04-24,318.512
2006-04-25,316.182
2006-04-26,317.694
2006-04-27,320.499
2006-04-28,317.849
2006-05-01,318.503
2006-05-02,319.757
2006-05-03,323.201
2006-05-04,321.113
2006-05-05,322.69
2006-05-08,328.201
2006-05-09,328.122
2006-05-10,331.216
2006-05-11,331.116
2006-05-12,330.509
2006-05-15,316.879
2006-05-16,311.657
2006-05-17,316.321
2006-05-18,307.406
2006-05-19,306.483
2006-05-22,290.95
2006-05-23,295.522
2006-05-24,295.911
2006-05-25,291.738
2006-05-26,296.762
2006-05-29,295.773
2006-05-30,296.84
2006-05-31,291.243
2006-06-01,290.925
2006-06-02,295.635
2006-06-05,294.237
2006-06-06,289.977
2006-06-07,285.517
2006-06-08,276.252
2006-06-09,280.607
2006-06-12,279.556
2006-06-13,274.013
2006-06-14,273.065
2006-06-15,275.662
2006-06-16,285.975
2006-06-19,282.479
2006-06-20,279.685
2006-06-21,280.585
2006-06-22,283.207
2006-06-23,280.731
2006-06-26,281.492
2006-06-27,282.508
2006-06-28,280.215
2006-06-29,284.32
2006-06-30,290.97
2006-07-03,291.88
2006-07-04,295.386
2006-07-05,292.059
2006-07-06,294.97
2006-07-07,295.104
2006-07-10,296.371
2006-07-11,293.149
2006-07-12,293.146
2006-07-13,292.024
2006-07-14,285.534
2006-07-17,275.353
2006-07-18,277.131
2006-07-19,277.908
2006-07-20,281.834
2006-07-21,280.48
2006-07-24,277.161
2006-07-25,281.237
2006-07-26,281.915
2006-07-27,288.186
2006-07-28,288.047
2006-07-31,293.1
2006-08-01,293.042
2006-08-02,294.452
2006-08-03,294.554
2006-08-04,297.734
2006-08-07,295.799
2006-08-08,296.552
2006-08-09,296.762
2006-08-10,294.223
2006-08-11,294.506
2006-08-14,298.043
2006-08-15,297.279
2006-08-16,300.583
2006-08-17,302.804
2006-08-18,305.041
2006-08-21,303.218
2006-08-22,303.265
2006-08-23,303.075
2006-08-24,299.777
2006-08-25,300.184
2006-08-28,296.919
2006-08-29,301.096
2006-08-30,303.368
2006-08-31,307.536
2006-09-01,307.317
2006-09-04,312.041
2006-09-05,312.08
2006-09-06,314.494
2006-09-07,311.499
2006-09-08,311.528
2006-09-11,308.393
2006-09-12,307.344
2006-09-13,312.411
2006-09-14,313.382
2006-09-15,312.946
2006-09-18,316.121
2006-09-19,316.089
2006-09-20,315.934
2006-09-21,318.35
2006-09-22,316.223
2006-09-25,314.845
2006-09-26,313.622
2006-09-27,318.284
2006-09-28,319.472
2006-09-29,321.041
2006-10-02,324.261
2006-10-03,323.775
2006-10-04,324.908
2006-10-05,330.37
2006-10-06,329.128
2006-10-09,326.567
2006-10-10,331.491
2006-10-11,331.875
2006-10-12,333.718
2006-10-13,335.096
2006-10-16,335.406
2006-10-17,333.636
2006-10-18,334.135
2006-10-19,336.605
2006-10-20,337.863
2006-10-23,337.326
2006-10-24,337.455
2006-10-25,342.634
2006-10-26,343.978
2006-10-27,342.036
2006-10-30,338.718
2006-10-31,344.126
2006-11-01,346.848
2006-11-02,347.203
2006-11-03,347.879
2006-11-06,350.3
2006-11-07,355.305
2006-11-08,350.782
2006-11-09,351.121
2006-11-10,354.152
2006-11-13,353.862
2006-11-14,357.059
2006-11-15,354.13
2006-11-16,358.355
2006-11-17,360.609
2006-11-20,358.82
2006-11-21,361.281
2006-11-22,367.042
2006-11-23,368.977
2006-11-24,366.534
2006-11-27,370.126
2006-11-28,361.729
2006-11-29,367.363
2006-11-30,372.237
2006-12-01,372.504
2006-12-04,375.82
2006-12-05,381.149
2006-12-06,378.464
2006-12-07,379.608
2006-12-08,373.529
2006-12-11,375.016
2006-12-12,374.571
2006-12-13,372.864
2006-12-14,375.212
2006-12-15,376.193
2006-12-18,377.045
2006-12-19,374.051
2006-12-20,380.162
2006-12-21,379.91
2006-12-22,384.895
2006-12-25,384.895
2006-12-26,385.073
2006-12-27,389.927
2006-12-28,392.918
2006-12-29,398.94
2007-01-01,398.94
2007-01-02,399.978
2007-01-03,409.681
2007-01-04,401.008
2007-01-05,402.223
2007-01-08,401.04
2007-01-09,402.182
2007-01-10,398.073
2007-01-11,400.141
2007-01-12,409.573
2007-01-15,414.768
2007-01-16,418.474
2007-01-17,418.455
2007-01-18,424.611
2007-01-19,426.638
2007-01-22,433.059
2007-01-23,433.299
2007-01-24,436.903
2007-01-25,431.644
2007-01-26,428.003
2007-01-29,433.769
2007-01-30,433.032
2007-01-31,433.48
2007-02-01,435.943
2007-02-02,439.658
2007-02-05,442.194
2007-02-06,445.461
2007-02-07,446.89
2007-02-08,452.985
2007-02-09,449.692
2007-02-12,441.689
2007-02-13,443.707
2007-02-14,443.983
2007-02-15,449.441
2007-02-16,446.553
2007-02-19,446.326
2007-02-20,445.703
2007-02-21,450.421
2007-02-22,454.152
2007-02-23,457.565
2007-02-26,463.885
2007-02-27,455.653
2007-02-28,436.521
2007-03-01,441.218
2007-03-02,438.488
2007-03-05,416.883
2007-03-06,432.017
2007-03-07,437.041
2007-03-08,444.849
2007-03-09,447.589
2007-03-12,454.433
2007-03-13,451.027
2007-03-14,437.466
2007-03-15,444.203
2007-03-16,445.577
2007-03-19,450.456
2007-03-20,451.887
2007-03-21,455.921
2007-03-22,461.662
2007-03-23,463.23
2007-03-26,462.219
2007-03-27,469.44
2007-03-28,466.668
2007-03-29,470.562
2007-03-30,469.019
2007-04-02,472.411
2007-04-03,478.93
2007-04-04,485.684
2007-04-05,490.076
2007-04-06,490.076
2007-04-09,493.337
2007-04-10,495.826
2007-04-11,497.16
2007-04-12,497.796
2007-04-13,501.026
2007-04-16,509.887
2007-04-17,509.214
2007-04-18,506.135
2007-04-19,494.244
2007-04-20,500.671
2007-04-23,502.318
2007-04-24,500.827
2007-04-25,498.678
2007-04-26,499.599
2007-04-27,498.141
2007-04-30,498.655
2007-05-01,498.223
2007-05-02,504.646
2007-05-03,511.314
2007-05-04,515.834
2007-05-07,516.787
2007-05-08,509.845
2007-05-09,514.455
2007-05-10,515.64
2007-05-11,509.835
2007-05-14,518.096
2007-05-15,514.505
2007-05-16,515.022
2007-05-17,515.008
2007-05-18,512.254
2007-05-21,511.421
2007-05-22,512.436
2007-05-23,518.194
2007-05-24,513.018
2007-05-25,510.825
2007-05-28,514.286
2007-05-29,510.29
2007-05-30,503.57
2007-05-31,504.358
2007-06-01,505.514
2007-06-04,514.425
2007-06-05,519.789
2007-06-06,518.487
2007-06-07,518.038
2007-06-08,511.633
2007-06-11,513.682
2007-06-12,513.757
2007-06-13,515.023
2007-06-14,518.855
2007-06-15,522.388
2007-06-18,530.812
2007-06-19,530.504
2007-06-20,532.1
2007-06-21,533.111
2007-06-22,533.78
2007-06-25,528.385
2007-06-26,519.708
2007-06-27,520.628
2007-06-28,524.694
2007-06-29,532.237
2007-07-02,533.392
2007-07-03,534.737
2007-07-04,535.264
2007-07-05,537.931
2007-07-06,539.876
2007-07-09,544.402
2007-07-10,545.714
2007-07-11,539.546
2007-07-12,544.205
2007-07-13,547.01
2007-07-16,543.96
2007-07-17,543.185
2007-07-18,531.117
2007-07-19,530.795
2007-07-20,537.644
2007-07-23,533.95
2007-07-24,535.081
2007-07-25,527.979
2007-07-26,524.864
2007-07-27,513.191
2007-07-30,515.891
2007-07-31,517.375
2007-08-01,501.897
2007-08-02,504.072
2007-08-03,504.908
2007-08-06,489.887
2007-08-07,490.378
2007-08-08,498.59
2007-08-09,496.638
2007-08-10,486.182
2007-08-13,486.458
2007-08-14,486.758
2007-08-15,473.322
2007-08-16,450.653
2007-08-17,442.365
2007-08-20,468.758
2007-08-21,457.781
2007-08-22,471.776
2007-08-23,480.707
2007-08-24,478.891
2007-08-27,489.847
2007-08-28,482.999
2007-08-29,480.785
2007-08-30,479.566
2007-08-31,486.983
2007-09-03,487.247
2007-09-04,487.231
2007-09-05,491.066
2007-09-06,494.137
2007-09-07,497.455
2007-09-10,493.227
2007-09-11,498.592
2007-09-12,504.884
2007-09-13,505.784
2007-09-14,509.926
2007-09-17,501.133
2007-09-18,497.548
2007-09-19,511.626
2007-09-20,508.17
2007-09-21,504.169
2007-09-24,514.453
2007-09-25,511.556
2007-09-26,518.226
2007-09-27,526.083
2007-09-28,530.406
2007-10-01,542.755
2007-10-02,545.888
2007-10-03,538.978
2007-10-04,539.233
2007-10-05,544.786
2007-10-08,546.772
2007-10-09,548.469
2007-10-10,550.392
2007-10-11,560.979
2007-10-12,560.862
2007-10-15,562.448
2007-10-16,551.441
2007-10-17,552.341
2007-10-18,549.118
2007-10-19,542.241
2007-10-22,528.98
2007-10-23,535.949
2007-10-24,533.988
2007-10-25,541.963
2007-10-26,546.869
2007-10-29,549.435
2007-10-30,547.789
2007-10-31,554.391
2007-11-01,557.093
2007-11-02,549.207
2007-11-05,542.755
2007-11-06,548.074
2007-11-07,550.701
2007-11-08,550.757
2007-11-09,538.989
2007-11-12,524.16
2007-11-13,522.504
2007-11-14,520.463
2007-11-15,519.303
2007-11-16,516.238
2007-11-19,514.959
2007-11-20,512.34
2007-11-21,501.689
2007-11-22,498.662
2007-11-23,503.04
2007-11-26,510.878
2007-11-27,504.272
2007-11-28,501.065
2007-11-29,506.877
2007-11-30,506.898
2007-12-03,505.433
2007-12-04,510.639
2007-12-05,514.959
2007-12-06,518.095
2007-12-07,518.89
2007-12-10,514.672
2007-12-11,516.017
2007-12-12,511.757
2007-12-13,507.531
2007-12-14,502.802
2007-12-17,488.843
2007-12-18,490.116
2007-12-19,491.872
2007-12-20,491.69
2007-12-21,495.042
2007-12-24,501.082
2007-12-25,501.082
2007-12-26,506.524
2007-12-27,507.513
2007-12-28,508.273
2007-12-31,517.297
2008-01-01,517.297
2008-01-02,514.673
2008-01-03,509.689
2008-01-04,513.547
2008-01-07,503.372
2008-01-08,504.63
2008-01-09,501.117
2008-01-10,497.767
2008-01-11,494.42
2008-01-14,486.025
2008-01-15,475.564
2008-01-16,458.138
2008-01-17,463.871
2008-01-18,458.768
2008-01-21,437.028
2008-01-22,416.554
2008-01-23,428.423
2008-01-24,436.646
2008-01-25,453.545
2008-01-28,443.009
2008-01-29,444.434
2008-01-30,441.417
2008-01-31,443.724
2008-02-01,448.188
2008-02-04,458.203
2008-02-05,455.105
2008-02-06,449.416
2008-02-07,448.87
2008-02-08,448.622
2008-02-11,444.776
2008-02-12,450.481
2008-02-13,450.137
2008-02-14,460.1
2008-02-15,467.458
2008-02-18,466.127
2008-02-19,469.576
2008-02-20,465.236
2008-02-21,468.297
2008-02-22,470.221
2008-02-25,472.091
2008-02-26,471.941
2008-02-27,478.41
2008-02-28,475.31
2008-02-29,470.933
2008-03-03,460.357
2008-03-04,460.282
2008-03-05,453.71
2008-03-06,455.528
2008-03-07,447.418
2008-03-10,439.839
2008-03-11,440.262
2008-03-12,446.168
2008-03-13,436.462
2008-03-14,439.824
2008-03-17,433.265
2008-03-18,432.756
2008-03-19,429.775
2008-03-20,421.832
2008-03-21,421.832
2008-03-24,430.108
2008-03-25,440.253
2008-03-26,442.024
2008-03-27,446.884
2008-03-28,451.831
2008-03-31,453.564
2008-04-01,454.587
2008-04-02,458.319
2008-04-03,457.18
2008-04-04,459.399
2008-04-07,464.209
2008-04-08,460.401
2008-04-09,455.303
2008-04-10,462.227
2008-04-11,466.472
2008-04-14,458.849
2008-04-15,465.215
2008-04-16,469.139
2008-04-17,469.639
2008-04-18,465.645
2008-04-21,472.702
2008-04-22,473.018
2008-04-23,476.441
2008-04-24,475.58
2008-04-25,476.052
2008-04-28,475.013
2008-04-29,474.254
2008-04-30,475.789
2008-05-01,474.687
2008-05-02,480.724
2008-05-05,486.281
2008-05-06,489.792
2008-05-07,486.101
2008-05-08,481.378
2008-05-09,482.673
2008-05-12,485.305
2008-05-13,483.251
2008-05-14,482.142
2008-05-15,483.163
2008-05-16,489.586
2008-05-19,489.252
2008-05-20,487.358
2008-05-21,492.307
2008-05-22,489.665
2008-05-23,488.336
2008-05-26,479.854
2008-05-27,479.824
2008-05-28,480.853
2008-05-29,483.712
2008-05-30,484.345
2008-06-02,483.301
2008-06-03,480.415
2008-06-04,479.502
2008-06-05,477.452
2008-06-06,481.529
2008-06-09,474.112
2008-06-10,465.592
2008-06-11,465.922
2008-06-12,458.428
2008-06-13,457.591
2008-06-16,458.848
2008-06-17,460.781
2008-06-18,460.524
2008-06-19,457.094
2008-06-20,458.236
2008-06-23,452.946
2008-06-24,451.941
2008-06-25,450.831
2008-06-26,451.073
2008-06-27,447.006
2008-06-30,448.369
2008-07-01,441.706
2008-07-02,440.994
2008-07-03,429.931
2008-07-04,427.089
2008-07-07,430.896
2008-07-08,422.8
2008-07-09,426.517
2008-07-10,423.747
2008-07-11,428.472
2008-07-14,426.273
2008-07-15,425.709
2008-07-16,423.802
2008-07-17,422.926
2008-07-18,417.449
2008-07-21,419.793
2008-07-22,419.652
2008-07-23,422.306
2008-07-24,422.078
2008-07-25,418.689
2008-07-28,418.949
2008-07-29,414.598
2008-07-30,417.135
2008-07-31,418.382
2008-08-01,417.105
2008-08-04,411.979
2008-08-05,405.897
2008-08-06,407.24
2008-08-07,400.316
2008-08-08,397.232
2008-08-11,392.333
2008-08-12,389.558
2008-08-13,388.067
2008-08-14,387.794
2008-08-15,385.322
2008-08-18,380.832
2008-08-19,375.467
2008-08-20,378.477
2008-08-21,375.317
2008-08-22,374.86
2008-08-25,371.883
2008-08-26,364.196
2008-08-27,363.04
2008-08-28,360.213
2008-08-29,363.894
2008-09-01,358.055
2008-09-02,354.562
2008-09-03,349.221
2008-09-04,342.852
2008-09-05,338.822
2008-09-08,347.775
2008-09-09,341.294
2008-09-10,337.901
2008-09-11,328.912
2008-09-12,331.995
2008-09-15,320.999
2008-09-16,311.958
2008-09-17,307.002
2008-09-18,301.885
2008-09-19,317.402
2008-09-22,321.271
2008-09-23,314.925
2008-09-24,315.371
2008-09-25,311.713
2008-09-26,307.86
2008-09-29,300.65
2008-09-30,300.609
2008-10-01,299.046
2008-10-02,295.698
2008-10-03,290.658
2008-10-06,273.95
2008-10-07,271.123
2008-10-08,254.997
2008-10-09,251.024
2008-10-10,227.459
2008-10-13,233.195
2008-10-14,243.595
2008-10-15,233.039
2008-10-16,219.553
2008-10-17,214.883
2008-10-20,216.604
2008-10-21,217.779
2008-10-22,206.478
2008-10-23,200.327
2008-10-24,188.964
2008-10-27,188.066
2008-10-28,179.876
2008-10-29,177.698
2008-10-30,191.79
2008-10-31,194.429
2008-11-03,207.75
2008-11-04,211.134
2008-11-05,216.608
2008-11-06,208.501
2008-11-07,209.515
2008-11-10,213.575
2008-11-11,205.686
2008-11-12,202.441
2008-11-13,197.598
2008-11-14,194.969
2008-11-17,192.768
2008-11-18,187.068
2008-11-19,184.72
2008-11-20,180.743
2008-11-21,181.373
2008-11-24,179.671
2008-11-25,179.961
2008-11-26,181.168
2008-11-27,183.621
2008-11-28,183.027
2008-12-01,180.421
2008-12-02,178.335
2008-12-03,180.101
2008-12-04,181.257
2008-12-05,182.993
2008-12-08,185.156
2008-12-09,190.933
2008-12-10,195.387
2008-12-11,197.174
2008-12-12,194.758
2008-12-15,200.535
2008-12-16,201.244
2008-12-17,205.003
2008-12-18,213.161
2008-12-19,211.185
2008-12-22,209.897
2008-12-23,206.558
2008-12-24,207.022
2008-12-25,207.022
2008-12-26,206.736
2008-12-29,209.012
2008-12-30,211.147
2008-12-31,210.453
2009-01-01,210.453
2009-01-02,215.668
2009-01-05,220.721
2009-01-06,219.154
2009-01-07,220.592
2009-01-08,218.533
2009-01-09,219.225
2009-01-12,215.004
2009-01-13,211.809
2009-01-14,209.271
2009-01-15,203.287
2009-01-16,204.101
2009-01-19,201.642
2009-01-20,197.138
2009-01-21,198.835
2009-01-22,200.776
2009-01-23,197.16
2009-01-26,198.219
2009-01-27,197.516
2009-01-28,202.268
2009-01-29,200.705
2009-01-30,201.25
2009-02-02,199.976
2009-02-03,199.411
2009-02-04,199.013
2009-02-05,198.073
2009-02-06,200.328
2009-02-09,198.175
2009-02-10,197.755
2009-02-11,196.245
2009-02-12,195.005
2009-02-13,198.541
2009-02-16,195.746
2009-02-17,189.678
2009-02-18,189.884
2009-02-19,189.175
2009-02-20,184.756
2009-02-23,186.405
2009-02-24,184.548
2009-02-25,184.326
2009-02-26,183.491
2009-02-27,182.079
2009-03-02,173.843
2009-03-03,174.565
2009-03-04,176.272
2009-03-05,173.341
2009-03-06,171.812
2009-03-09,167.471
2009-03-10,167.733
2009-03-11,168.954
2009-03-12,166.879
2009-03-13,170.816
2009-03-16,174.202
2009-03-17,173.297
2009-03-18,176.78
2009-03-19,179.995
2009-03-20,178.58
2009-03-23,186.513
2009-03-24,188.901
2009-03-25,189.349
2009-03-26,196.388
2009-03-27,197.128
2009-03-30,188.431
2009-03-31,191.695
2009-04-01,191.499
2009-04-02,202.789
2009-04-03,204.352
2009-04-06,209.819
2009-04-07,203.239
2009-04-08,200.221
2009-04-09,205.292
2009-04-10,205.292
2009-04-13,209.805
2009-04-14,218.286
2009-04-15,223.613
2009-04-16,223.41
2009-04-17,224.322
2009-04-20,223.439
2009-04-21,220.51
2009-04-22,218.675
2009-04-23,222.197
2009-04-24,224.307
2009-04-27,216.614
2009-04-28,213.032
2009-04-29,222.487
2009-04-30,226.733
2009-05-01,226.046
2009-05-04,238.248
2009-05-05,247.227
2009-05-06,257.116
2009-05-07,273.02
2009-05-08,283.639
2009-05-11,277.807
2009-05-12,286.463
2009-05-13,287.202
2009-05-14,280.222
2009-05-15,276.599
2009-05-18,272.479
2009-05-19,285.647
2009-05-20,292.563
2009-05-21,287.863
2009-05-22,294.748
2009-05-25,303.819
2009-05-26,301.536
2009-05-27,311.498
2009-05-28,316.166
2009-05-29,323.328
2009-06-01,336.97
2009-06-02,335.147
2009-06-03,340.403
2009-06-04,334.785
2009-06-05,334.345
2009-06-08,320.968
2009-06-09,325.308
2009-06-10,335.072
2009-06-11,334.685
2009-06-12,330.259
2009-06-15,321.28
2009-06-16,315.415
2009-06-17,316.71
2009-06-18,310.389
2009-06-19,315.817
2009-06-22,314.573
2009-06-23,309.905
2009-06-24,315.064
2009-06-25,318.352
2009-06-26,320.28
2009-06-29,319.839
2009-06-30,317.014
2009-07-01,323.905
2009-07-02,319.661
2009-07-03,317.847
2009-07-06,313.271
2009-07-07,311.348
2009-07-08,305.547
2009-07-09,310.263
2009-07-10,307.165
2009-07-13,303.185
2009-07-14,308.535
2009-07-15,322.679
2009-07-16,323.235
2009-07-17,330.101
2009-07-20,341.981
2009-07-21,342.96
2009-07-22,342.247
2009-07-23,349.98
2009-07-24,356.257
2009-07-27,359.45
2009-07-28,361.688
2009-07-29,361.312
2009-07-30,368.934
2009-07-31,371.204
2009-08-03,379.814
2009-08-04,375.541
2009-08-05,369.564
2009-08-06,372.471
2009-08-07,366.133
2009-08-10,365.595
2009-08-11,369.839
2009-08-12,366.621
2009-08-13,372.045
2009-08-14,372.277
2009-08-17,359.594
2009-08-18,364.534
2009-08-19,361.582
2009-08-20,367.68
2009-08-21,369.313
2009-08-24,378.12
2009-08-25,379.553
2009-08-26,379.068
2009-08-27,381.441
2009-08-28,382.655
2009-08-31,377.035
2009-09-01,377.022
2009-09-02,374.005
2009-09-03,378.71
2009-09-04,382.989
2009-09-07,389.458
2009-09-08,395.37
2009-09-09,394.024
2009-09-10,397.556
2009-09-11,399.005
2009-09-14,390.068
2009-09-15,392.403
2009-09-16,401.55
2009-09-17,401.167
2009-09-18,400.007
2009-09-21,399.813
2009-09-22,405.192
2009-09-23,406.276
2009-09-24,400.643
2009-09-25,402.231
2009-09-28,394.653
2009-09-29,397.966
2009-09-30,400.628
2009-10-01,396.647
2009-10-02,388.352
2009-10-05,383.077
2009-10-06,391.655
2009-10-07,397.495
2009-10-08,404.789
2009-10-09,404.859
2009-10-12,407.254
2009-10-13,406.651
2009-10-14,413.9
2009-10-15,415.949
2009-10-16,414.19
2009-10-19,417.501
2009-10-20,416.318
2009-10-21,414.851
2009-10-22,413.734
2009-10-23,417.334
2009-10-26,418.511
2009-10-27,414.185
2009-10-28,409.075
2009-10-29,406.502
2009-10-30,409.564
2009-11-02,408.174
2009-11-03,403.524
2009-11-04,408.022
2009-11-05,402.876
2009-11-06,404.725
2009-11-09,409.322
2009-11-10,410.035
2009-11-11,414.18
2009-11-12,412.119
2009-11-13,414.486
2009-11-16,424.214
2009-11-17,421.322
2009-11-18,421.173
2009-11-19,418.929
2009-11-20,418.484
2009-11-23,423.171
2009-11-24,423.231
2009-11-25,424.917
2009-11-26,423.938
2009-11-27,423.2
2009-11-30,418.646
2009-12-01,425.986
2009-12-02,428.768
2009-12-03,434.329
2009-12-04,433.897
2009-12-07,436.365
2009-12-08,435.056
2009-12-09,435.009
2009-12-10,433.062
2009-12-11,432.559
2009-12-14,433.421
2009-12-15,434.787
2009-12-16,434.642
2009-12-17,432.197
2009-12-18,432.323
2009-12-21,432.745
2009-12-22,434.575
2009-12-23,436.496
2009-12-24,439.636
2009-12-25,439.636
2009-12-28,443.493
2009-12-29,448.611
2009-12-30,449.843
2009-12-31,450.527
2010-01-01,450.527
2010-01-04,458.5
2010-01-05,466.481
2010-01-06,468.15
2010-01-07,466.856
2010-01-08,469.317
2010-01-11,476.071
2010-01-12,472.986
2010-01-13,467.896
2010-01-14,472.389
2010-01-15,470.538
2010-01-18,469.994
2010-01-19,469.966
2010-01-20,464.05
2010-01-21,456.703
2010-01-22,456.377
2010-01-25,454.744
2010-01-26,438.163
2010-01-27,430.989
2010-01-28,439.172
2010-01-29,435.64
2010-02-01,431.565
2010-02-02,434.531
2010-02-03,439.755
2010-02-04,434.035
2010-02-05,423.206
2010-02-08,422.883
2010-02-09,427.219
2010-02-10,428.06
2010-02-11,430.837
2010-02-12,435.401
2010-02-15,436.007
2010-02-16,437.933
2010-02-17,441.598
2010-02-18,437.095
2010-02-19,433.371
2010-02-22,435.891
2010-02-23,439.935
2010-02-24,440.156
2010-02-25,439.117
2010-02-26,438.479
2010-03-01,442.593
2010-03-02,444.96
2010-03-03,447.408
2010-03-04,444.9
2010-03-05,448.593
2010-03-08,453.076
2010-03-09,454.502
2010-03-10,457.497
2010-03-11,459.097
2010-03-12,459.774
2010-03-15,459.09
2010-03-16,461.846
2010-03-17,466.247
2010-03-18,464.288
2010-03-19,463.666
2010-03-22,459.293
2010-03-23,461.017
2010-03-24,459.105
2010-03-25,461.56
2010-03-26,466.57
2010-03-29,468.734
2010-03-30,469.585
2010-03-31,464.168
2010-04-01,469.078
2010-04-02,469.078
2010-04-05,475.13
2010-04-06,475.59
2010-04-07,477.159
2010-04-08,476.446
2010-04-09,484.538
2010-04-12,484.135
2010-04-13,481.204
2010-04-14,495.022
2010-04-15,494.237
2010-04-16,494.988
2010-04-19,484.962
2010-04-20,488.567
2010-04-21,489.783
2010-04-22,487.996
2010-04-23,490.523
2010-04-26,496.098
2010-04-27,494.056
2010-04-28,487.209
2010-04-29,492.026
2010-04-30,493.744
2010-05-03,488.526
2010-05-04,481.438
2010-05-05,472.845
2010-05-06,466.79
2010-05-07,457.263
2010-05-10,472.911
2010-05-11,469.248
2010-05-12,475.463
2010-05-13,474.625
2010-05-14,472.493
2010-05-17,465.311
2010-05-18,469.17
2010-05-19,455.307
2010-05-20,445.774
2010-05-21,438.613
2010-05-24,441.595
2010-05-25,420.463
2010-05-26,427.436
2010-05-27,434.278
2010-05-28,435.12
2010-05-31,443.044
2010-06-01,434.417
2010-06-02,437.488
2010-06-03,447.774
2010-06-04,447.693
2010-06-07,438.409
2010-06-08,441.141
2010-06-09,441.626
2010-06-10,447.226
2010-06-11,449.07
2010-06-14,456.587
2010-06-15,459.159
2010-06-16,463.109
2010-06-17,463.647
2010-06-18,468.24
2010-06-21,476.888
2010-06-22,474.397
2010-06-23,467.084
2010-06-24,462.783
2010-06-25,465.547
2010-06-28,468.846
2010-06-29,458.596
2010-06-30,459.708
2010-07-01,456.197
2010-07-02,461.917
2010-07-05,461.519
2010-07-06,468.304
2010-07-07,466.637
2010-07-08,471.926
2010-07-09,476.622
2010-07-12,476.024
2010-07-13,477.533
2010-07-14,483.439
2010-07-15,483.596
2010-07-16,484.182
2010-07-19,482.529
2010-07-20,488.616
2010-07-21,488.647
2010-07-22,490.641
2010-07-23,492.496
2010-07-26,496.104
2010-07-27,500.03
2010-07-28,499.697
2010-07-29,502.927
2010-07-30,501.823
2010-08-02,508.257
2010-08-03,507.905
2010-08-04,506.801
2010-08-05,505.765
2010-08-06,507.09
2010-08-09,507.035
2010-08-10,499.354
2010-08-11,492.308
2010-08-12,488.659
2010-08-13,492.452
2010-08-16,490.956
2010-08-17,494.709
2010-08-18,495.538
2010-08-19,499.604
2010-08-20,495.765
2010-08-23,496.236
2010-08-24,493.351
2010-08-25,492.089
2010-08-26,492.4
2010-08-27,492.399
2010-08-30,493.04
2010-08-31,492.329
2010-09-01,497.073
2010-09-02,497.726
2010-09-03,500.259
2010-09-06,505.393
2010-09-07,505.589
2010-09-08,509.866
2010-09-09,512.451
2010-09-10,512.753
2010-09-13,518.212
2010-09-14,517.895
2010-09-15,519.653
2010-09-16,518.123
2010-09-17,522.388
2010-09-20,525.588
2010-09-21,530.5
2010-09-22,532.656
