Date,GERMANY IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,556.805
2005-11-09,554.754
2005-11-10,555.303
2005-11-11,560.83
2005-11-14,560.806
2005-11-15,561.034
2005-11-16,557.863
2005-11-17,563.399
2005-11-18,565.276
2005-11-21,572.102
2005-11-22,570.894
2005-11-23,577.54
2005-11-24,576.499
2005-11-25,574.573
2005-11-28,575.075
2005-11-29,575.337
2005-11-30,575.325
2005-12-01,579.527
2005-12-02,582.95
2005-12-05,581.834
2005-12-06,586.483
2005-12-07,580.572
2005-12-08,586.478
2005-12-09,586.633
2005-12-12,594.732
2005-12-13,594.557
2005-12-14,596.409
2005-12-15,593.063
2005-12-16,603.944
2005-12-19,603.178
2005-12-20,599.13
2005-12-21,599.544
2005-12-22,602.08
2005-12-23,604.912
2005-12-26,604.912
2005-12-27,607.45
2005-12-28,610.709
2005-12-29,608.558
2005-12-30,600.09
2006-01-02,605.284
2006-01-03,616.941
2006-01-04,630.955
2006-01-05,629.134
2006-01-06,634.451
2006-01-09,630.919
2006-01-10,626.501
2006-01-11,634.026
2006-01-12,631.227
2006-01-13,625.31
2006-01-16,629.955
2006-01-17,620.403
2006-01-18,614.162
2006-01-19,619.717
2006-01-20,609.348
2006-01-23,618.434
2006-01-24,617.113
2006-01-25,625.429
2006-01-26,640.964
2006-01-27,646.527
2006-01-30,644.565
2006-01-31,647.228
2006-02-01,650.823
2006-02-02,640.947
2006-02-03,637.557
2006-02-06,637.909
2006-02-07,638.063
2006-02-08,637.258
2006-02-09,646.719
2006-02-10,640.579
2006-02-13,648.186
2006-02-14,647.215
2006-02-15,648.147
2006-02-16,649.376
2006-02-17,652.839
2006-02-20,653.432
2006-02-21,650.73
2006-02-22,655.535
2006-02-23,658.304
2006-02-24,656.456
2006-02-27,660.941
2006-02-28,651.339
2006-03-01,659.512
2006-03-02,652.834
2006-03-03,646.28
2006-03-06,650.692
2006-03-07,641.8
2006-03-08,635.505
2006-03-09,641.872
2006-03-10,648.485
2006-03-13,653.447
2006-03-14,660.581
2006-03-15,664.648
2006-03-16,670.036
2006-03-17,669.193
2006-03-20,671.186
2006-03-21,668.056
2006-03-22,671.272
2006-03-23,666.09
2006-03-24,671.029
2006-03-27,665.794
2006-03-28,666.076
2006-03-29,664.83
2006-03-30,679.515
2006-03-31,674.106
2006-04-03,681.117
2006-04-04,688.829
2006-04-05,692.026
2006-04-06,689.119
2006-04-07,672.783
2006-04-10,677.076
2006-04-11,667.353
2006-04-12,664.605
2006-04-13,664.774
2006-04-14,664.774
2006-04-17,675.333
2006-04-18,673.654
2006-04-19,686.862
2006-04-20,694.402
2006-04-21,700.195
2006-04-24,700.095
2006-04-25,703.115
2006-04-26,709.475
2006-04-27,710.371
2006-04-28,706.554
2006-05-01,707.788
2006-05-02,713.64
2006-05-03,702.166
2006-05-04,714.166
2006-05-05,727.937
2006-05-08,728.329
2006-05-09,732.967
2006-05-10,732.81
2006-05-11,725.884
2006-05-12,712.56
2006-05-15,700.702
2006-05-16,700.944
2006-05-17,672.34
2006-05-18,674.061
2006-05-19,669.414
2006-05-22,658.769
2006-05-23,676.0
2006-05-24,660.396
2006-05-25,675.467
2006-05-26,682.723
2006-05-29,681.295
2006-05-30,671.445
2006-05-31,679.093
2006-06-01,678.67
2006-06-02,683.421
2006-06-05,676.845
2006-06-06,654.596
2006-06-07,657.184
2006-06-08,630.795
2006-06-09,641.451
2006-06-12,629.512
2006-06-13,614.406
2006-06-14,619.019
2006-06-15,633.064
2006-06-16,627.512
2006-06-19,627.596
2006-06-20,634.318
2006-06-21,638.808
2006-06-22,639.959
2006-06-23,636.75
2006-06-26,637.737
2006-06-27,633.472
2006-06-28,630.2
2006-06-29,645.641
2006-06-30,671.842
2006-07-03,676.59
2006-07-04,678.377
2006-07-05,661.197
2006-07-06,671.022
2006-07-07,674.023
2006-07-10,672.565
2006-07-11,663.109
2006-07-12,662.352
2006-07-13,651.756
2006-07-14,636.224
2006-07-17,629.073
2006-07-18,625.401
2006-07-19,647.277
2006-07-20,652.534
2006-07-21,644.965
2006-07-24,657.719
2006-07-25,655.499
2006-07-26,657.521
2006-07-27,676.38
2006-07-28,683.822
2006-07-31,679.792
2006-08-01,667.146
2006-08-02,681.113
2006-08-03,675.979
2006-08-04,691.979
2006-08-07,679.464
2006-08-08,682.165
2006-08-09,689.09
2006-08-10,673.256
2006-08-11,671.262
2006-08-14,676.884
2006-08-15,686.856
2006-08-16,693.802
2006-08-17,697.383
2006-08-18,693.397
2006-08-21,696.265
2006-08-22,692.544
2006-08-23,687.096
2006-08-24,691.767
2006-08-25,689.549
2006-08-28,696.32
2006-08-29,693.236
2006-08-30,698.733
2006-08-31,697.025
2006-09-01,700.078
2006-09-04,706.813
2006-09-05,700.583
2006-09-06,691.639
2006-09-07,684.08
2006-09-08,684.096
2006-09-11,686.14
2006-09-12,692.895
2006-09-13,696.194
2006-09-14,700.723
2006-09-15,696.795
2006-09-18,697.63
2006-09-19,692.238
2006-09-20,703.003
2006-09-21,705.725
2006-09-22,700.598
2006-09-25,700.319
2006-09-26,700.972
2006-09-27,704.191
2006-09-28,702.303
2006-09-29,703.508
2006-10-02,707.412
2006-10-03,706.301
2006-10-04,711.399
2006-10-05,714.128
2006-10-06,707.839
2006-10-09,707.48
2006-10-10,709.641
2006-10-11,711.452
2006-10-12,716.353
2006-10-13,715.633
2006-10-16,718.352
2006-10-17,710.074
2006-10-18,716.731
2006-10-19,722.02
2006-10-20,723.886
2006-10-23,725.547
2006-10-24,726.111
2006-10-25,732.169
2006-10-26,740.863
2006-10-27,743.231
2006-10-30,741.614
2006-10-31,747.371
2006-11-01,751.252
2006-11-02,743.202
2006-11-03,741.331
2006-11-06,753.036
2006-11-07,760.476
2006-11-08,756.459
2006-11-09,758.64
2006-11-10,760.977
2006-11-13,763.606
2006-11-14,763.156
2006-11-15,768.935
2006-11-16,770.242
2006-11-17,765.205
2006-11-20,768.341
2006-11-21,769.293
2006-11-22,777.591
2006-11-23,777.726
2006-11-24,776.018
2006-11-27,764.118
2006-11-28,765.717
2006-11-29,777.52
2006-11-30,775.909
2006-12-01,772.125
2006-12-04,777.644
2006-12-05,786.021
2006-12-06,787.847
2006-12-07,791.818
2006-12-08,793.595
2006-12-11,794.204
2006-12-12,796.626
2006-12-13,801.085
2006-12-14,803.403
2006-12-15,803.461
2006-12-18,804.073
2006-12-19,806.559
2006-12-20,812.922
2006-12-21,810.55
2006-12-22,801.781
2006-12-25,801.781
2006-12-26,800.532
2006-12-27,812.954
2006-12-28,814.814
2006-12-29,815.156
2007-01-01,815.156
2007-01-02,830.532
2007-01-03,828.04
2007-01-04,819.606
2007-01-05,803.7
2007-01-08,804.434
2007-01-09,802.527
2007-01-10,791.135
2007-01-11,801.356
2007-01-12,809.456
2007-01-15,812.658
2007-01-16,810.431
2007-01-17,809.586
2007-01-18,808.114
2007-01-19,816.704
2007-01-22,810.92
2007-01-23,813.879
2007-01-24,821.22
2007-01-25,813.346
2007-01-26,804.681
2007-01-29,810.808
2007-01-30,817.773
2007-01-31,821.551
2007-02-01,830.958
2007-02-02,832.916
2007-02-05,828.862
2007-02-06,832.906
2007-02-07,838.528
2007-02-08,835.211
2007-02-09,837.541
2007-02-12,828.119
2007-02-13,836.018
2007-02-14,853.733
2007-02-15,856.079
2007-02-16,854.202
2007-02-19,859.848
2007-02-20,862.689
2007-02-21,856.311
2007-02-22,860.55
2007-02-23,869.636
2007-02-26,876.347
2007-02-27,851.71
2007-02-28,836.538
2007-03-01,820.989
2007-03-02,815.88
2007-03-05,802.335
2007-03-06,811.773
2007-03-07,818.665
2007-03-08,828.941
2007-03-09,829.308
2007-03-12,833.393
2007-03-13,823.071
2007-03-14,801.267
2007-03-15,820.051
2007-03-16,823.748
2007-03-19,835.943
2007-03-20,837.888
2007-03-21,840.908
2007-03-22,863.567
2007-03-23,869.183
2007-03-26,860.21
2007-03-27,866.19
2007-03-28,861.718
2007-03-29,871.841
2007-03-30,872.194
2007-04-02,880.003
2007-04-03,894.393
2007-04-04,895.899
2007-04-05,902.398
2007-04-06,902.398
2007-04-09,897.697
2007-04-10,909.746
2007-04-11,907.846
2007-04-12,912.34
2007-04-13,920.243
2007-04-16,936.175
2007-04-17,938.978
2007-04-18,932.55
2007-04-19,927.647
2007-04-20,938.933
2007-04-23,934.526
2007-04-24,931.876
2007-04-25,945.985
2007-04-26,948.42
2007-04-27,951.392
2007-04-30,955.88
2007-05-01,952.308
2007-05-02,957.495
2007-05-03,957.403
2007-05-04,967.409
2007-05-07,970.27
2007-05-08,951.523
2007-05-09,957.101
2007-05-10,947.88
2007-05-11,956.941
2007-05-14,955.905
2007-05-15,966.394
2007-05-16,961.932
2007-05-17,959.03
2007-05-18,970.078
2007-05-21,970.397
2007-05-22,976.658
2007-05-23,991.012
2007-05-24,976.932
2007-05-25,981.745
2007-05-28,981.745
2007-05-29,988.492
2007-05-30,982.594
2007-05-31,1000.0
2007-06-01,1012.46
2007-06-04,1013.547
2007-06-05,1008.314
2007-06-06,981.357
2007-06-07,964.772
2007-06-08,954.219
2007-06-11,969.072
2007-06-12,960.97
2007-06-13,958.612
2007-06-14,978.324
2007-06-15,1001.188
2007-06-18,1004.952
2007-06-19,1004.74
2007-06-20,1014.235
2007-06-21,995.05
2007-06-22,996.955
2007-06-25,996.238
2007-06-26,989.419
2007-06-27,977.975
2007-06-28,994.297
2007-06-29,1006.75
2007-07-02,1008.679
2007-07-03,1017.641
2007-07-04,1020.811
2007-07-05,1005.3
2007-07-06,1016.851
2007-07-09,1020.745
2007-07-10,1015.358
2007-07-11,1009.141
2007-07-12,1025.133
2007-07-13,1030.248
2007-07-16,1033.673
2007-07-17,1025.231
2007-07-18,1008.068
2007-07-19,1014.9
2007-07-20,1001.789
2007-07-23,1009.262
2007-07-24,990.451
2007-07-25,970.891
2007-07-26,950.915
2007-07-27,941.11
2007-07-30,937.25
2007-07-31,961.197
2007-08-01,945.107
2007-08-02,956.34
2007-08-03,949.975
2007-08-06,948.445
2007-08-07,958.818
2007-08-08,972.9
2007-08-09,942.458
2007-08-10,923.796
2007-08-13,942.357
2007-08-14,933.473
2007-08-15,925.416
2007-08-16,901.355
2007-08-17,923.256
2007-08-20,924.122
2007-08-21,923.967
2007-08-22,938.649
2007-08-23,942.094
2007-08-24,943.717
2007-08-27,943.753
2007-08-28,935.946
2007-08-29,938.115
2007-08-30,943.68
2007-08-31,957.868
2007-09-03,960.8
2007-09-04,969.392
2007-09-05,957.404
2007-09-06,964.152
2007-09-07,946.95
2007-09-10,940.539
2007-09-11,953.106
2007-09-12,958.423
2007-09-13,963.889
2007-09-14,960.338
2007-09-17,954.644
2007-09-18,965.159
2007-09-19,993.39
2007-09-20,997.166
2007-09-21,1007.978
2007-09-24,1006.621
2007-09-25,1007.499
2007-09-26,1014.123
2007-09-27,1025.019
2007-09-28,1032.158
2007-10-01,1040.043
2007-10-02,1039.147
2007-10-03,1040.943
2007-10-04,1040.968
2007-10-05,1049.128
2007-10-08,1041.974
2007-10-09,1045.943
2007-10-10,1051.606
2007-10-11,1064.171
2007-10-12,1058.321
2007-10-15,1055.204
2007-10-16,1049.094
2007-10-17,1051.314
2007-10-18,1049.055
2007-10-19,1039.96
2007-10-22,1022.277
2007-10-23,1034.085
2007-10-24,1033.471
2007-10-25,1054.237
2007-10-26,1063.761
2007-10-29,1071.761
2007-10-30,1073.116
2007-10-31,1085.818
2007-11-01,1061.877
2007-11-02,1056.07
2007-11-05,1045.419
2007-11-06,1053.43
2007-11-07,1053.841
2007-11-08,1050.059
2007-11-09,1044.367
2007-11-12,1038.194
2007-11-13,1038.807
2007-11-14,1050.395
2007-11-15,1032.967
2007-11-16,1023.625
2007-11-19,1007.904
2007-11-20,1028.09
2007-11-21,1009.154
2007-11-22,1015.838
2007-11-23,1020.237
2007-11-26,1016.431
2007-11-27,1014.55
2007-11-28,1035.983
2007-11-29,1042.163
2007-11-30,1051.117
2007-12-03,1046.435
2007-12-04,1041.978
2007-12-05,1048.453
2007-12-06,1043.425
2007-12-07,1058.762
2007-12-10,1071.757
2007-12-11,1066.183
2007-12-12,1069.885
2007-12-13,1039.582
2007-12-14,1028.601
2007-12-17,1009.034
2007-12-18,1013.305
2007-12-19,1006.005
2007-12-20,1005.362
2007-12-21,1022.715
2007-12-24,1024.992
2007-12-25,1024.992
2007-12-26,1032.038
2007-12-27,1043.843
2007-12-28,1056.081
2007-12-31,1050.048
2008-01-01,1050.048
2008-01-02,1044.627
2008-01-03,1036.887
2008-01-04,1022.234
2008-01-07,1018.854
2008-01-08,1017.304
2008-01-09,1005.32
2008-01-10,1002.931
2008-01-11,1010.698
2008-01-14,1019.175
2008-01-15,988.355
2008-01-16,971.797
2008-01-17,959.909
2008-01-18,935.967
2008-01-21,865.12
2008-01-22,872.589
2008-01-23,828.491
2008-01-24,892.776
2008-01-25,889.604
2008-01-28,898.312
2008-01-29,905.669
2008-01-30,904.724
2008-01-31,899.087
2008-02-01,915.774
2008-02-04,915.64
2008-02-05,872.402
2008-02-06,882.972
2008-02-07,863.738
2008-02-08,864.92
2008-02-11,856.782
2008-02-12,888.928
2008-02-13,889.719
2008-02-14,891.108
2008-02-15,882.653
2008-02-18,901.024
2008-02-19,911.556
2008-02-20,892.233
2008-02-21,907.432
2008-02-22,893.72
2008-02-25,907.649
2008-02-26,929.371
2008-02-27,944.434
2008-02-28,935.863
2008-02-29,921.025
2008-03-03,912.004
2008-03-04,894.856
2008-03-05,914.955
2008-03-06,904.507
2008-03-07,894.008
2008-03-10,883.312
2008-03-11,890.605
2008-03-12,913.706
2008-03-13,901.109
2008-03-14,894.032
2008-03-17,868.404
2008-03-18,899.888
2008-03-19,885.682
2008-03-20,872.287
2008-03-21,872.287
2008-03-24,871.042
2008-03-25,917.188
2008-03-26,922.424
2008-03-27,939.742
2008-03-28,939.695
2008-03-31,939.301
2008-04-01,955.828
2008-04-02,967.549
2008-04-03,958.903
2008-04-04,967.911
2008-04-07,973.341
2008-04-08,964.283
2008-04-09,958.901
2008-04-10,958.917
2008-04-11,946.811
2008-04-14,938.062
2008-04-15,938.295
2008-04-16,965.596
2008-04-17,959.992
2008-04-18,974.18
2008-04-21,972.613
2008-04-22,966.762
2008-04-23,962.517
2008-04-24,951.582
2008-04-25,960.865
2008-04-28,968.153
2008-04-29,957.271
2008-04-30,960.638
2008-05-01,953.326
2008-05-02,967.92
2008-05-05,973.922
2008-05-06,972.762
2008-05-07,974.609
2008-05-08,975.042
2008-05-09,967.902
2008-05-12,975.939
2008-05-13,971.825
2008-05-14,973.454
2008-05-15,973.522
2008-05-16,985.291
2008-05-19,991.841
2008-05-20,984.718
2008-05-21,975.467
2008-05-22,977.517
2008-05-23,966.627
2008-05-26,965.312
2008-05-27,961.075
2008-05-28,962.901
2008-05-29,959.683
2008-05-30,966.108
2008-06-02,953.003
2008-06-03,951.051
2008-06-04,943.516
2008-06-05,945.846
2008-06-06,936.366
2008-06-09,934.842
2008-06-10,911.932
2008-06-11,899.765
2008-06-12,903.192
2008-06-13,906.788
2008-06-16,909.019
2008-06-17,920.402
2008-06-18,909.71
2008-06-19,904.311
2008-06-20,898.621
2008-06-23,886.759
2008-06-24,884.641
2008-06-25,893.759
2008-06-26,881.795
2008-06-27,870.815
2008-06-30,868.284
2008-07-01,851.771
2008-07-02,858.906
2008-07-03,857.671
2008-07-04,845.182
2008-07-07,854.394
2008-07-08,845.858
2008-07-09,859.077
2008-07-10,852.72
2008-07-11,838.644
2008-07-14,838.68
2008-07-15,819.313
2008-07-16,817.847
2008-07-17,844.945
2008-07-18,863.941
2008-07-21,871.777
2008-07-22,867.77
2008-07-23,879.371
2008-07-24,858.279
2008-07-25,850.112
2008-07-28,839.047
2008-07-29,833.186
2008-07-30,838.407
2008-07-31,842.834
2008-08-01,830.364
2008-08-04,827.969
2008-08-05,847.068
2008-08-06,849.95
2008-08-07,844.648
2008-08-08,833.816
2008-08-11,841.757
2008-08-12,835.628
2008-08-13,806.841
2008-08-14,807.64
2008-08-15,797.481
2008-08-18,796.192
2008-08-19,774.516
2008-08-20,780.745
2008-08-21,777.934
2008-08-22,791.116
2008-08-25,784.546
2008-08-26,782.042
2008-08-27,783.476
2008-08-28,796.661
2008-08-29,798.751
2008-09-01,789.662
2008-09-02,798.535
2008-09-03,789.526
2008-09-04,762.123
2008-09-05,735.974
2008-09-08,753.139
2008-09-09,747.926
2008-09-10,739.599
2008-09-11,727.289
2008-09-12,745.048
2008-09-15,710.486
2008-09-16,686.615
2008-09-17,673.329
2008-09-18,666.905
2008-09-19,725.237
2008-09-22,724.422
2008-09-23,723.807
2008-09-24,722.391
2008-09-25,740.13
2008-09-26,721.439
2008-09-29,667.284
2008-09-30,650.08
2008-10-01,646.672
2008-10-02,628.579
2008-10-03,648.86
2008-10-06,585.263
2008-10-07,578.298
2008-10-08,538.843
2008-10-09,527.051
2008-10-10,471.826
2008-10-13,534.489
2008-10-14,557.645
2008-10-15,515.939
2008-10-16,479.568
2008-10-17,502.708
2008-10-20,507.084
2008-10-21,501.044
2008-10-22,465.51
2008-10-23,459.477
2008-10-24,431.28
2008-10-27,377.823
2008-10-28,368.459
2008-10-29,436.222
2008-10-30,453.644
2008-10-31,457.842
2008-11-03,473.833
2008-11-04,510.53
2008-11-05,503.652
2008-11-06,454.298
2008-11-07,467.773
2008-11-10,479.158
2008-11-11,445.673
2008-11-12,428.043
2008-11-13,430.827
2008-11-14,442.201
2008-11-17,428.114
2008-11-18,427.762
2008-11-19,403.012
2008-11-20,388.42
2008-11-21,379.375
2008-11-24,436.464
2008-11-25,445.943
2008-11-26,439.861
2008-11-27,452.224
2008-11-28,450.834
2008-12-01,416.68
2008-12-02,435.57
2008-12-03,436.12
2008-12-04,439.514
2008-12-05,421.6
2008-12-08,463.537
2008-12-09,468.621
2008-12-10,477.687
2008-12-11,484.898
2008-12-12,477.621
2008-12-15,486.725
2008-12-16,497.565
2008-12-17,515.54
2008-12-18,524.468
2008-12-19,498.712
2008-12-22,495.362
2008-12-23,498.43
2008-12-24,500.021
2008-12-25,500.021
2008-12-26,502.434
2008-12-29,521.467
2008-12-30,531.967
2008-12-31,522.79
2009-01-01,522.79
2009-01-02,539.873
2009-01-05,529.633
2009-01-06,515.699
2009-01-07,512.503
2009-01-08,506.741
2009-01-09,492.894
2009-01-12,484.71
2009-01-13,469.216
2009-01-14,448.191
2009-01-15,431.177
2009-01-16,439.975
2009-01-19,429.08
2009-01-20,414.601
2009-01-21,412.455
2009-01-22,409.77
2009-01-23,400.946
2009-01-26,426.75
2009-01-27,426.856
2009-01-28,449.652
2009-01-29,435.539
2009-01-30,419.03
2009-02-02,407.991
2009-02-03,426.031
2009-02-04,435.578
2009-02-05,434.513
2009-02-06,447.392
2009-02-09,458.253
2009-02-10,439.27
2009-02-11,435.262
2009-02-12,420.539
2009-02-13,425.863
2009-02-16,415.366
2009-02-17,392.539
2009-02-18,389.009
2009-02-19,397.437
2009-02-20,374.049
2009-02-23,368.928
2009-02-24,365.442
2009-02-25,358.271
2009-02-26,375.371
2009-02-27,366.929
2009-03-02,348.147
2009-03-03,345.386
2009-03-04,365.768
2009-03-05,342.329
2009-03-06,344.378
2009-03-09,343.514
2009-03-10,365.665
2009-03-11,371.676
2009-03-12,376.562
2009-03-13,379.702
2009-03-16,395.288
2009-03-17,390.14
2009-03-18,394.186
2009-03-19,420.65
2009-03-20,414.7
2009-03-23,428.358
2009-03-24,426.315
2009-03-25,431.933
2009-03-26,435.314
2009-03-27,423.711
2009-03-30,394.487
2009-03-31,408.341
2009-04-01,413.541
2009-04-02,452.161
2009-04-03,453.023
2009-04-06,450.039
2009-04-07,442.084
2009-04-08,446.279
2009-04-09,461.518
2009-04-10,461.518
2009-04-13,465.431
2009-04-14,471.222
2009-04-15,466.706
2009-04-16,474.769
2009-04-17,478.975
2009-04-20,452.045
2009-04-21,452.471
2009-04-22,464.894
2009-04-23,460.496
2009-04-24,482.156
2009-04-27,479.729
2009-04-28,467.536
2009-04-29,486.407
2009-04-30,496.438
2009-05-01,496.513
2009-05-04,516.786
2009-05-05,516.049
2009-05-06,516.88
2009-05-07,512.597
2009-05-08,526.405
2009-05-11,521.652
2009-05-12,518.861
2009-05-13,497.82
2009-05-14,499.365
2009-05-15,500.779
2009-05-18,509.148
2009-05-19,525.871
2009-05-20,539.957
2009-05-21,524.2
2009-05-22,535.292
2009-05-25,534.924
2009-05-26,543.063
2009-05-27,545.28
2009-05-28,536.913
2009-05-29,545.788
2009-06-01,570.208
2009-06-02,573.761
2009-06-03,558.566
2009-06-04,558.145
2009-06-05,553.983
2009-06-08,538.623
2009-06-09,542.51
2009-06-10,549.493
2009-06-11,557.942
2009-06-12,552.462
2009-06-15,526.742
2009-06-16,527.939
2009-06-17,515.528
2009-06-18,523.994
2009-06-19,524.816
2009-06-22,506.496
2009-06-23,512.726
2009-06-24,526.317
2009-06-25,519.375
2009-06-26,521.889
2009-06-29,535.464
2009-06-30,526.772
2009-07-01,542.343
2009-07-02,518.09
2009-07-03,515.057
2009-07-06,505.96
2009-07-07,502.821
2009-07-08,496.291
2009-07-09,505.057
2009-07-10,497.987
2009-07-13,514.888
2009-07-14,522.992
2009-07-15,544.317
2009-07-16,548.805
2009-07-17,549.79
2009-07-20,560.927
2009-07-21,568.131
2009-07-22,569.273
2009-07-23,584.701
2009-07-24,580.471
2009-07-27,584.405
2009-07-28,574.226
2009-07-29,579.754
2009-07-30,588.285
2009-07-31,590.007
2009-08-03,610.612
2009-08-04,610.232
2009-08-05,605.269
2009-08-06,605.946
2009-08-07,608.627
2009-08-10,604.999
2009-08-11,590.196
2009-08-12,602.384
2009-08-13,613.65
2009-08-14,606.07
2009-08-17,587.096
2009-08-18,595.553
2009-08-19,602.956
2009-08-20,613.252
2009-08-21,635.752
2009-08-24,644.704
2009-08-25,651.576
2009-08-26,642.522
2009-08-27,639.244
2009-08-28,652.507
2009-08-31,643.812
2009-09-01,625.29
2009-09-02,620.639
2009-09-03,620.682
2009-09-04,629.452
2009-09-07,642.447
2009-09-08,653.346
2009-09-09,664.595
2009-09-10,665.644
2009-09-11,670.448
2009-09-14,668.134
2009-09-15,669.292
2009-09-16,683.399
2009-09-17,690.084
2009-09-18,687.275
2009-09-21,677.942
2009-09-22,689.998
2009-09-23,689.057
2009-09-24,673.297
2009-09-25,669.27
2009-09-28,687.184
2009-09-29,679.925
2009-09-30,680.447
2009-10-01,662.227
2009-10-02,652.21
2009-10-05,657.766
2009-10-06,684.039
2009-10-07,679.185
2009-10-08,693.283
2009-10-09,692.331
2009-10-12,701.423
2009-10-13,694.357
2009-10-14,714.469
2009-10-15,712.074
2009-10-16,696.203
2009-10-19,710.426
2009-10-20,706.651
2009-10-21,712.077
2009-10-22,702.938
2009-10-23,700.254
2009-10-26,683.364
2009-10-27,674.675
2009-10-28,656.902
2009-10-29,670.993
2009-10-30,647.193
2009-11-02,650.972
2009-11-03,633.566
2009-11-04,653.979
2009-11-05,660.504
2009-11-06,660.885
2009-11-09,684.815
2009-11-10,679.828
2009-11-11,687.007
2009-11-12,680.245
2009-11-13,682.22
2009-11-16,700.944
2009-11-17,688.673
2009-11-18,698.363
2009-11-19,683.228
2009-11-20,675.739
2009-11-23,699.505
2009-11-24,693.413
2009-11-25,703.495
2009-11-26,676.71
2009-11-27,685.101
2009-11-30,680.253
2009-12-01,703.407
2009-12-02,704.999
2009-12-03,701.814
2009-12-04,697.729
2009-12-07,690.903
2009-12-08,676.096
2009-12-09,670.861
2009-12-10,677.644
2009-12-11,677.6
2009-12-14,684.304
2009-12-15,681.149
2009-12-16,692.487
2009-12-17,673.543
2009-12-18,667.545
2009-12-21,681.196
2009-12-22,680.601
2009-12-23,686.293
2009-12-24,687.466
2009-12-25,687.466
2009-12-28,695.147
2009-12-29,697.615
2009-12-30,685.264
2009-12-31,687.492
2010-01-01,687.492
2010-01-04,704.196
2010-01-05,702.877
2010-01-06,700.926
2010-01-07,696.442
2010-01-08,700.901
2010-01-11,711.433
2010-01-12,699.871
2010-01-13,699.28
2010-01-14,698.206
2010-01-15,680.922
2010-01-18,686.018
2010-01-19,688.174
2010-01-20,665.412
2010-01-21,654.047
2010-01-22,651.481
2010-01-25,646.823
2010-01-26,647.02
2010-01-27,645.582
2010-01-28,630.446
2010-01-29,633.044
2010-02-01,638.599
2010-02-02,648.385
2010-02-03,641.356
2010-02-04,618.118
2010-02-05,601.969
2010-02-08,609.273
2010-02-09,612.842
2010-02-10,616.227
2010-02-11,608.578
2010-02-12,607.047
2010-02-15,609.309
2010-02-16,622.58
2010-02-17,627.705
2010-02-18,631.74
2010-02-19,628.96
2010-02-22,630.575
2010-02-23,620.002
2010-02-24,622.655
2010-02-25,609.374
2010-02-26,623.579
2010-03-01,626.739
2010-03-02,636.516
2010-03-03,648.687
2010-03-04,641.677
2010-03-05,651.138
2010-03-08,654.415
2010-03-09,651.774
2010-03-10,662.374
2010-03-11,663.096
2010-03-12,669.135
2010-03-15,659.126
2010-03-16,671.574
2010-03-17,678.057
2010-03-18,669.423
2010-03-19,662.023
2010-03-22,661.928
2010-03-23,664.918
2010-03-24,657.926
2010-03-25,668.701
2010-03-26,671.701
2010-03-29,680.346
2010-03-30,677.183
2010-03-31,683.961
2010-04-01,694.413
2010-04-02,694.413
2010-04-05,692.823
2010-04-06,691.092
2010-04-07,685.141
2010-04-08,678.69
2010-04-09,693.232
2010-04-12,702.673
2010-04-13,694.957
2010-04-14,703.63
2010-04-15,702.962
2010-04-16,685.364
2010-04-19,681.251
2010-04-20,690.615
2010-04-21,682.434
2010-04-22,669.553
2010-04-23,678.855
2010-04-26,685.436
2010-04-27,664.448
2010-04-28,650.72
2010-04-29,660.903
2010-04-30,663.22
2010-05-03,661.193
2010-05-04,637.595
2010-05-05,622.978
2010-05-06,607.404
2010-05-07,583.835
2010-05-10,628.708
2010-05-11,622.153
2010-05-12,637.912
2010-05-13,638.169
2010-05-14,608.713
2010-05-17,604.322
2010-05-18,616.67
2010-05-19,597.317
2010-05-20,585.131
2010-05-21,591.89
2010-05-24,580.667
2010-05-25,560.561
2010-05-26,568.58
2010-05-27,590.343
2010-05-28,594.25
2010-05-31,591.994
2010-06-01,593.944
2010-06-02,589.072
2010-06-03,595.961
2010-06-04,575.953
2010-06-07,566.956
2010-06-08,562.592
2010-06-09,577.536
2010-06-10,586.236
2010-06-11,586.226
2010-06-14,603.376
2010-06-15,610.397
2010-06-16,613.448
2010-06-17,618.179
2010-06-18,617.929
2010-06-21,625.129
2010-06-22,616.929
2010-06-23,608.466
2010-06-24,603.827
2010-06-25,597.947
2010-06-28,608.945
2010-06-29,580.481
2010-06-30,585.306
2010-07-01,584.979
2010-07-02,590.284
2010-07-05,585.317
2010-07-06,603.604
2010-07-07,608.405
2010-07-08,616.938
2010-07-09,617.605
2010-07-12,616.723
2010-07-13,631.515
2010-07-14,636.088
2010-07-15,637.873
2010-07-16,627.676
2010-07-19,625.305
2010-07-20,617.959
2010-07-21,617.749
2010-07-22,638.68
2010-07-23,636.517
2010-07-26,646.204
2010-07-27,651.58
2010-07-28,650.016
2010-07-29,649.899
2010-07-30,648.386
2010-08-02,673.406
2010-08-03,676.452
2010-08-04,675.41
2010-08-05,675.462
2010-08-06,675.333
2010-08-09,682.696
2010-08-10,667.608
2010-08-11,644.016
2010-08-12,639.774
2010-08-13,632.317
2010-08-16,635.154
2010-08-17,645.596
2010-08-18,642.285
2010-08-19,631.605
2010-08-20,615.431
2010-08-23,614.725
2010-08-24,607.878
2010-08-25,601.291
2010-08-26,608.582
2010-08-27,612.578
2010-08-30,607.83
2010-08-31,610.66
2010-09-01,631.554
2010-09-02,631.556
2010-09-03,638.928
2010-09-06,641.875
