Date,WORLD IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,746.751
2005-11-09,745.97
2005-11-10,748.516
2005-11-11,751.741
2005-11-14,750.311
2005-11-15,747.627
2005-11-16,747.536
2005-11-17,756.503
2005-11-18,759.311
2005-11-21,763.729
2005-11-22,765.425
2005-11-23,769.1
2005-11-24,768.704
2005-11-25,768.969
2005-11-28,765.23
2005-11-29,764.736
2005-11-30,762.723
2005-12-01,771.772
2005-12-02,775.78
2005-12-05,775.265
2005-12-06,777.118
2005-12-07,774.819
2005-12-08,775.4
2005-12-09,778.663
2005-12-12,783.636
2005-12-13,785.112
2005-12-14,787.931
2005-12-15,784.2
2005-12-16,785.542
2005-12-19,781.816
2005-12-20,781.367
2005-12-21,783.808
2005-12-22,787.051
2005-12-23,788.021
2005-12-26,789.006
2005-12-27,783.833
2005-12-28,786.923
2005-12-29,786.075
2005-12-30,780.596
2006-01-02,781.308
2006-01-03,794.903
2006-01-04,804.686
2006-01-05,804.893
2006-01-06,813.259
2006-01-09,814.942
2006-01-10,811.965
2006-01-11,816.123
2006-01-12,814.384
2006-01-13,814.47
2006-01-16,815.627
2006-01-17,807.601
2006-01-18,800.437
2006-01-19,809.629
2006-01-20,800.081
2006-01-23,801.621
2006-01-24,805.168
2006-01-25,805.664
2006-01-26,811.622
2006-01-27,818.589
2006-01-30,818.8
2006-01-31,820.039
2006-02-01,820.717
2006-02-02,814.894
2006-02-03,810.469
2006-02-06,811.085
2006-02-07,804.786
2006-02-08,803.514
2006-02-09,805.601
2006-02-10,803.309
2006-02-13,797.272
2006-02-14,802.028
2006-02-15,803.919
2006-02-16,808.306
2006-02-17,806.164
2006-02-20,806.005
2006-02-21,806.668
2006-02-22,809.675
2006-02-23,812.208
2006-02-24,813.311
2006-02-27,817.687
2006-02-28,811.475
2006-03-01,817.056
2006-03-02,816.456
2006-03-03,814.566
2006-03-06,811.94
2006-03-07,803.748
2006-03-08,802.316
2006-03-09,804.779
2006-03-10,807.87
2006-03-13,813.615
2006-03-14,821.229
2006-03-15,824.532
2006-03-16,825.696
2006-03-17,828.739
2006-03-20,830.32
2006-03-21,824.668
2006-03-22,827.834
2006-03-23,824.391
2006-03-24,828.592
2006-03-27,828.197
2006-03-28,826.806
2006-03-29,830.152
2006-03-30,837.59
2006-03-31,833.892
2006-04-03,838.816
2006-04-04,843.067
2006-04-05,846.536
2006-04-06,849.158
2006-04-07,841.823
2006-04-10,841.971
2006-04-11,835.751
2006-04-12,833.514
2006-04-13,835.375
2006-04-14,835.456
2006-04-17,837.142
2006-04-18,846.687
2006-04-19,853.271
2006-04-20,852.035
2006-04-21,854.657
2006-04-24,851.844
2006-04-25,851.23
2006-04-26,853.699
2006-04-27,855.055
2006-04-28,853.14
2006-05-01,854.643
2006-05-02,860.564
2006-05-03,856.026
2006-05-04,860.926
2006-05-05,870.429
2006-05-08,873.022
2006-05-09,875.211
2006-05-10,872.964
2006-05-11,865.366
2006-05-12,854.172
2006-05-15,845.395
2006-05-16,841.952
2006-05-17,828.698
2006-05-18,820.556
2006-05-19,818.159
2006-05-22,807.466
2006-05-23,811.599
2006-05-24,806.735
2006-05-25,815.338
2006-05-26,823.824
2006-05-29,825.796
2006-05-30,815.698
2006-05-31,817.383
2006-06-01,823.329
2006-06-02,829.442
2006-06-05,818.15
2006-06-06,804.324
2006-06-07,797.956
2006-06-08,783.175
2006-06-09,787.807
2006-06-12,776.971
2006-06-13,761.44
2006-06-14,766.9
2006-06-15,786.052
2006-06-16,786.818
2006-06-19,780.404
2006-06-20,780.311
2006-06-21,788.209
2006-06-22,787.651
2006-06-23,787.726
2006-06-26,789.865
2006-06-27,784.836
2006-06-28,783.644
2006-06-29,801.015
2006-06-30,814.65
2006-07-03,819.702
2006-07-04,821.28
2006-07-05,809.419
2006-07-06,811.827
2006-07-07,809.34
2006-07-10,808.305
2006-07-11,807.913
2006-07-12,799.849
2006-07-13,789.212
2006-07-14,779.358
2006-07-17,773.057
2006-07-18,768.739
2006-07-19,783.5
2006-07-20,783.165
2006-07-21,776.308
2006-07-24,786.523
2006-07-25,792.159
2006-07-26,790.836
2006-07-27,795.262
2006-07-28,804.596
2006-07-31,805.723
2006-08-01,799.431
2006-08-02,807.772
2006-08-03,805.96
2006-08-04,810.043
2006-08-07,802.584
2006-08-08,801.526
2006-08-09,803.362
2006-08-10,801.65
2006-08-11,798.903
2006-08-14,801.905
2006-08-15,812.807
2006-08-16,823.249
2006-08-17,825.213
2006-08-18,824.993
2006-08-21,824.15
2006-08-22,823.866
2006-08-23,819.715
2006-08-24,818.43
2006-08-25,816.956
2006-08-28,820.219
2006-08-29,823.297
2006-08-30,827.539
2006-08-31,828.295
2006-09-01,832.574
2006-09-04,837.394
2006-09-05,837.08
2006-09-06,826.095
2006-09-07,818.139
2006-09-08,818.953
2006-09-11,814.238
2006-09-12,822.075
2006-09-13,824.882
2006-09-14,826.035
2006-09-15,825.201
2006-09-18,827.009
2006-09-19,825.047
2006-09-20,828.011
2006-09-21,827.672
2006-09-22,823.201
2006-09-25,824.955
2006-09-26,830.33
2006-09-27,836.7
2006-09-28,838.168
2006-09-29,836.322
2006-10-02,836.078
2006-10-03,833.779
2006-10-04,838.809
2006-10-05,846.354
2006-10-06,841.562
2006-10-09,843.453
2006-10-10,844.37
2006-10-11,841.724
2006-10-12,848.765
2006-10-13,851.507
2006-10-16,857.569
2006-10-17,852.688
2006-10-18,854.005
2006-10-19,858.068
2006-10-20,858.991
2006-10-23,862.134
2006-10-24,862.576
2006-10-25,866.357
2006-10-26,871.907
2006-10-27,867.464
2006-10-30,865.675
2006-10-31,866.932
2006-11-01,863.722
2006-11-02,862.483
2006-11-03,860.844
2006-11-06,869.069
2006-11-07,874.937
2006-11-08,872.299
2006-11-09,869.142
2006-11-10,871.427
2006-11-13,870.161
2006-11-14,875.756
2006-11-15,879.317
2006-11-16,880.093
2006-11-17,877.596
2006-11-20,875.439
2006-11-21,878.569
2006-11-22,886.246
2006-11-23,886.686
2006-11-24,886.061
2006-11-27,875.247
2006-11-28,875.739
2006-11-29,886.278
2006-11-30,889.976
2006-12-01,888.919
2006-12-04,896.34
2006-12-05,899.324
2006-12-06,899.967
2006-12-07,898.777
2006-12-08,898.954
2006-12-11,897.519
2006-12-12,897.792
2006-12-13,899.882
2006-12-14,905.6
2006-12-15,904.309
2006-12-18,899.921
2006-12-19,899.664
2006-12-20,901.174
2006-12-21,897.711
2006-12-22,893.654
2006-12-25,893.28
2006-12-26,894.651
2006-12-27,901.262
2006-12-28,901.555
2006-12-29,899.843
2007-01-01,899.843
2007-01-02,905.733
2007-01-03,901.069
2007-01-04,899.099
2007-01-05,891.517
2007-01-08,892.869
2007-01-09,894.136
2007-01-10,891.128
2007-01-11,898.258
2007-01-12,906.602
2007-01-15,910.387
2007-01-16,908.331
2007-01-17,909.005
2007-01-18,905.076
2007-01-19,909.034
2007-01-22,906.33
2007-01-23,911.066
2007-01-24,916.958
2007-01-25,910.917
2007-01-26,906.036
2007-01-29,907.21
2007-01-30,912.096
2007-01-31,914.956
2007-02-01,923.365
2007-02-02,924.871
2007-02-05,922.7
2007-02-06,925.138
2007-02-07,928.826
2007-02-08,926.201
2007-02-09,923.746
2007-02-12,918.992
2007-02-13,925.106
2007-02-14,936.151
2007-02-15,940.685
2007-02-16,939.542
2007-02-19,941.283
2007-02-20,942.121
2007-02-21,939.635
2007-02-22,941.821
2007-02-23,943.996
2007-02-26,944.105
2007-02-27,918.002
2007-02-28,911.411
2007-03-01,905.741
2007-03-02,898.309
2007-03-05,884.016
2007-03-06,896.992
2007-03-07,899.672
2007-03-08,907.517
2007-03-09,908.416
2007-03-12,912.286
2007-03-13,899.925
2007-03-14,893.755
2007-03-15,902.452
2007-03-16,902.146
2007-03-19,912.123
2007-03-20,918.138
2007-03-21,928.15
2007-03-22,935.157
2007-03-23,935.613
2007-03-26,935.484
2007-03-27,931.454
2007-03-28,926.959
2007-03-29,929.657
2007-03-30,929.92
2007-04-02,932.418
2007-04-03,941.684
2007-04-04,946.688
2007-04-05,950.014
2007-04-06,949.925
2007-04-09,948.949
2007-04-10,954.627
2007-04-11,950.689
2007-04-12,954.39
2007-04-13,957.39
2007-04-16,967.588
2007-04-17,968.481
2007-04-18,968.349
2007-04-19,964.571
2007-04-20,972.879
2007-04-23,972.043
2007-04-24,970.44
2007-04-25,976.786
2007-04-26,976.528
2007-04-27,975.629
2007-04-30,970.111
2007-05-01,968.625
2007-05-02,976.226
2007-05-03,977.904
2007-05-04,983.486
2007-05-07,987.883
2007-05-08,983.265
2007-05-09,987.977
2007-05-10,976.562
2007-05-11,982.229
2007-05-14,980.656
2007-05-15,979.85
2007-05-16,982.706
2007-05-17,981.219
2007-05-18,987.225
2007-05-21,989.087
2007-05-22,990.58
2007-05-23,994.075
2007-05-24,984.307
2007-05-25,987.037
2007-05-28,988.05
2007-05-29,991.118
2007-05-30,993.781
2007-05-31,1000.0
2007-06-01,1005.339
2007-06-04,1009.024
2007-06-05,1006.061
2007-06-06,994.845
2007-06-07,979.824
2007-06-08,980.738
2007-06-11,984.051
2007-06-12,976.393
2007-06-13,983.449
2007-06-14,993.182
2007-06-15,1003.85
2007-06-18,1004.671
2007-06-19,1004.108
2007-06-20,999.404
2007-06-21,999.7
2007-06-22,993.589
2007-06-25,989.408
2007-06-26,985.639
2007-06-27,987.203
2007-06-28,992.53
2007-06-29,996.263
2007-07-02,1006.259
2007-07-03,1011.237
2007-07-04,1013.744
2007-07-05,1013.964
2007-07-06,1018.837
2007-07-09,1021.699
2007-07-10,1014.82
2007-07-11,1017.396
2007-07-12,1030.463
2007-07-13,1035.183
2007-07-16,1033.774
2007-07-17,1032.941
2007-07-18,1028.862
2007-07-19,1037.844
2007-07-20,1031.141
2007-07-23,1032.579
2007-07-24,1019.389
2007-07-25,1013.279
2007-07-26,991.824
2007-07-27,977.113
2007-07-30,984.538
2007-07-31,984.753
2007-08-01,978.449
2007-08-02,985.167
2007-08-03,972.598
2007-08-06,976.898
2007-08-07,980.445
2007-08-08,997.199
2007-08-09,978.774
2007-08-10,964.418
2007-08-13,969.452
2007-08-14,955.358
2007-08-15,939.633
2007-08-16,921.445
2007-08-17,933.049
2007-08-20,940.811
2007-08-21,945.205
2007-08-22,958.808
2007-08-23,964.148
2007-08-24,973.839
2007-08-27,972.063
2007-08-28,955.79
2007-08-29,966.707
2007-08-30,970.664
2007-08-31,985.327
2007-09-03,985.93
2007-09-04,992.791
2007-09-05,983.221
2007-09-06,988.86
2007-09-07,975.753
2007-09-10,969.223
2007-09-11,983.807
2007-09-12,985.935
2007-09-13,989.865
2007-09-14,988.594
2007-09-17,980.488
2007-09-18,996.105
2007-09-19,1014.695
2007-09-20,1015.859
2007-09-21,1019.666
2007-09-24,1020.743
2007-09-25,1021.028
2007-09-26,1025.91
2007-09-27,1035.335
2007-09-28,1038.107
2007-10-01,1047.344
2007-10-02,1048.056
2007-10-03,1045.658
2007-10-04,1045.21
2007-10-05,1056.699
2007-10-08,1053.05
2007-10-09,1060.932
2007-10-10,1065.684
2007-10-11,1067.706
2007-10-12,1068.94
2007-10-15,1063.18
2007-10-16,1052.834
2007-10-17,1058.231
2007-10-18,1062.522
2007-10-19,1043.391
2007-10-22,1034.831
2007-10-23,1049.949
2007-10-24,1046.662
2007-10-25,1051.261
2007-10-26,1064.995
2007-10-29,1073.67
2007-10-30,1068.336
2007-10-31,1081.579
2007-11-01,1066.738
2007-11-02,1067.117
2007-11-05,1059.122
2007-11-06,1071.239
2007-11-07,1059.824
2007-11-08,1052.451
2007-11-09,1035.313
2007-11-12,1016.458
2007-11-13,1032.052
2007-11-14,1036.669
2007-11-15,1023.397
2007-11-16,1022.342
2007-11-19,1005.459
2007-11-20,1015.149
2007-11-21,997.077
2007-11-22,1000.322
2007-11-23,1013.193
2007-11-26,1007.622
2007-11-27,1011.439
2007-11-28,1031.899
2007-11-29,1039.052
2007-11-30,1042.086
2007-12-03,1037.459
2007-12-04,1031.167
2007-12-05,1041.557
2007-12-06,1050.162
2007-12-07,1054.459
2007-12-10,1060.714
2007-12-11,1047.408
2007-12-12,1050.438
2007-12-13,1037.453
2007-12-14,1025.362
2007-12-17,1004.188
2007-12-18,1006.542
2007-12-19,1004.959
2007-12-20,1010.16
2007-12-21,1027.185
2007-12-24,1033.118
2007-12-25,1035.206
2007-12-26,1039.667
2007-12-27,1033.973
2007-12-28,1037.226
2007-12-31,1033.011
2008-01-01,1033.011
2008-01-02,1026.131
2008-01-03,1024.296
2008-01-04,999.133
2008-01-07,991.127
2008-01-08,985.702
2008-01-09,986.707
2008-01-10,986.49
2008-01-11,973.993
2008-01-14,985.189
2008-01-15,961.161
2008-01-16,941.459
2008-01-17,929.819
2008-01-18,927.262
2008-01-21,900.79
2008-01-22,895.855
2008-01-23,896.48
2008-01-24,925.314
2008-01-25,927.318
2008-01-28,927.784
2008-01-29,936.683
2008-01-30,931.096
2008-01-31,943.204
2008-02-01,958.892
2008-02-04,958.074
2008-02-05,928.274
2008-02-06,919.948
2008-02-07,913.988
2008-02-08,916.168
2008-02-11,919.773
2008-02-12,933.389
2008-02-13,940.372
2008-02-14,941.934
2008-02-15,937.024
2008-02-18,940.991
2008-02-19,946.489
2008-02-20,941.634
2008-02-21,944.99
2008-02-22,945.445
2008-02-25,959.853
2008-02-26,969.9
2008-02-27,978.034
2008-02-28,971.851
2008-02-29,953.288
2008-03-03,944.888
2008-03-04,940.225
2008-03-05,949.731
2008-03-06,942.742
2008-03-07,929.568
2008-03-10,912.99
2008-03-11,928.565
2008-03-12,935.551
2008-03-13,936.93
2008-03-14,925.422
2008-03-17,904.126
2008-03-18,930.498
2008-03-19,912.706
2008-03-20,911.103
2008-03-21,912.455
2008-03-24,921.984
2008-03-25,942.974
2008-03-26,945.092
2008-03-27,942.555
2008-03-28,938.578
2008-03-31,940.404
2008-04-01,957.107
2008-04-02,964.433
2008-04-03,968.659
2008-04-04,975.829
2008-04-07,979.486
2008-04-08,972.06
2008-04-09,966.411
2008-04-10,970.424
2008-04-11,958.59
2008-04-14,953.382
2008-04-15,957.186
2008-04-16,981.113
2008-04-17,976.954
2008-04-18,988.654
2008-04-21,996.787
2008-04-22,989.7
2008-04-23,993.611
2008-04-24,989.817
2008-04-25,998.013
2008-04-28,999.432
2008-04-29,992.248
2008-04-30,991.986
2008-05-01,997.646
2008-05-02,1005.577
2008-05-05,1007.187
2008-05-06,1014.257
2008-05-07,1006.215
2008-05-08,1012.539
2008-05-09,1005.101
2008-05-12,1013.685
2008-05-13,1015.943
2008-05-14,1018.693
2008-05-15,1029.993
2008-05-16,1037.423
2008-05-19,1041.411
2008-05-20,1033.78
2008-05-21,1023.978
2008-05-22,1025.017
2008-05-23,1014.953
2008-05-26,1011.682
2008-05-27,1014.363
2008-05-28,1018.23
2008-05-29,1021.456
2008-05-30,1026.46
2008-06-02,1022.196
2008-06-03,1018.941
2008-06-04,1017.891
2008-06-05,1027.011
2008-06-06,1014.879
2008-06-09,1011.678
2008-06-10,996.996
2008-06-11,986.721
2008-06-12,982.698
2008-06-13,991.963
2008-06-16,998.808
2008-06-17,1001.131
2008-06-18,995.549
2008-06-19,993.958
2008-06-20,980.493
2008-06-23,978.169
2008-06-24,972.305
2008-06-25,975.945
2008-06-26,960.487
2008-06-27,958.481
2008-06-30,960.545
2008-07-01,954.453
2008-07-02,937.871
2008-07-03,932.741
2008-07-04,929.909
2008-07-07,930.327
2008-07-08,929.091
2008-07-09,926.285
2008-07-10,926.496
2008-07-11,920.233
2008-07-14,921.45
2008-07-15,913.249
2008-07-16,919.575
2008-07-17,929.879
2008-07-18,926.242
2008-07-21,932.165
2008-07-22,935.698
2008-07-23,935.954
2008-07-24,921.557
2008-07-25,923.098
2008-07-28,916.609
2008-07-29,921.032
2008-07-30,935.509
2008-07-31,930.532
2008-08-01,918.58
2008-08-04,907.799
2008-08-05,917.102
2008-08-06,925.265
2008-08-07,916.398
2008-08-08,918.393
2008-08-11,923.499
2008-08-12,917.248
2008-08-13,912.467
2008-08-14,916.756
2008-08-15,912.56
2008-08-18,908.211
2008-08-19,897.512
2008-08-20,904.077
2008-08-21,908.891
2008-08-22,913.873
2008-08-25,904.788
2008-08-26,903.548
2008-08-27,909.644
2008-08-28,917.728
2008-08-29,914.751
2008-09-01,908.527
2008-09-02,898.985
2008-09-03,887.24
2008-09-04,863.319
2008-09-05,853.714
2008-09-08,865.591
2008-09-09,842.265
2008-09-10,843.796
2008-09-11,845.02
2008-09-12,860.791
2008-09-15,835.611
2008-09-16,830.158
2008-09-17,807.942
2008-09-18,823.385
2008-09-19,859.586
2008-09-22,847.792
2008-09-23,837.206
2008-09-24,832.641
2008-09-25,840.448
2008-09-26,830.665
2008-09-29,776.386
2008-09-30,786.789
2008-10-01,782.139
2008-10-02,747.281
2008-10-03,743.081
2008-10-06,699.654
2008-10-07,680.884
2008-10-08,660.007
2008-10-09,636.04
2008-10-10,606.754
2008-10-13,665.162
2008-10-14,673.427
2008-10-15,624.674
2008-10-16,617.764
2008-10-17,626.808
2008-10-20,649.965
2008-10-21,636.905
2008-10-22,597.152
2008-10-23,591.612
2008-10-24,568.469
2008-10-27,545.821
2008-10-28,584.661
2008-10-29,604.909
2008-10-30,625.26
2008-10-31,630.463
2008-11-03,632.917
2008-11-04,660.54
2008-11-05,645.012
2008-11-06,608.423
2008-11-07,617.08
2008-11-10,619.534
2008-11-11,596.443
2008-11-12,572.735
2008-11-13,587.986
2008-11-14,576.23
2008-11-17,563.222
2008-11-18,563.876
2008-11-19,539.753
2008-11-20,507.863
2008-11-21,523.82
2008-11-24,556.569
2008-11-25,562.502
2008-11-26,572.32
2008-11-27,577.115
2008-11-28,581.236
2008-12-01,543.44
2008-12-02,550.971
2008-12-03,559.397
2008-12-04,549.46
2008-12-05,552.292
2008-12-08,579.106
2008-12-09,575.438
2008-12-10,583.017
2008-12-11,579.005
2008-12-12,576.092
2008-12-15,581.172
2008-12-16,596.813
2008-12-17,606.491
2008-12-18,602.818
2008-12-19,595.115
2008-12-22,586.067
2008-12-23,583.483
2008-12-24,583.486
2008-12-25,584.059
2008-12-26,586.708
2008-12-29,590.881
2008-12-30,600.29
2008-12-31,603.213
2009-01-01,603.213
2009-01-02,619.659
2009-01-05,621.396
2009-01-06,624.684
2009-01-07,618.409
2009-01-08,618.438
2009-01-09,607.616
2009-01-12,594.845
2009-01-13,587.62
2009-01-14,571.419
2009-01-15,569.745
2009-01-16,579.167
2009-01-19,576.584
2009-01-20,554.441
2009-01-21,564.181
2009-01-22,560.156
2009-01-23,557.41
2009-01-26,567.415
2009-01-27,575.263
2009-01-28,587.951
2009-01-29,576.648
2009-01-30,565.501
2009-02-02,559.639
2009-02-03,570.369
2009-02-04,573.596
2009-02-05,578.332
2009-02-06,589.119
2009-02-09,591.525
2009-02-10,574.66
2009-02-11,573.283
2009-02-12,570.483
2009-02-13,571.68
2009-02-16,568.728
2009-02-17,548.907
2009-02-18,545.947
2009-02-19,545.287
2009-02-20,535.924
2009-02-23,525.099
2009-02-24,530.294
2009-02-25,526.49
2009-02-26,523.158
2009-02-27,518.386
2009-03-02,494.755
2009-03-03,490.164
2009-03-04,502.776
2009-03-05,490.975
2009-03-06,489.208
2009-03-09,482.381
2009-03-10,504.206
2009-03-11,508.639
2009-03-12,516.972
2009-03-13,523.764
2009-03-16,527.634
2009-03-17,536.125
2009-03-18,540.318
2009-03-19,550.778
2009-03-20,543.422
2009-03-23,567.354
2009-03-24,564.627
2009-03-25,567.49
2009-03-26,577.709
2009-03-27,565.764
2009-03-30,548.273
2009-03-31,555.41
2009-04-01,561.384
2009-04-02,583.528
2009-04-03,583.323
2009-04-06,578.985
2009-04-07,568.993
2009-04-08,571.944
2009-04-09,585.587
2009-04-10,585.507
2009-04-13,587.104
2009-04-14,584.811
2009-04-15,584.896
2009-04-16,593.789
2009-04-17,595.695
2009-04-20,577.883
2009-04-21,582.849
2009-04-22,583.999
2009-04-23,587.709
2009-04-24,600.177
2009-04-27,597.186
2009-04-28,591.725
2009-04-29,604.558
2009-04-30,608.428
2009-05-01,610.314
2009-05-04,625.638
2009-05-05,626.04
2009-05-06,630.811
2009-05-07,630.134
2009-05-08,639.784
2009-05-11,636.498
2009-05-12,636.79
2009-05-13,624.723
2009-05-14,625.506
2009-05-15,626.836
2009-05-18,636.158
2009-05-19,643.906
2009-05-20,649.295
2009-05-21,639.03
2009-05-22,641.146
2009-05-25,642.466
2009-05-26,653.135
2009-05-27,649.742
2009-05-28,650.989
2009-05-29,661.066
2009-06-01,677.47
2009-06-02,682.536
2009-06-03,673.224
2009-06-04,674.124
2009-06-05,672.214
2009-06-08,666.864
2009-06-09,672.931
2009-06-10,676.075
2009-06-11,681.495
2009-06-12,679.401
2009-06-15,663.12
2009-06-16,657.649
2009-06-17,654.846
2009-06-18,657.361
2009-06-19,661.621
2009-06-22,645.357
2009-06-23,644.897
2009-06-24,653.839
2009-06-25,659.463
2009-06-26,664.404
2009-06-29,667.553
2009-06-30,663.483
2009-07-01,669.53
2009-07-02,654.176
2009-07-03,653.118
2009-07-06,648.599
2009-07-07,641.386
2009-07-08,637.245
2009-07-09,640.94
2009-07-10,638.355
2009-07-13,644.755
2009-07-14,651.756
2009-07-15,668.845
2009-07-16,675.241
2009-07-17,677.854
2009-07-20,686.386
2009-07-21,692.707
2009-07-22,693.695
2009-07-23,705.587
2009-07-24,706.399
2009-07-27,707.53
2009-07-28,705.73
2009-07-29,702.533
2009-07-30,711.474
2009-07-31,715.186
2009-08-03,727.97
2009-08-04,727.544
2009-08-05,722.082
2009-08-06,719.265
2009-08-07,720.623
2009-08-10,718.244
2009-08-11,713.473
2009-08-12,719.004
2009-08-13,726.896
2009-08-14,721.982
2009-08-17,702.7
2009-08-18,710.11
2009-08-19,713.855
2009-08-20,721.873
2009-08-21,732.136
2009-08-24,736.037
2009-08-25,736.596
2009-08-26,734.306
2009-08-27,733.06
2009-08-28,738.443
2009-08-31,732.853
2009-09-01,722.971
2009-09-02,719.63
2009-09-03,723.417
2009-09-04,730.878
2009-09-07,737.577
2009-09-08,747.538
2009-09-09,752.522
2009-09-10,759.251
2009-09-11,763.345
2009-09-14,762.053
2009-09-15,763.131
2009-09-16,774.254
2009-09-17,776.632
2009-09-18,774.149
2009-09-21,769.811
2009-09-22,777.426
2009-09-23,774.047
2009-09-24,764.638
2009-09-25,759.975
2009-09-28,766.542
2009-09-29,765.615
2009-09-30,767.739
2009-10-01,751.527
2009-10-02,743.401
2009-10-05,748.76
2009-10-06,763.809
2009-10-07,765.06
2009-10-08,775.357
2009-10-09,777.424
2009-10-12,780.529
2009-10-13,779.247
2009-10-14,791.657
2009-10-15,794.795
2009-10-16,789.693
2009-10-19,799.467
2009-10-20,796.69
2009-10-21,795.16
2009-10-22,794.379
2009-10-23,788.532
2009-10-26,781.4
2009-10-27,774.625
2009-10-28,759.264
2009-10-29,770.881
2009-10-30,758.653
2009-11-02,760.392
2009-11-03,758.341
2009-11-04,766.098
2009-11-05,775.171
2009-11-06,778.468
2009-11-09,794.52
2009-11-10,793.724
2009-11-11,797.056
2009-11-12,790.46
2009-11-13,795.259
2009-11-16,807.05
2009-11-17,803.536
2009-11-18,803.524
2009-11-19,790.821
2009-11-20,786.893
2009-11-23,799.588
2009-11-24,796.285
2009-11-25,803.516
2009-11-26,794.247
2009-11-27,787.343
2009-11-30,789.334
2009-12-01,806.061
2009-12-02,808.609
2009-12-03,806.677
2009-12-04,805.268
2009-12-07,803.108
2009-12-08,793.811
2009-12-09,792.835
2009-12-10,796.305
2009-12-11,797.196
2009-12-14,805.071
2009-12-15,801.262
2009-12-16,806.387
2009-12-17,792.34
2009-12-18,792.987
2009-12-21,800.718
2009-12-22,803.874
2009-12-23,810.427
2009-12-24,814.586
2009-12-25,814.27
2009-12-28,817.602
2009-12-29,818.721
2009-12-30,814.35
2009-12-31,812.013
2010-01-01,812.013
2010-01-04,827.095
2010-01-05,828.604
2010-01-06,829.19
2010-01-07,828.141
2010-01-08,833.169
2010-01-11,838.289
2010-01-12,831.923
2010-01-13,834.236
2010-01-14,838.997
2010-01-15,830.873
2010-01-18,832.683
2010-01-19,836.264
2010-01-20,822.591
2010-01-21,811.33
2010-01-22,798.538
2010-01-25,797.776
2010-01-26,794.268
2010-01-27,792.344
2010-01-28,783.086
2010-01-29,775.242
2010-02-01,782.375
2010-02-02,793.0
2010-02-03,790.866
2010-02-04,768.058
2010-02-05,760.708
2010-02-08,759.044
2010-02-09,765.749
2010-02-10,765.467
2010-02-11,772.783
2010-02-12,773.521
2010-02-15,773.498
2010-02-16,785.111
2010-02-17,792.039
2010-02-18,795.914
2010-02-19,792.446
2010-02-22,795.572
2010-02-23,787.825
2010-02-24,790.825
2010-02-25,785.228
2010-02-26,791.458
2010-03-01,798.788
2010-03-02,805.516
2010-03-03,811.251
2010-03-04,809.917
2010-03-05,820.333
2010-03-08,823.445
2010-03-09,823.194
2010-03-10,827.593
2010-03-11,829.333
2010-03-12,833.161
2010-03-15,829.068
2010-03-16,836.575
2010-03-17,842.459
2010-03-18,838.492
2010-03-19,833.719
2010-03-22,837.036
2010-03-23,842.163
2010-03-24,834.098
2010-03-25,834.287
2010-03-26,835.354
2010-03-29,840.974
2010-03-30,842.461
2010-03-31,841.775
2010-04-01,849.931
2010-04-02,850.229
2010-04-05,854.65
2010-04-06,855.014
2010-04-07,852.26
2010-04-08,850.667
2010-04-09,858.893
2010-04-12,862.527
2010-04-13,860.323
2010-04-14,869.916
2010-04-15,871.836
2010-04-16,859.498
2010-04-19,854.855
2010-04-20,862.299
2010-04-21,861.891
2010-04-22,859.123
2010-04-23,865.108
2010-04-26,868.458
2010-04-27,851.243
2010-04-28,844.064
2010-04-29,854.635
2010-04-30,847.405
2010-05-03,849.862
2010-05-04,827.796
2010-05-05,818.018
2010-05-06,797.521
2010-05-07,777.095
2010-05-10,814.706
2010-05-11,809.776
2010-05-12,821.598
2010-05-13,817.8
2010-05-14,798.021
2010-05-17,791.84
2010-05-18,788.573
2010-05-19,775.781
2010-05-20,752.142
2010-05-21,758.674
2010-05-24,754.135
2010-05-25,742.601
2010-05-26,746.662
2010-05-27,769.486
2010-05-28,766.74
2010-05-31,767.045
2010-06-01,759.574
2010-06-02,767.938
2010-06-03,778.033
2010-06-04,756.221
2010-06-07,741.468
2010-06-08,742.984
2010-06-09,747.505
2010-06-10,766.016
2010-06-11,770.047
2010-06-14,778.844
2010-06-15,791.205
2010-06-16,793.373
2010-06-17,793.821
2010-06-18,795.272
2010-06-21,798.941
2010-06-22,788.102
2010-06-23,782.13
2010-06-24,772.815
2010-06-25,770.854
2010-06-28,772.874
2010-06-29,747.154
2010-06-30,741.383
2010-07-01,737.561
2010-07-02,737.936
2010-07-05,736.296
2010-07-06,747.35
2010-07-07,760.846
2010-07-08,769.886
2010-07-09,774.83
2010-07-12,774.623
2010-07-13,787.057
2010-07-14,791.231
2010-07-15,791.344
2010-07-16,774.595
2010-07-19,774.17
2010-07-20,778.545
2010-07-21,775.154
2010-07-22,790.671
2010-07-23,797.657
2010-07-26,805.74
2010-07-27,803.281
2010-07-28,801.675
2010-07-29,800.111
2010-07-30,798.476
2010-08-02,816.281
2010-08-03,816.814
2010-08-04,817.229
2010-08-05,817.125
2010-08-06,817.173
2010-08-09,821.454
2010-08-10,811.452
2010-08-11,788.706
2010-08-12,783.765
2010-08-13,782.071
2010-08-16,785.188
2010-08-17,795.32
2010-08-18,796.494
2010-08-19,788.768
2010-08-20,780.196
2010-08-23,777.996
2010-08-24,767.505
2010-08-25,764.817
2010-08-26,767.39
2010-08-27,775.892
2010-08-30,772.511
2010-08-31,769.172
2010-09-01,791.315
2010-09-02,797.991
