Date,WORLD ex USA SMALL GROWTH Small Cap
2005-11-10,644.095
2005-11-11,647.245
2005-11-14,644.69
2005-11-15,640.512
2005-11-16,639.211
2005-11-17,647.358
2005-11-18,648.831
2005-11-21,652.114
2005-11-22,652.271
2005-11-23,657.304
2005-11-24,655.735
2005-11-25,654.845
2005-11-28,658.268
2005-11-29,659.2
2005-11-30,661.859
2005-12-01,666.045
2005-12-02,672.319
2005-12-05,677.48
2005-12-06,678.585
2005-12-07,679.198
2005-12-08,679.131
2005-12-09,684.063
2005-12-12,692.947
2005-12-13,694.082
2005-12-14,699.044
2005-12-15,696.463
2005-12-16,700.677
2005-12-19,700.202
2005-12-20,699.704
2005-12-21,701.027
2005-12-22,705.794
2005-12-23,708.103
2005-12-26,710.52
2005-12-27,708.773
2005-12-28,713.839
2005-12-29,716.086
2005-12-30,712.286
2006-01-02,713.688
2006-01-03,728.297
2006-01-04,740.945
2006-01-05,743.134
2006-01-06,751.338
2006-01-09,751.012
2006-01-10,746.447
2006-01-11,751.477
2006-01-12,756.168
2006-01-13,758.73
2006-01-16,762.823
2006-01-17,745.704
2006-01-18,728.796
2006-01-19,744.914
2006-01-20,742.95
2006-01-23,738.776
2006-01-24,745.598
2006-01-25,751.608
2006-01-26,756.16
2006-01-27,762.511
2006-01-30,761.831
2006-01-31,765.464
2006-02-01,766.833
2006-02-02,765.752
2006-02-03,760.607
2006-02-06,765.528
2006-02-07,763.652
2006-02-08,753.924
2006-02-09,759.957
2006-02-10,753.76
2006-02-13,739.126
2006-02-14,740.278
2006-02-15,741.097
2006-02-16,739.252
2006-02-17,736.227
2006-02-20,732.446
2006-02-21,741.11
2006-02-22,742.252
2006-02-23,753.015
2006-02-24,755.651
2006-02-27,757.708
2006-02-28,755.976
2006-03-01,755.922
2006-03-02,755.436
2006-03-03,752.617
2006-03-06,754.873
2006-03-07,742.311
2006-03-08,735.4
2006-03-09,744.961
2006-03-10,745.826
2006-03-13,757.332
2006-03-14,765.352
2006-03-15,768.735
2006-03-16,771.252
2006-03-17,776.827
2006-03-20,780.266
2006-03-21,775.099
2006-03-22,778.986
2006-03-23,775.232
2006-03-24,780.322
2006-03-27,784.167
2006-03-28,785.992
2006-03-29,785.509
2006-03-30,797.408
2006-03-31,794.782
2006-04-03,803.457
2006-04-04,809.926
2006-04-05,810.865
2006-04-06,817.401
2006-04-07,811.543
2006-04-10,811.088
2006-04-11,806.685
2006-04-12,801.307
2006-04-13,801.921
2006-04-14,801.997
2006-04-17,807.214
2006-04-18,814.536
2006-04-19,823.403
2006-04-20,820.514
2006-04-21,826.962
2006-04-24,826.347
2006-04-25,831.547
2006-04-26,837.027
2006-04-27,837.685
2006-04-28,838.783
2006-05-01,843.695
2006-05-02,851.157
2006-05-03,850.2
2006-05-04,856.546
2006-05-05,867.229
2006-05-08,874.672
2006-05-09,877.973
2006-05-10,877.676
2006-05-11,876.428
2006-05-12,862.848
2006-05-15,838.279
2006-05-16,828.909
2006-05-17,817.569
2006-05-18,800.652
2006-05-19,796.489
2006-05-22,772.487
2006-05-23,787.082
2006-05-24,776.698
2006-05-25,783.772
2006-05-26,798.003
2006-05-29,803.943
2006-05-30,797.78
2006-05-31,796.509
2006-06-01,792.412
2006-06-02,805.708
2006-06-05,802.469
2006-06-06,775.341
2006-06-07,764.2
2006-06-08,732.885
2006-06-09,746.862
2006-06-12,741.805
2006-06-13,713.589
2006-06-14,718.685
2006-06-15,741.769
2006-06-16,747.855
2006-06-19,743.267
2006-06-20,741.105
2006-06-21,743.035
2006-06-22,748.662
2006-06-23,747.777
2006-06-26,748.912
2006-06-27,751.364
2006-06-28,743.638
2006-06-29,753.024
2006-06-30,778.735
2006-07-03,784.818
2006-07-04,789.361
2006-07-05,775.918
2006-07-06,778.977
2006-07-07,780.421
2006-07-10,776.146
2006-07-11,770.46
2006-07-12,763.918
2006-07-13,754.606
2006-07-14,741.064
2006-07-17,727.082
2006-07-18,712.422
2006-07-19,722.046
2006-07-20,735.383
2006-07-21,729.194
2006-07-24,728.907
2006-07-25,735.042
2006-07-26,734.6
2006-07-27,747.172
2006-07-28,753.432
2006-07-31,760.379
2006-08-01,758.163
2006-08-02,768.052
2006-08-03,762.82
2006-08-04,770.682
2006-08-07,761.322
2006-08-08,763.029
2006-08-09,766.639
2006-08-10,759.661
2006-08-11,759.706
2006-08-14,761.26
2006-08-15,767.517
2006-08-16,779.295
2006-08-17,781.862
2006-08-18,780.866
2006-08-21,784.188
2006-08-22,782.638
2006-08-23,782.287
2006-08-24,779.537
2006-08-25,776.429
2006-08-28,774.86
2006-08-29,777.866
2006-08-30,782.55
2006-08-31,786.128
2006-09-01,791.703
2006-09-04,801.724
2006-09-05,801.308
2006-09-06,794.348
2006-09-07,783.332
2006-09-08,782.15
2006-09-11,768.474
2006-09-12,768.028
2006-09-13,769.74
2006-09-14,774.861
2006-09-15,772.201
2006-09-18,774.537
2006-09-19,776.038
2006-09-20,773.656
2006-09-21,777.845
2006-09-22,774.629
2006-09-25,769.451
2006-09-26,771.529
2006-09-27,780.948
2006-09-28,783.341
2006-09-29,784.359
2006-10-02,788.366
2006-10-03,781.136
2006-10-04,777.106
2006-10-05,787.588
2006-10-06,779.817
2006-10-09,780.958
2006-10-10,779.231
2006-10-11,774.042
2006-10-12,777.503
2006-10-13,783.571
2006-10-16,792.634
2006-10-17,789.27
2006-10-18,793.894
2006-10-19,802.273
2006-10-20,804.507
2006-10-23,804.673
2006-10-24,804.93
2006-10-25,810.474
2006-10-26,816.291
2006-10-27,816.713
2006-10-30,811.345
2006-10-31,817.857
2006-11-01,819.762
2006-11-02,816.772
2006-11-03,815.241
2006-11-06,819.903
2006-11-07,828.157
2006-11-08,820.437
2006-11-09,822.635
2006-11-10,826.217
2006-11-13,820.56
2006-11-14,826.613
2006-11-15,827.836
2006-11-16,827.511
2006-11-17,822.378
2006-11-20,813.607
2006-11-21,818.574
2006-11-22,832.985
2006-11-23,834.062
2006-11-24,838.27
2006-11-27,834.883
2006-11-28,832.588
2006-11-29,846.142
2006-11-30,855.9
2006-12-01,860.63
2006-12-04,863.768
2006-12-05,865.73
2006-12-06,869.515
2006-12-07,870.316
2006-12-08,870.396
2006-12-11,868.503
2006-12-12,869.291
2006-12-13,872.409
2006-12-14,875.393
2006-12-15,874.934
2006-12-18,873.733
2006-12-19,872.02
2006-12-20,878.987
2006-12-21,876.785
2006-12-22,875.602
2006-12-25,874.141
2006-12-26,875.199
2006-12-27,879.898
2006-12-28,882.112
2006-12-29,885.102
2007-01-01,885.102
2007-01-02,895.283
2007-01-03,887.359
2007-01-04,876.638
2007-01-05,869.047
2007-01-08,870.764
2007-01-09,872.176
2007-01-10,863.725
2007-01-11,867.003
2007-01-12,875.132
2007-01-15,885.158
2007-01-16,884.316
2007-01-17,887.442
2007-01-18,888.188
2007-01-19,891.902
2007-01-22,895.646
2007-01-23,899.234
2007-01-24,901.729
2007-01-25,899.569
2007-01-26,893.075
2007-01-29,894.724
2007-01-30,897.406
2007-01-31,899.632
2007-02-01,910.415
2007-02-02,910.757
2007-02-05,911.908
2007-02-06,917.13
2007-02-07,920.888
2007-02-08,916.729
2007-02-09,919.705
2007-02-12,915.051
2007-02-13,920.21
2007-02-14,932.484
2007-02-15,937.409
2007-02-16,936.284
2007-02-19,941.039
2007-02-20,939.2
2007-02-21,937.068
2007-02-22,941.181
2007-02-23,947.144
2007-02-26,952.591
2007-02-27,929.129
2007-02-28,912.653
2007-03-01,906.112
2007-03-02,904.314
2007-03-05,875.04
2007-03-06,891.878
2007-03-07,900.035
2007-03-08,911.78
2007-03-09,911.941
2007-03-12,919.716
2007-03-13,912.43
2007-03-14,892.626
2007-03-15,906.088
2007-03-16,908.906
2007-03-19,916.637
2007-03-20,922.242
2007-03-21,927.907
2007-03-22,941.305
2007-03-23,940.274
2007-03-26,942.955
2007-03-27,940.924
2007-03-28,941.891
2007-03-29,943.793
2007-03-30,947.022
2007-04-02,948.311
2007-04-03,954.432
2007-04-04,962.157
2007-04-05,965.773
2007-04-06,965.16
2007-04-09,963.28
2007-04-10,972.417
2007-04-11,970.437
2007-04-12,970.618
2007-04-13,971.781
2007-04-16,980.077
2007-04-17,979.599
2007-04-18,981.479
2007-04-19,972.625
2007-04-20,978.52
2007-04-23,979.016
2007-04-24,974.681
2007-04-25,980.301
2007-04-26,979.216
2007-04-27,982.509
2007-04-30,983.368
2007-05-01,978.724
2007-05-02,984.679
2007-05-03,984.196
2007-05-04,990.989
2007-05-07,999.218
2007-05-08,990.12
2007-05-09,993.163
2007-05-10,988.21
2007-05-11,985.883
2007-05-14,985.33
2007-05-15,985.581
2007-05-16,981.399
2007-05-17,978.867
2007-05-18,980.348
2007-05-21,983.044
2007-05-22,989.787
2007-05-23,997.08
2007-05-24,987.763
2007-05-25,985.421
2007-05-28,989.849
2007-05-29,992.901
2007-05-30,986.841
2007-05-31,1000.0
2007-06-01,1005.89
2007-06-04,1009.972
2007-06-05,1011.111
2007-06-06,999.576
2007-06-07,985.761
2007-06-08,975.138
2007-06-11,979.935
2007-06-12,973.592
2007-06-13,971.351
2007-06-14,983.589
2007-06-15,995.006
2007-06-18,998.865
2007-06-19,997.892
2007-06-20,1001.141
2007-06-21,994.208
2007-06-22,994.124
2007-06-25,987.748
2007-06-26,983.981
2007-06-27,977.235
2007-06-28,990.731
2007-06-29,999.819
2007-07-02,1012.086
2007-07-03,1018.862
2007-07-04,1023.756
2007-07-05,1022.325
2007-07-06,1027.416
2007-07-09,1031.017
2007-07-10,1030.252
2007-07-11,1028.208
2007-07-12,1036.23
2007-07-13,1041.497
2007-07-16,1040.313
2007-07-17,1036.994
2007-07-18,1034.282
2007-07-19,1041.634
2007-07-20,1041.129
2007-07-23,1036.702
2007-07-24,1029.549
2007-07-25,1013.476
2007-07-26,993.061
2007-07-27,974.693
2007-07-30,982.131
2007-07-31,996.048
2007-08-01,977.997
2007-08-02,982.418
2007-08-03,982.316
2007-08-06,969.723
2007-08-07,968.202
2007-08-08,982.747
2007-08-09,973.563
2007-08-10,945.775
2007-08-13,949.259
2007-08-14,941.518
2007-08-15,918.921
2007-08-16,883.812
2007-08-17,881.243
2007-08-20,894.028
2007-08-21,898.545
2007-08-22,913.183
2007-08-23,926.007
2007-08-24,930.702
2007-08-27,936.028
2007-08-28,925.972
2007-08-29,922.822
2007-08-30,929.443
2007-08-31,946.115
2007-09-03,951.079
2007-09-04,955.215
2007-09-05,944.486
2007-09-06,947.418
2007-09-07,944.948
2007-09-10,931.421
2007-09-11,944.476
2007-09-12,947.032
2007-09-13,942.286
2007-09-14,936.502
2007-09-17,925.602
2007-09-18,924.288
2007-09-19,950.587
2007-09-20,956.594
2007-09-21,957.698
2007-09-24,961.261
2007-09-25,957.206
2007-09-26,962.856
2007-09-27,976.755
2007-09-28,985.163
2007-10-01,989.546
2007-10-02,993.146
2007-10-03,996.481
2007-10-04,996.549
2007-10-05,1006.703
2007-10-08,1002.892
2007-10-09,1009.404
2007-10-10,1016.723
2007-10-11,1029.276
2007-10-12,1024.285
2007-10-15,1025.935
2007-10-16,1010.561
2007-10-17,1016.58
2007-10-18,1023.393
2007-10-19,1015.615
2007-10-22,991.666
2007-10-23,1009.961
2007-10-24,1008.869
2007-10-25,1017.833
2007-10-26,1026.71
2007-10-29,1038.862
2007-10-30,1036.117
2007-10-31,1053.401
2007-11-01,1047.51
2007-11-02,1041.915
2007-11-05,1029.086
2007-11-06,1039.898
2007-11-07,1038.444
2007-11-08,1027.568
2007-11-09,1014.339
2007-11-12,987.57
2007-11-13,987.443
2007-11-14,1004.85
2007-11-15,988.486
2007-11-16,977.545
2007-11-19,952.897
2007-11-20,957.687
2007-11-21,935.006
2007-11-22,935.456
2007-11-23,946.326
2007-11-26,953.75
2007-11-27,949.17
2007-11-28,959.055
2007-11-29,969.222
2007-11-30,974.27
2007-12-03,973.549
2007-12-04,961.026
2007-12-05,964.06
2007-12-06,966.715
2007-12-07,974.68
2007-12-10,978.003
2007-12-11,979.164
2007-12-12,978.679
2007-12-13,955.363
2007-12-14,942.414
2007-12-17,914.289
2007-12-18,915.508
2007-12-19,911.566
2007-12-20,910.088
2007-12-21,921.681
2007-12-24,924.075
2007-12-25,926.292
2007-12-26,934.144
2007-12-27,939.538
2007-12-28,945.187
2007-12-31,947.311
2008-01-01,947.311
2008-01-02,951.942
2008-01-03,947.305
2008-01-04,929.315
2008-01-07,909.232
2008-01-08,911.354
2008-01-09,897.72
2008-01-10,886.91
2008-01-11,879.174
2008-01-14,888.731
2008-01-15,864.759
2008-01-16,832.085
2008-01-17,836.823
2008-01-18,831.833
2008-01-21,788.022
2008-01-22,784.856
2008-01-23,785.278
2008-01-24,818.411
2008-01-25,837.233
2008-01-28,830.36
2008-01-29,844.014
2008-01-30,839.924
2008-01-31,845.235
2008-02-01,863.102
2008-02-04,876.264
2008-02-05,851.92
2008-02-06,840.058
2008-02-07,827.635
2008-02-08,828.332
2008-02-11,825.531
2008-02-12,840.178
2008-02-13,841.122
2008-02-14,857.648
2008-02-15,854.694
2008-02-18,860.619
2008-02-19,871.209
2008-02-20,856.382
2008-02-21,874.601
2008-02-22,872.613
2008-02-25,884.269
2008-02-26,891.596
2008-02-27,906.638
2008-02-28,903.192
2008-02-29,894.866
2008-03-03,878.246
2008-03-04,871.797
2008-03-05,877.253
2008-03-06,882.53
2008-03-07,866.029
2008-03-10,847.493
2008-03-11,854.169
2008-03-12,871.197
2008-03-13,864.875
2008-03-14,858.302
2008-03-17,839.722
2008-03-18,846.438
2008-03-19,837.832
2008-03-20,822.593
2008-03-21,826.872
2008-03-24,825.349
2008-03-25,855.819
2008-03-26,867.3
2008-03-27,876.895
2008-03-28,876.848
2008-03-31,879.242
2008-04-01,878.51
2008-04-02,887.003
2008-04-03,888.861
2008-04-04,895.945
2008-04-07,902.095
2008-04-08,889.1
2008-04-09,885.773
2008-04-10,881.778
2008-04-11,881.831
2008-04-14,873.1
2008-04-15,878.367
2008-04-16,898.557
2008-04-17,897.478
2008-04-18,896.943
2008-04-21,905.368
2008-04-22,905.327
2008-04-23,903.528
2008-04-24,891.818
2008-04-25,899.677
2008-04-28,905.469
2008-04-29,900.442
2008-04-30,905.865
2008-05-01,899.952
2008-05-02,911.569
2008-05-05,916.479
2008-05-06,922.242
2008-05-07,922.104
2008-05-08,929.626
2008-05-09,920.838
2008-05-12,926.091
2008-05-13,923.836
2008-05-14,927.017
2008-05-15,934.841
2008-05-16,944.342
2008-05-19,950.78
2008-05-20,946.598
2008-05-21,948.401
2008-05-22,947.554
2008-05-23,943.145
2008-05-26,935.612
2008-05-27,928.944
2008-05-28,925.855
2008-05-29,928.333
2008-05-30,931.951
2008-06-02,931.75
2008-06-03,928.582
2008-06-04,925.203
2008-06-05,926.426
2008-06-06,929.967
2008-06-09,919.155
2008-06-10,896.877
2008-06-11,894.004
2008-06-12,884.551
2008-06-13,885.584
2008-06-16,893.417
2008-06-17,902.64
2008-06-18,896.854
2008-06-19,888.688
2008-06-20,883.929
2008-06-23,875.168
2008-06-24,872.389
2008-06-25,875.752
2008-06-26,873.59
2008-06-27,872.024
2008-06-30,872.738
2008-07-01,860.387
2008-07-02,849.74
2008-07-03,834.038
2008-07-04,831.647
2008-07-07,832.699
2008-07-08,817.05
2008-07-09,824.724
2008-07-10,821.405
2008-07-11,818.455
2008-07-14,820.052
2008-07-15,812.956
2008-07-16,807.288
2008-07-17,820.878
2008-07-18,816.457
2008-07-21,825.13
2008-07-22,826.436
2008-07-23,829.675
2008-07-24,821.551
2008-07-25,812.609
2008-07-28,812.295
2008-07-29,804.207
2008-07-30,818.705
2008-07-31,820.603
2008-08-01,810.044
2008-08-04,799.186
2008-08-05,790.577
2008-08-06,799.301
2008-08-07,793.478
2008-08-08,781.093
2008-08-11,783.848
2008-08-12,773.017
2008-08-13,762.449
2008-08-14,765.443
2008-08-15,762.44
2008-08-18,764.49
2008-08-19,752.8
2008-08-20,758.66
2008-08-21,768.959
2008-08-22,767.792
2008-08-25,768.093
2008-08-26,762.048
2008-08-27,765.4
2008-08-28,770.807
2008-08-29,782.443
2008-09-01,771.242
2008-09-02,760.166
2008-09-03,748.917
2008-09-04,731.677
2008-09-05,715.814
2008-09-08,725.937
2008-09-09,706.155
2008-09-10,697.531
2008-09-11,685.915
2008-09-12,704.858
2008-09-15,690.294
2008-09-16,668.318
2008-09-17,664.979
2008-09-18,667.169
2008-09-19,700.017
2008-09-22,704.994
2008-09-23,697.84
2008-09-24,693.335
2008-09-25,692.05
2008-09-26,677.412
2008-09-29,644.572
2008-09-30,631.664
2008-10-01,630.37
2008-10-02,608.236
2008-10-03,601.565
2008-10-06,555.007
2008-10-07,545.025
2008-10-08,511.445
2008-10-09,511.778
2008-10-10,475.787
2008-10-13,500.996
2008-10-14,531.277
2008-10-15,510.388
2008-10-16,476.633
2008-10-17,486.676
2008-10-20,498.819
2008-10-21,498.786
2008-10-22,470.393
2008-10-23,460.057
2008-10-24,436.945
2008-10-27,409.075
2008-10-28,419.634
2008-10-29,448.561
2008-10-30,468.669
2008-10-31,469.155
2008-11-03,478.181
2008-11-04,506.521
2008-11-05,511.04
2008-11-06,481.728
2008-11-07,477.743
2008-11-10,489.926
2008-11-11,470.758
2008-11-12,458.685
2008-11-13,450.599
2008-11-14,452.527
2008-11-17,445.884
2008-11-18,440.033
2008-11-19,430.316
2008-11-20,411.492
2008-11-21,413.825
2008-11-24,430.189
2008-11-25,438.409
2008-11-26,436.245
2008-11-27,443.999
2008-11-28,446.594
2008-12-01,431.838
2008-12-02,428.854
2008-12-03,429.644
2008-12-04,428.259
2008-12-05,420.536
2008-12-08,440.355
2008-12-09,442.313
2008-12-10,449.643
2008-12-11,457.851
2008-12-12,449.139
2008-12-15,463.267
2008-12-16,463.817
2008-12-17,476.312
2008-12-18,476.358
2008-12-19,461.647
2008-12-22,458.431
2008-12-23,459.344
2008-12-24,458.733
2008-12-25,460.3
2008-12-26,461.969
2008-12-29,471.649
2008-12-30,475.182
2008-12-31,472.898
2009-01-01,472.898
2009-01-02,483.457
2009-01-05,483.228
2009-01-06,484.862
2009-01-07,488.074
2009-01-08,485.909
2009-01-09,482.803
2009-01-12,474.864
2009-01-13,460.849
2009-01-14,455.046
2009-01-15,447.748
2009-01-16,457.555
2009-01-19,452.881
2009-01-20,440.014
2009-01-21,441.029
2009-01-22,442.732
2009-01-23,433.644
2009-01-26,443.323
2009-01-27,451.01
2009-01-28,458.453
2009-01-29,453.586
2009-01-30,448.776
2009-02-02,439.775
2009-02-03,444.919
2009-02-04,451.447
2009-02-05,449.303
2009-02-06,453.824
2009-02-09,458.619
2009-02-10,453.618
2009-02-11,450.135
2009-02-12,444.002
2009-02-13,449.469
2009-02-16,446.045
2009-02-17,433.608
2009-02-18,428.028
2009-02-19,429.896
2009-02-20,418.651
2009-02-23,416.921
2009-02-24,410.145
2009-02-25,411.982
2009-02-26,414.239
2009-02-27,413.601
2009-03-02,398.551
2009-03-03,392.785
2009-03-04,402.438
2009-03-05,400.602
2009-03-06,395.882
2009-03-09,387.588
2009-03-10,394.728
2009-03-11,399.656
2009-03-12,399.01
2009-03-13,407.058
2009-03-16,416.9
2009-03-17,415.993
2009-03-18,417.367
2009-03-19,439.052
2009-03-20,433.395
2009-03-23,442.33
2009-03-24,446.143
2009-03-25,449.243
2009-03-26,452.078
2009-03-27,446.826
2009-03-30,433.343
2009-03-31,436.293
2009-04-01,442.868
2009-04-02,460.515
2009-04-03,461.491
2009-04-06,458.812
2009-04-07,453.153
2009-04-08,450.337
2009-04-09,461.067
2009-04-10,460.912
2009-04-13,465.014
2009-04-14,472.78
2009-04-15,473.542
2009-04-16,477.377
2009-04-17,479.144
2009-04-20,467.659
2009-04-21,465.468
2009-04-22,469.855
2009-04-23,476.306
2009-04-24,484.472
2009-04-27,482.203
2009-04-28,474.347
2009-04-29,485.472
2009-04-30,491.67
2009-05-01,493.238
2009-05-04,504.652
2009-05-05,510.776
2009-05-06,514.264
2009-05-07,521.105
2009-05-08,528.5
2009-05-11,528.428
2009-05-12,531.933
2009-05-13,523.724
2009-05-14,520.395
2009-05-15,527.608
2009-05-18,528.202
2009-05-19,540.903
2009-05-20,552.512
2009-05-21,547.641
2009-05-22,552.594
2009-05-25,554.751
2009-05-26,555.768
2009-05-27,558.409
2009-05-28,556.139
2009-05-29,565.013
2009-06-01,576.192
2009-06-02,584.739
2009-06-03,577.819
2009-06-04,575.079
2009-06-05,570.07
2009-06-08,563.194
2009-06-09,570.828
2009-06-10,578.657
2009-06-11,586.786
2009-06-12,583.294
2009-06-15,572.746
2009-06-16,567.98
2009-06-17,562.527
2009-06-18,562.889
2009-06-19,564.775
2009-06-22,555.245
2009-06-23,552.376
2009-06-24,563.306
2009-06-25,563.47
2009-06-26,574.406
2009-06-29,575.13
2009-06-30,572.446
2009-07-01,578.855
2009-07-02,572.069
2009-07-03,569.841
2009-07-06,562.416
2009-07-07,561.889
2009-07-08,551.625
2009-07-09,555.673
2009-07-10,552.888
2009-07-13,548.944
2009-07-14,559.449
2009-07-15,572.033
2009-07-16,574.83
2009-07-17,575.914
2009-07-20,584.315
2009-07-21,594.083
2009-07-22,596.218
2009-07-23,601.446
2009-07-24,602.637
2009-07-27,604.233
2009-07-28,600.263
2009-07-29,596.894
2009-07-30,603.298
2009-07-31,612.667
2009-08-03,628.276
2009-08-04,628.442
2009-08-05,627.05
2009-08-06,628.03
2009-08-07,620.982
2009-08-10,622.228
2009-08-11,621.584
2009-08-12,623.35
2009-08-13,635.671
2009-08-14,637.472
2009-08-17,617.564
2009-08-18,622.363
2009-08-19,623.977
2009-08-20,632.704
2009-08-21,638.351
2009-08-24,648.085
2009-08-25,648.689
2009-08-26,644.97
2009-08-27,641.396
2009-08-28,651.718
2009-08-31,647.647
2009-09-01,640.562
2009-09-02,632.774
2009-09-03,638.494
2009-09-04,643.745
2009-09-07,654.723
2009-09-08,667.092
2009-09-09,671.592
2009-09-10,677.584
2009-09-11,682.238
2009-09-14,674.765
2009-09-15,676.481
2009-09-16,688.205
2009-09-17,693.245
2009-09-18,688.578
2009-09-21,680.001
2009-09-22,691.597
2009-09-23,691.554
2009-09-24,681.661
2009-09-25,679.884
2009-09-28,679.952
2009-09-29,678.57
2009-09-30,686.036
2009-10-01,674.98
2009-10-02,661.293
2009-10-05,663.848
2009-10-06,682.009
2009-10-07,685.704
2009-10-08,698.391
2009-10-09,699.249
2009-10-12,702.705
2009-10-13,703.837
2009-10-14,714.788
2009-10-15,715.46
2009-10-16,709.895
2009-10-19,717.875
2009-10-20,717.522
2009-10-21,717.909
2009-10-22,710.916
2009-10-23,708.249
2009-10-26,700.529
2009-10-27,689.825
2009-10-28,674.065
2009-10-29,682.998
2009-10-30,681.625
2009-11-02,678.616
2009-11-03,674.183
2009-11-04,688.077
2009-11-05,690.316
2009-11-06,694.002
2009-11-09,706.349
2009-11-10,704.264
2009-11-11,706.396
2009-11-12,700.106
2009-11-13,704.61
2009-11-16,715.992
2009-11-17,706.585
2009-11-18,709.087
2009-11-19,696.691
2009-11-20,693.618
2009-11-23,705.327
2009-11-24,699.594
2009-11-25,706.175
2009-11-26,693.014
2009-11-27,692.636
2009-11-30,694.446
2009-12-01,714.319
2009-12-02,717.848
2009-12-03,719.326
2009-12-04,710.497
2009-12-07,709.981
2009-12-08,700.977
2009-12-09,696.027
2009-12-10,695.969
2009-12-11,695.316
2009-12-14,701.489
2009-12-15,697.472
2009-12-16,703.331
2009-12-17,690.379
2009-12-18,687.331
2009-12-21,690.818
2009-12-22,690.105
2009-12-23,697.172
2009-12-24,698.927
2009-12-25,698.558
2009-12-28,702.915
2009-12-29,706.986
2009-12-30,701.585
2009-12-31,704.764
2010-01-01,704.764
2010-01-04,722.866
2010-01-05,728.535
2010-01-06,731.568
2010-01-07,731.872
2010-01-08,736.701
2010-01-11,747.238
2010-01-12,741.8
2010-01-13,740.089
2010-01-14,746.315
2010-01-15,743.349
2010-01-18,744.186
2010-01-19,741.476
2010-01-20,729.651
2010-01-21,720.197
2010-01-22,713.931
2010-01-25,714.228
2010-01-26,707.622
2010-01-27,700.74
2010-01-28,699.127
2010-01-29,693.038
2010-02-01,694.25
2010-02-02,708.508
2010-02-03,706.313
2010-02-04,688.76
2010-02-05,673.473
2010-02-08,668.566
2010-02-09,671.802
2010-02-10,673.644
2010-02-11,679.078
2010-02-12,679.451
2010-02-15,678.178
2010-02-16,687.037
2010-02-17,695.222
2010-02-18,696.486
2010-02-19,688.335
2010-02-22,696.41
2010-02-23,692.074
2010-02-24,690.286
2010-02-25,681.688
2010-02-26,690.727
2010-03-01,694.271
2010-03-02,703.593
2010-03-03,713.188
2010-03-04,709.658
2010-03-05,717.093
2010-03-08,720.893
2010-03-09,719.841
2010-03-10,725.318
2010-03-11,727.908
2010-03-12,733.741
2010-03-15,729.104
2010-03-16,736.65
2010-03-17,745.134
2010-03-18,739.295
2010-03-19,735.39
2010-03-22,735.181
2010-03-23,740.678
2010-03-24,731.735
2010-03-25,733.901
2010-03-26,737.64
2010-03-29,743.019
2010-03-30,743.404
2010-03-31,745.118
2010-04-01,755.89
2010-04-02,756.369
2010-04-05,758.441
2010-04-06,762.18
2010-04-07,762.932
2010-04-08,760.354
2010-04-09,770.205
2010-04-12,774.662
2010-04-13,767.728
2010-04-14,776.633
2010-04-15,780.067
2010-04-16,770.932
2010-04-19,759.473
2010-04-20,767.907
2010-04-21,770.774
2010-04-22,764.898
2010-04-23,771.454
2010-04-26,779.741
2010-04-27,768.998
2010-04-28,750.615
2010-04-29,758.789
2010-04-30,761.414
2010-05-03,756.029
2010-05-04,735.138
2010-05-05,721.993
2010-05-06,708.448
2010-05-07,684.069
2010-05-10,717.912
2010-05-11,712.419
2010-05-12,722.609
2010-05-13,724.56
2010-05-14,707.979
2010-05-17,690.038
2010-05-18,689.975
2010-05-19,669.986
2010-05-20,652.885
2010-05-21,656.63
2010-05-24,654.894
2010-05-25,632.938
2010-05-26,645.442
2010-05-27,663.246
2010-05-28,666.958
2010-05-31,669.865
2010-06-01,667.847
2010-06-02,662.648
2010-06-03,675.253
2010-06-04,664.517
2010-06-07,648.777
2010-06-08,647.887
2010-06-09,657.275
2010-06-10,668.727
2010-06-11,672.781
2010-06-14,688.768
2010-06-15,694.003
2010-06-16,696.583
2010-06-17,696.779
2010-06-18,701.482
2010-06-21,709.313
2010-06-22,703.761
2010-06-23,694.713
2010-06-24,690.803
2010-06-25,686.934
2010-06-28,689.324
2010-06-29,668.175
2010-06-30,664.813
2010-07-01,659.296
2010-07-02,665.272
2010-07-05,664.611
2010-07-06,681.468
2010-07-07,682.185
2010-07-08,690.479
2010-07-09,693.893
2010-07-12,692.922
2010-07-13,701.219
2010-07-14,706.215
2010-07-15,706.32
2010-07-16,699.739
2010-07-19,692.833
2010-07-20,690.429
2010-07-21,696.316
2010-07-22,705.413
2010-07-23,712.087
2010-07-26,722.059
2010-07-27,721.308
2010-07-28,723.074
2010-07-29,726.647
2010-07-30,722.064
2010-08-02,737.653
2010-08-03,742.706
2010-08-04,738.031
2010-08-05,741.711
2010-08-06,745.553
2010-08-09,748.902
2010-08-10,734.975
2010-08-11,714.65
2010-08-12,706.915
2010-08-13,708.992
2010-08-16,713.111
2010-08-17,721.359
2010-08-18,722.434
2010-08-19,721.53
2010-08-20,706.805
2010-08-23,707.154
2010-08-24,698.356
2010-08-25,690.413
2010-08-26,700.047
2010-08-27,704.366
2010-08-30,708.751
2010-08-31,705.617
2010-09-01,721.642
2010-09-02,726.523
2010-09-03,733.906
2010-09-06,741.725
2010-09-07,735.092
2010-09-08,737.059
2010-09-09,743.833
2010-09-10,745.342
2010-09-13,757.533
2010-09-14,763.703
2010-09-15,761.323
