Date,UNITED KINGDOM MID GROWTH Mid Cap
2010-09-17,723.494
2010-09-20,729.98
2010-09-21,727.969
2010-09-22,729.172
2010-09-23,730.716
2010-09-24,744.649
2010-09-27,742.9
2010-09-28,744.168
2010-09-29,746.598
2010-09-30,742.913
2010-10-01,747.653
2010-10-04,743.837
2010-10-05,755.241
2010-10-06,758.279
2010-10-07,756.307
2010-10-08,753.675
2010-10-11,756.73
2010-10-12,748.35
2010-10-13,764.257
2010-10-14,771.444
2010-10-15,769.515
2010-10-18,766.763
2010-10-19,750.973
2010-10-20,760.173
2010-10-21,760.339
2010-10-22,754.337
2010-10-25,761.03
2010-10-26,761.637
2010-10-27,748.303
2010-10-28,759.324
2010-10-29,760.807
2010-11-01,764.707
2010-11-02,767.272
2010-11-03,764.207
2010-11-04,786.417
2010-11-05,787.605
2010-11-08,784.094
2010-11-09,787.187
2010-11-10,771.812
2010-11-11,775.316
2010-11-12,772.585
2010-11-15,775.114
2010-11-16,749.68
2010-11-17,753.799
2010-11-18,764.879
2010-11-19,760.522
2010-11-22,755.289
2010-11-23,740.857
2010-11-24,747.954
2010-11-25,753.495
2010-11-26,745.162
2010-11-29,724.673
2010-11-30,723.425
2010-12-01,738.263
2010-12-02,757.022
2010-12-03,763.057
2010-12-06,763.35
2010-12-07,776.084
2010-12-08,773.757
2010-12-09,766.552
2010-12-10,771.245
2010-12-13,781.036
2010-12-14,777.434
2010-12-15,770.978
2010-12-16,771.906
2010-12-17,769.182
2010-12-20,773.006
2010-12-21,776.276
2010-12-22,779.039
2010-12-23,778.435
2010-12-24,781.925
2010-12-27,778.787
2010-12-28,778.407
2010-12-29,781.482
2010-12-30,777.65
2010-12-31,784.525
2011-01-03,774.979
2011-01-04,793.618
2011-01-05,789.695
2011-01-06,788.571
2011-01-07,791.349
2011-01-10,790.194
2011-01-11,803.474
2011-01-12,810.01
2011-01-13,816.114
2011-01-14,817.72
2011-01-17,818.89
2011-01-18,834.114
2011-01-19,820.964
2011-01-20,794.891
2011-01-21,804.917
2011-01-24,808.308
2011-01-25,796.465
2011-01-26,811.429
2011-01-27,814.742
2011-01-28,799.215
2011-01-31,801.693
2011-02-01,823.568
2011-02-02,826.111
2011-02-03,822.755
2011-02-04,821.964
2011-02-07,836.926
2011-02-08,839.007
2011-02-09,838.054
2011-02-10,834.829
2011-02-11,836.623
2011-02-14,842.047
2011-02-15,841.419
2011-02-16,838.811
2011-02-17,840.893
2011-02-18,843.056
2011-02-21,834.762
2011-02-22,826.107
2011-02-23,815.263
2011-02-24,809.043
2011-02-25,825.068
2011-02-28,837.325
2011-03-01,835.472
2011-03-02,832.028
2011-03-03,841.664
2011-03-04,840.779
2011-03-07,837.391
2011-03-08,830.402
2011-03-09,832.68
2011-03-10,806.551
2011-03-11,798.114
2011-03-14,800.202
2011-03-15,784.1
2011-03-16,769.73
2011-03-17,789.81
2011-03-18,796.956
2011-03-21,810.419
2011-03-22,810.336
2011-03-23,810.708
2011-03-24,814.722
2011-03-25,811.056
2011-03-28,806.666
2011-03-29,809.714
2011-03-30,816.705
2011-03-31,814.413
2011-04-01,824.209
2011-04-04,831.559
2011-04-05,840.762
2011-04-06,844.242
2011-04-07,836.106
2011-04-08,842.791
2011-04-11,843.256
2011-04-12,823.76
2011-04-13,833.409
2011-04-14,833.332
2011-04-15,834.992
2011-04-18,813.574
2011-04-19,825.375
2011-04-20,847.886
2011-04-21,860.371
2011-04-22,860.371
2011-04-25,855.205
2011-04-26,859.944
2011-04-27,866.292
2011-04-28,873.402
2011-04-29,875.108
2011-05-02,876.393
2011-05-03,863.247
2011-05-04,852.854
2011-05-05,838.365
2011-05-06,847.379
2011-05-09,840.178
2011-05-10,855.21
2011-05-11,860.141
2011-05-12,844.462
2011-05-13,842.797
2011-05-16,839.185
2011-05-17,825.632
2011-05-18,830.951
2011-05-19,837.552
2011-05-20,834.433
2011-05-23,814.079
2011-05-24,822.918
2011-05-25,830.387
2011-05-26,832.704
2011-05-27,849.831
2011-05-30,849.521
2011-05-31,860.935
2011-06-01,851.529
2011-06-02,840.207
2011-06-03,842.103
2011-06-06,843.206
2011-06-07,845.195
2011-06-08,829.661
2011-06-09,837.168
2011-06-10,818.195
2011-06-13,822.481
2011-06-14,835.669
2011-06-15,819.898
2011-06-16,801.862
2011-06-17,807.515
2011-06-20,801.828
2011-06-21,818.829
2011-06-22,813.548
2011-06-23,791.971
2011-06-24,794.789
2011-06-27,796.144
2011-06-28,804.335
2011-06-29,823.609
2011-06-30,833.106
2011-07-01,839.44
2011-07-04,844.695
2011-07-05,846.183
2011-07-06,838.943
2011-07-07,849.385
2011-07-08,843.003
2011-07-11,822.203
2011-07-12,816.885
2011-07-13,834.981
2011-07-14,825.413
2011-07-15,823.848
2011-07-18,802.892
2011-07-19,820.686
2011-07-20,828.043
2011-07-21,838.706
2011-07-22,845.415
2011-07-25,844.471
2011-07-26,844.001
2011-07-27,832.019
2011-07-28,827.222
2011-07-29,826.548
2011-08-01,808.19
2011-08-02,795.468
2011-08-03,783.93
2011-08-04,745.655
2011-08-05,734.531
2011-08-08,696.018
2011-08-09,716.897
2011-08-10,699.405
2011-08-11,721.95
2011-08-12,746.107
2011-08-15,756.892
2011-08-16,755.668
2011-08-17,758.357
2011-08-18,714.337
2011-08-19,725.982
2011-08-22,729.592
2011-08-23,739.428
2011-08-24,743.226
2011-08-25,729.709
2011-08-26,731.226
2011-08-29,739.225
2011-08-30,758.754
2011-08-31,782.132
2011-09-01,777.142
2011-09-02,763.96
2011-09-05,735.496
2011-09-06,733.863
2011-09-07,756.047
2011-09-08,768.873
2011-09-09,743.935
2011-09-12,729.067
2011-09-13,729.352
2011-09-14,739.385
2011-09-15,759.079
2011-09-16,760.782
2011-09-19,739.253
2011-09-20,758.557
2011-09-21,747.946
2011-09-22,699.693
2011-09-23,701.775
2011-09-26,707.281
2011-09-27,742.943
2011-09-28,726.204
2011-09-29,723.526
2011-09-30,705.93
2011-10-03,687.243
2011-10-04,665.399
2011-10-05,684.562
2011-10-06,703.222
2011-10-07,719.551
2011-10-10,737.705
2011-10-11,732.939
2011-10-12,750.729
2011-10-13,738.406
2011-10-14,751.319
2011-10-17,736.541
2011-10-18,729.713
2011-10-19,741.713
2011-10-20,725.03
2011-10-21,753.764
2011-10-24,765.359
2011-10-25,767.055
2011-10-26,765.276
2011-10-27,798.146
2011-10-28,806.208
2011-10-31,781.383
2011-11-01,745.712
2011-11-02,762.917
2011-11-03,776.933
2011-11-04,778.644
2011-11-07,772.564
2011-11-08,781.554
2011-11-09,760.975
2011-11-10,755.884
2011-11-11,780.942
2011-11-14,769.333
2011-11-15,762.028
2011-11-16,760.701
2011-11-17,745.703
2011-11-18,735.639
2011-11-21,706.381
2011-11-22,704.545
2011-11-23,686.426
2011-11-24,689.303
2011-11-25,690.531
2011-11-28,712.112
2011-11-29,725.796
2011-11-30,754.09
2011-12-01,751.199
2011-12-02,756.286
2011-12-05,759.29
2011-12-06,751.342
2011-12-07,749.824
2011-12-08,736.187
2011-12-09,740.109
2011-12-12,724.585
2011-12-13,727.628
2011-12-14,702.142
2011-12-15,710.133
2011-12-16,713.224
2011-12-19,711.641
2011-12-20,735.911
2011-12-21,727.903
2011-12-22,734.802
2011-12-23,739.184
2011-12-26,739.184
2011-12-27,740.508
2011-12-28,732.691
2011-12-29,736.061
2011-12-30,747.089
2012-01-02,747.089
2012-01-03,767.962
2012-01-04,760.87
2012-01-05,749.477
2012-01-06,750.808
2012-01-09,752.27
2012-01-10,765.086
2012-01-11,755.983
2012-01-12,757.426
2012-01-13,751.704
2012-01-16,751.441
2012-01-17,755.446
2012-01-18,763.711
2012-01-19,773.608
2012-01-20,774.311
2012-01-23,780.334
2012-01-24,771.971
2012-01-25,772.173
2012-01-26,790.098
2012-01-27,781.391
2012-01-30,771.225
2012-01-31,780.729
2012-02-01,799.643
2012-02-02,802.011
2012-02-03,818.534
2012-02-06,815.097
2012-02-07,814.808
2012-02-08,810.01
2012-02-09,815.166
2012-02-10,808.419
2012-02-13,814.439
2012-02-14,810.684
2012-02-15,817.221
2012-02-16,817.697
2012-02-17,826.758
2012-02-20,837.664
2012-02-21,829.24
2012-02-22,822.891
2012-02-23,830.458
2012-02-24,842.817
2012-02-27,839.992
2012-02-28,841.604
2012-02-29,845.135
2012-03-01,851.545
2012-03-02,839.311
2012-03-05,830.566
2012-03-06,801.967
2012-03-07,815.579
2012-03-08,838.057
2012-03-09,839.69
2012-03-12,836.462
2012-03-13,851.836
2012-03-14,846.581
2012-03-15,847.99
2012-03-16,860.672
2012-03-19,861.413
2012-03-20,851.379
2012-03-21,853.378
2012-03-22,841.637
2012-03-23,846.284
2012-03-26,859.134
2012-03-27,857.825
2012-03-28,844.584
2012-03-29,837.59
2012-03-30,850.103
2012-04-02,866.718
2012-04-03,860.544
2012-04-04,829.844
2012-04-05,832.8
2012-04-06,832.8
2012-04-09,834.326
2012-04-10,817.909
2012-04-11,828.077
2012-04-12,847.856
2012-04-13,831.967
2012-04-16,831.739
2012-04-17,847.281
2012-04-18,852.179
2012-04-19,856.683
2012-04-20,860.252
2012-04-23,835.546
2012-04-24,838.387
2012-04-25,844.31
2012-04-26,851.294
2012-04-27,861.134
2012-04-30,851.597
2012-05-01,858.895
2012-05-02,857.093
2012-05-03,859.219
2012-05-04,836.115
2012-05-07,837.305
2012-05-08,815.451
2012-05-09,812.686
2012-05-10,817.957
2012-05-11,820.405
2012-05-14,807.06
2012-05-15,801.145
2012-05-16,791.347
2012-05-17,777.479
2012-05-18,763.258
2012-05-21,771.825
2012-05-22,789.292
2012-05-23,766.062
2012-05-24,776.085
2012-05-25,776.074
2012-05-28,786.208
2012-05-29,793.53
2012-05-30,774.629
2012-05-31,767.387
2012-06-01,748.124
2012-06-04,750.368
2012-06-05,749.832
2012-06-06,770.04
2012-06-07,786.449
2012-06-08,777.213
2012-06-11,781.136
2012-06-12,783.655
2012-06-13,780.213
2012-06-14,773.612
2012-06-15,776.656
2012-06-18,782.609
2012-06-19,799.521
2012-06-20,812.372
2012-06-21,800.574
2012-06-22,782.373
2012-06-25,774.167
2012-06-26,773.344
2012-06-27,779.601
2012-06-28,775.365
2012-06-29,802.023
2012-07-02,809.69
2012-07-03,815.096
2012-07-04,811.067
2012-07-05,808.984
2012-07-06,799.698
2012-07-09,795.042
2012-07-10,800.722
2012-07-11,794.861
2012-07-12,778.955
2012-07-13,796.569
2012-07-16,798.573
2012-07-17,788.43
2012-07-18,801.097
2012-07-19,814.666
2012-07-20,803.367
2012-07-23,778.512
2012-07-24,779.076
2012-07-25,784.165
2012-07-26,811.386
2012-07-27,820.643
2012-07-30,827.274
2012-07-31,815.532
2012-08-01,821.845
2012-08-02,809.506
2012-08-03,836.758
2012-08-06,845.29
2012-08-07,853.63
2012-08-08,853.042
2012-08-09,854.08
2012-08-10,856.33
2012-08-13,851.055
2012-08-14,855.849
2012-08-15,856.671
2012-08-16,859.691
2012-08-17,864.432
2012-08-20,860.749
2012-08-21,871.264
2012-08-22,858.531
2012-08-23,863.801
2012-08-24,859.102
2012-08-27,858.26
2012-08-28,855.246
2012-08-29,855.757
2012-08-30,850.772
2012-08-31,860.472
2012-09-03,864.244
2012-09-04,850.084
2012-09-05,858.181
2012-09-06,875.247
2012-09-07,888.104
2012-09-10,888.477
2012-09-11,878.405
2012-09-12,882.461
2012-09-13,881.059
2012-09-14,910.966
2012-09-17,912.107
2012-09-18,905.284
2012-09-19,908.576
2012-09-20,904.116
2012-09-21,908.953
2012-09-24,899.811
2012-09-25,906.688
2012-09-26,885.927
2012-09-27,891.589
2012-09-28,886.711
2012-10-01,896.986
2012-10-02,894.775
2012-10-03,891.303
2012-10-04,901.669
2012-10-05,910.371
2012-10-08,892.084
2012-10-09,883.897
2012-10-10,877.19
2012-10-11,888.514
2012-10-12,883.644
2012-10-15,885.694
2012-10-16,898.499
2012-10-17,904.631
2012-10-18,904.008
2012-10-19,889.717
2012-10-22,886.773
2012-10-23,870.21
2012-10-24,878.571
2012-10-25,887.897
2012-10-26,884.33
2012-10-29,880.836
2012-10-30,891.834
2012-10-31,891.618
2012-11-01,905.516
2012-11-02,900.547
2012-11-05,891.853
2012-11-06,900.733
2012-11-07,887.829
2012-11-08,883.852
2012-11-09,879.916
2012-11-12,877.298
2012-11-13,883.167
2012-11-14,873.813
2012-11-15,866.321
2012-11-16,857.265
2012-11-19,878.648
2012-11-20,884.351
2012-11-21,883.257
2012-11-22,892.588
2012-11-23,902.446
2012-11-26,896.73
2012-11-27,902.025
2012-11-28,904.641
2012-11-29,918.873
2012-11-30,919.797
2012-12-03,925.702
2012-12-04,923.635
2012-12-05,925.362
2012-12-06,924.504
2012-12-07,923.404
2012-12-10,926.934
2012-12-11,928.249
2012-12-12,929.963
2012-12-13,925.102
2012-12-14,923.798
2012-12-17,918.43
2012-12-18,928.001
2012-12-19,936.942
2012-12-20,937.473
2012-12-21,930.058
2012-12-24,929.298
2012-12-25,929.298
2012-12-26,929.413
2012-12-27,929.693
2012-12-28,924.905
2012-12-31,927.67
2013-01-01,927.67
2013-01-02,954.69
2013-01-03,948.609
2013-01-04,943.744
2013-01-07,942.247
2013-01-08,934.988
2013-01-09,937.289
2013-01-10,945.536
2013-01-11,953.06
2013-01-14,948.542
2013-01-15,953.032
2013-01-16,948.71
2013-01-17,951.507
2013-01-18,948.825
2013-01-21,951.005
2013-01-22,955.103
2013-01-23,954.275
2013-01-24,957.584
2013-01-25,963.745
2013-01-28,955.134
2013-01-29,957.387
2013-01-30,955.484
2013-01-31,953.874
2013-02-01,962.504
2013-02-04,952.185
2013-02-05,950.991
2013-02-06,956.317
2013-02-07,953.047
2013-02-08,966.7
2013-02-11,952.178
2013-02-12,958.372
2013-02-13,960.843
2013-02-14,954.299
2013-02-15,957.793
2013-02-18,952.612
2013-02-19,962.688
2013-02-20,961.18
2013-02-21,942.433
2013-02-22,951.776
2013-02-25,938.571
2013-02-26,931.88
2013-02-27,940.583
2013-02-28,949.149
2013-03-01,945.543
2013-03-04,949.814
2013-03-05,966.908
2013-03-06,965.4
2013-03-07,971.356
2013-03-08,963.212
2013-03-11,963.7
2013-03-12,967.04
2013-03-13,967.065
2013-03-14,983.203
2013-03-15,982.621
2013-03-18,981.73
2013-03-19,977.329
2013-03-20,980.926
2013-03-21,975.365
2013-03-22,973.885
2013-03-25,966.983
2013-03-26,969.992
2013-03-27,965.827
2013-03-28,978.455
2013-03-29,978.455
2013-04-01,981.548
2013-04-02,982.408
2013-04-03,975.738
2013-04-04,961.891
2013-04-05,953.183
2013-04-08,956.329
2013-04-09,956.084
2013-04-10,973.462
2013-04-11,986.901
2013-04-12,980.361
2013-04-15,967.718
2013-04-16,958.528
2013-04-17,949.237
2013-04-18,953.032
2013-04-19,954.937
2013-04-22,948.519
2013-04-23,973.901
2013-04-24,975.796
2013-04-25,993.81
2013-04-26,995.318
2013-04-29,1000.241
2013-04-30,998.915
2013-05-01,1001.242
2013-05-02,996.322
2013-05-03,1013.103
2013-05-06,1010.663
2013-05-07,999.785
2013-05-08,1016.119
2013-05-09,1021.569
2013-05-10,1017.505
2013-05-13,1019.824
2013-05-14,1022.824
2013-05-15,1023.882
2013-05-16,1032.559
2013-05-17,1023.086
2013-05-20,1032.135
2013-05-21,1036.798
2013-05-22,1032.936
2013-05-23,1014.902
2013-05-24,1013.881
2013-05-27,1011.37
2013-05-28,1025.136
2013-05-29,1012.765
2013-05-30,1026.806
2013-05-31,1013.032
2013-06-03,1012.714
2013-06-04,1011.909
2013-06-05,1002.122
2013-06-06,1002.051
2013-06-07,1009.971
2013-06-10,1013.025
2013-06-11,1003.105
2013-06-12,1008.659
2013-06-13,1006.22
2013-06-14,1010.939
2013-06-17,1019.109
2013-06-18,1017.56
2013-06-19,1019.763
2013-06-20,976.515
2013-06-21,962.36
2013-06-24,947.624
2013-06-25,963.549
2013-06-26,966.895
2013-06-27,974.382
2013-06-28,969.853
2013-07-01,996.016
2013-07-02,991.225
2013-07-03,992.575
2013-07-04,1007.753
2013-07-05,990.076
2013-07-08,1007.438
2013-07-09,1009.156
2013-07-10,1017.613
2013-07-11,1032.766
2013-07-12,1036.141
2013-07-15,1039.917
2013-07-16,1032.863
2013-07-17,1037.036
2013-07-18,1051.43
2013-07-19,1055.04
2013-07-22,1060.888
2013-07-23,1053.152
2013-07-24,1057.61
2013-07-25,1048.009
2013-07-26,1048.286
2013-07-29,1048.918
2013-07-30,1055.583
2013-07-31,1051.067
2013-08-01,1060.572
2013-08-02,1063.581
2013-08-05,1070.161
2013-08-06,1072.917
2013-08-07,1071.044
2013-08-08,1074.896
2013-08-09,1076.847
2013-08-12,1067.218
2013-08-13,1070.431
2013-08-14,1077.514
2013-08-15,1056.359
2013-08-16,1066.633
2013-08-19,1070.483
2013-08-20,1071.507
2013-08-21,1068.455
2013-08-22,1071.111
2013-08-23,1078.448
2013-08-26,1077.41
2013-08-27,1060.571
2013-08-28,1051.472
2013-08-29,1059.006
2013-08-30,1047.872
2013-09-02,1074.221
2013-09-03,1069.161
2013-09-04,1076.732
2013-09-05,1084.014
2013-09-06,1090.445
2013-09-09,1097.608
2013-09-10,1109.751
2013-09-11,1114.212
2013-09-12,1111.706
2013-09-13,1116.556
2013-09-16,1126.817
2013-09-17,1117.107
2013-09-18,1115.414
2013-09-19,1132.37
2013-09-20,1124.876
2013-09-23,1120.913
2013-09-24,1120.694
2013-09-25,1120.437
2013-09-26,1117.624
2013-09-27,1121.279
2013-09-30,1119.144
2013-10-01,1128.709
2013-10-02,1120.179
2013-10-03,1111.44
2013-10-04,1103.843
2013-10-07,1100.036
2013-10-08,1090.761
2013-10-09,1072.574
2013-10-10,1095.783
2013-10-11,1104.206
2013-10-14,1115.888
2013-10-15,1115.6
2013-10-16,1114.059
2013-10-17,1126.77
2013-10-18,1142.427
2013-10-21,1151.015
2013-10-22,1157.311
2013-10-23,1157.135
2013-10-24,1162.047
2013-10-25,1160.362
2013-10-28,1157.628
2013-10-29,1156.208
2013-10-30,1162.861
2013-10-31,1160.985
2013-11-01,1142.918
2013-11-04,1144.936
2013-11-05,1145.126
2013-11-06,1151.622
2013-11-07,1146.773
2013-11-08,1141.406
2013-11-11,1140.118
2013-11-12,1134.762
2013-11-13,1125.196
2013-11-14,1138.672
2013-11-15,1138.371
2013-11-18,1143.125
2013-11-19,1140.868
2013-11-20,1139.646
2013-11-21,1137.598
2013-11-22,1143.197
2013-11-25,1146.763
2013-11-26,1149.097
2013-11-27,1161.162
2013-11-28,1164.561
2013-11-29,1167.629
2013-12-02,1159.22
2013-12-03,1148.639
2013-12-04,1140.579
2013-12-05,1138.575
2013-12-06,1147.234
2013-12-09,1154.362
2013-12-10,1156.65
2013-12-11,1152.648
2013-12-12,1134.908
2013-12-13,1133.917
2013-12-16,1148.411
2013-12-17,1140.537
2013-12-18,1150.968
2013-12-19,1165.486
2013-12-20,1170.745
2013-12-23,1185.873
2013-12-24,1192.192
2013-12-25,1192.192
2013-12-26,1195.868
2013-12-27,1210.303
2013-12-30,1212.209
2013-12-31,1220.568
2014-01-01,1220.568
2014-01-02,1209.586
2014-01-03,1219.198
2014-01-06,1220.406
2014-01-07,1217.514
2014-01-08,1216.212
2014-01-09,1208.972
2014-01-10,1225.624
2014-01-13,1223.329
2014-01-14,1231.466
2014-01-15,1231.651
2014-01-16,1223.324
2014-01-17,1233.683
2014-01-20,1236.549
2014-01-21,1243.017
2014-01-22,1251.251
2014-01-23,1243.944
2014-01-24,1212.822
2014-01-27,1203.207
2014-01-28,1216.415
2014-01-29,1211.291
2014-01-30,1201.991
2014-01-31,1190.848
2014-02-03,1179.351
2014-02-04,1175.681
2014-02-05,1173.989
2014-02-06,1190.993
2014-02-07,1203.725
2014-02-10,1206.575
2014-02-11,1233.047
2014-02-12,1241.518
2014-02-13,1238.77
2014-02-14,1249.795
2014-02-17,1258.383
2014-02-18,1263.376
2014-02-19,1264.138
2014-02-20,1259.629
2014-02-21,1260.845
2014-02-24,1268.975
2014-02-25,1272.196
2014-02-26,1262.598
2014-02-27,1273.884
2014-02-28,1286.342
2014-03-03,1258.552
2014-03-04,1280.184
2014-03-05,1277.345
2014-03-06,1276.768
2014-03-07,1266.502
2014-03-10,1249.322
2014-03-11,1251.129
2014-03-12,1235.437
2014-03-13,1228.461
2014-03-14,1222.457
2014-03-17,1238.356
2014-03-18,1237.759
2014-03-19,1242.498
2014-03-20,1227.177
2014-03-21,1224.597
2014-03-24,1210.633
2014-03-25,1226.752
2014-03-26,1241.874
2014-03-27,1233.827
2014-03-28,1238.285
2014-03-31,1239.792
2014-04-01,1249.383
2014-04-02,1250.724
2014-04-03,1246.389
2014-04-04,1253.956
2014-04-07,1236.306
2014-04-08,1230.792
2014-04-09,1244.12
2014-04-10,1243.345
2014-04-11,1217.386
2014-04-14,1207.455
2014-04-15,1198.718
2014-04-16,1217.072
2014-04-17,1232.402
2014-04-18,1232.402
2014-04-21,1231.999
2014-04-22,1245.573
2014-04-23,1240.138
2014-04-24,1245.758
2014-04-25,1246.561
2014-04-28,1241.793
2014-04-29,1247.826
2014-04-30,1258.158
2014-05-01,1266.255
2014-05-02,1267.237
2014-05-05,1266.861
2014-05-06,1274.773
2014-05-07,1271.196
2014-05-08,1271.176
2014-05-09,1257.927
2014-05-12,1269.187
2014-05-13,1273.667
2014-05-14,1267.81
2014-05-15,1247.881
2014-05-16,1237.179
2014-05-19,1243.187
2014-05-20,1248.479
2014-05-21,1259.457
2014-05-22,1265.349
2014-05-23,1261.178
2014-05-26,1261.515
2014-05-27,1272.06
2014-05-28,1271.437
2014-05-29,1274.814
2014-05-30,1279.616
2014-06-02,1281.132
2014-06-03,1272.632
2014-06-04,1280.905
2014-06-05,1277.768
2014-06-06,1290.27
2014-06-09,1289.889
2014-06-10,1288.174
2014-06-11,1280.802
2014-06-12,1284.535
2014-06-13,1271.586
2014-06-16,1267.327
2014-06-17,1265.668
2014-06-18,1256.498
2014-06-19,1274.841
2014-06-20,1277.738
2014-06-23,1267.386
2014-06-24,1254.541
2014-06-25,1245.409
2014-06-26,1262.935
2014-06-27,1268.991
2014-06-30,1275.241
2014-07-01,1286.718
2014-07-02,1289.585
2014-07-03,1300.573
2014-07-04,1297.895
2014-07-07,1287.759
2014-07-08,1266.128
2014-07-09,1265.621
2014-07-10,1252.703
2014-07-11,1252.938
2014-07-14,1265.314
2014-07-15,1261.347
2014-07-16,1280.688
2014-07-17,1271.306
2014-07-18,1272.353
2014-07-21,1265.398
2014-07-22,1277.029
2014-07-23,1278.646
2014-07-24,1272.183
2014-07-25,1264.12
2014-07-28,1259.652
2014-07-29,1263.769
2014-07-30,1254.441
2014-07-31,1238.319
2014-08-01,1230.506
2014-08-04,1225.902
2014-08-05,1227.384
2014-08-06,1218.264
2014-08-07,1214.172
2014-08-08,1209.036
2014-08-11,1226.7
2014-08-12,1227.314
2014-08-13,1229.447
2014-08-14,1231.564
2014-08-15,1231.05
2014-08-18,1245.787
2014-08-19,1247.908
2014-08-20,1245.817
2014-08-21,1246.742
2014-08-22,1245.51
2014-08-25,1246.412
2014-08-26,1255.153
2014-08-27,1259.492
2014-08-28,1252.523
2014-08-29,1253.644
2014-09-01,1260.279
2014-09-02,1253.19
2014-09-03,1253.363
2014-09-04,1249.286
2014-09-05,1234.949
2014-09-08,1215.031
2014-09-09,1213.087
2014-09-10,1211.357
2014-09-11,1210.806
2014-09-12,1212.553
2014-09-15,1207.35
2014-09-16,1196.093
2014-09-17,1203.267
2014-09-18,1218.023
2014-09-19,1216.992
2014-09-22,1211.947
2014-09-23,1188.596
2014-09-24,1186.682
2014-09-25,1176.424
2014-09-26,1172.186
2014-09-29,1175.821
2014-09-30,1167.761
2014-10-01,1152.827
2014-10-02,1126.864
2014-10-03,1135.957
2014-10-06,1143.462
2014-10-07,1131.244
2014-10-08,1125.541
2014-10-09,1124.865
2014-10-10,1103.439
2014-10-13,1103.189
2014-10-14,1103.472
2014-10-15,1081.714
2014-10-16,1098.725
2014-10-17,1126.07
2014-10-20,1123.956
2014-10-21,1145.235
2014-10-22,1147.924
2014-10-23,1147.876
2014-10-24,1141.988
2014-10-27,1140.308
2014-10-28,1150.866
2014-10-29,1156.407
2014-10-30,1153.204
2014-10-31,1165.361
2014-11-03,1160.016
2014-11-04,1153.821
2014-11-05,1166.814
2014-11-06,1166.686
2014-11-07,1166.835
2014-11-10,1179.895
2014-11-11,1183.326
2014-11-12,1170.664
2014-11-13,1171.746
2014-11-14,1170.99
2014-11-17,1170.573
2014-11-18,1177.775
2014-11-19,1171.104
2014-11-20,1177.986
2014-11-21,1187.194
2014-11-24,1183.533
2014-11-25,1193.125
2014-11-26,1194.845
2014-11-27,1194.363
2014-11-28,1184.854
2014-12-01,1178.465
2014-12-02,1181.436
2014-12-03,1184.856
2014-12-04,1188.954
2014-12-05,1191.885
2014-12-08,1185.222
2014-12-09,1165.325
2014-12-10,1167.748
2014-12-11,1162.77
2014-12-12,1136.976
2014-12-15,1119.01
2014-12-16,1153.934
2014-12-17,1147.238
2014-12-18,1178.145
2014-12-19,1184.351
2014-12-22,1189.432
2014-12-23,1189.048
2014-12-24,1194.643
2014-12-25,1194.643
2014-12-26,1195.565
2014-12-29,1196.609
2014-12-30,1188.764
2014-12-31,1196.04
2015-01-01,1196.04
2015-01-02,1177.25
2015-01-05,1154.383
2015-01-06,1137.009
2015-01-07,1137.659
2015-01-08,1159.123
2015-01-09,1158.135
2015-01-12,1156.277
2015-01-13,1164.697
2015-01-14,1143.93
2015-01-15,1155.324
2015-01-16,1152.982
2015-01-19,1170.335
2015-01-20,1176.718
2015-01-21,1182.229
2015-01-22,1194.912
2015-01-23,1193.335
2015-01-26,1200.226
2015-01-27,1199.775
2015-01-28,1200.668
2015-01-29,1189.971
2015-01-30,1181.171
2015-02-02,1180.067
2015-02-03,1196.519
2015-02-04,1204.996
2015-02-05,1215.679
2015-02-06,1214.586
2015-02-09,1206.06
2015-02-10,1215.164
2015-02-11,1213.799
2015-02-12,1234.656
2015-02-13,1234.598
2015-02-16,1231.212
2015-02-17,1229.122
2015-02-18,1249.309
2015-02-19,1250.697
2015-02-20,1248.956
2015-02-23,1258.743
2015-02-24,1257.868
2015-02-25,1258.787
2015-02-26,1255.067
2015-02-27,1256.537
2015-03-02,1251.52
2015-03-03,1232.799
2015-03-04,1229.472
2015-03-05,1239.572
2015-03-06,1223.295
2015-03-09,1219.042
2015-03-10,1195.13
2015-03-11,1194.505
2015-03-12,1198.033
2015-03-13,1186.225
2015-03-16,1202.809
2015-03-17,1198.697
2015-03-18,1206.799
2015-03-19,1211.776
2015-03-20,1231.116
2015-03-23,1228.957
2015-03-24,1224.007
2015-03-25,1219.886
2015-03-26,1197.393
2015-03-27,1193.259
2015-03-30,1192.292
2015-03-31,1187.022
2015-04-01,1185.7
2015-04-02,1193.262
2015-04-03,1193.262
2015-04-06,1205.132
2015-04-07,1213.585
2015-04-08,1214.467
2015-04-09,1214.96
2015-04-10,1221.908
2015-04-13,1217.345
2015-04-14,1230.94
2015-04-15,1233.198
2015-04-16,1237.279
2015-04-17,1230.757
2015-04-20,1232.301
2015-04-21,1244.437
2015-04-22,1248.374
2015-04-23,1251.904
2015-04-24,1258.513
2015-04-27,1267.8
2015-04-28,1262.532
2015-04-29,1264.724
2015-04-30,1263.973
2015-05-01,1246.658
2015-05-04,1241.689
2015-05-05,1237.377
2015-05-06,1243.258
2015-05-07,1239.617
2015-05-08,1293.356
2015-05-11,1305.712
2015-05-12,1295.575
2015-05-13,1308.689
2015-05-14,1317.13
2015-05-15,1322.371
2015-05-18,1318.446
2015-05-19,1313.135
2015-05-20,1312.247
2015-05-21,1324.641
2015-05-22,1311.407
2015-05-25,1311.407
