Date,NETHERLANDS SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,657.051
2005-11-09,659.586
2005-11-10,662.025
2005-11-11,665.492
2005-11-14,658.875
2005-11-15,666.826
2005-11-16,661.685
2005-11-17,656.333
2005-11-18,660.534
2005-11-21,665.334
2005-11-22,664.104
2005-11-23,673.005
2005-11-24,671.903
2005-11-25,671.902
2005-11-28,671.356
2005-11-29,670.912
2005-11-30,669.943
2005-12-01,677.595
2005-12-02,675.504
2005-12-05,675.746
2005-12-06,681.802
2005-12-07,677.475
2005-12-08,683.658
2005-12-09,681.638
2005-12-12,688.435
2005-12-13,685.108
2005-12-14,686.893
2005-12-15,680.789
2005-12-16,686.541
2005-12-19,687.25
2005-12-20,680.645
2005-12-21,685.208
2005-12-22,685.382
2005-12-23,688.833
2005-12-26,688.833
2005-12-27,693.006
2005-12-28,693.901
2005-12-29,694.071
2005-12-30,689.186
2006-01-02,696.625
2006-01-03,707.511
2006-01-04,720.423
2006-01-05,720.045
2006-01-06,732.215
2006-01-09,737.854
2006-01-10,726.399
2006-01-11,728.854
2006-01-12,728.638
2006-01-13,723.245
2006-01-16,728.693
2006-01-17,715.001
2006-01-18,723.357
2006-01-19,726.749
2006-01-20,721.32
2006-01-23,729.984
2006-01-24,736.601
2006-01-25,750.792
2006-01-26,756.97
2006-01-27,761.754
2006-01-30,762.123
2006-01-31,758.781
2006-02-01,764.605
2006-02-02,761.072
2006-02-03,756.151
2006-02-06,758.164
2006-02-07,753.718
2006-02-08,750.827
2006-02-09,759.638
2006-02-10,747.586
2006-02-13,752.166
2006-02-14,750.351
2006-02-15,754.086
2006-02-16,744.336
2006-02-17,744.942
2006-02-20,750.347
2006-02-21,742.871
2006-02-22,737.496
2006-02-23,738.137
2006-02-24,732.228
2006-02-27,735.985
2006-02-28,734.267
2006-03-01,742.579
2006-03-02,747.217
2006-03-03,749.116
2006-03-06,747.273
2006-03-07,731.858
2006-03-08,725.488
2006-03-09,732.851
2006-03-10,728.571
2006-03-13,735.187
2006-03-14,748.335
2006-03-15,754.764
2006-03-16,758.379
2006-03-17,758.8
2006-03-20,758.476
2006-03-21,755.377
2006-03-22,755.288
2006-03-23,758.982
2006-03-24,762.021
2006-03-27,764.859
2006-03-28,768.618
2006-03-29,763.336
2006-03-30,777.76
2006-03-31,775.158
2006-04-03,777.981
2006-04-04,782.064
2006-04-05,784.248
2006-04-06,790.126
2006-04-07,781.097
2006-04-10,785.977
2006-04-11,774.309
2006-04-12,767.823
2006-04-13,773.514
2006-04-14,773.514
2006-04-17,785.8
2006-04-18,789.304
2006-04-19,803.963
2006-04-20,811.692
2006-04-21,820.139
2006-04-24,818.956
2006-04-25,820.461
2006-04-26,823.669
2006-04-27,818.936
2006-04-28,818.597
2006-05-01,820.027
2006-05-02,831.864
2006-05-03,824.045
2006-05-04,839.271
2006-05-05,853.644
2006-05-08,852.497
2006-05-09,853.915
2006-05-10,852.193
2006-05-11,846.595
2006-05-12,827.102
2006-05-15,806.106
2006-05-16,804.268
2006-05-17,782.321
2006-05-18,776.214
2006-05-19,766.515
2006-05-22,746.312
2006-05-23,776.586
2006-05-24,764.661
2006-05-25,774.844
2006-05-26,783.399
2006-05-29,792.816
2006-05-30,783.988
2006-05-31,784.923
2006-06-01,787.794
2006-06-02,797.665
2006-06-05,794.541
2006-06-06,763.577
2006-06-07,764.569
2006-06-08,733.269
2006-06-09,742.307
2006-06-12,731.525
2006-06-13,713.398
2006-06-14,721.354
2006-06-15,745.511
2006-06-16,738.656
2006-06-19,739.989
2006-06-20,738.512
2006-06-21,746.315
2006-06-22,747.014
2006-06-23,746.627
2006-06-26,746.026
2006-06-27,743.736
2006-06-28,738.368
2006-06-29,748.425
2006-06-30,775.128
2006-07-03,784.097
2006-07-04,781.615
2006-07-05,767.973
2006-07-06,774.765
2006-07-07,773.017
2006-07-10,769.996
2006-07-11,762.572
2006-07-12,765.66
2006-07-13,758.637
2006-07-14,740.468
2006-07-17,724.271
2006-07-18,720.642
2006-07-19,751.366
2006-07-20,753.523
2006-07-21,745.3
2006-07-24,751.957
2006-07-25,753.409
2006-07-26,755.005
2006-07-27,760.616
2006-07-28,764.233
2006-07-31,766.788
2006-08-01,757.426
2006-08-02,769.251
2006-08-03,761.84
2006-08-04,770.849
2006-08-07,755.329
2006-08-08,749.985
2006-08-09,758.036
2006-08-10,746.071
2006-08-11,749.685
2006-08-14,755.327
2006-08-15,765.756
2006-08-16,781.314
2006-08-17,789.415
2006-08-18,784.795
2006-08-21,786.79
2006-08-22,784.173
2006-08-23,777.859
2006-08-24,776.186
2006-08-25,774.295
2006-08-28,779.577
2006-08-29,780.601
2006-08-30,791.679
2006-08-31,791.316
2006-09-01,795.225
2006-09-04,805.201
2006-09-05,797.737
2006-09-06,795.463
2006-09-07,787.588
2006-09-08,787.364
2006-09-11,782.879
2006-09-12,793.446
2006-09-13,794.443
2006-09-14,799.796
2006-09-15,795.113
2006-09-18,799.463
2006-09-19,793.79
2006-09-20,798.003
2006-09-21,801.688
2006-09-22,797.093
2006-09-25,791.303
2006-09-26,801.858
2006-09-27,805.764
2006-09-28,807.663
2006-09-29,808.489
2006-10-02,811.582
2006-10-03,810.417
2006-10-04,812.162
2006-10-05,818.833
2006-10-06,813.171
2006-10-09,814.95
2006-10-10,812.176
2006-10-11,812.613
2006-10-12,819.123
2006-10-13,819.655
2006-10-16,823.385
2006-10-17,817.147
2006-10-18,813.531
2006-10-19,821.028
2006-10-20,821.972
2006-10-23,823.199
2006-10-24,821.841
2006-10-25,823.915
2006-10-26,825.64
2006-10-27,832.583
2006-10-30,829.766
2006-10-31,831.441
2006-11-01,828.54
2006-11-02,828.168
2006-11-03,828.977
2006-11-06,836.09
2006-11-07,846.517
2006-11-08,847.337
2006-11-09,859.727
2006-11-10,860.298
2006-11-13,860.878
2006-11-14,864.368
2006-11-15,874.562
2006-11-16,865.295
2006-11-17,864.138
2006-11-20,863.773
2006-11-21,867.796
2006-11-22,875.887
2006-11-23,872.692
2006-11-24,879.872
2006-11-27,864.207
2006-11-28,859.482
2006-11-29,873.085
2006-11-30,875.446
2006-12-01,875.276
2006-12-04,876.779
2006-12-05,883.023
2006-12-06,885.466
2006-12-07,884.849
2006-12-08,885.928
2006-12-11,883.667
2006-12-12,881.163
2006-12-13,887.806
2006-12-14,887.123
2006-12-15,887.314
2006-12-18,885.495
2006-12-19,885.383
2006-12-20,890.343
2006-12-21,884.949
2006-12-22,882.341
2006-12-25,882.341
2006-12-26,880.966
2006-12-27,891.232
2006-12-28,891.823
2006-12-29,898.868
2007-01-01,898.868
2007-01-02,913.412
2007-01-03,907.773
2007-01-04,897.864
2007-01-05,892.083
2007-01-08,898.771
2007-01-09,897.562
2007-01-10,887.6
2007-01-11,898.479
2007-01-12,901.953
2007-01-15,905.41
2007-01-16,898.951
2007-01-17,916.389
2007-01-18,914.902
2007-01-19,911.338
2007-01-22,909.771
2007-01-23,911.146
2007-01-24,912.825
2007-01-25,905.919
2007-01-26,901.623
2007-01-29,902.737
2007-01-30,909.161
2007-01-31,912.37
2007-02-01,923.043
2007-02-02,922.189
2007-02-05,919.5
2007-02-06,922.437
2007-02-07,934.477
2007-02-08,930.672
2007-02-09,928.706
2007-02-12,914.082
2007-02-13,919.479
2007-02-14,937.87
2007-02-15,950.821
2007-02-16,946.987
2007-02-19,946.948
2007-02-20,948.371
2007-02-21,939.589
2007-02-22,939.5
2007-02-23,945.865
2007-02-26,946.805
2007-02-27,926.5
2007-02-28,911.867
2007-03-01,897.88
2007-03-02,895.807
2007-03-05,878.562
2007-03-06,879.203
2007-03-07,882.754
2007-03-08,891.579
2007-03-09,889.421
2007-03-12,894.125
2007-03-13,881.967
2007-03-14,872.048
2007-03-15,890.664
2007-03-16,895.818
2007-03-19,902.426
2007-03-20,912.3
2007-03-21,917.411
2007-03-22,929.302
2007-03-23,932.912
2007-03-26,925.911
2007-03-27,922.701
2007-03-28,921.653
2007-03-29,927.538
2007-03-30,923.587
2007-04-02,932.462
2007-04-03,941.151
2007-04-04,940.706
2007-04-05,946.464
2007-04-06,946.464
2007-04-09,941.533
2007-04-10,952.154
2007-04-11,943.435
2007-04-12,945.891
2007-04-13,952.567
2007-04-16,959.722
2007-04-17,963.345
2007-04-18,972.384
2007-04-19,971.596
2007-04-20,979.087
2007-04-23,979.582
2007-04-24,981.159
2007-04-25,985.895
2007-04-26,982.798
2007-04-27,982.127
2007-04-30,988.917
2007-05-01,985.221
2007-05-02,985.689
2007-05-03,984.837
2007-05-04,1001.452
2007-05-07,1008.925
2007-05-08,990.208
2007-05-09,990.289
2007-05-10,981.298
2007-05-11,989.599
2007-05-14,988.843
2007-05-15,994.608
2007-05-16,988.131
2007-05-17,984.972
2007-05-18,992.115
2007-05-21,989.474
2007-05-22,988.315
2007-05-23,989.738
2007-05-24,979.305
2007-05-25,982.001
2007-05-28,984.818
2007-05-29,985.155
2007-05-30,981.772
2007-05-31,1000.0
2007-06-01,1003.552
2007-06-04,1003.498
2007-06-05,999.771
2007-06-06,983.516
2007-06-07,973.852
2007-06-08,968.369
2007-06-11,977.771
2007-06-12,970.235
2007-06-13,970.924
2007-06-14,985.528
2007-06-15,1004.145
2007-06-18,1007.847
2007-06-19,1009.712
2007-06-20,1012.829
2007-06-21,1005.95
2007-06-22,1011.318
2007-06-25,1009.789
2007-06-26,1004.048
2007-06-27,1002.265
2007-06-28,1018.137
2007-06-29,1027.326
2007-07-02,1051.99
2007-07-03,1054.46
2007-07-04,1058.399
2007-07-05,1051.686
2007-07-06,1059.969
2007-07-09,1081.351
2007-07-10,1116.114
2007-07-11,1109.545
2007-07-12,1118.515
2007-07-13,1123.726
2007-07-16,1126.56
2007-07-17,1127.965
2007-07-18,1130.786
2007-07-19,1143.394
2007-07-20,1141.06
2007-07-23,1156.692
2007-07-24,1150.649
2007-07-25,1119.615
2007-07-26,1101.954
2007-07-27,1076.134
2007-07-30,1084.246
2007-07-31,1103.372
2007-08-01,1085.5
2007-08-02,1086.051
2007-08-03,1086.593
2007-08-06,1078.248
2007-08-07,1078.451
2007-08-08,1096.353
2007-08-09,1067.517
2007-08-10,1044.595
2007-08-13,1060.332
2007-08-14,1051.968
2007-08-15,1034.805
2007-08-16,993.263
2007-08-17,1008.778
2007-08-20,1019.378
2007-08-21,1024.171
2007-08-22,1034.927
2007-08-23,1045.414
2007-08-24,1050.768
2007-08-27,1056.965
2007-08-28,1044.004
2007-08-29,1043.605
2007-08-30,1053.309
2007-08-31,1063.225
2007-09-03,1066.514
2007-09-04,1068.032
2007-09-05,1064.38
2007-09-06,1074.528
2007-09-07,1058.436
2007-09-10,1053.189
2007-09-11,1067.615
2007-09-12,1077.293
2007-09-13,1071.782
2007-09-14,1063.81
2007-09-17,1050.741
2007-09-18,1060.807
2007-09-19,1090.531
2007-09-20,1099.13
2007-09-21,1107.396
2007-09-24,1106.459
2007-09-25,1098.643
2007-09-26,1104.501
2007-09-27,1106.17
2007-09-28,1115.066
2007-10-01,1125.426
2007-10-02,1119.777
2007-10-03,1111.572
2007-10-04,1110.234
2007-10-05,1117.432
2007-10-08,1111.969
2007-10-09,1116.826
2007-10-10,1125.215
2007-10-11,1129.739
2007-10-12,1123.995
2007-10-15,1130.102
2007-10-16,1121.802
2007-10-17,1150.886
2007-10-18,1149.074
2007-10-19,1139.161
2007-10-22,1124.227
2007-10-23,1147.41
2007-10-24,1138.977
2007-10-25,1155.96
2007-10-26,1153.54
2007-10-29,1163.654
2007-10-30,1157.415
2007-10-31,1157.509
2007-11-01,1141.863
2007-11-02,1147.099
2007-11-05,1139.65
2007-11-06,1148.268
2007-11-07,1161.083
2007-11-08,1147.92
2007-11-09,1132.452
2007-11-12,1126.816
2007-11-13,1113.718
2007-11-14,1133.602
2007-11-15,1108.829
2007-11-16,1093.976
2007-11-19,1071.296
2007-11-20,1086.795
2007-11-21,1063.637
2007-11-22,1060.595
2007-11-23,1065.908
2007-11-26,1079.844
2007-11-27,1074.969
2007-11-28,1091.495
2007-11-29,1093.969
2007-11-30,1129.337
2007-12-03,1114.913
2007-12-04,1099.523
2007-12-05,1116.799
2007-12-06,1115.751
2007-12-07,1121.202
2007-12-10,1129.086
2007-12-11,1125.623
2007-12-12,1107.955
2007-12-13,1086.296
2007-12-14,1084.043
2007-12-17,1051.907
2007-12-18,1039.069
2007-12-19,1030.702
2007-12-20,1031.654
2007-12-21,1044.142
2007-12-24,1051.019
2007-12-25,1051.019
2007-12-26,1058.243
2007-12-27,1053.446
2007-12-28,1065.102
2007-12-31,1066.894
2008-01-01,1066.894
2008-01-02,1063.262
2008-01-03,1047.063
2008-01-04,1037.733
2008-01-07,1011.763
2008-01-08,1018.357
2008-01-09,994.114
2008-01-10,975.262
2008-01-11,970.752
2008-01-14,987.034
2008-01-15,954.926
2008-01-16,909.16
2008-01-17,918.022
2008-01-18,897.523
2008-01-21,841.515
2008-01-22,872.652
2008-01-23,850.794
2008-01-24,920.108
2008-01-25,929.551
2008-01-28,925.242
2008-01-29,937.611
2008-01-30,927.724
2008-01-31,922.09
2008-02-01,937.778
2008-02-04,950.571
2008-02-05,908.991
2008-02-06,909.383
2008-02-07,878.057
2008-02-08,882.12
2008-02-11,877.225
2008-02-12,905.716
2008-02-13,924.138
2008-02-14,934.572
2008-02-15,922.099
2008-02-18,936.585
2008-02-19,946.126
2008-02-20,927.941
2008-02-21,934.414
2008-02-22,934.462
2008-02-25,948.56
2008-02-26,960.211
2008-02-27,968.463
2008-02-28,950.218
2008-02-29,942.641
2008-03-03,921.856
2008-03-04,908.532
2008-03-05,933.314
2008-03-06,928.593
2008-03-07,915.877
2008-03-10,909.22
2008-03-11,915.004
2008-03-12,931.41
2008-03-13,924.76
2008-03-14,914.075
2008-03-17,882.637
2008-03-18,898.791
2008-03-19,888.327
2008-03-20,880.187
2008-03-21,880.187
2008-03-24,878.93
2008-03-25,915.027
2008-03-26,929.991
2008-03-27,951.399
2008-03-28,947.45
2008-03-31,959.33
2008-04-01,962.954
2008-04-02,971.833
2008-04-03,963.332
2008-04-04,977.48
2008-04-07,989.147
2008-04-08,963.843
2008-04-09,965.472
2008-04-10,971.803
2008-04-11,954.276
2008-04-14,952.029
2008-04-15,959.134
2008-04-16,1005.291
2008-04-17,1009.597
2008-04-18,1015.067
2008-04-21,1015.617
2008-04-22,1023.144
2008-04-23,1039.566
2008-04-24,1026.167
2008-04-25,1030.414
2008-04-28,1032.651
2008-04-29,1024.353
2008-04-30,1025.666
2008-05-01,1017.859
2008-05-02,1035.217
2008-05-05,1033.301
2008-05-06,1045.23
2008-05-07,1053.591
2008-05-08,1048.565
2008-05-09,1040.605
2008-05-12,1048.474
2008-05-13,1052.666
2008-05-14,1065.983
2008-05-15,1067.553
2008-05-16,1073.896
2008-05-19,1094.856
2008-05-20,1076.431
2008-05-21,1084.635
2008-05-22,1081.042
2008-05-23,1063.716
2008-05-26,1057.449
2008-05-27,1050.476
2008-05-28,1057.288
2008-05-29,1060.021
2008-05-30,1070.951
2008-06-02,1061.311
2008-06-03,1073.289
2008-06-04,1062.269
2008-06-05,1061.908
2008-06-06,1047.128
2008-06-09,1037.527
2008-06-10,1006.348
2008-06-11,996.31
2008-06-12,1003.756
2008-06-13,999.86
2008-06-16,1012.985
2008-06-17,1020.723
2008-06-18,990.035
2008-06-19,959.603
2008-06-20,942.53
2008-06-23,932.282
2008-06-24,935.096
2008-06-25,937.572
2008-06-26,922.165
2008-06-27,919.43
2008-06-30,931.197
2008-07-01,905.351
2008-07-02,891.025
2008-07-03,878.096
2008-07-04,876.687
2008-07-07,887.234
2008-07-08,854.377
2008-07-09,863.464
2008-07-10,837.752
2008-07-11,834.857
2008-07-14,812.261
2008-07-15,798.118
2008-07-16,795.64
2008-07-17,823.076
2008-07-18,837.323
2008-07-21,852.561
2008-07-22,843.044
2008-07-23,844.954
2008-07-24,812.605
2008-07-25,811.002
2008-07-28,809.9
2008-07-29,809.474
2008-07-30,821.289
2008-07-31,827.411
2008-08-01,813.54
2008-08-04,812.375
2008-08-05,830.639
2008-08-06,844.028
2008-08-07,846.234
2008-08-08,834.047
2008-08-11,845.15
2008-08-12,835.721
2008-08-13,827.435
2008-08-14,827.863
2008-08-15,827.496
2008-08-18,829.785
2008-08-19,800.287
2008-08-20,809.3
2008-08-21,822.648
2008-08-22,830.626
2008-08-25,822.778
2008-08-26,829.044
2008-08-27,836.15
2008-08-28,855.121
2008-08-29,852.889
2008-09-01,849.502
2008-09-02,855.424
2008-09-03,836.492
2008-09-04,810.443
2008-09-05,786.279
2008-09-08,796.768
2008-09-09,773.379
2008-09-10,762.216
2008-09-11,751.616
2008-09-12,765.204
2008-09-15,749.261
2008-09-16,739.96
2008-09-17,717.869
2008-09-18,738.012
2008-09-19,790.988
2008-09-22,779.529
2008-09-23,771.816
2008-09-24,747.579
2008-09-25,755.894
2008-09-26,732.339
2008-09-29,670.748
2008-09-30,673.515
2008-10-01,668.448
2008-10-02,647.553
2008-10-03,650.952
2008-10-06,579.186
2008-10-07,572.585
2008-10-08,541.019
2008-10-09,538.955
2008-10-10,501.692
2008-10-13,552.119
2008-10-14,563.414
2008-10-15,535.372
2008-10-16,505.678
2008-10-17,509.421
2008-10-20,530.197
2008-10-21,537.243
2008-10-22,501.499
2008-10-23,501.716
2008-10-24,481.864
2008-10-27,458.983
2008-10-28,463.988
2008-10-29,513.062
2008-10-30,519.812
2008-10-31,530.957
2008-11-03,545.954
2008-11-04,588.113
2008-11-05,576.312
2008-11-06,528.227
2008-11-07,535.578
2008-11-10,545.212
2008-11-11,514.726
2008-11-12,495.05
2008-11-13,494.473
2008-11-14,496.199
2008-11-17,480.683
2008-11-18,482.182
2008-11-19,457.674
2008-11-20,434.701
2008-11-21,424.407
2008-11-24,466.578
2008-11-25,466.028
2008-11-26,466.606
2008-11-27,485.265
2008-11-28,471.923
2008-12-01,438.769
2008-12-02,445.652
2008-12-03,445.488
2008-12-04,441.549
2008-12-05,419.996
2008-12-08,446.364
2008-12-09,454.727
2008-12-10,476.349
2008-12-11,490.066
2008-12-12,487.825
2008-12-15,505.231
2008-12-16,504.912
2008-12-17,520.705
2008-12-18,527.456
2008-12-19,512.862
2008-12-22,503.294
2008-12-23,507.633
2008-12-24,504.303
2008-12-25,504.303
2008-12-26,506.737
2008-12-29,514.368
2008-12-30,521.3
2008-12-31,516.723
2009-01-01,516.723
2009-01-02,536.488
2009-01-05,536.559
2009-01-06,538.412
2009-01-07,537.081
2009-01-08,546.532
2009-01-09,537.724
2009-01-12,522.533
2009-01-13,517.773
2009-01-14,495.739
2009-01-15,494.759
2009-01-16,505.686
2009-01-19,507.874
2009-01-20,492.16
2009-01-21,488.48
2009-01-22,486.373
2009-01-23,475.183
2009-01-26,496.256
2009-01-27,502.83
2009-01-28,521.837
2009-01-29,504.172
2009-01-30,491.144
2009-02-02,487.081
2009-02-03,496.948
2009-02-04,507.772
2009-02-05,504.941
2009-02-06,522.977
2009-02-09,532.87
2009-02-10,517.007
2009-02-11,511.478
2009-02-12,498.131
2009-02-13,511.016
2009-02-16,502.41
2009-02-17,476.163
2009-02-18,470.455
2009-02-19,475.883
2009-02-20,459.333
2009-02-23,454.678
2009-02-24,452.815
2009-02-25,454.507
2009-02-26,461.66
2009-02-27,455.29
2009-03-02,435.108
2009-03-03,422.281
2009-03-04,443.787
2009-03-05,427.822
2009-03-06,425.966
2009-03-09,430.548
2009-03-10,456.331
2009-03-11,461.656
2009-03-12,462.701
2009-03-13,468.826
2009-03-16,486.165
2009-03-17,483.095
2009-03-18,488.478
2009-03-19,514.96
2009-03-20,504.637
2009-03-23,516.182
2009-03-24,511.278
2009-03-25,521.656
2009-03-26,527.388
2009-03-27,506.068
2009-03-30,492.148
2009-03-31,508.528
2009-04-01,511.237
2009-04-02,540.325
2009-04-03,539.632
2009-04-06,546.925
2009-04-07,528.523
2009-04-08,526.607
2009-04-09,541.231
2009-04-10,541.231
2009-04-13,545.821
2009-04-14,546.466
2009-04-15,547.844
2009-04-16,553.662
2009-04-17,562.066
2009-04-20,536.376
2009-04-21,542.519
2009-04-22,546.396
2009-04-23,552.044
2009-04-24,564.271
2009-04-27,558.79
2009-04-28,549.946
2009-04-29,569.531
2009-04-30,583.883
2009-05-01,583.971
2009-05-04,613.306
2009-05-05,613.349
2009-05-06,614.674
2009-05-07,602.268
2009-05-08,607.733
2009-05-11,602.387
2009-05-12,603.344
2009-05-13,585.699
2009-05-14,590.144
2009-05-15,604.987
2009-05-18,611.275
2009-05-19,624.82
2009-05-20,640.001
2009-05-21,625.322
2009-05-22,630.604
2009-05-25,633.65
2009-05-26,635.29
2009-05-27,636.265
2009-05-28,627.727
2009-05-29,642.699
2009-06-01,658.914
2009-06-02,677.238
2009-06-03,662.243
2009-06-04,657.44
2009-06-05,647.607
2009-06-08,630.781
2009-06-09,638.918
2009-06-10,647.783
2009-06-11,653.748
2009-06-12,644.696
2009-06-15,625.909
2009-06-16,626.499
2009-06-17,611.176
2009-06-18,612.095
2009-06-19,620.185
2009-06-22,605.428
2009-06-23,606.75
2009-06-24,628.191
2009-06-25,627.71
2009-06-26,636.673
2009-06-29,646.208
2009-06-30,642.248
2009-07-01,661.396
2009-07-02,646.602
2009-07-03,648.59
2009-07-06,633.998
2009-07-07,635.215
2009-07-08,621.287
2009-07-09,629.002
2009-07-10,617.513
2009-07-13,630.35
2009-07-14,632.775
2009-07-15,657.959
2009-07-16,660.159
2009-07-17,673.075
2009-07-20,684.643
2009-07-21,687.788
2009-07-22,696.971
2009-07-23,706.67
2009-07-24,709.001
2009-07-27,713.608
2009-07-28,707.615
2009-07-29,711.943
2009-07-30,725.394
2009-07-31,735.024
2009-08-03,758.746
2009-08-04,757.062
2009-08-05,752.547
2009-08-06,752.931
2009-08-07,758.237
2009-08-10,752.254
2009-08-11,737.544
2009-08-12,750.02
2009-08-13,760.575
2009-08-14,755.705
2009-08-17,737.467
2009-08-18,749.496
2009-08-19,758.145
2009-08-20,774.945
2009-08-21,789.75
2009-08-24,806.117
2009-08-25,811.436
2009-08-26,806.157
2009-08-27,800.75
2009-08-28,818.804
2009-08-31,802.623
2009-09-01,786.144
2009-09-02,773.325
2009-09-03,781.587
2009-09-04,793.087
2009-09-07,812.076
2009-09-08,824.585
2009-09-09,832.305
2009-09-10,839.84
2009-09-11,845.786
2009-09-14,843.36
2009-09-15,851.927
2009-09-16,870.346
2009-09-17,876.239
2009-09-18,870.73
2009-09-21,865.41
2009-09-22,876.186
2009-09-23,875.812
2009-09-24,859.133
2009-09-25,853.023
2009-09-28,862.842
2009-09-29,854.878
2009-09-30,857.896
2009-10-01,840.666
2009-10-02,822.495
2009-10-05,829.714
2009-10-06,864.958
2009-10-07,860.221
2009-10-08,879.208
2009-10-09,882.16
2009-10-12,899.493
2009-10-13,900.631
2009-10-14,904.336
2009-10-15,901.359
2009-10-16,886.602
2009-10-19,903.696
2009-10-20,902.206
2009-10-21,905.004
2009-10-22,896.456
2009-10-23,893.154
2009-10-26,878.274
2009-10-27,863.002
2009-10-28,824.491
2009-10-29,845.633
2009-10-30,827.744
2009-11-02,833.275
2009-11-03,820.091
2009-11-04,851.482
2009-11-05,857.692
2009-11-06,864.281
2009-11-09,890.427
2009-11-10,878.532
2009-11-11,894.422
2009-11-12,893.213
2009-11-13,898.708
2009-11-16,920.376
2009-11-17,916.072
2009-11-18,923.006
2009-11-19,884.048
2009-11-20,883.104
2009-11-23,907.405
2009-11-24,901.837
2009-11-25,908.968
2009-11-26,882.41
2009-11-27,892.977
2009-11-30,890.805
2009-12-01,922.269
2009-12-02,927.584
2009-12-03,935.65
2009-12-04,938.85
2009-12-07,938.99
2009-12-08,923.749
2009-12-09,916.369
2009-12-10,922.545
2009-12-11,927.254
2009-12-14,945.676
2009-12-15,940.589
2009-12-16,947.835
2009-12-17,925.093
2009-12-18,917.233
2009-12-21,930.971
2009-12-22,935.947
2009-12-23,941.297
2009-12-24,943.07
2009-12-25,943.07
2009-12-28,943.66
2009-12-29,948.758
2009-12-30,940.247
2009-12-31,943.898
2010-01-01,943.898
2010-01-04,969.815
2010-01-05,973.788
2010-01-06,978.721
2010-01-07,972.557
2010-01-08,966.495
2010-01-11,972.226
2010-01-12,966.748
2010-01-13,973.983
2010-01-14,975.919
2010-01-15,967.785
2010-01-18,968.371
2010-01-19,960.168
2010-01-20,954.5
2010-01-21,947.05
2010-01-22,939.164
2010-01-25,930.543
2010-01-26,927.797
2010-01-27,921.872
2010-01-28,913.712
2010-01-29,915.502
2010-02-01,920.361
2010-02-02,937.543
2010-02-03,936.523
2010-02-04,903.492
2010-02-05,874.558
2010-02-08,869.958
2010-02-09,876.898
2010-02-10,880.029
2010-02-11,876.312
2010-02-12,873.24
2010-02-15,869.271
2010-02-16,886.866
2010-02-17,893.077
2010-02-18,889.153
2010-02-19,884.496
2010-02-22,891.899
2010-02-23,882.202
2010-02-24,876.191
2010-02-25,858.344
2010-02-26,877.73
2010-03-01,887.508
2010-03-02,911.238
2010-03-03,929.304
2010-03-04,923.198
2010-03-05,933.351
2010-03-08,941.575
2010-03-09,935.762
2010-03-10,948.295
2010-03-11,945.103
2010-03-12,954.975
2010-03-15,933.812
2010-03-16,952.594
2010-03-17,963.993
2010-03-18,951.158
2010-03-19,943.075
2010-03-22,948.45
2010-03-23,967.913
2010-03-24,958.536
2010-03-25,966.407
2010-03-26,969.512
2010-03-29,975.197
2010-03-30,962.713
2010-03-31,977.254
2010-04-01,990.537
2010-04-02,990.537
2010-04-05,988.268
2010-04-06,991.492
2010-04-07,984.07
2010-04-08,975.485
2010-04-09,996.792
2010-04-12,1002.195
2010-04-13,989.639
2010-04-14,995.462
2010-04-15,992.869
2010-04-16,977.806
2010-04-19,973.709
2010-04-20,1000.005
2010-04-21,996.429
2010-04-22,985.432
2010-04-23,999.478
2010-04-26,1001.94
2010-04-27,977.666
2010-04-28,948.078
2010-04-29,959.505
2010-04-30,954.904
2010-05-03,949.306
2010-05-04,913.99
2010-05-05,893.702
2010-05-06,878.902
2010-05-07,839.333
2010-05-10,897.472
2010-05-11,879.476
2010-05-12,899.976
2010-05-13,891.849
2010-05-14,855.588
2010-05-17,844.655
2010-05-18,850.093
2010-05-19,821.272
2010-05-20,795.465
2010-05-21,810.173
2010-05-24,801.191
2010-05-25,763.22
2010-05-26,789.46
2010-05-27,814.146
2010-05-28,817.592
2010-05-31,820.58
2010-06-01,813.373
2010-06-02,811.009
2010-06-03,832.524
2010-06-04,808.902
2010-06-07,784.898
2010-06-08,779.237
2010-06-09,803.878
2010-06-10,823.352
2010-06-11,825.434
2010-06-14,854.16
2010-06-15,862.928
2010-06-16,861.156
2010-06-17,862.771
2010-06-18,870.827
2010-06-21,880.916
2010-06-22,870.214
2010-06-23,852.862
2010-06-24,837.678
2010-06-25,827.845
2010-06-28,838.997
2010-06-29,794.107
2010-06-30,795.536
2010-07-01,786.51
2010-07-02,798.443
2010-07-05,797.212
2010-07-06,827.966
2010-07-07,828.972
2010-07-08,841.475
2010-07-09,844.404
2010-07-12,844.383
2010-07-13,867.686
2010-07-14,883.865
2010-07-15,880.87
2010-07-16,868.427
2010-07-19,863.867
2010-07-20,853.221
2010-07-21,862.409
2010-07-22,887.97
2010-07-23,884.81
2010-07-26,893.278
2010-07-27,893.585
2010-07-28,890.712
2010-07-29,891.311
2010-07-30,880.372
2010-08-02,915.859
2010-08-03,917.162
2010-08-04,917.372
2010-08-05,911.463
2010-08-06,905.942
2010-08-09,915.83
2010-08-10,892.229
2010-08-11,849.41
2010-08-12,839.758
2010-08-13,836.499
2010-08-16,842.019
2010-08-17,858.675
2010-08-18,856.461
2010-08-19,852.801
2010-08-20,824.209
2010-08-23,816.874
2010-08-24,797.874
