Date,NORWAY SMID VALUE SMID (Small+Mid Cap)
2005-11-09,531.801
2005-11-10,533.033
2005-11-11,533.151
2005-11-14,529.036
2005-11-15,525.519
2005-11-16,517.779
2005-11-17,524.89
2005-11-18,526.274
2005-11-21,526.271
2005-11-22,530.166
2005-11-23,534.967
2005-11-24,533.703
2005-11-25,536.734
2005-11-28,535.924
2005-11-29,533.159
2005-11-30,536.459
2005-12-01,538.748
2005-12-02,546.09
2005-12-05,552.535
2005-12-06,548.606
2005-12-07,553.508
2005-12-08,556.15
2005-12-09,557.105
2005-12-12,562.59
2005-12-13,560.034
2005-12-14,565.851
2005-12-15,561.45
2005-12-16,562.399
2005-12-19,558.262
2005-12-20,551.802
2005-12-21,553.849
2005-12-22,556.914
2005-12-23,558.809
2005-12-26,558.809
2005-12-27,562.695
2005-12-28,566.48
2005-12-29,565.096
2005-12-30,569.305
2006-01-02,566.878
2006-01-03,574.033
2006-01-04,583.251
2006-01-05,581.36
2006-01-06,588.352
2006-01-09,579.868
2006-01-10,573.679
2006-01-11,576.233
2006-01-12,578.427
2006-01-13,575.875
2006-01-16,579.744
2006-01-17,569.636
2006-01-18,559.708
2006-01-19,566.346
2006-01-20,571.989
2006-01-23,575.348
2006-01-24,583.982
2006-01-25,583.519
2006-01-26,581.037
2006-01-27,584.699
2006-01-30,585.43
2006-01-31,585.668
2006-02-01,592.179
2006-02-02,594.353
2006-02-03,579.171
2006-02-06,580.974
2006-02-07,575.461
2006-02-08,571.789
2006-02-09,574.902
2006-02-10,572.131
2006-02-13,569.884
2006-02-14,566.331
2006-02-15,577.607
2006-02-16,580.867
2006-02-17,590.0
2006-02-20,599.253
2006-02-21,601.606
2006-02-22,599.139
2006-02-23,609.12
2006-02-24,613.231
2006-02-27,614.36
2006-02-28,607.63
2006-03-01,614.763
2006-03-02,614.582
2006-03-03,624.407
2006-03-06,621.617
2006-03-07,614.866
2006-03-08,612.508
2006-03-09,609.941
2006-03-10,608.363
2006-03-13,615.012
2006-03-14,621.229
2006-03-15,620.996
2006-03-16,632.155
2006-03-17,643.195
2006-03-20,650.354
2006-03-21,636.308
2006-03-22,640.766
2006-03-23,648.524
2006-03-24,655.919
2006-03-27,658.713
2006-03-28,658.062
2006-03-29,656.622
2006-03-30,661.633
2006-03-31,658.212
2006-04-03,669.067
2006-04-04,669.028
2006-04-05,677.496
2006-04-06,681.685
2006-04-07,669.218
2006-04-10,668.159
2006-04-11,668.521
2006-04-12,659.418
2006-04-13,657.349
2006-04-14,657.349
2006-04-17,668.129
2006-04-18,670.496
2006-04-19,690.009
2006-04-20,700.584
2006-04-21,697.852
2006-04-24,707.304
2006-04-25,704.566
2006-04-26,713.494
2006-04-27,700.036
2006-04-28,693.396
2006-05-01,695.095
2006-05-02,704.359
2006-05-03,708.465
2006-05-04,711.752
2006-05-05,724.34
2006-05-08,725.175
2006-05-09,725.646
2006-05-10,728.095
2006-05-11,730.173
2006-05-12,718.235
2006-05-15,684.924
2006-05-16,680.213
2006-05-17,678.654
2006-05-18,649.289
2006-05-19,644.111
2006-05-22,616.445
2006-05-23,656.374
2006-05-24,639.292
2006-05-25,640.54
2006-05-26,647.951
2006-05-29,665.718
2006-05-30,656.852
2006-05-31,662.379
2006-06-01,664.056
2006-06-02,679.79
2006-06-05,682.659
2006-06-06,655.235
2006-06-07,644.554
2006-06-08,610.837
2006-06-09,624.612
2006-06-12,610.526
2006-06-13,590.227
2006-06-14,594.523
2006-06-15,623.135
2006-06-16,620.214
2006-06-19,616.14
2006-06-20,617.127
2006-06-21,617.825
2006-06-22,618.572
2006-06-23,628.358
2006-06-26,630.077
2006-06-27,635.225
2006-06-28,628.491
2006-06-29,631.104
2006-06-30,641.44
2006-07-03,647.984
2006-07-04,648.894
2006-07-05,638.492
2006-07-06,645.067
2006-07-07,649.702
2006-07-10,641.621
2006-07-11,641.498
2006-07-12,646.894
2006-07-13,639.37
2006-07-14,628.563
2006-07-17,611.937
2006-07-18,602.377
2006-07-19,612.72
2006-07-20,620.7
2006-07-21,619.272
2006-07-24,615.442
2006-07-25,622.722
2006-07-26,628.136
2006-07-27,645.016
2006-07-28,642.09
2006-07-31,645.679
2006-08-01,650.064
2006-08-02,659.796
2006-08-03,658.403
2006-08-04,669.913
2006-08-07,663.812
2006-08-08,659.386
2006-08-09,659.328
2006-08-10,643.909
2006-08-11,642.616
2006-08-14,640.239
2006-08-15,647.73
2006-08-16,651.932
2006-08-17,651.261
2006-08-18,657.061
2006-08-21,665.912
2006-08-22,661.956
2006-08-23,666.336
2006-08-24,661.569
2006-08-25,662.958
2006-08-28,663.887
2006-08-29,656.812
2006-08-30,665.658
2006-08-31,668.441
2006-09-01,668.566
2006-09-04,677.01
2006-09-05,672.794
2006-09-06,660.055
2006-09-07,650.797
2006-09-08,644.212
2006-09-11,627.015
2006-09-12,628.795
2006-09-13,629.852
2006-09-14,639.988
2006-09-15,641.699
2006-09-18,641.008
2006-09-19,646.863
2006-09-20,645.789
2006-09-21,642.996
2006-09-22,636.783
2006-09-25,625.159
2006-09-26,635.486
2006-09-27,651.29
2006-09-28,650.954
2006-09-29,651.308
2006-10-02,650.515
2006-10-03,640.895
2006-10-04,640.627
2006-10-05,642.872
2006-10-06,637.837
2006-10-09,642.288
2006-10-10,645.638
2006-10-11,640.594
2006-10-12,650.397
2006-10-13,658.61
2006-10-16,662.923
2006-10-17,657.141
2006-10-18,664.934
2006-10-19,674.254
2006-10-20,678.818
2006-10-23,676.412
2006-10-24,681.655
2006-10-25,691.767
2006-10-26,702.938
2006-10-27,700.143
2006-10-30,694.929
2006-10-31,699.227
2006-11-01,710.231
2006-11-02,706.361
2006-11-03,707.235
2006-11-06,714.253
2006-11-07,719.893
2006-11-08,718.166
2006-11-09,723.916
2006-11-10,729.604
2006-11-13,727.998
2006-11-14,731.856
2006-11-15,731.865
2006-11-16,739.086
2006-11-17,722.732
2006-11-20,730.33
2006-11-21,735.534
2006-11-22,743.549
2006-11-23,743.669
2006-11-24,751.004
2006-11-27,743.844
2006-11-28,727.466
2006-11-29,742.933
2006-11-30,756.913
2006-12-01,758.224
2006-12-04,763.437
2006-12-05,759.634
2006-12-06,766.862
2006-12-07,767.015
2006-12-08,763.831
2006-12-11,760.856
2006-12-12,762.658
2006-12-13,755.832
2006-12-14,756.864
2006-12-15,758.769
2006-12-18,757.47
2006-12-19,756.844
2006-12-20,768.083
2006-12-21,765.618
2006-12-22,765.413
2006-12-25,765.413
2006-12-26,765.204
2006-12-27,763.876
2006-12-28,768.426
2006-12-29,774.948
2007-01-01,774.948
2007-01-02,788.001
2007-01-03,778.556
2007-01-04,758.198
2007-01-05,745.931
2007-01-08,757.0
2007-01-09,751.844
2007-01-10,735.574
2007-01-11,742.735
2007-01-12,752.378
2007-01-15,772.244
2007-01-16,776.449
2007-01-17,773.044
2007-01-18,778.079
2007-01-19,784.278
2007-01-22,790.344
2007-01-23,793.729
2007-01-24,807.331
2007-01-25,804.702
2007-01-26,801.041
2007-01-29,814.876
2007-01-30,813.76
2007-01-31,819.719
2007-02-01,828.154
2007-02-02,834.322
2007-02-05,842.933
2007-02-06,850.811
2007-02-07,858.989
2007-02-08,857.42
2007-02-09,857.732
2007-02-12,852.353
2007-02-13,865.371
2007-02-14,895.144
2007-02-15,891.121
2007-02-16,893.674
2007-02-19,899.649
2007-02-20,891.362
2007-02-21,891.946
2007-02-22,893.478
2007-02-23,893.994
2007-02-26,900.48
2007-02-27,871.527
2007-02-28,850.411
2007-03-01,836.674
2007-03-02,838.579
2007-03-05,813.526
2007-03-06,829.328
2007-03-07,846.839
2007-03-08,863.887
2007-03-09,866.265
2007-03-12,870.908
2007-03-13,866.016
2007-03-14,842.787
2007-03-15,850.245
2007-03-16,862.96
2007-03-19,872.42
2007-03-20,875.572
2007-03-21,888.991
2007-03-22,900.921
2007-03-23,902.969
2007-03-26,904.062
2007-03-27,891.309
2007-03-28,892.562
2007-03-29,901.178
2007-03-30,896.273
2007-04-02,908.293
2007-04-03,907.276
2007-04-04,905.072
2007-04-05,912.731
2007-04-06,912.731
2007-04-09,907.727
2007-04-10,922.205
2007-04-11,929.322
2007-04-12,927.542
2007-04-13,935.285
2007-04-16,951.601
2007-04-17,945.423
2007-04-18,937.571
2007-04-19,942.875
2007-04-20,954.343
2007-04-23,953.876
2007-04-24,950.229
2007-04-25,957.378
2007-04-26,952.818
2007-04-27,959.36
2007-04-30,964.106
2007-05-01,960.03
2007-05-02,965.298
2007-05-03,973.871
2007-05-04,975.772
2007-05-07,975.253
2007-05-08,947.296
2007-05-09,953.65
2007-05-10,943.624
2007-05-11,935.967
2007-05-14,936.704
2007-05-15,954.362
2007-05-16,960.362
2007-05-17,952.223
2007-05-18,967.038
2007-05-21,973.998
2007-05-22,981.065
2007-05-23,998.599
2007-05-24,990.497
2007-05-25,987.192
2007-05-28,987.192
2007-05-29,983.661
2007-05-30,978.683
2007-05-31,1000.0
2007-06-01,1004.996
2007-06-04,1012.465
2007-06-05,1013.364
2007-06-06,992.783
2007-06-07,981.7
2007-06-08,961.456
2007-06-11,966.781
2007-06-12,953.778
2007-06-13,958.631
2007-06-14,976.013
2007-06-15,991.277
2007-06-18,1000.444
2007-06-19,1004.37
2007-06-20,1018.99
2007-06-21,1012.894
2007-06-22,1008.785
2007-06-25,1006.267
2007-06-26,997.245
2007-06-27,987.291
2007-06-28,1003.01
2007-06-29,1005.466
2007-07-02,1026.495
2007-07-03,1032.07
2007-07-04,1037.904
2007-07-05,1035.939
2007-07-06,1014.818
2007-07-09,1021.395
2007-07-10,1011.528
2007-07-11,1017.62
2007-07-12,1028.735
2007-07-13,1026.534
2007-07-16,1033.871
2007-07-17,1027.356
2007-07-18,1029.365
2007-07-19,1034.764
2007-07-20,1033.966
2007-07-23,1029.575
2007-07-24,1016.752
2007-07-25,996.874
2007-07-26,976.952
2007-07-27,952.526
2007-07-30,957.054
2007-07-31,973.431
2007-08-01,950.82
2007-08-02,957.203
2007-08-03,939.636
2007-08-06,922.163
2007-08-07,927.743
2007-08-08,957.019
2007-08-09,923.954
2007-08-10,895.929
2007-08-13,910.583
2007-08-14,910.496
2007-08-15,890.208
2007-08-16,848.263
2007-08-17,876.171
2007-08-20,889.717
2007-08-21,883.581
2007-08-22,900.749
2007-08-23,916.733
2007-08-24,920.941
2007-08-27,924.97
2007-08-28,914.534
2007-08-29,912.281
2007-08-30,922.273
2007-08-31,940.08
2007-09-03,935.898
2007-09-04,937.489
2007-09-05,925.95
2007-09-06,937.365
2007-09-07,931.072
2007-09-10,922.18
2007-09-11,937.07
2007-09-12,943.356
2007-09-13,945.777
2007-09-14,938.243
2007-09-17,930.076
2007-09-18,924.5
2007-09-19,947.527
2007-09-20,951.343
2007-09-21,964.104
2007-09-24,973.753
2007-09-25,961.145
2007-09-26,970.223
2007-09-27,973.606
2007-09-28,980.963
2007-10-01,986.945
2007-10-02,983.214
2007-10-03,975.409
2007-10-04,967.599
2007-10-05,971.672
2007-10-08,973.567
2007-10-09,983.332
2007-10-10,985.301
2007-10-11,997.458
2007-10-12,986.171
2007-10-15,991.262
2007-10-16,979.811
2007-10-17,977.377
2007-10-18,974.483
2007-10-19,981.654
2007-10-22,941.671
2007-10-23,988.387
2007-10-24,983.596
2007-10-25,1002.721
2007-10-26,1024.842
2007-10-29,1038.326
2007-10-30,1027.974
2007-10-31,1039.261
2007-11-01,1019.637
2007-11-02,1005.341
2007-11-05,1005.339
2007-11-06,1023.571
2007-11-07,1021.896
2007-11-08,1029.893
2007-11-09,1003.898
2007-11-12,968.938
2007-11-13,956.959
2007-11-14,968.038
2007-11-15,938.925
2007-11-16,918.393
2007-11-19,903.102
2007-11-20,921.926
2007-11-21,913.913
2007-11-22,916.978
2007-11-23,931.703
2007-11-26,937.01
2007-11-27,917.602
2007-11-28,933.601
2007-11-29,936.952
2007-11-30,943.995
2007-12-03,952.19
2007-12-04,935.836
2007-12-05,947.047
2007-12-06,958.284
2007-12-07,981.683
2007-12-10,994.644
2007-12-11,998.326
2007-12-12,1012.16
2007-12-13,988.84
2007-12-14,972.231
2007-12-17,946.031
2007-12-18,924.096
2007-12-19,921.423
2007-12-20,923.402
2007-12-21,941.855
2007-12-24,947.141
2007-12-25,947.141
2007-12-26,953.59
2007-12-27,972.605
2007-12-28,990.409
2007-12-31,987.837
2008-01-01,987.837
2008-01-02,1001.638
2008-01-03,1006.584
2008-01-04,994.417
2008-01-07,967.679
2008-01-08,975.292
2008-01-09,948.25
2008-01-10,933.957
2008-01-11,921.808
2008-01-14,928.708
2008-01-15,895.922
2008-01-16,848.918
2008-01-17,838.984
2008-01-18,826.926
2008-01-21,778.298
2008-01-22,797.181
2008-01-23,782.01
2008-01-24,825.26
2008-01-25,854.655
2008-01-28,836.349
2008-01-29,875.57
2008-01-30,870.206
2008-01-31,855.19
2008-02-01,867.778
2008-02-04,888.106
2008-02-05,856.27
2008-02-06,859.593
2008-02-07,844.163
2008-02-08,847.786
2008-02-11,849.841
2008-02-12,886.671
2008-02-13,884.122
2008-02-14,911.269
2008-02-15,904.899
2008-02-18,917.953
2008-02-19,937.527
2008-02-20,919.718
2008-02-21,943.99
2008-02-22,934.187
2008-02-25,928.684
2008-02-26,938.235
2008-02-27,960.331
2008-02-28,952.681
2008-02-29,937.552
2008-03-03,928.414
2008-03-04,941.461
2008-03-05,945.454
2008-03-06,942.726
2008-03-07,907.838
2008-03-10,885.379
2008-03-11,895.189
2008-03-12,914.927
2008-03-13,903.768
2008-03-14,908.269
2008-03-17,888.623
2008-03-18,893.6
2008-03-19,891.171
2008-03-20,868.75
2008-03-21,868.75
2008-03-24,868.75
2008-03-25,907.763
2008-03-26,912.628
2008-03-27,931.517
2008-03-28,929.177
2008-03-31,937.731
2008-04-01,928.037
2008-04-02,937.361
2008-04-03,952.969
2008-04-04,977.293
2008-04-07,986.918
2008-04-08,984.979
2008-04-09,991.742
2008-04-10,990.622
2008-04-11,988.251
2008-04-14,984.348
2008-04-15,998.424
2008-04-16,1015.123
2008-04-17,1010.074
2008-04-18,1027.968
2008-04-21,1039.251
2008-04-22,1061.567
2008-04-23,1041.953
2008-04-24,1017.935
2008-04-25,1033.876
2008-04-28,1045.394
2008-04-29,1024.823
2008-04-30,1024.903
2008-05-01,1015.287
2008-05-02,1039.912
2008-05-05,1052.661
2008-05-06,1051.99
2008-05-07,1067.312
2008-05-08,1067.661
2008-05-09,1063.316
2008-05-12,1073.727
2008-05-13,1084.111
2008-05-14,1092.704
2008-05-15,1102.303
2008-05-16,1101.769
2008-05-19,1120.998
2008-05-20,1111.195
2008-05-21,1125.261
2008-05-22,1116.522
2008-05-23,1097.741
2008-05-26,1078.714
2008-05-27,1062.549
2008-05-28,1066.821
2008-05-29,1071.281
2008-05-30,1061.331
2008-06-02,1070.649
2008-06-03,1071.118
2008-06-04,1049.699
2008-06-05,1061.688
2008-06-06,1085.307
2008-06-09,1073.66
2008-06-10,1036.907
2008-06-11,1029.014
2008-06-12,1020.79
2008-06-13,1023.448
2008-06-16,1043.747
2008-06-17,1052.427
2008-06-18,1035.949
2008-06-19,1016.268
2008-06-20,1010.421
2008-06-23,1017.858
2008-06-24,1012.894
2008-06-25,1009.128
2008-06-26,1006.83
2008-06-27,995.185
2008-06-30,986.25
2008-07-01,967.32
2008-07-02,982.928
2008-07-03,956.405
2008-07-04,957.432
2008-07-07,953.935
2008-07-08,919.604
2008-07-09,939.179
2008-07-10,924.928
2008-07-11,927.405
2008-07-14,932.754
2008-07-15,904.78
2008-07-16,885.539
2008-07-17,925.154
2008-07-18,925.304
2008-07-21,932.662
2008-07-22,926.125
2008-07-23,941.855
2008-07-24,927.002
2008-07-25,903.509
2008-07-28,915.173
2008-07-29,903.074
2008-07-30,929.842
2008-07-31,929.87
2008-08-01,920.939
2008-08-04,915.173
2008-08-05,902.596
2008-08-06,912.189
2008-08-07,923.051
2008-08-08,907.242
2008-08-11,923.472
2008-08-12,911.457
2008-08-13,877.926
2008-08-14,890.972
2008-08-15,887.96
2008-08-18,895.697
2008-08-19,880.661
2008-08-20,881.208
2008-08-21,880.113
2008-08-22,882.121
2008-08-25,889.156
2008-08-26,870.302
2008-08-27,885.16
2008-08-28,902.755
2008-08-29,913.06
2008-09-01,890.581
2008-09-02,873.798
2008-09-03,846.252
2008-09-04,826.419
2008-09-05,805.212
2008-09-08,824.468
2008-09-09,786.091
2008-09-10,768.29
2008-09-11,743.596
2008-09-12,764.044
2008-09-15,731.793
2008-09-16,688.608
2008-09-17,675.86
2008-09-18,692.368
2008-09-19,757.946
2008-09-22,765.817
2008-09-23,741.686
2008-09-24,733.784
2008-09-25,735.244
2008-09-26,710.031
2008-09-29,642.747
2008-09-30,649.818
2008-10-01,625.476
2008-10-02,602.679
2008-10-03,612.399
2008-10-06,527.521
2008-10-07,514.172
2008-10-08,473.844
2008-10-09,485.104
2008-10-10,440.764
2008-10-13,463.281
2008-10-14,492.257
2008-10-15,452.773
2008-10-16,408.556
2008-10-17,421.161
2008-10-20,425.703
2008-10-21,426.692
2008-10-22,393.448
2008-10-23,385.876
2008-10-24,355.369
2008-10-27,327.189
2008-10-28,334.09
2008-10-29,351.319
2008-10-30,370.833
2008-10-31,391.277
2008-11-03,414.579
2008-11-04,456.539
2008-11-05,445.138
2008-11-06,404.886
2008-11-07,417.079
2008-11-10,431.856
2008-11-11,395.279
2008-11-12,378.913
2008-11-13,376.198
2008-11-14,382.508
2008-11-17,371.476
2008-11-18,360.1
2008-11-19,336.584
2008-11-20,316.998
2008-11-21,305.039
2008-11-24,341.84
2008-11-25,343.397
2008-11-26,346.822
2008-11-27,368.926
2008-11-28,353.843
2008-12-01,323.568
2008-12-02,329.305
2008-12-03,333.11
2008-12-04,327.392
2008-12-05,302.996
2008-12-08,341.768
2008-12-09,345.287
2008-12-10,360.159
2008-12-11,362.986
2008-12-12,347.533
2008-12-15,353.497
2008-12-16,349.471
2008-12-17,374.523
2008-12-18,368.69
2008-12-19,349.903
2008-12-22,334.097
2008-12-23,339.561
2008-12-24,338.097
2008-12-25,338.097
2008-12-26,336.452
2008-12-29,351.52
2008-12-30,358.148
2008-12-31,358.089
2009-01-01,358.089
2009-01-02,390.844
2009-01-05,386.336
2009-01-06,399.057
2009-01-07,385.889
2009-01-08,386.75
2009-01-09,383.752
2009-01-12,367.636
2009-01-13,359.254
2009-01-14,339.934
2009-01-15,340.933
2009-01-16,365.461
2009-01-19,353.305
2009-01-20,337.497
2009-01-21,343.463
2009-01-22,337.426
2009-01-23,340.627
2009-01-26,364.487
2009-01-27,357.898
2009-01-28,381.4
2009-01-29,372.535
2009-01-30,366.119
2009-02-02,343.232
2009-02-03,358.16
2009-02-04,370.602
2009-02-05,368.588
2009-02-06,386.736
2009-02-09,402.395
2009-02-10,397.078
2009-02-11,387.204
2009-02-12,378.53
2009-02-13,397.851
2009-02-16,383.334
2009-02-17,365.674
2009-02-18,356.477
2009-02-19,368.163
2009-02-20,348.29
2009-02-23,339.075
2009-02-24,337.11
2009-02-25,343.289
2009-02-26,348.512
2009-02-27,333.958
2009-03-02,315.735
2009-03-03,295.165
2009-03-04,321.612
2009-03-05,305.247
2009-03-06,301.43
2009-03-09,309.017
2009-03-10,328.842
2009-03-11,324.461
2009-03-12,328.898
2009-03-13,334.248
2009-03-16,341.974
2009-03-17,339.467
2009-03-18,340.411
2009-03-19,374.455
2009-03-20,377.796
2009-03-23,397.839
2009-03-24,390.543
2009-03-25,391.464
2009-03-26,396.475
2009-03-27,379.946
2009-03-30,351.792
2009-03-31,364.155
2009-04-01,364.179
2009-04-02,394.724
2009-04-03,392.747
2009-04-06,387.871
2009-04-07,375.863
2009-04-08,368.6
2009-04-09,372.413
2009-04-10,372.413
2009-04-13,374.93
2009-04-14,391.372
2009-04-15,389.097
2009-04-16,401.471
2009-04-17,415.795
2009-04-20,390.032
2009-04-21,401.024
2009-04-22,408.163
2009-04-23,414.788
2009-04-24,434.558
2009-04-27,423.083
2009-04-28,416.862
2009-04-29,438.497
2009-04-30,439.442
2009-05-01,440.874
2009-05-04,471.64
2009-05-05,465.966
2009-05-06,471.748
2009-05-07,480.966
2009-05-08,503.869
2009-05-11,491.14
2009-05-12,490.098
2009-05-13,470.516
2009-05-14,474.564
2009-05-15,480.95
2009-05-18,487.904
2009-05-19,501.078
2009-05-20,515.493
2009-05-21,512.538
2009-05-22,503.34
2009-05-25,505.639
2009-05-26,494.375
2009-05-27,502.237
2009-05-28,499.819
2009-05-29,514.248
2009-06-01,520.889
2009-06-02,551.167
2009-06-03,519.547
2009-06-04,529.806
2009-06-05,527.019
2009-06-08,517.88
2009-06-09,538.955
2009-06-10,563.099
2009-06-11,576.387
2009-06-12,570.44
2009-06-15,543.131
2009-06-16,554.41
2009-06-17,522.579
2009-06-18,536.221
2009-06-19,542.091
2009-06-22,493.647
2009-06-23,494.047
2009-06-24,525.547
2009-06-25,516.209
2009-06-26,522.813
2009-06-29,529.341
2009-06-30,524.155
2009-07-01,544.751
2009-07-02,524.417
2009-07-03,521.043
2009-07-06,490.521
2009-07-07,491.101
2009-07-08,471.309
2009-07-09,476.866
2009-07-10,464.267
2009-07-13,478.991
2009-07-14,490.232
2009-07-15,517.242
2009-07-16,509.923
2009-07-17,512.462
2009-07-20,529.273
2009-07-21,543.988
2009-07-22,541.091
2009-07-23,556.524
2009-07-24,556.814
2009-07-27,568.479
2009-07-28,554.032
2009-07-29,542.44
2009-07-30,561.5
2009-07-31,576.128
2009-08-03,607.461
2009-08-04,598.092
2009-08-05,600.576
2009-08-06,594.227
2009-08-07,592.929
2009-08-10,580.426
2009-08-11,556.713
2009-08-12,576.496
2009-08-13,594.157
2009-08-14,592.575
2009-08-17,566.032
2009-08-18,581.895
2009-08-19,584.133
2009-08-20,599.727
2009-08-21,612.559
2009-08-24,630.253
2009-08-25,634.956
2009-08-26,614.54
2009-08-27,607.421
2009-08-28,626.995
2009-08-31,608.313
2009-09-01,600.024
2009-09-02,576.638
2009-09-03,589.035
2009-09-04,598.084
2009-09-07,612.661
2009-09-08,629.375
2009-09-09,635.569
2009-09-10,629.712
2009-09-11,636.414
2009-09-14,634.739
2009-09-15,654.208
2009-09-16,674.825
2009-09-17,679.685
2009-09-18,684.419
2009-09-21,673.34
2009-09-22,692.082
2009-09-23,685.915
2009-09-24,667.453
2009-09-25,667.215
2009-09-28,673.669
2009-09-29,669.463
2009-09-30,683.067
2009-10-01,671.498
2009-10-02,656.547
2009-10-05,668.734
2009-10-06,700.896
2009-10-07,694.692
2009-10-08,726.413
2009-10-09,734.495
2009-10-12,741.148
2009-10-13,738.659
2009-10-14,765.059
2009-10-15,769.068
2009-10-16,757.286
2009-10-19,784.257
2009-10-20,781.316
2009-10-21,786.622
2009-10-22,775.656
2009-10-23,774.874
2009-10-26,749.122
2009-10-27,736.718
2009-10-28,696.472
2009-10-29,725.771
2009-10-30,707.545
2009-11-02,702.682
2009-11-03,683.461
2009-11-04,717.046
2009-11-05,723.569
2009-11-06,715.319
2009-11-09,749.012
2009-11-10,746.34
2009-11-11,755.046
2009-11-12,749.418
2009-11-13,765.188
2009-11-16,798.979
2009-11-17,785.004
2009-11-18,789.083
2009-11-19,762.645
2009-11-20,758.953
2009-11-23,789.57
2009-11-24,775.314
2009-11-25,782.201
2009-11-26,750.085
2009-11-27,765.529
2009-11-30,756.268
2009-12-01,776.643
2009-12-02,780.373
2009-12-03,788.631
2009-12-04,785.492
2009-12-07,774.66
2009-12-08,758.214
2009-12-09,748.053
2009-12-10,756.26
2009-12-11,748.039
2009-12-14,753.718
2009-12-15,752.918
2009-12-16,772.915
2009-12-17,752.348
2009-12-18,753.063
2009-12-21,756.291
2009-12-22,747.236
2009-12-23,756.922
2009-12-24,757.241
2009-12-25,757.241
2009-12-28,777.216
2009-12-29,779.025
2009-12-30,773.636
2009-12-31,778.062
2010-01-01,778.062
2010-01-04,807.978
2010-01-05,818.595
2010-01-06,822.754
2010-01-07,842.123
2010-01-08,846.825
2010-01-11,860.885
2010-01-12,848.047
2010-01-13,861.028
2010-01-14,872.541
2010-01-15,862.152
2010-01-18,866.71
2010-01-19,858.644
2010-01-20,826.86
2010-01-21,811.716
2010-01-22,804.193
2010-01-25,810.275
2010-01-26,796.5
2010-01-27,790.604
2010-01-28,789.186
2010-01-29,803.676
2010-02-01,810.268
2010-02-02,824.981
2010-02-03,812.17
2010-02-04,781.775
2010-02-05,760.253
2010-02-08,754.48
2010-02-09,761.396
2010-02-10,757.796
2010-02-11,761.324
2010-02-12,757.882
2010-02-15,755.518
2010-02-16,770.699
2010-02-17,781.452
2010-02-18,775.216
2010-02-19,770.943
2010-02-22,787.232
2010-02-23,768.858
2010-02-24,769.186
2010-02-25,747.537
2010-02-26,766.312
2010-03-01,771.018
2010-03-02,781.916
2010-03-03,795.823
2010-03-04,794.17
2010-03-05,815.367
2010-03-08,809.835
2010-03-09,809.137
2010-03-10,832.372
2010-03-11,831.67
2010-03-12,834.45
2010-03-15,819.576
2010-03-16,834.167
2010-03-17,835.653
2010-03-18,820.594
2010-03-19,819.575
2010-03-22,813.922
2010-03-23,825.298
2010-03-24,817.81
2010-03-25,817.62
2010-03-26,809.76
2010-03-29,826.474
2010-03-30,825.517
2010-03-31,838.253
2010-04-01,840.313
2010-04-02,840.313
2010-04-05,838.07
2010-04-06,856.644
2010-04-07,863.408
2010-04-08,863.669
2010-04-09,883.843
2010-04-12,889.883
2010-04-13,870.852
2010-04-14,887.063
2010-04-15,899.995
2010-04-16,880.826
2010-04-19,863.888
2010-04-20,887.241
2010-04-21,876.542
2010-04-22,863.277
2010-04-23,884.583
2010-04-26,890.041
2010-04-27,879.957
2010-04-28,847.08
2010-04-29,865.638
2010-04-30,860.218
2010-05-03,858.538
2010-05-04,824.664
2010-05-05,795.135
2010-05-06,763.157
2010-05-07,712.527
2010-05-10,785.826
2010-05-11,772.886
2010-05-12,794.401
2010-05-13,790.36
2010-05-14,761.456
2010-05-17,756.835
2010-05-18,752.301
2010-05-19,695.586
2010-05-20,660.616
2010-05-21,672.128
2010-05-24,670.551
2010-05-25,626.804
2010-05-26,665.839
2010-05-27,674.544
2010-05-28,669.093
2010-05-31,654.023
2010-06-01,662.572
2010-06-02,655.254
2010-06-03,675.099
2010-06-04,658.154
2010-06-07,637.171
2010-06-08,626.687
2010-06-09,657.071
2010-06-10,673.395
2010-06-11,684.847
2010-06-14,714.419
2010-06-15,713.513
2010-06-16,700.577
2010-06-17,698.857
2010-06-18,704.632
2010-06-21,714.052
2010-06-22,696.861
2010-06-23,678.676
2010-06-24,663.184
2010-06-25,652.25
2010-06-28,653.438
2010-06-29,604.802
2010-06-30,606.082
2010-07-01,581.129
2010-07-02,604.501
2010-07-05,598.239
2010-07-06,632.519
2010-07-07,633.375
2010-07-08,640.273
2010-07-09,640.1
2010-07-12,644.526
2010-07-13,664.738
2010-07-14,666.805
2010-07-15,658.678
2010-07-16,650.315
2010-07-19,643.719
2010-07-20,636.358
2010-07-21,658.485
2010-07-22,679.467
2010-07-23,671.345
2010-07-26,687.316
2010-07-27,695.964
2010-07-28,696.692
2010-07-29,702.325
2010-07-30,698.996
2010-08-02,733.146
2010-08-03,736.661
2010-08-04,740.326
2010-08-05,743.548
2010-08-06,742.368
2010-08-09,741.332
2010-08-10,720.932
2010-08-11,689.6
2010-08-12,682.5
2010-08-13,678.848
2010-08-16,684.542
2010-08-17,702.705
2010-08-18,699.88
2010-08-19,689.413
2010-08-20,670.868
2010-08-23,674.94
2010-08-24,659.243
2010-08-25,645.162
2010-08-26,659.864
2010-08-27,664.048
2010-08-30,666.137
2010-08-31,662.786
2010-09-01,692.025
2010-09-02,695.225
2010-09-03,709.433
2010-09-06,711.565
2010-09-07,697.808
2010-09-08,706.771
