Date,KOKUSAI INDEX (WORLD ex JP) SMID CAP SMID (Small+Mid Cap)
2005-11-04,664.638
2005-11-07,665.54
2005-11-08,662.394
2005-11-09,663.575
2005-11-10,666.571
2005-11-11,668.818
2005-11-14,668.572
2005-11-15,665.694
2005-11-16,665.352
2005-11-17,674.051
2005-11-18,676.448
2005-11-21,681.443
2005-11-22,684.336
2005-11-23,688.058
2005-11-24,688.12
2005-11-25,688.505
2005-11-28,682.731
2005-11-29,684.035
2005-11-30,684.383
2005-12-01,692.955
2005-12-02,695.061
2005-12-05,694.443
2005-12-06,696.331
2005-12-07,693.39
2005-12-08,696.102
2005-12-09,698.823
2005-12-12,701.898
2005-12-13,702.821
2005-12-14,705.793
2005-12-15,702.017
2005-12-16,703.058
2005-12-19,697.67
2005-12-20,697.029
2005-12-21,699.692
2005-12-22,703.288
2005-12-23,704.763
2005-12-26,704.763
2005-12-27,700.248
2005-12-28,703.554
2005-12-29,702.869
2005-12-30,699.465
2006-01-02,700.156
2006-01-03,712.623
2006-01-04,720.949
2006-01-05,720.427
2006-01-06,727.72
2006-01-09,730.5
2006-01-10,731.265
2006-01-11,734.6
2006-01-12,731.755
2006-01-13,731.837
2006-01-16,733.62
2006-01-17,729.297
2006-01-18,726.584
2006-01-19,734.892
2006-01-20,728.364
2006-01-23,732.508
2006-01-24,736.964
2006-01-25,738.21
2006-01-26,744.398
2006-01-27,748.283
2006-01-30,748.202
2006-01-31,749.785
2006-02-01,752.389
2006-02-02,746.819
2006-02-03,742.468
2006-02-06,745.824
2006-02-07,737.919
2006-02-08,738.986
2006-02-09,740.076
2006-02-10,738.236
2006-02-13,734.786
2006-02-14,737.921
2006-02-15,741.286
2006-02-16,746.053
2006-02-17,748.242
2006-02-20,750.289
2006-02-21,749.368
2006-02-22,753.318
2006-02-23,753.333
2006-02-24,754.711
2006-02-27,756.701
2006-02-28,751.121
2006-03-01,758.949
2006-03-02,759.32
2006-03-03,758.497
2006-03-06,755.085
2006-03-07,744.998
2006-03-08,742.481
2006-03-09,743.118
2006-03-10,747.215
2006-03-13,751.839
2006-03-14,760.283
2006-03-15,765.817
2006-03-16,770.062
2006-03-17,772.027
2006-03-20,770.95
2006-03-21,765.271
2006-03-22,769.628
2006-03-23,768.888
2006-03-24,773.039
2006-03-27,772.509
2006-03-28,770.987
2006-03-29,775.817
2006-03-30,780.365
2006-03-31,778.458
2006-04-03,780.071
2006-04-04,784.865
2006-04-05,789.967
2006-04-06,791.308
2006-04-07,782.777
2006-04-10,781.755
2006-04-11,774.415
2006-04-12,774.306
2006-04-13,776.011
2006-04-14,776.012
2006-04-17,780.438
2006-04-18,791.368
2006-04-19,800.461
2006-04-20,798.955
2006-04-21,801.443
2006-04-24,799.245
2006-04-25,798.372
2006-04-26,800.504
2006-04-27,799.454
2006-04-28,801.113
2006-05-01,801.824
2006-05-02,807.364
2006-05-03,806.229
2006-05-04,812.997
2006-05-05,822.659
2006-05-08,824.342
2006-05-09,826.069
2006-05-10,825.516
2006-05-11,818.011
2006-05-12,804.578
2006-05-15,792.024
2006-05-16,790.004
2006-05-17,774.128
2006-05-18,765.832
2006-05-19,765.353
2006-05-22,752.262
2006-05-23,759.951
2006-05-24,752.754
2006-05-25,763.415
2006-05-26,772.571
2006-05-29,774.855
2006-05-30,763.777
2006-05-31,770.208
2006-06-01,777.831
2006-06-02,783.881
2006-06-05,771.136
2006-06-06,758.33
2006-06-07,753.566
2006-06-08,741.957
2006-06-09,745.547
2006-06-12,732.003
2006-06-13,716.016
2006-06-14,720.417
2006-06-15,742.835
2006-06-16,740.065
2006-06-19,732.896
2006-06-20,731.849
2006-06-21,741.172
2006-06-22,739.46
2006-06-23,741.329
2006-06-26,745.474
2006-06-27,740.098
2006-06-28,739.704
2006-06-29,757.058
2006-06-30,768.772
2006-07-03,773.9
2006-07-04,775.546
2006-07-05,764.895
2006-07-06,767.934
2006-07-07,763.773
2006-07-10,761.266
2006-07-11,761.788
2006-07-12,756.298
2006-07-13,744.461
2006-07-14,736.524
2006-07-17,728.584
2006-07-18,727.699
2006-07-19,744.824
2006-07-20,738.427
2006-07-21,729.578
2006-07-24,741.27
2006-07-25,747.686
2006-07-26,748.122
2006-07-27,749.143
2006-07-28,757.35
2006-07-31,758.501
2006-08-01,753.737
2006-08-02,760.817
2006-08-03,761.822
2006-08-04,764.445
2006-08-07,759.834
2006-08-08,756.117
2006-08-09,754.167
2006-08-10,752.023
2006-08-11,749.521
2006-08-14,750.634
2006-08-15,761.398
2006-08-16,771.581
2006-08-17,773.224
2006-08-18,772.65
2006-08-21,772.007
2006-08-22,771.881
2006-08-23,767.078
2006-08-24,766.257
2006-08-25,765.737
2006-08-28,770.58
2006-08-29,773.614
2006-08-30,778.34
2006-08-31,779.883
2006-09-01,784.059
2006-09-04,787.018
2006-09-05,787.292
2006-09-06,776.907
2006-09-07,769.894
2006-09-08,770.525
2006-09-11,766.813
2006-09-12,777.02
2006-09-13,782.105
2006-09-14,782.749
2006-09-15,782.488
2006-09-18,784.305
2006-09-19,781.71
2006-09-20,785.393
2006-09-21,783.817
2006-09-22,779.563
2006-09-25,782.293
2006-09-26,787.151
2006-09-27,791.6
2006-09-28,792.203
2006-09-29,789.823
2006-10-02,789.057
2006-10-03,785.672
2006-10-04,792.844
2006-10-05,800.835
2006-10-06,796.883
2006-10-09,799.649
2006-10-10,802.16
2006-10-11,800.581
2006-10-12,809.318
2006-10-13,812.312
2006-10-16,818.139
2006-10-17,811.995
2006-10-18,813.599
2006-10-19,817.325
2006-10-20,816.437
2006-10-23,817.584
2006-10-24,819.398
2006-10-25,824.303
2006-10-26,830.472
2006-10-27,825.795
2006-10-30,826.175
2006-10-31,827.791
2006-11-01,822.4
2006-11-02,820.867
2006-11-03,820.91
2006-11-06,829.602
2006-11-07,834.177
2006-11-08,835.369
2006-11-09,833.759
2006-11-10,838.637
2006-11-13,839.49
2006-11-14,844.055
2006-11-15,848.588
2006-11-16,849.46
2006-11-17,847.714
2006-11-20,848.964
2006-11-21,853.76
2006-11-22,859.63
2006-11-23,859.867
2006-11-24,861.232
2006-11-27,848.171
2006-11-28,847.727
2006-11-29,859.413
2006-11-30,863.847
2006-12-01,863.743
2006-12-04,871.273
2006-12-05,874.146
2006-12-06,874.994
2006-12-07,874.225
2006-12-08,875.154
2006-12-11,874.575
2006-12-12,873.15
2006-12-13,875.138
2006-12-14,879.499
2006-12-15,877.849
2006-12-18,872.978
2006-12-19,873.896
2006-12-20,877.181
2006-12-21,873.797
2006-12-22,871.288
2006-12-25,871.289
2006-12-26,873.094
2006-12-27,880.454
2006-12-28,880.629
2006-12-29,878.646
2007-01-01,878.646
2007-01-02,884.35
2007-01-03,880.598
2007-01-04,875.402
2007-01-05,866.733
2007-01-08,868.809
2007-01-09,870.918
2007-01-10,869.449
2007-01-11,877.216
2007-01-12,883.838
2007-01-15,887.264
2007-01-16,885.406
2007-01-17,885.846
2007-01-18,881.983
2007-01-19,886.772
2007-01-22,884.708
2007-01-23,890.272
2007-01-24,895.798
2007-01-25,889.684
2007-01-26,887.356
2007-01-29,889.492
2007-01-30,894.289
2007-01-31,897.986
2007-02-01,907.033
2007-02-02,910.06
2007-02-05,909.5
2007-02-06,913.963
2007-02-07,919.435
2007-02-08,917.617
2007-02-09,913.575
2007-02-12,908.353
2007-02-13,914.971
2007-02-14,924.779
2007-02-15,928.014
2007-02-16,927.9
2007-02-19,930.036
2007-02-20,932.972
2007-02-21,932.626
2007-02-22,934.397
2007-02-23,935.187
2007-02-26,935.29
2007-02-27,905.746
2007-02-28,901.694
2007-03-01,895.762
2007-03-02,886.988
2007-03-05,868.435
2007-03-06,883.048
2007-03-07,887.568
2007-03-08,896.47
2007-03-09,899.292
2007-03-12,903.049
2007-03-13,888.684
2007-03-14,883.138
2007-03-15,894.339
2007-03-16,894.41
2007-03-19,904.956
2007-03-20,910.824
2007-03-21,922.478
2007-03-22,928.565
2007-03-23,929.688
2007-03-26,929.3
2007-03-27,925.178
2007-03-28,920.345
2007-03-29,924.168
2007-03-30,925.321
2007-04-02,931.362
2007-04-03,939.798
2007-04-04,941.615
2007-04-05,945.024
2007-04-06,945.024
2007-04-09,943.561
2007-04-10,949.84
2007-04-11,945.879
2007-04-12,949.94
2007-04-13,953.932
2007-04-16,964.299
2007-04-17,964.393
2007-04-18,962.976
2007-04-19,958.741
2007-04-20,967.319
2007-04-23,968.672
2007-04-24,965.66
2007-04-25,973.938
2007-04-26,973.475
2007-04-27,972.948
2007-04-30,965.887
2007-05-01,965.345
2007-05-02,974.598
2007-05-03,976.183
2007-05-04,982.095
2007-05-07,984.458
2007-05-08,978.841
2007-05-09,983.398
2007-05-10,973.18
2007-05-11,979.559
2007-05-14,977.426
2007-05-15,976.845
2007-05-16,978.803
2007-05-17,977.668
2007-05-18,983.786
2007-05-21,987.839
2007-05-22,990.57
2007-05-23,992.745
2007-05-24,979.711
2007-05-25,983.133
2007-05-28,983.966
2007-05-29,988.747
2007-05-30,991.701
2007-05-31,1000.0
2007-06-01,1005.298
2007-06-04,1009.141
2007-06-05,1004.552
2007-06-06,991.121
2007-06-07,973.033
2007-06-08,975.707
2007-06-11,979.058
2007-06-12,970.567
2007-06-13,977.88
2007-06-14,986.497
2007-06-15,996.81
2007-06-18,996.341
2007-06-19,997.016
2007-06-20,991.718
2007-06-21,991.03
2007-06-22,985.961
2007-06-25,979.976
2007-06-26,975.583
2007-06-27,978.789
2007-06-28,984.962
2007-06-29,986.608
2007-07-02,997.35
2007-07-03,1002.284
2007-07-04,1005.102
2007-07-05,1005.112
2007-07-06,1010.852
2007-07-09,1012.854
2007-07-10,1002.896
2007-07-11,1005.081
2007-07-12,1018.904
2007-07-13,1023.039
2007-07-16,1019.462
2007-07-17,1018.317
2007-07-18,1014.849
2007-07-19,1022.157
2007-07-20,1013.27
2007-07-23,1012.606
2007-07-24,993.578
2007-07-25,985.83
2007-07-26,961.543
2007-07-27,946.33
2007-07-30,952.341
2007-07-31,953.611
2007-08-01,947.142
2007-08-02,953.432
2007-08-03,935.56
2007-08-06,937.505
2007-08-07,943.431
2007-08-08,961.676
2007-08-09,940.956
2007-08-10,930.432
2007-08-13,934.381
2007-08-14,917.364
2007-08-15,899.184
2007-08-16,882.925
2007-08-17,901.31
2007-08-20,908.961
2007-08-21,910.777
2007-08-22,927.848
2007-08-23,929.426
2007-08-24,938.303
2007-08-27,935.03
2007-08-28,914.528
2007-08-29,928.749
2007-08-30,930.615
2007-08-31,944.087
2007-09-03,945.773
2007-09-04,954.441
2007-09-05,944.479
2007-09-06,948.295
2007-09-07,933.06
2007-09-10,924.998
2007-09-11,939.051
2007-09-12,940.032
2007-09-13,942.827
2007-09-14,939.944
2007-09-17,929.376
2007-09-18,949.946
2007-09-19,966.476
2007-09-20,963.343
2007-09-21,967.78
2007-09-24,964.997
2007-09-25,960.157
2007-09-26,966.519
2007-09-27,975.092
2007-09-28,974.9
2007-10-01,987.429
2007-10-02,991.113
2007-10-03,989.286
2007-10-04,990.074
2007-10-05,1003.382
2007-10-08,999.4
2007-10-09,1006.104
2007-10-10,1009.525
2007-10-11,1008.104
2007-10-12,1008.795
2007-10-15,1002.382
2007-10-16,991.203
2007-10-17,997.324
2007-10-18,996.917
2007-10-19,977.772
2007-10-22,972.187
2007-10-23,986.424
2007-10-24,981.119
2007-10-25,985.235
2007-10-26,995.596
2007-10-29,1001.803
2007-10-30,996.132
2007-10-31,1010.657
2007-11-01,990.249
2007-11-02,988.651
2007-11-05,979.927
2007-11-06,991.604
2007-11-07,975.569
2007-11-08,973.521
2007-11-09,958.848
2007-11-12,940.766
2007-11-13,955.95
2007-11-14,958.187
2007-11-15,942.334
2007-11-16,937.355
2007-11-19,916.533
2007-11-20,920.307
2007-11-21,902.472
2007-11-22,904.164
2007-11-23,917.566
2007-11-26,909.404
2007-11-27,911.608
2007-11-28,934.98
2007-11-29,936.973
2007-11-30,942.938
2007-12-03,938.404
2007-12-04,929.007
2007-12-05,939.768
2007-12-06,950.953
2007-12-07,957.334
2007-12-10,964.156
2007-12-11,947.236
2007-12-12,949.671
2007-12-13,938.24
2007-12-14,925.93
2007-12-17,905.128
2007-12-18,909.823
2007-12-19,909.855
2007-12-20,914.628
2007-12-21,930.076
2007-12-24,937.371
2007-12-25,937.371
2007-12-26,939.84
2007-12-27,932.447
2007-12-28,936.074
2007-12-31,933.198
2008-01-01,933.198
2008-01-02,924.928
2008-01-03,917.811
2008-01-04,895.328
2008-01-07,886.366
2008-01-08,877.308
2008-01-09,871.712
2008-01-10,872.523
2008-01-11,863.789
2008-01-14,873.808
2008-01-15,850.948
2008-01-16,839.609
2008-01-17,825.753
2008-01-18,819.411
2008-01-21,800.063
2008-01-22,805.296
2008-01-23,813.637
2008-01-24,834.057
2008-01-25,835.138
2008-01-28,843.448
2008-01-29,853.45
2008-01-30,847.797
2008-01-31,857.595
2008-02-01,878.271
2008-02-04,877.796
2008-02-05,848.216
2008-02-06,842.093
2008-02-07,838.582
2008-02-08,840.344
2008-02-11,840.634
2008-02-12,853.097
2008-02-13,862.526
2008-02-14,858.586
2008-02-15,853.846
2008-02-18,857.204
2008-02-19,862.109
2008-02-20,862.556
2008-02-21,860.431
2008-02-22,861.078
2008-02-25,876.447
2008-02-26,886.281
2008-02-27,889.665
2008-02-28,880.617
2008-02-29,861.256
2008-03-03,855.607
2008-03-04,849.75
2008-03-05,859.13
2008-03-06,845.296
2008-03-07,835.6
2008-03-10,817.859
2008-03-11,837.831
2008-03-12,842.015
2008-03-13,844.647
2008-03-14,833.628
2008-03-17,810.694
2008-03-18,837.157
2008-03-19,818.617
2008-03-20,820.216
2008-03-21,820.216
2008-03-24,833.238
2008-03-25,852.692
2008-03-26,852.689
2008-03-27,852.803
2008-03-28,846.175
2008-03-31,851.964
2008-04-01,871.3
2008-04-02,877.341
2008-04-03,878.181
2008-04-04,883.437
2008-04-07,886.492
2008-04-08,880.007
2008-04-09,872.191
2008-04-10,875.477
2008-04-11,862.396
2008-04-14,858.732
2008-04-15,862.72
2008-04-16,887.097
2008-04-17,884.268
2008-04-18,894.734
2008-04-21,895.999
2008-04-22,888.71
2008-04-23,889.982
2008-04-24,888.476
2008-04-25,897.268
2008-04-28,900.911
2008-04-29,892.546
2008-04-30,894.502
2008-05-01,899.772
2008-05-02,906.47
2008-05-05,908.216
2008-05-06,914.748
2008-05-07,906.845
2008-05-08,911.929
2008-05-09,908.271
2008-05-12,918.077
2008-05-13,919.886
2008-05-14,921.339
2008-05-15,930.452
2008-05-16,936.523
2008-05-19,938.344
2008-05-20,931.518
2008-05-21,923.677
2008-05-22,925.123
2008-05-23,915.504
2008-05-26,914.009
2008-05-27,915.28
2008-05-28,920.909
2008-05-29,922.246
2008-05-30,927.423
2008-06-02,920.0
2008-06-03,919.02
2008-06-04,918.259
2008-06-05,930.704
2008-06-06,915.692
2008-06-09,909.786
2008-06-10,896.953
2008-06-11,883.881
2008-06-12,882.713
2008-06-13,892.054
2008-06-16,899.439
2008-06-17,900.226
2008-06-18,890.038
2008-06-19,889.806
2008-06-20,878.57
2008-06-23,872.371
2008-06-24,864.555
2008-06-25,871.441
2008-06-26,854.899
2008-06-27,852.392
2008-06-30,849.539
2008-07-01,842.135
2008-07-02,824.99
2008-07-03,815.643
2008-07-04,813.455
2008-07-07,809.642
2008-07-08,813.992
2008-07-09,810.329
2008-07-10,810.199
2008-07-11,804.248
2008-07-14,801.29
2008-07-15,791.492
2008-07-16,804.186
2008-07-17,818.616
2008-07-18,820.722
2008-07-21,829.012
2008-07-22,832.613
2008-07-23,836.207
2008-07-24,814.604
2008-07-25,815.714
2008-07-28,806.615
2008-07-29,813.889
2008-07-30,825.295
2008-07-31,820.179
2008-08-01,814.771
2008-08-04,804.331
2008-08-05,816.618
2008-08-06,823.956
2008-08-07,814.431
2008-08-08,820.855
2008-08-11,829.849
2008-08-12,821.699
2008-08-13,816.219
2008-08-14,822.927
2008-08-15,821.549
2008-08-18,813.859
2008-08-19,801.289
2008-08-20,805.611
2008-08-21,808.038
2008-08-22,816.515
2008-08-25,805.717
2008-08-26,805.536
2008-08-27,812.572
2008-08-28,824.415
2008-08-29,821.748
2008-09-01,817.622
2008-09-02,813.506
2008-09-03,805.675
2008-09-04,782.99
2008-09-05,776.875
2008-09-08,789.822
2008-09-09,764.172
2008-09-10,766.206
2008-09-11,764.284
2008-09-12,778.217
2008-09-15,747.688
2008-09-16,747.509
2008-09-17,723.113
2008-09-18,747.804
2008-09-19,787.282
2008-09-22,767.325
2008-09-23,754.786
2008-09-24,748.355
2008-09-25,754.504
2008-09-26,744.802
2008-09-29,689.714
2008-09-30,703.802
2008-10-01,698.568
2008-10-02,666.201
2008-10-03,657.588
2008-10-06,615.66
2008-10-07,592.474
2008-10-08,574.998
2008-10-09,547.146
2008-10-10,531.374
2008-10-13,581.759
2008-10-14,584.32
2008-10-15,536.079
2008-10-16,537.662
2008-10-17,539.688
2008-10-20,557.983
2008-10-21,545.706
2008-10-22,510.844
2008-10-23,499.074
2008-10-24,477.091
2008-10-27,455.568
2008-10-28,483.016
2008-10-29,503.418
2008-10-30,521.952
2008-10-31,533.28
2008-11-03,538.722
2008-11-04,561.578
2008-11-05,541.831
2008-11-06,511.964
2008-11-07,521.017
2008-11-10,516.286
2008-11-11,496.887
2008-11-12,472.716
2008-11-13,493.149
2008-11-14,477.495
2008-11-17,467.445
2008-11-18,465.25
2008-11-19,438.38
2008-11-20,409.544
2008-11-21,423.034
2008-11-24,455.244
2008-11-25,462.642
2008-11-26,477.849
2008-11-27,482.61
2008-11-28,486.052
2008-12-01,443.671
2008-12-02,457.891
2008-12-03,464.67
2008-12-04,453.214
2008-12-05,459.573
2008-12-08,483.902
2008-12-09,479.096
2008-12-10,490.503
2008-12-11,479.017
2008-12-12,483.538
2008-12-15,480.457
2008-12-16,500.16
2008-12-17,508.457
2008-12-18,503.81
2008-12-19,500.273
2008-12-22,488.741
2008-12-23,486.442
2008-12-24,488.354
2008-12-25,488.354
2008-12-26,492.089
2008-12-29,492.82
2008-12-30,504.016
2008-12-31,511.086
2009-01-01,511.086
2009-01-02,526.988
2009-01-05,529.757
2009-01-06,538.587
2009-01-07,528.377
2009-01-08,529.605
2009-01-09,517.28
2009-01-12,501.883
2009-01-13,499.264
2009-01-14,480.388
2009-01-15,482.067
2009-01-16,490.597
2009-01-19,486.845
2009-01-20,460.737
2009-01-21,473.452
2009-01-22,466.33
2009-01-23,466.106
2009-01-26,475.328
2009-01-27,480.561
2009-01-28,497.698
2009-01-29,481.923
2009-01-30,472.217
2009-02-02,467.571
2009-02-03,474.268
2009-02-04,476.908
2009-02-05,482.362
2009-02-06,497.096
2009-02-09,501.285
2009-02-10,482.016
2009-02-11,480.291
2009-02-12,479.11
2009-02-13,480.228
2009-02-16,476.738
2009-02-17,455.927
2009-02-18,450.849
2009-02-19,447.881
2009-02-20,439.743
2009-02-23,427.534
2009-02-24,437.45
2009-02-25,433.293
2009-02-26,432.075
2009-02-27,426.563
2009-03-02,403.342
2009-03-03,398.436
2009-03-04,410.747
2009-03-05,394.008
2009-03-06,392.189
2009-03-09,386.494
2009-03-10,409.743
2009-03-11,411.783
2009-03-12,424.718
2009-03-13,429.923
2009-03-16,431.202
2009-03-17,440.259
2009-03-18,450.037
2009-03-19,458.255
2009-03-20,448.534
2009-03-23,473.049
2009-03-24,466.239
2009-03-25,470.489
2009-03-26,482.023
2009-03-27,470.134
2009-03-30,452.879
2009-03-31,462.667
2009-04-01,469.25
2009-04-02,493.277
2009-04-03,499.548
2009-04-06,495.133
2009-04-07,481.208
2009-04-08,486.58
2009-04-09,507.797
2009-04-10,507.797
2009-04-13,509.716
2009-04-14,505.95
2009-04-15,509.69
2009-04-16,520.559
2009-04-17,525.42
2009-04-20,499.605
2009-04-21,509.4
2009-04-22,514.3
2009-04-23,517.084
2009-04-24,531.232
2009-04-27,523.638
2009-04-28,520.042
2009-04-29,537.155
2009-04-30,540.846
2009-05-01,542.548
2009-05-04,563.777
2009-05-05,564.921
2009-05-06,570.323
2009-05-07,562.962
2009-05-08,577.779
2009-05-11,568.171
2009-05-12,564.524
2009-05-13,542.242
2009-05-14,547.632
2009-05-15,547.06
2009-05-18,562.218
2009-05-19,570.258
2009-05-20,573.495
2009-05-21,562.643
2009-05-22,564.804
2009-05-25,565.392
2009-05-26,577.379
2009-05-27,573.815
2009-05-28,575.281
2009-05-29,585.319
2009-06-01,605.893
2009-06-02,610.399
2009-06-03,598.44
2009-06-04,602.554
2009-06-05,600.444
2009-06-08,593.27
2009-06-09,600.458
2009-06-10,602.923
2009-06-11,609.091
2009-06-12,605.989
2009-06-15,587.492
2009-06-16,581.022
2009-06-17,572.933
2009-06-18,576.158
2009-06-19,580.796
2009-06-22,559.367
2009-06-23,558.72
2009-06-24,569.592
2009-06-25,576.223
2009-06-26,581.633
2009-06-29,585.335
2009-06-30,582.433
2009-07-01,590.063
2009-07-02,572.792
2009-07-03,571.943
2009-07-06,564.875
2009-07-07,557.4
2009-07-08,549.655
2009-07-09,554.13
2009-07-10,551.398
2009-07-13,561.124
2009-07-14,568.96
2009-07-15,588.85
2009-07-16,594.768
2009-07-17,594.711
2009-07-20,606.063
2009-07-21,608.508
2009-07-22,610.821
2009-07-23,626.249
2009-07-24,628.566
2009-07-27,631.645
2009-07-28,628.094
2009-07-29,623.879
2009-07-30,635.35
2009-07-31,639.702
2009-08-03,655.923
2009-08-04,659.045
2009-08-05,658.247
2009-08-06,655.356
2009-08-07,662.889
2009-08-10,660.963
2009-08-11,651.075
2009-08-12,660.08
2009-08-13,669.342
2009-08-14,662.702
2009-08-17,641.151
2009-08-18,650.247
2009-08-19,653.723
2009-08-20,662.789
2009-08-21,676.474
2009-08-24,679.826
2009-08-25,682.547
2009-08-26,678.884
2009-08-27,678.536
2009-08-28,685.513
2009-08-31,676.708
2009-09-01,662.026
2009-09-02,655.725
2009-09-03,664.042
2009-09-04,673.871
2009-09-07,680.926
2009-09-08,691.876
2009-09-09,700.473
2009-09-10,706.995
2009-09-11,710.083
2009-09-14,711.761
2009-09-15,717.479
2009-09-16,732.994
2009-09-17,733.159
2009-09-18,730.981
2009-09-21,725.312
2009-09-22,734.442
2009-09-23,729.277
2009-09-24,714.062
2009-09-25,709.706
2009-09-28,721.067
2009-09-29,721.327
2009-09-30,721.748
2009-10-01,702.8
2009-10-02,693.369
2009-10-05,705.005
2009-10-06,720.633
2009-10-07,720.977
2009-10-08,733.386
2009-10-09,736.62
2009-10-12,740.732
2009-10-13,738.003
2009-10-14,752.905
2009-10-15,755.427
2009-10-16,748.11
2009-10-19,756.94
2009-10-20,751.743
2009-10-21,747.75
2009-10-22,749.208
2009-10-23,740.987
2009-10-26,729.663
2009-10-27,719.405
2009-10-28,695.182
2009-10-29,712.512
2009-10-30,695.813
2009-11-02,696.82
2009-11-03,698.087
2009-11-04,705.565
2009-11-05,717.192
2009-11-06,718.633
2009-11-09,736.877
2009-11-10,733.877
2009-11-11,739.135
2009-11-12,731.207
2009-11-13,736.389
2009-11-16,751.246
2009-11-17,746.379
2009-11-18,747.056
2009-11-19,730.494
2009-11-20,725.921
2009-11-23,738.214
2009-11-24,733.994
2009-11-25,739.323
2009-11-26,728.743
2009-11-27,721.821
2009-11-30,721.473
2009-12-01,737.651
2009-12-02,742.617
2009-12-03,737.413
2009-12-04,741.19
2009-12-07,739.377
2009-12-08,729.74
2009-12-09,727.209
2009-12-10,730.681
2009-12-11,733.25
2009-12-14,742.239
2009-12-15,739.701
2009-12-16,745.65
2009-12-17,733.844
2009-12-18,734.942
2009-12-21,743.115
2009-12-22,746.928
2009-12-23,753.718
2009-12-24,757.039
2009-12-25,757.039
2009-12-28,758.619
2009-12-29,760.504
2009-12-30,758.055
2009-12-31,755.775
2010-01-01,755.775
2010-01-04,771.431
2010-01-05,774.755
2010-01-06,777.834
2010-01-07,780.01
2010-01-08,783.571
2010-01-11,788.979
2010-01-12,778.185
2010-01-13,783.552
2010-01-14,786.778
2010-01-15,777.467
2010-01-18,779.026
2010-01-19,783.811
2010-01-20,772.097
2010-01-21,759.589
2010-01-22,747.507
2010-01-25,748.779
2010-01-26,743.884
2010-01-27,743.059
2010-01-28,735.188
2010-01-29,728.611
2010-02-01,737.712
2010-02-02,748.794
2010-02-03,744.391
2010-02-04,719.297
2010-02-05,712.89
2010-02-08,708.98
2010-02-09,716.798
2010-02-10,718.123
2010-02-11,725.839
2010-02-12,726.974
2010-02-15,727.101
2010-02-16,739.556
2010-02-17,745.495
2010-02-18,749.101
2010-02-19,748.917
2010-02-22,751.598
2010-02-23,742.074
2010-02-24,745.966
2010-02-25,740.555
2010-02-26,746.152
2010-03-01,755.709
2010-03-02,763.353
2010-03-03,768.45
2010-03-04,768.889
2010-03-05,780.984
2010-03-08,782.579
2010-03-09,781.879
2010-03-10,789.302
2010-03-11,790.75
2010-03-12,794.856
2010-03-15,789.376
2010-03-16,798.824
2010-03-17,805.519
2010-03-18,800.184
2010-03-19,792.906
2010-03-22,797.385
2010-03-23,804.694
2010-03-24,797.912
2010-03-25,797.323
2010-03-26,798.124
2010-03-29,804.319
2010-03-30,803.864
2010-03-31,803.234
2010-04-01,813.006
2010-04-02,813.006
2010-04-05,821.33
2010-04-06,824.482
2010-04-07,820.954
2010-04-08,819.158
2010-04-09,828.278
2010-04-12,831.737
2010-04-13,830.11
2010-04-14,842.636
2010-04-15,843.251
2010-04-16,830.308
2010-04-19,824.393
2010-04-20,836.713
2010-04-21,837.932
2010-04-22,839.706
2010-04-23,849.038
2010-04-26,849.583
2010-04-27,828.251
2010-04-28,822.373
2010-04-29,837.171
2010-04-30,826.511
2010-05-03,832.907
2010-05-04,806.943
2010-05-05,792.777
2010-05-06,770.035
2010-05-07,745.056
2010-05-10,790.092
2010-05-11,786.8
2010-05-12,804.594
2010-05-13,798.712
2010-05-14,776.972
2010-05-17,771.57
2010-05-18,765.852
2010-05-19,750.232
2010-05-20,720.303
2010-05-21,732.281
2010-05-24,725.801
2010-05-25,714.511
2010-05-26,723.185
2010-05-27,750.351
2010-05-28,746.258
2010-05-31,746.46
2010-06-01,733.894
2010-06-02,745.947
2010-06-03,755.027
2010-06-04,727.39
2010-06-07,711.671
2010-06-08,711.889
2010-06-09,719.845
2010-06-10,741.399
2010-06-11,747.032
2010-06-14,756.545
2010-06-15,770.834
2010-06-16,769.643
2010-06-17,769.342
2010-06-18,771.882
2010-06-21,771.941
2010-06-22,758.672
2010-06-23,753.627
2010-06-24,742.19
2010-06-25,746.411
2010-06-28,747.5
2010-06-29,718.663
2010-06-30,713.633
2010-07-01,709.127
2010-07-02,708.857
2010-07-05,706.789
2010-07-06,714.171
2010-07-07,730.992
2010-07-08,740.782
2010-07-09,747.469
2010-07-12,744.199
2010-07-13,761.098
2010-07-14,761.769
2010-07-15,761.052
2010-07-16,742.492
2010-07-19,742.608
2010-07-20,748.898
2010-07-21,745.897
2010-07-22,765.339
2010-07-23,774.028
2010-07-26,786.075
2010-07-27,783.66
2010-07-28,777.107
2010-07-29,777.05
2010-07-30,776.21
2010-08-02,795.083
2010-08-03,792.559
2010-08-04,796.174
2010-08-05,794.063
2010-08-06,792.439
2010-08-09,798.746
2010-08-10,785.207
2010-08-11,759.306
2010-08-12,754.044
2010-08-13,752.179
2010-08-16,754.999
2010-08-17,767.784
2010-08-18,768.973
2010-08-19,758.468
2010-08-20,751.153
2010-08-23,748.179
2010-08-24,736.953
2010-08-25,736.909
2010-08-26,739.202
2010-08-27,750.521
2010-08-30,743.212
2010-08-31,742.905
2010-09-01,767.898
2010-09-02,775.562
2010-09-03,785.497
2010-09-06,787.766
2010-09-07,775.587
2010-09-08,781.657
2010-09-09,785.585
2010-09-10,787.423
