Date,SWITZERLAND SMALL VALUE Small Cap
2005-11-10,530.079
2005-11-11,531.762
2005-11-14,529.175
2005-11-15,528.173
2005-11-16,524.79
2005-11-17,528.84
2005-11-18,532.426
2005-11-21,535.884
2005-11-22,537.259
2005-11-23,540.197
2005-11-24,540.618
2005-11-25,540.48
2005-11-28,541.055
2005-11-29,539.597
2005-11-30,540.007
2005-12-01,540.934
2005-12-02,546.285
2005-12-05,549.603
2005-12-06,553.846
2005-12-07,551.664
2005-12-08,554.721
2005-12-09,552.977
2005-12-12,558.653
2005-12-13,558.04
2005-12-14,564.561
2005-12-15,558.807
2005-12-16,561.24
2005-12-19,559.301
2005-12-20,554.288
2005-12-21,556.106
2005-12-22,558.768
2005-12-23,559.425
2005-12-26,559.425
2005-12-27,561.352
2005-12-28,565.527
2005-12-29,566.03
2005-12-30,567.04
2006-01-02,567.04
2006-01-03,582.913
2006-01-04,594.447
2006-01-05,595.441
2006-01-06,601.223
2006-01-09,597.416
2006-01-10,595.32
2006-01-11,601.545
2006-01-12,601.495
2006-01-13,603.15
2006-01-16,605.532
2006-01-17,600.96
2006-01-18,601.257
2006-01-19,601.949
2006-01-20,600.316
2006-01-23,608.936
2006-01-24,608.552
2006-01-25,611.336
2006-01-26,612.047
2006-01-27,612.744
2006-01-30,608.698
2006-01-31,612.778
2006-02-01,613.36
2006-02-02,613.148
2006-02-03,608.946
2006-02-06,610.625
2006-02-07,609.542
2006-02-08,612.103
2006-02-09,613.783
2006-02-10,615.36
2006-02-13,617.98
2006-02-14,616.758
2006-02-15,616.691
2006-02-16,620.23
2006-02-17,621.681
2006-02-20,628.319
2006-02-21,629.918
2006-02-22,629.273
2006-02-23,632.735
2006-02-24,631.825
2006-02-27,631.169
2006-02-28,631.325
2006-03-01,636.457
2006-03-02,639.366
2006-03-03,641.367
2006-03-06,645.155
2006-03-07,631.585
2006-03-08,625.696
2006-03-09,625.791
2006-03-10,625.55
2006-03-13,632.067
2006-03-14,639.163
2006-03-15,642.539
2006-03-16,647.163
2006-03-17,650.735
2006-03-20,658.232
2006-03-21,656.349
2006-03-22,660.388
2006-03-23,653.582
2006-03-24,656.489
2006-03-27,661.672
2006-03-28,664.22
2006-03-29,659.498
2006-03-30,668.117
2006-03-31,663.491
2006-04-03,667.91
2006-04-04,680.091
2006-04-05,684.949
2006-04-06,684.462
2006-04-07,680.841
2006-04-10,677.444
2006-04-11,673.762
2006-04-12,674.494
2006-04-13,674.794
2006-04-14,674.794
2006-04-17,687.054
2006-04-18,689.682
2006-04-19,694.605
2006-04-20,693.737
2006-04-21,699.202
2006-04-24,701.546
2006-04-25,700.144
2006-04-26,702.506
2006-04-27,709.594
2006-04-28,717.886
2006-05-01,722.153
2006-05-02,727.202
2006-05-03,725.16
2006-05-04,733.406
2006-05-05,742.681
2006-05-08,741.538
2006-05-09,749.679
2006-05-10,748.634
2006-05-11,753.736
2006-05-12,747.612
2006-05-15,731.073
2006-05-16,726.806
2006-05-17,706.025
2006-05-18,696.311
2006-05-19,690.519
2006-05-22,673.296
2006-05-23,685.183
2006-05-24,674.747
2006-05-25,674.747
2006-05-26,683.331
2006-05-29,690.683
2006-05-30,687.556
2006-05-31,690.589
2006-06-01,686.304
2006-06-02,700.152
2006-06-05,701.461
2006-06-06,677.822
2006-06-07,672.834
2006-06-08,649.411
2006-06-09,661.722
2006-06-12,650.062
2006-06-13,636.2
2006-06-14,640.702
2006-06-15,657.005
2006-06-16,655.905
2006-06-19,653.322
2006-06-20,653.181
2006-06-21,656.19
2006-06-22,655.892
2006-06-23,654.078
2006-06-26,654.128
2006-06-27,654.029
2006-06-28,651.712
2006-06-29,663.183
2006-06-30,684.047
2006-07-03,690.647
2006-07-04,692.989
2006-07-05,683.486
2006-07-06,688.312
2006-07-07,692.079
2006-07-10,688.693
2006-07-11,687.724
2006-07-12,685.341
2006-07-13,680.08
2006-07-14,670.665
2006-07-17,657.958
2006-07-18,649.995
2006-07-19,665.109
2006-07-20,671.776
2006-07-21,670.44
2006-07-24,670.517
2006-07-25,669.817
2006-07-26,672.986
2006-07-27,684.264
2006-07-28,689.7
2006-07-31,692.137
2006-08-01,689.645
2006-08-02,692.057
2006-08-03,685.721
2006-08-04,693.838
2006-08-07,688.463
2006-08-08,686.682
2006-08-09,690.581
2006-08-10,680.532
2006-08-11,680.033
2006-08-14,682.627
2006-08-15,689.685
2006-08-16,695.443
2006-08-17,698.849
2006-08-18,696.415
2006-08-21,700.637
2006-08-22,697.016
2006-08-23,696.578
2006-08-24,696.18
2006-08-25,692.098
2006-08-28,696.019
2006-08-29,701.705
2006-08-30,710.202
2006-08-31,711.295
2006-09-01,713.794
2006-09-04,717.287
2006-09-05,713.928
2006-09-06,710.339
2006-09-07,701.864
2006-09-08,704.464
2006-09-11,704.075
2006-09-12,708.004
2006-09-13,709.915
2006-09-14,714.12
2006-09-15,713.294
2006-09-18,715.8
2006-09-19,718.281
2006-09-20,721.541
2006-09-21,724.894
2006-09-22,731.575
2006-09-25,730.6
2006-09-26,732.94
2006-09-27,738.682
2006-09-28,737.519
2006-09-29,741.065
2006-10-02,744.786
2006-10-03,742.351
2006-10-04,741.631
2006-10-05,744.329
2006-10-06,737.889
2006-10-09,738.577
2006-10-10,738.138
2006-10-11,740.652
2006-10-12,744.62
2006-10-13,744.849
2006-10-16,748.259
2006-10-17,743.747
2006-10-18,745.212
2006-10-19,753.907
2006-10-20,755.877
2006-10-23,751.301
2006-10-24,756.078
2006-10-25,761.599
2006-10-26,764.989
2006-10-27,771.843
2006-10-30,768.958
2006-10-31,773.23
2006-11-01,776.288
2006-11-02,775.514
2006-11-03,773.754
2006-11-06,780.572
2006-11-07,789.517
2006-11-08,787.193
2006-11-09,790.484
2006-11-10,797.966
2006-11-13,794.135
2006-11-14,794.051
2006-11-15,796.929
2006-11-16,797.489
2006-11-17,799.154
2006-11-20,797.178
2006-11-21,798.864
2006-11-22,809.033
2006-11-23,812.454
2006-11-24,813.659
2006-11-27,804.591
2006-11-28,798.422
2006-11-29,807.171
2006-11-30,811.594
2006-12-01,818.007
2006-12-04,816.139
2006-12-05,817.339
2006-12-06,823.204
2006-12-07,825.367
2006-12-08,827.805
2006-12-11,825.443
2006-12-12,830.082
2006-12-13,834.934
2006-12-14,831.072
2006-12-15,827.479
2006-12-18,828.307
2006-12-19,832.32
2006-12-20,834.612
2006-12-21,839.809
2006-12-22,836.501
2006-12-25,836.501
2006-12-26,835.267
2006-12-27,836.84
2006-12-28,839.426
2006-12-29,842.462
2007-01-01,842.462
2007-01-02,847.425
2007-01-03,850.05
2007-01-04,846.244
2007-01-05,844.34
2007-01-08,851.495
2007-01-09,853.821
2007-01-10,851.22
2007-01-11,857.437
2007-01-12,866.218
2007-01-15,869.291
2007-01-16,870.306
2007-01-17,876.478
2007-01-18,877.768
2007-01-19,876.655
2007-01-22,882.759
2007-01-23,888.391
2007-01-24,891.237
2007-01-25,896.663
2007-01-26,893.003
2007-01-29,895.863
2007-01-30,901.774
2007-01-31,914.58
2007-02-01,920.173
2007-02-02,920.883
2007-02-05,917.874
2007-02-06,920.051
2007-02-07,928.65
2007-02-08,917.795
2007-02-09,919.093
2007-02-12,911.926
2007-02-13,911.342
2007-02-14,922.861
2007-02-15,927.957
2007-02-16,932.446
2007-02-19,942.442
2007-02-20,938.348
2007-02-21,936.073
2007-02-22,935.801
2007-02-23,934.485
2007-02-26,938.559
2007-02-27,913.263
2007-02-28,902.525
2007-03-01,895.791
2007-03-02,902.748
2007-03-05,887.579
2007-03-06,896.289
2007-03-07,910.749
2007-03-08,918.729
2007-03-09,914.809
2007-03-12,923.96
2007-03-13,923.154
2007-03-14,907.787
2007-03-15,921.137
2007-03-16,926.694
2007-03-19,935.905
2007-03-20,936.429
2007-03-21,945.806
2007-03-22,956.144
2007-03-23,951.584
2007-03-26,957.923
2007-03-27,953.195
2007-03-28,953.654
2007-03-29,952.734
2007-03-30,953.042
2007-04-02,959.242
2007-04-03,966.752
2007-04-04,973.198
2007-04-05,980.064
2007-04-06,980.064
2007-04-09,970.98
2007-04-10,984.682
2007-04-11,985.539
2007-04-12,985.505
2007-04-13,988.767
2007-04-16,994.514
2007-04-17,997.817
2007-04-18,1001.257
2007-04-19,1001.018
2007-04-20,1004.297
2007-04-23,1001.335
2007-04-24,1001.621
2007-04-25,1004.517
2007-04-26,999.214
2007-04-27,998.918
2007-04-30,998.445
2007-05-01,992.196
2007-05-02,992.539
2007-05-03,984.787
2007-05-04,994.768
2007-05-07,997.762
2007-05-08,981.382
2007-05-09,985.458
2007-05-10,990.856
2007-05-11,991.011
2007-05-14,986.694
2007-05-15,991.491
2007-05-16,991.158
2007-05-17,984.692
2007-05-18,992.278
2007-05-21,989.843
2007-05-22,990.799
2007-05-23,999.82
2007-05-24,992.969
2007-05-25,991.602
2007-05-28,991.602
2007-05-29,996.133
2007-05-30,992.297
2007-05-31,1000.0
2007-06-01,1001.832
2007-06-04,1007.068
2007-06-05,1006.832
2007-06-06,995.106
2007-06-07,977.843
2007-06-08,966.961
2007-06-11,968.841
2007-06-12,966.321
2007-06-13,964.237
2007-06-14,967.052
2007-06-15,975.852
2007-06-18,976.331
2007-06-19,978.774
2007-06-20,982.699
2007-06-21,973.209
2007-06-22,974.607
2007-06-25,968.885
2007-06-26,967.635
2007-06-27,962.088
2007-06-28,970.534
2007-06-29,978.141
2007-07-02,987.773
2007-07-03,990.255
2007-07-04,996.199
2007-07-05,993.172
2007-07-06,991.792
2007-07-09,995.268
2007-07-10,998.668
2007-07-11,1001.824
2007-07-12,1000.351
2007-07-13,1002.551
2007-07-16,1005.903
2007-07-17,1002.827
2007-07-18,995.871
2007-07-19,997.767
2007-07-20,997.102
2007-07-23,991.147
2007-07-24,985.504
2007-07-25,963.561
2007-07-26,953.536
2007-07-27,947.772
2007-07-30,952.411
2007-07-31,966.502
2007-08-01,968.433
2007-08-02,950.066
2007-08-03,951.339
2007-08-06,949.022
2007-08-07,950.603
2007-08-08,961.983
2007-08-09,946.863
2007-08-10,923.262
2007-08-13,920.295
2007-08-14,912.743
2007-08-15,899.516
2007-08-16,869.372
2007-08-17,884.034
2007-08-20,889.56
2007-08-21,895.464
2007-08-22,904.14
2007-08-23,913.488
2007-08-24,925.234
2007-08-27,927.496
2007-08-28,916.993
2007-08-29,918.427
2007-08-30,918.852
2007-08-31,925.781
2007-09-03,927.342
2007-09-04,932.162
2007-09-05,929.033
2007-09-06,932.572
2007-09-07,931.978
2007-09-10,920.863
2007-09-11,931.064
2007-09-12,934.822
2007-09-13,934.92
2007-09-14,924.388
2007-09-17,914.943
2007-09-18,924.632
2007-09-19,945.103
2007-09-20,952.928
2007-09-21,951.955
2007-09-24,948.443
2007-09-25,948.879
2007-09-26,951.521
2007-09-27,955.753
2007-09-28,960.021
2007-10-01,965.522
2007-10-02,965.52
2007-10-03,969.614
2007-10-04,972.651
2007-10-05,978.069
2007-10-08,974.173
2007-10-09,976.713
2007-10-10,984.511
2007-10-11,992.168
2007-10-12,986.028
2007-10-15,990.365
2007-10-16,978.442
2007-10-17,985.184
2007-10-18,991.161
2007-10-19,982.862
2007-10-22,967.817
2007-10-23,977.67
2007-10-24,971.737
2007-10-25,981.698
2007-10-26,992.786
2007-10-29,993.739
2007-10-30,986.448
2007-10-31,1001.577
2007-11-01,990.683
2007-11-02,991.131
2007-11-05,982.854
2007-11-06,992.827
2007-11-07,990.913
2007-11-08,983.341
2007-11-09,980.46
2007-11-12,968.183
2007-11-13,966.721
2007-11-14,976.287
2007-11-15,962.79
2007-11-16,959.354
2007-11-19,935.057
2007-11-20,940.271
2007-11-21,924.987
2007-11-22,924.382
2007-11-23,934.396
2007-11-26,935.56
2007-11-27,934.063
2007-11-28,935.865
2007-11-29,943.894
2007-11-30,948.167
2007-12-03,953.162
2007-12-04,953.968
2007-12-05,956.201
2007-12-06,962.788
2007-12-07,970.216
2007-12-10,971.529
2007-12-11,974.875
2007-12-12,975.521
2007-12-13,957.003
2007-12-14,948.407
2007-12-17,930.712
2007-12-18,930.859
2007-12-19,925.884
2007-12-20,923.977
2007-12-21,929.67
2007-12-24,928.425
2007-12-25,928.425
2007-12-26,934.519
2007-12-27,945.559
2007-12-28,956.497
2007-12-31,953.836
2008-01-01,953.836
2008-01-02,965.951
2008-01-03,956.621
2008-01-04,950.313
2008-01-07,932.622
2008-01-08,930.429
2008-01-09,914.59
2008-01-10,907.978
2008-01-11,911.672
2008-01-14,921.512
2008-01-15,906.329
2008-01-16,884.21
2008-01-17,880.388
2008-01-18,871.038
2008-01-21,823.441
2008-01-22,845.64
2008-01-23,834.862
2008-01-24,857.26
2008-01-25,864.875
2008-01-28,860.696
2008-01-29,877.594
2008-01-30,883.503
2008-01-31,888.629
2008-02-01,914.561
2008-02-04,914.61
2008-02-05,891.789
2008-02-06,892.759
2008-02-07,876.603
2008-02-08,879.852
2008-02-11,878.455
2008-02-12,902.405
2008-02-13,905.121
2008-02-14,916.239
2008-02-15,917.25
2008-02-18,913.521
2008-02-19,920.299
2008-02-20,907.093
2008-02-21,916.264
2008-02-22,916.056
2008-02-25,919.164
2008-02-26,933.43
2008-02-27,945.988
2008-02-28,949.309
2008-02-29,948.114
2008-03-03,935.299
2008-03-04,933.104
2008-03-05,936.077
2008-03-06,940.576
2008-03-07,928.382
2008-03-10,919.721
2008-03-11,924.977
2008-03-12,940.934
2008-03-13,940.637
2008-03-14,939.817
2008-03-17,929.264
2008-03-18,935.041
2008-03-19,925.742
2008-03-20,901.995
2008-03-21,901.995
2008-03-24,891.369
2008-03-25,933.977
2008-03-26,949.255
2008-03-27,969.649
2008-03-28,969.164
2008-03-31,984.343
2008-04-01,984.623
2008-04-02,994.883
2008-04-03,990.782
2008-04-04,1005.287
2008-04-07,999.038
2008-04-08,998.201
2008-04-09,996.227
2008-04-10,991.858
2008-04-11,985.568
2008-04-14,988.431
2008-04-15,989.729
2008-04-16,1004.569
2008-04-17,998.998
2008-04-18,996.263
2008-04-21,1006.496
2008-04-22,1010.89
2008-04-23,997.161
2008-04-24,977.895
2008-04-25,988.279
2008-04-28,999.029
2008-04-29,992.702
2008-04-30,1007.332
2008-05-01,1000.989
2008-05-02,1009.668
2008-05-05,1011.914
2008-05-06,1016.151
2008-05-07,1014.698
2008-05-08,1023.952
2008-05-09,1018.22
2008-05-12,1016.759
2008-05-13,1017.508
2008-05-14,1019.037
2008-05-15,1027.539
2008-05-16,1033.524
2008-05-19,1030.343
2008-05-20,1031.285
2008-05-21,1038.448
2008-05-22,1035.369
2008-05-23,1033.822
2008-05-26,1026.398
2008-05-27,1023.155
2008-05-28,1023.572
2008-05-29,1017.726
2008-05-30,1022.76
2008-06-02,1034.659
2008-06-03,1033.08
2008-06-04,1031.957
2008-06-05,1040.483
2008-06-06,1045.521
2008-06-09,1033.025
2008-06-10,1011.233
2008-06-11,1008.479
2008-06-12,1008.542
2008-06-13,1007.477
2008-06-16,1018.899
2008-06-17,1023.45
2008-06-18,1009.877
2008-06-19,990.84
2008-06-20,993.156
2008-06-23,970.877
2008-06-24,971.155
2008-06-25,973.139
2008-06-26,974.89
2008-06-27,973.914
2008-06-30,977.08
2008-07-01,955.306
2008-07-02,953.412
2008-07-03,937.155
2008-07-04,940.728
2008-07-07,939.009
2008-07-08,926.467
2008-07-09,938.903
2008-07-10,941.05
2008-07-11,934.403
2008-07-14,931.528
2008-07-15,927.489
2008-07-16,917.437
2008-07-17,936.813
2008-07-18,952.227
2008-07-21,971.727
2008-07-22,965.804
2008-07-23,961.999
2008-07-24,952.256
2008-07-25,944.295
2008-07-28,950.349
2008-07-29,937.974
2008-07-30,943.61
2008-07-31,945.073
2008-08-01,944.532
2008-08-04,943.196
2008-08-05,951.005
2008-08-06,960.594
2008-08-07,951.85
2008-08-08,935.91
2008-08-11,941.54
2008-08-12,936.068
2008-08-13,923.749
2008-08-14,914.818
2008-08-15,914.18
2008-08-18,912.85
2008-08-19,891.133
2008-08-20,884.652
2008-08-21,888.484
2008-08-22,885.467
2008-08-25,887.651
2008-08-26,884.12
2008-08-27,878.608
2008-08-28,886.07
2008-08-29,892.182
2008-09-01,891.912
2008-09-02,905.554
2008-09-03,899.191
2008-09-04,887.089
2008-09-05,885.107
2008-09-08,890.912
2008-09-09,888.434
2008-09-10,887.747
2008-09-11,867.686
2008-09-12,882.563
2008-09-15,900.883
2008-09-16,897.464
2008-09-17,889.818
2008-09-18,891.416
2008-09-19,912.818
2008-09-22,929.827
2008-09-23,926.969
2008-09-24,918.597
2008-09-25,915.498
2008-09-26,906.869
2008-09-29,874.293
2008-09-30,849.684
2008-10-01,842.05
2008-10-02,823.667
2008-10-03,826.619
2008-10-06,792.092
2008-10-07,782.918
2008-10-08,762.147
2008-10-09,742.849
2008-10-10,714.401
2008-10-13,746.135
2008-10-14,758.794
2008-10-15,737.143
2008-10-16,721.211
2008-10-17,726.182
2008-10-20,712.695
2008-10-21,717.059
2008-10-22,692.552
2008-10-23,670.964
2008-10-24,657.152
2008-10-27,622.282
2008-10-28,629.963
2008-10-29,661.431
2008-10-30,668.039
2008-10-31,660.573
2008-11-03,670.863
2008-11-04,702.614
2008-11-05,695.767
2008-11-06,667.879
2008-11-07,665.381
2008-11-10,669.176
2008-11-11,650.996
2008-11-12,637.295
2008-11-13,627.486
2008-11-14,623.884
2008-11-17,616.572
2008-11-18,605.288
2008-11-19,588.85
2008-11-20,569.498
2008-11-21,567.966
2008-11-24,589.868
2008-11-25,600.759
2008-11-26,590.842
2008-11-27,610.647
2008-11-28,610.833
2008-12-01,596.713
2008-12-02,596.315
2008-12-03,586.428
2008-12-04,595.833
2008-12-05,574.81
2008-12-08,600.856
2008-12-09,599.166
2008-12-10,605.086
2008-12-11,607.984
2008-12-12,606.941
2008-12-15,616.103
2008-12-16,618.229
2008-12-17,647.629
2008-12-18,663.146
2008-12-19,634.077
2008-12-22,644.601
2008-12-23,656.651
2008-12-24,663.127
2008-12-25,663.127
2008-12-26,665.915
2008-12-29,695.021
2008-12-30,695.55
2008-12-31,687.675
2009-01-01,687.675
2009-01-02,683.405
2009-01-05,674.991
2009-01-06,667.267
2009-01-07,684.787
2009-01-08,686.525
2009-01-09,678.025
2009-01-12,667.203
2009-01-13,650.105
2009-01-14,639.823
2009-01-15,631.995
2009-01-16,638.169
2009-01-19,624.068
2009-01-20,605.988
2009-01-21,600.546
2009-01-22,600.995
2009-01-23,580.333
2009-01-26,597.097
2009-01-27,606.402
2009-01-28,617.468
2009-01-29,612.41
2009-01-30,605.009
2009-02-02,591.083
2009-02-03,599.32
2009-02-04,598.885
2009-02-05,587.332
2009-02-06,598.224
2009-02-09,610.139
2009-02-10,609.206
2009-02-11,604.974
2009-02-12,593.034
2009-02-13,606.226
2009-02-16,601.248
2009-02-17,573.946
2009-02-18,568.727
2009-02-19,569.69
2009-02-20,548.033
2009-02-23,542.344
2009-02-24,526.089
2009-02-25,525.964
2009-02-26,529.25
2009-02-27,523.712
2009-03-02,499.65
2009-03-03,486.376
2009-03-04,492.276
2009-03-05,484.75
2009-03-06,486.865
2009-03-09,473.741
2009-03-10,490.674
2009-03-11,497.53
2009-03-12,487.445
2009-03-13,494.163
2009-03-16,502.459
2009-03-17,505.732
2009-03-18,515.718
2009-03-19,547.038
2009-03-20,545.856
2009-03-23,553.255
2009-03-24,555.185
2009-03-25,563.209
2009-03-26,564.958
2009-03-27,555.973
2009-03-30,543.148
2009-03-31,558.184
2009-04-01,554.025
2009-04-02,583.478
2009-04-03,591.78
2009-04-06,595.764
2009-04-07,588.569
2009-04-08,586.121
2009-04-09,599.557
2009-04-10,599.557
2009-04-13,606.691
2009-04-14,616.419
2009-04-15,616.285
2009-04-16,624.543
2009-04-17,618.991
2009-04-20,603.43
2009-04-21,600.481
2009-04-22,611.197
2009-04-23,617.619
2009-04-24,641.084
2009-04-27,636.195
2009-04-28,624.574
2009-04-29,644.515
2009-04-30,655.503
2009-05-01,656.599
2009-05-04,674.696
2009-05-05,683.697
2009-05-06,684.411
2009-05-07,698.432
2009-05-08,708.905
2009-05-11,710.894
2009-05-12,715.962
2009-05-13,699.439
2009-05-14,702.115
2009-05-15,711.902
2009-05-18,707.991
2009-05-19,725.998
2009-05-20,742.173
2009-05-21,738.81
2009-05-22,747.513
2009-05-25,748.453
2009-05-26,742.206
2009-05-27,742.582
2009-05-28,732.957
2009-05-29,745.601
2009-06-01,741.879
2009-06-02,762.275
2009-06-03,752.023
2009-06-04,752.806
2009-06-05,740.538
2009-06-08,732.247
2009-06-09,741.782
2009-06-10,754.032
2009-06-11,763.84
2009-06-12,757.169
2009-06-15,741.409
2009-06-16,737.76
2009-06-17,721.234
2009-06-18,726.271
2009-06-19,729.673
2009-06-22,710.419
2009-06-23,714.277
2009-06-24,724.342
2009-06-25,716.905
2009-06-26,722.556
2009-06-29,726.139
2009-06-30,718.83
2009-07-01,735.556
2009-07-02,723.568
2009-07-03,716.055
2009-07-06,707.24
2009-07-07,711.583
2009-07-08,696.282
2009-07-09,700.522
2009-07-10,694.409
2009-07-13,700.569
2009-07-14,705.649
2009-07-15,722.892
2009-07-16,725.177
2009-07-17,727.561
2009-07-20,742.722
2009-07-21,752.194
2009-07-22,749.063
2009-07-23,752.319
2009-07-24,748.722
2009-07-27,750.853
2009-07-28,749.955
2009-07-29,746.71
2009-07-30,753.173
2009-07-31,778.648
2009-08-03,807.004
2009-08-04,797.106
2009-08-05,799.59
2009-08-06,809.985
2009-08-07,801.936
2009-08-10,804.595
2009-08-11,792.586
2009-08-12,799.216
2009-08-13,811.75
2009-08-14,815.385
2009-08-17,791.792
2009-08-18,804.212
2009-08-19,812.165
2009-08-20,821.692
2009-08-21,842.03
2009-08-24,861.224
2009-08-25,869.493
2009-08-26,861.857
2009-08-27,861.498
2009-08-28,884.297
2009-08-31,878.299
2009-09-01,857.244
2009-09-02,839.341
2009-09-03,851.49
2009-09-04,858.285
2009-09-07,872.613
2009-09-08,884.438
2009-09-09,897.963
2009-09-10,904.653
2009-09-11,912.371
2009-09-14,907.967
2009-09-15,919.989
2009-09-16,928.069
2009-09-17,935.368
2009-09-18,935.306
2009-09-21,924.365
2009-09-22,941.366
2009-09-23,943.38
2009-09-24,932.715
2009-09-25,931.757
2009-09-28,930.367
2009-09-29,923.244
2009-09-30,930.073
2009-10-01,913.302
2009-10-02,903.075
2009-10-05,905.483
2009-10-06,935.401
2009-10-07,924.821
2009-10-08,934.846
2009-10-09,942.069
2009-10-12,954.176
2009-10-13,949.589
2009-10-14,969.985
2009-10-15,973.485
2009-10-16,966.687
2009-10-19,975.472
2009-10-20,972.259
2009-10-21,970.97
2009-10-22,963.47
2009-10-23,963.556
2009-10-26,944.302
2009-10-27,927.928
2009-10-28,897.816
2009-10-29,910.363
2009-10-30,896.389
2009-11-02,896.237
2009-11-03,881.236
2009-11-04,904.514
2009-11-05,910.827
2009-11-06,915.418
2009-11-09,932.29
2009-11-10,919.62
2009-11-11,924.85
2009-11-12,919.85
2009-11-13,917.855
2009-11-16,931.288
2009-11-17,922.061
2009-11-18,929.86
2009-11-19,909.666
2009-11-20,904.815
2009-11-23,919.992
2009-11-24,913.729
2009-11-25,920.687
2009-11-26,898.341
2009-11-27,906.052
2009-11-30,891.046
2009-12-01,902.117
2009-12-02,901.025
2009-12-03,904.549
2009-12-04,892.838
2009-12-07,887.289
2009-12-08,876.433
2009-12-09,870.918
2009-12-10,875.455
2009-12-11,867.449
2009-12-14,870.797
2009-12-15,864.699
2009-12-16,872.158
2009-12-17,859.468
2009-12-18,860.763
2009-12-21,865.252
2009-12-22,864.602
2009-12-23,875.988
2009-12-24,876.537
2009-12-25,876.537
2009-12-28,881.723
2009-12-29,886.663
2009-12-30,880.622
2009-12-31,886.798
2010-01-01,886.798
2010-01-04,902.6
2010-01-05,912.923
2010-01-06,921.53
2010-01-07,919.992
2010-01-08,929.097
2010-01-11,940.172
2010-01-12,936.109
2010-01-13,936.414
2010-01-14,940.641
2010-01-15,944.011
2010-01-18,943.46
2010-01-19,935.332
2010-01-20,919.351
2010-01-21,914.927
2010-01-22,911.337
2010-01-25,911.98
2010-01-26,906.114
2010-01-27,899.989
2010-01-28,895.024
2010-01-29,899.784
2010-02-01,893.744
2010-02-02,901.127
2010-02-03,899.039
2010-02-04,887.632
2010-02-05,864.14
2010-02-08,864.823
2010-02-09,869.184
2010-02-10,876.087
2010-02-11,872.35
2010-02-12,870.788
2010-02-15,872.518
2010-02-16,878.972
2010-02-17,885.713
2010-02-18,885.761
2010-02-19,879.952
2010-02-22,890.956
2010-02-23,885.245
2010-02-24,892.729
2010-02-25,884.495
2010-02-26,899.007
2010-03-01,892.692
2010-03-02,903.466
2010-03-03,920.872
2010-03-04,916.143
2010-03-05,918.78
2010-03-08,931.88
2010-03-09,927.788
2010-03-10,935.864
2010-03-11,938.538
2010-03-12,947.403
2010-03-15,942.094
2010-03-16,955.22
2010-03-17,962.47
2010-03-18,956.467
2010-03-19,951.933
2010-03-22,953.846
2010-03-23,960.931
2010-03-24,950.729
2010-03-25,958.638
2010-03-26,959.03
2010-03-29,964.042
2010-03-30,967.482
2010-03-31,992.046
2010-04-01,1008.493
2010-04-02,1008.493
2010-04-05,995.418
2010-04-06,995.89
2010-04-07,992.817
2010-04-08,989.735
2010-04-09,1000.462
2010-04-12,1008.589
2010-04-13,1005.931
2010-04-14,1012.746
2010-04-15,1010.356
2010-04-16,1005.25
2010-04-19,989.354
2010-04-20,986.626
2010-04-21,987.93
2010-04-22,972.108
2010-04-23,981.206
2010-04-26,977.123
2010-04-27,964.117
2010-04-28,934.298
2010-04-29,951.401
2010-04-30,963.431
2010-05-03,952.675
2010-05-04,921.062
2010-05-05,891.001
2010-05-06,888.932
2010-05-07,859.721
2010-05-10,894.369
2010-05-11,892.757
2010-05-12,908.098
2010-05-13,902.558
2010-05-14,878.14
2010-05-17,868.169
2010-05-18,882.05
2010-05-19,854.11
2010-05-20,840.395
2010-05-21,849.204
2010-05-24,842.091
2010-05-25,818.329
2010-05-26,832.071
2010-05-27,847.841
2010-05-28,854.909
2010-05-31,861.118
2010-06-01,858.554
2010-06-02,855.11
2010-06-03,868.079
2010-06-04,853.488
2010-06-07,847.502
2010-06-08,847.855
2010-06-09,863.975
2010-06-10,870.003
2010-06-11,869.413
2010-06-14,887.753
2010-06-15,896.426
2010-06-16,902.126
2010-06-17,912.462
2010-06-18,913.709
2010-06-21,922.168
2010-06-22,923.131
2010-06-23,915.0
2010-06-24,906.996
2010-06-25,908.86
2010-06-28,924.342
2010-06-29,903.098
2010-06-30,908.44
2010-07-01,908.222
2010-07-02,909.227
2010-07-05,910.132
2010-07-06,929.374
2010-07-07,937.073
2010-07-08,949.735
2010-07-09,948.249
2010-07-12,948.936
2010-07-13,967.223
2010-07-14,969.056
2010-07-15,973.857
2010-07-16,962.073
2010-07-19,953.016
2010-07-20,955.01
2010-07-21,957.555
2010-07-22,972.71
2010-07-23,963.645
2010-07-26,975.058
2010-07-27,967.98
2010-07-28,973.612
2010-07-29,986.245
2010-07-30,980.581
2010-08-02,1003.365
2010-08-03,1009.035
2010-08-04,996.72
2010-08-05,1000.279
2010-08-06,1004.504
2010-08-09,1000.765
2010-08-10,981.157
2010-08-11,964.032
2010-08-12,963.081
2010-08-13,961.678
2010-08-16,974.93
2010-08-17,980.094
2010-08-18,980.369
2010-08-19,986.963
2010-08-20,968.871
2010-08-23,970.635
2010-08-24,965.065
2010-08-25,958.696
2010-08-26,965.335
2010-08-27,967.648
2010-08-30,973.984
2010-08-31,985.032
2010-09-01,992.439
2010-09-02,995.383
2010-09-03,996.61
2010-09-06,1003.667
2010-09-07,1002.5
2010-09-08,1004.415
2010-09-09,1005.578
2010-09-10,997.015
2010-09-13,1015.712
