Date,FRANCE MID CAP Mid Cap
2003-07-15,335.368
2003-07-16,333.549
2003-07-17,327.528
2003-07-18,330.154
2003-07-21,329.186
2003-07-22,330.568
2003-07-23,334.728
2003-07-24,339.485
2003-07-25,340.271
2003-07-28,342.82
2003-07-29,340.384
2003-07-30,337.996
2003-07-31,338.049
2003-08-01,338.544
2003-08-04,337.645
2003-08-05,340.208
2003-08-06,334.15
2003-08-07,333.524
2003-08-08,333.356
2003-08-11,334.871
2003-08-12,336.664
2003-08-13,338.125
2003-08-14,339.705
2003-08-15,340.38
2003-08-18,338.005
2003-08-19,340.467
2003-08-20,339.686
2003-08-21,340.426
2003-08-22,339.498
2003-08-25,336.267
2003-08-26,332.863
2003-08-27,335.018
2003-08-28,338.902
2003-08-29,342.403
2003-09-01,349.85
2003-09-02,348.131
2003-09-03,354.682
2003-09-04,353.589
2003-09-05,355.89
2003-09-08,357.279
2003-09-09,354.983
2003-09-10,349.172
2003-09-11,349.284
2003-09-12,351.029
2003-09-15,354.184
2003-09-16,354.318
2003-09-17,357.116
2003-09-18,359.47
2003-09-19,358.912
2003-09-22,354.843
2003-09-23,352.094
2003-09-24,352.83
2003-09-25,349.858
2003-09-26,346.971
2003-09-29,346.104
2003-09-30,344.569
2003-10-01,348.842
2003-10-02,350.784
2003-10-03,359.492
2003-10-06,360.092
2003-10-07,359.264
2003-10-08,362.34
2003-10-09,365.802
2003-10-10,366.9
2003-10-13,365.81
2003-10-14,367.508
2003-10-15,370.281
2003-10-16,369.424
2003-10-17,365.761
2003-10-20,365.34
2003-10-21,365.508
2003-10-22,363.142
2003-10-23,359.72
2003-10-24,361.608
2003-10-27,363.136
2003-10-28,365.094
2003-10-29,369.339
2003-10-30,372.35
2003-10-31,370.673
2003-11-03,371.215
2003-11-04,371.85
2003-11-05,368.249
2003-11-06,368.83
2003-11-07,375.473
2003-11-10,374.382
2003-11-11,372.542
2003-11-12,377.166
2003-11-13,380.566
2003-11-14,387.034
2003-11-17,378.189
2003-11-18,380.809
2003-11-19,378.915
2003-11-20,377.659
2003-11-21,382.068
2003-11-24,382.417
2003-11-25,385.98
2003-11-26,390.523
2003-11-27,391.621
2003-11-28,391.134
2003-12-01,397.004
2003-12-02,402.281
2003-12-03,404.061
2003-12-04,401.681
2003-12-05,400.489
2003-12-08,401.881
2003-12-09,402.035
2003-12-10,399.465
2003-12-11,397.258
2003-12-12,402.758
2003-12-15,405.168
2003-12-16,399.848
2003-12-17,399.001
2003-12-18,399.111
2003-12-19,399.305
2003-12-22,400.904
2003-12-23,400.744
2003-12-24,402.725
2003-12-25,402.725
2003-12-26,402.563
2003-12-29,404.14
2003-12-30,407.851
2003-12-31,413.003
2004-01-01,413.003
2004-01-02,416.164
2004-01-05,421.169
2004-01-06,422.029
2004-01-07,419.75
2004-01-08,424.831
2004-01-09,425.613
2004-01-12,422.823
2004-01-13,424.468
2004-01-14,429.316
2004-01-15,428.244
2004-01-16,427.115
2004-01-19,428.654
2004-01-20,432.1
2004-01-21,434.641
2004-01-22,436.013
2004-01-23,435.857
2004-01-26,430.021
2004-01-27,435.706
2004-01-28,434.3
2004-01-29,423.911
2004-01-30,423.421
2004-02-02,425.649
2004-02-03,425.827
2004-02-04,422.677
2004-02-05,426.862
2004-02-06,432.632
2004-02-09,437.571
2004-02-10,439.738
2004-02-11,438.621
2004-02-12,445.32
2004-02-13,444.972
2004-02-16,445.804
2004-02-17,448.817
2004-02-18,449.925
2004-02-19,448.864
2004-02-20,442.609
2004-02-23,442.13
2004-02-24,439.112
2004-02-25,435.918
2004-02-26,431.14
2004-02-27,432.984
2004-03-01,436.348
2004-03-02,435.086
2004-03-03,429.301
2004-03-04,431.896
2004-03-05,439.471
2004-03-08,439.379
2004-03-09,435.702
2004-03-10,426.948
2004-03-11,416.167
2004-03-12,413.945
2004-03-15,406.328
2004-03-16,410.52
2004-03-17,414.606
2004-03-18,414.546
2004-03-19,413.746
2004-03-22,406.381
2004-03-23,405.307
2004-03-24,401.009
2004-03-25,407.363
2004-03-26,405.964
2004-03-29,413.514
2004-03-30,412.901
2004-03-31,418.938
2004-04-01,425.721
2004-04-02,425.591
2004-04-05,424.79
2004-04-06,420.981
2004-04-07,423.356
2004-04-08,423.232
2004-04-09,423.232
2004-04-12,422.043
2004-04-13,417.426
2004-04-14,414.467
2004-04-15,413.346
2004-04-16,418.511
2004-04-19,419.427
2004-04-20,420.627
2004-04-21,414.861
2004-04-22,416.031
2004-04-23,418.634
2004-04-26,420.629
2004-04-27,423.035
2004-04-28,416.357
2004-04-29,416.988
2004-04-30,415.995
2004-05-03,418.706
2004-05-04,422.035
2004-05-05,426.555
2004-05-06,416.99
2004-05-07,410.881
2004-05-10,397.832
2004-05-11,402.93
2004-05-12,400.32
2004-05-13,402.778
2004-05-14,399.812
2004-05-17,399.133
2004-05-18,402.356
2004-05-19,414.611
2004-05-20,407.643
2004-05-21,412.647
2004-05-24,412.984
2004-05-25,415.346
2004-05-26,420.595
2004-05-27,428.124
2004-05-28,425.0
2004-05-31,426.361
2004-06-01,422.453
2004-06-02,425.816
2004-06-03,426.485
2004-06-04,432.214
2004-06-07,436.609
2004-06-08,434.659
2004-06-09,428.58
2004-06-10,428.362
2004-06-11,422.424
2004-06-14,420.352
2004-06-15,422.956
2004-06-16,423.098
2004-06-17,427.137
2004-06-18,431.336
2004-06-21,430.107
2004-06-22,428.523
2004-06-23,431.399
2004-06-24,438.041
2004-06-25,435.493
2004-06-28,442.334
2004-06-29,440.278
2004-06-30,443.057
2004-07-01,440.714
2004-07-02,443.197
2004-07-05,439.616
2004-07-06,435.717
2004-07-07,439.078
2004-07-08,438.966
2004-07-09,438.399
2004-07-12,438.446
2004-07-13,435.944
2004-07-14,438.939
2004-07-15,433.253
2004-07-16,438.505
2004-07-19,436.189
2004-07-20,434.477
2004-07-21,435.814
2004-07-22,432.284
2004-07-23,426.141
2004-07-26,424.679
2004-07-27,424.821
2004-07-28,425.616
2004-07-29,429.002
2004-07-30,427.694
2004-08-02,426.413
2004-08-03,430.397
2004-08-04,424.656
2004-08-05,425.475
2004-08-06,422.351
2004-08-09,418.195
2004-08-10,423.985
2004-08-11,416.155
2004-08-12,414.588
2004-08-13,419.983
2004-08-16,422.737
2004-08-17,426.283
2004-08-18,426.161
2004-08-19,429.769
2004-08-20,426.206
2004-08-23,428.393
2004-08-24,426.3
2004-08-25,423.785
2004-08-26,427.175
2004-08-27,427.748
2004-08-30,425.937
2004-08-31,426.053
2004-09-01,428.04
2004-09-02,429.094
2004-09-03,426.353
2004-09-06,430.532
2004-09-07,432.928
2004-09-08,433.996
2004-09-09,429.909
2004-09-10,436.937
2004-09-13,440.283
2004-09-14,440.667
2004-09-15,433.512
2004-09-16,432.219
2004-09-17,434.557
2004-09-20,431.844
2004-09-21,437.379
2004-09-22,433.608
2004-09-23,430.923
2004-09-24,431.872
2004-09-27,429.853
2004-09-28,430.573
2004-09-29,434.478
2004-09-30,436.106
2004-10-01,442.385
2004-10-04,444.029
2004-10-05,444.478
2004-10-06,442.944
2004-10-07,440.579
2004-10-08,444.091
2004-10-11,441.414
2004-10-12,433.029
2004-10-13,433.048
2004-10-14,435.865
2004-10-15,440.965
2004-10-18,439.89
2004-10-19,443.108
2004-10-20,442.607
2004-10-21,444.839
2004-10-22,446.727
2004-10-25,444.296
2004-10-26,447.597
2004-10-27,452.979
2004-10-28,454.819
2004-10-29,454.769
2004-11-01,458.006
2004-11-02,459.912
2004-11-03,464.564
2004-11-04,466.826
2004-11-05,469.073
2004-11-08,472.419
2004-11-09,472.381
2004-11-10,476.386
2004-11-11,480.435
2004-11-12,484.261
2004-11-15,481.86
2004-11-16,477.584
2004-11-17,484.981
2004-11-18,483.706
2004-11-19,485.716
2004-11-22,481.73
2004-11-23,484.003
2004-11-24,487.792
2004-11-25,496.28
2004-11-26,496.999
2004-11-29,497.583
2004-11-30,494.199
2004-12-01,498.143
2004-12-02,499.595
2004-12-03,501.199
2004-12-06,501.575
2004-12-07,504.224
2004-12-08,498.539
2004-12-09,495.525
2004-12-10,496.382
2004-12-13,503.602
2004-12-14,503.523
2004-12-15,510.288
2004-12-16,507.606
2004-12-17,503.971
2004-12-20,509.541
2004-12-21,509.513
2004-12-22,513.165
2004-12-23,518.06
2004-12-24,519.725
2004-12-27,523.049
2004-12-28,523.226
2004-12-29,522.321
2004-12-30,524.639
2004-12-31,523.59
2005-01-03,522.929
2005-01-04,515.549
2005-01-05,511.328
2005-01-06,510.258
2005-01-07,506.719
2005-01-10,510.748
2005-01-11,509.385
2005-01-12,512.513
2005-01-13,510.249
2005-01-14,506.457
2005-01-17,509.281
2005-01-18,507.714
2005-01-19,508.748
2005-01-20,503.57
2005-01-21,504.951
2005-01-24,503.277
2005-01-25,504.397
2005-01-26,510.72
2005-01-27,511.755
2005-01-28,511.125
2005-01-31,517.648
2005-02-01,517.99
2005-02-02,521.365
2005-02-03,517.124
2005-02-04,521.698
2005-02-07,521.805
2005-02-08,519.056
2005-02-09,519.639
2005-02-10,524.485
2005-02-11,526.909
2005-02-14,531.512
2005-02-15,534.894
2005-02-16,534.178
2005-02-17,538.6
2005-02-18,540.359
2005-02-21,535.081
2005-02-22,536.71
2005-02-23,533.899
2005-02-24,535.808
2005-02-25,540.832
2005-02-28,542.226
2005-03-01,540.4
2005-03-02,535.466
2005-03-03,536.509
2005-03-04,544.253
2005-03-07,542.455
2005-03-08,547.941
2005-03-09,547.971
2005-03-10,547.481
2005-03-11,551.116
2005-03-14,547.26
2005-03-15,546.029
2005-03-16,545.28
2005-03-17,541.616
2005-03-18,537.65
2005-03-21,533.809
2005-03-22,534.634
2005-03-23,526.348
2005-03-24,531.879
2005-03-25,531.879
2005-03-28,528.146
2005-03-29,528.065
2005-03-30,528.324
2005-03-31,530.567
2005-04-01,532.336
2005-04-04,524.204
2005-04-05,528.084
2005-04-06,531.44
2005-04-07,534.141
2005-04-08,534.124
2005-04-11,537.755
2005-04-12,533.267
2005-04-13,535.572
2005-04-14,529.181
2005-04-15,524.46
2005-04-18,517.727
2005-04-19,520.247
2005-04-20,521.856
2005-04-21,525.265
2005-04-22,527.11
2005-04-25,522.98
2005-04-26,520.664
2005-04-27,511.86
2005-04-28,508.498
2005-04-29,510.927
2005-05-02,512.771
2005-05-03,516.813
2005-05-04,522.537
2005-05-05,524.523
2005-05-06,520.753
2005-05-09,517.584
2005-05-10,518.545
2005-05-11,515.528
2005-05-12,514.908
2005-05-13,514.695
2005-05-16,513.829
2005-05-17,515.787
2005-05-18,521.777
2005-05-19,525.117
2005-05-20,524.112
2005-05-23,526.755
2005-05-24,523.762
2005-05-25,525.966
2005-05-26,526.879
2005-05-27,524.797
2005-05-30,524.167
2005-05-31,521.644
2005-06-01,524.099
2005-06-02,524.206
2005-06-03,523.649
2005-06-06,522.803
2005-06-07,528.101
2005-06-08,533.146
2005-06-09,525.604
2005-06-10,525.568
2005-06-13,525.095
2005-06-14,524.389
2005-06-15,524.718
2005-06-16,525.463
2005-06-17,534.985
2005-06-20,526.277
2005-06-21,528.835
2005-06-22,530.544
2005-06-23,528.177
2005-06-24,525.808
2005-06-27,524.021
2005-06-28,523.558
2005-06-29,528.948
2005-06-30,529.795
2005-07-01,527.5
2005-07-04,525.826
2005-07-05,524.587
2005-07-06,528.115
2005-07-07,521.398
2005-07-08,527.414
2005-07-11,538.073
2005-07-12,541.899
2005-07-13,539.459
2005-07-14,541.622
2005-07-15,536.48
2005-07-18,534.582
2005-07-19,535.402
2005-07-20,535.273
2005-07-21,543.93
2005-07-22,546.812
2005-07-25,542.508
2005-07-26,543.02
2005-07-27,546.358
2005-07-28,551.726
2005-07-29,552.544
2005-08-01,557.542
2005-08-02,561.513
2005-08-03,565.756
2005-08-04,566.965
2005-08-05,566.145
2005-08-08,569.528
2005-08-09,570.576
2005-08-10,575.061
2005-08-11,572.448
2005-08-12,568.217
2005-08-15,564.207
2005-08-16,561.798
2005-08-17,558.812
2005-08-18,551.209
2005-08-19,552.245
2005-08-22,559.686
2005-08-23,556.431
2005-08-24,559.197
2005-08-25,555.469
2005-08-26,556.237
2005-08-29,553.771
2005-08-30,551.309
2005-08-31,562.564
2005-09-01,573.271
2005-09-02,574.558
2005-09-05,575.145
2005-09-06,577.972
2005-09-07,576.84
2005-09-08,574.052
2005-09-09,580.094
2005-09-12,574.711
2005-09-13,570.929
2005-09-14,574.439
2005-09-15,573.123
2005-09-16,577.544
2005-09-19,573.575
2005-09-20,576.023
2005-09-21,570.753
2005-09-22,562.262
2005-09-23,560.667
2005-09-26,564.883
2005-09-27,562.083
2005-09-28,565.341
2005-09-29,565.886
2005-09-30,570.557
2005-10-03,567.511
2005-10-04,571.719
2005-10-05,567.563
2005-10-06,569.356
2005-10-07,569.058
2005-10-10,566.549
2005-10-11,565.532
2005-10-12,561.615
2005-10-13,548.287
2005-10-14,555.981
2005-10-17,555.262
2005-10-18,547.919
2005-10-19,536.435
2005-10-20,540.653
2005-10-21,540.619
2005-10-24,545.574
2005-10-25,547.94
2005-10-26,545.343
2005-10-27,541.023
2005-10-28,537.511
2005-10-31,543.053
2005-11-01,544.26
2005-11-02,545.048
2005-11-03,552.089
2005-11-04,545.205
2005-11-07,544.616
2005-11-08,540.303
2005-11-09,536.503
2005-11-10,535.03
