Date,FRANCE MID CAP Mid Cap
2016-11-11,973.869
2016-11-14,960.682
2016-11-15,968.673
2016-11-16,963.273
2016-11-17,967.947
2016-11-18,960.413
2016-11-21,968.775
2016-11-22,974.345
2016-11-23,963.316
2016-11-24,971.043
2016-11-25,974.336
2016-11-28,967.601
2016-11-29,974.447
2016-11-30,978.064
2016-12-01,970.581
2016-12-02,968.085
2016-12-05,981.936
2016-12-06,988.718
2016-12-07,1003.537
2016-12-08,996.273
2016-12-09,994.826
2016-12-12,1000.341
2016-12-13,1010.466
2016-12-14,1009.228
2016-12-15,993.338
2016-12-16,995.211
2016-12-19,998.817
2016-12-20,997.836
2016-12-21,1005.072
2016-12-22,1006.397
2016-12-23,1012.091
2016-12-26,1012.091
2016-12-27,1015.396
2016-12-28,1006.183
2016-12-29,1014.933
2016-12-30,1021.293
2017-01-02,1029.941
2017-01-03,1018.435
2017-01-04,1023.227
2017-01-05,1036.002
2017-01-06,1033.118
2017-01-09,1031.452
2017-01-10,1033.595
2017-01-11,1022.693
2017-01-12,1032.554
2017-01-13,1039.904
2017-01-16,1030.002
2017-01-17,1037.633
2017-01-18,1033.464
2017-01-19,1032.602
2017-01-20,1037.691
2017-01-23,1044.238
2017-01-24,1050.844
2017-01-25,1057.942
2017-01-26,1051.366
2017-01-27,1053.843
2017-01-30,1040.143
2017-01-31,1044.529
2017-02-01,1047.36
2017-02-02,1057.487
2017-02-03,1060.768
2017-02-06,1043.98
2017-02-07,1040.591
2017-02-08,1048.174
2017-02-09,1048.319
2017-02-10,1047.34
2017-02-13,1055.418
2017-02-14,1055.287
2017-02-15,1060.287
2017-02-16,1071.57
2017-02-17,1063.415
2017-02-20,1066.435
2017-02-21,1060.348
2017-02-22,1061.355
2017-02-23,1061.34
2017-02-24,1048.693
2017-02-27,1056.683
2017-02-28,1058.193
2017-03-01,1064.533
2017-03-02,1062.041
2017-03-03,1068.143
2017-03-06,1069.795
2017-03-07,1065.568
2017-03-08,1063.76
2017-03-09,1068.962
2017-03-10,1075.584
2017-03-13,1080.856
2017-03-14,1079.573
2017-03-15,1076.471
2017-03-16,1096.62
2017-03-17,1098.383
2017-03-20,1097.656
2017-03-21,1096.893
2017-03-22,1092.174
2017-03-23,1101.052
2017-03-24,1108.306
2017-03-27,1115.242
2017-03-28,1121.517
2017-03-29,1111.121
2017-03-30,1121.17
2017-03-31,1128.82
2017-04-03,1118.23
2017-04-04,1119.991
2017-04-05,1122.07
2017-04-06,1124.506
2017-04-07,1124.216
2017-04-10,1118.934
2017-04-11,1115.167
2017-04-12,1116.755
2017-04-13,1115.446
2017-04-14,1115.446
2017-04-17,1119.488
2017-04-18,1108.13
2017-04-19,1117.871
2017-04-20,1136.292
2017-04-21,1124.994
2017-04-24,1184.247
2017-04-25,1193.847
2017-04-26,1191.223
2017-04-27,1189.821
2017-04-28,1190.952
2017-05-01,1194.015
2017-05-02,1206.221
2017-05-03,1199.986
2017-05-04,1221.82
2017-05-05,1239.089
2017-05-08,1227.334
2017-05-09,1223.012
2017-05-10,1221.457
2017-05-11,1211.832
2017-05-12,1224.439
2017-05-15,1234.149
2017-05-16,1249.851
2017-05-17,1237.671
2017-05-18,1226.795
2017-05-19,1247.151
2017-05-22,1253.087
2017-05-23,1256.911
2017-05-24,1256.87
2017-05-25,1260.715
2017-05-26,1261.933
2017-05-29,1258.544
2017-05-30,1262.535
2017-05-31,1265.057
2017-06-01,1277.58
2017-06-02,1291.502
2017-06-05,1283.239
2017-06-06,1275.073
2017-06-07,1277.042
2017-06-08,1267.442
2017-06-09,1266.959
2017-06-12,1248.5
2017-06-13,1258.022
2017-06-14,1267.571
2017-06-15,1245.887
2017-06-16,1260.477
2017-06-19,1264.209
2017-06-20,1255.288
2017-06-21,1257.856
2017-06-22,1259.811
2017-06-23,1261.75
2017-06-26,1267.078
2017-06-27,1261.587
2017-06-28,1265.403
2017-06-29,1246.197
2017-06-30,1244.361
2017-07-03,1250.115
2017-07-04,1243.408
2017-07-05,1244.904
2017-07-06,1242.73
2017-07-07,1244.064
2017-07-10,1249.812
2017-07-11,1249.766
2017-07-12,1270.298
2017-07-13,1271.657
2017-07-14,1280.798
2017-07-17,1284.556
2017-07-18,1288.244
2017-07-19,1287.87
2017-07-20,1297.461
2017-07-21,1281.261
2017-07-24,1277.019
2017-07-25,1282.04
2017-07-26,1288.841
2017-07-27,1289.338
2017-07-28,1285.565
2017-07-31,1282.714
2017-08-01,1293.59
2017-08-02,1293.543
2017-08-03,1299.443
2017-08-04,1294.551
2017-08-07,1297.119
2017-08-08,1294.517
2017-08-09,1284.767
2017-08-10,1279.532
2017-08-11,1270.418
2017-08-14,1285.785
2017-08-15,1281.863
2017-08-16,1292.026
2017-08-17,1292.674
2017-08-18,1281.99
2017-08-21,1285.503
2017-08-22,1290.857
2017-08-23,1292.612
2017-08-24,1287.826
2017-08-25,1291.94
2017-08-28,1296.863
2017-08-29,1288.801
2017-08-30,1288.099
2017-08-31,1298.362
2017-09-01,1303.864
2017-09-04,1305.557
2017-09-05,1307.066
2017-09-06,1308.194
2017-09-07,1320.869
2017-09-08,1324.126
2017-09-11,1334.671
2017-09-12,1337.89
2017-09-13,1332.165
2017-09-14,1331.843
2017-09-15,1340.741
2017-09-18,1349.663
2017-09-19,1357.091
2017-09-20,1353.572
2017-09-21,1345.109
2017-09-22,1354.179
2017-09-25,1341.698
2017-09-26,1332.532
2017-09-27,1332.876
2017-09-28,1347.996
2017-09-29,1358.178
2017-10-02,1356.509
2017-10-03,1362.163
2017-10-04,1365.114
2017-10-05,1356.25
2017-10-06,1352.728
2017-10-09,1354.803
2017-10-10,1361.905
2017-10-11,1363.908
2017-10-12,1366.795
2017-10-13,1364.3
2017-10-16,1361.832
2017-10-17,1355.066
2017-10-18,1365.694
2017-10-19,1362.197
2017-10-20,1354.254
2017-10-23,1352.054
2017-10-24,1349.282
2017-10-25,1350.185
2017-10-26,1357.598
2017-10-27,1345.813
2017-10-30,1354.711
2017-10-31,1357.986
2017-11-01,1357.117
2017-11-02,1362.355
2017-11-03,1361.361
2017-11-06,1359.185
2017-11-07,1350.238
2017-11-08,1351.979
2017-11-09,1338.157
2017-11-10,1337.952
2017-11-13,1327.55
2017-11-14,1338.511
2017-11-15,1336.159
2017-11-16,1346.707
2017-11-17,1339.343
2017-11-20,1340.325
2017-11-21,1340.728
2017-11-22,1341.565
2017-11-23,1351.629
2017-11-24,1363.66
2017-11-27,1360.551
2017-11-28,1364.16
2017-11-29,1353.047
2017-11-30,1365.28
2017-12-01,1345.223
2017-12-04,1356.361
2017-12-05,1354.597
2017-12-06,1343.279
2017-12-07,1348.725
2017-12-08,1348.749
2017-12-11,1350.428
2017-12-12,1352.992
2017-12-13,1352.484
2017-12-14,1347.169
2017-12-15,1341.362
2017-12-18,1359.449
2017-12-19,1358.413
2017-12-20,1360.596
2017-12-21,1361.473
2017-12-22,1358.981
2017-12-25,1358.981
2017-12-26,1362.541
2017-12-27,1367.569
2017-12-28,1370.834
2017-12-29,1374.889
2018-01-01,1374.889
2018-01-02,1379.845
2018-01-03,1390.579
2018-01-04,1409.14
2018-01-05,1418.645
2018-01-08,1415.423
2018-01-09,1420.191
2018-01-10,1415.836
2018-01-11,1418.413
2018-01-12,1433.934
2018-01-15,1448.907
2018-01-16,1452.399
2018-01-17,1455.83
2018-01-18,1457.279
2018-01-19,1465.68
2018-01-22,1470.571
2018-01-23,1474.996
2018-01-24,1465.441
2018-01-25,1469.858
2018-01-26,1467.727
2018-01-29,1455.853
2018-01-30,1454.642
2018-01-31,1466.444
2018-02-01,1466.85
2018-02-02,1439.55
2018-02-05,1416.981
2018-02-06,1381.075
2018-02-07,1400.713
2018-02-08,1365.241
2018-02-09,1349.833
2018-02-12,1362.159
2018-02-13,1364.949
2018-02-14,1388.359
2018-02-15,1407.309
2018-02-16,1417.819
2018-02-19,1405.264
2018-02-20,1408.837
2018-02-21,1409.874
2018-02-22,1405.049
2018-02-23,1390.596
2018-02-26,1395.272
2018-02-27,1385.201
2018-02-28,1375.8
2018-03-01,1359.981
2018-03-02,1352.705
2018-03-05,1364.961
2018-03-06,1384.855
2018-03-07,1391.921
2018-03-08,1402.06
2018-03-09,1408.756
2018-03-12,1414.173
2018-03-13,1406.009
2018-03-14,1401.883
2018-03-15,1403.213
2018-03-16,1395.992
2018-03-19,1391.747
2018-03-20,1388.24
2018-03-21,1386.885
2018-03-22,1373.729
2018-03-23,1366.683
2018-03-26,1365.574
2018-03-27,1374.661
2018-03-28,1366.961
2018-03-29,1355.11
2018-03-30,1355.11
2018-04-02,1356.322
2018-04-03,1337.689
2018-04-04,1329.724
2018-04-05,1350.876
2018-04-06,1354.196
2018-04-09,1362.085
2018-04-10,1375.248
2018-04-11,1370.296
2018-04-12,1373.11
2018-04-13,1378.78
2018-04-16,1381.313
2018-04-17,1392.087
2018-04-18,1396.948
2018-04-19,1399.878
2018-04-20,1392.757
2018-04-23,1382.225
2018-04-24,1377.855
2018-04-25,1365.387
2018-04-26,1372.241
2018-04-27,1385.968
2018-04-30,1384.796
2018-05-01,1374.194
2018-05-02,1380.834
2018-05-03,1377.359
2018-05-04,1380.326
2018-05-07,1387.933
2018-05-08,1386.777
2018-05-09,1386.131
2018-05-10,1390.351
2018-05-11,1396.812
2018-05-14,1399.468
2018-05-15,1377.353
2018-05-16,1369.07
2018-05-17,1380.816
2018-05-18,1375.847
2018-05-21,1381.125
2018-05-22,1384.567
2018-05-23,1366.385
2018-05-24,1370.959
2018-05-25,1368.193
2018-05-28,1362.996
2018-05-29,1333.826
2018-05-30,1340.366
2018-05-31,1349.657
2018-06-01,1358.371
2018-06-04,1366.303
2018-06-05,1367.492
2018-06-06,1379.237
2018-06-07,1375.482
2018-06-08,1365.989
2018-06-11,1375.527
2018-06-12,1378.111
2018-06-13,1386.582
2018-06-14,1388.931
2018-06-15,1380.795
2018-06-18,1373.275
2018-06-19,1352.608
2018-06-20,1350.813
2018-06-21,1341.421
2018-06-22,1349.401
2018-06-25,1334.723
2018-06-26,1335.107
2018-06-27,1334.444
2018-06-28,1314.799
2018-06-29,1335.031
2018-07-02,1316.431
2018-07-03,1331.557
2018-07-04,1323.17
2018-07-05,1344.979
2018-07-06,1358.576
2018-07-09,1367.154
2018-07-10,1374.187
2018-07-11,1366.312
2018-07-12,1374.257
2018-07-13,1375.821
2018-07-16,1379.132
2018-07-17,1377.719
2018-07-18,1378.763
2018-07-19,1367.999
2018-07-20,1372.703
2018-07-23,1360.22
2018-07-24,1379.3
2018-07-25,1373.938
2018-07-26,1372.052
2018-07-27,1376.437
2018-07-30,1376.333
2018-07-31,1368.463
2018-08-01,1356.454
2018-08-02,1347.0
2018-08-03,1351.002
2018-08-06,1346.381
2018-08-07,1350.901
2018-08-08,1352.779
2018-08-09,1354.1
2018-08-10,1324.334
2018-08-13,1318.771
2018-08-14,1309.773
2018-08-15,1285.57
2018-08-16,1302.241
2018-08-17,1305.548
2018-08-20,1319.579
2018-08-21,1334.29
2018-08-22,1337.651
2018-08-23,1333.142
2018-08-24,1341.35
2018-08-27,1358.286
2018-08-28,1366.771
2018-08-29,1364.069
2018-08-30,1355.655
2018-08-31,1341.808
2018-09-03,1336.054
2018-09-04,1324.179
2018-09-05,1312.117
2018-09-06,1309.469
2018-09-07,1306.726
2018-09-10,1313.258
2018-09-11,1312.072
2018-09-12,1325.461
2018-09-13,1326.782
2018-09-14,1334.081
2018-09-17,1336.007
2018-09-18,1345.193
2018-09-19,1341.884
2018-09-20,1358.404
2018-09-21,1362.416
2018-09-24,1361.886
2018-09-25,1358.581
2018-09-26,1355.237
2018-09-27,1345.64
2018-09-28,1328.882
2018-10-01,1332.414
2018-10-02,1320.793
2018-10-03,1321.804
2018-10-04,1302.858
2018-10-05,1289.089
2018-10-08,1268.967
2018-10-09,1268.031
2018-10-10,1239.53
2018-10-11,1227.898
2018-10-12,1235.268
2018-10-15,1235.641
2018-10-16,1262.438
2018-10-17,1250.518
2018-10-18,1238.061
2018-10-19,1224.103
2018-10-22,1212.098
2018-10-23,1178.745
2018-10-24,1162.14
2018-10-25,1183.781
2018-10-26,1167.006
2018-10-29,1183.685
2018-10-30,1183.607
2018-10-31,1193.8
2018-11-01,1203.066
2018-11-02,1208.332
2018-11-05,1196.561
2018-11-06,1196.834
2018-11-07,1220.152
2018-11-08,1212.26
2018-11-09,1198.175
2018-11-12,1169.785
2018-11-13,1179.754
2018-11-14,1178.9
2018-11-15,1160.574
2018-11-16,1165.326
2018-11-19,1160.2
2018-11-20,1137.957
2018-11-21,1150.327
2018-11-22,1143.342
2018-11-23,1144.472
2018-11-26,1158.103
2018-11-27,1153.13
2018-11-28,1151.181
2018-11-29,1168.621
2018-11-30,1158.022
2018-12-03,1168.617
2018-12-04,1154.453
2018-12-05,1139.316
2018-12-06,1098.28
2018-12-07,1107.323
2018-12-10,1082.048
2018-12-11,1093.534
2018-12-12,1120.994
2018-12-13,1114.52
2018-12-14,1098.142
2018-12-17,1088.789
2018-12-18,1082.731
2018-12-19,1095.256
2018-12-20,1070.015
2018-12-21,1067.827
2018-12-24,1059.383
2018-12-25,1059.383
2018-12-26,1058.826
2018-12-27,1047.755
2018-12-28,1071.384
2018-12-31,1086.004
2019-01-01,1086.004
2019-01-02,1065.321
2019-01-03,1045.718
2019-01-04,1075.735
2019-01-07,1089.221
2019-01-08,1107.725
2019-01-09,1130.042
2019-01-10,1137.596
2019-01-11,1126.88
2019-01-14,1115.238
2019-01-15,1116.487
2019-01-16,1126.612
2019-01-17,1123.677
2019-01-18,1145.09
2019-01-21,1142.505
2019-01-22,1138.239
2019-01-23,1134.432
2019-01-24,1145.877
2019-01-25,1163.201
2019-01-28,1154.984
2019-01-29,1157.368
2019-01-30,1164.148
2019-01-31,1165.399
2019-02-01,1169.61
2019-02-04,1163.486
2019-02-05,1181.832
2019-02-06,1174.412
2019-02-07,1151.538
2019-02-08,1131.355
2019-02-11,1141.273
2019-02-12,1150.53
2019-02-13,1157.784
2019-02-14,1162.55
2019-02-15,1174.251
2019-02-18,1186.283
2019-02-19,1188.791
2019-02-20,1199.802
2019-02-21,1199.887
2019-02-22,1204.292
2019-02-25,1211.158
2019-02-26,1207.793
2019-02-27,1206.486
2019-02-28,1214.598
2019-03-01,1229.059
2019-03-04,1227.821
2019-03-05,1215.237
2019-03-06,1208.604
2019-03-07,1189.567
2019-03-08,1183.668
2019-03-11,1191.306
2019-03-12,1198.956
2019-03-13,1208.244
2019-03-14,1214.949
2019-03-15,1228.812
2019-03-18,1230.571
2019-03-19,1241.602
2019-03-20,1226.791
2019-03-21,1231.126
2019-03-22,1198.096
2019-03-25,1188.529
2019-03-26,1195.79
2019-03-27,1185.669
2019-03-28,1180.15
2019-03-29,1194.938
2019-04-01,1215.246
2019-04-02,1220.768
2019-04-03,1244.09
2019-04-04,1238.217
2019-04-05,1244.359
2019-04-08,1244.071
2019-04-09,1233.137
2019-04-10,1236.061
2019-04-11,1253.896
2019-04-12,1266.975
2019-04-15,1268.276
2019-04-16,1272.767
2019-04-17,1276.927
2019-04-18,1274.408
2019-04-19,1274.408
2019-04-22,1275.711
2019-04-23,1273.225
2019-04-24,1278.234
2019-04-25,1261.842
2019-04-26,1265.255
2019-04-29,1271.606
2019-04-30,1270.495
2019-05-01,1274.292
2019-05-02,1262.367
2019-05-03,1258.84
2019-05-06,1240.834
2019-05-07,1230.925
2019-05-08,1234.142
2019-05-09,1214.009
2019-05-10,1218.601
2019-05-13,1198.29
2019-05-14,1216.847
2019-05-15,1222.941
2019-05-16,1228.695
2019-05-17,1221.263
2019-05-20,1200.583
2019-05-21,1215.119
2019-05-22,1213.942
2019-05-23,1189.114
2019-05-24,1202.65
2019-05-27,1204.846
2019-05-28,1204.637
2019-05-29,1181.374
2019-05-30,1186.697
2019-05-31,1184.061
2019-06-03,1191.016
2019-06-04,1197.66
2019-06-05,1214.6
2019-06-06,1209.239
2019-06-07,1233.047
2019-06-10,1236.769
2019-06-11,1244.965
2019-06-12,1239.501
2019-06-13,1235.455
2019-06-14,1220.709
2019-06-17,1224.319
2019-06-18,1246.143
2019-06-19,1252.517
2019-06-20,1263.29
2019-06-21,1258.716
2019-06-24,1265.493
2019-06-25,1269.626
2019-06-26,1264.769
2019-06-27,1267.555
2019-06-28,1282.198
2019-07-01,1285.053
2019-07-02,1281.967
2019-07-03,1291.753
2019-07-04,1294.456
2019-07-05,1277.123
2019-07-08,1271.612
2019-07-09,1264.434
2019-07-10,1268.941
2019-07-11,1266.328
2019-07-12,1276.04
2019-07-15,1283.029
2019-07-16,1284.076
2019-07-17,1277.942
2019-07-18,1271.375
2019-07-19,1282.494
2019-07-22,1284.566
2019-07-23,1291.27
2019-07-24,1296.462
2019-07-25,1291.003
2019-07-26,1301.98
2019-07-29,1296.799
2019-07-30,1280.463
2019-07-31,1278.759
2019-08-01,1278.159
2019-08-02,1246.237
2019-08-05,1220.533
2019-08-06,1218.752
2019-08-07,1229.66
2019-08-08,1252.139
2019-08-09,1239.998
2019-08-12,1239.229
2019-08-13,1239.916
2019-08-14,1207.597
2019-08-15,1194.19
2019-08-16,1212.31
2019-08-19,1232.098
2019-08-20,1220.257
2019-08-21,1246.36
2019-08-22,1232.186
2019-08-23,1221.228
2019-08-26,1225.466
2019-08-27,1231.994
2019-08-28,1220.324
2019-08-29,1234.238
2019-08-30,1245.274
2019-09-02,1239.515
2019-09-03,1230.73
2019-09-04,1255.66
2019-09-05,1273.885
2019-09-06,1271.374
2019-09-09,1268.457
2019-09-10,1263.909
2019-09-11,1266.035
2019-09-12,1277.33
2019-09-13,1284.642
2019-09-16,1266.156
2019-09-17,1275.73
2019-09-18,1275.054
2019-09-19,1284.969
2019-09-20,1276.537
2019-09-23,1260.825
2019-09-24,1263.976
2019-09-25,1251.141
2019-09-26,1259.64
2019-09-27,1268.337
2019-09-30,1264.081
2019-10-01,1254.722
2019-10-02,1225.067
2019-10-03,1231.891
2019-10-04,1244.503
2019-10-07,1252.445
2019-10-08,1228.791
2019-10-09,1241.314
2019-10-10,1257.35
2019-10-11,1288.651
2019-10-14,1282.025
2019-10-15,1298.508
2019-10-16,1298.705
2019-10-17,1305.28
2019-10-18,1304.436
2019-10-21,1308.334
2019-10-22,1304.965
2019-10-23,1302.505
2019-10-24,1316.888
2019-10-25,1313.482
2019-10-28,1321.155
2019-10-29,1331.013
2019-10-30,1332.202
2019-10-31,1324.124
2019-11-01,1336.002
2019-11-04,1343.274
2019-11-05,1337.014
2019-11-06,1334.322
2019-11-07,1335.659
2019-11-08,1334.768
2019-11-11,1334.337
2019-11-12,1336.495
2019-11-13,1329.765
2019-11-14,1325.364
2019-11-15,1341.222
2019-11-18,1346.113
2019-11-19,1338.795
2019-11-20,1336.426
2019-11-21,1333.774
2019-11-22,1331.585
2019-11-25,1337.264
2019-11-26,1349.049
2019-11-27,1346.185
2019-11-28,1343.095
2019-11-29,1339.237
2019-12-02,1324.324
2019-12-03,1318.65
2019-12-04,1330.382
2019-12-05,1334.808
2019-12-06,1338.642
2019-12-09,1339.566
2019-12-10,1338.945
2019-12-11,1338.243
2019-12-12,1343.628
2019-12-13,1353.494
2019-12-16,1367.133
2019-12-17,1371.071
2019-12-18,1364.24
2019-12-19,1367.552
2019-12-20,1368.261
2019-12-23,1370.281
2019-12-24,1374.432
2019-12-25,1374.432
2019-12-26,1375.485
2019-12-27,1382.169
2019-12-30,1378.521
2019-12-31,1374.461
2020-01-01,1374.461
2020-01-02,1387.911
2020-01-03,1378.658
2020-01-06,1371.85
2020-01-07,1373.662
2020-01-08,1373.577
2020-01-09,1372.207
2020-01-10,1373.619
2020-01-13,1377.569
2020-01-14,1381.855
2020-01-15,1386.803
2020-01-16,1388.506
2020-01-17,1387.79
2020-01-20,1391.308
2020-01-21,1387.265
2020-01-22,1386.339
2020-01-23,1381.858
2020-01-24,1386.946
2020-01-27,1363.493
2020-01-28,1373.742
2020-01-29,1378.093
2020-01-30,1369.267
2020-01-31,1362.982
2020-02-03,1376.197
2020-02-04,1386.497
2020-02-05,1395.387
2020-02-06,1397.796
2020-02-07,1391.573
2020-02-10,1386.621
2020-02-11,1395.963
2020-02-12,1401.373
2020-02-13,1400.018
2020-02-14,1400.212
2020-02-17,1402.713
2020-02-18,1399.607
2020-02-19,1405.73
2020-02-20,1397.138
2020-02-21,1396.705
2020-02-24,1355.084
2020-02-25,1335.794
2020-02-26,1339.329
2020-02-27,1309.599
2020-02-28,1267.653
2020-03-02,1276.798
2020-03-03,1297.733
2020-03-04,1305.904
2020-03-05,1284.781
2020-03-06,1251.54
2020-03-09,1175.714
2020-03-10,1147.853
2020-03-11,1120.939
2020-03-12,956.448
2020-03-13,957.595
2020-03-16,891.088
2020-03-17,872.72
2020-03-18,828.185
2020-03-19,845.327
2020-03-20,906.285
2020-03-23,875.074
2020-03-24,964.675
2020-03-25,982.226
2020-03-26,1035.083
2020-03-27,994.958
2020-03-30,989.208
2020-03-31,999.422
2020-04-01,962.019
2020-04-02,959.504
2020-04-03,934.598
2020-04-06,986.898
2020-04-07,1024.813
2020-04-08,1030.511
2020-04-09,1071.149
2020-04-10,1071.149
2020-04-13,1067.428
2020-04-14,1065.132
2020-04-15,1006.713
2020-04-16,994.99
2020-04-17,1041.181
2020-04-20,1036.209
2020-04-21,1002.799
2020-04-22,1015.933
2020-04-23,1039.643
2020-04-24,1030.924
2020-04-27,1062.179
2020-04-28,1076.755
2020-04-29,1108.708
2020-04-30,1090.812
2020-05-01,1096.339
2020-05-04,1041.304
2020-05-05,1063.617
2020-05-06,1053.957
2020-05-07,1060.03
2020-05-08,1093.654
2020-05-11,1070.394
2020-05-12,1080.588
2020-05-13,1048.011
2020-05-14,1019.375
2020-05-15,1032.788
2020-05-18,1082.582
2020-05-19,1054.08
2020-05-20,1069.295
2020-05-21,1051.29
2020-05-22,1058.933
2020-05-25,1091.202
2020-05-26,1124.416
2020-05-27,1116.266
2020-05-28,1137.951
2020-05-29,1134.191
2020-06-01,1161.129
2020-06-02,1193.836
2020-06-03,1235.672
2020-06-04,1251.959
2020-06-05,1284.532
2020-06-08,1273.152
2020-06-09,1259.015
2020-06-10,1244.322
2020-06-11,1184.984
2020-06-12,1184.02
2020-06-15,1189.562
2020-06-16,1212.149
2020-06-17,1214.592
2020-06-18,1209.944
2020-06-19,1196.428
2020-06-22,1198.897
2020-06-23,1224.054
2020-06-24,1181.004
2020-06-25,1194.705
2020-06-26,1193.668
2020-06-29,1204.045
2020-06-30,1210.301
2020-07-01,1211.983
2020-07-02,1231.659
2020-07-03,1230.29
2020-07-06,1259.64
2020-07-07,1248.013
2020-07-08,1234.232
2020-07-09,1212.986
2020-07-10,1229.681
2020-07-13,1249.667
2020-07-14,1238.778
2020-07-15,1261.366
2020-07-16,1263.846
2020-07-17,1254.885
2020-07-20,1266.807
2020-07-21,1276.405
2020-07-22,1282.34
2020-07-23,1290.791
2020-07-24,1271.862
2020-07-27,1282.276
2020-07-28,1280.729
2020-07-29,1292.497
2020-07-30,1264.882
2020-07-31,1257.614
2020-08-03,1265.977
2020-08-04,1270.88
2020-08-05,1303.799
2020-08-06,1297.878
2020-08-07,1296.17
2020-08-10,1302.317
2020-08-11,1330.525
2020-08-12,1343.026
2020-08-13,1343.708
2020-08-14,1318.17
2020-08-17,1320.702
2020-08-18,1314.216
2020-08-19,1318.934
2020-08-20,1299.774
2020-08-21,1297.223
2020-08-24,1324.393
2020-08-25,1327.745
2020-08-26,1340.887
2020-08-27,1322.69
2020-08-28,1335.846
2020-08-31,1333.961
2020-09-01,1328.164
2020-09-02,1336.366
2020-09-03,1325.173
2020-09-04,1309.769
2020-09-07,1337.4
2020-09-08,1311.991
2020-09-09,1333.073
2020-09-10,1336.629
2020-09-11,1326.243
2020-09-14,1341.529
2020-09-15,1339.377
2020-09-16,1342.287
2020-09-17,1325.038
2020-09-18,1313.655
2020-09-21,1254.38
2020-09-22,1252.34
2020-09-23,1247.781
2020-09-24,1234.391
2020-09-25,1232.248
2020-09-28,1266.792
2020-09-29,1262.463
2020-09-30,1265.379
2020-10-01,1266.942
2020-10-02,1262.085
2020-10-05,1291.06
2020-10-06,1303.023
2020-10-07,1296.136
2020-10-08,1307.188
2020-10-09,1316.333
2020-10-12,1325.882
2020-10-13,1308.939
2020-10-14,1309.625
2020-10-15,1278.821
2020-10-16,1295.038
2020-10-19,1304.875
2020-10-20,1309.45
2020-10-21,1291.803
2020-10-22,1288.43
2020-10-23,1298.981
2020-10-26,1268.304
2020-10-27,1254.155
2020-10-28,1201.502
2020-10-29,1193.763
2020-10-30,1194.565
2020-11-02,1211.746
2020-11-03,1245.697
2020-11-04,1269.52
2020-11-05,1300.199
2020-11-06,1298.707
2020-11-09,1378.803
2020-11-10,1413.182
2020-11-11,1402.719
2020-11-12,1399.61
2020-11-13,1410.734
2020-11-16,1445.727
2020-11-17,1454.204
2020-11-18,1460.465
2020-11-19,1447.938
2020-11-20,1450.243
2020-11-23,1444.834
2020-11-24,1473.09
2020-11-25,1475.967
2020-11-26,1472.829
2020-11-27,1489.081
2020-11-30,1471.558
2020-12-01,1496.322
2020-12-02,1492.405
2020-12-03,1495.792
2020-12-04,1508.352
2020-12-07,1498.019
2020-12-08,1499.722
2020-12-09,1495.376
2020-12-10,1498.231
2020-12-11,1484.637
2020-12-14,1491.544
2020-12-15,1502.345
2020-12-16,1516.412
2020-12-17,1534.067
2020-12-18,1531.275
2020-12-21,1497.182
2020-12-22,1510.188
2020-12-23,1530.196
2020-12-24,1529.762
2020-12-25,1529.762
2020-12-28,1545.458
2020-12-29,1552.61
2020-12-30,1556.803
2020-12-31,1535.014
2021-01-01,1535.014
2021-01-04,1555.394
2021-01-05,1551.195
2021-01-06,1557.785
2021-01-07,1556.34
2021-01-08,1570.558
2021-01-11,1540.276
2021-01-12,1548.845
2021-01-13,1553.203
2021-01-14,1566.749
2021-01-15,1550.42
2021-01-18,1550.764
2021-01-19,1558.478
2021-01-20,1564.406
2021-01-21,1562.31
2021-01-22,1548.484
2021-01-25,1515.985
2021-01-26,1532.515
2021-01-27,1521.526
2021-01-28,1532.926
2021-01-29,1518.615
2021-02-01,1528.815
2021-02-02,1548.677
2021-02-03,1544.55
2021-02-04,1548.435
2021-02-05,1558.382
2021-02-08,1563.425
2021-02-09,1573.198
2021-02-10,1573.192
2021-02-11,1569.392
2021-02-12,1566.797
2021-02-15,1574.428
2021-02-16,1572.398
2021-02-17,1552.365
2021-02-18,1547.726
2021-02-19,1555.919
2021-02-22,1548.197
2021-02-23,1554.949
2021-02-24,1554.058
2021-02-25,1566.457
2021-02-26,1541.496
2021-03-01,1554.896
2021-03-02,1557.733
2021-03-03,1567.542
2021-03-04,1569.348
2021-03-05,1537.892
2021-03-08,1561.646
2021-03-09,1573.751
2021-03-10,1579.749
2021-03-11,1597.939
2021-03-12,1592.269
2021-03-15,1582.953
2021-03-16,1588.149
2021-03-17,1584.694
2021-03-18,1577.174
2021-03-19,1566.007
2021-03-22,1565.431
2021-03-23,1553.366
2021-03-24,1547.839
2021-03-25,1544.637
2021-03-26,1553.704
2021-03-29,1554.702
2021-03-30,1558.309
2021-03-31,1558.157
2021-04-01,1574.488
2021-04-02,1574.488
2021-04-05,1579.575
2021-04-06,1594.566
2021-04-07,1604.889
2021-04-08,1612.042
2021-04-09,1611.562
2021-04-12,1618.647
2021-04-13,1633.344
2021-04-14,1635.247
2021-04-15,1639.796
2021-04-16,1652.828
2021-04-19,1663.163
2021-04-20,1648.146
2021-04-21,1639.79
2021-04-22,1650.172
2021-04-23,1654.933
2021-04-26,1666.452
2021-04-27,1667.097
2021-04-28,1669.221
2021-04-29,1661.174
2021-04-30,1641.792
2021-05-03,1656.537
2021-05-04,1638.606
