Date,SPAIN LARGE CAP Large Cap
2005-11-10,577.095
2005-11-11,581.152
2005-11-14,580.307
2005-11-15,576.704
2005-11-16,572.874
2005-11-17,578.685
2005-11-18,582.134
2005-11-21,583.983
2005-11-22,582.201
2005-11-23,591.822
2005-11-24,592.601
2005-11-25,590.103
2005-11-28,590.962
2005-11-29,589.956
2005-11-30,588.483
2005-12-01,591.102
2005-12-02,588.352
2005-12-05,584.522
2005-12-06,584.678
2005-12-07,581.43
2005-12-08,585.792
2005-12-09,585.762
2005-12-12,594.308
2005-12-13,593.442
2005-12-14,597.456
2005-12-15,592.32
2005-12-16,599.863
2005-12-19,597.029
2005-12-20,593.434
2005-12-21,596.823
2005-12-22,600.696
2005-12-23,602.135
2005-12-26,602.135
2005-12-27,604.424
2005-12-28,606.87
2005-12-29,604.357
2005-12-30,599.383
2006-01-02,602.084
2006-01-03,613.585
2006-01-04,623.884
2006-01-05,625.997
2006-01-06,628.792
2006-01-09,627.557
2006-01-10,622.533
2006-01-11,630.238
2006-01-12,626.979
2006-01-13,622.226
2006-01-16,627.916
2006-01-17,620.063
2006-01-18,615.377
2006-01-19,622.357
2006-01-20,614.762
2006-01-23,623.293
2006-01-24,618.875
2006-01-25,628.728
2006-01-26,631.456
2006-01-27,630.98
2006-01-30,628.393
2006-01-31,636.907
2006-02-01,641.011
2006-02-02,634.409
2006-02-03,631.698
2006-02-06,630.836
2006-02-07,629.315
2006-02-08,630.764
2006-02-09,640.16
2006-02-10,636.474
2006-02-13,640.502
2006-02-14,638.847
2006-02-15,637.627
2006-02-16,640.86
2006-02-17,645.326
2006-02-20,649.143
2006-02-21,653.272
2006-02-22,660.898
2006-02-23,662.354
2006-02-24,662.287
2006-02-27,663.475
2006-02-28,661.612
2006-03-01,669.025
2006-03-02,665.441
2006-03-03,662.664
2006-03-06,663.762
2006-03-07,654.335
2006-03-08,653.252
2006-03-09,657.529
2006-03-10,659.58
2006-03-13,666.4
2006-03-14,671.078
2006-03-15,671.83
2006-03-16,678.012
2006-03-17,678.861
2006-03-20,681.619
2006-03-21,676.896
2006-03-22,678.275
2006-03-23,669.036
2006-03-24,673.658
2006-03-27,666.754
2006-03-28,665.851
2006-03-29,662.045
2006-03-30,674.192
2006-03-31,670.988
2006-04-03,674.601
2006-04-04,682.191
2006-04-05,683.486
2006-04-06,680.083
2006-04-07,668.393
2006-04-10,668.324
2006-04-11,661.137
2006-04-12,656.293
2006-04-13,655.139
2006-04-14,655.139
2006-04-17,665.545
2006-04-18,664.285
2006-04-19,674.8
2006-04-20,676.827
2006-04-21,685.782
2006-04-24,684.768
2006-04-25,689.619
2006-04-26,692.06
2006-04-27,696.802
2006-04-28,701.695
2006-05-01,702.92
2006-05-02,706.946
2006-05-03,700.22
2006-05-04,705.954
2006-05-05,714.444
2006-05-08,714.721
2006-05-09,718.39
2006-05-10,718.647
2006-05-11,717.446
2006-05-12,704.459
2006-05-15,696.951
2006-05-16,700.066
2006-05-17,675.702
2006-05-18,675.727
2006-05-19,671.686
2006-05-22,662.195
2006-05-23,673.723
2006-05-24,662.143
2006-05-25,673.012
2006-05-26,684.047
2006-05-29,682.387
2006-05-30,676.078
2006-05-31,686.274
2006-06-01,685.635
2006-06-02,690.722
2006-06-05,686.557
2006-06-06,670.406
2006-06-07,676.647
2006-06-08,654.733
2006-06-09,662.976
2006-06-12,656.598
2006-06-13,642.436
2006-06-14,648.482
2006-06-15,657.814
2006-06-16,653.681
2006-06-19,653.052
2006-06-20,657.053
2006-06-21,664.898
2006-06-22,667.166
2006-06-23,666.266
2006-06-26,665.77
2006-06-27,664.417
2006-06-28,659.487
2006-06-29,673.303
2006-06-30,697.688
2006-07-03,705.483
2006-07-04,708.458
2006-07-05,699.332
2006-07-06,706.545
2006-07-07,711.227
2006-07-10,708.501
2006-07-11,702.628
2006-07-12,698.597
2006-07-13,688.393
2006-07-14,676.658
2006-07-17,667.777
2006-07-18,665.244
2006-07-19,685.332
2006-07-20,690.52
2006-07-21,687.159
2006-07-24,697.004
2006-07-25,700.25
2006-07-26,700.958
2006-07-27,715.893
2006-07-28,724.724
2006-07-31,720.578
2006-08-01,712.704
2006-08-02,726.411
2006-08-03,722.463
2006-08-04,736.455
2006-08-07,724.643
2006-08-08,726.139
2006-08-09,734.862
2006-08-10,722.539
2006-08-11,719.706
2006-08-14,726.145
2006-08-15,734.481
2006-08-16,742.052
2006-08-17,745.715
2006-08-18,742.286
2006-08-21,746.713
2006-08-22,742.324
2006-08-23,736.582
2006-08-24,739.669
2006-08-25,736.407
2006-08-28,743.884
2006-08-29,743.683
2006-08-30,749.411
2006-08-31,746.214
2006-09-01,748.977
2006-09-04,757.576
2006-09-05,750.361
2006-09-06,742.249
2006-09-07,733.613
2006-09-08,733.492
2006-09-11,733.477
2006-09-12,740.073
2006-09-13,742.017
2006-09-14,746.323
2006-09-15,744.295
2006-09-18,746.897
2006-09-19,744.455
2006-09-20,756.504
2006-09-21,761.328
2006-09-22,759.189
2006-09-25,756.277
2006-09-26,766.533
2006-09-27,790.511
2006-09-28,785.456
2006-09-29,784.489
2006-10-02,787.801
2006-10-03,784.641
2006-10-04,790.038
2006-10-05,798.833
2006-10-06,794.852
2006-10-09,795.392
2006-10-10,797.513
2006-10-11,798.58
2006-10-12,807.89
2006-10-13,809.0
2006-10-16,810.407
2006-10-17,797.081
2006-10-18,803.413
2006-10-19,812.826
2006-10-20,818.024
2006-10-23,818.487
2006-10-24,816.178
2006-10-25,822.803
2006-10-26,829.222
2006-10-27,839.6
2006-10-30,837.754
2006-10-31,843.324
2006-11-01,846.277
2006-11-02,842.622
2006-11-03,843.136
2006-11-06,854.661
2006-11-07,866.473
2006-11-08,865.603
2006-11-09,868.897
2006-11-10,866.863
2006-11-13,866.947
2006-11-14,869.851
2006-11-15,872.663
2006-11-16,876.726
2006-11-17,873.981
2006-11-20,878.473
2006-11-21,877.225
2006-11-22,888.592
2006-11-23,889.055
2006-11-24,886.139
2006-11-27,867.324
2006-11-28,866.058
2006-11-29,879.686
2006-11-30,879.514
2006-12-01,873.068
2006-12-04,883.5
2006-12-05,894.135
2006-12-06,893.395
2006-12-07,896.219
2006-12-08,897.44
2006-12-11,898.42
2006-12-12,899.084
2006-12-13,905.445
2006-12-14,903.326
2006-12-15,899.341
2006-12-18,893.475
2006-12-19,891.514
2006-12-20,896.083
2006-12-21,891.373
2006-12-22,885.633
2006-12-25,885.633
2006-12-26,884.253
2006-12-27,891.538
2006-12-28,890.5
2006-12-29,892.634
2007-01-01,892.634
2007-01-02,915.419
2007-01-03,912.226
2007-01-04,908.063
2007-01-05,896.026
2007-01-08,897.516
2007-01-09,895.938
2007-01-10,881.163
2007-01-11,891.371
2007-01-12,896.763
2007-01-15,899.731
2007-01-16,895.509
2007-01-17,892.275
2007-01-18,890.615
2007-01-19,899.455
2007-01-22,896.772
2007-01-23,902.227
2007-01-24,907.961
2007-01-25,909.058
2007-01-26,896.529
2007-01-29,904.703
2007-01-30,909.62
2007-01-31,911.45
2007-02-01,915.977
2007-02-02,916.127
2007-02-05,910.981
2007-02-06,919.274
2007-02-07,931.935
2007-02-08,932.424
2007-02-09,932.188
2007-02-12,922.203
2007-02-13,929.81
2007-02-14,942.736
2007-02-15,942.015
2007-02-16,937.171
2007-02-19,942.128
2007-02-20,941.59
2007-02-21,934.413
2007-02-22,931.934
2007-02-23,934.907
2007-02-26,941.226
2007-02-27,920.267
2007-02-28,905.401
2007-03-01,890.072
2007-03-02,881.824
2007-03-05,863.972
2007-03-06,869.042
2007-03-07,875.804
2007-03-08,893.593
2007-03-09,897.224
2007-03-12,894.323
2007-03-13,884.419
2007-03-14,860.64
2007-03-15,884.641
2007-03-16,889.454
2007-03-19,907.363
2007-03-20,911.58
2007-03-21,911.434
2007-03-22,927.825
2007-03-23,925.989
2007-03-26,921.078
2007-03-27,927.515
2007-03-28,925.528
2007-03-29,930.381
2007-03-30,929.612
2007-04-02,939.231
2007-04-03,953.418
2007-04-04,955.01
2007-04-05,960.514
2007-04-06,960.514
2007-04-09,955.51
2007-04-10,964.922
2007-04-11,964.429
2007-04-12,961.936
2007-04-13,968.182
2007-04-16,974.363
2007-04-17,972.769
2007-04-18,966.966
2007-04-19,965.926
2007-04-20,983.274
2007-04-23,974.797
2007-04-24,955.813
2007-04-25,961.408
2007-04-26,957.75
2007-04-27,947.235
2007-04-30,944.348
2007-05-01,940.819
2007-05-02,945.687
2007-05-03,944.771
2007-05-04,961.246
2007-05-07,965.365
2007-05-08,952.61
2007-05-09,958.775
2007-05-10,953.928
2007-05-11,965.097
2007-05-14,962.373
2007-05-15,975.699
2007-05-16,979.378
2007-05-17,978.477
2007-05-18,986.289
2007-05-21,981.301
2007-05-22,982.979
2007-05-23,994.831
2007-05-24,982.218
2007-05-25,981.187
2007-05-28,984.693
2007-05-29,992.463
2007-05-30,985.659
2007-05-31,1000.0
2007-06-01,1009.121
2007-06-04,1007.994
2007-06-05,1004.759
2007-06-06,979.152
2007-06-07,963.703
2007-06-08,961.981
2007-06-11,967.917
2007-06-12,953.916
2007-06-13,957.152
2007-06-14,974.643
2007-06-15,988.907
2007-06-18,981.807
2007-06-19,976.526
2007-06-20,980.556
2007-06-21,967.876
2007-06-22,964.24
2007-06-25,970.447
2007-06-26,964.407
2007-06-27,957.925
2007-06-28,968.617
2007-06-29,975.619
2007-07-02,982.27
2007-07-03,985.314
2007-07-04,993.824
2007-07-05,988.021
2007-07-06,1000.843
2007-07-09,995.834
2007-07-10,993.553
2007-07-11,993.757
2007-07-12,1005.652
2007-07-13,1011.661
2007-07-16,1018.917
2007-07-17,1023.486
2007-07-18,1018.255
2007-07-19,1030.452
2007-07-20,1011.39
2007-07-23,1018.885
2007-07-24,1010.43
2007-07-25,1003.89
2007-07-26,978.443
2007-07-27,978.828
2007-07-30,974.832
2007-07-31,995.56
2007-08-01,983.791
2007-08-02,989.692
2007-08-03,986.97
2007-08-06,981.275
2007-08-07,996.291
2007-08-08,1022.885
2007-08-09,1002.955
2007-08-10,973.831
2007-08-13,989.23
2007-08-14,974.308
2007-08-15,964.878
2007-08-16,926.655
2007-08-17,952.872
2007-08-20,951.28
2007-08-21,950.318
2007-08-22,958.622
2007-08-23,959.096
2007-08-24,966.224
2007-08-27,965.306
2007-08-28,952.921
2007-08-29,956.384
2007-08-30,964.305
2007-08-31,974.467
2007-09-03,977.789
2007-09-04,979.209
2007-09-05,960.492
2007-09-06,961.248
2007-09-07,945.395
2007-09-10,937.907
2007-09-11,956.627
2007-09-12,961.637
2007-09-13,969.119
2007-09-14,953.91
2007-09-17,943.283
2007-09-18,967.516
2007-09-19,1003.822
2007-09-20,1008.083
2007-09-21,1009.207
2007-09-24,1011.776
2007-09-25,1002.754
2007-09-26,1015.5
2007-09-27,1022.313
2007-09-28,1026.869
2007-10-01,1028.893
2007-10-02,1036.669
2007-10-03,1034.012
2007-10-04,1028.332
2007-10-05,1042.374
2007-10-08,1031.015
2007-10-09,1035.417
2007-10-10,1041.272
2007-10-11,1066.859
2007-10-12,1076.127
2007-10-15,1076.792
2007-10-16,1078.877
2007-10-17,1092.341
2007-10-18,1104.566
2007-10-19,1103.956
2007-10-22,1082.844
2007-10-23,1095.034
2007-10-24,1078.688
2007-10-25,1094.815
2007-10-26,1117.851
2007-10-29,1130.318
2007-10-30,1136.625
2007-10-31,1147.449
2007-11-01,1136.269
2007-11-02,1146.323
2007-11-05,1144.872
2007-11-06,1154.919
2007-11-07,1157.933
2007-11-08,1169.511
2007-11-09,1151.889
2007-11-12,1144.624
2007-11-13,1156.042
2007-11-14,1165.301
2007-11-15,1154.521
2007-11-16,1158.048
2007-11-19,1146.091
2007-11-20,1167.93
2007-11-21,1146.733
2007-11-22,1143.571
2007-11-23,1145.902
2007-11-26,1144.037
2007-11-27,1145.291
2007-11-28,1155.189
2007-11-29,1163.064
2007-11-30,1161.297
2007-12-03,1157.383
2007-12-04,1165.225
2007-12-05,1161.993
2007-12-06,1151.5
2007-12-07,1164.096
2007-12-10,1170.921
2007-12-11,1174.012
2007-12-12,1170.97
2007-12-13,1138.799
2007-12-14,1131.446
2007-12-17,1108.876
2007-12-18,1107.669
2007-12-19,1100.186
2007-12-20,1095.829
2007-12-21,1110.448
2007-12-24,1112.92
2007-12-25,1112.92
2007-12-26,1120.57
2007-12-27,1126.341
2007-12-28,1132.522
2007-12-31,1126.052
2008-01-01,1126.052
2008-01-02,1123.303
2008-01-03,1112.67
2008-01-04,1102.835
2008-01-07,1109.803
2008-01-08,1108.163
2008-01-09,1097.65
2008-01-10,1097.183
2008-01-11,1095.513
2008-01-14,1097.466
2008-01-15,1061.457
2008-01-16,1038.352
2008-01-17,1034.377
2008-01-18,1017.497
2008-01-21,926.432
2008-01-22,951.386
2008-01-23,902.692
2008-01-24,981.147
2008-01-25,982.498
2008-01-28,977.42
2008-01-29,989.531
2008-01-30,988.524
2008-01-31,991.868
2008-02-01,1015.215
2008-02-04,1012.512
2008-02-05,949.463
2008-02-06,967.706
2008-02-07,948.512
2008-02-08,949.862
2008-02-11,940.553
2008-02-12,978.797
2008-02-13,976.254
2008-02-14,981.535
2008-02-15,965.61
2008-02-18,981.765
2008-02-19,984.178
2008-02-20,962.976
2008-02-21,979.861
2008-02-22,971.599
2008-02-25,984.949
2008-02-26,1009.612
2008-02-27,1024.725
2008-02-28,1015.715
2008-02-29,1008.072
2008-03-03,985.818
2008-03-04,969.957
2008-03-05,994.371
2008-03-06,986.233
2008-03-07,977.148
2008-03-10,974.12
2008-03-11,1003.671
2008-03-12,1021.295
2008-03-13,1021.006
2008-03-14,1017.276
2008-03-17,998.756
2008-03-18,1032.756
2008-03-19,1019.284
2008-03-20,1006.199
2008-03-21,1006.199
2008-03-24,1004.764
2008-03-25,1057.081
2008-03-26,1065.174
2008-03-27,1078.13
2008-03-28,1067.473
2008-03-31,1058.794
2008-04-01,1080.137
2008-04-02,1094.103
2008-04-03,1087.789
2008-04-04,1104.003
2008-04-07,1109.751
2008-04-08,1095.794
2008-04-09,1087.54
2008-04-10,1085.458
2008-04-11,1066.974
2008-04-14,1059.587
2008-04-15,1077.663
2008-04-16,1105.698
2008-04-17,1097.292
2008-04-18,1114.991
2008-04-21,1112.456
2008-04-22,1105.7
2008-04-23,1101.682
2008-04-24,1090.232
2008-04-25,1095.506
2008-04-28,1103.862
2008-04-29,1090.323
2008-04-30,1094.171
2008-05-01,1085.843
2008-05-02,1107.121
2008-05-05,1112.819
2008-05-06,1111.14
2008-05-07,1102.219
2008-05-08,1107.651
2008-05-09,1099.5
2008-05-12,1114.221
2008-05-13,1114.353
2008-05-14,1125.534
2008-05-15,1126.83
2008-05-16,1127.318
2008-05-19,1130.878
2008-05-20,1126.337
2008-05-21,1122.31
2008-05-22,1117.9
2008-05-23,1099.782
2008-05-26,1099.851
2008-05-27,1084.379
2008-05-28,1082.058
2008-05-29,1078.637
2008-05-30,1083.884
2008-06-02,1057.505
2008-06-03,1062.145
2008-06-04,1052.91
2008-06-05,1051.129
2008-06-06,1036.989
2008-06-09,1029.949
2008-06-10,1013.738
2008-06-11,1002.892
2008-06-12,1018.512
2008-06-13,1024.026
2008-06-16,1014.584
2008-06-17,1021.953
2008-06-18,1003.629
2008-06-19,995.764
2008-06-20,993.269
2008-06-23,983.926
2008-06-24,975.454
2008-06-25,994.332
2008-06-26,976.799
2008-06-27,974.761
2008-06-30,974.317
2008-07-01,958.092
2008-07-02,976.978
2008-07-03,980.707
2008-07-04,958.995
2008-07-07,972.049
2008-07-08,958.923
2008-07-09,983.067
2008-07-10,967.596
2008-07-11,947.66
2008-07-14,950.431
2008-07-15,931.333
2008-07-16,932.894
2008-07-17,965.008
2008-07-18,985.575
2008-07-21,975.561
2008-07-22,954.456
2008-07-23,974.757
2008-07-24,957.013
2008-07-25,949.582
2008-07-28,944.846
2008-07-29,953.363
2008-07-30,962.868
2008-07-31,972.459
2008-08-01,947.474
2008-08-04,939.668
2008-08-05,957.762
2008-08-06,955.008
2008-08-07,944.044
2008-08-08,928.821
2008-08-11,945.854
2008-08-12,938.72
2008-08-13,911.681
2008-08-14,905.156
2008-08-15,897.065
2008-08-18,897.336
2008-08-19,871.612
2008-08-20,875.678
2008-08-21,869.664
2008-08-22,888.228
2008-08-25,871.681
2008-08-26,870.337
2008-08-27,878.819
2008-08-28,894.682
2008-08-29,897.554
2008-09-01,889.281
2008-09-02,902.281
2008-09-03,896.586
2008-09-04,864.312
2008-09-05,830.539
2008-09-08,860.566
2008-09-09,843.604
2008-09-10,825.954
2008-09-11,814.51
2008-09-12,850.483
2008-09-15,809.309
2008-09-16,806.276
2008-09-17,789.655
2008-09-18,797.672
2008-09-19,870.592
2008-09-22,867.315
2008-09-23,858.419
2008-09-24,848.161
2008-09-25,877.477
2008-09-26,872.071
2008-09-29,829.621
2008-09-30,809.918
2008-10-01,825.461
2008-10-02,803.542
2008-10-03,839.521
2008-10-06,772.125
2008-10-07,792.629
2008-10-08,749.209
2008-10-09,720.272
2008-10-10,642.522
2008-10-13,717.281
2008-10-14,741.861
2008-10-15,700.894
2008-10-16,657.672
2008-10-17,686.047
2008-10-20,700.354
2008-10-21,681.645
2008-10-22,607.547
2008-10-23,590.011
2008-10-24,548.595
2008-10-27,513.778
2008-10-28,504.273
2008-10-29,575.578
2008-10-30,588.767
2008-10-31,601.948
2008-11-03,614.463
2008-11-04,660.312
2008-11-05,668.609
2008-11-06,613.531
2008-11-07,627.374
2008-11-10,622.941
2008-11-11,582.929
2008-11-12,564.886
2008-11-13,575.687
2008-11-14,586.857
2008-11-17,561.027
2008-11-18,563.475
2008-11-19,540.048
2008-11-20,519.996
2008-11-21,517.104
2008-11-24,575.437
2008-11-25,590.889
2008-11-26,584.577
2008-11-27,598.587
2008-11-28,595.334
2008-12-01,562.903
2008-12-02,590.945
2008-12-03,592.762
2008-12-04,590.997
2008-12-05,566.339
2008-12-08,617.291
2008-12-09,619.047
2008-12-10,627.932
2008-12-11,642.487
2008-12-12,632.826
2008-12-15,650.928
2008-12-16,666.825
2008-12-17,697.129
2008-12-18,708.824
2008-12-19,682.922
2008-12-22,670.136
2008-12-23,669.745
2008-12-24,671.883
2008-12-25,671.883
2008-12-26,675.126
2008-12-29,679.259
2008-12-30,689.594
2008-12-31,677.699
2009-01-01,677.699
2009-01-02,703.412
2009-01-05,699.278
2009-01-06,690.318
2009-01-07,691.279
2009-01-08,686.507
2009-01-09,669.534
2009-01-12,651.315
2009-01-13,630.545
2009-01-14,600.932
2009-01-15,591.696
2009-01-16,600.42
2009-01-19,586.028
2009-01-20,558.88
2009-01-21,553.697
2009-01-22,552.931
2009-01-23,547.843
2009-01-26,578.543
2009-01-27,578.589
2009-01-28,611.551
2009-01-29,588.067
2009-01-30,573.76
2009-02-02,560.32
2009-02-03,577.646
2009-02-04,583.122
2009-02-05,576.706
2009-02-06,583.149
2009-02-09,594.173
2009-02-10,578.191
2009-02-11,568.933
2009-02-12,551.741
2009-02-13,563.16
2009-02-16,543.878
2009-02-17,516.763
2009-02-18,517.203
2009-02-19,524.548
2009-02-20,502.519
2009-02-23,503.857
2009-02-24,499.848
2009-02-25,502.15
2009-02-26,528.675
2009-02-27,512.89
2009-03-02,483.743
2009-03-03,479.789
2009-03-04,489.641
2009-03-05,467.116
2009-03-06,463.543
2009-03-09,452.627
2009-03-10,482.251
2009-03-11,488.422
2009-03-12,499.907
2009-03-13,511.673
2009-03-16,532.829
2009-03-17,532.776
2009-03-18,538.718
2009-03-19,566.22
2009-03-20,558.871
2009-03-23,577.922
2009-03-24,579.487
2009-03-25,585.862
2009-03-26,587.794
2009-03-27,564.354
2009-03-30,534.675
2009-03-31,555.271
2009-04-01,564.334
2009-04-02,602.687
2009-04-03,599.59
2009-04-06,598.076
2009-04-07,593.478
2009-04-08,595.218
2009-04-09,619.092
2009-04-10,619.092
2009-04-13,624.341
2009-04-14,631.552
2009-04-15,617.759
2009-04-16,630.945
2009-04-17,636.7
2009-04-20,608.149
2009-04-21,600.631
2009-04-22,618.552
2009-04-23,613.756
2009-04-24,633.139
2009-04-27,619.329
2009-04-28,608.58
2009-04-29,634.674
2009-04-30,644.752
2009-05-01,644.85
2009-05-04,654.393
2009-05-05,660.444
2009-05-06,664.928
2009-05-07,670.507
2009-05-08,688.052
2009-05-11,688.431
2009-05-12,691.106
2009-05-13,668.986
2009-05-14,666.183
2009-05-15,663.629
2009-05-18,673.592
2009-05-19,692.856
2009-05-20,703.501
2009-05-21,691.175
2009-05-22,709.378
2009-05-25,713.915
2009-05-26,717.568
2009-05-27,723.187
2009-05-28,718.661
2009-05-29,728.723
2009-06-01,744.843
2009-06-02,754.724
2009-06-03,733.407
2009-06-04,733.018
2009-06-05,729.989
2009-06-08,713.747
2009-06-09,729.358
2009-06-10,740.939
2009-06-11,750.098
2009-06-12,748.009
2009-06-15,724.964
2009-06-16,727.105
2009-06-17,712.88
2009-06-18,727.361
2009-06-19,742.949
2009-06-22,723.107
2009-06-23,729.213
2009-06-24,751.723
2009-06-25,749.484
2009-06-26,760.225
2009-06-29,773.476
2009-06-30,766.779
2009-07-01,784.168
2009-07-02,756.472
2009-07-03,763.324
2009-07-06,748.051
2009-07-07,749.864
2009-07-08,731.168
2009-07-09,743.777
2009-07-10,735.04
2009-07-13,752.863
2009-07-14,758.496
2009-07-15,790.119
2009-07-16,799.507
2009-07-17,802.179
2009-07-20,817.408
2009-07-21,814.328
2009-07-22,816.908
2009-07-23,838.374
2009-07-24,842.039
2009-07-27,859.068
2009-07-28,866.849
2009-07-29,859.628
2009-07-30,876.816
2009-07-31,883.689
2009-08-03,902.862
2009-08-04,899.253
2009-08-05,882.155
2009-08-06,887.886
2009-08-07,894.855
2009-08-10,887.973
2009-08-11,880.319
2009-08-12,893.155
2009-08-13,906.29
2009-08-14,889.522
2009-08-17,853.709
2009-08-18,865.106
2009-08-19,870.896
2009-08-20,889.475
2009-08-21,917.011
2009-08-24,930.645
2009-08-25,943.745
2009-08-26,933.526
2009-08-27,931.821
2009-08-28,947.901
2009-08-31,939.321
2009-09-01,920.234
2009-09-02,900.545
2009-09-03,904.199
2009-09-04,921.747
2009-09-07,941.349
2009-09-08,950.443
2009-09-09,962.033
2009-09-10,950.266
2009-09-11,962.369
2009-09-14,967.139
2009-09-15,973.526
2009-09-16,991.522
2009-09-17,996.802
2009-09-18,995.505
2009-09-21,987.869
2009-09-22,1004.307
2009-09-23,1007.689
2009-09-24,989.301
2009-09-25,984.181
2009-09-28,1000.89
2009-09-29,991.028
2009-09-30,986.326
2009-10-01,961.367
2009-10-02,947.725
2009-10-05,973.09
2009-10-06,1004.799
2009-10-07,991.447
2009-10-08,1004.775
2009-10-09,998.427
2009-10-12,1002.743
2009-10-13,991.533
2009-10-14,1022.462
2009-10-15,1025.115
2009-10-16,1007.248
2009-10-19,1032.278
2009-10-20,1024.103
2009-10-21,1038.589
2009-10-22,1035.562
2009-10-23,1028.651
2009-10-26,1015.448
2009-10-27,1010.08
2009-10-28,989.777
2009-10-29,1016.107
2009-10-30,989.509
2009-11-02,999.033
2009-11-03,966.377
2009-11-04,989.324
2009-11-05,1008.046
2009-11-06,1009.965
2009-11-09,1040.095
2009-11-10,1037.168
2009-11-11,1045.115
2009-11-12,1042.386
2009-11-13,1045.999
2009-11-16,1062.879
2009-11-17,1051.044
2009-11-18,1067.14
2009-11-19,1043.284
2009-11-20,1029.409
2009-11-23,1060.699
2009-11-24,1055.29
2009-11-25,1069.507
2009-11-26,1036.944
2009-11-27,1046.763
2009-11-30,1036.902
2009-12-01,1062.519
2009-12-02,1062.377
2009-12-03,1066.739
2009-12-04,1066.033
2009-12-07,1057.589
2009-12-08,1031.69
2009-12-09,1006.825
2009-12-10,1010.787
2009-12-11,1003.738
2009-12-14,1014.593
2009-12-15,1009.789
2009-12-16,1022.028
2009-12-17,990.638
2009-12-18,981.019
2009-12-21,1000.314
2009-12-22,1000.861
2009-12-23,1015.293
2009-12-24,1017.028
2009-12-25,1017.028
2009-12-28,1024.867
2009-12-29,1026.155
2009-12-30,1011.295
2009-12-31,1014.584
2010-01-01,1014.584
2010-01-04,1037.53
2010-01-05,1041.688
2010-01-06,1040.725
2010-01-07,1030.238
2010-01-08,1028.18
2010-01-11,1034.85
2010-01-12,1026.531
2010-01-13,1022.207
2010-01-14,1022.312
2010-01-15,1001.433
2010-01-18,1005.563
2010-01-19,1012.61
2010-01-20,972.636
2010-01-21,944.744
2010-01-22,944.677
2010-01-25,934.58
2010-01-26,936.772
2010-01-27,905.398
2010-01-28,881.845
2010-01-29,889.845
2010-02-01,895.57
2010-02-02,910.819
2010-02-03,885.019
2010-02-04,821.849
2010-02-05,805.396
2010-02-08,818.654
2010-02-09,827.188
2010-02-10,843.476
2010-02-11,821.755
2010-02-12,816.967
2010-02-15,822.014
2010-02-16,836.94
2010-02-17,842.973
2010-02-18,848.069
2010-02-19,848.275
2010-02-22,842.684
2010-02-23,817.751
2010-02-24,814.569
2010-02-25,800.421
2010-02-26,826.32
2010-03-01,824.886
2010-03-02,836.182
2010-03-03,855.153
2010-03-04,856.218
2010-03-05,879.672
2010-03-08,887.477
2010-03-09,876.022
2010-03-10,891.308
2010-03-11,884.539
2010-03-12,891.469
2010-03-15,874.226
2010-03-16,888.773
2010-03-17,894.747
2010-03-18,876.581
2010-03-19,864.256
2010-03-22,853.821
2010-03-23,865.198
2010-03-24,841.269
2010-03-25,859.069
2010-03-26,860.757
2010-03-29,866.2
2010-03-30,853.955
2010-03-31,852.154
2010-04-01,868.157
2010-04-02,868.157
2010-04-05,866.169
2010-04-06,864.853
2010-04-07,865.017
2010-04-08,857.376
2010-04-09,890.345
2010-04-12,909.927
2010-04-13,907.493
2010-04-14,914.706
2010-04-15,913.11
2010-04-16,887.627
2010-04-19,881.685
2010-04-20,888.349
2010-04-21,864.799
2010-04-22,839.923
2010-04-23,851.602
2010-04-26,851.604
2010-04-27,813.251
2010-04-28,780.923
2010-04-29,806.223
2010-04-30,815.768
2010-05-03,806.683
2010-05-04,753.046
2010-05-05,725.038
2010-05-06,693.015
2010-05-07,667.214
2010-05-10,788.807
2010-05-11,757.167
2010-05-12,762.276
2010-05-13,746.433
2010-05-14,686.002
2010-05-17,680.392
2010-05-18,711.323
2010-05-19,692.038
2010-05-20,685.348
2010-05-21,708.92
2010-05-24,689.903
2010-05-25,660.699
2010-05-26,660.252
2010-05-27,682.458
2010-05-28,694.705
2010-05-31,685.17
2010-06-01,681.841
2010-06-02,673.802
2010-06-03,674.965
2010-06-04,637.315
2010-06-07,623.547
2010-06-08,615.212
2010-06-09,634.784
2010-06-10,664.05
2010-06-11,692.14
2010-06-14,705.879
2010-06-15,720.4
2010-06-16,716.482
2010-06-17,726.805
2010-06-18,746.5
2010-06-21,752.952
2010-06-22,742.19
2010-06-23,729.258
2010-06-24,710.464
2010-06-25,706.714
2010-06-28,720.835
2010-06-29,670.56
2010-06-30,686.173
2010-07-01,692.858
2010-07-02,706.407
2010-07-05,702.561
2010-07-06,736.814
2010-07-07,768.999
2010-07-08,781.616
2010-07-09,782.29
2010-07-12,774.63
2010-07-13,796.198
2010-07-14,801.709
2010-07-15,800.045
2010-07-16,789.427
2010-07-19,785.82
2010-07-20,791.962
2010-07-21,783.677
2010-07-22,810.2
2010-07-23,811.397
2010-07-26,829.133
2010-07-27,845.215
2010-07-28,847.8
2010-07-29,854.914
2010-07-30,837.787
2010-08-02,879.041
2010-08-03,883.37
2010-08-04,876.009
2010-08-05,876.706
2010-08-06,869.518
2010-08-09,879.829
2010-08-10,863.121
2010-08-11,823.213
2010-08-12,818.271
2010-08-13,806.55
2010-08-16,808.746
2010-08-17,817.645
2010-08-18,818.545
2010-08-19,807.155
2010-08-20,784.978
2010-08-23,794.439
