Date,NETHERLANDS SMID VALUE SMID (Small+Mid Cap)
2005-11-08,555.283
2005-11-09,552.904
2005-11-10,554.581
2005-11-11,553.803
2005-11-14,554.307
2005-11-15,553.521
2005-11-16,551.819
2005-11-17,560.53
2005-11-18,560.588
2005-11-21,561.888
2005-11-22,563.545
2005-11-23,568.004
2005-11-24,565.557
2005-11-25,567.145
2005-11-28,568.653
2005-11-29,568.298
2005-11-30,570.383
2005-12-01,569.116
2005-12-02,573.047
2005-12-05,574.906
2005-12-06,576.48
2005-12-07,573.976
2005-12-08,579.524
2005-12-09,584.266
2005-12-12,591.193
2005-12-13,590.371
2005-12-14,594.629
2005-12-15,591.948
2005-12-16,595.603
2005-12-19,595.449
2005-12-20,588.733
2005-12-21,589.256
2005-12-22,592.762
2005-12-23,595.077
2005-12-26,595.077
2005-12-27,596.476
2005-12-28,599.009
2005-12-29,598.466
2005-12-30,594.469
2006-01-02,599.089
2006-01-03,610.041
2006-01-04,619.877
2006-01-05,619.348
2006-01-06,624.631
2006-01-09,621.512
2006-01-10,619.76
2006-01-11,625.229
2006-01-12,625.324
2006-01-13,623.539
2006-01-16,630.414
2006-01-17,622.128
2006-01-18,621.957
2006-01-19,623.294
2006-01-20,623.474
2006-01-23,631.14
2006-01-24,632.522
2006-01-25,640.049
2006-01-26,641.706
2006-01-27,642.261
2006-01-30,641.735
2006-01-31,644.852
2006-02-01,651.336
2006-02-02,652.348
2006-02-03,650.423
2006-02-06,653.966
2006-02-07,648.975
2006-02-08,647.958
2006-02-09,646.889
2006-02-10,644.29
2006-02-13,646.534
2006-02-14,651.416
2006-02-15,654.76
2006-02-16,658.635
2006-02-17,659.562
2006-02-20,665.081
2006-02-21,665.145
2006-02-22,666.247
2006-02-23,669.097
2006-02-24,665.667
2006-02-27,668.63
2006-02-28,665.745
2006-03-01,673.086
2006-03-02,674.262
2006-03-03,675.185
2006-03-06,675.921
2006-03-07,665.972
2006-03-08,663.678
2006-03-09,666.436
2006-03-10,667.806
2006-03-13,673.949
2006-03-14,679.333
2006-03-15,682.969
2006-03-16,689.961
2006-03-17,692.677
2006-03-20,697.476
2006-03-21,695.35
2006-03-22,699.269
2006-03-23,694.86
2006-03-24,699.567
2006-03-27,701.977
2006-03-28,701.523
2006-03-29,695.335
2006-03-30,705.043
2006-03-31,701.799
2006-04-03,704.706
2006-04-04,713.21
2006-04-05,715.23
2006-04-06,716.435
2006-04-07,710.618
2006-04-10,710.92
2006-04-11,701.442
2006-04-12,695.231
2006-04-13,698.272
2006-04-14,698.272
2006-04-17,709.363
2006-04-18,710.766
2006-04-19,719.593
2006-04-20,725.431
2006-04-21,732.577
2006-04-24,734.585
2006-04-25,734.097
2006-04-26,738.545
2006-04-27,741.615
2006-04-28,741.662
2006-05-01,742.958
2006-05-02,746.337
2006-05-03,742.341
2006-05-04,751.795
2006-05-05,761.483
2006-05-08,763.257
2006-05-09,766.434
2006-05-10,769.799
2006-05-11,769.465
2006-05-12,757.258
2006-05-15,741.219
2006-05-16,739.079
2006-05-17,722.021
2006-05-18,712.793
2006-05-19,704.528
2006-05-22,682.043
2006-05-23,704.984
2006-05-24,696.716
2006-05-25,702.583
2006-05-26,715.344
2006-05-29,720.362
2006-05-30,712.008
2006-05-31,715.94
2006-06-01,714.408
2006-06-02,723.18
2006-06-05,724.418
2006-06-06,700.825
2006-06-07,699.729
2006-06-08,671.679
2006-06-09,677.339
2006-06-12,669.583
2006-06-13,650.469
2006-06-14,653.235
2006-06-15,677.039
2006-06-16,669.572
2006-06-19,670.954
2006-06-20,669.491
2006-06-21,672.716
2006-06-22,674.844
2006-06-23,677.256
2006-06-26,680.219
2006-06-27,681.31
2006-06-28,675.932
2006-06-29,685.675
2006-06-30,710.78
2006-07-03,719.109
2006-07-04,725.092
2006-07-05,715.815
2006-07-06,721.636
2006-07-07,721.235
2006-07-10,718.165
2006-07-11,714.737
2006-07-12,714.758
2006-07-13,706.805
2006-07-14,696.113
2006-07-17,682.672
2006-07-18,677.637
2006-07-19,692.91
2006-07-20,702.317
2006-07-21,699.757
2006-07-24,705.19
2006-07-25,706.04
2006-07-26,709.422
2006-07-27,718.74
2006-07-28,724.485
2006-07-31,722.524
2006-08-01,719.332
2006-08-02,720.306
2006-08-03,712.131
2006-08-04,721.564
2006-08-07,713.194
2006-08-08,711.097
2006-08-09,713.268
2006-08-10,704.396
2006-08-11,709.271
2006-08-14,712.506
2006-08-15,719.544
2006-08-16,728.774
2006-08-17,730.438
2006-08-18,727.798
2006-08-21,729.074
2006-08-22,724.818
2006-08-23,723.739
2006-08-24,722.978
2006-08-25,723.654
2006-08-28,726.881
2006-08-29,724.035
2006-08-30,729.744
2006-08-31,727.803
2006-09-01,733.031
2006-09-04,742.43
2006-09-05,736.118
2006-09-06,730.851
2006-09-07,721.061
2006-09-08,718.425
2006-09-11,715.927
2006-09-12,724.104
2006-09-13,726.763
2006-09-14,732.687
2006-09-15,729.863
2006-09-18,733.232
2006-09-19,729.752
2006-09-20,735.002
2006-09-21,740.093
2006-09-22,741.086
2006-09-25,735.525
2006-09-26,739.686
2006-09-27,743.569
2006-09-28,748.344
2006-09-29,751.068
2006-10-02,760.233
2006-10-03,758.555
2006-10-04,759.892
2006-10-05,764.595
2006-10-06,758.578
2006-10-09,758.857
2006-10-10,755.19
2006-10-11,754.494
2006-10-12,759.902
2006-10-13,759.396
2006-10-16,761.621
2006-10-17,756.673
2006-10-18,760.853
2006-10-19,767.657
2006-10-20,769.422
2006-10-23,770.316
2006-10-24,774.962
2006-10-25,781.237
2006-10-26,786.036
2006-10-27,786.879
2006-10-30,782.576
2006-10-31,785.881
2006-11-01,784.138
2006-11-02,785.982
2006-11-03,784.088
2006-11-06,788.767
2006-11-07,798.002
2006-11-08,794.922
2006-11-09,798.874
2006-11-10,802.141
2006-11-13,801.414
2006-11-14,802.113
2006-11-15,808.05
2006-11-16,806.344
2006-11-17,801.621
2006-11-20,799.302
2006-11-21,802.913
2006-11-22,808.685
2006-11-23,807.498
2006-11-24,814.648
2006-11-27,800.529
2006-11-28,799.83
2006-11-29,809.83
2006-11-30,810.928
2006-12-01,812.368
2006-12-04,813.717
2006-12-05,818.439
2006-12-06,819.441
2006-12-07,820.511
2006-12-08,822.424
2006-12-11,823.312
2006-12-12,827.321
2006-12-13,835.797
2006-12-14,837.635
2006-12-15,839.269
2006-12-18,840.384
2006-12-19,842.122
2006-12-20,850.282
2006-12-21,853.038
2006-12-22,849.917
2006-12-25,849.917
2006-12-26,848.592
2006-12-27,858.634
2006-12-28,860.894
2006-12-29,865.619
2007-01-01,865.619
2007-01-02,882.352
2007-01-03,871.26
2007-01-04,859.36
2007-01-05,846.006
2007-01-08,848.37
2007-01-09,852.779
2007-01-10,844.686
2007-01-11,850.337
2007-01-12,855.232
2007-01-15,861.057
2007-01-16,861.661
2007-01-17,864.044
2007-01-18,867.179
2007-01-19,872.992
2007-01-22,874.122
2007-01-23,879.572
2007-01-24,879.732
2007-01-25,873.97
2007-01-26,862.324
2007-01-29,868.116
2007-01-30,868.946
2007-01-31,872.172
2007-02-01,883.405
2007-02-02,885.407
2007-02-05,885.014
2007-02-06,891.786
2007-02-07,903.89
2007-02-08,892.835
2007-02-09,895.519
2007-02-12,886.955
2007-02-13,895.135
2007-02-14,896.47
2007-02-15,901.753
2007-02-16,899.039
2007-02-19,911.246
2007-02-20,911.416
2007-02-21,913.52
2007-02-22,910.432
2007-02-23,913.965
2007-02-26,907.342
2007-02-27,877.618
2007-02-28,870.559
2007-03-01,852.224
2007-03-02,856.356
2007-03-05,837.938
2007-03-06,838.774
2007-03-07,851.548
2007-03-08,860.225
2007-03-09,864.486
2007-03-12,868.476
2007-03-13,860.249
2007-03-14,844.912
2007-03-15,865.64
2007-03-16,875.445
2007-03-19,890.537
2007-03-20,894.892
2007-03-21,908.831
2007-03-22,920.517
2007-03-23,917.58
2007-03-26,911.029
2007-03-27,909.06
2007-03-28,900.7
2007-03-29,907.748
2007-03-30,910.58
2007-04-02,918.017
2007-04-03,923.258
2007-04-04,925.298
2007-04-05,938.996
2007-04-06,938.996
2007-04-09,934.104
2007-04-10,959.869
2007-04-11,953.084
2007-04-12,949.783
2007-04-13,955.003
2007-04-16,964.13
2007-04-17,963.221
2007-04-18,960.356
2007-04-19,961.652
2007-04-20,972.716
2007-04-23,972.373
2007-04-24,971.973
2007-04-25,977.629
2007-04-26,968.547
2007-04-27,973.473
2007-04-30,974.318
2007-05-01,970.677
2007-05-02,975.137
2007-05-03,972.146
2007-05-04,976.881
2007-05-07,979.518
2007-05-08,962.995
2007-05-09,963.59
2007-05-10,966.148
2007-05-11,971.745
2007-05-14,967.751
2007-05-15,972.118
2007-05-16,965.675
2007-05-17,964.573
2007-05-18,971.122
2007-05-21,971.981
2007-05-22,981.472
2007-05-23,986.178
2007-05-24,978.97
2007-05-25,979.689
2007-05-28,981.871
2007-05-29,984.517
2007-05-30,977.573
2007-05-31,1000.0
2007-06-01,1005.134
2007-06-04,1014.379
2007-06-05,1014.375
2007-06-06,991.105
2007-06-07,974.987
2007-06-08,968.875
2007-06-11,981.847
2007-06-12,973.611
2007-06-13,972.406
2007-06-14,980.113
2007-06-15,983.478
2007-06-18,988.842
2007-06-19,990.336
2007-06-20,991.425
2007-06-21,979.127
2007-06-22,981.284
2007-06-25,978.355
2007-06-26,975.07
2007-06-27,970.972
2007-06-28,987.123
2007-06-29,993.628
2007-07-02,1000.261
2007-07-03,1007.831
2007-07-04,1015.978
2007-07-05,1013.053
2007-07-06,1020.243
2007-07-09,1031.741
2007-07-10,1040.595
2007-07-11,1043.449
2007-07-12,1053.564
2007-07-13,1057.91
2007-07-16,1054.749
2007-07-17,1051.942
2007-07-18,1042.246
2007-07-19,1053.893
2007-07-20,1049.76
2007-07-23,1048.303
2007-07-24,1031.869
2007-07-25,1010.842
2007-07-26,990.026
2007-07-27,970.198
2007-07-30,981.439
2007-07-31,1001.681
2007-08-01,983.029
2007-08-02,986.004
2007-08-03,986.366
2007-08-06,978.212
2007-08-07,986.403
2007-08-08,991.541
2007-08-09,956.525
2007-08-10,938.788
2007-08-13,955.715
2007-08-14,943.277
2007-08-15,924.52
2007-08-16,884.203
2007-08-17,892.196
2007-08-20,909.912
2007-08-21,909.678
2007-08-22,928.262
2007-08-23,940.663
2007-08-24,949.345
2007-08-27,953.055
2007-08-28,937.061
2007-08-29,942.705
2007-08-30,950.52
2007-08-31,956.833
2007-09-03,957.417
2007-09-04,961.758
2007-09-05,947.316
2007-09-06,953.043
2007-09-07,934.985
2007-09-10,926.144
2007-09-11,940.981
2007-09-12,945.511
2007-09-13,945.877
2007-09-14,933.362
2007-09-17,917.228
2007-09-18,931.029
2007-09-19,958.979
2007-09-20,961.888
2007-09-21,964.229
2007-09-24,958.045
2007-09-25,944.631
2007-09-26,957.248
2007-09-27,975.868
2007-09-28,981.733
2007-10-01,996.349
2007-10-02,997.949
2007-10-03,995.92
2007-10-04,997.01
2007-10-05,1014.791
2007-10-08,1014.701
2007-10-09,1029.851
2007-10-10,1037.178
2007-10-11,1048.769
2007-10-12,1047.274
2007-10-15,1045.288
2007-10-16,1031.931
2007-10-17,1041.919
2007-10-18,1036.815
2007-10-19,1031.574
2007-10-22,1003.547
2007-10-23,1026.455
2007-10-24,1018.648
2007-10-25,1029.994
2007-10-26,1032.288
2007-10-29,1041.444
2007-10-30,1032.555
2007-10-31,1048.831
2007-11-01,1034.708
2007-11-02,1031.786
2007-11-05,1016.839
2007-11-06,1024.504
2007-11-07,1024.405
2007-11-08,1015.631
2007-11-09,998.23
2007-11-12,987.528
2007-11-13,986.127
2007-11-14,993.602
2007-11-15,974.018
2007-11-16,959.195
2007-11-19,939.784
2007-11-20,954.005
2007-11-21,927.276
2007-11-22,935.124
2007-11-23,954.586
2007-11-26,952.44
2007-11-27,955.227
2007-11-28,971.859
2007-11-29,982.183
2007-11-30,987.395
2007-12-03,984.983
2007-12-04,973.041
2007-12-05,982.393
2007-12-06,982.427
2007-12-07,992.647
2007-12-10,1006.543
2007-12-11,1003.879
2007-12-12,999.278
2007-12-13,975.043
2007-12-14,964.75
2007-12-17,940.424
2007-12-18,935.848
2007-12-19,930.352
2007-12-20,929.373
2007-12-21,933.718
2007-12-24,941.075
2007-12-25,941.075
2007-12-26,947.543
2007-12-27,952.484
2007-12-28,963.153
2007-12-31,964.328
2008-01-01,964.328
2008-01-02,966.535
2008-01-03,960.715
2008-01-04,944.041
2008-01-07,926.089
2008-01-08,924.763
2008-01-09,904.903
2008-01-10,893.33
2008-01-11,893.275
2008-01-14,913.306
2008-01-15,880.576
2008-01-16,854.726
2008-01-17,857.471
2008-01-18,840.378
2008-01-21,790.801
2008-01-22,824.534
2008-01-23,805.13
2008-01-24,848.751
2008-01-25,858.505
2008-01-28,853.849
2008-01-29,876.879
2008-01-30,871.183
2008-01-31,878.687
2008-02-01,896.291
2008-02-04,901.528
2008-02-05,866.818
2008-02-06,877.677
2008-02-07,848.15
2008-02-08,845.659
2008-02-11,839.593
2008-02-12,869.0
2008-02-13,881.39
2008-02-14,885.492
2008-02-15,885.923
2008-02-18,895.201
2008-02-19,922.946
2008-02-20,914.224
2008-02-21,928.714
2008-02-22,933.406
2008-02-25,945.952
2008-02-26,957.857
2008-02-27,969.07
2008-02-28,962.232
2008-02-29,955.517
2008-03-03,942.953
2008-03-04,936.703
2008-03-05,957.246
2008-03-06,953.88
2008-03-07,933.083
2008-03-10,921.45
2008-03-11,937.114
2008-03-12,958.663
2008-03-13,958.442
2008-03-14,954.011
2008-03-17,933.72
2008-03-18,954.437
2008-03-19,936.083
2008-03-20,915.967
2008-03-21,915.967
2008-03-24,914.66
2008-03-25,949.726
2008-03-26,972.046
2008-03-27,986.377
2008-03-28,988.648
2008-03-31,1000.547
2008-04-01,1008.22
2008-04-02,1015.831
2008-04-03,1005.043
2008-04-04,1018.831
2008-04-07,1022.49
2008-04-08,1021.946
2008-04-09,1030.091
2008-04-10,1024.245
2008-04-11,1018.166
2008-04-14,1012.437
2008-04-15,1011.959
2008-04-16,1035.34
2008-04-17,1033.153
2008-04-18,1037.518
2008-04-21,1046.377
2008-04-22,1051.911
2008-04-23,1051.459
2008-04-24,1033.122
2008-04-25,1036.001
2008-04-28,1042.943
2008-04-29,1042.63
2008-04-30,1046.822
2008-05-01,1038.854
2008-05-02,1052.221
2008-05-05,1057.732
2008-05-06,1065.657
2008-05-07,1063.096
2008-05-08,1067.585
2008-05-09,1060.051
2008-05-12,1071.139
2008-05-13,1073.483
2008-05-14,1082.615
2008-05-15,1075.829
2008-05-16,1083.792
2008-05-19,1091.491
2008-05-20,1081.69
2008-05-21,1086.419
2008-05-22,1085.592
2008-05-23,1078.811
2008-05-26,1074.79
2008-05-27,1062.306
2008-05-28,1069.973
2008-05-29,1070.895
2008-05-30,1076.803
2008-06-02,1067.879
2008-06-03,1079.241
2008-06-04,1074.685
2008-06-05,1087.596
2008-06-06,1078.876
2008-06-09,1065.062
2008-06-10,1037.774
2008-06-11,1022.974
2008-06-12,1022.232
2008-06-13,1026.083
2008-06-16,1039.926
2008-06-17,1049.802
2008-06-18,1020.141
2008-06-19,997.142
2008-06-20,986.752
2008-06-23,965.754
2008-06-24,960.228
2008-06-25,975.328
2008-06-26,962.676
2008-06-27,964.812
2008-06-30,959.827
2008-07-01,939.805
2008-07-02,938.257
2008-07-03,921.254
2008-07-04,923.893
2008-07-07,931.142
2008-07-08,905.129
2008-07-09,920.693
2008-07-10,899.473
2008-07-11,878.447
2008-07-14,880.115
2008-07-15,862.49
2008-07-16,860.619
2008-07-17,902.342
2008-07-18,905.384
2008-07-21,937.03
2008-07-22,924.268
2008-07-23,928.414
2008-07-24,902.002
2008-07-25,895.181
2008-07-28,896.204
2008-07-29,901.612
2008-07-30,918.219
2008-07-31,920.898
2008-08-01,918.363
2008-08-04,918.384
2008-08-05,939.275
2008-08-06,949.472
2008-08-07,929.06
2008-08-08,922.445
2008-08-11,936.199
2008-08-12,928.283
2008-08-13,893.948
2008-08-14,893.989
2008-08-15,888.058
2008-08-18,886.171
2008-08-19,859.211
2008-08-20,866.876
2008-08-21,872.994
2008-08-22,889.322
2008-08-25,882.617
2008-08-26,875.154
2008-08-27,878.535
2008-08-28,896.505
2008-08-29,907.978
2008-09-01,897.596
2008-09-02,907.926
2008-09-03,894.392
2008-09-04,865.141
2008-09-05,846.567
2008-09-08,860.34
2008-09-09,850.978
2008-09-10,843.156
2008-09-11,824.233
2008-09-12,842.391
2008-09-15,835.087
2008-09-16,822.035
2008-09-17,804.891
2008-09-18,807.505
2008-09-19,847.66
2008-09-22,848.095
2008-09-23,837.062
2008-09-24,829.0
2008-09-25,840.226
2008-09-26,814.321
2008-09-29,750.353
2008-09-30,749.031
2008-10-01,744.975
2008-10-02,727.292
2008-10-03,732.999
2008-10-06,668.348
2008-10-07,655.866
2008-10-08,617.125
2008-10-09,615.503
2008-10-10,582.25
2008-10-13,629.457
2008-10-14,648.109
2008-10-15,607.585
2008-10-16,579.521
2008-10-17,584.8
2008-10-20,591.623
2008-10-21,597.323
2008-10-22,558.263
2008-10-23,548.909
2008-10-24,519.871
2008-10-27,473.336
2008-10-28,473.805
2008-10-29,512.252
2008-10-30,521.419
2008-10-31,532.506
2008-11-03,538.23
2008-11-04,574.04
2008-11-05,568.824
2008-11-06,528.168
2008-11-07,532.148
2008-11-10,536.1
2008-11-11,511.933
2008-11-12,496.598
2008-11-13,490.536
2008-11-14,488.319
2008-11-17,474.82
2008-11-18,475.661
2008-11-19,449.949
2008-11-20,422.882
2008-11-21,420.04
2008-11-24,452.678
2008-11-25,455.999
2008-11-26,455.179
2008-11-27,467.26
2008-11-28,459.531
2008-12-01,433.14
2008-12-02,442.367
2008-12-03,444.651
2008-12-04,435.669
2008-12-05,418.084
2008-12-08,445.543
2008-12-09,453.245
2008-12-10,463.347
2008-12-11,468.555
2008-12-12,465.505
2008-12-15,481.271
2008-12-16,484.462
2008-12-17,501.94
2008-12-18,511.175
2008-12-19,488.92
2008-12-22,479.386
2008-12-23,483.682
2008-12-24,483.544
2008-12-25,483.544
2008-12-26,485.878
2008-12-29,488.323
2008-12-30,497.838
2008-12-31,492.895
2009-01-01,492.895
2009-01-02,521.116
2009-01-05,517.798
2009-01-06,513.664
2009-01-07,522.822
2009-01-08,524.107
2009-01-09,517.658
2009-01-12,501.584
2009-01-13,487.919
2009-01-14,464.979
2009-01-15,454.262
2009-01-16,467.338
2009-01-19,458.576
2009-01-20,440.242
2009-01-21,437.287
2009-01-22,444.614
2009-01-23,432.598
2009-01-26,460.227
2009-01-27,460.644
2009-01-28,475.181
2009-01-29,464.038
2009-01-30,450.611
2009-02-02,439.324
2009-02-03,449.905
2009-02-04,456.391
2009-02-05,453.888
2009-02-06,469.087
2009-02-09,484.096
2009-02-10,469.615
2009-02-11,466.297
2009-02-12,453.74
2009-02-13,459.73
2009-02-16,453.907
2009-02-17,427.014
2009-02-18,421.455
2009-02-19,427.008
2009-02-20,411.062
2009-02-23,404.597
2009-02-24,405.035
2009-02-25,405.634
2009-02-26,408.663
2009-02-27,405.615
2009-03-02,384.168
2009-03-03,371.568
2009-03-04,385.492
2009-03-05,360.711
2009-03-06,360.233
2009-03-09,356.345
2009-03-10,378.962
2009-03-11,379.078
2009-03-12,385.191
2009-03-13,389.289
2009-03-16,402.698
2009-03-17,399.822
2009-03-18,403.445
2009-03-19,428.249
2009-03-20,427.471
2009-03-23,438.333
2009-03-24,435.664
2009-03-25,446.857
2009-03-26,450.606
2009-03-27,436.012
2009-03-30,416.323
2009-03-31,431.723
2009-04-01,437.612
2009-04-02,469.949
2009-04-03,466.907
2009-04-06,467.772
2009-04-07,453.635
2009-04-08,457.66
2009-04-09,467.396
2009-04-10,467.396
2009-04-13,471.36
2009-04-14,476.377
2009-04-15,476.625
2009-04-16,484.509
2009-04-17,493.641
2009-04-20,468.807
2009-04-21,477.666
2009-04-22,489.278
2009-04-23,489.375
2009-04-24,505.583
2009-04-27,497.144
2009-04-28,488.83
2009-04-29,503.851
2009-04-30,511.679
2009-05-01,511.756
2009-05-04,533.204
2009-05-05,539.559
2009-05-06,545.686
2009-05-07,556.578
2009-05-08,569.261
2009-05-11,564.375
2009-05-12,561.448
2009-05-13,540.823
2009-05-14,538.454
2009-05-15,552.389
2009-05-18,563.61
2009-05-19,582.624
2009-05-20,598.325
2009-05-21,587.803
2009-05-22,597.328
2009-05-25,599.415
2009-05-26,598.978
2009-05-27,597.975
2009-05-28,588.654
2009-05-29,593.712
2009-06-01,610.056
2009-06-02,621.445
2009-06-03,606.028
2009-06-04,601.382
2009-06-05,597.822
2009-06-08,579.847
2009-06-09,588.648
2009-06-10,594.642
2009-06-11,598.737
2009-06-12,601.04
2009-06-15,579.116
2009-06-16,576.837
2009-06-17,562.365
2009-06-18,564.618
2009-06-19,567.319
2009-06-22,550.3
2009-06-23,554.646
2009-06-24,572.257
2009-06-25,568.042
2009-06-26,576.316
2009-06-29,585.101
2009-06-30,581.486
2009-07-01,597.639
2009-07-02,586.096
2009-07-03,585.862
2009-07-06,570.065
2009-07-07,570.407
2009-07-08,553.456
2009-07-09,559.149
2009-07-10,551.438
2009-07-13,562.291
2009-07-14,565.15
2009-07-15,585.434
2009-07-16,590.462
2009-07-17,596.611
2009-07-20,604.364
2009-07-21,608.037
2009-07-22,612.344
2009-07-23,619.779
2009-07-24,616.673
2009-07-27,622.064
2009-07-28,616.7
2009-07-29,621.813
2009-07-30,635.245
2009-07-31,646.525
2009-08-03,667.513
2009-08-04,661.75
2009-08-05,664.444
2009-08-06,667.889
2009-08-07,664.485
2009-08-10,662.644
2009-08-11,651.975
2009-08-12,666.381
2009-08-13,676.598
2009-08-14,674.63
2009-08-17,655.768
2009-08-18,663.693
2009-08-19,671.16
2009-08-20,684.691
2009-08-21,703.399
2009-08-24,723.856
2009-08-25,731.38
2009-08-26,722.599
2009-08-27,717.658
2009-08-28,737.417
2009-08-31,726.361
2009-09-01,713.824
2009-09-02,696.362
2009-09-03,705.354
2009-09-04,715.374
2009-09-07,735.931
2009-09-08,749.555
2009-09-09,759.696
2009-09-10,765.069
2009-09-11,770.407
2009-09-14,769.411
2009-09-15,777.607
2009-09-16,794.252
2009-09-17,796.724
2009-09-18,797.441
2009-09-21,792.32
2009-09-22,798.395
2009-09-23,796.215
2009-09-24,785.768
2009-09-25,779.998
2009-09-28,786.511
2009-09-29,781.312
2009-09-30,786.758
2009-10-01,772.158
2009-10-02,757.741
2009-10-05,766.923
2009-10-06,797.505
2009-10-07,797.24
2009-10-08,808.511
2009-10-09,813.591
2009-10-12,827.385
2009-10-13,825.191
2009-10-14,839.696
2009-10-15,839.359
2009-10-16,830.625
2009-10-19,845.054
2009-10-20,842.869
2009-10-21,845.858
2009-10-22,837.227
2009-10-23,832.151
2009-10-26,821.682
2009-10-27,812.921
2009-10-28,768.761
2009-10-29,793.595
2009-10-30,772.535
2009-11-02,782.753
2009-11-03,768.211
2009-11-04,793.609
2009-11-05,801.511
2009-11-06,802.576
2009-11-09,823.918
2009-11-10,815.704
2009-11-11,824.459
2009-11-12,825.139
2009-11-13,826.22
2009-11-16,851.788
2009-11-17,842.171
2009-11-18,850.646
2009-11-19,821.769
2009-11-20,815.974
2009-11-23,838.399
2009-11-24,835.719
2009-11-25,841.1
2009-11-26,811.531
2009-11-27,818.838
2009-11-30,810.907
2009-12-01,840.236
2009-12-02,841.981
2009-12-03,840.074
2009-12-04,834.365
2009-12-07,834.384
2009-12-08,819.51
2009-12-09,812.276
2009-12-10,811.31
2009-12-11,810.534
2009-12-14,818.753
2009-12-15,814.11
2009-12-16,824.663
2009-12-17,809.544
2009-12-18,799.866
2009-12-21,813.268
2009-12-22,810.944
2009-12-23,814.209
2009-12-24,816.536
2009-12-25,816.536
2009-12-28,821.437
2009-12-29,822.495
2009-12-30,816.756
2009-12-31,822.326
2010-01-01,822.326
2010-01-04,840.486
2010-01-05,842.284
2010-01-06,839.861
2010-01-07,831.767
2010-01-08,836.887
2010-01-11,847.885
2010-01-12,841.386
2010-01-13,844.039
2010-01-14,844.274
2010-01-15,835.721
2010-01-18,837.178
2010-01-19,833.94
2010-01-20,820.753
2010-01-21,809.911
2010-01-22,804.486
2010-01-25,805.21
2010-01-26,800.982
2010-01-27,794.387
2010-01-28,789.09
2010-01-29,790.347
2010-02-01,797.339
2010-02-02,805.875
2010-02-03,802.854
2010-02-04,777.534
2010-02-05,756.327
2010-02-08,755.663
2010-02-09,757.955
2010-02-10,758.24
2010-02-11,754.288
2010-02-12,755.249
2010-02-15,752.117
2010-02-16,756.465
2010-02-17,761.922
2010-02-18,759.801
2010-02-19,756.367
2010-02-22,760.863
2010-02-23,758.359
2010-02-24,750.136
2010-02-25,737.791
2010-02-26,747.226
2010-03-01,745.307
2010-03-02,757.325
2010-03-03,770.548
2010-03-04,766.11
2010-03-05,774.964
2010-03-08,775.89
2010-03-09,773.326
2010-03-10,782.503
2010-03-11,781.369
2010-03-12,787.275
2010-03-15,778.178
2010-03-16,790.971
2010-03-17,797.647
2010-03-18,785.597
2010-03-19,776.941
2010-03-22,776.641
2010-03-23,785.464
2010-03-24,773.947
2010-03-25,780.454
2010-03-26,786.063
2010-03-29,796.345
2010-03-30,797.559
2010-03-31,804.119
2010-04-01,816.489
2010-04-02,816.489
2010-04-05,814.62
2010-04-06,815.109
2010-04-07,812.366
2010-04-08,807.876
2010-04-09,829.759
2010-04-12,837.922
2010-04-13,837.825
2010-04-14,842.738
2010-04-15,840.941
2010-04-16,830.184
2010-04-19,820.628
2010-04-20,831.307
2010-04-21,828.407
2010-04-22,817.922
2010-04-23,833.529
2010-04-26,832.342
2010-04-27,813.805
2010-04-28,792.21
2010-04-29,802.841
2010-04-30,807.956
2010-05-03,805.179
2010-05-04,774.459
2010-05-05,752.593
2010-05-06,739.072
2010-05-07,702.24
2010-05-10,750.274
2010-05-11,739.629
2010-05-12,758.07
2010-05-13,751.025
2010-05-14,722.956
2010-05-17,716.23
2010-05-18,721.535
2010-05-19,701.206
2010-05-20,683.76
2010-05-21,694.003
2010-05-24,685.716
2010-05-25,660.149
2010-05-26,674.23
2010-05-27,696.631
2010-05-28,702.673
2010-05-31,701.03
2010-06-01,702.918
2010-06-02,699.914
2010-06-03,709.295
2010-06-04,689.911
2010-06-07,678.122
2010-06-08,673.314
2010-06-09,689.577
2010-06-10,703.346
2010-06-11,706.638
2010-06-14,723.968
2010-06-15,732.971
2010-06-16,732.004
2010-06-17,735.129
2010-06-18,741.188
2010-06-21,747.369
2010-06-22,742.529
2010-06-23,739.111
2010-06-24,732.629
2010-06-25,726.789
2010-06-28,735.382
2010-06-29,705.572
2010-06-30,707.339
2010-07-01,707.058
2010-07-02,715.669
2010-07-05,709.251
2010-07-06,726.096
2010-07-07,731.58
2010-07-08,743.293
2010-07-09,739.868
2010-07-12,740.203
2010-07-13,757.29
2010-07-14,762.326
2010-07-15,766.158
2010-07-16,756.581
2010-07-19,754.103
2010-07-20,745.394
2010-07-21,756.394
2010-07-22,775.99
2010-07-23,779.48
2010-07-26,788.696
2010-07-27,796.421
2010-07-28,795.284
2010-07-29,800.828
2010-07-30,793.239
2010-08-02,818.191
2010-08-03,819.711
2010-08-04,819.451
2010-08-05,822.44
2010-08-06,819.846
2010-08-09,822.746
2010-08-10,804.599
2010-08-11,776.644
2010-08-12,771.36
2010-08-13,768.57
2010-08-16,770.108
2010-08-17,781.318
2010-08-18,779.0
2010-08-19,770.163
2010-08-20,750.383
2010-08-23,745.442
2010-08-24,738.014
2010-08-25,727.25
2010-08-26,739.106
2010-08-27,743.96
2010-08-30,739.063
2010-08-31,744.168
2010-09-01,766.529
2010-09-02,772.197
2010-09-03,777.517
