Date,EM (EMERGING MARKETS) SMID VALUE SMID (Small+Mid Cap)
2005-11-07,531.361
2005-11-08,532.334
2005-11-09,536.897
2005-11-10,538.349
2005-11-11,543.156
2005-11-14,542.427
2005-11-15,540.691
2005-11-16,542.192
2005-11-17,546.783
2005-11-18,548.803
2005-11-21,549.279
2005-11-22,545.49
2005-11-23,556.147
2005-11-24,559.753
2005-11-25,560.738
2005-11-28,562.807
2005-11-29,562.137
2005-11-30,566.382
2005-12-01,569.21
2005-12-02,572.816
2005-12-05,576.47
2005-12-06,580.082
2005-12-07,578.789
2005-12-08,575.848
2005-12-09,575.445
2005-12-12,578.894
2005-12-13,582.799
2005-12-14,584.85
2005-12-15,584.352
2005-12-16,583.711
2005-12-19,586.952
2005-12-20,587.658
2005-12-21,591.663
2005-12-22,591.564
2005-12-23,594.81
2005-12-26,595.911
2005-12-27,597.664
2005-12-28,597.07
2005-12-29,602.945
2005-12-30,604.292
2006-01-02,603.848
2006-01-03,614.734
2006-01-04,624.143
2006-01-05,630.376
2006-01-06,636.318
2006-01-09,643.699
2006-01-10,638.942
2006-01-11,642.619
2006-01-12,648.102
2006-01-13,648.591
2006-01-16,651.831
2006-01-17,641.591
2006-01-18,629.455
2006-01-19,640.049
2006-01-20,634.275
2006-01-23,628.101
2006-01-24,637.813
2006-01-25,644.696
2006-01-26,650.237
2006-01-27,655.0
2006-01-30,656.483
2006-01-31,658.171
2006-02-01,657.062
2006-02-02,652.722
2006-02-03,646.172
2006-02-06,655.226
2006-02-07,651.99
2006-02-08,643.612
2006-02-09,648.209
2006-02-10,653.029
2006-02-13,643.593
2006-02-14,647.941
2006-02-15,648.983
2006-02-16,653.007
2006-02-17,657.783
2006-02-20,660.98
2006-02-21,658.488
2006-02-22,655.257
2006-02-23,659.393
2006-02-24,662.362
2006-02-27,663.897
2006-02-28,661.197
2006-03-01,667.039
2006-03-02,668.916
2006-03-03,661.745
2006-03-06,659.649
2006-03-07,644.707
2006-03-08,639.981
2006-03-09,641.64
2006-03-10,644.848
2006-03-13,649.571
2006-03-14,648.972
2006-03-15,656.197
2006-03-16,659.905
2006-03-17,660.519
2006-03-20,662.91
2006-03-21,655.848
2006-03-22,652.05
2006-03-23,651.507
2006-03-24,652.53
2006-03-27,656.25
2006-03-28,651.028
2006-03-29,653.472
2006-03-30,661.799
2006-03-31,668.452
2006-04-03,677.808
2006-04-04,685.713
2006-04-05,689.079
2006-04-06,693.936
2006-04-07,692.715
2006-04-10,692.603
2006-04-11,691.156
2006-04-12,690.954
2006-04-13,692.482
2006-04-14,698.251
2006-04-17,703.96
2006-04-18,710.53
2006-04-19,717.72
2006-04-20,718.139
2006-04-21,720.532
2006-04-24,719.64
2006-04-25,716.036
2006-04-26,722.076
2006-04-27,722.087
2006-04-28,722.749
2006-05-01,725.753
2006-05-02,734.358
2006-05-03,739.58
2006-05-04,741.951
2006-05-05,746.179
2006-05-08,755.401
2006-05-09,753.314
2006-05-10,755.251
2006-05-11,751.969
2006-05-12,740.041
2006-05-15,713.83
2006-05-16,708.097
2006-05-17,707.699
2006-05-18,689.035
2006-05-19,685.575
2006-05-22,655.925
2006-05-23,662.744
2006-05-24,654.192
2006-05-25,654.32
2006-05-26,667.42
2006-05-29,670.192
2006-05-30,657.504
2006-05-31,654.899
2006-06-01,652.148
2006-06-02,657.717
2006-06-05,648.232
2006-06-06,641.007
2006-06-07,625.75
2006-06-08,603.769
2006-06-09,611.886
2006-06-12,605.442
2006-06-13,585.713
2006-06-14,590.11
2006-06-15,597.008
2006-06-16,613.98
2006-06-19,610.508
2006-06-20,599.367
2006-06-21,599.177
2006-06-22,604.367
2006-06-23,600.572
2006-06-26,599.14
2006-06-27,602.717
2006-06-28,602.718
2006-06-29,613.96
2006-06-30,631.994
2006-07-03,640.205
2006-07-04,642.659
2006-07-05,631.557
2006-07-06,631.789
2006-07-07,634.249
2006-07-10,639.57
2006-07-11,638.288
2006-07-12,635.981
2006-07-13,625.143
2006-07-14,614.426
2006-07-17,605.49
2006-07-18,605.075
2006-07-19,610.553
2006-07-20,623.215
2006-07-21,621.146
2006-07-24,621.3
2006-07-25,626.439
2006-07-26,625.821
2006-07-27,636.389
2006-07-28,637.877
2006-07-31,637.403
2006-08-01,631.75
2006-08-02,636.026
2006-08-03,636.134
2006-08-04,640.188
2006-08-07,637.961
2006-08-08,642.217
2006-08-09,646.667
2006-08-10,645.048
2006-08-11,643.309
2006-08-14,643.393
2006-08-15,645.724
2006-08-16,653.023
2006-08-17,656.692
2006-08-18,653.872
2006-08-21,646.853
2006-08-22,649.17
2006-08-23,644.962
2006-08-24,641.602
2006-08-25,642.613
2006-08-28,640.996
2006-08-29,647.922
2006-08-30,653.176
2006-08-31,653.016
2006-09-01,657.477
2006-09-04,665.371
2006-09-05,664.427
2006-09-06,660.141
2006-09-07,656.185
2006-09-08,657.964
2006-09-11,650.066
2006-09-12,651.264
2006-09-13,654.071
2006-09-14,655.85
2006-09-15,659.263
2006-09-18,669.114
2006-09-19,669.567
2006-09-20,667.884
2006-09-21,668.238
2006-09-22,660.953
2006-09-25,663.011
2006-09-26,664.28
2006-09-27,669.79
2006-09-28,672.655
2006-09-29,672.71
2006-10-02,675.343
2006-10-03,674.919
2006-10-04,671.902
2006-10-05,678.6
2006-10-06,679.269
2006-10-09,670.459
2006-10-10,675.075
2006-10-11,675.851
2006-10-12,681.701
2006-10-13,690.542
2006-10-16,695.446
2006-10-17,691.179
2006-10-18,693.943
2006-10-19,694.917
2006-10-20,698.08
2006-10-23,697.576
2006-10-24,700.486
2006-10-25,703.682
2006-10-26,708.368
2006-10-27,707.203
2006-10-30,703.462
2006-10-31,711.112
2006-11-01,718.812
2006-11-02,720.411
2006-11-03,726.436
2006-11-06,726.552
2006-11-07,731.643
2006-11-08,730.486
2006-11-09,735.372
2006-11-10,736.766
2006-11-13,737.268
2006-11-14,743.667
2006-11-15,745.495
2006-11-16,748.356
2006-11-17,746.022
2006-11-20,744.044
2006-11-21,748.339
2006-11-22,757.229
2006-11-23,761.547
2006-11-24,764.571
2006-11-27,766.15
2006-11-28,758.966
2006-11-29,767.694
2006-11-30,774.681
2006-12-01,777.989
2006-12-04,782.821
2006-12-05,785.044
2006-12-06,788.926
2006-12-07,790.152
2006-12-08,786.547
2006-12-11,783.355
2006-12-12,776.992
2006-12-13,778.468
2006-12-14,788.253
2006-12-15,791.89
2006-12-18,793.796
2006-12-19,785.586
2006-12-20,793.993
2006-12-21,792.09
2006-12-22,794.219
2006-12-25,794.485
2006-12-26,795.011
2006-12-27,799.716
2006-12-28,803.863
2006-12-29,807.507
2007-01-01,807.866
2007-01-02,816.521
2007-01-03,814.388
2007-01-04,805.307
2007-01-05,795.854
2007-01-08,791.265
2007-01-09,789.893
2007-01-10,780.755
2007-01-11,783.976
2007-01-12,795.114
2007-01-15,801.642
2007-01-16,802.162
2007-01-17,802.981
2007-01-18,805.962
2007-01-19,803.559
2007-01-22,805.976
2007-01-23,805.576
2007-01-24,813.528
2007-01-25,810.794
2007-01-26,806.09
2007-01-29,801.957
2007-01-30,804.67
2007-01-31,804.07
2007-02-01,812.942
2007-02-02,820.324
2007-02-05,825.724
2007-02-06,833.181
2007-02-07,834.807
2007-02-08,834.588
2007-02-09,834.86
2007-02-12,827.163
2007-02-13,830.62
2007-02-14,842.134
2007-02-15,848.321
2007-02-16,850.424
2007-02-19,852.184
2007-02-20,849.79
2007-02-21,852.258
2007-02-22,857.482
2007-02-23,856.297
2007-02-26,859.081
2007-02-27,836.569
2007-02-28,823.292
2007-03-01,814.634
2007-03-02,810.39
2007-03-05,776.254
2007-03-06,792.914
2007-03-07,795.491
2007-03-08,811.634
2007-03-09,815.647
2007-03-12,822.382
2007-03-13,819.034
2007-03-14,805.796
2007-03-15,815.707
2007-03-16,815.257
2007-03-19,823.682
2007-03-20,828.755
2007-03-21,836.369
2007-03-22,845.85
2007-03-23,848.334
2007-03-26,852.051
2007-03-27,850.994
2007-03-28,842.196
2007-03-29,849.707
2007-03-30,854.547
2007-04-02,854.677
2007-04-03,862.999
2007-04-04,873.339
2007-04-05,877.55
2007-04-06,878.089
2007-04-09,887.224
2007-04-10,890.684
2007-04-11,892.874
2007-04-12,895.493
2007-04-13,898.477
2007-04-16,910.024
2007-04-17,906.505
2007-04-18,909.67
2007-04-19,901.817
2007-04-20,915.981
2007-04-23,921.091
2007-04-24,924.343
2007-04-25,927.866
2007-04-26,927.232
2007-04-27,921.91
2007-04-30,919.576
2007-05-01,919.256
2007-05-02,922.885
2007-05-03,930.181
2007-05-04,939.295
2007-05-07,946.478
2007-05-08,942.765
2007-05-09,948.302
2007-05-10,951.956
2007-05-11,953.121
2007-05-14,962.56
2007-05-15,956.995
2007-05-16,966.338
2007-05-17,970.821
2007-05-18,971.815
2007-05-21,982.543
2007-05-22,987.215
2007-05-23,987.892
2007-05-24,977.963
2007-05-25,981.86
2007-05-28,987.337
2007-05-29,989.876
2007-05-30,984.342
2007-05-31,1000.0
2007-06-01,1009.865
2007-06-04,1011.862
2007-06-05,1014.294
2007-06-06,1006.386
2007-06-07,1006.384
2007-06-08,998.419
2007-06-11,1000.52
2007-06-12,1002.723
2007-06-13,1004.326
2007-06-14,1019.56
2007-06-15,1031.156
2007-06-18,1042.148
2007-06-19,1044.095
2007-06-20,1042.596
2007-06-21,1048.204
2007-06-22,1047.039
2007-06-25,1042.204
2007-06-26,1035.208
2007-06-27,1028.249
2007-06-28,1040.089
2007-06-29,1045.769
2007-07-02,1059.282
2007-07-03,1074.412
2007-07-04,1083.684
2007-07-05,1085.397
2007-07-06,1092.779
2007-07-09,1105.354
2007-07-10,1105.356
2007-07-11,1104.256
2007-07-12,1118.397
2007-07-13,1130.852
2007-07-16,1130.477
2007-07-17,1133.834
2007-07-18,1131.006
2007-07-19,1138.459
2007-07-20,1149.145
2007-07-23,1162.58
2007-07-24,1159.351
2007-07-25,1158.626
2007-07-26,1137.171
2007-07-27,1102.61
2007-07-30,1109.762
2007-07-31,1131.455
2007-08-01,1094.298
2007-08-02,1093.743
2007-08-03,1097.94
2007-08-06,1078.609
2007-08-07,1081.135
2007-08-08,1107.999
2007-08-09,1099.531
2007-08-10,1066.363
2007-08-13,1070.594
2007-08-14,1054.97
2007-08-15,1028.326
2007-08-16,958.841
2007-08-17,948.74
2007-08-20,992.665
2007-08-21,990.568
2007-08-22,1013.935
2007-08-23,1035.627
2007-08-24,1041.394
2007-08-27,1059.732
2007-08-28,1056.079
2007-08-29,1055.047
2007-08-30,1067.715
2007-08-31,1090.362
2007-09-03,1096.688
2007-09-04,1093.238
2007-09-05,1087.377
2007-09-06,1096.088
2007-09-07,1092.102
2007-09-10,1079.799
2007-09-11,1087.874
2007-09-12,1086.573
2007-09-13,1094.133
2007-09-14,1100.444
2007-09-17,1097.363
2007-09-18,1099.479
2007-09-19,1126.358
2007-09-20,1131.336
2007-09-21,1142.705
2007-09-24,1151.569
2007-09-25,1148.324
2007-09-26,1160.389
2007-09-27,1175.847
2007-09-28,1179.333
2007-10-01,1196.349
2007-10-02,1210.822
2007-10-03,1207.346
2007-10-04,1202.802
2007-10-05,1214.881
2007-10-08,1218.289
2007-10-09,1221.733
2007-10-10,1228.841
2007-10-11,1245.194
2007-10-12,1231.5
2007-10-15,1240.693
2007-10-16,1233.355
2007-10-17,1234.49
2007-10-18,1238.31
2007-10-19,1224.009
2007-10-22,1196.922
2007-10-23,1223.696
2007-10-24,1221.182
2007-10-25,1237.346
2007-10-26,1258.641
2007-10-29,1274.609
2007-10-30,1267.269
2007-10-31,1273.93
2007-11-01,1259.764
2007-11-02,1244.311
2007-11-05,1235.945
2007-11-06,1249.473
2007-11-07,1243.489
2007-11-08,1214.449
2007-11-09,1210.878
2007-11-12,1166.651
2007-11-13,1173.576
2007-11-14,1203.707
2007-11-15,1191.392
2007-11-16,1180.642
2007-11-19,1170.387
2007-11-20,1165.545
2007-11-21,1127.869
2007-11-22,1116.772
2007-11-23,1108.599
2007-11-26,1124.094
2007-11-27,1117.202
2007-11-28,1123.59
2007-11-29,1141.363
2007-11-30,1160.129
2007-12-03,1163.748
2007-12-04,1167.907
2007-12-05,1180.967
2007-12-06,1185.746
2007-12-07,1187.797
2007-12-10,1183.642
2007-12-11,1184.975
2007-12-12,1181.119
2007-12-13,1161.267
2007-12-14,1151.082
2007-12-17,1114.257
2007-12-18,1115.361
2007-12-19,1121.032
2007-12-20,1112.046
2007-12-21,1123.288
2007-12-24,1141.506
2007-12-25,1143.588
2007-12-26,1149.427
2007-12-27,1157.926
2007-12-28,1167.007
2007-12-31,1172.848
2008-01-01,1175.287
2008-01-02,1167.948
2008-01-03,1164.205
2008-01-04,1165.066
2008-01-07,1150.618
2008-01-08,1154.982
2008-01-09,1154.272
2008-01-10,1146.449
2008-01-11,1143.026
2008-01-14,1148.797
2008-01-15,1139.295
2008-01-16,1105.774
2008-01-17,1098.321
2008-01-18,1091.712
2008-01-21,1037.631
2008-01-22,1002.649
2008-01-23,1007.757
2008-01-24,1024.614
2008-01-25,1046.48
2008-01-28,1028.66
2008-01-29,1039.854
2008-01-30,1032.989
2008-01-31,1033.115
2008-02-01,1048.679
2008-02-04,1065.728
2008-02-05,1058.673
2008-02-06,1046.566
2008-02-07,1038.416
2008-02-08,1036.372
2008-02-11,1025.052
2008-02-12,1034.538
2008-02-13,1039.208
2008-02-14,1059.885
2008-02-15,1059.585
2008-02-18,1067.175
2008-02-19,1076.852
2008-02-20,1062.742
2008-02-21,1074.638
2008-02-22,1073.859
2008-02-25,1085.654
2008-02-26,1094.326
2008-02-27,1109.946
2008-02-28,1111.149
2008-02-29,1102.054
2008-03-03,1084.764
2008-03-04,1084.627
2008-03-05,1089.108
2008-03-06,1091.046
2008-03-07,1069.871
2008-03-10,1045.931
2008-03-11,1064.014
2008-03-12,1072.565
2008-03-13,1048.111
2008-03-14,1041.002
2008-03-17,1001.772
2008-03-18,1015.471
2008-03-19,1015.609
2008-03-20,1008.405
2008-03-21,1013.241
2008-03-24,1031.64
2008-03-25,1050.747
2008-03-26,1054.97
2008-03-27,1053.365
2008-03-28,1056.705
2008-03-31,1052.171
2008-04-01,1054.968
2008-04-02,1070.576
2008-04-03,1072.224
2008-04-04,1075.196
2008-04-07,1087.035
2008-04-08,1082.292
2008-04-09,1080.91
2008-04-10,1088.955
2008-04-11,1090.361
2008-04-14,1083.294
2008-04-15,1087.795
2008-04-16,1102.828
2008-04-17,1107.841
2008-04-18,1110.411
2008-04-21,1117.694
2008-04-22,1118.251
2008-04-23,1122.691
2008-04-24,1118.044
2008-04-25,1117.369
2008-04-28,1120.158
2008-04-29,1109.263
2008-04-30,1117.878
2008-05-01,1118.437
2008-05-02,1129.747
2008-05-05,1130.368
2008-05-06,1129.214
2008-05-07,1122.868
2008-05-08,1112.608
2008-05-09,1108.445
2008-05-12,1108.094
2008-05-13,1114.198
2008-05-14,1113.185
2008-05-15,1124.716
2008-05-16,1136.912
2008-05-19,1142.446
2008-05-20,1126.949
2008-05-21,1125.106
2008-05-22,1121.9
2008-05-23,1113.913
2008-05-26,1101.438
2008-05-27,1104.754
2008-05-28,1107.097
2008-05-29,1110.446
2008-05-30,1114.089
2008-06-02,1110.656
2008-06-03,1103.79
2008-06-04,1097.053
2008-06-05,1102.028
2008-06-06,1099.461
2008-06-09,1087.351
2008-06-10,1064.116
2008-06-11,1056.098
2008-06-12,1044.473
2008-06-13,1039.66
2008-06-16,1048.457
2008-06-17,1055.799
2008-06-18,1052.794
2008-06-19,1042.474
2008-06-20,1029.948
2008-06-23,1013.715
2008-06-24,1001.962
2008-06-25,1013.351
2008-06-26,1007.864
2008-06-27,988.67
2008-06-30,983.756
2008-07-01,966.119
2008-07-02,959.969
2008-07-03,945.934
2008-07-04,941.393
2008-07-07,945.707
2008-07-08,932.262
2008-07-09,944.849
2008-07-10,950.206
2008-07-11,958.397
2008-07-14,956.489
2008-07-15,933.057
2008-07-16,934.486
2008-07-17,949.841
2008-07-18,943.712
2008-07-21,959.173
2008-07-22,959.278
2008-07-23,980.377
2008-07-24,981.537
2008-07-25,972.734
2008-07-28,972.212
2008-07-29,963.222
2008-07-30,976.12
2008-07-31,976.688
2008-08-01,970.686
2008-08-04,959.288
2008-08-05,954.216
2008-08-06,964.217
2008-08-07,957.285
2008-08-08,948.409
2008-08-11,947.287
2008-08-12,937.867
2008-08-13,930.61
2008-08-14,937.399
2008-08-15,927.826
2008-08-18,916.842
2008-08-19,904.119
2008-08-20,912.659
2008-08-21,907.489
2008-08-22,907.849
2008-08-25,903.899
2008-08-26,893.898
2008-08-27,903.487
2008-08-28,907.556
2008-08-29,911.835
2008-09-01,890.868
2008-09-02,882.71
2008-09-03,871.845
2008-09-04,861.458
2008-09-05,843.225
2008-09-08,868.037
2008-09-09,847.811
2008-09-10,843.173
2008-09-11,820.135
2008-09-12,831.151
2008-09-15,805.633
2008-09-16,767.734
2008-09-17,756.704
2008-09-18,736.922
2008-09-19,783.067
2008-09-22,794.864
2008-09-23,782.323
2008-09-24,782.395
2008-09-25,784.794
2008-09-26,772.342
2008-09-29,741.926
2008-09-30,739.682
2008-10-01,746.357
2008-10-02,729.954
2008-10-03,723.28
2008-10-06,665.547
2008-10-07,654.676
2008-10-08,604.483
2008-10-09,605.953
2008-10-10,578.768
2008-10-13,609.234
2008-10-14,642.901
2008-10-15,609.785
2008-10-16,569.26
2008-10-17,566.836
2008-10-20,575.602
2008-10-21,567.532
2008-10-22,533.5
2008-10-23,514.029
2008-10-24,484.168
2008-10-27,460.124
2008-10-28,478.122
2008-10-29,488.263
2008-10-30,522.796
2008-10-31,536.905
2008-11-03,553.662
2008-11-04,569.652
2008-11-05,573.086
2008-11-06,541.26
2008-11-07,548.197
2008-11-10,557.99
2008-11-11,538.577
2008-11-12,521.992
2008-11-13,509.348
2008-11-14,514.499
2008-11-17,504.782
2008-11-18,489.672
2008-11-19,483.976
2008-11-20,462.065
2008-11-21,464.387
2008-11-24,470.451
2008-11-25,481.174
2008-11-26,492.501
2008-11-27,505.136
2008-11-28,507.551
2008-12-01,502.237
2008-12-02,491.354
2008-12-03,494.81
2008-12-04,491.684
2008-12-05,489.207
2008-12-08,518.179
2008-12-09,521.212
2008-12-10,542.14
2008-12-11,550.801
2008-12-12,536.991
2008-12-15,549.558
2008-12-16,558.477
2008-12-17,568.459
2008-12-18,583.051
2008-12-19,582.664
2008-12-22,568.933
2008-12-23,554.667
2008-12-24,556.018
2008-12-25,556.903
2008-12-26,555.5
2008-12-29,559.843
2008-12-30,570.751
2008-12-31,573.476
2009-01-01,575.866
2009-01-02,580.651
2009-01-05,593.227
2009-01-06,601.745
2009-01-07,598.666
2009-01-08,580.14
2009-01-09,575.855
2009-01-12,559.825
2009-01-13,558.809
2009-01-14,555.876
2009-01-15,537.061
2009-01-16,549.503
2009-01-19,546.867
2009-01-20,532.249
2009-01-21,527.022
2009-01-22,527.613
2009-01-23,520.332
2009-01-26,524.533
2009-01-27,527.198
2009-01-28,537.835
2009-01-29,536.82
2009-01-30,535.19
2009-02-02,525.778
2009-02-03,532.782
2009-02-04,540.424
2009-02-05,539.107
2009-02-06,552.553
2009-02-09,557.937
2009-02-10,555.892
2009-02-11,550.866
2009-02-12,543.461
2009-02-13,553.913
2009-02-16,548.794
2009-02-17,527.251
2009-02-18,525.007
2009-02-19,527.902
2009-02-20,510.664
2009-02-23,516.656
2009-02-24,507.66
2009-02-25,507.879
2009-02-26,507.178
2009-02-27,502.744
2009-03-02,479.565
2009-03-03,478.552
2009-03-04,491.897
2009-03-05,488.775
2009-03-06,489.28
2009-03-09,487.343
2009-03-10,501.4
2009-03-11,510.914
2009-03-12,511.693
2009-03-13,521.586
2009-03-16,534.542
2009-03-17,540.533
2009-03-18,543.411
2009-03-19,554.822
2009-03-20,552.909
2009-03-23,574.856
2009-03-24,581.811
2009-03-25,589.249
2009-03-26,600.254
2009-03-27,597.977
2009-03-30,571.06
2009-03-31,581.603
2009-04-01,597.165
2009-04-02,628.287
2009-04-03,634.152
2009-04-06,643.33
2009-04-07,639.439
2009-04-08,632.383
2009-04-09,657.416
2009-04-10,662.868
2009-04-13,672.016
2009-04-14,679.946
2009-04-15,680.747
2009-04-16,687.143
2009-04-17,674.742
2009-04-20,666.436
2009-04-21,667.61
2009-04-22,672.928
2009-04-23,681.139
2009-04-24,691.495
2009-04-27,673.948
2009-04-28,658.83
2009-04-29,679.34
2009-04-30,705.844
2009-05-01,706.203
2009-05-04,738.459
2009-05-05,742.216
2009-05-06,757.805
2009-05-07,766.19
2009-05-08,779.448
2009-05-11,782.819
2009-05-12,777.447
2009-05-13,775.093
2009-05-14,766.27
2009-05-15,779.268
2009-05-18,798.159
2009-05-19,815.155
2009-05-20,828.723
2009-05-21,822.256
2009-05-22,829.201
2009-05-25,837.082
2009-05-26,824.337
2009-05-27,839.319
2009-05-28,844.048
2009-05-29,853.434
2009-06-01,884.283
2009-06-02,879.466
2009-06-03,875.621
2009-06-04,872.187
2009-06-05,877.806
2009-06-08,860.436
2009-06-09,855.245
2009-06-10,869.971
2009-06-11,876.427
2009-06-12,874.784
2009-06-15,851.564
2009-06-16,847.549
2009-06-17,835.22
2009-06-18,826.457
2009-06-19,834.666
2009-06-22,826.022
2009-06-23,812.09
2009-06-24,831.897
2009-06-25,839.613
2009-06-26,850.534
2009-06-29,853.992
2009-06-30,851.432
2009-07-01,864.786
2009-07-02,862.072
2009-07-03,866.397
2009-07-06,854.331
2009-07-07,856.319
2009-07-08,843.637
2009-07-09,848.995
2009-07-10,843.671
2009-07-13,823.844
2009-07-14,842.289
2009-07-15,870.839
2009-07-16,878.907
2009-07-17,889.225
2009-07-20,912.693
2009-07-21,917.264
2009-07-22,917.368
2009-07-23,931.735
2009-07-24,936.696
2009-07-27,951.199
2009-07-28,959.026
2009-07-29,946.385
2009-07-30,952.859
2009-07-31,967.924
2009-08-03,992.457
2009-08-04,987.801
2009-08-05,979.36
2009-08-06,978.46
2009-08-07,975.921
2009-08-10,977.648
2009-08-11,971.327
2009-08-12,966.998
2009-08-13,985.019
2009-08-14,980.799
2009-08-17,945.555
2009-08-18,948.96
2009-08-19,944.946
2009-08-20,959.621
2009-08-21,967.285
2009-08-24,989.706
2009-08-25,985.999
2009-08-26,982.901
2009-08-27,974.869
2009-08-28,983.195
2009-08-31,975.946
2009-09-01,979.282
2009-09-02,969.116
2009-09-03,983.264
2009-09-04,995.811
2009-09-07,1008.511
2009-09-08,1018.577
2009-09-09,1016.608
2009-09-10,1021.012
2009-09-11,1031.677
2009-09-14,1022.476
2009-09-15,1031.645
2009-09-16,1050.403
2009-09-17,1056.945
2009-09-18,1062.321
2009-09-21,1055.847
2009-09-22,1065.464
2009-09-23,1057.129
2009-09-24,1052.206
2009-09-25,1054.903
2009-09-28,1048.355
2009-09-29,1055.142
2009-09-30,1056.681
2009-10-01,1054.592
2009-10-02,1044.997
2009-10-05,1051.449
2009-10-06,1072.301
2009-10-07,1079.96
2009-10-08,1088.533
2009-10-09,1092.54
2009-10-12,1100.069
2009-10-13,1100.597
2009-10-14,1120.548
2009-10-15,1122.914
2009-10-16,1117.937
2009-10-19,1127.011
2009-10-20,1125.47
2009-10-21,1119.845
2009-10-22,1110.378
2009-10-23,1118.363
2009-10-26,1113.423
2009-10-27,1091.399
2009-10-28,1061.164
2009-10-29,1058.209
2009-10-30,1056.055
2009-11-02,1049.352
2009-11-03,1037.87
2009-11-04,1063.869
2009-11-05,1067.485
2009-11-06,1078.905
2009-11-09,1100.506
2009-11-10,1100.766
2009-11-11,1113.738
2009-11-12,1105.417
2009-11-13,1109.558
2009-11-16,1124.938
2009-11-17,1119.691
2009-11-18,1122.696
2009-11-19,1110.914
2009-11-20,1108.719
2009-11-23,1118.805
2009-11-24,1116.652
2009-11-25,1124.767
2009-11-26,1107.316
2009-11-27,1083.656
2009-11-30,1101.999
2009-12-01,1122.328
2009-12-02,1133.784
2009-12-03,1141.447
2009-12-04,1139.147
2009-12-07,1140.196
2009-12-08,1136.488
2009-12-09,1129.283
2009-12-10,1130.213
2009-12-11,1142.013
2009-12-14,1151.649
2009-12-15,1146.172
2009-12-16,1143.411
2009-12-17,1128.28
2009-12-18,1123.304
2009-12-21,1121.744
2009-12-22,1128.693
2009-12-23,1137.684
2009-12-24,1148.317
2009-12-25,1149.445
2009-12-28,1157.867
2009-12-29,1159.962
2009-12-30,1164.906
2009-12-31,1173.713
2010-01-01,1173.713
2010-01-04,1193.218
2010-01-05,1204.958
2010-01-06,1214.252
2010-01-07,1209.098
2010-01-08,1216.683
2010-01-11,1230.632
2010-01-12,1224.622
2010-01-13,1214.892
2010-01-14,1224.585
2010-01-15,1227.674
2010-01-18,1230.122
2010-01-19,1227.928
2010-01-20,1215.737
2010-01-21,1198.377
2010-01-22,1175.142
2010-01-25,1164.98
2010-01-26,1137.844
2010-01-27,1121.67
2010-01-28,1134.305
2010-01-29,1130.126
2010-02-01,1128.945
2010-02-02,1131.322
2010-02-03,1146.704
2010-02-04,1126.858
2010-02-05,1089.96
2010-02-08,1084.869
2010-02-09,1098.956
2010-02-10,1105.246
2010-02-11,1116.703
2010-02-12,1118.734
2010-02-15,1121.77
2010-02-16,1128.88
2010-02-17,1141.851
2010-02-18,1138.962
2010-02-19,1127.137
2010-02-22,1139.179
2010-02-23,1137.648
2010-02-24,1132.941
2010-02-25,1121.737
2010-02-26,1136.702
2010-03-01,1149.563
2010-03-02,1162.075
2010-03-03,1173.777
2010-03-04,1171.709
2010-03-05,1184.564
2010-03-08,1199.127
2010-03-09,1196.213
2010-03-10,1204.042
2010-03-11,1200.332
2010-03-12,1204.472
2010-03-15,1194.119
2010-03-16,1202.507
2010-03-17,1221.546
2010-03-18,1221.697
2010-03-19,1219.384
2010-03-22,1212.603
2010-03-23,1215.29
2010-03-24,1213.385
2010-03-25,1214.372
2010-03-26,1220.329
2010-03-29,1231.079
2010-03-30,1235.131
2010-03-31,1236.635
2010-04-01,1251.908
2010-04-02,1253.026
2010-04-05,1260.971
2010-04-06,1266.935
2010-04-07,1274.661
2010-04-08,1267.024
2010-04-09,1275.344
2010-04-12,1278.132
2010-04-13,1267.39
2010-04-14,1280.63
2010-04-15,1285.521
2010-04-16,1273.116
2010-04-19,1242.141
2010-04-20,1259.524
2010-04-21,1270.188
2010-04-22,1263.477
2010-04-23,1268.089
2010-04-26,1281.182
2010-04-27,1267.87
2010-04-28,1250.397
2010-04-29,1257.531
2010-04-30,1263.046
2010-05-03,1253.885
2010-05-04,1235.927
2010-05-05,1208.278
2010-05-06,1177.819
2010-05-07,1150.68
2010-05-10,1200.628
2010-05-11,1188.74
2010-05-12,1197.833
2010-05-13,1209.402
2010-05-14,1196.057
2010-05-17,1167.949
2010-05-18,1170.435
2010-05-19,1135.402
2010-05-20,1099.697
2010-05-21,1095.857
2010-05-24,1100.543
2010-05-25,1051.276
2010-05-26,1077.183
2010-05-27,1107.23
2010-05-28,1128.259
2010-05-31,1137.246
2010-06-01,1116.69
2010-06-02,1116.414
2010-06-03,1136.72
2010-06-04,1127.349
2010-06-07,1098.303
2010-06-08,1103.07
2010-06-09,1105.632
2010-06-10,1116.933
2010-06-11,1125.68
2010-06-14,1145.509
2010-06-15,1151.249
2010-06-16,1155.928
2010-06-17,1163.452
2010-06-18,1171.643
2010-06-21,1202.24
2010-06-22,1194.824
2010-06-23,1190.695
2010-06-24,1187.775
2010-06-25,1178.051
2010-06-28,1186.153
2010-06-29,1160.426
2010-06-30,1156.432
2010-07-01,1147.805
2010-07-02,1151.169
2010-07-05,1152.614
2010-07-06,1169.824
2010-07-07,1168.273
2010-07-08,1183.632
2010-07-09,1196.273
2010-07-12,1197.213
2010-07-13,1199.647
2010-07-14,1210.317
