Date,IRELAND SMALL VALUE Small Cap
2005-11-10,609.222
2005-11-11,611.792
2005-11-14,606.185
2005-11-15,602.026
2005-11-16,594.755
2005-11-17,585.448
2005-11-18,582.883
2005-11-21,578.016
2005-11-22,578.721
2005-11-23,588.076
2005-11-24,590.514
2005-11-25,578.664
2005-11-28,580.109
2005-11-29,577.215
2005-11-30,580.917
2005-12-01,577.897
2005-12-02,577.147
2005-12-05,589.415
2005-12-06,595.686
2005-12-07,598.925
2005-12-08,604.363
2005-12-09,606.952
2005-12-12,607.763
2005-12-13,604.141
2005-12-14,608.761
2005-12-15,611.789
2005-12-16,631.772
2005-12-19,621.635
2005-12-20,615.525
2005-12-21,621.736
2005-12-22,617.829
2005-12-23,627.88
2005-12-26,627.88
2005-12-27,627.562
2005-12-28,630.036
2005-12-29,630.603
2005-12-30,628.443
2006-01-02,628.443
2006-01-03,641.549
2006-01-04,652.675
2006-01-05,647.772
2006-01-06,658.359
2006-01-09,657.51
2006-01-10,647.947
2006-01-11,671.335
2006-01-12,675.979
2006-01-13,674.602
2006-01-16,675.626
2006-01-17,671.599
2006-01-18,660.394
2006-01-19,663.522
2006-01-20,660.204
2006-01-23,664.217
2006-01-24,667.022
2006-01-25,666.129
2006-01-26,663.196
2006-01-27,663.225
2006-01-30,658.474
2006-01-31,655.29
2006-02-01,655.961
2006-02-02,652.17
2006-02-03,653.958
2006-02-06,658.835
2006-02-07,653.293
2006-02-08,651.752
2006-02-09,655.766
2006-02-10,650.302
2006-02-13,650.982
2006-02-14,644.786
2006-02-15,659.041
2006-02-16,653.545
2006-02-17,657.586
2006-02-20,664.406
2006-02-21,667.484
2006-02-22,668.209
2006-02-23,671.554
2006-02-24,669.898
2006-02-27,667.0
2006-02-28,668.832
2006-03-01,671.285
2006-03-02,669.128
2006-03-03,676.532
2006-03-06,683.158
2006-03-07,675.786
2006-03-08,677.103
2006-03-09,675.149
2006-03-10,672.472
2006-03-13,676.415
2006-03-14,680.317
2006-03-15,681.407
2006-03-16,686.728
2006-03-17,691.999
2006-03-20,697.312
2006-03-21,690.858
2006-03-22,686.516
2006-03-23,680.801
2006-03-24,681.146
2006-03-27,679.341
2006-03-28,677.02
2006-03-29,672.464
2006-03-30,685.299
2006-03-31,685.506
2006-04-03,685.214
2006-04-04,693.82
2006-04-05,695.263
2006-04-06,691.736
2006-04-07,677.398
2006-04-10,679.59
2006-04-11,677.014
2006-04-12,672.943
2006-04-13,671.753
2006-04-14,671.753
2006-04-17,682.422
2006-04-18,686.645
2006-04-19,693.387
2006-04-20,691.806
2006-04-21,691.697
2006-04-24,691.788
2006-04-25,696.238
2006-04-26,699.734
2006-04-27,704.23
2006-04-28,707.814
2006-05-01,709.05
2006-05-02,708.272
2006-05-03,700.093
2006-05-04,707.445
2006-05-05,711.969
2006-05-08,707.908
2006-05-09,714.59
2006-05-10,720.02
2006-05-11,717.955
2006-05-12,718.506
2006-05-15,703.958
2006-05-16,706.456
2006-05-17,698.256
2006-05-18,692.226
2006-05-19,682.975
2006-05-22,672.488
2006-05-23,681.202
2006-05-24,680.0
2006-05-25,686.728
2006-05-26,690.833
2006-05-29,691.031
2006-05-30,695.669
2006-05-31,695.08
2006-06-01,697.358
2006-06-02,704.302
2006-06-05,704.901
2006-06-06,688.815
2006-06-07,690.158
2006-06-08,678.328
2006-06-09,677.618
2006-06-12,671.143
2006-06-13,659.721
2006-06-14,660.894
2006-06-15,669.962
2006-06-16,668.615
2006-06-19,670.111
2006-06-20,672.509
2006-06-21,666.415
2006-06-22,673.055
2006-06-23,664.954
2006-06-26,662.829
2006-06-27,669.718
2006-06-28,660.264
2006-06-29,668.347
2006-06-30,688.773
2006-07-03,691.821
2006-07-04,686.795
2006-07-05,688.895
2006-07-06,694.651
2006-07-07,705.498
2006-07-10,703.738
2006-07-11,704.329
2006-07-12,703.297
2006-07-13,698.508
2006-07-14,692.384
2006-07-17,687.118
2006-07-18,688.453
2006-07-19,695.77
2006-07-20,699.078
2006-07-21,695.71
2006-07-24,693.825
2006-07-25,691.284
2006-07-26,689.16
2006-07-27,696.82
2006-07-28,699.942
2006-07-31,697.025
2006-08-01,695.185
2006-08-02,696.843
2006-08-03,693.892
2006-08-04,702.932
2006-08-07,699.382
2006-08-08,703.355
2006-08-09,705.522
2006-08-10,698.642
2006-08-11,694.133
2006-08-14,696.287
2006-08-15,701.744
2006-08-16,705.832
2006-08-17,709.492
2006-08-18,708.55
2006-08-21,718.386
2006-08-22,711.076
2006-08-23,712.116
2006-08-24,714.048
2006-08-25,712.003
2006-08-28,718.038
2006-08-29,725.527
2006-08-30,736.394
2006-08-31,743.335
2006-09-01,734.44
2006-09-04,739.528
2006-09-05,736.642
2006-09-06,735.567
2006-09-07,734.067
2006-09-08,728.224
2006-09-11,723.349
2006-09-12,725.512
2006-09-13,728.837
2006-09-14,736.875
2006-09-15,726.248
2006-09-18,727.191
2006-09-19,725.326
2006-09-20,728.855
2006-09-21,726.442
2006-09-22,728.619
2006-09-25,723.566
2006-09-26,727.552
2006-09-27,728.784
2006-09-28,726.523
2006-09-29,729.914
2006-10-02,734.401
2006-10-03,735.236
2006-10-04,735.003
2006-10-05,739.767
2006-10-06,736.719
2006-10-09,742.657
2006-10-10,744.605
2006-10-11,746.587
2006-10-12,750.315
2006-10-13,747.056
2006-10-16,749.092
2006-10-17,748.664
2006-10-18,750.876
2006-10-19,758.962
2006-10-20,761.161
2006-10-23,757.226
2006-10-24,759.599
2006-10-25,762.69
2006-10-26,780.303
2006-10-27,792.737
2006-10-30,785.778
2006-10-31,796.585
2006-11-01,801.548
2006-11-02,805.107
2006-11-03,805.326
2006-11-06,811.092
2006-11-07,814.784
2006-11-08,814.093
2006-11-09,810.765
2006-11-10,817.869
2006-11-13,828.671
2006-11-14,830.416
2006-11-15,833.395
2006-11-16,841.792
2006-11-17,841.874
2006-11-20,839.906
2006-11-21,838.978
2006-11-22,852.28
2006-11-23,853.793
2006-11-24,857.657
2006-11-27,853.336
2006-11-28,844.156
2006-11-29,851.054
2006-11-30,863.113
2006-12-01,870.724
2006-12-04,870.646
2006-12-05,866.261
2006-12-06,873.217
2006-12-07,879.188
2006-12-08,887.24
2006-12-11,891.154
2006-12-12,892.981
2006-12-13,899.882
2006-12-14,922.205
2006-12-15,914.588
2006-12-18,911.73
2006-12-19,927.41
2006-12-20,931.859
2006-12-21,935.805
2006-12-22,932.712
2006-12-25,932.712
2006-12-26,931.258
2006-12-27,935.231
2006-12-28,942.14
2006-12-29,947.951
2007-01-01,947.951
2007-01-02,978.212
2007-01-03,972.626
2007-01-04,950.636
2007-01-05,932.08
2007-01-08,924.843
2007-01-09,930.577
2007-01-10,914.638
2007-01-11,906.627
2007-01-12,909.415
2007-01-15,910.928
2007-01-16,910.929
2007-01-17,914.191
2007-01-18,920.102
2007-01-19,921.948
2007-01-22,914.994
2007-01-23,924.702
2007-01-24,938.153
2007-01-25,935.619
2007-01-26,921.679
2007-01-29,926.715
2007-01-30,922.805
2007-01-31,908.067
2007-02-01,916.495
2007-02-02,920.245
2007-02-05,917.986
2007-02-06,923.032
2007-02-07,940.925
2007-02-08,960.959
2007-02-09,964.637
2007-02-12,971.465
2007-02-13,990.05
2007-02-14,1007.863
2007-02-15,1014.554
2007-02-16,1001.377
2007-02-19,1006.039
2007-02-20,1005.215
2007-02-21,999.3
2007-02-22,995.473
2007-02-23,999.846
2007-02-26,999.781
2007-02-27,985.97
2007-02-28,971.504
2007-03-01,964.379
2007-03-02,967.609
2007-03-05,927.459
2007-03-06,926.776
2007-03-07,932.849
2007-03-08,953.31
2007-03-09,951.155
2007-03-12,958.181
2007-03-13,962.779
2007-03-14,945.63
2007-03-15,952.676
2007-03-16,959.373
2007-03-19,961.527
2007-03-20,961.635
2007-03-21,982.096
2007-03-22,1007.717
2007-03-23,1014.565
2007-03-26,1010.07
2007-03-27,1015.216
2007-03-28,1013.583
2007-03-29,1013.644
2007-03-30,1020.011
2007-04-02,1016.14
2007-04-03,1018.504
2007-04-04,1018.962
2007-04-05,1028.207
2007-04-06,1028.207
2007-04-09,1022.851
2007-04-10,1029.297
2007-04-11,1024.077
2007-04-12,1035.046
2007-04-13,1033.469
2007-04-16,1032.208
2007-04-17,1034.975
2007-04-18,1031.075
2007-04-19,1024.85
2007-04-20,1028.753
2007-04-23,1018.521
2007-04-24,1002.255
2007-04-25,1004.849
2007-04-26,1002.415
2007-04-27,997.042
2007-04-30,986.423
2007-05-01,984.786
2007-05-02,995.948
2007-05-03,999.487
2007-05-04,1009.97
2007-05-07,1012.497
2007-05-08,1011.762
2007-05-09,1009.063
2007-05-10,1007.608
2007-05-11,1001.044
2007-05-14,995.414
2007-05-15,1003.216
2007-05-16,988.693
2007-05-17,983.834
2007-05-18,998.59
2007-05-21,997.379
2007-05-22,997.957
2007-05-23,1005.073
2007-05-24,996.106
2007-05-25,987.443
2007-05-28,996.332
2007-05-29,990.24
2007-05-30,991.769
2007-05-31,1000.0
2007-06-01,1009.196
2007-06-04,1011.913
2007-06-05,997.65
2007-06-06,978.471
2007-06-07,980.909
2007-06-08,982.117
2007-06-11,980.413
2007-06-12,981.087
2007-06-13,974.798
2007-06-14,976.534
2007-06-15,992.918
2007-06-18,996.28
2007-06-19,987.179
2007-06-20,998.325
2007-06-21,986.625
2007-06-22,990.488
2007-06-25,992.996
2007-06-26,991.593
2007-06-27,982.502
2007-06-28,1000.235
2007-06-29,1011.828
2007-07-02,1017.163
2007-07-03,1003.315
2007-07-04,994.746
2007-07-05,987.198
2007-07-06,999.785
2007-07-09,997.115
2007-07-10,993.883
2007-07-11,986.169
2007-07-12,981.713
2007-07-13,983.559
2007-07-16,979.324
2007-07-17,988.249
2007-07-18,1000.573
2007-07-19,1018.737
2007-07-20,1025.517
2007-07-23,1017.45
2007-07-24,997.545
2007-07-25,977.916
2007-07-26,973.275
2007-07-27,953.676
2007-07-30,954.744
2007-07-31,965.774
2007-08-01,950.493
2007-08-02,965.933
2007-08-03,976.271
2007-08-06,979.724
2007-08-07,973.329
2007-08-08,970.295
2007-08-09,951.13
2007-08-10,930.773
2007-08-13,936.446
2007-08-14,928.686
2007-08-15,913.982
2007-08-16,887.895
2007-08-17,886.948
2007-08-20,892.55
2007-08-21,904.205
2007-08-22,915.699
2007-08-23,921.772
2007-08-24,932.257
2007-08-27,941.319
2007-08-28,919.314
2007-08-29,927.993
2007-08-30,921.321
2007-08-31,930.161
2007-09-03,929.367
2007-09-04,935.237
2007-09-05,941.199
2007-09-06,941.245
2007-09-07,952.715
2007-09-10,959.255
2007-09-11,964.969
2007-09-12,968.898
2007-09-13,967.909
2007-09-14,961.61
2007-09-17,938.885
2007-09-18,929.091
2007-09-19,952.012
2007-09-20,944.182
2007-09-21,953.186
2007-09-24,953.805
2007-09-25,925.127
2007-09-26,924.4
2007-09-27,928.361
2007-09-28,918.75
2007-10-01,928.986
2007-10-02,930.899
2007-10-03,939.457
2007-10-04,959.601
2007-10-05,961.292
2007-10-08,965.086
2007-10-09,964.565
2007-10-10,969.356
2007-10-11,972.102
2007-10-12,960.526
2007-10-15,969.71
2007-10-16,964.122
2007-10-17,986.307
2007-10-18,977.609
2007-10-19,968.411
2007-10-22,939.457
2007-10-23,963.897
2007-10-24,959.556
2007-10-25,973.261
2007-10-26,987.841
2007-10-29,993.513
2007-10-30,984.546
2007-10-31,984.398
2007-11-01,983.498
2007-11-02,993.089
2007-11-05,978.162
2007-11-06,982.202
2007-11-07,959.718
2007-11-08,956.344
2007-11-09,947.355
2007-11-12,937.851
2007-11-13,951.986
2007-11-14,946.609
2007-11-15,944.319
2007-11-16,939.028
2007-11-19,933.957
2007-11-20,927.779
2007-11-21,894.522
2007-11-22,893.671
2007-11-23,904.953
2007-11-26,911.587
2007-11-27,899.042
2007-11-28,886.927
2007-11-29,906.744
2007-11-30,923.79
2007-12-03,928.151
2007-12-04,920.111
2007-12-05,930.689
2007-12-06,942.663
2007-12-07,953.487
2007-12-10,973.309
2007-12-11,973.859
2007-12-12,964.514
2007-12-13,936.464
2007-12-14,915.753
2007-12-17,914.971
2007-12-18,923.414
2007-12-19,931.863
2007-12-20,928.113
2007-12-21,942.345
2007-12-24,958.746
2007-12-25,958.746
2007-12-26,965.336
2007-12-27,965.04
2007-12-28,981.026
2007-12-31,962.59
2008-01-01,962.59
2008-01-02,980.895
2008-01-03,971.889
2008-01-04,983.173
2008-01-07,968.794
2008-01-08,975.624
2008-01-09,956.976
2008-01-10,950.808
2008-01-11,964.812
2008-01-14,961.206
2008-01-15,942.171
2008-01-16,912.198
2008-01-17,918.192
2008-01-18,944.953
2008-01-21,913.62
2008-01-22,953.306
2008-01-23,954.325
2008-01-24,985.498
2008-01-25,966.242
2008-01-28,960.052
2008-01-29,973.801
2008-01-30,968.611
2008-01-31,990.15
2008-02-01,1008.624
2008-02-04,1015.56
2008-02-05,974.315
2008-02-06,975.644
2008-02-07,946.064
2008-02-08,947.999
2008-02-11,952.665
2008-02-12,971.192
2008-02-13,970.452
2008-02-14,967.878
2008-02-15,969.613
2008-02-18,963.493
2008-02-19,973.407
2008-02-20,967.792
2008-02-21,977.289
2008-02-22,960.855
2008-02-25,971.49
2008-02-26,978.091
2008-02-27,1007.319
2008-02-28,1010.584
2008-02-29,1000.028
2008-03-03,985.711
2008-03-04,976.487
2008-03-05,980.927
2008-03-06,966.172
2008-03-07,956.615
2008-03-10,948.796
2008-03-11,952.89
2008-03-12,988.172
2008-03-13,968.171
2008-03-14,986.639
2008-03-17,968.539
2008-03-18,966.685
2008-03-19,949.854
2008-03-20,930.632
2008-03-21,930.632
2008-03-24,929.304
2008-03-25,971.853
2008-03-26,979.163
2008-03-27,990.607
2008-03-28,990.066
2008-03-31,1011.575
2008-04-01,1012.625
2008-04-02,1034.837
2008-04-03,1011.126
2008-04-04,1007.233
2008-04-07,1017.428
2008-04-08,1014.55
2008-04-09,1024.117
2008-04-10,1014.72
2008-04-11,1011.965
2008-04-14,1009.935
2008-04-15,1007.582
2008-04-16,1022.014
2008-04-17,1018.492
2008-04-18,1009.705
2008-04-21,1026.788
2008-04-22,1017.608
2008-04-23,1011.539
2008-04-24,982.286
2008-04-25,973.039
2008-04-28,971.528
2008-04-29,963.456
2008-04-30,956.709
2008-05-01,950.335
2008-05-02,976.077
2008-05-05,980.956
2008-05-06,986.316
2008-05-07,977.647
2008-05-08,984.592
2008-05-09,982.555
2008-05-12,1020.669
2008-05-13,1012.274
2008-05-14,1009.737
2008-05-15,1011.767
2008-05-16,1013.422
2008-05-19,1011.534
2008-05-20,1004.595
2008-05-21,1012.374
2008-05-22,1001.672
2008-05-23,1014.111
2008-05-26,1019.103
2008-05-27,992.08
2008-05-28,992.956
2008-05-29,978.532
2008-05-30,990.011
2008-06-02,986.664
2008-06-03,973.59
2008-06-04,972.764
2008-06-05,993.399
2008-06-06,994.609
2008-06-09,978.726
2008-06-10,961.466
2008-06-11,940.196
2008-06-12,922.57
2008-06-13,920.484
2008-06-16,917.331
2008-06-17,921.263
2008-06-18,892.69
2008-06-19,863.269
2008-06-20,844.493
2008-06-23,804.148
2008-06-24,794.696
2008-06-25,799.058
2008-06-26,778.604
2008-06-27,763.295
2008-06-30,742.162
2008-07-01,722.27
2008-07-02,682.377
2008-07-03,675.262
2008-07-04,651.603
2008-07-07,660.269
2008-07-08,647.63
2008-07-09,646.763
2008-07-10,624.956
2008-07-11,596.214
2008-07-14,609.791
2008-07-15,591.452
2008-07-16,598.82
2008-07-17,636.53
2008-07-18,671.148
2008-07-21,701.305
2008-07-22,709.104
2008-07-23,729.068
2008-07-24,705.317
2008-07-25,685.573
2008-07-28,667.108
2008-07-29,665.664
2008-07-30,685.898
2008-07-31,695.815
2008-08-01,685.029
2008-08-04,693.358
2008-08-05,720.314
2008-08-06,725.098
2008-08-07,698.22
2008-08-08,682.479
2008-08-11,712.34
2008-08-12,714.727
2008-08-13,692.993
2008-08-14,699.848
2008-08-15,687.642
2008-08-18,681.031
2008-08-19,656.463
2008-08-20,647.912
2008-08-21,642.775
2008-08-22,661.511
2008-08-25,647.929
2008-08-26,640.808
2008-08-27,654.434
2008-08-28,649.112
2008-08-29,649.885
2008-09-01,653.322
2008-09-02,667.237
2008-09-03,651.442
2008-09-04,641.179
2008-09-05,631.283
2008-09-08,650.757
2008-09-09,648.561
2008-09-10,629.869
2008-09-11,610.045
2008-09-12,613.011
2008-09-15,593.803
2008-09-16,587.661
2008-09-17,589.945
2008-09-18,597.407
2008-09-19,635.742
2008-09-22,623.528
2008-09-23,593.063
2008-09-24,589.186
2008-09-25,591.613
2008-09-26,572.671
2008-09-29,524.648
2008-09-30,513.685
2008-10-01,510.744
2008-10-02,513.529
2008-10-03,509.084
2008-10-06,461.501
2008-10-07,450.394
2008-10-08,414.316
2008-10-09,412.886
2008-10-10,389.074
2008-10-13,406.254
2008-10-14,408.136
2008-10-15,389.929
2008-10-16,357.633
2008-10-17,346.395
2008-10-20,342.765
2008-10-21,340.627
2008-10-22,319.576
2008-10-23,314.838
2008-10-24,301.828
2008-10-27,292.88
2008-10-28,287.385
2008-10-29,302.696
2008-10-30,302.091
2008-10-31,308.923
2008-11-03,320.675
2008-11-04,338.533
2008-11-05,337.191
2008-11-06,327.287
2008-11-07,336.936
2008-11-10,352.942
2008-11-11,338.094
2008-11-12,324.619
2008-11-13,323.045
2008-11-14,320.517
2008-11-17,309.822
2008-11-18,295.227
2008-11-19,286.213
2008-11-20,270.553
2008-11-21,267.049
2008-11-24,300.808
2008-11-25,298.0
2008-11-26,291.321
2008-11-27,300.279
2008-11-28,294.053
2008-12-01,283.053
2008-12-02,287.827
2008-12-03,275.611
2008-12-04,284.185
2008-12-05,283.395
2008-12-08,308.547
2008-12-09,314.736
2008-12-10,316.676
2008-12-11,309.095
2008-12-12,301.384
2008-12-15,313.44
2008-12-16,323.818
2008-12-17,331.24
2008-12-18,327.817
2008-12-19,314.884
2008-12-22,325.879
2008-12-23,323.132
2008-12-24,324.805
2008-12-25,324.805
2008-12-26,326.372
2008-12-29,330.45
2008-12-30,332.205
2008-12-31,331.887
2009-01-01,331.887
2009-01-02,334.873
2009-01-05,340.244
2009-01-06,342.935
2009-01-07,350.752
2009-01-08,356.759
2009-01-09,368.083
2009-01-12,368.598
2009-01-13,350.66
2009-01-14,325.239
2009-01-15,319.177
2009-01-16,313.744
2009-01-19,249.756
2009-01-20,237.816
2009-01-21,242.755
2009-01-22,235.072
2009-01-23,234.547
2009-01-26,243.094
2009-01-27,249.163
2009-01-28,272.466
2009-01-29,247.585
2009-01-30,239.136
2009-02-02,233.603
2009-02-03,230.499
2009-02-04,232.925
2009-02-05,234.112
2009-02-06,246.713
2009-02-09,266.132
2009-02-10,267.419
2009-02-11,253.285
2009-02-12,233.509
2009-02-13,229.595
2009-02-16,214.715
2009-02-17,201.221
2009-02-18,198.144
2009-02-19,204.355
2009-02-20,190.03
2009-02-23,184.569
2009-02-24,175.829
2009-02-25,176.601
2009-02-26,173.764
2009-02-27,177.346
2009-03-02,179.035
2009-03-03,178.813
2009-03-04,183.651
2009-03-05,169.948
2009-03-06,178.29
2009-03-09,181.058
2009-03-10,192.264
2009-03-11,190.651
2009-03-12,196.542
2009-03-13,210.496
2009-03-16,231.526
2009-03-17,225.033
2009-03-18,226.012
2009-03-19,252.69
2009-03-20,275.834
2009-03-23,279.629
2009-03-24,289.9
2009-03-25,271.442
2009-03-26,275.313
2009-03-27,265.48
2009-03-30,246.516
2009-03-31,263.862
2009-04-01,286.488
2009-04-02,331.706
2009-04-03,367.377
2009-04-06,387.731
2009-04-07,398.915
2009-04-08,389.85
2009-04-09,387.623
2009-04-10,387.623
2009-04-13,390.91
2009-04-14,395.976
2009-04-15,378.988
2009-04-16,376.82
2009-04-17,359.334
2009-04-20,357.817
2009-04-21,355.783
2009-04-22,366.028
2009-04-23,366.225
2009-04-24,375.019
2009-04-27,364.958
2009-04-28,351.224
2009-04-29,372.281
2009-04-30,402.831
2009-05-01,402.806
2009-05-04,405.542
2009-05-05,449.663
2009-05-06,487.146
2009-05-07,507.473
2009-05-08,515.752
2009-05-11,506.541
2009-05-12,505.598
2009-05-13,442.715
2009-05-14,465.369
2009-05-15,486.523
2009-05-18,498.977
2009-05-19,545.493
2009-05-20,591.414
2009-05-21,573.887
2009-05-22,596.986
2009-05-25,600.742
2009-05-26,597.375
2009-05-27,629.188
2009-05-28,612.256
2009-05-29,645.551
2009-06-01,645.847
2009-06-02,704.524
2009-06-03,720.152
2009-06-04,713.899
2009-06-05,753.126
2009-06-08,717.888
2009-06-09,729.041
2009-06-10,747.504
2009-06-11,801.235
2009-06-12,798.022
2009-06-15,708.768
2009-06-16,725.148
2009-06-17,648.471
2009-06-18,667.677
2009-06-19,678.614
2009-06-22,633.553
2009-06-23,629.738
2009-06-24,689.724
2009-06-25,659.332
2009-06-26,654.901
2009-06-29,668.045
2009-06-30,671.037
2009-07-01,674.534
2009-07-02,645.248
2009-07-03,640.438
2009-07-06,610.144
2009-07-07,601.581
2009-07-08,580.446
2009-07-09,570.091
2009-07-10,537.736
2009-07-13,558.235
2009-07-14,598.44
2009-07-15,651.91
2009-07-16,653.736
2009-07-17,637.525
2009-07-20,640.008
2009-07-21,630.555
2009-07-22,633.438
2009-07-23,676.056
2009-07-24,666.262
2009-07-27,668.036
2009-07-28,666.076
2009-07-29,662.725
2009-07-30,687.535
2009-07-31,718.39
2009-08-03,743.238
2009-08-04,721.525
2009-08-05,729.617
2009-08-06,768.658
2009-08-07,771.029
2009-08-10,766.838
2009-08-11,748.354
2009-08-12,760.469
2009-08-13,787.4
2009-08-14,817.314
2009-08-17,766.354
2009-08-18,762.002
2009-08-19,764.807
2009-08-20,783.963
2009-08-21,795.238
2009-08-24,816.699
2009-08-25,838.476
2009-08-26,870.519
2009-08-27,911.143
2009-08-28,986.888
2009-08-31,957.369
2009-09-01,920.318
2009-09-02,892.337
2009-09-03,888.292
2009-09-04,911.888
2009-09-07,927.136
2009-09-08,937.635
2009-09-09,936.91
2009-09-10,956.333
2009-09-11,1024.526
2009-09-14,1040.202
2009-09-15,1048.6
2009-09-16,1073.701
2009-09-17,1200.939
2009-09-18,1163.263
2009-09-21,1113.165
2009-09-22,1129.434
2009-09-23,1154.823
2009-09-24,1106.59
2009-09-25,1117.545
2009-09-28,1128.267
2009-09-29,1127.044
2009-09-30,1150.37
2009-10-01,1106.065
2009-10-02,1076.351
2009-10-05,1072.86
2009-10-06,1122.018
2009-10-07,1094.176
2009-10-08,1103.088
2009-10-09,1117.998
2009-10-12,1120.526
2009-10-13,1072.209
2009-10-14,1073.831
2009-10-15,1062.925
2009-10-16,1040.481
2009-10-19,1051.688
2009-10-20,1065.477
2009-10-21,1059.333
2009-10-22,1023.98
2009-10-23,1023.639
2009-10-26,988.284
2009-10-27,919.371
2009-10-28,798.059
2009-10-29,846.174
2009-10-30,813.909
2009-11-02,788.943
2009-11-03,716.096
2009-11-04,798.315
2009-11-05,832.706
2009-11-06,862.572
2009-11-09,886.809
2009-11-10,838.785
2009-11-11,859.579
2009-11-12,842.24
2009-11-13,843.47
2009-11-16,810.295
2009-11-17,766.328
2009-11-18,779.628
2009-11-19,757.542
2009-11-20,760.161
2009-11-23,773.063
2009-11-24,766.081
2009-11-25,780.066
2009-11-26,750.317
2009-11-27,761.649
2009-11-30,743.732
2009-12-01,757.797
2009-12-02,768.065
2009-12-03,779.188
2009-12-04,770.953
2009-12-07,761.742
2009-12-08,725.039
2009-12-09,715.96
2009-12-10,704.637
2009-12-11,703.934
2009-12-14,703.269
2009-12-15,694.21
2009-12-16,683.622
2009-12-17,661.254
2009-12-18,663.91
2009-12-21,660.651
2009-12-22,685.764
2009-12-23,704.635
2009-12-24,693.183
2009-12-25,693.183
2009-12-28,694.801
2009-12-29,706.39
2009-12-30,695.945
2009-12-31,698.382
2010-01-01,698.382
2010-01-04,739.735
2010-01-05,745.727
2010-01-06,767.377
2010-01-07,764.231
2010-01-08,763.265
2010-01-11,771.321
2010-01-12,747.621
2010-01-13,749.741
2010-01-14,754.413
2010-01-15,752.332
2010-01-18,751.814
2010-01-19,741.444
2010-01-20,726.875
2010-01-21,704.226
2010-01-22,699.767
2010-01-25,697.58
2010-01-26,690.1
2010-01-27,669.039
2010-01-28,662.422
2010-01-29,664.301
2010-02-01,662.409
2010-02-02,673.151
2010-02-03,664.203
2010-02-04,632.491
2010-02-05,623.268
2010-02-08,627.427
2010-02-09,617.96
2010-02-10,630.121
2010-02-11,623.01
2010-02-12,616.585
2010-02-15,598.596
2010-02-16,624.102
2010-02-17,629.412
2010-02-18,633.617
2010-02-19,625.958
2010-02-22,623.536
2010-02-23,608.553
2010-02-24,593.561
2010-02-25,577.429
2010-02-26,582.122
2010-03-01,573.607
2010-03-02,592.795
2010-03-03,599.141
2010-03-04,616.428
2010-03-05,647.512
2010-03-08,630.813
2010-03-09,623.178
2010-03-10,636.886
2010-03-11,645.353
2010-03-12,664.779
2010-03-15,650.526
2010-03-16,661.34
2010-03-17,679.348
2010-03-18,658.371
2010-03-19,655.141
2010-03-22,650.172
2010-03-23,667.949
2010-03-24,670.229
2010-03-25,693.8
2010-03-26,681.082
2010-03-29,655.579
2010-03-30,656.202
2010-03-31,695.059
2010-04-01,698.028
2010-04-02,698.028
2010-04-05,696.43
2010-04-06,717.185
2010-04-07,722.115
2010-04-08,727.786
2010-04-09,743.62
2010-04-12,756.793
2010-04-13,742.964
2010-04-14,767.541
2010-04-15,764.622
2010-04-16,749.061
2010-04-19,750.596
2010-04-20,770.226
2010-04-21,755.736
2010-04-22,739.215
2010-04-23,747.247
2010-04-26,760.675
2010-04-27,722.34
2010-04-28,703.696
2010-04-29,725.326
2010-04-30,732.117
2010-05-03,725.427
2010-05-04,686.1
2010-05-05,660.42
2010-05-06,636.516
2010-05-07,602.955
2010-05-10,672.756
2010-05-11,655.372
2010-05-12,669.535
2010-05-13,656.766
2010-05-14,622.45
2010-05-17,609.961
2010-05-18,611.242
2010-05-19,589.363
2010-05-20,548.103
2010-05-21,564.649
2010-05-24,547.571
2010-05-25,512.474
2010-05-26,549.03
2010-05-27,553.631
2010-05-28,541.355
2010-05-31,535.931
2010-06-01,534.369
2010-06-02,535.873
2010-06-03,531.839
2010-06-04,524.139
2010-06-07,519.523
2010-06-08,505.334
2010-06-09,523.355
2010-06-10,524.007
2010-06-11,528.661
2010-06-14,554.83
2010-06-15,561.138
2010-06-16,562.279
2010-06-17,568.082
2010-06-18,585.645
2010-06-21,582.427
2010-06-22,571.657
2010-06-23,556.124
2010-06-24,562.008
2010-06-25,561.529
2010-06-28,568.085
2010-06-29,536.154
2010-06-30,538.13
2010-07-01,528.053
2010-07-02,542.609
2010-07-05,546.222
2010-07-06,571.807
2010-07-07,562.916
2010-07-08,577.097
2010-07-09,569.493
2010-07-12,564.455
2010-07-13,566.02
2010-07-14,571.23
2010-07-15,570.415
2010-07-16,575.005
2010-07-19,568.137
2010-07-20,560.899
2010-07-21,569.204
2010-07-22,579.073
2010-07-23,573.721
2010-07-26,588.372
2010-07-27,592.959
2010-07-28,594.055
2010-07-29,602.503
2010-07-30,599.209
2010-08-02,613.713
2010-08-03,618.365
2010-08-04,607.992
2010-08-05,608.03
2010-08-06,608.901
2010-08-09,611.332
2010-08-10,593.392
2010-08-11,572.029
2010-08-12,569.813
2010-08-13,559.376
2010-08-16,554.565
2010-08-17,567.868
2010-08-18,565.14
2010-08-19,556.846
2010-08-20,543.126
2010-08-23,548.241
2010-08-24,539.614
2010-08-25,533.627
2010-08-26,542.126
2010-08-27,541.266
2010-08-30,538.433
2010-08-31,543.784
2010-09-01,560.693
2010-09-02,556.263
2010-09-03,568.18
2010-09-06,571.382
2010-09-07,556.901
2010-09-08,557.758
