Date,SINGAPORE SMID VALUE SMID (Small+Mid Cap)
2005-11-08,495.208
2005-11-09,495.658
2005-11-10,493.827
2005-11-11,492.629
2005-11-14,486.474
2005-11-15,484.723
2005-11-16,487.525
2005-11-17,489.377
2005-11-18,493.286
2005-11-21,489.778
2005-11-22,487.71
2005-11-23,495.204
2005-11-24,498.376
2005-11-25,496.117
2005-11-28,498.273
2005-11-29,496.521
2005-11-30,497.298
2005-12-01,496.4
2005-12-02,501.805
2005-12-05,502.335
2005-12-06,497.788
2005-12-07,499.961
2005-12-08,499.377
2005-12-09,500.497
2005-12-12,502.858
2005-12-13,504.501
2005-12-14,507.565
2005-12-15,507.174
2005-12-16,504.998
2005-12-19,507.049
2005-12-20,505.663
2005-12-21,506.402
2005-12-22,504.563
2005-12-23,508.685
2005-12-26,508.685
2005-12-27,508.006
2005-12-28,508.774
2005-12-29,511.179
2005-12-30,512.262
2006-01-02,512.475
2006-01-03,518.984
2006-01-04,524.002
2006-01-05,526.358
2006-01-06,532.145
2006-01-09,535.205
2006-01-10,535.761
2006-01-11,540.72
2006-01-12,538.861
2006-01-13,536.613
2006-01-16,536.484
2006-01-17,534.054
2006-01-18,534.217
2006-01-19,536.965
2006-01-20,538.423
2006-01-23,536.162
2006-01-24,535.864
2006-01-25,540.511
2006-01-26,541.099
2006-01-27,548.353
2006-01-30,546.446
2006-01-31,548.974
2006-02-01,550.111
2006-02-02,549.574
2006-02-03,548.067
2006-02-06,554.173
2006-02-07,556.756
2006-02-08,552.407
2006-02-09,555.19
2006-02-10,555.635
2006-02-13,556.909
2006-02-14,557.371
2006-02-15,555.477
2006-02-16,555.673
2006-02-17,554.93
2006-02-20,556.701
2006-02-21,555.869
2006-02-22,552.232
2006-02-23,558.104
2006-02-24,559.556
2006-02-27,564.094
2006-02-28,567.491
2006-03-01,565.517
2006-03-02,569.465
2006-03-03,569.249
2006-03-06,570.668
2006-03-07,565.492
2006-03-08,567.787
2006-03-09,569.574
2006-03-10,567.249
2006-03-13,571.062
2006-03-14,573.735
2006-03-15,575.511
2006-03-16,577.02
2006-03-17,576.621
2006-03-20,578.191
2006-03-21,577.709
2006-03-22,576.339
2006-03-23,577.39
2006-03-24,580.485
2006-03-27,585.353
2006-03-28,590.001
2006-03-29,590.116
2006-03-30,594.682
2006-03-31,599.069
2006-04-03,602.218
2006-04-04,598.853
2006-04-05,604.7
2006-04-06,600.959
2006-04-07,603.24
2006-04-10,602.53
2006-04-11,600.017
2006-04-12,601.635
2006-04-13,604.674
2006-04-14,604.748
2006-04-17,606.399
2006-04-18,609.711
2006-04-19,617.834
2006-04-20,615.519
2006-04-21,615.896
2006-04-24,615.999
2006-04-25,616.423
2006-04-26,616.778
2006-04-27,622.572
2006-04-28,620.383
2006-05-01,621.702
2006-05-02,625.959
2006-05-03,627.178
2006-05-04,622.306
2006-05-05,621.915
2006-05-08,630.621
2006-05-09,630.997
2006-05-10,633.627
2006-05-11,631.179
2006-05-12,629.983
2006-05-15,609.315
2006-05-16,602.599
2006-05-17,612.953
2006-05-18,598.742
2006-05-19,597.312
2006-05-22,576.397
2006-05-23,585.939
2006-05-24,582.633
2006-05-25,576.127
2006-05-26,584.885
2006-05-29,585.941
2006-05-30,586.745
2006-05-31,574.242
2006-06-01,573.684
2006-06-02,583.286
2006-06-05,582.922
2006-06-06,575.939
2006-06-07,571.704
2006-06-08,556.586
2006-06-09,560.463
2006-06-12,559.03
2006-06-13,547.249
2006-06-14,540.482
2006-06-15,547.436
2006-06-16,561.491
2006-06-19,553.42
2006-06-20,549.962
2006-06-21,551.701
2006-06-22,552.374
2006-06-23,547.93
2006-06-26,546.42
2006-06-27,547.071
2006-06-28,545.908
2006-06-29,553.911
2006-06-30,567.735
2006-07-03,569.316
2006-07-04,579.122
2006-07-05,573.391
2006-07-06,576.461
2006-07-07,576.515
2006-07-10,578.957
2006-07-11,572.725
2006-07-12,572.183
2006-07-13,571.689
2006-07-14,561.738
2006-07-17,548.616
2006-07-18,550.909
2006-07-19,551.951
2006-07-20,560.43
2006-07-21,557.478
2006-07-24,554.597
2006-07-25,559.331
2006-07-26,561.606
2006-07-27,572.662
2006-07-28,570.602
2006-07-31,579.593
2006-08-01,577.875
2006-08-02,577.586
2006-08-03,579.0
2006-08-04,580.239
2006-08-07,584.296
2006-08-08,587.585
2006-08-09,588.017
2006-08-10,586.82
2006-08-11,584.481
2006-08-14,586.172
2006-08-15,586.559
2006-08-16,593.171
2006-08-17,597.334
2006-08-18,602.188
2006-08-21,603.722
2006-08-22,604.389
2006-08-23,606.933
2006-08-24,601.436
2006-08-25,601.526
2006-08-28,594.888
2006-08-29,598.295
2006-08-30,603.458
2006-08-31,610.492
2006-09-01,610.843
2006-09-04,618.118
2006-09-05,620.749
2006-09-06,623.523
2006-09-07,619.127
2006-09-08,620.824
2006-09-11,615.822
2006-09-12,617.973
2006-09-13,623.55
2006-09-14,625.102
2006-09-15,624.721
2006-09-18,629.707
2006-09-19,634.376
2006-09-20,633.324
2006-09-21,639.307
2006-09-22,634.234
2006-09-25,633.409
2006-09-26,631.018
2006-09-27,641.314
2006-09-28,637.521
2006-09-29,650.082
2006-10-02,658.472
2006-10-03,660.776
2006-10-04,658.989
2006-10-05,668.001
2006-10-06,666.727
2006-10-09,664.696
2006-10-10,674.03
2006-10-11,673.999
2006-10-12,677.055
2006-10-13,677.096
2006-10-16,675.457
2006-10-17,672.304
2006-10-18,674.13
2006-10-19,675.864
2006-10-20,679.705
2006-10-23,678.604
2006-10-24,678.878
2006-10-25,689.078
2006-10-26,695.45
2006-10-27,695.776
2006-10-30,688.521
2006-10-31,694.595
2006-11-01,701.557
2006-11-02,699.991
2006-11-03,702.056
2006-11-06,703.467
2006-11-07,709.265
2006-11-08,700.552
2006-11-09,699.229
2006-11-10,704.601
2006-11-13,703.758
2006-11-14,708.683
2006-11-15,712.654
2006-11-16,715.423
2006-11-17,718.662
2006-11-20,714.541
2006-11-21,723.454
2006-11-22,732.857
2006-11-23,736.812
2006-11-24,735.763
2006-11-27,741.092
2006-11-28,727.529
2006-11-29,738.765
2006-11-30,745.818
2006-12-01,744.959
2006-12-04,748.879
2006-12-05,768.009
2006-12-06,763.014
2006-12-07,761.582
2006-12-08,746.386
2006-12-11,753.931
2006-12-12,757.197
2006-12-13,750.117
2006-12-14,754.05
2006-12-15,753.692
2006-12-18,750.114
2006-12-19,745.269
2006-12-20,752.354
2006-12-21,754.728
2006-12-22,763.237
2006-12-25,763.237
2006-12-26,763.171
2006-12-27,769.399
2006-12-28,777.391
2006-12-29,786.464
2007-01-01,786.464
2007-01-02,788.654
2007-01-03,795.451
2007-01-04,785.634
2007-01-05,786.321
2007-01-08,782.401
2007-01-09,784.08
2007-01-10,778.195
2007-01-11,779.258
2007-01-12,788.76
2007-01-15,803.277
2007-01-16,804.235
2007-01-17,808.753
2007-01-18,822.435
2007-01-19,829.708
2007-01-22,849.681
2007-01-23,849.018
2007-01-24,856.359
2007-01-25,844.589
2007-01-26,836.822
2007-01-29,852.57
2007-01-30,856.138
2007-01-31,851.341
2007-02-01,867.607
2007-02-02,873.624
2007-02-05,878.06
2007-02-06,880.338
2007-02-07,888.084
2007-02-08,893.586
2007-02-09,889.155
2007-02-12,871.746
2007-02-13,867.73
2007-02-14,873.137
2007-02-15,885.196
2007-02-16,881.106
2007-02-19,880.659
2007-02-20,879.429
2007-02-21,895.481
2007-02-22,904.5
2007-02-23,909.966
2007-02-26,914.747
2007-02-27,898.303
2007-02-28,863.257
2007-03-01,860.78
2007-03-02,850.852
2007-03-05,804.613
2007-03-06,832.109
2007-03-07,841.551
2007-03-08,857.334
2007-03-09,870.711
2007-03-12,894.224
2007-03-13,887.062
2007-03-14,858.623
2007-03-15,868.842
2007-03-16,865.804
2007-03-19,882.554
2007-03-20,885.177
2007-03-21,894.658
2007-03-22,906.047
2007-03-23,907.129
2007-03-26,907.389
2007-03-27,914.243
2007-03-28,911.38
2007-03-29,918.756
2007-03-30,920.965
2007-04-02,924.964
2007-04-03,934.748
2007-04-04,940.643
2007-04-05,949.607
2007-04-06,949.607
2007-04-09,957.562
2007-04-10,958.672
2007-04-11,959.694
2007-04-12,952.817
2007-04-13,962.97
2007-04-16,974.591
2007-04-17,973.789
2007-04-18,967.107
2007-04-19,945.561
2007-04-20,964.121
2007-04-23,975.307
2007-04-24,975.842
2007-04-25,976.624
2007-04-26,981.641
2007-04-27,981.782
2007-04-30,976.626
2007-05-01,975.778
2007-05-02,985.693
2007-05-03,995.722
2007-05-04,1007.849
2007-05-07,1008.092
2007-05-08,998.27
2007-05-09,1014.033
2007-05-10,1012.313
2007-05-11,1009.867
2007-05-14,1023.66
2007-05-15,1014.805
2007-05-16,1019.886
2007-05-17,1020.485
2007-05-18,1013.531
2007-05-21,1014.108
2007-05-22,1014.956
2007-05-23,1024.413
2007-05-24,1017.231
2007-05-25,1003.865
2007-05-28,1011.35
2007-05-29,1008.515
2007-05-30,998.449
2007-05-31,1000.0
2007-06-01,1010.4
2007-06-04,1022.793
2007-06-05,1028.433
2007-06-06,1027.292
2007-06-07,1012.829
2007-06-08,999.056
2007-06-11,1003.161
2007-06-12,1003.332
2007-06-13,1006.488
2007-06-14,1014.335
2007-06-15,1014.854
2007-06-18,1027.947
2007-06-19,1036.743
2007-06-20,1041.421
2007-06-21,1045.662
2007-06-22,1042.116
2007-06-25,1033.073
2007-06-26,1021.639
2007-06-27,1020.038
2007-06-28,1018.47
2007-06-29,1039.799
2007-07-02,1041.768
2007-07-03,1056.094
2007-07-04,1054.548
2007-07-05,1050.976
2007-07-06,1045.804
2007-07-09,1063.64
2007-07-10,1071.597
2007-07-11,1060.69
2007-07-12,1072.367
2007-07-13,1076.259
2007-07-16,1075.408
2007-07-17,1072.528
2007-07-18,1052.761
2007-07-19,1057.448
2007-07-20,1076.241
2007-07-23,1063.125
2007-07-24,1071.454
2007-07-25,1054.149
2007-07-26,1035.341
2007-07-27,1006.897
2007-07-30,1014.901
2007-07-31,1012.689
2007-08-01,977.209
2007-08-02,982.216
2007-08-03,985.129
2007-08-06,954.367
2007-08-07,949.442
2007-08-08,975.548
2007-08-09,971.7
2007-08-10,943.412
2007-08-13,950.14
2007-08-14,954.924
2007-08-15,920.401
2007-08-16,880.654
2007-08-17,868.173
2007-08-20,918.402
2007-08-21,898.329
2007-08-22,930.14
2007-08-23,950.019
2007-08-24,942.701
2007-08-27,961.841
2007-08-28,944.279
2007-08-29,934.349
2007-08-30,929.85
2007-08-31,946.843
2007-09-03,945.615
2007-09-04,941.254
2007-09-05,963.206
2007-09-06,972.594
2007-09-07,979.594
2007-09-10,965.69
2007-09-11,987.544
2007-09-12,995.372
2007-09-13,996.486
2007-09-14,1000.438
2007-09-17,979.515
2007-09-18,975.041
2007-09-19,1012.348
2007-09-20,1010.757
2007-09-21,998.442
2007-09-24,1022.848
2007-09-25,1018.355
2007-09-26,1027.629
2007-09-27,1046.799
2007-09-28,1059.363
2007-10-01,1068.314
2007-10-02,1064.984
2007-10-03,1050.903
2007-10-04,1056.861
2007-10-05,1074.466
2007-10-08,1076.726
2007-10-09,1078.382
2007-10-10,1072.68
2007-10-11,1095.937
2007-10-12,1085.399
2007-10-15,1087.798
2007-10-16,1071.894
2007-10-17,1076.43
2007-10-18,1067.236
2007-10-19,1050.511
2007-10-22,1025.555
2007-10-23,1048.864
2007-10-24,1043.151
2007-10-25,1055.389
2007-10-26,1069.464
2007-10-29,1084.354
2007-10-30,1081.273
2007-10-31,1082.329
2007-11-01,1088.686
2007-11-02,1068.455
2007-11-05,1057.482
2007-11-06,1070.959
2007-11-07,1075.08
2007-11-08,1075.194
2007-11-09,1056.177
2007-11-12,1029.814
2007-11-13,1021.34
2007-11-14,1029.198
2007-11-15,1011.396
2007-11-16,993.667
2007-11-19,993.268
2007-11-20,996.584
2007-11-21,962.044
2007-11-22,958.52
2007-11-23,967.03
2007-11-26,985.862
2007-11-27,972.509
2007-11-28,975.857
2007-11-29,993.046
2007-11-30,987.926
2007-12-03,979.208
2007-12-04,986.255
2007-12-05,994.803
2007-12-06,1002.444
2007-12-07,1017.579
2007-12-10,1011.473
2007-12-11,1014.924
2007-12-12,1005.443
2007-12-13,999.068
2007-12-14,993.055
2007-12-17,961.529
2007-12-18,966.289
2007-12-19,968.288
2007-12-20,967.926
2007-12-21,978.856
2007-12-24,989.652
2007-12-25,989.652
2007-12-26,996.569
2007-12-27,998.27
2007-12-28,996.391
2007-12-31,1015.994
2008-01-01,1015.994
2008-01-02,1010.191
2008-01-03,994.307
2008-01-04,1002.632
2008-01-07,974.863
2008-01-08,972.231
2008-01-09,970.084
2008-01-10,966.007
2008-01-11,965.142
2008-01-14,952.236
2008-01-15,932.041
2008-01-16,904.362
2008-01-17,923.648
2008-01-18,909.647
2008-01-21,858.636
2008-01-22,838.247
2008-01-23,867.87
2008-01-24,883.281
2008-01-25,924.186
2008-01-28,901.089
2008-01-29,902.463
2008-01-30,896.175
2008-01-31,903.267
2008-02-01,913.572
2008-02-04,933.441
2008-02-05,921.323
2008-02-06,904.048
2008-02-07,902.943
2008-02-08,902.439
2008-02-11,893.901
2008-02-12,906.399
2008-02-13,910.731
2008-02-14,935.906
2008-02-15,949.68
2008-02-18,948.528
2008-02-19,950.862
2008-02-20,943.621
2008-02-21,951.688
2008-02-22,960.282
2008-02-25,968.813
2008-02-26,965.14
2008-02-27,976.113
2008-02-28,977.629
2008-02-29,967.474
2008-03-03,945.032
2008-03-04,950.16
2008-03-05,942.789
2008-03-06,947.291
2008-03-07,934.356
2008-03-10,918.149
2008-03-11,916.847
2008-03-12,933.438
2008-03-13,915.69
2008-03-14,922.089
2008-03-17,908.358
2008-03-18,919.865
2008-03-19,919.094
2008-03-20,910.454
2008-03-21,910.454
2008-03-24,932.777
2008-03-25,953.175
2008-03-26,959.836
2008-03-27,967.146
2008-03-28,973.092
2008-03-31,984.719
2008-04-01,983.448
2008-04-02,996.111
2008-04-03,993.854
2008-04-04,989.116
2008-04-07,990.93
2008-04-08,981.005
2008-04-09,970.172
2008-04-10,983.823
2008-04-11,996.066
2008-04-14,977.448
2008-04-15,984.536
2008-04-16,994.613
2008-04-17,1003.061
2008-04-18,989.926
2008-04-21,1004.445
2008-04-22,1005.43
2008-04-23,1001.532
2008-04-24,993.99
2008-04-25,994.845
2008-04-28,998.306
2008-04-29,998.25
2008-04-30,1003.873
2008-05-01,1001.533
2008-05-02,1019.611
2008-05-05,1030.587
2008-05-06,1025.841
2008-05-07,1019.219
2008-05-08,1003.072
2008-05-09,1005.067
2008-05-12,1007.04
2008-05-13,1005.674
2008-05-14,1003.742
2008-05-15,1007.761
2008-05-16,1017.648
2008-05-19,1016.948
2008-05-20,1009.196
2008-05-21,1016.233
2008-05-22,1004.77
2008-05-23,1000.732
2008-05-26,984.877
2008-05-27,986.527
2008-05-28,988.311
2008-05-29,993.014
2008-05-30,993.488
2008-06-02,997.547
2008-06-03,993.59
2008-06-04,988.03
2008-06-05,984.406
2008-06-06,986.851
2008-06-09,968.656
2008-06-10,947.414
2008-06-11,945.162
2008-06-12,934.779
2008-06-13,923.088
2008-06-16,933.605
2008-06-17,933.969
2008-06-18,931.048
2008-06-19,921.252
2008-06-20,923.816
2008-06-23,914.063
2008-06-24,906.821
2008-06-25,911.908
2008-06-26,917.311
2008-06-27,908.346
2008-06-30,908.325
2008-07-01,900.603
2008-07-02,906.051
2008-07-03,892.808
2008-07-04,895.84
2008-07-07,901.121
2008-07-08,879.234
2008-07-09,897.111
2008-07-10,892.218
2008-07-11,898.441
2008-07-14,895.717
2008-07-15,888.654
2008-07-16,886.888
2008-07-17,896.698
2008-07-18,889.968
2008-07-21,908.091
2008-07-22,903.635
2008-07-23,919.408
2008-07-24,924.371
2008-07-25,914.266
2008-07-28,911.572
2008-07-29,894.368
2008-07-30,906.366
2008-07-31,903.157
2008-08-01,895.99
2008-08-04,887.212
2008-08-05,885.679
2008-08-06,895.378
2008-08-07,872.977
2008-08-08,859.399
2008-08-11,853.671
2008-08-12,845.97
2008-08-13,842.497
2008-08-14,838.329
2008-08-15,828.347
2008-08-18,829.093
2008-08-19,815.22
2008-08-20,823.75
2008-08-21,818.615
2008-08-22,820.402
2008-08-25,820.012
2008-08-26,799.916
2008-08-27,798.785
2008-08-28,796.413
2008-08-29,812.224
2008-09-01,797.451
2008-09-02,800.014
2008-09-03,785.963
2008-09-04,768.457
2008-09-05,754.567
2008-09-08,783.432
2008-09-09,769.108
2008-09-10,760.387
2008-09-11,736.17
2008-09-12,743.195
2008-09-15,720.398
2008-09-16,711.982
2008-09-17,709.6
2008-09-18,694.98
2008-09-19,731.461
2008-09-22,731.38
2008-09-23,714.122
2008-09-24,709.99
2008-09-25,703.451
2008-09-26,692.163
2008-09-29,672.863
2008-09-30,670.92
2008-10-01,667.375
2008-10-02,666.951
2008-10-03,651.556
2008-10-06,611.348
2008-10-07,614.531
2008-10-08,571.56
2008-10-09,568.963
2008-10-10,515.64
2008-10-13,539.774
2008-10-14,568.449
2008-10-15,554.072
2008-10-16,525.503
2008-10-17,506.26
2008-10-20,521.288
2008-10-21,522.7
2008-10-22,491.807
2008-10-23,466.936
2008-10-24,429.59
2008-10-27,427.544
2008-10-28,427.315
2008-10-29,429.579
2008-10-30,472.161
2008-10-31,470.319
2008-11-03,506.587
2008-11-04,504.5
2008-11-05,520.855
2008-11-06,504.217
2008-11-07,508.524
2008-11-10,515.107
2008-11-11,498.153
2008-11-12,488.466
2008-11-13,475.68
2008-11-14,471.829
2008-11-17,467.344
2008-11-18,446.311
2008-11-19,440.415
2008-11-20,424.761
2008-11-21,432.521
2008-11-24,427.868
2008-11-25,435.989
2008-11-26,444.719
2008-11-27,453.506
2008-11-28,456.765
2008-12-01,441.449
2008-12-02,430.405
2008-12-03,433.172
2008-12-04,430.626
2008-12-05,431.004
2008-12-08,436.104
2008-12-09,455.513
2008-12-10,475.017
2008-12-11,478.762
2008-12-12,463.109
2008-12-15,479.967
2008-12-16,483.459
2008-12-17,495.58
2008-12-18,515.28
2008-12-19,504.743
2008-12-22,498.862
2008-12-23,488.459
2008-12-24,491.306
2008-12-25,491.306
2008-12-26,488.962
2008-12-29,516.619
2008-12-30,505.679
2008-12-31,501.025
2009-01-01,501.025
2009-01-02,515.889
2009-01-05,539.604
2009-01-06,537.111
2009-01-07,534.884
2009-01-08,521.257
2009-01-09,520.382
2009-01-12,508.976
2009-01-13,501.376
2009-01-14,498.124
2009-01-15,478.956
2009-01-16,485.048
2009-01-19,484.116
2009-01-20,474.411
2009-01-21,477.161
2009-01-22,481.436
2009-01-23,470.711
2009-01-26,473.244
2009-01-27,471.561
2009-01-28,494.614
2009-01-29,484.707
2009-01-30,487.339
2009-02-02,475.193
2009-02-03,474.212
2009-02-04,473.88
2009-02-05,473.726
2009-02-06,485.463
2009-02-09,479.664
2009-02-10,478.67
2009-02-11,476.221
2009-02-12,468.624
2009-02-13,477.32
2009-02-16,467.594
2009-02-17,448.523
2009-02-18,450.935
2009-02-19,446.769
2009-02-20,434.851
2009-02-23,443.599
2009-02-24,435.617
2009-02-25,438.48
2009-02-26,439.143
2009-02-27,433.675
2009-03-02,416.287
2009-03-03,418.077
2009-03-04,417.971
2009-03-05,410.578
2009-03-06,407.51
2009-03-09,395.093
2009-03-10,403.47
2009-03-11,407.159
2009-03-12,399.633
2009-03-13,417.514
2009-03-16,420.929
2009-03-17,418.705
2009-03-18,427.306
2009-03-19,433.208
2009-03-20,433.866
2009-03-23,455.217
2009-03-24,469.238
2009-03-25,468.879
2009-03-26,493.976
2009-03-27,486.886
2009-03-30,461.089
2009-03-31,472.435
2009-04-01,471.474
2009-04-02,504.677
2009-04-03,505.148
2009-04-06,518.283
2009-04-07,502.132
2009-04-08,498.534
2009-04-09,509.891
2009-04-10,509.891
2009-04-13,520.961
2009-04-14,536.124
2009-04-15,548.963
2009-04-16,547.3
2009-04-17,550.815
2009-04-20,540.251
2009-04-21,537.707
2009-04-22,529.019
2009-04-23,536.397
2009-04-24,539.218
2009-04-27,524.877
2009-04-28,516.666
2009-04-29,539.191
2009-04-30,555.656
2009-05-01,553.966
2009-05-04,588.697
2009-05-05,612.144
2009-05-06,630.706
2009-05-07,665.006
2009-05-08,680.393
2009-05-11,666.346
2009-05-12,676.47
2009-05-13,676.314
2009-05-14,655.117
2009-05-15,648.973
2009-05-18,641.481
2009-05-19,674.386
2009-05-20,697.351
2009-05-21,679.04
2009-05-22,697.619
2009-05-25,708.838
2009-05-26,699.909
2009-05-27,714.483
2009-05-28,714.556
2009-05-29,731.481
2009-06-01,762.858
2009-06-02,760.547
2009-06-03,766.857
2009-06-04,762.073
2009-06-05,762.328
2009-06-08,733.254
2009-06-09,735.522
2009-06-10,757.53
2009-06-11,758.158
2009-06-12,755.375
2009-06-15,734.654
2009-06-16,718.893
2009-06-17,713.516
2009-06-18,702.953
2009-06-19,718.39
2009-06-22,713.896
2009-06-23,704.142
2009-06-24,721.593
2009-06-25,726.372
2009-06-26,733.905
2009-06-29,732.097
2009-06-30,733.83
2009-07-01,746.489
2009-07-02,735.704
2009-07-03,726.263
2009-07-06,711.633
2009-07-07,708.191
2009-07-08,695.006
2009-07-09,708.245
2009-07-10,705.713
2009-07-13,692.361
2009-07-14,706.242
2009-07-15,741.619
2009-07-16,743.697
2009-07-17,755.326
2009-07-20,779.908
2009-07-21,776.027
2009-07-22,771.908
2009-07-23,788.002
2009-07-24,803.195
2009-07-27,809.601
2009-07-28,819.634
2009-07-29,811.886
2009-07-30,826.541
2009-07-31,838.117
2009-08-03,856.618
2009-08-04,847.066
2009-08-05,837.619
2009-08-06,844.278
2009-08-07,823.68
2009-08-10,822.462
2009-08-11,836.17
2009-08-12,823.717
2009-08-13,834.445
2009-08-14,838.916
2009-08-17,804.791
2009-08-18,814.368
2009-08-19,805.456
2009-08-20,822.22
2009-08-21,824.668
2009-08-24,843.925
2009-08-25,841.818
2009-08-26,844.696
2009-08-27,850.609
2009-08-28,856.304
2009-08-31,836.523
2009-09-01,837.76
2009-09-02,833.89
2009-09-03,847.95
2009-09-04,855.637
2009-09-07,870.652
2009-09-08,885.13
2009-09-09,883.566
2009-09-10,891.295
2009-09-11,891.886
2009-09-14,875.829
2009-09-15,885.71
2009-09-16,905.537
2009-09-17,903.86
2009-09-18,900.604
2009-09-21,900.164
2009-09-22,909.081
2009-09-23,905.879
2009-09-24,899.044
2009-09-25,900.217
2009-09-28,883.677
2009-09-29,892.332
2009-09-30,904.792
2009-10-01,892.924
2009-10-02,873.604
2009-10-05,863.362
2009-10-06,875.816
2009-10-07,893.766
2009-10-08,903.893
2009-10-09,902.727
2009-10-12,906.908
2009-10-13,904.896
2009-10-14,924.494
2009-10-15,929.233
2009-10-16,926.509
2009-10-19,929.44
2009-10-20,926.799
2009-10-21,921.391
2009-10-22,914.932
2009-10-23,924.158
2009-10-26,923.255
2009-10-27,911.505
2009-10-28,894.805
2009-10-29,888.84
2009-10-30,894.31
2009-11-02,888.067
2009-11-03,877.044
2009-11-04,890.686
2009-11-05,879.331
2009-11-06,884.096
2009-11-09,899.803
2009-11-10,898.127
2009-11-11,915.41
2009-11-12,912.885
2009-11-13,917.736
2009-11-16,932.029
2009-11-17,922.259
2009-11-18,924.758
2009-11-19,920.982
2009-11-20,926.181
2009-11-23,940.976
2009-11-24,940.436
2009-11-25,946.173
2009-11-26,939.383
2009-11-27,937.741
2009-11-30,931.861
2009-12-01,943.879
2009-12-02,952.447
2009-12-03,960.586
2009-12-04,954.234
2009-12-07,957.279
2009-12-08,955.351
2009-12-09,951.925
2009-12-10,947.735
2009-12-11,947.181
2009-12-14,949.012
2009-12-15,952.015
2009-12-16,952.42
2009-12-17,944.5
2009-12-18,938.311
2009-12-21,936.327
2009-12-22,946.548
2009-12-23,955.85
2009-12-24,957.419
2009-12-25,957.419
2009-12-28,962.502
2009-12-29,972.899
2009-12-30,972.787
2009-12-31,981.118
2010-01-01,981.118
2010-01-04,990.433
2010-01-05,1002.434
2010-01-06,1007.428
2010-01-07,1004.593
2010-01-08,1011.23
2010-01-11,1028.678
2010-01-12,1019.728
2010-01-13,1010.58
2010-01-14,1020.751
2010-01-15,1014.651
2010-01-18,1011.407
2010-01-19,1015.186
2010-01-20,1003.471
2010-01-21,985.499
2010-01-22,982.064
2010-01-25,980.943
2010-01-26,950.498
2010-01-27,935.532
2010-01-28,955.272
2010-01-29,949.477
2010-02-01,939.723
2010-02-02,940.298
2010-02-03,948.549
2010-02-04,938.815
2010-02-05,920.426
2010-02-08,918.94
2010-02-09,928.538
2010-02-10,929.431
2010-02-11,938.836
2010-02-12,945.489
2010-02-15,946.812
2010-02-16,951.01
2010-02-17,962.336
2010-02-18,951.223
2010-02-19,944.525
2010-02-22,951.773
2010-02-23,961.225
2010-02-24,959.908
2010-02-25,957.513
2010-02-26,963.448
2010-03-01,971.473
2010-03-02,975.817
2010-03-03,979.443
2010-03-04,976.448
2010-03-05,983.716
2010-03-08,995.196
2010-03-09,994.775
2010-03-10,1002.976
2010-03-11,1005.279
2010-03-12,1005.1
2010-03-15,1000.426
2010-03-16,1005.652
2010-03-17,1016.385
2010-03-18,1008.887
2010-03-19,1007.172
2010-03-22,997.94
2010-03-23,1006.277
2010-03-24,999.61
2010-03-25,998.331
2010-03-26,1008.113
2010-03-29,1016.375
2010-03-30,1018.003
2010-03-31,1009.15
2010-04-01,1028.789
2010-04-02,1028.789
2010-04-05,1040.014
2010-04-06,1038.767
2010-04-07,1041.61
2010-04-08,1039.04
2010-04-09,1051.492
2010-04-12,1053.649
2010-04-13,1051.711
2010-04-14,1083.902
2010-04-15,1080.645
2010-04-16,1083.712
2010-04-19,1066.352
2010-04-20,1077.932
2010-04-21,1078.649
2010-04-22,1081.174
2010-04-23,1085.935
2010-04-26,1092.291
2010-04-27,1090.021
2010-04-28,1072.362
2010-04-29,1086.372
2010-04-30,1090.317
2010-05-03,1077.365
2010-05-04,1056.651
2010-05-05,1035.472
2010-05-06,1019.831
2010-05-07,1004.847
2010-05-10,1036.067
2010-05-11,1028.059
2010-05-12,1043.138
2010-05-13,1049.111
2010-05-14,1043.063
2010-05-17,1029.312
2010-05-18,1038.953
2010-05-19,1011.485
2010-05-20,995.479
2010-05-21,981.399
2010-05-24,987.996
2010-05-25,944.366
2010-05-26,970.939
2010-05-27,985.619
2010-05-28,987.534
2010-05-31,989.285
2010-06-01,972.41
2010-06-02,978.225
2010-06-03,996.956
2010-06-04,992.28
2010-06-07,972.353
2010-06-08,969.926
2010-06-09,971.207
2010-06-10,985.178
2010-06-11,995.227
2010-06-14,1010.359
2010-06-15,1007.982
2010-06-16,1019.595
2010-06-17,1015.978
2010-06-18,1024.575
2010-06-21,1039.968
2010-06-22,1038.028
2010-06-23,1027.144
2010-06-24,1022.576
2010-06-25,1026.326
2010-06-28,1035.777
2010-06-29,1020.699
2010-06-30,1018.365
2010-07-01,1015.432
2010-07-02,1027.833
2010-07-05,1025.218
2010-07-06,1043.573
2010-07-07,1043.129
2010-07-08,1055.205
2010-07-09,1067.484
2010-07-12,1067.403
2010-07-13,1072.865
2010-07-14,1084.454
2010-07-15,1086.081
2010-07-16,1087.559
2010-07-19,1088.335
2010-07-20,1102.939
2010-07-21,1098.056
2010-07-22,1109.439
2010-07-23,1109.866
2010-07-26,1115.286
2010-07-27,1124.986
2010-07-28,1120.649
2010-07-29,1125.158
2010-07-30,1119.804
2010-08-02,1139.359
2010-08-03,1141.475
2010-08-04,1141.695
2010-08-05,1137.868
2010-08-06,1140.773
2010-08-09,1140.649
2010-08-10,1127.745
2010-08-11,1114.12
2010-08-12,1108.535
2010-08-13,1114.441
2010-08-16,1109.051
2010-08-17,1118.241
2010-08-18,1119.145
