Date,SWEDEN LARGE GROWTH Large Cap
2005-11-09,628.788
2005-11-10,627.779
2005-11-11,631.289
2005-11-14,632.764
2005-11-15,627.005
2005-11-16,630.764
2005-11-17,632.251
2005-11-18,637.435
2005-11-21,643.995
2005-11-22,636.394
2005-11-23,644.045
2005-11-24,643.322
2005-11-25,642.032
2005-11-28,648.306
2005-11-29,638.813
2005-11-30,633.073
2005-12-01,641.339
2005-12-02,649.88
2005-12-05,643.706
2005-12-06,667.686
2005-12-07,665.923
2005-12-08,671.77
2005-12-09,671.55
2005-12-12,671.96
2005-12-13,668.719
2005-12-14,669.867
2005-12-15,663.39
2005-12-16,677.965
2005-12-19,675.947
2005-12-20,665.596
2005-12-21,666.273
2005-12-22,666.412
2005-12-23,669.09
2005-12-26,669.09
2005-12-27,670.801
2005-12-28,673.484
2005-12-29,671.054
2005-12-30,669.538
2006-01-02,672.666
2006-01-03,689.686
2006-01-04,701.961
2006-01-05,698.673
2006-01-06,702.582
2006-01-09,717.1
2006-01-10,710.024
2006-01-11,711.918
2006-01-12,694.35
2006-01-13,688.311
2006-01-16,692.247
2006-01-17,681.662
2006-01-18,670.94
2006-01-19,676.947
2006-01-20,667.932
2006-01-23,682.435
2006-01-24,673.16
2006-01-25,681.5
2006-01-26,693.786
2006-01-27,698.631
2006-01-30,701.611
2006-01-31,707.608
2006-02-01,710.148
2006-02-02,703.025
2006-02-03,695.628
2006-02-06,693.457
2006-02-07,681.016
2006-02-08,676.537
2006-02-09,679.158
2006-02-10,672.59
2006-02-13,676.516
2006-02-14,684.143
2006-02-15,691.479
2006-02-16,693.83
2006-02-17,687.683
2006-02-20,691.275
2006-02-21,690.468
2006-02-22,689.575
2006-02-23,686.22
2006-02-24,686.284
2006-02-27,687.548
2006-02-28,678.425
2006-03-01,684.613
2006-03-02,687.246
2006-03-03,692.496
2006-03-06,693.789
2006-03-07,684.321
2006-03-08,682.126
2006-03-09,688.338
2006-03-10,681.145
2006-03-13,685.798
2006-03-14,698.248
2006-03-15,710.256
2006-03-16,729.501
2006-03-17,736.387
2006-03-20,756.624
2006-03-21,754.495
2006-03-22,760.384
2006-03-23,757.516
2006-03-24,762.147
2006-03-27,749.27
2006-03-28,748.613
2006-03-29,736.348
2006-03-30,760.429
2006-03-31,735.977
2006-04-03,744.328
2006-04-04,741.237
2006-04-05,749.161
2006-04-06,742.482
2006-04-07,733.232
2006-04-10,734.622
2006-04-11,731.871
2006-04-12,745.55
2006-04-13,749.505
2006-04-14,749.505
2006-04-17,762.92
2006-04-18,757.87
2006-04-19,755.47
2006-04-20,751.512
2006-04-21,708.461
2006-04-24,703.05
2006-04-25,709.821
2006-04-26,718.929
2006-04-27,713.321
2006-04-28,713.951
2006-05-01,716.721
2006-05-02,716.302
2006-05-03,713.871
2006-05-04,722.038
2006-05-05,736.978
2006-05-08,732.157
2006-05-09,734.977
2006-05-10,706.299
2006-05-11,717.782
2006-05-12,699.01
2006-05-15,679.358
2006-05-16,690.789
2006-05-17,657.135
2006-05-18,651.944
2006-05-19,640.934
2006-05-22,631.603
2006-05-23,660.856
2006-05-24,645.155
2006-05-25,646.014
2006-05-26,668.946
2006-05-29,678.078
2006-05-30,663.18
2006-05-31,660.027
2006-06-01,667.37
2006-06-02,672.016
2006-06-05,668.732
2006-06-06,660.897
2006-06-07,650.442
2006-06-08,605.54
2006-06-09,624.214
2006-06-12,611.46
2006-06-13,598.323
2006-06-14,623.18
2006-06-15,644.612
2006-06-16,631.631
2006-06-19,637.555
2006-06-20,646.105
2006-06-21,660.041
2006-06-22,653.759
2006-06-23,651.354
2006-06-26,648.533
2006-06-27,637.868
2006-06-28,638.803
2006-06-29,654.605
2006-06-30,683.312
2006-07-03,683.233
2006-07-04,690.085
2006-07-05,677.01
2006-07-06,686.263
2006-07-07,679.851
2006-07-10,676.568
2006-07-11,658.692
2006-07-12,647.409
2006-07-13,635.39
2006-07-14,617.031
2006-07-17,604.688
2006-07-18,603.26
2006-07-19,639.217
2006-07-20,636.279
2006-07-21,625.165
2006-07-24,627.138
2006-07-25,623.75
2006-07-26,635.147
2006-07-27,646.614
2006-07-28,652.784
2006-07-31,641.94
2006-08-01,627.36
2006-08-02,643.7
2006-08-03,632.732
2006-08-04,638.498
2006-08-07,626.895
2006-08-08,623.176
2006-08-09,633.998
2006-08-10,617.445
2006-08-11,618.95
2006-08-14,623.59
2006-08-15,645.793
2006-08-16,661.047
2006-08-17,677.306
2006-08-18,668.321
2006-08-21,667.941
2006-08-22,666.216
2006-08-23,654.596
2006-08-24,657.439
2006-08-25,651.569
2006-08-28,660.236
2006-08-29,666.793
2006-08-30,680.781
2006-08-31,675.923
2006-09-01,670.188
2006-09-04,687.709
2006-09-05,683.332
2006-09-06,674.425
2006-09-07,661.605
2006-09-08,666.237
2006-09-11,670.526
2006-09-12,683.814
2006-09-13,695.986
2006-09-14,697.902
2006-09-15,701.147
2006-09-18,704.738
2006-09-19,698.688
2006-09-20,706.35
2006-09-21,706.291
2006-09-22,701.262
2006-09-25,685.803
2006-09-26,691.953
2006-09-27,711.713
2006-09-28,708.383
2006-09-29,706.65
2006-10-02,706.676
2006-10-03,701.731
2006-10-04,706.26
2006-10-05,719.638
2006-10-06,715.912
2006-10-09,723.699
2006-10-10,722.894
2006-10-11,742.027
2006-10-12,752.534
2006-10-13,742.916
2006-10-16,743.854
2006-10-17,734.071
2006-10-18,735.335
2006-10-19,744.133
2006-10-20,758.762
2006-10-23,758.36
2006-10-24,759.509
2006-10-25,766.608
2006-10-26,762.643
2006-10-27,756.898
2006-10-30,755.995
2006-10-31,765.349
2006-11-01,769.449
2006-11-02,763.581
2006-11-03,760.145
2006-11-06,771.682
2006-11-07,786.13
2006-11-08,784.658
2006-11-09,790.732
2006-11-10,788.18
2006-11-13,790.224
2006-11-14,788.551
2006-11-15,809.569
2006-11-16,807.664
2006-11-17,796.286
2006-11-20,803.82
2006-11-21,800.413
2006-11-22,809.133
2006-11-23,817.259
2006-11-24,810.959
2006-11-27,785.163
2006-11-28,783.456
2006-11-29,796.918
2006-11-30,790.924
2006-12-01,790.012
2006-12-04,807.956
2006-12-05,814.106
2006-12-06,811.767
2006-12-07,824.253
2006-12-08,821.648
2006-12-11,826.887
2006-12-12,841.888
2006-12-13,837.202
2006-12-14,829.907
2006-12-15,834.719
2006-12-18,831.867
2006-12-19,834.538
2006-12-20,844.726
2006-12-21,848.33
2006-12-22,845.75
2006-12-25,845.75
2006-12-26,842.026
2006-12-27,842.791
2006-12-28,843.902
2006-12-29,850.158
2007-01-01,850.158
2007-01-02,870.595
2007-01-03,863.946
2007-01-04,844.403
2007-01-05,837.724
2007-01-08,834.617
2007-01-09,828.803
2007-01-10,816.272
2007-01-11,825.332
2007-01-12,832.908
2007-01-15,850.964
2007-01-16,849.554
2007-01-17,848.814
2007-01-18,841.237
2007-01-19,838.453
2007-01-22,837.418
2007-01-23,843.547
2007-01-24,845.598
2007-01-25,860.772
2007-01-26,849.369
2007-01-29,858.832
2007-01-30,891.407
2007-01-31,895.431
2007-02-01,888.628
2007-02-02,895.18
2007-02-05,883.6
2007-02-06,894.454
2007-02-07,904.171
2007-02-08,898.516
2007-02-09,895.433
2007-02-12,875.46
2007-02-13,874.185
2007-02-14,900.756
2007-02-15,909.963
2007-02-16,897.221
2007-02-19,906.66
2007-02-20,895.048
2007-02-21,882.48
2007-02-22,889.91
2007-02-23,892.135
2007-02-26,909.13
2007-02-27,879.576
2007-02-28,853.603
2007-03-01,841.022
2007-03-02,845.454
2007-03-05,834.974
2007-03-06,834.111
2007-03-07,844.006
2007-03-08,859.035
2007-03-09,857.633
2007-03-12,871.344
2007-03-13,861.336
2007-03-14,839.73
2007-03-15,859.952
2007-03-16,861.831
2007-03-19,880.049
2007-03-20,888.023
2007-03-21,896.51
2007-03-22,918.081
2007-03-23,914.222
2007-03-26,901.807
2007-03-27,906.855
2007-03-28,893.112
2007-03-29,904.707
2007-03-30,904.952
2007-04-02,912.836
2007-04-03,925.827
2007-04-04,932.142
2007-04-05,945.477
2007-04-06,945.477
2007-04-09,939.186
2007-04-10,960.62
2007-04-11,953.338
2007-04-12,962.686
2007-04-13,972.071
2007-04-16,999.302
2007-04-17,994.738
2007-04-18,998.025
2007-04-19,1002.996
2007-04-20,999.188
2007-04-23,1005.082
2007-04-24,995.957
2007-04-25,1012.695
2007-04-26,1007.966
2007-04-27,1005.205
2007-04-30,1014.289
2007-05-01,1013.382
2007-05-02,1017.324
2007-05-03,1011.716
2007-05-04,1022.196
2007-05-07,1029.919
2007-05-08,998.673
2007-05-09,995.176
2007-05-10,975.533
2007-05-11,983.437
2007-05-14,1002.953
2007-05-15,1007.511
2007-05-16,1008.473
2007-05-17,998.74
2007-05-18,1009.445
2007-05-21,999.725
2007-05-22,996.364
2007-05-23,1016.783
2007-05-24,1006.008
2007-05-25,1010.86
2007-05-28,1010.903
2007-05-29,1000.226
2007-05-30,988.614
2007-05-31,1000.0
2007-06-01,1008.108
2007-06-04,1005.333
2007-06-05,1006.815
2007-06-06,1002.539
2007-06-07,961.372
2007-06-08,958.945
2007-06-11,964.636
2007-06-12,948.595
2007-06-13,956.584
2007-06-14,975.579
2007-06-15,987.507
2007-06-18,1007.92
2007-06-19,1001.858
2007-06-20,1021.947
2007-06-21,995.745
2007-06-22,1000.549
2007-06-25,996.895
2007-06-26,993.487
2007-06-27,991.33
2007-06-28,1012.9
2007-06-29,1008.583
2007-07-02,1018.915
2007-07-03,1044.724
2007-07-04,1053.656
2007-07-05,1049.948
2007-07-06,1055.932
2007-07-09,1065.952
2007-07-10,1068.406
2007-07-11,1072.671
2007-07-12,1096.538
2007-07-13,1094.211
2007-07-16,1096.503
2007-07-17,1082.843
2007-07-18,1070.157
2007-07-19,1082.053
2007-07-20,1051.587
2007-07-23,1055.357
2007-07-24,1031.052
2007-07-25,1001.074
2007-07-26,963.918
2007-07-27,967.572
2007-07-30,984.944
2007-07-31,986.799
2007-08-01,966.114
2007-08-02,983.117
2007-08-03,980.518
2007-08-06,970.465
2007-08-07,972.89
2007-08-08,995.786
2007-08-09,961.401
2007-08-10,928.288
2007-08-13,949.02
2007-08-14,940.112
2007-08-15,921.352
2007-08-16,882.765
2007-08-17,905.13
2007-08-20,912.201
2007-08-21,906.754
2007-08-22,928.027
2007-08-23,933.962
2007-08-24,952.236
2007-08-27,942.597
2007-08-28,916.331
2007-08-29,929.21
2007-08-30,944.893
2007-08-31,959.195
2007-09-03,962.59
2007-09-04,962.436
2007-09-05,942.376
2007-09-06,944.195
2007-09-07,924.424
2007-09-10,914.39
2007-09-11,948.345
2007-09-12,967.866
2007-09-13,985.356
2007-09-14,972.429
2007-09-17,956.396
2007-09-18,970.803
2007-09-19,1019.58
2007-09-20,1015.984
2007-09-21,1020.677
2007-09-24,1009.385
2007-09-25,1001.609
2007-09-26,1006.906
2007-09-27,1015.871
2007-09-28,1027.275
2007-10-01,1035.402
2007-10-02,1027.503
2007-10-03,1039.939
2007-10-04,1036.043
2007-10-05,1058.195
2007-10-08,1048.915
2007-10-09,1055.889
2007-10-10,1067.121
2007-10-11,1086.778
2007-10-12,1076.739
2007-10-15,1073.906
2007-10-16,974.808
2007-10-17,978.529
2007-10-18,961.353
2007-10-19,944.794
2007-10-22,912.396
2007-10-23,945.493
2007-10-24,934.62
2007-10-25,951.762
2007-10-26,963.377
2007-10-29,960.852
2007-10-30,954.835
2007-10-31,964.913
2007-11-01,944.338
2007-11-02,932.304
2007-11-05,946.433
2007-11-06,960.156
2007-11-07,963.833
2007-11-08,956.206
2007-11-09,918.898
2007-11-12,915.723
2007-11-13,916.822
2007-11-14,932.646
2007-11-15,911.473
2007-11-16,903.325
2007-11-19,877.77
2007-11-20,877.382
2007-11-21,856.188
2007-11-22,851.458
2007-11-23,847.286
2007-11-26,857.575
2007-11-27,846.978
2007-11-28,865.372
2007-11-29,868.226
2007-11-30,865.861
2007-12-03,863.971
2007-12-04,844.985
2007-12-05,866.953
2007-12-06,867.024
2007-12-07,884.429
2007-12-10,900.097
2007-12-11,904.45
2007-12-12,898.698
2007-12-13,869.101
2007-12-14,858.38
2007-12-17,820.445
2007-12-18,813.181
2007-12-19,809.677
2007-12-20,809.001
2007-12-21,828.817
2007-12-24,827.943
2007-12-25,827.943
2007-12-26,837.523
2007-12-27,833.457
2007-12-28,845.813
2007-12-31,841.239
2008-01-01,841.239
2008-01-02,824.161
2008-01-03,817.82
2008-01-04,779.841
2008-01-07,768.256
2008-01-08,778.625
2008-01-09,745.226
2008-01-10,744.64
2008-01-11,754.721
2008-01-14,785.404
2008-01-15,754.02
2008-01-16,747.552
2008-01-17,758.591
2008-01-18,745.083
2008-01-21,707.439
2008-01-22,746.875
2008-01-23,710.816
2008-01-24,747.478
2008-01-25,759.287
2008-01-28,756.224
2008-01-29,752.817
2008-01-30,746.245
2008-01-31,744.129
2008-02-01,765.632
2008-02-04,768.258
2008-02-05,725.754
2008-02-06,731.841
2008-02-07,699.217
2008-02-08,712.053
2008-02-11,704.728
2008-02-12,744.855
2008-02-13,757.109
2008-02-14,762.87
2008-02-15,758.993
2008-02-18,779.493
2008-02-19,790.5
2008-02-20,769.689
2008-02-21,777.633
2008-02-22,764.268
2008-02-25,781.76
2008-02-26,800.653
2008-02-27,822.531
2008-02-28,810.3
2008-02-29,801.585
2008-03-03,787.962
2008-03-04,767.59
2008-03-05,783.7
2008-03-06,775.337
2008-03-07,766.099
2008-03-10,753.894
2008-03-11,760.323
2008-03-12,781.283
2008-03-13,775.633
2008-03-14,768.809
2008-03-17,743.141
2008-03-18,760.211
2008-03-19,742.235
2008-03-20,725.063
2008-03-21,725.063
2008-03-24,723.597
2008-03-25,761.328
2008-03-26,770.327
2008-03-27,791.559
2008-03-28,789.638
2008-03-31,801.302
2008-04-01,810.936
2008-04-02,832.362
2008-04-03,825.614
2008-04-04,822.322
2008-04-07,834.054
2008-04-08,821.999
2008-04-09,825.763
2008-04-10,826.344
2008-04-11,810.853
2008-04-14,807.941
2008-04-15,803.979
2008-04-16,830.494
2008-04-17,810.838
2008-04-18,814.011
2008-04-21,817.75
2008-04-22,819.176
2008-04-23,829.976
2008-04-24,821.298
2008-04-25,866.714
2008-04-28,875.082
2008-04-29,854.446
2008-04-30,857.147
2008-05-01,849.241
2008-05-02,853.445
2008-05-05,858.815
2008-05-06,867.793
2008-05-07,879.097
2008-05-08,882.775
2008-05-09,879.207
2008-05-12,883.857
2008-05-13,892.737
2008-05-14,895.429
2008-05-15,910.988
2008-05-16,921.823
2008-05-19,939.084
2008-05-20,918.407
2008-05-21,914.198
2008-05-22,923.714
2008-05-23,907.631
2008-05-26,906.282
2008-05-27,903.084
2008-05-28,906.406
2008-05-29,898.359
2008-05-30,897.977
2008-06-02,889.245
2008-06-03,893.701
2008-06-04,880.964
2008-06-05,876.799
2008-06-06,888.016
2008-06-09,868.838
2008-06-10,849.369
2008-06-11,829.316
2008-06-12,834.664
2008-06-13,825.888
2008-06-16,834.503
2008-06-17,847.294
2008-06-18,843.772
2008-06-19,848.332
2008-06-20,854.743
2008-06-23,831.056
2008-06-24,808.898
2008-06-25,822.014
2008-06-26,794.505
2008-06-27,779.139
2008-06-30,770.197
2008-07-01,751.163
2008-07-02,752.623
2008-07-03,764.225
2008-07-04,755.844
2008-07-07,769.775
2008-07-08,748.875
2008-07-09,760.773
2008-07-10,737.07
2008-07-11,722.354
2008-07-14,736.888
2008-07-15,736.125
2008-07-16,743.668
2008-07-17,774.75
2008-07-18,787.377
2008-07-21,788.054
2008-07-22,784.117
2008-07-23,790.821
2008-07-24,765.099
2008-07-25,756.253
2008-07-28,768.189
2008-07-29,754.798
2008-07-30,777.27
2008-07-31,777.865
2008-08-01,755.982
2008-08-04,744.768
2008-08-05,766.713
2008-08-06,772.053
2008-08-07,775.27
2008-08-08,749.405
2008-08-11,759.407
2008-08-12,752.829
2008-08-13,724.357
2008-08-14,736.937
2008-08-15,735.866
2008-08-18,737.506
2008-08-19,702.305
2008-08-20,709.63
2008-08-21,713.3
2008-08-22,740.419
2008-08-25,724.012
2008-08-26,723.002
2008-08-27,719.601
2008-08-28,734.377
2008-08-29,721.805
2008-09-01,715.466
2008-09-02,726.178
2008-09-03,707.097
2008-09-04,679.687
2008-09-05,653.017
2008-09-08,670.191
2008-09-09,647.855
2008-09-10,639.137
2008-09-11,625.018
2008-09-12,650.017
2008-09-15,637.983
2008-09-16,629.272
2008-09-17,608.583
2008-09-18,629.129
2008-09-19,691.906
2008-09-22,692.436
2008-09-23,679.995
2008-09-24,665.829
2008-09-25,690.481
2008-09-26,660.162
2008-09-29,612.27
2008-09-30,576.781
2008-10-01,565.77
2008-10-02,544.929
2008-10-03,561.007
2008-10-06,510.26
2008-10-07,517.584
2008-10-08,486.943
2008-10-09,492.919
2008-10-10,467.827
2008-10-13,511.969
2008-10-14,506.355
2008-10-15,463.42
2008-10-16,439.622
2008-10-17,441.576
2008-10-20,439.763
2008-10-21,445.727
2008-10-22,418.462
2008-10-23,404.506
2008-10-24,377.744
2008-10-27,361.64
2008-10-28,372.545
2008-10-29,411.182
2008-10-30,433.809
2008-10-31,430.7
2008-11-03,455.359
2008-11-04,479.156
2008-11-05,461.284
2008-11-06,418.732
2008-11-07,435.147
2008-11-10,442.453
2008-11-11,404.452
2008-11-12,387.173
2008-11-13,387.735
2008-11-14,392.924
2008-11-17,391.624
2008-11-18,388.589
2008-11-19,364.87
2008-11-20,355.347
2008-11-21,342.564
2008-11-24,397.869
2008-11-25,428.177
2008-11-26,406.632
2008-11-27,419.236
2008-11-28,414.122
2008-12-01,383.131
2008-12-02,405.916
2008-12-03,410.67
2008-12-04,411.693
2008-12-05,380.522
2008-12-08,432.759
2008-12-09,436.699
2008-12-10,442.313
2008-12-11,448.188
2008-12-12,437.372
2008-12-15,425.418
2008-12-16,432.125
2008-12-17,456.003
2008-12-18,472.22
2008-12-19,457.593
2008-12-22,451.219
2008-12-23,447.154
2008-12-24,443.405
2008-12-25,443.405
2008-12-26,445.419
2008-12-29,458.648
2008-12-30,456.738
2008-12-31,447.231
2009-01-01,447.231
2009-01-02,475.423
2009-01-05,472.367
2009-01-06,471.647
2009-01-07,483.286
2009-01-08,472.62
2009-01-09,467.968
2009-01-12,450.906
2009-01-13,433.795
2009-01-14,414.959
2009-01-15,413.487
2009-01-16,434.125
2009-01-19,428.582
2009-01-20,407.005
2009-01-21,412.787
2009-01-22,420.946
2009-01-23,415.649
2009-01-26,435.098
2009-01-27,435.179
2009-01-28,451.812
2009-01-29,439.133
2009-01-30,431.817
2009-02-02,423.396
2009-02-03,439.604
2009-02-04,456.379
2009-02-05,458.693
2009-02-06,478.48
2009-02-09,487.071
2009-02-10,474.568
2009-02-11,460.019
2009-02-12,444.01
2009-02-13,447.12
2009-02-16,447.782
2009-02-17,420.392
2009-02-18,420.504
2009-02-19,435.749
2009-02-20,414.137
2009-02-23,410.572
2009-02-24,403.089
2009-02-25,406.342
2009-02-26,417.116
2009-02-27,419.887
2009-03-02,401.645
2009-03-03,392.296
2009-03-04,401.646
2009-03-05,379.025
2009-03-06,378.281
2009-03-09,384.286
2009-03-10,404.811
2009-03-11,415.979
2009-03-12,415.276
2009-03-13,423.149
2009-03-16,440.565
2009-03-17,430.226
2009-03-18,435.752
2009-03-19,463.619
2009-03-20,436.932
2009-03-23,452.836
2009-03-24,452.208
2009-03-25,459.987
2009-03-26,449.127
2009-03-27,432.145
2009-03-30,411.493
2009-03-31,424.454
2009-04-01,438.954
2009-04-02,475.054
2009-04-03,474.555
2009-04-06,475.161
2009-04-07,460.777
2009-04-08,461.8
2009-04-09,466.987
2009-04-10,466.987
2009-04-13,471.117
2009-04-14,484.751
2009-04-15,465.602
2009-04-16,469.393
2009-04-17,463.652
2009-04-20,437.044
2009-04-21,450.014
2009-04-22,475.02
2009-04-23,482.935
2009-04-24,508.436
2009-04-27,523.041
2009-04-28,497.307
2009-04-29,519.021
2009-04-30,520.485
2009-05-01,520.175
2009-05-04,545.64
2009-05-05,554.031
2009-05-06,564.716
2009-05-07,566.313
2009-05-08,573.958
2009-05-11,567.882
2009-05-12,554.361
2009-05-13,538.262
2009-05-14,543.46
2009-05-15,548.13
2009-05-18,556.445
2009-05-19,566.879
2009-05-20,567.365
2009-05-21,562.116
2009-05-22,561.464
2009-05-25,564.344
2009-05-26,565.806
2009-05-27,562.149
2009-05-28,556.753
2009-05-29,569.22
2009-06-01,603.27
2009-06-02,600.06
2009-06-03,569.891
2009-06-04,566.97
2009-06-05,559.418
2009-06-08,548.974
2009-06-09,557.66
2009-06-10,576.773
2009-06-11,587.175
2009-06-12,583.216
2009-06-15,556.55
2009-06-16,562.703
2009-06-17,546.465
2009-06-18,550.398
2009-06-19,548.24
2009-06-22,527.258
2009-06-23,529.512
2009-06-24,558.018
2009-06-25,544.301
2009-06-26,568.081
2009-06-29,584.032
2009-06-30,573.915
2009-07-01,602.123
2009-07-02,569.735
2009-07-03,565.914
2009-07-06,552.946
2009-07-07,552.186
2009-07-08,542.359
2009-07-09,546.301
2009-07-10,542.073
2009-07-13,550.891
2009-07-14,557.907
2009-07-15,580.25
2009-07-16,580.89
2009-07-17,597.669
2009-07-20,602.566
2009-07-21,621.665
2009-07-22,620.028
2009-07-23,638.892
2009-07-24,629.047
2009-07-27,618.635
2009-07-28,615.302
2009-07-29,617.949
2009-07-30,640.447
2009-07-31,656.112
2009-08-03,681.013
2009-08-04,667.81
2009-08-05,662.556
2009-08-06,658.497
2009-08-07,673.559
2009-08-10,661.445
2009-08-11,637.675
2009-08-12,660.982
2009-08-13,678.497
2009-08-14,659.056
2009-08-17,636.227
2009-08-18,647.727
2009-08-19,647.535
2009-08-20,666.3
2009-08-21,704.313
2009-08-24,703.863
2009-08-25,699.719
2009-08-26,673.971
2009-08-27,663.982
2009-08-28,689.434
2009-08-31,674.396
2009-09-01,658.432
2009-09-02,647.251
2009-09-03,647.273
2009-09-04,657.645
2009-09-07,677.818
2009-09-08,692.88
2009-09-09,706.26
2009-09-10,699.408
2009-09-11,709.989
2009-09-14,705.027
2009-09-15,708.412
2009-09-16,719.212
2009-09-17,731.574
2009-09-18,728.889
2009-09-21,716.023
2009-09-22,736.451
2009-09-23,737.038
2009-09-24,709.261
2009-09-25,704.742
2009-09-28,706.399
2009-09-29,693.994
2009-09-30,692.777
2009-10-01,678.087
2009-10-02,668.856
2009-10-05,671.894
2009-10-06,695.872
2009-10-07,682.13
2009-10-08,696.505
2009-10-09,694.345
2009-10-12,705.05
2009-10-13,698.081
2009-10-14,728.804
2009-10-15,725.04
2009-10-16,722.402
2009-10-19,735.124
2009-10-20,731.222
2009-10-21,740.02
2009-10-22,723.661
2009-10-23,743.342
2009-10-26,729.721
2009-10-27,723.768
2009-10-28,706.665
2009-10-29,727.357
2009-10-30,726.767
2009-11-02,722.779
2009-11-03,702.246
2009-11-04,728.906
2009-11-05,739.842
2009-11-06,728.632
2009-11-09,765.1
2009-11-10,762.749
2009-11-11,771.738
2009-11-12,768.886
2009-11-13,772.335
2009-11-16,779.01
2009-11-17,760.534
2009-11-18,766.254
2009-11-19,741.167
2009-11-20,737.87
2009-11-23,763.02
2009-11-24,746.598
2009-11-25,754.881
2009-11-26,720.677
2009-11-27,733.814
2009-11-30,719.209
2009-12-01,740.077
2009-12-02,749.161
2009-12-03,738.728
2009-12-04,738.199
2009-12-07,725.114
2009-12-08,708.03
2009-12-09,704.049
2009-12-10,709.082
2009-12-11,706.751
2009-12-14,714.032
2009-12-15,699.075
2009-12-16,710.031
2009-12-17,683.688
2009-12-18,675.315
2009-12-21,688.742
2009-12-22,691.407
2009-12-23,697.868
2009-12-24,695.427
2009-12-25,695.427
2009-12-28,705.464
2009-12-29,709.163
2009-12-30,696.923
2009-12-31,700.466
2010-01-01,700.466
2010-01-04,719.915
2010-01-05,719.827
2010-01-06,718.64
2010-01-07,717.521
2010-01-08,717.164
2010-01-11,737.39
2010-01-12,728.368
2010-01-13,735.22
2010-01-14,738.599
2010-01-15,727.053
2010-01-18,733.162
2010-01-19,729.562
2010-01-20,705.609
2010-01-21,699.197
2010-01-22,697.102
2010-01-25,694.863
2010-01-26,687.954
2010-01-27,687.328
2010-01-28,686.912
2010-01-29,699.626
2010-02-01,718.136
2010-02-02,723.572
2010-02-03,726.803
2010-02-04,698.802
2010-02-05,683.762
2010-02-08,685.705
2010-02-09,693.371
2010-02-10,692.741
2010-02-11,698.345
2010-02-12,691.173
2010-02-15,685.045
2010-02-16,696.547
2010-02-17,708.424
2010-02-18,709.687
2010-02-19,707.818
2010-02-22,709.793
2010-02-23,696.938
2010-02-24,702.757
2010-02-25,695.096
2010-02-26,710.911
2010-03-01,711.411
2010-03-02,719.038
2010-03-03,732.49
2010-03-04,736.067
2010-03-05,752.75
2010-03-08,761.869
2010-03-09,753.977
2010-03-10,770.952
2010-03-11,770.547
2010-03-12,786.935
2010-03-15,776.142
2010-03-16,787.407
2010-03-17,793.581
2010-03-18,780.648
2010-03-19,784.637
2010-03-22,780.629
2010-03-23,790.396
2010-03-24,777.81
2010-03-25,786.231
2010-03-26,778.761
2010-03-29,776.439
2010-03-30,770.829
2010-03-31,777.279
2010-04-01,794.719
2010-04-02,794.719
2010-04-05,796.3
2010-04-06,796.894
2010-04-07,787.409
2010-04-08,796.671
2010-04-09,801.171
2010-04-12,809.501
2010-04-13,813.11
2010-04-14,826.003
2010-04-15,830.794
2010-04-16,826.176
2010-04-19,817.766
2010-04-20,834.45
2010-04-21,822.212
2010-04-22,815.367
2010-04-23,861.924
2010-04-26,867.291
2010-04-27,839.344
2010-04-28,825.567
2010-04-29,844.425
2010-04-30,844.236
2010-05-03,845.213
2010-05-04,808.721
2010-05-05,774.192
2010-05-06,745.984
2010-05-07,710.329
2010-05-10,774.476
2010-05-11,754.896
2010-05-12,779.382
2010-05-13,772.319
2010-05-14,738.436
2010-05-17,737.778
2010-05-18,752.925
2010-05-19,716.242
2010-05-20,687.244
2010-05-21,704.666
2010-05-24,701.481
2010-05-25,668.862
2010-05-26,694.338
2010-05-27,715.916
2010-05-28,726.405
2010-05-31,730.212
2010-06-01,734.02
2010-06-02,738.34
2010-06-03,756.779
2010-06-04,732.002
2010-06-07,710.134
2010-06-08,699.212
2010-06-09,729.541
2010-06-10,748.812
2010-06-11,743.198
2010-06-14,768.503
2010-06-15,781.565
2010-06-16,778.349
2010-06-17,779.139
2010-06-18,787.806
2010-06-21,801.188
2010-06-22,795.226
2010-06-23,785.423
2010-06-24,763.929
2010-06-25,764.597
2010-06-28,765.678
2010-06-29,730.279
2010-06-30,739.832
2010-07-01,723.474
2010-07-02,738.75
2010-07-05,730.373
2010-07-06,762.533
2010-07-07,767.113
2010-07-08,766.942
2010-07-09,781.457
2010-07-12,779.81
2010-07-13,812.741
2010-07-14,828.324
2010-07-15,825.657
2010-07-16,806.976
2010-07-19,800.707
2010-07-20,793.655
2010-07-21,808.595
2010-07-22,834.74
2010-07-23,831.828
2010-07-26,838.761
2010-07-27,833.255
2010-07-28,828.706
2010-07-29,825.935
2010-07-30,827.361
2010-08-02,863.317
2010-08-03,864.028
2010-08-04,855.42
2010-08-05,858.453
2010-08-06,860.319
2010-08-09,866.16
2010-08-10,846.437
2010-08-11,808.169
2010-08-12,800.641
2010-08-13,792.601
2010-08-16,824.593
2010-08-17,837.472
2010-08-18,836.051
2010-08-19,817.215
2010-08-20,795.545
2010-08-23,794.896
2010-08-24,778.168
2010-08-25,772.629
2010-08-26,794.695
2010-08-27,808.03
2010-08-30,798.525
2010-08-31,808.241
2010-09-01,847.573
2010-09-02,845.685
2010-09-03,852.493
2010-09-06,857.385
2010-09-07,843.272
2010-09-08,854.209
2010-09-09,859.104
2010-09-10,863.635
2010-09-13,885.72
