Date,NETHERLANDS SMALL GROWTH Small Cap
2005-11-10,549.112
2005-11-11,547.196
2005-11-14,547.156
2005-11-15,544.586
2005-11-16,541.139
2005-11-17,548.544
2005-11-18,557.131
2005-11-21,559.726
2005-11-22,563.792
2005-11-23,569.362
2005-11-24,567.134
2005-11-25,569.51
2005-11-28,571.49
2005-11-29,570.618
2005-11-30,572.063
2005-12-01,569.738
2005-12-02,574.419
2005-12-05,577.563
2005-12-06,584.48
2005-12-07,579.887
2005-12-08,585.487
2005-12-09,585.412
2005-12-12,589.924
2005-12-13,589.095
2005-12-14,588.28
2005-12-15,582.276
2005-12-16,585.043
2005-12-19,583.447
2005-12-20,580.036
2005-12-21,587.29
2005-12-22,590.808
2005-12-23,597.241
2005-12-26,597.241
2005-12-27,598.843
2005-12-28,602.251
2005-12-29,601.87
2005-12-30,596.998
2006-01-02,604.66
2006-01-03,620.875
2006-01-04,630.22
2006-01-05,632.873
2006-01-06,645.506
2006-01-09,641.879
2006-01-10,631.899
2006-01-11,635.919
2006-01-12,638.926
2006-01-13,634.263
2006-01-16,636.377
2006-01-17,624.504
2006-01-18,626.467
2006-01-19,633.425
2006-01-20,630.08
2006-01-23,640.343
2006-01-24,643.633
2006-01-25,657.355
2006-01-26,659.153
2006-01-27,666.172
2006-01-30,665.593
2006-01-31,665.433
2006-02-01,669.998
2006-02-02,669.944
2006-02-03,668.126
2006-02-06,671.21
2006-02-07,666.665
2006-02-08,666.265
2006-02-09,673.378
2006-02-10,667.393
2006-02-13,670.733
2006-02-14,665.354
2006-02-15,671.645
2006-02-16,672.655
2006-02-17,675.174
2006-02-20,683.647
2006-02-21,680.849
2006-02-22,676.809
2006-02-23,684.149
2006-02-24,684.63
2006-02-27,686.973
2006-02-28,682.125
2006-03-01,689.284
2006-03-02,693.86
2006-03-03,694.38
2006-03-06,697.933
2006-03-07,678.482
2006-03-08,672.837
2006-03-09,681.676
2006-03-10,684.757
2006-03-13,691.875
2006-03-14,699.021
2006-03-15,704.054
2006-03-16,711.316
2006-03-17,715.24
2006-03-20,719.278
2006-03-21,716.554
2006-03-22,722.796
2006-03-23,724.896
2006-03-24,731.68
2006-03-27,732.474
2006-03-28,733.801
2006-03-29,729.205
2006-03-30,748.219
2006-03-31,747.523
2006-04-03,758.762
2006-04-04,768.036
2006-04-05,773.672
2006-04-06,774.844
2006-04-07,766.307
2006-04-10,769.122
2006-04-11,765.446
2006-04-12,758.38
2006-04-13,764.322
2006-04-14,764.322
2006-04-17,776.462
2006-04-18,789.275
2006-04-19,804.912
2006-04-20,814.722
2006-04-21,817.782
2006-04-24,822.752
2006-04-25,830.263
2006-04-26,834.813
2006-04-27,821.966
2006-04-28,825.627
2006-05-01,827.069
2006-05-02,827.749
2006-05-03,829.762
2006-05-04,843.014
2006-05-05,853.792
2006-05-08,852.527
2006-05-09,857.587
2006-05-10,860.686
2006-05-11,866.957
2006-05-12,846.752
2006-05-15,818.691
2006-05-16,812.861
2006-05-17,787.625
2006-05-18,771.5
2006-05-19,769.221
2006-05-22,730.784
2006-05-23,770.488
2006-05-24,753.419
2006-05-25,762.335
2006-05-26,781.369
2006-05-29,792.919
2006-05-30,776.95
2006-05-31,783.145
2006-06-01,784.946
2006-06-02,794.845
2006-06-05,795.292
2006-06-06,760.028
2006-06-07,750.503
2006-06-08,705.548
2006-06-09,721.549
2006-06-12,705.4
2006-06-13,679.545
2006-06-14,685.799
2006-06-15,721.074
2006-06-16,713.924
2006-06-19,715.166
2006-06-20,715.812
2006-06-21,716.171
2006-06-22,719.93
2006-06-23,723.872
2006-06-26,727.941
2006-06-27,730.599
2006-06-28,723.125
2006-06-29,733.873
2006-06-30,761.495
2006-07-03,775.182
2006-07-04,767.986
2006-07-05,755.29
2006-07-06,768.066
2006-07-07,766.403
2006-07-10,763.898
2006-07-11,756.542
2006-07-12,757.734
2006-07-13,739.941
2006-07-14,721.785
2006-07-17,696.631
2006-07-18,684.483
2006-07-19,713.467
2006-07-20,717.96
2006-07-21,710.422
2006-07-24,717.663
2006-07-25,721.642
2006-07-26,724.784
2006-07-27,722.556
2006-07-28,720.733
2006-07-31,724.491
2006-08-01,720.99
2006-08-02,733.193
2006-08-03,724.555
2006-08-04,727.57
2006-08-07,712.596
2006-08-08,703.23
2006-08-09,711.747
2006-08-10,698.745
2006-08-11,699.697
2006-08-14,705.842
2006-08-15,715.356
2006-08-16,732.561
2006-08-17,740.703
2006-08-18,739.048
2006-08-21,740.773
2006-08-22,736.691
2006-08-23,732.441
2006-08-24,726.294
2006-08-25,726.655
2006-08-28,731.655
2006-08-29,725.776
2006-08-30,733.882
2006-08-31,730.376
2006-09-01,738.224
2006-09-04,749.012
2006-09-05,740.773
2006-09-06,734.547
2006-09-07,720.862
2006-09-08,722.004
2006-09-11,714.842
2006-09-12,721.141
2006-09-13,720.762
2006-09-14,727.236
2006-09-15,722.536
2006-09-18,727.746
2006-09-19,727.877
2006-09-20,728.787
2006-09-21,730.115
2006-09-22,725.023
2006-09-25,710.387
2006-09-26,716.398
2006-09-27,719.81
2006-09-28,720.434
2006-09-29,721.301
2006-10-02,722.887
2006-10-03,717.818
2006-10-04,718.976
2006-10-05,732.932
2006-10-06,727.607
2006-10-09,732.961
2006-10-10,732.991
2006-10-11,733.114
2006-10-12,741.595
2006-10-13,741.173
2006-10-16,744.253
2006-10-17,737.102
2006-10-18,747.138
2006-10-19,754.323
2006-10-20,755.763
2006-10-23,756.419
2006-10-24,755.71
2006-10-25,760.684
2006-10-26,752.91
2006-10-27,758.967
2006-10-30,759.679
2006-10-31,760.278
2006-11-01,755.301
2006-11-02,752.699
2006-11-03,757.201
2006-11-06,763.871
2006-11-07,772.926
2006-11-08,774.974
2006-11-09,781.599
2006-11-10,782.925
2006-11-13,782.327
2006-11-14,787.256
2006-11-15,799.602
2006-11-16,791.322
2006-11-17,783.263
2006-11-20,777.072
2006-11-21,777.575
2006-11-22,787.242
2006-11-23,786.601
2006-11-24,792.2
2006-11-27,777.345
2006-11-28,769.665
2006-11-29,787.691
2006-11-30,789.371
2006-12-01,788.85
2006-12-04,790.106
2006-12-05,798.121
2006-12-06,804.508
2006-12-07,806.945
2006-12-08,810.588
2006-12-11,809.618
2006-12-12,811.575
2006-12-13,817.485
2006-12-14,818.829
2006-12-15,820.038
2006-12-18,822.754
2006-12-19,822.655
2006-12-20,829.044
2006-12-21,824.646
2006-12-22,825.104
2006-12-25,825.104
2006-12-26,823.818
2006-12-27,830.388
2006-12-28,831.909
2006-12-29,839.077
2007-01-01,839.077
2007-01-02,862.452
2007-01-03,855.683
2007-01-04,838.381
2007-01-05,833.124
2007-01-08,840.046
2007-01-09,840.562
2007-01-10,831.911
2007-01-11,836.755
2007-01-12,837.137
2007-01-15,844.987
2007-01-16,844.168
2007-01-17,847.564
2007-01-18,844.874
2007-01-19,842.832
2007-01-22,848.276
2007-01-23,853.513
2007-01-24,854.552
2007-01-25,852.007
2007-01-26,840.657
2007-01-29,843.576
2007-01-30,847.108
2007-01-31,862.889
2007-02-01,875.395
2007-02-02,872.046
2007-02-05,873.914
2007-02-06,882.078
2007-02-07,899.865
2007-02-08,891.672
2007-02-09,897.253
2007-02-12,881.975
2007-02-13,885.489
2007-02-14,896.485
2007-02-15,897.623
2007-02-16,892.236
2007-02-19,897.0
2007-02-20,894.747
2007-02-21,891.652
2007-02-22,892.326
2007-02-23,898.017
2007-02-26,903.849
2007-02-27,877.333
2007-02-28,866.253
2007-03-01,856.112
2007-03-02,858.183
2007-03-05,832.052
2007-03-06,838.478
2007-03-07,852.23
2007-03-08,865.867
2007-03-09,865.814
2007-03-12,870.922
2007-03-13,861.81
2007-03-14,848.255
2007-03-15,863.622
2007-03-16,864.912
2007-03-19,879.164
2007-03-20,881.512
2007-03-21,892.121
2007-03-22,904.546
2007-03-23,904.605
2007-03-26,900.671
2007-03-27,899.301
2007-03-28,897.998
2007-03-29,904.296
2007-03-30,901.178
2007-04-02,908.763
2007-04-03,918.153
2007-04-04,920.942
2007-04-05,924.493
2007-04-06,924.493
2007-04-09,919.677
2007-04-10,930.909
2007-04-11,927.822
2007-04-12,926.039
2007-04-13,933.565
2007-04-16,940.756
2007-04-17,941.647
2007-04-18,936.919
2007-04-19,934.681
2007-04-20,942.825
2007-04-23,947.099
2007-04-24,948.562
2007-04-25,960.337
2007-04-26,958.736
2007-04-27,956.601
2007-04-30,957.004
2007-05-01,953.427
2007-05-02,961.92
2007-05-03,962.453
2007-05-04,971.403
2007-05-07,976.649
2007-05-08,970.337
2007-05-09,970.484
2007-05-10,968.441
2007-05-11,971.517
2007-05-14,976.128
2007-05-15,980.272
2007-05-16,976.803
2007-05-17,980.075
2007-05-18,986.87
2007-05-21,987.79
2007-05-22,992.125
2007-05-23,992.011
2007-05-24,981.008
2007-05-25,983.263
2007-05-28,988.646
2007-05-29,989.638
2007-05-30,984.357
2007-05-31,1000.0
2007-06-01,1005.075
2007-06-04,1007.999
2007-06-05,1008.13
2007-06-06,993.204
2007-06-07,983.848
2007-06-08,979.272
2007-06-11,990.079
2007-06-12,984.342
2007-06-13,980.767
2007-06-14,993.684
2007-06-15,995.599
2007-06-18,999.834
2007-06-19,1004.415
2007-06-20,1016.925
2007-06-21,1008.027
2007-06-22,1011.186
2007-06-25,1004.525
2007-06-26,998.977
2007-06-27,990.117
2007-06-28,1005.561
2007-06-29,1019.38
2007-07-02,1048.253
2007-07-03,1053.44
2007-07-04,1060.778
2007-07-05,1052.64
2007-07-06,1061.413
2007-07-09,1069.304
2007-07-10,1076.51
2007-07-11,1076.896
2007-07-12,1083.964
2007-07-13,1087.764
2007-07-16,1092.088
2007-07-17,1083.4
2007-07-18,1074.19
2007-07-19,1086.406
2007-07-20,1076.784
2007-07-23,1116.794
2007-07-24,1111.89
2007-07-25,1086.995
2007-07-26,1068.088
2007-07-27,1044.476
2007-07-30,1059.369
2007-07-31,1095.524
2007-08-01,1077.986
2007-08-02,1086.958
2007-08-03,1084.098
2007-08-06,1068.939
2007-08-07,1067.654
2007-08-08,1070.473
2007-08-09,1045.301
2007-08-10,1025.452
2007-08-13,1042.993
2007-08-14,1036.901
2007-08-15,1014.174
2007-08-16,959.045
2007-08-17,975.713
2007-08-20,988.533
2007-08-21,984.081
2007-08-22,999.632
2007-08-23,1014.62
2007-08-24,1014.856
2007-08-27,1022.791
2007-08-28,1009.038
2007-08-29,1013.323
2007-08-30,1022.468
2007-08-31,1030.516
2007-09-03,1038.856
2007-09-04,1035.743
2007-09-05,1038.32
2007-09-06,1034.975
2007-09-07,1020.213
2007-09-10,1007.925
2007-09-11,1036.604
2007-09-12,1037.82
2007-09-13,1029.642
2007-09-14,1024.566
2007-09-17,1010.821
2007-09-18,1016.873
2007-09-19,1041.792
2007-09-20,1043.324
2007-09-21,1055.799
2007-09-24,1054.577
2007-09-25,1039.548
2007-09-26,1048.716
2007-09-27,1047.919
2007-09-28,1050.57
2007-10-01,1075.013
2007-10-02,1072.176
2007-10-03,1057.463
2007-10-04,1057.016
2007-10-05,1067.858
2007-10-08,1063.797
2007-10-09,1073.477
2007-10-10,1088.396
2007-10-11,1094.488
2007-10-12,1085.101
2007-10-15,1097.551
2007-10-16,1079.565
2007-10-17,1095.288
2007-10-18,1091.721
2007-10-19,1081.679
2007-10-22,1060.202
2007-10-23,1088.673
2007-10-24,1103.227
2007-10-25,1121.328
2007-10-26,1129.051
2007-10-29,1142.868
2007-10-30,1143.725
2007-10-31,1119.166
2007-11-01,1104.0
2007-11-02,1105.969
2007-11-05,1080.906
2007-11-06,1104.314
2007-11-07,1115.394
2007-11-08,1102.911
2007-11-09,1088.906
2007-11-12,1079.503
2007-11-13,1078.377
2007-11-14,1098.942
2007-11-15,1080.801
2007-11-16,1072.687
2007-11-19,1050.432
2007-11-20,1062.184
2007-11-21,1031.992
2007-11-22,1037.64
2007-11-23,1048.414
2007-11-26,1061.197
2007-11-27,1061.423
2007-11-28,1071.051
2007-11-29,1072.727
2007-11-30,1091.632
2007-12-03,1070.743
2007-12-04,1064.495
2007-12-05,1076.794
2007-12-06,1077.902
2007-12-07,1093.507
2007-12-10,1108.738
2007-12-11,1109.925
2007-12-12,1102.867
2007-12-13,1074.064
2007-12-14,1059.731
2007-12-17,1017.961
2007-12-18,1013.393
2007-12-19,1006.74
2007-12-20,1010.845
2007-12-21,1024.631
2007-12-24,1037.969
2007-12-25,1037.969
2007-12-26,1045.103
2007-12-27,1052.819
2007-12-28,1069.896
2007-12-31,1077.478
2008-01-01,1077.478
2008-01-02,1076.229
2008-01-03,1064.307
2008-01-04,1051.143
2008-01-07,1016.273
2008-01-08,1010.771
2008-01-09,990.676
2008-01-10,974.051
2008-01-11,974.526
2008-01-14,991.028
2008-01-15,960.453
2008-01-16,916.17
2008-01-17,919.495
2008-01-18,886.253
2008-01-21,838.981
2008-01-22,885.907
2008-01-23,853.125
2008-01-24,909.001
2008-01-25,920.78
2008-01-28,917.395
2008-01-29,935.877
2008-01-30,935.792
2008-01-31,938.071
2008-02-01,962.389
2008-02-04,982.929
2008-02-05,935.548
2008-02-06,945.24
2008-02-07,913.072
2008-02-08,920.224
2008-02-11,916.39
2008-02-12,951.25
2008-02-13,956.325
2008-02-14,959.246
2008-02-15,956.989
2008-02-18,963.007
2008-02-19,980.488
2008-02-20,974.306
2008-02-21,994.948
2008-02-22,992.898
2008-02-25,1023.822
2008-02-26,1051.495
2008-02-27,1071.503
2008-02-28,1051.529
2008-02-29,1029.441
2008-03-03,997.137
2008-03-04,1000.503
2008-03-05,1015.19
2008-03-06,1013.544
2008-03-07,990.671
2008-03-10,971.449
2008-03-11,988.35
2008-03-12,1010.383
2008-03-13,995.257
2008-03-14,992.629
2008-03-17,955.0
2008-03-18,954.037
2008-03-19,942.125
2008-03-20,933.754
2008-03-21,933.754
2008-03-24,932.422
2008-03-25,968.293
2008-03-26,990.694
2008-03-27,1020.658
2008-03-28,1017.172
2008-03-31,1027.504
2008-04-01,1024.135
2008-04-02,1033.585
2008-04-03,1028.628
2008-04-04,1050.258
2008-04-07,1064.125
2008-04-08,1050.181
2008-04-09,1061.198
2008-04-10,1061.748
2008-04-11,1037.93
2008-04-14,1037.403
2008-04-15,1040.623
2008-04-16,1071.721
2008-04-17,1080.359
2008-04-18,1085.541
2008-04-21,1088.048
2008-04-22,1098.621
2008-04-23,1095.852
2008-04-24,1088.952
2008-04-25,1095.995
2008-04-28,1099.845
2008-04-29,1089.619
2008-04-30,1089.507
2008-05-01,1081.214
2008-05-02,1092.977
2008-05-05,1096.375
2008-05-06,1104.209
2008-05-07,1102.083
2008-05-08,1099.374
2008-05-09,1095.432
2008-05-12,1101.153
2008-05-13,1111.131
2008-05-14,1135.715
2008-05-15,1131.191
2008-05-16,1147.631
2008-05-19,1176.35
2008-05-20,1159.557
2008-05-21,1163.6
2008-05-22,1169.421
2008-05-23,1157.625
2008-05-26,1152.132
2008-05-27,1138.227
2008-05-28,1145.207
2008-05-29,1140.969
2008-05-30,1158.547
2008-06-02,1165.604
2008-06-03,1173.229
2008-06-04,1163.144
2008-06-05,1182.196
2008-06-06,1184.756
2008-06-09,1164.728
2008-06-10,1129.631
2008-06-11,1107.248
2008-06-12,1102.077
2008-06-13,1104.09
2008-06-16,1122.015
2008-06-17,1163.362
2008-06-18,1129.991
2008-06-19,1102.211
2008-06-20,1081.546
2008-06-23,1062.386
2008-06-24,1045.234
2008-06-25,1062.083
2008-06-26,1030.655
2008-06-27,1038.098
2008-06-30,1036.153
2008-07-01,1008.255
2008-07-02,1000.9
2008-07-03,978.455
2008-07-04,971.994
2008-07-07,995.097
2008-07-08,977.019
2008-07-09,997.624
2008-07-10,975.767
2008-07-11,957.852
2008-07-14,951.595
2008-07-15,929.954
2008-07-16,929.105
2008-07-17,980.972
2008-07-18,986.864
2008-07-21,1007.909
2008-07-22,1005.162
2008-07-23,1012.034
2008-07-24,967.414
2008-07-25,955.102
2008-07-28,959.933
2008-07-29,953.365
2008-07-30,964.217
2008-07-31,970.05
2008-08-01,949.954
2008-08-04,939.685
2008-08-05,940.531
2008-08-06,952.098
2008-08-07,941.216
2008-08-08,929.183
2008-08-11,938.55
2008-08-12,910.49
2008-08-13,894.216
2008-08-14,900.162
2008-08-15,899.482
2008-08-18,907.325
2008-08-19,870.235
2008-08-20,884.389
2008-08-21,914.205
2008-08-22,929.043
2008-08-25,917.954
2008-08-26,930.283
2008-08-27,930.755
2008-08-28,938.969
2008-08-29,942.211
2008-09-01,936.913
2008-09-02,946.413
2008-09-03,943.722
2008-09-04,917.677
2008-09-05,885.64
2008-09-08,893.977
2008-09-09,866.417
2008-09-10,842.395
2008-09-11,824.506
2008-09-12,846.277
2008-09-15,829.058
2008-09-16,813.092
2008-09-17,797.048
2008-09-18,800.801
2008-09-19,840.857
2008-09-22,846.163
2008-09-23,831.714
2008-09-24,814.018
2008-09-25,832.915
2008-09-26,808.218
2008-09-29,748.999
2008-09-30,752.028
2008-10-01,746.537
2008-10-02,735.924
2008-10-03,734.968
2008-10-06,635.647
2008-10-07,626.112
2008-10-08,588.596
2008-10-09,599.021
2008-10-10,551.297
2008-10-13,616.919
2008-10-14,639.544
2008-10-15,595.739
2008-10-16,553.687
2008-10-17,548.986
2008-10-20,563.206
2008-10-21,578.811
2008-10-22,541.305
2008-10-23,524.316
2008-10-24,486.251
2008-10-27,449.732
2008-10-28,450.958
2008-10-29,485.481
2008-10-30,508.902
2008-10-31,505.065
2008-11-03,533.242
2008-11-04,571.84
2008-11-05,565.235
2008-11-06,519.951
2008-11-07,522.086
2008-11-10,532.789
2008-11-11,509.199
2008-11-12,484.315
2008-11-13,469.375
2008-11-14,456.315
2008-11-17,445.758
2008-11-18,443.202
2008-11-19,423.171
2008-11-20,392.342
2008-11-21,390.426
2008-11-24,418.489
2008-11-25,418.86
2008-11-26,411.962
2008-11-27,428.453
2008-11-28,420.869
2008-12-01,403.257
2008-12-02,407.982
2008-12-03,411.484
2008-12-04,415.272
2008-12-05,398.854
2008-12-08,424.268
2008-12-09,427.962
2008-12-10,446.587
2008-12-11,467.965
2008-12-12,459.841
2008-12-15,468.873
2008-12-16,470.162
2008-12-17,488.022
2008-12-18,496.068
2008-12-19,473.211
2008-12-22,470.971
2008-12-23,472.831
2008-12-24,474.87
2008-12-25,474.87
2008-12-26,477.162
2008-12-29,488.476
2008-12-30,485.834
2008-12-31,483.19
2009-01-01,483.19
2009-01-02,502.483
2009-01-05,499.851
2009-01-06,504.969
2009-01-07,505.738
2009-01-08,545.688
2009-01-09,543.459
2009-01-12,530.333
2009-01-13,514.562
2009-01-14,498.911
2009-01-15,493.582
2009-01-16,506.162
2009-01-19,500.929
2009-01-20,486.889
2009-01-21,491.351
2009-01-22,488.991
2009-01-23,465.26
2009-01-26,469.719
2009-01-27,476.873
2009-01-28,490.569
2009-01-29,478.675
2009-01-30,472.445
2009-02-02,469.094
2009-02-03,478.357
2009-02-04,490.434
2009-02-05,494.093
2009-02-06,500.088
2009-02-09,511.858
2009-02-10,504.896
2009-02-11,497.518
2009-02-12,490.698
2009-02-13,501.023
2009-02-16,495.922
2009-02-17,475.405
2009-02-18,466.816
2009-02-19,474.641
2009-02-20,457.32
2009-02-23,453.081
2009-02-24,443.344
2009-02-25,446.117
2009-02-26,448.529
2009-02-27,443.046
2009-03-02,424.889
2009-03-03,411.9
2009-03-04,429.802
2009-03-05,417.873
2009-03-06,414.472
2009-03-09,414.829
2009-03-10,437.886
2009-03-11,435.549
2009-03-12,439.051
2009-03-13,457.064
2009-03-16,465.599
2009-03-17,460.045
2009-03-18,460.331
2009-03-19,487.058
2009-03-20,483.184
2009-03-23,493.115
2009-03-24,492.27
2009-03-25,502.225
2009-03-26,507.789
2009-03-27,490.616
2009-03-30,472.805
2009-03-31,484.243
2009-04-01,493.136
2009-04-02,520.774
2009-04-03,525.711
2009-04-06,526.916
2009-04-07,511.357
2009-04-08,510.031
2009-04-09,519.891
2009-04-10,519.891
2009-04-13,524.299
2009-04-14,528.154
2009-04-15,527.941
2009-04-16,532.142
2009-04-17,530.95
2009-04-20,509.805
2009-04-21,518.058
2009-04-22,525.266
2009-04-23,527.542
2009-04-24,543.45
2009-04-27,547.923
2009-04-28,538.547
2009-04-29,561.602
2009-04-30,574.984
2009-05-01,575.071
2009-05-04,592.027
2009-05-05,606.819
2009-05-06,608.194
2009-05-07,609.244
2009-05-08,622.349
2009-05-11,616.759
2009-05-12,619.927
2009-05-13,595.106
2009-05-14,603.213
2009-05-15,616.023
2009-05-18,620.797
2009-05-19,633.775
2009-05-20,650.89
2009-05-21,640.056
2009-05-22,649.554
2009-05-25,649.361
2009-05-26,650.294
2009-05-27,649.563
2009-05-28,645.501
2009-05-29,656.513
2009-06-01,665.743
2009-06-02,681.208
2009-06-03,670.918
2009-06-04,669.983
2009-06-05,663.147
2009-06-08,654.118
2009-06-09,662.198
2009-06-10,668.657
2009-06-11,675.647
2009-06-12,671.224
2009-06-15,658.002
2009-06-16,656.544
2009-06-17,638.771
2009-06-18,639.397
2009-06-19,638.325
2009-06-22,621.002
2009-06-23,626.021
2009-06-24,650.356
2009-06-25,647.859
2009-06-26,660.304
2009-06-29,670.291
2009-06-30,664.704
2009-07-01,678.018
2009-07-02,665.891
2009-07-03,662.834
2009-07-06,651.383
2009-07-07,655.626
2009-07-08,644.415
2009-07-09,649.654
2009-07-10,639.909
2009-07-13,650.529
2009-07-14,657.487
2009-07-15,678.391
2009-07-16,680.947
2009-07-17,691.346
2009-07-20,708.43
2009-07-21,707.203
2009-07-22,707.763
2009-07-23,718.04
2009-07-24,715.888
2009-07-27,721.483
2009-07-28,711.073
2009-07-29,713.474
2009-07-30,723.262
2009-07-31,734.762
2009-08-03,762.717
2009-08-04,759.713
2009-08-05,759.931
2009-08-06,764.129
2009-08-07,760.937
2009-08-10,756.204
2009-08-11,741.363
2009-08-12,748.534
2009-08-13,776.105
2009-08-14,775.097
2009-08-17,751.31
2009-08-18,764.067
2009-08-19,765.784
2009-08-20,771.752
2009-08-21,784.015
2009-08-24,803.401
2009-08-25,810.837
2009-08-26,798.411
2009-08-27,791.077
2009-08-28,806.667
2009-08-31,789.728
2009-09-01,772.55
2009-09-02,758.114
2009-09-03,769.599
2009-09-04,780.682
2009-09-07,797.933
2009-09-08,812.569
2009-09-09,817.836
2009-09-10,815.367
2009-09-11,832.894
2009-09-14,830.662
2009-09-15,838.047
2009-09-16,850.857
2009-09-17,853.223
2009-09-18,853.168
2009-09-21,848.951
2009-09-22,853.252
2009-09-23,857.205
2009-09-24,837.786
2009-09-25,835.356
2009-09-28,831.421
2009-09-29,827.234
2009-09-30,830.943
2009-10-01,808.71
2009-10-02,796.753
2009-10-05,804.787
2009-10-06,834.915
2009-10-07,829.628
2009-10-08,852.72
2009-10-09,856.255
2009-10-12,873.634
2009-10-13,872.524
2009-10-14,889.246
2009-10-15,899.285
2009-10-16,884.008
2009-10-19,899.714
2009-10-20,896.953
2009-10-21,896.374
2009-10-22,886.357
2009-10-23,889.579
2009-10-26,867.912
2009-10-27,854.751
2009-10-28,823.267
2009-10-29,853.486
2009-10-30,845.151
2009-11-02,842.18
2009-11-03,824.115
2009-11-04,865.031
2009-11-05,873.907
2009-11-06,879.852
2009-11-09,911.124
2009-11-10,899.851
2009-11-11,911.129
2009-11-12,917.179
2009-11-13,920.15
2009-11-16,942.243
2009-11-17,933.129
2009-11-18,943.257
2009-11-19,914.579
2009-11-20,911.262
2009-11-23,930.507
2009-11-24,923.0
2009-11-25,928.923
2009-11-26,901.848
2009-11-27,908.874
2009-11-30,903.981
2009-12-01,933.226
2009-12-02,931.911
2009-12-03,934.036
2009-12-04,936.355
2009-12-07,938.383
2009-12-08,926.816
2009-12-09,918.487
2009-12-10,921.105
2009-12-11,913.2
2009-12-14,922.764
2009-12-15,920.884
2009-12-16,929.489
2009-12-17,906.224
2009-12-18,891.926
2009-12-21,903.306
2009-12-22,902.317
2009-12-23,909.361
2009-12-24,908.907
2009-12-25,908.907
2009-12-28,909.699
2009-12-29,915.313
2009-12-30,907.987
2009-12-31,911.556
2010-01-01,911.556
2010-01-04,946.629
2010-01-05,960.867
2010-01-06,966.308
2010-01-07,961.121
2010-01-08,974.271
2010-01-11,987.21
2010-01-12,971.861
2010-01-13,976.718
2010-01-14,981.355
2010-01-15,973.437
2010-01-18,969.043
2010-01-19,967.575
2010-01-20,951.427
2010-01-21,932.037
2010-01-22,921.056
2010-01-25,919.598
2010-01-26,911.138
2010-01-27,902.975
2010-01-28,900.256
2010-01-29,904.373
2010-02-01,913.701
2010-02-02,932.271
2010-02-03,924.962
2010-02-04,884.859
2010-02-05,852.05
2010-02-08,845.248
2010-02-09,855.908
2010-02-10,860.235
2010-02-11,855.712
2010-02-12,849.586
2010-02-15,851.67
2010-02-16,871.874
2010-02-17,885.383
2010-02-18,888.869
2010-02-19,882.917
2010-02-22,888.718
2010-02-23,883.09
2010-02-24,885.09
2010-02-25,872.446
2010-02-26,891.37
2010-03-01,896.769
2010-03-02,911.143
2010-03-03,924.952
2010-03-04,918.353
2010-03-05,931.532
2010-03-08,925.525
2010-03-09,923.995
2010-03-10,937.16
2010-03-11,939.184
2010-03-12,946.769
2010-03-15,932.227
2010-03-16,946.147
2010-03-17,952.767
2010-03-18,941.819
2010-03-19,935.783
2010-03-22,937.939
2010-03-23,953.143
2010-03-24,941.416
2010-03-25,952.385
2010-03-26,951.225
2010-03-29,957.069
2010-03-30,946.334
2010-03-31,955.663
2010-04-01,970.259
2010-04-02,970.259
2010-04-05,968.037
2010-04-06,975.853
2010-04-07,964.334
2010-04-08,961.36
2010-04-09,981.894
2010-04-12,989.59
2010-04-13,980.619
2010-04-14,991.866
2010-04-15,989.284
2010-04-16,973.52
2010-04-19,962.697
2010-04-20,989.275
2010-04-21,979.57
2010-04-22,967.417
2010-04-23,981.404
2010-04-26,988.558
2010-04-27,961.627
2010-04-28,930.449
2010-04-29,942.571
2010-04-30,945.833
2010-05-03,934.876
2010-05-04,892.255
2010-05-05,868.246
2010-05-06,846.515
2010-05-07,802.668
2010-05-10,870.486
2010-05-11,843.293
2010-05-12,860.095
2010-05-13,859.968
2010-05-14,822.401
2010-05-17,798.19
2010-05-18,812.508
2010-05-19,781.586
2010-05-20,751.69
2010-05-21,768.76
2010-05-24,752.508
2010-05-25,715.811
2010-05-26,735.553
2010-05-27,766.556
2010-05-28,773.132
2010-05-31,774.269
2010-06-01,771.517
2010-06-02,771.957
2010-06-03,789.528
2010-06-04,770.977
2010-06-07,751.439
2010-06-08,746.74
2010-06-09,767.237
2010-06-10,791.721
2010-06-11,790.296
2010-06-14,816.128
2010-06-15,824.57
2010-06-16,823.199
2010-06-17,828.808
2010-06-18,834.507
2010-06-21,844.662
2010-06-22,834.511
2010-06-23,822.203
2010-06-24,803.891
2010-06-25,793.538
2010-06-28,807.363
2010-06-29,767.483
2010-06-30,768.944
2010-07-01,761.408
2010-07-02,768.955
2010-07-05,764.254
2010-07-06,792.637
2010-07-07,794.728
2010-07-08,807.779
2010-07-09,805.303
2010-07-12,803.136
2010-07-13,821.781
2010-07-14,830.318
2010-07-15,833.928
2010-07-16,821.869
2010-07-19,817.301
2010-07-20,804.136
2010-07-21,809.418
2010-07-22,828.203
2010-07-23,826.598
2010-07-26,835.899
2010-07-27,836.295
2010-07-28,832.848
2010-07-29,838.835
2010-07-30,831.697
2010-08-02,860.86
2010-08-03,861.126
2010-08-04,865.231
2010-08-05,861.403
2010-08-06,856.479
2010-08-09,869.53
2010-08-10,852.885
2010-08-11,825.048
2010-08-12,820.455
2010-08-13,813.987
2010-08-16,820.904
2010-08-17,838.844
2010-08-18,839.536
2010-08-19,830.589
2010-08-20,800.611
2010-08-23,798.856
2010-08-24,779.29
