Date,JAPAN LARGE CAP Large Cap
2005-11-10,811.383
2005-11-11,815.985
2005-11-14,801.999
2005-11-15,797.514
2005-11-16,804.426
2005-11-17,822.337
2005-11-18,831.425
2005-11-21,834.568
2005-11-22,828.438
2005-11-23,832.132
2005-11-24,827.191
2005-11-25,828.54
2005-11-28,840.293
2005-11-29,835.99
2005-11-30,828.186
2005-12-01,835.071
2005-12-02,847.098
2005-12-05,850.449
2005-12-06,847.023
2005-12-07,853.061
2005-12-08,838.902
2005-12-09,850.788
2005-12-12,867.657
2005-12-13,872.566
2005-12-14,879.515
2005-12-15,871.58
2005-12-16,876.502
2005-12-19,880.477
2005-12-20,886.926
2005-12-21,894.395
2005-12-22,901.879
2005-12-23,904.321
2005-12-26,909.306
2005-12-27,896.847
2005-12-28,903.517
2005-12-29,904.763
2005-12-30,895.345
2006-01-02,895.345
2006-01-03,905.976
2006-01-04,920.769
2006-01-05,930.285
2006-01-06,937.533
2006-01-09,940.158
2006-01-10,921.227
2006-01-11,932.596
2006-01-12,940.203
2006-01-13,934.597
2006-01-16,920.455
2006-01-17,895.712
2006-01-18,875.204
2006-01-19,898.17
2006-01-20,901.876
2006-01-23,890.928
2006-01-24,901.962
2006-01-25,893.892
2006-01-26,905.153
2006-01-27,927.671
2006-01-30,930.103
2006-01-31,939.301
2006-02-01,923.525
2006-02-02,928.673
2006-02-03,920.162
2006-02-06,923.311
2006-02-07,927.707
2006-02-08,900.733
2006-02-09,908.896
2006-02-10,905.32
2006-02-13,887.792
2006-02-14,901.801
2006-02-15,894.445
2006-02-16,900.503
2006-02-17,884.49
2006-02-20,871.739
2006-02-21,885.744
2006-02-22,884.685
2006-02-23,910.997
2006-02-24,917.338
2006-02-27,933.34
2006-02-28,937.8
2006-03-01,923.29
2006-03-02,922.499
2006-03-03,909.617
2006-03-06,909.19
2006-03-07,902.978
2006-03-08,896.256
2006-03-09,915.243
2006-03-10,905.308
2006-03-13,919.267
2006-03-14,926.417
2006-03-15,926.202
2006-03-16,918.021
2006-03-17,936.677
2006-03-20,948.868
2006-03-21,942.707
2006-03-22,939.861
2006-03-23,929.36
2006-03-24,935.04
2006-03-27,946.199
2006-03-28,947.619
2006-03-29,946.958
2006-03-30,963.41
2006-03-31,959.404
2006-04-03,973.732
2006-04-04,974.463
2006-04-05,974.857
2006-04-06,993.025
2006-04-07,994.476
2006-04-10,987.095
2006-04-11,981.302
2006-04-12,967.386
2006-04-13,968.552
2006-04-14,969.358
2006-04-17,963.678
2006-04-18,975.588
2006-04-19,978.207
2006-04-20,982.86
2006-04-21,995.385
2006-04-24,987.012
2006-04-25,991.03
2006-04-26,991.011
2006-04-27,1001.628
2006-04-28,991.163
2006-05-01,1002.516
2006-05-02,1013.217
2006-05-03,1009.472
2006-05-04,1010.228
2006-05-05,1020.974
2006-05-08,1039.559
2006-05-09,1039.186
2006-05-10,1030.914
2006-05-11,1021.855
2006-05-12,1009.475
2006-05-15,1008.132
2006-05-16,988.756
2006-05-17,999.916
2006-05-18,974.696
2006-05-19,963.591
2006-05-22,950.487
2006-05-23,935.803
2006-05-24,942.693
2006-05-25,932.313
2006-05-26,945.237
2006-05-29,947.913
2006-05-30,953.139
2006-05-31,929.693
2006-06-01,933.519
2006-06-02,955.937
2006-06-05,945.558
2006-06-06,916.353
2006-06-07,896.205
2006-06-08,862.135
2006-06-09,874.248
2006-06-12,873.911
2006-06-13,835.735
2006-06-14,842.412
2006-06-15,851.695
2006-06-16,880.33
2006-06-19,872.123
2006-06-20,867.12
2006-06-21,865.168
2006-06-22,884.061
2006-06-23,879.399
2006-06-26,880.726
2006-06-27,881.555
2006-06-28,868.328
2006-06-29,883.168
2006-06-30,921.72
2006-07-03,921.379
2006-07-04,927.406
2006-07-05,911.148
2006-07-06,906.028
2006-07-07,917.59
2006-07-10,930.737
2006-07-11,924.843
2006-07-12,902.746
2006-07-13,898.431
2006-07-14,872.93
2006-07-17,866.967
2006-07-18,841.827
2006-07-19,845.138
2006-07-20,877.06
2006-07-21,875.835
2006-07-24,871.97
2006-07-25,884.039
2006-07-26,876.271
2006-07-27,899.619
2006-07-28,915.539
2006-07-31,922.184
2006-08-01,912.185
2006-08-02,917.296
2006-08-03,914.486
2006-08-04,922.988
2006-08-07,898.836
2006-08-08,912.351
2006-08-09,921.119
2006-08-10,920.606
2006-08-11,911.2
2006-08-14,921.304
2006-08-15,926.412
2006-08-16,943.089
2006-08-17,946.777
2006-08-18,950.471
2006-08-21,938.719
2006-08-22,944.472
2006-08-23,942.83
2006-08-24,933.895
2006-08-25,924.239
2006-08-28,915.55
2006-08-29,927.608
2006-08-30,924.207
2006-08-31,934.831
2006-09-01,933.333
2006-09-04,953.511
2006-09-05,952.203
2006-09-06,942.522
2006-09-07,926.727
2006-09-08,927.451
2006-09-11,906.59
2006-09-12,901.809
2006-09-13,903.343
2006-09-14,914.278
2006-09-15,910.023
2006-09-18,906.784
2006-09-19,911.797
2006-09-20,897.805
2006-09-21,907.365
2006-09-22,900.945
2006-09-25,896.589
2006-09-26,890.549
2006-09-27,912.386
2006-09-28,914.524
2006-09-29,917.385
2006-10-02,929.018
2006-10-03,924.257
2006-10-04,917.219
2006-10-05,938.951
2006-10-06,931.989
2006-10-09,930.737
2006-10-10,929.255
2006-10-11,926.036
2006-10-12,921.468
2006-10-13,925.192
2006-10-16,938.856
2006-10-17,937.4
2006-10-18,934.168
2006-10-19,936.163
2006-10-20,938.723
2006-10-23,943.575
2006-10-24,945.039
2006-10-25,942.902
2006-10-26,954.247
2006-10-27,954.257
2006-10-30,938.159
2006-10-31,937.354
2006-11-01,942.267
2006-11-02,939.544
2006-11-03,931.905
2006-11-06,927.881
2006-11-07,936.728
2006-11-08,924.618
2006-11-09,916.809
2006-11-10,918.776
2006-11-13,908.394
2006-11-14,926.605
2006-11-15,921.649
2006-11-16,914.863
2006-11-17,915.215
2006-11-20,890.884
2006-11-21,893.429
2006-11-22,912.04
2006-11-23,915.731
2006-11-24,908.072
2006-11-27,914.081
2006-11-28,912.265
2006-11-29,927.607
2006-11-30,945.879
2006-12-01,949.716
2006-12-04,947.427
2006-12-05,946.198
2006-12-06,957.88
2006-12-07,961.081
2006-12-08,954.752
2006-12-11,948.973
2006-12-12,955.013
2006-12-13,954.596
2006-12-14,959.397
2006-12-15,962.877
2006-12-18,965.512
2006-12-19,954.801
2006-12-20,965.554
2006-12-21,968.874
2006-12-22,967.909
2006-12-25,964.748
2006-12-26,967.04
2006-12-27,972.315
2006-12-28,971.704
2006-12-29,972.019
2007-01-01,972.019
2007-01-02,974.718
2007-01-03,970.309
2007-01-04,982.306
2007-01-05,972.235
2007-01-08,973.383
2007-01-09,975.893
2007-01-10,956.498
2007-01-11,945.579
2007-01-12,963.279
2007-01-15,971.934
2007-01-16,968.571
2007-01-17,971.571
2007-01-18,970.198
2007-01-19,968.297
2007-01-22,976.393
2007-01-23,978.465
2007-01-24,986.987
2007-01-25,982.689
2007-01-26,977.194
2007-01-29,976.334
2007-01-30,978.637
2007-01-31,978.37
2007-02-01,990.4
2007-02-02,986.529
2007-02-05,976.799
2007-02-06,985.784
2007-02-07,983.778
2007-02-08,975.508
2007-02-09,986.217
2007-02-12,985.326
2007-02-13,996.756
2007-02-14,1005.368
2007-02-15,1022.564
2007-02-16,1022.78
2007-02-19,1021.645
2007-02-20,1020.262
2007-02-21,1013.588
2007-02-22,1017.641
2007-02-23,1027.148
2007-02-26,1032.268
2007-02-27,1046.453
2007-02-28,1014.538
2007-03-01,1012.668
2007-03-02,1005.583
2007-03-05,982.785
2007-03-06,998.059
2007-03-07,992.924
2007-03-08,1005.115
2007-03-09,1004.072
2007-03-12,1014.289
2007-03-13,1010.075
2007-03-14,986.08
2007-03-15,990.521
2007-03-16,984.786
2007-03-19,989.265
2007-03-20,999.533
2007-03-21,995.25
2007-03-22,1009.443
2007-03-23,1016.684
2007-03-26,1014.559
2007-03-27,1009.512
2007-03-28,1012.648
2007-03-29,1000.585
2007-03-30,999.484
2007-04-02,984.521
2007-04-03,990.665
2007-04-04,1006.851
2007-04-05,1000.519
2007-04-06,997.965
2007-04-09,1003.724
2007-04-10,1004.185
2007-04-11,1004.677
2007-04-12,999.079
2007-04-13,983.672
2007-04-16,992.134
2007-04-17,991.874
2007-04-18,1008.04
2007-04-19,994.058
2007-04-20,991.562
2007-04-23,991.29
2007-04-24,993.264
2007-04-25,980.737
2007-04-26,981.784
2007-04-27,979.2
2007-04-30,978.997
2007-05-01,972.302
2007-05-02,975.456
2007-05-03,973.673
2007-05-04,974.564
2007-05-07,994.61
2007-05-08,995.062
2007-05-09,1003.593
2007-05-10,991.733
2007-05-11,987.527
2007-05-14,993.178
2007-05-15,985.944
2007-05-16,983.615
2007-05-17,975.763
2007-05-18,971.685
2007-05-21,976.934
2007-05-22,989.403
2007-05-23,994.347
2007-05-24,994.575
2007-05-25,979.826
2007-05-28,984.131
2007-05-29,990.847
2007-05-30,989.817
2007-05-31,1000.0
2007-06-01,1005.869
2007-06-04,1011.589
2007-06-05,1015.01
2007-06-06,1021.276
2007-06-07,1017.973
2007-06-08,1002.899
2007-06-11,1005.469
2007-06-12,1000.844
2007-06-13,992.713
2007-06-14,993.313
2007-06-15,997.309
2007-06-18,1004.744
2007-06-19,1003.629
2007-06-20,1002.9
2007-06-21,1005.801
2007-06-22,995.715
2007-06-25,992.357
2007-06-26,998.242
2007-06-27,987.457
2007-06-28,987.426
2007-06-29,998.016
2007-07-02,1011.107
2007-07-03,1012.698
2007-07-04,1011.041
2007-07-05,1012.528
2007-07-06,1005.209
2007-07-09,1011.599
2007-07-10,1019.972
2007-07-11,1008.786
2007-07-12,1001.688
2007-07-13,1016.806
2007-07-16,1018.222
2007-07-17,1013.454
2007-07-18,1005.562
2007-07-19,1008.819
2007-07-20,1022.0
2007-07-23,1010.305
2007-07-24,1021.116
2007-07-25,1017.066
2007-07-26,1016.169
2007-07-27,998.267
2007-07-30,1004.249
2007-07-31,998.341
2007-08-01,979.709
2007-08-02,975.631
2007-08-03,984.931
2007-08-06,986.178
2007-08-07,977.204
2007-08-08,973.045
2007-08-09,988.559
2007-08-10,965.691
2007-08-13,960.343
2007-08-14,967.206
2007-08-15,946.904
2007-08-16,955.648
2007-08-17,902.6
2007-08-20,923.602
2007-08-21,944.035
2007-08-22,935.986
2007-08-23,955.571
2007-08-24,954.25
2007-08-27,954.666
2007-08-28,961.746
2007-08-29,944.387
2007-08-30,944.949
2007-08-31,968.562
2007-09-03,966.409
2007-09-04,957.583
2007-09-05,949.703
2007-09-06,951.414
2007-09-07,957.778
2007-09-10,939.361
2007-09-11,936.937
2007-09-12,934.561
2007-09-13,921.267
2007-09-14,939.101
2007-09-17,939.51
2007-09-18,912.826
2007-09-19,945.567
2007-09-20,960.095
2007-09-21,945.041
2007-09-24,948.658
2007-09-25,969.166
2007-09-26,960.363
2007-09-27,984.441
2007-09-28,991.247
2007-10-01,986.133
2007-10-02,999.555
2007-10-03,1006.641
2007-10-04,1003.955
2007-10-05,1002.245
2007-10-08,994.744
2007-10-09,1000.035
2007-10-10,998.498
2007-10-11,1006.325
2007-10-12,996.375
2007-10-15,993.802
2007-10-16,982.54
2007-10-17,966.26
2007-10-18,984.303
2007-10-19,973.637
2007-10-22,962.906
2007-10-23,962.126
2007-10-24,963.371
2007-10-25,949.776
2007-10-26,970.094
2007-10-29,987.698
2007-10-30,984.91
2007-10-31,986.915
2007-11-01,1002.474
2007-11-02,980.711
2007-11-05,967.857
2007-11-06,967.715
2007-11-07,967.956
2007-11-08,947.295
2007-11-09,949.433
2007-11-12,936.905
2007-11-13,927.267
2007-11-14,944.795
2007-11-15,949.315
2007-11-16,933.956
2007-11-19,930.059
2007-11-20,940.026
2007-11-21,932.991
2007-11-22,931.423
2007-11-23,935.983
2007-11-26,954.246
2007-11-27,957.458
2007-11-28,942.733
2007-11-29,971.303
2007-11-30,972.349
2007-12-03,974.49
2007-12-04,971.582
2007-12-05,966.59
2007-12-06,980.951
2007-12-07,983.899
2007-12-10,981.965
2007-12-11,988.911
2007-12-12,975.55
2007-12-13,950.143
2007-12-14,929.797
2007-12-17,914.535
2007-12-18,912.05
2007-12-19,903.552
2007-12-20,909.709
2007-12-21,909.626
2007-12-24,905.888
2007-12-25,925.003
2007-12-26,933.439
2007-12-27,927.825
2007-12-28,922.531
2007-12-31,934.092
2008-01-01,934.092
2008-01-02,950.773
2008-01-03,952.857
2008-01-04,922.001
2008-01-07,904.915
2008-01-08,904.462
2008-01-09,920.263
2008-01-10,904.41
2008-01-11,893.96
2008-01-14,902.32
2008-01-15,896.869
2008-01-16,865.12
2008-01-17,880.412
2008-01-18,885.526
2008-01-21,864.108
2008-01-22,805.987
2008-01-23,835.667
2008-01-24,849.851
2008-01-25,886.024
2008-01-28,853.515
2008-01-29,876.515
2008-01-30,867.049
2008-01-31,890.737
2008-02-01,885.121
2008-02-04,899.448
2008-02-05,891.96
2008-02-06,856.495
2008-02-07,862.806
2008-02-08,843.636
2008-02-11,849.128
2008-02-12,846.77
2008-02-13,840.796
2008-02-14,872.025
2008-02-15,877.8
2008-02-18,871.592
2008-02-19,886.242
2008-02-20,853.57
2008-02-21,877.907
2008-02-22,873.152
2008-02-25,886.105
2008-02-26,887.627
2008-02-27,907.155
2008-02-28,903.71
2008-02-29,896.929
2008-03-03,865.446
2008-03-04,867.929
2008-03-05,858.311
2008-03-06,880.243
2008-03-07,851.147
2008-03-10,844.71
2008-03-11,843.481
2008-03-12,861.716
2008-03-13,847.455
2008-03-14,834.996
2008-03-17,829.129
2008-03-18,826.562
2008-03-19,840.865
2008-03-20,845.675
2008-03-21,860.243
2008-03-24,846.224
2008-03-25,866.674
2008-03-26,878.961
2008-03-27,862.789
2008-03-28,877.941
2008-03-31,855.294
2008-04-01,848.378
2008-04-02,880.898
2008-04-03,897.35
2008-04-04,895.742
2008-04-07,899.799
2008-04-08,883.939
2008-04-09,872.786
2008-04-10,876.129
2008-04-11,896.145
2008-04-14,874.678
2008-04-15,877.402
2008-04-16,888.47
2008-04-17,895.313
2008-04-18,886.08
2008-04-21,921.062
2008-04-22,904.438
2008-04-23,902.789
2008-04-24,894.065
2008-04-25,916.602
2008-04-28,928.446
2008-04-29,938.506
2008-04-30,924.616
2008-05-01,921.158
2008-05-02,931.649
2008-05-05,932.889
2008-05-06,939.5
2008-05-07,943.059
2008-05-08,941.971
2008-05-09,924.277
2008-05-12,920.737
2008-05-13,926.931
2008-05-14,925.368
2008-05-15,943.355
2008-05-16,954.281
2008-05-19,958.585
2008-05-20,961.795
2008-05-21,945.087
2008-05-22,943.841
2008-05-23,945.418
2008-05-26,922.304
2008-05-27,934.741
2008-05-28,916.025
2008-05-29,932.821
2008-05-30,949.92
2008-06-02,972.177
2008-06-03,954.887
2008-06-04,972.801
2008-06-05,955.765
2008-06-06,967.911
2008-06-09,939.092
2008-06-10,919.1
2008-06-11,929.208
2008-06-12,898.636
2008-06-13,906.875
2008-06-16,926.648
2008-06-17,927.455
2008-06-18,935.158
2008-06-19,910.475
2008-06-20,902.887
2008-06-23,891.437
2008-06-24,893.735
2008-06-25,887.448
2008-06-26,894.86
2008-06-27,885.525
2008-06-30,886.164
2008-07-01,885.93
2008-07-02,873.759
2008-07-03,867.357
2008-07-04,867.02
2008-07-07,871.209
2008-07-08,854.25
2008-07-09,857.032
2008-07-10,862.762
2008-07-11,865.985
2008-07-14,858.417
2008-07-15,854.553
2008-07-16,848.24
2008-07-17,851.196
2008-07-18,834.937
2008-07-21,833.999
2008-07-22,859.458
2008-07-23,862.006
2008-07-24,882.611
2008-07-25,855.471
2008-07-28,859.693
2008-07-29,842.316
2008-07-30,855.11
2008-07-31,855.705
2008-08-01,840.807
2008-08-04,821.48
2008-08-05,820.62
2008-08-06,830.24
2008-08-07,816.585
2008-08-08,813.189
2008-08-11,829.613
2008-08-12,827.327
2008-08-13,819.285
2008-08-14,807.934
2008-08-15,805.992
2008-08-18,817.837
2008-08-19,802.605
2008-08-20,797.743
2008-08-21,803.797
2008-08-22,786.172
2008-08-25,804.658
2008-08-26,795.842
2008-08-27,792.311
2008-08-28,791.323
2008-08-29,821.572
2008-09-01,808.78
2008-09-02,792.347
2008-09-03,800.164
2008-09-04,791.297
2008-09-05,781.236
2008-09-08,801.149
2008-09-09,787.624
2008-09-10,786.328
2008-09-11,773.562
2008-09-12,776.756
2008-09-15,784.14
2008-09-16,748.378
2008-09-17,753.934
2008-09-18,729.977
2008-09-19,757.368
2008-09-22,774.333
2008-09-23,782.023
2008-09-24,779.169
2008-09-25,772.108
2008-09-26,772.996
2008-09-29,766.403
2008-09-30,725.701
2008-10-01,741.525
2008-10-02,727.444
2008-10-03,703.259
2008-10-06,702.608
2008-10-07,677.662
2008-10-08,638.22
2008-10-09,639.256
2008-10-10,597.517
2008-10-13,591.382
2008-10-14,664.222
2008-10-15,669.133
2008-10-16,607.148
2008-10-17,620.264
2008-10-20,643.928
2008-10-21,671.778
2008-10-22,635.423
2008-10-23,630.797
2008-10-24,609.018
2008-10-27,562.672
2008-10-28,573.467
2008-10-29,598.324
2008-10-30,652.343
2008-10-31,619.685
2008-11-03,615.822
2008-11-04,641.875
2008-11-05,687.087
2008-11-06,650.504
2008-11-07,626.471
2008-11-10,650.585
2008-11-11,636.768
2008-11-12,637.422
2008-11-13,604.227
2008-11-14,607.575
2008-11-17,611.963
2008-11-18,592.018
2008-11-19,587.774
2008-11-20,563.669
2008-11-21,580.343
2008-11-24,571.643
2008-11-25,598.226
2008-11-26,590.43
2008-11-27,597.301
2008-11-28,603.537
2008-12-01,607.614
2008-12-02,577.989
2008-12-03,586.936
2008-12-04,579.33
2008-12-05,581.861
2008-12-08,595.791
2008-12-09,604.027
2008-12-10,617.586
2008-12-11,635.364
2008-12-12,608.087
2008-12-15,640.038
2008-12-16,628.791
2008-12-17,653.538
2008-12-18,644.204
2008-12-19,640.271
2008-12-22,645.305
2008-12-23,643.987
2008-12-24,626.472
2008-12-25,634.589
2008-12-26,641.987
2008-12-29,651.363
2008-12-30,654.48
2008-12-31,651.087
2009-01-01,651.087
2009-01-02,648.761
2009-01-05,650.286
2009-01-06,641.937
2009-01-07,666.929
2009-01-08,655.819
2009-01-09,659.164
2009-01-12,666.59
2009-01-13,630.371
2009-01-14,639.415
2009-01-15,613.047
2009-01-16,623.494
2009-01-19,625.857
2009-01-20,618.148
2009-01-21,619.809
2009-01-22,618.615
2009-01-23,594.818
2009-01-26,589.071
2009-01-27,625.862
2009-01-28,619.85
2009-01-29,631.767
2009-01-30,609.766
2009-02-02,595.621
2009-02-03,598.763
2009-02-04,610.689
2009-02-05,602.562
2009-02-06,597.982
2009-02-09,589.995
2009-02-10,592.012
2009-02-11,597.847
2009-02-12,580.621
2009-02-13,574.981
2009-02-16,578.854
2009-02-17,565.092
2009-02-18,551.18
2009-02-19,550.341
2009-02-20,541.433
2009-02-23,536.086
2009-02-24,521.426
2009-02-25,533.183
2009-02-26,522.397
2009-02-27,536.939
2009-03-02,520.347
2009-03-03,509.458
2009-03-04,506.012
2009-03-05,517.461
2009-03-06,504.865
2009-03-09,490.245
2009-03-10,488.131
2009-03-11,506.171
2009-03-12,488.504
2009-03-13,506.9
2009-03-16,516.823
2009-03-17,528.89
2009-03-18,537.053
2009-03-19,561.062
2009-03-20,547.443
2009-03-23,560.727
2009-03-24,573.522
2009-03-25,578.023
2009-03-26,585.226
2009-03-27,585.769
2009-03-30,565.637
2009-03-31,543.111
2009-04-01,558.415
2009-04-02,580.52
2009-04-03,585.246
2009-04-06,579.459
2009-04-07,581.315
2009-04-08,572.267
2009-04-09,590.378
2009-04-10,593.776
2009-04-13,594.765
2009-04-14,596.227
2009-04-15,588.384
2009-04-16,587.178
2009-04-17,600.256
2009-04-20,605.501
2009-04-21,591.777
2009-04-22,593.388
2009-04-23,601.079
2009-04-24,597.699
2009-04-27,604.803
2009-04-28,589.095
2009-04-29,586.695
2009-04-30,598.97
2009-05-01,601.655
2009-05-04,601.292
2009-05-05,604.485
2009-05-06,605.404
2009-05-07,634.663
2009-05-08,640.642
2009-05-11,652.54
2009-05-12,647.051
2009-05-13,652.125
2009-05-14,633.825
2009-05-15,650.342
2009-05-18,629.479
2009-05-19,643.477
2009-05-20,653.128
2009-05-21,654.249
2009-05-22,648.824
2009-05-25,650.875
2009-05-26,652.262
2009-05-27,658.242
2009-05-28,649.426
2009-05-29,659.884
2009-06-01,662.388
2009-06-02,667.214
2009-06-03,668.88
2009-06-04,661.07
2009-06-05,654.978
2009-06-08,658.432
2009-06-09,658.906
2009-06-10,668.036
2009-06-11,671.699
2009-06-12,676.041
2009-06-15,672.394
2009-06-16,658.61
2009-06-17,669.524
2009-06-18,654.703
2009-06-19,660.764
2009-06-22,666.36
2009-06-23,654.866
2009-06-24,655.295
2009-06-25,661.224
2009-06-26,672.247
2009-06-29,660.511
2009-06-30,665.515
2009-07-01,663.055
2009-07-02,664.602
2009-07-03,662.281
2009-07-06,664.602
2009-07-07,659.229
2009-07-08,650.217
2009-07-09,648.961
2009-07-10,651.726
2009-07-13,637.537
2009-07-14,647.054
2009-07-15,638.912
2009-07-16,645.582
2009-07-17,646.852
2009-07-20,643.671
2009-07-21,666.427
2009-07-22,669.489
2009-07-23,663.798
2009-07-24,673.957
2009-07-27,676.094
2009-07-28,683.864
2009-07-29,680.678
2009-07-30,683.857
2009-07-31,697.324
2009-08-03,702.647
2009-08-04,702.442
2009-08-05,698.047
2009-08-06,700.844
2009-08-07,687.142
2009-08-10,696.76
2009-08-11,708.697
2009-08-12,695.473
2009-08-13,706.701
2009-08-14,717.525
2009-08-17,698.862
2009-08-18,696.738
2009-08-19,699.045
2009-08-20,705.926
2009-08-21,694.821
2009-08-24,710.139
2009-08-25,710.139
2009-08-26,717.609
2009-08-27,714.581
2009-08-28,718.97
2009-08-31,721.664
2009-09-01,721.126
2009-09-02,711.669
2009-09-03,705.929
2009-09-04,698.417
2009-09-07,705.378
2009-09-08,713.121
2009-09-09,710.472
2009-09-10,725.259
2009-09-11,728.527
2009-09-14,714.536
2009-09-15,709.22
2009-09-16,711.306
2009-09-17,717.436
2009-09-18,718.087
2009-09-21,710.964
2009-09-22,719.466
2009-09-23,717.577
2009-09-24,726.409
2009-09-25,718.02
2009-09-28,704.14
2009-09-29,699.605
2009-09-30,710.016
2009-10-01,699.32
2009-10-02,685.292
2009-10-05,676.858
2009-10-06,688.524
2009-10-07,696.805
2009-10-08,704.419
2009-10-09,705.345
2009-10-12,703.026
2009-10-13,706.555
2009-10-14,703.669
2009-10-15,704.034
2009-10-16,697.35
2009-10-19,703.696
2009-10-20,708.36
2009-10-21,705.272
2009-10-22,698.2
2009-10-23,688.956
2009-10-26,695.585
2009-10-27,683.183
2009-10-28,685.108
2009-10-29,678.207
2009-10-30,695.382
2009-11-02,682.123
2009-11-03,683.342
2009-11-04,681.325
2009-11-05,677.929
2009-11-06,683.841
2009-11-09,681.673
2009-11-10,683.642
2009-11-11,684.457
2009-11-12,678.295
2009-11-13,683.886
2009-11-16,682.423
2009-11-17,681.047
2009-11-18,676.747
2009-11-19,668.413
2009-11-20,666.998
2009-11-23,666.961
2009-11-24,663.976
2009-11-25,675.253
2009-11-26,679.742
2009-11-27,662.0
2009-11-30,690.962
2009-12-01,700.67
2009-12-02,697.308
2009-12-03,715.001
2009-12-04,703.877
2009-12-07,713.581
2009-12-08,722.626
2009-12-09,716.382
2009-12-10,703.862
2009-12-11,706.491
2009-12-14,711.872
2009-12-15,701.727
2009-12-16,714.593
2009-12-17,708.504
2009-12-18,700.814
2009-12-21,697.965
2009-12-22,701.657
2009-12-23,704.42
2009-12-24,711.933
2009-12-25,708.008
2009-12-28,713.766
2009-12-29,713.148
2009-12-30,701.196
2009-12-31,698.07
2010-01-01,698.07
2010-01-04,709.942
2010-01-05,719.29
2010-01-06,720.315
2010-01-07,716.265
2010-01-08,725.707
2010-01-11,733.759
2010-01-12,754.016
2010-01-13,742.496
2010-01-14,756.773
2010-01-15,765.81
2010-01-18,758.369
2010-01-19,747.62
2010-01-20,743.169
2010-01-21,753.266
2010-01-22,750.191
2010-01-25,744.808
2010-01-26,734.588
2010-01-27,728.449
2010-01-28,728.93
2010-01-29,712.323
2010-02-01,710.205
2010-02-02,726.081
2010-02-03,720.986
2010-02-04,720.988
2010-02-05,713.267
2010-02-08,706.518
2010-02-09,704.994
2010-02-10,703.405
2010-02-11,703.875
2010-02-12,710.057
2010-02-15,701.607
2010-02-16,701.545
2010-02-17,713.223
2010-02-18,711.616
2010-02-19,691.015
2010-02-22,714.339
2010-02-23,719.914
2010-02-24,712.476
2010-02-25,716.243
2010-02-26,718.941
2010-03-01,718.543
2010-03-02,724.882
2010-03-03,731.863
2010-03-04,721.156
2010-03-05,718.463
2010-03-08,734.186
2010-03-09,736.707
2010-03-10,728.015
2010-03-11,735.426
2010-03-12,738.582
2010-03-15,742.518
2010-03-16,741.887
2010-03-17,749.225
2010-03-18,743.072
2010-03-19,750.026
2010-03-22,753.983
2010-03-23,751.431
2010-03-24,741.868
2010-03-25,736.074
2010-03-26,748.247
2010-03-29,753.075
2010-03-30,760.053
2010-03-31,755.398
2010-04-01,756.357
2010-04-02,760.582
2010-04-05,760.716
2010-04-06,760.878
2010-04-07,766.514
2010-04-08,762.367
2010-04-09,762.126
2010-04-12,767.198
2010-04-13,763.527
2010-04-14,763.411
2010-04-15,771.823
2010-04-16,770.965
2010-04-19,756.74
2010-04-20,749.97
2010-04-21,759.944
2010-04-22,752.608
2010-04-23,741.712
2010-04-26,757.364
2010-04-27,763.844
2010-04-28,744.024
2010-04-29,742.8
2010-04-30,751.12
2010-05-03,747.146
2010-05-04,747.106
2010-05-05,748.215
2010-05-06,731.598
2010-05-07,731.603
2010-05-10,723.321
2010-05-11,717.044
2010-05-12,715.001
2010-05-13,730.573
2010-05-14,724.99
2010-05-17,709.713
2010-05-18,705.379
2010-05-19,711.998
2010-05-20,715.342
2010-05-21,698.625
2010-05-24,694.0
2010-05-25,683.957
2010-05-26,678.201
2010-05-27,685.4
2010-05-28,690.294
2010-05-31,689.213
2010-06-01,687.366
2010-06-02,671.585
2010-06-03,687.304
2010-06-04,690.358
2010-06-07,666.881
2010-06-08,670.75
2010-06-09,660.539
2010-06-10,666.632
2010-06-11,671.04
2010-06-14,679.257
2010-06-15,683.768
2010-06-16,693.947
2010-06-17,694.253
2010-06-18,690.319
2010-06-21,702.232
2010-06-22,698.925
2010-06-23,692.311
2010-06-24,697.11
2010-06-25,687.404
2010-06-28,682.918
2010-06-29,681.992
2010-06-30,673.294
2010-07-01,673.589
2010-07-02,670.347
2010-07-05,674.185
2010-07-06,685.933
2010-07-07,683.149
2010-07-08,689.96
2010-07-09,690.518
2010-07-12,687.755
2010-07-13,689.689
2010-07-14,700.468
2010-07-15,696.13
2010-07-16,690.866
2010-07-19,688.794
2010-07-20,677.9
2010-07-21,674.639
2010-07-22,672.935
2010-07-23,684.922
2010-07-26,688.229
2010-07-27,683.665
2010-07-28,703.471
2010-07-29,704.699
2010-07-30,699.726
2010-08-02,703.557
2010-08-03,715.95
2010-08-04,700.984
2010-08-05,713.999
2010-08-06,723.514
2010-08-09,713.989
2010-08-10,712.087
2010-08-11,699.762
2010-08-12,688.915
2010-08-13,688.034
2010-08-16,693.908
2010-08-17,690.182
2010-08-18,699.618
2010-08-19,710.382
2010-08-20,692.873
2010-08-23,693.693
2010-08-24,697.202
2010-08-25,681.962
2010-08-26,685.603
2010-08-27,688.446
2010-08-30,698.499
2010-08-31,684.388
2010-09-01,685.732
2010-09-02,694.562
2010-09-03,697.516
2010-09-06,710.986
2010-09-07,712.164
2010-09-08,698.459
2010-09-09,704.631
2010-09-10,706.793
2010-09-13,714.555
