Date,SINGAPORE SMALL VALUE Small Cap
2005-11-10,475.369
2005-11-11,474.882
2005-11-14,469.181
2005-11-15,469.139
2005-11-16,470.842
2005-11-17,470.429
2005-11-18,473.054
2005-11-21,469.586
2005-11-22,468.397
2005-11-23,476.712
2005-11-24,479.506
2005-11-25,478.743
2005-11-28,480.114
2005-11-29,478.09
2005-11-30,481.579
2005-12-01,478.938
2005-12-02,484.345
2005-12-05,485.536
2005-12-06,481.721
2005-12-07,483.249
2005-12-08,481.647
2005-12-09,481.993
2005-12-12,484.425
2005-12-13,487.291
2005-12-14,490.078
2005-12-15,490.902
2005-12-16,491.508
2005-12-19,492.772
2005-12-20,491.217
2005-12-21,491.546
2005-12-22,487.866
2005-12-23,491.087
2005-12-26,491.087
2005-12-27,490.355
2005-12-28,490.827
2005-12-29,493.739
2005-12-30,494.311
2006-01-02,494.595
2006-01-03,501.911
2006-01-04,507.92
2006-01-05,511.199
2006-01-06,516.553
2006-01-09,521.96
2006-01-10,522.496
2006-01-11,529.196
2006-01-12,527.863
2006-01-13,525.163
2006-01-16,525.599
2006-01-17,523.979
2006-01-18,523.019
2006-01-19,525.61
2006-01-20,527.277
2006-01-23,525.968
2006-01-24,525.213
2006-01-25,530.483
2006-01-26,530.069
2006-01-27,536.804
2006-01-30,534.959
2006-01-31,537.404
2006-02-01,539.379
2006-02-02,540.118
2006-02-03,539.296
2006-02-06,546.451
2006-02-07,548.914
2006-02-08,545.53
2006-02-09,549.364
2006-02-10,551.458
2006-02-13,551.183
2006-02-14,550.961
2006-02-15,547.833
2006-02-16,546.997
2006-02-17,547.27
2006-02-20,547.871
2006-02-21,547.946
2006-02-22,544.263
2006-02-23,548.958
2006-02-24,549.414
2006-02-27,553.227
2006-02-28,555.333
2006-03-01,555.009
2006-03-02,557.057
2006-03-03,557.978
2006-03-06,558.842
2006-03-07,553.85
2006-03-08,555.415
2006-03-09,556.084
2006-03-10,551.457
2006-03-13,555.891
2006-03-14,558.935
2006-03-15,561.919
2006-03-16,565.361
2006-03-17,565.339
2006-03-20,567.543
2006-03-21,566.359
2006-03-22,564.105
2006-03-23,567.861
2006-03-24,572.733
2006-03-27,576.983
2006-03-28,583.131
2006-03-29,582.869
2006-03-30,587.9
2006-03-31,592.44
2006-04-03,597.334
2006-04-04,596.738
2006-04-05,600.749
2006-04-06,597.034
2006-04-07,597.581
2006-04-10,593.442
2006-04-11,592.988
2006-04-12,594.921
2006-04-13,598.571
2006-04-14,598.67
2006-04-17,598.232
2006-04-18,598.523
2006-04-19,605.841
2006-04-20,606.735
2006-04-21,607.257
2006-04-24,604.466
2006-04-25,605.465
2006-04-26,608.029
2006-04-27,612.582
2006-04-28,609.501
2006-05-01,610.783
2006-05-02,611.703
2006-05-03,614.57
2006-05-04,611.998
2006-05-05,611.975
2006-05-08,620.964
2006-05-09,623.601
2006-05-10,625.26
2006-05-11,625.329
2006-05-12,624.155
2006-05-15,604.537
2006-05-16,598.552
2006-05-17,608.173
2006-05-18,592.021
2006-05-19,591.686
2006-05-22,566.985
2006-05-23,578.052
2006-05-24,576.643
2006-05-25,569.225
2006-05-26,578.698
2006-05-29,578.211
2006-05-30,578.124
2006-05-31,568.864
2006-06-01,567.136
2006-06-02,576.409
2006-06-05,577.164
2006-06-06,571.86
2006-06-07,567.181
2006-06-08,551.736
2006-06-09,555.943
2006-06-12,555.162
2006-06-13,542.467
2006-06-14,535.59
2006-06-15,540.563
2006-06-16,556.598
2006-06-19,548.448
2006-06-20,545.55
2006-06-21,547.809
2006-06-22,548.635
2006-06-23,544.57
2006-06-26,543.226
2006-06-27,544.47
2006-06-28,542.555
2006-06-29,550.469
2006-06-30,564.65
2006-07-03,565.905
2006-07-04,575.592
2006-07-05,571.339
2006-07-06,575.315
2006-07-07,574.078
2006-07-10,576.572
2006-07-11,570.169
2006-07-12,570.072
2006-07-13,570.023
2006-07-14,560.884
2006-07-17,545.969
2006-07-18,548.065
2006-07-19,549.683
2006-07-20,557.16
2006-07-21,554.072
2006-07-24,551.541
2006-07-25,555.942
2006-07-26,558.542
2006-07-27,567.487
2006-07-28,565.543
2006-07-31,574.931
2006-08-01,574.715
2006-08-02,574.498
2006-08-03,575.888
2006-08-04,576.979
2006-08-07,578.363
2006-08-08,579.78
2006-08-09,580.204
2006-08-10,577.634
2006-08-11,576.585
2006-08-14,579.064
2006-08-15,578.073
2006-08-16,585.348
2006-08-17,589.931
2006-08-18,595.852
2006-08-21,595.979
2006-08-22,596.145
2006-08-23,599.014
2006-08-24,594.374
2006-08-25,594.718
2006-08-28,588.175
2006-08-29,591.141
2006-08-30,596.696
2006-08-31,603.849
2006-09-01,603.966
2006-09-04,611.769
2006-09-05,614.329
2006-09-06,617.419
2006-09-07,612.914
2006-09-08,614.683
2006-09-11,610.008
2006-09-12,611.452
2006-09-13,617.316
2006-09-14,619.178
2006-09-15,617.991
2006-09-18,623.554
2006-09-19,628.317
2006-09-20,627.179
2006-09-21,633.016
2006-09-22,629.526
2006-09-25,627.504
2006-09-26,623.302
2006-09-27,632.784
2006-09-28,630.874
2006-09-29,642.467
2006-10-02,648.933
2006-10-03,651.212
2006-10-04,651.696
2006-10-05,660.283
2006-10-06,657.827
2006-10-09,655.747
2006-10-10,666.402
2006-10-11,666.7
2006-10-12,670.183
2006-10-13,669.908
2006-10-16,667.783
2006-10-17,664.9
2006-10-18,666.755
2006-10-19,667.808
2006-10-20,669.984
2006-10-23,668.892
2006-10-24,669.161
2006-10-25,678.742
2006-10-26,685.286
2006-10-27,685.521
2006-10-30,679.142
2006-10-31,684.172
2006-11-01,690.386
2006-11-02,688.939
2006-11-03,691.929
2006-11-06,693.781
2006-11-07,700.003
2006-11-08,692.229
2006-11-09,691.071
2006-11-10,696.291
2006-11-13,695.094
2006-11-14,702.001
2006-11-15,705.665
2006-11-16,708.976
2006-11-17,712.692
2006-11-20,708.559
2006-11-21,717.532
2006-11-22,726.31
2006-11-23,730.868
2006-11-24,730.636
2006-11-27,735.46
2006-11-28,721.343
2006-11-29,733.212
2006-11-30,739.063
2006-12-01,736.334
2006-12-04,739.29
2006-12-05,752.243
2006-12-06,749.706
2006-12-07,750.927
2006-12-08,740.592
2006-12-11,745.398
2006-12-12,747.822
2006-12-13,744.805
2006-12-14,748.172
2006-12-15,747.965
2006-12-18,747.583
2006-12-19,746.073
2006-12-20,755.405
2006-12-21,756.255
2006-12-22,762.583
2006-12-25,762.583
2006-12-26,764.387
2006-12-27,772.489
2006-12-28,777.876
2006-12-29,787.93
2007-01-01,787.93
2007-01-02,790.166
2007-01-03,798.989
2007-01-04,787.656
2007-01-05,789.735
2007-01-08,787.292
2007-01-09,790.26
2007-01-10,785.837
2007-01-11,786.872
2007-01-12,793.306
2007-01-15,807.054
2007-01-16,809.636
2007-01-17,812.847
2007-01-18,823.178
2007-01-19,826.166
2007-01-22,840.298
2007-01-23,841.549
2007-01-24,843.983
2007-01-25,835.735
2007-01-26,827.217
2007-01-29,836.597
2007-01-30,837.634
2007-01-31,834.46
2007-02-01,843.487
2007-02-02,849.482
2007-02-05,855.341
2007-02-06,859.515
2007-02-07,870.719
2007-02-08,874.217
2007-02-09,871.158
2007-02-12,858.008
2007-02-13,857.905
2007-02-14,862.559
2007-02-15,867.185
2007-02-16,863.964
2007-02-19,863.532
2007-02-20,862.341
2007-02-21,875.533
2007-02-22,884.115
2007-02-23,886.57
2007-02-26,892.739
2007-02-27,881.038
2007-02-28,849.421
2007-03-01,849.367
2007-03-02,842.558
2007-03-05,800.477
2007-03-06,825.124
2007-03-07,827.948
2007-03-08,839.284
2007-03-09,852.896
2007-03-12,866.052
2007-03-13,866.562
2007-03-14,846.94
2007-03-15,855.753
2007-03-16,855.833
2007-03-19,866.717
2007-03-20,869.756
2007-03-21,881.187
2007-03-22,888.706
2007-03-23,894.711
2007-03-26,899.02
2007-03-27,903.244
2007-03-28,900.101
2007-03-29,911.375
2007-03-30,916.373
2007-04-02,921.012
2007-04-03,933.179
2007-04-04,941.341
2007-04-05,948.226
2007-04-06,948.226
2007-04-09,960.669
2007-04-10,963.723
2007-04-11,968.077
2007-04-12,964.16
2007-04-13,970.551
2007-04-16,982.337
2007-04-17,981.325
2007-04-18,981.497
2007-04-19,963.832
2007-04-20,978.624
2007-04-23,985.259
2007-04-24,986.752
2007-04-25,990.485
2007-04-26,992.524
2007-04-27,989.172
2007-04-30,985.783
2007-05-01,984.936
2007-05-02,993.467
2007-05-03,998.262
2007-05-04,1006.0
2007-05-07,1003.136
2007-05-08,995.217
2007-05-09,1009.248
2007-05-10,1004.523
2007-05-11,1005.034
2007-05-14,1011.987
2007-05-15,1003.397
2007-05-16,1007.182
2007-05-17,1005.844
2007-05-18,999.154
2007-05-21,1000.63
2007-05-22,1002.13
2007-05-23,1012.149
2007-05-24,1006.881
2007-05-25,1001.773
2007-05-28,1008.395
2007-05-29,1003.727
2007-05-30,998.473
2007-05-31,1000.0
2007-06-01,1002.977
2007-06-04,1011.737
2007-06-05,1013.372
2007-06-06,1011.435
2007-06-07,1007.764
2007-06-08,999.933
2007-06-11,1007.998
2007-06-12,1008.376
2007-06-13,1008.412
2007-06-14,1016.379
2007-06-15,1015.797
2007-06-18,1027.11
2007-06-19,1032.76
2007-06-20,1032.86
2007-06-21,1032.426
2007-06-22,1034.618
2007-06-25,1033.165
2007-06-26,1022.609
2007-06-27,1019.14
2007-06-28,1029.457
2007-06-29,1047.001
2007-07-02,1048.575
2007-07-03,1052.041
2007-07-04,1048.21
2007-07-05,1049.056
2007-07-06,1051.246
2007-07-09,1059.863
2007-07-10,1063.283
2007-07-11,1057.437
2007-07-12,1061.19
2007-07-13,1063.28
2007-07-16,1062.969
2007-07-17,1067.161
2007-07-18,1053.185
2007-07-19,1054.524
2007-07-20,1064.57
2007-07-23,1062.443
2007-07-24,1072.28
2007-07-25,1060.849
2007-07-26,1053.576
2007-07-27,1030.398
2007-07-30,1029.985
2007-07-31,1027.479
2007-08-01,998.177
2007-08-02,1002.559
2007-08-03,1001.511
2007-08-06,973.145
2007-08-07,970.751
2007-08-08,992.231
2007-08-09,988.443
2007-08-10,966.787
2007-08-13,964.982
2007-08-14,972.811
2007-08-15,945.532
2007-08-16,913.377
2007-08-17,896.625
2007-08-20,935.928
2007-08-21,914.795
2007-08-22,930.476
2007-08-23,946.039
2007-08-24,941.517
2007-08-27,959.703
2007-08-28,946.568
2007-08-29,935.063
2007-08-30,940.103
2007-08-31,946.094
2007-09-03,950.115
2007-09-04,946.727
2007-09-05,953.714
2007-09-06,957.854
2007-09-07,962.101
2007-09-10,952.037
2007-09-11,959.119
2007-09-12,971.113
2007-09-13,974.743
2007-09-14,978.201
2007-09-17,968.525
2007-09-18,969.507
2007-09-19,992.43
2007-09-20,989.675
2007-09-21,981.753
2007-09-24,999.357
2007-09-25,995.43
2007-09-26,1001.654
2007-09-27,1009.705
2007-09-28,1020.308
2007-10-01,1043.423
2007-10-02,1050.664
2007-10-03,1037.542
2007-10-04,1039.271
2007-10-05,1049.957
2007-10-08,1056.968
2007-10-09,1057.72
2007-10-10,1066.108
2007-10-11,1072.287
2007-10-12,1067.627
2007-10-15,1067.163
2007-10-16,1057.818
2007-10-17,1060.447
2007-10-18,1055.983
2007-10-19,1051.541
2007-10-22,1030.513
2007-10-23,1040.931
2007-10-24,1039.733
2007-10-25,1048.123
2007-10-26,1054.135
2007-10-29,1057.011
2007-10-30,1054.542
2007-10-31,1070.191
2007-11-01,1070.431
2007-11-02,1061.805
2007-11-05,1052.993
2007-11-06,1062.987
2007-11-07,1067.75
2007-11-08,1067.865
2007-11-09,1049.214
2007-11-12,1020.637
2007-11-13,1015.291
2007-11-14,1019.286
2007-11-15,1010.575
2007-11-16,996.401
2007-11-19,998.25
2007-11-20,988.797
2007-11-21,972.968
2007-11-22,968.094
2007-11-23,976.746
2007-11-26,983.618
2007-11-27,971.158
2007-11-28,963.103
2007-11-29,972.949
2007-11-30,966.878
2007-12-03,966.335
2007-12-04,975.361
2007-12-05,983.248
2007-12-06,994.657
2007-12-07,1000.606
2007-12-10,995.601
2007-12-11,998.213
2007-12-12,989.735
2007-12-13,987.098
2007-12-14,975.55
2007-12-17,954.666
2007-12-18,956.252
2007-12-19,959.927
2007-12-20,959.571
2007-12-21,959.833
2007-12-24,970.38
2007-12-25,970.38
2007-12-26,980.356
2007-12-27,983.479
2007-12-28,983.183
2007-12-31,997.169
2008-01-01,997.169
2008-01-02,992.826
2008-01-03,984.521
2008-01-04,989.679
2008-01-07,973.058
2008-01-08,974.134
2008-01-09,969.664
2008-01-10,966.756
2008-01-11,962.73
2008-01-14,944.059
2008-01-15,929.677
2008-01-16,904.645
2008-01-17,911.827
2008-01-18,905.091
2008-01-21,868.396
2008-01-22,847.384
2008-01-23,858.414
2008-01-24,876.804
2008-01-25,899.525
2008-01-28,887.034
2008-01-29,890.49
2008-01-30,890.241
2008-01-31,897.971
2008-02-01,903.887
2008-02-04,916.232
2008-02-05,914.136
2008-02-06,907.149
2008-02-07,906.057
2008-02-08,905.558
2008-02-11,902.13
2008-02-12,910.554
2008-02-13,908.973
2008-02-14,923.785
2008-02-15,937.883
2008-02-18,935.939
2008-02-19,941.236
2008-02-20,936.888
2008-02-21,947.522
2008-02-22,958.039
2008-02-25,963.526
2008-02-26,960.163
2008-02-27,973.158
2008-02-28,973.911
2008-02-29,969.105
2008-03-03,953.009
2008-03-04,956.148
2008-03-05,949.469
2008-03-06,954.458
2008-03-07,942.281
2008-03-10,932.756
2008-03-11,926.629
2008-03-12,936.078
2008-03-13,925.343
2008-03-14,928.71
2008-03-17,921.295
2008-03-18,920.456
2008-03-19,915.315
2008-03-20,904.554
2008-03-21,904.554
2008-03-24,916.087
2008-03-25,928.713
2008-03-26,932.757
2008-03-27,937.77
2008-03-28,944.553
2008-03-31,955.881
2008-04-01,958.52
2008-04-02,967.088
2008-04-03,963.127
2008-04-04,963.428
2008-04-07,969.511
2008-04-08,962.066
2008-04-09,958.995
2008-04-10,971.038
2008-04-11,975.1
2008-04-14,965.177
2008-04-15,972.793
2008-04-16,980.604
2008-04-17,980.333
2008-04-18,973.248
2008-04-21,984.245
2008-04-22,984.553
2008-04-23,988.231
2008-04-24,985.087
2008-04-25,985.091
2008-04-28,984.884
2008-04-29,984.937
2008-04-30,989.448
2008-05-01,987.171
2008-05-02,998.035
2008-05-05,1009.444
2008-05-06,1011.43
2008-05-07,1004.13
2008-05-08,991.769
2008-05-09,994.921
2008-05-12,997.312
2008-05-13,994.329
2008-05-14,992.881
2008-05-15,994.844
2008-05-16,1002.02
2008-05-19,1001.339
2008-05-20,995.956
2008-05-21,1006.151
2008-05-22,1000.579
2008-05-23,1002.518
2008-05-26,990.331
2008-05-27,987.908
2008-05-28,988.201
2008-05-29,989.84
2008-05-30,992.776
2008-06-02,990.672
2008-06-03,984.785
2008-06-04,981.028
2008-06-05,974.506
2008-06-06,977.376
2008-06-09,964.449
2008-06-10,947.091
2008-06-11,948.32
2008-06-12,934.063
2008-06-13,931.597
2008-06-16,933.124
2008-06-17,932.902
2008-06-18,929.509
2008-06-19,922.48
2008-06-20,924.569
2008-06-23,913.961
2008-06-24,911.105
2008-06-25,911.648
2008-06-26,911.736
2008-06-27,905.813
2008-06-30,908.031
2008-07-01,897.174
2008-07-02,897.041
2008-07-03,883.062
2008-07-04,880.929
2008-07-07,886.761
2008-07-08,869.925
2008-07-09,878.861
2008-07-10,876.1
2008-07-11,882.321
2008-07-14,880.224
2008-07-15,882.545
2008-07-16,876.398
2008-07-17,878.469
2008-07-18,872.331
2008-07-21,879.983
2008-07-22,876.107
2008-07-23,886.146
2008-07-24,886.945
2008-07-25,882.162
2008-07-28,883.033
2008-07-29,871.889
2008-07-30,879.077
2008-07-31,879.286
2008-08-01,879.407
2008-08-04,872.858
2008-08-05,864.326
2008-08-06,867.1
2008-08-07,854.629
2008-08-08,845.341
2008-08-11,836.367
2008-08-12,829.613
2008-08-13,825.029
2008-08-14,818.117
2008-08-15,811.93
2008-08-18,801.751
2008-08-19,792.348
2008-08-20,795.821
2008-08-21,792.993
2008-08-22,791.979
2008-08-25,786.143
2008-08-26,770.371
2008-08-27,765.666
2008-08-28,763.298
2008-08-29,776.437
2008-09-01,766.456
2008-09-02,759.429
2008-09-03,750.837
2008-09-04,739.577
2008-09-05,732.162
2008-09-08,749.882
2008-09-09,736.925
2008-09-10,733.713
2008-09-11,715.586
2008-09-12,720.105
2008-09-15,698.059
2008-09-16,677.149
2008-09-17,667.126
2008-09-18,653.55
2008-09-19,683.953
2008-09-22,689.365
2008-09-23,676.308
2008-09-24,676.786
2008-09-25,671.288
2008-09-26,664.954
2008-09-29,647.252
2008-09-30,647.572
2008-10-01,644.185
2008-10-02,636.224
2008-10-03,629.949
2008-10-06,599.013
2008-10-07,596.593
2008-10-08,565.845
2008-10-09,558.264
2008-10-10,505.756
2008-10-13,516.674
2008-10-14,538.479
2008-10-15,519.864
2008-10-16,489.546
2008-10-17,476.257
2008-10-20,478.818
2008-10-21,478.751
2008-10-22,454.024
2008-10-23,441.407
2008-10-24,415.01
2008-10-27,413.054
2008-10-28,396.172
2008-10-29,394.073
2008-10-30,423.141
2008-10-31,426.303
2008-11-03,449.498
2008-11-04,454.671
2008-11-05,465.117
2008-11-06,448.753
2008-11-07,452.488
2008-11-10,458.635
2008-11-11,445.153
2008-11-12,438.676
2008-11-13,428.932
2008-11-14,425.106
2008-11-17,421.908
2008-11-18,410.94
2008-11-19,407.755
2008-11-20,398.128
2008-11-21,398.409
2008-11-24,394.86
2008-11-25,393.673
2008-11-26,395.299
2008-11-27,401.112
2008-11-28,399.395
2008-12-01,394.599
2008-12-02,390.698
2008-12-03,394.145
2008-12-04,394.027
2008-12-05,396.957
2008-12-08,401.612
2008-12-09,410.696
2008-12-10,419.174
2008-12-11,424.297
2008-12-12,419.057
2008-12-15,431.035
2008-12-16,433.25
2008-12-17,442.839
2008-12-18,458.636
2008-12-19,454.091
2008-12-22,452.614
2008-12-23,445.91
2008-12-24,446.029
2008-12-25,446.029
2008-12-26,444.831
2008-12-29,449.448
2008-12-30,455.893
2008-12-31,453.372
2009-01-01,453.372
2009-01-02,464.481
2009-01-05,475.982
2009-01-06,471.832
2009-01-07,474.03
2009-01-08,465.979
2009-01-09,467.332
2009-01-12,459.958
2009-01-13,453.915
2009-01-14,449.239
2009-01-15,435.424
2009-01-16,437.091
2009-01-19,432.111
2009-01-20,422.581
2009-01-21,423.937
2009-01-22,429.871
2009-01-23,422.199
2009-01-26,424.441
2009-01-27,422.949
2009-01-28,432.02
2009-01-29,429.212
2009-01-30,429.094
2009-02-02,428.015
2009-02-03,425.478
2009-02-04,424.904
2009-02-05,423.242
2009-02-06,429.156
2009-02-09,425.515
2009-02-10,423.268
2009-02-11,418.269
2009-02-12,414.984
2009-02-13,422.442
2009-02-16,416.177
2009-02-17,405.649
2009-02-18,406.357
2009-02-19,405.185
2009-02-20,397.923
2009-02-23,401.555
2009-02-24,399.298
2009-02-25,399.533
2009-02-26,398.859
2009-02-27,396.583
2009-03-02,379.76
2009-03-03,379.857
2009-03-04,381.622
2009-03-05,375.32
2009-03-06,371.339
2009-03-09,362.102
2009-03-10,364.028
2009-03-11,368.398
2009-03-12,362.436
2009-03-13,367.123
2009-03-16,376.001
2009-03-17,375.072
2009-03-18,381.455
2009-03-19,390.106
2009-03-20,385.504
2009-03-23,402.535
2009-03-24,407.889
2009-03-25,408.509
2009-03-26,425.071
2009-03-27,425.523
2009-03-30,407.576
2009-03-31,413.02
2009-04-01,414.704
2009-04-02,437.94
2009-04-03,442.754
2009-04-06,453.725
2009-04-07,440.75
2009-04-08,432.928
2009-04-09,444.191
2009-04-10,444.191
2009-04-13,451.86
2009-04-14,469.754
2009-04-15,479.805
2009-04-16,481.112
2009-04-17,482.059
2009-04-20,480.927
2009-04-21,473.376
2009-04-22,471.299
2009-04-23,480.374
2009-04-24,486.805
2009-04-27,472.122
2009-04-28,463.404
2009-04-29,483.256
2009-04-30,493.533
2009-05-01,492.054
2009-05-04,520.194
2009-05-05,536.29
2009-05-06,554.463
2009-05-07,588.941
2009-05-08,612.85
2009-05-11,601.957
2009-05-12,616.696
2009-05-13,620.716
2009-05-14,607.886
2009-05-15,600.942
2009-05-18,593.291
2009-05-19,619.983
2009-05-20,637.848
2009-05-21,629.544
2009-05-22,640.794
2009-05-25,661.558
2009-05-26,659.087
2009-05-27,678.553
2009-05-28,681.408
2009-05-29,695.64
2009-06-01,726.149
2009-06-02,718.728
2009-06-03,732.527
2009-06-04,720.481
2009-06-05,723.164
2009-06-08,696.817
2009-06-09,702.839
2009-06-10,720.312
2009-06-11,716.93
2009-06-12,708.636
2009-06-15,690.053
2009-06-16,677.08
2009-06-17,678.538
2009-06-18,662.688
2009-06-19,675.467
2009-06-22,671.171
2009-06-23,660.408
2009-06-24,673.047
2009-06-25,677.777
2009-06-26,682.447
2009-06-29,682.166
2009-06-30,677.185
2009-07-01,691.012
2009-07-02,683.917
2009-07-03,678.56
2009-07-06,669.566
2009-07-07,665.667
2009-07-08,652.747
2009-07-09,660.937
2009-07-10,657.087
2009-07-13,651.891
2009-07-14,661.492
2009-07-15,693.69
2009-07-16,695.744
2009-07-17,710.618
2009-07-20,737.037
2009-07-21,739.226
2009-07-22,735.753
2009-07-23,752.013
2009-07-24,764.318
2009-07-27,769.099
2009-07-28,771.528
2009-07-29,773.161
2009-07-30,790.677
2009-07-31,797.605
2009-08-03,812.702
2009-08-04,805.666
2009-08-05,793.634
2009-08-06,798.866
2009-08-07,782.096
2009-08-10,780.95
2009-08-11,790.546
2009-08-12,779.927
2009-08-13,789.926
2009-08-14,792.206
2009-08-17,766.879
2009-08-18,775.987
2009-08-19,770.485
2009-08-20,782.856
2009-08-21,785.493
2009-08-24,802.818
2009-08-25,804.457
2009-08-26,806.328
2009-08-27,811.992
2009-08-28,814.628
2009-08-31,800.704
2009-09-01,798.73
2009-09-02,791.858
2009-09-03,804.822
2009-09-04,815.348
2009-09-07,832.083
2009-09-08,842.552
2009-09-09,839.98
2009-09-10,847.813
2009-09-11,854.181
2009-09-14,834.455
2009-09-15,842.768
2009-09-16,865.826
2009-09-17,866.132
2009-09-18,863.353
2009-09-21,862.937
2009-09-22,875.44
2009-09-23,876.284
2009-09-24,862.594
2009-09-25,864.943
2009-09-28,846.862
2009-09-29,853.306
2009-09-30,859.404
2009-10-01,850.036
2009-10-02,831.711
2009-10-05,820.291
2009-10-06,835.113
2009-10-07,851.349
2009-10-08,866.152
2009-10-09,866.879
2009-10-12,870.766
2009-10-13,868.258
2009-10-14,886.41
2009-10-15,891.303
2009-10-16,886.531
2009-10-19,894.642
2009-10-20,891.978
2009-10-21,891.81
2009-10-22,887.187
2009-10-23,895.307
2009-10-26,897.012
2009-10-27,888.295
2009-10-28,878.73
2009-10-29,871.111
2009-10-30,875.363
2009-11-02,872.43
2009-11-03,865.174
2009-11-04,874.145
2009-11-05,859.192
2009-11-06,860.864
2009-11-09,870.547
2009-11-10,872.695
2009-11-11,882.382
2009-11-12,875.71
2009-11-13,883.785
2009-11-16,901.667
2009-11-17,892.924
2009-11-18,894.334
2009-11-19,887.659
2009-11-20,886.131
2009-11-23,895.989
2009-11-24,894.469
2009-11-25,897.182
2009-11-26,895.04
2009-11-27,893.494
2009-11-30,882.323
2009-12-01,892.134
2009-12-02,898.913
2009-12-03,907.4
2009-12-04,910.123
2009-12-07,917.621
2009-12-08,913.633
2009-12-09,912.225
2009-12-10,906.21
2009-12-11,905.122
2009-12-14,906.922
2009-12-15,908.483
2009-12-16,905.824
2009-12-17,902.919
2009-12-18,899.659
2009-12-21,900.961
2009-12-22,901.83
2009-12-23,910.701
2009-12-24,915.29
2009-12-25,915.29
2009-12-28,919.236
2009-12-29,928.07
2009-12-30,930.712
2009-12-31,933.456
2010-01-01,933.456
2010-01-04,949.083
2010-01-05,961.734
2010-01-06,965.018
2010-01-07,965.039
2010-01-08,970.187
2010-01-11,981.263
2010-01-12,975.203
2010-01-13,967.272
2010-01-14,977.418
2010-01-15,977.54
2010-01-18,975.134
2010-01-19,973.584
2010-01-20,964.351
2010-01-21,952.161
2010-01-22,952.936
2010-01-25,950.749
2010-01-26,920.441
2010-01-27,907.77
2010-01-28,921.958
2010-01-29,914.656
2010-02-01,904.373
2010-02-02,909.423
2010-02-03,914.709
2010-02-04,905.388
2010-02-05,885.937
2010-02-08,885.574
2010-02-09,894.118
2010-02-10,896.34
2010-02-11,900.48
2010-02-12,910.842
2010-02-15,912.099
2010-02-16,916.095
2010-02-17,918.842
2010-02-18,911.706
2010-02-19,906.002
2010-02-22,911.243
2010-02-23,918.125
2010-02-24,917.98
2010-02-25,920.072
2010-02-26,918.411
2010-03-01,925.537
2010-03-02,931.343
2010-03-03,934.522
2010-03-04,931.382
2010-03-05,935.672
2010-03-08,944.601
2010-03-09,948.401
2010-03-10,950.224
2010-03-11,952.816
2010-03-12,955.853
2010-03-15,953.82
2010-03-16,958.297
2010-03-17,967.572
2010-03-18,962.603
2010-03-19,963.208
2010-03-22,954.714
2010-03-23,957.967
2010-03-24,952.525
2010-03-25,954.932
2010-03-26,964.804
2010-03-29,969.505
2010-03-30,968.749
2010-03-31,959.067
2010-04-01,970.035
2010-04-02,970.035
2010-04-05,981.22
2010-04-06,982.486
2010-04-07,982.574
2010-04-08,984.253
2010-04-09,997.639
2010-04-12,999.627
2010-04-13,996.247
2010-04-14,1025.912
2010-04-15,1023.435
2010-04-16,1028.545
2010-04-19,1010.298
2010-04-20,1020.265
2010-04-21,1026.365
2010-04-22,1022.994
2010-04-23,1028.471
2010-04-26,1037.231
2010-04-27,1032.27
2010-04-28,1020.72
2010-04-29,1030.999
2010-04-30,1035.064
2010-05-03,1025.48
2010-05-04,1012.14
2010-05-05,993.701
2010-05-06,981.782
2010-05-07,960.784
2010-05-10,991.883
2010-05-11,985.937
2010-05-12,996.449
2010-05-13,997.71
2010-05-14,992.952
2010-05-17,977.183
2010-05-18,982.162
2010-05-19,957.152
2010-05-20,938.654
2010-05-21,926.17
2010-05-24,929.231
2010-05-25,886.225
2010-05-26,901.508
2010-05-27,918.847
2010-05-28,920.596
2010-05-31,926.107
2010-06-01,911.652
2010-06-02,916.131
2010-06-03,933.253
2010-06-04,931.211
2010-06-07,912.365
2010-06-08,915.56
2010-06-09,914.778
2010-06-10,923.746
2010-06-11,928.998
2010-06-14,942.872
2010-06-15,943.608
2010-06-16,950.629
2010-06-17,950.098
2010-06-18,959.444
2010-06-21,971.689
2010-06-22,970.029
2010-06-23,956.293
2010-06-24,950.863
2010-06-25,959.066
2010-06-28,969.476
2010-06-29,953.696
2010-06-30,955.605
2010-07-01,950.958
2010-07-02,962.119
2010-07-05,961.055
2010-07-06,973.351
2010-07-07,974.1
2010-07-08,984.742
2010-07-09,995.833
2010-07-12,994.371
2010-07-13,997.228
2010-07-14,1008.42
2010-07-15,1012.989
2010-07-16,1013.02
2010-07-19,1011.35
2010-07-20,1024.402
2010-07-21,1022.627
2010-07-22,1026.763
2010-07-23,1030.459
2010-07-26,1037.402
2010-07-27,1046.108
2010-07-28,1044.438
2010-07-29,1050.571
2010-07-30,1047.655
2010-08-02,1061.045
2010-08-03,1062.337
2010-08-04,1057.553
2010-08-05,1055.112
2010-08-06,1059.614
2010-08-09,1059.502
2010-08-10,1046.271
2010-08-11,1035.886
2010-08-12,1027.035
2010-08-13,1034.181
2010-08-16,1030.343
2010-08-17,1042.354
2010-08-18,1043.27
2010-08-19,1048.98
2010-08-20,1041.995
2010-08-23,1044.052
2010-08-24,1039.592
2010-08-25,1035.716
2010-08-26,1036.622
2010-08-27,1036.897
2010-08-30,1035.059
2010-08-31,1038.72
2010-09-01,1046.429
2010-09-02,1046.497
