Date,CANADA LARGE VALUE Large Cap
2005-11-07,674.33
2005-11-08,670.92
2005-11-09,676.399
2005-11-10,673.03
2005-11-11,675.374
2005-11-14,675.016
2005-11-15,672.893
2005-11-16,680.689
2005-11-17,683.929
2005-11-18,679.791
2005-11-21,691.991
2005-11-22,700.938
2005-11-23,708.319
2005-11-24,726.605
2005-11-25,721.881
2005-11-28,718.546
2005-11-29,718.57
2005-11-30,709.166
2005-12-01,715.052
2005-12-02,721.332
2005-12-05,725.32
2005-12-06,729.616
2005-12-07,727.527
2005-12-08,728.432
2005-12-09,725.606
2005-12-12,726.368
2005-12-13,727.042
2005-12-14,723.905
2005-12-15,717.009
2005-12-16,726.972
2005-12-19,726.27
2005-12-20,722.999
2005-12-21,727.896
2005-12-22,727.72
2005-12-23,728.294
2005-12-26,728.294
2005-12-27,724.414
2005-12-28,731.841
2005-12-29,730.773
2005-12-30,727.902
2006-01-02,727.902
2006-01-03,746.809
2006-01-04,752.134
2006-01-05,744.288
2006-01-06,744.628
2006-01-09,736.101
2006-01-10,741.343
2006-01-11,746.707
2006-01-12,745.127
2006-01-13,748.005
2006-01-16,755.692
2006-01-17,748.606
2006-01-18,736.379
2006-01-19,737.416
2006-01-20,744.141
2006-01-23,751.718
2006-01-24,745.834
2006-01-25,750.547
2006-01-26,753.533
2006-01-27,758.799
2006-01-30,765.729
2006-01-31,768.177
2006-02-01,768.882
2006-02-02,767.911
2006-02-03,767.385
2006-02-06,776.417
2006-02-07,762.844
2006-02-08,756.139
2006-02-09,762.939
2006-02-10,760.984
2006-02-13,759.165
2006-02-14,764.083
2006-02-15,764.284
2006-02-16,764.787
2006-02-17,771.486
2006-02-20,776.295
2006-02-21,775.378
2006-02-22,775.903
2006-02-23,772.725
2006-02-24,772.191
2006-02-27,779.385
2006-02-28,780.625
2006-03-01,782.202
2006-03-02,789.41
2006-03-03,793.404
2006-03-06,786.83
2006-03-07,779.024
2006-03-08,774.651
2006-03-09,773.498
2006-03-10,775.128
2006-03-13,776.674
2006-03-14,785.262
2006-03-15,788.659
2006-03-16,791.474
2006-03-17,781.03
2006-03-20,777.557
2006-03-21,778.981
2006-03-22,778.926
2006-03-23,779.889
2006-03-24,786.672
2006-03-27,780.758
2006-03-28,779.96
2006-03-29,784.121
2006-03-30,791.542
2006-03-31,780.192
2006-04-03,779.073
2006-04-04,780.355
2006-04-05,786.334
2006-04-06,792.033
2006-04-07,795.341
2006-04-10,795.623
2006-04-11,792.247
2006-04-12,784.453
2006-04-13,785.922
2006-04-14,785.922
2006-04-17,792.568
2006-04-18,796.904
2006-04-19,799.857
2006-04-20,791.269
2006-04-21,799.15
2006-04-24,792.095
2006-04-25,798.81
2006-04-26,805.623
2006-04-27,804.496
2006-04-28,800.424
2006-05-01,802.196
2006-05-02,806.507
2006-05-03,800.063
2006-05-04,791.105
2006-05-05,804.706
2006-05-08,803.431
2006-05-09,805.798
2006-05-10,805.638
2006-05-11,793.121
2006-05-12,792.006
2006-05-15,786.209
2006-05-16,790.385
2006-05-17,781.486
2006-05-18,764.118
2006-05-19,763.286
2006-05-22,767.714
2006-05-23,761.61
2006-05-24,757.11
2006-05-25,782.106
2006-05-26,784.092
2006-05-29,789.69
2006-05-30,792.224
2006-05-31,787.694
2006-06-01,794.768
2006-06-02,799.754
2006-06-05,786.062
2006-06-06,778.462
2006-06-07,776.288
2006-06-08,766.179
2006-06-09,777.837
2006-06-12,779.145
2006-06-13,754.47
2006-06-14,751.056
2006-06-15,753.034
2006-06-16,751.166
2006-06-19,746.561
2006-06-20,749.51
2006-06-21,756.635
2006-06-22,748.123
2006-06-23,742.727
2006-06-26,753.1
2006-06-27,748.162
2006-06-28,747.604
2006-06-29,763.04
2006-06-30,766.455
2006-07-03,766.869
2006-07-04,777.979
2006-07-05,764.737
2006-07-06,769.273
2006-07-07,778.467
2006-07-10,778.209
2006-07-11,781.064
2006-07-12,772.958
2006-07-13,765.633
2006-07-14,766.965
2006-07-17,754.785
2006-07-18,755.672
2006-07-19,769.003
2006-07-20,762.392
2006-07-21,763.635
2006-07-24,768.8
2006-07-25,772.854
2006-07-26,780.964
2006-07-27,774.466
2006-07-28,776.972
2006-07-31,769.938
2006-08-01,768.964
2006-08-02,777.153
2006-08-03,778.466
2006-08-04,776.148
2006-08-07,781.867
2006-08-08,784.9
2006-08-09,785.251
2006-08-10,779.253
2006-08-11,785.197
2006-08-14,779.345
2006-08-15,789.339
2006-08-16,799.733
2006-08-17,809.743
2006-08-18,801.006
2006-08-21,814.743
2006-08-22,818.729
2006-08-23,831.478
2006-08-24,823.774
2006-08-25,818.259
2006-08-28,825.095
2006-08-29,814.047
2006-08-30,816.835
2006-08-31,814.362
2006-09-01,820.286
2006-09-04,819.842
2006-09-05,816.039
2006-09-06,811.201
2006-09-07,801.746
2006-09-08,797.949
2006-09-11,792.744
2006-09-12,802.056
2006-09-13,801.854
2006-09-14,801.805
2006-09-15,803.377
2006-09-18,810.021
2006-09-19,810.087
2006-09-20,806.746
2006-09-21,809.15
2006-09-22,811.107
2006-09-25,820.41
2006-09-26,815.109
2006-09-27,820.197
2006-09-28,829.676
2006-09-29,818.473
2006-10-02,830.729
2006-10-03,819.891
2006-10-04,818.81
2006-10-05,815.817
2006-10-06,812.363
2006-10-09,815.946
2006-10-10,808.2
2006-10-11,791.961
2006-10-12,795.332
2006-10-13,799.204
2006-10-16,804.585
2006-10-17,802.35
2006-10-18,800.722
2006-10-19,806.691
2006-10-20,814.525
2006-10-23,818.191
2006-10-24,818.887
2006-10-25,828.131
2006-10-26,827.968
2006-10-27,830.97
2006-10-30,831.658
2006-10-31,838.909
2006-11-01,830.082
2006-11-02,844.277
2006-11-03,849.166
2006-11-06,850.483
2006-11-07,851.035
2006-11-08,855.695
2006-11-09,853.867
2006-11-10,853.26
2006-11-13,849.145
2006-11-14,851.341
2006-11-15,859.3
2006-11-16,859.217
2006-11-17,854.645
2006-11-20,851.59
2006-11-21,858.658
2006-11-22,861.14
2006-11-23,868.255
2006-11-24,871.702
2006-11-27,867.969
2006-11-28,862.25
2006-11-29,858.939
2006-11-30,852.74
2006-12-01,852.148
2006-12-04,859.181
2006-12-05,862.757
2006-12-06,859.054
2006-12-07,863.07
2006-12-08,864.326
2006-12-11,862.842
2006-12-12,862.02
2006-12-13,859.976
2006-12-14,865.987
2006-12-15,856.991
2006-12-18,856.313
2006-12-19,853.946
2006-12-20,862.549
2006-12-21,854.756
2006-12-22,850.599
2006-12-25,850.599
2006-12-26,848.729
2006-12-27,857.6
2006-12-28,862.36
2006-12-29,859.394
2007-01-01,859.394
2007-01-02,857.644
2007-01-03,847.609
2007-01-04,837.86
2007-01-05,829.238
2007-01-08,830.629
2007-01-09,825.219
2007-01-10,822.885
2007-01-11,825.591
2007-01-12,835.684
2007-01-15,840.298
2007-01-16,837.302
2007-01-17,836.454
2007-01-18,831.347
2007-01-19,835.785
2007-01-22,833.176
2007-01-23,835.759
2007-01-24,840.435
2007-01-25,842.577
2007-01-26,843.463
2007-01-29,838.799
2007-01-30,843.395
2007-01-31,844.609
2007-02-01,855.262
2007-02-02,845.535
2007-02-05,849.8
2007-02-06,851.81
2007-02-07,848.119
2007-02-08,849.12
2007-02-09,851.639
2007-02-12,850.354
2007-02-13,863.509
2007-02-14,865.6
2007-02-15,871.644
2007-02-16,868.433
2007-02-19,868.194
2007-02-20,870.711
2007-02-21,875.068
2007-02-22,872.966
2007-02-23,875.189
2007-02-26,878.9
2007-02-27,857.592
2007-02-28,846.573
2007-03-01,842.394
2007-03-02,838.524
2007-03-05,828.209
2007-03-06,839.411
2007-03-07,844.833
2007-03-08,846.469
2007-03-09,855.504
2007-03-12,860.489
2007-03-13,846.562
2007-03-14,839.639
2007-03-15,843.644
2007-03-16,843.474
2007-03-19,853.474
2007-03-20,861.874
2007-03-21,877.928
2007-03-22,872.913
2007-03-23,875.809
2007-03-26,879.462
2007-03-27,877.326
2007-03-28,874.451
2007-03-29,875.855
2007-03-30,871.801
2007-04-02,873.948
2007-04-03,879.636
2007-04-04,880.594
2007-04-05,884.518
2007-04-06,884.518
2007-04-09,886.473
2007-04-10,884.569
2007-04-11,886.971
2007-04-12,895.005
2007-04-13,896.186
2007-04-16,907.209
2007-04-17,909.791
2007-04-18,915.808
2007-04-19,910.105
2007-04-20,919.731
2007-04-23,916.049
2007-04-24,916.133
2007-04-25,927.124
2007-04-26,920.244
2007-04-27,925.158
2007-04-30,921.554
2007-05-01,913.605
2007-05-02,922.126
2007-05-03,928.685
2007-05-04,933.913
2007-05-07,957.242
2007-05-08,955.513
2007-05-09,951.787
2007-05-10,950.094
2007-05-11,954.215
2007-05-14,958.596
2007-05-15,971.963
2007-05-16,973.652
2007-05-17,980.384
2007-05-18,984.529
2007-05-21,989.796
2007-05-22,987.162
2007-05-23,996.238
2007-05-24,988.059
2007-05-25,991.158
2007-05-28,995.233
2007-05-29,996.756
2007-05-30,1001.357
2007-05-31,1000.0
2007-06-01,1006.225
2007-06-04,1006.396
2007-06-05,1000.04
2007-06-06,987.09
2007-06-07,971.036
2007-06-08,981.344
2007-06-11,982.307
2007-06-12,974.654
2007-06-13,984.334
2007-06-14,983.325
2007-06-15,993.025
2007-06-18,984.807
2007-06-19,989.153
2007-06-20,984.412
2007-06-21,981.38
2007-06-22,980.457
2007-06-25,974.749
2007-06-26,970.18
2007-06-27,970.28
2007-06-28,976.726
2007-06-29,985.16
2007-07-02,994.792
2007-07-03,995.571
2007-07-04,998.525
2007-07-05,996.591
2007-07-06,1006.892
2007-07-09,1005.814
2007-07-10,1001.393
2007-07-11,998.057
2007-07-12,1028.132
2007-07-13,1034.861
2007-07-16,1032.083
2007-07-17,1035.848
2007-07-18,1043.153
2007-07-19,1044.291
2007-07-20,1045.906
2007-07-23,1038.533
2007-07-24,1023.981
2007-07-25,1020.12
2007-07-26,996.196
2007-07-27,978.744
2007-07-30,971.31
2007-07-31,975.465
2007-08-01,970.299
2007-08-02,987.386
2007-08-03,967.387
2007-08-06,968.398
2007-08-07,972.437
2007-08-08,994.98
2007-08-09,967.393
2007-08-10,965.205
2007-08-13,960.367
2007-08-14,936.896
2007-08-15,924.189
2007-08-16,928.374
2007-08-17,956.41
2007-08-20,957.344
2007-08-21,969.859
2007-08-22,977.783
2007-08-23,991.2
2007-08-24,992.836
2007-08-27,992.813
2007-08-28,971.891
2007-08-29,982.774
2007-08-30,983.609
2007-08-31,991.549
2007-09-03,996.921
2007-09-04,999.355
2007-09-05,995.178
2007-09-06,993.961
2007-09-07,987.475
2007-09-10,983.073
2007-09-11,994.147
2007-09-12,1001.109
2007-09-13,1009.19
2007-09-14,1009.151
2007-09-17,1013.561
2007-09-18,1032.023
2007-09-19,1039.206
2007-09-20,1042.701
2007-09-21,1049.907
2007-09-24,1049.358
2007-09-25,1054.665
2007-09-26,1056.201
2007-09-27,1066.713
2007-09-28,1072.173
2007-10-01,1082.974
2007-10-02,1071.651
2007-10-03,1068.301
2007-10-04,1072.359
2007-10-05,1094.848
2007-10-08,1089.849
2007-10-09,1088.949
2007-10-10,1089.029
2007-10-11,1095.222
2007-10-12,1097.448
2007-10-15,1088.068
2007-10-16,1070.132
2007-10-17,1079.942
2007-10-18,1076.719
2007-10-19,1067.271
2007-10-22,1061.568
2007-10-23,1074.406
2007-10-24,1062.828
2007-10-25,1064.524
2007-10-26,1086.285
2007-10-29,1107.004
2007-10-30,1114.29
2007-10-31,1139.919
2007-11-01,1119.673
2007-11-02,1129.269
2007-11-05,1122.917
2007-11-06,1140.488
2007-11-07,1123.42
2007-11-08,1112.942
2007-11-09,1078.223
2007-11-12,1049.587
2007-11-13,1058.591
2007-11-14,1066.047
2007-11-15,1020.091
2007-11-16,1019.658
2007-11-19,1002.286
2007-11-20,999.067
2007-11-21,979.76
2007-11-22,991.254
2007-11-23,991.479
2007-11-26,982.389
2007-11-27,994.624
2007-11-28,1024.795
2007-11-29,1027.344
2007-11-30,1032.924
2007-12-03,1030.575
2007-12-04,1011.775
2007-12-05,1016.834
2007-12-06,1010.852
2007-12-07,1019.05
2007-12-10,1026.395
2007-12-11,1009.614
2007-12-12,1012.019
2007-12-13,998.546
2007-12-14,992.718
2007-12-17,990.495
2007-12-18,980.463
2007-12-19,988.344
2007-12-20,985.76
2007-12-21,994.184
2007-12-24,1008.591
2007-12-25,1008.591
2007-12-26,1013.566
2007-12-27,1009.846
2007-12-28,1026.395
2007-12-31,1018.038
2008-01-01,1018.038
2008-01-02,1003.203
2008-01-03,1003.003
2008-01-04,982.532
2008-01-07,973.194
2008-01-08,972.595
2008-01-09,969.414
2008-01-10,977.117
2008-01-11,969.847
2008-01-14,965.915
2008-01-15,942.822
2008-01-16,929.531
2008-01-17,914.591
2008-01-18,908.211
2008-01-21,864.665
2008-01-22,906.873
2008-01-23,929.238
2008-01-24,941.304
2008-01-25,943.672
2008-01-28,952.132
2008-01-29,964.781
2008-01-30,960.708
2008-01-31,960.456
2008-02-01,982.573
2008-02-04,974.249
2008-02-05,943.566
2008-02-06,943.74
2008-02-07,943.507
2008-02-08,951.848
2008-02-11,949.017
2008-02-12,952.752
2008-02-13,957.889
2008-02-14,953.72
2008-02-15,946.296
2008-02-18,941.318
2008-02-19,946.59
2008-02-20,947.763
2008-02-21,948.587
2008-02-22,957.295
2008-02-25,972.77
2008-02-26,996.816
2008-02-27,1000.825
2008-02-28,1005.03
2008-02-29,976.136
2008-03-03,952.201
2008-03-04,943.249
2008-03-05,949.268
2008-03-06,930.647
2008-03-07,929.935
2008-03-10,902.853
2008-03-11,927.435
2008-03-12,933.373
2008-03-13,940.424
2008-03-14,916.902
2008-03-17,885.823
2008-03-18,912.968
2008-03-19,890.567
2008-03-20,882.146
2008-03-21,882.146
2008-03-24,909.926
2008-03-25,926.209
2008-03-26,919.299
2008-03-27,931.201
2008-03-28,906.738
2008-03-31,922.324
2008-04-01,929.895
2008-04-02,938.462
2008-04-03,946.609
2008-04-04,947.624
2008-04-07,947.057
2008-04-08,938.844
2008-04-09,928.273
2008-04-10,940.342
2008-04-11,923.53
2008-04-14,920.153
2008-04-15,925.375
2008-04-16,950.731
2008-04-17,947.08
2008-04-18,961.169
2008-04-21,967.171
2008-04-22,962.262
2008-04-23,941.167
2008-04-24,951.788
2008-04-25,957.198
2008-04-28,958.6
2008-04-29,950.552
2008-04-30,967.165
2008-05-01,969.634
2008-05-02,982.462
2008-05-05,971.11
2008-05-06,979.69
2008-05-07,980.421
2008-05-08,973.694
2008-05-09,978.032
2008-05-12,981.926
2008-05-13,984.424
2008-05-14,992.126
2008-05-15,1008.576
2008-05-16,1015.741
2008-05-19,1021.114
2008-05-20,1020.352
2008-05-21,1015.134
2008-05-22,1019.235
2008-05-23,1011.912
2008-05-26,1008.944
2008-05-27,991.448
2008-05-28,1001.648
2008-05-29,1013.298
2008-05-30,1010.756
2008-06-02,1005.682
2008-06-03,996.793
2008-06-04,990.492
2008-06-05,992.916
2008-06-06,986.735
2008-06-09,975.603
2008-06-10,969.302
2008-06-11,964.138
2008-06-12,950.723
2008-06-13,961.385
2008-06-16,975.983
2008-06-17,983.18
2008-06-18,973.26
2008-06-19,968.335
2008-06-20,944.025
2008-06-23,940.754
2008-06-24,930.251
2008-06-25,946.384
2008-06-26,930.982
2008-06-27,932.543
2008-06-30,931.131
2008-07-01,923.395
2008-07-02,907.817
2008-07-03,920.173
2008-07-04,914.992
2008-07-07,901.278
2008-07-08,909.735
2008-07-09,898.309
2008-07-10,901.787
2008-07-11,888.575
2008-07-14,874.347
2008-07-15,860.641
2008-07-16,885.436
2008-07-17,909.006
2008-07-18,909.621
2008-07-21,913.15
2008-07-22,926.027
2008-07-23,938.324
2008-07-24,908.883
2008-07-25,909.707
2008-07-28,893.741
2008-07-29,905.205
2008-07-30,922.836
2008-07-31,920.993
2008-08-01,911.308
2008-08-04,907.951
2008-08-05,909.494
2008-08-06,908.631
2008-08-07,886.734
2008-08-08,884.743
2008-08-11,883.491
2008-08-12,881.654
2008-08-13,871.665
2008-08-14,883.244
2008-08-15,873.12
2008-08-18,871.91
2008-08-19,850.513
2008-08-20,863.247
2008-08-21,882.614
2008-08-22,886.073
2008-08-25,871.718
2008-08-26,868.036
2008-08-27,884.972
2008-08-28,907.878
2008-08-29,903.752
2008-09-01,896.1
2008-09-02,877.927
2008-09-03,892.368
2008-09-04,871.707
2008-09-05,864.668
2008-09-08,869.589
2008-09-09,848.793
2008-09-10,868.648
2008-09-11,865.255
2008-09-12,874.838
2008-09-15,847.903
2008-09-16,833.068
2008-09-17,795.19
2008-09-18,828.635
2008-09-19,893.643
2008-09-22,879.285
2008-09-23,890.106
2008-09-24,891.999
2008-09-25,902.764
2008-09-26,884.983
2008-09-29,834.535
2008-09-30,851.995
2008-10-01,856.637
2008-10-02,808.929
2008-10-03,796.762
2008-10-06,746.091
2008-10-07,716.226
2008-10-08,719.789
2008-10-09,655.041
2008-10-10,605.475
2008-10-13,621.266
2008-10-14,693.354
2008-10-15,648.725
2008-10-16,639.189
2008-10-17,658.983
2008-10-20,693.295
2008-10-21,651.221
2008-10-22,602.931
2008-10-23,611.884
2008-10-24,594.46
2008-10-27,534.482
2008-10-28,573.124
2008-10-29,614.293
2008-10-30,636.971
2008-10-31,633.097
2008-11-03,647.821
2008-11-04,687.64
2008-11-05,670.607
2008-11-06,652.216
2008-11-07,652.995
2008-11-10,646.756
2008-11-11,624.363
2008-11-12,584.201
2008-11-13,607.222
2008-11-14,596.025
2008-11-17,572.049
2008-11-18,577.996
2008-11-19,545.133
2008-11-20,466.185
2008-11-21,479.394
2008-11-24,525.105
2008-11-25,528.031
2008-11-26,530.396
2008-11-27,534.06
2008-11-28,576.328
2008-12-01,526.057
2008-12-02,510.908
2008-12-03,509.212
2008-12-04,491.754
2008-12-05,485.833
2008-12-08,527.021
2008-12-09,503.23
2008-12-10,504.081
2008-12-11,504.868
2008-12-12,505.47
2008-12-15,498.874
2008-12-16,512.161
2008-12-17,516.96
2008-12-18,512.337
2008-12-19,509.138
2008-12-22,494.501
2008-12-23,498.03
2008-12-24,498.373
2008-12-25,498.373
2008-12-26,496.067
2008-12-29,512.31
2008-12-30,525.116
2008-12-31,529.392
2009-01-01,529.392
2009-01-02,553.471
2009-01-05,571.242
2009-01-06,587.942
2009-01-07,567.617
2009-01-08,575.248
2009-01-09,560.154
2009-01-12,537.497
2009-01-13,537.069
2009-01-14,513.742
2009-01-15,508.448
2009-01-16,510.442
2009-01-19,502.557
2009-01-20,474.556
2009-01-21,484.647
2009-01-22,467.485
2009-01-23,470.114
2009-01-26,490.641
2009-01-27,499.398
2009-01-28,523.149
2009-01-29,502.853
2009-01-30,488.679
2009-02-02,485.578
2009-02-03,488.308
2009-02-04,492.949
2009-02-05,500.17
2009-02-06,500.948
2009-02-09,518.227
2009-02-10,498.674
2009-02-11,482.757
2009-02-12,484.751
2009-02-13,480.774
2009-02-16,479.555
2009-02-17,448.082
2009-02-18,430.547
2009-02-19,438.106
2009-02-20,420.263
2009-02-23,407.695
2009-02-24,436.268
2009-02-25,441.809
2009-02-26,471.787
2009-02-27,453.688
2009-03-02,424.945
2009-03-03,415.26
2009-03-04,433.137
2009-03-05,413.698
2009-03-06,413.567
2009-03-09,406.005
2009-03-10,448.199
2009-03-11,453.716
2009-03-12,469.158
2009-03-13,476.592
2009-03-16,485.351
2009-03-17,500.496
2009-03-18,500.52
2009-03-19,508.925
2009-03-20,496.913
2009-03-23,537.5
2009-03-24,531.741
2009-03-25,524.435
2009-03-26,532.114
2009-03-27,521.632
2009-03-30,498.532
2009-03-31,508.499
2009-04-01,517.431
2009-04-02,539.55
2009-04-03,546.064
2009-04-06,542.395
2009-04-07,531.461
2009-04-08,538.989
2009-04-09,564.481
2009-04-10,564.481
2009-04-13,570.138
2009-04-14,573.693
2009-04-15,578.806
2009-04-16,590.738
2009-04-17,596.882
2009-04-20,559.298
2009-04-21,569.189
2009-04-22,567.943
2009-04-23,581.574
2009-04-24,595.47
2009-04-27,585.994
2009-04-28,580.78
2009-04-29,595.924
2009-04-30,598.227
2009-05-01,602.689
2009-05-04,633.096
2009-05-05,639.975
2009-05-06,660.474
2009-05-07,646.209
2009-05-08,672.117
2009-05-11,661.003
2009-05-12,650.611
2009-05-13,621.457
2009-05-14,627.131
2009-05-15,623.951
2009-05-18,625.771
2009-05-19,652.748
2009-05-20,667.987
2009-05-21,648.483
2009-05-22,661.16
2009-05-25,670.463
2009-05-26,697.553
2009-05-27,690.398
2009-05-28,707.351
2009-05-29,713.867
2009-06-01,738.553
2009-06-02,741.889
2009-06-03,712.817
2009-06-04,724.895
2009-06-05,725.229
2009-06-08,719.169
2009-06-09,728.443
2009-06-10,724.953
2009-06-11,740.856
2009-06-12,725.256
2009-06-15,701.809
2009-06-16,695.894
2009-06-17,675.062
2009-06-18,695.166
2009-06-19,704.727
2009-06-22,666.613
2009-06-23,658.916
2009-06-24,680.062
2009-06-25,687.055
2009-06-26,702.956
2009-06-29,709.368
2009-06-30,696.173
2009-07-01,704.238
2009-07-02,684.879
2009-07-03,690.643
2009-07-06,676.053
2009-07-07,662.27
2009-07-08,650.245
2009-07-09,656.65
2009-07-10,655.806
2009-07-13,672.778
2009-07-14,696.827
2009-07-15,724.427
2009-07-16,729.611
2009-07-17,732.873
2009-07-20,747.509
2009-07-21,752.915
2009-07-22,751.417
2009-07-23,780.091
2009-07-24,794.845
2009-07-27,806.219
2009-07-28,792.144
2009-07-29,783.773
2009-07-30,801.408
2009-07-31,808.626
2009-08-03,820.388
2009-08-04,833.155
2009-08-05,833.69
2009-08-06,795.349
2009-08-07,800.518
2009-08-10,797.713
2009-08-11,767.022
2009-08-12,777.589
2009-08-13,792.726
2009-08-14,789.752
2009-08-17,757.206
2009-08-18,765.899
2009-08-19,770.343
2009-08-20,777.074
2009-08-21,795.745
2009-08-24,797.957
2009-08-25,817.67
2009-08-26,803.349
2009-08-27,816.073
2009-08-28,821.514
2009-08-31,810.682
2009-09-01,791.109
2009-09-02,770.702
2009-09-03,784.592
2009-09-04,806.103
2009-09-07,817.002
2009-09-08,825.749
2009-09-09,814.265
2009-09-10,815.665
2009-09-11,825.671
2009-09-14,827.11
2009-09-15,838.75
2009-09-16,850.776
2009-09-17,860.27
2009-09-18,850.584
2009-09-21,837.731
2009-09-22,860.41
2009-09-23,856.086
2009-09-24,829.607
2009-09-25,826.496
2009-09-28,839.487
2009-09-29,843.496
2009-09-30,853.782
2009-10-01,833.41
2009-10-02,813.542
2009-10-05,829.787
2009-10-06,846.802
2009-10-07,853.413
2009-10-08,860.226
2009-10-09,869.587
2009-10-12,876.185
2009-10-13,866.704
2009-10-14,880.01
2009-10-15,875.474
2009-10-16,864.826
2009-10-19,873.547
2009-10-20,861.635
2009-10-21,854.994
2009-10-22,865.109
2009-10-23,850.787
2009-10-26,833.287
2009-10-27,809.003
2009-10-28,791.936
2009-10-29,813.989
2009-10-30,798.697
2009-11-02,802.249
2009-11-03,811.029
2009-11-04,816.371
2009-11-05,825.745
2009-11-06,819.978
2009-11-09,847.363
2009-11-10,848.375
2009-11-11,854.509
2009-11-12,852.011
2009-11-13,850.945
2009-11-16,859.542
2009-11-17,855.468
2009-11-18,871.777
2009-11-19,847.558
2009-11-20,844.634
2009-11-23,861.312
2009-11-24,851.286
2009-11-25,862.51
2009-11-26,840.864
2009-11-27,845.413
2009-11-30,852.282
2009-12-01,873.388
2009-12-02,872.831
2009-12-03,854.721
2009-12-04,853.691
2009-12-07,854.065
2009-12-08,840.005
2009-12-09,841.395
2009-12-10,850.0
2009-12-11,851.103
2009-12-14,856.482
2009-12-15,853.596
2009-12-16,858.533
2009-12-17,845.264
2009-12-18,846.057
2009-12-21,860.485
2009-12-22,865.833
2009-12-23,867.104
2009-12-24,875.44
2009-12-25,875.44
2009-12-28,879.761
2009-12-29,880.999
2009-12-30,874.512
2009-12-31,880.306
2010-01-01,880.306
2010-01-04,897.514
2010-01-05,893.593
2010-01-06,892.22
2010-01-07,885.765
2010-01-08,889.449
2010-01-11,891.336
2010-01-12,883.516
2010-01-13,886.145
2010-01-14,892.879
2010-01-15,881.825
2010-01-18,889.66
2010-01-19,884.782
2010-01-20,870.569
2010-01-21,855.482
2010-01-22,838.593
2010-01-25,838.029
2010-01-26,838.015
2010-01-27,838.076
2010-01-28,839.771
2010-01-29,825.455
2010-02-01,833.269
2010-02-02,847.576
2010-02-03,843.64
2010-02-04,822.304
2010-02-05,825.415
2010-02-08,821.689
2010-02-09,827.716
2010-02-10,839.768
2010-02-11,853.644
2010-02-12,858.711
2010-02-15,862.922
2010-02-16,875.679
2010-02-17,883.107
2010-02-18,888.211
2010-02-19,886.584
2010-02-22,885.773
2010-02-23,873.943
2010-02-24,871.75
2010-02-25,870.261
2010-02-26,876.212
2010-03-01,893.973
2010-03-02,914.763
2010-03-03,918.992
2010-03-04,923.748
2010-03-05,937.714
2010-03-08,938.522
2010-03-09,935.902
2010-03-10,942.516
2010-03-11,938.854
2010-03-12,955.11
2010-03-15,957.173
2010-03-16,972.177
2010-03-17,975.528
2010-03-18,971.229
2010-03-19,967.612
2010-03-22,968.087
2010-03-23,978.031
2010-03-24,968.365
2010-03-25,981.659
2010-03-26,966.527
2010-03-29,976.38
2010-03-30,978.933
2010-03-31,980.241
2010-04-01,993.019
2010-04-02,993.019
2010-04-05,994.308
2010-04-06,998.076
2010-04-07,987.142
2010-04-08,983.279
2010-04-09,989.263
2010-04-12,991.436
2010-04-13,984.172
2010-04-14,1010.002
2010-04-15,1010.997
2010-04-16,987.953
2010-04-19,991.647
2010-04-20,1005.303
2010-04-21,1009.292
2010-04-22,1010.704
2010-04-23,1008.404
2010-04-26,1011.916
2010-04-27,991.025
2010-04-28,971.787
2010-04-29,991.696
2010-04-30,975.66
2010-05-03,979.752
2010-05-04,958.05
2010-05-05,943.937
2010-05-06,926.323
2010-05-07,906.227
2010-05-10,947.757
2010-05-11,950.66
2010-05-12,974.685
2010-05-13,966.357
2010-05-14,941.343
2010-05-17,925.892
2010-05-18,928.118
2010-05-19,912.149
2010-05-20,871.985
2010-05-21,887.031
2010-05-24,888.704
2010-05-25,868.624
2010-05-26,887.575
2010-05-27,904.714
2010-05-28,898.555
2010-05-31,906.195
2010-06-01,900.741
2010-06-02,917.478
2010-06-03,923.742
2010-06-04,893.406
2010-06-07,881.949
2010-06-08,885.739
2010-06-09,891.992
2010-06-10,910.518
2010-06-11,909.193
2010-06-14,924.711
2010-06-15,941.409
2010-06-16,945.374
2010-06-17,937.709
2010-06-18,943.598
2010-06-21,953.768
2010-06-22,942.434
2010-06-23,916.085
2010-06-24,904.933
2010-06-25,909.897
2010-06-28,908.783
2010-06-29,865.765
2010-06-30,858.159
2010-07-01,857.231
2010-07-02,855.028
2010-07-05,845.36
2010-07-06,875.854
2010-07-07,885.216
2010-07-08,896.886
2010-07-09,915.886
2010-07-12,910.489
2010-07-13,923.267
2010-07-14,916.362
2010-07-15,917.89
2010-07-16,893.14
2010-07-19,883.991
2010-07-20,887.984
2010-07-21,886.431
2010-07-22,900.245
2010-07-23,902.124
2010-07-26,914.873
2010-07-27,920.32
2010-07-28,916.733
2010-07-29,924.157
2010-07-30,924.37
2010-08-02,931.606
2010-08-03,932.041
2010-08-04,940.175
2010-08-05,927.684
2010-08-06,917.637
2010-08-09,922.542
2010-08-10,910.77
2010-08-11,883.002
2010-08-12,870.748
2010-08-13,877.94
2010-08-16,873.899
2010-08-17,890.127
2010-08-18,893.712
2010-08-19,879.915
2010-08-20,872.161
2010-08-23,873.46
2010-08-24,846.76
2010-08-25,849.287
2010-08-26,856.957
2010-08-27,875.044
2010-08-30,881.821
2010-08-31,872.965
2010-09-01,894.165
2010-09-02,901.863
2010-09-03,918.239
2010-09-06,926.135
