Date,UNITED KINGDOM SMALL GROWTH Small Cap
2016-01-05,1472.811
2016-01-06,1458.129
2016-01-07,1431.696
2016-01-08,1426.905
2016-01-11,1417.419
2016-01-12,1399.391
2016-01-13,1405.646
2016-01-14,1364.805
2016-01-15,1330.009
2016-01-18,1308.194
2016-01-19,1311.917
2016-01-20,1279.472
2016-01-21,1285.362
2016-01-22,1326.113
2016-01-25,1332.182
2016-01-26,1336.264
2016-01-27,1338.745
2016-01-28,1339.897
2016-01-29,1345.076
2016-02-01,1366.945
2016-02-02,1353.025
2016-02-03,1349.492
2016-02-04,1351.179
2016-02-05,1329.261
2016-02-08,1269.269
2016-02-09,1270.272
2016-02-10,1291.584
2016-02-11,1260.281
2016-02-12,1279.454
2016-02-15,1305.493
2016-02-16,1292.081
2016-02-17,1332.539
2016-02-18,1342.075
2016-02-19,1335.179
2016-02-22,1323.956
2016-02-23,1317.0
2016-02-24,1291.496
2016-02-25,1317.393
2016-02-26,1320.244
2016-02-29,1323.155
2016-03-01,1342.714
2016-03-02,1346.413
2016-03-03,1354.094
2016-03-04,1374.775
2016-03-07,1362.668
2016-03-08,1348.182
2016-03-09,1344.192
2016-03-10,1337.241
2016-03-11,1362.7
2016-03-14,1371.72
2016-03-15,1356.85
2016-03-16,1361.062
2016-03-17,1405.473
2016-03-18,1412.513
2016-03-21,1399.664
2016-03-22,1392.179
2016-03-23,1387.853
2016-03-24,1377.582
2016-03-25,1377.582
2016-03-28,1388.538
2016-03-29,1398.454
2016-03-30,1431.858
2016-03-31,1420.308
2016-04-01,1399.027
2016-04-04,1412.32
2016-04-05,1390.157
2016-04-06,1398.311
2016-04-07,1388.048
2016-04-08,1397.026
2016-04-11,1403.366
2016-04-12,1398.546
2016-04-13,1414.113
2016-04-14,1400.62
2016-04-15,1393.621
2016-04-18,1400.558
2016-04-19,1421.336
2016-04-20,1418.792
2016-04-21,1407.92
2016-04-22,1405.435
2016-04-25,1425.418
2016-04-26,1432.688
2016-04-27,1439.217
2016-04-28,1441.847
2016-04-29,1426.814
2016-05-02,1429.152
2016-05-03,1419.274
2016-05-04,1411.815
2016-05-05,1415.64
2016-05-06,1407.954
2016-05-09,1413.694
2016-05-10,1422.735
2016-05-11,1423.019
2016-05-12,1422.62
2016-05-13,1403.569
2016-05-16,1412.868
2016-05-17,1430.823
2016-05-18,1451.402
2016-05-19,1437.01
2016-05-20,1448.779
2016-05-23,1456.048
2016-05-24,1481.788
2016-05-25,1499.358
2016-05-26,1492.438
2016-05-27,1487.903
2016-05-30,1488.565
2016-05-31,1482.931
2016-06-01,1457.364
2016-06-02,1465.301
2016-06-03,1470.379
2016-06-06,1470.301
2016-06-07,1480.927
2016-06-08,1480.165
2016-06-09,1463.858
2016-06-10,1420.852
2016-06-13,1391.849
2016-06-14,1343.376
2016-06-15,1357.923
2016-06-16,1319.029
2016-06-17,1376.602
2016-06-20,1468.526
2016-06-21,1464.419
2016-06-22,1469.025
2016-06-23,1506.084
2016-06-24,1269.955
2016-06-27,1132.999
2016-06-28,1194.212
2016-06-29,1250.612
2016-06-30,1258.037
2016-07-01,1261.803
2016-07-04,1235.304
2016-07-05,1179.584
2016-07-06,1154.737
2016-07-07,1180.587
2016-07-08,1208.347
2016-07-11,1251.11
2016-07-12,1278.159
2016-07-13,1281.438
2016-07-14,1294.186
2016-07-15,1280.402
2016-07-18,1297.286
2016-07-19,1287.563
2016-07-20,1303.293
2016-07-21,1305.989
2016-07-22,1285.249
2016-07-25,1301.177
2016-07-26,1298.236
2016-07-27,1320.109
2016-07-28,1321.543
2016-07-29,1335.949
2016-08-01,1318.59
2016-08-02,1324.484
2016-08-03,1322.859
2016-08-04,1319.281
2016-08-05,1329.066
2016-08-08,1332.326
2016-08-09,1337.519
2016-08-10,1341.601
2016-08-11,1341.862
2016-08-12,1347.58
2016-08-15,1344.759
2016-08-16,1342.344
2016-08-17,1340.977
2016-08-18,1368.087
2016-08-19,1356.187
2016-08-22,1372.061
2016-08-23,1381.284
2016-08-24,1391.596
2016-08-25,1373.734
2016-08-26,1377.761
2016-08-29,1364.301
2016-08-30,1360.915
2016-08-31,1353.37
2016-09-01,1385.966
2016-09-02,1402.898
2016-09-05,1401.789
2016-09-06,1415.935
2016-09-07,1410.115
2016-09-08,1421.446
2016-09-09,1390.667
2016-09-12,1384.676
2016-09-13,1363.863
2016-09-14,1362.104
2016-09-15,1373.477
2016-09-16,1374.163
2016-09-19,1373.772
2016-09-20,1361.471
2016-09-21,1360.058
2016-09-22,1381.817
2016-09-23,1362.388
2016-09-26,1350.705
2016-09-27,1347.152
2016-09-28,1361.738
2016-09-29,1367.513
2016-09-30,1370.557
2016-10-03,1376.699
2016-10-04,1382.277
2016-10-05,1370.859
2016-10-06,1356.006
2016-10-07,1323.784
2016-10-10,1313.721
2016-10-11,1303.918
2016-10-12,1291.683
2016-10-13,1289.425
2016-10-14,1294.816
2016-10-17,1277.508
2016-10-18,1305.354
2016-10-19,1312.664
2016-10-20,1300.199
2016-10-21,1294.747
2016-10-24,1290.252
2016-10-25,1272.032
2016-10-26,1274.014
2016-10-27,1262.634
2016-10-28,1264.314
2016-10-31,1263.416
2016-11-01,1263.864
2016-11-02,1267.106
2016-11-03,1286.242
2016-11-04,1275.31
2016-11-07,1270.388
2016-11-08,1268.972
2016-11-09,1282.824
2016-11-10,1282.783
2016-11-11,1277.18
2016-11-14,1265.698
2016-11-15,1267.312
2016-11-16,1267.981
2016-11-17,1280.301
2016-11-18,1273.306
2016-11-21,1278.781
2016-11-22,1281.515
2016-11-23,1275.029
2016-11-24,1283.611
2016-11-25,1284.601
2016-11-28,1277.821
2016-11-29,1288.966
2016-11-30,1293.389
2016-12-01,1299.487
2016-12-02,1298.108
2016-12-05,1307.656
2016-12-06,1306.234
2016-12-07,1307.988
2016-12-08,1305.215
2016-12-09,1316.217
2016-12-12,1319.402
2016-12-13,1324.995
2016-12-14,1328.339
2016-12-15,1303.793
2016-12-16,1305.439
2016-12-19,1302.7
2016-12-20,1292.403
2016-12-21,1292.858
2016-12-22,1295.869
2016-12-23,1292.054
2016-12-26,1292.054
2016-12-27,1292.156
2016-12-28,1301.842
2016-12-29,1302.795
2016-12-30,1320.649
2017-01-02,1320.649
2017-01-03,1311.389
2017-01-04,1315.273
2017-01-05,1340.505
2017-01-06,1334.699
2017-01-09,1320.993
2017-01-10,1326.336
2017-01-11,1316.054
2017-01-12,1326.732
2017-01-13,1326.449
2017-01-16,1307.745
2017-01-17,1334.431
2017-01-18,1334.2
2017-01-19,1321.63
2017-01-20,1318.275
2017-01-23,1333.442
2017-01-24,1333.593
2017-01-25,1347.46
2017-01-26,1345.092
2017-01-27,1351.054
2017-01-30,1339.505
2017-01-31,1352.928
2017-02-01,1372.849
2017-02-02,1365.419
2017-02-03,1376.224
2017-02-06,1366.019
2017-02-07,1375.707
2017-02-08,1387.646
2017-02-09,1386.577
2017-02-10,1383.334
2017-02-13,1388.982
2017-02-14,1386.119
2017-02-15,1386.315
2017-02-16,1385.649
2017-02-17,1375.579
2017-02-20,1384.708
2017-02-21,1388.413
2017-02-22,1380.587
2017-02-23,1388.348
2017-02-24,1370.89
2017-02-27,1376.564
2017-02-28,1377.61
2017-03-01,1381.153
2017-03-02,1378.357
2017-03-03,1369.904
2017-03-06,1368.645
2017-03-07,1363.82
2017-03-08,1360.835
2017-03-09,1356.149
2017-03-10,1364.752
2017-03-13,1376.434
2017-03-14,1362.783
2017-03-15,1369.837
2017-03-16,1389.278
2017-03-17,1390.754
2017-03-20,1393.31
2017-03-21,1391.011
2017-03-22,1376.166
2017-03-23,1400.722
2017-03-24,1397.337
2017-03-27,1400.765
2017-03-28,1400.476
2017-03-29,1391.174
2017-03-30,1402.391
2017-03-31,1404.419
2017-04-03,1398.709
2017-04-04,1403.045
2017-04-05,1412.762
2017-04-06,1422.751
2017-04-07,1419.711
2017-04-10,1431.428
2017-04-11,1442.659
2017-04-12,1453.482
2017-04-13,1463.839
2017-04-14,1463.839
2017-04-17,1472.704
2017-04-18,1474.188
2017-04-19,1483.737
2017-04-20,1487.79
2017-04-21,1480.491
2017-04-24,1500.65
2017-04-25,1505.704
2017-04-26,1517.078
2017-04-27,1522.993
2017-04-28,1530.637
2017-05-01,1529.603
2017-05-02,1546.061
2017-05-03,1533.539
2017-05-04,1538.85
2017-05-05,1546.86
2017-05-08,1545.519
2017-05-09,1551.448
2017-05-10,1553.733
2017-05-11,1542.082
2017-05-12,1545.767
2017-05-15,1548.535
2017-05-16,1553.067
2017-05-17,1551.378
2017-05-18,1553.107
2017-05-19,1563.738
2017-05-22,1568.24
2017-05-23,1570.484
2017-05-24,1571.535
2017-05-25,1573.12
2017-05-26,1560.859
2017-05-29,1567.099
2017-05-30,1569.228
2017-05-31,1573.884
2017-06-01,1578.212
2017-06-02,1577.606
2017-06-05,1579.826
2017-06-06,1556.409
2017-06-07,1567.342
2017-06-08,1574.458
2017-06-09,1551.859
2017-06-12,1523.103
2017-06-13,1544.306
2017-06-14,1561.647
2017-06-15,1524.522
2017-06-16,1552.024
2017-06-19,1555.839
2017-06-20,1531.364
2017-06-21,1528.68
2017-06-22,1528.104
2017-06-23,1536.872
2017-06-26,1535.807
2017-06-27,1530.827
2017-06-28,1544.359
2017-06-29,1536.627
2017-06-30,1537.688
2017-07-03,1522.159
2017-07-04,1517.545
2017-07-05,1529.771
2017-07-06,1523.02
2017-07-07,1522.294
2017-07-10,1519.179
2017-07-11,1505.196
2017-07-12,1512.982
2017-07-13,1527.734
2017-07-14,1546.149
2017-07-17,1552.125
2017-07-18,1551.667
2017-07-19,1564.346
2017-07-20,1564.574
2017-07-21,1566.183
2017-07-24,1563.889
2017-07-25,1570.682
2017-07-26,1582.539
2017-07-27,1598.707
2017-07-28,1589.527
2017-07-31,1600.264
2017-08-01,1613.195
2017-08-02,1610.804
2017-08-03,1605.022
2017-08-04,1599.802
2017-08-07,1600.537
2017-08-08,1589.34
2017-08-09,1587.755
2017-08-10,1575.317
2017-08-11,1563.58
2017-08-14,1579.155
2017-08-15,1567.115
2017-08-16,1583.426
2017-08-17,1580.85
2017-08-18,1564.279
2017-08-21,1572.283
2017-08-22,1572.751
2017-08-23,1564.341
2017-08-24,1565.88
2017-08-25,1572.707
2017-08-28,1578.902
2017-08-29,1571.363
2017-08-30,1580.649
2017-08-31,1590.819
2017-09-01,1604.398
2017-09-04,1592.282
2017-09-05,1605.364
2017-09-06,1605.525
2017-09-07,1617.838
2017-09-08,1627.777
2017-09-11,1634.409
2017-09-12,1642.228
2017-09-13,1631.496
2017-09-14,1642.226
2017-09-15,1658.127
2017-09-18,1653.492
2017-09-19,1658.587
2017-09-20,1660.771
2017-09-21,1648.582
2017-09-22,1656.687
2017-09-25,1655.701
2017-09-26,1640.364
2017-09-27,1632.392
2017-09-28,1655.098
2017-09-29,1665.67
2017-10-02,1657.487
2017-10-03,1661.552
2017-10-04,1664.559
2017-10-05,1652.666
2017-10-06,1649.905
2017-10-09,1655.167
2017-10-10,1669.45
2017-10-11,1674.717
2017-10-12,1684.551
2017-10-13,1699.355
2017-10-16,1689.329
2017-10-17,1669.162
2017-10-18,1680.432
2017-10-19,1670.721
2017-10-20,1669.747
2017-10-23,1672.45
2017-10-24,1664.081
2017-10-25,1685.687
2017-10-26,1686.493
2017-10-27,1679.615
2017-10-30,1696.334
2017-10-31,1711.757
2017-11-01,1714.865
2017-11-02,1688.879
2017-11-03,1706.062
2017-11-06,1712.572
2017-11-07,1706.406
2017-11-08,1693.603
2017-11-09,1674.379
2017-11-10,1683.995
2017-11-13,1649.234
2017-11-14,1656.636
2017-11-15,1648.228
2017-11-16,1669.357
2017-11-17,1667.68
2017-11-20,1685.529
2017-11-21,1691.054
2017-11-22,1701.902
2017-11-23,1701.897
2017-11-24,1706.388
2017-11-27,1702.747
2017-11-28,1699.989
2017-11-29,1720.211
2017-11-30,1722.436
2017-12-01,1705.658
2017-12-04,1707.845
2017-12-05,1699.245
2017-12-06,1687.388
2017-12-07,1691.917
2017-12-08,1701.789
2017-12-11,1703.499
2017-12-12,1702.943
2017-12-13,1706.125
2017-12-14,1710.492
2017-12-15,1691.407
2017-12-18,1721.461
2017-12-19,1721.856
2017-12-20,1727.038
2017-12-21,1729.841
2017-12-22,1737.642
2017-12-25,1737.642
2017-12-26,1737.577
2017-12-27,1758.513
2017-12-28,1763.253
2017-12-29,1786.165
2018-01-01,1786.165
2018-01-02,1784.522
2018-01-03,1790.675
2018-01-04,1799.82
2018-01-05,1810.542
2018-01-08,1804.901
2018-01-09,1798.093
2018-01-10,1788.725
2018-01-11,1787.164
2018-01-12,1817.147
2018-01-15,1827.793
2018-01-16,1830.106
2018-01-17,1826.781
2018-01-18,1827.363
2018-01-19,1827.537
2018-01-22,1845.661
2018-01-23,1859.195
2018-01-24,1872.706
2018-01-25,1877.617
2018-01-26,1872.867
2018-01-29,1856.625
2018-01-30,1850.486
2018-01-31,1861.873
2018-02-01,1863.542
2018-02-02,1826.021
2018-02-05,1783.12
2018-02-06,1728.211
2018-02-07,1761.009
2018-02-08,1740.31
2018-02-09,1702.034
2018-02-12,1720.447
2018-02-13,1729.969
2018-02-14,1754.551
2018-02-15,1786.091
2018-02-16,1798.739
2018-02-19,1782.377
2018-02-20,1799.591
2018-02-21,1801.337
2018-02-22,1789.565
2018-02-23,1797.158
2018-02-26,1798.431
2018-02-27,1792.631
2018-02-28,1761.049
2018-03-01,1730.305
2018-03-02,1726.839
2018-03-05,1750.102
2018-03-06,1763.475
2018-03-07,1769.971
2018-03-08,1779.932
2018-03-09,1801.111
2018-03-12,1808.641
2018-03-13,1797.561
2018-03-14,1796.722
2018-03-15,1804.867
2018-03-16,1795.858
2018-03-19,1795.687
2018-03-20,1790.714
2018-03-21,1789.634
2018-03-22,1768.426
2018-03-23,1770.763
2018-03-26,1765.092
2018-03-27,1775.906
2018-03-28,1760.69
2018-03-29,1758.978
2018-03-30,1758.978
2018-04-02,1762.113
2018-04-03,1756.13
2018-04-04,1748.296
2018-04-05,1770.991
2018-04-06,1777.423
2018-04-09,1784.234
2018-04-10,1808.837
2018-04-11,1811.096
2018-04-12,1821.428
2018-04-13,1830.033
2018-04-16,1834.667
2018-04-17,1836.656
2018-04-18,1843.776
2018-04-19,1857.602
2018-04-20,1837.057
2018-04-23,1837.833
2018-04-24,1829.736
2018-04-25,1806.151
2018-04-26,1819.722
2018-04-27,1816.547
2018-04-30,1815.428
2018-05-01,1802.345
2018-05-02,1816.2
2018-05-03,1803.385
2018-05-04,1803.254
2018-05-07,1810.124
2018-05-08,1822.3
2018-05-09,1838.505
2018-05-10,1825.119
2018-05-11,1846.033
2018-05-14,1852.473
2018-05-15,1834.052
2018-05-16,1843.469
2018-05-17,1871.97
2018-05-18,1871.298
2018-05-21,1876.822
2018-05-22,1885.244
2018-05-23,1857.067
2018-05-24,1862.867
2018-05-25,1862.871
2018-05-28,1860.912
2018-05-29,1829.023
2018-05-30,1841.112
2018-05-31,1849.715
2018-06-01,1860.74
2018-06-04,1872.715
2018-06-05,1874.069
2018-06-06,1900.492
2018-06-07,1898.883
2018-06-08,1893.663
2018-06-11,1911.387
2018-06-12,1899.603
2018-06-13,1900.723
2018-06-14,1909.848
2018-06-15,1870.582
2018-06-18,1863.437
2018-06-19,1837.146
2018-06-20,1852.059
2018-06-21,1853.219
2018-06-22,1869.55
2018-06-25,1849.542
2018-06-26,1844.382
2018-06-27,1842.856
2018-06-28,1817.868
2018-06-29,1851.062
2018-07-02,1818.311
2018-07-03,1833.583
2018-07-04,1831.425
2018-07-05,1831.89
2018-07-06,1841.584
2018-07-09,1854.083
2018-07-10,1873.964
2018-07-11,1849.372
2018-07-12,1857.215
2018-07-13,1861.55
2018-07-16,1863.636
2018-07-17,1864.519
2018-07-18,1854.706
2018-07-19,1842.782
2018-07-20,1856.662
2018-07-23,1847.554
2018-07-24,1858.529
2018-07-25,1859.472
2018-07-26,1856.572
2018-07-27,1859.328
2018-07-30,1855.946
2018-07-31,1848.398
2018-08-01,1843.784
2018-08-02,1815.825
2018-08-03,1823.565
2018-08-06,1810.223
2018-08-07,1810.224
2018-08-08,1801.406
2018-08-09,1813.323
2018-08-10,1789.391
2018-08-13,1785.142
2018-08-14,1779.343
2018-08-15,1749.704
2018-08-16,1768.835
2018-08-17,1769.083
2018-08-20,1779.161
2018-08-21,1796.915
2018-08-22,1803.021
2018-08-23,1802.086
2018-08-24,1806.34
2018-08-27,1810.765
2018-08-28,1825.206
2018-08-29,1833.258
2018-08-30,1835.913
2018-08-31,1832.502
2018-09-03,1813.469
2018-09-04,1793.224
2018-09-05,1790.654
2018-09-06,1779.347
2018-09-07,1771.892
2018-09-10,1781.291
2018-09-11,1780.491
2018-09-12,1791.364
2018-09-13,1789.293
2018-09-14,1794.417
2018-09-17,1803.042
2018-09-18,1804.881
2018-09-19,1801.542
2018-09-20,1824.387
2018-09-21,1804.523
2018-09-24,1802.284
2018-09-25,1808.816
2018-09-26,1813.526
2018-09-27,1803.112
2018-09-28,1787.501
2018-10-01,1804.256
2018-10-02,1774.021
2018-10-03,1779.527
2018-10-04,1761.001
2018-10-05,1745.738
2018-10-08,1703.067
2018-10-09,1688.913
2018-10-10,1656.561
2018-10-11,1625.47
2018-10-12,1641.275
2018-10-15,1626.024
2018-10-16,1673.762
2018-10-17,1662.374
2018-10-18,1652.056
2018-10-19,1626.425
2018-10-22,1614.336
2018-10-23,1568.405
2018-10-24,1566.469
2018-10-25,1570.433
2018-10-26,1553.114
2018-10-29,1567.734
2018-10-30,1566.062
2018-10-31,1600.52
2018-11-01,1649.494
2018-11-02,1665.802
2018-11-05,1642.896
2018-11-06,1646.737
2018-11-07,1665.406
2018-11-08,1677.116
2018-11-09,1648.917
2018-11-12,1590.584
2018-11-13,1615.01
2018-11-14,1611.431
2018-11-15,1562.542
2018-11-16,1559.721
2018-11-19,1544.675
2018-11-20,1523.853
2018-11-21,1532.227
2018-11-22,1539.787
2018-11-23,1535.799
2018-11-26,1553.36
2018-11-27,1536.214
2018-11-28,1543.679
2018-11-29,1553.959
2018-11-30,1539.808
2018-12-03,1551.482
2018-12-04,1526.952
2018-12-05,1515.756
2018-12-06,1479.548
2018-12-07,1485.16
2018-12-10,1433.224
2018-12-11,1447.519
2018-12-12,1485.052
2018-12-13,1468.142
2018-12-14,1450.713
2018-12-17,1420.238
2018-12-18,1421.67
2018-12-19,1434.038
2018-12-20,1417.355
2018-12-21,1424.245
2018-12-24,1426.36
2018-12-25,1426.36
2018-12-26,1421.313
2018-12-27,1398.132
2018-12-28,1433.786
2018-12-31,1454.3
2019-01-01,1454.3
2019-01-02,1443.493
2019-01-03,1425.008
2019-01-04,1471.053
2019-01-07,1501.918
2019-01-08,1517.335
2019-01-09,1544.158
2019-01-10,1548.39
2019-01-11,1554.761
2019-01-14,1551.021
2019-01-15,1545.169
2019-01-16,1554.434
2019-01-17,1562.481
2019-01-18,1581.891
2019-01-21,1581.563
2019-01-22,1587.425
2019-01-23,1582.503
2019-01-24,1591.13
2019-01-25,1604.88
2019-01-28,1595.461
2019-01-29,1604.129
2019-01-30,1600.709
2019-01-31,1610.099
2019-02-01,1609.779
2019-02-04,1616.383
2019-02-05,1616.937
2019-02-06,1621.258
2019-02-07,1595.359
2019-02-08,1579.732
2019-02-11,1584.498
2019-02-12,1590.03
2019-02-13,1598.18
2019-02-14,1589.58
2019-02-15,1598.658
2019-02-18,1618.308
2019-02-19,1629.185
2019-02-20,1643.071
2019-02-21,1636.061
2019-02-22,1639.849
2019-02-25,1643.625
2019-02-26,1672.833
2019-02-27,1670.598
2019-02-28,1679.165
2019-03-01,1693.429
2019-03-04,1687.89
2019-03-05,1685.222
2019-03-06,1684.915
2019-03-07,1665.972
2019-03-08,1646.202
2019-03-11,1662.067
2019-03-12,1663.967
2019-03-13,1684.956
2019-03-14,1703.791
2019-03-15,1722.88
2019-03-18,1716.244
2019-03-19,1735.773
2019-03-20,1716.787
2019-03-21,1706.445
2019-03-22,1694.752
2019-03-25,1676.21
2019-03-26,1693.35
2019-03-27,1689.393
2019-03-28,1686.792
2019-03-29,1699.629
2019-04-01,1724.299
2019-04-02,1718.362
2019-04-03,1757.541
2019-04-04,1745.004
2019-04-05,1742.866
2019-04-08,1746.953
2019-04-09,1741.861
2019-04-10,1759.587
2019-04-11,1770.632
2019-04-12,1782.632
2019-04-15,1801.759
2019-04-16,1804.051
2019-04-17,1803.077
2019-04-18,1797.448
2019-04-19,1797.448
2019-04-22,1793.027
2019-04-23,1801.436
2019-04-24,1814.325
2019-04-25,1802.014
2019-04-26,1807.636
2019-04-29,1804.906
2019-04-30,1815.183
2019-05-01,1818.784
2019-05-02,1800.57
2019-05-03,1821.484
2019-05-06,1817.735
2019-05-07,1792.474
2019-05-08,1787.718
2019-05-09,1764.372
2019-05-10,1775.274
2019-05-13,1747.238
2019-05-14,1758.338
2019-05-15,1761.396
2019-05-16,1773.22
2019-05-17,1757.564
2019-05-20,1743.225
2019-05-21,1761.762
2019-05-22,1748.908
2019-05-23,1727.74
2019-05-24,1739.746
2019-05-27,1738.032
2019-05-28,1743.855
2019-05-29,1706.456
2019-05-30,1720.641
2019-05-31,1708.694
2019-06-03,1697.437
2019-06-04,1706.453
2019-06-05,1718.215
2019-06-06,1717.057
2019-06-07,1736.111
2019-06-10,1734.54
2019-06-11,1740.228
2019-06-12,1737.909
2019-06-13,1723.56
2019-06-14,1706.224
2019-06-17,1704.744
2019-06-18,1712.779
2019-06-19,1708.805
2019-06-20,1729.178
2019-06-21,1722.401
2019-06-24,1727.248
2019-06-25,1719.873
2019-06-26,1707.322
2019-06-27,1711.331
2019-06-28,1729.424
2019-07-01,1725.805
2019-07-02,1721.385
2019-07-03,1729.343
2019-07-04,1724.166
2019-07-05,1700.625
2019-07-08,1691.584
2019-07-09,1678.33
2019-07-10,1678.283
2019-07-11,1686.783
2019-07-12,1692.847
2019-07-15,1694.098
2019-07-16,1681.206
2019-07-17,1680.154
2019-07-18,1674.458
2019-07-19,1685.349
2019-07-22,1687.31
2019-07-23,1684.791
2019-07-24,1703.794
2019-07-25,1710.254
2019-07-26,1702.902
2019-07-29,1692.099
2019-07-30,1674.174
2019-07-31,1681.621
2019-08-01,1671.014
2019-08-02,1631.185
2019-08-05,1597.388
2019-08-06,1593.784
2019-08-07,1587.13
2019-08-08,1606.379
2019-08-09,1597.715
2019-08-12,1588.156
2019-08-13,1591.064
2019-08-14,1567.468
2019-08-15,1560.782
2019-08-16,1579.916
2019-08-19,1594.398
2019-08-20,1588.663
2019-08-21,1612.097
2019-08-22,1620.192
2019-08-23,1627.354
2019-08-26,1620.46
2019-08-27,1629.807
2019-08-28,1612.082
2019-08-29,1617.867
2019-08-30,1619.784
2019-09-02,1612.997
2019-09-03,1611.889
2019-09-04,1637.721
2019-09-05,1665.431
2019-09-06,1670.29
2019-09-09,1663.714
2019-09-10,1654.919
2019-09-11,1677.538
2019-09-12,1675.05
2019-09-13,1712.117
2019-09-16,1693.739
2019-09-17,1705.025
2019-09-18,1708.477
2019-09-19,1710.9
2019-09-20,1716.101
2019-09-23,1698.814
2019-09-24,1701.035
2019-09-25,1669.321
2019-09-26,1666.808
2019-09-27,1679.452
2019-09-30,1681.074
2019-10-01,1663.404
2019-10-02,1638.372
2019-10-03,1638.611
2019-10-04,1636.215
2019-10-07,1633.106
2019-10-08,1601.567
2019-10-09,1600.026
2019-10-10,1608.334
2019-10-11,1724.696
2019-10-14,1704.888
2019-10-15,1753.795
2019-10-16,1755.307
2019-10-17,1765.113
2019-10-18,1768.656
2019-10-21,1782.743
2019-10-22,1773.862
2019-10-23,1767.89
2019-10-24,1775.151
2019-10-25,1770.022
2019-10-28,1784.778
2019-10-29,1783.211
2019-10-30,1783.606
2019-10-31,1786.88
2019-11-01,1798.947
2019-11-04,1794.688
2019-11-05,1790.64
2019-11-06,1787.998
2019-11-07,1786.098
2019-11-08,1782.511
2019-11-11,1794.366
2019-11-12,1784.818
2019-11-13,1777.576
2019-11-14,1779.267
2019-11-15,1795.953
2019-11-18,1812.897
2019-11-19,1817.327
2019-11-20,1808.256
2019-11-21,1805.37
2019-11-22,1802.91
2019-11-25,1829.905
2019-11-26,1835.142
2019-11-27,1852.737
2019-11-28,1861.652
2019-11-29,1850.563
2019-12-02,1828.788
2019-12-03,1828.197
2019-12-04,1853.221
2019-12-05,1868.021
2019-12-06,1878.666
2019-12-09,1885.048
2019-12-10,1873.322
2019-12-11,1862.973
2019-12-12,1862.711
2019-12-13,1951.819
2019-12-16,1987.604
2019-12-17,1944.257
2019-12-18,1939.082
2019-12-19,1931.64
2019-12-20,1939.324
2019-12-23,1938.03
2019-12-24,1958.566
2019-12-25,1958.566
2019-12-26,1964.081
2019-12-27,1984.814
2019-12-30,1977.228
2019-12-31,1988.565
2020-01-01,1988.565
2020-01-02,1998.447
2020-01-03,1972.939
2020-01-06,1965.684
2020-01-07,1959.072
2020-01-08,1945.942
2020-01-09,1947.74
2020-01-10,1940.135
2020-01-13,1940.673
2020-01-14,1958.438
2020-01-15,1963.431
2020-01-16,1959.721
2020-01-17,1973.098
2020-01-20,1951.178
2020-01-21,1957.08
2020-01-22,1974.373
2020-01-23,1956.553
2020-01-24,1963.983
2020-01-27,1925.567
2020-01-28,1918.63
2020-01-29,1919.812
2020-01-30,1914.537
2020-01-31,1919.514
2020-02-03,1905.775
2020-02-04,1937.385
2020-02-05,1938.559
2020-02-06,1940.609
2020-02-07,1938.485
2020-02-10,1933.852
2020-02-11,1953.037
2020-02-12,1967.54
2020-02-13,1964.622
2020-02-14,1966.455
2020-02-17,1969.133
2020-02-18,1962.47
2020-02-19,1969.011
2020-02-20,1959.689
2020-02-21,1964.099
2020-02-24,1892.14
2020-02-25,1867.041
2020-02-26,1838.813
2020-02-27,1767.807
2020-02-28,1712.999
2020-03-02,1705.173
2020-03-03,1750.759
2020-03-04,1757.88
2020-03-05,1735.894
2020-03-06,1691.728
2020-03-09,1592.624
2020-03-10,1574.734
2020-03-11,1546.034
2020-03-12,1374.042
2020-03-13,1353.603
2020-03-16,1241.544
2020-03-17,1177.02
2020-03-18,1090.415
2020-03-19,1086.31
2020-03-20,1138.125
2020-03-23,1076.61
2020-03-24,1188.191
2020-03-25,1234.794
2020-03-26,1325.27
2020-03-27,1298.287
2020-03-30,1299.722
2020-03-31,1337.444
2020-04-01,1289.886
2020-04-02,1277.038
2020-04-03,1239.973
2020-04-06,1298.521
2020-04-07,1356.271
2020-04-08,1396.489
2020-04-09,1450.362
2020-04-10,1450.362
2020-04-13,1454.433
2020-04-14,1456.406
2020-04-15,1381.891
2020-04-16,1386.745
2020-04-17,1441.068
2020-04-20,1439.172
2020-04-21,1384.14
2020-04-22,1410.116
2020-04-23,1439.152
2020-04-24,1429.321
2020-04-27,1460.689
2020-04-28,1485.185
2020-04-29,1531.472
2020-04-30,1524.295
2020-05-01,1485.164
2020-05-04,1462.097
2020-05-05,1474.977
2020-05-06,1466.613
2020-05-07,1482.592
2020-05-08,1502.805
2020-05-11,1498.791
2020-05-12,1477.022
2020-05-13,1448.401
2020-05-14,1396.835
2020-05-15,1409.297
2020-05-18,1466.009
2020-05-19,1481.865
2020-05-20,1501.238
2020-05-21,1501.885
2020-05-22,1513.693
2020-05-25,1514.5
2020-05-26,1572.835
2020-05-27,1561.003
2020-05-28,1611.7
2020-05-29,1607.66
2020-06-01,1636.998
2020-06-02,1654.39
2020-06-03,1691.088
2020-06-04,1676.932
2020-06-05,1719.631
2020-06-08,1688.532
2020-06-09,1662.012
2020-06-10,1660.993
2020-06-11,1591.517
2020-06-12,1590.921
2020-06-15,1599.12
2020-06-16,1633.146
2020-06-17,1650.464
2020-06-18,1628.667
2020-06-19,1634.553
