Date,CANADA GROWTH Standard (Large+Mid Cap)
2005-10-28,1041.632
2005-10-31,1047.098
2005-11-01,1045.061
2005-11-02,1072.25
2005-11-03,1085.947
2005-11-04,1084.882
2005-11-07,1070.207
2005-11-08,1063.473
2005-11-09,1064.544
2005-11-10,1051.757
2005-11-11,1060.87
2005-11-14,1057.223
2005-11-15,1050.741
2005-11-16,1067.209
2005-11-17,1070.374
2005-11-18,1065.952
2005-11-21,1087.35
2005-11-22,1102.926
2005-11-23,1104.585
2005-11-24,1112.376
2005-11-25,1110.031
2005-11-28,1099.824
2005-11-29,1096.919
2005-11-30,1088.083
2005-12-01,1109.99
2005-12-02,1118.087
2005-12-05,1122.626
2005-12-06,1137.342
2005-12-07,1144.57
2005-12-08,1152.145
2005-12-09,1146.497
2005-12-12,1151.762
2005-12-13,1161.61
2005-12-14,1157.358
2005-12-15,1150.192
2005-12-16,1148.596
2005-12-19,1146.29
2005-12-20,1139.563
2005-12-21,1143.466
2005-12-22,1152.5
2005-12-23,1153.222
2005-12-26,1153.222
2005-12-27,1147.078
2005-12-28,1159.622
2005-12-29,1164.546
2005-12-30,1156.616
2006-01-02,1156.616
2006-01-03,1193.522
2006-01-04,1207.087
2006-01-05,1196.985
2006-01-06,1212.532
2006-01-09,1202.964
2006-01-10,1209.227
2006-01-11,1210.717
2006-01-12,1204.371
2006-01-13,1207.677
2006-01-16,1224.715
2006-01-17,1215.439
2006-01-18,1191.87
2006-01-19,1221.277
2006-01-20,1228.145
2006-01-23,1250.522
2006-01-24,1238.997
2006-01-25,1240.188
2006-01-26,1252.564
2006-01-27,1271.559
2006-01-30,1285.827
2006-01-31,1289.585
2006-02-01,1292.582
2006-02-02,1285.262
2006-02-03,1280.356
2006-02-06,1301.893
2006-02-07,1259.76
2006-02-08,1245.147
2006-02-09,1247.815
2006-02-10,1228.955
2006-02-13,1211.136
2006-02-14,1224.228
2006-02-15,1213.653
2006-02-16,1227.297
2006-02-17,1245.319
2006-02-20,1264.493
2006-02-21,1260.365
2006-02-22,1249.019
2006-02-23,1234.209
2006-02-24,1248.245
2006-02-27,1242.107
2006-02-28,1243.774
2006-03-01,1264.85
2006-03-02,1290.004
2006-03-03,1291.935
2006-03-06,1277.725
2006-03-07,1258.407
2006-03-08,1231.476
2006-03-09,1229.158
2006-03-10,1236.594
2006-03-13,1247.011
2006-03-14,1260.408
2006-03-15,1274.711
2006-03-16,1278.221
2006-03-17,1259.631
2006-03-20,1244.934
2006-03-21,1248.315
2006-03-22,1250.003
2006-03-23,1252.436
2006-03-24,1264.448
2006-03-27,1253.44
2006-03-28,1250.88
2006-03-29,1267.064
2006-03-30,1285.446
2006-03-31,1269.782
2006-04-03,1280.088
2006-04-04,1285.231
2006-04-05,1310.302
2006-04-06,1328.246
2006-04-07,1320.198
2006-04-10,1328.424
2006-04-11,1311.365
2006-04-12,1309.798
2006-04-13,1315.159
2006-04-14,1315.159
2006-04-17,1333.669
2006-04-18,1356.568
2006-04-19,1370.511
2006-04-20,1338.143
2006-04-21,1358.46
2006-04-24,1342.302
2006-04-25,1347.4
2006-04-26,1343.81
2006-04-27,1330.629
2006-04-28,1341.166
2006-05-01,1354.512
2006-05-02,1374.69
2006-05-03,1364.987
2006-05-04,1362.104
2006-05-05,1375.375
2006-05-08,1365.181
2006-05-09,1390.035
2006-05-10,1386.77
2006-05-11,1372.249
2006-05-12,1343.727
2006-05-15,1299.222
2006-05-16,1298.469
2006-05-17,1276.993
2006-05-18,1248.127
2006-05-19,1249.046
2006-05-22,1256.292
2006-05-23,1258.79
2006-05-24,1231.749
2006-05-25,1285.383
2006-05-26,1293.698
2006-05-29,1313.983
2006-05-30,1291.607
2006-05-31,1293.06
2006-06-01,1306.567
2006-06-02,1319.749
2006-06-05,1286.503
2006-06-06,1262.919
2006-06-07,1237.607
2006-06-08,1216.51
2006-06-09,1228.193
2006-06-12,1203.969
2006-06-13,1159.065
2006-06-14,1171.477
2006-06-15,1203.878
2006-06-16,1197.317
2006-06-19,1163.919
2006-06-20,1172.708
2006-06-21,1205.022
2006-06-22,1195.634
2006-06-23,1211.094
2006-06-26,1223.879
2006-06-27,1212.682
2006-06-28,1215.933
2006-06-29,1256.714
2006-06-30,1274.365
2006-07-03,1275.053
2006-07-04,1303.214
2006-07-05,1280.812
2006-07-06,1275.039
2006-07-07,1267.484
2006-07-10,1252.457
2006-07-11,1264.408
2006-07-12,1255.231
2006-07-13,1240.017
2006-07-14,1251.945
2006-07-17,1225.119
2006-07-18,1222.587
2006-07-19,1240.762
2006-07-20,1214.934
2006-07-21,1198.321
2006-07-24,1222.081
2006-07-25,1244.664
2006-07-26,1258.916
2006-07-27,1254.121
2006-07-28,1268.17
2006-07-31,1272.022
2006-08-01,1282.16
2006-08-02,1305.993
2006-08-03,1297.209
2006-08-04,1293.028
2006-08-07,1302.555
2006-08-08,1313.383
2006-08-09,1320.183
2006-08-10,1308.002
2006-08-11,1308.26
2006-08-14,1286.259
2006-08-15,1302.214
2006-08-16,1314.392
2006-08-17,1309.386
2006-08-18,1301.761
2006-08-21,1322.939
2006-08-22,1333.773
2006-08-23,1336.31
2006-08-24,1320.312
2006-08-25,1326.727
2006-08-28,1327.003
2006-08-29,1316.668
2006-08-30,1319.262
2006-08-31,1321.997
2006-09-01,1337.74
2006-09-04,1337.015
2006-09-05,1340.309
2006-09-06,1319.746
2006-09-07,1301.17
2006-09-08,1279.286
2006-09-11,1241.243
2006-09-12,1244.497
2006-09-13,1254.867
2006-09-14,1239.315
2006-09-15,1233.064
2006-09-18,1254.924
2006-09-19,1237.221
2006-09-20,1223.242
2006-09-21,1229.516
2006-09-22,1227.706
2006-09-25,1227.664
2006-09-26,1243.847
2006-09-27,1264.375
2006-09-28,1272.141
2006-09-29,1267.147
2006-10-02,1257.613
2006-10-03,1213.367
2006-10-04,1221.76
2006-10-05,1244.107
2006-10-06,1235.716
2006-10-09,1241.167
2006-10-10,1243.396
2006-10-11,1218.041
2006-10-12,1238.628
2006-10-13,1267.062
2006-10-16,1287.366
2006-10-17,1277.474
2006-10-18,1276.32
2006-10-19,1292.59
2006-10-20,1297.748
2006-10-23,1309.432
2006-10-24,1315.881
2006-10-25,1344.945
2006-10-26,1339.009
2006-10-27,1339.736
2006-10-30,1333.575
2006-10-31,1345.852
2006-11-01,1312.158
2006-11-02,1315.665
2006-11-03,1338.068
2006-11-06,1347.986
2006-11-07,1348.329
2006-11-08,1358.55
2006-11-09,1365.14
2006-11-10,1354.56
2006-11-13,1345.766
2006-11-14,1335.665
2006-11-15,1345.725
2006-11-16,1332.426
2006-11-17,1327.938
2006-11-20,1328.886
2006-11-21,1352.661
2006-11-22,1356.655
2006-11-23,1369.013
2006-11-24,1377.089
2006-11-27,1367.704
2006-11-28,1367.752
2006-11-29,1385.224
2006-11-30,1398.113
2006-12-01,1395.548
2006-12-04,1402.521
2006-12-05,1413.602
2006-12-06,1404.673
2006-12-07,1398.472
2006-12-08,1392.517
2006-12-11,1389.338
2006-12-12,1379.019
2006-12-13,1388.709
2006-12-14,1400.294
2006-12-15,1376.424
2006-12-18,1365.708
2006-12-19,1371.424
2006-12-20,1378.445
2006-12-21,1362.128
2006-12-22,1355.188
2006-12-25,1355.188
2006-12-26,1352.208
2006-12-27,1373.742
2006-12-28,1384.702
2006-12-29,1380.209
2007-01-01,1380.209
2007-01-02,1383.752
2007-01-03,1341.495
2007-01-04,1315.896
2007-01-05,1309.936
2007-01-08,1320.519
2007-01-09,1303.829
2007-01-10,1302.59
2007-01-11,1311.032
2007-01-12,1343.836
2007-01-15,1358.085
2007-01-16,1342.079
2007-01-17,1341.177
2007-01-18,1326.629
2007-01-19,1343.985
2007-01-22,1340.632
2007-01-23,1368.108
2007-01-24,1381.971
2007-01-25,1371.91
2007-01-26,1373.255
2007-01-29,1369.152
2007-01-30,1379.28
2007-01-31,1384.151
2007-02-01,1403.154
2007-02-02,1392.532
2007-02-05,1398.298
2007-02-06,1399.502
2007-02-07,1393.142
2007-02-08,1402.048
2007-02-09,1399.451
2007-02-12,1394.795
2007-02-13,1421.02
2007-02-14,1426.435
2007-02-15,1439.788
2007-02-16,1446.75
2007-02-19,1441.888
2007-02-20,1437.975
2007-02-21,1450.755
2007-02-22,1447.245
2007-02-23,1451.036
2007-02-26,1457.211
2007-02-27,1403.069
2007-02-28,1397.967
2007-03-01,1388.307
2007-03-02,1363.436
2007-03-05,1342.808
2007-03-06,1366.194
2007-03-07,1376.643
2007-03-08,1382.432
2007-03-09,1387.03
2007-03-12,1393.699
2007-03-13,1360.228
2007-03-14,1357.318
2007-03-15,1363.663
2007-03-16,1357.966
2007-03-19,1378.707
2007-03-20,1383.963
2007-03-21,1414.153
2007-03-22,1411.601
2007-03-23,1423.209
2007-03-26,1430.357
2007-03-27,1420.003
2007-03-28,1424.804
2007-03-29,1429.655
2007-03-30,1425.212
2007-04-02,1439.105
2007-04-03,1453.111
2007-04-04,1468.119
2007-04-05,1473.55
2007-04-06,1473.55
2007-04-09,1479.226
2007-04-10,1478.854
2007-04-11,1474.373
2007-04-12,1499.66
2007-04-13,1514.446
2007-04-16,1527.608
2007-04-17,1522.693
2007-04-18,1528.457
2007-04-19,1504.468
2007-04-20,1517.707
2007-04-23,1514.02
2007-04-24,1508.179
2007-04-25,1526.189
2007-04-26,1507.927
2007-04-27,1524.826
2007-04-30,1505.439
2007-05-01,1502.049
2007-05-02,1534.131
2007-05-03,1552.987
2007-05-04,1560.088
2007-05-07,1565.073
2007-05-08,1572.307
2007-05-09,1569.652
2007-05-10,1557.04
2007-05-11,1569.956
2007-05-14,1561.206
2007-05-15,1574.542
2007-05-16,1579.802
2007-05-17,1596.186
2007-05-18,1609.388
2007-05-21,1617.997
2007-05-22,1614.324
2007-05-23,1622.893
2007-05-24,1589.742
2007-05-25,1609.995
2007-05-28,1614.851
2007-05-29,1610.602
2007-05-30,1624.458
2007-05-31,1633.281
2007-06-01,1653.036
2007-06-04,1671.177
2007-06-05,1667.769
2007-06-06,1644.71
2007-06-07,1609.607
2007-06-08,1621.054
2007-06-11,1624.977
2007-06-12,1606.996
2007-06-13,1620.956
2007-06-14,1646.512
2007-06-15,1678.631
2007-06-18,1670.678
2007-06-19,1677.631
2007-06-20,1648.397
2007-06-21,1661.391
2007-06-22,1648.625
2007-06-25,1615.947
2007-06-26,1590.551
2007-06-27,1602.471
2007-06-28,1614.126
2007-06-29,1647.178
2007-07-02,1663.283
2007-07-03,1669.03
2007-07-04,1675.753
2007-07-05,1678.812
2007-07-06,1702.67
2007-07-09,1713.372
2007-07-10,1700.792
2007-07-11,1696.676
2007-07-12,1731.254
2007-07-13,1756.649
2007-07-16,1738.595
2007-07-17,1746.753
2007-07-18,1782.047
2007-07-19,1793.532
2007-07-20,1785.253
2007-07-23,1768.184
2007-07-24,1714.143
2007-07-25,1712.279
2007-07-26,1669.517
2007-07-27,1647.521
2007-07-30,1658.79
2007-07-31,1652.449
2007-08-01,1635.931
2007-08-02,1666.971
2007-08-03,1632.565
2007-08-06,1634.27
2007-08-07,1631.089
2007-08-08,1673.802
2007-08-09,1627.146
2007-08-10,1627.894
2007-08-13,1631.499
2007-08-14,1589.125
2007-08-15,1537.396
2007-08-16,1501.222
2007-08-17,1547.704
2007-08-20,1567.261
2007-08-21,1586.438
2007-08-22,1615.395
2007-08-23,1620.279
2007-08-24,1634.419
2007-08-27,1625.635
2007-08-28,1576.369
2007-08-29,1614.309
2007-08-30,1616.09
2007-08-31,1650.318
2007-09-03,1659.259
2007-09-04,1673.967
2007-09-05,1665.377
2007-09-06,1690.171
2007-09-07,1666.884
2007-09-10,1657.583
2007-09-11,1687.368
2007-09-12,1712.691
2007-09-13,1736.831
2007-09-14,1742.021
2007-09-17,1739.989
2007-09-18,1784.348
2007-09-19,1779.768
2007-09-20,1800.207
2007-09-21,1820.985
2007-09-24,1818.829
2007-09-25,1821.868
2007-09-26,1814.314
2007-09-27,1837.641
2007-09-28,1848.338
2007-10-01,1864.729
2007-10-02,1838.317
2007-10-03,1825.196
2007-10-04,1840.414
2007-10-05,1900.183
2007-10-08,1891.507
2007-10-09,1905.578
2007-10-10,1912.809
2007-10-11,1922.266
2007-10-12,1934.372
2007-10-15,1928.609
2007-10-16,1910.723
2007-10-17,1934.297
2007-10-18,1959.81
2007-10-19,1928.571
2007-10-22,1903.074
2007-10-23,1942.914
2007-10-24,1940.716
2007-10-25,1956.659
2007-10-26,1995.015
2007-10-29,2033.483
2007-10-30,2001.959
2007-10-31,2064.902
2007-11-01,2016.098
2007-11-02,2060.564
2007-11-05,2052.256
2007-11-06,2101.378
2007-11-07,2093.437
2007-11-08,2068.702
2007-11-09,1987.481
2007-11-12,1875.4
2007-11-13,1899.136
2007-11-14,1923.963
2007-11-15,1843.629
2007-11-16,1855.855
2007-11-19,1814.631
2007-11-20,1842.796
2007-11-21,1807.16
2007-11-22,1827.366
2007-11-23,1839.731
2007-11-26,1823.31
2007-11-27,1808.211
2007-11-28,1847.081
2007-11-29,1845.061
2007-11-30,1815.31
2007-12-03,1806.964
2007-12-04,1786.356
2007-12-05,1811.568
2007-12-06,1839.495
2007-12-07,1853.939
2007-12-10,1867.582
2007-12-11,1814.847
2007-12-12,1840.189
2007-12-13,1820.495
2007-12-14,1814.171
2007-12-17,1785.292
2007-12-18,1780.732
2007-12-19,1803.302
2007-12-20,1827.244
2007-12-21,1883.989
2007-12-24,1907.09
2007-12-25,1907.09
2007-12-26,1916.497
2007-12-27,1921.607
2007-12-28,1953.24
2007-12-31,1927.734
2008-01-01,1927.734
2008-01-02,1943.462
2008-01-03,1970.794
2008-01-04,1916.819
2008-01-07,1881.839
2008-01-08,1886.553
2008-01-09,1877.666
2008-01-10,1867.879
2008-01-11,1852.836
2008-01-14,1879.172
2008-01-15,1811.447
2008-01-16,1745.819
2008-01-17,1689.682
2008-01-18,1695.684
2008-01-21,1602.579
2008-01-22,1690.68
2008-01-23,1656.23
2008-01-24,1743.653
2008-01-25,1757.626
2008-01-28,1774.439
2008-01-29,1787.903
2008-01-30,1788.864
2008-01-31,1788.743
2008-02-01,1819.041
2008-02-04,1826.232
2008-02-05,1754.262
2008-02-06,1745.154
2008-02-07,1736.17
2008-02-08,1782.665
2008-02-11,1807.311
2008-02-12,1807.785
2008-02-13,1835.181
2008-02-14,1839.964
2008-02-15,1830.717
2008-02-18,1821.087
2008-02-19,1855.888
2008-02-20,1862.95
2008-02-21,1873.738
2008-02-22,1877.588
2008-02-25,1930.073
2008-02-26,1957.278
2008-02-27,1970.45
2008-02-28,2013.988
2008-02-29,1960.147
2008-03-03,1948.715
2008-03-04,1942.872
2008-03-05,1972.331
2008-03-06,1956.351
2008-03-07,1929.688
2008-03-10,1860.745
2008-03-11,1926.48
2008-03-12,1923.39
2008-03-13,1972.11
2008-03-14,1945.987
2008-03-17,1876.831
2008-03-18,1903.648
2008-03-19,1797.244
2008-03-20,1756.045
2008-03-21,1756.045
2008-03-24,1799.477
2008-03-25,1858.823
2008-03-26,1885.747
2008-03-27,1880.165
2008-03-28,1866.826
2008-03-31,1849.3
2008-04-01,1847.99
2008-04-02,1890.625
2008-04-03,1919.268
2008-04-04,1950.059
2008-04-07,1954.716
2008-04-08,1959.688
2008-04-09,1963.16
2008-04-10,1991.224
2008-04-11,1951.004
2008-04-14,1975.44
2008-04-15,2003.895
2008-04-16,2084.284
2008-04-17,2062.087
2008-04-18,2084.222
2008-04-21,2115.563
2008-04-22,2106.609
2008-04-23,2047.751
2008-04-24,2014.219
2008-04-25,2057.29
2008-04-28,2029.66
2008-04-29,1983.193
2008-04-30,2016.898
2008-05-01,1999.086
2008-05-02,2041.325
2008-05-05,2072.068
2008-05-06,2119.299
2008-05-07,2123.003
2008-05-08,2163.711
2008-05-09,2152.298
2008-05-12,2193.605
2008-05-13,2187.237
2008-05-14,2181.917
2008-05-15,2217.857
2008-05-16,2261.557
2008-05-19,2273.521
2008-05-20,2304.23
2008-05-21,2266.325
2008-05-22,2261.922
2008-05-23,2240.754
2008-05-26,2245.294
2008-05-27,2189.181
2008-05-28,2227.143
2008-05-29,2212.299
2008-05-30,2217.701
2008-06-02,2227.021
2008-06-03,2198.434
2008-06-04,2170.967
2008-06-05,2219.576
2008-06-06,2241.071
2008-06-09,2240.947
2008-06-10,2194.535
2008-06-11,2217.106
2008-06-12,2175.293
2008-06-13,2194.653
2008-06-16,2232.595
2008-06-17,2267.817
2008-06-18,2279.886
2008-06-19,2240.023
2008-06-20,2202.216
2008-06-23,2244.562
2008-06-24,2188.997
2008-06-25,2183.993
2008-06-26,2171.143
2008-06-27,2188.546
2008-06-30,2209.384
2008-07-01,2191.027
2008-07-02,2124.138
2008-07-03,2131.175
2008-07-04,2105.983
2008-07-07,2054.729
2008-07-08,2064.475
2008-07-09,2051.892
2008-07-10,2094.219
2008-07-11,2101.596
2008-07-14,2145.27
2008-07-15,2091.779
2008-07-16,2075.987
2008-07-17,2040.754
2008-07-18,2037.102
2008-07-21,2081.936
2008-07-22,2039.366
2008-07-23,1972.434
2008-07-24,1932.98
2008-07-25,1960.623
2008-07-28,1942.504
2008-07-29,1919.272
2008-07-30,1996.084
2008-07-31,1959.911
2008-08-01,1941.886
2008-08-04,1934.733
2008-08-05,1832.073
2008-08-06,1876.828
2008-08-07,1873.403
2008-08-08,1815.073
2008-08-11,1788.563
2008-08-12,1799.175
2008-08-13,1853.905
2008-08-14,1845.432
2008-08-15,1779.992
2008-08-18,1797.254
2008-08-19,1814.533
2008-08-20,1873.905
2008-08-21,1950.827
2008-08-22,1914.804
2008-08-25,1890.055
2008-08-26,1906.48
2008-08-27,1932.446
2008-08-28,1934.498
2008-08-29,1914.431
2008-09-01,1898.222
2008-09-02,1800.128
2008-09-03,1766.585
2008-09-04,1711.639
2008-09-05,1723.402
2008-09-08,1669.573
2008-09-09,1577.819
2008-09-10,1633.151
2008-09-11,1653.262
2008-09-12,1717.317
2008-09-15,1616.413
2008-09-16,1636.86
2008-09-17,1606.083
2008-09-18,1615.874
2008-09-19,1783.328
2008-09-22,1779.955
2008-09-23,1737.809
2008-09-24,1730.626
2008-09-25,1730.287
2008-09-26,1626.573
2008-09-29,1490.862
2008-09-30,1514.255
2008-10-01,1497.851
2008-10-02,1322.504
2008-10-03,1309.237
2008-10-06,1207.441
2008-10-07,1170.706
2008-10-08,1211.672
2008-10-09,1149.416
2008-10-10,1024.464
2008-10-13,1051.183
2008-10-14,1160.439
2008-10-15,1028.889
2008-10-16,1005.242
2008-10-17,1045.165
2008-10-20,1127.163
2008-10-21,1045.093
2008-10-22,938.357
2008-10-23,943.28
2008-10-24,943.672
2008-10-27,845.416
2008-10-28,921.999
2008-10-29,1029.138
2008-10-30,1088.604
2008-10-31,1075.932
2008-11-03,1078.996
2008-11-04,1177.782
2008-11-05,1148.387
2008-11-06,1058.902
2008-11-07,1072.385
2008-11-10,1084.957
2008-11-11,1036.938
2008-11-12,945.304
2008-11-13,1002.461
2008-11-14,963.548
2008-11-17,928.212
2008-11-18,947.595
2008-11-19,906.503
2008-11-20,790.994
2008-11-21,882.494
2008-11-24,944.587
2008-11-25,943.554
2008-11-26,990.08
2008-11-27,997.431
2008-11-28,1046.501
2008-12-01,925.335
2008-12-02,929.084
2008-12-03,917.267
2008-12-04,880.479
2008-12-05,869.414
2008-12-08,954.044
2008-12-09,943.355
2008-12-10,991.143
2008-12-11,982.197
2008-12-12,990.856
2008-12-15,995.871
2008-12-16,1048.746
2008-12-17,1070.857
2008-12-18,1032.112
2008-12-19,1025.336
2008-12-22,981.473
2008-12-23,995.141
2008-12-24,991.507
2008-12-25,991.507
2008-12-26,986.919
2008-12-29,1030.03
2008-12-30,1046.247
2008-12-31,1054.509
2009-01-01,1054.509
2009-01-02,1099.838
2009-01-05,1133.626
2009-01-06,1161.081
2009-01-07,1103.208
2009-01-08,1126.173
2009-01-09,1103.731
2009-01-12,1053.023
2009-01-13,1053.585
2009-01-14,1007.578
2009-01-15,1025.714
2009-01-16,1052.174
2009-01-19,1032.695
2009-01-20,992.087
2009-01-21,1016.401
2009-01-22,993.918
2009-01-23,1037.74
2009-01-26,1058.261
2009-01-27,1056.556
2009-01-28,1088.791
2009-01-29,1073.345
2009-01-30,1042.874
2009-02-02,1039.821
2009-02-03,1032.879
2009-02-04,1058.407
2009-02-05,1083.204
2009-02-06,1091.834
2009-02-09,1109.212
2009-02-10,1083.908
2009-02-11,1046.961
2009-02-12,1052.013
2009-02-13,1046.485
2009-02-16,1043.833
2009-02-17,995.005
2009-02-18,979.866
2009-02-19,976.415
2009-02-20,951.223
2009-02-23,918.265
2009-02-24,934.232
2009-02-25,925.666
2009-02-26,961.689
2009-02-27,938.996
2009-03-02,868.815
2009-03-03,868.135
2009-03-04,890.704
2009-03-05,882.052
2009-03-06,876.068
2009-03-09,869.232
2009-03-10,902.594
2009-03-11,922.179
2009-03-12,943.419
2009-03-13,957.652
2009-03-16,962.797
2009-03-17,980.475
2009-03-18,992.278
2009-03-19,1044.46
2009-03-20,1015.298
2009-03-23,1066.189
2009-03-24,1054.98
2009-03-25,1053.855
2009-03-26,1075.899
2009-03-27,1045.866
2009-03-30,1011.485
2009-03-31,1017.027
2009-04-01,1040.173
2009-04-02,1068.489
2009-04-03,1072.78
2009-04-06,1062.842
2009-04-07,1040.888
2009-04-08,1060.421
2009-04-09,1091.985
2009-04-10,1091.985
2009-04-13,1102.591
2009-04-14,1104.867
2009-04-15,1105.27
2009-04-16,1112.433
2009-04-17,1113.057
2009-04-20,1070.923
2009-04-21,1068.634
2009-04-22,1082.829
2009-04-23,1107.324
2009-04-24,1140.243
2009-04-27,1123.208
2009-04-28,1106.207
2009-04-29,1126.159
2009-04-30,1129.377
2009-05-01,1152.881
2009-05-04,1213.044
2009-05-05,1211.075
2009-05-06,1245.798
2009-05-07,1235.002
2009-05-08,1275.936
2009-05-11,1262.704
2009-05-12,1263.92
2009-05-13,1223.224
2009-05-14,1229.905
2009-05-15,1231.573
2009-05-18,1235.166
2009-05-19,1283.566
2009-05-20,1324.09
2009-05-21,1280.781
2009-05-22,1309.321
2009-05-25,1314.929
2009-05-26,1345.542
2009-05-27,1340.656
2009-05-28,1375.527
2009-05-29,1393.159
2009-06-01,1437.354
2009-06-02,1439.969
2009-06-03,1372.7
2009-06-04,1394.154
2009-06-05,1387.79
2009-06-08,1366.741
2009-06-09,1387.508
2009-06-10,1390.032
2009-06-11,1419.289
2009-06-12,1382.897
2009-06-15,1329.497
2009-06-16,1319.398
2009-06-17,1269.212
2009-06-18,1281.479
2009-06-19,1293.022
2009-06-22,1203.142
2009-06-23,1228.782
2009-06-24,1260.689
2009-06-25,1280.272
2009-06-26,1290.704
2009-06-29,1290.851
2009-06-30,1277.939
2009-07-01,1292.744
2009-07-02,1262.791
2009-07-03,1264.796
2009-07-06,1219.781
2009-07-07,1206.939
2009-07-08,1179.968
2009-07-09,1195.581
2009-07-10,1186.146
2009-07-13,1198.459
2009-07-14,1224.567
2009-07-15,1275.129
2009-07-16,1295.626
2009-07-17,1310.896
2009-07-20,1349.306
2009-07-21,1350.188
2009-07-22,1334.943
2009-07-23,1377.548
2009-07-24,1377.098
2009-07-27,1379.706
2009-07-28,1344.069
2009-07-29,1322.009
2009-07-30,1359.936
2009-07-31,1376.271
2009-08-03,1396.29
2009-08-04,1428.108
2009-08-05,1425.194
2009-08-06,1401.289
2009-08-07,1383.794
2009-08-10,1372.357
2009-08-11,1335.018
2009-08-12,1348.724
2009-08-13,1381.037
2009-08-14,1368.826
2009-08-17,1303.302
2009-08-18,1333.923
2009-08-19,1338.291
2009-08-20,1348.105
2009-08-21,1385.25
2009-08-24,1386.528
2009-08-25,1382.151
2009-08-26,1356.912
2009-08-27,1344.082
2009-08-28,1378.876
2009-08-31,1335.492
2009-09-01,1329.873
2009-09-02,1339.093
2009-09-03,1370.202
2009-09-04,1397.671
2009-09-07,1416.568
2009-09-08,1435.248
2009-09-09,1412.954
2009-09-10,1433.851
2009-09-11,1467.061
2009-09-14,1456.425
2009-09-15,1489.902
2009-09-16,1514.498
2009-09-17,1521.717
2009-09-18,1484.231
2009-09-21,1469.717
2009-09-22,1508.254
2009-09-23,1489.311
2009-09-24,1440.109
2009-09-25,1411.899
2009-09-28,1417.5
2009-09-29,1432.321
2009-09-30,1447.12
2009-10-01,1403.184
2009-10-02,1378.314
2009-10-05,1400.687
2009-10-06,1453.43
2009-10-07,1462.208
2009-10-08,1491.381
2009-10-09,1503.036
2009-10-12,1514.44
2009-10-13,1526.352
2009-10-14,1547.781
2009-10-15,1542.892
2009-10-16,1531.806
2009-10-19,1543.895
2009-10-20,1522.007
2009-10-21,1519.813
2009-10-22,1521.094
2009-10-23,1488.291
2009-10-26,1452.27
2009-10-27,1428.289
2009-10-28,1369.964
2009-10-29,1414.875
2009-10-30,1382.303
2009-11-02,1375.639
2009-11-03,1410.211
2009-11-04,1426.448
2009-11-05,1437.54
2009-11-06,1445.186
2009-11-09,1498.206
2009-11-10,1494.002
2009-11-11,1503.246
2009-11-12,1482.9
2009-11-13,1492.252
2009-11-16,1516.765
2009-11-17,1514.983
2009-11-18,1526.087
2009-11-19,1496.667
2009-11-20,1488.056
2009-11-23,1512.282
2009-11-24,1496.02
2009-11-25,1525.553
2009-11-26,1484.771
2009-11-27,1483.83
2009-11-30,1487.724
2009-12-01,1552.693
2009-12-02,1567.77
2009-12-03,1533.501
2009-12-04,1510.347
2009-12-07,1501.908
2009-12-08,1468.658
2009-12-09,1485.884
2009-12-10,1502.443
2009-12-11,1484.759
2009-12-14,1490.433
2009-12-15,1491.244
2009-12-16,1507.744
2009-12-17,1457.905
2009-12-18,1459.427
2009-12-21,1486.413
2009-12-22,1490.567
2009-12-23,1519.828
2009-12-24,1534.147
2009-12-25,1534.147
2009-12-28,1541.719
2009-12-29,1531.12
2009-12-30,1523.249
2009-12-31,1528.381
2010-01-01,1528.381
2010-01-04,1568.602
2010-01-05,1575.242
2010-01-06,1591.722
2010-01-07,1581.868
2010-01-08,1595.208
2010-01-11,1599.213
2010-01-12,1563.533
2010-01-13,1569.827
2010-01-14,1565.583
2010-01-15,1542.519
2010-01-18,1553.305
2010-01-19,1546.861
2010-01-20,1506.778
2010-01-21,1480.336
2010-01-22,1456.749
2010-01-25,1445.006
2010-01-26,1440.926
2010-01-27,1432.978
2010-01-28,1428.125
2010-01-29,1392.167
2010-02-01,1429.991
2010-02-02,1442.458
2010-02-03,1443.886
2010-02-04,1389.672
2010-02-05,1412.585
2010-02-08,1391.759
2010-02-09,1410.892
2010-02-10,1410.113
2010-02-11,1450.409
2010-02-12,1458.049
2010-02-15,1465.199
2010-02-16,1493.675
2010-02-17,1490.621
2010-02-18,1509.598
2010-02-19,1502.931
2010-02-22,1493.02
2010-02-23,1464.591
2010-02-24,1457.853
2010-02-25,1456.8
2010-02-26,1468.177
2010-03-01,1492.808
2010-03-02,1525.615
2010-03-03,1536.803
2010-03-04,1521.105
2010-03-05,1551.855
2010-03-08,1549.669
2010-03-09,1543.439
2010-03-10,1552.501
2010-03-11,1545.746
2010-03-12,1568.901
2010-03-15,1549.572
2010-03-16,1570.651
2010-03-17,1576.605
2010-03-18,1560.447
2010-03-19,1539.936
2010-03-22,1533.335
2010-03-23,1540.516
2010-03-24,1509.797
2010-03-25,1513.425
2010-03-26,1508.068
2010-03-29,1539.791
2010-03-30,1540.391
2010-03-31,1551.395
2010-04-01,1574.838
2010-04-02,1574.838
2010-04-05,1594.683
2010-04-06,1595.042
2010-04-07,1588.832
2010-04-08,1588.666
2010-04-09,1599.821
2010-04-12,1598.402
2010-04-13,1584.906
2010-04-14,1605.176
2010-04-15,1601.991
2010-04-16,1553.599
2010-04-19,1547.695
2010-04-20,1578.231
2010-04-21,1581.527
