Date,SWEDEN SMID CAP SMID (Small+Mid Cap)
2005-11-01,494.733
2005-11-02,498.375
2005-11-03,501.39
2005-11-04,494.006
2005-11-07,494.778
2005-11-08,495.14
2005-11-09,493.48
2005-11-10,492.599
2005-11-11,501.662
2005-11-14,501.22
2005-11-15,496.229
2005-11-16,496.185
2005-11-17,502.555
2005-11-18,503.828
2005-11-21,509.391
2005-11-22,511.158
2005-11-23,517.315
2005-11-24,516.01
2005-11-25,518.603
2005-11-28,522.692
2005-11-29,517.373
2005-11-30,515.165
2005-12-01,521.071
2005-12-02,527.973
2005-12-05,528.145
2005-12-06,534.821
2005-12-07,530.281
2005-12-08,534.551
2005-12-09,537.547
2005-12-12,539.917
2005-12-13,543.656
2005-12-14,544.42
2005-12-15,537.469
2005-12-16,544.601
2005-12-19,547.835
2005-12-20,544.28
2005-12-21,543.862
2005-12-22,545.991
2005-12-23,550.087
2005-12-26,550.087
2005-12-27,553.601
2005-12-28,558.152
2005-12-29,557.611
2005-12-30,555.617
2006-01-02,553.397
2006-01-03,565.341
2006-01-04,574.861
2006-01-05,577.359
2006-01-06,580.59
2006-01-09,583.297
2006-01-10,576.343
2006-01-11,582.268
2006-01-12,585.12
2006-01-13,584.259
2006-01-16,587.289
2006-01-17,580.376
2006-01-18,571.241
2006-01-19,576.876
2006-01-20,575.813
2006-01-23,584.764
2006-01-24,582.255
2006-01-25,588.802
2006-01-26,591.2
2006-01-27,595.887
2006-01-30,594.002
2006-01-31,599.844
2006-02-01,603.604
2006-02-02,603.994
2006-02-03,597.9
2006-02-06,598.228
2006-02-07,593.716
2006-02-08,596.888
2006-02-09,607.971
2006-02-10,601.39
2006-02-13,597.875
2006-02-14,599.815
2006-02-15,606.003
2006-02-16,606.357
2006-02-17,612.476
2006-02-20,615.919
2006-02-21,612.849
2006-02-22,612.46
2006-02-23,615.208
2006-02-24,617.17
2006-02-27,618.592
2006-02-28,610.137
2006-03-01,617.568
2006-03-02,623.168
2006-03-03,629.92
2006-03-06,634.654
2006-03-07,619.268
2006-03-08,614.281
2006-03-09,621.582
2006-03-10,621.969
2006-03-13,627.136
2006-03-14,635.833
2006-03-15,636.207
2006-03-16,647.827
2006-03-17,652.262
2006-03-20,655.28
2006-03-21,648.303
2006-03-22,652.153
2006-03-23,652.178
2006-03-24,655.465
2006-03-27,653.888
2006-03-28,654.203
2006-03-29,650.525
2006-03-30,667.715
2006-03-31,664.665
2006-04-03,680.116
2006-04-04,687.382
2006-04-05,693.189
2006-04-06,693.121
2006-04-07,683.123
2006-04-10,682.028
2006-04-11,681.147
2006-04-12,676.241
2006-04-13,678.891
2006-04-14,678.891
2006-04-17,691.042
2006-04-18,692.008
2006-04-19,708.573
2006-04-20,708.854
2006-04-21,719.569
2006-04-24,718.091
2006-04-25,714.124
2006-04-26,720.721
2006-04-27,722.536
2006-04-28,725.074
2006-05-01,727.888
2006-05-02,736.548
2006-05-03,740.305
2006-05-04,751.21
2006-05-05,760.261
2006-05-08,758.487
2006-05-09,759.217
2006-05-10,762.115
2006-05-11,757.443
2006-05-12,738.821
2006-05-15,711.569
2006-05-16,707.652
2006-05-17,675.708
2006-05-18,663.563
2006-05-19,659.108
2006-05-22,621.458
2006-05-23,667.366
2006-05-24,649.928
2006-05-25,650.793
2006-05-26,680.313
2006-05-29,688.149
2006-05-30,672.478
2006-05-31,678.454
2006-06-01,683.338
2006-06-02,693.566
2006-06-05,695.299
2006-06-06,687.152
2006-06-07,665.053
2006-06-08,626.553
2006-06-09,641.602
2006-06-12,629.931
2006-06-13,600.209
2006-06-14,613.303
2006-06-15,644.624
2006-06-16,634.286
2006-06-19,637.793
2006-06-20,641.676
2006-06-21,649.472
2006-06-22,647.324
2006-06-23,644.943
2006-06-26,647.727
2006-06-27,640.003
2006-06-28,637.176
2006-06-29,653.444
2006-06-30,680.703
2006-07-03,683.019
2006-07-04,688.622
2006-07-05,674.335
2006-07-06,682.536
2006-07-07,681.779
2006-07-10,677.014
2006-07-11,672.572
2006-07-12,670.007
2006-07-13,657.169
2006-07-14,642.282
2006-07-17,622.993
2006-07-18,613.163
2006-07-19,639.995
2006-07-20,643.352
2006-07-21,637.417
2006-07-24,644.549
2006-07-25,646.269
2006-07-26,652.482
2006-07-27,669.329
2006-07-28,673.98
2006-07-31,674.137
2006-08-01,666.695
2006-08-02,677.291
2006-08-03,670.453
2006-08-04,679.97
2006-08-07,672.324
2006-08-08,673.872
2006-08-09,682.919
2006-08-10,666.022
2006-08-11,669.624
2006-08-14,671.331
2006-08-15,678.141
2006-08-16,686.354
2006-08-17,693.524
2006-08-18,688.956
2006-08-21,697.988
2006-08-22,697.944
2006-08-23,692.895
2006-08-24,691.211
2006-08-25,685.561
2006-08-28,689.624
2006-08-29,693.323
2006-08-30,698.415
2006-08-31,693.176
2006-09-01,698.526
2006-09-04,711.176
2006-09-05,707.756
2006-09-06,702.679
2006-09-07,689.642
2006-09-08,693.589
2006-09-11,691.47
2006-09-12,707.316
2006-09-13,715.595
2006-09-14,725.468
2006-09-15,721.895
2006-09-18,729.987
2006-09-19,728.666
2006-09-20,729.717
2006-09-21,731.985
2006-09-22,726.904
2006-09-25,714.261
2006-09-26,713.426
2006-09-27,725.009
2006-09-28,727.104
2006-09-29,722.422
2006-10-02,727.267
2006-10-03,720.9
2006-10-04,725.301
2006-10-05,739.217
2006-10-06,734.331
2006-10-09,731.5
2006-10-10,733.864
2006-10-11,735.237
2006-10-12,747.259
2006-10-13,742.332
2006-10-16,747.194
2006-10-17,738.912
2006-10-18,747.049
2006-10-19,751.752
2006-10-20,759.743
2006-10-23,759.403
2006-10-24,758.718
2006-10-25,768.0
2006-10-26,769.712
2006-10-27,769.306
2006-10-30,761.777
2006-10-31,765.652
2006-11-01,776.175
2006-11-02,770.89
2006-11-03,770.479
2006-11-06,783.48
2006-11-07,792.136
2006-11-08,789.965
2006-11-09,795.881
2006-11-10,798.732
2006-11-13,797.784
2006-11-14,801.28
2006-11-15,804.871
2006-11-16,803.262
2006-11-17,791.906
2006-11-20,795.757
2006-11-21,798.121
2006-11-22,809.661
2006-11-23,812.081
2006-11-24,813.999
2006-11-27,797.483
2006-11-28,789.556
2006-11-29,807.136
2006-11-30,808.532
2006-12-01,811.713
2006-12-04,819.141
2006-12-05,825.463
2006-12-06,824.29
2006-12-07,831.74
2006-12-08,834.168
2006-12-11,839.331
2006-12-12,851.565
2006-12-13,851.094
2006-12-14,847.274
2006-12-15,850.932
2006-12-18,850.399
2006-12-19,851.862
2006-12-20,866.588
2006-12-21,872.549
2006-12-22,870.708
2006-12-25,870.708
2006-12-26,866.873
2006-12-27,874.479
2006-12-28,875.501
2006-12-29,883.762
2007-01-01,883.762
2007-01-02,895.55
2007-01-03,882.305
2007-01-04,855.967
2007-01-05,852.649
2007-01-08,852.069
2007-01-09,850.099
2007-01-10,840.546
2007-01-11,851.666
2007-01-12,859.323
2007-01-15,872.494
2007-01-16,872.52
2007-01-17,872.003
2007-01-18,867.678
2007-01-19,872.316
2007-01-22,874.73
2007-01-23,881.909
2007-01-24,884.267
2007-01-25,882.95
2007-01-26,869.425
2007-01-29,876.839
2007-01-30,884.956
2007-01-31,885.293
2007-02-01,895.461
2007-02-02,893.483
2007-02-05,886.33
2007-02-06,893.77
2007-02-07,907.508
2007-02-08,899.083
2007-02-09,902.318
2007-02-12,887.476
2007-02-13,893.39
2007-02-14,916.559
2007-02-15,909.401
2007-02-16,904.454
2007-02-19,914.317
2007-02-20,907.522
2007-02-21,898.67
2007-02-22,901.084
2007-02-23,910.027
2007-02-26,921.365
2007-02-27,889.176
2007-02-28,869.01
2007-03-01,857.9
2007-03-02,866.081
2007-03-05,844.526
2007-03-06,855.269
2007-03-07,869.881
2007-03-08,882.307
2007-03-09,882.616
2007-03-12,888.123
2007-03-13,881.338
2007-03-14,851.491
2007-03-15,880.518
2007-03-16,883.07
2007-03-19,893.629
2007-03-20,900.873
2007-03-21,906.19
2007-03-22,920.429
2007-03-23,919.88
2007-03-26,916.805
2007-03-27,920.042
2007-03-28,913.576
2007-03-29,924.41
2007-03-30,926.756
2007-04-02,938.39
2007-04-03,951.66
2007-04-04,954.541
2007-04-05,959.831
2007-04-06,959.831
2007-04-09,953.444
2007-04-10,972.713
2007-04-11,968.483
2007-04-12,974.055
2007-04-13,977.116
2007-04-16,992.185
2007-04-17,993.69
2007-04-18,983.937
2007-04-19,979.161
2007-04-20,994.922
2007-04-23,994.497
2007-04-24,983.583
2007-04-25,993.942
2007-04-26,995.644
2007-04-27,998.101
2007-04-30,999.02
2007-05-01,998.127
2007-05-02,1000.879
2007-05-03,990.441
2007-05-04,1000.409
2007-05-07,1009.522
2007-05-08,980.579
2007-05-09,979.914
2007-05-10,968.595
2007-05-11,973.264
2007-05-14,976.523
2007-05-15,982.046
2007-05-16,982.785
2007-05-17,973.301
2007-05-18,982.41
2007-05-21,981.495
2007-05-22,989.043
2007-05-23,1004.622
2007-05-24,998.147
2007-05-25,998.831
2007-05-28,1005.502
2007-05-29,996.311
2007-05-30,982.26
2007-05-31,1000.0
2007-06-01,1000.809
2007-06-04,999.612
2007-06-05,1005.068
2007-06-06,1000.799
2007-06-07,961.255
2007-06-08,956.889
2007-06-11,964.494
2007-06-12,941.48
2007-06-13,945.093
2007-06-14,957.29
2007-06-15,965.909
2007-06-18,966.068
2007-06-19,965.798
2007-06-20,983.552
2007-06-21,967.707
2007-06-22,972.376
2007-06-25,966.034
2007-06-26,959.82
2007-06-27,955.841
2007-06-28,973.702
2007-06-29,976.548
2007-07-02,986.049
2007-07-03,999.268
2007-07-04,1009.388
2007-07-05,1002.373
2007-07-06,1009.251
2007-07-09,1013.651
2007-07-10,1015.758
2007-07-11,1023.649
2007-07-12,1032.558
2007-07-13,1035.875
2007-07-16,1039.475
2007-07-17,1028.452
2007-07-18,1024.435
2007-07-19,1033.928
2007-07-20,1033.938
2007-07-23,1036.326
2007-07-24,1016.135
2007-07-25,999.436
2007-07-26,964.945
2007-07-27,957.406
2007-07-30,969.167
2007-07-31,984.243
2007-08-01,958.362
2007-08-02,969.221
2007-08-03,961.869
2007-08-06,939.274
2007-08-07,943.37
2007-08-08,967.74
2007-08-09,935.254
2007-08-10,902.816
2007-08-13,916.231
2007-08-14,905.908
2007-08-15,887.332
2007-08-16,844.647
2007-08-17,870.161
2007-08-20,877.473
2007-08-21,875.532
2007-08-22,895.89
2007-08-23,904.214
2007-08-24,923.05
2007-08-27,920.116
2007-08-28,903.598
2007-08-29,915.103
2007-08-30,920.261
2007-08-31,930.706
2007-09-03,930.665
2007-09-04,931.697
2007-09-05,913.881
2007-09-06,922.254
2007-09-07,901.437
2007-09-10,883.922
2007-09-11,905.049
2007-09-12,916.906
2007-09-13,928.447
2007-09-14,915.037
2007-09-17,896.401
2007-09-18,910.992
2007-09-19,945.622
2007-09-20,945.95
2007-09-21,954.158
2007-09-24,950.834
2007-09-25,933.893
2007-09-26,942.018
2007-09-27,953.545
2007-09-28,964.784
2007-10-01,975.535
2007-10-02,970.666
2007-10-03,977.297
2007-10-04,978.764
2007-10-05,993.88
2007-10-08,991.734
2007-10-09,994.778
2007-10-10,1007.665
2007-10-11,1025.016
2007-10-12,1014.54
2007-10-15,1013.602
2007-10-16,990.127
2007-10-17,999.728
2007-10-18,988.598
2007-10-19,966.598
2007-10-22,927.607
2007-10-23,967.033
2007-10-24,950.967
2007-10-25,974.937
2007-10-26,980.328
2007-10-29,984.244
2007-10-30,973.993
2007-10-31,986.778
2007-11-01,972.806
2007-11-02,965.085
2007-11-05,960.405
2007-11-06,973.922
2007-11-07,969.247
2007-11-08,970.336
2007-11-09,946.186
2007-11-12,936.98
2007-11-13,931.476
2007-11-14,947.812
2007-11-15,922.882
2007-11-16,915.564
2007-11-19,881.424
2007-11-20,906.824
2007-11-21,880.92
2007-11-22,886.91
2007-11-23,899.582
2007-11-26,914.029
2007-11-27,902.259
2007-11-28,923.369
2007-11-29,930.31
2007-11-30,929.828
2007-12-03,924.74
2007-12-04,909.149
2007-12-05,922.324
2007-12-06,923.641
2007-12-07,941.401
2007-12-10,951.841
2007-12-11,950.785
2007-12-12,948.265
2007-12-13,911.399
2007-12-14,906.55
2007-12-17,873.202
2007-12-18,872.257
2007-12-19,868.114
2007-12-20,862.383
2007-12-21,878.953
2007-12-24,878.026
2007-12-25,878.026
2007-12-26,888.185
2007-12-27,890.218
2007-12-28,905.514
2007-12-31,900.618
2008-01-01,900.618
2008-01-02,896.706
2008-01-03,894.813
2008-01-04,871.469
2008-01-07,858.816
2008-01-08,864.413
2008-01-09,840.95
2008-01-10,833.437
2008-01-11,827.654
2008-01-14,844.889
2008-01-15,812.97
2008-01-16,795.071
2008-01-17,795.629
2008-01-18,780.562
2008-01-21,742.659
2008-01-22,774.39
2008-01-23,755.94
2008-01-24,798.276
2008-01-25,803.824
2008-01-28,795.128
2008-01-29,815.981
2008-01-30,816.027
2008-01-31,812.672
2008-02-01,845.755
2008-02-04,856.268
2008-02-05,817.811
2008-02-06,822.164
2008-02-07,785.919
2008-02-08,788.757
2008-02-11,781.63
2008-02-12,818.046
2008-02-13,822.524
2008-02-14,828.747
2008-02-15,826.516
2008-02-18,843.189
2008-02-19,851.897
2008-02-20,836.431
2008-02-21,862.884
2008-02-22,856.936
2008-02-25,873.891
2008-02-26,890.709
2008-02-27,906.132
2008-02-28,889.867
2008-02-29,883.201
2008-03-03,875.347
2008-03-04,859.682
2008-03-05,884.258
2008-03-06,882.586
2008-03-07,866.02
2008-03-10,848.868
2008-03-11,862.155
2008-03-12,881.918
2008-03-13,871.65
2008-03-14,868.481
2008-03-17,839.853
2008-03-18,863.425
2008-03-19,849.414
2008-03-20,822.724
2008-03-21,822.724
2008-03-24,821.061
2008-03-25,866.162
2008-03-26,876.918
2008-03-27,897.857
2008-03-28,894.231
2008-03-31,901.66
2008-04-01,917.611
2008-04-02,924.623
2008-04-03,918.273
2008-04-04,917.516
2008-04-07,931.014
2008-04-08,914.504
2008-04-09,919.67
2008-04-10,917.019
2008-04-11,901.997
2008-04-14,896.127
2008-04-15,893.044
2008-04-16,915.885
2008-04-17,901.133
2008-04-18,899.731
2008-04-21,907.846
2008-04-22,919.303
2008-04-23,926.737
2008-04-24,910.957
2008-04-25,914.965
2008-04-28,924.063
2008-04-29,906.853
2008-04-30,905.35
2008-05-01,896.999
2008-05-02,916.645
2008-05-05,924.52
2008-05-06,937.727
2008-05-07,940.848
2008-05-08,945.8
2008-05-09,935.787
2008-05-12,949.826
2008-05-13,945.658
2008-05-14,945.909
2008-05-15,945.175
2008-05-16,960.712
2008-05-19,971.28
2008-05-20,955.95
2008-05-21,963.941
2008-05-22,961.627
2008-05-23,950.844
2008-05-26,956.472
2008-05-27,945.708
2008-05-28,943.74
2008-05-29,940.913
2008-05-30,942.063
2008-06-02,931.381
2008-06-03,934.554
2008-06-04,919.643
2008-06-05,925.174
2008-06-06,937.01
2008-06-09,916.157
2008-06-10,888.192
2008-06-11,876.597
2008-06-12,874.175
2008-06-13,874.959
2008-06-16,892.1
2008-06-17,901.673
2008-06-18,875.571
2008-06-19,870.48
2008-06-20,877.058
2008-06-23,857.385
2008-06-24,843.23
2008-06-25,853.39
2008-06-26,841.644
2008-06-27,837.402
2008-06-30,832.748
2008-07-01,809.921
2008-07-02,806.061
2008-07-03,795.294
2008-07-04,787.566
2008-07-07,798.166
2008-07-08,776.656
2008-07-09,792.005
2008-07-10,777.931
2008-07-11,768.874
2008-07-14,771.518
2008-07-15,757.427
2008-07-16,753.326
2008-07-17,785.361
2008-07-18,798.041
2008-07-21,805.704
2008-07-22,782.253
2008-07-23,788.607
2008-07-24,760.556
2008-07-25,758.435
2008-07-28,761.024
2008-07-29,751.813
2008-07-30,772.58
2008-07-31,769.999
2008-08-01,756.841
2008-08-04,750.236
2008-08-05,762.541
2008-08-06,776.025
2008-08-07,778.528
2008-08-08,767.213
2008-08-11,775.933
2008-08-12,772.247
2008-08-13,758.998
2008-08-14,766.071
2008-08-15,757.383
2008-08-18,758.602
2008-08-19,728.255
2008-08-20,729.507
2008-08-21,734.685
2008-08-22,751.404
2008-08-25,739.213
2008-08-26,733.708
2008-08-27,735.752
2008-08-28,749.706
2008-08-29,745.942
2008-09-01,743.301
2008-09-02,743.199
2008-09-03,730.872
2008-09-04,704.321
2008-09-05,681.475
2008-09-08,701.754
2008-09-09,679.027
2008-09-10,668.792
2008-09-11,648.736
2008-09-12,670.365
2008-09-15,648.127
2008-09-16,624.196
2008-09-17,607.828
2008-09-18,610.25
2008-09-19,661.544
2008-09-22,669.78
2008-09-23,657.331
2008-09-24,646.019
2008-09-25,657.081
2008-09-26,643.44
2008-09-29,598.568
2008-09-30,582.212
2008-10-01,584.371
2008-10-02,567.77
2008-10-03,574.826
2008-10-06,515.754
2008-10-07,515.702
2008-10-08,482.279
2008-10-09,483.591
2008-10-10,455.84
2008-10-13,498.248
2008-10-14,511.595
2008-10-15,469.196
2008-10-16,437.005
2008-10-17,442.117
2008-10-20,449.777
2008-10-21,444.25
2008-10-22,415.128
2008-10-23,403.456
2008-10-24,373.232
2008-10-27,349.274
2008-10-28,357.751
2008-10-29,406.912
2008-10-30,424.397
2008-10-31,416.345
2008-11-03,444.369
2008-11-04,479.875
2008-11-05,466.798
2008-11-06,430.586
2008-11-07,440.197
2008-11-10,449.757
2008-11-11,412.371
2008-11-12,395.11
2008-11-13,396.484
2008-11-14,397.999
2008-11-17,388.113
2008-11-18,378.861
2008-11-19,359.77
2008-11-20,342.371
2008-11-21,330.784
2008-11-24,369.157
2008-11-25,381.832
2008-11-26,373.958
2008-11-27,386.5
2008-11-28,378.698
2008-12-01,349.254
2008-12-02,365.345
2008-12-03,367.227
2008-12-04,364.487
2008-12-05,344.51
2008-12-08,388.822
2008-12-09,395.005
2008-12-10,405.749
2008-12-11,405.573
2008-12-12,396.251
2008-12-15,390.221
2008-12-16,395.154
2008-12-17,414.484
2008-12-18,427.612
2008-12-19,408.911
2008-12-22,397.82
2008-12-23,394.698
2008-12-24,391.388
2008-12-25,391.388
2008-12-26,393.166
2008-12-29,407.931
2008-12-30,415.087
2008-12-31,406.448
2009-01-01,406.448
2009-01-02,431.708
2009-01-05,427.645
2009-01-06,426.993
2009-01-07,438.995
2009-01-08,430.392
2009-01-09,420.376
2009-01-12,406.672
2009-01-13,390.429
2009-01-14,365.312
2009-01-15,366.364
2009-01-16,379.325
2009-01-19,370.177
2009-01-20,353.918
2009-01-21,361.51
2009-01-22,365.109
2009-01-23,360.111
2009-01-26,385.817
2009-01-27,383.07
2009-01-28,399.594
2009-01-29,382.551
2009-01-30,370.029
2009-02-02,358.667
2009-02-03,369.634
2009-02-04,382.313
2009-02-05,382.666
2009-02-06,401.804
2009-02-09,422.992
2009-02-10,407.332
2009-02-11,394.449
2009-02-12,386.56
2009-02-13,396.418
2009-02-16,386.65
2009-02-17,361.962
2009-02-18,361.47
2009-02-19,365.976
2009-02-20,346.206
2009-02-23,339.65
2009-02-24,331.761
2009-02-25,329.266
2009-02-26,341.006
2009-02-27,336.229
2009-03-02,316.334
2009-03-03,309.317
2009-03-04,328.726
2009-03-05,309.561
2009-03-06,311.215
2009-03-09,316.625
2009-03-10,345.323
2009-03-11,352.967
2009-03-12,354.56
2009-03-13,356.648
2009-03-16,371.753
2009-03-17,364.511
2009-03-18,369.702
2009-03-19,397.929
2009-03-20,384.412
2009-03-23,395.506
2009-03-24,383.688
2009-03-25,391.065
2009-03-26,396.563
2009-03-27,384.563
2009-03-30,365.225
2009-03-31,374.897
2009-04-01,384.757
2009-04-02,417.872
2009-04-03,428.043
2009-04-06,424.26
2009-04-07,413.797
2009-04-08,412.165
2009-04-09,421.194
2009-04-10,421.194
2009-04-13,424.919
2009-04-14,441.393
2009-04-15,433.641
2009-04-16,440.115
2009-04-17,445.891
2009-04-20,415.342
2009-04-21,424.275
2009-04-22,455.241
2009-04-23,462.483
2009-04-24,485.08
2009-04-27,486.035
2009-04-28,471.76
2009-04-29,485.266
2009-04-30,485.813
2009-05-01,485.524
2009-05-04,511.654
2009-05-05,513.464
2009-05-06,529.694
2009-05-07,532.87
2009-05-08,545.839
2009-05-11,538.623
2009-05-12,526.449
2009-05-13,502.806
2009-05-14,508.496
2009-05-15,521.574
2009-05-18,532.383
2009-05-19,554.484
2009-05-20,564.802
2009-05-21,559.576
2009-05-22,559.079
2009-05-25,555.308
2009-05-26,547.98
2009-05-27,541.074
2009-05-28,535.568
2009-05-29,544.964
2009-06-01,573.899
2009-06-02,568.848
2009-06-03,537.325
2009-06-04,538.305
2009-06-05,530.005
2009-06-08,522.294
2009-06-09,530.333
2009-06-10,547.702
2009-06-11,551.661
2009-06-12,549.758
2009-06-15,526.502
2009-06-16,530.064
2009-06-17,509.903
2009-06-18,514.729
2009-06-19,512.711
2009-06-22,487.452
2009-06-23,492.154
2009-06-24,516.132
2009-06-25,504.311
2009-06-26,521.111
2009-06-29,535.575
2009-06-30,527.301
2009-07-01,549.659
2009-07-02,528.949
2009-07-03,527.421
2009-07-06,513.286
2009-07-07,512.653
2009-07-08,504.775
2009-07-09,508.275
2009-07-10,500.983
2009-07-13,508.219
2009-07-14,514.469
2009-07-15,542.17
2009-07-16,543.118
2009-07-17,550.665
2009-07-20,559.434
2009-07-21,578.953
2009-07-22,584.529
2009-07-23,607.592
2009-07-24,611.33
2009-07-27,604.942
2009-07-28,602.022
2009-07-29,601.328
2009-07-30,619.383
2009-07-31,632.715
2009-08-03,662.689
2009-08-04,648.211
2009-08-05,649.328
2009-08-06,651.745
2009-08-07,661.962
2009-08-10,657.089
2009-08-11,634.331
2009-08-12,652.675
2009-08-13,669.916
2009-08-14,659.492
2009-08-17,637.946
2009-08-18,654.41
2009-08-19,655.151
2009-08-20,671.691
2009-08-21,697.659
2009-08-24,705.529
2009-08-25,703.571
2009-08-26,685.583
2009-08-27,679.661
2009-08-28,702.119
2009-08-31,686.14
2009-09-01,668.153
2009-09-02,649.25
2009-09-03,654.322
2009-09-04,666.248
2009-09-07,689.163
2009-09-08,702.632
2009-09-09,715.061
2009-09-10,712.732
2009-09-11,719.808
2009-09-14,715.062
2009-09-15,720.767
2009-09-16,737.891
2009-09-17,742.562
2009-09-18,737.711
2009-09-21,725.47
2009-09-22,744.559
2009-09-23,742.361
2009-09-24,718.183
2009-09-25,712.06
2009-09-28,719.647
2009-09-29,708.863
2009-09-30,708.862
2009-10-01,691.919
2009-10-02,681.515
2009-10-05,683.236
2009-10-06,711.357
2009-10-07,697.413
2009-10-08,711.948
2009-10-09,714.89
2009-10-12,726.116
2009-10-13,720.984
2009-10-14,744.209
2009-10-15,741.211
2009-10-16,738.586
2009-10-19,751.301
2009-10-20,745.49
2009-10-21,751.258
2009-10-22,743.742
2009-10-23,749.618
2009-10-26,741.225
2009-10-27,726.317
2009-10-28,703.689
2009-10-29,729.359
2009-10-30,731.313
2009-11-02,730.355
2009-11-03,708.319
2009-11-04,734.166
2009-11-05,747.428
2009-11-06,743.487
2009-11-09,774.269
2009-11-10,773.644
2009-11-11,784.352
2009-11-12,781.225
2009-11-13,783.663
2009-11-16,798.906
2009-11-17,780.705
2009-11-18,789.838
2009-11-19,766.681
2009-11-20,762.426
2009-11-23,793.776
2009-11-24,780.587
2009-11-25,787.697
2009-11-26,751.107
2009-11-27,769.242
2009-11-30,755.801
2009-12-01,781.315
2009-12-02,794.805
2009-12-03,792.637
2009-12-04,789.312
2009-12-07,782.678
2009-12-08,766.079
2009-12-09,760.212
2009-12-10,761.894
2009-12-11,764.542
2009-12-14,769.222
2009-12-15,753.971
2009-12-16,757.929
2009-12-17,739.763
2009-12-18,732.833
2009-12-21,742.194
2009-12-22,738.397
2009-12-23,748.036
2009-12-24,745.419
2009-12-25,745.419
2009-12-28,758.322
2009-12-29,766.031
2009-12-30,762.04
2009-12-31,765.914
2010-01-01,765.914
2010-01-04,791.28
2010-01-05,791.847
2010-01-06,790.541
2010-01-07,791.771
2010-01-08,797.942
2010-01-11,813.27
2010-01-12,799.878
2010-01-13,803.541
2010-01-14,808.829
2010-01-15,801.645
2010-01-18,813.437
2010-01-19,810.184
2010-01-20,785.639
2010-01-21,776.166
2010-01-22,768.711
2010-01-25,767.535
2010-01-26,754.651
2010-01-27,755.225
2010-01-28,739.243
2010-01-29,747.831
2010-02-01,763.273
2010-02-02,774.852
2010-02-03,768.509
2010-02-04,739.367
2010-02-05,724.046
2010-02-08,727.068
2010-02-09,735.603
2010-02-10,736.783
2010-02-11,747.323
2010-02-12,739.426
2010-02-15,733.509
2010-02-16,745.42
2010-02-17,759.183
2010-02-18,761.943
2010-02-19,760.019
2010-02-22,769.189
2010-02-23,761.139
2010-02-24,766.311
2010-02-25,756.0
2010-02-26,773.357
2010-03-01,777.684
2010-03-02,787.978
2010-03-03,798.294
2010-03-04,800.091
2010-03-05,809.25
2010-03-08,814.948
2010-03-09,807.114
2010-03-10,819.116
2010-03-11,821.182
2010-03-12,828.257
2010-03-15,816.468
2010-03-16,830.764
2010-03-17,831.816
2010-03-18,817.617
2010-03-19,814.527
2010-03-22,813.525
2010-03-23,825.196
2010-03-24,813.053
2010-03-25,823.958
2010-03-26,821.49
2010-03-29,820.788
2010-03-30,819.704
2010-03-31,828.374
2010-04-01,839.247
2010-04-02,839.247
2010-04-05,840.917
2010-04-06,844.397
2010-04-07,841.059
2010-04-08,835.596
2010-04-09,846.645
2010-04-12,853.775
2010-04-13,844.59
2010-04-14,853.906
2010-04-15,855.512
2010-04-16,847.125
2010-04-19,838.348
2010-04-20,856.203
2010-04-21,840.288
2010-04-22,827.453
2010-04-23,849.718
2010-04-26,849.937
2010-04-27,827.465
2010-04-28,812.037
2010-04-29,838.806
2010-04-30,841.081
2010-05-03,840.21
2010-05-04,809.689
2010-05-05,770.259
2010-05-06,739.753
2010-05-07,700.005
2010-05-10,768.643
2010-05-11,752.332
2010-05-12,777.613
2010-05-13,770.567
2010-05-14,743.526
2010-05-17,738.852
2010-05-18,752.764
2010-05-19,718.498
2010-05-20,689.078
2010-05-21,706.679
2010-05-24,704.706
2010-05-25,668.191
2010-05-26,694.653
2010-05-27,717.469
2010-05-28,721.875
2010-05-31,724.358
2010-06-01,728.663
2010-06-02,728.01
2010-06-03,739.63
2010-06-04,710.638
2010-06-07,691.904
2010-06-08,685.691
2010-06-09,712.278
2010-06-10,736.718
2010-06-11,732.923
2010-06-14,756.505
2010-06-15,766.912
2010-06-16,759.759
2010-06-17,762.038
2010-06-18,771.234
2010-06-21,778.998
2010-06-22,770.43
2010-06-23,758.65
2010-06-24,743.453
2010-06-25,744.103
2010-06-28,753.986
2010-06-29,719.355
2010-06-30,726.214
2010-07-01,713.109
2010-07-02,726.093
2010-07-05,719.522
2010-07-06,745.572
2010-07-07,752.974
2010-07-08,760.923
2010-07-09,773.423
2010-07-12,775.003
2010-07-13,803.4
2010-07-14,809.585
2010-07-15,806.691
2010-07-16,792.927
2010-07-19,787.377
2010-07-20,782.534
2010-07-21,800.553
2010-07-22,821.375
2010-07-23,812.632
2010-07-26,823.123
2010-07-27,825.945
2010-07-28,823.385
2010-07-29,828.167
2010-07-30,827.247
2010-08-02,862.603
2010-08-03,863.539
2010-08-04,858.758
2010-08-05,860.931
2010-08-06,863.189
2010-08-09,866.929
2010-08-10,845.301
2010-08-11,805.617
2010-08-12,798.279
2010-08-13,793.029
2010-08-16,807.592
2010-08-17,823.213
2010-08-18,817.544
2010-08-19,803.976
2010-08-20,785.28
2010-08-23,788.906
2010-08-24,769.921
2010-08-25,760.572
2010-08-26,778.358
2010-08-27,788.564
2010-08-30,781.896
2010-08-31,780.409
2010-09-01,820.801
2010-09-02,820.392
2010-09-03,830.888
2010-09-06,837.966
2010-09-07,825.026
2010-09-08,840.507
