Date,EUROPE MID GROWTH Mid Cap
2005-11-10,575.515
2005-11-11,577.84
2005-11-14,577.231
2005-11-15,575.745
2005-11-16,572.045
2005-11-17,578.241
2005-11-18,580.487
2005-11-21,583.4
2005-11-22,583.535
2005-11-23,590.261
2005-11-24,589.478
2005-11-25,588.223
2005-11-28,588.812
2005-11-29,588.534
2005-11-30,587.855
2005-12-01,592.055
2005-12-02,596.483
2005-12-05,598.087
2005-12-06,601.279
2005-12-07,597.916
2005-12-08,604.017
2005-12-09,605.879
2005-12-12,611.86
2005-12-13,610.709
2005-12-14,614.329
2005-12-15,609.385
2005-12-16,616.238
2005-12-19,615.695
2005-12-20,611.773
2005-12-21,610.298
2005-12-22,611.83
2005-12-23,612.841
2005-12-26,612.841
2005-12-27,614.767
2005-12-28,615.96
2005-12-29,615.742
2005-12-30,611.303
2006-01-02,613.799
2006-01-03,626.594
2006-01-04,639.568
2006-01-05,638.304
2006-01-06,644.205
2006-01-09,642.476
2006-01-10,639.42
2006-01-11,646.473
2006-01-12,647.128
2006-01-13,646.433
2006-01-16,650.52
2006-01-17,644.926
2006-01-18,642.4
2006-01-19,648.614
2006-01-20,645.897
2006-01-23,653.477
2006-01-24,653.189
2006-01-25,660.168
2006-01-26,665.132
2006-01-27,664.89
2006-01-30,661.552
2006-01-31,664.348
2006-02-01,669.272
2006-02-02,666.368
2006-02-03,661.393
2006-02-06,663.037
2006-02-07,659.177
2006-02-08,657.835
2006-02-09,664.151
2006-02-10,660.612
2006-02-13,661.318
2006-02-14,657.372
2006-02-15,661.724
2006-02-16,663.91
2006-02-17,668.49
2006-02-20,671.602
2006-02-21,669.94
2006-02-22,671.672
2006-02-23,673.684
2006-02-24,672.4
2006-02-27,675.253
2006-02-28,671.606
2006-03-01,678.416
2006-03-02,677.093
2006-03-03,678.534
2006-03-06,681.235
2006-03-07,667.677
2006-03-08,660.694
2006-03-09,669.118
2006-03-10,671.516
2006-03-13,678.616
2006-03-14,685.337
2006-03-15,689.357
2006-03-16,697.846
2006-03-17,700.097
2006-03-20,701.928
2006-03-21,696.983
2006-03-22,698.219
2006-03-23,692.267
2006-03-24,697.489
2006-03-27,695.066
2006-03-28,694.52
2006-03-29,690.85
2006-03-30,704.335
2006-03-31,700.819
2006-04-03,706.439
2006-04-04,713.529
2006-04-05,717.05
2006-04-06,718.022
2006-04-07,707.134
2006-04-10,707.658
2006-04-11,700.035
2006-04-12,697.099
2006-04-13,699.478
2006-04-14,699.478
2006-04-17,709.961
2006-04-18,710.295
2006-04-19,723.233
2006-04-20,723.888
2006-04-21,732.24
2006-04-24,732.837
2006-04-25,732.805
2006-04-26,738.051
2006-04-27,739.051
2006-04-28,736.841
2006-05-01,739.601
2006-05-02,747.421
2006-05-03,743.287
2006-05-04,755.328
2006-05-05,766.792
2006-05-08,769.828
2006-05-09,772.031
2006-05-10,771.724
2006-05-11,769.927
2006-05-12,757.067
2006-05-15,737.395
2006-05-16,734.436
2006-05-17,711.203
2006-05-18,707.165
2006-05-19,701.297
2006-05-22,678.877
2006-05-23,705.491
2006-05-24,686.638
2006-05-25,696.16
2006-05-26,709.795
2006-05-29,713.643
2006-05-30,704.361
2006-05-31,709.579
2006-06-01,709.256
2006-06-02,721.896
2006-06-05,717.51
2006-06-06,690.115
2006-06-07,688.38
2006-06-08,661.389
2006-06-09,673.16
2006-06-12,665.499
2006-06-13,645.722
2006-06-14,651.286
2006-06-15,674.008
2006-06-16,670.729
2006-06-19,672.253
2006-06-20,673.762
2006-06-21,677.382
2006-06-22,677.635
2006-06-23,674.733
2006-06-26,678.127
2006-06-27,676.408
2006-06-28,672.641
2006-06-29,684.032
2006-06-30,708.589
2006-07-03,713.765
2006-07-04,716.037
2006-07-05,702.835
2006-07-06,709.69
2006-07-07,711.295
2006-07-10,708.71
2006-07-11,702.914
2006-07-12,704.09
2006-07-13,692.041
2006-07-14,680.35
2006-07-17,666.808
2006-07-18,662.952
2006-07-19,684.603
2006-07-20,691.998
2006-07-21,684.854
2006-07-24,694.091
2006-07-25,697.945
2006-07-26,700.842
2006-07-27,715.615
2006-07-28,720.271
2006-07-31,718.325
2006-08-01,713.731
2006-08-02,725.032
2006-08-03,717.401
2006-08-04,730.718
2006-08-07,721.632
2006-08-08,721.09
2006-08-09,727.09
2006-08-10,714.877
2006-08-11,716.962
2006-08-14,721.58
2006-08-15,728.052
2006-08-16,737.157
2006-08-17,740.751
2006-08-18,736.552
2006-08-21,741.508
2006-08-22,737.924
2006-08-23,735.232
2006-08-24,736.021
2006-08-25,734.397
2006-08-28,739.335
2006-08-29,740.689
2006-08-30,750.551
2006-08-31,748.816
2006-09-01,754.835
2006-09-04,762.251
2006-09-05,755.085
2006-09-06,747.437
2006-09-07,736.227
2006-09-08,735.476
2006-09-11,733.134
2006-09-12,741.198
2006-09-13,743.635
2006-09-14,749.284
2006-09-15,745.979
2006-09-18,747.444
2006-09-19,744.384
2006-09-20,750.648
2006-09-21,754.932
2006-09-22,752.394
2006-09-25,747.424
2006-09-26,753.879
2006-09-27,760.629
2006-09-28,760.866
2006-09-29,759.849
2006-10-02,764.678
2006-10-03,761.287
2006-10-04,761.771
2006-10-05,766.352
2006-10-06,761.093
2006-10-09,764.574
2006-10-10,767.232
2006-10-11,767.933
2006-10-12,772.478
2006-10-13,772.338
2006-10-16,775.313
2006-10-17,767.93
2006-10-18,773.718
2006-10-19,779.75
2006-10-20,784.537
2006-10-23,782.403
2006-10-24,783.217
2006-10-25,788.551
2006-10-26,793.694
2006-10-27,794.872
2006-10-30,791.963
2006-10-31,797.588
2006-11-01,801.105
2006-11-02,797.288
2006-11-03,795.977
2006-11-06,803.444
2006-11-07,813.369
2006-11-08,810.053
2006-11-09,811.437
2006-11-10,817.135
2006-11-13,816.907
2006-11-14,814.371
2006-11-15,818.016
2006-11-16,821.785
2006-11-17,817.231
2006-11-20,820.064
2006-11-21,824.797
2006-11-22,834.332
2006-11-23,834.102
2006-11-24,837.495
2006-11-27,826.615
2006-11-28,822.824
2006-11-29,835.746
2006-11-30,837.875
2006-12-01,841.254
2006-12-04,844.9
2006-12-05,849.583
2006-12-06,851.52
2006-12-07,857.977
2006-12-08,860.39
2006-12-11,860.645
2006-12-12,862.479
2006-12-13,868.618
2006-12-14,869.237
2006-12-15,868.606
2006-12-18,867.788
2006-12-19,868.788
2006-12-20,873.825
2006-12-21,873.302
2006-12-22,868.475
2006-12-25,868.475
2006-12-26,867.039
2006-12-27,874.156
2006-12-28,876.555
2006-12-29,878.323
2007-01-01,878.323
2007-01-02,893.52
2007-01-03,886.219
2007-01-04,874.085
2007-01-05,863.669
2007-01-08,867.269
2007-01-09,868.035
2007-01-10,859.358
2007-01-11,868.327
2007-01-12,875.477
2007-01-15,881.93
2007-01-16,876.211
2007-01-17,877.85
2007-01-18,879.09
2007-01-19,882.82
2007-01-22,883.347
2007-01-23,886.91
2007-01-24,890.893
2007-01-25,887.447
2007-01-26,876.577
2007-01-29,880.211
2007-01-30,882.859
2007-01-31,882.403
2007-02-01,894.58
2007-02-02,898.393
2007-02-05,896.408
2007-02-06,901.043
2007-02-07,910.279
2007-02-08,904.977
2007-02-09,905.992
2007-02-12,898.573
2007-02-13,901.52
2007-02-14,917.813
2007-02-15,920.969
2007-02-16,919.174
2007-02-19,923.463
2007-02-20,921.87
2007-02-21,915.933
2007-02-22,917.798
2007-02-23,922.391
2007-02-26,923.783
2007-02-27,895.45
2007-02-28,885.584
2007-03-01,873.188
2007-03-02,872.426
2007-03-05,854.106
2007-03-06,862.845
2007-03-07,872.924
2007-03-08,885.467
2007-03-09,887.399
2007-03-12,888.77
2007-03-13,880.536
2007-03-14,859.766
2007-03-15,877.768
2007-03-16,884.567
2007-03-19,896.302
2007-03-20,904.46
2007-03-21,913.089
2007-03-22,926.824
2007-03-23,926.924
2007-03-26,925.578
2007-03-27,922.942
2007-03-28,919.663
2007-03-29,927.452
2007-03-30,927.037
2007-04-02,936.705
2007-04-03,945.046
2007-04-04,945.807
2007-04-05,950.231
2007-04-06,950.231
2007-04-09,945.032
2007-04-10,956.93
2007-04-11,954.368
2007-04-12,953.205
2007-04-13,958.503
2007-04-16,970.024
2007-04-17,971.661
2007-04-18,967.337
2007-04-19,965.026
2007-04-20,973.389
2007-04-23,972.667
2007-04-24,966.63
2007-04-25,977.725
2007-04-26,975.488
2007-04-27,973.115
2007-04-30,975.881
2007-05-01,973.125
2007-05-02,978.942
2007-05-03,975.063
2007-05-04,989.697
2007-05-07,994.104
2007-05-08,979.148
2007-05-09,982.127
2007-05-10,975.423
2007-05-11,978.915
2007-05-14,977.744
2007-05-15,984.718
2007-05-16,983.707
2007-05-17,981.304
2007-05-18,989.304
2007-05-21,986.698
2007-05-22,988.013
2007-05-23,997.561
2007-05-24,988.477
2007-05-25,988.005
2007-05-28,989.079
2007-05-29,992.137
2007-05-30,986.083
2007-05-31,1000.0
2007-06-01,1004.247
2007-06-04,1005.757
2007-06-05,1002.342
2007-06-06,980.14
2007-06-07,963.527
2007-06-08,954.929
2007-06-11,964.979
2007-06-12,958.178
2007-06-13,960.509
2007-06-14,975.893
2007-06-15,991.921
2007-06-18,993.398
2007-06-19,990.045
2007-06-20,994.88
2007-06-21,982.556
2007-06-22,981.928
2007-06-25,979.488
2007-06-26,976.334
2007-06-27,970.215
2007-06-28,984.338
2007-06-29,991.255
2007-07-02,1000.601
2007-07-03,1008.374
2007-07-04,1015.791
2007-07-05,1010.361
2007-07-06,1015.584
2007-07-09,1020.051
2007-07-10,1019.094
2007-07-11,1020.495
2007-07-12,1030.164
2007-07-13,1035.835
2007-07-16,1035.462
2007-07-17,1028.436
2007-07-18,1022.34
2007-07-19,1033.082
2007-07-20,1027.731
2007-07-23,1030.41
2007-07-24,1014.85
2007-07-25,997.382
2007-07-26,969.299
2007-07-27,955.478
2007-07-30,956.871
2007-07-31,976.832
2007-08-01,959.503
2007-08-02,962.995
2007-08-03,958.912
2007-08-06,946.766
2007-08-07,954.325
2007-08-08,980.833
2007-08-09,956.69
2007-08-10,923.807
2007-08-13,936.548
2007-08-14,923.596
2007-08-15,909.644
2007-08-16,861.968
2007-08-17,882.584
2007-08-20,890.832
2007-08-21,891.841
2007-08-22,918.252
2007-08-23,924.519
2007-08-24,931.762
2007-08-27,934.516
2007-08-28,917.927
2007-08-29,924.325
2007-08-30,934.887
2007-08-31,949.647
2007-09-03,952.617
2007-09-04,957.597
2007-09-05,943.989
2007-09-06,950.307
2007-09-07,932.628
2007-09-10,921.628
2007-09-11,939.945
2007-09-12,944.409
2007-09-13,947.224
2007-09-14,931.676
2007-09-17,915.803
2007-09-18,926.713
2007-09-19,959.508
2007-09-20,962.361
2007-09-21,971.123
2007-09-24,971.003
2007-09-25,958.485
2007-09-26,966.504
2007-09-27,977.427
2007-09-28,981.867
2007-10-01,991.474
2007-10-02,993.45
2007-10-03,997.144
2007-10-04,999.245
2007-10-05,1007.539
2007-10-08,1003.481
2007-10-09,1009.399
2007-10-10,1017.825
2007-10-11,1026.436
2007-10-12,1017.507
2007-10-15,1014.875
2007-10-16,998.245
2007-10-17,1013.346
2007-10-18,1008.404
2007-10-19,997.886
2007-10-22,974.661
2007-10-23,1001.371
2007-10-24,992.706
2007-10-25,1011.418
2007-10-26,1016.913
2007-10-29,1025.606
2007-10-30,1019.801
2007-10-31,1033.698
2007-11-01,1021.358
2007-11-02,1015.376
2007-11-05,1006.237
2007-11-06,1018.476
2007-11-07,1016.526
2007-11-08,1011.615
2007-11-09,993.842
2007-11-12,978.621
2007-11-13,977.976
2007-11-14,989.231
2007-11-15,965.148
2007-11-16,951.705
2007-11-19,923.79
2007-11-20,944.49
2007-11-21,916.435
2007-11-22,922.852
2007-11-23,937.893
2007-11-26,941.034
2007-11-27,930.005
2007-11-28,954.901
2007-11-29,959.387
2007-11-30,965.64
2007-12-03,960.651
2007-12-04,947.429
2007-12-05,957.994
2007-12-06,954.089
2007-12-07,967.258
2007-12-10,975.794
2007-12-11,974.123
2007-12-12,973.984
2007-12-13,945.123
2007-12-14,939.109
2007-12-17,913.808
2007-12-18,916.174
2007-12-19,912.712
2007-12-20,911.368
2007-12-21,925.788
2007-12-24,929.863
2007-12-25,929.863
2007-12-26,935.471
2007-12-27,939.494
2007-12-28,949.672
2007-12-31,947.311
2008-01-01,947.311
2008-01-02,944.29
2008-01-03,934.397
2008-01-04,914.85
2008-01-07,895.047
2008-01-08,901.732
2008-01-09,879.615
2008-01-10,869.33
2008-01-11,868.437
2008-01-14,882.025
2008-01-15,851.736
2008-01-16,828.406
2008-01-17,828.743
2008-01-18,821.26
2008-01-21,774.588
2008-01-22,807.937
2008-01-23,789.886
2008-01-24,834.784
2008-01-25,840.434
2008-01-28,835.064
2008-01-29,855.244
2008-01-30,850.443
2008-01-31,848.573
2008-02-01,868.039
2008-02-04,876.865
2008-02-05,837.412
2008-02-06,842.333
2008-02-07,816.741
2008-02-08,821.051
2008-02-11,813.271
2008-02-12,846.316
2008-02-13,850.755
2008-02-14,860.421
2008-02-15,850.066
2008-02-18,861.161
2008-02-19,869.91
2008-02-20,856.547
2008-02-21,870.436
2008-02-22,863.638
2008-02-25,876.496
2008-02-26,890.539
2008-02-27,900.153
2008-02-28,888.026
2008-02-29,876.343
2008-03-03,866.287
2008-03-04,859.649
2008-03-05,881.607
2008-03-06,879.261
2008-03-07,866.299
2008-03-10,851.985
2008-03-11,858.035
2008-03-12,878.021
2008-03-13,867.874
2008-03-14,866.702
2008-03-17,833.373
2008-03-18,857.859
2008-03-19,839.987
2008-03-20,825.199
2008-03-21,825.199
2008-03-24,824.039
2008-03-25,860.763
2008-03-26,867.745
2008-03-27,883.237
2008-03-28,878.349
2008-03-31,882.974
2008-04-01,892.148
2008-04-02,898.729
2008-04-03,892.405
2008-04-04,902.535
2008-04-07,911.782
2008-04-08,896.178
2008-04-09,894.741
2008-04-10,893.194
2008-04-11,886.401
2008-04-14,880.943
2008-04-15,881.976
2008-04-16,910.156
2008-04-17,903.822
2008-04-18,912.208
2008-04-21,911.946
2008-04-22,917.049
2008-04-23,919.563
2008-04-24,905.932
2008-04-25,914.182
2008-04-28,921.041
2008-04-29,907.936
2008-04-30,915.695
2008-05-01,908.617
2008-05-02,920.742
2008-05-05,924.159
2008-05-06,927.955
2008-05-07,930.463
2008-05-08,938.405
2008-05-09,928.603
2008-05-12,936.418
2008-05-13,933.132
2008-05-14,937.763
2008-05-15,941.82
2008-05-16,954.173
2008-05-19,965.203
2008-05-20,946.919
2008-05-21,949.51
2008-05-22,950.869
2008-05-23,940.014
2008-05-26,937.22
2008-05-27,930.961
2008-05-28,935.566
2008-05-29,931.233
2008-05-30,939.967
2008-06-02,930.487
2008-06-03,935.934
2008-06-04,931.253
2008-06-05,935.027
2008-06-06,931.599
2008-06-09,920.777
2008-06-10,899.778
2008-06-11,890.679
2008-06-12,889.575
2008-06-13,886.056
2008-06-16,899.046
2008-06-17,906.671
2008-06-18,890.738
2008-06-19,887.004
2008-06-20,883.578
2008-06-23,872.861
2008-06-24,867.602
2008-06-25,876.369
2008-06-26,864.079
2008-06-27,864.198
2008-06-30,864.377
2008-07-01,840.476
2008-07-02,830.661
2008-07-03,823.921
2008-07-04,816.4
2008-07-07,827.451
2008-07-08,813.316
2008-07-09,831.665
2008-07-10,814.669
2008-07-11,800.282
2008-07-14,804.547
2008-07-15,788.813
2008-07-16,790.588
2008-07-17,817.254
2008-07-18,824.361
2008-07-21,833.656
2008-07-22,827.081
2008-07-23,834.294
2008-07-24,810.052
2008-07-25,806.956
2008-07-28,803.806
2008-07-29,797.8
2008-07-30,805.38
2008-07-31,807.795
2008-08-01,791.095
2008-08-04,784.498
2008-08-05,796.077
2008-08-06,806.958
2008-08-07,805.968
2008-08-08,793.838
2008-08-11,803.648
2008-08-12,793.675
2008-08-13,776.127
2008-08-14,781.875
2008-08-15,777.873
2008-08-18,777.141
2008-08-19,759.312
2008-08-20,764.796
2008-08-21,770.687
2008-08-22,781.729
2008-08-25,776.777
2008-08-26,773.189
2008-08-27,776.263
2008-08-28,786.195
2008-08-29,791.367
2008-09-01,779.637
2008-09-02,782.81
2008-09-03,766.091
2008-09-04,743.055
2008-09-05,719.919
2008-09-08,737.866
2008-09-09,721.56
2008-09-10,710.719
2008-09-11,700.128
2008-09-12,724.44
2008-09-15,703.395
2008-09-16,683.425
2008-09-17,673.688
2008-09-18,681.903
2008-09-19,731.612
2008-09-22,729.753
2008-09-23,717.333
2008-09-24,708.977
2008-09-25,714.497
2008-09-26,696.111
2008-09-29,645.37
2008-09-30,644.789
2008-10-01,638.736
2008-10-02,616.11
2008-10-03,622.597
2008-10-06,561.15
2008-10-07,561.576
2008-10-08,533.513
2008-10-09,529.995
2008-10-10,492.164
2008-10-13,538.058
2008-10-14,551.927
2008-10-15,513.295
2008-10-16,481.732
2008-10-17,488.449
2008-10-20,496.649
2008-10-21,493.388
2008-10-22,460.62
2008-10-23,452.48
2008-10-24,426.68
2008-10-27,404.582
2008-10-28,409.616
2008-10-29,451.968
2008-10-30,461.976
2008-10-31,466.914
2008-11-03,478.732
2008-11-04,513.148
2008-11-05,503.366
2008-11-06,465.278
2008-11-07,472.631
2008-11-10,478.759
2008-11-11,450.015
2008-11-12,433.362
2008-11-13,429.474
2008-11-14,434.239
2008-11-17,424.027
2008-11-18,422.759
2008-11-19,408.21
2008-11-20,389.151
2008-11-21,383.572
2008-11-24,419.788
2008-11-25,432.085
2008-11-26,428.24
2008-11-27,437.591
2008-11-28,439.665
2008-12-01,411.854
2008-12-02,420.892
2008-12-03,419.974
2008-12-04,418.365
2008-12-05,401.417
2008-12-08,429.935
2008-12-09,432.874
2008-12-10,439.105
2008-12-11,444.071
2008-12-12,441.457
2008-12-15,451.429
2008-12-16,457.234
2008-12-17,473.12
2008-12-18,478.28
2008-12-19,461.336
2008-12-22,453.378
2008-12-23,453.597
2008-12-24,453.819
2008-12-25,453.819
2008-12-26,455.094
2008-12-29,464.335
2008-12-30,466.948
2008-12-31,462.11
2009-01-01,462.11
2009-01-02,475.855
2009-01-05,480.638
2009-01-06,484.551
2009-01-07,490.207
2009-01-08,487.991
2009-01-09,477.899
2009-01-12,463.194
2009-01-13,452.571
2009-01-14,436.156
2009-01-15,432.465
2009-01-16,442.226
2009-01-19,433.228
2009-01-20,415.311
2009-01-21,414.55
2009-01-22,415.648
2009-01-23,408.494
2009-01-26,426.797
2009-01-27,431.919
2009-01-28,444.605
2009-01-29,435.228
2009-01-30,431.042
2009-02-02,417.383
2009-02-03,428.843
2009-02-04,439.418
2009-02-05,441.154
2009-02-06,450.881
2009-02-09,461.043
2009-02-10,447.946
2009-02-11,442.128
2009-02-12,434.393
2009-02-13,441.296
2009-02-16,433.182
2009-02-17,417.257
2009-02-18,412.804
2009-02-19,416.815
2009-02-20,403.328
2009-02-23,401.954
2009-02-24,399.167
2009-02-25,396.737
2009-02-26,402.685
2009-02-27,397.511
2009-03-02,378.342
2009-03-03,369.533
2009-03-04,381.332
2009-03-05,369.81
2009-03-06,369.73
2009-03-09,367.257
2009-03-10,386.297
2009-03-11,384.277
2009-03-12,386.239
2009-03-13,392.162
2009-03-16,404.089
2009-03-17,400.862
2009-03-18,402.402
2009-03-19,423.093
2009-03-20,421.71
2009-03-23,428.589
2009-03-24,428.512
2009-03-25,429.119
2009-03-26,428.818
2009-03-27,416.209
2009-03-30,401.085
2009-03-31,417.358
2009-04-01,420.818
2009-04-02,445.881
2009-04-03,444.841
2009-04-06,442.552
2009-04-07,432.026
2009-04-08,432.3
2009-04-09,443.096
2009-04-10,443.096
2009-04-13,447.183
2009-04-14,450.812
2009-04-15,448.403
2009-04-16,454.26
2009-04-17,456.679
2009-04-20,437.265
2009-04-21,440.598
2009-04-22,449.151
2009-04-23,455.073
2009-04-24,469.346
2009-04-27,464.296
2009-04-28,456.918
2009-04-29,472.739
2009-04-30,478.374
2009-05-01,479.433
2009-05-04,491.759
2009-05-05,494.914
2009-05-06,500.039
2009-05-07,498.25
2009-05-08,504.911
2009-05-11,501.732
2009-05-12,503.713
2009-05-13,489.995
2009-05-14,492.752
2009-05-15,500.127
2009-05-18,507.271
2009-05-19,520.213
2009-05-20,531.901
2009-05-21,522.694
2009-05-22,527.827
2009-05-25,529.679
2009-05-26,529.04
2009-05-27,533.029
2009-05-28,528.858
2009-05-29,537.592
2009-06-01,553.295
2009-06-02,560.275
2009-06-03,546.683
2009-06-04,543.625
2009-06-05,538.686
2009-06-08,529.391
2009-06-09,538.623
2009-06-10,544.701
2009-06-11,551.086
2009-06-12,545.817
2009-06-15,526.954
2009-06-16,528.133
2009-06-17,513.231
2009-06-18,516.938
2009-06-19,522.421
2009-06-22,506.095
2009-06-23,509.783
2009-06-24,522.414
2009-06-25,515.811
2009-06-26,522.705
2009-06-29,529.137
2009-06-30,526.79
2009-07-01,538.046
2009-07-02,524.43
2009-07-03,522.476
2009-07-06,513.539
2009-07-07,513.277
2009-07-08,504.119
2009-07-09,509.669
2009-07-10,503.568
2009-07-13,508.38
2009-07-14,513.742
2009-07-15,529.805
2009-07-16,532.0
2009-07-17,533.687
2009-07-20,542.43
2009-07-21,549.597
2009-07-22,552.389
2009-07-23,560.978
2009-07-24,559.456
2009-07-27,561.676
2009-07-28,555.477
2009-07-29,555.218
2009-07-30,566.443
2009-07-31,573.135
2009-08-03,590.961
2009-08-04,588.73
2009-08-05,589.01
2009-08-06,588.829
2009-08-07,586.577
2009-08-10,583.555
2009-08-11,574.145
2009-08-12,581.71
2009-08-13,590.304
2009-08-14,586.464
2009-08-17,569.529
2009-08-18,577.462
2009-08-19,580.9
2009-08-20,590.883
2009-08-21,603.187
2009-08-24,607.94
2009-08-25,608.805
2009-08-26,600.83
2009-08-27,597.355
2009-08-28,608.483
2009-08-31,603.191
2009-09-01,592.857
2009-09-02,585.644
2009-09-03,588.562
2009-09-04,596.167
2009-09-07,610.7
2009-09-08,623.332
2009-09-09,631.44
2009-09-10,634.122
2009-09-11,640.277
2009-09-14,637.155
2009-09-15,638.188
2009-09-16,653.594
2009-09-17,659.525
2009-09-18,652.616
2009-09-21,644.858
2009-09-22,655.228
2009-09-23,655.695
2009-09-24,639.167
2009-09-25,635.01
2009-09-28,640.405
2009-09-29,637.804
2009-09-30,640.111
2009-10-01,629.14
2009-10-02,617.694
2009-10-05,623.256
2009-10-06,641.638
2009-10-07,637.251
2009-10-08,651.158
2009-10-09,649.381
2009-10-12,656.193
2009-10-13,650.82
2009-10-14,665.2
2009-10-15,667.982
2009-10-16,663.624
2009-10-19,673.186
2009-10-20,669.275
2009-10-21,671.486
2009-10-22,663.037
2009-10-23,659.746
2009-10-26,649.319
2009-10-27,642.058
2009-10-28,624.026
2009-10-29,636.518
2009-10-30,623.557
2009-11-02,627.025
2009-11-03,618.665
2009-11-04,640.143
2009-11-05,644.344
2009-11-06,646.805
2009-11-09,663.564
2009-11-10,659.238
2009-11-11,662.219
2009-11-12,658.744
2009-11-13,662.62
2009-11-16,675.926
2009-11-17,668.726
2009-11-18,674.036
2009-11-19,656.146
2009-11-20,652.192
2009-11-23,667.426
2009-11-24,661.776
2009-11-25,668.877
2009-11-26,646.317
2009-11-27,655.213
2009-11-30,650.363
2009-12-01,671.644
2009-12-02,673.812
2009-12-03,672.596
2009-12-04,670.912
2009-12-07,667.207
2009-12-08,654.378
2009-12-09,646.974
2009-12-10,651.654
2009-12-11,653.434
2009-12-14,660.196
2009-12-15,655.892
2009-12-16,664.912
2009-12-17,647.447
2009-12-18,642.998
2009-12-21,650.839
2009-12-22,651.024
2009-12-23,655.801
2009-12-24,656.3
2009-12-25,656.3
2009-12-28,660.616
2009-12-29,665.084
2009-12-30,659.371
2009-12-31,663.918
2010-01-01,663.918
2010-01-04,679.607
2010-01-05,681.119
2010-01-06,682.242
2010-01-07,681.774
2010-01-08,682.827
2010-01-11,694.063
2010-01-12,684.856
2010-01-13,685.778
2010-01-14,690.395
2010-01-15,681.284
2010-01-18,684.124
2010-01-19,682.205
2010-01-20,667.985
2010-01-21,656.813
2010-01-22,652.374
2010-01-25,651.99
2010-01-26,648.116
2010-01-27,642.885
2010-01-28,634.176
2010-01-29,637.182
2010-02-01,641.11
2010-02-02,651.144
2010-02-03,645.242
2010-02-04,623.067
2010-02-05,604.912
2010-02-08,606.31
2010-02-09,611.221
2010-02-10,612.634
2010-02-11,612.484
2010-02-12,609.305
2010-02-15,609.701
2010-02-16,618.052
2010-02-17,624.459
2010-02-18,627.133
2010-02-19,625.473
2010-02-22,629.701
2010-02-23,623.248
2010-02-24,624.766
2010-02-25,611.963
2010-02-26,624.873
2010-03-01,626.221
2010-03-02,635.891
2010-03-03,646.38
2010-03-04,644.845
2010-03-05,653.328
2010-03-08,654.108
2010-03-09,648.896
2010-03-10,656.824
2010-03-11,657.361
2010-03-12,664.831
2010-03-15,654.954
2010-03-16,665.982
2010-03-17,670.621
2010-03-18,663.702
2010-03-19,659.219
2010-03-22,659.156
2010-03-23,665.459
2010-03-24,659.419
2010-03-25,666.392
2010-03-26,668.879
2010-03-29,672.388
2010-03-30,667.094
2010-03-31,672.49
2010-04-01,682.967
2010-04-02,682.967
2010-04-05,681.448
2010-04-06,681.612
2010-04-07,678.155
2010-04-08,672.994
2010-04-09,685.733
2010-04-12,691.787
2010-04-13,687.888
2010-04-14,696.006
2010-04-15,697.79
2010-04-16,686.071
2010-04-19,679.108
2010-04-20,689.426
2010-04-21,685.343
2010-04-22,675.916
2010-04-23,686.421
2010-04-26,690.154
2010-04-27,670.898
2010-04-28,654.224
2010-04-29,669.924
2010-04-30,669.996
2010-05-03,666.299
2010-05-04,641.896
2010-05-05,624.455
2010-05-06,613.846
2010-05-07,585.937
2010-05-10,629.875
2010-05-11,620.163
2010-05-12,634.812
2010-05-13,630.142
2010-05-14,605.956
2010-05-17,598.886
2010-05-18,606.161
2010-05-19,585.561
2010-05-20,569.425
2010-05-21,578.315
2010-05-24,573.205
2010-05-25,550.464
2010-05-26,566.724
2010-05-27,584.5
2010-05-28,587.173
2010-05-31,587.521
2010-06-01,590.108
2010-06-02,586.681
2010-06-03,597.254
2010-06-04,580.495
2010-06-07,569.929
2010-06-08,564.48
2010-06-09,583.281
2010-06-10,597.98
2010-06-11,596.664
2010-06-14,614.824
2010-06-15,620.765
2010-06-16,620.023
2010-06-17,621.065
2010-06-18,624.328
2010-06-21,630.344
2010-06-22,622.92
2010-06-23,616.114
2010-06-24,608.188
2010-06-25,604.109
2010-06-28,612.695
2010-06-29,587.486
2010-06-30,586.709
2010-07-01,581.449
2010-07-02,589.076
2010-07-05,585.878
2010-07-06,604.9
2010-07-07,607.918
2010-07-08,616.676
2010-07-09,619.016
2010-07-12,618.319
2010-07-13,635.015
2010-07-14,637.833
2010-07-15,639.103
2010-07-16,631.902
2010-07-19,626.414
2010-07-20,622.429
2010-07-21,629.826
2010-07-22,645.668
2010-07-23,647.398
2010-07-26,654.11
2010-07-27,654.117
2010-07-28,652.239
2010-07-29,653.559
2010-07-30,649.265
2010-08-02,672.917
2010-08-03,673.83
2010-08-04,670.005
2010-08-05,668.872
2010-08-06,669.614
2010-08-09,674.132
2010-08-10,658.33
2010-08-11,635.317
2010-08-12,630.237
2010-08-13,628.611
2010-08-16,634.911
2010-08-17,645.385
2010-08-18,644.58
2010-08-19,639.213
2010-08-20,624.577
2010-08-23,625.857
2010-08-24,616.534
2010-08-25,608.34
2010-08-26,620.76
2010-08-27,622.624
2010-08-30,621.424
2010-08-31,622.566
2010-09-01,644.963
2010-09-02,646.737
2010-09-03,652.729
2010-09-06,654.976
2010-09-07,643.407
2010-09-08,651.664
2010-09-09,658.333
2010-09-10,657.281
2010-09-13,668.292
2010-09-14,674.021
2010-09-15,677.233
2010-09-16,676.075
