Date,FINLAND SMALL CAP Small Cap
2005-11-03,317.829
2005-11-04,313.704
2005-11-07,311.232
2005-11-08,312.53
2005-11-09,312.8
2005-11-10,315.513
2005-11-11,316.375
2005-11-14,313.626
2005-11-15,306.689
2005-11-16,304.11
2005-11-17,308.777
2005-11-18,309.15
2005-11-21,308.434
2005-11-22,306.784
2005-11-23,310.443
2005-11-24,312.788
2005-11-25,312.214
2005-11-28,313.228
2005-11-29,308.626
2005-11-30,310.247
2005-12-01,310.776
2005-12-02,311.354
2005-12-05,314.544
2005-12-06,314.986
2005-12-07,315.454
2005-12-08,317.107
2005-12-09,316.666
2005-12-12,320.957
2005-12-13,319.32
2005-12-14,321.842
2005-12-15,319.872
2005-12-16,322.263
2005-12-19,323.401
2005-12-20,320.278
2005-12-21,317.595
2005-12-22,319.615
2005-12-23,320.67
2005-12-26,320.67
2005-12-27,321.013
2005-12-28,323.238
2005-12-29,323.008
2005-12-30,322.046
2006-01-02,323.566
2006-01-03,333.052
2006-01-04,341.514
2006-01-05,341.083
2006-01-06,342.606
2006-01-09,342.73
2006-01-10,340.428
2006-01-11,340.573
2006-01-12,339.568
2006-01-13,339.266
2006-01-16,341.69
2006-01-17,337.957
2006-01-18,334.782
2006-01-19,338.526
2006-01-20,337.382
2006-01-23,339.661
2006-01-24,340.651
2006-01-25,344.614
2006-01-26,345.28
2006-01-27,346.588
2006-01-30,348.332
2006-01-31,349.309
2006-02-01,348.745
2006-02-02,348.999
2006-02-03,345.389
2006-02-06,349.111
2006-02-07,349.64
2006-02-08,347.925
2006-02-09,346.633
2006-02-10,346.029
2006-02-13,348.428
2006-02-14,351.703
2006-02-15,352.73
2006-02-16,352.157
2006-02-17,355.601
2006-02-20,360.218
2006-02-21,361.273
2006-02-22,358.248
2006-02-23,359.856
2006-02-24,358.061
2006-02-27,362.685
2006-02-28,361.045
2006-03-01,362.346
2006-03-02,363.384
2006-03-03,363.563
2006-03-06,360.794
2006-03-07,357.493
2006-03-08,359.189
2006-03-09,362.461
2006-03-10,360.509
2006-03-13,362.362
2006-03-14,366.401
2006-03-15,367.285
2006-03-16,372.442
2006-03-17,374.161
2006-03-20,375.821
2006-03-21,373.011
2006-03-22,373.161
2006-03-23,369.049
2006-03-24,370.692
2006-03-27,371.563
2006-03-28,373.272
2006-03-29,369.955
2006-03-30,375.713
2006-03-31,375.327
2006-04-03,376.099
2006-04-04,379.883
2006-04-05,382.075
2006-04-06,381.844
2006-04-07,378.595
2006-04-10,375.583
2006-04-11,374.738
2006-04-12,371.624
2006-04-13,372.071
2006-04-14,372.071
2006-04-17,377.981
2006-04-18,377.891
2006-04-19,380.594
2006-04-20,381.898
2006-04-21,384.463
2006-04-24,385.927
2006-04-25,392.071
2006-04-26,393.899
2006-04-27,395.296
2006-04-28,391.041
2006-05-01,391.724
2006-05-02,395.386
2006-05-03,394.957
2006-05-04,400.22
2006-05-05,405.752
2006-05-08,406.845
2006-05-09,408.667
2006-05-10,414.44
2006-05-11,417.45
2006-05-12,409.22
2006-05-15,399.169
2006-05-16,395.936
2006-05-17,389.699
2006-05-18,378.594
2006-05-19,376.993
2006-05-22,364.194
2006-05-23,377.938
2006-05-24,368.933
2006-05-25,369.454
2006-05-26,380.598
2006-05-29,385.064
2006-05-30,381.323
2006-05-31,380.248
2006-06-01,381.246
2006-06-02,388.618
2006-06-05,386.295
2006-06-06,370.379
2006-06-07,367.443
2006-06-08,354.292
2006-06-09,359.929
2006-06-12,351.037
2006-06-13,339.911
2006-06-14,345.158
2006-06-15,354.897
2006-06-16,356.417
2006-06-19,356.015
2006-06-20,355.252
2006-06-21,355.793
2006-06-22,354.801
2006-06-23,353.164
2006-06-26,353.971
2006-06-27,354.349
2006-06-28,351.347
2006-06-29,354.819
2006-06-30,368.78
2006-07-03,372.041
2006-07-04,371.83
2006-07-05,367.034
2006-07-06,370.118
2006-07-07,370.82
2006-07-10,368.733
2006-07-11,367.623
2006-07-12,365.986
2006-07-13,359.933
2006-07-14,355.764
2006-07-17,344.503
2006-07-18,343.133
2006-07-19,354.247
2006-07-20,355.353
2006-07-21,351.247
2006-07-24,352.271
2006-07-25,354.654
2006-07-26,352.792
2006-07-27,359.34
2006-07-28,362.78
2006-07-31,365.635
2006-08-01,364.012
2006-08-02,367.744
2006-08-03,363.254
2006-08-04,367.327
2006-08-07,361.574
2006-08-08,362.247
2006-08-09,367.601
2006-08-10,364.368
2006-08-11,367.637
2006-08-14,369.021
2006-08-15,368.599
2006-08-16,372.548
2006-08-17,372.813
2006-08-18,373.083
2006-08-21,376.014
2006-08-22,374.101
2006-08-23,373.411
2006-08-24,369.927
2006-08-25,369.757
2006-08-28,369.946
2006-08-29,369.137
2006-08-30,376.523
2006-08-31,377.541
2006-09-01,377.703
2006-09-04,379.931
2006-09-05,377.879
2006-09-06,374.668
2006-09-07,371.396
2006-09-08,368.816
2006-09-11,366.192
2006-09-12,369.079
2006-09-13,371.159
2006-09-14,372.703
2006-09-15,370.645
2006-09-18,370.73
2006-09-19,370.775
2006-09-20,370.865
2006-09-21,372.522
2006-09-22,373.203
2006-09-25,366.575
2006-09-26,369.295
2006-09-27,372.681
2006-09-28,372.165
2006-09-29,374.103
2006-10-02,375.144
2006-10-03,375.983
2006-10-04,376.46
2006-10-05,381.34
2006-10-06,378.325
2006-10-09,381.578
2006-10-10,384.395
2006-10-11,385.545
2006-10-12,389.817
2006-10-13,391.925
2006-10-16,392.39
2006-10-17,388.142
2006-10-18,392.279
2006-10-19,392.923
2006-10-20,393.714
2006-10-23,391.87
2006-10-24,392.113
2006-10-25,391.099
2006-10-26,401.163
2006-10-27,403.8
2006-10-30,398.591
2006-10-31,400.596
2006-11-01,399.343
2006-11-02,401.882
2006-11-03,405.284
2006-11-06,407.429
2006-11-07,411.602
2006-11-08,410.182
2006-11-09,416.039
2006-11-10,416.508
2006-11-13,421.392
2006-11-14,425.134
2006-11-15,427.731
2006-11-16,428.887
2006-11-17,429.292
2006-11-20,426.919
2006-11-21,432.574
2006-11-22,437.447
2006-11-23,436.153
2006-11-24,438.396
2006-11-27,433.896
2006-11-28,432.559
2006-11-29,439.032
2006-11-30,441.184
2006-12-01,439.863
2006-12-04,437.961
2006-12-05,440.959
2006-12-06,441.257
2006-12-07,444.864
2006-12-08,448.317
2006-12-11,443.538
2006-12-12,444.953
2006-12-13,444.689
2006-12-14,446.695
2006-12-15,447.177
2006-12-18,449.013
2006-12-19,449.351
2006-12-20,457.82
2006-12-21,460.514
2006-12-22,457.644
2006-12-25,457.644
2006-12-26,456.931
2006-12-27,459.218
2006-12-28,459.566
2006-12-29,463.88
2007-01-01,463.88
2007-01-02,472.869
2007-01-03,466.216
2007-01-04,459.42
2007-01-05,453.162
2007-01-08,460.676
2007-01-09,463.29
2007-01-10,459.432
2007-01-11,458.422
2007-01-12,460.713
2007-01-15,464.778
2007-01-16,465.612
2007-01-17,466.755
2007-01-18,466.524
2007-01-19,471.463
2007-01-22,472.051
2007-01-23,474.729
2007-01-24,477.009
2007-01-25,481.004
2007-01-26,477.1
2007-01-29,480.172
2007-01-30,475.165
2007-01-31,476.186
2007-02-01,481.348
2007-02-02,480.381
2007-02-05,484.194
2007-02-06,485.24
2007-02-07,488.187
2007-02-08,485.912
2007-02-09,486.219
2007-02-12,481.477
2007-02-13,482.393
2007-02-14,486.093
2007-02-15,488.241
2007-02-16,486.681
2007-02-19,492.778
2007-02-20,495.733
2007-02-21,495.413
2007-02-22,501.456
2007-02-23,502.752
2007-02-26,503.522
2007-02-27,491.464
2007-02-28,480.562
2007-03-01,475.873
2007-03-02,479.129
2007-03-05,467.124
2007-03-06,473.244
2007-03-07,480.876
2007-03-08,489.265
2007-03-09,484.585
2007-03-12,491.674
2007-03-13,488.186
2007-03-14,477.006
2007-03-15,484.923
2007-03-16,485.685
2007-03-19,490.481
2007-03-20,494.493
2007-03-21,495.972
2007-03-22,502.807
2007-03-23,500.952
2007-03-26,502.239
2007-03-27,502.241
2007-03-28,500.019
2007-03-29,501.957
2007-03-30,503.8
2007-04-02,504.058
2007-04-03,509.458
2007-04-04,510.41
2007-04-05,517.116
2007-04-06,517.116
2007-04-09,514.422
2007-04-10,521.619
2007-04-11,521.281
2007-04-12,518.088
2007-04-13,518.853
2007-04-16,520.851
2007-04-17,520.015
2007-04-18,520.334
2007-04-19,520.036
2007-04-20,526.359
2007-04-23,525.608
2007-04-24,522.638
2007-04-25,525.014
2007-04-26,526.635
2007-04-27,527.34
2007-04-30,532.751
2007-05-01,530.76
2007-05-02,541.538
2007-05-03,541.487
2007-05-04,548.486
2007-05-07,551.859
2007-05-08,536.83
2007-05-09,535.878
2007-05-10,533.441
2007-05-11,534.435
2007-05-14,539.725
2007-05-15,544.859
2007-05-16,543.823
2007-05-17,540.538
2007-05-18,541.708
2007-05-21,541.817
2007-05-22,541.357
2007-05-23,543.912
2007-05-24,548.071
2007-05-25,548.827
2007-05-28,548.418
2007-05-29,547.203
2007-05-30,542.062
2007-05-31,555.443
2007-06-01,555.166
2007-06-04,555.752
2007-06-05,556.351
2007-06-06,543.6
2007-06-07,535.226
2007-06-08,534.733
2007-06-11,538.812
2007-06-12,531.556
2007-06-13,528.32
2007-06-14,539.334
2007-06-15,546.698
2007-06-18,545.978
2007-06-19,547.34
2007-06-20,547.778
2007-06-21,542.731
2007-06-22,543.946
2007-06-25,543.312
2007-06-26,542.111
2007-06-27,536.759
2007-06-28,540.862
2007-06-29,548.789
2007-07-02,557.39
2007-07-03,556.295
2007-07-04,558.792
2007-07-05,555.792
2007-07-06,557.664
2007-07-09,560.399
2007-07-10,569.211
2007-07-11,572.334
2007-07-12,577.577
2007-07-13,580.849
2007-07-16,574.276
2007-07-17,574.41
2007-07-18,574.399
2007-07-19,568.99
2007-07-20,573.415
2007-07-23,568.643
2007-07-24,560.525
2007-07-25,549.043
2007-07-26,539.178
2007-07-27,539.709
2007-07-30,544.417
2007-07-31,550.525
2007-08-01,542.145
2007-08-02,542.28
2007-08-03,539.949
2007-08-06,538.596
2007-08-07,537.383
2007-08-08,541.0
2007-08-09,522.868
2007-08-10,510.77
2007-08-13,514.644
2007-08-14,515.357
2007-08-15,507.814
2007-08-16,491.969
2007-08-17,501.015
2007-08-20,504.341
2007-08-21,502.327
2007-08-22,515.393
2007-08-23,516.845
2007-08-24,519.684
2007-08-27,519.173
2007-08-28,511.056
2007-08-29,514.84
2007-08-30,518.808
2007-08-31,519.741
2007-09-03,520.967
2007-09-04,525.726
2007-09-05,525.499
2007-09-06,524.732
2007-09-07,520.627
2007-09-10,515.344
2007-09-11,522.781
2007-09-12,528.812
2007-09-13,526.99
2007-09-14,525.271
2007-09-17,517.957
2007-09-18,518.942
2007-09-19,537.355
2007-09-20,537.413
2007-09-21,537.555
2007-09-24,541.483
2007-09-25,538.061
2007-09-26,538.253
2007-09-27,546.963
2007-09-28,543.717
2007-10-01,548.071
2007-10-02,549.523
2007-10-03,547.186
2007-10-04,544.912
2007-10-05,547.195
2007-10-08,545.108
2007-10-09,547.886
2007-10-10,556.397
2007-10-11,560.823
2007-10-12,559.594
2007-10-15,560.73
2007-10-16,553.834
2007-10-17,556.601
2007-10-18,553.731
2007-10-19,551.807
2007-10-22,540.999
2007-10-23,551.082
2007-10-24,551.727
2007-10-25,551.548
2007-10-26,554.179
2007-10-29,558.979
2007-10-30,557.974
2007-10-31,577.189
2007-11-01,573.915
2007-11-02,573.697
2007-11-05,570.756
2007-11-06,583.328
2007-11-07,599.535
2007-11-08,588.293
2007-11-09,578.357
2007-11-12,570.168
2007-11-13,569.189
2007-11-14,572.135
2007-11-15,561.363
2007-11-16,553.785
2007-11-19,531.92
2007-11-20,539.383
2007-11-21,524.093
2007-11-22,524.007
2007-11-23,523.993
2007-11-26,530.983
2007-11-27,526.289
2007-11-28,529.486
2007-11-29,533.988
2007-11-30,534.173
2007-12-03,529.431
2007-12-04,519.831
2007-12-05,522.37
2007-12-06,521.105
2007-12-07,529.191
2007-12-10,537.312
2007-12-11,541.824
2007-12-12,539.548
2007-12-13,526.565
2007-12-14,516.439
2007-12-17,501.086
2007-12-18,499.187
2007-12-19,491.914
2007-12-20,493.585
2007-12-21,501.709
2007-12-24,502.826
2007-12-25,502.826
2007-12-26,506.282
2007-12-27,509.536
2007-12-28,520.281
2007-12-31,517.309
2008-01-01,517.309
2008-01-02,519.119
2008-01-03,514.386
2008-01-04,506.181
2008-01-07,492.534
2008-01-08,495.578
2008-01-09,478.02
2008-01-10,461.053
2008-01-11,462.591
2008-01-14,469.491
2008-01-15,453.766
2008-01-16,437.768
2008-01-17,442.055
2008-01-18,432.738
2008-01-21,415.624
2008-01-22,422.101
2008-01-23,420.509
2008-01-24,438.873
2008-01-25,447.074
2008-01-28,445.294
2008-01-29,458.335
2008-01-30,454.023
2008-01-31,454.017
2008-02-01,466.941
2008-02-04,472.876
2008-02-05,450.403
2008-02-06,453.219
2008-02-07,440.945
2008-02-08,439.6
2008-02-11,439.465
2008-02-12,457.031
2008-02-13,460.223
2008-02-14,462.508
2008-02-15,460.672
2008-02-18,470.761
2008-02-19,472.848
2008-02-20,469.337
2008-02-21,480.366
2008-02-22,477.588
2008-02-25,484.429
2008-02-26,491.192
2008-02-27,497.63
2008-02-28,495.482
2008-02-29,489.422
2008-03-03,480.912
2008-03-04,475.683
2008-03-05,482.866
2008-03-06,486.074
2008-03-07,482.587
2008-03-10,472.236
2008-03-11,475.57
2008-03-12,486.868
2008-03-13,483.157
2008-03-14,477.118
2008-03-17,473.81
2008-03-18,484.622
2008-03-19,474.712
2008-03-20,479.187
2008-03-21,479.187
2008-03-24,478.503
2008-03-25,496.591
2008-03-26,504.293
2008-03-27,510.706
2008-03-28,512.72
2008-03-31,517.276
2008-04-01,518.465
2008-04-02,524.798
2008-04-03,518.977
2008-04-04,525.433
2008-04-07,528.153
2008-04-08,522.796
2008-04-09,522.968
2008-04-10,519.606
2008-04-11,515.899
2008-04-14,506.699
2008-04-15,507.11
2008-04-16,520.074
2008-04-17,515.607
2008-04-18,515.269
2008-04-21,516.002
2008-04-22,517.173
2008-04-23,517.804
2008-04-24,505.822
2008-04-25,513.733
2008-04-28,517.545
2008-04-29,512.065
2008-04-30,511.767
2008-05-01,507.871
2008-05-02,517.879
2008-05-05,523.604
2008-05-06,521.9
2008-05-07,522.661
2008-05-08,521.473
2008-05-09,511.273
2008-05-12,517.305
2008-05-13,519.332
2008-05-14,524.063
2008-05-15,523.516
2008-05-16,530.498
2008-05-19,532.63
2008-05-20,524.628
2008-05-21,528.871
2008-05-22,521.216
2008-05-23,520.255
2008-05-26,513.33
2008-05-27,504.877
2008-05-28,504.854
2008-05-29,500.836
2008-05-30,500.834
2008-06-02,497.537
2008-06-03,498.929
2008-06-04,498.715
2008-06-05,503.035
2008-06-06,501.723
2008-06-09,496.422
2008-06-10,478.616
2008-06-11,472.973
2008-06-12,464.623
2008-06-13,462.075
2008-06-16,470.951
2008-06-17,476.234
2008-06-18,462.766
2008-06-19,457.582
2008-06-20,461.837
2008-06-23,442.427
2008-06-24,441.559
2008-06-25,453.494
2008-06-26,452.916
2008-06-27,449.216
2008-06-30,453.672
2008-07-01,441.885
2008-07-02,438.604
2008-07-03,429.997
2008-07-04,424.336
2008-07-07,429.312
2008-07-08,423.386
2008-07-09,433.68
2008-07-10,429.704
2008-07-11,425.182
2008-07-14,422.288
2008-07-15,417.636
2008-07-16,416.864
2008-07-17,434.671
2008-07-18,433.961
2008-07-21,451.129
2008-07-22,444.494
2008-07-23,443.266
2008-07-24,430.395
2008-07-25,425.825
2008-07-28,421.096
2008-07-29,413.949
2008-07-30,424.739
2008-07-31,420.261
2008-08-01,411.791
2008-08-04,407.745
2008-08-05,414.003
2008-08-06,414.053
2008-08-07,410.773
2008-08-08,404.75
2008-08-11,408.387
2008-08-12,409.757
2008-08-13,399.05
2008-08-14,402.361
2008-08-15,401.167
2008-08-18,401.533
2008-08-19,390.471
2008-08-20,391.76
2008-08-21,391.328
2008-08-22,396.143
2008-08-25,395.041
2008-08-26,386.228
2008-08-27,384.682
2008-08-28,388.36
2008-08-29,392.911
2008-09-01,389.719
2008-09-02,393.603
2008-09-03,388.219
2008-09-04,375.5
2008-09-05,361.022
2008-09-08,365.203
2008-09-09,363.971
2008-09-10,357.032
2008-09-11,352.677
2008-09-12,361.625
2008-09-15,352.048
2008-09-16,345.358
2008-09-17,340.209
2008-09-18,341.646
2008-09-19,359.439
2008-09-22,357.315
2008-09-23,350.072
2008-09-24,349.446
2008-09-25,347.838
2008-09-26,337.792
2008-09-29,320.556
2008-09-30,311.279
2008-10-01,308.276
2008-10-02,297.276
2008-10-03,298.852
2008-10-06,273.392
2008-10-07,270.665
2008-10-08,258.323
2008-10-09,259.961
2008-10-10,244.293
2008-10-13,267.018
2008-10-14,274.257
2008-10-15,257.779
2008-10-16,246.158
2008-10-17,246.985
2008-10-20,247.705
2008-10-21,248.589
2008-10-22,236.675
2008-10-23,229.035
2008-10-24,218.158
2008-10-27,205.185
2008-10-28,202.595
2008-10-29,217.709
2008-10-30,223.268
2008-10-31,224.816
2008-11-03,237.04
2008-11-04,246.711
2008-11-05,249.974
2008-11-06,232.828
2008-11-07,231.685
2008-11-10,236.692
2008-11-11,226.375
2008-11-12,220.51
2008-11-13,218.031
2008-11-14,222.323
2008-11-17,215.672
2008-11-18,212.124
2008-11-19,206.565
2008-11-20,196.138
2008-11-21,192.205
2008-11-24,206.397
2008-11-25,207.191
2008-11-26,206.125
2008-11-27,211.039
2008-11-28,205.014
2008-12-01,198.063
2008-12-02,202.039
2008-12-03,201.451
2008-12-04,201.637
2008-12-05,195.687
2008-12-08,205.95
2008-12-09,206.54
2008-12-10,210.677
2008-12-11,211.693
2008-12-12,208.388
2008-12-15,211.096
2008-12-16,211.985
2008-12-17,219.664
2008-12-18,219.865
2008-12-19,209.098
2008-12-22,208.132
2008-12-23,209.499
2008-12-24,210.168
2008-12-25,210.168
2008-12-26,211.182
2008-12-29,216.427
2008-12-30,220.251
2008-12-31,216.452
2009-01-01,216.452
2009-01-02,229.99
2009-01-05,233.015
2009-01-06,228.725
2009-01-07,229.433
2009-01-08,226.268
2009-01-09,225.476
2009-01-12,220.8
2009-01-13,212.384
2009-01-14,204.095
2009-01-15,203.589
2009-01-16,208.22
2009-01-19,204.422
2009-01-20,198.19
2009-01-21,196.413
2009-01-22,198.468
2009-01-23,195.168
2009-01-26,204.382
2009-01-27,205.268
2009-01-28,213.204
2009-01-29,208.658
2009-01-30,207.719
2009-02-02,201.067
2009-02-03,207.158
2009-02-04,213.686
2009-02-05,213.023
2009-02-06,219.012
2009-02-09,227.459
2009-02-10,225.76
2009-02-11,222.902
2009-02-12,217.282
2009-02-13,223.21
2009-02-16,220.794
2009-02-17,210.828
2009-02-18,209.076
2009-02-19,209.345
2009-02-20,204.239
2009-02-23,201.732
2009-02-24,201.585
2009-02-25,199.447
2009-02-26,205.424
2009-02-27,206.332
2009-03-02,198.345
2009-03-03,193.535
2009-03-04,200.558
2009-03-05,195.912
2009-03-06,193.862
2009-03-09,189.76
2009-03-10,200.232
2009-03-11,204.979
2009-03-12,201.847
2009-03-13,205.669
2009-03-16,210.877
2009-03-17,208.824
2009-03-18,206.033
2009-03-19,221.548
2009-03-20,220.018
2009-03-23,221.467
2009-03-24,218.257
2009-03-25,221.294
2009-03-26,220.951
2009-03-27,216.604
2009-03-30,209.175
2009-03-31,212.631
2009-04-01,215.122
2009-04-02,231.159
2009-04-03,237.369
2009-04-06,240.326
2009-04-07,233.425
2009-04-08,231.68
2009-04-09,236.128
2009-04-10,236.128
2009-04-13,238.13
2009-04-14,243.374
2009-04-15,240.851
2009-04-16,243.15
2009-04-17,242.91
2009-04-20,231.486
2009-04-21,233.931
2009-04-22,241.859
2009-04-23,244.963
2009-04-24,255.783
2009-04-27,255.207
2009-04-28,248.599
2009-04-29,262.505
2009-04-30,271.39
2009-05-01,271.431
2009-05-04,288.415
2009-05-05,289.938
2009-05-06,300.341
2009-05-07,300.793
2009-05-08,304.443
2009-05-11,293.805
2009-05-12,290.614
2009-05-13,277.429
2009-05-14,284.04
2009-05-15,287.933
2009-05-18,291.548
2009-05-19,300.846
2009-05-20,310.881
2009-05-21,310.565
2009-05-22,308.644
2009-05-25,310.7
2009-05-26,306.137
2009-05-27,305.11
2009-05-28,306.647
2009-05-29,306.61
2009-06-01,316.833
2009-06-02,322.962
2009-06-03,312.952
2009-06-04,308.102
2009-06-05,306.166
2009-06-08,297.847
2009-06-09,302.82
2009-06-10,308.741
2009-06-11,313.305
2009-06-12,309.397
2009-06-15,301.461
2009-06-16,303.781
2009-06-17,293.563
2009-06-18,295.27
2009-06-19,294.53
2009-06-22,287.421
2009-06-23,287.266
2009-06-24,298.57
2009-06-25,298.206
2009-06-26,305.515
2009-06-29,308.687
2009-06-30,304.54
2009-07-01,312.766
2009-07-02,304.617
2009-07-03,300.362
2009-07-06,292.646
2009-07-07,294.833
2009-07-08,287.278
2009-07-09,287.756
2009-07-10,284.122
2009-07-13,286.187
2009-07-14,291.107
2009-07-15,303.196
2009-07-16,302.194
2009-07-17,306.247
2009-07-20,311.991
2009-07-21,316.961
2009-07-22,316.563
2009-07-23,320.545
2009-07-24,324.053
2009-07-27,328.8
2009-07-28,327.517
2009-07-29,323.98
2009-07-30,333.063
2009-07-31,338.786
2009-08-03,356.779
2009-08-04,354.486
2009-08-05,361.066
2009-08-06,362.583
2009-08-07,356.889
2009-08-10,353.679
2009-08-11,348.36
2009-08-12,356.376
2009-08-13,367.218
2009-08-14,366.808
2009-08-17,351.637
2009-08-18,356.985
2009-08-19,358.484
2009-08-20,369.57
2009-08-21,378.341
2009-08-24,388.662
2009-08-25,390.339
2009-08-26,384.94
2009-08-27,383.36
2009-08-28,394.571
2009-08-31,386.273
2009-09-01,376.955
2009-09-02,365.12
2009-09-03,374.572
2009-09-04,380.691
2009-09-07,390.993
2009-09-08,404.784
2009-09-09,409.383
2009-09-10,408.187
2009-09-11,412.42
2009-09-14,411.498
2009-09-15,415.661
2009-09-16,423.285
2009-09-17,427.513
2009-09-18,428.405
2009-09-21,425.522
2009-09-22,432.772
2009-09-23,434.272
2009-09-24,426.916
2009-09-25,424.586
2009-09-28,425.572
2009-09-29,421.938
2009-09-30,421.09
2009-10-01,410.696
2009-10-02,402.293
2009-10-05,407.406
2009-10-06,423.94
2009-10-07,420.494
2009-10-08,428.285
2009-10-09,430.341
2009-10-12,436.952
2009-10-13,433.694
2009-10-14,441.756
2009-10-15,441.973
2009-10-16,439.311
2009-10-19,443.861
2009-10-20,445.693
2009-10-21,443.432
2009-10-22,437.48
2009-10-23,437.164
2009-10-26,428.875
2009-10-27,420.965
2009-10-28,403.709
2009-10-29,413.985
2009-10-30,415.161
2009-11-02,415.42
2009-11-03,404.005
2009-11-04,423.002
2009-11-05,427.43
2009-11-06,428.536
2009-11-09,440.913
2009-11-10,439.881
2009-11-11,446.059
2009-11-12,446.113
2009-11-13,446.207
2009-11-16,456.486
2009-11-17,449.007
2009-11-18,456.725
2009-11-19,444.835
2009-11-20,442.522
2009-11-23,452.997
2009-11-24,450.989
2009-11-25,454.356
2009-11-26,438.175
2009-11-27,444.274
2009-11-30,437.674
2009-12-01,450.375
2009-12-02,450.541
2009-12-03,450.398
2009-12-04,447.306
2009-12-07,446.351
2009-12-08,440.602
2009-12-09,438.259
2009-12-10,441.217
2009-12-11,439.237
2009-12-14,438.534
2009-12-15,434.388
2009-12-16,434.301
2009-12-17,425.06
2009-12-18,421.563
2009-12-21,426.392
2009-12-22,426.941
2009-12-23,432.351
2009-12-24,433.09
2009-12-25,433.09
2009-12-28,434.657
2009-12-29,440.804
2009-12-30,440.518
2009-12-31,441.95
2010-01-01,441.95
2010-01-04,456.225
2010-01-05,457.953
2010-01-06,457.032
2010-01-07,460.376
2010-01-08,464.935
2010-01-11,472.732
2010-01-12,465.205
2010-01-13,469.218
2010-01-14,470.841
2010-01-15,468.82
2010-01-18,474.264
2010-01-19,474.753
2010-01-20,465.455
2010-01-21,460.164
2010-01-22,454.44
2010-01-25,455.914
2010-01-26,446.995
2010-01-27,451.834
2010-01-28,449.62
2010-01-29,451.821
2010-02-01,457.24
2010-02-02,459.433
2010-02-03,460.516
2010-02-04,448.464
2010-02-05,434.964
2010-02-08,427.917
2010-02-09,429.986
2010-02-10,426.853
2010-02-11,428.58
2010-02-12,423.281
2010-02-15,422.571
2010-02-16,428.254
2010-02-17,435.911
2010-02-18,436.308
2010-02-19,432.942
2010-02-22,436.099
2010-02-23,434.696
2010-02-24,434.576
2010-02-25,427.035
2010-02-26,433.352
2010-03-01,435.87
2010-03-02,445.909
2010-03-03,455.646
2010-03-04,452.927
2010-03-05,458.008
2010-03-08,462.61
2010-03-09,463.036
2010-03-10,468.241
2010-03-11,465.265
2010-03-12,473.638
2010-03-15,469.49
2010-03-16,474.618
2010-03-17,475.646
2010-03-18,467.123
2010-03-19,459.06
2010-03-22,464.096
2010-03-23,468.848
2010-03-24,461.398
2010-03-25,467.047
2010-03-26,470.912
2010-03-29,470.026
2010-03-30,467.267
2010-03-31,471.429
2010-04-01,478.382
2010-04-02,478.382
2010-04-05,477.287
2010-04-06,479.68
2010-04-07,477.983
2010-04-08,478.085
2010-04-09,484.03
2010-04-12,491.91
2010-04-13,488.041
2010-04-14,490.782
2010-04-15,490.95
2010-04-16,482.556
2010-04-19,474.521
2010-04-20,485.26
2010-04-21,477.364
2010-04-22,472.453
2010-04-23,482.458
2010-04-26,486.864
2010-04-27,475.041
2010-04-28,459.664
2010-04-29,465.625
2010-04-30,472.173
2010-05-03,469.172
2010-05-04,443.802
2010-05-05,426.959
2010-05-06,413.652
2010-05-07,395.253
2010-05-10,438.235
2010-05-11,424.837
2010-05-12,435.271
2010-05-13,431.341
2010-05-14,413.561
2010-05-17,403.522
2010-05-18,410.124
2010-05-19,395.752
2010-05-20,386.076
2010-05-21,395.066
2010-05-24,389.04
2010-05-25,369.361
2010-05-26,378.554
2010-05-27,395.52
2010-05-28,398.183
2010-05-31,396.186
2010-06-01,396.982
2010-06-02,395.222
2010-06-03,402.401
2010-06-04,387.435
2010-06-07,378.211
2010-06-08,377.339
2010-06-09,387.111
2010-06-10,398.71
2010-06-11,398.857
2010-06-14,411.238
2010-06-15,413.219
2010-06-16,410.056
2010-06-17,415.683
2010-06-18,419.389
2010-06-21,423.329
2010-06-22,420.22
2010-06-23,415.467
2010-06-24,409.614
2010-06-25,408.816
2010-06-28,411.329
2010-06-29,389.913
2010-06-30,389.963
2010-07-01,386.704
2010-07-02,393.413
2010-07-05,389.434
2010-07-06,403.576
2010-07-07,404.763
2010-07-08,412.097
2010-07-09,413.582
2010-07-12,415.074
2010-07-13,424.163
2010-07-14,425.712
2010-07-15,427.988
2010-07-16,424.204
2010-07-19,424.533
2010-07-20,418.038
2010-07-21,424.512
2010-07-22,437.765
2010-07-23,439.595
2010-07-26,453.777
2010-07-27,457.323
2010-07-28,458.704
2010-07-29,463.054
2010-07-30,457.211
2010-08-02,470.352
2010-08-03,470.941
2010-08-04,466.634
2010-08-05,470.081
2010-08-06,473.658
2010-08-09,475.91
2010-08-10,466.141
2010-08-11,445.338
2010-08-12,438.039
2010-08-13,437.813
2010-08-16,441.857
2010-08-17,452.279
2010-08-18,450.817
2010-08-19,446.677
2010-08-20,430.432
2010-08-23,428.442
2010-08-24,421.133
2010-08-25,414.803
2010-08-26,421.127
2010-08-27,422.781
2010-08-30,425.54
2010-08-31,428.768
2010-09-01,447.278
2010-09-02,447.677
2010-09-03,451.298
2010-09-06,451.827
2010-09-07,440.926
2010-09-08,444.252
2010-09-09,446.227
2010-09-10,445.965
2010-09-13,456.324
2010-09-14,460.028
2010-09-15,462.819
