Date,SWEDEN SMALL VALUE Small Cap
2011-09-06,822.928
2011-09-07,853.328
2011-09-08,858.156
2011-09-09,822.053
2011-09-12,773.192
2011-09-13,769.281
2011-09-14,769.014
2011-09-15,808.633
2011-09-16,812.352
2011-09-19,780.978
2011-09-20,802.414
2011-09-21,788.18
2011-09-22,729.021
2011-09-23,725.178
2011-09-26,713.87
2011-09-27,764.926
2011-09-28,757.584
2011-09-29,771.23
2011-09-30,762.397
2011-10-03,755.417
2011-10-04,727.989
2011-10-05,750.283
2011-10-06,771.377
2011-10-07,782.482
2011-10-10,816.062
2011-10-11,813.347
2011-10-12,834.393
2011-10-13,818.606
2011-10-14,844.525
2011-10-17,830.305
2011-10-18,834.095
2011-10-19,837.814
2011-10-20,825.093
2011-10-21,858.886
2011-10-24,878.065
2011-10-25,874.369
2011-10-26,867.93
2011-10-27,922.637
2011-10-28,929.276
2011-10-31,893.808
2011-11-01,833.556
2011-11-02,852.706
2011-11-03,867.203
2011-11-04,875.557
2011-11-07,863.838
2011-11-08,874.224
2011-11-09,844.188
2011-11-10,833.358
2011-11-11,870.351
2011-11-14,852.801
2011-11-15,839.306
2011-11-16,834.683
2011-11-17,813.934
2011-11-18,805.584
2011-11-21,769.796
2011-11-22,767.679
2011-11-23,747.232
2011-11-24,745.082
2011-11-25,747.579
2011-11-28,781.969
2011-11-29,791.733
2011-11-30,838.275
2011-12-01,825.273
2011-12-02,833.647
2011-12-05,848.063
2011-12-06,837.266
2011-12-07,838.696
2011-12-08,811.107
2011-12-09,817.855
2011-12-12,786.122
2011-12-13,786.912
2011-12-14,765.803
2011-12-15,779.367
2011-12-16,786.639
2011-12-19,791.374
2011-12-20,823.144
2011-12-21,821.754
2011-12-22,836.621
2011-12-23,846.65
2011-12-26,846.65
2011-12-27,850.874
2011-12-28,839.323
2011-12-29,840.07
2011-12-30,864.95
2012-01-02,874.01
2012-01-03,891.745
2012-01-04,878.416
2012-01-05,873.655
2012-01-06,871.155
2012-01-09,869.115
2012-01-10,883.414
2012-01-11,881.173
2012-01-12,888.43
2012-01-13,880.462
2012-01-16,886.636
2012-01-17,904.36
2012-01-18,914.981
2012-01-19,937.316
2012-01-20,937.415
2012-01-23,949.629
2012-01-24,926.545
2012-01-25,923.584
2012-01-26,948.678
2012-01-27,949.85
2012-01-30,935.388
2012-01-31,938.691
2012-02-01,972.24
2012-02-02,984.855
2012-02-03,999.771
2012-02-06,994.071
2012-02-07,998.161
2012-02-08,1007.302
2012-02-09,1008.214
2012-02-10,989.119
2012-02-13,991.129
2012-02-14,984.326
2012-02-15,994.754
2012-02-16,987.847
2012-02-17,999.065
2012-02-20,1020.358
2012-02-21,1013.953
2012-02-22,1001.075
2012-02-23,993.45
2012-02-24,1006.695
2012-02-27,994.134
2012-02-28,1004.104
2012-02-29,1007.106
2012-03-01,1006.296
2012-03-02,994.364
2012-03-05,986.5
2012-03-06,934.846
2012-03-07,940.34
2012-03-08,973.457
2012-03-09,970.01
2012-03-12,964.88
2012-03-13,978.372
2012-03-14,971.095
2012-03-15,981.327
2012-03-16,988.311
2012-03-19,988.042
2012-03-20,969.847
2012-03-21,967.553
2012-03-22,946.595
2012-03-23,951.187
2012-03-26,979.399
2012-03-27,979.902
2012-03-28,971.346
2012-03-29,958.348
2012-03-30,972.466
2012-04-02,989.032
2012-04-03,994.081
2012-04-04,950.068
2012-04-05,942.415
2012-04-06,942.415
2012-04-09,935.434
2012-04-10,914.334
2012-04-11,922.908
2012-04-12,942.525
2012-04-13,928.396
2012-04-16,930.724
2012-04-17,959.316
2012-04-18,951.569
2012-04-19,961.875
2012-04-20,969.109
2012-04-23,933.564
2012-04-24,946.877
2012-04-25,959.242
2012-04-26,947.025
2012-04-27,958.857
2012-04-30,963.309
2012-05-01,962.665
2012-05-02,957.053
2012-05-03,958.563
2012-05-04,929.273
2012-05-07,930.338
2012-05-08,912.238
2012-05-09,902.336
2012-05-10,909.105
2012-05-11,918.319
2012-05-14,891.692
2012-05-15,875.714
2012-05-16,862.592
2012-05-17,855.885
2012-05-18,833.288
2012-05-21,856.785
2012-05-22,880.331
2012-05-23,846.391
2012-05-24,852.628
2012-05-25,847.684
2012-05-28,854.076
2012-05-29,867.782
2012-05-30,848.424
2012-05-31,841.565
2012-06-01,817.573
2012-06-04,817.438
2012-06-05,811.694
2012-06-06,811.503
2012-06-07,841.513
2012-06-08,831.272
2012-06-11,835.976
2012-06-12,831.22
2012-06-13,823.908
2012-06-14,819.918
2012-06-15,834.015
2012-06-18,828.692
2012-06-19,846.904
2012-06-20,859.829
2012-06-21,852.314
2012-06-22,849.364
2012-06-25,822.775
2012-06-26,815.403
2012-06-27,828.179
2012-06-28,816.471
2012-06-29,870.003
2012-07-02,870.939
2012-07-03,887.034
2012-07-04,887.523
2012-07-05,889.077
2012-07-06,867.287
2012-07-09,863.426
2012-07-10,872.396
2012-07-11,865.883
2012-07-12,851.002
2012-07-13,868.352
2012-07-16,871.696
2012-07-17,871.685
2012-07-18,877.759
2012-07-19,897.136
2012-07-20,890.938
2012-07-23,870.507
2012-07-24,872.203
2012-07-25,866.425
2012-07-26,891.272
2012-07-27,898.901
2012-07-30,913.572
2012-07-31,911.286
2012-08-01,912.23
2012-08-02,898.513
2012-08-03,923.088
2012-08-06,931.156
2012-08-07,931.294
2012-08-08,933.825
2012-08-09,937.476
2012-08-10,942.529
2012-08-13,933.144
2012-08-14,930.449
2012-08-15,922.609
2012-08-16,913.594
2012-08-17,919.989
2012-08-20,922.031
2012-08-21,924.323
2012-08-22,909.545
2012-08-23,914.343
2012-08-24,911.092
2012-08-27,911.787
2012-08-28,902.401
2012-08-29,894.494
2012-08-30,885.8
2012-08-31,900.65
2012-09-03,890.938
2012-09-04,886.281
2012-09-05,893.74
2012-09-06,906.755
2012-09-07,936.201
2012-09-10,934.425
2012-09-11,941.902
2012-09-12,954.427
2012-09-13,951.776
2012-09-14,984.306
2012-09-17,980.541
2012-09-18,968.119
2012-09-19,985.267
2012-09-20,972.844
2012-09-21,970.247
2012-09-24,961.617
2012-09-25,971.29
2012-09-26,946.508
2012-09-27,960.903
2012-09-28,955.702
2012-10-01,964.188
2012-10-02,956.048
2012-10-03,943.303
2012-10-04,956.503
2012-10-05,971.513
2012-10-08,954.113
2012-10-09,942.049
2012-10-10,930.067
2012-10-11,928.239
2012-10-12,925.009
2012-10-15,926.856
2012-10-16,932.923
2012-10-17,951.219
2012-10-18,960.078
2012-10-19,947.544
2012-10-22,945.305
2012-10-23,918.948
2012-10-24,912.989
2012-10-25,910.016
2012-10-26,921.608
2012-10-29,920.592
2012-10-30,935.722
2012-10-31,934.085
2012-11-01,935.446
2012-11-02,932.582
2012-11-05,933.292
2012-11-06,941.991
2012-11-07,926.324
2012-11-08,922.442
2012-11-09,913.012
2012-11-12,913.406
2012-11-13,901.038
2012-11-14,901.229
2012-11-15,893.639
2012-11-16,881.905
2012-11-19,905.777
2012-11-20,901.249
2012-11-21,908.065
2012-11-22,923.467
2012-11-23,935.509
2012-11-26,930.658
2012-11-27,927.127
2012-11-28,929.136
2012-11-29,940.717
2012-11-30,951.213
2012-12-03,958.799
2012-12-04,962.327
2012-12-05,966.05
2012-12-06,964.917
2012-12-07,956.756
2012-12-10,959.136
2012-12-11,975.178
2012-12-12,974.216
2012-12-13,960.993
2012-12-14,968.684
2012-12-17,975.898
2012-12-18,992.137
2012-12-19,1006.078
2012-12-20,1009.463
2012-12-21,999.245
2012-12-24,997.938
2012-12-25,997.938
2012-12-26,1001.538
2012-12-27,1003.724
2012-12-28,1002.834
2012-12-31,1003.659
2013-01-01,1003.659
2013-01-02,1035.64
2013-01-03,1026.675
2013-01-04,1023.45
2013-01-07,1032.308
2013-01-08,1027.855
2013-01-09,1026.791
2013-01-10,1032.38
2013-01-11,1037.759
2013-01-14,1040.622
2013-01-15,1036.488
2013-01-16,1038.91
2013-01-17,1048.456
2013-01-18,1040.038
2013-01-21,1053.699
2013-01-22,1050.485
2013-01-23,1054.232
2013-01-24,1065.714
2013-01-25,1074.046
2013-01-28,1082.595
2013-01-29,1084.757
2013-01-30,1103.03
2013-01-31,1089.065
2013-02-01,1113.474
2013-02-04,1093.294
2013-02-05,1096.953
2013-02-06,1102.933
2013-02-07,1086.057
2013-02-08,1090.76
2013-02-11,1100.373
2013-02-12,1119.778
2013-02-13,1155.045
2013-02-14,1152.22
2013-02-15,1160.696
2013-02-18,1161.983
2013-02-19,1179.781
2013-02-20,1192.816
2013-02-21,1159.664
2013-02-22,1160.372
2013-02-25,1162.952
2013-02-26,1142.003
2013-02-27,1152.784
2013-02-28,1161.513
2013-03-01,1151.192
2013-03-04,1151.445
2013-03-05,1175.849
2013-03-06,1171.399
2013-03-07,1183.433
2013-03-08,1176.366
2013-03-11,1177.572
2013-03-12,1170.73
2013-03-13,1160.961
2013-03-14,1167.145
2013-03-15,1173.205
2013-03-18,1159.748
2013-03-19,1141.307
2013-03-20,1145.064
2013-03-21,1137.002
2013-03-22,1131.714
2013-03-25,1123.72
2013-03-26,1129.138
2013-03-27,1121.497
2013-03-28,1130.774
2013-03-29,1130.774
2013-04-01,1129.819
2013-04-02,1145.044
2013-04-03,1135.635
2013-04-04,1109.422
2013-04-05,1109.557
2013-04-08,1116.547
2013-04-09,1122.509
2013-04-10,1138.966
2013-04-11,1148.617
2013-04-12,1134.754
2013-04-15,1118.954
2013-04-16,1109.891
2013-04-17,1072.439
2013-04-18,1075.315
2013-04-19,1077.222
2013-04-22,1076.345
2013-04-23,1086.844
2013-04-24,1097.712
2013-04-25,1118.37
2013-04-26,1126.125
2013-04-29,1138.935
2013-04-30,1160.499
2013-05-01,1161.477
2013-05-02,1146.024
2013-05-03,1157.726
2013-05-06,1156.721
2013-05-07,1162.056
2013-05-08,1176.963
2013-05-09,1171.72
2013-05-10,1159.176
2013-05-13,1157.977
2013-05-14,1155.093
2013-05-15,1155.224
2013-05-16,1158.459
2013-05-17,1149.783
2013-05-20,1160.462
2013-05-21,1167.321
2013-05-22,1175.475
2013-05-23,1145.011
2013-05-24,1149.724
2013-05-27,1159.501
2013-05-28,1161.849
2013-05-29,1156.201
2013-05-30,1179.791
2013-05-31,1157.097
2013-06-03,1157.395
2013-06-04,1160.877
2013-06-05,1130.408
2013-06-06,1134.679
2013-06-07,1143.17
2013-06-10,1133.174
2013-06-11,1126.806
2013-06-12,1138.06
2013-06-13,1133.286
2013-06-14,1151.029
2013-06-17,1156.97
2013-06-18,1157.437
2013-06-19,1166.689
2013-06-20,1102.306
2013-06-21,1089.131
2013-06-24,1045.614
2013-06-25,1069.871
2013-06-26,1084.476
2013-06-27,1089.264
2013-06-28,1088.614
2013-07-01,1106.41
2013-07-02,1115.271
2013-07-03,1104.065
2013-07-04,1128.639
2013-07-05,1102.936
2013-07-08,1113.227
2013-07-09,1118.142
2013-07-10,1130.547
2013-07-11,1155.084
2013-07-12,1155.427
2013-07-15,1158.651
2013-07-16,1171.154
2013-07-17,1182.416
2013-07-18,1188.245
2013-07-19,1191.73
2013-07-22,1195.815
2013-07-23,1208.17
2013-07-24,1208.494
2013-07-25,1206.215
2013-07-26,1210.737
2013-07-29,1209.229
2013-07-30,1200.685
2013-07-31,1202.947
2013-08-01,1209.932
2013-08-02,1203.714
2013-08-05,1209.361
2013-08-06,1208.719
2013-08-07,1202.267
2013-08-08,1217.073
2013-08-09,1220.554
2013-08-12,1217.803
2013-08-13,1220.499
2013-08-14,1234.128
2013-08-15,1211.615
2013-08-16,1224.839
2013-08-19,1234.778
2013-08-20,1235.037
2013-08-21,1207.322
2013-08-22,1224.726
2013-08-23,1230.979
2013-08-26,1228.901
2013-08-27,1217.258
2013-08-28,1206.052
2013-08-29,1198.495
2013-08-30,1187.39
2013-09-02,1213.75
2013-09-03,1214.454
2013-09-04,1225.252
2013-09-05,1218.879
2013-09-06,1225.336
2013-09-09,1235.372
2013-09-10,1262.569
2013-09-11,1269.653
2013-09-12,1266.802
2013-09-13,1260.518
2013-09-16,1283.633
2013-09-17,1289.253
2013-09-18,1292.511
2013-09-19,1334.38
2013-09-20,1318.173
2013-09-23,1312.858
2013-09-24,1317.98
2013-09-25,1307.291
2013-09-26,1311.234
2013-09-27,1304.003
2013-09-30,1295.232
2013-10-01,1312.171
2013-10-02,1310.726
2013-10-03,1311.462
2013-10-04,1296.542
2013-10-07,1289.936
2013-10-08,1283.758
2013-10-09,1267.556
2013-10-10,1280.927
2013-10-11,1293.937
2013-10-14,1290.799
2013-10-15,1292.636
2013-10-16,1292.961
2013-10-17,1313.856
2013-10-18,1326.691
2013-10-21,1339.968
2013-10-22,1353.379
2013-10-23,1347.745
2013-10-24,1349.68
2013-10-25,1358.413
2013-10-28,1357.058
2013-10-29,1351.549
2013-10-30,1356.255
2013-10-31,1333.249
2013-11-01,1318.136
2013-11-04,1326.088
2013-11-05,1320.533
2013-11-06,1339.804
2013-11-07,1337.428
2013-11-08,1319.351
2013-11-11,1337.506
2013-11-12,1319.666
2013-11-13,1294.744
2013-11-14,1312.547
2013-11-15,1315.801
2013-11-18,1336.415
2013-11-19,1324.969
2013-11-20,1317.457
2013-11-21,1301.332
2013-11-22,1319.409
2013-11-25,1331.26
2013-11-26,1336.709
2013-11-27,1345.966
2013-11-28,1354.675
2013-11-29,1355.768
2013-12-02,1345.522
2013-12-03,1330.028
2013-12-04,1324.63
2013-12-05,1323.014
2013-12-06,1326.003
2013-12-09,1325.105
2013-12-10,1318.66
2013-12-11,1314.323
2013-12-12,1291.18
2013-12-13,1292.098
2013-12-16,1298.171
2013-12-17,1297.064
2013-12-18,1316.262
2013-12-19,1343.478
2013-12-20,1355.271
2013-12-23,1373.564
2013-12-24,1368.392
2013-12-25,1368.392
2013-12-26,1373.784
2013-12-27,1391.344
2013-12-30,1408.008
2013-12-31,1408.776
2014-01-01,1408.776
2014-01-02,1390.389
2014-01-03,1396.329
2014-01-06,1395.301
2014-01-07,1400.045
2014-01-08,1392.48
2014-01-09,1395.01
2014-01-10,1431.247
2014-01-13,1434.15
2014-01-14,1442.889
2014-01-15,1451.002
2014-01-16,1453.437
2014-01-17,1467.22
2014-01-20,1458.621
2014-01-21,1449.357
2014-01-22,1468.825
2014-01-23,1463.509
2014-01-24,1430.597
2014-01-27,1414.125
2014-01-28,1430.233
2014-01-29,1411.796
2014-01-30,1401.452
2014-01-31,1388.681
2014-02-03,1367.934
2014-02-04,1361.282
2014-02-05,1369.306
2014-02-06,1396.84
2014-02-07,1405.991
2014-02-10,1417.254
2014-02-11,1444.898
2014-02-12,1447.523
2014-02-13,1428.282
2014-02-14,1442.386
2014-02-17,1448.707
2014-02-18,1437.992
2014-02-19,1451.909
2014-02-20,1436.167
2014-02-21,1447.306
2014-02-24,1469.03
2014-02-25,1474.303
2014-02-26,1471.623
2014-02-27,1466.216
2014-02-28,1505.981
2014-03-03,1442.165
2014-03-04,1473.385
2014-03-05,1469.254
2014-03-06,1489.084
2014-03-07,1478.702
2014-03-10,1477.381
2014-03-11,1486.269
2014-03-12,1475.262
2014-03-13,1468.243
2014-03-14,1456.161
2014-03-17,1488.235
2014-03-18,1504.364
2014-03-19,1499.668
2014-03-20,1473.376
2014-03-21,1468.123
2014-03-24,1448.101
2014-03-25,1468.026
2014-03-26,1478.059
2014-03-27,1472.227
2014-03-28,1475.812
2014-03-31,1500.977
2014-04-01,1522.655
2014-04-02,1520.024
2014-04-03,1501.257
2014-04-04,1521.408
2014-04-07,1512.785
2014-04-08,1506.971
2014-04-09,1524.289
2014-04-10,1514.398
2014-04-11,1492.552
2014-04-14,1479.711
2014-04-15,1458.565
2014-04-16,1474.544
2014-04-17,1488.464
2014-04-18,1488.464
2014-04-21,1482.961
2014-04-22,1510.571
2014-04-23,1515.717
2014-04-24,1529.738
2014-04-25,1533.74
2014-04-28,1540.12
2014-04-29,1549.308
2014-04-30,1556.274
2014-05-01,1559.793
2014-05-02,1564.072
2014-05-05,1550.051
2014-05-06,1569.983
2014-05-07,1568.953
2014-05-08,1586.903
2014-05-09,1570.517
2014-05-12,1589.345
2014-05-13,1596.144
2014-05-14,1591.282
2014-05-15,1580.398
2014-05-16,1566.102
2014-05-19,1570.14
2014-05-20,1567.779
2014-05-21,1574.333
2014-05-22,1586.208
2014-05-23,1579.098
2014-05-26,1588.766
2014-05-27,1599.628
2014-05-28,1601.283
2014-05-29,1603.962
2014-05-30,1590.791
2014-06-02,1590.718
2014-06-03,1582.645
2014-06-04,1593.44
2014-06-05,1585.957
2014-06-06,1599.225
2014-06-09,1606.914
2014-06-10,1600.68
2014-06-11,1584.913
2014-06-12,1585.875
2014-06-13,1577.843
2014-06-16,1556.693
2014-06-17,1551.351
2014-06-18,1556.426
2014-06-19,1564.555
2014-06-20,1552.612
2014-06-23,1571.698
2014-06-24,1564.811
2014-06-25,1550.156
2014-06-26,1546.762
2014-06-27,1555.035
2014-06-30,1568.365
2014-07-01,1570.103
2014-07-02,1575.304
2014-07-03,1582.71
2014-07-04,1572.712
2014-07-07,1566.867
2014-07-08,1552.783
2014-07-09,1557.658
2014-07-10,1537.824
2014-07-11,1530.413
2014-07-14,1547.813
2014-07-15,1531.696
2014-07-16,1536.87
2014-07-17,1532.893
2014-07-18,1516.487
2014-07-21,1512.282
2014-07-22,1516.49
2014-07-23,1530.057
2014-07-24,1532.718
2014-07-25,1528.468
2014-07-28,1518.214
2014-07-29,1513.033
2014-07-30,1489.638
2014-07-31,1466.932
2014-08-01,1453.74
2014-08-04,1451.11
2014-08-05,1451.727
2014-08-06,1417.721
2014-08-07,1406.926
2014-08-08,1395.726
2014-08-11,1432.078
2014-08-12,1427.884
2014-08-13,1430.028
2014-08-14,1429.011
2014-08-15,1419.428
2014-08-18,1434.55
2014-08-19,1443.394
2014-08-20,1432.636
2014-08-21,1438.47
2014-08-22,1428.278
2014-08-25,1434.714
2014-08-26,1442.535
2014-08-27,1454.771
2014-08-28,1434.15
2014-08-29,1432.375
2014-09-01,1421.832
2014-09-02,1422.261
2014-09-03,1432.901
2014-09-04,1426.259
2014-09-05,1408.29
2014-09-08,1406.028
2014-09-09,1391.026
2014-09-10,1381.499
2014-09-11,1371.434
2014-09-12,1371.512
2014-09-15,1370.811
2014-09-16,1360.876
2014-09-17,1375.983
2014-09-18,1383.681
2014-09-19,1367.309
2014-09-22,1364.062
2014-09-23,1347.979
2014-09-24,1344.406
2014-09-25,1330.551
2014-09-26,1325.557
2014-09-29,1321.835
2014-09-30,1341.775
2014-10-01,1315.409
2014-10-02,1290.042
2014-10-03,1290.464
2014-10-06,1289.879
2014-10-07,1261.332
2014-10-08,1244.103
2014-10-09,1236.516
2014-10-10,1213.014
2014-10-13,1216.114
2014-10-14,1219.391
2014-10-15,1191.529
2014-10-16,1198.043
2014-10-17,1235.349
2014-10-20,1234.645
2014-10-21,1265.97
2014-10-22,1274.979
2014-10-23,1295.23
2014-10-24,1280.139
2014-10-27,1274.723
2014-10-28,1295.124
2014-10-29,1308.68
2014-10-30,1305.763
2014-10-31,1310.982
2014-11-03,1303.106
2014-11-04,1305.175
2014-11-05,1316.621
2014-11-06,1315.815
2014-11-07,1304.875
2014-11-10,1320.22
2014-11-11,1324.346
2014-11-12,1311.383
2014-11-13,1311.348
2014-11-14,1313.077
2014-11-17,1309.479
2014-11-18,1326.825
2014-11-19,1323.178
2014-11-20,1318.779
2014-11-21,1328.022
2014-11-24,1342.471
2014-11-25,1357.417
2014-11-26,1359.515
2014-11-27,1354.601
2014-11-28,1350.43
2014-12-01,1352.28
2014-12-02,1342.077
2014-12-03,1355.437
2014-12-04,1357.64
2014-12-05,1362.014
2014-12-08,1357.394
2014-12-09,1355.553
2014-12-10,1356.604
2014-12-11,1346.55
2014-12-12,1339.544
2014-12-15,1311.173
2014-12-16,1306.837
2014-12-17,1303.659
2014-12-18,1327.645
2014-12-19,1335.465
2014-12-22,1337.917
2014-12-23,1344.477
2014-12-24,1339.533
2014-12-25,1339.533
2014-12-26,1333.641
2014-12-29,1340.339
2014-12-30,1350.464
2014-12-31,1337.06
2015-01-01,1337.06
2015-01-02,1333.357
2015-01-05,1326.282
2015-01-06,1327.968
2015-01-07,1293.704
2015-01-08,1317.192
2015-01-09,1312.069
2015-01-12,1309.932
2015-01-13,1322.947
2015-01-14,1296.287
2015-01-15,1298.267
2015-01-16,1305.369
2015-01-19,1316.043
2015-01-20,1321.16
2015-01-21,1317.146
2015-01-22,1330.957
2015-01-23,1322.15
2015-01-26,1334.169
2015-01-27,1337.204
2015-01-28,1342.601
2015-01-29,1348.644
2015-01-30,1350.504
2015-02-02,1361.371
2015-02-03,1378.124
2015-02-04,1369.779
2015-02-05,1384.158
2015-02-06,1374.346
2015-02-09,1367.846
2015-02-10,1389.457
2015-02-11,1378.45
2015-02-12,1409.035
2015-02-13,1438.106
2015-02-16,1447.79
2015-02-17,1437.425
2015-02-18,1448.344
2015-02-19,1453.732
2015-02-20,1457.69
2015-02-23,1460.776
2015-02-24,1471.316
2015-02-25,1483.563
2015-02-26,1479.124
2015-02-27,1485.862
2015-03-02,1476.605
2015-03-03,1462.538
2015-03-04,1434.395
2015-03-05,1445.344
2015-03-06,1408.298
2015-03-09,1394.518
2015-03-10,1360.411
2015-03-11,1363.712
2015-03-12,1368.747
2015-03-13,1370.591
2015-03-16,1393.056
2015-03-17,1372.335
2015-03-18,1384.687
2015-03-19,1404.552
2015-03-20,1415.669
2015-03-23,1435.039
2015-03-24,1445.164
2015-03-25,1445.935
2015-03-26,1414.107
2015-03-27,1410.244
2015-03-30,1428.607
2015-03-31,1420.026
2015-04-01,1424.72
2015-04-02,1436.554
2015-04-03,1436.554
2015-04-06,1460.382
2015-04-07,1456.557
2015-04-08,1447.349
2015-04-09,1455.417
2015-04-10,1453.918
2015-04-13,1454.998
2015-04-14,1468.034
2015-04-15,1466.163
2015-04-16,1480.65
2015-04-17,1449.003
2015-04-20,1458.373
2015-04-21,1476.882
2015-04-22,1447.01
2015-04-23,1447.013
2015-04-24,1461.486
2015-04-27,1486.981
2015-04-28,1473.949
2015-04-29,1472.502
2015-04-30,1470.626
2015-05-01,1467.348
2015-05-04,1478.249
2015-05-05,1446.948
2015-05-06,1446.467
2015-05-07,1430.075
2015-05-08,1458.706
2015-05-11,1446.53
2015-05-12,1425.444
2015-05-13,1451.295
2015-05-14,1447.149
2015-05-15,1471.489
2015-05-18,1475.792
2015-05-19,1468.114
2015-05-20,1457.605
2015-05-21,1458.219
2015-05-22,1450.607
2015-05-25,1451.252
2015-05-26,1423.511
2015-05-27,1427.727
2015-05-28,1427.065
2015-05-29,1400.174
2015-06-01,1399.392
2015-06-02,1405.456
2015-06-03,1434.768
2015-06-04,1436.352
2015-06-05,1384.784
2015-06-08,1382.794
2015-06-09,1391.21
2015-06-10,1424.59
2015-06-11,1424.254
2015-06-12,1415.2
2015-06-15,1379.19
2015-06-16,1396.472
2015-06-17,1376.82
2015-06-18,1386.282
2015-06-19,1382.491
2015-06-22,1410.641
2015-06-23,1406.062
2015-06-24,1393.639
2015-06-25,1391.023
2015-06-26,1386.282
2015-06-29,1361.86
2015-06-30,1353.182
2015-07-01,1380.23
2015-07-02,1358.621
2015-07-03,1359.631
2015-07-06,1341.782
2015-07-07,1316.452
2015-07-08,1345.313
2015-07-09,1369.921
2015-07-10,1410.31
2015-07-13,1423.759
2015-07-14,1412.793
2015-07-15,1398.492
2015-07-16,1423.065
2015-07-17,1396.943
2015-07-20,1413.343
2015-07-21,1419.547
2015-07-22,1390.437
2015-07-23,1398.357
2015-07-24,1387.565
2015-07-27,1375.295
2015-07-28,1371.43
2015-07-29,1378.952
2015-07-30,1376.429
2015-07-31,1386.332
2015-08-03,1388.385
2015-08-04,1383.936
2015-08-05,1386.022
2015-08-06,1387.575
2015-08-07,1376.922
2015-08-10,1409.042
2015-08-11,1405.504
2015-08-12,1397.427
2015-08-13,1426.674
2015-08-14,1429.5
2015-08-17,1423.768
2015-08-18,1414.583
2015-08-19,1381.76
2015-08-20,1374.758
2015-08-21,1354.769
2015-08-24,1307.645
2015-08-25,1322.035
2015-08-26,1322.441
2015-08-27,1342.761
2015-08-28,1353.898
2015-08-31,1354.713
2015-09-01,1330.466
2015-09-02,1343.239
2015-09-03,1373.407
2015-09-04,1340.414
2015-09-07,1344.205
2015-09-08,1363.266
2015-09-09,1382.712
2015-09-10,1375.949
2015-09-11,1387.678
2015-09-14,1363.637
2015-09-15,1355.292
2015-09-16,1371.107
2015-09-17,1374.191
2015-09-18,1374.878
2015-09-21,1359.71
2015-09-22,1326.176
2015-09-23,1333.204
2015-09-24,1310.929
2015-09-25,1329.182
2015-09-28,1304.311
2015-09-29,1308.313
2015-09-30,1341.083
2015-10-01,1334.816
2015-10-02,1344.177
2015-10-05,1379.45
2015-10-06,1396.909
2015-10-07,1386.044
2015-10-08,1399.789
2015-10-09,1423.134
2015-10-12,1434.144
2015-10-13,1425.426
2015-10-14,1414.622
2015-10-15,1399.365
2015-10-16,1394.974
2015-10-19,1380.026
2015-10-20,1395.927
2015-10-21,1402.857
2015-10-22,1414.256
2015-10-23,1424.919
2015-10-26,1426.84
2015-10-27,1426.191
2015-10-28,1430.605
2015-10-29,1412.023
2015-10-30,1432.505
2015-11-02,1440.717
2015-11-03,1437.005
2015-11-04,1438.908
2015-11-05,1439.405
2015-11-06,1430.313
2015-11-09,1439.004
2015-11-10,1421.256
2015-11-11,1432.22
2015-11-12,1426.633
2015-11-13,1405.439
2015-11-16,1420.252
2015-11-17,1425.58
2015-11-18,1430.467
2015-11-19,1451.201
2015-11-20,1450.194
2015-11-23,1442.81
2015-11-24,1424.877
2015-11-25,1435.328
2015-11-26,1440.842
2015-11-27,1446.725
2015-11-30,1474.267
2015-12-01,1484.331
2015-12-02,1480.791
2015-12-03,1489.414
2015-12-04,1480.073
2015-12-07,1485.164
2015-12-08,1459.789
2015-12-09,1471.697
2015-12-10,1458.391
2015-12-11,1440.429
2015-12-14,1420.295
2015-12-15,1436.938
2015-12-16,1440.09
2015-12-17,1444.567
2015-12-18,1434.748
2015-12-21,1434.528
2015-12-22,1447.562
2015-12-23,1470.336
2015-12-24,1482.098
2015-12-25,1482.098
2015-12-28,1481.669
2015-12-29,1494.33
2015-12-30,1488.04
2015-12-31,1487.36
2016-01-01,1487.36
2016-01-04,1446.991
2016-01-05,1419.751
2016-01-06,1423.613
2016-01-07,1397.618
2016-01-08,1382.883
2016-01-11,1365.633
2016-01-12,1375.662
2016-01-13,1381.877
2016-01-14,1348.209
2016-01-15,1316.293
2016-01-18,1299.524
2016-01-19,1324.271
2016-01-20,1280.558
2016-01-21,1298.911
2016-01-22,1343.263
2016-01-25,1351.068
2016-01-26,1368.374
2016-01-27,1367.949
2016-01-28,1368.263
2016-01-29,1383.585
2016-02-01,1396.03
2016-02-02,1367.358
2016-02-03,1379.347
2016-02-04,1404.549
2016-02-05,1386.217
2016-02-08,1314.921
2016-02-09,1312.703
2016-02-10,1327.843
2016-02-11,1387.011
2016-02-12,1401.641
2016-02-15,1425.614
2016-02-16,1421.716
2016-02-17,1461.131
2016-02-18,1480.616
2016-02-19,1475.457
2016-02-22,1491.659
2016-02-23,1475.597
2016-02-24,1461.989
2016-02-25,1477.906
2016-02-26,1476.924
2016-02-29,1477.908
2016-03-01,1487.182
2016-03-02,1478.543
2016-03-03,1487.339
2016-03-04,1521.092
2016-03-07,1512.399
2016-03-08,1498.444
2016-03-09,1509.358
2016-03-10,1508.115
2016-03-11,1539.9
2016-03-14,1551.312
2016-03-15,1552.949
2016-03-16,1551.077
2016-03-17,1582.273
2016-03-18,1587.487
2016-03-21,1581.497
2016-03-22,1582.391
2016-03-23,1573.28
2016-03-24,1563.579
2016-03-25,1563.579
2016-03-28,1567.742
2016-03-29,1565.592
2016-03-30,1618.006
