Date,GERMANY SMALL VALUE Small Cap
2005-11-10,516.783
2005-11-11,519.733
2005-11-14,521.642
2005-11-15,518.925
2005-11-16,515.607
2005-11-17,522.074
2005-11-18,521.633
2005-11-21,525.137
2005-11-22,526.715
2005-11-23,531.492
2005-11-24,533.876
2005-11-25,533.213
2005-11-28,534.122
2005-11-29,530.848
2005-11-30,532.462
2005-12-01,531.96
2005-12-02,534.096
2005-12-05,537.791
2005-12-06,536.084
2005-12-07,535.252
2005-12-08,538.375
2005-12-09,541.396
2005-12-12,546.426
2005-12-13,544.687
2005-12-14,547.165
2005-12-15,544.414
2005-12-16,548.255
2005-12-19,549.462
2005-12-20,548.456
2005-12-21,551.299
2005-12-22,554.625
2005-12-23,556.908
2005-12-26,556.908
2005-12-27,558.784
2005-12-28,560.878
2005-12-29,560.454
2005-12-30,558.675
2006-01-02,567.689
2006-01-03,581.696
2006-01-04,596.537
2006-01-05,592.997
2006-01-06,599.188
2006-01-09,597.849
2006-01-10,595.645
2006-01-11,600.83
2006-01-12,600.809
2006-01-13,597.319
2006-01-16,606.476
2006-01-17,601.47
2006-01-18,597.653
2006-01-19,605.945
2006-01-20,603.101
2006-01-23,606.175
2006-01-24,609.581
2006-01-25,621.199
2006-01-26,636.089
2006-01-27,641.818
2006-01-30,639.156
2006-01-31,638.734
2006-02-01,650.468
2006-02-02,643.64
2006-02-03,641.476
2006-02-06,637.915
2006-02-07,634.582
2006-02-08,632.224
2006-02-09,641.025
2006-02-10,638.166
2006-02-13,641.93
2006-02-14,643.404
2006-02-15,646.956
2006-02-16,647.723
2006-02-17,657.678
2006-02-20,661.372
2006-02-21,658.119
2006-02-22,658.633
2006-02-23,663.513
2006-02-24,667.639
2006-02-27,673.368
2006-02-28,668.048
2006-03-01,671.802
2006-03-02,672.866
2006-03-03,671.468
2006-03-06,673.138
2006-03-07,660.905
2006-03-08,653.769
2006-03-09,660.551
2006-03-10,662.166
2006-03-13,672.201
2006-03-14,678.298
2006-03-15,682.084
2006-03-16,690.284
2006-03-17,694.458
2006-03-20,698.899
2006-03-21,696.259
2006-03-22,698.023
2006-03-23,695.466
2006-03-24,695.793
2006-03-27,694.737
2006-03-28,694.102
2006-03-29,690.477
2006-03-30,701.02
2006-03-31,698.896
2006-04-03,700.648
2006-04-04,709.535
2006-04-05,716.268
2006-04-06,719.406
2006-04-07,708.938
2006-04-10,707.676
2006-04-11,701.099
2006-04-12,693.416
2006-04-13,694.664
2006-04-14,694.664
2006-04-17,705.697
2006-04-18,705.365
2006-04-19,721.466
2006-04-20,729.522
2006-04-21,738.925
2006-04-24,736.814
2006-04-25,741.802
2006-04-26,743.701
2006-04-27,742.512
2006-04-28,745.297
2006-05-01,746.598
2006-05-02,756.122
2006-05-03,754.024
2006-05-04,762.919
2006-05-05,780.862
2006-05-08,784.023
2006-05-09,787.269
2006-05-10,786.8
2006-05-11,784.779
2006-05-12,771.343
2006-05-15,741.198
2006-05-16,733.82
2006-05-17,709.318
2006-05-18,697.344
2006-05-19,692.309
2006-05-22,659.126
2006-05-23,679.959
2006-05-24,664.044
2006-05-25,678.465
2006-05-26,700.638
2006-05-29,706.622
2006-05-30,698.488
2006-05-31,700.022
2006-06-01,698.649
2006-06-02,712.285
2006-06-05,709.696
2006-06-06,675.064
2006-06-07,670.237
2006-06-08,633.223
2006-06-09,647.453
2006-06-12,632.112
2006-06-13,610.247
2006-06-14,616.887
2006-06-15,642.847
2006-06-16,637.948
2006-06-19,643.575
2006-06-20,645.501
2006-06-21,649.198
2006-06-22,650.552
2006-06-23,648.303
2006-06-26,649.201
2006-06-27,647.124
2006-06-28,637.441
2006-06-29,652.618
2006-06-30,680.012
2006-07-03,691.202
2006-07-04,693.185
2006-07-05,674.728
2006-07-06,684.889
2006-07-07,682.577
2006-07-10,676.655
2006-07-11,669.814
2006-07-12,668.277
2006-07-13,659.028
2006-07-14,641.751
2006-07-17,625.521
2006-07-18,623.089
2006-07-19,645.251
2006-07-20,651.996
2006-07-21,643.781
2006-07-24,648.341
2006-07-25,649.711
2006-07-26,650.261
2006-07-27,667.498
2006-07-28,670.173
2006-07-31,675.178
2006-08-01,669.152
2006-08-02,678.063
2006-08-03,671.127
2006-08-04,682.259
2006-08-07,671.864
2006-08-08,673.31
2006-08-09,673.978
2006-08-10,660.659
2006-08-11,660.111
2006-08-14,662.96
2006-08-15,670.744
2006-08-16,680.899
2006-08-17,682.812
2006-08-18,680.439
2006-08-21,680.531
2006-08-22,675.682
2006-08-23,671.776
2006-08-24,668.29
2006-08-25,667.545
2006-08-28,672.35
2006-08-29,672.394
2006-08-30,679.841
2006-08-31,676.696
2006-09-01,681.066
2006-09-04,691.394
2006-09-05,686.411
2006-09-06,681.313
2006-09-07,670.848
2006-09-08,670.098
2006-09-11,668.116
2006-09-12,673.673
2006-09-13,678.952
2006-09-14,687.473
2006-09-15,684.558
2006-09-18,688.122
2006-09-19,683.336
2006-09-20,689.703
2006-09-21,693.154
2006-09-22,688.216
2006-09-25,684.651
2006-09-26,686.598
2006-09-27,694.938
2006-09-28,699.965
2006-09-29,704.266
2006-10-02,708.0
2006-10-03,706.216
2006-10-04,710.508
2006-10-05,714.166
2006-10-06,707.103
2006-10-09,708.897
2006-10-10,710.529
2006-10-11,713.819
2006-10-12,719.608
2006-10-13,716.295
2006-10-16,718.88
2006-10-17,709.458
2006-10-18,713.312
2006-10-19,718.896
2006-10-20,721.736
2006-10-23,720.125
2006-10-24,723.065
2006-10-25,727.321
2006-10-26,735.122
2006-10-27,734.023
2006-10-30,727.995
2006-10-31,734.807
2006-11-01,736.341
2006-11-02,731.711
2006-11-03,728.969
2006-11-06,739.152
2006-11-07,742.533
2006-11-08,742.536
2006-11-09,745.087
2006-11-10,748.315
2006-11-13,747.582
2006-11-14,751.504
2006-11-15,755.127
2006-11-16,757.846
2006-11-17,750.835
2006-11-20,746.568
2006-11-21,749.695
2006-11-22,759.247
2006-11-23,759.417
2006-11-24,762.395
2006-11-27,747.531
2006-11-28,743.228
2006-11-29,759.994
2006-11-30,766.573
2006-12-01,770.68
2006-12-04,772.129
2006-12-05,773.782
2006-12-06,776.806
2006-12-07,780.409
2006-12-08,782.524
2006-12-11,783.788
2006-12-12,789.637
2006-12-13,793.744
2006-12-14,795.101
2006-12-15,795.789
2006-12-18,796.148
2006-12-19,795.862
2006-12-20,801.341
2006-12-21,803.073
2006-12-22,800.917
2006-12-25,800.917
2006-12-26,799.669
2006-12-27,806.877
2006-12-28,811.436
2006-12-29,818.721
2007-01-01,818.721
2007-01-02,836.272
2007-01-03,837.171
2007-01-04,826.161
2007-01-05,813.847
2007-01-08,814.359
2007-01-09,819.134
2007-01-10,807.869
2007-01-11,813.1
2007-01-12,816.202
2007-01-15,823.159
2007-01-16,821.871
2007-01-17,823.871
2007-01-18,827.801
2007-01-19,838.62
2007-01-22,839.107
2007-01-23,839.817
2007-01-24,842.601
2007-01-25,842.752
2007-01-26,833.956
2007-01-29,842.15
2007-01-30,845.441
2007-01-31,846.725
2007-02-01,860.418
2007-02-02,856.003
2007-02-05,851.648
2007-02-06,854.763
2007-02-07,863.272
2007-02-08,863.0
2007-02-09,864.398
2007-02-12,858.138
2007-02-13,870.854
2007-02-14,893.547
2007-02-15,895.366
2007-02-16,891.298
2007-02-19,898.461
2007-02-20,898.654
2007-02-21,893.628
2007-02-22,894.486
2007-02-23,901.079
2007-02-26,904.419
2007-02-27,863.013
2007-02-28,848.172
2007-03-01,833.335
2007-03-02,835.224
2007-03-05,811.616
2007-03-06,826.835
2007-03-07,842.612
2007-03-08,856.378
2007-03-09,851.921
2007-03-12,861.139
2007-03-13,854.334
2007-03-14,828.331
2007-03-15,848.851
2007-03-16,861.384
2007-03-19,873.31
2007-03-20,874.913
2007-03-21,880.853
2007-03-22,899.198
2007-03-23,897.579
2007-03-26,895.161
2007-03-27,898.872
2007-03-28,892.796
2007-03-29,907.063
2007-03-30,908.823
2007-04-02,917.578
2007-04-03,931.988
2007-04-04,931.544
2007-04-05,938.639
2007-04-06,938.639
2007-04-09,933.749
2007-04-10,949.804
2007-04-11,945.915
2007-04-12,945.587
2007-04-13,953.643
2007-04-16,964.81
2007-04-17,961.838
2007-04-18,953.197
2007-04-19,951.356
2007-04-20,964.267
2007-04-23,966.416
2007-04-24,961.065
2007-04-25,974.87
2007-04-26,976.397
2007-04-27,980.56
2007-04-30,979.235
2007-05-01,975.576
2007-05-02,979.873
2007-05-03,970.051
2007-05-04,983.571
2007-05-07,990.934
2007-05-08,968.506
2007-05-09,974.361
2007-05-10,971.476
2007-05-11,976.233
2007-05-14,981.834
2007-05-15,989.508
2007-05-16,988.068
2007-05-17,989.824
2007-05-18,994.301
2007-05-21,991.135
2007-05-22,994.33
2007-05-23,1000.923
2007-05-24,987.721
2007-05-25,984.652
2007-05-28,984.652
2007-05-29,991.23
2007-05-30,978.215
2007-05-31,1000.0
2007-06-01,1005.771
2007-06-04,1005.385
2007-06-05,1004.328
2007-06-06,975.102
2007-06-07,957.987
2007-06-08,950.721
2007-06-11,971.707
2007-06-12,960.221
2007-06-13,958.482
2007-06-14,973.447
2007-06-15,987.488
2007-06-18,993.149
2007-06-19,1000.492
2007-06-20,1011.213
2007-06-21,997.664
2007-06-22,1004.264
2007-06-25,997.221
2007-06-26,993.525
2007-06-27,982.154
2007-06-28,1003.108
2007-06-29,1009.907
2007-07-02,1022.928
2007-07-03,1032.016
2007-07-04,1039.536
2007-07-05,1034.254
2007-07-06,1041.435
2007-07-09,1049.215
2007-07-10,1045.447
2007-07-11,1040.835
2007-07-12,1054.975
2007-07-13,1055.772
2007-07-16,1055.969
2007-07-17,1050.073
2007-07-18,1036.728
2007-07-19,1043.775
2007-07-20,1034.572
2007-07-23,1030.672
2007-07-24,1014.138
2007-07-25,985.648
2007-07-26,963.21
2007-07-27,950.484
2007-07-30,952.509
2007-07-31,974.363
2007-08-01,951.8
2007-08-02,954.715
2007-08-03,954.726
2007-08-06,950.578
2007-08-07,954.749
2007-08-08,969.411
2007-08-09,931.005
2007-08-10,903.149
2007-08-13,924.753
2007-08-14,908.412
2007-08-15,886.685
2007-08-16,846.449
2007-08-17,856.528
2007-08-20,865.201
2007-08-21,873.191
2007-08-22,899.538
2007-08-23,909.924
2007-08-24,912.9
2007-08-27,915.678
2007-08-28,899.185
2007-08-29,908.449
2007-08-30,919.796
2007-08-31,935.344
2007-09-03,938.095
2007-09-04,947.484
2007-09-05,936.211
2007-09-06,943.41
2007-09-07,927.462
2007-09-10,912.561
2007-09-11,931.004
2007-09-12,935.733
2007-09-13,932.574
2007-09-14,933.762
2007-09-17,916.481
2007-09-18,929.376
2007-09-19,961.651
2007-09-20,969.419
2007-09-21,984.279
2007-09-24,988.998
2007-09-25,979.429
2007-09-26,984.601
2007-09-27,999.878
2007-09-28,999.462
2007-10-01,1004.442
2007-10-02,1013.005
2007-10-03,1016.358
2007-10-04,1014.306
2007-10-05,1016.962
2007-10-08,1013.257
2007-10-09,1017.763
2007-10-10,1023.368
2007-10-11,1037.59
2007-10-12,1028.104
2007-10-15,1032.588
2007-10-16,1019.312
2007-10-17,1033.525
2007-10-18,1034.118
2007-10-19,1025.943
2007-10-22,1001.543
2007-10-23,1027.876
2007-10-24,1018.771
2007-10-25,1037.363
2007-10-26,1058.374
2007-10-29,1059.062
2007-10-30,1052.373
2007-10-31,1062.888
2007-11-01,1043.191
2007-11-02,1039.7
2007-11-05,1032.684
2007-11-06,1057.655
2007-11-07,1058.102
2007-11-08,1042.323
2007-11-09,1025.644
2007-11-12,998.614
2007-11-13,989.111
2007-11-14,997.115
2007-11-15,967.984
2007-11-16,954.132
2007-11-19,918.742
2007-11-20,938.818
2007-11-21,903.054
2007-11-22,908.508
2007-11-23,920.959
2007-11-26,922.374
2007-11-27,928.346
2007-11-28,949.487
2007-11-29,964.213
2007-11-30,982.133
2007-12-03,983.481
2007-12-04,976.094
2007-12-05,981.641
2007-12-06,975.439
2007-12-07,992.578
2007-12-10,1000.917
2007-12-11,1001.203
2007-12-12,1000.914
2007-12-13,972.831
2007-12-14,961.085
2007-12-17,931.718
2007-12-18,934.966
2007-12-19,932.989
2007-12-20,931.306
2007-12-21,945.623
2007-12-24,947.728
2007-12-25,947.728
2007-12-26,954.242
2007-12-27,964.154
2007-12-28,977.638
2007-12-31,972.053
2008-01-01,972.053
2008-01-02,971.349
2008-01-03,962.655
2008-01-04,944.234
2008-01-07,920.177
2008-01-08,921.175
2008-01-09,892.455
2008-01-10,871.984
2008-01-11,877.64
2008-01-14,893.244
2008-01-15,863.733
2008-01-16,841.03
2008-01-17,836.699
2008-01-18,828.768
2008-01-21,778.757
2008-01-22,802.398
2008-01-23,784.874
2008-01-24,827.906
2008-01-25,840.626
2008-01-28,834.684
2008-01-29,858.935
2008-01-30,857.335
2008-01-31,860.084
2008-02-01,890.022
2008-02-04,898.89
2008-02-05,853.603
2008-02-06,862.394
2008-02-07,834.678
2008-02-08,837.113
2008-02-11,831.279
2008-02-12,865.299
2008-02-13,874.23
2008-02-14,880.676
2008-02-15,874.472
2008-02-18,881.325
2008-02-19,894.409
2008-02-20,883.091
2008-02-21,896.322
2008-02-22,891.826
2008-02-25,906.995
2008-02-26,923.801
2008-02-27,935.573
2008-02-28,923.426
2008-02-29,910.02
2008-03-03,896.098
2008-03-04,883.566
2008-03-05,903.168
2008-03-06,900.045
2008-03-07,884.326
2008-03-10,866.89
2008-03-11,886.275
2008-03-12,900.849
2008-03-13,884.986
2008-03-14,886.031
2008-03-17,852.281
2008-03-18,877.85
2008-03-19,857.504
2008-03-20,848.399
2008-03-21,848.399
2008-03-24,847.188
2008-03-25,884.083
2008-03-26,893.423
2008-03-27,913.212
2008-03-28,907.975
2008-03-31,914.893
2008-04-01,933.759
2008-04-02,929.703
2008-04-03,921.503
2008-04-04,937.169
2008-04-07,946.18
2008-04-08,926.152
2008-04-09,924.754
2008-04-10,914.492
2008-04-11,908.955
2008-04-14,905.62
2008-04-15,907.063
2008-04-16,932.183
2008-04-17,931.195
2008-04-18,938.014
2008-04-21,939.092
2008-04-22,934.849
2008-04-23,934.928
2008-04-24,923.326
2008-04-25,933.382
2008-04-28,939.569
2008-04-29,932.111
2008-04-30,934.521
2008-05-01,927.408
2008-05-02,947.16
2008-05-05,954.289
2008-05-06,952.451
2008-05-07,953.923
2008-05-08,954.05
2008-05-09,947.778
2008-05-12,955.34
2008-05-13,953.353
2008-05-14,954.944
2008-05-15,957.195
2008-05-16,965.841
2008-05-19,977.623
2008-05-20,966.815
2008-05-21,968.469
2008-05-22,963.602
2008-05-23,952.4
2008-05-26,943.517
2008-05-27,939.524
2008-05-28,942.986
2008-05-29,940.79
2008-05-30,953.389
2008-06-02,943.885
2008-06-03,949.461
2008-06-04,947.037
2008-06-05,956.392
2008-06-06,951.366
2008-06-09,938.216
2008-06-10,913.052
2008-06-11,902.372
2008-06-12,898.672
2008-06-13,899.64
2008-06-16,911.187
2008-06-17,920.979
2008-06-18,901.773
2008-06-19,889.662
2008-06-20,890.805
2008-06-23,869.98
2008-06-24,862.889
2008-06-25,873.591
2008-06-26,861.411
2008-06-27,851.467
2008-06-30,842.161
2008-07-01,825.158
2008-07-02,818.773
2008-07-03,816.556
2008-07-04,812.378
2008-07-07,819.464
2008-07-08,803.296
2008-07-09,818.974
2008-07-10,816.093
2008-07-11,802.29
2008-07-14,808.409
2008-07-15,791.323
2008-07-16,795.009
2008-07-17,825.946
2008-07-18,837.677
2008-07-21,848.729
2008-07-22,838.276
2008-07-23,846.371
2008-07-24,816.459
2008-07-25,815.007
2008-07-28,804.75
2008-07-29,790.783
2008-07-30,800.382
2008-07-31,814.433
2008-08-01,804.946
2008-08-04,798.935
2008-08-05,812.012
2008-08-06,825.192
2008-08-07,818.33
2008-08-08,814.073
2008-08-11,821.082
2008-08-12,817.17
2008-08-13,794.453
2008-08-14,796.928
2008-08-15,791.329
2008-08-18,792.397
2008-08-19,774.118
2008-08-20,774.417
2008-08-21,771.246
2008-08-22,784.475
2008-08-25,774.054
2008-08-26,770.685
2008-08-27,771.095
2008-08-28,786.019
2008-08-29,796.614
2008-09-01,785.316
2008-09-02,799.54
2008-09-03,790.335
2008-09-04,763.657
2008-09-05,743.051
2008-09-08,761.375
2008-09-09,745.739
2008-09-10,735.5
2008-09-11,719.906
2008-09-12,740.463
2008-09-15,720.385
2008-09-16,711.466
2008-09-17,699.162
2008-09-18,696.064
2008-09-19,728.752
2008-09-22,737.525
2008-09-23,722.62
2008-09-24,717.284
2008-09-25,717.727
2008-09-26,694.472
2008-09-29,641.74
2008-09-30,630.004
2008-10-01,627.021
2008-10-02,610.95
2008-10-03,614.475
2008-10-06,557.208
2008-10-07,546.143
2008-10-08,518.807
2008-10-09,521.526
2008-10-10,485.544
2008-10-13,541.143
2008-10-14,558.014
2008-10-15,519.684
2008-10-16,495.074
2008-10-17,497.055
2008-10-20,497.966
2008-10-21,498.65
2008-10-22,470.977
2008-10-23,462.236
2008-10-24,433.635
2008-10-27,398.578
2008-10-28,398.237
2008-10-29,434.599
2008-10-30,454.447
2008-10-31,456.931
2008-11-03,474.162
2008-11-04,513.56
2008-11-05,506.306
2008-11-06,478.877
2008-11-07,481.125
2008-11-10,491.754
2008-11-11,467.236
2008-11-12,458.183
2008-11-13,457.697
2008-11-14,459.859
2008-11-17,451.555
2008-11-18,449.24
2008-11-19,434.301
2008-11-20,415.801
2008-11-21,413.133
2008-11-24,448.055
2008-11-25,453.435
2008-11-26,450.54
2008-11-27,474.739
2008-11-28,455.196
2008-12-01,432.637
2008-12-02,443.133
2008-12-03,437.081
2008-12-04,444.514
2008-12-05,430.85
2008-12-08,464.76
2008-12-09,471.647
2008-12-10,482.78
2008-12-11,489.044
2008-12-12,486.747
2008-12-15,499.391
2008-12-16,511.806
2008-12-17,537.516
2008-12-18,547.713
2008-12-19,524.334
2008-12-22,533.237
2008-12-23,544.027
2008-12-24,545.763
2008-12-25,545.763
2008-12-26,548.397
2008-12-29,582.726
2008-12-30,598.089
2008-12-31,587.772
2009-01-01,587.772
2009-01-02,605.265
2009-01-05,596.15
2009-01-06,586.694
2009-01-07,590.552
2009-01-08,566.725
2009-01-09,551.368
2009-01-12,532.514
2009-01-13,519.89
2009-01-14,493.755
2009-01-15,486.62
2009-01-16,499.534
2009-01-19,479.248
2009-01-20,459.836
2009-01-21,463.435
2009-01-22,461.157
2009-01-23,447.632
2009-01-26,471.086
2009-01-27,471.027
2009-01-28,497.159
2009-01-29,486.744
2009-01-30,477.811
2009-02-02,464.959
2009-02-03,479.566
2009-02-04,491.001
2009-02-05,488.535
2009-02-06,509.673
2009-02-09,528.976
2009-02-10,506.896
2009-02-11,499.78
2009-02-12,487.386
2009-02-13,501.283
2009-02-16,489.446
2009-02-17,463.957
2009-02-18,457.758
2009-02-19,463.329
2009-02-20,439.615
2009-02-23,430.128
2009-02-24,428.094
2009-02-25,427.909
2009-02-26,442.572
2009-02-27,436.514
2009-03-02,417.465
2009-03-03,406.607
2009-03-04,423.169
2009-03-05,399.549
2009-03-06,394.834
2009-03-09,391.273
2009-03-10,420.528
2009-03-11,424.59
2009-03-12,427.325
2009-03-13,437.442
2009-03-16,450.893
2009-03-17,441.811
2009-03-18,439.742
2009-03-19,469.0
2009-03-20,469.032
2009-03-23,485.175
2009-03-24,486.824
2009-03-25,494.562
2009-03-26,500.989
2009-03-27,490.282
2009-03-30,468.542
2009-03-31,484.013
2009-04-01,487.284
2009-04-02,526.018
2009-04-03,539.358
2009-04-06,543.946
2009-04-07,524.917
2009-04-08,533.799
2009-04-09,557.031
2009-04-10,557.031
2009-04-13,561.755
2009-04-14,573.026
2009-04-15,568.81
2009-04-16,576.454
2009-04-17,590.551
2009-04-20,555.729
2009-04-21,558.109
2009-04-22,576.23
2009-04-23,581.288
2009-04-24,610.756
2009-04-27,602.222
2009-04-28,582.308
2009-04-29,607.807
2009-04-30,618.652
2009-05-01,618.745
2009-05-04,652.898
2009-05-05,666.004
2009-05-06,667.613
2009-05-07,674.998
2009-05-08,678.009
2009-05-11,654.869
2009-05-12,649.104
2009-05-13,615.23
2009-05-14,627.508
2009-05-15,646.251
2009-05-18,655.5
2009-05-19,690.722
2009-05-20,719.408
2009-05-21,696.943
2009-05-22,710.468
2009-05-25,709.715
2009-05-26,704.438
2009-05-27,711.492
2009-05-28,691.09
2009-05-29,703.484
2009-06-01,735.175
2009-06-02,753.671
2009-06-03,736.763
2009-06-04,728.267
2009-06-05,723.881
2009-06-08,695.578
2009-06-09,703.934
2009-06-10,718.714
2009-06-11,732.948
2009-06-12,726.309
2009-06-15,699.139
2009-06-16,693.288
2009-06-17,668.713
2009-06-18,671.373
2009-06-19,670.413
2009-06-22,646.301
2009-06-23,657.243
2009-06-24,685.621
2009-06-25,678.008
2009-06-26,694.847
2009-06-29,705.419
2009-06-30,700.374
2009-07-01,718.622
2009-07-02,700.275
2009-07-03,692.367
2009-07-06,674.971
2009-07-07,674.561
2009-07-08,663.001
2009-07-09,674.175
2009-07-10,665.31
2009-07-13,682.326
2009-07-14,698.287
2009-07-15,727.511
2009-07-16,737.519
2009-07-17,739.018
2009-07-20,750.274
2009-07-21,766.875
2009-07-22,763.701
2009-07-23,776.648
2009-07-24,764.959
2009-07-27,763.403
2009-07-28,743.827
2009-07-29,748.51
2009-07-30,763.658
2009-07-31,775.196
2009-08-03,810.458
2009-08-04,809.854
2009-08-05,813.269
2009-08-06,820.064
2009-08-07,822.67
2009-08-10,823.638
2009-08-11,804.841
2009-08-12,815.185
2009-08-13,844.936
2009-08-14,846.501
2009-08-17,814.179
2009-08-18,828.147
2009-08-19,827.762
2009-08-20,850.32
2009-08-21,870.678
2009-08-24,885.722
2009-08-25,893.033
2009-08-26,876.763
2009-08-27,870.277
2009-08-28,890.884
2009-08-31,874.975
2009-09-01,857.003
2009-09-02,839.152
2009-09-03,858.403
2009-09-04,871.864
2009-09-07,900.496
2009-09-08,926.015
2009-09-09,935.019
2009-09-10,942.471
2009-09-11,949.984
2009-09-14,945.808
2009-09-15,953.903
2009-09-16,984.912
2009-09-17,995.415
2009-09-18,997.175
2009-09-21,972.908
2009-09-22,992.799
2009-09-23,982.031
2009-09-24,956.617
2009-09-25,943.76
2009-09-28,964.837
2009-09-29,961.007
2009-09-30,968.952
2009-10-01,939.423
2009-10-02,916.553
2009-10-05,928.852
2009-10-06,973.054
2009-10-07,969.153
2009-10-08,992.643
2009-10-09,995.534
2009-10-12,1010.193
2009-10-13,997.612
2009-10-14,1027.946
2009-10-15,1030.688
2009-10-16,1009.55
2009-10-19,1027.236
2009-10-20,1024.548
2009-10-21,1023.312
2009-10-22,1000.143
2009-10-23,1004.859
2009-10-26,973.996
2009-10-27,947.022
2009-10-28,903.862
2009-10-29,932.472
2009-10-30,909.344
2009-11-02,909.266
2009-11-03,886.378
2009-11-04,935.73
2009-11-05,946.681
2009-11-06,956.293
2009-11-09,983.368
2009-11-10,977.281
2009-11-11,994.43
2009-11-12,983.01
2009-11-13,984.101
2009-11-16,1004.524
2009-11-17,984.848
2009-11-18,998.523
2009-11-19,971.589
2009-11-20,967.783
2009-11-23,1007.59
2009-11-24,1001.622
2009-11-25,1014.489
2009-11-26,976.078
2009-11-27,991.49
2009-11-30,982.088
2009-12-01,1015.433
2009-12-02,1013.917
2009-12-03,1012.393
2009-12-04,1009.594
2009-12-07,1007.207
2009-12-08,982.476
2009-12-09,974.398
2009-12-10,975.111
2009-12-11,974.237
2009-12-14,982.874
2009-12-15,979.387
2009-12-16,982.841
2009-12-17,961.457
2009-12-18,953.554
2009-12-21,961.234
2009-12-22,963.492
2009-12-23,969.476
2009-12-24,971.133
2009-12-25,971.133
2009-12-28,970.033
2009-12-29,972.253
2009-12-30,965.249
2009-12-31,968.387
2010-01-01,968.387
2010-01-04,1004.509
2010-01-05,1004.975
2010-01-06,1011.165
2010-01-07,1012.189
2010-01-08,1017.314
2010-01-11,1041.902
2010-01-12,1028.359
2010-01-13,1033.931
2010-01-14,1044.202
2010-01-15,1027.281
2010-01-18,1034.523
2010-01-19,1024.41
2010-01-20,991.758
2010-01-21,979.759
2010-01-22,972.958
2010-01-25,976.87
2010-01-26,971.536
2010-01-27,967.862
2010-01-28,958.117
2010-01-29,962.759
2010-02-01,974.48
2010-02-02,992.663
2010-02-03,987.897
2010-02-04,949.882
2010-02-05,917.503
2010-02-08,919.918
2010-02-09,928.964
2010-02-10,938.082
2010-02-11,937.836
2010-02-12,937.589
2010-02-15,938.037
2010-02-16,954.713
2010-02-17,964.755
2010-02-18,967.479
2010-02-19,957.813
2010-02-22,959.244
2010-02-23,946.323
2010-02-24,945.843
2010-02-25,928.146
2010-02-26,950.142
2010-03-01,957.633
2010-03-02,968.015
2010-03-03,986.175
2010-03-04,979.74
2010-03-05,996.457
2010-03-08,999.177
2010-03-09,995.832
2010-03-10,1013.45
2010-03-11,1008.856
2010-03-12,1013.79
2010-03-15,1002.073
2010-03-16,1012.266
2010-03-17,1015.313
2010-03-18,1002.084
2010-03-19,988.153
2010-03-22,999.26
2010-03-23,1003.006
2010-03-24,989.377
2010-03-25,999.079
2010-03-26,1006.752
2010-03-29,1015.598
2010-03-30,1010.366
2010-03-31,1023.812
2010-04-01,1040.845
2010-04-02,1040.845
2010-04-05,1038.462
2010-04-06,1040.545
2010-04-07,1034.886
2010-04-08,1028.625
2010-04-09,1053.741
2010-04-12,1062.273
2010-04-13,1056.64
2010-04-14,1072.331
2010-04-15,1072.835
2010-04-16,1050.837
2010-04-19,1039.47
2010-04-20,1062.571
2010-04-21,1057.686
2010-04-22,1035.558
2010-04-23,1059.987
2010-04-26,1070.872
2010-04-27,1041.642
2010-04-28,1006.793
2010-04-29,1033.586
2010-04-30,1040.281
2010-05-03,1043.257
2010-05-04,997.462
2010-05-05,961.479
2010-05-06,932.506
2010-05-07,893.774
2010-05-10,969.2
2010-05-11,954.563
2010-05-12,982.499
2010-05-13,982.34
2010-05-14,942.575
2010-05-17,929.974
2010-05-18,937.234
2010-05-19,905.447
2010-05-20,878.618
2010-05-21,901.944
2010-05-24,884.223
2010-05-25,838.883
2010-05-26,861.669
2010-05-27,898.967
2010-05-28,905.87
2010-05-31,903.841
2010-06-01,903.774
2010-06-02,900.38
2010-06-03,918.303
2010-06-04,888.275
2010-06-07,867.308
2010-06-08,858.515
2010-06-09,889.076
2010-06-10,911.37
2010-06-11,920.997
2010-06-14,953.821
2010-06-15,964.983
2010-06-16,959.233
2010-06-17,966.979
2010-06-18,972.195
2010-06-21,980.064
2010-06-22,966.337
2010-06-23,954.946
2010-06-24,944.856
2010-06-25,932.139
2010-06-28,952.465
2010-06-29,903.851
2010-06-30,910.495
2010-07-01,906.694
2010-07-02,924.099
2010-07-05,916.293
2010-07-06,947.44
2010-07-07,950.45
2010-07-08,960.111
2010-07-09,962.957
2010-07-12,961.902
2010-07-13,985.54
2010-07-14,984.009
2010-07-15,991.062
2010-07-16,978.743
2010-07-19,976.3
2010-07-20,966.266
2010-07-21,980.712
2010-07-22,1006.61
2010-07-23,1007.951
2010-07-26,1029.645
2010-07-27,1033.906
2010-07-28,1029.48
2010-07-29,1029.669
2010-07-30,1017.848
2010-08-02,1058.776
2010-08-03,1060.044
2010-08-04,1057.157
2010-08-05,1059.804
2010-08-06,1069.601
2010-08-09,1078.338
2010-08-10,1050.996
2010-08-11,1014.12
2010-08-12,1001.804
2010-08-13,1000.554
2010-08-16,1006.513
2010-08-17,1024.049
2010-08-18,1018.459
2010-08-19,1010.266
2010-08-20,980.825
2010-08-23,978.023
2010-08-24,961.156
2010-08-25,947.078
2010-08-26,964.584
2010-08-27,972.02
2010-08-30,969.635
2010-08-31,975.2
2010-09-01,1011.199
2010-09-02,1015.6
2010-09-03,1027.042
