Date,UNITED KINGDOM SMID CAP SMID (Small+Mid Cap)
2010-09-17,709.718
2010-09-20,716.045
2010-09-21,714.261
2010-09-22,714.573
2010-09-23,716.054
2010-09-24,728.829
2010-09-27,729.449
2010-09-28,729.089
2010-09-29,730.518
2010-09-30,726.602
2010-10-01,732.34
2010-10-04,730.416
2010-10-05,742.107
2010-10-06,747.862
2010-10-07,747.825
2010-10-08,744.806
2010-10-11,748.283
2010-10-12,739.944
2010-10-13,754.031
2010-10-14,760.877
2010-10-15,756.71
2010-10-18,754.212
2010-10-19,741.237
2010-10-20,748.712
2010-10-21,748.899
2010-10-22,743.544
2010-10-25,749.617
2010-10-26,752.123
2010-10-27,740.049
2010-10-28,749.537
2010-10-29,751.98
2010-11-01,755.433
2010-11-02,758.085
2010-11-03,756.784
2010-11-04,777.705
2010-11-05,778.07
2010-11-08,773.599
2010-11-09,776.15
2010-11-10,763.009
2010-11-11,763.58
2010-11-12,762.042
2010-11-15,763.267
2010-11-16,740.278
2010-11-17,742.759
2010-11-18,754.075
2010-11-19,751.003
2010-11-22,746.022
2010-11-23,730.744
2010-11-24,735.197
2010-11-25,741.293
2010-11-26,732.773
2010-11-29,716.034
2010-11-30,712.7
2010-12-01,727.283
2010-12-02,745.498
2010-12-03,752.769
2010-12-06,753.252
2010-12-07,766.915
2010-12-08,762.573
2010-12-09,760.278
2010-12-10,764.655
2010-12-13,772.745
2010-12-14,771.053
2010-12-15,763.156
2010-12-16,762.383
2010-12-17,760.244
2010-12-20,763.423
2010-12-21,766.753
2010-12-22,767.551
2010-12-23,768.955
2010-12-24,770.109
2010-12-27,767.018
2010-12-28,766.645
2010-12-29,772.564
2010-12-30,768.109
2010-12-31,777.95
2011-01-03,768.484
2011-01-04,785.689
2011-01-05,780.907
2011-01-06,780.207
2011-01-07,782.701
2011-01-10,778.213
2011-01-11,789.363
2011-01-12,797.712
2011-01-13,805.648
2011-01-14,806.053
2011-01-17,807.25
2011-01-18,819.515
2011-01-19,810.866
2011-01-20,787.515
2011-01-21,796.542
2011-01-24,799.535
2011-01-25,787.181
2011-01-26,799.317
2011-01-27,803.32
2011-01-28,790.756
2011-01-31,793.362
2011-02-01,812.522
2011-02-02,813.624
2011-02-03,810.406
2011-02-04,812.045
2011-02-07,825.111
2011-02-08,826.74
2011-02-09,825.972
2011-02-10,820.346
2011-02-11,821.226
2011-02-14,823.453
2011-02-15,825.059
2011-02-16,824.862
2011-02-17,830.429
2011-02-18,833.517
2011-02-21,825.525
2011-02-22,817.574
2011-02-23,809.645
2011-02-24,798.728
2011-02-25,812.361
2011-02-28,825.128
2011-03-01,822.191
2011-03-02,819.805
2011-03-03,826.6
2011-03-04,830.314
2011-03-07,828.21
2011-03-08,823.351
2011-03-09,826.845
2011-03-10,801.346
2011-03-11,791.889
2011-03-14,794.799
2011-03-15,775.475
2011-03-16,763.666
2011-03-17,782.984
2011-03-18,791.589
2011-03-21,807.684
2011-03-22,808.247
2011-03-23,804.405
2011-03-24,809.948
2011-03-25,806.406
2011-03-28,802.709
2011-03-29,802.358
2011-03-30,809.377
2011-03-31,803.618
2011-04-01,813.443
2011-04-04,821.978
2011-04-05,829.089
2011-04-06,834.479
2011-04-07,825.557
2011-04-08,833.239
2011-04-11,832.986
2011-04-12,815.246
2011-04-13,823.422
2011-04-14,826.046
2011-04-15,827.934
2011-04-18,807.815
2011-04-19,819.646
2011-04-20,840.369
2011-04-21,853.314
2011-04-22,853.314
2011-04-25,848.19
2011-04-26,852.382
2011-04-27,860.212
2011-04-28,872.394
2011-04-29,874.097
2011-05-02,875.381
2011-05-03,863.798
2011-05-04,856.919
2011-05-05,843.811
2011-05-06,849.966
2011-05-09,842.041
2011-05-10,856.067
2011-05-11,861.556
2011-05-12,846.662
2011-05-13,844.751
2011-05-16,841.086
2011-05-17,830.378
2011-05-18,833.809
2011-05-19,841.24
2011-05-20,841.472
2011-05-23,821.567
2011-05-24,828.16
2011-05-25,833.566
2011-05-26,838.241
2011-05-27,854.124
2011-05-30,853.813
2011-05-31,862.969
2011-06-01,855.818
2011-06-02,845.205
2011-06-03,847.153
2011-06-06,847.973
2011-06-07,853.36
2011-06-08,839.238
2011-06-09,845.113
2011-06-10,827.363
2011-06-13,830.819
2011-06-14,842.548
2011-06-15,828.326
2011-06-16,811.129
2011-06-17,815.753
2011-06-20,808.87
2011-06-21,820.763
2011-06-22,816.004
2011-06-23,794.825
2011-06-24,797.175
2011-06-27,799.526
2011-06-28,806.123
2011-06-29,822.444
2011-06-30,832.714
2011-07-01,840.532
2011-07-04,846.174
2011-07-05,851.068
2011-07-06,843.638
2011-07-07,848.174
2011-07-08,844.859
2011-07-11,821.445
2011-07-12,815.889
2011-07-13,831.454
2011-07-14,825.837
2011-07-15,824.747
2011-07-18,802.928
2011-07-19,816.894
2011-07-20,824.121
2011-07-21,836.018
2011-07-22,842.849
2011-07-25,840.081
2011-07-26,842.639
2011-07-27,831.125
2011-07-28,827.156
2011-07-29,826.215
2011-08-01,809.641
2011-08-02,794.201
2011-08-03,784.633
2011-08-04,747.345
2011-08-05,732.674
2011-08-08,696.563
2011-08-09,711.906
2011-08-10,696.92
2011-08-11,718.686
2011-08-12,743.38
2011-08-15,755.294
2011-08-16,751.506
2011-08-17,754.67
2011-08-18,712.161
2011-08-19,714.171
2011-08-22,715.657
2011-08-23,722.922
2011-08-24,728.501
2011-08-25,716.461
2011-08-26,714.262
2011-08-29,722.076
2011-08-30,738.002
2011-08-31,758.939
2011-09-01,756.75
2011-09-02,744.146
2011-09-05,717.282
2011-09-06,711.929
2011-09-07,731.16
2011-09-08,742.074
2011-09-09,718.337
2011-09-12,702.289
2011-09-13,703.429
2011-09-14,710.099
2011-09-15,729.664
2011-09-16,733.596
2011-09-19,712.426
2011-09-20,726.477
2011-09-21,717.418
2011-09-22,674.4
2011-09-23,674.908
2011-09-26,681.915
2011-09-27,713.114
2011-09-28,700.382
2011-09-29,698.339
2011-09-30,681.767
2011-10-03,668.536
2011-10-04,644.175
2011-10-05,659.519
2011-10-06,681.517
2011-10-07,696.999
2011-10-10,712.601
2011-10-11,709.104
2011-10-12,727.506
2011-10-13,717.969
2011-10-14,729.386
2011-10-17,720.308
2011-10-18,709.96
2011-10-19,721.398
2011-10-20,705.244
2011-10-21,730.77
2011-10-24,743.48
2011-10-25,741.578
2011-10-26,738.951
2011-10-27,770.138
2011-10-28,776.232
2011-10-31,754.096
2011-11-01,719.959
2011-11-02,732.432
2011-11-03,744.34
2011-11-04,745.909
2011-11-07,740.527
2011-11-08,749.669
2011-11-09,731.014
2011-11-10,724.459
2011-11-11,750.45
2011-11-14,737.671
2011-11-15,729.976
2011-11-16,728.229
2011-11-17,715.999
2011-11-18,708.208
2011-11-21,680.534
2011-11-22,677.63
2011-11-23,660.498
2011-11-24,663.541
2011-11-25,664.981
2011-11-28,687.152
2011-11-29,699.067
2011-11-30,725.169
2011-12-01,717.933
2011-12-02,723.492
2011-12-05,728.992
2011-12-06,719.579
2011-12-07,720.535
2011-12-08,705.222
2011-12-09,708.679
2011-12-12,692.575
2011-12-13,694.264
2011-12-14,671.14
2011-12-15,681.127
2011-12-16,681.635
2011-12-19,679.132
2011-12-20,698.931
2011-12-21,693.754
2011-12-22,699.905
2011-12-23,703.835
2011-12-26,703.835
2011-12-27,705.095
2011-12-28,697.702
2011-12-29,699.217
2011-12-30,709.336
2012-01-02,709.336
2012-01-03,730.392
2012-01-04,723.687
2012-01-05,711.09
2012-01-06,712.665
2012-01-09,714.066
2012-01-10,726.32
2012-01-11,720.353
2012-01-12,724.795
2012-01-13,721.882
2012-01-16,724.184
2012-01-17,730.753
2012-01-18,737.906
2012-01-19,750.491
2012-01-20,754.221
2012-01-23,760.518
2012-01-24,752.041
2012-01-25,753.056
2012-01-26,769.956
2012-01-27,763.412
2012-01-30,752.541
2012-01-31,761.942
2012-02-01,782.279
2012-02-02,784.997
2012-02-03,798.302
2012-02-06,796.861
2012-02-07,797.647
2012-02-08,793.174
2012-02-09,799.291
2012-02-10,791.513
2012-02-13,799.907
2012-02-14,793.078
2012-02-15,798.013
2012-02-16,797.22
2012-02-17,808.609
2012-02-20,820.017
2012-02-21,811.972
2012-02-22,806.119
2012-02-23,812.307
2012-02-24,824.588
2012-02-27,820.894
2012-02-28,823.461
2012-02-29,825.775
2012-03-01,832.176
2012-03-02,824.451
2012-03-05,816.634
2012-03-06,787.927
2012-03-07,798.051
2012-03-08,818.426
2012-03-09,817.941
2012-03-12,814.892
2012-03-13,833.15
2012-03-14,830.964
2012-03-15,830.128
2012-03-16,844.25
2012-03-19,845.022
2012-03-20,834.123
2012-03-21,835.692
2012-03-22,825.639
2012-03-23,829.597
2012-03-26,844.58
2012-03-27,843.858
2012-03-28,829.254
2012-03-29,820.784
2012-03-30,832.945
2012-04-02,845.922
2012-04-03,840.362
2012-04-04,812.985
2012-04-05,813.755
2012-04-06,813.755
2012-04-09,815.246
2012-04-10,797.586
2012-04-11,808.581
2012-04-12,825.604
2012-04-13,812.807
2012-04-16,808.468
2012-04-17,824.466
2012-04-18,829.858
2012-04-19,832.956
2012-04-20,837.1
2012-04-23,815.498
2012-04-24,822.818
2012-04-25,827.631
2012-04-26,832.947
2012-04-27,844.486
2012-04-30,837.61
2012-05-01,843.513
2012-05-02,842.149
2012-05-03,842.743
2012-05-04,818.109
2012-05-07,819.273
2012-05-08,798.634
2012-05-09,792.064
2012-05-10,803.942
2012-05-11,807.168
2012-05-14,791.698
2012-05-15,782.952
2012-05-16,775.193
2012-05-17,762.18
2012-05-18,748.742
2012-05-21,753.491
2012-05-22,767.941
2012-05-23,747.76
2012-05-24,755.117
2012-05-25,751.865
2012-05-28,761.212
2012-05-29,768.806
2012-05-30,749.675
2012-05-31,745.853
2012-06-01,727.291
2012-06-04,729.473
2012-06-05,728.951
2012-06-06,750.182
2012-06-07,766.421
2012-06-08,756.899
2012-06-11,759.094
2012-06-12,757.608
2012-06-13,756.4
2012-06-14,754.287
2012-06-15,764.251
2012-06-18,767.678
2012-06-19,782.871
2012-06-20,795.851
2012-06-21,785.892
2012-06-22,769.654
2012-06-25,759.825
2012-06-26,759.982
2012-06-27,764.932
2012-06-28,759.657
2012-06-29,786.407
2012-07-02,795.95
2012-07-03,802.588
2012-07-04,797.006
2012-07-05,793.06
2012-07-06,786.41
2012-07-09,781.936
2012-07-10,787.606
2012-07-11,784.06
2012-07-12,771.028
2012-07-13,788.138
2012-07-16,792.807
2012-07-17,784.938
2012-07-18,794.548
2012-07-19,809.175
2012-07-20,798.429
2012-07-23,772.485
2012-07-24,772.179
2012-07-25,773.095
2012-07-26,797.606
2012-07-27,806.987
2012-07-30,811.895
2012-07-31,801.483
2012-08-01,804.625
2012-08-02,793.123
2012-08-03,816.605
2012-08-06,825.147
2012-08-07,831.564
2012-08-08,831.732
2012-08-09,832.41
2012-08-10,835.253
2012-08-13,832.194
2012-08-14,838.385
2012-08-15,839.919
2012-08-16,843.327
2012-08-17,847.355
2012-08-20,844.389
2012-08-21,854.355
2012-08-22,843.678
2012-08-23,846.688
2012-08-24,841.805
2012-08-27,840.98
2012-08-28,838.106
2012-08-29,839.031
2012-08-30,834.424
2012-08-31,844.111
2012-09-03,850.267
2012-09-04,840.562
2012-09-05,847.158
2012-09-06,865.03
2012-09-07,878.743
2012-09-10,879.743
2012-09-11,875.002
2012-09-12,879.688
2012-09-13,881.224
2012-09-14,908.771
2012-09-17,908.222
2012-09-18,898.918
2012-09-19,901.364
2012-09-20,896.633
2012-09-21,901.507
2012-09-24,893.44
2012-09-25,900.184
2012-09-26,879.305
2012-09-27,883.022
2012-09-28,879.233
2012-10-01,889.781
2012-10-02,889.817
2012-10-03,886.123
2012-10-04,896.319
2012-10-05,904.654
2012-10-08,887.804
2012-10-09,881.846
2012-10-10,876.682
2012-10-11,886.117
2012-10-12,883.372
2012-10-15,884.901
2012-10-16,898.337
2012-10-17,906.335
2012-10-18,907.018
2012-10-19,897.506
2012-10-22,895.298
2012-10-23,878.804
2012-10-24,884.229
2012-10-25,895.625
2012-10-26,890.653
2012-10-29,886.297
2012-10-30,894.01
2012-10-31,893.864
2012-11-01,908.176
2012-11-02,903.691
2012-11-05,893.918
2012-11-06,901.403
2012-11-07,890.555
2012-11-08,886.057
2012-11-09,879.614
2012-11-12,876.192
2012-11-13,879.59
2012-11-14,871.53
2012-11-15,866.033
2012-11-16,855.347
2012-11-19,874.352
2012-11-20,879.298
2012-11-21,879.423
2012-11-22,887.566
2012-11-23,895.38
2012-11-26,890.915
2012-11-27,894.37
2012-11-28,894.888
2012-11-29,908.098
2012-11-30,908.509
2012-12-03,913.465
2012-12-04,914.314
2012-12-05,916.542
2012-12-06,918.311
2012-12-07,917.598
2012-12-10,920.407
2012-12-11,922.478
2012-12-12,926.016
2012-12-13,924.488
2012-12-14,924.712
2012-12-17,924.939
2012-12-18,933.67
2012-12-19,943.472
2012-12-20,944.215
2012-12-21,935.302
2012-12-24,934.919
2012-12-25,934.919
2012-12-26,935.035
2012-12-27,935.692
2012-12-28,932.661
2012-12-31,937.595
2013-01-01,937.595
2013-01-02,960.128
2013-01-03,955.336
2013-01-04,950.42
2013-01-07,952.05
2013-01-08,944.202
2013-01-09,947.455
2013-01-10,955.815
2013-01-11,962.511
2013-01-14,956.538
2013-01-15,959.898
2013-01-16,953.656
2013-01-17,957.45
2013-01-18,955.276
2013-01-21,956.456
2013-01-22,957.501
2013-01-23,955.285
2013-01-24,960.584
2013-01-25,966.522
2013-01-28,958.816
2013-01-29,960.083
2013-01-30,958.697
2013-01-31,958.911
2013-02-01,968.314
2013-02-04,958.087
2013-02-05,957.604
2013-02-06,964.009
2013-02-07,962.707
2013-02-08,977.373
2013-02-11,965.399
2013-02-12,972.439
2013-02-13,974.375
2013-02-14,966.499
2013-02-15,968.997
2013-02-18,963.386
2013-02-19,972.806
2013-02-20,968.595
2013-02-21,951.794
2013-02-22,960.612
2013-02-25,948.356
2013-02-26,939.537
2013-02-27,946.654
2013-02-28,955.611
2013-03-01,950.535
2013-03-04,951.054
2013-03-05,969.087
2013-03-06,968.639
2013-03-07,971.113
2013-03-08,965.537
2013-03-11,963.859
2013-03-12,964.096
2013-03-13,964.673
2013-03-14,980.584
2013-03-15,984.209
2013-03-18,982.157
2013-03-19,977.85
2013-03-20,980.952
2013-03-21,978.392
2013-03-22,979.291
2013-03-25,973.485
2013-03-26,974.794
2013-03-27,967.13
2013-03-28,977.825
2013-03-29,977.825
2013-04-01,980.916
2013-04-02,983.375
2013-04-03,976.562
2013-04-04,964.061
2013-04-05,955.119
2013-04-08,956.145
2013-04-09,959.465
2013-04-10,977.843
2013-04-11,993.63
2013-04-12,988.129
2013-04-15,973.668
2013-04-16,966.128
2013-04-17,955.077
2013-04-18,957.92
2013-04-19,961.074
2013-04-22,957.281
2013-04-23,980.085
2013-04-24,985.691
2013-04-25,1004.83
2013-04-26,1005.896
2013-04-29,1008.91
2013-04-30,1007.994
2013-05-01,1012.326
2013-05-02,1006.641
2013-05-03,1023.401
2013-05-06,1020.936
2013-05-07,1015.15
2013-05-08,1030.814
2013-05-09,1034.372
2013-05-10,1028.14
2013-05-13,1028.546
2013-05-14,1029.611
2013-05-15,1036.587
2013-05-16,1047.363
2013-05-17,1044.394
2013-05-20,1049.707
2013-05-21,1051.796
2013-05-22,1047.965
2013-05-23,1028.579
2013-05-24,1027.052
2013-05-27,1024.508
2013-05-28,1036.282
2013-05-29,1024.265
2013-05-30,1037.589
2013-05-31,1025.227
2013-06-03,1025.855
2013-06-04,1027.777
2013-06-05,1015.149
2013-06-06,1011.946
2013-06-07,1023.915
2013-06-10,1024.904
2013-06-11,1012.582
2013-06-12,1016.629
2013-06-13,1012.324
2013-06-14,1021.048
2013-06-17,1029.421
2013-06-18,1028.697
2013-06-19,1030.862
2013-06-20,990.471
2013-06-21,974.96
2013-06-24,957.896
2013-06-25,973.834
2013-06-26,980.115
2013-06-27,984.874
2013-06-28,982.281
2013-07-01,1005.283
2013-07-02,1000.863
2013-07-03,1003.415
2013-07-04,1017.638
2013-07-05,1001.446
2013-07-08,1019.311
2013-07-09,1022.314
2013-07-10,1027.057
2013-07-11,1046.05
2013-07-12,1049.685
2013-07-15,1053.061
2013-07-16,1046.785
2013-07-17,1052.998
2013-07-18,1065.948
2013-07-19,1069.618
2013-07-22,1077.12
2013-07-23,1071.973
2013-07-24,1075.168
2013-07-25,1066.352
2013-07-26,1065.776
2013-07-29,1066.361
2013-07-30,1069.213
2013-07-31,1065.721
2013-08-01,1077.977
2013-08-02,1085.359
2013-08-05,1093.769
2013-08-06,1093.71
2013-08-07,1093.153
2013-08-08,1100.756
2013-08-09,1099.715
2013-08-12,1091.965
2013-08-13,1093.49
2013-08-14,1099.573
2013-08-15,1074.428
2013-08-16,1086.772
2013-08-19,1092.215
2013-08-20,1088.264
2013-08-21,1085.687
2013-08-22,1086.544
2013-08-23,1095.504
2013-08-26,1094.451
2013-08-27,1077.497
2013-08-28,1068.559
2013-08-29,1074.609
2013-08-30,1063.226
2013-09-02,1090.018
2013-09-03,1084.485
2013-09-04,1090.451
2013-09-05,1098.624
2013-09-06,1105.495
2013-09-09,1115.239
2013-09-10,1130.52
2013-09-11,1135.129
2013-09-12,1131.88
2013-09-13,1137.683
2013-09-16,1149.319
2013-09-17,1137.7
2013-09-18,1136.39
2013-09-19,1151.312
2013-09-20,1141.04
2013-09-23,1135.523
2013-09-24,1138.174
2013-09-25,1139.667
2013-09-26,1135.336
2013-09-27,1138.525
2013-09-30,1139.578
2013-10-01,1146.186
2013-10-02,1139.781
2013-10-03,1132.95
2013-10-04,1125.601
2013-10-07,1120.608
2013-10-08,1111.425
2013-10-09,1095.782
2013-10-10,1119.043
2013-10-11,1126.585
2013-10-14,1138.318
2013-10-15,1141.803
2013-10-16,1143.461
2013-10-17,1159.462
2013-10-18,1175.458
2013-10-21,1181.919
2013-10-22,1186.544
2013-10-23,1184.831
2013-10-24,1187.514
2013-10-25,1186.013
2013-10-28,1180.701
2013-10-29,1182.12
2013-10-30,1186.939
2013-10-31,1181.926
2013-11-01,1166.602
2013-11-04,1169.136
2013-11-05,1168.073
2013-11-06,1174.623
2013-11-07,1170.532
2013-11-08,1163.705
2013-11-11,1165.442
2013-11-12,1159.925
2013-11-13,1150.173
2013-11-14,1164.587
2013-11-15,1164.584
2013-11-18,1168.711
2013-11-19,1164.529
2013-11-20,1164.19
2013-11-21,1161.222
2013-11-22,1167.18
2013-11-25,1171.92
2013-11-26,1173.642
2013-11-27,1186.935
2013-11-28,1191.721
2013-11-29,1195.262
2013-12-02,1184.55
2013-12-03,1172.587
2013-12-04,1165.673
2013-12-05,1166.153
2013-12-06,1176.507
2013-12-09,1183.353
2013-12-10,1186.298
2013-12-11,1181.804
2013-12-12,1164.337
2013-12-13,1162.149
2013-12-16,1176.196
2013-12-17,1168.765
2013-12-18,1180.421
2013-12-19,1196.868
2013-12-20,1201.757
2013-12-23,1213.363
2013-12-24,1218.981
2013-12-25,1218.981
2013-12-26,1222.74
2013-12-27,1235.822
2013-12-30,1238.542
2013-12-31,1245.533
2014-01-01,1245.533
2014-01-02,1235.037
2014-01-03,1244.849
2014-01-06,1246.185
2014-01-07,1246.403
2014-01-08,1246.794
2014-01-09,1241.745
2014-01-10,1261.625
2014-01-13,1258.943
2014-01-14,1264.643
2014-01-15,1262.61
2014-01-16,1255.338
2014-01-17,1264.995
2014-01-20,1265.596
2014-01-21,1267.982
2014-01-22,1277.071
2014-01-23,1267.117
2014-01-24,1235.283
2014-01-27,1226.344
2014-01-28,1242.111
2014-01-29,1236.221
2014-01-30,1231.371
2014-01-31,1221.354
2014-02-03,1206.664
2014-02-04,1202.932
2014-02-05,1204.566
2014-02-06,1223.713
2014-02-07,1236.41
2014-02-10,1239.551
2014-02-11,1262.307
2014-02-12,1271.147
2014-02-13,1270.512
2014-02-14,1282.854
2014-02-17,1293.121
2014-02-18,1299.628
2014-02-19,1302.667
2014-02-20,1299.832
2014-02-21,1305.334
2014-02-24,1309.609
2014-02-25,1313.874
2014-02-26,1303.386
2014-02-27,1310.616
2014-02-28,1330.275
2014-03-03,1300.982
2014-03-04,1324.232
2014-03-05,1323.512
2014-03-06,1324.742
2014-03-07,1314.209
2014-03-10,1298.366
2014-03-11,1298.524
2014-03-12,1284.742
2014-03-13,1277.46
2014-03-14,1268.707
2014-03-17,1285.442
2014-03-18,1283.939
2014-03-19,1287.16
2014-03-20,1268.057
2014-03-21,1263.517
2014-03-24,1250.607
2014-03-25,1267.145
2014-03-26,1282.073
2014-03-27,1276.802
2014-03-28,1277.449
2014-03-31,1282.121
2014-04-01,1290.804
2014-04-02,1293.587
2014-04-03,1288.065
2014-04-04,1295.356
2014-04-07,1279.956
2014-04-08,1269.188
2014-04-09,1283.68
2014-04-10,1283.603
2014-04-11,1257.231
2014-04-14,1244.18
2014-04-15,1234.656
2014-04-16,1253.549
2014-04-17,1269.896
2014-04-18,1269.896
2014-04-21,1269.48
2014-04-22,1282.536
2014-04-23,1275.349
2014-04-24,1277.863
2014-04-25,1273.039
2014-04-28,1267.865
2014-04-29,1278.286
2014-04-30,1283.918
2014-05-01,1289.298
2014-05-02,1292.794
2014-05-05,1292.411
2014-05-06,1302.669
2014-05-07,1297.893
2014-05-08,1303.059
2014-05-09,1288.827
2014-05-12,1298.623
2014-05-13,1301.214
2014-05-14,1292.282
2014-05-15,1266.853
2014-05-16,1252.795
2014-05-19,1255.408
2014-05-20,1260.878
2014-05-21,1275.309
2014-05-22,1280.569
2014-05-23,1279.428
2014-05-26,1279.769
2014-05-27,1289.664
2014-05-28,1289.399
2014-05-29,1289.583
2014-05-30,1296.273
2014-06-02,1298.91
2014-06-03,1288.556
2014-06-04,1294.256
2014-06-05,1295.632
2014-06-06,1312.183
2014-06-09,1312.104
2014-06-10,1308.318
2014-06-11,1300.5
2014-06-12,1304.708
2014-06-13,1288.007
2014-06-16,1281.756
2014-06-17,1274.59
2014-06-18,1270.914
2014-06-19,1287.063
2014-06-20,1288.564
2014-06-23,1279.636
2014-06-24,1267.046
2014-06-25,1260.333
2014-06-26,1277.204
2014-06-27,1283.564
2014-06-30,1291.361
2014-07-01,1304.072
2014-07-02,1309.395
2014-07-03,1319.935
2014-07-04,1319.122
2014-07-07,1305.527
2014-07-08,1284.537
2014-07-09,1279.67
2014-07-10,1268.416
2014-07-11,1269.484
2014-07-14,1280.448
2014-07-15,1275.136
2014-07-16,1291.891
2014-07-17,1282.446
2014-07-18,1282.362
2014-07-21,1275.094
2014-07-22,1289.096
2014-07-23,1292.424
2014-07-24,1287.437
2014-07-25,1279.827
2014-07-28,1275.759
2014-07-29,1277.833
2014-07-30,1268.34
2014-07-31,1254.495
2014-08-01,1242.961
2014-08-04,1237.966
2014-08-05,1239.773
2014-08-06,1228.948
2014-08-07,1227.551
2014-08-08,1222.35
2014-08-11,1238.606
2014-08-12,1239.382
2014-08-13,1239.568
2014-08-14,1247.096
2014-08-15,1247.53
2014-08-18,1261.104
2014-08-19,1262.532
2014-08-20,1257.258
2014-08-21,1259.411
2014-08-22,1259.294
2014-08-25,1260.206
2014-08-26,1269.72
2014-08-27,1273.013
2014-08-28,1265.147
2014-08-29,1265.646
2014-09-01,1270.942
2014-09-02,1262.937
2014-09-03,1263.501
2014-09-04,1261.817
2014-09-05,1249.672
2014-09-08,1226.242
2014-09-09,1223.542
2014-09-10,1221.591
2014-09-11,1223.426
2014-09-12,1227.168
2014-09-15,1222.724
2014-09-16,1213.416
2014-09-17,1222.033
2014-09-18,1236.781
2014-09-19,1239.981
2014-09-22,1234.035
2014-09-23,1216.433
2014-09-24,1216.184
2014-09-25,1205.32
2014-09-26,1198.291
2014-09-29,1199.822
2014-09-30,1193.517
2014-10-01,1179.484
2014-10-02,1154.079
2014-10-03,1160.291
2014-10-06,1167.177
2014-10-07,1156.475
2014-10-08,1146.432
2014-10-09,1143.417
2014-10-10,1120.924
2014-10-13,1118.102
2014-10-14,1118.058
2014-10-15,1098.619
2014-10-16,1112.63
2014-10-17,1139.761
2014-10-20,1140.507
2014-10-21,1164.169
2014-10-22,1168.29
2014-10-23,1167.263
2014-10-24,1165.417
2014-10-27,1164.145
2014-10-28,1174.293
2014-10-29,1180.987
2014-10-30,1177.443
2014-10-31,1191.225
2014-11-03,1184.389
2014-11-04,1182.19
2014-11-05,1193.404
2014-11-06,1190.315
2014-11-07,1182.875
2014-11-10,1195.548
2014-11-11,1200.5
2014-11-12,1190.688
2014-11-13,1188.405
2014-11-14,1184.939
2014-11-17,1186.352
2014-11-18,1192.176
2014-11-19,1186.854
2014-11-20,1191.616
2014-11-21,1198.108
2014-11-24,1200.062
2014-11-25,1208.588
2014-11-26,1210.692
2014-11-27,1213.044
2014-11-28,1206.501
2014-12-01,1200.868
2014-12-02,1204.348
2014-12-03,1207.795
2014-12-04,1209.344
2014-12-05,1214.039
2014-12-08,1209.493
2014-12-09,1191.858
2014-12-10,1194.159
2014-12-11,1188.908
2014-12-12,1165.396
2014-12-15,1146.251
2014-12-16,1175.29
2014-12-17,1168.471
2014-12-18,1194.919
2014-12-19,1205.626
2014-12-22,1212.858
2014-12-23,1211.048
2014-12-24,1215.063
2014-12-25,1215.063
2014-12-26,1216.0
2014-12-29,1213.478
2014-12-30,1207.434
2014-12-31,1216.87
2015-01-01,1216.87
2015-01-02,1198.054
2015-01-05,1174.155
2015-01-06,1156.324
2015-01-07,1155.147
2015-01-08,1175.598
2015-01-09,1174.133
2015-01-12,1172.488
2015-01-13,1185.692
2015-01-14,1168.806
2015-01-15,1174.939
2015-01-16,1172.425
2015-01-19,1188.763
2015-01-20,1196.508
2015-01-21,1201.097
2015-01-22,1210.317
2015-01-23,1210.676
2015-01-26,1215.705
2015-01-27,1218.787
2015-01-28,1221.502
2015-01-29,1211.275
2015-01-30,1200.95
2015-02-02,1203.446
2015-02-03,1222.384
2015-02-04,1230.958
2015-02-05,1244.55
2015-02-06,1241.976
2015-02-09,1230.222
2015-02-10,1240.543
2015-02-11,1239.117
2015-02-12,1259.032
2015-02-13,1261.788
2015-02-16,1259.957
2015-02-17,1258.459
2015-02-18,1275.865
2015-02-19,1279.658
2015-02-20,1277.891
2015-02-23,1289.255
2015-02-24,1290.525
2015-02-25,1293.526
2015-02-26,1291.542
2015-02-27,1295.983
2015-03-02,1289.885
2015-03-03,1278.442
2015-03-04,1271.779
2015-03-05,1284.405
2015-03-06,1266.143
2015-03-09,1260.709
2015-03-10,1237.857
2015-03-11,1232.489
2015-03-12,1236.559
2015-03-13,1226.171
2015-03-16,1240.722
2015-03-17,1235.447
2015-03-18,1243.998
2015-03-19,1253.323
2015-03-20,1275.024
2015-03-23,1275.28
2015-03-24,1273.445
2015-03-25,1269.818
2015-03-26,1246.445
2015-03-27,1243.009
2015-03-30,1241.735
2015-03-31,1236.387
2015-04-01,1235.643
2015-04-02,1246.044
2015-04-03,1246.044
2015-04-06,1258.438
2015-04-07,1268.209
2015-04-08,1272.9
2015-04-09,1271.877
2015-04-10,1277.466
2015-04-13,1271.891
2015-04-14,1285.8
2015-04-15,1285.403
2015-04-16,1288.155
2015-04-17,1280.846
2015-04-20,1280.88
2015-04-21,1291.242
2015-04-22,1294.104
2015-04-23,1298.689
2015-04-24,1310.115
2015-04-27,1317.776
2015-04-28,1315.279
2015-04-29,1314.893
2015-04-30,1312.914
2015-05-01,1293.727
2015-05-04,1288.57
2015-05-05,1287.876
2015-05-06,1291.868
2015-05-07,1290.427
2015-05-08,1348.555
2015-05-11,1360.004
2015-05-12,1351.992
2015-05-13,1369.171
2015-05-14,1379.373
2015-05-15,1388.483
2015-05-18,1382.072
2015-05-19,1380.424
2015-05-20,1380.365
2015-05-21,1392.489
2015-05-22,1379.707
