Date,ITALY Standard (Large+Mid Cap)
2005-09-28,1324.093
2005-09-29,1321.195
2005-09-30,1325.783
2005-10-03,1311.056
2005-10-04,1305.266
2005-10-05,1289.415
2005-10-06,1298.517
2005-10-07,1286.946
2005-10-10,1280.195
2005-10-11,1273.123
2005-10-12,1269.782
2005-10-13,1247.018
2005-10-14,1266.338
2005-10-17,1261.681
2005-10-18,1237.075
2005-10-19,1221.163
2005-10-20,1222.859
2005-10-21,1230.922
2005-10-24,1238.104
2005-10-25,1246.48
2005-10-26,1249.711
2005-10-27,1228.917
2005-10-28,1227.754
2005-10-31,1237.153
2005-11-01,1236.845
2005-11-02,1251.17
2005-11-03,1261.117
2005-11-04,1241.442
2005-11-07,1243.014
2005-11-08,1234.83
2005-11-09,1232.901
2005-11-10,1234.097
2005-11-11,1244.89
2005-11-14,1241.268
2005-11-15,1237.779
2005-11-16,1236.532
2005-11-17,1251.915
2005-11-18,1255.549
2005-11-21,1265.424
2005-11-22,1264.903
2005-11-23,1281.199
2005-11-24,1277.724
2005-11-25,1273.704
2005-11-28,1273.745
2005-11-29,1272.979
2005-11-30,1267.265
2005-12-01,1275.208
2005-12-02,1277.361
2005-12-05,1281.54
2005-12-06,1290.333
2005-12-07,1286.231
2005-12-08,1300.344
2005-12-09,1298.559
2005-12-12,1313.949
2005-12-13,1314.225
2005-12-14,1326.969
2005-12-15,1317.906
2005-12-16,1332.91
2005-12-19,1333.066
2005-12-20,1329.37
2005-12-21,1330.707
2005-12-22,1337.603
2005-12-23,1335.709
2005-12-26,1335.709
2005-12-27,1338.023
2005-12-28,1344.783
2005-12-29,1340.121
2005-12-30,1325.236
2006-01-02,1334.408
2006-01-03,1360.79
2006-01-04,1382.649
2006-01-05,1375.502
2006-01-06,1390.656
2006-01-09,1375.503
2006-01-10,1371.534
2006-01-11,1388.181
2006-01-12,1384.862
2006-01-13,1374.127
2006-01-16,1392.528
2006-01-17,1375.614
2006-01-18,1368.767
2006-01-19,1371.167
2006-01-20,1354.578
2006-01-23,1379.203
2006-01-24,1371.828
2006-01-25,1382.206
2006-01-26,1400.861
2006-01-27,1395.072
2006-01-30,1387.721
2006-01-31,1394.295
2006-02-01,1400.7
2006-02-02,1381.295
2006-02-03,1369.27
2006-02-06,1384.677
2006-02-07,1377.079
2006-02-08,1377.051
2006-02-09,1390.992
2006-02-10,1373.943
2006-02-13,1382.241
2006-02-14,1376.41
2006-02-15,1381.256
2006-02-16,1389.152
2006-02-17,1399.328
2006-02-20,1409.304
2006-02-21,1407.89
2006-02-22,1419.153
2006-02-23,1420.403
2006-02-24,1418.916
2006-02-27,1422.363
2006-02-28,1406.846
2006-03-01,1413.057
2006-03-02,1400.706
2006-03-03,1407.487
2006-03-06,1421.396
2006-03-07,1402.662
2006-03-08,1400.778
2006-03-09,1414.0
2006-03-10,1419.807
2006-03-13,1435.098
2006-03-14,1451.165
2006-03-15,1457.221
2006-03-16,1473.157
2006-03-17,1469.481
2006-03-20,1474.427
2006-03-21,1468.364
2006-03-22,1465.41
2006-03-23,1440.614
2006-03-24,1441.888
2006-03-27,1425.914
2006-03-28,1422.9
2006-03-29,1422.039
2006-03-30,1456.894
2006-03-31,1440.89
2006-04-03,1454.945
2006-04-04,1463.809
2006-04-05,1480.104
2006-04-06,1473.014
2006-04-07,1445.1
2006-04-10,1463.097
2006-04-11,1434.624
2006-04-12,1433.961
2006-04-13,1427.94
2006-04-14,1427.94
2006-04-17,1450.62
2006-04-18,1445.771
2006-04-19,1472.893
2006-04-20,1480.907
2006-04-21,1489.536
2006-04-24,1487.888
2006-04-25,1493.466
2006-04-26,1509.314
2006-04-27,1513.105
2006-04-28,1507.403
2006-05-01,1510.035
2006-05-02,1527.825
2006-05-03,1514.162
2006-05-04,1532.196
2006-05-05,1549.283
2006-05-08,1552.115
2006-05-09,1567.781
2006-05-10,1567.896
2006-05-11,1566.814
2006-05-12,1550.441
2006-05-15,1526.134
2006-05-16,1530.899
2006-05-17,1481.457
2006-05-18,1483.643
2006-05-19,1477.457
2006-05-22,1460.726
2006-05-23,1484.227
2006-05-24,1465.245
2006-05-25,1488.243
2006-05-26,1497.323
2006-05-29,1499.638
2006-05-30,1485.204
2006-05-31,1507.475
2006-06-01,1512.577
2006-06-02,1523.661
2006-06-05,1521.524
2006-06-06,1482.842
2006-06-07,1491.92
2006-06-08,1446.266
2006-06-09,1465.823
2006-06-12,1444.354
2006-06-13,1421.864
2006-06-14,1423.292
2006-06-15,1448.096
2006-06-16,1438.594
2006-06-19,1440.203
2006-06-20,1449.458
2006-06-21,1463.946
2006-06-22,1459.728
2006-06-23,1457.209
2006-06-26,1455.82
2006-06-27,1453.983
2006-06-28,1450.195
2006-06-29,1471.734
2006-06-30,1516.202
2006-07-03,1527.49
2006-07-04,1530.148
2006-07-05,1501.577
2006-07-06,1517.703
2006-07-07,1521.092
2006-07-10,1518.479
2006-07-11,1504.934
2006-07-12,1500.424
2006-07-13,1480.669
2006-07-14,1460.784
2006-07-17,1441.241
2006-07-18,1433.691
2006-07-19,1472.632
2006-07-20,1478.798
2006-07-21,1474.084
2006-07-24,1489.437
2006-07-25,1482.932
2006-07-26,1487.004
2006-07-27,1514.214
2006-07-28,1527.502
2006-07-31,1523.122
2006-08-01,1507.464
2006-08-02,1533.229
2006-08-03,1519.902
2006-08-04,1549.589
2006-08-07,1530.257
2006-08-08,1532.698
2006-08-09,1547.867
2006-08-10,1525.524
2006-08-11,1524.083
2006-08-14,1531.102
2006-08-15,1536.148
2006-08-16,1561.181
2006-08-17,1569.387
2006-08-18,1567.444
2006-08-21,1574.883
2006-08-22,1568.306
2006-08-23,1554.222
2006-08-24,1574.199
2006-08-25,1569.92
2006-08-28,1577.597
2006-08-29,1572.972
2006-08-30,1591.257
2006-08-31,1586.101
2006-09-01,1595.685
2006-09-04,1606.147
2006-09-05,1595.379
2006-09-06,1581.049
2006-09-07,1567.515
2006-09-08,1566.771
2006-09-11,1563.743
2006-09-12,1572.712
2006-09-13,1571.938
2006-09-14,1577.432
2006-09-15,1561.898
2006-09-18,1565.809
2006-09-19,1557.79
2006-09-20,1573.52
2006-09-21,1583.47
2006-09-22,1577.905
2006-09-25,1568.902
2006-09-26,1572.882
2006-09-27,1581.161
2006-09-28,1583.161
2006-09-29,1583.791
2006-10-02,1592.103
2006-10-03,1590.006
2006-10-04,1595.566
2006-10-05,1605.749
2006-10-06,1592.61
2006-10-09,1599.549
2006-10-10,1602.336
2006-10-11,1613.572
2006-10-12,1616.686
2006-10-13,1606.199
2006-10-16,1610.346
2006-10-17,1594.734
2006-10-18,1605.228
2006-10-19,1613.189
2006-10-20,1614.786
2006-10-23,1611.139
2006-10-24,1608.142
2006-10-25,1618.649
2006-10-26,1623.923
2006-10-27,1632.533
2006-10-30,1635.382
2006-10-31,1648.793
2006-11-01,1658.328
2006-11-02,1650.088
2006-11-03,1651.125
2006-11-06,1667.672
2006-11-07,1684.167
2006-11-08,1680.187
2006-11-09,1679.971
2006-11-10,1695.929
2006-11-13,1693.714
2006-11-14,1690.088
2006-11-15,1702.958
2006-11-16,1702.271
2006-11-17,1699.551
2006-11-20,1705.05
2006-11-21,1708.098
2006-11-22,1724.036
2006-11-23,1726.414
2006-11-24,1735.473
2006-11-27,1714.303
2006-11-28,1721.452
2006-11-29,1741.059
2006-11-30,1741.323
2006-12-01,1736.082
2006-12-04,1743.756
2006-12-05,1750.963
2006-12-06,1755.161
2006-12-07,1760.009
2006-12-08,1762.208
2006-12-11,1757.848
2006-12-12,1761.181
2006-12-13,1765.243
2006-12-14,1758.698
2006-12-15,1759.255
2006-12-18,1754.993
2006-12-19,1763.274
2006-12-20,1766.798
2006-12-21,1762.463
2006-12-22,1743.511
2006-12-25,1743.511
2006-12-26,1740.794
2006-12-27,1762.512
2006-12-28,1768.53
2006-12-29,1776.772
2007-01-01,1776.772
2007-01-02,1809.254
2007-01-03,1800.731
2007-01-04,1778.719
2007-01-05,1755.63
2007-01-08,1752.619
2007-01-09,1755.485
2007-01-10,1736.193
2007-01-11,1753.178
2007-01-12,1765.817
2007-01-15,1775.518
2007-01-16,1768.162
2007-01-17,1755.786
2007-01-18,1754.914
2007-01-19,1771.211
2007-01-22,1767.966
2007-01-23,1782.338
2007-01-24,1791.376
2007-01-25,1787.836
2007-01-26,1765.684
2007-01-29,1770.525
2007-01-30,1775.722
2007-01-31,1775.681
2007-02-01,1789.664
2007-02-02,1790.075
2007-02-05,1787.269
2007-02-06,1787.092
2007-02-07,1804.895
2007-02-08,1792.795
2007-02-09,1797.697
2007-02-12,1782.922
2007-02-13,1798.371
2007-02-14,1823.746
2007-02-15,1825.79
2007-02-16,1823.319
2007-02-19,1830.627
2007-02-20,1816.406
2007-02-21,1797.407
2007-02-22,1800.661
2007-02-23,1807.814
2007-02-26,1822.268
2007-02-27,1781.832
2007-02-28,1756.519
2007-03-01,1730.39
2007-03-02,1726.145
2007-03-05,1700.03
2007-03-06,1709.359
2007-03-07,1714.37
2007-03-08,1733.025
2007-03-09,1728.508
2007-03-12,1729.284
2007-03-13,1716.655
2007-03-14,1679.056
2007-03-15,1709.418
2007-03-16,1714.12
2007-03-19,1738.73
2007-03-20,1738.528
2007-03-21,1748.925
2007-03-22,1791.25
2007-03-23,1794.067
2007-03-26,1778.598
2007-03-27,1779.775
2007-03-28,1776.082
2007-03-29,1795.343
2007-03-30,1792.585
2007-04-02,1814.416
2007-04-03,1830.94
2007-04-04,1831.573
2007-04-05,1842.199
2007-04-06,1842.199
2007-04-09,1832.601
2007-04-10,1860.345
2007-04-11,1855.518
2007-04-12,1859.578
2007-04-13,1872.634
2007-04-16,1895.749
2007-04-17,1900.154
2007-04-18,1894.579
2007-04-19,1884.322
2007-04-20,1906.776
2007-04-23,1907.458
2007-04-24,1906.945
2007-04-25,1932.718
2007-04-26,1930.312
2007-04-27,1928.44
2007-04-30,1932.522
2007-05-01,1925.3
2007-05-02,1928.886
2007-05-03,1917.186
2007-05-04,1932.139
2007-05-07,1937.945
2007-05-08,1911.54
2007-05-09,1924.743
2007-05-10,1900.833
2007-05-11,1911.538
2007-05-14,1914.688
2007-05-15,1940.175
2007-05-16,1927.859
2007-05-17,1924.284
2007-05-18,1940.663
2007-05-21,1937.448
2007-05-22,1930.362
2007-05-23,1946.67
2007-05-24,1911.079
2007-05-25,1916.599
2007-05-28,1923.279
2007-05-29,1917.845
2007-05-30,1910.035
2007-05-31,1917.634
2007-06-01,1909.428
2007-06-04,1905.971
2007-06-05,1919.08
2007-06-06,1888.464
2007-06-07,1867.028
2007-06-08,1843.268
2007-06-11,1846.008
2007-06-12,1835.433
2007-06-13,1845.349
2007-06-14,1876.639
2007-06-15,1905.676
2007-06-18,1906.587
2007-06-19,1914.744
2007-06-20,1914.04
2007-06-21,1894.471
2007-06-22,1885.838
2007-06-25,1887.186
2007-06-26,1866.949
2007-06-27,1854.284
2007-06-28,1869.228
2007-06-29,1885.509
2007-07-02,1904.934
2007-07-03,1920.089
2007-07-04,1922.388
2007-07-05,1903.048
2007-07-06,1917.077
2007-07-09,1928.711
2007-07-10,1918.632
2007-07-11,1914.259
2007-07-12,1928.299
2007-07-13,1937.574
2007-07-16,1942.211
2007-07-17,1932.999
2007-07-18,1921.247
2007-07-19,1939.602
2007-07-20,1912.834
2007-07-23,1921.768
2007-07-24,1887.644
2007-07-25,1852.43
2007-07-26,1815.103
2007-07-27,1800.614
2007-07-30,1800.647
2007-07-31,1831.449
2007-08-01,1792.544
2007-08-02,1806.843
2007-08-03,1804.271
2007-08-06,1797.068
2007-08-07,1825.765
2007-08-08,1866.612
2007-08-09,1824.453
2007-08-10,1771.924
2007-08-13,1789.16
2007-08-14,1768.111
2007-08-15,1754.822
2007-08-16,1691.791
2007-08-17,1740.305
2007-08-20,1743.897
2007-08-21,1747.039
2007-08-22,1780.066
2007-08-23,1794.686
2007-08-24,1813.778
2007-08-27,1813.959
2007-08-28,1779.031
2007-08-29,1793.591
2007-08-30,1807.482
2007-08-31,1823.421
2007-09-03,1824.949
2007-09-04,1823.84
2007-09-05,1788.37
2007-09-06,1798.735
2007-09-07,1766.425
2007-09-10,1768.453
2007-09-11,1793.569
2007-09-12,1808.657
2007-09-13,1826.958
2007-09-14,1811.426
2007-09-17,1794.654
2007-09-18,1824.633
2007-09-19,1876.554
2007-09-20,1878.503
2007-09-21,1878.583
2007-09-24,1880.68
2007-09-25,1871.595
2007-09-26,1888.313
2007-09-27,1891.777
2007-09-28,1891.693
2007-10-01,1919.575
2007-10-02,1908.932
2007-10-03,1906.811
2007-10-04,1912.063
2007-10-05,1923.227
2007-10-08,1906.74
2007-10-09,1928.36
2007-10-10,1929.869
2007-10-11,1946.059
2007-10-12,1942.593
2007-10-15,1923.176
2007-10-16,1907.724
2007-10-17,1904.822
2007-10-18,1901.238
2007-10-19,1897.806
2007-10-22,1861.955
2007-10-23,1881.718
2007-10-24,1870.756
2007-10-25,1905.196
2007-10-26,1929.055
2007-10-29,1937.938
2007-10-30,1941.534
2007-10-31,1963.476
2007-11-01,1921.093
2007-11-02,1926.268
2007-11-05,1912.76
2007-11-06,1923.026
2007-11-07,1931.99
2007-11-08,1900.308
2007-11-09,1863.623
2007-11-12,1862.735
2007-11-13,1884.517
2007-11-14,1903.036
2007-11-15,1888.588
2007-11-16,1896.961
2007-11-19,1864.126
2007-11-20,1896.048
2007-11-21,1874.15
2007-11-22,1879.394
2007-11-23,1904.324
2007-11-26,1894.038
2007-11-27,1895.275
2007-11-28,1918.806
2007-11-29,1926.194
2007-11-30,1934.055
2007-12-03,1923.306
2007-12-04,1921.15
2007-12-05,1939.779
2007-12-06,1936.553
2007-12-07,1951.101
2007-12-10,1967.79
2007-12-11,1957.749
2007-12-12,1957.088
2007-12-13,1915.468
2007-12-14,1896.556
2007-12-17,1859.864
2007-12-18,1862.955
2007-12-19,1847.961
2007-12-20,1836.085
2007-12-21,1852.89
2007-12-24,1857.016
2007-12-25,1857.016
2007-12-26,1869.78
2007-12-27,1888.61
2007-12-28,1916.765
2007-12-31,1905.815
2008-01-01,1905.815
2008-01-02,1895.313
2008-01-03,1896.737
2008-01-04,1872.973
2008-01-07,1875.78
2008-01-08,1873.91
2008-01-09,1856.137
2008-01-10,1863.246
2008-01-11,1874.964
2008-01-14,1892.64
2008-01-15,1847.989
2008-01-16,1825.804
2008-01-17,1805.535
2008-01-18,1777.317
2008-01-21,1669.994
2008-01-22,1701.528
2008-01-23,1626.763
2008-01-24,1706.352
2008-01-25,1703.906
2008-01-28,1716.652
2008-01-29,1728.24
2008-01-30,1718.7
2008-01-31,1720.631
2008-02-01,1739.445
2008-02-04,1744.605
2008-02-05,1670.164
2008-02-06,1683.302
2008-02-07,1636.114
2008-02-08,1626.863
2008-02-11,1611.904
2008-02-12,1672.179
2008-02-13,1681.508
2008-02-14,1690.141
2008-02-15,1668.822
2008-02-18,1683.892
2008-02-19,1701.892
2008-02-20,1674.073
2008-02-21,1690.871
2008-02-22,1670.683
2008-02-25,1696.41
2008-02-26,1726.698
2008-02-27,1755.605
2008-02-28,1742.522
2008-02-29,1717.069
2008-03-03,1698.033
2008-03-04,1673.388
2008-03-05,1717.544
2008-03-06,1695.634
2008-03-07,1660.251
2008-03-10,1642.552
2008-03-11,1670.279
2008-03-12,1687.768
2008-03-13,1671.149
2008-03-14,1658.312
2008-03-17,1618.906
2008-03-18,1667.017
2008-03-19,1620.921
2008-03-20,1570.078
2008-03-21,1570.078
2008-03-24,1567.837
2008-03-25,1646.548
2008-03-26,1655.393
2008-03-27,1679.937
2008-03-28,1677.533
2008-03-31,1682.476
2008-04-01,1704.027
2008-04-02,1737.099
2008-04-03,1738.923
2008-04-04,1764.601
2008-04-07,1776.113
2008-04-08,1778.102
2008-04-09,1785.616
2008-04-10,1781.429
2008-04-11,1767.935
2008-04-14,1748.575
2008-04-15,1741.151
2008-04-16,1784.831
2008-04-17,1773.834
2008-04-18,1791.632
2008-04-21,1808.341
2008-04-22,1806.547
2008-04-23,1793.007
2008-04-24,1782.082
2008-04-25,1800.597
2008-04-28,1794.31
2008-04-29,1784.968
2008-04-30,1787.728
2008-05-01,1774.121
2008-05-02,1797.644
2008-05-05,1805.553
2008-05-06,1802.13
2008-05-07,1796.404
2008-05-08,1775.291
2008-05-09,1759.983
2008-05-12,1769.316
2008-05-13,1769.66
2008-05-14,1790.429
2008-05-15,1791.156
2008-05-16,1808.559
2008-05-19,1821.916
2008-05-20,1807.325
2008-05-21,1821.866
2008-05-22,1827.481
2008-05-23,1813.121
2008-05-26,1808.408
2008-05-27,1800.322
2008-05-28,1788.774
2008-05-29,1778.165
2008-05-30,1802.506
2008-06-02,1774.359
2008-06-03,1769.562
2008-06-04,1751.95
2008-06-05,1764.191
2008-06-06,1743.071
2008-06-09,1741.332
2008-06-10,1691.77
2008-06-11,1664.011
2008-06-12,1658.608
2008-06-13,1654.235
2008-06-16,1660.668
2008-06-17,1673.726
2008-06-18,1647.923
2008-06-19,1635.017
2008-06-20,1620.603
2008-06-23,1609.132
2008-06-24,1611.773
2008-06-25,1633.233
2008-06-26,1615.509
2008-06-27,1603.35
2008-06-30,1611.154
2008-07-01,1582.093
2008-07-02,1606.515
2008-07-03,1598.276
2008-07-04,1567.299
2008-07-07,1581.473
2008-07-08,1554.028
2008-07-09,1581.969
2008-07-10,1568.554
2008-07-11,1537.731
2008-07-14,1538.457
2008-07-15,1506.891
2008-07-16,1498.941
2008-07-17,1530.683
2008-07-18,1553.158
2008-07-21,1559.639
2008-07-22,1561.068
2008-07-23,1578.961
2008-07-24,1567.735
2008-07-25,1567.826
2008-07-28,1558.181
2008-07-29,1535.979
2008-07-30,1539.105
2008-07-31,1538.281
2008-08-01,1522.902
2008-08-04,1510.444
2008-08-05,1546.63
2008-08-06,1551.779
2008-08-07,1554.043
2008-08-08,1515.742
2008-08-11,1539.821
2008-08-12,1522.099
2008-08-13,1488.255
2008-08-14,1492.099
2008-08-15,1471.266
2008-08-18,1477.478
2008-08-19,1445.438
2008-08-20,1441.003
2008-08-21,1435.273
2008-08-22,1446.334
2008-08-25,1432.936
2008-08-26,1423.178
2008-08-27,1427.655
2008-08-28,1461.499
2008-08-29,1471.711
2008-09-01,1456.782
2008-09-02,1470.261
2008-09-03,1456.116
2008-09-04,1409.016
2008-09-05,1365.854
2008-09-08,1401.633
2008-09-09,1386.376
2008-09-10,1369.191
2008-09-11,1349.972
2008-09-12,1395.719
2008-09-15,1344.346
2008-09-16,1300.179
2008-09-17,1277.467
2008-09-18,1278.501
2008-09-19,1391.923
2008-09-22,1398.682
2008-09-23,1390.553
2008-09-24,1380.073
2008-09-25,1413.744
2008-09-26,1388.478
2008-09-29,1304.878
2008-09-30,1255.911
2008-10-01,1259.294
2008-10-02,1220.187
2008-10-03,1251.547
2008-10-06,1122.443
2008-10-07,1121.599
2008-10-08,1056.459
2008-10-09,1036.032
2008-10-10,952.344
2008-10-13,1069.262
2008-10-14,1114.241
2008-10-15,1051.511
2008-10-16,969.982
2008-10-17,1020.297
2008-10-20,1035.18
2008-10-21,1011.72
2008-10-22,955.061
2008-10-23,954.35
2008-10-24,893.172
2008-10-27,839.55
2008-10-28,819.63
2008-10-29,928.484
2008-10-30,944.391
2008-10-31,959.509
2008-11-03,975.05
2008-11-04,1058.456
2008-11-05,1050.297
2008-11-06,976.885
2008-11-07,990.956
2008-11-10,999.982
2008-11-11,919.33
2008-11-12,894.868
2008-11-13,907.717
2008-11-14,936.708
2008-11-17,898.446
2008-11-18,901.653
2008-11-19,877.799
2008-11-20,849.896
2008-11-21,822.774
2008-11-24,912.849
2008-11-25,920.238
2008-11-26,918.16
2008-11-27,926.915
2008-11-28,906.47
2008-12-01,844.099
2008-12-02,869.535
2008-12-03,867.396
2008-12-04,862.156
2008-12-05,811.912
2008-12-08,892.491
2008-12-09,903.274
2008-12-10,919.627
2008-12-11,931.37
2008-12-12,917.703
2008-12-15,932.768
2008-12-16,951.147
2008-12-17,995.116
2008-12-18,1015.575
2008-12-19,978.54
2008-12-22,957.461
2008-12-23,954.087
2008-12-24,957.132
2008-12-25,957.132
2008-12-26,961.751
2008-12-29,976.48
2008-12-30,985.056
2008-12-31,968.064
2009-01-01,968.064
2009-01-02,997.479
2009-01-05,992.486
2009-01-06,994.669
2009-01-07,1005.382
2009-01-08,1013.973
2009-01-09,974.744
2009-01-12,953.562
2009-01-13,920.852
2009-01-14,887.558
2009-01-15,865.315
2009-01-16,893.875
2009-01-19,873.782
2009-01-20,844.829
2009-01-21,825.984
2009-01-22,818.3
2009-01-23,805.999
2009-01-26,851.445
2009-01-27,850.617
2009-01-28,878.915
2009-01-29,859.425
2009-01-30,833.302
2009-02-02,813.917
2009-02-03,834.926
2009-02-04,845.863
2009-02-05,843.583
2009-02-06,863.823
2009-02-09,888.056
2009-02-10,866.017
2009-02-11,848.884
2009-02-12,822.791
2009-02-13,836.118
2009-02-16,816.827
2009-02-17,773.156
2009-02-18,764.526
2009-02-19,771.087
2009-02-20,723.541
2009-02-23,723.684
2009-02-24,725.937
2009-02-25,713.313
2009-02-26,736.647
2009-02-27,718.728
2009-03-02,668.047
2009-03-03,649.366
2009-03-04,663.737
2009-03-05,623.69
2009-03-06,599.872
2009-03-09,587.996
2009-03-10,634.319
2009-03-11,636.269
2009-03-12,654.632
2009-03-13,655.835
2009-03-16,676.364
2009-03-17,670.344
2009-03-18,693.022
2009-03-19,741.604
2009-03-20,742.908
2009-03-23,782.573
2009-03-24,781.118
2009-03-25,803.876
2009-03-26,814.128
2009-03-27,790.847
2009-03-30,733.89
2009-03-31,768.861
2009-04-01,773.48
2009-04-02,822.764
2009-04-03,822.079
2009-04-06,810.456
2009-04-07,798.075
2009-04-08,811.269
2009-04-09,827.927
2009-04-10,827.927
2009-04-13,834.948
2009-04-14,847.194
2009-04-15,841.813
2009-04-16,857.853
2009-04-17,864.266
2009-04-20,823.777
2009-04-21,824.111
2009-04-22,846.313
2009-04-23,851.686
2009-04-24,891.066
2009-04-27,889.438
2009-04-28,873.697
2009-04-29,904.992
2009-04-30,916.153
2009-05-01,916.291
2009-05-04,950.558
2009-05-05,944.926
2009-05-06,959.878
2009-05-07,955.006
2009-05-08,993.354
2009-05-11,989.178
2009-05-12,999.743
2009-05-13,954.849
2009-05-14,947.517
2009-05-15,961.217
2009-05-18,992.846
2009-05-19,1009.435
2009-05-20,1040.741
2009-05-21,1008.698
2009-05-22,1030.538
2009-05-25,1029.405
2009-05-26,1046.177
2009-05-27,1042.069
2009-05-28,1037.359
2009-05-29,1039.457
2009-06-01,1070.632
2009-06-02,1080.611
2009-06-03,1050.995
2009-06-04,1051.993
2009-06-05,1041.25
2009-06-08,1016.106
2009-06-09,1036.055
2009-06-10,1046.823
2009-06-11,1067.367
2009-06-12,1050.767
2009-06-15,1009.971
2009-06-16,1004.913
2009-06-17,976.521
2009-06-18,993.463
2009-06-19,998.854
2009-06-22,964.414
2009-06-23,968.814
2009-06-24,999.677
2009-06-25,984.65
2009-06-26,991.649
2009-06-29,1003.905
2009-06-30,1000.248
2009-07-01,1028.212
2009-07-02,994.138
2009-07-03,993.378
2009-07-06,966.974
2009-07-07,959.153
2009-07-08,933.814
2009-07-09,949.545
2009-07-10,930.899
2009-07-13,950.019
2009-07-14,961.141
2009-07-15,1005.746
2009-07-16,1014.044
2009-07-17,1016.464
2009-07-20,1036.552
2009-07-21,1053.947
2009-07-22,1057.097
2009-07-23,1076.984
2009-07-24,1068.218
2009-07-27,1081.717
2009-07-28,1060.024
2009-07-29,1064.17
2009-07-30,1092.212
2009-07-31,1083.674
2009-08-03,1119.216
2009-08-04,1118.811
2009-08-05,1116.618
2009-08-06,1121.947
2009-08-07,1123.297
2009-08-10,1128.297
2009-08-11,1110.151
2009-08-12,1130.177
2009-08-13,1150.548
2009-08-14,1132.214
2009-08-17,1089.565
2009-08-18,1106.795
2009-08-19,1111.446
2009-08-20,1125.837
2009-08-21,1157.056
2009-08-24,1180.901
2009-08-25,1188.684
2009-08-26,1184.034
2009-08-27,1178.758
2009-08-28,1198.679
2009-08-31,1184.839
2009-09-01,1157.361
2009-09-02,1144.325
2009-09-03,1154.3
2009-09-04,1166.186
2009-09-07,1191.58
2009-09-08,1206.426
2009-09-09,1227.652
2009-09-10,1228.521
2009-09-11,1242.043
2009-09-14,1244.093
2009-09-15,1246.196
2009-09-16,1272.395
2009-09-17,1282.993
2009-09-18,1276.006
2009-09-21,1252.414
2009-09-22,1264.708
2009-09-23,1271.932
2009-09-24,1251.549
2009-09-25,1259.601
2009-09-28,1273.246
2009-09-29,1270.079
2009-09-30,1271.746
2009-10-01,1244.436
2009-10-02,1227.198
2009-10-05,1238.325
2009-10-06,1282.577
2009-10-07,1274.148
2009-10-08,1293.952
2009-10-09,1298.768
2009-10-12,1322.314
2009-10-13,1312.355
2009-10-14,1342.504
2009-10-15,1345.47
2009-10-16,1330.971
2009-10-19,1352.792
2009-10-20,1341.939
2009-10-21,1345.653
2009-10-22,1327.359
2009-10-23,1306.639
2009-10-26,1277.099
2009-10-27,1258.104
2009-10-28,1224.987
2009-10-29,1253.192
2009-10-30,1209.092
2009-11-02,1228.555
2009-11-03,1197.361
2009-11-04,1234.097
2009-11-05,1249.776
2009-11-06,1246.193
2009-11-09,1286.236
2009-11-10,1279.735
2009-11-11,1293.671
2009-11-12,1281.392
2009-11-13,1285.329
2009-11-16,1310.942
2009-11-17,1286.482
2009-11-18,1294.86
2009-11-19,1258.482
2009-11-20,1240.514
2009-11-23,1280.311
2009-11-24,1263.101
2009-11-25,1274.189
2009-11-26,1223.759
2009-11-27,1237.757
2009-11-30,1225.951
2009-12-01,1267.819
2009-12-02,1267.336
2009-12-03,1269.681
2009-12-04,1269.813
2009-12-07,1257.002
2009-12-08,1227.612
2009-12-09,1219.354
2009-12-10,1225.126
2009-12-11,1218.641
2009-12-14,1233.786
2009-12-15,1223.397
2009-12-16,1239.789
2009-12-17,1209.791
2009-12-18,1191.931
2009-12-21,1209.933
2009-12-22,1215.548
2009-12-23,1230.531
2009-12-24,1232.634
2009-12-25,1232.634
2009-12-28,1245.56
2009-12-29,1250.956
2009-12-30,1235.109
2009-12-31,1239.125
2010-01-01,1239.125
2010-01-04,1262.663
2010-01-05,1262.502
2010-01-06,1263.873
2010-01-07,1263.13
2010-01-08,1267.58
2010-01-11,1285.856
2010-01-12,1274.399
2010-01-13,1275.187
2010-01-14,1280.225
2010-01-15,1253.936
2010-01-18,1257.683
2010-01-19,1258.733
2010-01-20,1214.044
2010-01-21,1195.861
2010-01-22,1187.024
2010-01-25,1178.081
2010-01-26,1171.926
2010-01-27,1149.898
2010-01-28,1122.719
2010-01-29,1134.27
2010-02-01,1138.813
2010-02-02,1165.164
2010-02-03,1148.716
2010-02-04,1099.172
2010-02-05,1060.548
2010-02-08,1069.428
2010-02-09,1067.933
2010-02-10,1085.905
2010-02-11,1070.726
2010-02-12,1069.678
2010-02-15,1073.069
2010-02-16,1090.402
2010-02-17,1103.322
2010-02-18,1103.408
2010-02-19,1097.973
2010-02-22,1100.394
2010-02-23,1074.468
2010-02-24,1083.409
2010-02-25,1050.274
2010-02-26,1070.885
2010-03-01,1070.075
2010-03-02,1082.302
2010-03-03,1108.071
2010-03-04,1105.425
2010-03-05,1126.994
2010-03-08,1137.73
2010-03-09,1130.309
2010-03-10,1151.443
2010-03-11,1147.782
2010-03-12,1154.997
2010-03-15,1136.175
2010-03-16,1157.632
2010-03-17,1169.261
2010-03-18,1151.718
2010-03-19,1141.081
2010-03-22,1138.091
2010-03-23,1145.676
2010-03-24,1130.613
2010-03-25,1141.21
2010-03-26,1147.083
2010-03-29,1154.991
2010-03-30,1146.889
2010-03-31,1148.865
2010-04-01,1166.495
2010-04-02,1166.495
