Date,GERMANY GROWTH Standard (Large+Mid Cap)
2005-07-08,1500.2
2005-07-11,1535.642
2005-07-12,1552.411
2005-07-13,1547.336
2005-07-14,1555.415
2005-07-15,1551.739
2005-07-18,1555.047
2005-07-19,1563.227
2005-07-20,1570.2
2005-07-21,1591.283
2005-07-22,1592.062
2005-07-25,1582.904
2005-07-26,1576.529
2005-07-27,1581.233
2005-07-28,1592.843
2005-07-29,1597.952
2005-08-01,1607.318
2005-08-02,1618.673
2005-08-03,1640.08
2005-08-04,1635.632
2005-08-05,1617.549
2005-08-08,1623.695
2005-08-09,1639.226
2005-08-10,1662.127
2005-08-11,1655.989
2005-08-12,1645.714
2005-08-15,1632.506
2005-08-16,1612.869
2005-08-17,1607.445
2005-08-18,1587.716
2005-08-19,1602.937
2005-08-22,1617.584
2005-08-23,1608.217
2005-08-24,1613.851
2005-08-25,1602.208
2005-08-26,1586.498
2005-08-29,1585.833
2005-08-30,1572.81
2005-08-31,1597.115
2005-09-01,1623.16
2005-09-02,1631.043
2005-09-05,1642.716
2005-09-06,1652.916
2005-09-07,1656.979
2005-09-08,1656.186
2005-09-09,1665.424
2005-09-12,1648.296
2005-09-13,1622.003
2005-09-14,1625.71
2005-09-15,1609.072
2005-09-16,1629.552
2005-09-19,1606.042
2005-09-20,1619.275
2005-09-21,1598.871
2005-09-22,1577.673
2005-09-23,1575.814
2005-09-26,1600.64
2005-09-27,1584.97
2005-09-28,1603.905
2005-09-29,1599.434
2005-09-30,1614.508
2005-10-03,1603.825
2005-10-04,1622.076
2005-10-05,1606.55
2005-10-06,1615.379
2005-10-07,1612.01
2005-10-10,1608.178
2005-10-11,1605.48
2005-10-12,1592.166
2005-10-13,1565.352
2005-10-14,1591.61
2005-10-17,1584.514
2005-10-18,1565.781
2005-10-19,1537.59
2005-10-20,1544.369
2005-10-21,1537.006
2005-10-24,1548.718
2005-10-25,1550.363
2005-10-26,1555.923
2005-10-27,1534.131
2005-10-28,1534.064
2005-10-31,1547.843
2005-11-01,1547.605
2005-11-02,1570.227
2005-11-03,1581.377
2005-11-04,1548.599
2005-11-07,1553.123
2005-11-08,1546.777
2005-11-09,1544.01
2005-11-10,1543.417
2005-11-11,1559.528
2005-11-14,1561.147
2005-11-15,1556.138
2005-11-16,1547.419
2005-11-17,1563.955
2005-11-18,1569.803
2005-11-21,1583.421
2005-11-22,1580.354
2005-11-23,1594.809
2005-11-24,1592.534
2005-11-25,1587.067
2005-11-28,1589.409
2005-11-29,1592.94
2005-11-30,1596.02
2005-12-01,1607.735
2005-12-02,1618.973
2005-12-05,1620.087
2005-12-06,1628.556
2005-12-07,1609.34
2005-12-08,1630.597
2005-12-09,1630.866
2005-12-12,1651.572
2005-12-13,1652.565
2005-12-14,1664.58
2005-12-15,1658.432
2005-12-16,1680.529
2005-12-19,1681.082
2005-12-20,1665.864
2005-12-21,1665.698
2005-12-22,1671.193
2005-12-23,1678.172
2005-12-26,1678.172
2005-12-27,1687.228
2005-12-28,1693.009
2005-12-29,1686.468
2005-12-30,1667.266
2006-01-02,1679.736
2006-01-03,1710.27
2006-01-04,1745.809
2006-01-05,1748.242
2006-01-06,1765.529
2006-01-09,1752.742
2006-01-10,1734.475
2006-01-11,1745.961
2006-01-12,1741.048
2006-01-13,1733.317
2006-01-16,1753.278
2006-01-17,1729.927
2006-01-18,1716.608
2006-01-19,1729.907
2006-01-20,1705.721
2006-01-23,1733.054
2006-01-24,1726.749
2006-01-25,1765.209
2006-01-26,1797.776
2006-01-27,1811.841
2006-01-30,1805.819
2006-01-31,1820.694
2006-02-01,1829.917
2006-02-02,1801.911
2006-02-03,1791.07
2006-02-06,1790.965
2006-02-07,1786.174
2006-02-08,1780.489
2006-02-09,1803.857
2006-02-10,1791.056
2006-02-13,1799.329
2006-02-14,1796.131
2006-02-15,1799.858
2006-02-16,1810.33
2006-02-17,1819.622
2006-02-20,1824.453
2006-02-21,1816.532
2006-02-22,1835.012
2006-02-23,1841.189
2006-02-24,1841.063
2006-02-27,1856.214
2006-02-28,1832.946
2006-03-01,1853.062
2006-03-02,1838.337
2006-03-03,1829.563
2006-03-06,1832.137
2006-03-07,1804.548
2006-03-08,1786.842
2006-03-09,1809.517
2006-03-10,1817.896
2006-03-13,1854.137
2006-03-14,1871.788
2006-03-15,1885.437
2006-03-16,1903.687
2006-03-17,1905.825
2006-03-20,1914.487
2006-03-21,1904.404
2006-03-22,1907.695
2006-03-23,1899.452
2006-03-24,1909.303
2006-03-27,1895.967
2006-03-28,1898.816
2006-03-29,1889.318
2006-03-30,1937.449
2006-03-31,1930.729
2006-04-03,1949.092
2006-04-04,1968.436
2006-04-05,1970.623
2006-04-06,1969.252
2006-04-07,1930.24
2006-04-10,1941.368
2006-04-11,1917.188
2006-04-12,1912.748
2006-04-13,1916.279
2006-04-14,1916.279
2006-04-17,1946.715
2006-04-18,1942.924
2006-04-19,1980.182
2006-04-20,1994.886
2006-04-21,2007.478
2006-04-24,2004.283
2006-04-25,2007.448
2006-04-26,2021.354
2006-04-27,2029.459
2006-04-28,2018.266
2006-05-01,2021.791
2006-05-02,2040.813
2006-05-03,2012.82
2006-05-04,2046.249
2006-05-05,2080.494
2006-05-08,2085.397
2006-05-09,2095.26
2006-05-10,2089.21
2006-05-11,2078.194
2006-05-12,2042.313
2006-05-15,2008.119
2006-05-16,2004.808
2006-05-17,1932.954
2006-05-18,1937.491
2006-05-19,1922.734
2006-05-22,1886.983
2006-05-23,1943.34
2006-05-24,1896.632
2006-05-25,1934.665
2006-05-26,1958.193
2006-05-29,1954.208
2006-05-30,1930.814
2006-05-31,1939.556
2006-06-01,1941.882
2006-06-02,1955.959
2006-06-05,1932.282
2006-06-06,1866.205
2006-06-07,1868.21
2006-06-08,1789.381
2006-06-09,1813.522
2006-06-12,1780.727
2006-06-13,1735.053
2006-06-14,1752.103
2006-06-15,1806.634
2006-06-16,1796.564
2006-06-19,1815.367
2006-06-20,1834.654
2006-06-21,1850.281
2006-06-22,1849.499
2006-06-23,1837.399
2006-06-26,1835.834
2006-06-27,1823.721
2006-06-28,1807.559
2006-06-29,1849.476
2006-06-30,1919.875
2006-07-03,1937.424
2006-07-04,1944.302
2006-07-05,1896.238
2006-07-06,1920.098
2006-07-07,1921.515
2006-07-10,1915.962
2006-07-11,1890.276
2006-07-12,1888.677
2006-07-13,1841.806
2006-07-14,1797.467
2006-07-17,1771.733
2006-07-18,1765.612
2006-07-19,1821.953
2006-07-20,1836.21
2006-07-21,1801.847
2006-07-24,1831.998
2006-07-25,1838.736
2006-07-26,1839.487
2006-07-27,1869.015
2006-07-28,1883.0
2006-07-31,1879.717
2006-08-01,1859.516
2006-08-02,1892.937
2006-08-03,1874.873
2006-08-04,1912.842
2006-08-07,1871.279
2006-08-08,1874.554
2006-08-09,1891.334
2006-08-10,1866.262
2006-08-11,1871.048
2006-08-14,1887.396
2006-08-15,1924.256
2006-08-16,1951.914
2006-08-17,1963.252
2006-08-18,1950.653
2006-08-21,1953.101
2006-08-22,1946.863
2006-08-23,1929.867
2006-08-24,1938.967
2006-08-25,1934.201
2006-08-28,1955.334
2006-08-29,1948.856
2006-08-30,1973.699
2006-08-31,1961.764
2006-09-01,1964.644
2006-09-04,1989.438
2006-09-05,1972.811
2006-09-06,1948.193
2006-09-07,1922.061
2006-09-08,1914.309
2006-09-11,1914.652
2006-09-12,1944.759
2006-09-13,1954.23
2006-09-14,1964.556
2006-09-15,1967.574
2006-09-18,1968.736
2006-09-19,1957.33
2006-09-20,1975.751
2006-09-21,1981.107
2006-09-22,1967.287
2006-09-25,1960.957
2006-09-26,1979.043
2006-09-27,1999.813
2006-09-28,2004.635
2006-09-29,2007.672
2006-10-02,2018.844
2006-10-03,2011.973
2006-10-04,2018.731
2006-10-05,2029.955
2006-10-06,2016.285
2006-10-09,2025.502
2006-10-10,2021.535
2006-10-11,2020.183
2006-10-12,2027.969
2006-10-13,2022.524
2006-10-16,2028.219
2006-10-17,2011.851
2006-10-18,2029.458
2006-10-19,2038.174
2006-10-20,2054.105
2006-10-23,2058.171
2006-10-24,2060.328
2006-10-25,2068.008
2006-10-26,2080.512
2006-10-27,2076.663
2006-10-30,2067.224
2006-10-31,2073.764
2006-11-01,2081.531
2006-11-02,2061.267
2006-11-03,2060.622
2006-11-06,2087.873
2006-11-07,2115.713
2006-11-08,2104.535
2006-11-09,2115.223
2006-11-10,2134.128
2006-11-13,2131.934
2006-11-14,2126.392
2006-11-15,2135.021
2006-11-16,2139.642
2006-11-17,2133.966
2006-11-20,2138.171
2006-11-21,2146.932
2006-11-22,2171.249
2006-11-23,2178.767
2006-11-24,2184.099
2006-11-27,2151.518
2006-11-28,2144.559
2006-11-29,2171.113
2006-11-30,2170.296
2006-12-01,2165.833
2006-12-04,2181.417
2006-12-05,2199.554
2006-12-06,2196.473
2006-12-07,2207.891
2006-12-08,2218.122
2006-12-11,2211.676
2006-12-12,2218.058
2006-12-13,2233.822
2006-12-14,2230.723
2006-12-15,2226.506
2006-12-18,2225.409
2006-12-19,2220.685
2006-12-20,2231.08
2006-12-21,2225.995
2006-12-22,2201.37
2006-12-25,2201.37
2006-12-26,2197.94
2006-12-27,2227.576
2006-12-28,2232.533
2006-12-29,2240.063
2007-01-01,2240.063
2007-01-02,2285.535
2007-01-03,2274.473
2007-01-04,2246.987
2007-01-05,2212.159
2007-01-08,2223.527
2007-01-09,2231.72
2007-01-10,2213.973
2007-01-11,2244.019
2007-01-12,2249.211
2007-01-15,2260.813
2007-01-16,2255.137
2007-01-17,2258.597
2007-01-18,2259.673
2007-01-19,2270.967
2007-01-22,2255.902
2007-01-23,2270.303
2007-01-24,2269.856
2007-01-25,2281.032
2007-01-26,2260.43
2007-01-29,2280.212
2007-01-30,2307.198
2007-01-31,2311.941
2007-02-01,2338.351
2007-02-02,2332.829
2007-02-05,2320.259
2007-02-06,2317.385
2007-02-07,2351.036
2007-02-08,2342.944
2007-02-09,2346.608
2007-02-12,2329.34
2007-02-13,2353.403
2007-02-14,2391.907
2007-02-15,2388.374
2007-02-16,2379.752
2007-02-19,2390.092
2007-02-20,2394.649
2007-02-21,2377.814
2007-02-22,2376.334
2007-02-23,2385.035
2007-02-26,2387.686
2007-02-27,2335.297
2007-02-28,2303.718
2007-03-01,2280.301
2007-03-02,2277.201
2007-03-05,2236.446
2007-03-06,2260.612
2007-03-07,2278.445
2007-03-08,2316.673
2007-03-09,2318.407
2007-03-12,2337.548
2007-03-13,2310.965
2007-03-14,2260.975
2007-03-15,2310.432
2007-03-16,2325.356
2007-03-19,2350.783
2007-03-20,2370.083
2007-03-21,2378.807
2007-03-22,2432.087
2007-03-23,2431.925
2007-03-26,2415.68
2007-03-27,2423.201
2007-03-28,2410.039
2007-03-29,2430.872
2007-03-30,2434.454
2007-04-02,2449.688
2007-04-03,2480.476
2007-04-04,2495.768
2007-04-05,2517.422
2007-04-06,2517.422
2007-04-09,2504.307
2007-04-10,2549.543
2007-04-11,2542.85
2007-04-12,2536.606
2007-04-13,2571.847
2007-04-16,2623.187
2007-04-17,2632.222
2007-04-18,2610.28
2007-04-19,2605.802
2007-04-20,2639.325
2007-04-23,2639.609
2007-04-24,2622.268
2007-04-25,2650.603
2007-04-26,2652.731
2007-04-27,2655.888
2007-04-30,2655.795
2007-05-01,2645.87
2007-05-02,2660.871
2007-05-03,2654.527
2007-05-04,2667.99
2007-05-07,2675.988
2007-05-08,2626.615
2007-05-09,2640.376
2007-05-10,2610.781
2007-05-11,2628.902
2007-05-14,2627.508
2007-05-15,2651.032
2007-05-16,2643.029
2007-05-17,2632.722
2007-05-18,2676.256
2007-05-21,2669.454
2007-05-22,2683.685
2007-05-23,2704.26
2007-05-24,2694.179
2007-05-25,2707.697
2007-05-28,2707.697
2007-05-29,2732.406
2007-05-30,2709.704
2007-05-31,2752.669
2007-06-01,2773.443
2007-06-04,2790.46
2007-06-05,2787.126
2007-06-06,2714.592
2007-06-07,2670.42
2007-06-08,2639.16
2007-06-11,2674.248
2007-06-12,2665.045
2007-06-13,2668.811
2007-06-14,2730.681
2007-06-15,2808.356
2007-06-18,2813.455
2007-06-19,2819.519
2007-06-20,2834.766
2007-06-21,2792.567
2007-06-22,2790.858
2007-06-25,2788.791
2007-06-26,2760.953
2007-06-27,2738.731
2007-06-28,2795.64
2007-06-29,2834.75
2007-07-02,2853.81
2007-07-03,2891.421
2007-07-04,2911.306
2007-07-05,2890.514
2007-07-06,2914.343
2007-07-09,2925.317
2007-07-10,2898.999
2007-07-11,2889.924
2007-07-12,2953.358
2007-07-13,2965.256
2007-07-16,2961.56
2007-07-17,2937.722
2007-07-18,2894.422
2007-07-19,2949.828
2007-07-20,2911.577
2007-07-23,2932.303
2007-07-24,2890.465
2007-07-25,2810.614
2007-07-26,2734.304
2007-07-27,2706.034
2007-07-30,2735.136
2007-07-31,2763.579
2007-08-01,2724.164
2007-08-02,2732.197
2007-08-03,2719.863
2007-08-06,2738.781
2007-08-07,2740.257
2007-08-08,2789.139
2007-08-09,2727.357
2007-08-10,2685.201
2007-08-13,2698.243
2007-08-14,2673.18
2007-08-15,2659.642
2007-08-16,2561.714
2007-08-17,2612.415
2007-08-20,2622.699
2007-08-21,2643.894
2007-08-22,2677.002
2007-08-23,2702.901
2007-08-24,2722.538
2007-08-27,2709.692
2007-08-28,2684.511
2007-08-29,2687.283
2007-08-30,2727.251
2007-08-31,2772.876
2007-09-03,2766.336
2007-09-04,2784.082
2007-09-05,2750.052
2007-09-06,2770.584
2007-09-07,2714.639
2007-09-10,2694.434
2007-09-11,2738.761
2007-09-12,2757.068
2007-09-13,2783.157
2007-09-14,2760.915
2007-09-17,2753.955
2007-09-18,2795.574
2007-09-19,2885.265
2007-09-20,2916.023
2007-09-21,2937.076
2007-09-24,2939.071
2007-09-25,2927.65
2007-09-26,2936.643
2007-09-27,2956.953
2007-09-28,2968.011
2007-10-01,3001.791
2007-10-02,2988.412
2007-10-03,2991.386
2007-10-04,2978.706
2007-10-05,3013.359
2007-10-08,2981.835
2007-10-09,2987.526
2007-10-10,3010.042
2007-10-11,3050.578
2007-10-12,3045.232
2007-10-15,3022.927
2007-10-16,2992.527
2007-10-17,3027.658
2007-10-18,3017.638
2007-10-19,3002.663
2007-10-22,2942.203
2007-10-23,2991.395
2007-10-24,2976.921
2007-10-25,3028.618
2007-10-26,3060.35
2007-10-29,3095.054
2007-10-30,3074.785
2007-10-31,3098.643
2007-11-01,3046.019
2007-11-02,3059.28
2007-11-05,3047.653
2007-11-06,3076.758
2007-11-07,3097.872
2007-11-08,3130.348
2007-11-09,3125.166
2007-11-12,3065.631
2007-11-13,3061.736
2007-11-14,3074.177
2007-11-15,3002.561
2007-11-16,2983.899
2007-11-19,2939.088
2007-11-20,3022.68
2007-11-21,2992.55
2007-11-22,3012.828
2007-11-23,3024.395
2007-11-26,3023.811
2007-11-27,3011.262
2007-11-28,3065.536
2007-11-29,3087.809
2007-11-30,3105.653
2007-12-03,3083.102
2007-12-04,3101.853
2007-12-05,3149.145
2007-12-06,3141.286
2007-12-07,3158.461
2007-12-10,3178.241
2007-12-11,3167.566
2007-12-12,3194.987
2007-12-13,3128.438
2007-12-14,3105.088
2007-12-17,3035.151
2007-12-18,3054.332
2007-12-19,3051.555
2007-12-20,3060.049
2007-12-21,3123.299
2007-12-24,3130.253
2007-12-25,3130.253
2007-12-26,3151.768
2007-12-27,3171.514
2007-12-28,3217.725
2007-12-31,3199.343
2008-01-01,3199.343
2008-01-02,3170.514
2008-01-03,3151.744
2008-01-04,3125.536
2008-01-07,3102.081
2008-01-08,3133.966
2008-01-09,3082.436
2008-01-10,3058.857
2008-01-11,3062.967
2008-01-14,3097.108
2008-01-15,3039.407
2008-01-16,2941.883
2008-01-17,2931.462
2008-01-18,2900.481
2008-01-21,2663.551
2008-01-22,2696.162
2008-01-23,2566.262
2008-01-24,2728.979
2008-01-25,2742.941
2008-01-28,2748.55
2008-01-29,2788.654
2008-01-30,2776.123
2008-01-31,2779.637
2008-02-01,2837.504
2008-02-04,2864.651
2008-02-05,2735.118
2008-02-06,2772.687
2008-02-07,2679.589
2008-02-08,2697.695
2008-02-11,2698.315
2008-02-12,2823.957
2008-02-13,2824.622
2008-02-14,2834.528
2008-02-15,2783.766
2008-02-18,2823.686
2008-02-19,2854.353
2008-02-20,2795.509
2008-02-21,2814.518
2008-02-22,2790.481
2008-02-25,2817.11
2008-02-26,2855.587
2008-02-27,2898.075
2008-02-28,2843.628
2008-02-29,2798.08
2008-03-03,2784.561
2008-03-04,2734.637
2008-03-05,2801.566
2008-03-06,2790.243
2008-03-07,2751.363
2008-03-10,2723.953
2008-03-11,2754.781
2008-03-12,2806.768
2008-03-13,2790.328
2008-03-14,2782.605
2008-03-17,2677.236
2008-03-18,2770.598
2008-03-19,2730.83
2008-03-20,2657.834
2008-03-21,2657.834
2008-03-24,2654.041
2008-03-25,2759.708
2008-03-26,2779.807
2008-03-27,2823.441
2008-03-28,2795.136
2008-03-31,2807.762
2008-04-01,2823.668
2008-04-02,2833.083
2008-04-03,2838.977
2008-04-04,2874.108
2008-04-07,2893.657
2008-04-08,2870.543
2008-04-09,2871.139
2008-04-10,2859.857
2008-04-11,2828.136
2008-04-14,2822.185
2008-04-15,2835.294
2008-04-16,2907.802
2008-04-17,2885.49
2008-04-18,2915.652
2008-04-21,2943.841
2008-04-22,2944.028
2008-04-23,2977.433
2008-04-24,2956.561
2008-04-25,2974.247
2008-04-28,2977.434
2008-04-29,2959.29
2008-04-30,2986.584
2008-05-01,2963.852
2008-05-02,2987.487
2008-05-05,3005.007
2008-05-06,3003.545
2008-05-07,2995.141
2008-05-08,3004.885
2008-05-09,2974.413
2008-05-12,3004.771
2008-05-13,3024.601
2008-05-14,3038.986
2008-05-15,3047.533
2008-05-16,3098.046
2008-05-19,3134.698
2008-05-20,3099.633
2008-05-21,3111.093
2008-05-22,3112.888
2008-05-23,3053.206
2008-05-26,3059.344
2008-05-27,3049.541
2008-05-28,3069.307
2008-05-29,3062.213
2008-05-30,3081.597
2008-06-02,3047.041
2008-06-03,3042.999
2008-06-04,3020.71
2008-06-05,3034.263
2008-06-06,3023.97
2008-06-09,3031.171
2008-06-10,2969.187
2008-06-11,2927.113
2008-06-12,2921.993
2008-06-13,2921.84
2008-06-16,2939.178
2008-06-17,2977.84
2008-06-18,2952.082
2008-06-19,2958.204
2008-06-20,2914.285
2008-06-23,2897.284
2008-06-24,2888.388
2008-06-25,2918.929
2008-06-26,2891.273
2008-06-27,2891.116
2008-06-30,2898.273
2008-07-01,2850.788
2008-07-02,2839.398
2008-07-03,2818.269
2008-07-04,2788.08
2008-07-07,2848.984
2008-07-08,2796.528
2008-07-09,2849.794
2008-07-10,2823.269
2008-07-11,2777.283
2008-07-14,2811.699
2008-07-15,2789.026
2008-07-16,2809.395
2008-07-17,2847.548
2008-07-18,2850.739
2008-07-21,2871.781
2008-07-22,2887.411
2008-07-23,2876.819
2008-07-24,2838.002
2008-07-25,2861.378
2008-07-28,2856.267
2008-07-29,2853.063
2008-07-30,2889.302
2008-07-31,2916.666
2008-08-01,2861.976
2008-08-04,2841.106
2008-08-05,2865.282
2008-08-06,2874.697
2008-08-07,2864.178
2008-08-08,2793.726
2008-08-11,2795.395
2008-08-12,2763.896
2008-08-13,2716.404
2008-08-14,2742.25
2008-08-15,2703.206
2008-08-18,2705.946
2008-08-19,2663.169
2008-08-20,2683.886
2008-08-21,2684.001
2008-08-22,2706.293
2008-08-25,2676.671
2008-08-26,2674.928
2008-08-27,2680.968
2008-08-28,2718.23
2008-08-29,2720.962
2008-09-01,2698.792
2008-09-02,2712.516
2008-09-03,2667.075
2008-09-04,2582.179
2008-09-05,2497.992
2008-09-08,2529.892
2008-09-09,2481.093
2008-09-10,2457.163
2008-09-11,2425.187
2008-09-12,2512.069
2008-09-15,2482.788
2008-09-16,2462.552
2008-09-17,2445.252
2008-09-18,2519.353
2008-09-19,2595.889
2008-09-22,2614.892
2008-09-23,2605.016
2008-09-24,2574.671
2008-09-25,2606.831
2008-09-26,2554.612
2008-09-29,2462.392
2008-09-30,2422.948
2008-10-01,2394.206
2008-10-02,2276.005
2008-10-03,2305.975
2008-10-06,2107.09
2008-10-07,2119.992
2008-10-08,2021.307
2008-10-09,1969.054
2008-10-10,1871.515
2008-10-13,2070.806
2008-10-14,2112.369
2008-10-15,1988.366
2008-10-16,1878.866
2008-10-17,1919.532
2008-10-20,1904.01
2008-10-21,1856.154
2008-10-22,1744.084
2008-10-23,1709.437
2008-10-24,1602.29
2008-10-27,1736.908
2008-10-28,2116.361
2008-10-29,1979.566
2008-10-30,1973.205
2008-10-31,2002.099
2008-11-03,1965.039
2008-11-04,2079.081
2008-11-05,2043.511
2008-11-06,1892.042
2008-11-07,1929.435
2008-11-10,1958.79
2008-11-11,1819.166
2008-11-12,1769.059
2008-11-13,1796.779
2008-11-14,1820.994
2008-11-17,1744.154
2008-11-18,1763.767
2008-11-19,1695.049
2008-11-20,1610.542
2008-11-21,1586.134
2008-11-24,1743.776
2008-11-25,1730.862
2008-11-26,1738.961
2008-11-27,1767.427
2008-11-28,1709.921
2008-12-01,1622.46
2008-12-02,1672.731
2008-12-03,1688.214
2008-12-04,1688.307
2008-12-05,1598.466
2008-12-08,1745.653
2008-12-09,1756.147
2008-12-10,1766.5
2008-12-11,1778.425
2008-12-12,1774.29
2008-12-15,1815.137
2008-12-16,1852.34
2008-12-17,1928.419
2008-12-18,1977.675
2008-12-19,1877.655
2008-12-22,1843.258
2008-12-23,1828.467
2008-12-24,1834.304
2008-12-25,1834.304
2008-12-26,1843.156
2008-12-29,1884.261
2008-12-30,1904.753
2008-12-31,1871.895
2009-01-01,1871.895
2009-01-02,1950.303
2009-01-05,1914.71
2009-01-06,1938.43
2009-01-07,1962.425
2009-01-08,1955.958
2009-01-09,1871.211
2009-01-12,1797.171
2009-01-13,1746.301
2009-01-14,1660.042
2009-01-15,1645.959
2009-01-16,1678.902
2009-01-19,1659.95
2009-01-20,1599.017
2009-01-21,1615.448
2009-01-22,1614.162
2009-01-23,1574.753
2009-01-26,1671.405
2009-01-27,1682.596
2009-01-28,1753.92
2009-01-29,1704.124
2009-01-30,1641.174
2009-02-02,1632.645
2009-02-03,1674.693
2009-02-04,1698.131
2009-02-05,1705.387
2009-02-06,1757.938
2009-02-09,1792.383
2009-02-10,1738.122
2009-02-11,1735.255
2009-02-12,1667.51
2009-02-13,1684.762
2009-02-16,1666.328
2009-02-17,1589.692
2009-02-18,1582.891
2009-02-19,1596.393
2009-02-20,1524.609
2009-02-23,1511.499
2009-02-24,1496.667
2009-02-25,1478.036
2009-02-26,1487.247
2009-02-27,1437.41
2009-03-02,1389.003
2009-03-03,1376.636
2009-03-04,1434.022
2009-03-05,1385.987
2009-03-06,1373.497
2009-03-09,1388.181
2009-03-10,1467.349
2009-03-11,1467.655
2009-03-12,1482.947
2009-03-13,1491.964
2009-03-16,1521.493
2009-03-17,1489.924
2009-03-18,1510.747
2009-03-19,1582.265
2009-03-20,1592.934
2009-03-23,1618.199
2009-03-24,1626.618
2009-03-25,1642.106
2009-03-26,1668.47
2009-03-27,1609.78
2009-03-30,1532.338
2009-03-31,1576.776
2009-04-01,1581.711
2009-04-02,1672.627
2009-04-03,1665.439
2009-04-06,1651.98
2009-04-07,1625.944
2009-04-08,1627.072
2009-04-09,1663.947
2009-04-10,1663.947
2009-04-13,1678.057
2009-04-14,1691.563
2009-04-15,1682.631
2009-04-16,1700.377
2009-04-17,1701.275
2009-04-20,1629.935
2009-04-21,1652.169
2009-04-22,1690.879
2009-04-23,1680.755
2009-04-24,1756.051
2009-04-27,1740.916
2009-04-28,1706.33
2009-04-29,1757.051
2009-04-30,1763.962
2009-05-01,1764.228
2009-05-04,1811.755
2009-05-05,1778.094
2009-05-06,1787.06
2009-05-07,1776.386
2009-05-08,1820.244
2009-05-11,1831.336
2009-05-12,1835.95
2009-05-13,1806.531
2009-05-14,1812.092
2009-05-15,1818.499
2009-05-18,1843.453
2009-05-19,1899.371
2009-05-20,1962.008
2009-05-21,1909.042
2009-05-22,1944.487
2009-05-25,1950.063
2009-05-26,1958.053
2009-05-27,1946.693
2009-05-28,1925.65
2009-05-29,1957.865
2009-06-01,2027.008
2009-06-02,2066.976
2009-06-03,2019.632
2009-06-04,2033.267
2009-06-05,2004.393
2009-06-08,1962.802
2009-06-09,1987.165
2009-06-10,2007.702
2009-06-11,2040.088
2009-06-12,2006.504
2009-06-15,1914.309
2009-06-16,1921.0
2009-06-17,1885.737
2009-06-18,1904.135
2009-06-19,1891.208
2009-06-22,1831.875
2009-06-23,1857.867
2009-06-24,1920.797
2009-06-25,1882.109
2009-06-26,1901.519
2009-06-29,1928.583
2009-06-30,1898.648
2009-07-01,1944.107
2009-07-02,1861.907
2009-07-03,1857.843
2009-07-06,1821.868
2009-07-07,1812.235
2009-07-08,1787.311
2009-07-09,1821.377
2009-07-10,1793.774
2009-07-13,1845.557
2009-07-14,1863.428
2009-07-15,1940.706
2009-07-16,1958.558
2009-07-17,1968.525
2009-07-20,1987.845
2009-07-21,2022.823
2009-07-22,2035.15
2009-07-23,2084.279
2009-07-24,2075.994
2009-07-27,2076.242
2009-07-28,2037.853
2009-07-29,2055.701
2009-07-30,2101.442
2009-07-31,2113.074
2009-08-03,2188.052
2009-08-04,2172.588
2009-08-05,2134.089
2009-08-06,2141.403
2009-08-07,2148.762
2009-08-10,2109.885
2009-08-11,2057.311
2009-08-12,2084.014
2009-08-13,2109.981
2009-08-14,2048.039
2009-08-17,1984.996
2009-08-18,2002.22
2009-08-19,1995.957
2009-08-20,2022.132
2009-08-21,2069.961
2009-08-24,2082.962
2009-08-25,2084.098
2009-08-26,2059.262
2009-08-27,2025.054
2009-08-28,2060.473
2009-08-31,2043.727
2009-09-01,1990.673
2009-09-02,1977.801
2009-09-03,1978.018
2009-09-04,2005.138
2009-09-07,2055.234
2009-09-08,2082.997
2009-09-09,2136.243
2009-09-10,2144.245
2009-09-11,2170.839
2009-09-14,2183.818
2009-09-15,2181.727
2009-09-16,2218.711
2009-09-17,2235.062
2009-09-18,2212.59
2009-09-21,2189.64
2009-09-22,2220.568
2009-09-23,2210.922
2009-09-24,2171.806
2009-09-25,2164.204
2009-09-28,2197.553
2009-09-29,2185.359
2009-09-30,2179.383
2009-10-01,2129.586
2009-10-02,2107.829
2009-10-05,2131.183
2009-10-06,2195.006
2009-10-07,2181.352
2009-10-08,2222.612
2009-10-09,2220.356
2009-10-12,2263.17
2009-10-13,2236.96
2009-10-14,2301.665
2009-10-15,2306.472
2009-10-16,2272.093
2009-10-19,2338.604
2009-10-20,2313.605
2009-10-21,2325.084
2009-10-22,2298.468
2009-10-23,2297.646
2009-10-26,2251.914
2009-10-27,2228.909
2009-10-28,2143.472
2009-10-29,2192.799
2009-10-30,2123.959
2009-11-02,2143.382
2009-11-03,2104.353
2009-11-04,2159.882
2009-11-05,2184.92
2009-11-06,2191.387
2009-11-09,2249.556
2009-11-10,2235.537
2009-11-11,2264.56
2009-11-12,2248.701
2009-11-13,2259.374
2009-11-16,2318.254
2009-11-17,2297.141
2009-11-18,2308.491
2009-11-19,2252.919
2009-11-20,2243.907
2009-11-23,2312.943
2009-11-24,2294.95
2009-11-25,2316.301
2009-11-26,2231.486
2009-11-27,2261.65
2009-11-30,2241.025
2009-12-01,2310.463
2009-12-02,2301.166
2009-12-03,2312.068
2009-12-04,2301.986
2009-12-07,2284.646
2009-12-08,2228.902
2009-12-09,2218.773
2009-12-10,2230.194
2009-12-11,2240.321
2009-12-14,2262.725
2009-12-15,2250.294
2009-12-16,2285.752
2009-12-17,2232.84
2009-12-18,2225.339
2009-12-21,2259.159
2009-12-22,2243.273
2009-12-23,2265.233
