Date,NETHERLANDS IMI GROWTH IMI (Large+Mid+Small Cap)
2005-10-19,624.504
2005-10-20,631.12
2005-10-21,628.725
2005-10-24,632.3
2005-10-25,636.421
2005-10-26,636.392
2005-10-27,627.808
2005-10-28,625.218
2005-10-31,628.306
2005-11-01,630.511
2005-11-02,639.749
2005-11-03,636.949
2005-11-04,624.487
2005-11-07,628.045
2005-11-08,628.194
2005-11-09,637.332
2005-11-10,634.848
2005-11-11,638.155
2005-11-14,636.337
2005-11-15,638.357
2005-11-16,634.138
2005-11-17,636.587
2005-11-18,639.4
2005-11-21,639.931
2005-11-22,638.49
2005-11-23,646.763
2005-11-24,646.209
2005-11-25,645.138
2005-11-28,644.582
2005-11-29,648.568
2005-11-30,646.956
2005-12-01,655.401
2005-12-02,657.036
2005-12-05,656.19
2005-12-06,663.075
2005-12-07,660.417
2005-12-08,667.702
2005-12-09,667.624
2005-12-12,676.949
2005-12-13,676.064
2005-12-14,680.47
2005-12-15,682.574
2005-12-16,693.319
2005-12-19,689.456
2005-12-20,681.915
2005-12-21,684.024
2005-12-22,683.897
2005-12-23,688.023
2005-12-26,688.023
2005-12-27,690.505
2005-12-28,691.403
2005-12-29,691.279
2005-12-30,682.706
2006-01-02,689.169
2006-01-03,700.216
2006-01-04,709.14
2006-01-05,708.442
2006-01-06,719.697
2006-01-09,722.367
2006-01-10,715.071
2006-01-11,720.037
2006-01-12,715.634
2006-01-13,708.443
2006-01-16,713.197
2006-01-17,702.669
2006-01-18,703.65
2006-01-19,709.862
2006-01-20,700.724
2006-01-23,714.383
2006-01-24,718.052
2006-01-25,722.994
2006-01-26,736.326
2006-01-27,736.247
2006-01-30,734.951
2006-01-31,736.232
2006-02-01,743.805
2006-02-02,735.485
2006-02-03,732.972
2006-02-06,731.861
2006-02-07,727.993
2006-02-08,727.663
2006-02-09,736.233
2006-02-10,726.437
2006-02-13,732.076
2006-02-14,731.765
2006-02-15,735.968
2006-02-16,734.497
2006-02-17,735.821
2006-02-20,739.199
2006-02-21,732.435
2006-02-22,735.447
2006-02-23,736.981
2006-02-24,733.015
2006-02-27,736.676
2006-02-28,727.139
2006-03-01,732.689
2006-03-02,731.145
2006-03-03,730.621
2006-03-06,731.563
2006-03-07,717.97
2006-03-08,710.707
2006-03-09,721.59
2006-03-10,721.654
2006-03-13,723.898
2006-03-14,732.002
2006-03-15,739.413
2006-03-16,745.56
2006-03-17,743.292
2006-03-20,746.916
2006-03-21,739.373
2006-03-22,739.509
2006-03-23,743.208
2006-03-24,746.28
2006-03-27,747.263
2006-03-28,748.133
2006-03-29,741.972
2006-03-30,757.126
2006-03-31,751.451
2006-04-03,758.586
2006-04-04,759.728
2006-04-05,760.648
2006-04-06,759.098
2006-04-07,751.86
2006-04-10,752.742
2006-04-11,739.99
2006-04-12,737.572
2006-04-13,738.191
2006-04-14,738.191
2006-04-17,749.916
2006-04-18,744.4
2006-04-19,762.224
2006-04-20,769.53
2006-04-21,775.814
2006-04-24,772.11
2006-04-25,773.288
2006-04-26,783.845
2006-04-27,787.571
2006-04-28,783.559
2006-05-01,784.927
2006-05-02,789.29
2006-05-03,781.308
2006-05-04,789.699
2006-05-05,805.08
2006-05-08,800.561
2006-05-09,799.225
2006-05-10,794.268
2006-05-11,791.629
2006-05-12,776.321
2006-05-15,762.214
2006-05-16,764.178
2006-05-17,740.84
2006-05-18,743.862
2006-05-19,734.128
2006-05-22,723.239
2006-05-23,748.365
2006-05-24,736.27
2006-05-25,742.821
2006-05-26,751.909
2006-05-29,758.06
2006-05-30,747.471
2006-05-31,750.431
2006-06-01,755.736
2006-06-02,759.701
2006-06-05,756.584
2006-06-06,730.086
2006-06-07,732.261
2006-06-08,703.979
2006-06-09,713.742
2006-06-12,702.619
2006-06-13,683.525
2006-06-14,686.044
2006-06-15,704.938
2006-06-16,702.537
2006-06-19,704.77
2006-06-20,705.66
2006-06-21,721.345
2006-06-22,721.696
2006-06-23,718.521
2006-06-26,717.524
2006-06-27,712.277
2006-06-28,705.478
2006-06-29,720.08
2006-06-30,748.256
2006-07-03,754.421
2006-07-04,753.789
2006-07-05,739.68
2006-07-06,747.807
2006-07-07,742.487
2006-07-10,742.295
2006-07-11,729.935
2006-07-12,731.388
2006-07-13,724.323
2006-07-14,707.135
2006-07-17,700.78
2006-07-18,701.385
2006-07-19,729.127
2006-07-20,734.769
2006-07-21,727.683
2006-07-24,746.735
2006-07-25,742.13
2006-07-26,747.04
2006-07-27,757.242
2006-07-28,764.618
2006-07-31,767.496
2006-08-01,755.962
2006-08-02,774.493
2006-08-03,764.822
2006-08-04,775.424
2006-08-07,763.534
2006-08-08,759.234
2006-08-09,764.684
2006-08-10,754.578
2006-08-11,756.431
2006-08-14,763.282
2006-08-15,774.106
2006-08-16,781.903
2006-08-17,787.701
2006-08-18,785.439
2006-08-21,788.046
2006-08-22,786.926
2006-08-23,782.056
2006-08-24,782.744
2006-08-25,777.189
2006-08-28,784.464
2006-08-29,785.576
2006-08-30,793.242
2006-08-31,792.141
2006-09-01,794.086
2006-09-04,802.528
2006-09-05,797.825
2006-09-06,791.104
2006-09-07,785.637
2006-09-08,784.403
2006-09-11,783.782
2006-09-12,796.487
2006-09-13,796.025
2006-09-14,800.32
2006-09-15,798.756
2006-09-18,802.303
2006-09-19,795.789
2006-09-20,800.711
2006-09-21,805.471
2006-09-22,805.551
2006-09-25,799.336
2006-09-26,806.531
2006-09-27,810.551
2006-09-28,810.847
2006-09-29,810.406
2006-10-02,812.259
2006-10-03,810.178
2006-10-04,810.225
2006-10-05,813.844
2006-10-06,808.9
2006-10-09,811.691
2006-10-10,811.0
2006-10-11,813.812
2006-10-12,819.018
2006-10-13,815.684
2006-10-16,813.765
2006-10-17,804.894
2006-10-18,807.268
2006-10-19,814.036
2006-10-20,815.801
2006-10-23,818.515
2006-10-24,818.529
2006-10-25,822.796
2006-10-26,826.625
2006-10-27,824.116
2006-10-30,819.072
2006-10-31,819.443
2006-11-01,820.011
2006-11-02,818.838
2006-11-03,820.412
2006-11-06,829.77
2006-11-07,840.319
2006-11-08,838.607
2006-11-09,846.333
2006-11-10,848.924
2006-11-13,849.248
2006-11-14,849.65
2006-11-15,863.267
2006-11-16,859.064
2006-11-17,859.106
2006-11-20,860.254
2006-11-21,862.064
2006-11-22,870.046
2006-11-23,866.81
2006-11-24,872.516
2006-11-27,860.26
2006-11-28,857.541
2006-11-29,866.361
2006-11-30,866.52
2006-12-01,863.508
2006-12-04,863.342
2006-12-05,867.102
2006-12-06,866.605
2006-12-07,866.189
2006-12-08,866.443
2006-12-11,862.371
2006-12-12,868.657
2006-12-13,873.571
2006-12-14,877.434
2006-12-15,876.818
2006-12-18,873.306
2006-12-19,878.938
2006-12-20,883.64
2006-12-21,877.835
2006-12-22,872.529
2006-12-25,872.529
2006-12-26,871.169
2006-12-27,883.001
2006-12-28,883.554
2006-12-29,886.405
2007-01-01,886.405
2007-01-02,900.436
2007-01-03,896.712
2007-01-04,886.127
2007-01-05,872.024
2007-01-08,870.26
2007-01-09,873.177
2007-01-10,865.89
2007-01-11,875.183
2007-01-12,885.981
2007-01-15,889.553
2007-01-16,890.616
2007-01-17,900.342
2007-01-18,898.221
2007-01-19,898.384
2007-01-22,892.77
2007-01-23,894.784
2007-01-24,896.7
2007-01-25,891.094
2007-01-26,884.666
2007-01-29,888.413
2007-01-30,894.759
2007-01-31,894.174
2007-02-01,904.615
2007-02-02,903.21
2007-02-05,899.087
2007-02-06,902.554
2007-02-07,908.863
2007-02-08,900.188
2007-02-09,901.4
2007-02-12,890.557
2007-02-13,896.737
2007-02-14,910.511
2007-02-15,917.5
2007-02-16,911.054
2007-02-19,914.883
2007-02-20,913.179
2007-02-21,905.401
2007-02-22,901.292
2007-02-23,907.555
2007-02-26,907.311
2007-02-27,890.262
2007-02-28,873.18
2007-03-01,854.127
2007-03-02,858.818
2007-03-05,845.022
2007-03-06,850.431
2007-03-07,857.697
2007-03-08,867.246
2007-03-09,869.725
2007-03-12,875.196
2007-03-13,870.039
2007-03-14,859.048
2007-03-15,885.561
2007-03-16,896.929
2007-03-19,903.781
2007-03-20,911.966
2007-03-21,914.492
2007-03-22,927.861
2007-03-23,929.948
2007-03-26,920.261
2007-03-27,921.75
2007-03-28,919.636
2007-03-29,932.602
2007-03-30,930.403
2007-04-02,936.616
2007-04-03,942.499
2007-04-04,947.452
2007-04-05,951.88
2007-04-06,951.88
2007-04-09,946.921
2007-04-10,957.907
2007-04-11,951.358
2007-04-12,949.128
2007-04-13,959.081
2007-04-16,975.931
2007-04-17,973.536
2007-04-18,973.323
2007-04-19,978.855
2007-04-20,988.287
2007-04-23,987.041
2007-04-24,986.698
2007-04-25,993.697
2007-04-26,991.005
2007-04-27,986.934
2007-04-30,990.48
2007-05-01,986.779
2007-05-02,986.126
2007-05-03,991.92
2007-05-04,996.987
2007-05-07,1003.882
2007-05-08,993.712
2007-05-09,995.472
2007-05-10,984.374
2007-05-11,988.497
2007-05-14,987.905
2007-05-15,991.895
2007-05-16,984.944
2007-05-17,982.204
2007-05-18,988.724
2007-05-21,986.292
2007-05-22,988.719
2007-05-23,992.438
2007-05-24,981.77
2007-05-25,982.58
2007-05-28,985.056
2007-05-29,990.544
2007-05-30,985.411
2007-05-31,1000.0
2007-06-01,1000.116
2007-06-04,1003.966
2007-06-05,1001.22
2007-06-06,983.363
2007-06-07,981.723
2007-06-08,969.439
2007-06-11,982.737
2007-06-12,977.759
2007-06-13,977.076
2007-06-14,993.403
2007-06-15,1010.506
2007-06-18,1010.16
2007-06-19,1007.271
2007-06-20,1012.82
2007-06-21,1006.143
2007-06-22,1012.213
2007-06-25,1014.918
2007-06-26,1011.797
2007-06-27,1008.116
2007-06-28,1020.732
2007-06-29,1026.736
2007-07-02,1041.035
2007-07-03,1044.04
2007-07-04,1045.478
2007-07-05,1037.913
2007-07-06,1045.733
2007-07-09,1059.107
2007-07-10,1076.813
2007-07-11,1079.985
2007-07-12,1084.285
2007-07-13,1087.211
2007-07-16,1091.378
2007-07-17,1089.316
2007-07-18,1092.252
2007-07-19,1103.111
2007-07-20,1098.583
2007-07-23,1106.073
2007-07-24,1095.516
2007-07-25,1077.562
2007-07-26,1052.929
2007-07-27,1034.211
2007-07-30,1035.862
2007-07-31,1052.67
2007-08-01,1032.916
2007-08-02,1040.886
2007-08-03,1038.962
2007-08-06,1027.093
2007-08-07,1026.076
2007-08-08,1043.41
2007-08-09,1014.144
2007-08-10,990.933
2007-08-13,1008.745
2007-08-14,998.757
2007-08-15,990.501
2007-08-16,951.739
2007-08-17,967.115
2007-08-20,977.14
2007-08-21,980.527
2007-08-22,999.592
2007-08-23,1008.503
2007-08-24,1015.749
2007-08-27,1018.681
2007-08-28,1002.0
2007-08-29,1004.001
2007-08-30,1022.436
2007-08-31,1031.648
2007-09-03,1033.565
2007-09-04,1036.186
2007-09-05,1028.926
2007-09-06,1039.503
2007-09-07,1027.083
2007-09-10,1024.071
2007-09-11,1035.574
2007-09-12,1044.495
2007-09-13,1045.884
2007-09-14,1036.403
2007-09-17,1027.528
2007-09-18,1040.229
2007-09-19,1064.464
2007-09-20,1067.208
2007-09-21,1071.685
2007-09-24,1063.865
2007-09-25,1055.276
2007-09-26,1067.09
2007-09-27,1072.055
2007-09-28,1075.478
2007-10-01,1088.997
2007-10-02,1074.225
2007-10-03,1068.392
2007-10-04,1068.1
2007-10-05,1076.672
2007-10-08,1071.028
2007-10-09,1079.335
2007-10-10,1092.642
2007-10-11,1097.538
2007-10-12,1095.552
2007-10-15,1093.519
2007-10-16,1085.568
2007-10-17,1105.999
2007-10-18,1107.422
2007-10-19,1101.872
2007-10-22,1081.221
2007-10-23,1096.233
2007-10-24,1082.176
2007-10-25,1097.458
2007-10-26,1092.138
2007-10-29,1099.57
2007-10-30,1097.747
2007-10-31,1102.541
2007-11-01,1101.489
2007-11-02,1112.851
2007-11-05,1103.621
2007-11-06,1107.608
2007-11-07,1108.847
2007-11-08,1100.873
2007-11-09,1087.518
2007-11-12,1077.688
2007-11-13,1085.869
2007-11-14,1103.204
2007-11-15,1084.267
2007-11-16,1074.749
2007-11-19,1060.808
2007-11-20,1067.458
2007-11-21,1046.657
2007-11-22,1048.764
2007-11-23,1054.633
2007-11-26,1060.825
2007-11-27,1061.627
2007-11-28,1070.302
2007-11-29,1074.471
2007-11-30,1091.446
2007-12-03,1081.962
2007-12-04,1078.985
2007-12-05,1090.863
2007-12-06,1092.581
2007-12-07,1098.014
2007-12-10,1106.683
2007-12-11,1101.082
2007-12-12,1094.866
2007-12-13,1074.396
2007-12-14,1071.822
2007-12-17,1054.511
2007-12-18,1051.851
2007-12-19,1045.422
2007-12-20,1048.15
2007-12-21,1062.151
2007-12-24,1071.691
2007-12-25,1071.691
2007-12-26,1079.057
2007-12-27,1073.08
2007-12-28,1084.321
2007-12-31,1081.816
2008-01-01,1081.816
2008-01-02,1074.851
2008-01-03,1064.649
2008-01-04,1055.533
2008-01-07,1045.807
2008-01-08,1044.767
2008-01-09,1021.769
2008-01-10,1006.471
2008-01-11,996.679
2008-01-14,1008.135
2008-01-15,972.833
2008-01-16,939.195
2008-01-17,950.676
2008-01-18,935.283
2008-01-21,884.575
2008-01-22,913.758
2008-01-23,888.239
2008-01-24,948.295
2008-01-25,952.017
2008-01-28,950.622
2008-01-29,966.225
2008-01-30,955.035
2008-01-31,955.038
2008-02-01,969.944
2008-02-04,976.8
2008-02-05,934.729
2008-02-06,944.831
2008-02-07,913.727
2008-02-08,918.056
2008-02-11,909.39
2008-02-12,938.581
2008-02-13,952.21
2008-02-14,957.896
2008-02-15,946.213
2008-02-18,959.963
2008-02-19,973.114
2008-02-20,950.264
2008-02-21,959.389
2008-02-22,958.504
2008-02-25,972.419
2008-02-26,979.973
2008-02-27,995.96
2008-02-28,980.981
2008-02-29,971.492
2008-03-03,956.709
2008-03-04,951.377
2008-03-05,970.42
2008-03-06,972.393
2008-03-07,966.802
2008-03-10,962.412
2008-03-11,968.543
2008-03-12,979.709
2008-03-13,979.495
2008-03-14,972.743
2008-03-17,945.977
2008-03-18,966.102
2008-03-19,957.204
2008-03-20,948.387
2008-03-21,948.387
2008-03-24,947.033
2008-03-25,976.112
2008-03-26,991.738
2008-03-27,1005.386
2008-03-28,996.797
2008-03-31,1006.113
2008-04-01,1011.322
2008-04-02,1014.421
2008-04-03,1011.386
2008-04-04,1026.635
2008-04-07,1030.478
2008-04-08,1022.152
2008-04-09,1018.381
2008-04-10,1022.11
2008-04-11,1008.71
2008-04-14,1009.125
2008-04-15,1011.836
2008-04-16,1042.417
2008-04-17,1038.241
2008-04-18,1046.455
2008-04-21,1046.886
2008-04-22,1043.294
2008-04-23,1043.661
2008-04-24,1031.456
2008-04-25,1038.758
2008-04-28,1043.316
2008-04-29,1034.089
2008-04-30,1039.236
2008-05-01,1031.326
2008-05-02,1045.487
2008-05-05,1045.856
2008-05-06,1047.082
2008-05-07,1045.093
2008-05-08,1046.969
2008-05-09,1044.107
2008-05-12,1050.423
2008-05-13,1045.519
2008-05-14,1052.792
2008-05-15,1058.81
2008-05-16,1065.074
2008-05-19,1074.793
2008-05-20,1063.642
2008-05-21,1066.482
2008-05-22,1059.316
2008-05-23,1050.547
2008-05-26,1045.338
2008-05-27,1041.886
2008-05-28,1048.692
2008-05-29,1044.866
2008-05-30,1058.098
2008-06-02,1045.808
2008-06-03,1049.293
2008-06-04,1043.912
2008-06-05,1052.994
2008-06-06,1039.57
2008-06-09,1029.232
2008-06-10,1010.967
2008-06-11,1001.507
2008-06-12,1001.836
2008-06-13,991.97
2008-06-16,996.858
2008-06-17,996.463
2008-06-18,977.333
2008-06-19,952.487
2008-06-20,941.037
2008-06-23,932.631
2008-06-24,931.034
2008-06-25,940.873
2008-06-26,931.752
2008-06-27,922.812
2008-06-30,930.531
2008-07-01,915.422
2008-07-02,915.588
2008-07-03,907.783
2008-07-04,901.076
2008-07-07,907.734
2008-07-08,896.32
2008-07-09,908.785
2008-07-10,886.381
2008-07-11,870.576
2008-07-14,883.243
2008-07-15,870.844
2008-07-16,872.177
2008-07-17,898.294
2008-07-18,899.653
2008-07-21,906.107
2008-07-22,903.847
2008-07-23,906.415
2008-07-24,877.978
2008-07-25,889.31
2008-07-28,883.769
2008-07-29,874.848
2008-07-30,881.32
2008-07-31,870.811
2008-08-01,859.355
2008-08-04,868.456
2008-08-05,895.835
2008-08-06,908.59
2008-08-07,895.451
2008-08-08,899.054
2008-08-11,903.219
2008-08-12,897.878
2008-08-13,887.805
2008-08-14,884.09
2008-08-15,886.301
2008-08-18,884.397
2008-08-19,865.018
2008-08-20,869.43
2008-08-21,874.46
2008-08-22,889.178
2008-08-25,880.434
2008-08-26,876.013
2008-08-27,884.062
2008-08-28,892.895
2008-08-29,893.54
2008-09-01,888.554
2008-09-02,899.839
2008-09-03,882.453
2008-09-04,867.332
2008-09-05,852.214
2008-09-08,854.865
2008-09-09,848.582
2008-09-10,840.471
2008-09-11,829.003
2008-09-12,852.656
2008-09-15,838.541
2008-09-16,828.252
2008-09-17,808.156
2008-09-18,816.164
2008-09-19,842.838
2008-09-22,840.323
2008-09-23,839.473
2008-09-24,821.206
2008-09-25,836.565
2008-09-26,810.491
2008-09-29,759.238
2008-09-30,749.221
2008-10-01,755.574
2008-10-02,739.927
2008-10-03,751.068
2008-10-06,683.76
2008-10-07,688.18
2008-10-08,645.735
2008-10-09,635.425
2008-10-10,582.604
2008-10-13,634.913
2008-10-14,657.291
2008-10-15,628.916
2008-10-16,598.649
2008-10-17,615.9
2008-10-20,635.953
2008-10-21,636.235
2008-10-22,606.366
2008-10-23,613.276
2008-10-24,592.388
2008-10-27,565.292
2008-10-28,571.397
2008-10-29,632.606
2008-10-30,626.136
2008-10-31,637.396
2008-11-03,648.239
2008-11-04,681.672
2008-11-05,669.927
2008-11-06,627.25
2008-11-07,632.92
2008-11-10,634.244
2008-11-11,606.042
2008-11-12,596.168
2008-11-13,600.713
2008-11-14,607.345
2008-11-17,591.733
2008-11-18,601.104
2008-11-19,581.574
2008-11-20,565.979
2008-11-21,552.562
2008-11-24,605.546
2008-11-25,604.332
2008-11-26,602.23
2008-11-27,605.223
2008-11-28,597.824
2008-12-01,566.491
2008-12-02,581.46
2008-12-03,586.501
2008-12-04,581.45
2008-12-05,560.294
2008-12-08,591.842
2008-12-09,590.869
2008-12-10,596.844
2008-12-11,601.673
2008-12-12,603.327
2008-12-15,614.852
2008-12-16,623.551
2008-12-17,644.359
2008-12-18,656.924
2008-12-19,637.388
2008-12-22,625.516
2008-12-23,630.028
2008-12-24,623.338
2008-12-25,623.338
2008-12-26,626.347
2008-12-29,633.214
2008-12-30,638.459
2008-12-31,629.13
2009-01-01,629.13
2009-01-02,654.721
2009-01-05,646.954
2009-01-06,635.668
2009-01-07,640.874
2009-01-08,650.159
2009-01-09,641.34
2009-01-12,628.322
2009-01-13,620.332
2009-01-14,602.424
2009-01-15,599.031
2009-01-16,615.318
2009-01-19,616.906
2009-01-20,601.573
2009-01-21,592.722
2009-01-22,587.338
2009-01-23,582.846
2009-01-26,607.003
2009-01-27,616.253
2009-01-28,626.173
2009-01-29,607.693
2009-01-30,593.209
2009-02-02,585.332
2009-02-03,604.652
2009-02-04,606.586
2009-02-05,596.639
2009-02-06,605.961
2009-02-09,613.698
2009-02-10,599.059
2009-02-11,598.236
2009-02-12,584.257
2009-02-13,593.509
2009-02-16,581.651
2009-02-17,559.518
2009-02-18,559.617
2009-02-19,570.744
2009-02-20,555.802
2009-02-23,558.011
2009-02-24,554.928
2009-02-25,548.143
2009-02-26,549.813
2009-02-27,549.924
2009-03-02,534.488
2009-03-03,517.322
2009-03-04,528.314
2009-03-05,513.494
2009-03-06,516.322
2009-03-09,516.24
2009-03-10,536.027
2009-03-11,535.024
2009-03-12,540.869
2009-03-13,545.477
2009-03-16,560.435
2009-03-17,556.194
2009-03-18,557.685
2009-03-19,571.468
2009-03-20,565.872
2009-03-23,578.354
2009-03-24,577.023
2009-03-25,587.559
2009-03-26,589.537
2009-03-27,570.27
2009-03-30,555.148
2009-03-31,573.143
2009-04-01,577.941
2009-04-02,598.395
2009-04-03,589.804
2009-04-06,589.87
2009-04-07,586.432
2009-04-08,587.142
2009-04-09,581.062
2009-04-10,581.062
2009-04-13,585.989
2009-04-14,577.515
2009-04-15,579.238
2009-04-16,584.295
2009-04-17,588.1
2009-04-20,573.274
2009-04-21,577.145
2009-04-22,572.66
2009-04-23,574.897
2009-04-24,588.027
2009-04-27,585.869
2009-04-28,580.96
2009-04-29,599.588
2009-04-30,596.817
2009-05-01,596.907
2009-05-04,617.797
2009-05-05,615.036
2009-05-06,621.78
2009-05-07,629.437
2009-05-08,634.57
2009-05-11,636.434
2009-05-12,645.334
2009-05-13,643.512
2009-05-14,640.154
2009-05-15,645.5
2009-05-18,650.922
2009-05-19,656.805
2009-05-20,667.624
2009-05-21,655.476
2009-05-22,664.981
2009-05-25,666.927
2009-05-26,674.166
2009-05-27,672.407
2009-05-28,663.959
2009-05-29,669.356
2009-06-01,680.85
2009-06-02,689.731
2009-06-03,678.314
2009-06-04,679.651
2009-06-05,670.051
2009-06-08,661.453
2009-06-09,668.582
2009-06-10,673.533
2009-06-11,677.0
2009-06-12,666.016
2009-06-15,653.558
2009-06-16,656.568
2009-06-17,653.311
2009-06-18,658.955
2009-06-19,663.772
2009-06-22,653.651
2009-06-23,665.273
2009-06-24,673.795
2009-06-25,670.943
2009-06-26,676.851
2009-06-29,682.959
2009-06-30,673.196
2009-07-01,693.032
2009-07-02,676.497
2009-07-03,678.735
2009-07-06,674.511
2009-07-07,674.371
2009-07-08,665.466
2009-07-09,669.804
2009-07-10,660.097
2009-07-13,669.797
2009-07-14,669.411
2009-07-15,691.866
2009-07-16,698.844
2009-07-17,707.386
2009-07-20,711.627
2009-07-21,716.698
2009-07-22,723.551
2009-07-23,727.002
2009-07-24,724.869
2009-07-27,726.207
2009-07-28,722.744
2009-07-29,723.697
2009-07-30,733.329
2009-07-31,738.336
2009-08-03,752.392
2009-08-04,749.706
2009-08-05,746.142
2009-08-06,758.224
2009-08-07,755.515
2009-08-10,744.963
2009-08-11,741.676
2009-08-12,758.87
2009-08-13,758.571
2009-08-14,754.028
2009-08-17,736.045
2009-08-18,741.763
2009-08-19,748.942
2009-08-20,760.85
2009-08-21,775.031
2009-08-24,774.258
2009-08-25,779.49
2009-08-26,778.998
2009-08-27,772.798
2009-08-28,784.594
2009-08-31,775.713
2009-09-01,765.901
2009-09-02,761.637
2009-09-03,756.996
2009-09-04,759.782
2009-09-07,773.98
2009-09-08,787.154
2009-09-09,793.017
2009-09-10,797.522
2009-09-11,800.111
2009-09-14,805.622
2009-09-15,809.219
2009-09-16,816.603
2009-09-17,817.378
2009-09-18,820.01
2009-09-21,817.49
2009-09-22,823.565
2009-09-23,828.706
2009-09-24,817.145
2009-09-25,811.836
2009-09-28,819.244
2009-09-29,815.309
2009-09-30,817.003
2009-10-01,809.972
2009-10-02,801.513
2009-10-05,808.326
2009-10-06,826.427
2009-10-07,821.366
2009-10-08,832.782
2009-10-09,837.4
2009-10-12,852.156
2009-10-13,851.297
2009-10-14,858.82
2009-10-15,861.181
2009-10-16,856.309
2009-10-19,875.307
2009-10-20,872.582
2009-10-21,878.563
2009-10-22,872.823
2009-10-23,869.286
2009-10-26,860.257
2009-10-27,862.604
2009-10-28,851.291
2009-10-29,867.058
2009-10-30,852.577
2009-11-02,859.13
2009-11-03,840.828
2009-11-04,858.681
2009-11-05,862.649
2009-11-06,860.022
2009-11-09,879.336
2009-11-10,878.937
2009-11-11,882.723
2009-11-12,878.791
2009-11-13,879.632
2009-11-16,894.197
2009-11-17,889.421
2009-11-18,889.349
2009-11-19,866.759
2009-11-20,862.452
2009-11-23,883.721
2009-11-24,879.554
2009-11-25,890.17
2009-11-26,867.761
2009-11-27,872.036
2009-11-30,870.694
2009-12-01,898.312
2009-12-02,900.812
2009-12-03,909.702
2009-12-04,908.904
2009-12-07,904.771
2009-12-08,884.942
2009-12-09,876.775
2009-12-10,886.462
2009-12-11,885.023
2009-12-14,893.684
2009-12-15,891.256
2009-12-16,895.165
2009-12-17,874.129
2009-12-18,866.931
2009-12-21,881.416
2009-12-22,884.473
2009-12-23,888.622
2009-12-24,890.041
2009-12-25,890.041
2009-12-28,895.488
2009-12-29,899.006
2009-12-30,888.561
2009-12-31,891.104
2010-01-01,891.104
2010-01-04,911.668
2010-01-05,903.066
2010-01-06,902.742
2010-01-07,889.78
2010-01-08,894.347
2010-01-11,907.152
2010-01-12,904.022
2010-01-13,907.027
2010-01-14,909.756
2010-01-15,901.954
2010-01-18,904.524
2010-01-19,905.71
2010-01-20,888.887
2010-01-21,879.525
2010-01-22,878.811
2010-01-25,870.489
2010-01-26,866.679
2010-01-27,861.382
2010-01-28,855.548
2010-01-29,859.241
2010-02-01,863.145
2010-02-02,871.794
2010-02-03,866.634
2010-02-04,838.438
2010-02-05,809.92
2010-02-08,814.534
2010-02-09,818.554
2010-02-10,824.703
2010-02-11,821.359
2010-02-12,820.413
2010-02-15,817.357
2010-02-16,830.289
2010-02-17,836.777
2010-02-18,838.211
2010-02-19,838.055
2010-02-22,838.6
2010-02-23,834.221
2010-02-24,834.574
2010-02-25,819.772
2010-02-26,835.543
2010-03-01,840.266
2010-03-02,854.9
2010-03-03,867.715
2010-03-04,866.686
2010-03-05,875.833
2010-03-08,879.54
2010-03-09,876.857
2010-03-10,882.908
2010-03-11,878.952
2010-03-12,883.407
2010-03-15,865.486
2010-03-16,878.996
2010-03-17,879.818
2010-03-18,870.8
2010-03-19,861.481
2010-03-22,864.059
2010-03-23,872.64
2010-03-24,860.812
2010-03-25,866.063
2010-03-26,864.704
2010-03-29,869.619
2010-03-30,868.308
2010-03-31,878.723
2010-04-01,892.245
2010-04-02,892.245
2010-04-05,890.202
2010-04-06,885.933
2010-04-07,883.699
2010-04-08,880.933
2010-04-09,896.369
2010-04-12,905.588
2010-04-13,897.759
2010-04-14,904.16
2010-04-15,897.56
2010-04-16,886.574
2010-04-19,880.576
2010-04-20,890.887
2010-04-21,889.756
2010-04-22,883.583
2010-04-23,890.98
2010-04-26,891.912
2010-04-27,875.444
2010-04-28,855.052
2010-04-29,873.597
2010-04-30,873.662
2010-05-03,866.305
2010-05-04,839.549
2010-05-05,819.316
2010-05-06,804.506
2010-05-07,770.875
2010-05-10,823.769
2010-05-11,810.488
2010-05-12,815.065
2010-05-13,812.02
2010-05-14,784.058
2010-05-17,776.968
2010-05-18,786.032
2010-05-19,768.765
2010-05-20,753.774
2010-05-21,763.596
2010-05-24,758.161
2010-05-25,731.256
2010-05-26,742.437
2010-05-27,765.622
2010-05-28,770.527
2010-05-31,767.49
2010-06-01,768.544
2010-06-02,768.845
2010-06-03,781.534
2010-06-04,759.155
2010-06-07,745.325
2010-06-08,741.976
2010-06-09,764.816
2010-06-10,779.691
2010-06-11,775.996
2010-06-14,802.308
2010-06-15,809.515
2010-06-16,808.079
2010-06-17,810.477
2010-06-18,813.933
2010-06-21,823.287
2010-06-22,812.45
2010-06-23,798.106
2010-06-24,789.679
2010-06-25,784.168
2010-06-28,795.978
2010-06-29,760.327
2010-06-30,762.398
2010-07-01,756.188
2010-07-02,763.564
2010-07-05,757.884
2010-07-06,784.292
2010-07-07,787.45
2010-07-08,796.982
2010-07-09,797.97
2010-07-12,801.455
2010-07-13,823.734
2010-07-14,832.556
2010-07-15,832.558
2010-07-16,822.1
2010-07-19,814.964
2010-07-20,803.289
2010-07-21,812.883
2010-07-22,836.293
2010-07-23,833.073
2010-07-26,839.466
2010-07-27,833.532
2010-07-28,828.095
2010-07-29,821.855
2010-07-30,820.358
2010-08-02,843.289
2010-08-03,842.658
