Date,USA IMI VALUE IMI (Large+Mid+Small Cap)
2005-10-20,697.957
2005-10-21,700.24
2005-10-24,713.634
2005-10-25,712.82
2005-10-26,710.337
2005-10-27,703.371
2005-10-28,715.635
2005-10-31,720.349
2005-11-01,718.477
2005-11-02,725.962
2005-11-03,728.302
2005-11-04,727.558
2005-11-07,728.836
2005-11-08,726.838
2005-11-09,729.028
2005-11-10,734.329
2005-11-11,737.375
2005-11-14,736.511
2005-11-15,732.283
2005-11-16,732.945
2005-11-17,739.925
2005-11-18,744.898
2005-11-21,749.532
2005-11-22,753.66
2005-11-23,756.882
2005-11-24,756.882
2005-11-25,758.399
2005-11-28,751.168
2005-11-29,752.023
2005-11-30,746.954
2005-12-01,756.105
2005-12-02,755.989
2005-12-05,755.196
2005-12-06,755.632
2005-12-07,751.185
2005-12-08,751.236
2005-12-09,753.278
2005-12-12,753.643
2005-12-13,758.925
2005-12-14,763.191
2005-12-15,761.109
2005-12-16,759.207
2005-12-19,756.283
2005-12-20,756.056
2005-12-21,758.02
2005-12-22,761.55
2005-12-23,762.171
2005-12-26,762.171
2005-12-27,754.857
2005-12-28,756.175
2005-12-29,754.775
2005-12-30,751.772
2006-01-02,751.772
2006-01-03,764.458
2006-01-04,766.601
2006-01-05,767.29
2006-01-06,774.119
2006-01-09,777.398
2006-01-10,777.84
2006-01-11,780.255
2006-01-12,775.297
2006-01-13,777.0
2006-01-16,777.0
2006-01-17,774.263
2006-01-18,771.683
2006-01-19,776.133
2006-01-20,763.413
2006-01-23,766.234
2006-01-24,768.268
2006-01-25,767.529
2006-01-26,774.084
2006-01-27,779.302
2006-01-30,780.234
2006-01-31,778.0
2006-02-01,778.868
2006-02-02,771.925
2006-02-03,767.916
2006-02-06,770.249
2006-02-07,763.473
2006-02-08,769.158
2006-02-09,768.881
2006-02-10,770.04
2006-02-13,767.892
2006-02-14,775.411
2006-02-15,778.264
2006-02-16,784.58
2006-02-17,785.229
2006-02-20,785.229
2006-02-21,783.264
2006-02-22,790.322
2006-02-23,787.503
2006-02-24,789.297
2006-02-27,791.334
2006-02-28,783.315
2006-03-01,789.092
2006-03-02,787.638
2006-03-03,786.665
2006-03-06,781.274
2006-03-07,779.557
2006-03-08,780.686
2006-03-09,777.786
2006-03-10,783.747
2006-03-13,786.381
2006-03-14,794.435
2006-03-15,798.897
2006-03-16,801.695
2006-03-17,802.717
2006-03-20,800.38
2006-03-21,795.035
2006-03-22,801.224
2006-03-23,799.381
2006-03-24,800.896
2006-03-27,800.175
2006-03-28,795.012
2006-03-29,801.264
2006-03-30,798.679
2006-03-31,796.555
2006-04-03,798.288
2006-04-04,803.294
2006-04-05,807.122
2006-04-06,804.853
2006-04-07,795.971
2006-04-10,796.419
2006-04-11,790.739
2006-04-12,792.183
2006-04-13,791.88
2006-04-14,791.88
2006-04-17,791.356
2006-04-18,807.077
2006-04-19,809.582
2006-04-20,810.406
2006-04-21,811.706
2006-04-24,809.608
2006-04-25,805.613
2006-04-26,807.475
2006-04-27,811.465
2006-04-28,815.453
2006-05-01,811.964
2006-05-02,817.82
2006-05-03,815.852
2006-05-04,818.53
2006-05-05,827.558
2006-05-08,826.481
2006-05-09,827.083
2006-05-10,826.414
2006-05-11,816.801
2006-05-12,806.362
2006-05-15,807.96
2006-05-16,807.412
2006-05-17,792.862
2006-05-18,787.554
2006-05-19,791.235
2006-05-22,789.002
2006-05-23,785.578
2006-05-24,785.654
2006-05-25,794.917
2006-05-26,800.161
2006-05-29,800.161
2006-05-30,788.065
2006-05-31,795.459
2006-06-01,805.052
2006-06-02,808.153
2006-06-05,794.729
2006-06-06,793.56
2006-06-07,790.241
2006-06-08,791.792
2006-06-09,788.721
2006-06-12,780.306
2006-06-13,770.037
2006-06-14,771.963
2006-06-15,788.145
2006-06-16,785.089
2006-06-19,777.684
2006-06-20,777.946
2006-06-21,784.459
2006-06-22,781.79
2006-06-23,781.117
2006-06-26,786.301
2006-06-27,780.592
2006-06-28,785.234
2006-06-29,801.132
2006-06-30,800.743
2006-07-03,807.625
2006-07-04,807.625
2006-07-05,803.891
2006-07-06,807.419
2006-07-07,803.487
2006-07-10,805.994
2006-07-11,808.313
2006-07-12,800.817
2006-07-13,790.905
2006-07-14,787.654
2006-07-17,786.201
2006-07-18,789.009
2006-07-19,804.134
2006-07-20,798.872
2006-07-21,793.679
2006-07-24,806.491
2006-07-25,812.069
2006-07-26,813.794
2006-07-27,810.503
2006-07-28,820.699
2006-07-31,819.101
2006-08-01,816.874
2006-08-02,820.308
2006-08-03,821.876
2006-08-04,822.408
2006-08-07,819.746
2006-08-08,816.709
2006-08-09,812.333
2006-08-10,815.291
2006-08-11,812.548
2006-08-14,813.311
2006-08-15,823.101
2006-08-16,827.173
2006-08-17,828.319
2006-08-18,831.856
2006-08-21,829.318
2006-08-22,830.891
2006-08-23,827.41
2006-08-24,830.455
2006-08-25,828.864
2006-08-28,832.957
2006-08-29,834.233
2006-08-30,833.865
2006-08-31,833.971
2006-09-01,837.758
2006-09-04,837.758
2006-09-05,839.226
2006-09-06,832.074
2006-09-07,828.091
2006-09-08,830.274
2006-09-11,828.946
2006-09-12,836.553
2006-09-13,840.746
2006-09-14,839.156
2006-09-15,840.49
2006-09-18,841.468
2006-09-19,840.169
2006-09-20,843.415
2006-09-21,839.641
2006-09-22,839.126
2006-09-25,845.148
2006-09-26,850.67
2006-09-27,851.415
2006-09-28,852.616
2006-09-29,850.545
2006-10-02,848.927
2006-10-03,850.063
2006-10-04,859.239
2006-10-05,860.923
2006-10-06,859.025
2006-10-09,860.295
2006-10-10,862.65
2006-10-11,860.756
2006-10-12,868.444
2006-10-13,871.346
2006-10-16,873.379
2006-10-17,871.577
2006-10-18,874.033
2006-10-19,874.075
2006-10-20,874.848
2006-10-23,879.189
2006-10-24,879.373
2006-10-25,883.919
2006-10-26,887.559
2006-10-27,881.133
2006-10-30,880.683
2006-10-31,879.832
2006-11-01,874.478
2006-11-02,874.041
2006-11-03,873.216
2006-11-06,882.621
2006-11-07,883.439
2006-11-08,887.129
2006-11-09,883.014
2006-11-10,885.023
2006-11-13,887.203
2006-11-14,892.249
2006-11-15,893.731
2006-11-16,894.833
2006-11-17,896.678
2006-11-20,896.782
2006-11-21,897.766
2006-11-22,898.664
2006-11-23,898.664
2006-11-24,895.945
2006-11-27,885.085
2006-11-28,888.166
2006-11-29,897.947
2006-11-30,899.544
2006-12-01,897.976
2006-12-04,903.915
2006-12-05,907.342
2006-12-06,907.124
2006-12-07,905.116
2006-12-08,906.302
2006-12-11,909.629
2006-12-12,909.672
2006-12-13,910.594
2006-12-14,917.675
2006-12-15,920.375
2006-12-18,918.729
2006-12-19,920.274
2006-12-20,920.593
2006-12-21,918.104
2006-12-22,914.247
2006-12-25,914.247
2006-12-26,919.432
2006-12-27,926.982
2006-12-28,925.309
2006-12-29,920.635
2007-01-01,920.635
2007-01-02,920.635
2007-01-03,921.58
2007-01-04,920.704
2007-01-05,912.789
2007-01-08,914.946
2007-01-09,913.768
2007-01-10,914.683
2007-01-11,919.457
2007-01-12,922.5
2007-01-15,922.5
2007-01-16,923.643
2007-01-17,923.124
2007-01-18,922.446
2007-01-19,924.869
2007-01-22,921.49
2007-01-23,924.766
2007-01-24,932.06
2007-01-25,922.217
2007-01-26,922.395
2007-01-29,922.375
2007-01-30,928.069
2007-01-31,933.79
2007-02-01,940.165
2007-02-02,941.886
2007-02-05,941.784
2007-02-06,943.676
2007-02-07,945.022
2007-02-08,943.146
2007-02-09,937.001
2007-02-12,934.926
2007-02-13,943.457
2007-02-14,949.239
2007-02-15,948.681
2007-02-16,949.015
2007-02-19,949.015
2007-02-20,952.191
2007-02-21,949.986
2007-02-22,948.446
2007-02-23,944.411
2007-02-26,944.994
2007-02-27,914.559
2007-02-28,919.601
2007-03-01,918.282
2007-03-02,907.75
2007-03-05,895.654
2007-03-06,910.514
2007-03-07,907.81
2007-03-08,914.857
2007-03-09,916.875
2007-03-12,918.879
2007-03-13,899.499
2007-03-14,904.174
2007-03-15,909.923
2007-03-16,905.606
2007-03-19,915.131
2007-03-20,922.253
2007-03-21,937.664
2007-03-22,937.65
2007-03-23,939.048
2007-03-26,939.145
2007-03-27,933.729
2007-03-28,927.085
2007-03-29,931.47
2007-03-30,930.618
2007-04-02,933.062
2007-04-03,940.986
2007-04-04,939.951
2007-04-05,942.493
2007-04-06,942.493
2007-04-09,943.27
2007-04-10,945.816
2007-04-11,940.181
2007-04-12,944.155
2007-04-13,948.1
2007-04-16,958.784
2007-04-17,959.609
2007-04-18,961.663
2007-04-19,960.284
2007-04-20,968.204
2007-04-23,965.369
2007-04-24,964.034
2007-04-25,974.687
2007-04-26,973.792
2007-04-27,972.858
2007-04-30,966.146
2007-05-01,969.13
2007-05-02,975.095
2007-05-03,980.001
2007-05-04,982.314
2007-05-07,985.184
2007-05-08,983.504
2007-05-09,988.052
2007-05-10,974.926
2007-05-11,984.283
2007-05-14,982.456
2007-05-15,981.818
2007-05-16,989.953
2007-05-17,988.609
2007-05-18,994.158
2007-05-21,996.141
2007-05-22,997.156
2007-05-23,995.138
2007-05-24,984.72
2007-05-25,989.364
2007-05-28,989.364
2007-05-29,992.199
2007-05-30,999.989
2007-05-31,1000.0
2007-06-01,1004.333
2007-06-04,1005.774
2007-06-05,998.895
2007-06-06,990.424
2007-06-07,972.739
2007-06-08,983.022
2007-06-11,985.008
2007-06-12,973.967
2007-06-13,988.597
2007-06-14,992.469
2007-06-15,999.097
2007-06-18,997.547
2007-06-19,1000.195
2007-06-20,984.666
2007-06-21,989.999
2007-06-22,976.589
2007-06-25,973.59
2007-06-26,970.743
2007-06-27,979.655
2007-06-28,979.74
2007-06-29,978.407
2007-07-02,989.349
2007-07-03,992.956
2007-07-04,992.956
2007-07-05,991.083
2007-07-06,993.535
2007-07-09,994.873
2007-07-10,978.571
2007-07-11,984.113
2007-07-12,1002.34
2007-07-13,1006.485
2007-07-16,1003.304
2007-07-17,1001.534
2007-07-18,998.756
2007-07-19,1001.489
2007-07-20,987.707
2007-07-23,992.034
2007-07-24,968.511
2007-07-25,973.759
2007-07-26,948.392
2007-07-27,932.404
2007-07-30,941.161
2007-07-31,931.022
2007-08-01,936.904
2007-08-02,939.672
2007-08-03,911.294
2007-08-06,935.59
2007-08-07,943.464
2007-08-08,958.222
2007-08-09,929.026
2007-08-10,930.612
2007-08-13,927.727
2007-08-14,911.135
2007-08-15,899.372
2007-08-16,908.961
2007-08-17,934.013
2007-08-20,933.743
2007-08-21,934.764
2007-08-22,945.522
2007-08-23,943.583
2007-08-24,953.187
2007-08-27,943.545
2007-08-28,920.039
2007-08-29,939.544
2007-08-30,933.823
2007-08-31,943.882
2007-09-03,943.882
2007-09-04,953.258
2007-09-05,941.436
2007-09-06,944.705
2007-09-07,929.378
2007-09-10,926.533
2007-09-11,938.819
2007-09-12,939.909
2007-09-13,949.561
2007-09-14,950.527
2007-09-17,945.795
2007-09-18,975.761
2007-09-19,983.359
2007-09-20,974.891
2007-09-21,978.126
2007-09-24,970.659
2007-09-25,967.616
2007-09-26,973.479
2007-09-27,977.984
2007-09-28,973.112
2007-10-01,988.147
2007-10-02,989.106
2007-10-03,985.753
2007-10-04,988.776
2007-10-05,998.223
2007-10-08,992.095
2007-10-09,999.945
2007-10-10,995.711
2007-10-11,992.331
2007-10-12,994.042
2007-10-15,986.06
2007-10-16,977.311
2007-10-17,976.869
2007-10-18,973.571
2007-10-19,950.008
2007-10-22,953.844
2007-10-23,959.223
2007-10-24,956.09
2007-10-25,955.183
2007-10-26,969.637
2007-10-29,972.666
2007-10-30,964.666
2007-10-31,974.855
2007-11-01,944.088
2007-11-02,939.634
2007-11-05,933.798
2007-11-06,945.545
2007-11-07,915.294
2007-11-08,923.377
2007-11-09,916.081
2007-11-12,909.242
2007-11-13,934.548
2007-11-14,928.49
2007-11-15,913.949
2007-11-16,915.171
2007-11-19,897.266
2007-11-20,899.849
2007-11-21,885.484
2007-11-22,885.484
2007-11-23,901.288
2007-11-26,877.647
2007-11-27,890.568
2007-11-28,916.653
2007-11-29,916.353
2007-11-30,928.269
2007-12-03,922.385
2007-12-04,914.478
2007-12-05,928.918
2007-12-06,944.978
2007-12-07,943.234
2007-12-10,951.568
2007-12-11,925.713
2007-12-12,929.085
2007-12-13,929.966
2007-12-14,914.953
2007-12-17,903.401
2007-12-18,910.578
2007-12-19,908.326
2007-12-20,911.109
2007-12-21,926.572
2007-12-24,934.685
2007-12-25,934.685
2007-12-26,934.369
2007-12-27,920.58
2007-12-28,921.501
2007-12-31,916.397
2008-01-01,916.397
2008-01-02,903.906
2008-01-03,901.85
2008-01-04,883.56
2008-01-07,889.013
2008-01-08,872.21
2008-01-09,882.529
2008-01-10,890.135
2008-01-11,880.809
2008-01-14,887.286
2008-01-15,865.999
2008-01-16,865.798
2008-01-17,837.89
2008-01-18,828.803
2008-01-21,828.803
2008-01-22,824.277
2008-01-23,850.224
2008-01-24,854.552
2008-01-25,840.612
2008-01-28,859.664
2008-01-29,867.851
2008-01-30,862.433
2008-01-31,879.25
2008-02-01,891.346
2008-02-04,881.717
2008-02-05,852.387
2008-02-06,847.121
2008-02-07,855.184
2008-02-08,846.782
2008-02-11,846.923
2008-02-12,855.296
2008-02-13,865.743
2008-02-14,853.891
2008-02-15,856.385
2008-02-18,856.385
2008-02-19,855.316
2008-02-20,861.192
2008-02-21,849.895
2008-02-22,857.534
2008-02-25,870.614
2008-02-26,875.528
2008-02-27,873.915
2008-02-28,863.323
2008-02-29,838.984
2008-03-03,839.067
2008-03-04,834.976
2008-03-05,837.473
2008-03-06,816.245
2008-03-07,810.711
2008-03-10,798.491
2008-03-11,833.265
2008-03-12,824.461
2008-03-13,828.827
2008-03-14,810.358
2008-03-17,804.894
2008-03-18,840.99
2008-03-19,822.419
2008-03-20,846.497
2008-03-21,846.497
2008-03-24,855.984
2008-03-25,856.321
2008-03-26,847.375
2008-03-27,839.423
2008-03-28,831.522
2008-03-31,836.097
2008-04-01,867.803
2008-04-02,867.226
2008-04-03,868.304
2008-04-04,866.399
2008-04-07,869.449
2008-04-08,864.801
2008-04-09,855.7
2008-04-10,856.777
2008-04-11,839.134
2008-04-14,834.744
2008-04-15,840.392
2008-04-16,859.215
2008-04-17,860.503
2008-04-18,871.684
2008-04-21,866.441
2008-04-22,860.74
2008-04-23,860.479
2008-04-24,869.348
2008-04-25,877.245
2008-04-28,876.622
2008-04-29,872.535
2008-04-30,870.58
2008-05-01,884.832
2008-05-02,888.262
2008-05-05,883.133
2008-05-06,889.301
2008-05-07,872.088
2008-05-08,872.862
2008-05-09,867.223
2008-05-12,878.035
2008-05-13,876.875
2008-05-14,881.797
2008-05-15,889.381
2008-05-16,889.622
2008-05-19,892.236
2008-05-20,883.59
2008-05-21,871.063
2008-05-22,873.934
2008-05-23,860.535
2008-05-26,860.535
2008-05-27,864.075
2008-05-28,866.116
2008-05-29,872.146
2008-05-30,871.831
2008-06-02,862.719
2008-06-03,857.187
2008-06-04,855.161
2008-06-05,871.788
2008-06-06,843.679
2008-06-09,841.15
2008-06-10,840.132
2008-06-11,825.827
2008-06-12,828.115
2008-06-13,839.179
2008-06-16,839.43
2008-06-17,832.223
2008-06-18,823.251
2008-06-19,825.155
2008-06-20,810.681
2008-06-23,807.874
2008-06-24,807.462
2008-06-25,812.909
2008-06-26,788.987
2008-06-27,784.176
2008-06-30,786.063
2008-07-01,788.968
2008-07-02,776.46
2008-07-03,776.655
2008-07-04,776.655
2008-07-07,765.999
2008-07-08,785.187
2008-07-09,766.444
2008-07-10,770.243
2008-07-11,761.178
2008-07-14,749.608
2008-07-15,738.405
2008-07-16,762.418
2008-07-17,775.756
2008-07-18,778.885
2008-07-21,777.987
2008-07-22,794.619
2008-07-23,800.06
2008-07-24,777.979
2008-07-25,778.509
2008-07-28,762.648
2008-07-29,784.189
2008-07-30,797.063
2008-07-31,786.678
2008-08-01,785.507
2008-08-04,778.802
2008-08-05,802.358
2008-08-06,802.436
2008-08-07,784.611
2008-08-08,806.031
2008-08-11,815.309
2008-08-12,800.239
2008-08-13,795.857
2008-08-14,801.591
2008-08-15,805.765
2008-08-18,792.242
2008-08-19,782.913
2008-08-20,787.69
2008-08-21,788.608
2008-08-22,799.02
2008-08-25,782.597
2008-08-26,786.395
2008-08-27,793.794
2008-08-28,809.584
2008-08-29,801.284
2008-09-01,801.284
2008-09-02,802.299
2008-09-03,806.092
2008-09-04,782.161
2008-09-05,788.262
2008-09-08,810.362
2008-09-09,779.905
2008-09-10,782.987
2008-09-11,790.864
2008-09-12,791.595
2008-09-15,749.051
2008-09-16,766.985
2008-09-17,729.691
2008-09-18,770.934
2008-09-19,810.715
2008-09-22,774.287
2008-09-23,762.561
2008-09-24,758.477
2008-09-25,775.283
2008-09-26,778.943
2008-09-29,710.117
2008-09-30,749.941
2008-10-01,752.733
2008-10-02,725.477
2008-10-03,712.189
2008-10-06,686.341
2008-10-07,644.635
2008-10-08,633.323
2008-10-09,575.265
2008-10-10,575.515
2008-10-13,638.329
2008-10-14,644.268
2008-10-15,586.234
2008-10-16,609.894
2008-10-17,604.361
2008-10-20,634.351
2008-10-21,617.812
2008-10-22,579.168
2008-10-23,588.288
2008-10-24,567.384
2008-10-27,549.77
2008-10-28,606.848
2008-10-29,599.542
2008-10-30,613.055
2008-10-31,625.314
2008-11-03,624.87
2008-11-04,650.339
2008-11-05,614.355
2008-11-06,583.418
2008-11-07,601.424
2008-11-10,591.659
2008-11-11,580.426
2008-11-12,549.613
2008-11-13,590.071
2008-11-14,565.846
2008-11-17,552.066
2008-11-18,557.015
2008-11-19,519.751
2008-11-20,481.726
2008-11-21,512.017
2008-11-24,548.817
2008-11-25,556.716
2008-11-26,578.462
2008-11-27,578.462
2008-11-28,586.361
2008-12-01,526.392
2008-12-02,554.041
2008-12-03,570.47
2008-12-04,552.474
2008-12-05,574.505
2008-12-08,599.659
2008-12-09,582.793
2008-12-10,591.557
2008-12-11,571.007
2008-12-12,579.124
2008-12-15,568.002
2008-12-16,601.374
2008-12-17,595.83
2008-12-18,580.25
2008-12-19,582.475
2008-12-22,570.927
2008-12-23,565.125
2008-12-24,569.232
2008-12-25,569.232
2008-12-26,573.721
2008-12-29,571.044
2008-12-30,586.188
2008-12-31,597.394
2009-01-01,597.394
2009-01-02,614.051
2009-01-05,609.197
2009-01-06,614.949
2009-01-07,594.186
2009-01-08,597.368
2009-01-09,583.723
2009-01-12,567.603
2009-01-13,569.749
2009-01-14,548.243
2009-01-15,546.948
2009-01-16,550.267
2009-01-19,550.267
2009-01-20,516.292
2009-01-21,541.852
2009-01-22,530.201
2009-01-23,533.86
2009-01-26,535.926
2009-01-27,542.885
2009-01-28,563.853
2009-01-29,540.881
2009-01-30,527.809
2009-02-02,527.641
2009-02-03,532.124
2009-02-04,526.921
2009-02-05,533.714
2009-02-06,551.34
2009-02-09,553.212
2009-02-10,521.645
2009-02-11,527.062
2009-02-12,526.451
2009-02-13,519.083
2009-02-16,519.083
2009-02-17,491.531
2009-02-18,488.858
2009-02-19,482.082
2009-02-20,474.292
2009-02-23,458.071
2009-02-24,480.758
2009-02-25,475.962
2009-02-26,470.606
2009-02-27,456.148
2009-03-02,431.525
2009-03-03,425.796
2009-03-04,435.237
2009-03-05,412.948
2009-03-06,414.951
2009-03-09,412.612
2009-03-10,443.231
2009-03-11,443.185
2009-03-12,465.532
2009-03-13,469.439
2009-03-16,468.104
2009-03-17,484.558
2009-03-18,500.61
2009-03-19,491.555
2009-03-20,478.23
2009-03-23,517.317
2009-03-24,503.69
2009-03-25,511.094
2009-03-26,522.443
2009-03-27,511.033
2009-03-30,488.763
2009-03-31,497.312
2009-04-01,507.821
2009-04-02,523.735
2009-04-03,531.409
2009-04-06,525.644
2009-04-07,511.745
2009-04-08,516.681
2009-04-09,543.968
2009-04-10,543.968
2009-04-13,547.217
2009-04-14,531.373
2009-04-15,542.827
2009-04-16,550.517
2009-04-17,555.039
2009-04-20,524.038
2009-04-21,539.808
2009-04-22,534.052
2009-04-23,539.976
2009-04-24,549.892
2009-04-27,541.519
2009-04-28,540.521
2009-04-29,554.842
2009-04-30,553.841
2009-05-01,557.295
2009-05-04,581.897
2009-05-05,578.105
2009-05-06,593.78
2009-05-07,584.613
2009-05-08,606.122
2009-05-11,587.948
2009-05-12,585.607
2009-05-13,565.971
2009-05-14,573.959
2009-05-15,565.042
2009-05-18,585.246
2009-05-19,583.111
2009-05-20,578.086
2009-05-21,569.087
2009-05-22,567.398
2009-05-25,567.398
2009-05-26,583.526
2009-05-27,570.18
2009-05-28,580.195
2009-05-29,588.42
2009-06-01,603.336
2009-06-02,604.444
2009-06-03,593.724
2009-06-04,603.583
2009-06-05,600.95
2009-06-08,600.39
2009-06-09,601.806
2009-06-10,599.582
2009-06-11,605.05
2009-06-12,606.26
2009-06-15,590.183
2009-06-16,582.006
2009-06-17,577.787
2009-06-18,583.943
2009-06-19,585.162
2009-06-22,565.087
2009-06-23,566.958
2009-06-24,570.457
2009-06-25,582.256
2009-06-26,582.491
2009-06-29,588.512
2009-06-30,583.792
2009-07-01,587.755
2009-07-02,568.121
2009-07-03,568.121
2009-07-06,569.301
2009-07-07,557.954
2009-07-08,554.306
2009-07-09,556.661
2009-07-10,553.58
2009-07-13,570.121
2009-07-14,573.544
2009-07-15,592.145
2009-07-16,596.455
2009-07-17,593.782
2009-07-20,601.397
2009-07-21,603.312
2009-07-22,603.417
2009-07-23,619.838
2009-07-24,623.551
2009-07-27,627.862
2009-07-28,625.416
2009-07-29,621.051
2009-07-30,630.895
2009-07-31,632.515
2009-08-03,643.705
2009-08-04,648.257
2009-08-05,649.906
2009-08-06,647.07
2009-08-07,658.102
2009-08-10,655.834
2009-08-11,644.819
2009-08-12,653.728
2009-08-13,658.808
2009-08-14,652.757
2009-08-17,635.226
2009-08-18,642.24
2009-08-19,646.897
2009-08-20,654.74
2009-08-21,669.037
2009-08-24,668.962
2009-08-25,671.308
2009-08-26,671.087
2009-08-27,673.269
2009-08-28,672.435
2009-08-31,666.139
2009-09-01,648.13
2009-09-02,644.479
2009-09-03,651.255
2009-09-04,659.321
2009-09-07,659.321
2009-09-08,666.068
2009-09-09,672.763
2009-09-10,680.034
2009-09-11,678.556
2009-09-14,684.871
2009-09-15,688.446
2009-09-16,701.778
2009-09-17,698.396
2009-09-18,699.798
2009-09-21,695.817
2009-09-22,702.583
2009-09-23,694.033
2009-09-24,684.903
2009-09-25,680.855
2009-09-28,695.289
2009-09-29,693.8
2009-09-30,689.567
2009-10-01,670.09
2009-10-02,665.739
2009-10-05,679.242
2009-10-06,688.332
2009-10-07,690.057
2009-10-08,695.856
2009-10-09,699.587
2009-10-12,703.476
2009-10-13,700.26
2009-10-14,714.639
2009-10-15,716.876
2009-10-16,708.718
2009-10-19,715.391
2009-10-20,709.804
2009-10-21,702.274
2009-10-22,712.186
2009-10-23,700.623
2009-10-26,689.975
2009-10-27,688.44
2009-10-28,672.536
2009-10-29,689.841
2009-10-30,668.041
2009-11-02,671.146
2009-11-03,674.816
2009-11-04,673.416
2009-11-05,687.641
2009-11-06,688.114
2009-11-09,704.949
2009-11-10,704.513
2009-11-11,708.514
2009-11-12,699.359
2009-11-13,703.08
2009-11-16,715.272
2009-11-17,715.811
2009-11-18,716.945
2009-11-19,705.489
2009-11-20,703.544
2009-11-23,713.467
2009-11-24,712.487
2009-11-25,715.786
2009-11-26,715.786
2009-11-27,701.814
2009-11-30,706.406
2009-12-01,714.81
2009-12-02,716.098
2009-12-03,709.456
2009-12-04,715.044
2009-12-07,714.046
2009-12-08,706.742
2009-12-09,708.584
2009-12-10,711.38
2009-12-11,715.988
2009-12-14,720.118
2009-12-15,715.604
2009-12-16,716.99
2009-12-17,709.319
2009-12-18,712.603
2009-12-21,719.844
2009-12-22,721.99
2009-12-23,722.655
2009-12-24,726.395
2009-12-25,726.395
2009-12-28,726.668
2009-12-29,725.918
2009-12-30,725.783
2009-12-31,718.737
2010-01-01,718.737
2010-01-04,730.882
2010-01-05,733.271
2010-01-06,735.152
2010-01-07,740.194
2010-01-08,740.49
2010-01-11,742.991
2010-01-12,735.673
2010-01-13,742.267
2010-01-14,743.985
2010-01-15,735.581
2010-01-18,735.581
2010-01-19,745.2
2010-01-20,739.409
2010-01-21,724.443
2010-01-22,710.565
2010-01-25,713.691
2010-01-26,709.131
2010-01-27,713.375
2010-01-28,707.914
2010-01-29,702.727
2010-02-01,712.044
2010-02-02,722.426
2010-02-03,716.526
2010-02-04,694.174
2010-02-05,695.273
2010-02-08,688.289
2010-02-09,696.638
2010-02-10,695.973
2010-02-11,701.993
2010-02-12,700.519
2010-02-15,700.519
2010-02-16,713.757
2010-02-17,716.586
2010-02-18,721.268
2010-02-19,724.068
2010-02-22,724.668
2010-02-23,715.715
2010-02-24,722.943
2010-02-25,721.117
2010-02-26,721.886
2010-03-01,728.762
2010-03-02,731.332
2010-03-03,731.241
2010-03-04,734.121
2010-03-05,745.253
2010-03-08,745.74
2010-03-09,746.991
2010-03-10,751.035
2010-03-11,754.215
2010-03-12,753.283
2010-03-15,753.395
2010-03-16,760.457
2010-03-17,765.72
2010-03-18,764.986
2010-03-19,761.059
2010-03-22,764.603
2010-03-23,770.948
2010-03-24,767.431
2010-03-25,765.067
2010-03-26,765.652
2010-03-29,770.675
2010-03-30,769.755
2010-03-31,767.78
2010-04-01,774.625
2010-04-02,774.625
2010-04-05,781.644
2010-04-06,784.026
2010-04-07,779.26
2010-04-08,781.496
2010-04-09,786.927
2010-04-12,788.439
2010-04-13,788.96
2010-04-14,798.634
2010-04-15,798.251
2010-04-16,784.188
2010-04-19,787.814
2010-04-20,795.574
2010-04-21,794.823
2010-04-22,797.13
2010-04-23,803.384
2010-04-26,799.009
2010-04-27,779.403
2010-04-28,785.862
2010-04-29,797.605
2010-04-30,783.865
2010-05-03,795.355
2010-05-04,776.455
2010-05-05,770.484
2010-05-06,743.99
2010-05-07,734.031
2010-05-10,766.057
2010-05-11,765.159
2010-05-12,775.834
2010-05-13,767.237
2010-05-14,752.582
2010-05-17,753.751
2010-05-18,741.902
2010-05-19,738.275
2010-05-20,707.757
2010-05-21,719.352
2010-05-24,707.924
2010-05-25,708.397
2010-05-26,706.747
2010-05-27,731.58
2010-05-28,722.46
2010-05-31,722.46
2010-06-01,708.138
2010-06-02,725.898
2010-06-03,727.998
2010-06-04,701.784
2010-06-07,692.401
2010-06-08,701.271
2010-06-09,697.96
2010-06-10,718.977
2010-06-11,722.362
2010-06-14,721.309
2010-06-15,738.006
2010-06-16,736.895
2010-06-17,737.864
2010-06-18,739.125
2010-06-21,735.945
2010-06-22,723.436
2010-06-23,720.696
2010-06-24,708.695
2010-06-25,713.116
2010-06-28,711.643
2010-06-29,690.575
2010-06-30,683.95
2010-07-01,679.96
2010-07-02,676.013
2010-07-05,676.013
2010-07-06,678.621
2010-07-07,701.025
2010-07-08,708.27
2010-07-09,714.524
2010-07-12,713.461
2010-07-13,726.3
2010-07-14,723.856
2010-07-15,724.29
2010-07-16,702.373
2010-07-19,706.154
2010-07-20,713.413
2010-07-21,704.381
2010-07-22,720.933
2010-07-23,727.721
2010-07-26,738.381
2010-07-27,738.708
2010-07-28,732.801
2010-07-29,730.849
2010-07-30,730.595
2010-08-02,747.063
2010-08-03,742.858
2010-08-04,746.904
2010-08-05,745.785
2010-08-06,742.586
2010-08-09,747.22
2010-08-10,742.187
2010-08-11,720.591
2010-08-12,718.268
2010-08-13,715.563
2010-08-16,715.647
2010-08-17,723.96
2010-08-18,724.822
2010-08-19,711.01
2010-08-20,707.972
2010-08-23,705.742
2010-08-24,696.912
2010-08-25,699.6
2010-08-26,694.629
2010-08-27,707.616
2010-08-30,696.216
2010-08-31,698.347
