Date,USA IMI VALUE IMI (Large+Mid+Small Cap)
2005-10-20,707.015
2005-10-21,709.327
2005-10-24,722.889
2005-10-25,722.064
2005-10-26,719.543
2005-10-27,712.431
2005-10-28,724.823
2005-10-31,729.593
2005-11-01,727.697
2005-11-02,735.232
2005-11-03,737.492
2005-11-04,736.736
2005-11-07,738.026
2005-11-08,735.849
2005-11-09,738.044
2005-11-10,743.38
2005-11-11,746.435
2005-11-14,745.532
2005-11-15,741.241
2005-11-16,741.85
2005-11-17,748.906
2005-11-18,753.928
2005-11-21,758.614
2005-11-22,762.774
2005-11-23,766.021
2005-11-24,766.021
2005-11-25,767.55
2005-11-28,760.19
2005-11-29,761.017
2005-11-30,755.773
2005-12-01,765.031
2005-12-02,764.911
2005-12-05,764.101
2005-12-06,764.535
2005-12-07,759.988
2005-12-08,760.011
2005-12-09,762.074
2005-12-12,762.43
2005-12-13,767.74
2005-12-14,772.046
2005-12-15,769.924
2005-12-16,767.99
2005-12-19,765.03
2005-12-20,764.791
2005-12-21,766.768
2005-12-22,770.247
2005-12-23,770.821
2005-12-26,770.821
2005-12-27,763.424
2005-12-28,764.662
2005-12-29,763.222
2005-12-30,760.185
2006-01-02,760.185
2006-01-03,773.01
2006-01-04,775.115
2006-01-05,775.806
2006-01-06,782.619
2006-01-09,785.934
2006-01-10,786.36
2006-01-11,788.763
2006-01-12,783.748
2006-01-13,785.468
2006-01-16,785.468
2006-01-17,782.701
2006-01-18,780.084
2006-01-19,784.579
2006-01-20,771.717
2006-01-23,774.564
2006-01-24,776.619
2006-01-25,775.864
2006-01-26,782.478
2006-01-27,787.71
2006-01-30,788.641
2006-01-31,786.376
2006-02-01,787.211
2006-02-02,780.088
2006-02-03,776.029
2006-02-06,778.386
2006-02-07,771.535
2006-02-08,777.135
2006-02-09,776.837
2006-02-10,778.001
2006-02-13,775.772
2006-02-14,783.324
2006-02-15,786.152
2006-02-16,792.515
2006-02-17,793.167
2006-02-20,793.167
2006-02-21,791.179
2006-02-22,798.284
2006-02-23,795.336
2006-02-24,797.13
2006-02-27,799.131
2006-02-28,791.031
2006-03-01,796.777
2006-03-02,795.306
2006-03-03,794.317
2006-03-06,788.858
2006-03-07,787.119
2006-03-08,788.167
2006-03-09,785.235
2006-03-10,791.253
2006-03-13,793.806
2006-03-14,801.934
2006-03-15,806.421
2006-03-16,809.236
2006-03-17,810.267
2006-03-20,807.904
2006-03-21,802.505
2006-03-22,808.742
2006-03-23,806.881
2006-03-24,808.41
2006-03-27,807.682
2006-03-28,802.467
2006-03-29,808.686
2006-03-30,806.063
2006-03-31,803.917
2006-04-03,805.659
2006-04-04,810.67
2006-04-05,814.504
2006-04-06,812.121
2006-04-07,803.153
2006-04-10,803.596
2006-04-11,797.8
2006-04-12,799.255
2006-04-13,798.947
2006-04-14,798.947
2006-04-17,798.418
2006-04-18,814.278
2006-04-19,816.804
2006-04-20,817.633
2006-04-21,818.94
2006-04-24,816.818
2006-04-25,812.787
2006-04-26,814.62
2006-04-27,818.54
2006-04-28,822.556
2006-05-01,819.035
2006-05-02,824.938
2006-05-03,822.904
2006-05-04,825.593
2006-05-05,834.695
2006-05-08,833.583
2006-05-09,834.184
2006-05-10,833.345
2006-05-11,823.595
2006-05-12,813.059
2006-05-15,814.656
2006-05-16,814.099
2006-05-17,799.35
2006-05-18,793.978
2006-05-19,797.688
2006-05-22,795.437
2006-05-23,791.979
2006-05-24,792.051
2006-05-25,801.339
2006-05-26,806.584
2006-05-29,806.584
2006-05-30,794.361
2006-05-31,801.693
2006-06-01,811.35
2006-06-02,814.475
2006-06-05,800.938
2006-06-06,799.753
2006-06-07,796.353
2006-06-08,797.897
2006-06-09,794.801
2006-06-12,786.312
2006-06-13,775.866
2006-06-14,777.788
2006-06-15,794.08
2006-06-16,791.0
2006-06-19,783.54
2006-06-20,783.797
2006-06-21,790.345
2006-06-22,787.569
2006-06-23,786.891
2006-06-26,792.111
2006-06-27,786.357
2006-06-28,790.943
2006-06-29,806.938
2006-06-30,806.546
2006-07-03,813.432
2006-07-04,813.432
2006-07-05,809.638
2006-07-06,813.091
2006-07-07,809.131
2006-07-10,811.652
2006-07-11,813.962
2006-07-12,806.367
2006-07-13,796.378
2006-07-14,793.103
2006-07-17,791.64
2006-07-18,794.466
2006-07-19,809.693
2006-07-20,804.393
2006-07-21,799.16
2006-07-24,812.055
2006-07-25,817.671
2006-07-26,819.402
2006-07-27,816.027
2006-07-28,826.279
2006-07-31,824.665
2006-08-01,822.423
2006-08-02,825.819
2006-08-03,827.296
2006-08-04,827.828
2006-08-07,825.142
2006-08-08,822.063
2006-08-09,817.57
2006-08-10,820.473
2006-08-11,817.659
2006-08-14,818.401
2006-08-15,828.244
2006-08-16,832.275
2006-08-17,833.423
2006-08-18,836.98
2006-08-21,834.427
2006-08-22,836.008
2006-08-23,832.497
2006-08-24,835.554
2006-08-25,833.909
2006-08-28,838.027
2006-08-29,839.246
2006-08-30,838.717
2006-08-31,838.818
2006-09-01,842.621
2006-09-04,842.621
2006-09-05,844.092
2006-09-06,836.847
2006-09-07,832.822
2006-09-08,835.018
2006-09-11,833.668
2006-09-12,841.316
2006-09-13,845.412
2006-09-14,843.79
2006-09-15,845.131
2006-09-18,846.109
2006-09-19,844.8
2006-09-20,848.049
2006-09-21,844.164
2006-09-22,843.646
2006-09-25,849.7
2006-09-26,855.246
2006-09-27,855.905
2006-09-28,857.097
2006-09-29,855.015
2006-10-02,853.38
2006-10-03,854.517
2006-10-04,863.668
2006-10-05,865.244
2006-10-06,863.337
2006-10-09,864.612
2006-10-10,866.966
2006-10-11,865.019
2006-10-12,872.734
2006-10-13,875.649
2006-10-16,877.689
2006-10-17,875.878
2006-10-18,878.343
2006-10-19,878.377
2006-10-20,879.153
2006-10-23,883.51
2006-10-24,883.694
2006-10-25,888.257
2006-10-26,891.909
2006-10-27,885.397
2006-10-30,884.926
2006-10-31,884.07
2006-11-01,878.635
2006-11-02,878.083
2006-11-03,877.241
2006-11-06,886.684
2006-11-07,887.503
2006-11-08,891.118
2006-11-09,886.912
2006-11-10,888.926
2006-11-13,891.01
2006-11-14,896.061
2006-11-15,897.465
2006-11-16,898.562
2006-11-17,900.413
2006-11-20,900.517
2006-11-21,901.497
2006-11-22,902.377
2006-11-23,902.377
2006-11-24,899.604
2006-11-27,888.697
2006-11-28,891.72
2006-11-29,901.382
2006-11-30,902.981
2006-12-01,901.405
2006-12-04,907.355
2006-12-05,910.794
2006-12-06,910.492
2006-12-07,908.464
2006-12-08,909.653
2006-12-11,912.984
2006-12-12,913.023
2006-12-13,913.881
2006-12-14,920.968
2006-12-15,923.676
2006-12-18,922.024
2006-12-19,923.554
2006-12-20,923.849
2006-12-21,921.247
2006-12-22,917.311
2006-12-25,917.311
2006-12-26,922.507
2006-12-27,929.961
2006-12-28,928.259
2006-12-29,923.565
2007-01-01,923.565
2007-01-02,923.565
2007-01-03,924.441
2007-01-04,923.561
2007-01-05,915.617
2007-01-08,917.639
2007-01-09,916.458
2007-01-10,917.326
2007-01-11,922.109
2007-01-12,925.159
2007-01-15,925.159
2007-01-16,926.305
2007-01-17,925.764
2007-01-18,925.08
2007-01-19,927.507
2007-01-22,924.109
2007-01-23,927.394
2007-01-24,934.703
2007-01-25,924.827
2007-01-26,925.006
2007-01-29,924.939
2007-01-30,930.641
2007-01-31,936.324
2007-02-01,942.598
2007-02-02,944.319
2007-02-05,944.198
2007-02-06,946.09
2007-02-07,947.336
2007-02-08,945.446
2007-02-09,939.281
2007-02-12,937.176
2007-02-13,945.673
2007-02-14,951.372
2007-02-15,950.786
2007-02-16,951.114
2007-02-19,951.114
2007-02-20,954.296
2007-02-21,952.07
2007-02-22,950.407
2007-02-23,946.333
2007-02-26,946.862
2007-02-27,916.329
2007-02-28,921.258
2007-03-01,919.929
2007-03-02,909.375
2007-03-05,897.245
2007-03-06,912.129
2007-03-07,909.322
2007-03-08,916.358
2007-03-09,918.378
2007-03-12,920.374
2007-03-13,900.839
2007-03-14,905.504
2007-03-15,911.239
2007-03-16,906.914
2007-03-19,916.453
2007-03-20,923.576
2007-03-21,938.997
2007-03-22,938.982
2007-03-23,940.381
2007-03-26,940.479
2007-03-27,935.05
2007-03-28,928.294
2007-03-29,932.662
2007-03-30,931.803
2007-04-02,934.243
2007-04-03,942.1
2007-04-04,941.071
2007-04-05,943.479
2007-04-06,943.479
2007-04-09,944.257
2007-04-10,946.795
2007-04-11,941.109
2007-04-12,945.074
2007-04-13,949.021
2007-04-16,959.712
2007-04-17,960.536
2007-04-18,962.59
2007-04-19,961.206
2007-04-20,969.131
2007-04-23,966.287
2007-04-24,964.949
2007-04-25,975.588
2007-04-26,974.648
2007-04-27,973.696
2007-04-30,966.975
2007-05-01,969.962
2007-05-02,975.875
2007-05-03,980.66
2007-05-04,982.961
2007-05-07,985.828
2007-05-08,984.112
2007-05-09,988.554
2007-05-10,975.412
2007-05-11,984.716
2007-05-14,982.857
2007-05-15,982.21
2007-05-16,990.257
2007-05-17,988.888
2007-05-18,994.435
2007-05-21,996.418
2007-05-22,997.432
2007-05-23,995.405
2007-05-24,984.945
2007-05-25,989.585
2007-05-28,989.585
2007-05-29,992.367
2007-05-30,999.999
2007-05-31,1000.0
2007-06-01,1004.329
2007-06-04,1005.763
2007-06-05,998.867
2007-06-06,990.305
2007-06-07,972.602
2007-06-08,982.883
2007-06-11,984.866
2007-06-12,973.821
2007-06-13,988.333
2007-06-14,992.17
2007-06-15,998.795
2007-06-18,997.241
2007-06-19,999.882
2007-06-20,984.348
2007-06-21,989.574
2007-06-22,976.17
2007-06-25,973.172
2007-06-26,970.306
2007-06-27,979.114
2007-06-28,979.184
2007-06-29,977.847
2007-07-02,988.776
2007-07-03,992.302
2007-07-04,992.302
2007-07-05,990.427
2007-07-06,992.741
2007-07-09,994.075
2007-07-10,977.781
2007-07-11,983.27
2007-07-12,1001.472
2007-07-13,1005.611
2007-07-16,1002.433
2007-07-17,1000.663
2007-07-18,997.872
2007-07-19,1000.598
2007-07-20,986.828
2007-07-23,991.144
2007-07-24,967.642
2007-07-25,972.882
2007-07-26,947.536
2007-07-27,931.494
2007-07-30,940.231
2007-07-31,930.098
2007-08-01,935.943
2007-08-02,938.593
2007-08-03,910.238
2007-08-06,934.497
2007-08-07,942.354
2007-08-08,956.963
2007-08-09,927.726
2007-08-10,929.305
2007-08-13,926.351
2007-08-14,909.772
2007-08-15,897.938
2007-08-16,907.507
2007-08-17,932.516
2007-08-20,932.246
2007-08-21,933.264
2007-08-22,943.991
2007-08-23,942.045
2007-08-24,951.586
2007-08-27,941.959
2007-08-28,918.472
2007-08-29,937.845
2007-08-30,932.114
2007-08-31,942.153
2007-09-03,942.153
2007-09-04,951.504
2007-09-05,939.522
2007-09-06,942.731
2007-09-07,927.435
2007-09-10,924.591
2007-09-11,936.845
2007-09-12,937.808
2007-09-13,947.405
2007-09-14,948.368
2007-09-17,943.643
2007-09-18,973.538
2007-09-19,981.103
2007-09-20,972.548
2007-09-21,975.775
2007-09-24,968.324
2007-09-25,965.281
2007-09-26,971.032
2007-09-27,975.502
2007-09-28,970.636
2007-10-01,985.627
2007-10-02,986.583
2007-10-03,983.16
2007-10-04,986.17
2007-10-05,995.454
2007-10-08,989.342
2007-10-09,997.161
2007-10-10,992.907
2007-10-11,989.51
2007-10-12,991.215
2007-10-15,983.255
2007-10-16,974.529
2007-10-17,974.069
2007-10-18,970.776
2007-10-19,947.279
2007-10-22,951.099
2007-10-23,956.462
2007-10-24,953.335
2007-10-25,952.427
2007-10-26,966.838
2007-10-29,969.792
2007-10-30,961.803
2007-10-31,971.935
2007-11-01,941.144
2007-11-02,936.678
2007-11-05,930.845
2007-11-06,942.548
2007-11-07,912.189
2007-11-08,920.229
2007-11-09,912.942
2007-11-12,906.127
2007-11-13,931.223
2007-11-14,925.08
2007-11-15,910.589
2007-11-16,911.806
2007-11-19,893.954
2007-11-20,896.512
2007-11-21,882.178
2007-11-22,882.178
2007-11-23,897.874
2007-11-26,874.322
2007-11-27,887.174
2007-11-28,913.028
2007-11-29,912.709
2007-11-30,924.577
2007-12-03,918.708
2007-12-04,910.832
2007-12-05,925.032
2007-12-06,940.993
2007-12-07,939.251
2007-12-10,947.545
2007-12-11,921.795
2007-12-12,925.108
2007-12-13,925.959
2007-12-14,911.004
2007-12-17,899.489
2007-12-18,906.63
2007-12-19,904.372
2007-12-20,907.022
2007-12-21,922.343
2007-12-24,930.413
2007-12-25,930.413
2007-12-26,930.087
2007-12-27,916.242
2007-12-28,917.146
2007-12-31,912.063
2008-01-01,912.063
2008-01-02,899.553
2008-01-03,897.506
2008-01-04,879.303
2008-01-07,884.727
2008-01-08,867.855
2008-01-09,878.092
2008-01-10,885.648
2008-01-11,876.347
2008-01-14,882.79
2008-01-15,861.609
2008-01-16,861.385
2008-01-17,833.612
2008-01-18,824.565
2008-01-21,824.565
2008-01-22,820.062
2008-01-23,845.87
2008-01-24,850.167
2008-01-25,836.296
2008-01-28,855.245
2008-01-29,863.361
2008-01-30,857.948
2008-01-31,874.603
2008-02-01,886.633
2008-02-04,877.047
2008-02-05,847.858
2008-02-06,842.483
2008-02-07,850.419
2008-02-08,842.057
2008-02-11,842.176
2008-02-12,850.483
2008-02-13,860.719
2008-02-14,848.931
2008-02-15,851.401
2008-02-18,851.401
2008-02-19,850.336
2008-02-20,856.155
2008-02-21,844.781
2008-02-22,852.328
2008-02-25,865.328
2008-02-26,870.209
2008-02-27,868.511
2008-02-28,857.95
2008-02-29,833.75
2008-03-03,833.821
2008-03-04,829.756
2008-03-05,832.058
2008-03-06,810.908
2008-03-07,805.408
2008-03-10,793.258
2008-03-11,827.784
2008-03-12,818.958
2008-03-13,823.268
2008-03-14,804.912
2008-03-17,799.424
2008-03-18,835.261
2008-03-19,816.808
2008-03-20,840.721
2008-03-21,840.721
2008-03-24,850.143
2008-03-25,850.472
2008-03-26,841.579
2008-03-27,833.58
2008-03-28,825.717
2008-03-31,830.26
2008-04-01,861.741
2008-04-02,861.09
2008-04-03,862.156
2008-04-04,860.258
2008-04-07,863.282
2008-04-08,858.52
2008-04-09,849.468
2008-04-10,850.512
2008-04-11,832.968
2008-04-14,828.607
2008-04-15,834.212
2008-04-16,852.871
2008-04-17,854.149
2008-04-18,865.246
2008-04-21,860.033
2008-04-22,854.374
2008-04-23,854.114
2008-04-24,862.914
2008-04-25,870.75
2008-04-28,870.106
2008-04-29,866.034
2008-04-30,864.074
2008-05-01,878.136
2008-05-02,881.539
2008-05-05,876.437
2008-05-06,882.543
2008-05-07,865.324
2008-05-08,866.076
2008-05-09,860.388
2008-05-12,871.097
2008-05-13,869.903
2008-05-14,874.742
2008-05-15,882.201
2008-05-16,882.439
2008-05-19,885.024
2008-05-20,876.447
2008-05-21,863.998
2008-05-22,866.764
2008-05-23,853.472
2008-05-26,853.472
2008-05-27,856.981
2008-05-28,858.928
2008-05-29,864.871
2008-05-30,864.552
2008-06-02,855.509
2008-06-03,850.005
2008-06-04,847.821
2008-06-05,864.279
2008-06-06,836.378
2008-06-09,833.864
2008-06-10,832.853
2008-06-11,818.591
2008-06-12,820.82
2008-06-13,831.776
2008-06-16,832.026
2008-06-17,824.874
2008-06-18,815.973
2008-06-19,817.751
2008-06-20,803.402
2008-06-23,800.619
2008-06-24,800.204
2008-06-25,805.572
2008-06-26,781.733
2008-06-27,776.957
2008-06-30,778.825
2008-07-01,781.647
2008-07-02,769.225
2008-07-03,769.412
2008-07-04,769.412
2008-07-07,758.855
2008-07-08,777.712
2008-07-09,759.115
2008-07-10,762.875
2008-07-11,753.874
2008-07-14,742.413
2008-07-15,731.314
2008-07-16,755.078
2008-07-17,768.287
2008-07-18,771.384
2008-07-21,770.482
2008-07-22,786.952
2008-07-23,792.339
2008-07-24,770.462
2008-07-25,770.982
2008-07-28,755.274
2008-07-29,776.572
2008-07-30,789.289
2008-07-31,778.929
2008-08-01,777.767
2008-08-04,771.119
2008-08-05,794.431
2008-08-06,794.367
2008-08-07,776.693
2008-08-08,797.895
2008-08-11,806.981
2008-08-12,792.041
2008-08-13,787.607
2008-08-14,793.271
2008-08-15,797.354
2008-08-18,783.963
2008-08-19,774.724
2008-08-20,779.437
2008-08-21,780.325
2008-08-22,790.581
2008-08-25,774.33
2008-08-26,778.084
2008-08-27,785.349
2008-08-28,800.919
2008-08-29,792.698
2008-09-01,792.698
2008-09-02,793.687
2008-09-03,797.268
2008-09-04,773.592
2008-09-05,779.614
2008-09-08,801.432
2008-09-09,771.309
2008-09-10,774.338
2008-09-11,782.008
2008-09-12,782.725
2008-09-15,740.654
2008-09-16,758.372
2008-09-17,721.485
2008-09-18,762.154
2008-09-19,801.481
2008-09-22,765.448
2008-09-23,753.846
2008-09-24,749.804
2008-09-25,766.417
2008-09-26,769.942
2008-09-29,701.898
2008-09-30,741.26
2008-10-01,743.987
2008-10-02,716.985
2008-10-03,703.847
2008-10-06,678.301
2008-10-07,637.08
2008-10-08,625.737
2008-10-09,568.365
2008-10-10,568.593
2008-10-13,630.652
2008-10-14,636.514
2008-10-15,579.156
2008-10-16,602.528
2008-10-17,597.061
2008-10-20,626.687
2008-10-21,610.346
2008-10-22,572.143
2008-10-23,581.144
2008-10-24,560.493
2008-10-27,543.093
2008-10-28,599.477
2008-10-29,592.215
2008-10-30,605.507
2008-10-31,617.614
2008-11-03,617.172
2008-11-04,642.325
2008-11-05,606.64
2008-11-06,576.04
2008-11-07,593.721
2008-11-10,584.044
2008-11-11,572.957
2008-11-12,542.437
2008-11-13,582.341
2008-11-14,558.384
2008-11-17,544.775
2008-11-18,549.655
2008-11-19,512.865
2008-11-20,475.333
2008-11-21,505.173
2008-11-24,541.473
2008-11-25,549.225
2008-11-26,570.618
2008-11-27,570.618
2008-11-28,578.4
2008-12-01,519.241
2008-12-02,546.492
2008-12-03,562.581
2008-12-04,544.827
2008-12-05,566.543
2008-12-08,591.309
2008-12-09,574.676
2008-12-10,583.294
2008-12-11,562.968
2008-12-12,570.97
2008-12-15,559.994
2008-12-16,592.891
2008-12-17,587.41
2008-12-18,572.04
2008-12-19,574.23
2008-12-22,562.819
2008-12-23,557.082
2008-12-24,560.996
2008-12-25,560.996
2008-12-26,565.408
2008-12-29,562.677
2008-12-30,577.553
2008-12-31,588.589
2009-01-01,588.589
2009-01-02,604.946
2009-01-05,600.161
2009-01-06,605.826
2009-01-07,585.207
2009-01-08,588.333
2009-01-09,574.891
2009-01-12,559.014
2009-01-13,561.125
2009-01-14,539.926
2009-01-15,538.646
2009-01-16,541.911
2009-01-19,541.911
2009-01-20,508.449
2009-01-21,533.592
2009-01-22,522.117
2009-01-23,525.72
2009-01-26,527.754
2009-01-27,534.606
2009-01-28,555.223
2009-01-29,532.583
2009-01-30,519.71
2009-02-02,519.544
2009-02-03,523.949
2009-02-04,518.642
2009-02-05,525.314
2009-02-06,542.571
2009-02-09,544.402
2009-02-10,513.333
2009-02-11,518.545
2009-02-12,517.888
2009-02-13,510.625
2009-02-16,510.625
2009-02-17,483.515
2009-02-18,480.851
2009-02-19,474.032
2009-02-20,466.346
2009-02-23,450.393
2009-02-24,472.698
2009-02-25,467.936
2009-02-26,462.645
2009-02-27,448.429
2009-03-02,424.217
2009-03-03,418.582
2009-03-04,427.812
2009-03-05,405.894
2009-03-06,407.823
2009-03-09,405.512
2009-03-10,435.584
2009-03-11,435.497
2009-03-12,457.411
2009-03-13,461.241
2009-03-16,459.923
2009-03-17,476.083
2009-03-18,491.843
2009-03-19,482.947
2009-03-20,469.852
2009-03-23,508.237
2009-03-24,494.843
2009-03-25,502.115
2009-03-26,513.252
2009-03-27,501.984
2009-03-30,480.095
2009-03-31,488.492
2009-04-01,498.78
2009-04-02,514.397
2009-04-03,521.928
2009-04-06,516.263
2009-04-07,502.444
2009-04-08,507.28
2009-04-09,534.068
2009-04-10,534.068
2009-04-13,537.254
2009-04-14,521.696
2009-04-15,532.937
2009-04-16,540.484
2009-04-17,544.924
2009-04-20,514.485
2009-04-21,529.967
2009-04-22,524.298
2009-04-23,530.112
2009-04-24,539.846
2009-04-27,531.626
2009-04-28,530.631
2009-04-29,544.667
2009-04-30,543.666
2009-05-01,547.051
2009-05-04,571.199
2009-05-05,567.44
2009-05-06,582.763
2009-05-07,573.75
2009-05-08,594.857
2009-05-11,576.913
2009-05-12,574.606
2009-05-13,555.239
2009-05-14,563.052
2009-05-15,554.254
2009-05-18,574.063
2009-05-19,571.962
2009-05-20,567.018
2009-05-21,558.136
2009-05-22,556.474
2009-05-25,556.474
2009-05-26,572.292
2009-05-27,559.167
2009-05-28,568.954
2009-05-29,577.017
2009-06-01,591.641
2009-06-02,592.727
2009-06-03,582.19
2009-06-04,591.826
2009-06-05,589.229
2009-06-08,588.641
2009-06-09,590.019
2009-06-10,587.825
2009-06-11,593.116
2009-06-12,594.293
2009-06-15,578.53
2009-06-16,570.513
2009-06-17,566.369
2009-06-18,572.366
2009-06-19,573.56
2009-06-22,553.88
2009-06-23,555.707
2009-06-24,559.13
2009-06-25,570.684
2009-06-26,570.841
2009-06-29,576.73
2009-06-30,572.088
2009-07-01,575.937
2009-07-02,556.692
2009-07-03,556.692
2009-07-06,557.844
2009-07-07,546.725
2009-07-08,542.997
2009-07-09,545.299
2009-07-10,542.281
2009-07-13,558.481
2009-07-14,561.834
2009-07-15,580.052
2009-07-16,584.265
2009-07-17,581.646
2009-07-20,589.104
2009-07-21,590.978
2009-07-22,591.063
2009-07-23,607.147
2009-07-24,610.78
2009-07-27,615.003
2009-07-28,612.605
2009-07-29,608.284
2009-07-30,617.898
2009-07-31,619.48
2009-08-03,630.439
2009-08-04,634.888
2009-08-05,636.412
2009-08-06,633.619
2009-08-07,644.415
2009-08-10,642.182
2009-08-11,631.309
2009-08-12,639.938
2009-08-13,644.898
2009-08-14,638.971
2009-08-17,621.743
2009-08-18,628.602
2009-08-19,633.125
2009-08-20,640.799
2009-08-21,654.76
2009-08-24,654.685
2009-08-25,656.98
2009-08-26,656.741
2009-08-27,658.852
2009-08-28,658.015
2009-08-31,651.849
2009-09-01,634.22
2009-09-02,630.598
2009-09-03,637.212
2009-09-04,645.088
2009-09-07,645.088
2009-09-08,651.648
2009-09-09,658.182
2009-09-10,665.295
2009-09-11,663.789
2009-09-14,669.962
2009-09-15,673.455
2009-09-16,686.488
2009-09-17,683.136
2009-09-18,684.505
2009-09-21,680.609
2009-09-22,687.218
2009-09-23,678.852
2009-09-24,669.918
2009-09-25,665.958
2009-09-28,680.006
2009-09-29,678.523
2009-09-30,674.352
2009-10-01,655.301
2009-10-02,651.031
2009-10-05,664.232
2009-10-06,673.115
2009-10-07,674.649
2009-10-08,680.313
2009-10-09,683.96
2009-10-12,687.761
2009-10-13,684.613
2009-10-14,698.664
2009-10-15,700.85
2009-10-16,692.873
2009-10-19,699.397
2009-10-20,693.933
2009-10-21,686.553
2009-10-22,696.233
2009-10-23,684.928
2009-10-26,674.518
2009-10-27,673.017
2009-10-28,657.422
2009-10-29,674.318
2009-10-30,653.008
2009-11-02,656.041
2009-11-03,659.627
2009-11-04,658.156
2009-11-05,672.025
2009-11-06,672.465
2009-11-09,688.834
2009-11-10,688.321
2009-11-11,692.23
2009-11-12,683.264
2009-11-13,686.898
2009-11-16,698.734
2009-11-17,699.258
2009-11-18,700.327
2009-11-19,689.135
2009-11-20,687.199
2009-11-23,696.888
2009-11-24,695.911
2009-11-25,699.094
2009-11-26,699.094
2009-11-27,685.41
2009-11-30,689.871
2009-12-01,698.063
2009-12-02,699.302
2009-12-03,692.814
2009-12-04,698.268
2009-12-07,697.28
2009-12-08,690.115
2009-12-09,691.901
2009-12-10,694.602
2009-12-11,699.041
2009-12-14,703.067
2009-12-15,698.654
2009-12-16,700.001
2009-12-17,692.5
2009-12-18,695.704
2009-12-21,702.769
2009-12-22,704.858
2009-12-23,705.465
2009-12-24,709.102
2009-12-25,709.102
2009-12-28,709.324
2009-12-29,708.519
2009-12-30,708.35
2009-12-31,701.472
2010-01-01,701.472
2010-01-04,713.309
2010-01-05,715.64
2010-01-06,717.332
2010-01-07,722.244
2010-01-08,722.532
2010-01-11,724.972
2010-01-12,717.832
2010-01-13,724.253
2010-01-14,725.926
2010-01-15,717.727
2010-01-18,717.727
2010-01-19,727.111
2010-01-20,721.41
2010-01-21,706.805
2010-01-22,693.265
2010-01-25,696.31
2010-01-26,691.857
2010-01-27,695.979
2010-01-28,690.623
2010-01-29,685.563
2010-02-01,694.651
2010-02-02,704.778
2010-02-03,698.911
2010-02-04,677.1
2010-02-05,678.169
2010-02-08,671.275
2010-02-09,679.407
2010-02-10,678.683
2010-02-11,684.517
2010-02-12,683.018
2010-02-15,683.018
2010-02-16,695.917
2010-02-17,698.631
2010-02-18,703.168
2010-02-19,705.873
2010-02-22,706.458
2010-02-23,697.726
2010-02-24,704.726
2010-02-25,702.877
2010-02-26,703.617
2010-03-01,710.316
2010-03-02,712.816
2010-03-03,712.709
2010-03-04,715.51
2010-03-05,726.347
2010-03-08,726.774
2010-03-09,727.975
2010-03-10,731.898
2010-03-11,734.891
2010-03-12,733.981
2010-03-15,734.086
2010-03-16,740.96
2010-03-17,746.082
2010-03-18,745.363
2010-03-19,741.536
2010-03-22,744.982
2010-03-23,751.157
2010-03-24,747.729
2010-03-25,745.422
2010-03-26,745.991
2010-03-29,750.81
2010-03-30,749.861
2010-03-31,747.922
2010-04-01,754.575
2010-04-02,754.575
2010-04-05,761.402
2010-04-06,763.721
2010-04-07,758.928
2010-04-08,761.091
2010-04-09,766.378
2010-04-12,767.85
2010-04-13,768.349
2010-04-14,777.768
2010-04-15,777.394
2010-04-16,763.699
2010-04-19,767.23
2010-04-20,774.785
2010-04-21,774.05
2010-04-22,776.296
2010-04-23,782.386
2010-04-26,778.124
2010-04-27,759.028
2010-04-28,765.243
2010-04-29,776.655
2010-04-30,763.275
2010-05-03,774.456
2010-05-04,756.05
2010-05-05,750.132
2010-05-06,724.313
2010-05-07,714.616
2010-05-10,745.78
2010-05-11,744.833
2010-05-12,755.122
2010-05-13,746.74
2010-05-14,732.474
2010-05-17,733.546
2010-05-18,722.007
2010-05-19,718.444
2010-05-20,688.717
2010-05-21,699.997
2010-05-24,688.876
2010-05-25,689.334
2010-05-26,687.689
2010-05-27,711.756
2010-05-28,702.879
2010-05-31,702.879
2010-06-01,688.93
2010-06-02,706.182
2010-06-03,708.218
2010-06-04,682.705
2010-06-07,673.563
2010-06-08,682.153
2010-06-09,678.916
2010-06-10,699.355
2010-06-11,702.543
2010-06-14,701.515
2010-06-15,717.749
2010-06-16,716.66
2010-06-17,717.554
2010-06-18,718.78
2010-06-21,715.686
2010-06-22,703.51
2010-06-23,700.84
2010-06-24,689.168
2010-06-25,693.455
2010-06-28,691.946
2010-06-29,671.447
2010-06-30,664.974
2010-07-01,661.077
2010-07-02,657.23
2010-07-05,657.23
2010-07-06,659.765
2010-07-07,681.399
2010-07-08,688.431
2010-07-09,694.509
2010-07-12,693.475
2010-07-13,705.932
2010-07-14,703.554
2010-07-15,703.975
2010-07-16,682.673
2010-07-19,686.348
2010-07-20,693.398
2010-07-21,684.57
2010-07-22,700.655
2010-07-23,707.251
2010-07-26,717.612
2010-07-27,717.929
2010-07-28,712.162
2010-07-29,710.214
2010-07-30,709.967
2010-08-02,725.969
2010-08-03,721.876
2010-08-04,725.71
2010-08-05,724.61
2010-08-06,721.489
2010-08-09,725.985
2010-08-10,721.09
2010-08-11,699.987
2010-08-12,697.695
2010-08-13,695.06
2010-08-16,695.123
2010-08-17,703.14
2010-08-18,703.94
2010-08-19,690.523
2010-08-20,687.572
2010-08-23,685.404
2010-08-24,676.826
2010-08-25,679.415
2010-08-26,674.579
2010-08-27,687.113
2010-08-30,676.011
2010-08-31,678.065
