Date,ITALY LARGE CAP Large Cap
2005-09-27,701.181
2005-09-28,706.728
2005-09-29,704.584
2005-09-30,707.069
2005-10-03,698.716
2005-10-04,692.171
2005-10-05,682.715
2005-10-06,687.355
2005-10-07,681.16
2005-10-10,677.914
2005-10-11,675.041
2005-10-12,673.602
2005-10-13,660.52
2005-10-14,670.36
2005-10-17,668.251
2005-10-18,654.519
2005-10-19,645.565
2005-10-20,647.061
2005-10-21,650.962
2005-10-24,655.558
2005-10-25,659.533
2005-10-26,662.53
2005-10-27,650.109
2005-10-28,649.557
2005-10-31,655.439
2005-11-01,653.784
2005-11-02,661.513
2005-11-03,667.563
2005-11-04,658.131
2005-11-07,657.988
2005-11-08,653.666
2005-11-09,652.033
2005-11-10,652.465
2005-11-11,658.373
2005-11-14,657.082
2005-11-15,655.179
2005-11-16,654.168
2005-11-17,662.555
2005-11-18,664.695
2005-11-21,670.711
2005-11-22,670.418
2005-11-23,679.333
2005-11-24,677.293
2005-11-25,675.279
2005-11-28,675.355
2005-11-29,675.529
2005-11-30,671.545
2005-12-01,676.496
2005-12-02,677.642
2005-12-05,679.585
2005-12-06,683.933
2005-12-07,682.481
2005-12-08,689.529
2005-12-09,688.466
2005-12-12,696.352
2005-12-13,697.508
2005-12-14,705.431
2005-12-15,702.206
2005-12-16,710.199
2005-12-19,708.643
2005-12-20,707.52
2005-12-21,708.483
2005-12-22,711.801
2005-12-23,710.868
2005-12-26,710.868
2005-12-27,712.824
2005-12-28,715.935
2005-12-29,714.114
2005-12-30,706.282
2006-01-02,711.2
2006-01-03,724.594
2006-01-04,735.319
2006-01-05,731.468
2006-01-06,740.082
2006-01-09,731.949
2006-01-10,729.694
2006-01-11,738.998
2006-01-12,736.805
2006-01-13,730.251
2006-01-16,740.689
2006-01-17,729.702
2006-01-18,725.81
2006-01-19,725.74
2006-01-20,717.335
2006-01-23,730.136
2006-01-24,724.853
2006-01-25,729.017
2006-01-26,739.715
2006-01-27,738.234
2006-01-30,733.447
2006-01-31,737.422
2006-02-01,740.621
2006-02-02,729.255
2006-02-03,722.575
2006-02-06,728.605
2006-02-07,723.904
2006-02-08,722.695
2006-02-09,730.767
2006-02-10,721.026
2006-02-13,726.147
2006-02-14,722.344
2006-02-15,725.364
2006-02-16,729.707
2006-02-17,733.7
2006-02-20,738.782
2006-02-21,739.204
2006-02-22,745.274
2006-02-23,745.592
2006-02-24,742.987
2006-02-27,744.025
2006-02-28,736.061
2006-03-01,738.052
2006-03-02,730.591
2006-03-03,733.699
2006-03-06,742.818
2006-03-07,734.283
2006-03-08,734.445
2006-03-09,739.947
2006-03-10,742.305
2006-03-13,751.024
2006-03-14,758.298
2006-03-15,761.481
2006-03-16,768.861
2006-03-17,765.99
2006-03-20,768.588
2006-03-21,765.326
2006-03-22,762.804
2006-03-23,750.228
2006-03-24,751.475
2006-03-27,742.255
2006-03-28,742.493
2006-03-29,742.313
2006-03-30,760.338
2006-03-31,751.248
2006-04-03,757.734
2006-04-04,760.713
2006-04-05,769.945
2006-04-06,766.144
2006-04-07,752.476
2006-04-10,762.048
2006-04-11,747.64
2006-04-12,747.081
2006-04-13,743.707
2006-04-14,743.707
2006-04-17,755.52
2006-04-18,752.941
2006-04-19,766.745
2006-04-20,770.982
2006-04-21,775.472
2006-04-24,773.979
2006-04-25,777.237
2006-04-26,784.739
2006-04-27,786.376
2006-04-28,783.09
2006-05-01,784.458
2006-05-02,794.5
2006-05-03,787.421
2006-05-04,795.654
2006-05-05,805.011
2006-05-08,807.165
2006-05-09,816.062
2006-05-10,814.889
2006-05-11,813.799
2006-05-12,805.78
2006-05-15,792.791
2006-05-16,798.085
2006-05-17,772.504
2006-05-18,773.407
2006-05-19,771.566
2006-05-22,764.039
2006-05-23,775.753
2006-05-24,765.147
2006-05-25,778.481
2006-05-26,782.099
2006-05-29,782.413
2006-05-30,775.528
2006-05-31,787.201
2006-06-01,789.749
2006-06-02,794.4
2006-06-05,793.883
2006-06-06,774.193
2006-06-07,779.668
2006-06-08,755.746
2006-06-09,766.283
2006-06-12,755.197
2006-06-13,744.227
2006-06-14,744.078
2006-06-15,756.458
2006-06-16,751.409
2006-06-19,751.808
2006-06-20,757.15
2006-06-21,764.814
2006-06-22,762.404
2006-06-23,761.888
2006-06-26,760.823
2006-06-27,759.859
2006-06-28,757.846
2006-06-29,769.196
2006-06-30,792.142
2006-07-03,798.233
2006-07-04,799.106
2006-07-05,783.306
2006-07-06,792.79
2006-07-07,794.848
2006-07-10,792.148
2006-07-11,785.466
2006-07-12,783.433
2006-07-13,772.793
2006-07-14,760.904
2006-07-17,750.97
2006-07-18,747.343
2006-07-19,767.8
2006-07-20,769.525
2006-07-21,767.661
2006-07-24,775.546
2006-07-25,771.962
2006-07-26,774.415
2006-07-27,788.659
2006-07-28,795.413
2006-07-31,793.435
2006-08-01,784.469
2006-08-02,798.339
2006-08-03,791.298
2006-08-04,807.415
2006-08-07,796.967
2006-08-08,798.753
2006-08-09,807.942
2006-08-10,796.427
2006-08-11,795.697
2006-08-14,799.631
2006-08-15,802.267
2006-08-16,815.897
2006-08-17,820.519
2006-08-18,819.065
2006-08-21,823.294
2006-08-22,820.268
2006-08-23,812.016
2006-08-24,823.392
2006-08-25,821.057
2006-08-28,824.822
2006-08-29,821.715
2006-08-30,830.837
2006-08-31,827.101
2006-09-01,832.578
2006-09-04,837.861
2006-09-05,833.394
2006-09-06,826.46
2006-09-07,819.142
2006-09-08,818.05
2006-09-11,815.183
2006-09-12,820.257
2006-09-13,820.693
2006-09-14,823.27
2006-09-15,814.653
2006-09-18,816.466
2006-09-19,812.582
2006-09-20,820.918
2006-09-21,826.864
2006-09-22,823.81
2006-09-25,819.154
2006-09-26,821.576
2006-09-27,825.882
2006-09-28,827.798
2006-09-29,827.908
2006-10-02,831.605
2006-10-03,830.068
2006-10-04,833.511
2006-10-05,838.108
2006-10-06,831.581
2006-10-09,835.373
2006-10-10,835.535
2006-10-11,842.527
2006-10-12,843.962
2006-10-13,838.358
2006-10-16,842.298
2006-10-17,834.891
2006-10-18,840.434
2006-10-19,843.849
2006-10-20,844.934
2006-10-23,843.265
2006-10-24,841.126
2006-10-25,846.799
2006-10-26,849.347
2006-10-27,854.443
2006-10-30,855.897
2006-10-31,862.014
2006-11-01,866.77
2006-11-02,861.871
2006-11-03,863.334
2006-11-06,871.795
2006-11-07,881.257
2006-11-08,879.692
2006-11-09,879.395
2006-11-10,888.174
2006-11-13,887.229
2006-11-14,886.528
2006-11-15,894.052
2006-11-16,893.136
2006-11-17,891.148
2006-11-20,894.12
2006-11-21,894.945
2006-11-22,903.071
2006-11-23,904.839
2006-11-24,909.597
2006-11-27,898.977
2006-11-28,903.278
2006-11-29,912.764
2006-11-30,913.478
2006-12-01,908.954
2006-12-04,912.702
2006-12-05,916.384
2006-12-06,918.47
2006-12-07,920.88
2006-12-08,921.033
2006-12-11,919.257
2006-12-12,920.825
2006-12-13,923.363
2006-12-14,919.821
2006-12-15,921.238
2006-12-18,918.153
2006-12-19,922.597
2006-12-20,922.724
2006-12-21,919.839
2006-12-22,910.252
2006-12-25,910.252
2006-12-26,908.833
2006-12-27,920.082
2006-12-28,924.102
2006-12-29,928.72
2007-01-01,928.72
2007-01-02,945.464
2007-01-03,940.562
2007-01-04,928.86
2007-01-05,915.907
2007-01-08,913.585
2007-01-09,914.687
2007-01-10,903.923
2007-01-11,913.715
2007-01-12,919.602
2007-01-15,925.523
2007-01-16,921.492
2007-01-17,914.253
2007-01-18,913.653
2007-01-19,922.837
2007-01-22,920.982
2007-01-23,928.976
2007-01-24,933.471
2007-01-25,931.96
2007-01-26,919.833
2007-01-29,922.6
2007-01-30,925.599
2007-01-31,924.086
2007-02-01,931.447
2007-02-02,930.557
2007-02-05,930.467
2007-02-06,930.603
2007-02-07,939.088
2007-02-08,932.497
2007-02-09,934.812
2007-02-12,926.55
2007-02-13,934.433
2007-02-14,947.491
2007-02-15,947.835
2007-02-16,946.594
2007-02-19,949.408
2007-02-20,942.333
2007-02-21,933.062
2007-02-22,935.001
2007-02-23,939.229
2007-02-26,946.758
2007-02-27,927.055
2007-02-28,912.911
2007-03-01,899.865
2007-03-02,897.365
2007-03-05,883.806
2007-03-06,889.331
2007-03-07,890.595
2007-03-08,899.681
2007-03-09,897.335
2007-03-12,897.408
2007-03-13,890.959
2007-03-14,871.762
2007-03-15,886.65
2007-03-16,889.644
2007-03-19,902.502
2007-03-20,901.689
2007-03-21,907.294
2007-03-22,930.442
2007-03-23,932.381
2007-03-26,924.056
2007-03-27,924.467
2007-03-28,923.081
2007-03-29,932.939
2007-03-30,931.605
2007-04-02,943.958
2007-04-03,952.77
2007-04-04,953.038
2007-04-05,958.731
2007-04-06,958.731
2007-04-09,953.736
2007-04-10,968.129
2007-04-11,965.726
2007-04-12,967.67
2007-04-13,974.841
2007-04-16,985.974
2007-04-17,989.044
2007-04-18,985.784
2007-04-19,979.863
2007-04-20,992.27
2007-04-23,992.302
2007-04-24,992.591
2007-04-25,1006.376
2007-04-26,1005.837
2007-04-27,1004.719
2007-04-30,1006.593
2007-05-01,1002.831
2007-05-02,1005.082
2007-05-03,999.909
2007-05-04,1007.127
2007-05-07,1009.848
2007-05-08,996.192
2007-05-09,1003.052
2007-05-10,990.22
2007-05-11,995.851
2007-05-14,998.124
2007-05-15,1013.077
2007-05-16,1006.696
2007-05-17,1004.263
2007-05-18,1012.547
2007-05-21,1011.188
2007-05-22,1007.337
2007-05-23,1015.564
2007-05-24,996.521
2007-05-25,999.498
2007-05-28,1003.189
2007-05-29,999.887
2007-05-30,996.467
2007-05-31,1000.0
2007-06-01,996.46
2007-06-04,994.891
2007-06-05,1002.127
2007-06-06,986.34
2007-06-07,976.264
2007-06-08,964.02
2007-06-11,964.478
2007-06-12,959.14
2007-06-13,965.058
2007-06-14,982.006
2007-06-15,997.593
2007-06-18,997.444
2007-06-19,1002.269
2007-06-20,1001.448
2007-06-21,992.039
2007-06-22,987.605
2007-06-25,988.259
2007-06-26,977.702
2007-06-27,970.734
2007-06-28,979.114
2007-06-29,987.548
2007-07-02,998.75
2007-07-03,1006.571
2007-07-04,1008.728
2007-07-05,998.46
2007-07-06,1006.172
2007-07-09,1012.929
2007-07-10,1008.329
2007-07-11,1005.757
2007-07-12,1013.456
2007-07-13,1018.332
2007-07-16,1020.35
2007-07-17,1015.707
2007-07-18,1009.226
2007-07-19,1019.804
2007-07-20,1004.792
2007-07-23,1010.526
2007-07-24,991.783
2007-07-25,973.43
2007-07-26,954.225
2007-07-27,946.65
2007-07-30,947.505
2007-07-31,964.317
2007-08-01,943.71
2007-08-02,951.437
2007-08-03,949.613
2007-08-06,945.444
2007-08-07,961.759
2007-08-08,983.601
2007-08-09,960.326
2007-08-10,932.067
2007-08-13,942.638
2007-08-14,930.95
2007-08-15,923.953
2007-08-16,890.579
2007-08-17,917.257
2007-08-20,919.096
2007-08-21,921.114
2007-08-22,938.151
2007-08-23,946.15
2007-08-24,956.69
2007-08-27,956.596
2007-08-28,937.274
2007-08-29,945.695
2007-08-30,952.399
2007-08-31,960.61
2007-09-03,961.188
2007-09-04,959.993
2007-09-05,941.116
2007-09-06,947.205
2007-09-07,929.946
2007-09-10,930.794
2007-09-11,945.091
2007-09-12,953.329
2007-09-13,964.051
2007-09-14,956.272
2007-09-17,947.342
2007-09-18,964.467
2007-09-19,992.347
2007-09-20,993.909
2007-09-21,993.734
2007-09-24,995.417
2007-09-25,990.402
2007-09-26,999.426
2007-09-27,1000.209
2007-09-28,1001.013
2007-10-01,1015.892
2007-10-02,1009.057
2007-10-03,1006.924
2007-10-04,1010.096
2007-10-05,1016.223
2007-10-08,1007.165
2007-10-09,1018.03
2007-10-10,1019.168
2007-10-11,1028.063
2007-10-12,1026.805
2007-10-15,1016.277
2007-10-16,1008.606
2007-10-17,1005.852
2007-10-18,1004.197
2007-10-19,1002.497
2007-10-22,983.515
2007-10-23,993.967
2007-10-24,988.869
2007-10-25,1006.478
2007-10-26,1019.805
2007-10-29,1024.063
2007-10-30,1025.657
2007-10-31,1038.071
2007-11-01,1015.046
2007-11-02,1018.215
2007-11-05,1011.763
2007-11-06,1017.353
2007-11-07,1022.996
2007-11-08,1005.647
2007-11-09,986.955
2007-11-12,985.523
2007-11-13,995.63
2007-11-14,1005.508
2007-11-15,997.918
2007-11-16,1002.114
2007-11-19,985.706
2007-11-20,1003.846
2007-11-21,993.36
2007-11-22,996.04
2007-11-23,1008.775
2007-11-26,1003.426
2007-11-27,1003.17
2007-11-28,1015.956
2007-11-29,1019.817
2007-11-30,1023.414
2007-12-03,1017.347
2007-12-04,1016.852
2007-12-05,1027.415
2007-12-06,1026.078
2007-12-07,1033.584
2007-12-10,1041.281
2007-12-11,1036.027
2007-12-12,1035.441
2007-12-13,1013.803
2007-12-14,1003.561
2007-12-17,984.144
2007-12-18,985.92
2007-12-19,978.177
2007-12-20,972.236
2007-12-21,981.223
2007-12-24,983.408
2007-12-25,983.408
2007-12-26,990.167
2007-12-27,1000.104
2007-12-28,1014.783
2007-12-31,1008.986
2008-01-01,1008.986
2008-01-02,1003.591
2008-01-03,1005.723
2008-01-04,994.703
2008-01-07,997.431
2008-01-08,996.166
2008-01-09,987.124
2008-01-10,990.994
2008-01-11,996.941
2008-01-14,1006.066
2008-01-15,982.272
2008-01-16,970.075
2008-01-17,958.225
2008-01-18,943.686
2008-01-21,884.148
2008-01-22,901.359
2008-01-23,859.942
2008-01-24,903.683
2008-01-25,900.705
2008-01-28,908.159
2008-01-29,913.697
2008-01-30,908.088
2008-01-31,908.507
2008-02-01,917.908
2008-02-04,921.13
2008-02-05,880.861
2008-02-06,887.436
2008-02-07,862.547
2008-02-08,857.727
2008-02-11,850.503
2008-02-12,883.416
2008-02-13,888.335
2008-02-14,894.571
2008-02-15,882.701
2008-02-18,891.283
2008-02-19,900.439
2008-02-20,885.249
2008-02-21,893.604
2008-02-22,882.281
2008-02-25,895.603
2008-02-26,911.457
2008-02-27,927.047
2008-02-28,919.526
2008-02-29,906.038
2008-03-03,895.746
2008-03-04,882.848
2008-03-05,907.323
2008-03-06,895.434
2008-03-07,876.191
2008-03-10,867.158
2008-03-11,883.756
2008-03-12,892.593
2008-03-13,883.253
2008-03-14,875.922
2008-03-17,854.593
2008-03-18,880.737
2008-03-19,856.317
2008-03-20,829.273
2008-03-21,829.273
2008-03-24,828.09
2008-03-25,869.631
2008-03-26,874.278
2008-03-27,886.173
2008-03-28,885.342
2008-03-31,887.714
2008-04-01,899.501
2008-04-02,917.821
2008-04-03,919.493
2008-04-04,933.876
2008-04-07,939.545
2008-04-08,941.341
2008-04-09,945.268
2008-04-10,943.582
2008-04-11,935.369
2008-04-14,924.412
2008-04-15,922.705
2008-04-16,946.374
2008-04-17,941.35
2008-04-18,951.603
2008-04-21,961.335
2008-04-22,960.8
2008-04-23,952.14
2008-04-24,947.134
2008-04-25,957.639
2008-04-28,954.628
2008-04-29,949.174
2008-04-30,949.939
2008-05-01,942.709
2008-05-02,955.195
2008-05-05,959.212
2008-05-06,956.743
2008-05-07,953.596
2008-05-08,941.717
2008-05-09,933.521
2008-05-12,937.732
2008-05-13,938.036
2008-05-14,950.588
2008-05-15,952.304
2008-05-16,962.192
2008-05-19,969.291
2008-05-20,962.744
2008-05-21,971.4
2008-05-22,974.606
2008-05-23,966.111
2008-05-26,963.764
2008-05-27,959.623
2008-05-28,952.999
2008-05-29,947.277
2008-05-30,960.443
2008-06-02,946.049
2008-06-03,942.502
2008-06-04,932.328
2008-06-05,938.722
2008-06-06,927.137
2008-06-09,927.513
2008-06-10,900.994
2008-06-11,885.863
2008-06-12,883.006
2008-06-13,880.626
2008-06-16,883.077
2008-06-17,889.698
2008-06-18,876.254
2008-06-19,869.159
2008-06-20,862.307
2008-06-23,856.894
2008-06-24,858.776
2008-06-25,870.319
2008-06-26,861.139
2008-06-27,854.391
2008-06-30,859.707
2008-07-01,844.636
2008-07-02,856.775
2008-07-03,852.51
2008-07-04,835.024
2008-07-07,843.025
2008-07-08,827.824
2008-07-09,842.901
2008-07-10,836.061
2008-07-11,819.732
2008-07-14,819.762
2008-07-15,802.428
2008-07-16,796.526
2008-07-17,813.281
2008-07-18,823.646
2008-07-21,826.849
2008-07-22,827.618
2008-07-23,837.055
2008-07-24,831.901
2008-07-25,832.377
2008-07-28,827.311
2008-07-29,815.374
2008-07-30,815.866
2008-07-31,815.648
2008-08-01,807.561
2008-08-04,800.131
2008-08-05,819.289
2008-08-06,822.529
2008-08-07,824.642
2008-08-08,802.73
2008-08-11,815.843
2008-08-12,805.509
2008-08-13,786.865
2008-08-14,788.884
2008-08-15,777.87
2008-08-18,780.797
2008-08-19,764.376
2008-08-20,762.808
2008-08-21,759.54
2008-08-22,764.377
2008-08-25,756.948
2008-08-26,751.319
2008-08-27,753.606
2008-08-28,772.167
2008-08-29,777.483
2008-09-01,769.186
2008-09-02,775.548
2008-09-03,767.669
2008-09-04,743.302
2008-09-05,719.662
2008-09-08,739.722
2008-09-09,731.723
2008-09-10,722.183
2008-09-11,712.694
2008-09-12,737.689
2008-09-15,710.195
2008-09-16,685.359
2008-09-17,673.827
2008-09-18,673.876
2008-09-19,737.562
2008-09-22,740.766
2008-09-23,737.849
2008-09-24,732.308
2008-09-25,750.949
2008-09-26,737.509
2008-09-29,692.182
2008-09-30,662.764
2008-10-01,665.955
2008-10-02,645.174
2008-10-03,663.195
2008-10-06,593.71
2008-10-07,595.535
2008-10-08,559.041
2008-10-09,548.53
2008-10-10,501.968
2008-10-13,565.419
2008-10-14,590.594
2008-10-15,555.239
2008-10-16,508.868
2008-10-17,537.894
2008-10-20,545.916
2008-10-21,533.696
2008-10-22,502.082
2008-10-23,503.071
2008-10-24,468.076
2008-10-27,439.308
2008-10-28,427.049
2008-10-29,488.505
2008-10-30,496.971
2008-10-31,505.693
2008-11-03,511.715
2008-11-04,557.813
2008-11-05,552.872
2008-11-06,512.952
2008-11-07,521.095
2008-11-10,526.263
2008-11-11,481.649
2008-11-12,468.997
2008-11-13,476.646
2008-11-14,493.344
2008-11-17,471.614
2008-11-18,473.725
2008-11-19,461.343
2008-11-20,445.592
2008-11-21,430.706
2008-11-24,481.015
2008-11-25,484.307
2008-11-26,483.0
2008-11-27,488.344
2008-11-28,476.62
2008-12-01,442.074
2008-12-02,455.673
2008-12-03,454.279
2008-12-04,450.663
2008-12-05,422.531
2008-12-08,468.702
2008-12-09,474.695
2008-12-10,483.344
2008-12-11,489.275
2008-12-12,481.883
2008-12-15,490.284
2008-12-16,500.886
2008-12-17,524.755
2008-12-18,534.692
2008-12-19,514.827
2008-12-22,502.214
2008-12-23,500.736
2008-12-24,502.334
2008-12-25,502.334
2008-12-26,504.758
2008-12-29,512.441
2008-12-30,518.099
2008-12-31,509.161
2009-01-01,509.161
2009-01-02,525.389
2009-01-05,522.424
2009-01-06,523.488
2009-01-07,529.235
2009-01-08,534.233
2009-01-09,512.159
2009-01-12,500.917
2009-01-13,483.235
2009-01-14,464.546
2009-01-15,452.335
2009-01-16,468.113
2009-01-19,456.759
2009-01-20,440.854
2009-01-21,430.65
2009-01-22,427.308
2009-01-23,421.057
2009-01-26,445.786
2009-01-27,444.919
2009-01-28,460.662
2009-01-29,449.78
2009-01-30,435.074
2009-02-02,425.172
2009-02-03,435.91
2009-02-04,442.219
2009-02-05,440.45
2009-02-06,451.428
2009-02-09,464.832
2009-02-10,452.361
2009-02-11,442.791
2009-02-12,428.0
2009-02-13,436.372
2009-02-16,425.275
2009-02-17,401.872
2009-02-18,397.554
2009-02-19,400.842
2009-02-20,374.043
2009-02-23,374.738
2009-02-24,376.429
2009-02-25,369.752
2009-02-26,382.978
2009-02-27,373.178
2009-03-02,345.635
2009-03-03,334.911
2009-03-04,342.567
2009-03-05,320.99
2009-03-06,307.005
2009-03-09,301.56
2009-03-10,326.759
2009-03-11,328.405
2009-03-12,338.346
2009-03-13,339.128
2009-03-16,349.254
2009-03-17,345.884
2009-03-18,358.87
2009-03-19,384.318
2009-03-20,385.568
2009-03-23,407.123
2009-03-24,405.954
2009-03-25,418.229
2009-03-26,423.976
2009-03-27,411.472
2009-03-30,380.663
2009-03-31,399.338
2009-04-01,402.098
2009-04-02,429.206
2009-04-03,428.26
2009-04-06,422.39
2009-04-07,415.036
2009-04-08,422.003
2009-04-09,430.828
2009-04-10,430.828
2009-04-13,434.482
2009-04-14,441.403
2009-04-15,437.555
2009-04-16,446.077
2009-04-17,449.336
2009-04-20,427.643
2009-04-21,427.697
2009-04-22,439.133
2009-04-23,441.849
2009-04-24,462.284
2009-04-27,461.716
2009-04-28,453.715
2009-04-29,469.709
2009-04-30,476.189
2009-05-01,476.261
2009-05-04,494.589
2009-05-05,490.956
2009-05-06,498.917
2009-05-07,496.74
2009-05-08,517.501
2009-05-11,515.327
2009-05-12,521.615
2009-05-13,497.608
2009-05-14,492.578
2009-05-15,499.794
2009-05-18,517.149
2009-05-19,525.897
2009-05-20,542.814
2009-05-21,525.261
2009-05-22,537.149
2009-05-25,536.758
2009-05-26,546.352
2009-05-27,543.673
2009-05-28,541.179
2009-05-29,542.265
2009-06-01,559.143
2009-06-02,564.429
2009-06-03,548.817
2009-06-04,549.981
2009-06-05,544.746
2009-06-08,531.533
2009-06-09,541.661
2009-06-10,547.856
2009-06-11,559.32
2009-06-12,550.339
2009-06-15,528.25
2009-06-16,525.764
2009-06-17,510.95
2009-06-18,519.852
2009-06-19,523.504
2009-06-22,505.059
2009-06-23,507.318
2009-06-24,523.988
2009-06-25,515.914
2009-06-26,519.379
2009-06-29,525.815
2009-06-30,523.092
2009-07-01,538.33
2009-07-02,520.588
2009-07-03,519.717
2009-07-06,505.734
2009-07-07,501.403
2009-07-08,488.215
2009-07-09,497.13
2009-07-10,487.102
2009-07-13,497.424
2009-07-14,503.518
2009-07-15,527.118
2009-07-16,531.776
2009-07-17,532.769
2009-07-20,543.43
2009-07-21,553.037
2009-07-22,554.799
2009-07-23,565.148
2009-07-24,560.152
2009-07-27,567.606
2009-07-28,555.578
2009-07-29,557.912
2009-07-30,573.417
2009-07-31,568.307
2009-08-03,587.129
2009-08-04,587.494
2009-08-05,586.26
2009-08-06,589.203
2009-08-07,590.201
2009-08-10,592.55
2009-08-11,582.656
2009-08-12,593.099
2009-08-13,603.995
2009-08-14,593.678
2009-08-17,570.817
2009-08-18,579.915
2009-08-19,582.414
2009-08-20,590.265
2009-08-21,607.037
2009-08-24,620.003
2009-08-25,623.862
2009-08-26,620.236
2009-08-27,617.607
2009-08-28,628.412
2009-08-31,620.984
2009-09-01,605.934
2009-09-02,599.679
2009-09-03,605.583
2009-09-04,611.707
2009-09-07,624.645
2009-09-08,632.305
2009-09-09,643.083
2009-09-10,643.32
2009-09-11,651.144
2009-09-14,652.217
2009-09-15,653.115
2009-09-16,666.946
2009-09-17,673.127
2009-09-18,669.43
2009-09-21,657.439
2009-09-22,663.014
2009-09-23,667.197
2009-09-24,656.326
2009-09-25,661.132
2009-09-28,667.772
2009-09-29,666.644
2009-09-30,667.466
2009-10-01,652.899
2009-10-02,643.847
2009-10-05,649.45
2009-10-06,673.084
2009-10-07,668.494
2009-10-08,678.489
2009-10-09,680.487
2009-10-12,692.815
2009-10-13,687.365
2009-10-14,703.202
2009-10-15,705.006
2009-10-16,697.345
2009-10-19,709.622
2009-10-20,703.627
2009-10-21,705.754
2009-10-22,696.122
2009-10-23,684.77
2009-10-26,669.189
2009-10-27,660.318
2009-10-28,643.114
2009-10-29,657.314
2009-10-30,633.791
2009-11-02,645.193
2009-11-03,628.648
2009-11-04,647.813
2009-11-05,656.472
2009-11-06,653.697
2009-11-09,675.399
2009-11-10,672.046
2009-11-11,679.419
2009-11-12,672.545
2009-11-13,674.764
2009-11-16,689.049
2009-11-17,675.745
2009-11-18,679.506
2009-11-19,660.201
2009-11-20,650.656
2009-11-23,671.324
2009-11-24,662.024
2009-11-25,667.86
2009-11-26,640.981
2009-11-27,648.279
2009-11-30,641.847
2009-12-01,663.229
2009-12-02,662.978
2009-12-03,663.916
2009-12-04,664.439
2009-12-07,657.615
2009-12-08,642.213
2009-12-09,637.621
2009-12-10,640.838
2009-12-11,637.298
2009-12-14,645.431
2009-12-15,640.218
2009-12-16,648.794
2009-12-17,633.053
2009-12-18,624.377
2009-12-21,633.931
2009-12-22,636.792
2009-12-23,644.789
2009-12-24,645.891
2009-12-25,645.891
2009-12-28,652.665
2009-12-29,655.503
2009-12-30,647.078
2009-12-31,649.182
2010-01-01,649.182
2010-01-04,660.997
2010-01-05,660.908
2010-01-06,661.736
2010-01-07,661.49
2010-01-08,663.987
2010-01-11,674.358
2010-01-12,667.417
2010-01-13,667.513
2010-01-14,670.469
2010-01-15,656.489
2010-01-18,658.679
2010-01-19,658.966
2010-01-20,634.966
2010-01-21,625.732
2010-01-22,621.159
2010-01-25,615.541
2010-01-26,612.16
2010-01-27,600.185
2010-01-28,585.378
2010-01-29,592.836
2010-02-01,594.856
2010-02-02,609.415
2010-02-03,600.326
2010-02-04,573.801
2010-02-05,553.642
2010-02-08,559.149
2010-02-09,558.207
2010-02-10,567.862
2010-02-11,560.183
2010-02-12,560.056
2010-02-15,561.991
2010-02-16,570.889
2010-02-17,577.634
2010-02-18,577.875
2010-02-19,574.746
2010-02-22,575.832
2010-02-23,561.679
2010-02-24,566.393
2010-02-25,548.263
2010-02-26,558.741
2010-03-01,558.198
2010-03-02,564.368
2010-03-03,578.577
2010-03-04,576.691
2010-03-05,588.239
2010-03-08,594.006
2010-03-09,590.215
2010-03-10,601.406
2010-03-11,599.396
2010-03-12,602.837
2010-03-15,593.036
2010-03-16,604.296
2010-03-17,610.851
2010-03-18,601.082
2010-03-19,594.986
2010-03-22,593.144
2010-03-23,597.354
2010-03-24,588.421
2010-03-25,593.741
2010-03-26,596.937
2010-03-29,600.96
2010-03-30,596.872
2010-03-31,598.138
2010-04-01,607.947
2010-04-02,607.947
2010-04-05,606.555
2010-04-06,604.533
2010-04-07,596.736
2010-04-08,589.318
2010-04-09,600.762
2010-04-12,613.94
2010-04-13,609.624
2010-04-14,619.281
2010-04-15,618.472
2010-04-16,601.95
2010-04-19,595.287
2010-04-20,607.513
2010-04-21,598.423
2010-04-22,583.732
2010-04-23,589.77
2010-04-26,589.511
2010-04-27,569.961
2010-04-28,551.312
2010-04-29,557.626
2010-04-30,556.471
2010-05-03,552.586
2010-05-04,521.536
2010-05-05,509.761
2010-05-06,481.131
2010-05-07,463.403
2010-05-10,524.177
2010-05-11,516.828
2010-05-12,519.808
2010-05-13,511.701
2010-05-14,479.311
2010-05-17,477.402
2010-05-18,490.982
2010-05-19,472.263
2010-05-20,464.48
2010-05-21,478.333
2010-05-24,469.692
2010-05-25,448.625
2010-05-26,457.023
2010-05-27,480.364
2010-05-28,478.623
2010-05-31,476.987
2010-06-01,472.058
2010-06-02,465.926
2010-06-03,474.166
2010-06-04,449.241
2010-06-07,442.99
2010-06-08,441.716
2010-06-09,454.05
2010-06-10,466.61
2010-06-11,472.846
2010-06-14,493.315
2010-06-15,504.384
2010-06-16,505.448
2010-06-17,507.175
2010-06-18,512.108
2010-06-21,516.769
2010-06-22,508.035
2010-06-23,500.148
2010-06-24,493.157
2010-06-25,492.186
2010-06-28,497.675
2010-06-29,469.652
2010-06-30,473.947
2010-07-01,472.204
2010-07-02,481.909
2010-07-05,472.789
2010-07-06,489.771
2010-07-07,505.291
2010-07-08,513.057
2010-07-09,517.977
2010-07-12,517.055
2010-07-13,529.01
2010-07-14,530.097
2010-07-15,528.705
2010-07-16,522.025
2010-07-19,522.311
2010-07-20,515.224
2010-07-21,516.225
2010-07-22,534.591
2010-07-23,528.732
2010-07-26,539.524
2010-07-27,550.973
2010-07-28,550.688
