Date,NORWAY SMALL GROWTH Small Cap
2005-11-10,478.483
2005-11-11,469.571
2005-11-14,473.009
2005-11-15,466.657
2005-11-16,460.435
2005-11-17,475.24
2005-11-18,468.236
2005-11-21,473.955
2005-11-22,483.141
2005-11-23,482.243
2005-11-24,480.846
2005-11-25,487.658
2005-11-28,484.863
2005-11-29,484.019
2005-11-30,494.409
2005-12-01,494.564
2005-12-02,507.528
2005-12-05,516.6
2005-12-06,513.184
2005-12-07,519.587
2005-12-08,525.059
2005-12-09,531.894
2005-12-12,536.936
2005-12-13,547.02
2005-12-14,550.397
2005-12-15,545.175
2005-12-16,531.708
2005-12-19,521.925
2005-12-20,520.866
2005-12-21,525.915
2005-12-22,546.248
2005-12-23,553.024
2005-12-26,553.024
2005-12-27,551.437
2005-12-28,560.372
2005-12-29,559.471
2005-12-30,563.019
2006-01-02,569.125
2006-01-03,584.263
2006-01-04,595.439
2006-01-05,592.777
2006-01-06,597.651
2006-01-09,599.255
2006-01-10,584.181
2006-01-11,581.451
2006-01-12,589.0
2006-01-13,584.753
2006-01-16,588.787
2006-01-17,579.105
2006-01-18,563.84
2006-01-19,583.016
2006-01-20,596.28
2006-01-23,603.145
2006-01-24,612.295
2006-01-25,616.007
2006-01-26,611.032
2006-01-27,616.984
2006-01-30,617.734
2006-01-31,604.682
2006-02-01,614.463
2006-02-02,611.003
2006-02-03,602.554
2006-02-06,606.846
2006-02-07,599.385
2006-02-08,591.155
2006-02-09,613.414
2006-02-10,604.523
2006-02-13,600.293
2006-02-14,582.906
2006-02-15,589.667
2006-02-16,588.962
2006-02-17,606.944
2006-02-20,621.484
2006-02-21,623.614
2006-02-22,619.111
2006-02-23,624.236
2006-02-24,633.207
2006-02-27,632.88
2006-02-28,624.445
2006-03-01,643.691
2006-03-02,658.361
2006-03-03,666.927
2006-03-06,665.65
2006-03-07,651.733
2006-03-08,638.524
2006-03-09,644.264
2006-03-10,644.001
2006-03-13,651.453
2006-03-14,660.356
2006-03-15,670.443
2006-03-16,677.958
2006-03-17,680.521
2006-03-20,688.22
2006-03-21,673.353
2006-03-22,676.727
2006-03-23,677.305
2006-03-24,690.162
2006-03-27,699.413
2006-03-28,713.371
2006-03-29,712.964
2006-03-30,722.446
2006-03-31,715.875
2006-04-03,734.208
2006-04-04,738.581
2006-04-05,744.98
2006-04-06,756.636
2006-04-07,745.257
2006-04-10,755.758
2006-04-11,757.722
2006-04-12,742.744
2006-04-13,740.414
2006-04-14,740.414
2006-04-17,752.556
2006-04-18,770.26
2006-04-19,781.107
2006-04-20,793.719
2006-04-21,811.295
2006-04-24,823.352
2006-04-25,824.101
2006-04-26,831.228
2006-04-27,803.923
2006-04-28,804.048
2006-05-01,806.018
2006-05-02,827.525
2006-05-03,838.383
2006-05-04,861.058
2006-05-05,862.195
2006-05-08,854.628
2006-05-09,863.4
2006-05-10,872.828
2006-05-11,896.269
2006-05-12,879.755
2006-05-15,811.972
2006-05-16,805.581
2006-05-17,803.734
2006-05-18,754.082
2006-05-19,739.867
2006-05-22,689.93
2006-05-23,748.696
2006-05-24,734.849
2006-05-25,736.284
2006-05-26,772.565
2006-05-29,793.558
2006-05-30,771.881
2006-05-31,787.997
2006-06-01,795.892
2006-06-02,826.65
2006-06-05,830.139
2006-06-06,797.721
2006-06-07,778.514
2006-06-08,718.827
2006-06-09,736.385
2006-06-12,709.756
2006-06-13,670.783
2006-06-14,669.664
2006-06-15,716.678
2006-06-16,711.487
2006-06-19,703.821
2006-06-20,692.613
2006-06-21,695.962
2006-06-22,702.712
2006-06-23,723.375
2006-06-26,722.935
2006-06-27,743.821
2006-06-28,731.585
2006-06-29,734.556
2006-06-30,759.795
2006-07-03,775.785
2006-07-04,783.94
2006-07-05,760.179
2006-07-06,778.344
2006-07-07,780.858
2006-07-10,770.535
2006-07-11,770.994
2006-07-12,787.423
2006-07-13,777.823
2006-07-14,763.403
2006-07-17,737.636
2006-07-18,721.185
2006-07-19,727.175
2006-07-20,731.478
2006-07-21,714.239
2006-07-24,709.205
2006-07-25,730.347
2006-07-26,736.768
2006-07-27,749.382
2006-07-28,754.468
2006-07-31,761.012
2006-08-01,763.199
2006-08-02,778.365
2006-08-03,759.069
2006-08-04,761.857
2006-08-07,754.575
2006-08-08,746.553
2006-08-09,742.711
2006-08-10,724.098
2006-08-11,720.636
2006-08-14,707.119
2006-08-15,714.5
2006-08-16,731.006
2006-08-17,723.049
2006-08-18,734.683
2006-08-21,758.341
2006-08-22,752.66
2006-08-23,758.963
2006-08-24,753.986
2006-08-25,755.781
2006-08-28,751.587
2006-08-29,742.264
2006-08-30,759.096
2006-08-31,756.131
2006-09-01,762.071
2006-09-04,774.884
2006-09-05,782.852
2006-09-06,755.045
2006-09-07,737.875
2006-09-08,735.016
2006-09-11,694.132
2006-09-12,685.564
2006-09-13,692.515
2006-09-14,702.316
2006-09-15,693.353
2006-09-18,696.044
2006-09-19,708.742
2006-09-20,705.786
2006-09-21,686.889
2006-09-22,683.635
2006-09-25,648.234
2006-09-26,669.849
2006-09-27,688.581
2006-09-28,693.591
2006-09-29,695.113
2006-10-02,692.399
2006-10-03,670.474
2006-10-04,668.637
2006-10-05,687.878
2006-10-06,676.262
2006-10-09,689.708
2006-10-10,695.821
2006-10-11,687.894
2006-10-12,689.121
2006-10-13,704.595
2006-10-16,709.244
2006-10-17,706.499
2006-10-18,713.041
2006-10-19,730.416
2006-10-20,740.563
2006-10-23,732.071
2006-10-24,741.995
2006-10-25,748.618
2006-10-26,769.266
2006-10-27,759.534
2006-10-30,743.246
2006-10-31,752.426
2006-11-01,769.091
2006-11-02,766.011
2006-11-03,763.987
2006-11-06,778.307
2006-11-07,782.51
2006-11-08,780.158
2006-11-09,792.655
2006-11-10,797.386
2006-11-13,788.463
2006-11-14,799.13
2006-11-15,804.963
2006-11-16,814.55
2006-11-17,787.402
2006-11-20,793.842
2006-11-21,807.536
2006-11-22,814.718
2006-11-23,806.224
2006-11-24,821.592
2006-11-27,812.18
2006-11-28,796.989
2006-11-29,811.267
2006-11-30,831.155
2006-12-01,832.253
2006-12-04,834.355
2006-12-05,838.814
2006-12-06,841.271
2006-12-07,841.424
2006-12-08,844.308
2006-12-11,837.712
2006-12-12,837.83
2006-12-13,839.581
2006-12-14,849.709
2006-12-15,853.333
2006-12-18,851.774
2006-12-19,848.981
2006-12-20,856.049
2006-12-21,846.917
2006-12-22,847.672
2006-12-25,847.672
2006-12-26,847.44
2006-12-27,844.865
2006-12-28,843.719
2006-12-29,853.702
2007-01-01,853.702
2007-01-02,881.256
2007-01-03,858.302
2007-01-04,815.244
2007-01-05,808.659
2007-01-08,823.49
2007-01-09,807.837
2007-01-10,786.515
2007-01-11,800.885
2007-01-12,801.803
2007-01-15,825.031
2007-01-16,817.049
2007-01-17,814.119
2007-01-18,816.444
2007-01-19,826.881
2007-01-22,841.271
2007-01-23,847.489
2007-01-24,862.525
2007-01-25,861.532
2007-01-26,859.11
2007-01-29,866.36
2007-01-30,865.622
2007-01-31,871.371
2007-02-01,883.021
2007-02-02,882.814
2007-02-05,884.094
2007-02-06,891.325
2007-02-07,901.055
2007-02-08,898.514
2007-02-09,905.854
2007-02-12,899.545
2007-02-13,901.564
2007-02-14,918.501
2007-02-15,910.695
2007-02-16,908.178
2007-02-19,908.656
2007-02-20,896.631
2007-02-21,896.501
2007-02-22,903.646
2007-02-23,912.674
2007-02-26,928.99
2007-02-27,891.09
2007-02-28,870.354
2007-03-01,860.735
2007-03-02,866.898
2007-03-05,834.277
2007-03-06,849.002
2007-03-07,850.543
2007-03-08,870.449
2007-03-09,872.968
2007-03-12,874.436
2007-03-13,875.446
2007-03-14,853.711
2007-03-15,870.985
2007-03-16,879.06
2007-03-19,897.574
2007-03-20,898.866
2007-03-21,909.562
2007-03-22,924.842
2007-03-23,931.185
2007-03-26,937.328
2007-03-27,931.577
2007-03-28,947.111
2007-03-29,951.915
2007-03-30,950.912
2007-04-02,947.832
2007-04-03,958.009
2007-04-04,954.413
2007-04-05,962.489
2007-04-06,962.489
2007-04-09,957.213
2007-04-10,977.942
2007-04-11,968.542
2007-04-12,966.412
2007-04-13,975.028
2007-04-16,991.438
2007-04-17,986.61
2007-04-18,971.449
2007-04-19,967.235
2007-04-20,982.337
2007-04-23,986.762
2007-04-24,989.981
2007-04-25,994.211
2007-04-26,990.007
2007-04-27,991.495
2007-04-30,997.162
2007-05-01,992.946
2007-05-02,1003.883
2007-05-03,990.727
2007-05-04,1005.284
2007-05-07,1000.413
2007-05-08,968.934
2007-05-09,972.024
2007-05-10,962.48
2007-05-11,956.754
2007-05-14,961.343
2007-05-15,969.165
2007-05-16,974.184
2007-05-17,965.927
2007-05-18,979.661
2007-05-21,989.76
2007-05-22,997.62
2007-05-23,1007.921
2007-05-24,1003.732
2007-05-25,998.324
2007-05-28,998.324
2007-05-29,993.501
2007-05-30,979.966
2007-05-31,1000.0
2007-06-01,1011.054
2007-06-04,1015.507
2007-06-05,1016.68
2007-06-06,987.928
2007-06-07,984.637
2007-06-08,968.23
2007-06-11,972.037
2007-06-12,955.957
2007-06-13,958.791
2007-06-14,980.879
2007-06-15,1002.339
2007-06-18,1001.199
2007-06-19,1002.688
2007-06-20,1015.328
2007-06-21,1009.752
2007-06-22,1020.763
2007-06-25,1012.061
2007-06-26,1005.462
2007-06-27,998.45
2007-06-28,1020.698
2007-06-29,1023.808
2007-07-02,1053.102
2007-07-03,1059.006
2007-07-04,1065.008
2007-07-05,1063.488
2007-07-06,1067.545
2007-07-09,1064.755
2007-07-10,1055.447
2007-07-11,1056.285
2007-07-12,1068.725
2007-07-13,1058.093
2007-07-16,1064.252
2007-07-17,1060.678
2007-07-18,1058.547
2007-07-19,1065.712
2007-07-20,1061.561
2007-07-23,1067.512
2007-07-24,1038.821
2007-07-25,1017.567
2007-07-26,992.863
2007-07-27,958.887
2007-07-30,968.954
2007-07-31,990.31
2007-08-01,963.745
2007-08-02,975.637
2007-08-03,961.189
2007-08-06,937.486
2007-08-07,938.438
2007-08-08,978.936
2007-08-09,957.336
2007-08-10,927.365
2007-08-13,935.966
2007-08-14,934.165
2007-08-15,910.905
2007-08-16,857.607
2007-08-17,886.088
2007-08-20,900.698
2007-08-21,891.094
2007-08-22,912.458
2007-08-23,922.528
2007-08-24,927.395
2007-08-27,927.03
2007-08-28,905.655
2007-08-29,906.222
2007-08-30,917.063
2007-08-31,931.032
2007-09-03,937.135
2007-09-04,947.634
2007-09-05,947.693
2007-09-06,959.86
2007-09-07,947.864
2007-09-10,944.163
2007-09-11,961.398
2007-09-12,967.25
2007-09-13,974.14
2007-09-14,967.844
2007-09-17,961.899
2007-09-18,959.747
2007-09-19,994.261
2007-09-20,1007.694
2007-09-21,1016.411
2007-09-24,1022.786
2007-09-25,1010.038
2007-09-26,1016.815
2007-09-27,1028.763
2007-09-28,1037.462
2007-10-01,1056.571
2007-10-02,1044.927
2007-10-03,1035.601
2007-10-04,1024.548
2007-10-05,1042.199
2007-10-08,1035.799
2007-10-09,1029.162
2007-10-10,1034.868
2007-10-11,1064.643
2007-10-12,1058.319
2007-10-15,1073.381
2007-10-16,1052.415
2007-10-17,1064.22
2007-10-18,1053.131
2007-10-19,1050.942
2007-10-22,1011.664
2007-10-23,1042.886
2007-10-24,1039.795
2007-10-25,1053.874
2007-10-26,1064.736
2007-10-29,1070.014
2007-10-30,1058.73
2007-10-31,1062.066
2007-11-01,1040.994
2007-11-02,1030.899
2007-11-05,1037.154
2007-11-06,1068.148
2007-11-07,1077.38
2007-11-08,1082.528
2007-11-09,1051.381
2007-11-12,1010.692
2007-11-13,1001.122
2007-11-14,1019.284
2007-11-15,983.658
2007-11-16,961.808
2007-11-19,925.132
2007-11-20,949.782
2007-11-21,931.747
2007-11-22,930.69
2007-11-23,944.053
2007-11-26,966.922
2007-11-27,942.562
2007-11-28,961.05
2007-11-29,956.714
2007-11-30,957.568
2007-12-03,949.944
2007-12-04,927.042
2007-12-05,939.377
2007-12-06,937.644
2007-12-07,942.365
2007-12-10,954.974
2007-12-11,968.087
2007-12-12,977.03
2007-12-13,961.418
2007-12-14,951.508
2007-12-17,917.123
2007-12-18,916.421
2007-12-19,910.585
2007-12-20,911.315
2007-12-21,926.397
2007-12-24,931.596
2007-12-25,931.596
2007-12-26,937.94
2007-12-27,963.372
2007-12-28,982.901
2007-12-31,980.349
2008-01-01,980.349
2008-01-02,984.912
2008-01-03,987.997
2008-01-04,969.261
2008-01-07,952.745
2008-01-08,973.648
2008-01-09,946.397
2008-01-10,929.844
2008-01-11,922.572
2008-01-14,920.844
2008-01-15,876.211
2008-01-16,820.56
2008-01-17,828.514
2008-01-18,821.405
2008-01-21,754.766
2008-01-22,765.068
2008-01-23,744.266
2008-01-24,794.05
2008-01-25,829.546
2008-01-28,806.123
2008-01-29,826.702
2008-01-30,824.976
2008-01-31,802.124
2008-02-01,805.194
2008-02-04,815.383
2008-02-05,798.77
2008-02-06,805.648
2008-02-07,783.42
2008-02-08,785.949
2008-02-11,778.701
2008-02-12,806.534
2008-02-13,816.85
2008-02-14,839.759
2008-02-15,832.547
2008-02-18,847.136
2008-02-19,857.8
2008-02-20,836.662
2008-02-21,864.813
2008-02-22,860.016
2008-02-25,861.378
2008-02-26,870.327
2008-02-27,902.959
2008-02-28,898.478
2008-02-29,879.671
2008-03-03,861.833
2008-03-04,870.268
2008-03-05,878.58
2008-03-06,872.435
2008-03-07,846.506
2008-03-10,829.523
2008-03-11,846.471
2008-03-12,858.38
2008-03-13,838.666
2008-03-14,844.176
2008-03-17,824.062
2008-03-18,831.964
2008-03-19,824.536
2008-03-20,803.79
2008-03-21,803.79
2008-03-24,803.79
2008-03-25,825.38
2008-03-26,845.398
2008-03-27,865.988
2008-03-28,858.773
2008-03-31,880.922
2008-04-01,869.521
2008-04-02,883.337
2008-04-03,883.734
2008-04-04,899.521
2008-04-07,912.596
2008-04-08,908.353
2008-04-09,921.433
2008-04-10,914.907
2008-04-11,912.447
2008-04-14,911.255
2008-04-15,944.611
2008-04-16,972.909
2008-04-17,957.413
2008-04-18,945.726
2008-04-21,962.792
2008-04-22,984.073
2008-04-23,964.198
2008-04-24,947.252
2008-04-25,960.316
2008-04-28,976.684
2008-04-29,956.398
2008-04-30,967.061
2008-05-01,957.988
2008-05-02,984.347
2008-05-05,989.598
2008-05-06,990.033
2008-05-07,1000.31
2008-05-08,1015.438
2008-05-09,1013.132
2008-05-12,1023.053
2008-05-13,1017.444
2008-05-14,1024.75
2008-05-15,1031.553
2008-05-16,1060.956
2008-05-19,1087.34
2008-05-20,1068.026
2008-05-21,1083.3
2008-05-22,1087.657
2008-05-23,1066.37
2008-05-26,1044.252
2008-05-27,1031.255
2008-05-28,1024.749
2008-05-29,1014.999
2008-05-30,1022.91
2008-06-02,1013.536
2008-06-03,1018.213
2008-06-04,993.866
2008-06-05,1000.848
2008-06-06,1017.888
2008-06-09,1003.516
2008-06-10,972.858
2008-06-11,964.856
2008-06-12,965.021
2008-06-13,975.781
2008-06-16,989.587
2008-06-17,1010.006
2008-06-18,983.71
2008-06-19,983.322
2008-06-20,978.861
2008-06-23,965.113
2008-06-24,956.849
2008-06-25,958.906
2008-06-26,949.111
2008-06-27,936.882
2008-06-30,935.519
2008-07-01,927.128
2008-07-02,926.822
2008-07-03,897.537
2008-07-04,892.002
2008-07-07,907.458
2008-07-08,886.993
2008-07-09,890.904
2008-07-10,877.752
2008-07-11,893.424
2008-07-14,881.983
2008-07-15,845.725
2008-07-16,830.859
2008-07-17,861.183
2008-07-18,859.944
2008-07-21,872.293
2008-07-22,864.631
2008-07-23,860.543
2008-07-24,841.553
2008-07-25,836.004
2008-07-28,847.384
2008-07-29,849.839
2008-07-30,872.903
2008-07-31,889.151
2008-08-01,878.938
2008-08-04,877.437
2008-08-05,843.169
2008-08-06,851.434
2008-08-07,866.985
2008-08-08,847.924
2008-08-11,861.343
2008-08-12,841.074
2008-08-13,832.247
2008-08-14,837.106
2008-08-15,828.796
2008-08-18,844.514
2008-08-19,837.796
2008-08-20,845.585
2008-08-21,867.746
2008-08-22,870.627
2008-08-25,863.425
2008-08-26,844.419
2008-08-27,857.364
2008-08-28,869.963
2008-08-29,868.672
2008-09-01,841.021
2008-09-02,818.359
2008-09-03,794.501
2008-09-04,771.835
2008-09-05,747.121
2008-09-08,753.085
2008-09-09,702.66
2008-09-10,685.772
2008-09-11,672.446
2008-09-12,701.729
2008-09-15,653.388
2008-09-16,582.992
2008-09-17,567.916
2008-09-18,592.538
2008-09-19,657.946
2008-09-22,671.583
2008-09-23,656.03
2008-09-24,645.872
2008-09-25,637.446
2008-09-26,605.632
2008-09-29,549.794
2008-09-30,550.25
2008-10-01,539.001
2008-10-02,506.919
2008-10-03,513.716
2008-10-06,439.006
2008-10-07,435.541
2008-10-08,398.891
2008-10-09,415.578
2008-10-10,389.55
2008-10-13,412.077
2008-10-14,431.876
2008-10-15,402.14
2008-10-16,342.477
2008-10-17,363.654
2008-10-20,378.627
2008-10-21,379.869
2008-10-22,350.787
2008-10-23,345.058
2008-10-24,327.173
2008-10-27,320.661
2008-10-28,335.233
2008-10-29,360.572
2008-10-30,384.408
2008-10-31,401.907
2008-11-03,420.086
2008-11-04,449.184
2008-11-05,444.845
2008-11-06,396.32
2008-11-07,400.699
2008-11-10,411.795
2008-11-11,373.702
2008-11-12,359.685
2008-11-13,355.034
2008-11-14,365.536
2008-11-17,353.83
2008-11-18,346.325
2008-11-19,325.367
2008-11-20,310.295
2008-11-21,298.741
2008-11-24,333.417
2008-11-25,336.978
2008-11-26,337.465
2008-11-27,359.319
2008-11-28,369.763
2008-12-01,334.915
2008-12-02,340.27
2008-12-03,340.24
2008-12-04,332.121
2008-12-05,299.221
2008-12-08,336.948
2008-12-09,342.012
2008-12-10,363.471
2008-12-11,371.982
2008-12-12,354.394
2008-12-15,362.93
2008-12-16,363.505
2008-12-17,379.685
2008-12-18,370.654
2008-12-19,349.593
2008-12-22,334.919
2008-12-23,340.782
2008-12-24,339.314
2008-12-25,339.314
2008-12-26,337.662
2008-12-29,345.354
2008-12-30,356.568
2008-12-31,356.509
2009-01-01,356.509
2009-01-02,387.894
2009-01-05,393.182
2009-01-06,404.696
2009-01-07,392.025
2009-01-08,393.971
2009-01-09,391.527
2009-01-12,375.098
2009-01-13,365.674
2009-01-14,345.465
2009-01-15,346.233
2009-01-16,368.262
2009-01-19,351.633
2009-01-20,338.327
2009-01-21,343.436
2009-01-22,349.016
2009-01-23,346.818
2009-01-26,375.93
2009-01-27,370.596
2009-01-28,382.185
2009-01-29,366.622
2009-01-30,355.779
2009-02-02,340.242
2009-02-03,349.347
2009-02-04,359.313
2009-02-05,362.793
2009-02-06,387.267
2009-02-09,408.296
2009-02-10,399.879
2009-02-11,392.344
2009-02-12,377.283
2009-02-13,389.904
2009-02-16,380.601
2009-02-17,363.377
2009-02-18,355.033
2009-02-19,366.265
2009-02-20,349.633
2009-02-23,342.75
2009-02-24,348.531
2009-02-25,347.508
2009-02-26,355.356
2009-02-27,342.407
2009-03-02,322.339
2009-03-03,306.786
2009-03-04,323.205
2009-03-05,312.954
2009-03-06,312.186
2009-03-09,319.781
2009-03-10,337.043
2009-03-11,337.913
2009-03-12,340.162
2009-03-13,349.31
2009-03-16,359.286
2009-03-17,360.69
2009-03-18,358.882
2009-03-19,394.666
2009-03-20,392.767
2009-03-23,410.852
2009-03-24,405.588
2009-03-25,407.547
2009-03-26,414.099
2009-03-27,400.238
2009-03-30,370.063
2009-03-31,384.895
2009-04-01,388.185
2009-04-02,417.967
2009-04-03,414.988
2009-04-06,413.601
2009-04-07,399.901
2009-04-08,389.584
2009-04-09,393.614
2009-04-10,393.614
2009-04-13,396.274
2009-04-14,406.232
2009-04-15,407.437
2009-04-16,420.515
2009-04-17,431.497
2009-04-20,404.511
2009-04-21,412.98
2009-04-22,418.471
2009-04-23,419.405
2009-04-24,427.791
2009-04-27,414.758
2009-04-28,409.78
2009-04-29,429.501
2009-04-30,437.677
2009-05-01,439.103
2009-05-04,465.366
2009-05-05,468.375
2009-05-06,476.611
2009-05-07,489.517
2009-05-08,510.318
2009-05-11,500.874
2009-05-12,504.802
2009-05-13,481.995
2009-05-14,484.081
2009-05-15,491.198
2009-05-18,500.441
2009-05-19,515.863
2009-05-20,534.037
2009-05-21,530.976
2009-05-22,533.884
2009-05-25,536.475
2009-05-26,526.731
2009-05-27,526.842
2009-05-28,524.891
2009-05-29,552.582
2009-06-01,559.718
2009-06-02,589.392
2009-06-03,556.386
2009-06-04,567.831
2009-06-05,566.324
2009-06-08,552.92
2009-06-09,572.471
2009-06-10,588.477
2009-06-11,601.092
2009-06-12,594.411
2009-06-15,575.187
2009-06-16,574.279
2009-06-17,543.102
2009-06-18,556.504
2009-06-19,552.249
2009-06-22,503.162
2009-06-23,507.518
2009-06-24,542.078
2009-06-25,528.629
2009-06-26,541.388
2009-06-29,553.062
2009-06-30,552.493
2009-07-01,578.357
2009-07-02,558.561
2009-07-03,558.619
2009-07-06,531.766
2009-07-07,535.937
2009-07-08,518.214
2009-07-09,526.06
2009-07-10,508.061
2009-07-13,519.465
2009-07-14,532.638
2009-07-15,559.963
2009-07-16,557.395
2009-07-17,557.313
2009-07-20,573.521
2009-07-21,586.42
2009-07-22,572.699
2009-07-23,584.742
2009-07-24,582.585
2009-07-27,593.894
2009-07-28,579.821
2009-07-29,568.659
2009-07-30,587.594
2009-07-31,594.43
2009-08-03,619.82
2009-08-04,610.021
2009-08-05,610.851
2009-08-06,606.304
2009-08-07,603.099
2009-08-10,594.274
2009-08-11,579.734
2009-08-12,599.002
2009-08-13,607.67
2009-08-14,603.389
2009-08-17,575.967
2009-08-18,586.118
2009-08-19,586.675
2009-08-20,603.474
2009-08-21,620.674
2009-08-24,636.49
2009-08-25,639.127
2009-08-26,620.524
2009-08-27,612.818
2009-08-28,629.448
2009-08-31,611.15
2009-09-01,607.588
2009-09-02,585.27
2009-09-03,597.275
2009-09-04,609.559
2009-09-07,630.303
2009-09-08,640.784
2009-09-09,650.353
2009-09-10,641.066
2009-09-11,648.196
2009-09-14,638.911
2009-09-15,651.281
2009-09-16,678.592
2009-09-17,679.832
2009-09-18,677.267
2009-09-21,660.626
2009-09-22,685.596
2009-09-23,690.045
2009-09-24,662.053
2009-09-25,669.64
2009-09-28,675.724
2009-09-29,669.611
2009-09-30,677.418
2009-10-01,680.237
2009-10-02,664.455
2009-10-05,675.395
2009-10-06,717.215
2009-10-07,711.42
2009-10-08,730.711
2009-10-09,739.313
2009-10-12,743.334
2009-10-13,736.631
2009-10-14,756.622
2009-10-15,754.437
2009-10-16,745.754
2009-10-19,766.367
2009-10-20,768.034
2009-10-21,770.367
2009-10-22,766.001
2009-10-23,776.631
2009-10-26,749.764
2009-10-27,739.419
2009-10-28,709.159
2009-10-29,737.248
2009-10-30,718.559
2009-11-02,710.156
2009-11-03,691.734
2009-11-04,727.843
2009-11-05,730.327
2009-11-06,721.436
2009-11-09,753.161
2009-11-10,749.579
2009-11-11,765.501
2009-11-12,751.216
2009-11-13,754.108
2009-11-16,779.595
2009-11-17,768.065
2009-11-18,767.438
2009-11-19,743.934
2009-11-20,740.258
2009-11-23,772.311
2009-11-24,764.209
2009-11-25,773.677
2009-11-26,746.99
2009-11-27,759.982
2009-11-30,748.152
2009-12-01,770.52
2009-12-02,778.884
2009-12-03,777.557
2009-12-04,777.248
2009-12-07,777.59
2009-12-08,759.404
2009-12-09,750.614
2009-12-10,761.041
2009-12-11,750.744
2009-12-14,760.421
2009-12-15,762.314
2009-12-16,778.507
2009-12-17,756.334
2009-12-18,758.559
2009-12-21,770.312
2009-12-22,760.603
2009-12-23,775.969
2009-12-24,776.296
2009-12-25,776.296
2009-12-28,786.904
2009-12-29,790.413
2009-12-30,783.232
2009-12-31,787.713
2010-01-01,787.713
2010-01-04,821.337
2010-01-05,831.278
2010-01-06,828.3
2010-01-07,836.873
2010-01-08,841.899
2010-01-11,853.253
2010-01-12,837.402
2010-01-13,834.515
2010-01-14,848.934
2010-01-15,843.392
2010-01-18,846.153
2010-01-19,839.568
2010-01-20,809.493
2010-01-21,794.019
2010-01-22,783.783
2010-01-25,788.577
2010-01-26,780.545
2010-01-27,787.714
2010-01-28,786.43
2010-01-29,805.599
2010-02-01,814.774
2010-02-02,843.072
2010-02-03,836.388
2010-02-04,808.155
2010-02-05,783.833
2010-02-08,765.484
2010-02-09,780.52
2010-02-10,779.107
2010-02-11,788.269
2010-02-12,786.039
2010-02-15,778.028
2010-02-16,803.975
2010-02-17,817.617
2010-02-18,813.964
2010-02-19,814.689
2010-02-22,833.415
2010-02-23,817.629
2010-02-24,813.588
2010-02-25,784.02
2010-02-26,806.533
2010-03-01,823.93
2010-03-02,835.072
2010-03-03,848.323
2010-03-04,837.672
2010-03-05,857.964
2010-03-08,859.774
2010-03-09,856.162
2010-03-10,872.642
2010-03-11,873.458
2010-03-12,878.399
2010-03-15,856.206
2010-03-16,876.926
2010-03-17,886.463
2010-03-18,865.307
2010-03-19,857.291
2010-03-22,851.819
2010-03-23,873.868
2010-03-24,852.646
2010-03-25,855.99
2010-03-26,852.653
2010-03-29,862.933
2010-03-30,854.952
2010-03-31,866.723
2010-04-01,868.853
2010-04-02,868.853
2010-04-05,866.533
2010-04-06,885.271
2010-04-07,891.397
2010-04-08,891.481
2010-04-09,909.712
2010-04-12,910.877
2010-04-13,898.897
2010-04-14,918.752
2010-04-15,928.798
2010-04-16,902.41
2010-04-19,885.916
2010-04-20,908.675
2010-04-21,905.708
2010-04-22,897.163
2010-04-23,919.838
2010-04-26,927.717
2010-04-27,909.352
2010-04-28,882.306
2010-04-29,901.734
2010-04-30,884.966
2010-05-03,886.809
2010-05-04,841.52
2010-05-05,822.762
2010-05-06,793.282
2010-05-07,751.363
2010-05-10,830.144
2010-05-11,814.086
2010-05-12,835.986
2010-05-13,831.734
2010-05-14,794.125
2010-05-17,789.306
2010-05-18,782.617
2010-05-19,718.985
2010-05-20,676.753
2010-05-21,705.363
2010-05-24,703.708
2010-05-25,654.067
2010-05-26,703.948
2010-05-27,725.731
2010-05-28,715.244
2010-05-31,702.425
2010-06-01,699.996
2010-06-02,700.56
2010-06-03,723.384
2010-06-04,698.805
2010-06-07,673.343
2010-06-08,658.197
2010-06-09,688.295
2010-06-10,703.031
2010-06-11,712.253
2010-06-14,739.359
2010-06-15,749.354
2010-06-16,730.259
2010-06-17,728.758
2010-06-18,738.518
2010-06-21,761.692
2010-06-22,743.723
2010-06-23,730.018
2010-06-24,707.81
2010-06-25,697.15
2010-06-28,696.878
2010-06-29,643.299
2010-06-30,646.379
2010-07-01,618.467
2010-07-02,648.874
2010-07-05,642.856
2010-07-06,680.493
2010-07-07,682.828
2010-07-08,685.947
2010-07-09,688.43
2010-07-12,693.572
2010-07-13,710.289
2010-07-14,700.82
2010-07-15,687.92
2010-07-16,677.555
2010-07-19,671.131
2010-07-20,661.14
2010-07-21,687.378
2010-07-22,704.014
2010-07-23,709.929
2010-07-26,722.198
2010-07-27,728.209
2010-07-28,733.494
2010-07-29,743.506
2010-07-30,734.413
2010-08-02,773.066
2010-08-03,776.874
2010-08-04,781.11
2010-08-05,778.969
2010-08-06,788.977
2010-08-09,795.05
2010-08-10,768.623
2010-08-11,736.189
2010-08-12,729.286
2010-08-13,735.074
2010-08-16,741.814
2010-08-17,765.675
2010-08-18,761.573
2010-08-19,741.233
2010-08-20,725.491
2010-08-23,726.79
2010-08-24,702.457
2010-08-25,684.756
2010-08-26,702.703
2010-08-27,707.021
2010-08-30,711.071
2010-08-31,711.846
2010-09-01,751.336
2010-09-02,755.577
2010-09-03,766.842
2010-09-06,770.885
2010-09-07,746.389
2010-09-08,754.742
2010-09-09,756.417
